dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0058,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0081,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0185,nzd0031-0186,nzd0031-0086,nzd0031-0087,nzd0031-0088
2016-10-26 22:17:56.874000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.52,522.78,536.65,536.06,500.48,,,,,518.05,498.46,490.79,507.84,550.11,,,,,,,,459.99,500.98,,,,,,,,,,,,,,,,,,,,,,,,,313.88,318.87,305.38,306.72,189.25,,,,,461.42,483.03,449.61,465.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.54,540.46,541.27,537.19,534.76,533.93,531.26,531.10,527.13,517.87,509.18,495.78,462.18,,516.93,,523.49,,538.70,446.45,343.04,,,495.61,,,,,,548.01,530.05,532.08,528.00,529.57,525.28,520.27,410.65,319.34,302.09,354.73,,,,,,,,,,,,,,,337.88,303.52,,,
2016-11-20 22:11:45.458000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.17,393.40,390.01,380.82,,,,,525.56,494.23,507.24,538.24,537.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.25,481.36,456.23,473.28,,,,,,,,,,,542.37,,,,,,,,419.17,477.82,527.11,342.68,308.41,,507.97,521.47,511.28,,,,,,,,,,,,,,,536.67,524.13,,,
2017-01-30 22:17:38.957000,L8,452.98,506.14,531.99,533.94,530.98,531.94,,433.72,420.67,436.59,437.80,519.86,481.28,519.28,446.88,528.15,462.17,400.45,483.12,463.77,513.98,470.61,,,,,,,,,,,,,,538.30,483.86,508.47,525.31,533.56,497.09,507.74,,,,469.04,496.40,489.53,421.71,535.86,519.16,472.52,482.07,504.08,510.50,520.39,450.51,436.44,523.20,,,,,,,,,,,,,,,,,,,,,,,,,317.99,319.98,308.48,313.76,185.65,471.25,515.79,,485.05,474.66,504.46,495.32,490.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.90,545.37,539.56,535.96,534.12,528.74,526.77,525.01,509.23,521.68,519.69,510.91,473.67,322.16,328.93,,503.13,499.59,516.85,,508.49,398.09,337.60,451.54,463.88,503.11,,,,,,539.95,521.20,519.30,522.92,518.96,516.00,519.22,521.46,313.25,304.55,353.85,,,500.98,,,,,,,,,,,,342.65,304.42,498.37,510.71,
2017-03-03 22:17:25.727000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.30,484.50,511.38,530.09,535.16,500.23,510.20,,,,473.37,498.11,489.06,502.37,539.54,,474.27,494.13,507.19,546.89,484.49,452.36,438.01,517.35,,,,,,,,,,,,,,,,,,,,,,,,,318.63,320.03,305.86,311.77,175.46,,,,439.15,462.72,489.51,447.18,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.35,536.36,535.56,531.53,527.95,526.97,518.28,525.36,521.52,513.04,503.77,488.11,330.72,,503.36,501.89,520.47,,527.33,402.46,342.38,507.07,501.62,494.74,,,,,,542.75,522.33,521.78,522.47,521.77,518.73,520.67,523.12,317.97,303.32,354.89,,,286.16,,,,,,,,,,,,350.65,306.60,487.06,505.78,
2017-03-19 22:17:15.956000,L8,452.58,505.79,531.60,532.69,536.77,,,,,353.37,352.74,,,,,,,,,,,,,,,208.85,252.61,507.07,510.37,544.86,,,,,,269.30,274.40,282.78,,184.11,363.24,356.04,479.10,450.83,400.31,520.55,501.39,491.94,505.83,545.70,,,,,,,,451.71,513.89,,,,,,178.68,203.09,264.49,262.02,517.41,,,,,,,,,,,,,,,313.79,322.09,311.78,317.34,279.44,,,,,464.07,486.42,448.47,464.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.78,540.31,536.33,534.27,529.73,524.18,511.50,447.11,518.13,507.85,495.46,459.99,,,,,,532.03,451.56,345.07,,,496.69,,,,,,,451.28,487.27,525.31,518.71,524.15,523.78,411.64,325.22,302.10,358.14,,,,,,266.05,269.88,236.80,472.95,529.21,,,,,358.12,319.13,,,
2017-04-20 22:16:59.468000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.26,485.56,522.65,529.74,538.83,503.00,528.90,,,,517.14,500.65,490.37,511.46,549.67,,,,,,,,455.27,,,,,,,,,,,,,,,,,,,,,,,,,,314.50,319.85,306.61,309.45,180.50,,,,,456.99,423.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.47,542.27,540.59,538.01,535.03,532.05,535.32,532.51,529.55,517.47,508.83,496.20,460.28,,512.13,511.83,469.69,,538.79,451.28,343.54,,,488.73,,,,,,548.83,529.04,529.72,374.38,527.11,526.46,524.53,526.44,331.35,314.21,360.71,,,,,,,,,,,,,,,359.21,318.46,,,
2017-05-06 22:16:55.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.22,522.74,522.20,530.91,537.79,499.83,513.03,,,,546.20,497.25,491.39,476.65,541.77,,,,,,470.20,462.96,451.93,515.97,,,,,,,,,,,,,,,,,,,,,,,,,318.41,324.27,308.41,311.94,183.07,,,,,459.18,483.26,427.41,455.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.03,539.11,536.33,534.39,531.45,531.26,530.77,530.51,525.76,352.30,321.95,324.18,335.65,,510.49,,521.05,,537.48,447.46,341.06,,,495.11,,,,,,545.89,524.01,524.49,525.59,525.59,523.73,220.36,312.03,324.16,309.64,360.44,,,543.24,,,,,,,,,,,,355.88,315.74,,,
2017-06-07 22:17:15.240000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.94,523.95,536.42,540.32,552.15,,,,,525.71,499.74,518.18,511.05,550.43,,,,,,,468.70,463.71,,,,,,,,,,,,,,,,,,,,,,,,,,322.43,330.26,309.51,311.33,,,,,,464.13,484.12,430.32,453.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.94,541.99,542.62,539.94,537.04,535.75,534.33,532.98,528.49,516.65,509.42,493.89,461.07,,512.25,,,,539.52,452.32,343.72,,,498.31,,,,,,548.31,530.25,531.99,374.89,529.42,332.58,524.25,526.29,323.86,305.52,359.32,,,,,,,,,,,,,,,364.69,318.79,,,
2017-06-16 22:11:07.889000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.04,,,,,,,,,,,,,323.66,514.29,511.21,523.91,415.72,416.48,428.15,418.53,414.54,408.99,445.90,416.91,446.86,423.10,446.90,,530.11,533.03,425.59,443.31,417.66,209.90,193.97,432.44,,446.61,441.47,438.10,444.74,248.94,277.19,474.29,182.06,204.76,507.34,523.37,503.93,270.81,530.60,517.70,525.04,265.09,,550.04,516.40,216.28,257.01,184.75,447.37,462.42,503.97,492.00,465.09,486.11,509.66,504.24,523.28,470.02,393.82,470.96,,,,,,,,,,,499.75,528.05,528.96,202.41,236.21,205.47,233.80,269.22,273.96,424.94,444.88,556.27,,559.34,506.09,518.93,511.64,,,,,,,,,461.48,487.92,469.56,,,,460.59,414.62,,472.26,480.27
2017-07-09 22:17:23.906000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.65,501.45,492.87,510.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.89,330.34,313.07,315.39,191.65,,,,,462.60,481.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.05,543.37,542.27,540.31,536.89,535.69,536.41,532.65,530.79,341.59,329.82,327.73,338.00,,,,520.85,,540.00,453.71,343.22,,,496.16,,,,,,550.04,530.79,530.94,532.41,528.70,528.58,214.13,292.57,328.06,313.78,363.87,,,,,,,,,,,,,,,373.22,319.52,,,
2017-07-25 22:17:30.862000,L8,445.37,503.26,528.04,528.29,531.09,,531.54,481.72,457.89,201.87,203.68,195.99,244.19,312.47,325.77,433.25,479.22,384.26,396.95,429.03,493.75,406.71,179.55,521.97,510.98,556.97,388.25,377.92,392.51,388.62,401.78,412.37,439.52,339.80,342.10,360.70,445.58,175.58,242.82,348.24,481.66,466.43,533.22,397.42,425.24,219.11,271.45,265.63,297.35,391.80,412.15,414.92,419.76,469.14,439.68,328.04,418.11,382.24,400.84,414.87,,,,,,310.33,307.65,328.41,424.27,408.61,423.40,493.10,523.94,538.98,540.35,538.46,518.51,536.12,253.01,464.44,471.74,465.57,492.82,448.65,527.12,517.27,333.19,334.32,420.93,420.26,432.40,394.65,,,515.71,518.36,489.76,357.74,319.51,339.86,347.87,337.77,314.89,368.86,318.48,315.23,314.44,363.73,336.53,355.79,350.06,365.76,414.13,423.39,423.89,375.93,390.09,362.95,382.25,382.20,381.93,390.27,417.82,414.05,411.29,393.85,531.77,533.70,534.50,527.24,381.52,522.96,518.70,459.66,505.99,516.51,456.36,314.34,308.10,299.46,288.91,,,378.13,327.30,383.66,319.16,382.06,,445.92,459.23,550.32,425.35,418.26,420.81,543.22,541.00,524.05,452.65,,,,,,262.59,270.43,242.91,320.32,,,,,,315.12,524.59,491.08,450.92,,540.42,,,470.21,334.46,297.06,452.16,433.33,472.67
2017-08-03 22:11:23.994000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.27,463.16,484.66,492.32,313.11,331.19,319.34,449.09,496.42,417.91,513.66,502.23,513.84,544.05,369.13,332.13,446.17,425.07,483.60,,,500.18,504.07,510.19,497.66,491.49,,,,461.82,526.92,484.05,457.68,477.94,,,,,,,,,,,,496.59,522.77,520.11,478.94,,,466.42,453.53,511.27,551.48,492.53,,559.24,515.04,527.64,517.14,,,,,,,,,,,,,,,466.35,427.98,,,
2017-08-10 22:17:37.375000,L8,,,,,,,,,246.37,511.68,,413.48,459.89,515.54,523.57,526.13,483.04,455.21,507.23,519.55,509.18,489.28,,,,,,,,,,,,,234.82,329.96,,,240.11,424.29,484.79,533.20,356.91,429.67,509.99,473.33,400.18,505.81,518.13,,,,,,,,,,,,379.68,442.01,328.90,,,,,,243.57,436.85,514.65,498.56,517.14,429.40,409.53,413.27,310.12,,,,,,,314.30,318.92,301.32,299.16,183.67,,,,,,451.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.82,542.12,544.22,541.70,540.22,540.69,539.96,206.01,245.90,291.36,299.28,501.08,384.35,,,448.45,211.60,247.96,301.40,313.93,334.79,450.56,524.71,489.57,,,,,,,290.41,535.83,535.32,533.98,505.62,443.46,333.22,325.59,323.86,390.53,,,482.92,,,513.79,541.22,383.70,398.60,441.20,529.78,454.06,426.81,420.97,402.29,334.51,547.09,,385.78
2017-09-11 22:17:42.311000,L8,,,509.99,515.47,534.84,,,513.83,271.32,357.67,359.38,239.53,475.21,519.60,494.40,412.30,374.69,479.59,520.09,502.83,,,538.77,424.32,483.52,335.72,350.67,322.51,261.23,260.78,446.08,,442.35,396.46,552.67,522.52,456.98,420.09,449.11,525.08,488.65,272.51,316.56,337.74,414.52,405.59,363.79,275.53,301.83,532.59,523.26,433.21,468.48,502.79,504.64,371.86,448.99,437.49,416.77,,,,,,,,,,,524.37,429.00,464.22,537.19,550.83,381.96,295.83,232.11,252.17,301.85,194.79,218.14,227.65,238.31,334.96,339.87,325.33,324.41,309.39,345.12,345.76,352.75,491.42,505.88,516.76,503.30,507.44,318.88,350.52,342.57,329.93,337.46,327.25,307.84,313.83,310.59,300.46,303.45,321.30,315.20,338.84,343.24,331.84,350.38,376.96,355.74,353.65,346.33,325.47,341.22,323.07,340.03,355.15,391.22,397.24,400.82,364.07,327.04,378.73,368.49,318.55,358.28,530.67,526.14,195.32,518.98,522.88,519.26,315.94,314.72,307.48,310.71,,383.11,488.25,374.75,,219.61,354.55,265.12,458.44,466.20,526.67,402.74,404.22,405.69,392.02,391.73,373.83,519.47,520.11,519.16,517.85,492.18,512.37,265.58,315.39,278.26,337.95,,,,447.40,227.10,,,,,,,,,,334.40,294.82,512.95,546.95,
2017-09-27 22:17:48.664000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.28,396.43,,,,,206.61,370.38,297.52,322.89,308.62,480.05,480.80,521.33,469.30,474.06,,,,,,488.80,475.89,404.94,,,,,,,,,,,,,,,541.47,534.03,528.71,516.76,507.80,471.31,,,,,,,531.91,400.08,,,,,,,,,,537.57,539.10,539.03,538.53,531.37,533.46,532.75,322.18,307.19,361.91,,,,,,,,,524.02,329.97,224.99,201.17,170.50,,350.02,308.90,,,
2017-11-30 22:17:44.511000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.72,299.37,282.47,267.45,,,,,,462.05,458.65,450.05,465.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.37,540.44,540.49,535.52,535.33,532.53,529.99,529.33,525.38,335.57,327.39,330.90,336.73,,,,,,536.78,454.73,357.73,,,494.29,,,,,,547.37,529.42,529.79,530.35,528.50,522.61,213.90,296.25,317.34,306.06,357.94,209.38,,,,,,,,,,,,,,358.35,314.31,,,
2018-02-18 22:17:22.771000,L8,,,,,,,528.48,,,,,,201.04,444.66,,,,,512.19,423.44,436.49,534.57,245.56,385.42,202.89,512.83,,,,,,,498.89,360.66,369.63,169.88,282.05,315.63,516.57,466.52,378.84,325.49,265.94,258.41,285.27,,515.08,509.59,487.60,301.32,355.27,,520.45,196.90,176.06,362.05,369.04,,186.96,253.71,330.15,367.29,202.93,,,,,,,,,,,,,,,,,,,,,310.92,308.83,297.49,297.71,,,,,,,,,,,,,,,,,,,195.12,296.41,234.22,,,,,,,,,,,,,,,,,,,,,551.01,543.59,542.35,539.33,538.17,536.37,537.46,533.45,528.47,519.56,507.92,500.10,465.12,497.80,401.45,476.18,445.26,447.81,448.79,435.78,344.66,,,,,,,,,,528.00,532.09,533.98,528.44,527.14,525.54,528.27,320.17,311.25,357.89,,,,333.47,401.59,,,,,,,,,,351.93,311.66,,,
2018-04-07 22:16:59.037000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.80,524.00,521.27,530.63,537.84,503.77,533.69,,,,500.04,498.48,488.77,457.02,543.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.43,197.29,291.78,280.13,540.99,451.38,454.44,445.25,430.32,411.02,410.37,513.13,484.47,447.77,471.13,370.79,353.99,261.98,281.07,246.08,315.83,308.13,314.32,308.34,301.82,311.80,323.79,309.57,190.75,,,,,,,,,,,,,,,,,455.27,496.89,387.53,524.87,462.32,483.76,515.53,498.26,502.66,515.41,514.26,513.54,312.77,,326.66,,513.24,525.57,435.97,,535.03,447.26,341.14,,,495.32,,476.08,470.24,534.48,508.86,511.16,516.83,431.95,517.54,518.70,513.14,517.86,521.56,311.33,291.72,357.51,,,280.72,,,,,,,,,,,,,,,,
2018-05-09 22:16:40.331000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.18,526.58,519.49,529.38,536.63,500.16,533.30,,,,500.43,497.31,492.66,504.33,545.69,,,,,,,472.73,452.63,519.35,,,,,,,,,,,,,,,,,,,,,,,,,318.10,322.83,309.40,309.41,,,,,,462.38,482.42,427.16,405.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.66,539.33,535.31,534.03,531.31,532.28,529.81,526.37,525.36,512.78,500.84,491.03,457.84,,513.22,,519.56,,535.28,447.24,337.94,,,495.58,,,,,,546.13,525.08,527.88,529.14,351.70,521.66,519.11,523.63,324.99,307.67,359.89,,,545.10,,,,,,,,,,,,358.75,310.97,,,
2018-05-25 22:16:28.178000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.30,510.09,533.37,512.66,559.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.58,323.93,307.73,310.70,,,,,,,464.90,426.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.66,543.75,541.64,540.54,535.58,537.84,535.90,533.22,530.77,517.04,508.73,496.06,461.36,,,,,,541.73,454.86,345.01,,,492.28,,,,,,,528.65,532.02,531.10,530.23,526.96,524.02,526.93,324.04,309.94,361.81,,,,,,,,,,,,,,,367.06,319.75,,,
2018-06-26 22:16:36.823000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.63,515.31,520.30,512.88,553.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.24,330.65,310.31,313.63,,,,,,,462.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.23,543.29,543.55,541.93,539.25,536.09,535.86,212.92,208.69,342.82,327.66,323.41,338.58,,,,,,542.51,459.49,348.31,,,493.54,,,,,,,337.54,361.63,531.68,528.43,327.84,225.66,304.56,328.63,319.04,359.08,291.03,,,,,,,,,,,,,,369.21,322.17,,,
2018-07-28 22:16:51.607000,L8,,544.14,542.88,463.97,390.01,524.78,,,210.55,463.01,493.84,527.99,304.85,,229.96,266.31,329.97,355.96,435.71,434.36,,,,,,,,,,,,,,,,,,,,,,,188.48,417.28,496.93,442.99,365.60,319.35,504.15,551.89,190.05,478.10,515.76,524.75,511.40,483.91,506.60,559.72,513.94,,,,,,,,,,,,,,,,,,,,,,,235.57,235.31,335.37,324.33,313.40,307.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.07,526.83,436.97,,,241.04,257.96,293.01,527.50,515.20,523.24,418.32,,,510.67,521.14,,532.65,429.85,271.17,,,,,,,,,,,,,,305.20,534.66,534.28,330.53,337.76,387.61,,,402.35,,,,,,,,,,,,380.00,348.97,,,
2018-08-06 22:10:46.333000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49,292.81,304.49,292.45,278.52,302.47,406.47,425.68,411.38,405.86,395.02,325.65,392.71,399.36,429.99,378.24,,525.26,524.54,433.64,446.00,422.59,423.21,441.74,443.53,444.63,461.63,451.40,454.53,457.71,481.20,481.01,496.85,488.89,492.04,518.12,538.33,518.24,536.75,534.37,515.97,526.01,203.75,215.44,239.82,249.73,519.83,496.23,200.10,342.89,247.14,267.00,285.40,348.16,325.92,408.28,423.00,511.50,466.10,334.37,456.40,,,,,,,,,,,497.34,260.66,500.92,521.81,473.42,480.17,228.48,466.20,261.03,418.43,422.81,475.33,543.06,549.11,489.80,508.22,500.58,,,,,,,,,,,,,,,447.48,404.39,,,
2018-08-29 22:17:08.269000,L8,,,,,,219.13,277.35,194.65,,,,,,,,407.11,383.42,370.78,440.76,343.42,378.29,387.51,330.63,396.61,450.76,,,,,223.74,234.51,492.94,,,,481.12,407.27,529.44,543.06,542.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.54,314.16,299.50,306.00,184.75,,,,,,,318.93,,,,,,,,,,,,230.19,545.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.94,513.17,,,,,,,,,485.40,536.67,526.31,458.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.78,305.72,,,
2018-09-07 22:11:00.442000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.12,399.40,399.69,392.96,377.01,,,,514.10,447.46,469.75,530.43,528.56,,,,,,,,419.89,430.20,421.88,453.21,488.00,544.85,458.21,458.11,459.24,393.08,486.60,,,,,,,,,,246.67,257.59,,479.33,477.32,489.92,288.12,,358.40,372.82,352.43,519.20,472.20,405.16,460.90,,,,,,,,,,,508.72,,,,,309.23,229.22,305.19,432.25,488.76,541.26,489.43,519.78,559.60,499.46,511.94,504.69,,,,,,,,,,,,,,,451.00,407.45,,,
2018-10-09 22:11:13.339000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.06,401.68,392.05,246.67,246.74,,,,519.64,494.76,499.05,531.71,533.38,,,,,,,,,,,,,,,,,,,,,,,,464.12,509.60,493.23,435.31,384.14,339.51,503.08,525.32,402.75,482.46,,,,,,521.13,470.66,384.99,467.04,,,,,,,,,,,544.41,416.06,452.86,449.09,367.81,328.42,,,425.59,486.19,537.13,525.53,,564.48,504.69,518.62,509.38,,,,,,,,,,,,,,,452.57,411.35,,,
2018-11-01 22:17:30.804000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.64,496.18,512.86,551.71,,,,,,,,,,,,,,,,,,,177.29,387.47,498.76,488.72,439.05,399.62,466.14,507.62,,,,,,,,551.80,299.74,260.66,221.18,170.91,,,,,461.75,460.05,444.95,412.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.94,546.61,538.43,535.88,534.17,534.12,532.69,530.20,527.69,515.66,506.15,492.01,462.12,,,,,,,,,,,493.73,,,,,,549.28,528.47,528.95,530.51,528.54,526.73,522.63,401.87,322.49,311.96,360.12,,,,,,,,,,,254.42,311.92,,302.72,357.63,319.26,,,
2018-11-17 22:17:31.986000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.70,436.27,491.40,508.08,247.62,280.36,345.57,415.82,,,,467.96,,,,,,,,,,,,,,,,,,,,456.96,431.98,368.61,,,,,,,,,,,,,,,,309.75,315.32,298.47,297.77,177.73,,,,,408.50,,,,,,,,,,,,,,,,,,,,,,284.47,513.58,,,541.29,304.22,,,,,,,,,,,,,,,,,,380.62,551.56,546.15,471.71,,218.93,,,,,,,,,,,,,,,,,,,,417.39,502.57,446.03,326.19,321.59,376.05,,,542.93,,,,,,,,501.41,,,,385.70,342.49,,,
2018-12-03 22:17:30.217000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.05,477.46,513.89,487.88,527.63,496.51,452.76,487.95,482.19,327.68,529.01,543.30,537.43,514.84,551.41,530.69,,,,,,,,,,,,,,,384.85,407.05,421.67,,,,,,,,547.45,485.36,515.11,496.64,512.70,497.05,481.37,476.75,269.54,328.17,394.57,279.20,281.83,463.38,474.61,435.60,,,510.85,518.28,200.47,515.60,,,420.31,441.03,476.45,522.32,,,462.30,484.40,,,,264.27,305.43,315.17,325.94,346.03,529.94,,,,,,,,,,,,,,546.48,545.94,541.65,541.45,538.15,533.65,516.23,447.77,,411.90,279.28,171.48,,514.65,,,,,,,258.16,,501.92,,,,,,,,,,,,,,,378.40,367.14,,,546.63,,,485.30,518.46,307.62,,,,,,,351.72,316.31,,,
2018-12-19 22:17:28.292000,L8,,,,,,,,,,,,504.29,474.51,510.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.54,507.07,493.59,509.35,551.02,,,,,,,,197.57,280.35,290.56,305.53,311.62,282.46,,,,,,,,,,,,,,,,,,,,,304.95,311.82,297.56,289.28,,,,,,461.69,526.27,407.04,296.02,352.51,307.58,497.83,520.32,378.49,474.60,460.43,469.99,295.66,527.55,371.45,239.05,225.98,317.88,322.31,,326.74,296.43,260.81,,,,,,,,409.45,345.86,347.32,348.73,430.63,434.17,542.57,543.59,537.36,535.15,534.15,516.42,496.53,532.79,529.98,519.75,506.70,497.74,462.83,,,,,,,,,,,382.51,533.76,,,,540.89,399.58,530.55,533.76,534.20,253.22,210.70,527.31,526.31,321.03,307.86,359.95,,,,,,,,,,,,,,,357.71,321.55,,,
