dates,satname,nzd0446-0000,nzd0446-0001,nzd0446-0002,nzd0446-0003,nzd0446-0004,nzd0446-0005,nzd0446-0006,nzd0446-0007,nzd0446-0008,nzd0446-0009,nzd0446-0010,nzd0446-0011,nzd0446-0012,nzd0446-0013,nzd0446-0014,nzd0446-0015,nzd0446-0016,nzd0446-0017,nzd0446-0018,nzd0446-0019,nzd0446-0020,nzd0446-0021,nzd0446-0022,nzd0446-0023,nzd0446-0024,nzd0446-0025,nzd0446-0026,nzd0446-0027,nzd0446-0028,nzd0446-0029,nzd0446-0030,nzd0446-0031,nzd0446-0032,nzd0446-0033,nzd0446-0034,nzd0446-0035,nzd0446-0036,nzd0446-0037,nzd0446-0038,nzd0446-0039,nzd0446-0040,nzd0446-0041,nzd0446-0042,nzd0446-0043,nzd0446-0044,nzd0446-0045,nzd0446-0046,nzd0446-0047,nzd0446-0048,nzd0446-0049,nzd0446-0050,nzd0446-0051,nzd0446-0052,nzd0446-0053,nzd0446-0054,nzd0446-0055,nzd0446-0056,nzd0446-0057,nzd0446-0058,nzd0446-0059,nzd0446-0060,nzd0446-0061,nzd0446-0062,nzd0446-0063,nzd0446-0064,nzd0446-0065,nzd0446-0066,nzd0446-0067,nzd0446-0068,nzd0446-0069,nzd0446-0070,nzd0446-0071,nzd0446-0072,nzd0446-0073,nzd0446-0074,nzd0446-0075,nzd0446-0076,nzd0446-0077,nzd0446-0078,nzd0446-0079,nzd0446-0080,nzd0446-0081,nzd0446-0082,nzd0446-0083,nzd0446-0084,nzd0446-0085,nzd0446-0086,nzd0446-0087,nzd0446-0088,nzd0446-0089,nzd0446-0090,nzd0446-0091,nzd0446-0092,nzd0446-0093,nzd0446-0094,nzd0446-0095,nzd0446-0096,nzd0446-0097,nzd0446-0098,nzd0446-0099,nzd0446-0100,nzd0446-0101,nzd0446-0102,nzd0446-0103,nzd0446-0104,nzd0446-0105,nzd0446-0106,nzd0446-0107,nzd0446-0108,nzd0446-0109,nzd0446-0110,nzd0446-0111,nzd0446-0112,nzd0446-0113,nzd0446-0114,nzd0446-0115,nzd0446-0116,nzd0446-0117,nzd0446-0118,nzd0446-0119,nzd0446-0120,nzd0446-0121,nzd0446-0122,nzd0446-0123,nzd0446-0124,nzd0446-0125,nzd0446-0126,nzd0446-0127,nzd0446-0128,nzd0446-0129,nzd0446-0130,nzd0446-0131,nzd0446-0132,nzd0446-0133,nzd0446-0134,nzd0446-0135,nzd0446-0136,nzd0446-0137,nzd0446-0138,nzd0446-0139,nzd0446-0140,nzd0446-0141,nzd0446-0142,nzd0446-0143,nzd0446-0144,nzd0446-0145,nzd0446-0146,nzd0446-0147,nzd0446-0148,nzd0446-0149,nzd0446-0150,nzd0446-0151,nzd0446-0152,nzd0446-0153,nzd0446-0154,nzd0446-0155,nzd0446-0156,nzd0446-0157,nzd0446-0158,nzd0446-0159,nzd0446-0160,nzd0446-0161,nzd0446-0162,nzd0446-0163,nzd0446-0164
2014-07-17 22:20:15.980000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26,173.36,175.41,174.34,177.74,183.01,170.42,172.83,,,,,,,,,,,,345.67,346.33,348.48,363.92,372.78,,,,,,,,,,,,,320.02,320.67,335.68,330.45,342.20,,,,,,,,,,,,,180.54,184.84,186.96,189.23,194.47,183.50,207.84,216.02,211.94,206.21,206.15,202.38,206.52,202.64,200.36,203.94,209.98,210.73,207.62,208.31,208.08,205.43,205.16,218.17,217.33,217.23,212.13,215.11,209.11,209.01,204.50,203.28,199.38,194.88,195.95,202.86,202.33,203.67,208.24,209.99,208.12,207.28,205.78,205.57,203.10,202.93,198.87,197.67,212.63,198.77,202.27,197.72,184.30,,,,281.01,273.05
2014-09-03 22:20:06.649000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.72,179.29,189.26,187.54,195.76,191.82,197.67,185.25,210.54,213.23,212.49,207.12,204.33,197.80,204.12,198.69,199.46,203.71,207.49,207.06,202.38,203.24,205.29,204.41,203.90,213.81,214.75,215.29,212.91,212.00,212.15,211.23,205.76,206.12,202.58,198.40,200.12,204.86,208.26,212.68,214.67,211.75,208.23,208.70,204.18,204.93,208.58,203.04,202.07,206.18,221.74,205.16,206.20,203.04,195.36,165.36,174.33,180.86,171.00,261.52
2014-09-03 22:20:30.612000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.72,188.36,186.80,195.29,191.65,196.02,183.91,210.67,212.86,211.68,205.67,203.21,197.69,203.68,197.97,198.92,203.46,207.18,206.32,201.71,202.95,204.87,204.30,203.21,213.44,214.34,214.82,212.22,211.78,211.89,210.92,205.17,205.85,202.36,197.81,200.03,204.75,208.13,212.50,213.71,210.99,207.90,207.93,203.78,204.60,207.74,202.62,202.01,253.96,221.71,204.58,206.15,202.37,194.98,165.31,174.52,182.19,272.59,259.39
2014-10-21 22:20:13.482000,L8,190.22,245.78,263.92,236.66,180.46,173.78,180.05,188.61,196.48,195.52,215.10,210.07,205.71,225.67,237.54,,,,,,,,177.55,174.09,200.07,214.16,223.64,185.27,178.71,192.14,195.73,196.91,183.89,179.27,188.65,195.58,201.10,240.67,199.71,199.04,213.08,199.81,204.96,213.91,223.68,239.99,227.64,204.73,202.36,193.92,187.44,223.35,191.57,207.42,229.52,225.42,258.74,202.76,227.22,221.24,251.68,264.73,280.54,207.70,262.13,265.37,305.38,304.87,221.71,251.07,305.95,295.62,228.25,234.20,237.03,239.22,264.12,237.95,238.47,282.54,265.68,256.94,229.75,241.92,238.09,236.11,231.11,236.93,229.91,232.52,227.26,239.64,230.03,236.97,233.47,236.88,236.26,236.00,244.51,240.60,245.53,248.14,248.10,242.18,253.37,252.55,248.66,257.26,259.00,261.38,268.54,274.15,278.40,274.32,273.69,267.37,267.94,262.76,248.85,253.10,247.97,250.47,247.09,252.13,251.41,254.15,256.68,266.78,264.28,268.53,268.52,273.70,267.48,270.61,263.46,264.71,257.16,262.50,253.59,255.91,255.91,247.17,250.58,259.45,259.92,267.50,264.12,262.63,267.79,264.17,267.36,261.86,259.88,264.94,265.87,254.84,261.13,270.06,268.85,263.48,270.09,274.55,277.32,284.76,279.94
2014-10-21 22:20:37.449000,L8,190.22,245.83,263.87,236.43,180.24,173.89,180.14,188.77,196.53,195.63,215.22,210.22,205.79,225.86,237.51,184.50,,,,,,,174.44,174.22,198.75,213.94,223.77,185.36,178.74,192.23,195.91,196.94,183.98,179.34,189.15,195.74,201.37,240.87,199.82,199.19,213.22,200.01,205.05,214.10,223.88,239.38,227.60,204.75,202.53,194.19,187.61,223.69,191.70,207.79,229.84,225.96,259.23,203.23,227.36,223.17,251.88,264.80,280.78,207.83,262.80,265.56,305.70,305.16,221.91,251.14,306.10,295.72,228.59,234.27,237.25,239.35,264.06,238.18,238.68,282.76,273.73,257.34,230.00,242.21,238.29,236.50,231.81,237.35,230.12,232.73,227.53,239.48,230.39,237.00,233.70,237.01,236.45,236.19,244.77,240.72,245.72,248.27,248.82,242.53,253.44,252.75,248.71,257.81,259.08,261.62,268.66,274.39,278.50,274.51,273.74,267.68,267.90,262.83,249.17,253.39,248.37,250.60,247.45,252.54,251.52,254.33,256.82,266.74,264.49,268.82,268.78,273.84,267.74,270.78,263.80,265.06,257.56,262.57,253.84,255.99,256.19,247.28,250.65,259.60,260.10,267.64,264.32,262.71,268.16,264.29,267.61,262.04,260.06,265.05,266.08,255.05,261.46,270.96,269.82,263.57,270.46,274.71,277.58,284.87,280.17
2014-11-06 22:20:13.200000,L8,,,,,,,,,,,,,,,,,,,,,,,,,171.71,203.27,174.05,179.10,180.13,182.77,,,,166.34,172.63,185.34,183.38,184.54,182.84,189.95,178.29,176.45,,,169.14,171.63,172.52,173.72,175.97,183.07,188.61,187.02,187.99,182.49,193.61,198.16,199.09,191.75,187.80,192.98,191.49,199.35,197.09,204.51,204.95,203.86,202.82,203.06,205.60,205.76,210.84,211.19,214.95,221.37,218.71,214.09,208.87,222.01,225.98,228.59,215.28,179.84,212.30,216.18,209.93,209.87,219.53,214.73,219.29,218.30,219.25,213.39,218.65,219.36,218.72,221.33,209.94,222.38,212.94,214.71,223.00,230.83,237.34,233.62,228.65,228.22,230.24,246.57,243.40,249.47,249.15,251.74,248.84,247.96,245.44,249.22,237.84,244.81,244.14,227.62,227.24,230.09,223.57,233.70,242.54,239.46,234.76,239.05,241.52,244.23,254.33,243.46,246.24,238.39,250.82,247.13,240.36,239.59,245.37,236.10,230.04,228.10,230.21,239.69,243.19,244.23,253.66,240.36,244.39,250.13,253.81,253.10,249.75,254.80,252.15,248.05,254.86,240.13,243.10,246.01,254.47,260.98,265.50,276.95,270.33
2014-11-06 22:20:37.163000,L8,,,,,,,,,,,,,,,,,,,,,,,,,170.27,203.65,172.82,178.69,179.35,182.48,,,,165.87,172.12,184.42,182.78,182.59,181.18,188.26,177.58,,,,,,,172.67,174.53,181.97,187.77,186.25,187.46,182.03,192.68,197.42,198.30,191.74,186.68,192.18,190.78,197.82,196.58,202.77,203.76,201.26,202.39,202.55,206.05,205.62,210.05,209.39,214.59,221.06,218.37,212.90,208.03,219.85,225.00,227.77,214.35,178.92,210.76,215.51,206.63,209.18,219.09,214.63,218.01,217.79,219.28,213.38,217.62,217.62,217.81,214.86,209.01,220.57,212.24,213.00,222.27,229.37,237.07,233.43,228.24,226.94,229.44,245.11,243.13,248.45,247.64,250.59,247.17,246.80,243.47,247.95,236.98,243.75,243.15,227.13,225.41,229.64,222.51,233.29,241.43,238.39,233.32,238.40,240.05,243.79,253.93,242.53,244.57,237.65,249.95,246.49,239.25,238.74,243.77,235.14,229.40,226.92,229.62,238.49,242.40,242.67,251.56,239.13,243.67,247.60,253.24,251.22,248.55,253.54,251.72,246.96,254.06,239.07,242.59,243.31,253.45,260.17,264.99,275.77,269.70
2014-11-22 22:20:33.645000,L8,,,,,,,,235.66,293.21,185.34,186.28,179.61,386.56,363.83,,247.50,205.61,200.03,221.50,267.81,256.67,311.82,281.68,334.17,369.03,396.52,439.25,419.95,377.66,365.36,337.02,313.49,358.97,341.05,382.83,379.98,256.67,226.06,225.31,260.13,199.25,198.95,239.94,240.23,241.80,256.83,203.87,239.89,253.73,250.76,248.70,260.88,283.16,262.83,278.59,263.82,269.75,274.60,266.57,271.55,264.91,229.42,277.46,273.84,270.55,274.92,300.86,285.28,290.53,303.14,344.73,307.26,319.12,324.12,318.42,331.97,330.36,304.76,317.39,311.94,358.69,336.66,349.37,361.34,333.08,338.98,338.63,340.35,348.31,349.97,341.93,360.01,357.65,325.49,324.51,344.15,332.00,333.89,340.57,351.32,371.77,329.74,362.46,361.37,374.18,287.21,254.07,250.52,266.55,258.49,277.95,282.48,271.34,252.23,262.73,260.04,255.94,253.35,254.54,333.14,344.17,361.07,358.28,297.53,252.29,246.68,252.86,250.93,254.12,249.94,252.33,253.65,249.90,253.40,254.20,253.37,250.10,245.59,247.71,249.84,254.65,254.44,253.83,250.03,242.28,265.43,301.74,280.38,298.71,288.33,285.54,302.81,273.50,257.03,269.08,289.21,284.58,283.16,271.04,277.92,267.37,296.32,295.39,294.58,348.84
2014-12-24 22:20:05.791000,L8,,,,,,,,,,,,,,,,,,,,,,,165.64,192.82,186.80,192.33,189.86,196.93,193.34,194.71,204.17,204.64,205.82,208.58,203.22,202.54,200.40,197.90,201.76,198.66,189.92,190.77,194.94,209.93,261.94,197.23,190.50,199.31,200.11,219.49,213.05,246.78,199.01,200.56,213.09,211.57,249.24,225.79,213.34,203.32,223.76,215.92,223.81,225.63,242.08,254.30,241.46,280.21,218.64,210.13,225.88,227.25,219.78,222.36,226.31,231.49,238.78,228.30,224.67,241.39,296.62,237.46,230.87,228.03,216.93,232.13,234.82,237.69,240.28,229.09,229.20,228.87,231.68,227.26,236.09,232.53,238.56,235.73,238.93,234.99,241.83,241.86,248.01,253.74,252.68,245.68,245.80,254.21,256.06,270.72,269.83,273.03,265.00,266.27,261.70,262.15,259.55,260.76,251.57,249.49,248.53,252.31,244.83,246.03,246.51,248.40,244.13,257.19,258.10,257.78,259.89,260.15,258.53,255.49,254.56,251.71,251.44,253.24,245.40,242.97,244.06,234.31,242.76,250.65,254.69,257.69,262.46,243.85,256.68,254.88,253.40,256.91,262.38,260.37,239.71,264.71,263.18,266.97,271.71,272.82,267.28,274.27,281.26,282.09,274.98
2014-12-24 22:20:29.754000,L8,,,,,,,,,,,,,,,,,,,,,,,165.70,192.08,187.25,192.37,189.74,197.31,193.93,195.17,204.05,204.94,204.53,208.37,203.95,201.76,200.47,196.40,201.92,200.19,191.66,190.85,194.10,208.55,261.14,197.52,189.95,198.83,199.92,225.33,210.31,245.26,199.70,200.01,212.10,211.20,247.69,226.54,213.03,204.36,220.85,215.27,223.10,224.86,241.70,254.98,242.76,281.11,219.15,209.96,225.18,227.84,219.18,221.86,226.41,231.16,238.28,228.16,224.40,239.59,267.62,236.79,230.10,227.66,215.66,231.58,233.82,237.63,239.72,229.31,228.96,228.54,231.06,226.53,235.10,231.63,236.67,234.67,237.65,233.60,241.24,241.20,248.37,252.88,252.91,245.33,245.53,253.66,255.84,270.23,270.67,271.61,264.78,264.44,260.58,261.15,259.13,258.77,248.87,247.67,246.19,251.53,243.44,245.47,238.25,248.24,243.16,257.58,257.99,258.10,259.69,260.75,258.42,255.76,254.27,252.20,250.15,253.47,245.51,242.55,243.87,232.91,239.12,250.45,253.90,257.02,260.51,242.30,254.88,254.09,251.82,254.42,261.25,259.57,238.99,263.34,260.45,265.52,270.31,271.45,264.92,272.88,280.15,280.90,275.32
2014-12-31 22:26:11.523000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.04,176.19,171.67,191.90,176.11,188.17,182.76,188.82,198.65,189.98,189.10,187.07,186.66,187.58,196.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.62,214.27,239.49,231.18,214.47,219.48,230.32,235.96,231.90,235.27,223.58,255.04,233.08,199.55,198.48,194.80,200.23,195.44,194.36,197.05,203.95,237.05,238.91,200.78,240.74,241.42,202.74,238.67,249.63,243.06,207.84,249.75,248.96,249.81,245.69,238.00,239.22,192.09,214.94,222.68,224.90,222.76,226.98,227.40,213.37,248.42,218.42,217.19,216.15,216.74,227.00,226.28,225.53,232.15,230.78,234.76,225.19,221.21,210.66,217.84,277.64,272.82
2015-02-10 22:19:50.748000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.40,179.81,188.32,189.13,195.86,194.32,198.91,183.58,208.67,213.28,211.05,204.97,201.73,200.80,203.58,200.28,198.06,200.11,206.32,206.73,204.10,202.17,204.94,203.71,205.65,211.13,212.43,211.10,208.71,207.35,206.84,204.14,204.15,201.82,199.22,195.92,199.31,203.35,206.05,205.32,210.93,214.13,211.05,209.95,207.40,205.77,205.31,204.85,202.88,200.84,214.39,205.80,207.62,202.04,193.14,,,183.68,282.50,283.92
2015-02-17 22:25:59.091000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.28,175.88,173.62,174.62,175.13,180.35,178.22,184.01,182.95,185.04,190.84,184.69,179.41,178.07,178.93,182.77,179.92,175.14,171.86,176.43,173.80,173.13,178.37,179.57,180.26,184.79,183.29,187.21,189.05,191.18,191.49,186.12,183.49,186.63,189.32,193.73,201.62,201.52,186.85,203.23,195.86,189.87,192.49,202.47,197.41,204.48,215.91,210.15,223.66,212.49,202.82,207.10,210.06,196.97,212.11,200.54,195.18,193.01,193.05,203.55,210.84,217.54,209.45,202.00,201.34,201.35,203.08,203.21,203.48,204.74,210.97,206.71,203.81,209.69,210.84,212.98,223.52,223.29,231.82,230.86,232.58,237.62,238.97,252.44,231.97,231.57,225.52,222.08,222.94,226.25,221.90,223.45,222.75,225.98,216.65,218.52,230.70,239.50,235.19,224.03,221.39,224.34,226.36,223.08,227.66,219.90,228.44,226.23,216.12,214.82,211.17,235.63,221.76,222.31,221.86,249.95,231.22,225.46,227.54,226.16,238.84,230.94,228.48,235.13,225.11,234.03,229.23,239.17,239.02,242.31,236.83,240.94,245.34,245.11,275.40,267.63
2015-02-26 22:19:46.745000,L8,,,,,,,,,,,,,,,,,,,,,,162.71,181.27,184.19,192.29,184.26,183.18,186.66,184.65,196.76,192.80,197.61,201.59,191.83,199.33,201.27,204.23,200.61,198.20,201.13,202.54,201.38,205.02,203.13,211.92,201.54,197.28,204.09,208.46,202.69,225.91,226.57,205.46,214.92,208.36,240.23,257.13,199.80,192.10,201.96,201.59,202.72,225.92,235.52,241.63,253.46,269.53,271.15,270.35,201.82,210.61,213.70,223.56,225.78,229.49,230.61,225.10,236.67,225.27,225.37,226.34,220.37,224.20,233.65,237.08,243.03,244.44,239.91,245.50,237.83,228.33,227.79,228.64,237.39,232.93,228.61,232.89,233.31,236.07,237.27,239.56,241.85,243.10,243.71,249.47,251.95,255.23,258.40,540.24,466.85,477.39,450.70,441.22,425.38,421.91,388.66,393.30,406.91,404.76,411.60,415.93,239.70,251.64,253.96,256.42,259.64,258.18,265.53,259.85,265.25,259.53,267.82,261.52,258.90,255.59,256.15,257.02,259.71,250.00,254.80,252.21,255.92,227.40,263.54,260.90,267.22,268.66,269.24,263.20,264.42,265.34,270.27,270.75,264.62,270.61,273.07,265.09,267.25,272.24,268.44,267.74,271.36,269.36,285.93,288.10
2015-02-26 22:20:10.708000,L8,,,,,,,,,,,,,,,,,,,,,,163.47,181.85,184.92,193.63,185.96,185.04,187.81,185.40,199.00,194.37,198.35,202.83,192.44,200.56,202.02,205.16,201.44,198.65,201.82,203.67,202.49,205.88,203.72,213.06,201.86,199.56,205.52,209.59,204.42,226.39,227.35,207.16,219.31,210.27,240.85,259.09,202.30,205.74,205.24,202.11,203.92,229.60,237.52,242.02,253.99,270.06,271.71,270.52,260.11,211.87,215.73,224.49,226.27,230.80,232.62,234.93,238.84,228.28,226.55,227.62,221.45,225.44,234.60,237.59,243.48,244.49,240.79,246.20,238.58,229.13,228.62,229.83,238.18,235.39,229.70,234.08,234.11,237.17,237.97,240.50,242.59,244.33,244.74,463.37,481.77,426.62,413.66,451.59,417.08,433.84,410.52,409.32,413.52,413.72,376.19,388.73,389.32,387.94,390.54,399.25,531.80,465.44,254.82,257.08,260.92,259.51,268.17,261.16,266.41,260.92,269.80,262.28,260.79,256.66,257.81,258.67,261.00,251.09,255.88,254.36,257.05,256.35,264.34,262.58,267.82,270.12,270.04,264.24,265.34,266.34,271.37,271.49,266.15,271.33,273.49,265.80,268.24,274.16,269.14,268.94,272.16,270.43,286.84,290.47
2015-03-14 22:19:35.284000,L8,,,,,,,,,241.92,183.46,187.36,207.97,,,,,,,,,,170.58,173.29,187.41,230.67,195.65,200.20,192.12,199.94,200.45,200.86,201.86,201.58,221.79,209.35,211.87,205.41,210.48,234.99,219.89,211.99,215.80,210.69,222.77,215.95,223.99,231.13,231.25,235.11,227.81,219.55,244.33,193.96,241.12,270.61,267.26,267.51,262.08,247.26,266.87,265.73,272.80,299.57,319.40,309.74,304.20,294.05,295.89,297.62,312.92,327.58,343.04,298.15,298.57,287.54,304.15,324.29,254.28,266.74,226.75,237.20,230.91,313.31,320.65,326.93,317.18,300.18,322.08,312.93,309.54,334.64,391.42,305.27,321.43,328.74,321.98,319.92,305.96,292.90,318.13,308.76,317.73,338.44,345.67,347.53,352.82,296.93,262.52,273.61,276.39,281.70,276.15,277.70,266.94,272.05,267.88,264.30,260.06,263.05,258.88,259.65,256.65,257.19,260.66,365.34,359.28,352.70,363.45,352.09,262.77,339.06,332.02,271.10,371.99,296.91,262.52,265.79,290.60,266.85,259.61,275.70,259.55,269.51,280.79,286.78,279.75,266.19,267.63,267.52,273.31,277.25,266.81,276.30,281.65,289.18,291.02,286.48,314.42,304.02,293.95,322.24,314.04,326.17,327.63,326.74
2015-03-14 22:19:59.243000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.99,179.35,180.88,187.57,187.90,193.23,194.71,196.99,183.17,207.21,211.32,209.35,203.37,200.77,196.02,200.37,195.71,195.31,197.74,204.54,202.69,201.67,247.49,244.98,203.83,202.90,210.41,212.69,211.00,212.06,205.70,205.13,201.65,207.50,199.62,198.79,195.58,197.86,202.52,204.79,203.24,209.03,213.75,208.95,212.23,204.16,204.05,202.33,201.95,199.63,275.68,274.93,267.49,266.35,284.52,276.53,255.21,275.87,259.81,285.70,279.21
2015-04-15 22:19:22.587000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.36,178.08,187.52,187.63,195.24,191.55,195.47,183.36,208.22,217.82,211.60,204.79,203.68,197.51,202.97,200.36,197.29,199.83,207.09,204.99,203.15,202.88,204.86,204.20,205.01,214.40,213.37,213.16,211.56,209.31,208.18,207.11,208.22,206.99,200.98,198.17,199.58,203.86,204.74,203.65,207.46,209.27,207.87,208.07,204.15,204.23,203.61,201.82,198.24,196.94,210.80,201.34,203.33,198.60,184.32,,,,,
2015-04-15 22:19:46.550000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.67,177.70,186.77,186.88,194.83,191.30,194.56,182.82,208.89,217.50,210.86,204.04,202.41,197.89,202.47,199.50,196.06,199.19,206.82,204.40,202.15,202.32,204.08,203.92,204.39,213.05,212.21,212.19,210.06,208.08,206.79,206.27,207.10,206.89,200.06,197.82,199.16,203.11,204.11,203.47,206.94,208.44,207.18,207.14,203.48,203.57,203.28,201.16,197.96,196.72,209.92,200.24,202.97,197.68,185.21,,,,,
2015-05-01 22:19:12.426000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.14,179.11,178.44,176.47,180.20,183.49,192.21,182.04,173.38,171.82,182.81,178.05,176.46,193.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.71,181.84,173.39,195.40,203.79,204.23,192.42,195.57,188.39,191.66,184.23,191.05,192.97,198.30,197.54,197.20,182.74,191.10,186.64,198.69,205.92,205.52,203.99,203.55,199.44,199.45,181.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-24 22:25:14.229000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.74,185.34,190.88,186.41,195.83,184.08,205.01,212.51,210.84,204.42,203.79,196.14,201.05,197.54,195.33,197.89,204.79,203.25,201.77,201.96,205.32,202.09,202.57,209.81,210.16,209.39,207.46,207.33,206.26,203.29,202.87,200.24,197.93,193.91,195.86,202.05,201.43,201.06,206.36,207.91,205.82,205.82,201.62,201.73,199.65,200.38,195.02,195.52,218.39,198.19,198.93,195.06,180.43,,,,292.68,295.82
2015-07-11 22:25:41.633000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.59,173.15,165.74,176.60,183.09,180.80,180.46,170.13,,,169.29,176.45,181.02,170.73,178.38,180.03,177.41,169.74,178.65,170.63,,,,,174.68,171.27,180.81,188.02,186.53,183.33,180.79,183.04,183.41,181.01,174.85,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,,,,,168.47,233.71,172.15,168.55,168.57,167.75,,291.79,337.89,323.31,284.00,346.37,307.43,320.10,,169.54,182.38,189.27,192.85,197.27,189.65,203.38,227.91,193.56,226.27,200.33,292.67,293.27,310.85,256.75,268.60,286.78,278.62,282.28,287.37,294.83,313.84,279.31,300.22,286.60,308.46,312.63,308.40,288.42,295.05,307.68,318.78,315.73,321.12,316.23,320.02,331.37,300.25,315.67,336.24,325.19,321.18,328.89,333.67,338.68,416.31,363.55,353.56,350.77,380.80,367.91,385.20,384.24,392.00,367.84,380.42,407.45,436.61,398.86,400.36,378.19,412.90,415.65,409.16,369.11,393.10,395.55,380.63,404.70,366.63,368.45,367.97,391.17,391.90,394.68,395.76,388.12,386.55,351.16,361.96,388.55,387.38,373.62,385.83,389.85,396.92,391.21,381.08,381.74,413.39,390.53,415.89,422.14,428.70,417.60,420.71,414.74,385.03,379.01,380.37,372.92,386.40,398.36,389.57,397.86,400.36,400.62,404.68,408.78,414.80,417.45,412.51,402.01,410.24,402.69,398.63,386.10,385.13,386.21,377.02,374.32,376.28,365.78,358.85,427.42,389.81,392.74,352.56,404.81,325.84,363.74,383.52,383.67,354.85,404.49,399.51,397.90,410.97,417.69,447.04,382.68,393.34,460.35,467.78,520.33,452.77
2015-09-06 22:20:14.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.87,271.55,275.39,,,,,,288.27,293.60,304.34,322.82,,,,,,,,,,,,,,,354.74,382.09,379.67,387.31,,,,,,,,349.71,363.26,361.09,359.93,,,,,,,,,,,176.24,183.89,183.75,190.17,187.65,196.09,194.96,198.92,189.58,207.39,219.93,212.05,252.99,252.47,249.54,246.86,226.16,249.07,241.20,239.59,210.06,205.41,203.53,205.83,204.67,205.31,214.79,217.05,213.60,210.90,210.40,207.05,206.19,206.73,204.09,200.11,198.61,248.74,252.06,252.51,252.10,261.19,266.24,267.37,265.35,263.39,266.50,262.89,268.90,270.80,269.66,260.98,268.47,321.31,317.16,325.56,255.45,265.91,275.45,291.46,286.68
2015-09-13 22:26:05.653000,L8,,,,,,,,234.80,219.63,323.25,,,,,,,,,,,,173.18,184.23,184.22,185.15,190.34,185.00,179.55,191.15,198.24,218.32,242.70,209.14,190.60,194.44,189.65,197.66,195.88,197.35,198.43,196.65,192.33,192.54,183.44,177.51,184.27,188.36,187.65,197.23,199.23,201.60,212.07,197.71,197.83,196.93,194.55,193.16,201.24,202.00,204.32,202.94,206.49,201.56,206.03,211.83,212.67,202.02,205.15,210.84,217.15,220.77,218.53,227.59,233.67,240.13,246.29,239.45,235.71,216.60,220.11,218.59,217.47,232.04,232.22,233.63,234.00,254.30,232.82,240.31,233.43,236.87,232.30,232.78,231.80,230.34,228.65,227.32,231.75,235.48,234.85,345.45,311.21,334.88,372.36,375.24,391.97,374.76,372.21,369.91,368.47,261.63,269.42,267.73,260.75,263.39,260.59,261.83,253.70,253.98,249.79,245.80,253.21,245.69,290.05,353.47,361.29,368.93,300.25,337.13,258.85,253.57,260.54,258.38,254.22,247.28,249.44,250.00,249.11,251.46,251.00,255.66,253.70,254.73,258.92,256.66,260.21,253.26,255.38,258.07,259.73,261.56,259.70,265.77,267.14,271.33,266.57,268.17,266.92,257.55,256.39,254.43,262.09,265.51,280.41,276.02
