dates,satname,nzd0358-0000,nzd0358-0001,nzd0358-0002,nzd0358-0003,nzd0358-0004,nzd0358-0005,nzd0358-0006,nzd0358-0007,nzd0358-0008,nzd0358-0009,nzd0358-0010,nzd0358-0011,nzd0358-0012,nzd0358-0013,nzd0358-0014,nzd0358-0015,nzd0358-0016,nzd0358-0017,nzd0358-0018,nzd0358-0019,nzd0358-0020,nzd0358-0021,nzd0358-0022,nzd0358-0023,nzd0358-0024,nzd0358-0025,nzd0358-0026,nzd0358-0027,nzd0358-0028,nzd0358-0029,nzd0358-0030,nzd0358-0031,nzd0358-0032,nzd0358-0033,nzd0358-0034,nzd0358-0035,nzd0358-0036,nzd0358-0037,nzd0358-0038,nzd0358-0039,nzd0358-0040,nzd0358-0041,nzd0358-0042,nzd0358-0043,nzd0358-0044,nzd0358-0045,nzd0358-0046,nzd0358-0047,nzd0358-0048,nzd0358-0049,nzd0358-0050,nzd0358-0051,nzd0358-0052,nzd0358-0053,nzd0358-0054,nzd0358-0055,nzd0358-0056,nzd0358-0057,nzd0358-0058,nzd0358-0059,nzd0358-0060,nzd0358-0061,nzd0358-0062,nzd0358-0063,nzd0358-0064,nzd0358-0065,nzd0358-0066,nzd0358-0067,nzd0358-0068,nzd0358-0069,nzd0358-0070,nzd0358-0071,nzd0358-0072
2006-10-10 21:55:08.811000,L5,,207.41,272.05,315.22,329.30,309.85,318.46,338.03,349.82,353.77,344.71,343.32,343.10,349.80,354.55,357.13,350.99,342.99,357.02,341.90,325.44,299.85,300.83,297.78,206.60,,236.55,293.28,310.60,321.52,345.34,387.31,437.29,426.34,408.99,402.21,360.96,346.33,347.75,356.17,335.64,319.49,325.06,340.57,321.35,324.52,344.86,355.83,356.84,356.28,362.52,369.13,371.29,372.64,381.49,377.17,372.55,390.13,381.70,363.08,392.95,378.55,380.87,337.66,326.74,376.76,362.68,396.23,398.38,402.58,402.84,385.36,383.79
2006-11-27 21:55:35.233000,L5,,209.57,272.83,327.32,323.82,309.84,316.93,338.46,349.87,346.68,344.10,339.66,349.59,354.04,361.18,364.34,349.59,338.96,356.06,345.89,320.95,302.62,292.79,294.76,235.16,,220.09,295.42,312.77,315.39,334.45,376.19,438.37,435.41,421.30,410.07,371.81,352.91,347.25,350.50,333.76,319.74,332.68,350.99,327.55,324.81,350.36,362.09,364.36,362.65,368.54,384.69,387.90,386.35,392.61,386.30,377.07,387.89,390.71,376.44,393.90,382.32,380.51,335.22,310.02,373.04,365.12,388.61,398.56,404.25,396.45,386.31,390.22
2007-01-30 21:56:00.553000,L5,,203.68,262.92,321.80,329.92,314.75,315.69,341.88,348.31,352.52,342.70,344.42,351.70,354.70,358.57,365.35,355.03,344.97,367.70,351.37,331.23,310.26,303.61,300.78,284.58,224.08,270.01,311.24,322.63,323.92,341.80,378.94,446.24,439.19,411.60,396.20,352.40,347.12,353.62,358.17,338.95,327.94,339.46,344.67,325.01,327.23,346.86,356.84,357.06,353.41,360.02,381.26,391.90,390.79,395.32,389.37,387.24,401.21,413.24,388.97,399.02,389.10,384.14,268.87,326.42,379.44,374.31,387.86,394.05,390.83,392.40,375.60,383.20
2011-01-09 21:50:58.806000,L5,,,230.72,292.67,301.22,274.47,283.94,303.93,310.83,313.17,307.50,310.00,312.98,319.23,322.80,319.89,323.16,316.68,329.65,268.20,245.30,265.50,280.09,269.94,,,,248.75,287.05,291.56,301.49,329.12,396.55,395.29,375.61,261.18,237.36,261.68,315.54,302.40,292.34,274.89,270.01,302.31,282.75,241.30,285.42,329.83,323.12,330.98,341.54,343.08,330.46,330.15,348.04,333.14,337.47,363.19,275.28,177.11,360.93,352.47,330.10,,250.78,318.27,317.02,224.40,215.03,358.38,362.69,349.67,366.63
2011-01-25 21:50:59.151000,L5,424.72,412.98,366.06,341.26,338.98,331.43,342.38,351.52,341.98,349.26,343.73,351.71,351.58,354.39,356.15,350.44,349.16,343.08,364.89,341.90,327.89,312.65,306.11,308.78,285.65,255.30,258.24,312.33,322.83,323.17,343.17,391.42,451.69,445.81,427.33,394.90,356.19,341.87,355.04,357.91,347.96,331.27,339.05,333.58,315.08,324.03,346.00,369.72,361.38,357.59,368.12,391.02,399.00,397.98,398.77,389.32,392.78,397.20,412.51,395.67,397.68,382.41,382.92,260.53,336.51,387.24,353.27,386.98,393.45,395.57,385.38,379.70,415.77
2013-07-25 22:03:01.828000,L8,,,296.53,337.19,526.25,505.61,507.97,511.40,517.20,523.11,509.90,345.22,367.88,331.71,337.73,355.59,343.58,335.53,349.21,348.26,288.14,277.76,323.60,304.86,309.18,,,295.92,308.19,308.82,316.42,357.84,419.45,440.55,402.77,362.62,341.92,327.82,345.60,350.53,340.47,325.80,327.98,326.55,312.48,268.80,344.67,356.94,354.03,343.84,350.17,321.63,312.69,301.00,376.34,326.91,340.37,368.78,383.05,347.55,374.66,367.76,313.14,244.35,299.44,340.46,332.60,375.97,373.22,377.56,371.64,375.37,366.67
2013-10-29 22:02:46.185000,L8,,,243.15,328.16,329.32,305.89,304.20,322.57,333.86,341.87,341.89,352.84,355.93,359.50,360.30,347.30,337.74,330.61,345.01,291.96,312.38,300.49,212.62,294.05,278.35,181.52,160.40,290.01,308.19,308.66,322.72,353.40,424.99,437.30,405.26,384.54,357.22,332.21,346.20,354.69,339.96,321.11,325.01,333.83,316.15,287.67,307.93,353.69,351.37,344.45,357.98,369.21,379.34,369.54,374.71,361.29,363.86,376.60,386.88,368.32,381.52,368.23,353.39,303.41,325.24,361.52,356.74,369.19,371.42,375.21,371.49,369.78,386.33
2013-11-14 22:02:45.355000,L8,,,243.16,330.93,329.93,309.50,304.98,325.33,334.92,342.39,342.96,352.16,363.82,359.55,358.85,348.27,337.07,329.84,346.64,293.63,317.39,312.31,215.11,293.20,279.65,170.36,160.16,281.54,308.71,307.75,323.14,353.56,426.61,434.50,407.32,384.34,357.48,332.46,349.33,354.51,337.81,318.84,323.64,333.21,317.06,286.26,462.75,472.78,455.20,344.15,357.35,371.32,378.13,372.41,377.87,366.78,366.24,377.37,391.22,409.66,383.73,367.83,357.43,309.52,329.35,362.76,347.25,371.22,377.37,380.72,400.68,395.12,380.13
2013-11-30 22:02:40.518000,L8,528.38,373.87,324.40,332.16,326.93,305.91,302.66,323.92,333.85,343.42,347.48,351.15,343.02,523.92,481.38,510.90,502.04,328.15,343.12,349.09,354.56,338.20,280.64,301.97,312.09,,161.96,327.75,311.42,304.74,322.59,355.95,501.43,446.91,406.74,384.97,355.76,333.19,346.67,352.89,327.04,328.66,326.94,360.12,305.82,280.26,343.70,353.04,351.02,347.80,358.42,369.03,381.98,377.81,380.51,369.39,366.63,376.84,393.85,375.08,384.86,367.13,360.56,310.35,325.64,357.74,338.45,373.61,378.31,378.29,374.47,402.29,396.26
2014-02-02 22:02:05.518000,L8,,385.04,345.64,341.34,331.74,316.78,308.01,326.37,338.01,343.22,344.65,346.57,357.77,360.95,360.01,354.59,343.20,336.66,349.39,293.68,287.70,251.04,207.47,298.23,295.38,223.21,276.76,286.79,309.32,309.92,321.84,361.55,454.42,448.15,435.12,375.53,360.17,334.09,357.46,363.14,347.82,334.33,331.30,340.58,329.29,287.80,342.15,356.46,355.98,352.22,363.55,388.09,398.50,411.61,420.26,378.17,372.94,429.42,406.58,407.54,397.86,367.34,363.69,318.04,334.20,373.87,379.07,379.08,404.96,396.37,385.47,376.07,384.69
2014-02-18 22:01:51.922000,L8,216.17,382.20,336.92,336.93,330.58,310.22,307.19,324.30,335.69,342.63,343.17,348.87,357.89,355.23,362.66,348.73,341.26,488.80,487.71,484.10,477.60,307.93,297.84,298.69,287.54,231.02,276.41,280.34,308.42,306.48,318.94,358.02,434.12,451.76,411.98,378.49,348.04,333.50,353.40,360.76,342.71,330.26,328.83,333.56,321.86,314.21,336.82,353.84,352.67,350.92,363.47,381.74,386.06,382.44,383.03,375.44,372.61,382.50,399.94,370.85,392.28,366.59,364.96,309.94,337.89,367.51,372.56,377.49,382.68,382.80,379.95,377.18,388.88
2014-03-06 22:01:37.193000,L8,,204.41,495.20,486.98,480.57,478.59,307.21,331.04,337.40,515.16,491.65,495.76,499.26,504.85,509.45,508.39,341.72,330.08,347.82,335.22,527.87,499.70,480.79,294.43,300.59,233.70,248.26,270.99,307.33,308.60,317.71,357.05,435.46,432.20,424.32,380.82,364.06,341.55,348.40,356.10,341.79,329.61,330.19,331.97,317.47,284.62,353.02,369.43,358.51,358.99,378.31,371.18,392.96,398.57,378.05,351.84,364.31,413.24,403.87,391.00,379.04,395.23,370.08,331.22,333.10,359.74,380.54,391.50,381.07,381.71,367.61,362.69,355.28
2014-04-23 22:00:54.879000,L8,,,235.03,319.22,283.25,274.99,283.24,297.52,312.58,327.08,315.99,314.86,320.57,314.03,299.67,300.75,295.33,311.61,310.89,271.31,254.24,210.56,185.96,266.61,,,,232.59,270.70,279.40,295.90,338.04,390.48,391.35,372.08,353.55,230.65,286.55,319.24,329.83,297.65,286.48,272.50,275.35,270.10,226.92,283.29,304.56,325.92,314.73,338.03,305.35,314.89,314.80,402.56,326.50,343.40,369.18,380.16,413.28,352.37,319.82,290.92,279.88,251.46,342.20,421.27,330.56,358.19,412.30,389.64,360.91,390.77
2014-05-25 22:00:34.672000,L8,,,232.71,316.69,313.02,294.34,296.63,309.20,320.42,328.55,316.64,315.42,320.77,322.61,331.00,329.15,323.27,317.00,334.08,313.19,222.60,255.50,285.24,285.44,213.43,,173.87,257.87,293.05,292.62,310.57,344.89,419.58,412.35,386.40,356.62,338.02,324.84,337.36,345.72,329.78,318.93,319.69,324.67,308.65,251.62,290.13,343.00,342.23,338.95,346.55,365.48,378.64,362.29,374.52,349.11,351.88,372.97,383.53,357.48,373.64,355.40,346.11,375.76,417.43,426.75,441.78,412.90,,,,,
2014-08-13 22:01:06.684000,L8,,149.52,252.44,330.95,331.15,306.63,307.80,328.71,336.69,343.14,333.74,330.59,337.33,341.86,350.11,340.94,340.35,329.85,342.48,337.28,306.76,255.53,300.05,311.40,274.68,,226.88,265.84,307.63,304.91,319.41,353.38,465.21,434.83,410.19,371.04,348.56,335.65,343.18,353.86,336.85,330.89,328.35,330.88,316.84,260.33,304.01,353.13,350.74,345.14,354.06,369.31,390.06,397.67,383.24,369.17,363.89,380.48,424.97,389.59,415.45,370.10,363.23,240.26,276.82,366.40,322.44,374.06,397.92,394.18,392.69,380.49,379.13
2014-09-30 22:01:12.529000,L8,,,239.16,306.94,325.79,331.51,384.33,417.62,424.83,427.20,486.47,429.56,440.12,421.50,450.07,370.05,514.89,515.56,472.16,320.34,324.43,284.75,295.46,292.57,226.21,,172.83,255.18,295.57,300.39,319.25,352.37,422.12,398.23,385.57,373.56,345.91,330.73,328.14,353.26,346.61,332.03,335.50,329.00,314.28,271.80,304.11,348.77,351.12,344.77,349.06,326.09,328.35,317.17,357.01,350.43,341.06,367.69,404.31,361.98,394.40,347.88,321.19,219.64,257.33,331.95,325.17,352.25,360.73,389.35,366.70,364.70,364.31
2014-11-01 22:01:14.483000,L8,,,245.73,322.23,330.85,306.29,303.60,319.44,332.95,341.75,329.46,330.44,333.49,341.74,345.13,343.77,339.44,330.71,339.90,330.85,316.95,288.36,301.18,299.35,273.40,,199.13,263.02,297.82,304.20,320.22,358.91,458.45,434.35,392.79,376.90,351.20,330.15,336.15,352.01,338.80,328.82,329.65,329.55,317.07,297.50,338.53,353.51,353.03,351.81,356.69,370.16,377.22,369.11,374.42,352.99,359.01,373.46,378.68,358.32,373.57,360.09,349.44,237.93,277.03,350.65,319.82,362.18,372.18,377.28,367.83,378.58,379.96
2014-11-17 22:01:14.600000,L8,,,235.73,311.70,327.23,301.57,301.23,314.08,331.86,338.47,326.68,494.32,509.18,524.01,525.65,530.48,509.47,327.15,334.74,323.91,298.18,283.29,296.86,295.69,270.18,,196.81,255.20,295.55,303.56,317.16,363.47,428.02,447.34,390.92,373.14,346.71,329.34,334.90,350.91,336.09,323.43,326.38,329.09,315.94,293.71,323.65,351.35,349.97,344.76,352.78,370.13,374.23,364.69,372.84,351.68,353.20,372.13,380.57,356.48,388.63,358.02,348.02,233.99,267.39,346.34,325.80,360.98,369.99,374.11,364.25,374.88,375.37
2015-01-04 22:01:05.828000,L8,350.40,,245.55,323.34,329.12,304.06,304.34,322.12,330.22,341.93,329.39,331.20,336.96,340.40,348.93,341.79,341.32,330.57,473.57,486.02,471.06,469.61,296.65,434.38,454.50,448.27,233.85,264.34,301.78,304.22,319.84,351.76,432.79,456.18,392.94,381.51,350.58,333.34,349.53,353.75,341.18,330.74,330.08,332.57,330.23,322.91,338.24,354.56,351.73,348.68,360.36,374.56,378.66,372.68,377.45,362.19,363.96,374.85,426.69,410.82,401.31,401.38,388.30,230.99,288.04,356.30,373.88,368.96,402.50,396.28,369.44,385.28,385.31
2015-03-09 22:00:42.428000,L8,,,246.70,331.01,333.30,309.87,307.46,327.81,334.95,345.14,335.19,332.87,342.73,343.35,353.37,346.71,344.78,333.56,347.66,336.67,318.64,297.34,302.51,311.36,304.39,233.86,242.55,262.15,309.46,309.84,328.32,383.03,488.48,449.43,418.89,383.13,352.41,335.32,353.62,357.87,344.56,337.15,335.15,337.30,326.02,315.40,341.07,358.68,358.68,358.69,365.41,413.58,407.35,414.81,417.86,376.27,371.61,382.77,408.83,399.24,398.57,400.83,397.03,235.05,286.22,366.20,395.73,386.84,385.71,393.63,379.03,385.93,377.40
2015-05-12 22:00:04.946000,L8,,,243.48,324.34,327.54,303.65,304.18,320.65,325.38,339.49,324.85,326.33,333.53,334.74,345.68,333.87,339.04,329.72,337.69,328.56,302.04,287.69,301.86,296.18,227.92,216.36,194.47,248.02,296.81,299.85,313.85,351.20,469.28,436.50,401.83,374.96,341.51,326.40,340.40,352.03,341.27,332.64,332.35,326.73,305.89,292.99,336.17,356.20,353.59,353.93,354.14,378.83,386.04,376.27,381.02,361.31,348.13,376.05,380.46,364.84,387.22,359.65,348.72,235.15,280.16,352.58,339.27,359.88,370.22,370.17,365.01,374.49,375.13
2015-05-28 22:00:07.580000,L8,,,249.36,323.98,326.69,311.61,305.86,311.20,320.41,337.53,330.46,324.88,339.81,338.88,343.89,340.98,338.43,328.35,342.69,267.77,230.51,193.89,298.45,294.98,204.42,443.30,196.37,248.42,289.69,302.27,308.01,349.16,468.59,424.59,408.32,374.46,342.01,323.04,326.60,350.99,338.80,333.89,330.56,326.22,298.95,273.49,348.68,358.45,356.68,350.28,346.50,370.47,387.11,375.23,381.26,314.96,336.07,411.01,413.61,406.51,402.37,401.63,344.50,224.45,262.04,349.47,320.69,368.19,370.18,363.12,363.15,362.18,367.62
2015-06-13 22:00:19.815000,L8,,,236.03,316.40,312.45,292.49,287.76,306.39,309.75,335.57,316.75,314.49,320.44,325.55,328.90,326.68,324.00,320.43,320.58,259.13,229.12,270.45,289.24,293.22,219.62,,178.19,236.65,292.06,302.17,299.90,346.68,455.51,431.85,402.19,364.54,341.21,309.58,317.67,346.85,343.07,320.28,330.62,326.36,299.90,272.82,331.88,356.99,354.94,353.18,339.44,367.31,382.18,322.48,368.70,341.68,411.07,389.57,390.00,379.28,372.33,357.70,335.93,216.77,243.08,315.03,288.46,238.80,338.84,339.52,346.75,353.53,362.38
2015-06-29 22:00:26.396000,L8,,,245.23,311.90,320.84,294.83,291.40,309.12,311.78,336.74,317.78,319.26,325.33,329.70,338.39,328.61,333.04,326.40,331.75,320.26,230.86,288.03,287.93,300.96,239.09,,185.13,242.67,289.30,292.50,301.21,353.71,453.97,446.27,391.51,372.69,339.89,320.68,322.32,346.54,336.38,322.81,328.67,323.80,293.40,270.23,315.83,357.82,354.21,343.26,340.33,359.01,379.45,366.07,378.23,343.33,345.45,377.83,375.79,364.07,377.40,359.40,342.05,232.09,286.72,345.68,330.64,359.18,366.84,357.68,369.70,364.69,367.45
2015-07-15 22:00:36.323000,L8,,,243.66,317.72,321.77,299.76,295.91,311.39,314.22,330.06,324.09,319.41,333.10,334.16,338.73,334.84,333.05,326.48,333.59,266.45,234.93,245.70,292.05,295.23,239.73,,187.57,259.95,291.62,433.61,438.82,493.05,448.82,425.81,392.47,369.11,342.31,321.63,325.56,348.83,339.46,324.71,328.07,324.60,299.31,274.10,333.00,354.98,352.96,342.76,343.26,367.64,383.03,364.66,380.98,344.14,345.43,375.04,379.71,448.53,492.19,514.93,485.92,229.38,277.54,347.91,327.91,356.84,369.25,357.69,355.40,370.44,368.46
2015-07-31 22:00:40.324000,L8,,,253.10,302.68,321.81,296.23,282.21,302.11,308.86,330.15,316.90,324.16,323.32,331.71,334.94,327.32,332.56,326.29,327.17,323.95,291.93,289.21,291.41,296.02,230.35,,171.13,288.51,292.02,301.61,310.52,362.26,446.41,445.81,390.18,374.66,342.13,323.66,323.47,350.41,336.20,389.77,331.56,318.57,306.37,277.62,296.07,355.77,349.80,346.58,342.80,329.52,372.99,369.11,374.93,339.70,343.18,378.06,377.57,394.46,382.88,391.40,342.62,276.69,316.02,353.26,342.96,358.63,371.39,388.48,374.61,373.50,377.75
2015-08-16 22:00:46.699000,L8,,,243.57,309.33,322.72,296.81,284.05,304.69,501.66,523.16,499.45,501.77,322.26,330.31,335.03,329.06,330.94,323.31,332.44,268.12,230.52,249.74,295.99,295.26,255.37,,179.63,241.11,288.76,298.22,303.70,348.39,440.47,413.85,394.28,377.88,343.75,324.02,324.07,346.69,334.91,323.56,325.28,317.87,310.15,277.76,298.92,352.64,351.82,337.47,336.47,326.02,376.00,361.23,371.07,330.01,341.02,373.06,364.84,360.63,378.98,353.22,331.37,232.56,272.28,345.18,336.75,358.32,373.97,362.75,365.90,357.75,363.03
2015-09-17 22:01:00.336000,L8,,,239.42,297.47,323.80,298.87,287.50,303.68,311.01,326.73,321.87,317.98,324.22,335.06,336.97,335.39,331.75,324.16,330.51,274.67,238.65,263.71,291.99,297.52,253.59,,173.74,231.38,283.71,299.69,302.24,346.77,424.09,405.25,391.79,375.10,347.39,329.20,324.86,348.05,329.83,305.93,322.79,313.93,289.12,276.55,299.40,348.30,343.43,334.18,334.00,326.17,330.79,325.96,370.34,343.35,344.09,369.15,364.90,350.30,371.07,357.35,337.34,235.71,259.86,340.35,335.93,380.47,374.17,357.60,366.30,365.45,365.46
2015-10-19 22:01:05.887000,L8,,,239.69,508.27,517.33,528.93,504.82,514.63,513.44,502.96,319.48,318.07,325.69,331.51,340.60,333.37,333.94,325.22,325.36,277.91,239.41,212.39,197.02,292.72,237.49,,182.53,245.50,289.02,302.31,306.05,351.75,426.47,430.90,394.33,381.10,345.39,330.31,326.57,350.31,338.86,320.13,324.47,325.75,315.63,280.71,298.96,358.03,350.30,340.82,344.71,362.40,380.89,361.05,374.80,352.59,348.47,372.05,373.42,393.86,384.80,361.38,345.42,244.18,265.00,345.30,338.60,382.82,380.31,372.51,371.91,357.19,352.23
2015-12-06 22:01:10.909000,L8,,,237.71,312.94,324.55,300.35,291.55,308.52,315.74,332.73,321.37,319.17,328.56,331.92,339.60,333.19,333.62,329.25,332.92,321.58,317.58,347.46,333.24,301.85,233.93,,187.90,260.11,293.60,305.17,310.67,352.98,430.96,439.17,403.65,375.59,348.36,328.83,331.95,353.16,342.50,327.86,330.68,462.93,469.04,484.05,493.48,361.90,355.11,355.54,352.53,368.70,382.43,374.96,378.71,358.41,357.73,377.88,388.56,364.73,396.83,364.38,352.97,245.95,278.89,354.41,343.27,361.82,375.83,388.77,370.76,366.72,365.64
2016-02-08 22:01:03.169000,L8,,154.06,244.13,324.05,332.59,305.00,303.02,319.84,328.08,341.62,327.78,329.40,334.99,338.93,347.04,337.25,340.32,331.34,339.41,333.09,339.04,357.34,336.70,312.45,250.07,157.64,198.96,264.15,296.26,300.93,309.77,352.09,438.91,450.32,403.82,378.61,343.78,328.41,333.44,354.63,342.28,332.13,330.32,327.70,321.19,312.38,337.16,355.60,351.97,351.15,356.18,376.65,382.81,379.03,379.06,363.77,365.71,379.43,406.65,412.14,396.55,382.97,364.03,237.03,277.51,360.28,363.52,383.98,374.04,372.05,376.23,373.77,373.58
2016-02-24 22:00:56.902000,L8,219.56,301.18,246.45,320.52,331.70,306.12,303.77,316.88,329.46,339.93,330.16,329.13,333.61,446.15,457.75,455.04,446.15,431.52,341.91,333.58,341.73,346.84,331.76,297.39,263.03,,198.09,262.27,296.60,305.04,312.04,352.73,488.16,447.71,405.67,378.21,346.29,330.20,335.42,354.88,344.11,331.29,331.14,331.34,319.23,315.70,340.23,355.47,353.89,351.47,360.09,377.31,384.38,376.58,381.90,367.25,367.78,382.63,420.88,413.07,404.47,385.02,359.44,238.57,287.60,364.47,385.80,376.16,377.35,379.41,381.51,377.86,379.63
2016-03-27 22:00:45.116000,L8,,,244.42,324.36,333.16,322.93,318.29,329.99,336.24,344.61,340.48,322.55,336.73,335.79,374.22,346.14,342.73,334.00,345.51,338.86,247.66,351.90,333.54,304.91,310.62,,194.42,267.62,301.48,308.89,318.83,372.87,459.10,446.46,414.10,383.20,347.62,332.30,339.28,356.21,347.70,333.95,329.86,327.66,311.44,310.73,338.09,359.17,353.06,354.85,358.57,377.97,385.57,378.84,380.47,363.38,360.78,413.42,388.54,393.90,387.40,382.80,391.25,282.20,382.62,373.84,382.32,370.00,371.35,369.05,371.00,355.63,359.40
2016-04-28 22:00:37.466000,L8,,,244.20,330.84,335.78,320.47,314.21,329.81,339.01,347.10,336.53,328.29,348.43,348.35,355.11,351.20,344.38,514.76,506.51,510.33,237.01,238.08,323.50,309.65,249.01,,198.79,275.33,303.41,310.82,319.74,353.90,456.91,441.28,409.67,373.88,346.33,329.24,341.33,354.61,345.57,335.07,334.90,336.85,318.36,312.00,350.02,360.45,358.07,361.97,372.72,383.81,395.79,412.25,414.70,372.89,368.57,386.08,414.53,399.24,396.24,384.15,369.40,243.72,286.48,368.28,382.46,379.11,379.62,379.31,372.40,372.32,374.76
2016-06-15 22:00:44.975000,L8,442.91,390.27,297.05,408.79,330.95,308.74,307.39,312.66,335.90,338.63,325.60,327.43,330.88,343.68,347.58,338.90,340.25,331.17,345.36,336.40,237.92,301.92,287.43,293.60,256.46,,193.75,265.74,296.93,411.83,449.29,492.08,467.00,444.44,403.69,369.03,340.78,325.61,339.56,354.49,342.53,332.99,332.97,330.55,317.46,288.80,348.76,359.87,358.01,357.14,369.84,381.62,391.17,385.70,385.89,365.16,360.58,382.78,405.44,391.75,383.12,367.53,356.27,230.66,313.03,364.23,351.03,372.13,378.61,375.02,369.47,372.66,374.56
2016-07-01 22:00:54.396000,L8,,,249.05,325.38,329.57,305.44,305.89,320.19,327.71,340.24,329.34,326.11,336.81,336.62,348.01,336.79,336.97,330.77,345.14,334.87,233.89,229.64,289.96,295.01,218.05,,194.03,264.54,298.10,302.41,313.62,348.43,454.52,447.26,408.18,361.24,338.71,320.72,332.24,351.66,341.07,333.55,332.77,332.62,307.78,279.15,344.19,363.35,357.04,355.86,363.38,378.59,389.93,387.51,383.73,361.89,357.76,381.96,390.04,370.05,372.51,363.37,352.76,230.05,316.47,359.56,356.43,387.58,370.37,365.83,369.89,372.20,378.64
2016-11-22 22:01:23.648000,L8,,,239.94,317.23,327.39,307.97,415.82,418.86,422.17,422.68,425.98,322.50,335.05,339.98,346.04,341.79,339.74,330.21,339.30,330.13,304.14,278.79,301.10,302.69,242.55,,200.55,262.74,296.45,303.99,311.02,352.76,435.25,421.66,404.48,375.88,346.26,328.66,336.43,351.38,488.37,480.96,475.03,471.70,464.69,474.81,301.48,351.20,348.34,342.47,355.42,366.46,380.98,368.14,380.96,367.28,364.23,383.36,407.45,407.35,398.24,368.57,366.69,243.93,265.05,361.98,394.67,392.30,390.24,380.04,380.87,375.26,371.32
2017-01-09 22:01:14.158000,L8,194.96,,238.45,319.17,325.98,316.57,298.35,318.85,325.03,337.39,335.57,319.38,336.16,334.35,344.40,331.26,336.51,330.72,334.50,331.90,246.89,235.24,298.51,299.33,237.34,,201.66,268.79,300.40,300.49,309.38,347.20,515.81,447.53,405.34,376.42,344.55,327.50,336.22,351.73,340.52,326.52,327.49,328.31,318.55,290.50,309.92,354.12,347.98,344.09,353.41,374.10,378.14,370.24,377.07,365.72,363.29,380.94,419.66,366.76,382.85,365.85,361.37,235.82,275.23,361.40,352.44,369.65,375.37,373.51,368.97,364.92,365.94
2017-01-25 22:01:08.707000,L8,,,241.47,321.35,329.19,317.34,303.68,318.68,328.24,337.28,334.85,326.95,337.65,343.03,348.16,343.40,337.91,331.42,340.98,334.35,317.85,269.86,298.30,295.97,250.38,205.65,210.99,265.16,301.71,304.79,318.99,361.45,515.07,471.25,471.98,382.46,348.67,332.23,344.94,355.60,347.22,334.20,333.05,332.18,324.63,331.53,342.13,356.18,353.77,350.47,359.18,377.31,384.33,372.88,380.99,373.10,368.49,379.94,402.97,400.63,400.88,389.86,369.36,272.85,339.10,372.42,399.27,388.92,380.78,390.40,381.09,376.07,382.09
2017-02-10 22:01:00.454000,L8,,,230.94,311.08,320.73,301.58,291.11,308.66,314.66,326.91,321.24,318.73,328.59,329.09,341.33,329.66,327.32,323.99,325.29,320.06,249.46,227.53,290.65,292.36,218.95,,194.11,249.46,291.80,290.35,299.99,344.05,421.14,426.24,395.86,374.18,333.83,321.89,329.14,348.42,333.22,321.98,324.85,323.40,322.14,306.83,342.20,351.98,348.48,365.58,374.09,343.65,402.91,429.91,426.51,,,,414.11,375.28,362.47,398.06,334.60,309.82,261.48,307.73,234.56,224.92,277.84,278.33,306.71,186.90,347.27
2017-03-30 22:00:38.167000,L8,,,241.25,318.69,329.54,312.27,301.59,318.96,332.01,339.58,334.83,323.60,336.03,343.82,349.89,342.36,336.82,331.97,342.22,333.07,318.14,265.00,307.32,304.64,239.93,197.51,216.98,263.56,298.64,299.74,311.05,348.70,450.42,442.67,415.81,391.65,342.14,326.21,340.81,351.91,340.91,330.38,329.85,328.42,315.43,290.24,290.97,357.30,351.25,350.13,356.91,374.99,384.64,383.14,379.36,370.32,364.29,379.71,402.42,371.99,388.06,372.47,372.13,243.52,269.56,360.05,354.20,386.29,383.90,379.37,378.14,364.93,371.11
2017-04-15 22:00:30.050000,L8,,,237.97,318.47,326.61,307.23,300.67,313.52,328.61,337.33,330.45,320.86,332.94,343.90,345.65,341.94,335.88,330.76,342.31,332.47,320.95,284.80,303.27,303.79,251.27,,214.38,259.82,295.08,299.35,306.71,349.00,437.44,432.22,405.16,378.10,343.77,328.27,341.73,349.61,338.40,328.22,328.73,326.89,311.89,276.61,298.42,351.61,348.64,342.59,351.87,329.23,382.12,369.98,378.39,332.35,351.79,414.59,411.36,382.00,399.94,363.90,356.54,241.51,277.82,354.50,346.49,389.64,361.71,373.18,373.27,364.23,359.57
2017-05-01 22:00:19.697000,L8,,520.93,237.73,319.83,327.97,306.04,301.28,475.38,484.58,488.02,490.04,508.69,342.07,350.10,350.69,346.38,339.72,336.28,347.91,338.99,238.68,212.67,287.66,300.05,261.21,204.83,215.24,265.62,297.58,302.11,316.68,351.86,453.05,422.49,407.43,368.49,336.34,319.20,331.43,350.94,341.96,334.35,331.46,332.15,315.99,278.03,351.85,355.31,355.23,355.07,368.95,377.95,408.81,398.94,386.00,372.19,366.78,383.46,400.22,390.07,393.86,383.69,368.96,235.91,268.41,389.80,351.27,385.39,376.63,372.75,372.18,368.70,368.53
