dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2018-08-31 22:05:35.273000,L8,,,,,194.44,212.22,225.27,244.91,237.05,225.31,205.42,228.28,242.00,232.27,221.65,251.23,241.92,242.39,245.49,242.50,265.66,272.23,269.12,270.75,219.23,206.18,184.68,179.66,182.44,171.54,259.10,267.16,271.71,280.85,270.62,280.01,278.73,258.40,239.50,,,,,,,,,,,,,,,,,,262.19,260.04,264.37,264.97,,,,,,,,254.92,268.07,274.17,270.86,266.82,277.18,281.56,274.91,174.50,,,,,,,,,280.05,276.52,286.96,265.65,,,,,
2018-08-31 22:05:59.236000,L8,382.37,393.79,380.30,177.50,234.78,254.48,277.63,292.98,283.39,279.32,289.84,289.21,288.01,281.87,268.30,280.77,280.25,279.07,286.07,293.28,305.89,309.47,310.74,313.16,316.73,314.51,315.00,317.04,315.94,314.15,299.67,310.40,318.40,320.25,319.88,320.58,321.83,303.12,286.53,230.15,,,187.76,170.16,277.56,308.86,322.25,321.97,323.75,323.97,326.74,318.61,320.70,323.04,322.71,310.97,313.89,379.45,371.56,339.99,316.85,314.98,317.11,321.92,402.31,409.82,402.54,369.58,371.84,350.39,381.84,337.95,355.11,366.18,368.26,361.90,350.02,274.43,291.43,283.23,272.78,282.08,304.95,303.22,365.97,354.38,359.01,343.62,342.95,333.70,356.10,365.72,370.42
2018-09-16 22:05:39.825000,L8,,,,183.48,236.34,254.11,282.96,298.19,292.75,291.98,296.07,292.43,291.08,282.04,271.17,283.37,410.90,418.66,409.29,415.40,423.56,413.37,313.44,314.44,318.33,318.92,317.70,317.82,319.80,314.78,308.76,311.37,320.49,323.28,320.08,323.37,326.44,305.43,279.63,226.12,,,190.51,169.22,275.87,315.89,324.59,323.52,325.46,322.46,324.80,314.36,321.24,334.73,326.02,308.43,314.22,312.16,310.42,314.20,313.49,319.20,316.86,325.72,276.80,210.86,266.79,303.77,321.85,317.26,320.92,320.96,325.76,326.05,326.07,321.27,324.40,322.47,326.75,304.18,314.76,310.72,322.63,325.99,332.74,332.23,321.45,315.40,321.52,327.39,336.47,339.44,493.77
2018-10-18 22:05:53.709000,L8,,,,190.97,244.47,262.63,282.71,293.41,288.26,284.73,299.96,290.09,291.43,281.80,274.47,289.24,287.37,293.31,288.92,296.81,307.69,314.63,316.81,320.47,323.77,323.17,320.09,320.18,320.96,314.05,303.78,313.11,320.07,323.93,318.63,323.21,322.42,306.84,286.01,231.99,,,190.83,174.24,284.61,313.69,326.37,324.10,325.95,327.28,327.75,321.71,323.61,327.61,325.12,315.39,314.85,318.03,313.50,316.31,317.11,315.78,319.75,322.06,272.62,199.70,265.05,306.80,319.68,318.27,321.39,319.22,324.28,325.37,327.34,325.84,324.90,323.08,326.31,304.73,316.41,313.30,329.34,357.38,343.96,367.66,404.62,377.55,376.89,379.46,338.62,343.51,361.82
2018-10-18 22:06:17.672000,L8,,,,192.56,246.88,264.05,283.96,294.68,289.13,286.16,301.29,290.59,292.48,282.18,276.04,291.13,288.41,294.91,289.96,298.40,308.29,314.49,318.39,322.68,324.17,323.47,321.06,321.63,322.49,314.82,305.91,314.83,320.95,324.84,320.41,324.14,323.92,307.65,286.80,233.14,,,191.99,175.44,285.96,315.24,327.09,325.07,327.18,328.48,329.86,322.51,324.89,328.78,325.50,317.01,315.88,319.08,315.84,317.51,318.04,316.97,321.26,323.82,271.46,200.37,266.76,308.24,320.45,320.59,322.43,320.24,325.51,426.84,399.34,407.77,325.97,323.82,327.33,305.04,319.43,313.75,330.53,387.14,344.70,335.07,329.00,320.05,323.66,328.48,339.75,344.75,510.21
2018-11-03 22:05:57.421000,L8,,,,192.32,262.81,303.27,289.55,339.69,313.54,357.62,298.67,293.27,292.58,283.99,277.00,289.50,396.66,390.63,374.36,386.58,364.44,330.22,309.53,316.50,319.89,318.19,318.00,320.90,319.72,315.40,308.73,311.50,320.58,323.60,317.25,322.62,323.83,307.22,281.82,230.84,,,190.89,171.74,282.03,312.79,321.97,319.58,326.40,322.66,324.43,315.68,320.89,324.92,318.32,309.30,313.86,312.89,308.64,314.20,316.71,313.26,320.05,321.32,275.64,201.48,431.74,404.57,363.16,373.08,348.26,367.18,370.08,328.09,327.31,325.44,325.89,321.84,328.87,308.29,321.06,318.29,328.21,410.32,368.00,328.87,338.77,371.75,360.89,375.54,389.33,384.23,362.31
2018-11-19 22:06:22.186000,L8,,,,191.31,253.49,266.33,284.00,297.14,288.09,287.18,296.01,295.80,291.12,283.94,275.71,292.24,286.94,288.21,295.62,301.07,311.64,320.55,329.81,335.41,349.80,364.98,368.06,363.22,330.96,369.74,313.19,315.81,322.65,361.30,362.18,362.13,326.67,320.92,310.14,236.77,,167.14,193.07,199.58,290.93,321.33,327.72,324.14,325.45,329.30,329.66,321.26,324.75,325.49,321.52,316.90,315.49,314.60,311.01,310.62,316.89,317.95,323.46,322.68,275.60,199.60,388.19,346.58,364.45,357.80,376.35,376.25,370.90,386.17,396.67,394.11,335.78,324.46,327.56,305.91,319.32,316.54,382.44,393.96,352.73,368.29,342.80,343.90,366.02,346.89,368.57,367.72,361.23
2018-12-21 22:06:18.644000,L8,323.99,320.42,323.79,316.52,328.85,342.90,337.02,331.27,317.94,311.83,314.80,338.22,334.72,334.98,335.60,346.33,326.82,339.43,344.14,345.62,369.24,339.99,352.01,349.39,357.43,349.75,346.64,354.35,344.03,338.37,362.36,404.40,357.77,352.04,359.01,366.25,353.06,454.89,333.60,376.55,364.59,323.72,376.45,543.37,463.67,471.11,421.11,461.80,357.08,370.39,380.53,538.81,446.31,375.72,367.20,356.45,356.89,370.32,373.33,377.06,376.65,393.09,351.15,343.57,339.93,356.76,361.22,353.13,358.74,353.89,354.04,347.52,352.25,438.84,465.91,365.51,360.55,360.55,431.32,405.80,379.49,384.89,415.88,369.50,355.70,344.70,349.33,350.44,334.53,337.98,362.09,360.69,454.78
2019-01-06 22:05:53.844000,L8,257.06,250.89,205.89,211.06,257.80,329.62,331.25,331.00,314.98,319.95,310.18,318.67,325.16,326.37,303.63,294.38,288.31,288.87,289.30,292.42,306.94,311.17,322.44,357.64,338.38,362.42,370.66,359.99,346.16,359.00,357.11,367.73,373.50,363.73,366.59,355.34,361.12,358.63,363.33,335.63,,349.85,334.69,358.01,364.14,358.32,364.42,361.52,355.86,354.25,365.22,375.70,381.39,332.10,377.77,342.32,316.39,318.87,312.12,315.00,318.56,323.49,324.49,334.10,280.55,202.95,280.89,361.52,352.94,356.44,352.42,355.34,349.78,348.40,336.18,338.80,352.50,356.13,339.08,306.91,343.80,350.24,341.38,344.30,340.57,326.73,337.15,345.44,329.22,338.77,343.72,354.31,360.68
2019-01-22 22:05:50.255000,L8,301.05,292.30,303.23,296.45,286.29,287.28,297.52,332.43,322.90,281.19,317.19,317.12,313.28,310.87,306.37,335.72,346.57,365.17,327.57,358.23,322.36,336.88,342.90,359.19,362.88,347.65,343.18,354.36,362.45,334.31,354.37,364.16,365.68,353.77,344.85,333.23,339.08,336.16,328.80,312.09,309.98,317.55,194.75,334.27,363.55,370.58,372.41,377.00,367.14,360.80,358.20,365.26,363.40,357.54,346.51,341.83,337.39,347.34,352.29,338.93,346.14,341.67,339.18,338.37,281.09,199.29,386.48,361.04,347.20,347.78,353.97,358.04,349.27,360.77,365.73,373.39,355.20,357.53,353.24,329.73,327.65,344.08,341.72,334.48,332.93,319.47,347.04,368.88,332.01,350.09,356.08,358.29,360.34
2019-01-22 22:06:14.214000,L8,334.06,323.43,310.32,310.37,288.88,305.47,329.68,333.13,323.06,281.02,317.95,318.08,314.31,315.41,305.34,337.50,351.18,366.24,327.43,359.26,322.91,336.23,346.52,361.37,365.24,349.03,344.30,355.89,363.55,338.33,359.33,368.66,368.17,354.76,345.26,337.60,344.69,338.01,330.97,314.71,314.02,320.30,197.09,360.29,366.26,373.78,373.79,378.61,369.05,361.72,362.08,368.32,364.45,359.23,346.94,344.47,339.53,350.11,354.46,339.98,349.31,344.64,344.15,339.25,274.26,204.16,388.09,362.47,351.56,348.64,355.75,358.76,351.01,363.75,367.73,374.76,356.42,359.48,354.39,331.26,333.12,349.75,344.14,334.78,335.10,321.50,348.50,372.37,339.69,350.99,358.31,361.60,362.53
2019-02-07 22:05:47.667000,L8,,,,189.20,242.04,256.25,283.89,298.93,295.13,286.64,295.15,291.55,287.30,279.99,272.76,336.84,345.99,349.26,355.78,355.15,304.69,307.05,312.32,316.68,319.06,316.21,316.99,317.81,322.31,315.18,314.38,319.76,321.57,387.86,386.42,359.73,364.99,366.83,283.02,226.08,,,,183.57,293.81,325.22,334.27,331.36,329.19,330.22,330.34,323.64,325.66,329.73,330.65,331.34,328.64,322.17,316.99,314.47,316.89,321.44,328.44,320.84,272.81,196.46,279.72,315.47,362.21,361.30,357.62,356.72,357.70,363.66,364.63,339.01,333.95,332.01,368.81,367.80,359.53,305.25,350.84,334.07,334.52,348.66,370.64,318.77,373.38,380.50,371.02,365.18,505.63
2019-02-07 22:06:11.622000,L8,,,,190.65,243.53,257.78,284.54,299.22,295.47,286.83,295.52,291.97,287.70,280.07,272.59,289.70,283.92,288.77,282.98,294.43,304.96,307.35,312.89,317.36,319.44,316.61,317.64,318.77,323.00,315.29,314.84,320.54,321.84,387.75,386.82,360.15,365.69,366.92,283.41,225.95,,175.23,188.42,190.13,294.60,326.72,334.56,331.78,329.68,330.63,330.59,324.22,326.38,330.52,331.61,331.56,329.52,323.19,317.58,315.27,317.54,322.04,329.89,321.10,272.02,196.94,281.03,316.89,363.53,362.43,359.17,356.54,358.11,364.21,364.91,339.30,334.26,332.59,369.74,343.39,359.98,305.54,350.87,334.76,334.98,349.64,359.56,319.34,365.78,380.79,371.25,365.80,509.86
2019-02-23 22:05:44.581000,L8,,,,174.52,228.57,270.53,248.53,281.56,267.49,358.43,268.35,277.31,328.17,256.19,252.48,273.64,276.64,261.25,331.43,274.78,383.36,220.64,283.75,309.03,343.69,279.08,330.61,183.32,,,,,,,,,,,,,,,,386.82,269.77,300.29,311.10,301.99,308.38,306.26,304.33,300.65,384.02,325.03,298.37,285.90,,286.76,,,,,,,,,,,,,258.48,192.26,312.94,324.79,316.83,313.92,314.99,311.96,311.91,279.25,291.56,286.06,350.02,342.85,333.09,314.02,311.55,307.07,309.85,310.10,326.67,332.66,342.43
2019-02-23 22:06:08.536000,L8,,,,173.88,227.43,268.86,246.86,279.14,266.73,298.59,264.44,275.73,290.42,254.12,251.98,272.75,276.07,259.25,330.49,273.71,270.51,219.29,283.11,308.36,342.30,278.63,327.23,181.52,,,,,,,,,,,,,,,,386.49,378.03,374.06,377.06,301.10,307.30,304.63,303.40,299.85,383.41,324.01,331.67,,,285.62,,,,,,,,,,,,,255.69,189.72,311.22,324.12,278.03,312.89,314.38,310.69,311.09,277.81,290.10,285.26,349.74,342.67,332.79,312.24,310.78,306.67,309.19,309.61,325.61,332.10,339.83
2019-03-11 22:05:38.980000,L8,,,,175.55,213.75,237.00,247.88,274.52,264.30,254.75,273.70,275.47,263.03,244.65,258.32,260.98,273.05,280.66,447.27,523.00,509.12,460.40,338.80,298.22,297.95,291.90,444.27,463.44,,,499.99,550.92,400.62,449.96,350.00,324.86,325.15,321.04,308.58,231.41,,,189.66,176.26,297.24,320.90,395.70,416.78,405.05,360.73,393.65,317.46,326.13,322.30,322.30,321.17,322.56,324.02,306.79,308.46,312.61,315.11,318.02,313.46,270.66,197.97,276.10,308.48,310.82,318.00,318.39,319.15,318.29,323.79,321.35,320.93,322.58,325.10,362.50,358.37,371.05,361.93,348.37,349.30,351.47,347.81,329.21,316.37,321.43,324.61,342.18,368.00,494.55
2019-03-27 22:05:59.546000,L8,,,,168.08,221.78,233.93,261.76,281.71,274.94,268.69,282.35,281.18,269.17,265.92,258.32,274.06,279.04,273.80,274.57,280.54,291.45,298.25,302.96,297.30,294.86,302.64,289.20,308.93,303.05,301.35,283.06,281.08,283.11,286.41,299.12,308.71,306.80,262.85,245.20,196.12,,,,,225.79,279.71,290.44,286.09,279.25,277.71,,,,,,,,,,,,,281.73,290.84,241.16,193.16,257.83,289.60,304.25,311.24,314.73,319.62,327.16,275.67,356.15,344.41,369.55,324.59,,,,264.50,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,490.33,477.18,,182.14,236.75,252.98,274.93,292.15,286.79,288.84,292.64,288.96,283.45,279.51,270.36,285.29,284.15,531.37,525.97,510.19,487.23,309.23,315.58,312.25,319.13,315.90,316.13,314.33,312.17,311.41,302.21,317.62,319.28,320.31,316.90,320.42,320.57,313.76,294.40,228.26,,,186.88,176.11,288.36,317.25,323.55,325.42,325.81,326.82,324.41,319.29,323.43,325.23,327.01,321.62,322.06,320.88,315.95,314.20,316.95,316.04,316.58,320.20,272.62,204.71,275.71,305.51,311.61,316.19,316.97,318.86,321.38,326.39,321.27,322.64,320.94,322.67,324.15,304.89,308.74,285.01,315.31,321.67,329.09,321.52,321.01,313.89,318.80,319.47,336.04,338.20,353.52
2019-04-12 22:05:54.693000,L8,490.81,477.13,,183.06,237.26,252.91,275.44,292.38,287.19,289.06,293.44,289.24,283.86,279.80,270.71,285.65,284.58,283.54,285.15,290.68,306.82,309.42,315.94,312.48,319.58,316.53,316.72,314.66,312.55,311.76,303.12,318.01,319.54,320.48,317.33,320.84,320.92,314.12,294.59,228.41,,,187.41,176.24,288.71,317.65,323.87,325.79,326.17,327.21,324.72,319.64,324.00,325.78,327.45,322.26,322.45,321.31,316.46,314.81,317.47,316.58,316.92,321.06,272.77,472.82,492.96,488.30,467.14,461.47,455.64,319.32,321.82,326.84,321.98,323.04,321.10,323.03,324.51,304.85,309.58,284.79,315.79,321.97,329.44,321.84,321.57,314.30,319.09,319.99,336.43,338.52,354.06
2019-07-01 22:06:20.459000,L8,,,,,211.30,225.16,268.93,284.28,278.56,275.99,284.16,320.04,280.15,272.76,262.21,275.23,276.91,272.33,280.96,283.49,299.90,304.37,304.71,337.89,311.66,347.68,358.17,354.39,333.52,341.21,298.83,308.68,315.74,315.84,310.16,317.07,315.79,302.87,279.90,247.15,,,,,287.04,316.64,326.41,321.71,319.14,321.61,323.32,315.26,319.84,361.84,350.86,358.31,363.80,391.30,395.16,353.11,327.19,311.28,313.69,319.78,274.32,192.74,262.55,300.58,312.25,315.25,356.66,334.10,322.78,323.99,319.74,350.89,355.69,364.34,349.35,335.97,334.65,347.31,322.01,323.29,338.13,368.38,363.64,411.10,415.16,378.74,403.50,397.06,337.81
2019-08-18 22:06:11.235000,L8,,,,172.07,239.58,253.45,272.54,292.03,281.70,278.05,291.36,287.63,280.27,276.34,266.02,278.16,276.38,274.00,281.15,287.75,356.85,354.74,364.78,358.24,355.20,351.73,324.70,345.16,330.40,334.60,341.43,344.19,349.81,345.94,343.52,340.59,359.33,369.45,370.35,373.21,358.00,,,,274.80,315.60,365.08,363.01,319.91,324.20,325.27,314.65,314.25,358.90,352.62,357.99,357.17,312.59,298.16,309.10,369.34,381.15,337.27,359.06,362.72,360.96,360.90,352.65,353.73,348.61,349.42,350.04,354.78,352.24,358.57,360.95,356.45,345.96,350.52,355.48,353.13,351.93,344.93,337.47,345.83,348.11,350.20,324.09,343.79,347.83,354.79,350.44,354.42
2019-08-18 22:06:35.194000,L8,,,,170.12,238.42,252.98,271.00,291.70,281.78,277.93,290.70,287.19,279.89,276.17,265.34,277.79,276.24,273.29,281.25,286.92,356.55,354.56,364.52,357.94,355.37,351.60,350.73,343.85,350.37,350.68,362.10,373.24,370.63,362.00,365.12,339.42,358.99,368.75,370.13,373.77,359.03,,,,274.43,315.01,365.04,363.23,320.00,323.67,325.59,314.12,313.95,358.31,351.87,357.73,357.17,312.24,297.69,308.88,368.96,381.10,365.53,357.78,362.40,361.14,361.47,352.14,354.15,348.41,348.16,349.89,354.08,351.67,358.08,360.02,356.20,345.63,350.48,355.11,352.51,351.65,345.00,337.46,345.09,347.79,349.66,312.82,343.18,347.52,354.44,350.15,353.76
2019-10-05 22:06:48.280000,L8,,,,,,,216.16,328.73,,,,,,,,,,,,,,,,,298.28,253.18,269.57,,,,,,,275.78,271.99,282.03,305.95,287.95,270.26,206.00,,,,,272.48,294.74,303.58,392.77,300.45,240.49,280.83,206.32,328.40,310.23,293.00,288.87,289.48,289.68,293.32,296.00,283.06,246.02,,,,,251.94,293.42,302.07,297.30,286.16,289.34,297.31,296.32,280.56,276.00,285.67,272.60,277.82,251.94,277.01,295.47,317.84,316.57,329.21,319.82,308.91,302.00,285.94,248.37,388.21,321.77,301.61
2019-10-21 22:06:25.884000,L8,243.83,211.20,,169.98,225.06,249.84,265.76,284.10,282.04,283.46,290.31,292.35,285.93,281.85,267.60,286.55,283.23,283.92,293.23,292.44,304.88,301.14,294.37,300.96,307.38,311.54,313.49,311.42,306.89,306.46,303.68,309.81,317.05,313.06,302.98,314.93,322.40,305.78,282.27,228.35,,,192.03,176.55,279.16,314.37,309.60,302.70,289.42,303.35,312.32,310.46,382.34,301.07,368.66,413.04,446.21,287.33,404.62,446.77,240.55,383.61,185.66,203.48,304.08,417.58,494.93,317.16,340.69,307.60,319.46,319.98,327.86,326.57,323.86,320.49,323.84,321.97,329.62,307.88,321.52,319.29,330.22,328.86,337.30,331.17,322.20,319.30,321.21,328.13,337.66,341.86,355.56
2019-10-21 22:06:49.847000,L8,,499.48,504.29,174.03,229.53,253.08,268.84,287.61,286.46,286.61,293.81,295.93,289.85,284.41,269.61,290.26,286.83,287.75,297.10,294.62,307.61,303.99,298.82,303.54,314.38,314.92,315.94,314.21,309.84,308.91,307.19,312.71,319.12,316.49,306.51,317.85,325.25,311.29,285.89,231.17,,,194.46,181.42,282.14,317.55,311.83,305.20,293.92,306.80,314.90,314.67,385.10,304.47,370.49,415.94,508.40,426.12,409.34,451.10,425.31,390.55,365.93,300.34,380.93,505.12,499.88,362.11,345.30,311.55,322.22,322.61,330.17,330.87,327.16,324.81,325.48,324.61,332.81,310.32,323.88,321.49,334.00,330.98,338.98,333.80,326.10,321.51,324.09,332.80,340.15,344.06,358.88
2019-11-22 22:06:21.092000,L8,,,,182.31,248.50,261.06,275.89,286.75,282.75,285.30,290.58,285.20,285.26,277.93,274.69,284.04,283.35,295.00,291.08,295.45,301.51,307.10,307.82,311.46,311.34,307.21,311.62,314.94,309.65,306.32,292.44,302.63,310.42,310.34,309.33,314.92,313.86,303.51,283.53,222.58,,,193.97,175.01,276.55,308.91,315.76,316.23,317.66,315.45,319.73,308.96,313.81,309.09,307.86,306.66,306.08,306.04,300.74,303.83,309.36,308.61,313.96,319.59,269.01,193.82,273.67,305.58,315.80,314.69,316.09,313.40,319.90,321.76,318.44,317.36,320.26,314.88,324.65,305.92,319.60,317.30,326.10,327.99,334.93,330.49,319.31,312.43,318.48,324.99,362.14,345.36,367.02
2019-11-22 22:06:45.051000,L8,,,,185.08,251.17,262.00,277.41,288.14,284.08,287.46,291.14,286.07,285.99,278.54,277.12,285.24,284.94,296.64,293.21,297.87,302.95,308.51,309.30,312.71,312.54,308.70,313.06,316.52,311.73,307.09,294.35,303.83,312.09,312.26,310.62,316.15,315.59,304.96,284.21,220.21,,,195.02,175.96,278.78,310.62,317.19,317.98,319.68,317.06,320.92,310.33,315.18,310.89,310.14,308.25,307.73,307.10,302.56,305.08,310.60,309.62,315.77,322.23,267.86,194.96,276.41,307.57,318.74,315.44,316.99,315.06,322.35,323.22,320.36,319.02,321.32,316.36,326.63,305.22,321.64,317.05,327.83,330.03,335.90,331.97,320.23,314.60,319.83,326.49,362.90,345.67,368.44
2019-12-08 22:06:20.730000,L8,,,,172.41,226.12,249.24,258.59,280.20,286.04,374.48,478.09,490.75,490.71,497.24,347.92,480.12,507.46,329.43,295.89,295.49,395.96,377.76,330.82,352.03,365.91,342.29,336.76,474.51,478.71,377.72,448.16,385.03,382.16,340.37,321.02,329.94,356.24,338.42,326.67,324.83,333.13,335.99,373.92,403.44,374.12,354.88,453.51,440.27,394.89,428.39,366.51,487.98,425.86,433.66,412.42,398.54,360.16,362.31,339.96,363.95,368.60,354.69,344.02,348.07,347.58,190.23,264.42,314.54,365.58,398.90,390.19,341.83,339.09,353.63,354.34,360.32,361.70,364.45,335.49,351.27,350.35,360.19,350.32,344.48,371.84,364.56,361.66,355.58,351.77,360.12,352.28,348.42,355.29
2019-12-08 22:06:44.689000,L8,,,,173.48,228.50,250.40,259.81,281.47,286.98,380.22,479.19,491.37,492.09,497.50,346.61,479.96,508.72,289.27,297.67,296.57,397.16,378.29,356.83,351.92,366.33,308.51,336.91,474.59,479.75,449.42,448.67,385.53,382.87,366.66,323.34,332.45,356.43,338.84,327.24,326.83,334.02,337.40,374.78,501.22,479.07,474.69,455.09,440.81,396.02,430.32,366.52,489.00,456.99,435.05,413.99,399.76,360.75,362.75,341.45,364.94,369.99,355.13,344.65,348.67,348.86,191.08,267.05,315.81,386.35,399.86,391.05,342.66,340.53,355.03,355.01,361.39,363.22,366.07,336.29,352.27,351.54,361.11,351.99,345.55,373.29,366.55,362.54,355.94,352.93,361.37,353.38,349.44,356.58
2020-01-09 22:06:13.711000,L8,313.69,320.18,323.38,185.72,240.40,335.54,299.12,317.57,310.20,325.21,324.19,328.02,325.11,325.51,299.19,295.33,306.06,328.19,342.34,349.53,353.58,352.90,324.64,323.66,336.08,337.03,333.22,333.41,342.99,362.71,364.64,358.24,368.86,372.03,377.19,369.82,366.44,372.75,345.38,340.33,330.53,336.00,331.15,190.09,354.01,373.86,362.66,356.99,366.81,365.24,374.94,362.34,350.97,352.23,349.99,369.16,362.24,358.53,360.00,348.60,349.40,344.24,336.98,348.81,339.00,199.32,281.01,361.24,370.20,359.86,347.12,349.23,337.73,339.07,343.41,347.80,341.39,343.24,340.81,356.84,347.33,362.16,344.44,344.07,341.10,353.90,348.78,353.25,345.52,342.51,350.84,352.33,359.29
2020-01-25 22:06:33.527000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.91,264.25,251.17,187.03,220.96,272.51,281.68,258.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.92,284.98,281.47,269.65,270.42,279.60,275.42,280.81,282.88,272.10,217.35,,,246.53,251.46,255.37,268.90,291.02,,,,,273.07,294.84,307.64,316.35
2020-02-10 22:06:04.888000,L8,290.18,314.45,307.91,172.93,242.70,336.75,320.85,315.20,311.52,316.05,326.74,328.46,321.53,316.66,305.47,311.93,318.73,333.70,333.37,325.24,341.32,329.74,327.14,319.09,328.95,340.63,338.55,340.87,332.17,339.38,347.86,353.42,349.67,351.77,362.55,368.01,366.00,354.91,346.01,226.46,331.76,335.42,193.86,341.99,354.63,365.79,372.39,363.95,357.92,366.84,364.75,368.54,350.24,352.01,359.12,370.61,353.83,363.13,362.38,360.41,353.05,343.92,338.07,352.01,351.35,350.84,355.54,346.04,346.98,352.40,364.19,359.86,349.17,357.76,342.89,346.72,333.37,340.50,338.72,344.75,360.50,364.52,341.89,337.64,352.81,344.73,341.38,350.39,350.70,326.82,339.53,343.63,350.59
2020-02-10 22:06:28.847000,L8,312.59,314.42,308.19,315.68,242.89,336.76,284.88,315.18,311.47,316.04,326.83,328.73,321.47,316.53,304.74,311.97,318.77,332.76,333.44,325.63,341.30,329.79,327.18,319.15,329.09,340.68,338.61,340.90,332.15,339.25,347.91,353.64,349.66,351.95,362.45,368.10,365.99,354.91,345.96,333.17,331.73,335.51,336.95,342.01,354.68,365.86,372.53,363.96,357.88,366.92,365.07,368.69,350.25,352.11,359.35,370.60,353.63,363.19,362.47,360.53,353.20,343.88,338.16,352.03,325.46,323.03,325.24,346.02,347.11,352.45,364.29,359.95,349.31,357.66,342.87,346.77,333.65,340.84,338.82,344.95,360.51,364.61,341.88,337.80,352.85,344.76,341.70,350.74,351.01,326.91,339.62,344.15,350.78
2020-03-13 22:05:54.202000,L8,313.24,307.07,265.00,180.45,246.43,249.62,282.11,296.29,294.67,369.79,376.88,380.88,363.89,379.62,275.88,283.78,282.71,290.27,287.59,295.39,310.05,316.14,315.36,317.41,318.38,316.39,318.19,325.37,321.53,319.31,313.97,316.72,323.26,324.32,324.74,325.64,328.18,324.84,300.82,237.00,,485.23,199.47,308.89,295.97,341.12,336.24,338.77,335.44,335.57,336.64,325.89,329.80,330.03,333.54,335.48,328.57,327.73,322.63,320.46,321.91,326.09,330.83,333.01,274.63,196.45,285.33,315.81,321.37,323.08,321.74,324.82,325.33,330.57,332.97,327.00,397.52,363.70,377.51,379.41,385.77,394.79,407.79,374.74,337.63,394.85,321.13,317.91,323.51,329.25,368.55,346.59,483.44
2020-03-13 22:06:18.160000,L8,,,,170.87,238.39,244.29,274.59,286.69,285.99,276.40,291.24,284.66,283.37,275.20,270.32,279.13,278.34,283.18,282.92,289.96,305.47,311.39,309.60,311.26,313.16,310.06,313.13,315.00,313.87,310.83,305.72,310.10,317.89,318.05,316.27,320.40,322.08,314.67,283.96,223.72,,,194.99,195.07,279.35,323.78,327.29,330.93,327.81,324.65,329.95,317.75,322.91,322.58,327.45,325.63,318.03,320.56,311.05,313.78,314.85,319.16,320.47,326.75,262.88,189.47,274.88,306.83,314.20,315.76,316.18,319.06,321.46,325.63,327.66,317.83,321.36,318.69,318.95,296.22,308.30,302.73,316.51,318.77,323.34,322.57,315.01,310.76,317.06,321.94,366.12,342.91,479.84
2020-05-16 22:05:27.607000,L8,,,,,225.72,224.06,266.92,295.87,283.32,280.59,285.85,290.04,286.75,280.64,262.51,278.16,280.84,275.88,281.48,282.89,301.89,306.81,313.47,312.85,311.51,307.93,310.64,319.00,324.46,311.38,294.04,308.07,316.31,317.91,313.07,316.57,319.11,313.78,297.65,222.20,,,520.90,528.69,271.64,318.69,321.74,327.90,323.06,324.83,322.13,318.98,315.24,317.08,323.68,314.71,313.45,313.18,307.22,311.36,314.73,312.26,315.76,319.16,269.87,186.40,267.93,303.01,310.95,318.16,319.40,318.03,318.20,319.34,317.69,324.48,318.90,318.17,320.67,299.11,286.19,281.74,308.31,317.85,326.06,318.69,317.40,307.66,283.03,292.71,331.87,333.45,281.71
