dates,satname,nzd0462-0000,nzd0462-0001,nzd0462-0002,nzd0462-0003,nzd0462-0004,nzd0462-0005,nzd0462-0006,nzd0462-0007,nzd0462-0008,nzd0462-0009,nzd0462-0010,nzd0462-0011,nzd0462-0012,nzd0462-0013,nzd0462-0014,nzd0462-0015,nzd0462-0016,nzd0462-0017,nzd0462-0018,nzd0462-0019,nzd0462-0020,nzd0462-0021,nzd0462-0022,nzd0462-0023,nzd0462-0024,nzd0462-0025,nzd0462-0026,nzd0462-0027,nzd0462-0028,nzd0462-0029,nzd0462-0030,nzd0462-0031,nzd0462-0032,nzd0462-0033,nzd0462-0034,nzd0462-0035,nzd0462-0036,nzd0462-0037,nzd0462-0038,nzd0462-0039,nzd0462-0040,nzd0462-0041,nzd0462-0042,nzd0462-0043,nzd0462-0044,nzd0462-0045,nzd0462-0046,nzd0462-0047,nzd0462-0048,nzd0462-0049,nzd0462-0050,nzd0462-0051,nzd0462-0052,nzd0462-0053,nzd0462-0054,nzd0462-0055,nzd0462-0056,nzd0462-0060,nzd0462-0061,nzd0462-0062,nzd0462-0063,nzd0462-0064,nzd0462-0065,nzd0462-0066,nzd0462-0067,nzd0462-0068,nzd0462-0069,nzd0462-0070,nzd0462-0071,nzd0462-0072,nzd0462-0073,nzd0462-0074,nzd0462-0075,nzd0462-0076,nzd0462-0077,nzd0462-0078,nzd0462-0079,nzd0462-0080,nzd0462-0081,nzd0462-0082,nzd0462-0083,nzd0462-0084,nzd0462-0085,nzd0462-0086,nzd0462-0087,nzd0462-0088,nzd0462-0089,nzd0462-0090,nzd0462-0091,nzd0462-0092,nzd0462-0093,nzd0462-0094,nzd0462-0095,nzd0462-0096,nzd0462-0057,nzd0462-0058,nzd0462-0059
2011-03-28 22:04:02.070000,L5,,,,,,,305.64,263.60,241.10,,,,,,,,,,311.61,344.85,346.20,348.62,348.78,335.28,,343.37,329.04,347.25,354.93,350.05,348.64,349.92,303.36,355.29,348.48,350.27,347.14,340.65,320.26,317.53,334.45,345.51,366.49,363.82,356.03,348.14,342.62,347.93,351.82,312.64,287.58,343.43,351.78,362.92,362.71,367.60,369.82,365.89,368.39,359.37,361.62,356.79,353.05,358.72,355.16,353.10,355.56,362.85,353.59,351.74,361.83,355.91,361.75,,,140.80,149.70,,,,,,,,137.45,193.55,210.65,202.65,357.06,345.16,328.13,350.82,329.37,344.25,366.47,365.70,367.43
2013-06-05 22:16:15.001000,L8,,,,,,297.29,150.36,,242.34,250.73,198.87,,,,,,,,320.20,320.61,318.06,320.73,321.66,323.94,318.51,279.68,322.53,325.49,329.78,274.34,329.35,331.48,338.56,331.09,332.44,330.54,340.77,338.10,333.22,331.64,351.27,346.53,356.91,341.96,337.33,344.52,315.13,334.52,335.29,272.28,254.43,316.94,330.56,330.52,335.74,335.42,338.45,340.72,344.81,337.75,343.88,338.30,328.29,336.65,338.89,342.91,343.46,354.82,351.52,350.18,350.65,359.90,365.45,324.72,332.55,346.41,150.81,,,,,,,,,187.53,202.58,185.91,345.46,329.83,,365.01,357.85,365.95,340.24,340.97,347.44
2013-07-07 22:16:11.966000,L8,,,,,299.51,301.39,284.90,249.43,193.84,,,,,,,,,,320.25,318.60,312.11,315.62,324.28,329.57,309.33,321.06,314.85,323.76,330.47,323.72,329.13,330.41,336.57,225.76,331.31,330.31,339.09,336.94,325.07,326.81,337.37,344.12,358.11,347.28,334.19,334.69,309.40,333.80,332.79,268.14,248.45,313.60,325.09,328.53,331.67,329.37,335.05,337.92,337.91,338.40,334.66,326.03,324.85,330.73,336.67,338.56,342.89,358.05,353.18,344.96,350.27,352.57,360.97,334.41,331.25,370.73,335.81,353.33,342.06,326.05,354.58,342.32,355.30,335.76,319.91,249.41,258.09,307.42,336.30,338.35,347.52,363.17,359.96,361.95,339.10,337.97,343.73
2013-07-23 22:16:10.674000,L8,,,,,321.16,336.90,321.52,302.74,271.81,279.76,264.31,255.77,250.45,276.88,311.35,295.12,329.17,324.75,346.00,342.64,345.46,338.17,345.60,341.34,330.51,337.64,338.16,345.96,352.52,350.16,344.71,348.22,355.68,352.10,352.78,349.89,358.28,357.75,334.84,335.78,355.62,362.14,366.41,360.73,352.33,349.86,348.81,352.12,354.03,299.65,265.54,351.92,357.08,364.02,358.13,361.16,358.66,365.13,363.64,371.09,374.11,364.18,347.85,355.68,348.16,353.07,354.25,362.63,357.44,364.39,364.97,377.00,378.78,366.83,359.44,481.35,370.05,377.67,403.51,355.69,377.19,416.52,373.64,378.67,360.82,378.62,370.81,354.04,361.09,366.46,370.40,374.78,371.16,403.87,374.64,359.25,367.06
2013-09-25 22:16:04.975000,L8,,,,,289.07,319.87,306.54,269.22,254.38,255.81,,,,,,,313.05,300.44,317.87,325.10,322.98,327.13,326.07,330.34,317.26,317.87,322.53,331.93,334.54,267.83,327.24,331.94,336.62,338.08,332.91,335.13,343.94,337.16,315.59,331.48,339.07,346.91,343.05,338.87,337.83,329.39,317.53,326.67,334.99,300.64,267.27,333.49,336.57,343.95,349.68,346.77,354.58,347.05,342.23,342.47,351.87,343.16,331.54,330.30,336.09,342.97,332.73,340.19,334.40,342.00,337.92,349.03,358.18,340.54,331.35,356.39,345.25,351.10,351.92,342.73,348.17,362.38,355.64,351.88,353.47,357.98,354.01,344.26,358.10,351.24,353.28,351.06,346.28,345.52,351.89,353.40,357.11
2013-10-11 22:16:05.328000,L8,,,,,,311.77,309.14,262.43,249.74,259.41,,,,271.14,301.02,,313.25,303.09,319.64,332.10,328.28,332.05,328.63,331.83,320.59,321.43,326.10,334.09,337.38,333.21,329.30,336.68,338.56,344.08,336.87,337.21,345.07,340.65,318.35,322.94,333.05,337.86,344.31,339.16,330.93,331.83,323.49,326.79,330.83,305.02,270.06,329.74,240.17,238.39,238.44,342.49,349.84,346.06,347.04,345.18,344.14,337.83,336.44,331.61,339.31,343.00,350.22,345.35,343.60,345.87,348.49,351.21,358.49,338.20,331.61,349.64,354.76,365.23,370.55,355.72,371.12,360.92,359.67,364.79,363.02,369.12,356.20,347.63,359.77,352.12,353.71,364.00,344.28,342.06,346.95,347.77,351.29
2013-10-27 22:15:55.590000,L8,,,,,292.16,312.69,289.30,254.46,212.99,,,,,,,,316.17,302.87,317.86,325.59,324.80,324.83,324.30,323.58,317.00,318.02,318.06,328.86,334.02,329.09,327.20,329.08,335.99,343.06,334.65,335.20,343.24,336.71,308.18,321.39,331.27,327.26,343.53,335.82,331.80,333.27,332.77,327.64,332.17,298.78,266.16,224.39,243.09,228.61,231.95,336.11,340.65,339.30,338.72,342.73,335.98,334.58,329.54,330.60,339.83,338.88,338.75,345.89,364.63,343.24,348.33,374.45,368.22,333.95,329.72,353.91,351.72,364.92,371.19,364.57,373.55,373.59,365.65,362.65,359.55,374.14,359.29,352.95,350.39,351.52,356.94,361.59,340.03,334.79,341.94,340.71,346.57
2013-11-12 22:15:55.951000,L8,,,,,,,,,,,,,,,,,,,317.77,321.56,323.24,320.78,323.06,322.51,315.71,317.83,321.93,325.63,323.88,316.90,319.47,326.54,332.58,,,,,,187.79,310.74,274.80,329.82,338.89,329.59,335.51,325.38,324.58,326.30,331.53,297.50,263.93,327.25,333.81,338.95,339.13,333.96,342.35,355.60,339.17,287.20,335.09,331.09,326.73,339.94,343.73,354.74,343.67,365.29,357.08,342.40,341.10,357.52,360.92,339.19,328.34,352.80,358.25,360.13,361.89,349.94,356.13,360.96,355.23,362.06,356.51,360.85,352.62,346.21,349.98,348.04,353.04,353.69,340.28,351.55,343.23,326.63,335.53
2013-12-30 22:15:37.096000,L8,,,,,322.65,337.11,324.95,301.60,286.60,287.90,296.37,316.30,321.53,294.12,317.07,316.59,322.43,317.49,326.46,332.83,328.68,331.98,329.46,334.22,322.75,324.72,325.09,331.74,336.53,330.12,329.27,335.99,337.97,348.11,339.14,343.42,352.95,352.03,325.73,327.47,339.71,343.29,345.04,341.23,341.88,339.52,332.41,333.07,338.81,302.87,268.15,337.41,336.26,347.97,350.23,361.42,358.74,364.03,360.04,362.28,371.91,378.36,370.22,374.32,371.48,360.09,365.57,358.22,357.84,352.81,355.52,359.88,365.07,328.50,329.03,356.94,352.68,359.86,362.98,344.76,345.39,360.66,352.70,362.49,362.56,364.02,355.80,343.33,360.01,347.55,343.23,352.93,351.88,360.22,356.34,354.43,358.98
2014-03-20 22:14:37.534000,L8,,,,,315.48,342.55,312.11,306.36,285.97,287.90,272.38,270.03,245.45,238.10,232.07,316.60,327.99,315.00,334.83,240.19,236.77,259.77,272.52,258.71,263.11,249.37,222.28,229.95,223.49,260.46,256.49,248.47,151.93,350.57,341.18,342.14,354.34,350.29,327.53,326.37,334.88,341.56,354.84,348.86,349.28,352.32,334.46,345.87,344.96,300.34,267.64,330.29,336.22,351.05,352.61,353.21,353.87,353.36,344.17,364.64,358.29,359.43,343.32,336.51,366.00,375.38,362.65,365.62,365.97,350.30,360.09,379.82,377.99,325.57,328.38,389.98,369.41,371.08,392.92,358.54,346.40,395.35,370.70,376.83,374.60,377.57,375.81,325.90,354.21,360.26,359.86,365.10,360.57,349.61,364.67,370.59,382.17
2014-08-11 22:14:15.733000,L8,,,,,302.29,311.35,280.55,261.49,257.51,265.63,250.09,,,,,,321.16,306.12,327.27,328.38,329.24,330.33,333.00,335.91,329.17,330.68,336.85,336.61,277.56,340.25,340.38,340.13,344.69,353.27,342.94,346.17,349.18,344.85,326.99,330.25,341.95,347.40,353.02,345.39,335.59,337.00,323.95,335.33,340.32,290.30,261.42,238.78,181.89,238.06,229.45,339.47,351.67,338.27,340.84,338.31,341.48,332.59,323.49,329.95,331.30,338.37,338.29,349.46,339.47,342.98,344.56,351.18,359.17,337.85,337.56,482.41,365.19,372.38,399.83,361.85,376.54,408.42,369.86,368.20,367.23,379.04,369.77,357.50,359.70,367.62,367.43,373.01,362.81,395.92,341.97,338.93,346.33
2014-08-27 22:14:17.177000,L8,,,,,300.54,307.87,296.33,304.43,299.33,254.82,302.31,,,,,,315.84,303.18,320.64,323.96,318.16,331.08,350.39,341.12,331.46,334.08,349.35,343.36,342.36,341.83,345.00,343.78,340.12,355.58,347.22,350.72,351.68,348.76,326.28,329.59,336.87,348.02,356.72,349.26,341.73,336.83,344.52,345.91,346.94,298.14,265.46,340.49,353.71,350.92,358.31,353.56,355.12,351.65,357.72,355.61,362.64,351.55,362.24,363.72,362.55,366.75,367.80,367.88,368.34,370.43,365.73,376.46,380.37,342.29,363.02,467.39,372.12,375.98,378.63,372.01,377.73,406.00,378.60,369.59,365.39,381.71,372.04,358.12,367.72,367.43,367.97,373.67,360.84,371.33,352.49,351.84,354.17
2014-09-28 22:14:20.662000,L8,,,,,259.78,303.14,276.32,254.16,219.87,,,,,,,,,300.37,319.15,323.95,327.55,325.26,327.42,323.35,319.22,318.88,325.69,328.10,334.45,331.97,329.81,332.21,338.03,345.43,333.40,333.47,338.07,334.14,307.18,321.29,332.18,330.16,351.55,340.07,321.96,321.58,309.82,335.28,336.17,296.13,266.28,326.71,338.44,348.47,346.88,347.12,343.54,352.54,346.05,353.03,349.50,348.43,335.81,348.44,341.28,346.32,345.69,349.27,339.43,342.56,351.15,354.39,357.56,333.29,330.52,364.09,355.37,367.11,368.96,357.26,359.86,367.51,355.32,361.73,360.74,367.13,353.33,348.41,356.37,354.97,356.91,361.38,344.34,339.51,351.86,351.35,351.26
2014-11-15 22:14:25.347000,L8,,,,,,,,,,,,,,,,,,,,313.00,266.09,322.76,325.25,324.65,319.41,317.57,,,,,,329.55,336.46,188.06,334.26,326.01,339.07,333.94,309.09,320.49,327.83,318.57,340.99,333.08,320.27,326.55,305.11,321.95,328.07,298.86,261.46,309.71,330.80,337.65,341.80,336.06,343.32,335.83,336.51,335.11,344.23,333.18,330.94,331.69,341.22,463.95,490.16,361.65,341.14,381.89,343.45,354.09,355.29,333.43,328.31,349.00,351.91,357.74,363.09,358.48,357.32,361.58,355.20,359.29,358.61,356.73,353.32,346.70,345.58,350.81,353.58,351.53,340.32,337.32,350.54,336.50,345.30
2014-12-01 22:14:24.062000,L8,,,,,308.99,321.57,323.83,301.36,241.72,254.92,250.04,,,,,311.54,316.67,311.43,325.51,330.18,249.88,328.20,330.14,328.39,324.64,322.35,329.45,268.26,335.80,332.40,330.36,262.71,338.34,348.97,339.64,339.86,343.02,338.92,309.00,323.91,330.21,330.93,343.03,335.21,322.19,329.90,318.10,323.84,334.41,299.53,267.93,327.29,328.96,340.51,344.18,347.45,346.85,357.29,337.67,344.04,340.65,341.71,330.89,329.89,337.63,341.32,368.49,352.80,365.35,349.70,343.82,357.97,362.73,333.48,332.07,349.56,354.46,362.14,366.25,356.73,370.19,369.63,356.10,359.46,357.34,358.93,355.79,343.56,345.52,351.06,356.07,355.46,348.55,344.09,349.98,349.27,358.49
2015-01-02 22:14:14.716000,L8,,,,,310.49,328.20,323.25,301.22,250.28,254.71,258.62,169.67,278.39,272.73,304.08,314.38,318.78,313.73,237.40,332.48,332.18,329.69,330.59,329.71,326.52,321.65,330.31,333.22,336.82,333.15,333.57,256.50,341.70,351.44,348.05,350.27,352.19,345.74,319.56,328.07,336.62,336.73,356.14,345.70,345.58,347.08,340.59,344.73,358.71,299.66,268.45,323.21,335.81,346.55,345.19,356.60,350.99,358.20,360.28,357.29,346.42,354.98,339.09,335.36,429.75,397.54,404.25,410.86,398.25,388.82,385.23,376.77,389.17,334.01,334.36,413.61,399.85,405.87,403.89,391.71,401.22,404.98,386.92,532.85,,,,,496.97,398.45,359.20,365.26,360.02,354.34,363.29,353.23,359.95
2015-01-18 22:14:12.454000,L8,,,,,312.97,326.82,329.85,306.55,284.57,263.08,309.91,262.85,278.17,281.50,233.87,289.45,267.62,204.91,236.60,245.47,238.69,254.12,242.55,261.99,261.93,252.77,260.90,261.37,216.75,261.07,256.65,249.14,263.02,196.04,338.17,340.21,347.90,338.72,315.47,326.00,337.22,337.47,350.14,336.75,339.48,345.31,333.44,340.10,330.97,298.59,262.91,305.87,322.69,325.84,332.60,349.34,345.03,360.59,331.27,344.76,334.02,331.41,326.45,326.09,327.26,329.91,329.51,358.46,351.38,348.61,361.12,350.84,363.88,326.88,329.13,357.60,360.42,368.93,366.07,350.71,364.81,367.62,361.54,368.43,363.09,378.33,356.76,356.69,338.90,359.50,338.91,371.38,360.70,355.89,343.17,343.67,358.97
2015-02-19 22:14:01.458000,L8,,,,,332.36,337.10,330.40,308.57,287.62,266.47,320.30,263.41,323.33,215.01,189.58,178.01,202.26,248.84,233.44,188.77,211.47,328.66,330.97,330.00,329.00,321.79,328.86,333.63,336.09,330.52,329.23,334.84,338.73,347.36,340.85,340.45,347.55,340.83,320.66,324.71,336.29,335.21,355.62,348.72,338.49,344.78,348.66,350.15,352.58,299.06,261.00,345.75,353.79,351.95,367.41,366.17,372.78,367.44,374.54,369.36,359.14,364.47,372.41,365.67,392.13,384.64,370.65,385.35,385.96,354.64,360.58,368.57,356.27,332.30,335.41,487.02,,,,366.76,385.63,473.50,388.46,370.50,379.43,382.69,375.95,360.31,339.12,366.94,364.50,369.92,355.95,457.92,379.18,370.72,375.87
2015-03-07 22:13:53.954000,L8,,,,,319.11,336.67,334.30,308.06,270.69,272.61,321.89,291.59,244.66,282.80,309.62,289.07,270.67,323.43,332.65,246.57,236.82,221.68,260.26,254.11,267.28,247.98,249.11,268.82,384.77,370.17,376.47,376.59,263.62,349.24,348.43,360.72,359.30,352.01,321.22,325.78,340.95,340.64,346.15,336.79,345.31,345.28,329.49,328.83,340.43,299.42,263.94,335.29,338.23,343.73,344.49,360.67,353.94,360.39,342.24,362.38,348.74,359.57,329.08,329.64,329.08,333.00,351.09,366.49,358.55,358.01,361.39,364.47,357.77,325.19,327.94,360.91,358.39,353.13,363.32,343.07,353.72,362.78,354.09,353.61,357.74,364.79,361.07,344.17,337.91,341.98,364.33,364.59,352.80,361.57,347.75,349.77,359.82
2015-04-24 22:13:32.133000,L8,,,,,302.19,306.67,290.23,245.47,213.27,,,,,,,,,301.45,319.51,316.95,320.55,313.93,323.34,319.58,315.15,311.34,321.24,323.22,327.74,272.33,323.07,328.16,333.59,336.63,325.78,323.09,334.99,331.23,317.26,323.66,329.47,332.48,341.00,334.62,321.23,326.52,305.11,321.71,328.61,278.31,257.36,176.16,311.62,318.52,233.93,319.98,322.82,324.62,325.09,326.34,325.54,322.89,317.23,319.75,324.27,325.01,327.00,333.18,330.81,336.93,338.12,341.85,338.34,,,109.94,123.07,,,,,,,,,,,,330.06,326.15,,332.09,331.00,329.62,321.74,320.83,328.90
2015-06-11 22:13:28.321000,L8,,,,,311.08,318.07,298.77,255.62,258.00,268.74,263.49,158.26,,216.01,309.50,318.25,328.67,271.09,253.27,248.06,251.47,269.60,273.28,279.24,280.64,251.55,272.13,278.73,283.40,270.74,270.61,271.74,277.98,225.00,324.35,326.08,335.09,329.19,311.32,243.19,337.54,332.85,343.59,324.65,327.18,324.36,302.60,320.67,322.80,284.84,252.38,174.66,314.75,315.38,315.83,255.92,309.86,258.13,318.82,324.71,305.67,214.61,,303.99,313.43,323.03,322.28,334.02,328.68,339.27,337.14,317.26,334.51,318.93,320.58,352.10,117.74,,,,334.89,334.37,,,330.29,332.48,320.76,313.69,333.45,344.71,354.49,366.20,351.72,354.13,310.40,320.98,320.06
2015-06-27 22:13:34.068000,L8,,,,,223.02,298.71,285.21,208.03,140.66,,,,,,,,307.39,306.59,326.13,324.52,319.36,317.74,324.26,321.01,,315.50,317.41,329.21,333.06,328.13,328.58,270.67,341.68,334.39,331.68,330.56,341.19,336.57,320.28,325.28,337.89,351.10,354.46,340.36,328.13,327.70,309.34,331.17,330.34,268.46,253.35,179.47,328.78,327.27,328.29,238.73,328.52,329.90,327.70,319.86,314.31,302.30,307.63,315.14,324.74,333.93,331.52,351.27,345.25,359.31,353.05,343.76,352.44,335.39,351.82,364.63,356.66,347.06,347.73,337.73,366.40,362.47,352.93,348.48,346.53,361.43,328.12,318.36,335.96,348.39,351.17,366.10,351.92,362.97,322.52,328.70,330.46
2015-07-29 22:13:49.622000,L8,,,,,316.36,329.22,331.21,308.75,270.85,272.83,312.82,327.62,230.85,280.10,315.56,318.60,325.67,334.32,347.17,243.45,247.88,268.24,262.40,253.67,272.39,270.40,259.32,267.98,203.58,256.49,221.13,217.17,249.30,383.41,361.95,350.50,372.70,353.09,329.32,337.16,352.69,407.40,510.52,356.52,346.02,362.16,348.22,351.86,352.66,291.27,260.84,331.28,339.31,344.02,344.36,342.64,356.55,358.21,347.81,337.50,338.69,331.28,324.95,341.22,337.88,340.52,344.59,355.95,363.43,364.90,368.59,370.89,364.85,359.46,360.94,369.49,372.48,374.91,370.23,352.26,376.36,385.59,362.21,364.89,361.43,372.63,358.97,352.68,358.15,362.00,367.09,370.59,362.68,372.19,362.04,351.94,358.64
2015-10-01 22:14:13.730000,L8,,,,,273.18,320.42,294.93,247.68,195.71,230.67,196.89,,,,,306.61,314.15,307.83,320.80,320.97,320.91,318.09,324.94,321.90,314.11,316.36,272.14,328.02,333.04,328.85,326.90,332.42,337.20,206.51,328.61,328.92,334.99,330.56,301.21,319.02,327.70,327.54,345.63,341.71,335.03,325.40,306.38,322.39,328.44,296.09,262.62,271.97,325.39,331.76,327.98,322.58,327.82,334.83,337.85,324.94,321.67,307.35,307.19,316.84,328.50,341.58,338.11,334.17,329.97,337.29,340.20,344.28,343.02,330.12,325.15,359.42,366.55,370.38,368.14,355.13,368.83,361.16,363.17,366.77,371.58,370.43,355.97,348.06,335.08,344.35,357.70,359.47,348.22,324.75,320.16,328.22,334.57
2015-10-17 22:14:14.235000,L8,,,,,217.47,328.57,309.48,296.97,231.80,234.47,250.03,,,,,,314.05,311.12,328.78,332.17,327.48,326.04,330.32,328.53,318.86,325.08,326.45,273.40,336.43,333.53,332.61,266.92,342.23,345.49,334.72,334.25,341.26,335.18,310.90,322.15,335.97,448.10,521.03,344.20,335.49,344.04,317.38,330.23,339.44,297.14,265.61,325.11,329.82,343.40,349.60,347.37,343.51,343.17,340.58,343.20,332.38,324.86,318.09,324.83,335.57,341.64,333.58,343.61,354.06,354.90,356.90,349.51,347.50,334.30,330.17,354.26,357.84,358.16,366.54,353.00,358.78,366.62,363.88,362.38,363.62,367.13,355.51,357.43,353.26,355.94,359.67,363.90,349.82,341.27,345.84,352.27,345.58
2015-11-18 22:14:20.859000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.95,267.47,272.10,162.93,247.24,311.19,,,293.56,300.00,281.15,183.15,299.79,302.35,293.69,,298.84,300.57,296.69,271.74,,,,
2016-01-21 22:14:17.820000,L8,282.45,421.66,444.19,437.77,439.19,439.11,450.64,446.98,452.83,391.79,393.38,439.93,437.87,426.62,422.12,369.36,368.91,382.65,380.74,373.51,393.02,382.98,381.48,369.64,364.14,374.70,383.62,382.34,381.17,249.96,206.74,214.07,215.37,380.26,387.16,378.05,374.93,372.96,337.42,348.95,345.21,454.81,408.35,450.70,365.69,369.05,356.64,362.75,357.84,367.03,371.01,416.19,412.17,401.80,424.47,470.06,385.83,483.92,453.93,407.62,410.38,347.72,373.57,345.41,355.25,349.33,352.53,361.76,367.32,364.69,374.66,372.00,379.72,357.71,378.12,386.82,382.51,371.93,373.68,358.33,383.33,407.24,379.60,369.06,380.48,402.40,397.75,362.63,373.74,371.92,367.58,377.38,369.03,373.54,,,
2016-04-26 22:13:44.974000,L8,,,,,304.98,303.29,296.72,252.74,205.50,206.37,261.21,153.20,,,,307.45,315.53,314.78,328.03,329.54,326.58,329.91,332.70,329.15,322.54,326.22,266.86,333.11,336.27,332.65,336.62,339.18,345.87,348.33,336.57,336.54,343.48,337.81,315.13,325.19,336.41,332.88,350.65,337.36,330.30,334.61,310.13,328.84,330.61,297.05,268.55,322.58,328.78,332.55,346.33,349.54,336.12,332.42,335.14,323.58,319.82,348.74,312.90,335.07,346.09,331.58,331.22,354.52,361.16,340.95,345.34,349.41,345.94,325.17,324.85,354.98,353.36,336.01,353.45,336.76,335.63,362.17,347.89,332.45,230.86,257.41,256.49,312.50,336.84,337.36,343.62,361.63,335.05,353.28,348.64,333.97,336.16
2016-05-12 22:13:44.453000,L8,,,,,309.92,327.48,304.08,306.18,254.70,261.96,266.14,159.85,,,,310.86,319.10,327.15,340.42,337.18,335.17,338.80,341.34,339.77,333.35,335.19,338.95,339.57,345.31,344.90,351.84,354.50,353.65,357.84,357.40,346.28,349.56,343.45,339.78,333.00,337.80,346.64,356.99,340.95,345.88,349.09,329.63,335.34,332.00,293.60,281.15,327.06,327.93,337.39,340.39,345.23,340.45,333.70,331.28,328.70,321.89,345.49,326.27,346.41,339.47,347.75,349.37,356.92,363.50,362.14,356.63,369.28,378.38,333.21,352.94,416.82,360.07,356.93,353.84,348.59,366.94,397.15,357.77,343.86,349.12,361.58,334.62,325.56,347.88,359.60,365.15,367.61,356.30,349.15,347.88,341.49,338.21
2016-06-13 22:13:54.435000,L8,,,,,311.76,328.27,314.28,305.68,251.88,261.71,308.03,310.92,,214.51,302.24,308.35,317.06,326.46,337.85,339.02,333.63,339.41,340.67,337.50,327.86,334.10,328.24,342.35,348.88,343.85,343.47,352.38,353.95,356.56,343.69,345.28,349.36,344.29,330.25,329.78,344.06,350.85,358.77,345.83,348.35,347.26,345.46,336.08,338.49,280.13,257.91,333.10,330.66,233.75,342.21,348.10,342.60,349.96,345.46,340.22,331.85,330.45,324.91,339.00,341.38,344.45,346.54,356.61,361.53,356.64,361.63,361.89,363.70,350.80,356.92,365.74,366.97,375.00,360.23,355.94,372.86,373.44,361.94,368.54,358.55,369.38,354.43,343.31,347.10,359.74,364.18,372.43,362.69,364.57,351.94,345.45,347.56
2016-06-29 22:14:02.852000,L8,,,,,313.82,309.56,326.88,314.96,257.74,264.85,322.64,330.38,283.20,276.65,318.15,343.93,331.55,329.71,346.92,343.28,336.87,342.76,345.54,351.92,338.20,342.90,345.66,352.64,356.59,356.77,353.23,359.34,360.98,366.56,354.29,354.47,358.22,350.30,341.26,340.86,352.03,362.81,366.66,350.95,347.84,353.21,349.24,335.99,336.70,287.23,258.72,335.83,335.27,341.90,344.14,348.01,349.78,344.81,343.84,342.36,339.47,329.67,334.46,341.17,341.28,346.69,359.88,383.60,373.60,376.16,368.83,381.71,380.63,361.42,357.45,380.62,379.01,385.49,364.88,372.88,383.52,406.43,379.29,365.62,365.04,377.33,368.11,353.65,356.25,364.98,367.63,375.49,360.84,360.68,348.57,345.47,346.06
2016-07-15 22:14:10.092000,L8,,,,,209.45,325.28,308.64,307.66,261.24,265.79,313.08,315.33,255.36,,307.51,311.22,318.31,211.01,243.52,254.53,249.14,269.20,272.30,281.13,277.22,255.65,263.73,271.20,206.65,265.53,258.33,267.03,268.80,356.83,361.11,347.51,350.10,345.18,342.19,346.77,351.21,357.77,355.72,350.63,348.98,347.86,330.01,335.28,334.17,282.06,257.53,336.30,333.40,338.77,404.44,403.54,408.61,419.65,412.81,414.44,417.43,263.72,247.56,334.22,343.45,342.22,339.96,346.15,346.09,342.84,355.31,354.39,359.16,358.22,358.04,367.79,360.71,357.60,362.44,349.98,366.24,369.03,361.21,354.54,349.90,357.23,354.97,344.33,358.75,362.54,365.09,364.50,358.43,352.00,405.89,353.00,346.79
2016-09-01 22:14:24.105000,L8,,,,,302.73,314.89,323.24,302.44,254.47,259.02,257.31,,,,,307.26,316.46,318.67,328.74,327.76,325.75,327.84,332.27,329.81,323.44,327.45,325.11,336.27,340.72,334.43,337.86,345.63,352.41,349.72,337.75,338.41,344.15,339.28,318.67,322.74,337.84,335.26,353.01,346.02,333.10,343.41,310.89,340.76,339.45,291.83,256.66,321.10,335.31,339.77,345.17,344.30,353.27,333.56,338.46,348.59,319.34,311.81,310.76,323.32,336.50,352.89,338.04,355.45,339.58,342.41,351.49,351.81,347.10,334.51,331.16,447.37,357.75,368.10,366.66,357.79,355.83,392.79,362.89,359.61,363.75,376.70,366.39,354.00,335.48,359.07,360.18,367.73,355.08,361.01,347.38,331.55,339.76
2017-01-23 22:14:19.080000,L8,,,,,317.53,334.70,320.34,313.08,278.97,197.89,276.83,296.93,303.01,266.75,177.51,187.30,182.17,217.58,239.59,251.25,247.97,258.26,258.98,268.98,266.18,252.21,260.50,268.93,261.66,263.57,254.59,256.37,268.03,361.05,351.36,352.30,370.11,372.49,352.78,331.64,339.23,341.01,354.40,349.89,336.48,337.57,333.32,337.99,344.72,298.90,262.91,340.65,340.82,341.85,354.17,349.06,354.89,342.60,348.26,345.00,341.66,344.61,333.36,332.91,342.41,343.87,338.28,351.73,353.55,348.24,358.53,355.34,362.74,334.18,333.84,356.01,361.99,363.07,365.09,345.72,355.02,366.52,357.34,359.07,354.56,363.63,356.22,345.27,355.97,354.17,359.55,362.82,353.91,364.89,350.44,348.52,350.79
2017-02-08 22:14:10.700000,L8,,,,292.44,318.53,338.07,330.54,321.27,290.73,284.34,321.24,329.17,329.24,322.38,325.79,291.39,270.56,257.52,342.03,345.88,340.61,348.31,348.32,346.07,340.28,341.80,344.33,350.54,351.68,346.86,345.09,353.94,355.71,360.23,353.95,352.61,362.38,354.50,336.53,330.64,337.24,337.95,355.22,348.29,342.63,342.38,339.22,347.65,352.15,298.74,262.36,333.92,345.56,348.32,352.52,357.46,366.04,362.16,361.77,357.91,362.47,349.27,368.86,380.40,360.51,400.59,381.50,391.99,376.76,394.85,417.44,532.77,538.22,522.76,341.11,403.02,385.40,398.36,401.85,375.76,391.42,396.22,384.14,375.31,385.94,397.45,385.37,357.43,359.21,356.13,366.28,379.49,355.68,363.03,352.18,355.51,360.00
