dates,satname,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086
2018-07-21 22:13:49.390000,L8,270.25,325.46,329.35,351.98,355.43,354.76,339.47,346.08,332.35,320.89,330.05,325.19,311.22,331.68,343.63,328.91,331.67,340.39,336.60,338.01,339.80,334.07,336.11,327.64,328.41,329.31,316.24,318.77,320.66,328.19,332.74,319.10,321.83,306.40,323.56,314.24,311.73,310.85,299.85,296.52,310.72,314.07,315.72,328.30,319.28,326.14,308.32,339.04,338.10,329.59,322.70,267.04,323.18,332.40,340.76,348.17,345.21,342.60,341.14,363.80,360.49,348.31,351.15,352.02,359.44,344.40,351.33,346.67,346.45,358.92,350.99,351.10,347.28,344.52,341.36,344.78,337.76,344.48,341.59,347.16,346.86,337.57,354.47,349.17,353.27,354.19,338.80
2018-07-28 22:19:39.327000,L8,,,,,,,,,,,,,,,,,,,,,,444.47,401.58,366.07,343.48,490.84,475.48,,,,,,,417.23,477.31,,,288.62,400.31,362.40,315.32,345.33,378.77,397.75,316.42,333.05,367.28,390.05,396.00,438.84,440.84,397.13,396.30,400.87,395.06,393.97,340.06,340.82,335.57,341.44,337.78,338.42,341.02,347.26,343.25,341.02,345.54,339.99,339.13,336.00,335.90,343.86,332.40,334.92,329.41,330.53,332.05,328.06,324.55,331.14,335.45,323.53,326.08,330.39,339.59,337.81,331.33
2018-08-29 22:19:55.985000,L8,,,,,229.42,315.68,310.11,298.70,292.08,278.12,266.90,240.15,214.76,235.56,,,,156.14,265.51,256.62,277.24,283.22,285.14,278.77,278.03,290.05,,,256.77,272.87,285.08,,,,,,,,,,,,,252.64,253.91,248.83,225.71,209.59,187.13,173.49,,,,,,,,,,,190.74,236.23,236.74,286.03,284.82,282.07,279.11,245.51,273.76,260.27,254.12,208.42,280.18,293.12,285.79,286.44,289.22,,218.37,240.13,260.23,278.80,289.11,279.23,271.38,284.83,283.28
2018-08-29 22:20:19.957000,L8,,,,,,,,,,,,,,,,,,149.81,261.60,252.30,274.73,280.01,282.76,276.98,272.31,,,,254.21,271.28,283.23,,,,,,,,,,,,,248.92,252.32,246.30,218.78,207.04,183.78,171.00,,,,,,,,,,,187.32,232.12,232.43,283.54,282.89,280.26,276.66,216.22,269.61,257.05,246.97,198.75,275.95,290.27,280.66,284.25,287.93,,208.75,234.81,255.39,276.76,286.33,276.07,267.94,282.86,281.29
2018-09-14 22:20:00.822000,L8,355.93,247.41,205.71,315.08,322.26,337.97,331.30,323.30,319.80,316.78,317.77,314.15,299.43,283.11,263.19,305.93,317.04,327.50,328.01,323.63,325.79,327.14,329.93,324.72,326.64,325.29,306.82,315.13,314.22,320.92,329.37,308.28,292.36,289.84,315.01,306.46,301.48,288.08,290.67,288.45,292.72,300.28,312.28,318.16,297.32,315.25,300.16,312.64,306.02,302.24,287.44,227.58,232.53,221.00,328.43,337.91,332.75,331.39,328.97,333.36,332.72,330.36,336.10,337.46,337.65,335.93,337.86,332.65,330.33,326.77,326.50,330.92,323.56,328.55,326.54,329.82,326.11,328.03,325.45,332.22,336.86,331.60,330.49,336.15,339.09,335.77,324.04
2018-09-30 22:20:07.683000,L8,,270.71,295.40,350.68,367.43,346.72,310.90,215.73,298.27,306.90,311.49,311.05,368.62,235.94,193.88,250.79,244.23,249.20,152.84,210.62,330.77,415.25,355.43,491.27,440.25,347.06,516.30,460.41,401.67,357.20,348.83,,,255.45,279.22,319.59,365.30,,,,,485.31,410.25,342.42,,,,,217.79,339.16,449.80,158.19,198.63,250.71,380.32,383.58,340.42,306.12,321.26,336.65,334.23,341.95,347.14,348.69,350.81,336.58,355.60,345.70,346.67,319.11,314.03,336.92,346.84,330.26,334.58,330.32,316.90,293.50,283.36,327.69,345.78,335.40,345.72,340.35,347.58,343.30,331.66
2018-09-30 22:20:31.646000,L8,,,,,,,,,294.05,303.94,296.83,164.46,361.82,233.82,191.37,247.77,241.42,245.27,151.54,208.11,328.33,411.29,353.80,343.68,336.18,345.35,472.61,458.39,399.19,198.65,343.51,,,253.70,277.51,284.27,363.80,,,,,481.94,408.73,340.59,,,,,213.61,336.82,390.18,155.78,187.99,225.07,376.65,381.54,338.89,304.97,319.57,335.56,332.99,340.34,344.77,347.14,347.78,333.73,351.30,342.93,344.39,310.91,309.34,332.11,344.07,327.20,332.01,328.36,313.33,289.66,280.44,280.92,279.65,333.15,343.91,337.02,344.83,341.22,329.10
2018-11-10 22:14:32.733000,L8,345.44,247.89,213.97,318.35,322.27,336.86,331.54,322.53,317.28,317.99,317.58,311.35,294.33,286.83,257.68,304.51,313.53,324.91,326.89,322.69,325.71,323.89,330.22,333.86,324.54,320.15,302.28,312.29,307.52,314.21,322.31,304.46,291.19,284.85,305.93,292.09,284.23,280.43,289.36,283.26,290.63,295.04,300.53,316.08,296.61,314.39,299.73,308.14,301.93,297.54,281.38,256.23,279.62,323.12,328.92,333.40,331.02,254.92,261.09,247.38,328.34,332.02,331.55,337.13,333.85,331.49,333.54,327.23,326.28,322.87,326.48,328.47,326.45,326.95,321.01,326.68,323.99,327.29,326.01,333.02,333.67,329.76,330.36,332.69,332.24,334.87,322.11
2018-12-28 22:14:29.227000,L8,367.14,371.21,379.49,384.92,385.08,392.04,394.29,385.54,384.44,394.48,389.89,368.10,359.95,342.36,346.71,388.48,432.24,375.77,371.68,421.00,420.97,397.32,405.73,399.46,392.65,391.12,400.80,409.43,408.44,431.06,435.30,414.05,352.83,357.18,352.34,342.34,345.75,354.64,352.77,349.87,364.63,342.75,383.28,355.72,372.57,354.40,349.44,367.39,363.05,359.67,421.06,425.54,421.47,367.03,374.23,450.35,444.94,446.64,447.66,482.46,412.61,468.15,,,,,451.88,454.52,503.42,377.34,369.64,371.09,374.08,378.26,378.42,470.49,448.34,446.60,375.68,370.54,373.62,372.99,373.57,370.96,390.11,420.45,409.36
2019-01-04 22:20:15.514000,L8,351.84,261.49,292.56,364.32,364.27,377.04,374.43,361.74,366.15,347.53,323.64,322.55,301.88,307.02,279.10,313.40,323.65,331.29,341.99,345.47,363.42,364.21,368.36,356.35,354.87,359.28,337.18,338.69,335.47,326.30,348.25,327.46,334.15,325.38,335.19,332.45,335.22,330.20,293.81,293.32,298.00,312.80,311.60,321.68,309.49,334.46,308.05,318.97,308.68,309.04,290.67,260.30,282.57,335.54,332.61,342.79,336.50,336.39,335.33,341.64,338.34,337.52,336.50,346.91,344.16,342.75,344.24,349.40,362.81,366.14,367.95,365.72,367.64,367.30,338.09,343.61,337.90,336.99,338.71,352.77,354.06,343.58,352.52,359.51,366.21,362.07,341.65
2019-02-05 22:20:09.281000,L8,307.11,305.67,265.81,261.23,198.78,158.03,242.74,350.46,363.90,302.06,361.19,315.64,290.73,273.83,250.19,241.42,280.13,294.58,314.95,319.83,319.13,315.52,319.50,312.19,325.26,331.10,259.57,301.77,298.19,300.79,312.91,280.53,260.27,238.45,222.42,221.41,237.17,240.92,426.86,366.34,363.37,289.50,253.02,306.02,306.21,314.06,302.38,306.83,302.58,298.87,282.75,228.85,274.70,322.43,326.47,334.04,331.16,328.71,323.89,329.89,327.73,326.21,327.16,329.93,326.66,325.62,331.92,330.25,322.52,319.81,316.00,325.45,319.78,324.59,322.32,327.49,321.99,320.67,323.49,330.53,331.86,328.22,331.10,330.13,336.28,334.32,321.67
2019-02-05 22:20:33.244000,L8,343.15,318.89,269.31,263.99,206.92,163.16,253.01,364.55,374.65,323.71,374.99,318.49,291.84,275.77,252.76,288.60,322.04,306.03,318.42,321.33,320.46,317.23,320.92,313.90,327.15,332.51,293.10,304.29,300.04,304.04,314.76,292.06,270.20,241.26,227.16,225.00,242.19,260.15,428.48,370.04,364.88,293.39,260.09,308.93,309.41,316.35,305.72,308.33,304.72,300.63,284.32,241.28,276.98,324.56,328.43,335.31,332.75,330.87,326.33,331.73,329.33,327.59,329.58,331.63,328.22,328.00,334.12,332.14,324.19,321.10,317.36,326.51,320.77,325.54,323.31,328.37,323.93,323.26,325.28,332.10,333.99,329.65,332.69,331.52,338.05,335.79,323.56
2019-02-14 22:14:21.185000,L8,350.37,357.20,362.20,490.24,496.97,514.12,505.78,368.07,371.74,362.59,361.99,359.29,352.64,335.41,342.76,350.52,369.59,505.86,459.74,466.80,414.82,375.96,375.72,353.33,434.59,440.51,439.30,421.95,380.84,339.28,352.03,334.61,327.32,334.64,338.84,332.39,320.14,325.48,311.27,314.00,325.13,322.91,326.57,333.21,474.83,496.22,337.32,355.97,346.48,344.22,330.15,312.37,317.08,347.33,350.64,355.37,355.68,355.07,362.10,361.76,366.70,364.28,366.48,372.58,370.42,364.52,372.04,362.11,361.91,363.37,358.93,360.65,359.64,367.09,365.85,363.71,353.96,355.67,355.27,356.05,362.80,362.79,369.96,358.12,358.40,352.08,341.85
2019-02-21 22:20:06.522000,L8,345.52,268.98,239.32,326.18,358.12,366.15,361.03,356.48,353.44,322.35,321.91,318.41,301.62,297.02,265.06,309.96,321.26,331.51,331.10,329.00,342.64,334.12,346.01,340.68,330.77,325.14,310.06,318.70,319.95,331.28,335.51,316.47,298.38,301.74,330.66,314.43,293.68,286.48,294.57,292.24,296.28,314.50,316.19,321.71,299.74,316.41,306.31,311.63,310.08,311.66,290.96,260.66,281.67,331.94,331.53,337.39,334.30,332.57,334.35,338.55,335.59,333.67,335.12,341.41,343.54,341.01,351.12,365.43,372.86,404.94,421.34,415.14,419.94,418.77,386.75,344.56,332.41,330.66,331.67,336.21,339.99,333.85,335.43,337.27,343.46,342.56,331.48
2019-02-21 22:20:30.485000,L8,346.27,270.35,300.33,345.49,360.70,367.94,363.62,358.97,356.33,354.95,323.05,319.79,303.17,298.98,266.29,310.83,322.04,332.25,332.12,330.73,346.53,338.31,348.76,342.66,332.40,326.21,310.65,319.53,321.65,332.27,337.13,317.95,301.21,303.04,332.93,317.81,295.42,288.07,295.03,293.18,296.99,315.33,317.64,322.54,300.52,316.98,307.80,312.17,310.96,313.11,292.06,261.56,282.75,333.40,332.80,338.05,335.03,333.19,335.16,339.41,336.20,334.44,335.77,342.26,344.33,341.98,352.86,369.09,379.21,409.68,423.88,420.31,424.75,426.90,401.05,350.42,334.43,331.16,335.53,339.11,340.67,334.41,336.05,337.96,344.43,343.63,332.45
2019-03-02 22:14:17.011000,L8,346.93,257.57,268.46,317.03,323.04,333.85,330.72,322.17,320.01,317.04,318.80,314.29,295.71,285.41,258.29,308.12,319.51,328.03,327.60,327.21,329.42,327.59,332.27,324.56,322.96,320.30,306.31,313.19,311.08,322.20,325.46,311.32,291.49,293.72,306.69,299.11,291.40,282.45,293.69,287.88,294.50,298.97,302.97,318.04,298.40,314.06,298.68,311.72,303.85,302.55,285.63,249.91,275.25,325.93,326.19,337.35,333.43,334.03,324.72,331.24,325.19,325.59,328.91,331.48,337.29,331.57,336.29,330.02,324.97,322.35,320.10,327.55,323.54,328.18,322.15,328.95,324.66,324.96,325.77,331.43,337.95,330.39,333.68,330.43,333.58,335.58,319.32
2019-03-18 22:14:11.817000,L8,360.87,332.27,279.39,315.15,322.23,343.74,334.04,327.39,322.16,317.02,321.66,315.29,298.03,285.02,261.56,309.15,322.55,329.66,327.79,324.89,330.14,323.41,331.35,319.90,350.91,365.75,359.94,352.53,346.77,377.99,337.73,393.68,379.77,354.20,346.63,353.09,365.37,365.56,337.87,301.14,265.41,256.99,297.39,268.18,279.98,268.28,251.60,370.82,329.54,305.93,288.17,325.40,316.93,262.97,219.39,344.84,330.00,330.53,324.19,283.02,254.25,243.38,238.16,310.19,417.11,334.32,344.93,368.79,324.80,321.05,314.76,324.34,321.14,324.92,320.00,324.22,331.80,193.85,388.79,385.64,320.92,,,,,,
2019-05-12 22:19:56.404000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.88,297.97,297.59,289.78,294.75,290.64,294.36,300.99,303.24,313.74,293.97,317.68,299.12,308.21,302.81,302.42,281.45,232.69,271.91,313.87,328.03,338.36,332.86,335.93,327.38,296.10,314.76,321.41,330.35,335.08,331.06,333.64,336.87,346.08,343.81,271.70,186.05,193.47,183.31,234.58,239.43,296.69,322.69,340.20,331.62,333.82,335.41,334.87,335.02,337.32,340.43,331.39,249.11
2019-05-28 22:20:05.638000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.35,347.24,347.37,357.53,364.18,367.26,365.37,362.09,362.19,371.63,368.77,373.14,375.33,371.31,371.47,363.74,372.65,385.90,374.74,379.74,368.65,362.55,359.44,346.75,353.69,354.34,355.87,345.16,364.87,362.83,356.10,355.94,346.70
2019-05-28 22:20:29.609000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.84,346.08,346.21,356.36,363.06,365.69,364.41,360.82,361.11,369.79,366.96,371.36,374.39,369.76,370.12,345.73,370.70,383.55,373.75,378.93,367.13,360.67,357.54,345.23,352.42,352.96,354.51,343.12,363.10,361.42,353.96,354.66,345.35
2019-06-22 22:14:28.716000,L8,,,,,278.81,319.40,313.20,304.52,287.03,283.99,261.45,261.37,265.14,271.43,228.68,,264.11,274.96,293.39,291.58,318.67,316.28,317.56,305.06,314.83,322.57,270.53,256.36,300.57,288.09,295.45,277.16,172.71,233.91,221.53,222.68,255.36,266.53,278.19,,278.32,276.63,282.63,293.36,266.17,268.77,217.16,172.68,145.16,156.87,,,,269.52,285.44,278.29,303.11,306.23,306.46,311.03,304.46,307.11,301.22,300.00,303.38,298.75,306.51,309.87,302.83,297.87,304.32,310.40,313.47,315.30,301.00,318.54,306.44,290.86,297.51,322.61,313.03,310.52,318.49,307.90,294.57,305.06,300.93
2019-06-29 22:20:17.440000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,312.72,314.10,323.34,321.21,345.97,318.01,302.16,302.37,313.20,303.86,305.08,298.23,296.88,291.18,298.67,303.64,313.55,320.60,301.67,315.93,301.40,309.81,307.17,301.43,286.42,215.01,285.53,332.89,331.50,346.18,339.84,337.81,333.98,338.72,330.91,336.93,337.54,344.32,341.23,337.86,344.11,338.25,332.98,328.12,329.19,333.91,332.82,332.00,330.90,340.14,340.07,335.44,343.12,367.68,340.44,337.64,342.66,340.64,358.64,345.38,350.61
2019-07-15 22:20:20.288000,L8,,,,,235.79,314.21,304.56,,,,,,,,,,,,,277.77,294.32,307.64,308.51,294.44,311.36,313.26,,240.48,233.87,205.05,,,,,,,,,,,,,,,,,,,,,,,,,,,285.16,305.94,308.98,308.74,297.35,302.74,307.23,313.14,311.89,310.62,318.04,316.34,305.89,297.79,305.29,305.55,312.67,316.16,310.86,317.20,313.10,300.44,304.66,321.30,325.45,316.49,321.59,316.57,298.38,315.09,302.48
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,,,,,,,,,278.49,293.08,299.58,301.61,283.99,142.49,210.08,227.79,218.63,254.91,265.90,278.81,252.63,,,,,,,,,,262.24,269.22,277.92,228.27,241.08,199.73,153.87,,,,,,,269.52,274.81,293.31,298.39,299.38,303.14,297.81,301.33,301.76,302.29,300.18,299.44,302.71,301.47,296.12,289.47,296.65,302.34,305.04,310.87,299.06,306.97,307.02,286.99,293.55,319.98,289.03,300.39,311.59,299.94,290.70,300.62,296.52
2019-09-01 22:20:35.671000,L8,358.34,264.90,285.27,373.08,369.01,377.58,377.06,368.45,368.42,338.61,344.93,339.29,327.00,306.06,334.34,317.46,325.66,370.26,336.93,367.32,363.47,363.94,362.20,351.79,357.66,347.10,331.75,329.78,336.89,345.14,356.26,334.01,323.29,335.94,344.49,339.05,328.55,322.59,300.77,295.42,303.22,333.92,386.63,409.35,469.59,498.58,319.61,339.35,327.11,313.14,336.01,263.65,338.46,346.70,354.55,377.85,364.70,358.29,340.35,360.73,366.81,361.85,349.36,375.09,365.75,366.69,366.35,351.70,352.77,379.85,375.20,371.59,374.23,378.13,375.84,440.50,443.07,454.13,470.50,468.10,484.41,510.80,439.64,434.32,510.68,446.58,448.79
2019-09-10 22:14:51.565000,L8,,,270.33,370.26,369.13,374.34,355.92,321.91,318.51,316.45,321.85,412.24,438.75,429.74,398.23,236.70,272.90,314.70,323.20,321.43,327.29,332.99,329.86,336.42,341.57,343.99,311.42,318.73,321.59,317.15,331.15,308.01,284.52,290.80,308.03,302.58,313.85,287.31,292.10,281.10,288.89,309.66,317.24,339.06,326.99,342.02,306.83,311.40,306.49,300.16,281.91,190.25,277.07,325.25,330.44,337.30,334.65,332.65,331.90,335.64,333.45,327.78,335.10,320.38,309.78,303.86,317.46,325.17,324.84,320.93,327.65,331.57,324.58,328.19,326.43,330.12,332.01,332.88,351.38,332.97,338.48,332.62,334.31,337.43,342.67,344.93,328.86
2019-09-26 22:14:56.917000,L8,296.33,257.56,333.87,353.82,371.98,,150.46,226.82,303.69,308.76,293.13,300.25,282.13,270.81,199.16,,329.16,395.92,,338.95,279.20,315.10,316.01,307.86,313.21,316.04,296.06,286.47,294.87,294.76,313.20,300.69,274.06,207.51,226.46,284.28,297.60,277.26,292.37,288.22,294.78,300.66,297.41,290.50,275.88,277.46,265.94,286.72,274.98,211.19,228.99,198.77,271.32,322.12,325.91,336.64,333.07,330.28,316.90,325.07,321.32,320.98,328.07,332.06,343.19,334.10,335.69,330.55,324.86,322.74,321.23,328.69,323.86,330.19,322.43,326.68,326.64,326.73,326.09,331.74,335.51,331.33,332.87,332.71,337.16,337.58,323.05
2019-10-03 22:20:45.371000,L8,,,204.11,314.09,319.04,335.02,329.58,322.68,317.42,316.63,318.17,313.03,292.47,278.09,257.75,304.35,315.88,322.78,324.86,324.36,326.86,327.18,329.41,326.22,328.95,327.79,308.55,313.87,311.58,313.75,327.08,306.60,290.10,298.91,287.45,289.65,284.35,285.42,296.24,290.02,296.89,300.38,305.63,324.48,299.71,323.16,300.13,311.22,303.01,298.59,280.99,207.88,278.88,323.86,330.55,336.79,333.91,333.20,326.37,331.75,324.52,327.30,333.90,331.85,332.44,336.48,336.03,330.73,326.08,324.37,324.85,329.69,324.82,330.37,324.99,330.77,329.61,330.73,328.12,336.14,336.30,329.94,333.09,334.93,337.82,338.48,329.90
2019-11-13 22:14:57.837000,L8,343.07,252.02,212.41,317.37,322.30,337.08,331.98,323.88,319.12,317.99,318.10,311.44,293.09,280.62,254.88,304.62,315.26,321.63,325.36,323.99,324.62,321.42,323.81,317.36,318.52,318.39,305.34,313.45,309.40,315.56,324.01,305.77,296.53,296.64,298.94,298.41,294.31,286.12,286.90,285.94,293.77,299.16,304.64,316.37,294.97,314.39,298.47,308.30,302.35,297.59,281.42,239.12,281.08,321.10,325.96,332.19,328.96,327.79,326.79,335.42,326.76,331.75,329.08,335.10,331.94,332.17,335.93,328.49,326.76,323.50,327.53,331.74,323.83,327.90,322.59,328.01,325.24,327.45,328.16,336.65,334.01,329.68,331.69,335.28,339.20,335.83,327.56
2019-11-29 22:14:55.870000,L8,350.41,249.18,207.91,313.77,317.69,356.66,328.46,321.89,319.23,318.40,320.65,317.99,299.77,278.78,252.34,301.67,275.62,309.84,320.25,313.85,320.50,314.69,316.57,312.69,314.32,315.47,304.80,315.70,310.75,320.96,328.85,309.27,292.69,294.70,344.71,294.72,280.36,279.73,289.81,284.22,294.17,293.21,300.21,315.20,299.05,312.12,298.79,306.39,300.83,296.56,280.23,257.90,277.27,319.95,326.48,332.58,332.20,327.51,324.27,328.82,322.37,325.93,326.52,327.39,331.54,331.05,329.82,324.37,323.25,319.78,320.95,325.55,323.29,324.81,316.36,326.03,323.92,325.96,327.15,332.25,335.83,330.66,329.35,331.79,391.13,346.40,391.58
2019-12-22 22:20:39.535000,L8,362.61,379.22,380.65,383.57,383.75,387.38,384.34,381.43,379.16,377.71,375.81,373.24,365.30,363.54,351.52,361.38,356.61,361.78,363.79,354.86,366.35,359.47,364.82,355.48,346.77,346.11,334.26,331.42,335.58,335.11,339.28,339.03,337.89,336.94,341.91,333.27,327.88,320.30,323.57,307.84,335.72,334.84,338.43,338.66,341.73,341.72,336.51,355.42,346.84,347.60,332.29,285.92,336.30,359.04,362.56,366.64,360.43,365.50,373.53,384.84,377.96,371.84,366.48,377.54,376.68,383.25,378.49,373.76,366.92,374.03,371.48,371.04,364.95,365.89,357.02,350.29,354.23,362.70,361.20,361.65,363.50,355.97,361.78,356.98,364.56,468.61,
2019-12-22 22:21:03.498000,L8,363.79,379.41,380.52,383.86,383.31,387.77,384.55,381.41,379.14,377.94,375.51,372.83,366.09,363.59,351.97,361.27,356.10,360.84,361.16,380.38,366.23,359.43,364.46,355.06,346.05,345.35,333.04,331.68,334.92,333.91,338.25,338.85,337.08,335.84,341.31,332.16,327.68,319.87,322.58,490.75,484.91,479.81,479.57,482.27,511.83,340.33,336.47,354.07,346.27,346.94,331.78,286.32,335.10,357.57,361.37,366.27,359.84,364.07,371.65,383.62,377.00,371.07,365.34,375.26,374.91,382.12,377.70,372.46,366.34,372.62,490.61,512.68,445.02,365.16,356.51,348.61,353.13,358.83,360.38,358.79,362.60,354.10,360.18,355.30,362.80,468.17,505.38
2020-01-23 22:20:31.626000,L8,341.21,251.77,267.50,184.17,319.95,333.24,329.04,320.31,318.20,317.65,318.10,312.32,293.68,279.91,286.16,306.18,318.09,326.90,328.06,324.69,326.63,318.44,323.89,315.36,316.84,316.12,303.20,313.18,317.39,318.76,330.07,311.09,291.07,298.12,305.23,292.71,286.73,280.74,287.14,282.29,292.12,299.34,302.10,317.73,300.96,314.57,297.68,310.19,304.49,302.28,283.72,269.06,275.64,319.82,324.33,335.91,330.17,330.43,328.87,335.48,329.77,331.26,329.33,337.89,334.01,331.69,331.88,329.73,324.95,322.57,321.16,333.33,321.64,326.21,325.48,326.40,326.98,327.92,326.92,332.71,338.20,330.63,334.72,339.55,343.37,340.20,331.11
2020-01-23 22:20:55.593000,L8,338.41,249.88,265.43,315.85,318.26,331.35,327.95,319.19,316.60,316.48,316.70,310.59,292.35,278.58,284.95,305.01,316.21,325.30,326.29,323.59,161.40,233.48,322.34,313.16,315.86,314.91,301.93,312.20,314.11,316.95,328.35,309.92,288.53,296.57,303.84,287.42,282.93,278.48,286.31,281.20,291.18,297.59,300.54,315.98,299.70,313.62,296.39,308.64,302.86,301.23,282.65,248.19,274.27,318.35,323.21,334.73,328.97,329.36,327.74,334.48,328.82,330.32,328.34,336.65,332.80,330.32,330.37,328.11,323.49,320.84,319.97,331.12,320.77,325.33,324.34,325.61,325.56,326.91,325.98,332.09,337.26,329.55,333.62,338.28,341.57,338.81,329.83
2020-02-08 22:20:26.619000,L8,337.15,235.01,188.56,295.38,308.87,324.36,320.27,313.84,311.72,310.11,304.37,302.05,286.46,272.85,238.96,294.54,311.14,325.72,327.08,325.57,325.46,318.02,321.96,312.12,316.69,318.10,304.50,316.69,321.36,319.32,332.35,314.35,296.88,298.64,309.96,301.42,314.57,290.90,290.40,283.92,292.09,299.08,305.14,315.81,301.42,315.26,299.00,310.29,304.47,302.86,283.99,238.37,264.82,316.07,317.98,333.54,318.95,415.23,261.18,268.88,319.50,402.37,313.91,314.83,310.46,308.76,315.10,315.80,308.86,304.39,321.11,430.73,453.44,162.47,260.73,328.62,336.20,346.80,299.44,370.52,325.23,345.47,381.96,311.95,319.59,,
2020-02-24 22:20:22.879000,L8,,,,311.99,255.47,248.30,302.80,314.01,307.27,307.28,268.57,260.84,251.16,251.39,215.29,153.23,297.70,327.28,327.84,329.55,325.33,250.27,244.97,255.73,282.46,300.77,238.19,217.00,234.20,296.78,285.86,301.27,322.13,240.17,345.38,352.45,267.65,271.24,298.22,224.63,238.71,322.84,328.38,353.48,286.10,353.40,301.95,275.55,278.76,287.18,290.90,349.91,411.96,382.01,349.31,431.14,438.46,421.19,400.38,439.16,393.81,486.61,444.17,471.51,346.17,342.50,410.51,414.48,333.97,393.89,351.20,390.50,435.13,375.89,426.08,428.49,359.65,392.26,379.51,349.09,339.92,379.07,369.51,434.59,,416.99,427.64
2020-03-04 22:14:32.767000,L8,462.78,478.92,490.80,505.78,490.33,498.56,493.52,490.58,481.31,475.22,479.23,473.77,461.23,472.32,461.94,457.12,457.61,465.83,502.39,432.39,504.15,440.52,488.79,485.21,463.38,476.67,453.34,464.45,480.79,487.28,487.87,355.00,352.91,367.13,380.49,448.95,460.31,454.62,433.64,453.73,417.94,413.37,,402.11,434.18,454.61,428.69,493.81,478.96,365.14,381.61,366.72,353.52,368.06,483.85,465.74,435.79,463.94,477.65,491.18,497.42,473.73,507.86,497.77,400.46,388.41,392.44,397.88,404.66,401.25,390.29,392.28,384.90,386.18,388.53,476.18,489.83,486.52,411.58,425.03,379.55,449.23,453.96,471.58,464.60,390.25,404.44
2020-03-11 22:20:16.572000,L8,351.61,260.09,215.57,318.52,322.30,336.92,331.47,323.49,322.43,318.96,321.00,316.63,298.38,281.70,281.44,309.96,322.01,330.75,331.34,328.08,352.62,334.27,335.25,350.24,327.93,324.64,309.47,318.84,319.75,325.95,333.74,317.65,301.21,305.66,329.82,303.06,305.03,290.08,293.32,288.38,298.17,309.88,383.26,413.30,425.99,482.48,305.09,313.03,309.81,305.29,291.16,257.38,280.82,321.67,326.08,337.55,335.44,330.99,331.14,334.39,330.29,331.62,331.73,334.11,339.97,334.07,338.11,332.74,327.07,325.78,327.30,332.34,328.24,332.18,324.25,331.16,328.73,328.69,330.23,333.35,338.86,332.20,334.34,338.09,343.23,341.76,331.49
2020-03-11 22:20:40.527000,L8,299.91,258.71,215.87,318.16,322.08,336.56,331.17,322.96,322.07,318.64,320.45,315.77,297.41,281.36,280.42,310.28,321.72,330.54,330.88,327.75,352.80,334.05,335.25,349.97,327.65,324.13,309.21,318.67,319.23,325.32,333.62,317.12,301.14,305.58,329.69,303.02,305.27,289.66,293.03,288.09,298.31,310.07,383.53,413.15,426.28,482.57,304.64,312.71,309.72,304.89,290.72,256.70,280.96,321.57,325.92,337.58,335.24,330.90,330.82,334.29,330.42,331.52,331.76,334.05,340.00,334.04,338.08,332.73,327.06,325.55,327.49,332.27,328.37,332.41,324.44,331.47,329.03,328.92,330.43,333.34,338.75,332.10,334.40,338.08,343.06,341.68,331.74
