dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094
2001-12-21 22:00:29.925000,L7,,,,,,,,,,,300.84,317.18,344.21,334.28,367.33,480.79,,,,,,248.49,288.82,391.34,343.53,,,540.41,468.04,,466.13,432.86,363.58,368.39,364.63,368.61,364.82,361.29,358.29,353.10,349.13,352.02,355.33,347.94,349.06,348.26,345.99,340.17,341.57,345.21,348.55,346.94,343.99,342.28,328.81,330.34,325.37,325.30,332.78,333.82,334.65,334.33,336.23,337.18,336.64,334.42,329.37,337.59,316.42,308.53,304.99,300.31,301.45,307.05,306.04,296.98,308.55,305.02,268.06,304.59,308.91,297.03,308.78,309.11,302.24,302.17,303.89,301.10,304.10,310.49,301.86,318.06,319.97,333.61,312.17
2002-01-22 22:00:40.906000,L7,258.70,363.50,516.09,502.41,497.26,495.30,492.26,490.09,485.97,513.91,516.23,518.86,528.13,514.73,504.65,515.48,501.06,500.09,504.45,499.19,515.53,509.31,506.80,509.80,519.66,499.02,504.80,515.83,491.10,493.07,502.13,482.80,491.60,506.83,503.20,503.41,502.60,501.34,529.76,514.14,507.49,502.71,517.23,515.64,495.78,491.45,490.14,488.64,491.88,498.65,493.80,481.30,475.60,477.18,484.45,471.92,466.41,480.54,478.40,480.03,489.38,486.42,490.99,477.29,502.65,479.05,504.40,487.90,464.62,463.92,468.83,467.23,463.59,455.14,458.21,459.91,490.48,472.95,466.37,482.32,469.71,468.92,427.11,471.96,451.13,438.24,433.28,452.24,454.50,462.45,464.30,462.02,478.09,508.72,
2002-02-23 22:00:43.620000,L7,225.56,325.90,367.64,371.28,381.86,394.65,400.35,398.44,398.70,403.34,407.37,407.04,407.47,404.70,405.59,401.42,394.41,398.33,382.52,389.15,384.86,354.91,318.15,241.69,513.25,502.57,488.41,456.38,,492.54,391.12,,430.05,431.73,438.31,476.91,488.50,482.68,481.03,484.47,471.15,475.00,484.69,486.25,483.20,488.09,477.83,472.39,470.36,476.78,484.90,447.26,412.94,460.79,450.48,431.41,341.16,284.57,261.27,385.14,388.53,399.13,394.49,397.99,392.50,333.47,388.84,375.93,387.41,405.21,349.55,350.39,356.52,362.16,369.29,368.61,363.96,359.65,353.64,346.63,347.10,356.77,350.46,352.41,341.90,340.07,341.60,345.55,352.07,358.94,360.58,350.07,363.50,381.58,469.70
2002-03-27 22:00:37.575000,L7,205.69,306.79,354.66,362.25,375.36,388.18,397.16,400.98,403.64,397.36,399.20,394.09,328.73,397.21,394.29,391.84,384.03,380.44,306.32,382.43,368.17,167.06,367.33,300.85,,,,,,519.03,502.87,359.31,363.54,365.54,360.97,363.48,349.28,356.93,352.57,348.21,515.77,517.87,537.60,343.97,344.22,345.85,333.56,326.72,336.36,335.98,337.25,333.53,329.47,331.61,314.51,320.25,312.17,318.25,326.01,325.85,324.81,324.25,325.21,326.15,325.64,327.08,321.68,322.54,301.87,289.43,292.03,283.04,287.95,297.05,293.68,291.47,296.56,295.94,482.70,480.02,472.56,500.34,472.03,455.33,476.70,475.97,499.08,500.91,482.37,496.33,496.55,526.40,293.55,255.57,418.40
2002-04-28 22:00:38.357000,L7,207.62,304.74,354.90,361.64,,,380.41,388.75,399.31,403.17,400.37,396.55,396.77,400.38,392.70,393.25,318.32,395.45,383.46,385.77,,225.56,375.08,375.49,366.84,359.60,364.57,365.39,369.15,357.42,367.88,354.26,371.63,454.84,417.10,438.43,316.21,360.30,353.51,349.92,348.83,325.42,345.91,343.48,341.34,343.45,340.01,301.42,411.87,417.62,424.61,465.39,469.83,378.93,413.33,418.95,361.73,404.35,388.86,439.93,436.13,321.77,459.91,478.35,481.00,463.99,421.32,449.99,428.70,418.22,418.98,425.12,439.09,442.33,441.95,418.86,403.74,390.36,372.29,384.28,394.95,388.77,398.08,408.12,384.46,365.45,387.56,378.48,405.31,292.89,290.09,251.02,285.09,,
2002-07-17 22:00:08.747000,L7,213.37,248.64,314.53,299.42,338.74,355.22,302.82,299.64,300.22,309.83,309.17,305.36,294.77,286.73,290.05,311.68,296.87,282.93,300.14,294.04,397.97,389.61,386.18,379.39,375.01,368.15,369.20,372.68,370.08,372.08,444.84,442.08,438.00,443.15,442.95,372.28,444.94,451.89,449.17,460.80,346.02,444.06,448.24,442.41,401.44,440.82,442.75,418.48,416.72,424.66,419.32,411.66,412.09,375.71,400.26,394.42,397.44,392.08,394.56,410.35,284.28,289.62,271.37,242.06,252.79,420.99,419.88,423.09,404.26,386.93,414.65,391.67,392.87,451.56,488.00,531.37,394.46,405.99,414.87,402.96,391.02,369.12,305.20,302.17,298.05,296.66,298.64,299.80,303.21,303.97,299.52,252.83,309.63,323.56,443.61
2002-09-19 21:59:35.083000,L7,268.14,223.76,308.18,309.94,323.23,348.50,311.23,292.30,274.57,299.37,306.91,285.23,265.18,240.13,182.06,183.91,482.18,481.13,490.34,476.92,480.96,480.58,467.87,463.97,457.34,454.42,446.87,442.95,457.44,456.09,453.26,455.65,460.09,463.03,460.88,459.39,456.76,445.82,443.71,444.32,434.15,437.64,444.00,434.41,438.03,432.20,431.85,433.50,432.43,430.13,423.52,418.11,407.11,409.11,396.02,393.12,393.70,386.22,378.95,391.40,407.96,422.67,438.85,433.92,439.60,445.09,429.30,437.96,445.16,450.12,432.52,448.00,457.09,443.93,460.91,476.41,469.90,459.98,461.61,468.11,464.76,456.62,455.39,439.35,435.28,426.77,444.79,430.00,432.10,450.44,447.49,457.78,459.99,481.54,510.17
2002-11-06 21:59:41.879000,L7,279.77,431.66,454.60,444.53,468.88,470.72,458.82,456.24,471.13,473.23,472.72,479.03,475.18,499.12,493.48,513.41,490.52,482.21,495.27,479.32,492.45,475.94,466.44,470.28,463.89,483.08,481.98,472.51,472.14,469.51,486.64,464.50,486.82,518.14,500.50,535.17,476.55,467.60,479.36,486.95,455.55,482.09,470.78,477.88,494.47,458.49,452.97,436.14,457.77,454.34,431.74,439.30,431.89,433.81,425.98,414.24,408.40,416.21,425.57,435.30,427.42,448.79,445.18,441.91,443.71,429.28,431.33,433.57,427.95,414.81,413.13,414.93,423.74,439.33,427.94,422.69,417.69,426.38,405.40,393.00,404.30,438.46,405.24,420.12,397.29,398.68,407.66,405.45,408.77,419.66,414.76,411.19,417.77,431.29,453.45
2002-12-24 22:00:09.147000,L7,260.52,374.43,373.48,412.11,409.98,413.95,410.25,418.02,422.43,424.95,422.04,431.44,524.64,489.41,473.26,468.50,462.66,460.02,426.34,423.44,422.81,423.53,414.31,408.39,405.95,402.48,405.02,400.76,401.57,404.52,406.81,406.14,413.96,415.61,411.39,411.78,410.87,405.66,398.27,402.80,360.27,393.36,397.96,395.78,391.51,397.05,389.85,353.46,385.51,384.88,389.16,380.82,375.61,368.71,367.15,362.32,355.66,361.71,359.14,372.17,376.05,383.20,387.78,390.54,386.54,380.87,377.23,377.62,371.83,364.68,363.75,363.64,362.88,364.50,365.94,368.27,372.27,361.70,353.46,352.62,340.47,342.59,343.84,346.88,406.05,386.09,392.54,401.32,490.08,,,,,377.60,386.35
2003-01-25 22:00:18.779000,L7,220.19,446.16,456.77,461.64,401.26,409.68,459.38,413.11,412.23,417.10,421.05,418.41,420.14,423.86,422.34,420.49,416.22,476.52,390.77,416.81,387.41,423.26,407.29,403.82,401.56,398.43,398.30,402.63,404.35,408.65,407.35,410.80,414.14,415.42,411.44,414.09,415.57,404.19,395.03,395.09,385.05,387.92,392.87,386.35,388.98,388.23,387.10,347.79,354.19,378.94,380.48,375.83,373.10,363.43,362.54,359.24,355.47,359.18,360.46,359.02,358.11,365.50,388.64,389.14,376.45,379.09,381.21,379.06,367.13,359.50,360.00,344.76,340.99,347.24,345.18,349.66,345.12,341.41,329.80,329.28,335.51,328.79,334.88,304.64,335.80,335.07,337.76,333.67,340.34,349.75,400.46,391.32,404.93,433.38,388.22
2003-03-30 22:00:31.029000,L7,233.10,429.43,460.33,451.08,460.44,457.48,458.45,463.88,472.72,482.59,413.63,420.39,416.51,424.35,424.94,421.92,417.68,468.62,472.36,465.92,466.51,467.97,460.24,454.05,451.27,456.28,450.33,453.48,455.59,456.50,466.09,481.30,476.38,475.79,480.06,481.36,477.93,390.89,389.95,386.19,391.95,384.80,392.67,394.82,384.33,389.73,386.67,350.74,376.50,375.14,,462.72,467.93,437.50,463.62,340.26,463.18,425.38,323.09,176.33,195.71,230.76,296.95,543.44,,,,333.92,314.64,309.99,,349.08,348.50,350.76,351.49,351.87,346.01,339.43,326.68,335.82,340.50,337.10,337.87,339.48,338.25,327.07,325.54,360.80,339.29,350.94,349.31,346.32,361.04,371.70,319.28
2003-08-13 21:48:45.123000,L5,,,,,,,,,,,,,,,,,,,,,182.51,331.09,317.92,379.34,387.46,396.72,,,,,,,,,,,,,,,,,,,357.69,365.39,374.62,376.06,379.63,378.92,385.27,375.93,379.20,375.06,364.11,368.25,360.61,362.66,369.36,369.72,369.10,270.02,200.82,250.80,275.92,372.96,361.79,367.82,354.92,342.48,337.58,337.11,340.34,343.26,348.27,344.96,350.59,350.42,321.36,344.56,340.18,338.52,339.83,348.91,341.07,343.85,342.13,338.01,344.28,350.97,349.95,315.96,358.47,368.84,365.66
2003-09-14 21:49:18.766000,L5,262.97,203.04,321.49,294.84,320.20,319.57,313.18,328.33,337.47,343.66,328.16,317.74,322.25,302.39,313.37,304.70,317.84,308.56,294.85,283.06,419.17,421.04,413.21,408.49,410.92,407.50,411.39,405.96,412.60,413.99,409.79,410.25,409.58,407.28,405.34,408.18,402.34,397.50,395.80,390.04,388.98,377.27,390.11,387.70,382.99,385.47,380.77,370.61,374.60,378.06,376.93,380.55,376.86,378.95,366.94,371.85,364.37,363.08,362.11,369.77,365.20,366.72,369.26,368.61,374.00,371.06,367.42,374.64,355.88,346.57,336.45,324.79,331.56,337.61,337.01,338.80,348.04,349.46,318.05,344.28,344.93,335.37,340.27,348.49,339.08,367.70,369.53,336.85,347.71,346.49,327.21,211.83,,,
2003-09-30 21:49:30.432000,L5,,342.42,390.17,406.51,412.90,409.49,431.78,421.65,429.99,434.81,438.23,313.27,425.53,424.09,431.53,299.20,423.73,429.81,424.07,294.12,426.27,422.08,421.83,421.31,414.39,405.17,406.53,405.37,409.34,410.65,406.12,410.30,416.55,413.08,416.79,409.72,410.80,407.90,401.32,387.59,385.93,376.77,387.06,387.67,381.41,389.84,384.84,385.00,385.56,384.65,387.97,379.87,371.56,371.14,363.28,363.85,359.63,360.83,371.40,377.84,376.70,381.51,177.48,250.84,267.91,261.38,361.62,368.40,353.19,342.48,339.07,338.69,342.22,353.71,353.60,343.24,344.13,341.65,311.52,340.02,340.64,334.39,365.12,361.80,355.69,456.05,430.04,416.52,341.46,346.17,351.10,313.53,355.71,363.53,357.92
2003-11-17 21:50:09.452000,L5,235.48,207.25,332.91,316.14,336.14,329.08,315.56,339.35,321.28,325.41,319.99,315.91,312.50,307.84,309.53,314.00,324.91,316.37,314.79,274.09,432.65,425.21,407.30,407.42,402.55,399.70,402.99,395.40,402.14,418.39,419.68,421.62,420.47,422.32,419.71,416.18,398.09,393.28,386.82,387.81,382.94,372.58,381.90,397.58,395.58,406.77,391.90,391.26,395.00,374.96,377.35,362.68,365.21,364.88,357.67,372.28,367.15,369.33,378.56,378.37,263.88,287.20,254.95,258.77,180.11,267.07,356.83,362.04,365.30,356.61,348.78,348.36,342.91,356.06,333.87,328.77,340.56,335.13,300.64,332.61,354.86,348.13,359.51,361.57,356.31,356.43,332.14,331.02,332.71,337.47,339.16,303.02,368.80,379.61,294.08
2003-12-03 21:50:19.675000,L5,271.66,207.18,324.35,317.87,343.28,327.00,320.04,329.19,317.52,324.74,318.91,312.77,317.80,304.07,311.82,316.05,323.89,312.02,309.87,282.63,422.95,401.07,406.86,400.87,397.28,399.69,394.99,397.06,412.35,412.92,416.76,410.06,415.18,415.03,410.67,400.30,395.93,386.06,382.90,384.06,375.83,370.83,392.36,389.23,394.20,398.67,389.49,387.34,381.90,367.05,368.72,361.21,366.58,361.32,355.16,375.22,360.66,366.17,369.67,370.30,201.95,267.01,261.83,262.50,272.74,266.57,355.16,374.03,362.66,349.97,345.15,340.58,340.50,343.80,333.93,333.30,339.66,,304.21,344.81,348.88,351.98,352.99,358.69,356.69,334.40,335.32,333.81,333.06,343.81,339.60,326.63,372.68,377.25,364.39
2004-07-30 21:54:28.143000,L5,279.97,208.47,317.17,311.36,329.42,315.06,294.81,327.43,318.12,325.37,320.19,309.68,313.37,288.36,307.70,307.36,313.44,306.40,305.62,299.67,420.78,422.52,419.65,413.23,408.71,414.43,414.43,414.09,415.24,419.51,412.59,416.22,413.67,410.78,414.49,407.33,411.36,403.46,397.27,396.36,395.79,384.82,396.38,401.18,386.67,395.12,382.49,377.24,385.43,375.73,386.76,377.25,379.19,377.36,379.87,374.97,372.27,367.71,365.13,373.70,368.66,254.17,202.18,259.33,208.30,261.65,375.65,382.06,357.02,345.56,340.42,333.79,336.29,350.08,354.02,342.45,351.27,354.24,313.00,346.22,356.91,335.48,352.90,349.27,349.44,354.87,343.08,338.51,353.10,357.48,363.50,318.91,367.68,374.34,367.03
2004-09-16 21:55:41.721000,L5,266.09,371.48,409.91,414.98,412.59,427.51,428.64,430.72,436.24,438.47,445.30,439.79,440.41,444.38,443.37,437.42,437.87,435.76,432.61,430.40,429.95,422.07,423.45,415.31,412.42,412.40,407.61,410.67,420.68,420.16,425.92,417.69,429.07,420.26,421.86,410.96,408.95,407.49,398.66,394.05,397.09,385.69,400.21,397.88,401.03,394.02,394.40,387.12,386.33,379.90,386.36,383.01,376.12,377.11,371.15,376.00,370.55,375.04,371.58,380.07,374.90,376.56,377.59,374.83,381.29,370.74,368.35,382.10,363.33,352.96,350.68,344.12,350.87,349.13,349.39,349.78,350.39,351.55,321.04,352.26,355.40,354.68,358.57,364.01,360.23,351.85,349.05,338.24,350.39,354.94,361.00,337.59,373.54,382.71,277.03
2004-10-18 21:56:23.891000,L5,257.25,185.79,292.31,310.21,307.98,320.12,297.16,324.29,320.88,333.75,329.51,316.36,309.30,279.24,301.46,296.75,309.36,302.43,286.52,282.79,435.75,427.10,427.79,424.23,416.40,405.19,403.00,404.92,408.67,407.54,409.55,407.94,418.66,419.97,420.63,412.19,418.84,406.65,404.18,388.11,388.03,383.37,388.91,385.90,390.87,390.26,390.16,388.86,389.69,390.42,394.84,387.96,368.85,363.22,359.92,366.88,349.27,360.37,379.05,374.66,383.76,378.05,381.93,387.81,368.33,374.54,359.58,368.36,347.29,337.60,346.87,349.55,350.52,361.28,356.93,357.68,346.62,340.56,315.28,339.65,343.82,340.58,355.58,362.33,359.64,358.43,356.75,357.16,341.98,349.88,347.81,316.55,361.46,370.77,369.25
2004-11-03 21:56:42.977000,L5,250.59,188.36,297.95,309.80,331.79,326.17,307.27,333.98,331.10,336.71,333.71,329.02,308.28,279.12,299.22,294.87,308.76,303.62,285.32,286.05,428.24,423.16,422.17,414.70,380.32,413.33,398.88,354.54,,,,,,,,420.46,433.45,453.02,444.68,396.79,416.42,413.50,408.36,364.16,246.83,208.31,255.99,241.14,248.13,,,,,,,321.74,346.08,356.22,359.34,368.48,381.32,380.03,385.71,385.98,383.32,365.23,360.19,361.09,348.35,335.08,333.06,353.11,352.76,360.96,360.19,355.73,362.29,503.14,473.49,345.88,343.06,334.05,344.94,361.81,360.96,356.74,346.26,342.27,343.90,346.27,342.86,309.69,356.42,362.55,260.92
2005-02-07 21:58:15.209000,L5,160.35,206.14,312.56,326.83,321.92,317.91,290.14,321.95,313.82,324.45,317.52,324.44,278.35,279.70,317.05,307.99,322.16,307.13,306.48,279.46,410.22,405.61,409.32,403.30,403.35,418.26,416.30,420.06,422.99,420.58,419.07,414.18,407.23,400.00,402.69,401.60,398.09,394.76,386.16,399.69,399.11,393.67,399.12,402.53,395.30,396.22,366.37,363.91,373.96,371.03,373.31,367.97,381.72,379.48,383.39,373.48,372.73,369.18,356.43,357.16,359.32,275.68,222.26,253.11,285.97,283.18,370.43,380.03,359.98,349.58,343.58,317.42,322.22,329.03,333.90,329.10,350.86,356.52,316.21,345.97,353.19,345.32,346.25,342.03,333.93,333.45,331.37,330.56,340.68,370.06,367.27,337.60,375.07,383.14,367.84
