dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2014-08-06 21:54:05.764000,L8,340.60,288.62,312.04,264.57,297.69,312.63,283.52,320.37,323.43,339.02,335.37,320.35,211.30,,,,,296.28,,322.10,272.43,285.99,273.34,306.73,272.85,306.26,291.83,308.67,324.44,332.63,293.12,320.18,317.45,321.57,322.00,314.84,313.23,318.24,320.28,322.74,324.83,336.71,351.09,344.66,335.70,331.19
2014-09-07 21:53:48.789000,L8,364.30,355.08,362.52,357.26,363.26,362.46,359.20,367.66,364.29,375.67,368.56,347.27,354.98,360.09,359.81,299.99,355.36,367.52,367.34,385.84,373.45,369.51,367.30,341.20,340.78,341.17,343.32,345.80,347.18,356.54,344.45,357.69,354.85,351.84,358.68,342.76,335.94,344.74,343.78,346.01,353.69,361.60,368.31,371.76,360.42,372.24
2014-09-07 21:54:12.743000,L8,341.29,236.05,205.86,300.03,297.87,317.29,260.30,330.12,326.00,338.59,334.94,321.16,207.94,,,,,,,330.80,274.80,281.37,328.50,306.08,270.76,307.47,292.33,279.82,255.17,327.68,299.88,319.65,315.99,316.38,323.24,315.88,309.72,310.10,318.32,323.05,324.73,336.37,347.56,341.23,331.65,339.91
2014-09-23 21:53:45.463000,L8,363.98,357.42,358.34,358.04,344.43,355.85,352.22,362.62,353.26,382.89,361.78,341.05,349.92,353.35,349.34,302.03,351.27,361.79,361.11,379.59,364.58,363.98,361.27,336.20,330.80,343.19,338.06,348.85,344.54,352.33,337.79,355.67,349.97,350.31,353.46,338.77,332.26,335.84,340.64,341.53,347.70,356.36,363.45,368.18,358.81,368.37
2014-09-23 21:54:09.418000,L8,364.98,357.91,359.58,358.86,349.44,356.84,353.78,364.13,371.47,383.50,363.00,342.55,351.24,354.27,350.53,304.72,351.94,362.79,362.17,380.96,365.59,364.67,362.10,337.55,331.69,344.10,338.75,349.72,345.23,353.23,338.20,356.09,350.96,350.96,354.20,339.23,332.85,337.46,341.24,342.11,348.67,357.19,363.99,369.72,359.23,369.08
2014-10-25 21:53:52.818000,L8,364.60,353.31,343.72,342.35,343.49,347.97,348.89,361.34,360.93,361.00,363.80,342.33,345.40,354.50,347.54,309.47,332.60,353.30,357.90,373.29,372.83,363.26,358.67,334.20,324.01,333.23,335.58,339.08,338.44,350.39,336.01,352.85,344.58,343.01,349.59,336.71,331.01,329.90,337.87,339.63,345.81,354.67,361.64,364.85,358.15,363.74
2014-10-25 21:54:16.772000,L8,363.98,353.25,343.73,342.34,343.69,348.29,349.18,362.49,360.90,360.96,363.56,342.29,345.57,354.46,347.52,308.80,333.63,353.47,357.25,373.64,372.98,363.79,358.77,334.32,323.98,334.40,335.97,339.07,338.55,350.76,336.51,353.44,344.94,343.89,350.08,337.41,331.55,330.39,338.74,340.09,346.31,355.30,362.27,365.53,358.45,364.43
2014-11-10 21:53:54.574000,L8,370.29,351.03,349.29,345.80,340.23,350.17,348.42,364.24,355.50,364.57,363.84,348.53,355.04,357.31,354.12,308.93,341.15,357.95,359.39,373.87,366.64,364.04,362.06,334.20,323.40,334.56,339.30,344.74,341.86,354.11,338.22,352.77,346.60,344.54,351.86,338.10,331.73,332.95,338.12,341.57,344.22,351.93,363.11,362.57,359.51,360.91
2014-11-10 21:54:18.528000,L8,370.19,351.01,349.22,345.79,340.15,350.17,348.11,364.42,355.74,364.74,363.90,348.56,355.13,357.35,354.19,308.39,341.37,358.01,359.40,373.92,366.84,364.17,362.31,334.28,323.42,334.81,339.49,344.78,342.13,354.37,338.41,352.86,346.80,344.61,352.01,338.21,331.75,333.04,338.11,341.64,344.55,352.00,363.16,362.58,359.44,360.78
2015-01-13 21:53:42.692000,L8,361.35,345.92,334.33,331.42,342.47,332.84,346.03,353.12,355.86,361.11,377.62,345.77,350.33,351.86,356.46,320.50,344.19,356.38,352.88,370.65,362.45,359.58,358.43,328.57,319.57,328.87,343.94,328.79,340.67,351.41,337.23,351.22,343.30,345.66,347.03,339.29,330.68,330.11,338.50,340.01,346.83,352.37,362.86,365.20,358.83,367.71
2015-01-29 21:53:37.750000,L8,375.95,359.41,351.55,347.53,351.27,335.54,335.88,350.73,349.29,359.08,355.96,345.63,344.55,348.83,349.51,305.17,347.28,356.72,357.16,373.28,365.64,360.36,356.17,329.74,321.29,340.17,344.82,347.54,342.37,353.25,337.22,351.30,344.07,343.96,345.76,339.71,331.05,333.39,339.04,339.41,347.64,355.36,365.21,363.98,358.63,363.02
2015-03-18 21:53:39.323000,L8,331.84,,,,,,,302.48,247.87,262.21,234.14,206.74,,,,249.01,244.75,312.61,280.46,336.34,271.86,289.35,333.04,297.31,296.04,300.45,307.14,302.21,316.09,337.46,316.21,314.82,325.36,320.30,327.08,325.14,311.22,312.75,324.43,328.72,333.72,342.05,353.01,352.26,349.53,352.82
2015-04-03 21:53:02.921000,L8,342.96,313.69,310.71,305.47,295.78,308.24,279.91,307.21,295.96,333.81,322.94,269.51,210.57,,,,297.10,310.59,244.81,321.22,263.04,243.41,273.75,287.71,279.83,303.51,299.76,264.57,255.08,323.66,301.06,288.89,307.18,248.64,320.66,317.82,304.02,308.46,313.47,322.19,328.61,336.81,347.10,345.68,343.67,346.13
2015-04-03 21:53:26.876000,L8,340.02,,,,276.71,261.91,,300.60,243.23,331.12,320.33,,,,,,,,,296.13,231.47,,207.89,282.07,273.73,299.75,295.75,,,213.53,295.01,249.92,291.72,238.20,316.00,313.34,291.86,305.02,260.58,316.11,326.02,332.42,343.62,343.16,339.50,343.94
2015-04-19 21:53:02.761000,L8,345.43,274.68,312.74,307.59,303.13,309.09,306.83,311.42,320.13,335.46,326.03,302.45,324.60,327.30,,,304.42,317.23,246.95,308.50,267.35,240.51,328.41,291.27,283.19,308.59,305.39,271.42,278.31,325.49,302.39,293.21,308.42,266.09,314.02,299.51,228.61,304.71,316.36,320.18,328.98,337.51,349.59,348.80,347.05,350.00
2015-04-19 21:53:26.711000,L8,346.44,299.77,314.70,309.48,307.33,315.23,310.15,314.59,321.53,336.79,327.68,310.72,326.84,329.78,,242.66,308.23,321.43,249.99,317.61,274.46,291.65,331.67,292.71,286.92,309.70,307.13,307.31,309.99,328.97,305.84,296.44,311.59,314.48,316.11,303.27,236.44,306.76,319.89,322.92,330.04,338.62,350.48,349.83,348.14,351.16
2015-05-05 21:52:48.765000,L8,345.57,,312.16,245.50,304.44,314.03,288.91,314.45,320.78,339.20,327.70,311.61,216.82,,,,311.52,328.72,,330.67,264.27,280.89,327.31,292.45,295.38,313.46,309.67,309.72,309.62,331.00,308.87,296.54,315.76,319.44,326.38,326.56,313.18,313.71,324.09,328.37,332.31,340.67,353.84,351.22,348.88,352.63
2015-05-05 21:53:12.716000,L8,344.69,,311.50,305.33,302.78,311.70,216.36,312.80,320.24,338.72,327.11,311.07,215.50,,,,,,,327.67,263.27,234.31,326.11,292.04,289.85,312.99,309.37,308.84,309.28,329.80,306.59,295.04,314.08,318.62,325.22,326.10,312.65,313.27,323.46,327.70,331.85,340.18,353.49,350.79,348.40,352.10
2015-06-06 21:52:52.670000,L8,190.47,,,,247.81,307.30,280.95,319.28,322.98,337.81,326.09,312.26,217.61,,,,,,243.29,330.97,261.73,235.38,332.98,293.57,276.06,311.92,305.56,303.22,309.22,327.85,299.86,291.77,308.85,320.77,321.59,320.36,312.22,309.31,319.53,324.10,330.77,339.43,353.47,350.94,347.02,353.70
2015-06-06 21:53:16.624000,L8,198.59,,312.83,304.98,305.17,198.07,285.67,324.06,325.16,339.22,328.60,314.59,324.90,315.63,323.97,,251.47,222.73,247.97,336.69,336.14,291.15,335.35,295.14,279.12,313.75,307.70,307.76,310.52,332.18,308.08,296.39,316.71,323.80,323.93,324.01,314.04,312.48,323.86,327.38,332.23,340.94,354.49,352.39,348.53,354.98
2015-07-08 21:53:09.931000,L8,,,,,,317.66,267.21,307.20,320.22,340.36,331.43,312.40,209.49,,,,,303.49,,298.39,263.48,242.37,325.18,285.25,274.31,311.23,308.29,306.12,309.00,328.98,302.65,298.16,309.26,324.89,320.86,323.24,316.41,311.78,318.38,328.11,332.15,341.62,355.79,351.73,347.24,353.27
2015-08-25 21:53:27.637000,L8,358.22,191.45,366.38,352.47,276.05,322.65,350.84,348.54,338.84,351.20,346.32,325.98,338.46,343.89,331.63,263.36,333.58,352.04,356.37,381.77,372.89,366.69,369.11,336.17,347.17,346.18,339.63,347.99,337.62,356.61,336.40,355.77,343.92,348.70,350.17,331.90,323.20,326.84,336.92,336.59,344.74,355.61,362.22,361.78,354.46,362.51
2015-08-25 21:53:51.592000,L8,357.07,189.70,346.75,349.38,270.39,319.64,349.15,346.97,337.84,350.46,345.43,325.35,337.52,343.13,330.94,261.55,331.90,349.48,354.77,380.62,371.28,365.63,367.25,331.23,341.46,344.87,335.86,343.84,331.23,355.55,335.64,354.97,343.08,347.64,348.59,329.64,321.06,325.74,336.00,335.69,343.73,354.60,361.54,360.93,353.79,361.79
2015-10-12 21:53:41.053000,L8,368.68,359.94,345.89,345.43,337.06,352.04,337.71,352.31,349.06,363.36,354.75,332.15,347.62,347.25,337.57,300.03,344.60,352.56,350.73,370.04,362.38,358.58,355.26,321.45,322.44,334.95,338.51,332.89,330.05,348.98,337.37,352.19,345.74,345.62,346.07,338.47,331.44,330.14,337.35,338.67,346.14,357.43,362.12,361.73,358.10,362.87
2015-10-12 21:54:05.008000,L8,368.66,360.07,345.89,345.56,338.68,353.07,337.80,352.35,349.23,363.59,354.71,332.16,347.71,347.37,337.85,299.81,344.80,352.70,350.64,370.14,362.46,358.83,355.34,321.75,322.60,335.10,338.57,333.16,330.29,349.33,337.45,352.34,345.71,345.68,346.18,338.75,331.54,330.27,337.50,338.82,346.28,357.71,362.35,361.92,358.11,363.12
2015-10-28 21:54:10.619000,L8,371.61,361.83,356.90,354.02,357.24,359.68,364.24,373.98,377.31,382.81,382.60,348.39,363.42,360.52,350.06,318.53,355.46,361.43,369.96,386.52,375.98,366.62,359.54,334.84,332.63,347.80,342.18,348.20,346.01,358.51,347.32,356.14,351.16,354.48,353.97,344.81,335.30,344.47,341.58,342.25,348.68,357.51,364.41,365.48,372.73,373.74
2015-11-13 21:53:46.761000,L8,369.86,354.67,349.06,350.57,346.25,343.57,350.14,363.23,357.13,366.42,379.75,339.38,348.27,355.18,349.99,326.55,349.49,359.01,376.47,398.24,373.57,385.97,357.19,332.27,321.77,335.18,342.24,358.74,,,,363.49,361.27,348.94,355.78,356.27,345.09,372.21,341.94,348.79,346.69,357.42,362.57,367.06,420.37,434.89
2015-11-13 21:54:10.716000,L8,365.36,347.42,345.08,346.45,343.44,337.77,345.31,353.05,349.12,360.48,357.23,335.35,343.78,349.70,344.09,324.67,346.12,354.90,351.84,389.72,368.38,369.79,354.47,328.94,318.99,317.05,334.29,348.97,411.57,470.49,491.23,355.75,349.41,343.68,350.18,347.49,336.71,334.47,339.31,342.80,343.08,352.19,359.97,348.49,388.90,372.89
2015-12-15 21:54:12.402000,L8,382.15,354.23,353.47,331.99,353.59,357.34,365.71,363.96,370.66,370.00,364.72,339.69,350.44,350.80,347.97,312.09,353.14,362.01,361.40,374.14,366.32,364.70,358.64,335.70,331.23,345.63,339.84,343.02,353.70,358.48,347.57,357.18,351.62,352.50,353.27,344.22,336.40,339.25,340.60,344.63,349.42,357.23,366.64,364.91,360.89,362.63
2016-01-16 21:53:45.577000,L8,391.40,339.64,334.82,329.69,327.31,328.64,333.60,349.31,347.17,358.48,352.62,336.04,341.32,349.46,342.02,318.59,351.02,358.41,351.68,372.23,360.94,355.62,355.06,324.37,319.22,336.07,331.65,336.68,340.77,353.46,337.19,351.66,343.60,344.13,343.93,340.18,327.99,325.75,336.89,341.37,343.59,350.18,360.51,362.55,357.50,360.88
2016-01-16 21:54:09.540000,L8,401.13,339.02,333.95,329.03,327.07,328.45,333.26,349.04,347.01,358.48,352.17,335.93,341.57,349.20,342.00,315.53,351.34,358.61,351.10,373.25,360.90,355.96,355.09,324.58,319.44,336.19,332.24,336.36,340.88,353.64,337.43,352.25,343.86,344.76,343.91,340.92,328.37,326.11,337.46,341.88,344.21,350.63,361.25,362.90,357.91,361.57
2016-02-01 21:53:43.370000,L8,350.07,333.02,329.15,322.23,325.21,329.01,329.44,346.39,343.40,357.20,352.10,338.28,341.34,345.94,347.23,314.45,351.84,359.87,353.27,372.39,363.11,354.44,355.13,326.28,318.73,335.80,328.73,339.95,343.63,355.12,338.75,351.94,346.35,345.48,343.56,341.29,328.79,327.36,336.84,342.03,343.30,351.88,362.83,362.49,358.77,360.93
2016-02-01 21:54:07.333000,L8,348.63,330.31,326.62,321.30,323.54,327.79,327.84,344.70,340.58,355.80,349.68,335.93,339.16,344.83,341.35,313.01,349.93,357.98,349.51,371.37,361.84,353.44,354.24,324.34,317.27,334.68,325.85,336.16,340.38,352.95,337.85,350.51,344.29,344.22,342.35,340.51,328.09,326.50,336.22,341.41,342.11,351.14,362.30,361.91,358.56,360.28
2016-03-04 21:53:33.647000,L8,348.39,328.74,326.35,325.57,326.22,332.27,332.42,348.23,348.05,359.70,360.73,340.19,345.47,350.81,339.58,300.25,355.27,368.47,364.42,373.83,363.31,360.57,357.42,330.47,322.99,336.13,328.08,338.75,344.72,357.95,338.57,354.89,347.81,351.14,348.67,341.37,328.89,328.75,338.90,340.27,344.41,351.18,361.54,362.12,357.80,361.23
2016-03-04 21:53:57.602000,L8,348.18,328.74,326.33,325.63,326.19,332.34,332.43,348.27,348.10,359.84,360.81,340.16,345.65,350.87,339.66,300.16,355.40,368.53,364.56,373.95,363.36,360.68,357.53,330.62,323.06,336.23,328.28,338.92,344.75,358.11,338.67,355.36,348.06,351.61,348.82,341.76,329.12,328.77,339.09,340.45,344.65,351.39,361.80,362.26,357.93,361.64
2016-04-21 21:53:12.322000,L8,366.31,358.67,326.99,357.10,327.50,368.08,376.65,349.17,395.50,368.40,357.39,364.70,356.54,395.51,350.77,328.35,370.17,370.82,369.04,379.55,369.69,364.16,356.99,333.41,330.79,340.91,331.30,330.33,340.69,352.67,338.31,356.32,344.70,351.63,349.34,341.19,331.95,332.99,341.79,341.40,344.97,352.06,362.98,363.68,360.79,383.40
2016-04-21 21:53:36.277000,L8,365.00,358.26,326.66,356.72,327.32,367.63,376.33,348.85,395.66,368.24,357.08,364.45,356.25,394.31,350.80,328.42,370.37,370.66,368.75,379.61,369.57,364.11,356.85,333.40,330.75,340.88,331.25,330.24,340.57,352.64,338.32,356.43,344.78,352.16,349.21,341.34,331.99,332.91,341.74,341.42,345.00,352.15,363.09,363.83,360.79,383.39
2016-07-26 21:53:40.722000,L8,284.14,,284.35,309.38,300.05,319.13,292.12,306.75,295.16,335.11,297.35,319.96,191.83,,,,299.08,298.42,,297.15,284.85,292.07,331.85,307.32,281.91,310.69,311.91,314.14,323.00,336.37,310.18,306.87,316.18,324.21,322.31,321.44,319.06,307.03,320.28,325.05,328.98,340.20,353.32,352.04,348.05,354.04
2016-07-26 21:54:04.677000,L8,,,,305.83,296.80,316.11,287.48,293.34,249.01,333.51,331.40,314.34,187.85,,,,296.49,295.40,,292.31,281.49,287.45,329.84,303.77,278.21,309.24,309.96,312.30,321.55,335.09,303.66,299.82,312.92,321.72,320.56,319.40,317.41,304.50,317.74,322.24,327.44,338.85,352.14,351.05,346.53,352.55
2016-08-27 21:53:50.127000,L8,355.59,342.77,341.13,341.89,332.68,343.36,335.37,355.19,346.69,358.96,352.62,332.35,345.10,350.19,333.43,297.65,347.04,357.06,362.06,373.98,361.18,358.00,356.34,329.61,324.11,328.62,333.50,337.41,339.60,353.60,335.73,353.80,347.40,348.10,349.64,339.01,331.84,332.07,339.31,340.41,345.76,356.00,363.18,361.84,357.33,365.78
2016-08-27 21:54:14.090000,L8,356.80,343.86,343.34,345.27,335.28,346.11,337.93,356.90,347.34,359.57,354.16,332.86,345.69,351.03,333.59,298.56,347.55,357.45,363.03,374.22,361.59,358.53,356.70,330.23,324.58,328.94,334.58,338.86,340.12,354.19,335.81,353.60,347.91,348.11,349.95,338.95,331.89,332.48,339.21,340.45,346.17,356.01,363.12,362.09,357.46,365.88
2016-09-12 21:53:54.163000,L8,342.89,320.04,308.40,313.57,310.09,317.22,313.83,325.67,326.00,341.17,334.09,315.47,325.13,333.13,,,309.96,316.78,273.08,295.93,273.20,292.16,334.26,304.28,278.93,309.31,310.35,267.25,279.75,334.61,316.23,330.61,324.88,321.37,325.11,320.76,314.74,308.52,319.75,321.07,327.26,338.03,348.56,345.39,341.46,347.50
2016-09-12 21:54:18.117000,L8,340.58,318.51,306.90,312.38,305.44,316.01,310.95,323.27,324.53,339.55,332.38,312.52,208.79,,,,306.97,310.81,,290.98,271.86,288.99,332.24,301.42,277.25,308.16,309.13,308.84,317.36,333.72,314.12,323.24,323.71,319.52,322.90,319.16,313.87,306.49,318.47,319.82,326.26,337.21,347.11,344.59,339.67,346.93
2016-10-14 21:54:00.138000,L8,343.09,322.45,320.68,306.57,222.21,326.61,326.15,345.99,342.71,349.31,348.50,284.47,,,,,,,,,,,,,317.56,318.09,324.66,232.35,334.21,354.78,334.40,349.29,340.76,338.85,344.89,340.98,327.42,326.77,334.61,336.76,341.92,351.60,356.44,356.15,354.63,361.92
2016-10-14 21:54:24.092000,L8,342.39,321.03,319.40,305.43,220.89,324.32,324.95,345.18,341.76,346.16,346.66,281.89,,,,,,,,,,,,,315.94,317.38,324.20,326.58,333.43,353.18,333.84,348.88,340.24,338.28,344.43,340.00,326.93,326.22,334.11,336.36,341.37,351.10,356.07,355.74,354.01,361.15
2016-12-17 21:53:55.739000,L8,380.13,338.56,347.94,347.29,328.13,331.48,332.72,350.02,345.97,357.19,357.00,341.08,345.04,346.33,355.27,305.70,348.44,359.53,361.82,371.24,357.89,358.79,353.89,328.44,322.38,319.78,327.98,331.08,339.47,351.45,336.03,347.64,339.65,339.43,343.20,335.49,327.43,327.23,335.72,341.79,343.42,350.75,361.33,359.43,354.68,357.32
2016-12-17 21:54:19.694000,L8,387.89,366.93,355.17,351.00,337.92,336.50,337.34,362.39,350.08,359.69,360.83,349.17,349.03,350.89,359.58,309.67,352.33,363.89,365.50,374.35,360.62,361.88,357.00,333.84,324.77,324.34,332.40,339.19,343.43,355.60,338.21,350.33,344.46,343.08,346.46,338.48,331.11,331.16,338.37,345.35,347.46,354.77,364.98,361.79,357.29,360.48
2017-02-03 21:53:41.480000,L8,411.19,383.08,379.19,373.07,329.69,332.13,342.75,352.74,354.75,363.25,362.80,350.97,352.06,355.10,355.23,317.95,352.47,366.55,368.17,374.34,366.98,361.50,360.41,333.09,324.94,326.90,336.47,346.19,346.21,359.41,341.86,356.03,347.84,349.91,351.89,341.48,333.85,340.02,342.60,345.32,350.33,359.93,367.59,366.59,360.40,368.85
2017-02-03 21:54:05.431000,L8,409.89,382.63,346.30,369.35,329.29,331.97,342.11,352.39,354.31,363.04,362.47,350.44,351.96,354.81,355.35,316.82,352.74,366.47,367.66,375.07,366.88,361.56,360.40,332.85,325.99,326.82,336.38,345.84,346.47,359.51,342.47,356.31,347.98,350.71,351.91,341.78,333.94,340.10,342.81,345.83,350.60,359.84,368.37,367.03,360.83,369.32
2017-06-11 21:53:21.571000,L8,,,310.39,302.97,,317.75,285.11,301.46,327.90,341.92,333.27,268.42,,,,,318.37,339.33,240.63,361.85,342.04,296.52,337.01,309.29,277.90,309.78,311.62,317.38,324.43,337.24,324.33,334.42,325.75,329.66,328.94,325.32,315.04,321.27,327.72,329.11,330.92,342.46,352.33,353.02,346.81,354.33
2017-06-11 21:53:45.526000,L8,,,252.80,301.64,,317.23,284.17,289.00,267.27,340.29,331.59,266.54,,,,,317.91,338.75,244.44,361.78,340.19,298.91,336.63,308.52,278.13,219.15,221.06,317.33,324.28,336.98,324.23,333.27,325.11,331.41,328.48,325.87,315.31,321.22,329.43,329.53,331.41,342.92,352.58,353.20,347.37,355.24
2017-08-14 21:53:43.292000,L8,344.13,318.12,314.33,313.41,311.66,321.37,320.90,337.00,332.89,346.58,337.67,322.30,334.07,,,,303.37,337.70,,361.49,350.07,340.62,340.27,312.33,281.07,312.42,307.99,314.13,318.95,316.16,300.47,245.16,305.98,263.90,314.33,320.39,313.15,311.28,329.78,328.57,331.71,344.34,354.26,351.47,346.01,354.06
2017-08-14 21:54:07.255000,L8,344.09,318.48,314.73,313.70,312.19,321.81,321.46,337.31,333.44,346.86,338.11,322.68,334.36,,,,306.10,227.32,242.67,361.85,350.56,326.19,341.20,313.14,281.82,312.80,308.64,314.55,319.53,319.79,304.51,247.15,315.40,269.93,315.77,321.84,313.81,312.63,330.37,329.00,332.19,344.84,354.64,351.70,346.58,354.59
2017-08-30 21:53:46.660000,L8,330.66,316.04,310.97,301.62,248.47,299.11,292.26,267.43,322.35,341.04,330.38,165.75,,,,,,,,327.21,305.22,283.37,333.95,306.65,270.33,306.39,302.73,288.22,290.68,211.76,298.57,326.01,322.41,293.14,324.78,318.88,309.95,308.52,298.91,318.70,320.04,335.65,347.04,346.04,334.95,347.46
2017-10-01 21:53:54.824000,L8,353.05,375.08,364.37,366.90,337.05,375.19,350.76,379.08,358.96,370.07,368.28,358.84,360.72,356.71,349.30,308.51,353.59,364.64,371.22,381.29,373.77,367.76,361.07,344.44,333.36,338.17,334.72,337.54,340.30,359.38,349.24,356.53,351.43,354.17,354.82,344.02,335.46,334.43,343.33,348.55,348.11,358.54,364.84,366.30,358.96,369.20
2017-10-01 21:54:18.775000,L8,352.28,374.97,364.06,366.40,336.82,374.48,350.20,378.16,358.00,369.41,368.05,358.38,360.42,356.48,348.61,308.07,353.50,364.08,370.77,381.10,373.31,367.43,360.73,344.08,333.13,337.73,333.98,337.45,340.02,359.05,348.67,356.54,351.06,354.37,354.55,343.98,335.53,334.18,343.26,348.11,347.71,358.63,364.87,366.16,358.89,368.97
2017-12-04 21:53:49.317000,L8,375.38,357.48,351.45,344.08,343.34,348.21,342.58,350.22,347.70,356.77,358.64,347.87,350.73,345.93,337.25,301.75,349.70,359.06,363.16,369.75,359.59,357.00,356.14,331.65,323.48,333.00,336.02,332.16,336.78,355.85,338.85,351.06,345.13,346.38,346.32,337.58,330.36,327.14,337.08,340.26,341.05,351.39,362.05,360.73,355.78,361.75
2017-12-04 21:54:13.271000,L8,375.27,358.52,351.48,344.79,344.13,348.64,345.90,352.18,349.09,357.35,359.75,349.63,353.49,346.96,337.83,301.61,351.36,359.86,364.23,371.14,360.44,357.89,356.90,333.61,324.26,335.62,337.26,333.29,338.98,357.31,340.98,352.58,347.00,349.06,347.16,339.64,331.87,328.33,338.68,341.50,342.88,353.30,363.05,362.03,357.29,363.70
2018-04-11 21:53:01.396000,L8,,312.87,300.46,308.84,273.73,293.34,316.00,328.01,325.71,339.55,282.87,276.24,203.73,,,,322.48,332.70,,295.06,275.30,237.96,329.97,300.82,278.73,207.16,223.70,308.21,323.04,336.33,308.88,316.88,325.35,324.15,317.91,315.28,302.82,310.45,320.02,324.20,327.57,332.56,349.82,347.93,341.54,346.66
2018-04-11 21:53:25.350000,L8,342.08,314.50,302.08,311.67,277.47,307.77,317.63,330.90,327.49,341.00,336.53,282.19,204.55,,,,324.97,214.83,,305.45,280.82,282.14,332.88,303.98,280.50,308.62,311.27,311.67,323.77,337.35,312.42,321.46,326.55,325.59,319.40,316.91,305.31,311.50,322.09,325.62,328.51,335.56,350.17,348.74,342.32,347.17
2018-05-29 21:52:29.440000,L8,338.30,,316.83,314.58,314.08,323.63,327.54,338.89,333.47,347.15,339.83,327.13,331.03,337.30,,244.28,337.26,342.09,251.80,362.09,350.89,340.80,337.75,315.06,296.59,314.74,315.38,317.10,326.28,343.14,327.23,328.91,331.52,335.40,327.00,326.97,317.77,320.79,331.10,328.97,333.69,343.47,356.83,355.98,348.31,356.89
2018-06-30 21:53:07.704000,L8,343.68,,316.32,315.97,296.65,321.61,323.83,337.74,211.30,230.44,338.43,326.67,334.79,,,,329.49,338.93,243.14,361.31,350.42,340.69,339.89,311.07,291.20,312.02,318.80,320.87,327.44,340.62,325.94,326.21,334.53,333.56,326.88,325.56,316.45,317.60,330.69,330.54,329.46,340.66,354.99,355.72,346.37,354.96
2018-07-16 21:52:51.323000,L8,,,312.63,313.09,,323.24,317.82,337.60,328.32,343.74,334.69,322.23,333.39,,,,320.80,330.90,246.37,358.74,319.85,295.74,338.75,310.80,287.27,309.69,312.25,316.61,324.92,338.88,322.86,309.60,328.88,330.12,327.54,325.13,316.66,313.00,325.54,328.78,328.61,341.20,352.62,352.82,345.87,355.86
2018-07-16 21:53:15.277000,L8,,,,,,261.37,294.81,268.20,302.66,339.15,332.15,290.29,210.16,,,,313.16,313.81,,308.46,276.18,283.77,330.49,303.88,279.91,306.78,308.51,314.20,321.46,335.76,304.66,295.09,313.21,324.54,322.20,320.03,311.97,262.67,320.33,323.46,196.38,337.41,350.37,349.10,341.14,353.22
2018-08-01 21:52:58.834000,L8,355.51,341.00,334.09,331.29,326.77,331.61,340.10,352.63,351.25,361.39,349.79,336.75,346.27,344.93,340.42,307.80,349.70,367.38,362.88,354.05,324.69,342.36,303.23,266.99,352.05,348.81,343.61,348.30,359.84,367.40,361.30,364.73,355.23,363.10,366.36,357.48,370.39,337.92,346.67,353.30,347.18,367.88,376.61,378.59,361.40,374.34
2018-08-17 21:53:07.726000,L8,344.38,312.09,309.80,313.05,309.93,317.64,318.41,336.29,327.07,340.66,333.61,321.66,296.21,147.78,,,318.08,330.13,,346.64,335.23,295.05,331.39,307.93,278.26,310.05,311.15,318.33,319.98,334.69,315.10,332.60,328.37,325.51,326.42,324.06,314.53,309.93,322.32,328.86,327.69,338.01,352.81,348.63,341.52,353.01
2018-08-17 21:53:31.689000,L8,318.06,311.55,308.93,312.86,308.19,317.37,318.08,335.95,326.66,340.48,333.59,321.47,329.12,147.80,,,249.42,211.90,,345.20,313.19,294.68,331.02,307.50,277.77,309.83,310.77,318.00,319.74,334.51,313.70,331.74,327.86,324.89,325.94,323.54,314.34,308.87,322.02,328.60,327.25,337.73,352.71,348.56,341.06,352.92
2018-09-02 21:53:38.308000,L8,355.43,340.44,336.43,335.09,335.96,360.15,350.62,376.95,371.27,371.08,362.97,344.71,355.60,378.32,352.60,313.40,354.49,376.10,396.24,386.52,374.16,366.34,369.87,339.76,336.71,360.43,348.40,347.66,398.09,385.16,388.90,400.24,396.72,391.67,381.60,371.87,376.84,378.15,370.60,392.32,378.96,383.50,396.65,408.76,371.58,392.62
2018-10-04 21:53:26.589000,L8,359.39,348.42,351.36,347.22,333.71,347.01,337.85,361.46,349.83,360.33,358.46,347.39,347.30,345.03,339.21,302.47,353.40,366.90,366.16,379.64,367.72,363.72,358.70,335.40,326.37,337.79,335.68,340.52,340.64,353.84,339.86,355.02,350.71,350.21,348.98,338.75,331.42,331.72,338.74,343.79,346.88,357.46,362.50,369.04,360.14,365.36
