dates,satname,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.81,192.06,194.38,196.69,207.39,209.86,227.79,226.04,224.40,225.46,224.84,228.14,216.18,,239.08,256.82,236.08,217.87,193.58,278.53,293.18,300.10,316.22,317.42,322.04,322.23,333.15,328.30,361.19,370.56,377.59,419.88,426.02,452.21,525.41,507.13,504.42,548.87
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.17,192.86,194.46,197.70,205.54,207.90,220.72,219.73,226.14,225.26,227.65,233.52,216.81,,245.46,266.95,256.48,233.89,194.43,278.80,296.02,304.39,315.51,315.33,316.02,313.10,326.01,327.17,355.47,369.03,382.07,418.17,425.20,454.15,511.77,511.30,510.08,555.85
2005-02-07 21:58:15.209000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.98,199.07,217.85,239.11,245.27,236.58,236.44,236.84,232.70,217.20,227.25,233.95,237.60,250.87,253.57,259.20,241.35,243.45,269.81,277.89,299.81,291.91,285.45,281.94,313.47,317.08,317.80,347.23,354.32,338.65,337.80,364.98,356.62,359.13,352.57,364.30,385.03,384.66,388.95,403.00,412.31,442.50,446.57,471.76,523.25,551.38,,
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.98,186.83,185.27,194.68,203.78,205.75,218.45,220.60,219.45,220.82,222.60,229.59,221.77,180.00,240.81,262.87,239.00,221.10,196.38,275.10,291.14,294.77,301.39,303.36,310.29,313.59,324.15,329.77,351.16,368.26,381.41,420.69,422.02,449.25,495.61,511.90,508.36,553.66
2005-09-03 21:59:56.285000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.14,183.63,182.16,194.15,192.76,188.10,218.45,213.68,214.56,,,,,,221.10,250.33,226.65,205.32,184.50,268.60,274.06,279.89,274.12,286.21,302.20,310.40,318.51,326.86,347.48,363.91,373.69,413.76,416.47,443.08,482.14,508.83,497.60,547.28
2005-09-19 21:59:56.928000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.87,197.80,202.64,195.50,220.10,218.68,221.74,221.43,213.53,219.60,211.62,,236.40,246.74,230.73,206.86,184.22,265.03,285.10,285.04,304.93,291.78,309.85,312.78,322.18,320.76,327.70,341.41,364.48,384.72,400.18,421.23,480.76,490.91,493.36,548.22
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.21,186.58,190.68,194.24,206.35,211.75,225.84,225.57,232.17,236.62,237.88,243.66,226.35,,247.94,267.00,252.47,218.64,191.47,277.76,293.53,303.36,312.50,314.17,314.19,319.35,328.77,336.18,364.16,379.05,388.62,432.58,436.51,462.92,521.03,520.67,512.55,
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.87,195.15,210.79,216.09,201.30,264.63,279.85,277.89,292.37,282.10,298.86,298.80,313.12,329.45,340.62,356.56,371.13,403.47,414.26,442.71,484.58,506.52,501.39,545.12
2006-10-24 22:06:02.805000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.08,471.28,425.48,394.35,372.74,374.63,,,,,196.11,352.66,278.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.81,179.22,180.26,195.99,191.76,198.18,199.23,203.63,221.68,232.07,257.47,268.13,270.41,262.12,257.65,251.28,260.11,254.39,255.81,290.72,286.07,289.99,294.46,286.27,280.36,260.15,294.12,311.63,316.77,322.20,338.74,338.09,344.06,352.77,359.49,362.68,386.04,394.28,406.88,431.14,432.19,459.38,507.58,524.91,535.59,
2006-12-11 22:06:28.205000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.77,224.79,238.15,252.08,259.73,261.69,274.93,280.56,284.73,287.85,287.98,296.98,307.21,306.20,310.46,313.58,315.32,318.27,311.25,234.69,305.26,335.44,350.27,323.52,294.76,357.95,386.23,391.40,405.24,405.83,405.59,396.10,413.58,416.64,436.55,457.06,466.52,504.11,512.22,542.87,,,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.31,190.77,195.01,199.53,209.09,210.70,227.45,224.30,229.00,226.52,222.19,227.58,211.29,,240.77,254.28,239.58,210.59,201.89,276.26,296.58,302.59,311.28,310.87,317.69,317.57,331.37,334.11,355.16,366.01,377.35,417.84,422.66,453.25,514.47,505.36,502.93,547.64
2007-09-25 22:04:48.945000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.30,188.29,198.90,203.06,196.85,210.15,205.35,209.39,222.95,225.32,232.86,222.62,174.00,245.73,262.87,242.77,215.61,198.37,284.10,294.72,301.00,311.61,312.19,316.15,329.72,330.65,332.64,368.35,375.43,381.16,419.59,426.78,449.36,495.82,514.66,506.41,556.26
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.90,243.83,252.82,237.64,212.76,205.22,284.58,301.37,307.29,322.66,,,,,,,,,,,,,,,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.36,187.08,194.25,196.27,207.19,210.84,221.73,221.06,225.74,226.79,227.08,234.49,222.09,178.84,241.80,258.88,245.26,211.20,186.42,276.25,288.46,296.20,304.84,306.42,310.14,317.01,328.82,329.11,358.51,370.29,380.18,414.04,422.08,448.69,497.24,508.22,503.06,549.79
2010-02-21 22:02:44.773000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.09,247.26,260.40,255.91,229.24,202.58,280.36,294.26,300.61,304.87,304.71,312.66,320.18,330.54,331.24,353.65,368.44,380.40,416.40,424.86,450.99,506.02,510.51,505.75,543.58
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.55,190.15,201.25,199.63,213.84,212.11,228.75,224.46,228.27,227.66,227.85,234.96,215.82,180.04,244.14,255.02,250.97,217.98,196.74,290.50,299.26,302.16,315.62,313.10,316.81,329.55,338.21,331.18,362.15,372.73,382.13,421.74,429.86,453.52,503.41,511.17,504.63,552.50
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.57,186.16,183.23,191.36,203.43,206.59,223.86,226.64,220.75,222.59,218.88,227.89,206.50,,233.81,251.67,238.40,208.46,186.33,273.47,288.88,285.86,280.57,285.85,292.04,298.54,317.24,,,,,403.62,411.47,424.48,483.51,477.06,483.84,526.87
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.13,186.94,192.41,195.04,204.55,197.78,208.27,202.35,199.98,213.81,191.20,218.77,209.88,171.08,224.94,247.34,230.78,208.34,193.36,276.51,274.32,285.71,251.54,277.07,306.71,319.37,326.94,326.81,347.90,364.89,376.10,420.95,421.58,447.98,507.31,506.72,501.78,550.10
2011-04-13 22:01:34.017000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.01,243.38,218.93,204.13,187.02,269.15,277.15,259.86,269.61,281.91,300.54,312.42,325.62,328.85,346.99,355.93,368.83,415.72,417.18,444.58,496.79,506.19,499.72,546.43
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.29,185.26,187.30,193.36,197.44,192.90,224.54,220.88,213.11,202.36,181.80,207.40,219.84,,232.78,249.86,225.75,207.50,188.39,256.26,215.72,218.37,219.93,224.91,270.02,253.12,282.40,313.24,333.39,356.43,365.58,412.56,415.25,444.10,498.48,510.13,498.64,546.72
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.71,185.29,188.25,197.79,199.76,222.47,231.13,226.75,,,,,,,244.68,262.81,262.77,245.97,201.82,248.80,298.44,309.82,324.66,322.11,317.00,309.33,330.08,356.49,353.81,375.16,380.08,407.48,431.22,439.32,486.17,524.44,497.01,
2013-06-28 22:19:57.207000,L8,232.98,252.91,273.98,279.49,292.19,,,,,,,,,,277.84,441.11,429.21,421.88,415.39,233.36,218.26,225.62,,,330.31,332.99,,,,,404.41,416.69,414.42,351.14,449.64,450.73,396.17,364.54,358.41,443.68,204.37,235.68,225.15,203.77,240.71,252.01,304.85,357.23,369.42,383.86,488.05,,,,,,,,489.44,411.28,349.65,288.30,250.94,,,505.71,405.77,333.38,509.45,,,,,,,,,,341.27,390.12,,,,,,,,,528.68,483.28,355.27,425.41,,,,,,,,,,,310.00,473.36,482.31,485.47,402.24,,,,,,,,,,,,,,,473.82,424.16,278.98,188.18,,,,,,,,,,,379.33,284.50,190.77,,,,,,,,,,318.33,308.57,545.07,457.38,470.80,282.37,507.56,,428.69,447.59,425.84,376.83,334.39
2013-07-07 22:13:48.209000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.33,287.22,256.31,195.06,,,,,,406.05,454.57,326.75,438.50,452.36
2013-07-14 22:19:58.666000,L8,253.01,226.04,218.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.11,248.28,297.60,499.57,474.33,245.18,252.89,253.21,306.03,348.26,,,,,,,,196.55,322.24,339.06,,,,,,,,255.52,242.27,249.41,281.23,315.45,291.13,340.56,,,,,,,,,198.28,244.69,299.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.93,402.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.45
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.18,194.51,199.02,217.00,227.44,227.83,228.46,229.78,234.19,240.85,230.92,,,,,,,246.26,283.46,298.94,262.68,316.36,308.01,277.42,323.41,347.31,351.49,370.02,376.41,398.81,428.39,432.43,504.00,473.44,349.68,362.02
2013-09-09 22:13:49.699000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.77,515.21,525.22,501.44,494.32,520.89,530.52,,,,,,,,,,,,,,,,,176.69,209.28,197.77,252.36,258.89,220.62,,,,,,,,,,261.28,421.49,270.16,197.11,216.42,241.60,251.55,251.38,330.73,279.70,286.07,293.37,505.99,396.63,319.25,396.98,322.60,272.24,279.38,244.25,252.07,284.59,297.87,318.69,304.84,366.02,384.17,377.92,420.53,442.10,352.49,355.00,416.86,471.16,449.22,434.38,547.06,529.27,422.49,502.92,517.35,453.03,472.93,502.32,,,
2013-10-27 22:13:31.854000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.96,277.39,504.61,472.54,479.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.40,372.18,344.15,,,,,,,,,,,189.39,205.66,208.23,218.04,222.91,225.57,235.54,231.81,223.10,238.93,245.94,249.95,251.64,245.92,249.68,243.39,254.93,409.71,369.67,315.65,343.93,318.52,317.94,317.37,315.55,332.89,441.18,432.30,424.31,351.58,415.54,380.53,395.16,396.40,422.25,443.34,459.98,503.10,,,
2013-11-12 22:13:32.202000,L8,,,,,,190.36,207.05,272.10,282.31,256.23,232.04,,,,,,,,,276.30,317.81,250.77,274.22,269.55,265.28,249.35,,,,,,,,,,,,,,,468.19,220.61,196.96,202.92,214.54,247.91,242.40,269.42,206.74,216.05,334.43,280.26,258.87,263.39,279.85,245.55,295.94,296.46,331.85,270.91,308.18,314.87,245.69,244.43,246.99,529.77,493.49,502.78,454.75,354.72,267.66,257.03,294.04,266.36,240.29,249.14,276.17,268.47,330.02,377.31,281.05,283.71,281.12,286.55,291.34,332.91,364.38,307.10,307.99,319.34,322.35,328.27,316.89,323.36,325.23,322.52,395.99,522.47,494.88,500.12,514.34,521.74,511.23,516.71,515.22,389.43,370.22,370.65,388.44,266.04,266.69,286.67,310.29,306.37,307.18,290.20,324.98,329.15,257.41,,470.89,488.26,473.62,390.31,456.03,474.03,480.37,430.44,418.80,355.61,347.57,365.49,523.73,360.88,361.76,404.81,427.02,383.18,,516.89,502.73,518.03,457.45,525.70,,,,,,,,,,,,,,,,
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.61,224.52,225.81,234.44,,,,,,173.19,184.62,193.24,204.55,198.02,268.40,253.01,270.64,276.56,262.93,198.38,200.80,,196.52,224.87,238.68,216.17,222.32,304.37,319.03,309.57,184.19,202.53,232.46,264.72,313.90,313.96,328.86,267.27,260.77,262.98,253.20,208.11,208.57,227.33,255.28,459.71,518.44,457.09,483.91,346.92,356.91,355.52,373.01,378.05,381.17,385.59,389.38,276.11,282.19,283.31,305.10,346.97,343.59,345.90,389.61,390.79,393.52,408.06,434.06,444.64,467.30,436.96,431.79,380.16,457.87,431.17,511.51,471.91,523.45,491.50,490.40,,,,
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.30,251.33,266.99,242.94,268.59,,,,,,,,,329.68,287.21,526.03
2013-12-30 22:13:13.343000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.87,256.03,183.01,198.55,195.58,199.74,515.19,279.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.63,417.11,431.62,361.47,271.04,,,,,,,,,,,,,,,,,,,,,,,191.05,223.43,224.66,223.12,226.13,203.07,373.38,413.09,458.76,550.57,464.82,395.05,356.46,340.89,299.47,236.82,284.99,254.93,300.46,238.27,228.26,287.71,388.99,362.64,351.59,286.90,300.49,260.10,324.59,272.95,326.27,343.36,365.04,362.41,330.40,334.15,331.54,347.33,374.40,408.00,409.85,402.05,435.63,423.71,469.83,457.51,424.88,478.58,473.85,536.28,,,
2014-01-31 22:12:52.806000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.06,207.77,221.77,227.03,218.53,,,,,,231.47,266.81,240.32,231.94,245.04,250.47,259.43,269.08,276.16,274.52,269.99,257.55,243.96,215.62,249.82,264.43,277.36,292.18,287.62,230.23,253.13,286.76,292.99,314.98,305.35,289.76,307.30,318.24,318.59,341.79,334.46,319.42,332.06,329.80,333.77,300.14,301.16,321.59,321.96,316.31,277.44,306.73,336.80,335.43,336.06,352.66,302.47,250.53,190.40,211.25,216.63,235.13,249.43,294.75,257.77,266.31,266.93,280.30,275.95,280.22,284.81,271.40,270.88,457.79,417.04,429.08,440.82,380.09,365.94,352.53,350.69,467.85,406.43,476.36,493.44,403.07,483.25,479.67,502.33,515.09,,,,,,,,,,,,,
2014-02-16 22:12:38.819000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.40,186.46,194.24,198.83,206.83,211.46,225.75,233.57,222.77,227.02,227.34,259.05,276.46,256.50,,,,,,,,295.84,330.66,284.43,309.55,305.71,327.01,330.36,326.56,379.07,382.79,403.53,430.33,442.43,502.83,518.28,498.21,
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.76,235.64,307.54,308.82,191.23,327.61,330.31,316.48,367.96,379.22,396.52,405.64,442.48,,266.91,253.53,435.77
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.46,211.71,245.89,256.26,255.34,255.37,211.00,245.48,453.50,495.23,497.00,506.14,445.86,266.17,272.38,270.38,253.16,267.15,269.54,243.84,276.56,273.51,223.97,245.22,,,,199.94,200.65,197.08,205.86,248.00,412.13,363.85,356.89,283.81,304.27,316.27,515.68,487.86,277.96,543.24,523.45,508.47,510.76,536.00,263.62,264.57,281.31,285.63,310.26,392.45,377.53,382.51,342.07,343.22,355.61,451.16,382.18,439.52,453.89,459.13,400.49,414.94,491.38,530.10,522.48,521.92,527.56,,,
2014-04-12 22:18:01.415000,L8,,,,,,,345.65,361.51,388.34,366.13,327.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.64,309.40,311.38,,,,,,,,,,,,,,,,,,236.19,253.36,249.15,253.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21 22:11:42.175000,L8,,,,,205.16,309.90,200.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.88,249.69,247.93,245.36,252.06,235.77,229.72,242.03,263.83,274.10,237.87,261.16,267.63,266.87,253.90,,,,,,,,,,,,,,195.37,206.79,212.53,217.60,202.57,219.43,228.40,235.25,224.36,232.71,244.83,249.40,244.44,240.56,254.04,251.65,,,,182.50,237.58,329.75,434.88,422.10,407.89,425.44,349.24,341.34,356.50,357.08,356.57,382.92,398.13,402.74,413.84,435.59,446.84,494.07,,,
2014-05-07 22:11:26.052000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.72,387.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.13,208.97,189.77,206.96,215.79,,,,,,,,,242.08,265.68,267.46,246.73,268.80,261.91,297.96,299.85,191.18,345.27,319.37,317.58,319.39,342.82,348.78,377.04,379.82,405.01,506.18,430.08,392.97,551.79,489.54,467.16
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.44,220.50,226.66,245.09,,272.47,256.40,232.95,,,,,,,247.17,261.36,278.67,296.97,252.89,315.73,310.69,317.80,353.89,351.87,371.05,378.13,398.61,428.91,430.70,493.78,517.75,490.10,
2014-09-19 22:18:06.748000,L8,,,,,,,,,,,,,,,,,291.84,306.04,389.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.81,265.24,335.84,,,,,,,,,,,,,,,,226.33,234.53,,,,,,,,,204.55,211.95,236.54,236.21,197.74,231.99,233.10,,,,,,,192.42,202.25,267.96,310.15,243.68,227.80,235.04,233.24,224.16,235.10,388.65,304.22,253.32,254.07,256.13,251.88,277.99,264.56,277.17,279.85,325.24,356.82,312.40,314.91,321.25,339.03,342.00,369.09,440.38,476.41,374.21,457.29,463.92,405.87,419.78,440.09,455.83,561.22,,,
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.70,200.30,209.25,224.08,220.91,235.06,243.91,243.06,241.32,239.25,250.56,237.86,,258.99,272.32,277.12,251.78,322.70,302.44,317.69,313.48,327.84,334.56,332.76,340.31,353.44,343.01,372.51,390.23,392.65,413.19,439.31,454.62,544.46,,,
