dates,satname,nzd0232-0000,nzd0232-0001,nzd0232-0002,nzd0232-0003,nzd0232-0004,nzd0232-0005,nzd0232-0006,nzd0232-0007,nzd0232-0009,nzd0232-0010,nzd0232-0011,nzd0232-0012,nzd0232-0013,nzd0232-0014,nzd0232-0015,nzd0232-0016,nzd0232-0017,nzd0232-0018,nzd0232-0019,nzd0232-0020,nzd0232-0021,nzd0232-0022,nzd0232-0023,nzd0232-0024,nzd0232-0025,nzd0232-0026,nzd0232-0027,nzd0232-0028,nzd0232-0029,nzd0232-0008
2020-10-07 22:06:21.789000,L8,332.00,333.02,330.20,276.27,250.43,402.63,406.84,380.89,333.12,326.95,321.89,310.53,320.34,314.60,317.37,305.29,308.41,309.97,355.89,351.02,359.94,378.62,333.11,470.15,393.31,373.43,351.94,382.81,351.20,347.52
2021-02-12 22:06:07.348000,L8,297.72,301.51,273.00,221.17,184.45,,,,,,,187.33,267.59,277.30,265.48,259.68,263.55,263.80,272.90,255.41,255.60,227.30,,,,237.56,276.67,262.36,259.06,
2021-03-16 22:05:51.916000,L8,297.46,294.68,268.61,221.84,186.42,,194.01,220.06,225.13,260.94,262.85,181.49,178.08,270.26,259.49,257.30,255.65,256.27,260.86,214.28,261.14,235.88,259.44,269.69,261.16,264.16,274.53,263.00,263.17,200.58
2021-04-01 22:05:48.357000,L8,271.32,271.61,245.13,212.63,184.45,,,,,,,,,,,,,,179.27,208.73,253.70,228.65,241.79,253.45,252.63,255.37,266.66,220.08,213.64,
2021-05-03 22:05:32.764000,L8,327.41,329.66,320.42,272.80,201.12,215.43,215.95,292.19,312.95,312.68,311.89,286.84,300.41,303.79,301.62,282.42,289.99,298.81,294.91,301.22,297.29,270.05,292.70,299.02,297.27,287.05,301.35,303.77,304.72,314.92
2021-05-19 22:05:40.235000,L8,209.51,227.00,235.24,204.44,171.94,,,,,,,,,,,,,,,,,,193.08,221.66,250.05,250.98,266.51,230.06,,
2021-09-24 22:06:20.847000,L8,372.93,394.52,393.38,294.26,372.21,354.87,369.67,380.44,365.14,362.91,338.82,339.68,348.90,344.70,343.08,353.06,344.44,326.61,317.78,311.67,307.93,328.53,337.54,326.32,341.11,351.61,359.19,326.20,307.44,315.43
2022-02-23 22:06:08.091000,L9,332.49,333.57,326.68,274.50,242.77,249.15,238.12,293.75,317.74,319.43,315.18,314.87,312.96,313.32,311.07,296.51,303.39,302.36,307.46,304.40,300.82,276.98,304.69,306.11,300.04,309.81,299.79,301.33,311.56,312.61
2022-03-27 22:05:58.509000,L9,293.56,277.32,258.53,219.50,188.85,167.12,,,225.33,259.42,252.75,181.49,185.75,262.72,193.71,251.97,,,184.58,251.73,258.83,224.72,253.30,269.67,253.98,258.83,272.54,253.64,253.71,
2022-04-28 22:05:47.053000,L9,324.94,326.19,316.95,272.29,199.84,245.33,217.31,291.05,309.55,308.55,309.52,298.20,299.87,304.02,297.41,287.40,291.65,298.18,293.31,298.39,292.97,267.56,288.57,299.26,294.41,288.22,299.79,302.81,306.67,307.70
2022-05-06 22:05:53.688000,L8,325.61,328.41,322.15,272.96,204.45,239.42,215.97,287.02,313.09,312.69,307.79,286.86,290.12,300.50,283.72,271.52,283.36,300.96,293.24,304.89,302.43,268.17,292.47,308.91,300.96,287.57,302.61,301.42,306.31,310.21
2022-05-22 22:05:58.595000,L8,208.49,229.84,235.15,202.64,,,,,,,,,,,,,,,,188.42,253.02,208.20,187.18,230.63,251.20,251.08,257.57,,,
2022-06-15 22:05:39.951000,L9,278.14,282.51,285.78,241.40,188.28,180.04,194.78,229.89,262.91,239.86,202.02,180.75,180.27,180.02,189.03,,,180.95,243.31,218.10,273.84,239.51,277.87,265.36,275.23,268.89,311.60,273.71,272.17,275.21
2022-07-25 22:06:23.647000,L8,321.49,316.69,302.41,259.99,190.78,175.90,204.36,287.22,292.94,275.98,234.72,190.06,183.28,189.98,240.48,244.98,249.06,253.98,259.21,282.73,287.82,261.38,282.93,320.79,324.78,337.17,335.18,299.13,299.36,297.84
2022-08-02 22:06:07.308000,L9,390.64,402.72,418.94,434.39,438.16,405.43,384.25,378.20,338.82,362.94,378.84,365.96,371.85,341.45,343.87,351.14,288.98,292.93,289.64,292.62,285.70,256.14,282.62,289.21,290.16,286.27,292.96,301.08,298.83,335.26
2022-08-10 22:06:32.253000,L8,325.10,324.26,310.29,267.12,197.60,181.06,216.28,289.71,325.57,303.67,290.19,209.51,208.06,282.34,275.71,203.81,276.80,289.21,280.27,294.49,289.83,262.47,286.23,293.00,367.72,363.71,321.27,308.49,301.52,324.15
2022-08-26 22:06:34.331000,L8,313.01,310.33,285.98,234.22,185.48,170.02,192.26,228.07,267.85,267.67,289.14,281.55,284.43,284.76,266.77,268.90,262.30,279.69,276.80,265.94,270.05,243.19,269.36,277.76,269.63,266.04,278.65,271.81,275.72,275.36
2022-09-03 22:06:16.060000,L9,298.60,271.59,250.28,218.11,181.45,,186.76,215.14,242.04,258.92,266.18,182.83,180.10,180.75,188.03,,,,174.10,209.89,254.86,229.64,249.70,264.58,254.31,257.33,268.57,254.62,,249.45
2022-10-21 22:06:29.540000,L9,337.25,333.48,322.94,329.16,364.97,252.46,251.79,308.22,365.22,330.57,329.58,330.15,332.23,339.97,318.77,313.73,311.80,317.45,314.30,313.06,308.08,282.88,345.68,311.66,308.98,309.10,314.31,317.77,332.16,379.52
2022-11-30 22:06:35.920000,L8,332.29,334.90,330.36,277.21,257.14,247.55,240.03,305.42,326.45,323.45,321.89,316.63,314.75,316.38,314.98,307.20,315.46,308.76,310.50,403.99,396.21,383.99,380.73,321.09,440.91,412.89,395.71,361.49,368.51,321.64
2022-12-24 22:06:26.081000,L9,353.14,357.54,342.84,302.75,325.13,330.48,331.37,335.74,337.11,328.36,323.44,321.72,323.23,318.82,316.18,319.47,334.39,326.56,324.23,325.46,337.97,342.02,317.32,321.24,318.66,334.03,325.36,329.18,325.71,339.91
2023-01-17 22:06:18.381000,L8,331.48,332.35,317.13,271.13,244.97,245.45,241.07,297.08,313.94,316.80,316.55,309.63,309.73,314.00,312.51,310.23,302.47,312.25,300.22,305.59,303.43,272.74,306.58,306.75,299.07,299.77,311.24,310.63,308.98,314.82
2023-03-06 22:06:02.229000,L8,294.17,285.64,250.72,214.38,184.21,,,,213.59,260.39,242.41,180.91,185.84,199.36,189.44,201.50,193.64,174.53,181.64,211.39,255.27,222.08,258.78,265.28,255.64,262.58,272.02,260.67,255.68,
2023-03-14 22:06:11.235000,L9,328.94,332.07,319.17,290.84,230.84,238.17,234.63,290.55,315.06,317.17,314.40,310.85,309.04,312.33,308.17,302.29,309.94,308.49,308.93,304.02,300.44,270.38,297.68,305.22,300.53,299.04,307.73,310.60,307.79,315.29
2023-03-22 22:05:52.850000,L8,291.05,280.32,259.20,226.10,185.59,174.89,194.83,215.57,227.76,262.39,271.72,262.14,263.26,271.36,252.76,256.65,229.52,223.75,225.86,231.61,261.19,227.50,258.12,268.89,257.93,261.40,272.21,265.60,257.04,193.92
2023-03-30 22:05:59.281000,L9,,,,,,,,,,257.91,273.44,184.81,184.39,184.76,186.07,,,,188.53,212.40,252.91,227.08,255.89,267.45,256.89,258.69,272.37,258.24,,
2023-04-07 22:05:40.262000,L8,286.11,279.62,250.49,214.36,176.66,,,,188.54,257.07,198.78,174.00,185.30,184.97,189.62,,,,180.61,207.53,255.09,225.58,251.22,261.34,255.27,255.61,268.08,258.22,244.58,
2023-05-25 22:05:20.631000,L8,208.52,232.40,234.03,207.28,,,,,,,,,,,,,,,,,,,215.84,230.89,249.08,247.33,254.94,242.82,,
2023-06-10 22:05:27.865000,L8,230.65,319.20,313.95,267.76,191.55,178.76,201.99,285.33,308.05,276.59,211.94,188.95,180.72,182.91,188.37,,,,195.18,205.13,236.39,210.47,242.62,264.36,278.65,272.43,270.79,236.14,,298.37
2023-06-18 22:05:21.666000,L9,321.55,324.27,307.45,269.62,241.00,245.42,229.42,320.37,326.65,287.21,334.82,330.47,318.60,325.16,270.23,319.43,321.90,303.05,310.98,299.64,298.56,271.60,285.77,296.11,299.12,347.64,348.01,335.14,323.92,317.27
2023-07-28 22:05:50.970000,L8,318.21,321.03,304.96,271.99,208.98,211.12,212.80,285.72,300.20,282.19,277.97,253.63,259.11,258.60,260.75,244.72,246.68,251.01,258.34,284.89,290.95,259.76,284.35,291.04,291.40,282.72,293.91,294.11,295.62,299.08
2023-08-05 22:05:47.142000,L9,323.58,324.90,319.69,272.52,212.24,217.25,216.16,288.07,308.76,303.71,284.18,261.11,368.08,352.80,348.35,352.93,326.53,272.83,271.78,283.57,289.35,264.46,284.83,294.83,296.73,288.73,298.33,301.30,296.25,310.85
2023-08-21 22:05:52.129000,L9,325.80,338.06,331.46,271.90,209.94,217.40,209.90,287.04,308.37,310.17,308.51,369.84,372.41,359.71,352.75,291.03,295.63,350.04,350.21,339.06,351.94,267.58,289.56,379.08,378.68,385.81,393.74,367.73,366.25,307.08
2023-08-29 22:06:02.142000,L8,319.22,312.49,285.10,244.81,185.61,180.49,194.38,222.90,262.21,267.62,278.74,264.38,234.64,272.81,264.17,209.93,229.21,224.56,230.79,238.25,268.51,219.67,261.96,275.97,267.69,266.82,319.82,272.30,263.83,271.73
2023-10-08 22:06:10.308000,L9,322.08,323.84,302.92,267.63,235.21,233.74,221.52,245.79,255.73,262.26,269.64,,,288.00,267.59,286.39,268.57,189.26,173.41,270.94,293.19,226.53,253.08,253.82,308.45,238.57,239.78,229.49,227.81,283.58
2023-11-09 22:06:12.836000,L9,381.61,370.13,362.51,373.98,392.94,371.08,362.56,373.06,381.64,383.35,463.23,453.20,523.48,349.95,357.51,349.19,369.57,368.07,481.20,476.42,395.07,378.44,476.06,469.36,426.84,482.19,469.09,559.63,513.32,374.26
2023-11-25 22:06:20.599000,L9,346.21,341.09,335.77,334.93,319.15,312.60,343.15,349.94,322.99,356.36,349.90,343.73,341.17,327.79,328.69,327.20,331.50,312.73,321.95,325.98,334.27,345.25,342.85,347.92,346.15,357.06,349.19,345.52,351.06,362.12
2023-12-19 22:06:15.197000,L8,332.01,333.65,320.51,271.17,244.83,246.05,245.02,300.27,312.36,318.74,318.78,310.39,309.02,318.71,311.93,310.52,309.07,313.40,310.33,311.04,300.31,275.53,299.82,305.27,298.86,298.87,306.15,533.71,490.52,314.54
2024-01-12 22:06:18.916000,L9,418.18,406.26,352.63,346.07,438.07,482.34,439.11,443.29,486.60,498.09,399.48,399.00,405.53,398.69,491.85,490.42,465.75,339.73,388.54,340.32,330.82,325.55,338.71,470.18,457.56,443.77,473.98,396.30,481.42,504.98
2024-01-20 22:06:07.304000,L8,354.08,338.13,322.87,275.62,243.82,244.42,239.03,295.64,309.37,315.47,314.80,315.41,312.37,311.97,306.60,303.98,310.70,308.13,304.38,306.18,303.02,277.32,304.50,300.32,289.25,311.59,305.37,310.85,303.34,310.59
2024-01-28 22:06:18.213000,L9,348.26,363.07,336.88,300.42,307.90,248.25,251.20,348.86,357.38,344.14,355.38,339.62,336.55,332.54,312.95,307.58,316.30,318.33,335.71,334.02,333.62,349.31,345.60,335.97,330.52,316.60,322.72,329.05,332.04,351.61
2024-02-13 22:06:17.947000,L9,330.91,331.65,320.70,275.42,242.56,244.75,240.73,296.72,310.63,314.59,313.93,311.84,309.94,312.98,310.78,299.42,308.25,303.37,309.69,306.57,298.87,275.96,299.89,305.38,299.60,300.43,304.35,305.52,300.46,306.58
2024-02-29 22:06:11.471000,L9,330.32,332.06,320.04,273.41,238.64,243.25,239.46,297.91,312.59,317.01,317.03,309.92,309.87,314.88,308.48,306.27,306.25,308.75,308.55,315.37,303.84,280.65,301.39,313.90,296.23,303.83,311.07,307.47,317.32,314.69
2024-04-01 22:06:02.710000,L9,329.04,389.11,376.93,357.93,416.96,411.69,401.88,404.68,351.89,404.71,333.72,326.27,322.48,318.03,329.48,358.61,360.37,361.28,312.27,373.38,368.81,317.20,396.56,323.90,293.49,288.23,296.09,300.49,299.80,363.39
2024-04-09 22:05:37.411000,L8,309.26,305.78,286.07,239.27,192.20,176.67,195.49,221.14,229.16,257.75,267.26,180.39,174.26,,,,,,185.21,208.03,259.11,230.49,254.26,269.27,261.43,262.24,269.42,243.85,256.16,200.27
2024-04-17 22:05:51.812000,L9,214.35,235.93,238.24,209.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:05:38.004000,L9,327.48,327.32,321.94,271.65,198.45,189.46,212.13,290.72,317.04,318.27,314.47,294.13,296.02,303.77,296.56,285.12,291.98,299.68,295.32,298.85,294.83,271.16,289.20,305.83,297.03,289.75,305.42,302.20,300.59,315.59
2024-05-11 22:05:15.899000,L8,346.93,328.20,309.23,272.84,201.25,204.52,212.82,286.52,310.20,313.86,297.28,213.24,351.21,341.90,317.59,223.47,276.05,282.81,285.02,294.97,296.56,268.36,288.38,297.97,296.66,290.09,375.79,387.86,392.58,309.63
2024-06-20 22:05:06.981000,L9,233.84,308.50,301.21,266.75,193.09,174.51,211.37,285.50,312.11,268.61,209.85,184.74,185.81,191.23,232.32,183.99,,,200.75,287.72,292.26,258.92,276.07,289.89,291.63,284.92,296.17,303.42,302.50,310.37
2024-07-22 22:05:28.427000,L9,324.16,325.88,323.78,270.27,212.52,231.01,214.86,311.82,326.73,300.98,268.84,257.37,338.29,326.86,306.78,314.52,307.64,306.15,261.86,285.99,300.88,264.20,320.10,336.11,331.90,285.03,351.53,294.74,335.84,329.69
2024-07-30 22:05:39.076000,L8,205.94,231.57,235.73,210.41,176.96,,,,,,,,,,,,,,,,,,188.02,223.96,242.10,,,,,
2024-08-31 22:05:51.410000,L8,217.34,271.71,249.88,214.06,181.12,,,,,,,,,,,,,,,203.53,256.99,217.56,243.32,259.10,248.97,253.66,261.59,230.62,247.15,
2024-10-26 22:06:12.211000,L9,298.20,286.68,257.20,224.49,177.44,,,,,,,,,266.56,264.99,252.06,,253.13,268.03,264.53,256.18,213.05,,,,,,,,
2024-11-03 22:06:00.568000,L8,338.21,330.14,341.65,349.52,336.83,317.05,326.01,336.14,339.75,347.95,342.51,320.68,312.68,319.60,329.18,323.49,330.95,329.07,329.36,334.04,335.69,343.54,350.05,343.56,351.76,353.73,356.94,339.05,346.02,331.97
2024-11-11 22:06:03.683000,L9,,,225.92,264.13,242.38,239.39,230.61,285.26,288.22,273.11,239.22,274.23,272.84,293.37,301.24,298.94,299.67,304.62,298.50,303.39,294.81,275.88,325.83,349.42,331.15,310.94,264.23,226.88,297.27,294.01
2024-12-21 22:06:04.889000,L8,330.39,331.87,313.58,274.46,248.62,245.94,240.25,298.91,317.63,319.31,316.89,310.61,309.28,314.43,309.39,305.58,305.79,308.63,310.50,312.48,311.71,275.37,301.41,313.08,303.55,298.70,311.41,309.23,313.87,318.86
2025-01-06 22:06:06.570000,L8,334.26,333.09,326.20,274.73,248.84,248.32,242.38,299.89,311.58,315.28,324.64,312.67,312.50,315.65,311.97,307.40,303.45,321.11,309.48,313.25,303.96,278.41,308.11,308.85,300.43,306.90,308.57,306.37,313.52,312.06
2025-01-30 22:06:08.189000,L9,350.09,344.56,332.91,275.46,243.14,246.67,242.62,348.65,342.41,337.23,342.25,336.03,315.58,305.79,314.43,307.61,338.38,336.29,364.67,333.57,296.24,272.76,341.69,363.97,363.82,358.70,356.40,303.85,341.09,352.51
2025-02-07 22:06:05.260000,L8,328.94,331.55,314.41,272.94,241.43,245.58,238.54,295.92,314.76,315.31,316.18,309.79,310.00,313.26,311.66,304.55,305.30,309.37,307.46,342.96,308.43,475.48,464.66,279.79,267.98,274.21,282.62,271.85,343.40,314.25
2025-02-23 22:05:55.493000,L8,330.15,331.41,314.21,276.88,242.88,242.09,240.80,292.35,315.46,512.62,512.11,311.85,311.79,312.94,308.94,303.36,305.26,307.53,308.36,304.78,310.47,272.36,312.62,307.92,481.72,485.61,488.57,517.99,309.60,318.78
2025-03-27 22:05:40.953000,L8,,,,,,,,,,,,,,276.58,260.03,259.75,253.67,252.84,,,,,,,,,,,,
2025-04-12 22:05:36.436000,L8,323.08,322.04,306.05,270.39,201.50,220.02,219.26,290.17,306.18,340.42,348.06,347.76,335.63,347.84,299.55,290.66,296.61,296.80,294.94,349.34,357.04,355.23,352.32,295.90,290.18,288.70,294.71,298.14,298.97,304.29
2025-04-28 22:05:27.119000,L8,353.39,350.06,327.92,269.70,197.17,209.53,218.84,286.45,335.71,325.99,325.84,303.11,303.44,315.50,314.16,283.43,289.71,292.42,324.28,334.33,317.34,323.78,325.25,295.02,331.13,336.74,290.47,292.10,297.30,334.58
2025-05-06 22:05:42.584000,L9,328.37,327.08,318.98,270.14,190.09,182.04,213.60,288.05,311.48,312.32,308.38,281.69,275.68,286.86,288.64,266.05,283.47,291.02,286.90,294.14,292.36,264.44,286.49,296.79,292.23,290.18,299.86,302.95,307.72,303.86
