dates,satname,nzd0551-0000,nzd0551-0001,nzd0551-0002,nzd0551-0003,nzd0551-0004,nzd0551-0005,nzd0551-0006,nzd0551-0007,nzd0551-0008,nzd0551-0009,nzd0551-0010,nzd0551-0011,nzd0551-0012,nzd0551-0013,nzd0551-0014,nzd0551-0015,nzd0551-0021,nzd0551-0022,nzd0551-0023,nzd0551-0024,nzd0551-0025,nzd0551-0026,nzd0551-0027,nzd0551-0028,nzd0551-0029,nzd0551-0030,nzd0551-0031,nzd0551-0032,nzd0551-0033,nzd0551-0034,nzd0551-0035,nzd0551-0036,nzd0551-0037,nzd0551-0038,nzd0551-0039,nzd0551-0040,nzd0551-0041,nzd0551-0042,nzd0551-0043,nzd0551-0046,nzd0551-0047,nzd0551-0048,nzd0551-0049,nzd0551-0050,nzd0551-0051,nzd0551-0052,nzd0551-0053,nzd0551-0054,nzd0551-0055,nzd0551-0056,nzd0551-0057,nzd0551-0058,nzd0551-0059,nzd0551-0060,nzd0551-0061,nzd0551-0062,nzd0551-0063,nzd0551-0064,nzd0551-0065,nzd0551-0066,nzd0551-0067,nzd0551-0068,nzd0551-0069,nzd0551-0070,nzd0551-0071,nzd0551-0072,nzd0551-0073,nzd0551-0074,nzd0551-0075,nzd0551-0076,nzd0551-0077,nzd0551-0078,nzd0551-0079,nzd0551-0096,nzd0551-0097,nzd0551-0016,nzd0551-0017,nzd0551-0018,nzd0551-0019,nzd0551-0020,nzd0551-0044,nzd0551-0045,nzd0551-0085,nzd0551-0086,nzd0551-0087,nzd0551-0088,nzd0551-0091,nzd0551-0092,nzd0551-0093,nzd0551-0094,nzd0551-0095,nzd0551-0098,nzd0551-0099,nzd0551-0100,nzd0551-0103,nzd0551-0104,nzd0551-0080,nzd0551-0081,nzd0551-0082,nzd0551-0083,nzd0551-0089,nzd0551-0090,nzd0551-0101,nzd0551-0102,nzd0551-0084
2005-11-13 22:09:32.387000,L5,466.53,472.19,445.24,448.89,434.63,518.97,525.56,295.74,287.67,278.20,,,,,,,,,,,,,,,,,515.99,509.45,504.56,501.48,500.88,497.70,491.45,492.17,482.75,481.43,468.22,467.54,463.58,470.72,478.07,482.19,489.49,492.96,497.16,498.94,500.89,499.81,503.69,498.81,507.85,508.99,511.63,515.99,515.01,515.86,523.82,,,,,,,,,,,,,,,,,,,,,,,,458.88,467.96,353.05,260.10,334.84,329.98,304.15,286.03,263.29,212.07,130.35,,,,,372.90,,252.59,330.29,366.39,323.16,317.68,,,356.49
2006-01-23 22:16:59.639000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.63,520.88,515.19,516.80,513.76,510.27,509.75,508.91,506.79,508.08,504.10,498.38,504.76,499.50,494.03,487.45,490.50,485.40,481.79,469.31,462.26,460.83,457.87,455.38,410.86,412.89,,,,,,,,458.35,451.76,439.07,434.79,419.69,416.47,409.72,408.94,408.17,406.01,395.02,397.25,394.82,390.75,448.11,452.96,456.69,458.21,426.02,425.15,395.65,394.74,453.17
2006-02-08 22:17:21.928000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.46,516.12,500.05,496.01,498.62,506.79,512.76,508.69,511.90,510.32,503.28,505.32,499.30,496.75,498.28,497.84,501.50,434.51,,,274.75,345.92,471.40,474.00,481.06,481.62,477.44,446.28,449.76,443.52,432.81,427.39,427.51,437.37,445.74,445.89,439.94,388.74,394.03,,,,,,492.25,497.94,446.41,436.73,422.89,409.72,407.73,401.77,398.12,391.42,395.49,387.98,373.82,370.61,374.07,364.99,431.41,,,410.07,411.83,409.60,226.24,362.60,432.43
2006-02-17 22:11:22.491000,L5,498.43,493.53,493.52,494.78,501.21,508.90,507.72,501.30,489.70,477.64,454.20,486.36,509.31,,,,510.91,505.78,500.10,498.96,492.56,479.64,500.05,494.26,495.84,504.43,504.34,494.01,485.94,488.23,484.72,491.42,484.54,484.20,478.82,470.83,454.78,449.43,443.25,447.12,446.99,445.01,461.30,469.27,421.30,393.46,397.93,408.90,438.53,449.34,467.23,452.75,232.60,450.22,498.91,503.64,504.86,502.99,499.37,498.10,502.72,511.46,512.70,514.87,509.82,507.04,499.53,493.56,491.37,490.26,509.76,,,,397.77,,,,,,436.21,440.02,502.30,402.85,363.53,338.63,317.63,314.58,284.95,248.73,161.84,321.57,494.73,482.23,399.03,269.52,,,463.35,487.15,329.98,331.58,467.96,439.04,494.96
2006-03-12 22:18:01.902000,L5,,,,,,,,,,,,,,,,,,,,,,475.25,487.73,451.44,442.67,,,,,,,,527.52,515.48,509.13,492.58,496.41,485.21,470.25,329.86,462.54,464.70,384.63,390.71,393.72,415.62,400.73,419.74,429.89,424.35,425.72,201.50,178.38,297.24,453.02,447.24,335.21,359.10,365.42,367.04,438.34,440.43,438.62,424.81,424.50,420.79,408.67,410.54,412.15,412.28,417.68,421.37,403.74,280.13,363.24,,,,,,455.72,375.97,416.88,400.33,345.01,359.77,368.45,238.92,365.53,356.83,360.25,351.42,333.28,,,329.71,336.95,333.27,341.39,402.64,388.31,362.77,,,397.38
2006-04-13 22:18:38.042000,L5,,,,,,,,,,,,,,,,,,,,,,437.01,501.93,451.02,439.79,,,,,,,,,,,517.17,512.14,493.77,485.89,482.86,478.86,488.78,494.97,491.08,496.85,494.89,483.54,415.74,429.84,434.74,418.88,208.32,179.07,297.70,266.93,448.07,442.69,454.44,449.10,444.19,441.02,443.06,440.56,432.20,418.58,418.42,408.89,410.77,421.01,423.10,417.90,418.39,251.54,374.85,371.31,,,,,,477.99,481.05,413.30,408.46,333.40,380.69,256.96,244.11,369.47,361.31,369.70,159.34,169.50,204.14,,339.72,347.19,352.58,312.14,374.53,390.72,360.08,169.64,149.64,255.01
2006-05-31 22:19:19.777000,L5,,,,,,,,,,,,,,,,,,477.82,489.51,456.17,440.74,413.12,415.71,460.09,462.65,431.65,,,,,,,,,,527.62,510.57,505.39,492.97,361.27,423.46,446.96,454.81,453.24,449.22,501.81,478.99,401.55,423.60,423.47,417.04,196.84,152.17,296.93,467.91,424.84,445.68,444.34,381.64,441.13,445.22,437.40,434.32,435.66,421.72,434.63,409.06,413.84,417.63,409.77,298.33,424.90,217.77,296.49,285.25,,,,,,489.73,365.33,,313.92,332.08,214.42,183.26,230.70,338.22,337.44,281.66,210.97,232.29,288.25,,,418.23,424.50,303.67,278.71,375.51,332.21,168.68,,
2006-06-16 22:19:34.068000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.15,482.33,348.93,270.94,501.00,,,,,,,,,,,,,,,,,,522.48,521.91,513.41,507.79,514.53,510.65,514.54,517.06,504.96,499.15,507.93,491.46,502.31,492.32,481.86,483.83,479.76,462.89,465.60,466.82,460.94,462.11,417.36,418.06,,,,,,,,460.54,451.22,439.67,438.70,419.93,412.06,405.26,412.47,406.48,400.81,386.22,395.69,381.69,381.78,453.35,450.29,463.86,463.10,420.31,427.41,392.79,388.74,458.24
2006-07-27 22:13:58.731000,L5,495.53,484.75,476.93,489.17,475.57,490.77,500.71,498.44,487.58,492.38,507.74,507.24,505.58,505.24,516.15,510.14,503.24,506.83,492.80,489.65,486.91,450.94,479.95,489.58,474.22,490.42,494.87,485.15,487.22,481.67,480.01,486.80,468.11,479.26,468.29,467.36,446.14,449.23,439.17,434.00,440.87,444.98,465.02,462.09,459.33,470.92,467.27,476.20,467.96,423.53,409.42,393.60,,,312.62,319.18,485.22,389.58,475.94,472.45,480.76,478.93,491.74,497.32,494.24,489.85,316.42,267.49,282.90,224.59,224.03,238.14,411.91,424.40,461.27,509.74,508.39,505.16,503.92,501.39,433.52,426.66,,456.81,447.99,344.42,383.04,392.19,381.94,373.06,472.82,457.08,468.83,466.62,427.51,221.80,469.13,499.29,402.24,414.70,506.12,464.68,467.82,429.43,424.54
2006-08-03 22:20:15.113000,L5,328.67,384.27,325.92,407.14,439.30,376.29,250.00,204.22,180.22,321.02,325.68,386.16,437.91,497.07,434.67,402.97,,,,,,263.84,288.78,356.75,223.29,,,,,,,,,,,,,522.59,506.25,506.99,509.48,514.87,518.44,513.78,514.43,513.79,508.36,509.01,502.43,494.41,493.08,384.18,409.60,407.81,407.83,348.05,480.38,480.44,478.57,467.64,450.18,455.78,455.97,458.61,442.83,443.56,428.59,409.18,311.76,324.78,279.67,,,369.95,385.76,374.83,,,,,505.07,506.69,411.86,348.46,261.68,,129.12,329.95,361.33,356.92,359.20,382.39,373.36,372.39,369.83,367.99,,,,,,221.36,372.16,358.40,
2006-08-28 22:14:23.601000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.04,524.17,518.24,511.04,498.40,492.03,489.20,500.09,500.32,508.57,512.40,516.67,520.31,519.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.11,483.69,288.46,240.58,236.68,310.81,284.76,266.04,241.01,192.42,,,,,,,,309.27,287.04,336.52,302.50,293.83,,,333.10
2007-01-26 22:21:54.849000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.58,510.61,495.09,492.26,510.77,519.01,514.56,520.11,520.95,515.46,512.35,510.38,504.99,509.71,503.14,505.91,501.28,499.91,493.87,495.18,492.50,494.99,488.44,483.73,483.80,481.87,467.13,469.83,474.26,472.96,466.47,457.58,446.27,440.90,429.51,423.67,397.86,403.50,,,,,,503.14,502.86,444.12,440.27,422.33,423.31,407.25,399.86,395.23,356.67,377.66,391.73,386.32,374.35,385.48,379.17,418.10,432.46,436.58,433.07,414.54,409.45,381.26,374.92,437.09
2007-02-27 22:21:56.031000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.13,494.00,486.15,461.01,471.95,489.09,491.49,491.91,497.63,498.02,489.09,485.06,477.68,469.98,482.18,435.49,418.35,418.38,405.89,467.56,468.46,465.90,469.06,462.78,457.65,459.97,453.47,440.66,441.93,431.65,405.44,401.46,417.66,414.49,419.07,425.09,422.99,,,,,,,,478.16,478.71,428.92,403.77,354.80,359.74,,,,,,,,,,,421.73,212.90,422.57,425.34,348.74,,,,423.30
2007-10-02 22:13:42.645000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.56,516.98,513.75,513.91,512.50,510.66,504.10,483.23,467.45,457.20,469.64,464.04,474.93,478.75,493.61,501.16,511.66,512.11,516.15,,,,,,,,,,,,,,,,,,,,,395.68,324.01,403.71,377.84,372.13,,,,,,,,462.09,467.16,314.39,240.92,237.24,315.43,289.11,265.10,240.38,191.96,,,,,,,347.73,336.89,280.11,339.01,308.68,303.02,,,337.09
2008-10-20 22:05:05.306000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.92,309.11,521.47,514.62,314.17,501.14,499.02,468.67,447.23,411.87,413.51,444.86,221.28,277.65,353.99,484.67,517.80,,,,510.38,457.65,510.32,500.27,356.73,504.33,493.11,431.21,,,,,,,,,,,,,,,,,404.46,377.11,208.81,,,,,,446.29,444.87,419.31,421.50,401.48,392.97,468.46,513.20,502.29,,376.38,347.49,386.13,435.29,223.72,174.58,321.62,412.13,425.44,435.51,384.58,512.71,306.26,228.13,433.12
2008-10-27 22:10:37.958000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.56,502.42,486.26,488.41,475.33,480.77,475.46,479.16,489.01,504.24,501.54,498.92,500.15,491.69,488.06,489.64,392.35,410.01,405.12,312.97,480.09,476.77,478.50,481.08,477.83,468.15,466.65,455.90,440.39,438.50,439.18,429.49,435.40,428.97,428.55,432.94,429.52,428.94,374.05,379.54,,,,,,492.12,493.72,430.72,426.36,415.25,412.80,393.35,385.05,382.55,382.03,383.02,369.15,359.79,362.40,282.06,355.63,430.51,429.88,428.72,428.80,397.58,391.56,305.52,317.27,430.77
2009-01-31 22:12:28.607000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.67,518.65,517.30,513.86,515.77,512.65,513.50,509.53,505.02,498.16,501.83,497.77,493.70,491.29,488.94,491.78,483.83,470.12,458.85,460.41,457.46,451.11,403.51,401.77,,,,,,,,453.22,443.10,428.28,427.62,411.71,408.26,402.97,401.09,402.37,393.14,383.47,375.85,379.93,376.20,447.20,450.33,454.38,452.37,417.87,414.42,374.98,379.28,449.79
2009-02-09 22:06:55.604000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.87,518.61,515.69,514.31,510.95,505.92,501.61,481.45,469.83,464.44,481.09,481.74,486.39,492.26,495.56,512.38,522.67,523.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.18,476.94,323.94,242.66,241.64,317.22,283.64,262.16,242.80,183.80,,,,,,,,310.07,294.48,336.79,305.71,301.58,,,337.16
2010-02-12 22:12:05.723000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.51,514.96,509.27,507.99,500.68,503.40,498.66,492.02,487.03,468.62,462.06,456.58,470.18,472.71,477.36,482.52,482.45,491.49,502.64,508.52,505.61,514.41,515.37,518.73,,525.94,513.87,331.41,341.67,512.96,,,,392.37,466.24,320.66,307.22,314.18,306.90,,,,,,,,,,,,,,,461.77,468.19,,,,470.13,491.57,517.02,333.83,232.02,123.50,,504.88,497.82,460.70,256.28,,,,,510.51,,497.15,477.77,
2010-10-10 22:11:11.716000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.22,496.83,483.47,479.94,483.76,477.90,481.66,479.55,494.32,519.01,257.43,,,,,,,486.76,371.25,491.86,405.40,,,,,,,,,,,,,,,,,,171.19,432.23,,,,,,480.73,481.77,422.31,409.10,399.56,389.95,367.45,350.42,325.70,309.99,230.99,456.35,418.13,514.19,483.04,390.18,370.63,398.11,425.55,427.48,381.75,382.19,509.32,491.17,428.31
2010-11-02 22:16:48.420000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.79,513.47,509.33,505.99,510.64,523.67,,,,,,,,,,,,522.03,517.42,518.26,515.78,510.41,506.80,509.58,502.43,501.84,497.85,497.45,489.71,483.50,475.07,464.30,460.29,456.71,452.69,415.70,411.01,,,,,,514.06,518.14,458.05,454.07,439.46,436.26,419.74,418.11,411.68,411.43,408.62,406.62,396.65,383.31,384.68,382.77,450.99,451.48,457.37,456.67,427.54,425.47,386.97,389.69,457.43
2010-11-27 22:10:35.713000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.37,519.89,515.59,518.50,509.92,503.24,509.19,490.84,481.04,470.50,479.67,479.24,479.64,486.00,494.68,503.94,515.03,520.18,521.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.69,479.11,276.25,238.22,244.90,306.57,275.84,256.12,233.81,182.10,,,,,,,,312.22,337.38,336.66,303.82,295.32,,,334.91
2010-12-13 22:11:01.179000,L5,505.63,504.67,504.28,508.33,507.15,511.25,514.11,502.09,,,,,,,,,,,517.16,511.83,510.72,500.70,510.39,509.70,505.12,504.54,508.70,500.79,495.66,489.69,476.24,484.68,483.79,485.93,476.56,470.57,453.17,435.21,439.78,444.42,439.42,439.88,448.46,458.12,479.61,487.84,488.89,491.74,493.74,491.56,497.08,496.26,506.24,501.54,495.41,511.32,519.47,511.50,236.35,202.38,186.18,160.11,,163.85,148.43,152.45,392.64,482.40,,,,,,291.95,407.02,,,,,,438.65,440.92,485.71,470.38,346.32,330.60,482.37,373.43,510.46,431.30,389.05,396.04,495.83,489.99,314.23,263.78,306.53,355.16,419.54,433.24,326.50,516.34,485.16,464.47,448.94
2010-12-20 22:16:50.270000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.59,488.77,471.58,466.83,445.07,451.75,451.57,393.63,460.55,475.96,479.62,474.29,468.67,439.36,407.81,431.73,222.43,467.91,462.25,453.88,453.75,449.16,451.98,457.17,453.19,450.01,452.69,445.86,435.23,440.54,434.39,413.29,412.97,422.43,417.89,420.90,422.42,416.30,366.81,358.47,,,,,,464.50,466.64,422.43,403.89,343.59,387.35,379.44,371.24,365.92,361.15,356.54,165.47,169.58,187.94,345.33,338.50,342.59,333.93,360.49,396.35,393.00,381.98,162.62,152.18,409.99
2011-01-21 22:16:54.354000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.92,507.25,499.41,498.11,502.00,509.96,521.74,,,,,,,,,,,,522.76,514.97,513.39,515.92,508.19,501.88,502.84,500.21,492.83,492.01,489.82,489.69,481.28,471.82,459.84,457.88,456.59,450.85,410.90,410.31,,,,,,509.16,512.93,452.41,448.09,430.14,430.19,419.33,416.71,410.84,409.66,409.98,405.36,390.86,391.01,385.33,382.50,446.53,452.18,457.31,450.68,421.36,417.97,395.46,379.11,452.65
2011-02-06 22:16:56.485000,L5,,,,,,,,,,,,,,,,,,,,,,,,390.88,401.88,326.78,308.57,317.02,313.75,,,,,,,,517.36,497.93,490.87,477.54,478.47,474.63,485.14,491.16,503.54,504.12,501.46,504.99,498.03,497.74,502.15,500.71,502.23,496.14,491.63,494.61,489.94,487.64,486.95,460.75,419.07,394.95,368.08,279.09,246.96,,,,,330.46,408.82,434.98,431.57,377.34,381.42,,,,,,487.80,493.44,399.37,387.04,360.40,395.96,388.85,389.10,378.37,375.37,374.92,382.60,369.25,362.98,372.84,368.97,420.11,411.90,,389.72,400.07,394.23,350.41,366.83,399.18
2011-03-03 22:11:08.609000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.07,521.23,514.94,513.95,512.92,509.58,506.26,495.89,477.23,467.36,461.57,467.89,471.48,472.52,485.17,490.81,502.87,507.53,513.84,516.05,517.65,523.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.28,467.78,332.77,238.82,237.91,316.69,281.19,263.74,238.67,193.39,,,,,,,,315.04,199.51,342.87,305.71,303.22,,,338.80
2013-05-11 22:22:42.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,522.68,519.13,513.48,506.98,504.63,500.25,504.09,499.47,493.60,479.78,459.47,443.39,442.76,468.62,470.45,481.39,483.00,487.38,491.94,504.47,513.33,516.17,518.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.53,467.74,341.23,257.63,251.03,324.17,330.94,525.18,362.54,216.66,147.71,511.90,489.87,484.08,364.73,232.20,,331.90,320.49,342.69,317.39,315.86,473.10,426.95,341.19
2013-06-03 22:29:01.054000,L8,,,,,,,,,,,,,,,,,,486.16,485.84,464.97,500.18,493.74,469.48,418.92,407.81,392.57,,,,,,,,,,520.60,494.80,478.79,322.93,463.76,458.00,457.30,464.64,380.28,385.89,387.29,392.77,397.95,415.66,420.71,406.01,400.90,160.96,295.33,422.37,425.86,332.22,431.37,439.47,434.21,432.84,439.36,433.09,424.34,419.18,326.16,325.36,327.85,344.51,346.42,317.89,322.14,393.45,257.51,258.06,,,,,,333.32,472.31,370.30,357.41,356.20,305.91,,189.33,306.40,307.27,237.97,318.48,311.75,313.53,315.60,314.25,403.92,377.22,315.65,322.84,288.53,309.00,,,337.99
2013-08-22 22:29:00.806000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.71,492.42,493.84,496.96,495.29,500.20,497.10,502.86,508.27,504.69,505.47,507.10,506.44,507.00,510.28,512.35,505.79,500.83,496.98,496.04,495.08,491.76,495.16,486.49,485.08,484.94,481.95,478.65,478.81,477.60,473.28,469.21,454.01,204.51,270.18,508.14,516.85,459.52,464.80,,,,,,493.93,502.79,506.85,501.77,492.09,490.67,475.15,483.32,468.77,465.38,450.96,464.35,444.37,443.16,432.14,425.47,197.21,174.04,174.35,210.18,487.02,476.42,443.18,437.14,199.09
2013-09-23 22:28:51.997000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.20,497.34,493.35,491.91,490.82,497.26,498.93,498.90,507.74,503.89,501.66,505.15,503.58,502.70,507.02,509.03,372.51,358.70,371.56,492.34,494.97,491.73,491.94,484.40,478.98,481.16,478.94,477.67,474.67,474.60,471.43,463.74,450.16,434.10,428.44,423.18,422.84,458.94,466.67,,,,,,492.30,497.04,494.02,488.69,505.65,499.91,492.23,475.76,465.00,465.24,450.10,459.15,443.43,447.15,435.65,419.88,417.63,420.43,519.26,499.01,499.14,490.24,446.65,438.59,497.06
2013-10-02 22:22:40.460000,L8,494.64,491.10,494.73,496.94,497.45,500.53,503.29,502.15,503.18,508.36,509.05,512.70,510.27,508.08,,,507.36,505.14,490.48,504.33,480.53,448.45,488.75,500.12,475.81,505.68,501.09,502.62,489.36,487.88,491.65,488.04,488.39,483.22,481.06,462.89,433.43,420.46,419.27,430.63,427.40,434.58,439.38,408.25,460.33,414.24,454.94,387.73,400.40,420.42,425.65,375.72,211.64,181.27,326.45,330.34,329.84,288.46,323.86,356.55,356.40,365.10,317.83,337.30,365.46,380.73,384.83,392.78,312.00,363.26,286.18,279.25,274.51,343.57,299.35,,,,,,426.79,430.54,357.82,345.60,335.54,332.70,308.54,282.21,275.92,242.05,140.55,289.61,199.53,459.36,407.60,,333.99,345.72,362.83,366.79,327.07,315.79,449.22,435.11,358.97
2013-11-03 22:22:32.045000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.75,514.95,511.87,509.34,510.55,507.01,500.57,484.22,464.21,444.32,446.44,458.28,462.95,470.27,479.75,479.76,488.13,490.95,495.74,500.40,507.22,511.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.85,456.26,340.17,241.34,238.98,317.40,278.96,255.48,236.47,206.96,,,497.54,492.41,459.52,440.18,,322.34,341.01,348.65,304.78,299.41,488.64,471.59,339.86
2013-11-03 22:22:56.012000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.52,515.62,512.52,509.99,511.14,507.10,500.88,484.19,464.50,444.45,446.32,458.48,463.87,470.70,479.75,480.15,488.81,491.28,496.16,500.69,507.74,512.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.16,456.57,340.87,242.56,240.42,317.86,280.41,257.18,238.04,207.33,,,498.71,493.99,460.27,440.83,,323.52,342.27,349.27,305.57,301.01,489.74,473.33,340.69
2013-11-26 22:28:34.840000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.95,501.85,494.92,494.70,494.09,502.44,499.35,514.83,508.27,512.20,501.63,501.60,503.00,492.31,505.83,511.56,504.25,501.19,498.46,495.21,494.69,490.81,492.88,484.45,479.00,481.73,479.05,477.31,470.22,471.81,472.28,464.00,448.82,517.28,505.02,501.88,518.47,452.12,456.99,,,,,,492.52,496.91,420.45,418.66,406.56,404.18,444.55,485.85,469.89,441.14,449.83,448.89,345.20,340.57,348.24,348.84,509.44,423.13,435.48,431.54,476.77,491.18,344.80,344.27,420.12
2013-12-28 22:28:23.669000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.22,504.80,495.59,490.45,494.78,500.42,498.82,499.03,500.95,498.89,497.54,501.36,498.58,499.35,503.75,508.36,375.70,366.61,375.38,495.77,494.27,490.65,492.67,482.50,478.25,481.37,477.43,476.88,469.87,469.82,469.40,461.39,514.72,518.60,486.61,480.95,475.36,452.92,451.61,,,,,,490.75,495.48,508.78,500.28,495.83,494.64,463.34,465.04,461.99,450.78,453.72,447.83,441.34,445.03,440.26,425.87,465.40,470.44,470.67,512.92,481.90,473.75,272.68,250.89,504.77
2014-02-23 22:21:32.043000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.06,511.38,521.06,510.72,507.98,509.38,505.77,497.17,483.02,473.34,445.74,454.87,458.73,467.78,471.72,482.04,488.59,499.24,500.93,504.27,503.64,509.91,516.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.39,456.74,337.88,246.15,238.78,316.41,276.11,257.40,237.72,169.37,,,497.18,489.15,456.35,439.03,,351.02,196.29,353.19,303.70,277.42,485.94,466.71,338.26
2014-03-11 22:21:19.920000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.70,515.91,510.97,506.30,502.82,506.70,502.66,496.91,482.37,466.70,444.56,446.67,461.53,460.46,465.73,473.53,479.01,489.09,491.17,495.78,500.77,508.23,511.65,521.21,,,353.90,401.81,,,,,,,,,,,,,,,,,,,,,,,,,,451.65,456.36,344.61,252.42,323.56,318.49,286.30,264.73,244.75,214.49,131.45,,496.46,489.06,453.16,442.46,,327.86,344.23,351.96,306.19,304.12,487.50,465.23,342.75
2014-04-12 22:20:49.109000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,523.68,520.56,514.59,509.60,504.45,501.65,504.22,501.14,494.76,479.95,464.32,441.51,445.53,454.43,454.38,460.00,473.27,482.55,488.27,493.55,495.73,503.27,511.89,517.38,,,410.13,414.44,419.36,385.86,,,,,,,,,,,,,,,,,,,,,,,,,449.01,454.03,344.80,252.20,246.04,320.71,289.29,266.21,249.22,213.77,,,496.34,490.02,331.63,353.36,,327.54,314.26,351.46,311.11,306.49,483.38,468.88,341.12
2014-05-05 22:26:35.984000,L8,,,,,,,,,,,,,,,,,,,,,467.11,427.87,428.40,397.11,401.25,385.41,,,,,,,,,,522.33,495.63,480.14,472.18,454.44,460.05,463.13,465.31,474.98,385.30,390.24,399.23,406.43,415.38,422.61,409.81,408.05,181.45,294.03,403.95,434.75,432.85,431.48,437.45,435.46,430.64,434.97,430.60,425.41,416.64,409.37,407.37,392.92,400.40,405.40,407.32,406.07,398.44,318.59,324.31,,,,,,460.98,469.66,404.12,353.26,348.64,373.95,362.96,357.72,353.02,347.41,346.38,323.60,317.74,199.43,329.01,317.88,407.41,410.97,412.08,408.75,377.92,365.04,,,401.59
2014-07-17 22:20:39.943000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,523.97,521.69,514.87,510.51,505.72,504.34,504.25,501.88,494.23,479.52,463.23,442.64,443.05,465.02,474.51,463.93,483.58,488.36,491.89,498.22,506.14,495.27,514.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.09,466.85,338.50,254.88,246.25,319.45,284.55,266.69,249.46,221.89,,,499.02,490.92,457.63,440.36,,324.52,272.54,152.39,312.41,307.73,488.70,470.21,336.80
2014-07-17 22:21:03.910000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,525.08,523.53,517.21,512.84,509.03,507.38,506.95,504.72,496.51,481.30,466.66,444.44,444.84,466.38,478.02,479.66,485.91,490.95,493.13,501.08,510.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.95,469.40,340.45,256.82,246.72,321.55,285.32,267.34,251.78,232.88,,,500.22,492.48,459.11,440.39,,326.81,320.40,341.11,315.30,309.46,489.37,472.81,338.77
2014-08-02 22:20:46.799000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,520.37,515.09,509.63,504.66,500.86,494.08,498.75,494.43,491.39,476.68,459.02,440.74,441.92,465.46,462.63,471.02,476.19,488.81,495.91,499.44,503.85,505.43,514.49,518.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.05,470.92,335.45,247.86,241.94,313.55,224.43,212.68,188.30,142.19,,,498.01,493.42,461.63,440.22,,320.43,319.34,200.27,305.92,302.09,487.06,471.10,334.09
2014-08-02 22:21:10.767000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,518.34,513.20,505.58,501.72,499.61,492.72,498.21,493.46,490.92,476.07,457.77,439.20,439.72,462.97,452.38,468.21,468.44,487.72,495.03,496.74,503.35,504.28,513.88,515.62,,,417.58,395.30,408.57,383.60,,,,,,,,,,,,,,,,,,,,,,,,,452.83,466.30,340.22,253.50,246.67,320.23,283.32,263.72,242.12,207.56,,,496.80,491.50,460.80,438.85,,326.07,322.86,341.05,314.18,305.48,486.08,470.00,339.16
