dates,satname,nzd0202-0000,nzd0202-0001,nzd0202-0002,nzd0202-0003,nzd0202-0004,nzd0202-0005,nzd0202-0006,nzd0202-0007,nzd0202-0008,nzd0202-0009,nzd0202-0010,nzd0202-0011,nzd0202-0014,nzd0202-0015,nzd0202-0016,nzd0202-0012,nzd0202-0013,nzd0202-0017,nzd0202-0018,nzd0202-0019,nzd0202-0020,nzd0202-0021,nzd0202-0022,nzd0202-0023,nzd0202-0024,nzd0202-0025,nzd0202-0026,nzd0202-0027,nzd0202-0028,nzd0202-0029,nzd0202-0030,nzd0202-0031,nzd0202-0032,nzd0202-0033,nzd0202-0034,nzd0202-0035,nzd0202-0036,nzd0202-0037,nzd0202-0038,nzd0202-0039,nzd0202-0040,nzd0202-0041,nzd0202-0042,nzd0202-0043
2014-03-20 22:12:37.744000,L8,427.29,430.19,432.44,429.19,421.67,420.94,424.11,425.76,403.49,437.85,425.76,404.26,381.35,317.08,323.34,412.09,402.03,337.20,324.12,266.47,328.75,324.63,,,,,,,,,,,,,,,,,,,,,,
2014-03-29 22:06:15.961000,L8,386.21,357.46,398.14,406.76,413.33,410.73,409.32,407.14,385.92,414.00,417.42,404.74,405.55,289.91,324.43,408.94,406.84,340.54,342.60,331.51,216.75,278.42,191.12,,,,,,,,,,,,,,,,,,,,,
2014-04-05 22:12:22.648000,L8,431.44,431.67,438.06,424.91,420.13,423.17,425.46,435.86,394.93,438.05,425.17,395.40,365.54,305.92,269.08,384.30,385.17,329.29,329.78,249.05,221.78,196.71,,,,,,,,,,,,,,,,,,,,,,
2014-04-21 22:12:06.129000,L8,433.08,433.19,436.27,449.56,419.83,415.19,426.31,431.50,394.32,426.86,403.25,400.65,357.56,300.73,270.05,380.05,381.06,319.53,324.43,243.00,219.11,195.47,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:05:46.536000,L8,370.45,373.63,387.15,404.83,408.25,414.67,410.73,405.47,408.85,415.41,406.64,403.73,401.26,409.58,372.32,406.33,405.51,399.88,405.56,406.73,216.69,277.84,188.72,,,,,,,,,,,,,,,,,,,,,
2014-05-07 22:11:49.998000,L8,439.45,441.51,446.06,460.21,446.20,439.81,433.72,439.53,430.29,439.87,432.14,419.52,404.34,400.59,291.98,415.66,408.57,340.03,340.73,355.15,330.62,359.14,,,,,,,,,,,,,,,,,,,,,,
2014-07-03 22:05:50.119000,L8,331.89,362.54,369.20,363.66,362.55,351.48,356.00,363.93,354.09,369.51,370.43,361.16,355.20,288.75,350.24,361.76,363.64,338.04,330.70,294.69,221.19,271.93,185.78,,,,,,,,,,,,,,,,,,,,,
2014-07-10 22:12:04.328000,L8,239.14,382.62,381.62,308.85,359.99,264.86,194.09,,,,,,,,,,,265.67,271.45,225.12,213.63,175.95,,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:06:06.726000,L8,345.03,366.66,369.55,382.05,375.32,360.23,356.82,375.18,359.31,384.10,380.48,366.13,366.61,300.30,359.95,366.89,371.57,350.72,345.41,311.46,342.30,336.54,195.77,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,375.49,361.66,367.88,380.49,382.00,373.02,336.30,385.24,359.36,395.65,394.89,390.92,399.91,401.15,394.81,394.68,400.45,402.51,350.79,340.01,352.00,282.29,202.32,379.12,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:12:25.553000,L8,436.95,438.53,442.53,448.15,426.62,425.02,421.52,430.74,401.78,432.39,423.00,396.89,377.68,356.66,354.68,406.26,394.73,352.42,342.13,272.67,252.74,207.03,,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:12:24.268000,L8,434.42,434.41,436.11,443.04,426.52,427.38,408.95,433.93,402.57,425.60,423.34,391.96,377.96,352.58,360.55,406.75,401.19,352.29,345.51,266.81,250.08,209.12,,,,,,,,,,,,,,,,,,,,,,
2015-01-18 22:12:12.651000,L8,445.04,442.21,440.85,448.37,433.20,426.99,417.77,430.41,415.38,434.54,426.19,403.29,381.96,319.79,285.24,409.35,399.75,339.62,315.95,253.31,216.79,202.03,,,,,,,,,,,,,,,,,,,,,,
2015-02-12 22:05:51.250000,L8,316.36,361.44,366.78,362.06,363.49,350.42,329.44,353.94,350.80,365.09,384.03,362.79,357.98,300.31,351.72,363.18,365.72,339.90,342.55,332.33,223.19,278.00,196.19,,,,,,,,,,,,,,,,,,,,,
2015-02-28 22:05:48.437000,L8,322.43,360.81,362.24,360.18,365.77,353.43,334.48,372.76,354.05,378.88,370.39,348.50,319.83,285.32,260.43,351.93,330.00,328.22,348.82,337.34,225.72,280.08,196.54,,,,,,,,,,,,,,,,,,,,,
2015-04-01 22:05:25.791000,L8,311.41,360.05,353.47,355.13,361.34,348.37,333.59,389.23,401.54,396.93,397.03,395.14,353.76,298.55,350.09,360.91,360.85,334.61,335.60,311.71,218.23,276.65,192.47,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:32.351000,L8,433.52,434.18,436.45,447.45,421.55,427.88,432.26,432.58,418.32,424.67,423.76,394.72,360.67,305.95,270.55,417.10,385.64,326.61,326.65,256.26,213.96,195.20,,,,,,,,,,,,,,,,,,,,,,
2015-06-04 22:05:12.611000,L8,370.01,378.22,381.75,395.29,390.04,389.14,410.06,397.99,391.84,403.45,399.26,405.71,401.47,408.67,395.67,404.74,396.91,485.14,448.57,390.61,383.72,384.07,380.92,389.72,383.22,369.53,378.12,366.56,364.57,366.79,369.08,367.19,362.72,369.65,252.35,,,,,,,,,
2015-07-22 22:05:37.569000,L8,317.69,355.79,335.11,366.31,359.47,344.65,326.25,365.62,350.81,389.49,371.35,357.66,348.16,316.16,347.69,357.95,354.08,336.27,335.03,326.50,230.50,318.00,201.26,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:11:49.815000,L8,456.91,447.51,457.82,462.60,457.13,434.77,440.01,436.07,436.01,442.45,437.82,418.33,411.23,403.85,403.14,421.19,414.14,378.09,374.18,376.41,370.98,372.25,351.29,281.77,323.79,319.00,271.36,230.37,265.86,301.07,303.70,236.31,257.18,230.39,,,,,,,,,,
2015-08-07 22:05:40.232000,L8,317.27,362.66,365.68,374.26,377.61,381.55,395.98,348.50,340.89,385.85,363.52,358.12,351.02,305.98,351.12,362.21,351.20,339.47,333.67,304.59,238.38,283.35,196.37,,,,,,,,,,,,,,,,,,,,,
2015-09-24 22:06:01.750000,L8,331.58,361.37,363.00,374.01,370.80,394.51,349.99,384.17,358.66,390.22,387.39,365.74,359.81,317.37,360.33,386.51,368.06,348.75,350.50,341.17,349.80,327.01,203.48,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:12:21.455000,L8,364.37,311.90,,421.82,418.43,439.48,372.44,360.86,344.17,406.02,411.54,397.70,373.15,315.62,349.66,402.54,390.29,343.22,340.81,273.38,330.76,313.04,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:06:09.164000,L8,316.64,352.69,344.58,359.37,357.07,351.52,332.66,366.79,355.27,370.80,377.38,356.11,351.48,311.04,344.10,363.37,357.92,337.05,341.64,313.97,235.47,284.03,204.42,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:12:13.870000,L8,451.05,433.90,433.00,427.40,489.91,378.97,319.38,262.68,223.64,258.00,415.66,409.13,349.72,322.14,352.38,411.36,405.44,384.40,376.19,276.34,239.37,248.79,,,,,,,,,,340.24,275.14,,,,,,,,,,,
2016-02-22 22:12:06.535000,L8,433.81,435.21,441.12,443.27,441.86,427.66,420.41,430.00,406.69,427.46,420.20,408.23,389.98,318.44,366.97,407.57,391.01,367.49,339.67,266.57,204.78,189.32,,,,,,,,,,,,,,,,,,,,,,
2016-03-09 22:12:04.857000,L8,422.42,432.36,422.36,429.22,420.44,424.13,419.88,421.04,410.97,423.02,423.81,408.55,397.74,364.87,374.97,405.02,404.22,374.24,369.55,355.40,349.48,356.93,347.17,217.50,,,,,,,,,,,,,,,,,,,,
2016-03-25 22:11:56.307000,L8,418.02,432.20,429.86,433.94,426.47,394.84,383.57,418.58,400.29,423.78,412.06,407.77,387.39,314.94,262.74,404.33,390.09,339.41,334.90,264.28,229.04,208.93,,,,,,,,,,,,,,,,,,,,,,
2016-05-21 22:05:38.418000,L8,363.43,371.12,372.13,368.74,371.38,372.04,369.10,387.86,380.14,389.09,385.16,381.75,456.70,451.12,375.98,381.43,378.93,389.23,396.62,405.30,408.52,410.01,396.60,404.71,387.03,378.48,403.61,385.08,317.97,327.62,336.10,318.98,330.44,319.66,292.25,208.28,358.31,357.77,339.51,346.20,,,,
2016-07-31 22:12:13.964000,L8,,,,,,,,,,,,,302.94,267.45,238.42,260.49,312.39,273.94,277.63,226.58,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:12:17.658000,L8,433.23,437.07,437.08,437.96,432.88,426.04,418.13,426.94,427.11,427.56,426.48,438.17,408.69,406.98,405.08,417.06,405.70,375.91,375.28,349.86,344.38,343.84,340.35,321.14,319.13,320.95,314.36,232.22,278.28,328.11,299.81,281.99,263.77,238.57,179.01,,,,,,,,,
2016-09-01 22:12:24.298000,L8,435.10,434.63,432.83,435.61,428.51,419.02,415.72,426.84,427.85,440.63,425.81,413.41,397.01,388.04,376.31,413.62,404.87,363.57,350.30,341.05,340.02,333.00,331.28,325.39,317.91,316.58,310.22,296.81,300.40,290.52,275.55,271.84,283.05,280.90,235.80,249.14,231.86,262.55,253.76,241.34,234.41,,,
2016-09-10 22:06:15.488000,L8,323.36,366.64,366.11,375.96,377.33,369.79,366.09,386.25,366.80,397.24,393.05,379.00,456.27,451.50,378.56,469.73,455.32,376.63,369.81,359.77,360.54,346.42,361.67,353.14,269.22,359.87,324.09,317.73,320.63,333.55,336.29,323.39,336.95,314.97,281.52,,,,,,,,,
2016-10-12 22:06:21.213000,L8,319.47,374.66,357.29,373.25,392.23,377.36,409.01,416.34,429.12,440.96,428.33,358.10,349.36,310.34,361.21,395.28,386.51,338.58,331.96,309.52,223.89,276.79,200.22,,,,,,,,,,,,,,,,,,,,,
2016-10-28 22:06:23.178000,L8,357.19,358.63,354.54,368.09,371.55,350.29,370.20,384.63,355.41,382.67,410.95,359.19,350.20,313.47,371.28,363.47,363.35,337.45,333.78,299.98,245.04,269.08,201.28,,,,,,,,,,,,,,,,,,,,,
2016-12-15 22:06:18.115000,L8,361.73,378.45,397.61,413.07,360.09,359.04,362.01,390.66,404.09,412.81,399.60,391.86,372.58,369.41,360.47,395.51,381.14,352.67,361.14,361.53,364.28,363.55,359.73,354.44,348.97,361.28,367.74,366.99,364.99,369.34,349.17,305.07,358.57,309.42,279.26,200.25,,,,,,,,
2017-01-16 22:06:11.085000,L8,324.80,344.34,342.82,353.96,345.04,331.77,326.94,374.46,351.24,373.59,379.50,354.23,340.62,302.48,302.66,364.19,351.36,316.90,324.70,301.99,221.59,290.20,204.19,,,,,,,,,,,,,,,,,,,,,
2017-01-23 22:12:19.295000,L8,326.72,,396.61,333.26,379.62,385.16,374.36,411.85,373.32,379.53,,,,212.18,227.66,,,269.80,263.33,231.39,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08 22:12:10.910000,L8,356.45,428.42,409.54,421.78,409.34,401.70,407.89,421.08,388.67,423.49,414.31,386.44,350.58,315.94,280.62,402.47,367.84,319.98,318.39,272.93,244.57,228.00,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:12:05.979000,L8,419.28,429.95,413.44,423.27,405.45,413.98,412.50,420.17,390.73,425.85,417.04,393.56,367.79,313.09,280.01,402.63,374.99,321.42,326.18,273.85,247.15,241.76,,,,,,,,,,,,,,,,,,,,,,
2017-04-13 22:11:40.993000,L8,417.85,432.99,414.50,428.68,416.02,406.67,412.80,419.63,406.82,424.96,417.78,409.68,373.02,319.67,281.51,404.39,385.75,340.70,338.02,274.50,334.07,241.50,163.03,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:05:23.284000,L8,346.19,361.16,352.66,365.89,360.94,362.50,398.75,436.37,436.36,441.44,401.82,395.60,377.53,342.96,352.98,391.66,386.17,386.36,385.87,360.41,356.62,335.60,319.22,352.14,264.67,355.75,321.50,304.19,317.81,330.95,327.92,316.93,337.00,314.21,290.80,216.31,,,,,,,,
2017-06-16 22:11:55.802000,L8,,347.12,,,321.93,336.72,326.34,334.79,246.68,299.62,282.45,302.81,331.08,271.68,241.00,310.62,247.83,304.87,281.05,235.51,210.50,187.26,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 22:06:04.307000,L8,326.33,358.26,341.42,362.18,358.88,355.38,355.04,374.16,357.76,383.04,390.89,372.32,337.26,309.03,251.73,379.01,358.21,264.58,313.79,285.25,216.58,259.16,193.56,,,,,,,,,,,,,,,,,,,,,
2017-09-04 22:12:19.532000,L8,424.12,434.55,453.57,479.54,490.85,445.38,434.96,446.76,449.34,452.18,444.63,446.01,375.61,350.06,364.73,435.65,415.02,371.80,354.37,256.65,338.67,329.74,282.46,,,,,,,,,,,,,,,,,,,,,
2017-11-23 22:12:24.377000,L8,409.97,421.29,414.12,430.09,411.42,409.06,406.20,422.34,396.92,425.43,419.29,385.87,361.14,315.22,282.42,401.70,378.41,332.88,324.69,275.80,254.78,254.56,161.71,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:06:10.894000,L8,325.80,351.77,336.12,371.48,349.09,339.03,339.39,368.65,358.68,379.04,386.57,363.32,346.09,311.83,312.76,367.83,368.53,307.57,326.78,309.16,235.46,298.32,216.49,190.88,,,,,,,,,,,,,,,,,,,,
2018-01-19 22:06:02.658000,L8,312.10,326.83,335.01,354.23,351.02,332.13,336.77,366.05,350.96,373.36,378.43,362.26,260.13,252.44,247.15,388.30,321.43,279.69,320.67,306.00,235.73,289.13,192.36,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:11:55.717000,L8,419.37,431.27,419.09,423.47,420.56,422.18,427.57,423.46,407.67,426.99,420.10,398.57,371.07,323.82,311.96,384.36,381.28,325.17,240.64,,,,,,,,,,,,187.65,226.78,243.56,195.85,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,318.29,346.24,349.06,360.86,357.50,348.41,340.23,371.71,352.58,384.63,385.97,374.84,350.86,305.79,304.84,371.75,368.45,318.55,322.24,306.67,220.56,283.18,199.57,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:11:39.851000,L8,403.30,428.80,434.89,437.53,416.29,430.18,436.80,425.14,429.52,440.89,429.83,414.06,383.30,375.70,370.35,405.92,401.86,375.67,350.02,350.69,331.35,318.45,321.96,312.63,296.27,315.83,303.49,311.32,291.48,281.70,283.85,278.71,285.96,188.21,,,,,,,,,,
2018-04-16 22:11:30.626000,L8,415.07,417.00,412.82,431.47,417.97,407.50,414.03,421.17,427.31,424.38,411.09,397.70,370.72,310.47,280.17,384.41,373.93,322.39,351.34,270.48,246.49,222.53,,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:11:21.824000,L8,427.50,434.66,424.23,431.70,423.42,418.80,434.87,426.06,426.33,431.21,416.72,415.22,380.49,370.74,368.09,403.33,391.22,352.64,371.81,334.44,333.09,316.28,318.36,343.31,337.77,319.36,299.53,291.25,284.20,279.55,275.79,260.93,263.26,244.42,187.86,,,,,,,,,
2018-06-28 22:05:04.262000,L8,311.83,338.68,219.28,283.25,335.83,315.05,343.89,368.99,379.07,386.65,390.69,377.36,338.85,307.54,307.92,364.41,370.90,305.88,301.19,300.40,222.58,266.50,203.18,187.27,,,,,,,,,,,,,,,,,,,,
2018-07-05 22:11:18.754000,L8,243.74,265.32,171.65,393.80,367.56,352.56,336.03,400.73,361.14,390.10,406.96,340.32,243.52,258.41,184.29,326.00,257.09,268.13,269.57,227.73,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 22:11:34.242000,L8,211.63,390.33,171.58,410.08,368.82,362.55,336.75,405.93,359.13,406.63,404.83,337.81,,,194.90,328.01,252.98,267.07,261.58,195.84,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,354.60,371.62,391.29,404.23,362.24,357.93,355.84,377.65,424.71,429.61,409.72,376.36,369.23,356.26,353.78,374.94,372.04,347.30,349.46,329.76,257.57,299.06,311.71,346.34,220.26,,,,,,281.88,309.96,340.36,343.11,282.36,173.28,,,,,,,,
2018-09-07 22:11:48.356000,L8,431.87,434.85,431.31,432.97,418.63,421.52,417.42,426.34,407.16,437.28,414.53,404.75,383.89,360.03,351.57,409.38,401.55,347.51,341.88,336.11,322.02,310.26,310.22,307.66,217.94,304.05,270.59,285.54,259.76,258.74,267.14,234.14,258.12,226.67,177.59,,,,,,,,,
2018-09-16 22:05:39.825000,L8,399.63,357.59,360.30,370.13,363.51,366.50,355.69,384.42,368.60,386.44,383.83,377.14,361.47,354.76,355.50,374.76,368.67,355.91,359.68,332.83,344.81,341.51,312.10,345.25,236.81,316.93,304.52,285.36,307.45,318.32,324.33,315.03,336.66,336.04,279.24,208.65,,,,,,,,
2018-10-02 22:05:47.245000,L8,321.28,344.04,336.71,360.60,354.16,351.04,338.63,375.99,356.72,377.12,373.17,362.09,345.32,313.22,310.12,364.74,358.87,322.33,325.67,302.91,237.83,289.35,210.33,188.37,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:05:53.709000,L8,341.85,358.79,349.55,371.68,354.90,361.21,359.58,385.56,373.23,392.00,387.51,376.23,361.59,326.03,355.54,377.06,367.97,355.17,351.54,328.06,296.20,315.32,320.45,285.11,229.60,304.36,312.51,259.10,312.79,321.79,325.18,312.72,336.01,290.55,280.51,203.57,,,,,,,,
2018-11-03 22:05:57.421000,L8,330.04,347.40,268.26,263.82,216.00,348.82,337.50,369.73,353.72,376.98,377.09,361.07,342.39,309.37,311.88,366.97,355.48,322.41,323.82,301.68,244.45,293.40,214.96,191.13,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:53.844000,L8,,,,,195.35,281.01,281.05,338.08,323.21,346.32,348.82,321.33,314.45,287.90,280.25,314.69,318.10,235.58,299.24,267.97,188.05,270.39,192.10,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:50.255000,L8,324.62,355.27,335.75,358.26,365.16,331.70,374.42,372.47,384.27,406.98,381.70,372.88,351.42,311.34,312.16,368.37,352.48,318.54,320.50,303.08,233.60,294.15,214.90,189.27,,,,,,,,,,,,,,,,,,,,
2019-01-29 22:11:59.392000,L8,325.73,404.67,302.21,294.61,264.00,377.51,,,,,268.75,339.93,,,,287.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 22:05:47.667000,L8,321.37,340.51,336.49,349.12,339.61,333.45,331.69,364.00,350.07,372.78,366.75,357.04,333.36,309.60,309.79,358.75,346.25,318.00,321.91,303.80,240.56,292.10,206.94,185.82,,,,,,,,,,,,,,,,,,,,
2019-02-23 22:05:44.581000,L8,324.76,344.72,334.14,353.16,344.08,347.99,343.64,364.60,352.75,384.32,372.06,362.43,335.09,310.71,313.36,362.95,354.34,319.19,323.45,306.55,245.87,287.89,207.51,,,,,,,,,,,,,,,,,,,,,
2019-03-02 22:11:53.254000,L8,415.12,422.14,419.28,428.84,405.71,412.10,409.91,418.07,391.01,417.01,408.72,388.66,363.62,313.76,293.72,388.55,374.59,334.93,331.72,276.59,257.10,257.07,164.11,,,,,,,,,,,,,,,,,,,,,
2019-04-03 22:11:44.613000,L8,403.10,418.14,418.47,428.39,398.31,409.37,406.09,414.37,387.92,413.79,406.36,389.67,349.23,309.79,278.24,382.78,376.94,325.52,323.73,268.16,250.98,245.21,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,313.49,343.37,339.95,352.54,333.85,345.94,341.56,367.47,350.59,376.22,372.92,360.95,332.75,303.09,305.50,364.69,353.82,311.97,320.34,303.34,243.98,285.98,200.64,187.83,,,,,,,,,,,,,,,,,,,,
2019-04-19 22:11:38.574000,L8,402.16,415.87,411.28,414.90,398.81,402.60,405.86,417.34,386.30,413.38,404.67,393.04,370.58,306.84,278.06,386.54,374.64,339.96,335.86,276.11,247.21,245.93,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,,,,,,277.70,313.75,350.14,345.93,373.38,376.45,362.12,332.64,304.08,307.15,370.19,368.89,305.13,315.15,300.02,235.50,284.64,205.19,260.93,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:11.235000,L8,304.71,349.76,334.61,346.56,337.06,325.07,331.84,374.59,381.56,387.72,374.90,359.91,335.16,306.04,303.55,368.92,364.79,313.09,318.95,304.08,233.04,287.47,211.27,188.89,,,,,,,,,,,,,,,,,,,,
2019-09-26 22:12:33.152000,L8,431.17,437.53,441.42,458.55,436.46,443.70,422.93,428.80,430.85,431.18,418.17,412.06,387.17,372.16,369.19,408.14,404.85,371.26,343.74,331.18,328.18,311.10,313.06,306.88,331.35,316.07,278.27,234.23,257.57,269.80,278.10,278.20,282.65,258.32,,,,277.85,286.71,282.08,283.66,255.49,254.63,295.83
2019-10-12 22:12:36.150000,L8,311.18,274.08,270.55,387.27,357.24,364.00,329.11,398.52,333.63,405.33,397.40,337.05,318.25,258.06,,328.61,339.22,241.92,285.31,183.85,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:25.884000,L8,325.87,310.37,303.40,346.78,319.47,328.53,324.67,356.83,353.95,377.81,369.06,362.69,350.15,314.85,339.06,367.99,367.37,332.91,333.18,310.32,269.57,302.91,299.09,267.93,169.90,,,,,,,,,,,,,,,,,,,
2019-11-06 22:06:24.678000,L8,322.30,349.47,357.64,369.69,350.82,366.52,371.66,375.77,368.29,384.62,379.73,372.53,362.27,324.92,352.08,378.39,374.79,345.34,347.08,322.61,309.94,312.97,313.52,314.59,226.95,310.47,350.23,283.52,297.80,307.88,325.38,320.40,350.04,281.57,283.48,205.84,,,,,,,,
2019-11-13 22:12:34.076000,L8,423.33,412.60,423.41,439.52,449.83,429.72,436.20,422.70,403.27,416.62,414.68,407.44,389.10,378.18,361.84,411.41,394.59,355.28,349.53,342.06,343.56,341.86,345.23,329.45,315.24,305.15,297.45,288.93,264.86,254.00,263.39,263.32,268.56,278.60,272.09,240.73,229.92,211.46,224.03,220.00,239.14,222.02,225.81,254.10
2019-11-22 22:06:21.092000,L8,317.39,353.29,363.48,365.48,351.69,359.38,354.58,378.94,368.64,383.91,405.57,372.53,345.16,318.67,335.79,423.15,366.18,328.99,339.36,309.38,247.32,300.64,309.22,277.93,221.62,254.08,296.45,270.04,287.46,264.99,291.87,309.67,313.47,272.40,276.64,198.11,,,,,,,,
2019-11-29 22:12:32.100000,L8,400.44,414.41,426.32,428.40,386.44,422.49,413.69,419.67,404.56,409.57,405.41,384.66,353.68,315.51,324.43,401.72,374.90,326.33,317.90,277.79,263.77,264.52,176.46,,,,,,,,,,,,,,,,,,,,,
2019-12-08 22:06:20.730000,L8,313.38,339.09,348.59,355.72,335.35,351.15,376.27,376.00,369.84,379.71,372.60,369.40,354.82,302.47,315.63,368.13,378.81,303.05,328.71,298.82,253.16,303.24,292.08,261.01,163.56,,,,,,,,,,,,,,,,,,,
2020-01-09 22:06:13.711000,L8,296.60,340.99,353.82,348.51,328.87,307.31,365.02,359.03,355.04,361.81,367.95,372.73,332.34,309.00,317.23,374.37,364.54,312.80,320.25,296.77,222.80,290.29,212.87,188.93,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:12:23.000000,L8,286.59,,,,348.67,375.57,350.07,376.64,340.06,393.14,384.57,339.95,321.54,296.28,296.55,352.89,252.78,298.37,297.22,251.45,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:06:04.888000,L8,302.11,329.23,361.36,367.29,283.63,292.96,337.91,362.86,374.61,365.05,369.07,370.01,331.45,298.04,310.36,377.50,372.80,304.32,177.34,,,,,,,,,,,,239.81,324.36,337.11,346.36,,,,,,,,,,
2020-03-13 22:05:54.202000,L8,304.36,336.68,339.86,350.95,336.38,319.44,333.33,356.97,351.16,364.27,360.95,358.38,329.97,303.69,311.72,361.18,354.52,315.12,317.18,303.02,236.25,285.79,204.78,191.46,,,,,,,,,,,,,,,,,,,,
2020-04-21 22:11:45.778000,L8,307.58,293.93,282.53,408.94,384.17,416.62,372.45,346.43,302.44,390.94,396.90,385.55,374.03,309.76,334.12,386.42,379.19,335.37,336.77,271.80,245.26,242.92,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:36.568000,L8,422.01,421.10,414.53,437.25,432.21,414.00,416.94,409.71,409.37,414.19,401.88,385.10,376.56,372.12,372.36,382.41,377.82,354.31,346.34,340.34,323.84,314.46,315.73,317.70,314.99,301.71,294.37,292.25,270.44,274.45,261.14,247.88,261.86,242.25,244.59,235.77,220.42,223.89,226.54,,,,,
2020-05-16 22:05:27.607000,L8,341.96,345.67,349.64,361.73,353.65,354.17,357.16,366.02,366.76,372.68,372.38,365.09,363.68,356.94,352.37,372.67,367.40,355.06,338.93,347.61,346.29,341.75,309.79,345.71,267.88,286.62,297.90,286.11,294.71,327.86,329.51,310.91,337.58,335.89,334.28,225.24,,,,,,,,
2020-07-19 22:05:55.897000,L8,,,,,,,,,,254.98,260.49,251.85,184.67,,,265.31,271.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 22:05:59.720000,L8,,,,,278.43,267.65,281.12,344.71,316.44,281.25,322.35,295.61,305.57,258.46,226.38,315.40,301.33,202.74,247.47,240.94,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20 22:06:05.973000,L8,347.45,351.52,354.90,374.54,374.46,371.59,369.28,365.42,368.50,377.94,382.52,366.82,386.94,369.26,360.02,366.00,361.33,367.87,358.50,350.22,356.80,364.37,361.35,361.93,350.78,356.72,356.31,323.63,309.52,336.29,340.13,330.44,343.29,306.15,340.64,342.63,338.53,344.34,309.98,308.12,292.16,270.28,276.77,272.51
2020-08-27 22:12:20.322000,L8,423.22,429.03,431.54,436.23,414.18,427.04,420.62,423.05,406.18,416.51,410.61,393.44,376.73,365.07,357.09,402.43,383.65,347.98,343.48,286.65,328.11,280.13,309.25,239.23,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:06:18.848000,L8,306.81,344.81,344.33,351.64,340.10,352.03,377.76,405.27,348.40,362.59,366.80,347.89,357.99,316.52,361.27,365.81,363.08,356.07,347.52,315.37,280.09,299.34,297.56,266.53,201.46,,,,,248.74,248.56,299.49,330.28,259.80,,,,,,,,,,
2020-10-07 22:06:21.789000,L8,,,,463.44,391.71,384.73,384.78,401.48,395.93,378.25,375.85,369.68,368.81,354.48,361.77,375.24,376.63,362.78,353.22,334.95,336.97,328.92,326.98,348.43,269.32,341.02,378.21,383.22,277.19,249.61,295.02,287.95,293.99,290.96,282.55,222.13,,,,,,,,
2020-12-01 22:12:33.941000,L8,413.81,432.66,438.37,429.84,385.14,425.15,407.47,404.75,395.87,403.76,403.49,383.52,358.40,318.29,351.93,395.52,376.24,344.48,344.73,277.84,297.59,262.90,183.44,176.06,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:06:14.248000,L8,301.91,341.81,334.22,341.84,331.17,330.08,332.25,352.52,294.02,352.29,259.84,299.89,,,318.12,,,316.86,320.94,296.29,217.50,287.68,209.64,187.28,,,,,,,,,,,,,,,,,,,,
2021-01-18 22:12:21.414000,L8,369.42,405.38,395.87,407.97,367.74,367.80,334.13,371.26,340.01,392.28,383.95,316.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 22:12:20.196000,L8,414.77,427.50,431.53,431.82,413.84,415.11,411.81,412.97,401.57,413.69,408.11,389.56,374.03,369.39,353.19,398.20,383.02,349.82,341.64,326.24,320.24,297.11,307.28,302.93,245.38,271.84,273.71,235.80,238.50,263.64,224.44,237.40,252.00,231.77,190.12,,,,,,,,,
