dates,satname,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047
2002-11-29 22:09:01.492000,L7,351.45,356.68,337.25,357.32,460.76,404.01,316.74,339.29,350.29,365.90,462.72,481.34,442.27,460.26,464.49,470.77,430.63,405.52,486.14,462.87,414.66,418.10,425.80,411.70,404.49,409.71,390.72,435.47,431.94,451.74,425.46,455.39,470.69,437.68,501.55,431.63,437.37,391.20,390.24,393.75,386.31,396.41,400.77,436.17,448.31,458.09,386.19,372.80
2003-03-21 22:09:27.545000,L7,306.44,269.91,244.06,260.70,234.27,282.16,320.75,338.71,349.05,363.70,372.04,356.72,354.85,351.17,338.82,333.35,323.98,512.13,505.23,501.04,495.34,492.50,495.90,492.49,493.55,311.31,306.80,303.70,302.10,296.76,312.33,315.63,328.63,332.39,325.35,322.33,325.95,331.87,328.02,329.52,334.06,339.28,333.76,322.38,310.02,249.80,242.71,207.77
2003-08-13 21:51:32.649000,L5,,,,,250.53,318.99,349.43,364.51,373.34,393.29,398.97,381.33,387.02,384.68,373.58,372.94,358.63,348.80,354.16,357.71,362.57,354.93,347.37,340.86,352.22,348.39,350.24,348.83,350.11,353.55,361.11,365.80,365.68,366.89,358.96,366.01,366.52,366.76,361.20,357.48,370.65,363.46,369.81,357.84,357.85,347.63,341.20,296.06
2003-10-07 21:58:35.519000,L5,285.71,289.76,297.88,281.48,259.42,322.54,352.13,373.49,383.35,398.33,404.60,390.93,390.66,386.73,382.07,371.84,358.99,346.54,352.49,349.60,351.08,347.82,341.03,341.27,350.46,351.74,349.13,346.93,346.70,357.64,360.35,365.51,357.76,359.29,357.11,353.29,361.03,356.76,355.96,363.98,371.45,372.00,373.34,360.32,355.13,352.95,333.73,267.86
2003-11-17 21:52:57.120000,L5,315.34,300.71,302.42,286.12,265.22,328.96,348.70,366.59,379.00,393.36,397.78,388.58,386.77,380.88,374.75,367.23,359.23,352.98,359.41,358.53,357.08,357.81,346.94,349.86,347.43,349.63,343.93,338.19,341.92,348.19,354.08,357.05,362.22,368.93,364.00,365.67,367.43,368.57,361.96,367.30,366.47,364.85,365.79,353.87,351.16,343.18,338.78,304.51
2003-12-26 21:59:30.091000,L5,287.14,265.35,269.52,256.22,227.15,288.52,332.06,349.15,363.35,376.91,379.68,368.89,355.62,,,,,,,,,,,,,,,,,,,,,324.30,322.23,322.10,325.35,325.27,321.27,326.52,348.66,352.91,347.25,330.62,279.16,226.67,193.98,178.73
2004-01-20 21:53:24.777000,L5,314.86,296.46,300.51,288.95,275.54,328.65,358.20,377.18,389.18,404.25,406.06,398.51,396.80,389.66,380.22,373.39,359.27,354.33,354.89,356.38,357.19,353.16,348.66,347.91,353.58,354.65,351.96,352.58,351.30,359.71,363.11,365.42,365.36,370.06,364.66,365.23,366.50,366.64,367.45,369.79,372.62,379.86,375.98,369.56,363.03,362.66,358.44,316.83
2004-03-31 21:59:59.745000,L5,,,,,208.09,276.57,312.96,267.94,295.40,271.43,266.43,289.76,235.12,277.92,183.32,326.93,316.55,310.37,303.93,217.43,290.51,291.35,297.83,304.24,297.63,311.97,309.79,298.41,307.85,268.41,302.18,276.05,310.28,311.40,306.29,315.64,312.87,316.40,317.24,322.02,322.61,322.00,238.58,289.80,174.38,166.66,,
2004-04-25 21:54:35.260000,L5,,,,,,,305.84,202.25,182.01,345.94,347.86,260.62,,,273.77,330.49,251.41,309.29,,218.64,301.00,298.43,305.31,305.18,303.98,316.69,303.64,304.39,208.95,274.20,310.58,314.60,226.29,321.58,275.72,326.06,323.88,315.54,321.85,316.65,321.79,163.12,,,,,,
2004-05-02 22:00:57.398000,L5,,,,,,270.55,310.12,205.33,180.58,341.60,207.87,257.98,,,333.40,338.87,322.39,281.64,305.45,240.03,252.25,302.71,300.47,301.04,305.86,312.04,304.45,292.33,261.95,272.21,317.72,266.21,325.63,318.49,271.18,320.99,325.49,314.13,314.78,321.68,318.67,325.41,,,,,,
2004-05-18 22:01:26.569000,L5,,,,,,277.32,318.89,228.54,171.20,237.90,345.31,,182.97,267.68,338.17,341.47,187.82,307.79,311.47,264.37,244.38,230.12,309.08,258.29,245.52,320.05,309.68,287.64,303.37,245.01,314.83,192.45,237.84,228.80,,325.89,184.05,282.73,258.69,246.47,324.44,171.05,,,,,,
2004-07-30 21:57:15.668000,L5,,,,,,272.63,315.76,162.68,230.63,349.74,327.86,232.83,,251.78,336.16,335.95,319.12,316.07,,,258.24,314.40,253.63,251.61,,320.38,302.75,,,,,,,,,,,,228.63,253.91,319.31,300.72,,,,,,
2004-10-18 21:59:11.702000,L5,298.37,294.00,298.46,283.61,258.15,327.45,354.26,376.66,386.35,404.56,407.49,397.90,398.28,388.85,386.54,374.77,360.85,352.98,357.76,354.05,354.61,355.07,346.08,343.15,345.79,353.48,348.59,349.48,350.75,352.60,360.46,362.18,358.55,360.24,351.89,360.66,355.92,358.57,355.28,359.93,364.02,367.97,362.01,359.34,348.90,350.25,345.22,294.27
2004-10-18 21:59:35.533000,L5,294.05,292.57,294.74,280.35,256.76,325.53,351.78,374.92,383.79,400.79,405.12,394.99,396.27,386.73,384.56,371.83,358.00,349.91,355.14,353.33,352.62,352.93,343.14,342.88,343.61,351.67,347.12,348.15,348.87,351.72,359.22,361.14,357.29,359.10,350.99,359.18,355.80,358.74,356.04,360.42,364.93,367.36,360.93,359.08,350.26,353.10,345.34,289.55
2005-01-13 22:06:52.927000,L5,313.65,297.84,296.33,283.73,256.09,313.23,345.04,376.45,392.10,409.47,411.76,401.73,400.68,392.27,386.49,379.61,370.14,360.46,354.49,345.51,346.91,347.08,339.76,339.46,338.36,341.85,348.90,355.90,356.46,359.83,366.65,370.98,372.37,372.14,356.71,351.69,352.43,354.65,352.52,352.88,356.42,378.63,377.62,375.27,365.45,370.23,363.98,332.22
2005-02-14 22:07:21.106000,L5,253.58,240.87,261.92,241.03,206.94,271.18,312.91,328.40,341.01,360.26,364.27,362.11,363.11,353.87,330.22,325.29,313.08,,,321.26,321.76,299.37,303.01,299.87,299.98,311.71,301.90,302.26,298.17,321.21,328.40,338.42,223.22,254.86,253.19,240.76,324.21,313.70,312.04,313.15,319.09,320.68,248.56,306.78,238.58,200.03,177.60,179.02
2005-08-09 22:08:46.932000,L5,,,,,,277.21,309.59,218.10,221.51,336.52,348.91,257.69,,295.56,328.71,324.44,193.30,257.87,192.29,141.15,167.55,301.31,313.07,302.99,312.79,313.01,303.69,270.82,290.32,253.78,307.24,295.39,245.44,137.29,271.12,244.89,326.97,327.63,322.15,327.22,319.74,314.87,,,,,,
2005-08-25 22:08:52.862000,L5,,,,,,,,,,,,,,,,,,,262.04,294.60,298.56,290.80,261.95,300.07,272.61,308.06,226.48,282.00,278.38,245.19,300.04,287.68,281.74,264.96,134.03,317.02,319.79,313.86,313.35,317.25,316.86,317.27,,,,,,
2005-09-10 22:08:55.708000,L5,264.53,247.92,303.48,285.89,261.00,321.50,345.48,369.74,377.93,392.25,398.47,383.88,387.10,383.95,377.78,370.47,358.99,351.89,349.45,353.25,355.30,352.27,350.40,337.90,341.83,348.67,341.65,341.87,339.91,345.32,355.04,365.59,365.18,369.50,362.22,367.05,367.73,366.23,359.09,353.19,362.17,364.09,365.83,354.87,343.85,351.44,341.42,295.38
2005-10-05 22:02:41.026000,L5,224.26,241.94,265.65,250.26,221.00,280.99,313.88,331.79,341.89,355.15,363.70,348.65,350.87,348.67,342.19,336.57,327.54,315.89,313.21,303.16,301.06,300.77,303.84,306.84,301.51,313.37,197.71,,194.53,158.00,295.34,315.61,319.22,320.74,320.73,328.76,322.82,317.57,320.33,324.10,322.01,318.69,,,,,,
2005-11-13 22:09:08.414000,L5,314.89,300.59,303.15,286.21,279.26,333.21,358.66,381.18,391.35,395.11,399.95,390.06,389.66,383.55,376.78,367.11,357.60,348.17,349.29,357.86,361.06,361.45,355.44,352.37,358.27,361.49,357.53,352.58,340.59,349.78,354.01,360.16,361.97,362.27,358.14,370.95,371.77,372.06,371.59,371.69,377.11,377.62,375.27,360.05,352.68,354.49,344.31,304.54
2006-02-17 22:11:22.491000,L5,302.00,296.19,298.30,282.25,260.66,324.96,351.16,374.86,384.75,396.54,405.50,394.34,388.97,386.27,379.80,369.21,361.03,350.82,353.15,352.75,355.17,352.45,348.08,349.11,351.27,354.38,349.84,348.15,349.74,355.84,361.00,364.81,362.48,363.75,360.72,362.59,365.23,364.41,359.96,366.95,371.52,372.56,373.81,364.59,362.23,357.54,347.91,324.15
2006-04-15 22:06:18.610000,L5,,,,,200.01,272.49,305.69,207.48,,,,,,,328.28,315.02,313.49,,,,,,,,,,,193.78,299.58,292.26,320.50,327.29,326.70,334.78,326.06,332.16,329.11,328.42,326.53,330.00,329.72,322.62,257.28,298.39,216.94,192.19,172.24,180.77
2006-04-15 22:06:42.440000,L5,,,,,193.46,270.08,300.83,184.22,,,,,,,318.92,313.37,310.86,,,,,,,,,,,187.91,284.67,277.70,317.67,326.37,323.06,332.95,324.76,330.56,329.05,326.68,324.68,329.35,329.24,321.18,258.19,298.42,,,,
2006-04-22 22:12:36.093000,L5,,,,,192.54,272.46,310.51,318.76,191.04,349.58,358.75,341.88,335.65,335.73,326.88,322.72,309.14,300.80,295.99,294.95,301.06,299.93,299.25,298.48,307.34,315.71,311.57,300.82,306.79,299.04,306.03,312.67,314.61,316.45,315.92,314.42,321.91,315.15,311.59,322.58,325.18,320.57,,,,,,
2006-07-27 22:13:58.731000,L5,,,,,,233.06,295.44,,,,,,,,325.81,322.63,299.59,,,195.67,240.94,208.37,270.04,299.88,297.02,310.72,,,184.93,254.99,310.13,306.60,320.46,322.22,316.57,322.85,321.32,,297.98,314.93,266.35,312.80,,,,,,
2006-08-05 22:07:55.109000,L5,,,,,,261.84,301.63,139.76,,,,,,,317.22,321.40,308.27,296.01,,211.83,158.25,301.47,294.99,298.10,179.43,314.32,305.43,289.52,301.21,309.23,310.18,305.90,240.53,,314.58,315.76,318.25,313.65,304.28,308.89,313.84,295.73,,,,,,
2006-08-05 22:08:18.939000,L5,,,,,,269.87,141.42,252.14,246.97,244.44,265.51,,,,321.53,327.99,313.55,305.37,,,304.81,298.54,303.53,301.32,179.17,321.55,315.29,301.21,307.02,320.10,314.25,302.84,249.75,,283.06,326.07,323.75,322.74,315.36,321.66,320.34,305.58,,,,,,
2006-08-28 22:14:23.601000,L5,,,,234.56,201.70,247.52,298.79,306.57,261.71,335.49,346.07,,319.51,330.84,325.57,327.51,321.35,313.00,298.86,301.25,309.81,310.28,311.21,306.00,288.92,302.91,295.76,291.39,293.96,296.23,303.23,322.14,323.82,329.30,324.28,329.40,330.58,323.74,318.03,309.13,305.72,299.47,,,,,,
2006-09-06 22:08:43.357000,L5,264.68,220.72,214.60,287.10,269.60,333.39,361.14,383.90,391.25,407.12,410.85,395.53,391.88,386.44,377.90,374.04,366.68,354.33,354.31,351.14,363.98,361.26,358.49,356.09,360.81,366.01,363.45,358.72,355.02,355.77,363.41,365.83,368.90,371.46,365.53,369.13,377.57,377.35,375.52,372.20,382.93,377.92,380.54,356.49,357.86,346.26,342.45,313.57
2006-09-13 22:14:35.259000,L5,,,242.43,238.52,204.67,257.19,298.85,318.73,319.85,337.18,344.21,344.93,342.40,345.19,336.10,332.79,321.20,316.14,315.17,304.93,302.10,293.24,292.72,293.01,296.86,306.97,296.02,295.26,298.16,315.02,325.28,328.71,327.83,327.04,328.61,330.57,308.89,304.32,301.20,302.69,306.64,301.47,217.19,161.76,,,,
2006-10-08 22:08:40.914000,L5,,,258.19,229.76,207.31,261.94,279.18,306.17,327.33,282.71,170.31,244.62,212.45,285.79,327.50,313.99,179.29,144.42,146.06,217.89,280.99,294.08,299.44,303.95,303.86,314.21,303.60,300.33,267.89,257.03,314.86,220.93,225.47,326.55,321.94,326.91,320.63,317.94,310.35,315.28,314.58,292.29,,,,,,
2006-11-25 22:09:07.763000,L5,313.98,297.62,300.82,284.44,268.56,315.35,278.94,338.83,369.71,337.49,319.08,383.45,378.91,380.88,212.73,183.66,,303.33,353.35,348.27,343.44,337.83,334.75,336.05,338.91,353.06,345.85,325.31,320.81,319.75,324.56,332.05,332.45,333.72,340.40,368.09,368.70,366.38,366.81,144.58,213.03,245.08,244.23,255.39,340.09,343.31,335.37,293.85
2007-02-04 22:15:45.266000,L5,,,263.76,233.76,211.77,272.25,168.34,,221.21,352.88,362.31,354.95,348.51,340.54,331.43,323.90,316.18,241.18,241.02,,,,,,305.81,210.92,308.97,306.95,308.51,317.34,298.35,304.47,305.39,313.38,306.53,313.42,312.07,319.25,320.44,326.15,329.90,331.68,231.44,300.72,,,,
2007-09-09 22:07:45.163000,L5,,,,235.32,207.07,264.98,312.80,319.69,339.78,346.35,358.46,347.57,340.15,344.89,340.65,333.66,322.65,318.99,313.17,310.79,307.68,306.05,306.10,305.12,307.55,315.36,310.65,305.87,304.49,313.12,322.19,324.81,324.02,325.56,324.09,327.74,321.46,320.47,316.29,316.17,319.38,314.63,242.79,295.01,,,,
2007-10-02 22:13:42.645000,L5,,,,,,,,,,,,,,,,,,,307.28,316.39,312.44,311.23,309.67,274.80,,,231.56,294.54,313.86,326.10,332.09,339.10,342.65,342.77,254.40,259.46,287.86,284.73,167.81,314.22,260.02,309.14,,,,,,
2009-01-17 21:59:44.398000,L5,,,,,228.47,287.35,314.58,286.10,262.75,264.50,266.84,,,,,320.87,329.09,328.52,276.63,220.70,320.30,326.09,327.76,316.47,318.09,324.99,318.01,317.92,316.14,324.60,330.06,339.93,340.94,342.04,336.51,340.22,342.46,339.37,328.97,330.90,333.49,337.73,333.58,313.19,,,,
2010-02-05 22:05:29.575000,L5,306.94,301.14,304.12,287.43,264.44,322.75,351.49,371.65,383.96,397.49,399.26,394.12,388.56,385.25,385.12,378.60,368.05,363.62,362.78,364.16,362.53,361.80,360.02,341.58,346.08,348.92,348.01,346.14,347.46,352.28,359.31,373.05,373.81,376.67,370.07,373.11,373.39,372.45,360.70,360.56,367.25,367.60,372.96,363.28,360.54,367.34,364.20,338.93
2010-10-26 22:10:38.745000,L5,266.53,262.34,265.73,250.49,236.44,309.89,336.28,350.19,363.06,376.48,381.06,373.31,370.93,363.29,358.81,359.42,331.66,328.19,331.69,329.11,332.00,327.54,323.80,323.14,337.29,339.57,340.74,338.48,340.14,347.59,354.94,361.92,350.38,350.49,347.18,348.80,352.04,350.98,350.59,369.70,375.13,378.93,382.76,374.20,372.25,367.29,347.55,300.97
2010-12-22 22:04:29.137000,L5,303.46,291.90,296.97,280.42,257.18,317.79,346.82,365.22,374.25,392.25,395.33,385.15,383.23,379.66,375.50,369.11,357.89,352.80,352.14,355.01,353.15,351.20,347.50,337.11,340.96,342.08,341.53,338.92,340.34,346.71,355.28,364.50,363.21,368.05,358.82,365.12,364.06,364.14,357.03,358.45,364.84,365.10,370.54,360.54,355.97,362.57,354.84,331.28
2013-05-11 22:22:42.945000,L8,,,,,,249.43,302.96,280.66,256.66,224.96,253.10,225.37,322.85,321.27,322.76,315.02,302.56,295.02,267.09,,285.84,291.38,295.89,297.92,146.96,305.34,236.66,291.82,254.18,254.74,306.83,307.03,309.11,220.07,164.19,311.13,309.23,279.17,267.73,248.15,307.62,314.13,162.31,310.77,282.89,,,
2013-07-23 22:16:34.633000,L8,,,,,,246.19,302.83,,,,,,,,320.98,310.44,300.66,291.34,276.66,268.16,218.60,287.83,296.78,298.74,149.34,268.09,299.36,292.66,275.13,256.79,305.62,304.91,211.31,314.86,311.85,311.13,309.00,304.46,247.76,315.03,307.87,163.73,,,,,,
2013-09-25 22:16:28.938000,L8,302.82,246.79,275.72,265.26,230.97,290.83,324.72,344.81,356.75,370.28,375.07,364.54,361.47,355.68,349.11,341.21,331.14,324.14,323.32,323.48,323.75,320.47,319.67,315.33,316.05,321.67,319.93,316.03,317.88,322.33,328.86,335.17,335.69,339.13,333.90,338.25,336.19,336.37,335.43,335.26,340.36,342.39,345.03,339.44,332.74,327.86,320.21,302.50
2013-10-02 22:22:40.460000,L8,299.27,249.75,275.85,265.62,231.77,289.98,325.04,343.76,357.39,369.47,375.41,364.72,361.71,355.44,350.08,342.33,330.78,323.32,324.83,324.08,324.22,319.65,322.51,314.79,316.09,323.98,321.05,316.78,318.33,322.92,328.87,339.41,335.36,340.37,333.48,338.86,336.49,338.72,335.60,337.27,340.05,342.90,345.25,341.40,334.25,329.00,322.13,303.87
2013-10-18 22:22:37.411000,L8,205.23,227.88,250.75,244.64,208.16,238.49,293.18,313.95,319.91,343.20,348.00,220.08,249.08,247.63,181.45,146.81,240.69,239.83,235.82,185.41,235.62,212.73,285.66,289.07,151.73,259.14,291.77,138.12,192.71,228.97,288.59,303.23,307.99,306.14,295.18,246.51,299.67,247.49,299.17,303.39,302.07,302.73,154.22,304.00,298.46,272.52,240.57,191.02
2013-10-27 22:16:19.549000,L8,273.49,230.40,250.97,245.12,209.46,246.24,302.67,323.56,324.70,346.54,351.22,339.40,335.73,334.65,332.53,321.33,308.47,219.70,232.97,280.04,297.29,287.66,286.50,294.74,293.56,303.74,296.84,288.21,279.45,293.97,302.20,307.15,310.72,314.26,310.04,310.32,309.27,304.66,303.82,312.29,311.76,312.81,160.76,315.96,307.82,280.22,242.89,197.43
2013-11-12 22:16:19.914000,L8,297.53,273.22,282.07,270.90,234.24,285.44,326.82,348.85,360.53,372.41,376.44,368.36,362.93,358.05,353.75,344.85,333.82,327.48,326.03,326.47,327.72,324.68,324.27,317.16,317.61,325.71,322.28,317.92,321.19,324.78,331.85,340.89,338.50,342.02,336.44,340.34,337.87,338.14,337.20,338.40,341.95,345.40,347.25,342.13,335.06,329.29,327.41,309.61
2013-11-19 22:22:25.407000,L8,302.50,272.16,281.00,268.29,232.70,283.74,324.69,344.66,354.33,370.53,374.69,365.51,360.79,355.61,350.63,341.74,330.76,323.63,322.40,321.65,320.67,318.39,315.26,306.06,305.71,313.09,310.49,302.99,300.52,305.10,312.46,326.71,328.40,334.31,327.93,331.69,331.37,332.04,329.93,331.68,337.12,340.97,343.70,338.88,332.37,327.58,326.12,306.77
2014-02-23 22:21:32.043000,L8,292.89,266.01,282.27,268.32,233.17,287.44,328.20,349.06,358.95,372.81,376.45,369.91,362.34,359.17,353.21,345.29,336.37,328.28,329.83,328.95,329.01,326.23,327.16,323.59,323.61,329.39,327.04,322.89,324.65,330.08,338.33,343.66,342.71,344.93,341.46,343.29,344.33,342.50,341.65,340.87,344.61,346.28,347.80,342.82,337.43,331.09,329.58,314.63
2014-03-11 22:21:19.920000,L8,305.13,258.98,280.39,266.83,232.71,287.64,324.75,344.15,356.64,367.82,374.60,365.13,360.35,356.04,350.79,341.91,331.83,325.37,324.95,324.04,325.15,323.20,323.78,318.20,318.02,324.65,322.01,318.09,319.86,324.52,332.44,340.70,337.21,340.91,335.57,339.08,337.03,337.65,337.07,336.28,341.02,343.85,345.91,341.20,335.11,329.08,325.06,309.32
2014-03-20 22:15:01.497000,L8,305.44,255.70,280.61,266.83,234.97,289.34,326.44,346.82,359.34,371.82,375.75,366.02,361.93,357.54,351.70,344.24,334.36,326.86,326.92,326.44,327.70,324.80,324.28,320.05,319.83,327.27,323.76,321.03,323.13,328.16,335.60,343.95,339.86,343.25,337.73,342.68,341.42,342.36,340.64,339.47,341.62,344.25,346.65,342.71,337.95,329.77,327.14,311.66
2014-03-20 22:15:25.455000,L8,305.41,255.33,278.81,265.91,234.33,287.79,325.40,344.18,357.66,369.69,374.61,364.84,360.46,356.44,350.59,342.58,332.59,325.84,325.33,325.91,326.92,324.04,323.52,319.39,318.47,326.25,322.56,319.97,322.16,327.24,334.95,342.70,339.11,342.44,336.81,341.73,340.41,340.86,339.40,337.68,340.96,343.70,346.15,341.97,336.49,328.45,326.19,310.89
2014-04-21 22:14:29.865000,L8,,,,,,252.41,303.45,186.70,232.47,347.01,355.85,340.17,339.82,338.33,332.51,324.04,315.92,305.12,307.21,285.98,309.85,301.84,301.63,297.44,297.58,307.17,243.04,229.18,262.60,274.19,309.00,307.90,311.15,137.17,239.61,247.30,197.38,303.65,304.31,313.63,312.42,315.41,297.00,302.00,294.08,270.99,247.21,202.30
2014-04-21 22:14:53.828000,L8,,,,,,,,183.77,219.69,344.40,354.82,337.38,337.40,337.44,331.15,322.59,314.16,303.36,305.79,282.09,308.97,296.47,300.02,296.01,296.66,306.10,239.28,292.15,259.07,266.37,307.28,306.93,310.25,234.94,308.68,309.69,306.31,160.95,302.11,311.51,308.99,312.22,293.84,296.85,281.62,243.04,243.22,198.98
2014-07-17 22:20:39.943000,L8,,,,,,252.36,305.20,228.44,248.47,335.04,324.82,250.20,322.50,264.27,316.84,314.75,302.20,296.74,,,287.39,261.97,297.23,295.50,218.52,305.48,279.69,292.03,242.24,263.11,303.24,261.96,211.83,218.00,159.33,311.74,308.54,231.61,264.67,308.54,301.29,301.23,,,,,,
2014-08-11 22:14:39.696000,L8,,,,,,267.07,308.60,314.89,319.23,230.36,264.30,228.46,299.10,324.51,325.27,319.51,256.11,300.52,160.74,185.31,265.10,287.67,292.46,244.09,242.46,249.56,249.38,298.52,248.62,267.11,294.10,180.54,,317.28,309.47,316.77,311.13,308.27,304.73,309.95,317.17,321.12,325.37,319.77,312.04,290.36,259.96,207.40
2014-08-18 22:20:51.886000,L8,,,,,199.08,248.32,305.99,311.82,315.92,342.17,354.20,334.12,337.01,337.42,330.61,324.42,314.22,302.88,304.99,289.61,307.31,299.19,296.14,294.62,296.56,303.76,299.38,290.38,257.46,268.26,306.12,305.70,309.99,314.94,245.66,251.12,311.35,302.11,304.31,311.44,305.17,317.14,320.65,315.00,309.51,287.53,237.18,193.43
