dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2016-03-18 22:07:01.867000,L8,,,,,,,522.99,491.28,514.99,,495.61,459.55,425.82,409.67,402.09,392.41,383.91,387.60,418.53,414.54,391.97,378.10,366.27,359.97,351.97,361.27,373.38,344.23,337.41,391.88,379.74,355.33,334.19,322.97,296.42,287.63,279.78,287.55,312.80,352.91,399.95,395.93,359.47,272.28,277.08,243.48,310.21,297.70,286.25,302.99,298.78,284.82,264.16,275.00,256.36,239.44,246.84,214.44,219.42,225.65,214.94,192.95,164.89,183.68,150.73,,,,,,,,,,,,483.88,232.25,151.26,212.46,464.75,463.17,472.09,,,,,,,,,,,,,,,,,,,446.91,489.19,512.29,,,,,,,,,,518.55,532.28,501.83,455.38,,,,,,,,,,,,,,,480.05,469.80,433.54,460.23,453.61,460.50,467.32,465.09,465.09,480.62,371.13,486.19,466.31,445.58,,,,,,,,
2016-04-19 22:06:46.856000,L8,,,,,,,519.72,481.96,516.96,,497.43,438.02,425.30,409.74,398.42,392.43,379.79,380.56,414.26,406.80,391.30,376.44,365.57,350.60,342.81,354.67,362.72,339.55,343.42,386.52,376.51,340.24,313.52,305.87,294.19,294.86,283.88,286.97,310.92,348.84,359.13,355.08,345.90,341.09,338.11,310.63,299.70,297.05,275.15,294.94,288.63,279.33,258.92,266.93,254.05,231.71,241.23,217.03,209.10,212.04,192.60,193.53,168.01,160.75,148.21,,,,,,,,,,,,345.55,220.40,154.95,321.66,196.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.14,276.42,428.21,444.97,450.55,455.94,471.65,472.86,293.56,359.78,372.22,255.42,460.82,442.61,,,,,,,,
2016-05-05 22:06:50.290000,L8,,,,,,496.41,502.23,440.40,372.69,411.16,500.02,434.60,423.16,407.41,399.29,391.28,378.79,384.66,411.80,406.08,395.79,377.00,365.52,346.56,341.99,352.59,353.62,337.67,335.02,385.67,379.95,334.81,304.90,303.00,297.93,295.98,279.95,287.32,307.15,349.03,356.53,355.48,346.13,344.11,330.68,307.74,300.17,201.06,246.77,279.00,297.41,277.03,253.06,269.41,256.47,233.80,247.78,200.39,216.50,205.71,194.31,191.92,167.54,163.30,,,,,,,,,,,,,488.29,398.62,156.06,324.00,199.71,,,,,,,,,,,,,,278.21,308.71,,,,,,446.48,503.48,516.35,,,,,,,,,481.41,518.36,500.08,429.59,526.16,491.39,,,,,,447.82,479.58,473.06,520.53,,,,528.09,477.71,457.16,428.72,439.96,449.85,455.01,471.68,187.38,296.79,366.90,381.68,333.74,458.63,440.93,,,,,,,,
2016-06-06 22:06:54.973000,L8,,,,,,,519.92,461.91,518.51,406.98,499.97,428.78,414.02,401.62,392.57,390.45,387.08,378.32,425.39,405.84,388.60,376.71,361.57,348.51,344.01,354.42,352.28,333.57,341.47,388.86,371.71,348.32,316.51,301.69,296.91,286.04,279.88,280.07,304.49,345.81,353.57,357.26,356.83,336.74,194.65,,293.81,,210.26,299.87,267.50,193.16,245.08,270.21,255.32,178.83,240.82,229.47,219.80,218.80,206.93,198.40,164.91,158.94,,,,,,,,,,,,,490.96,345.91,151.47,321.95,196.61,461.56,468.64,,,,,,,,,,,,293.85,309.74,,,,,,446.30,517.84,522.34,498.37,,,,,,,,489.26,516.52,,512.98,458.65,485.95,,,,,,473.31,477.53,465.42,516.27,,279.64,200.98,524.61,349.07,337.62,421.99,430.54,446.26,450.66,468.28,464.17,462.65,475.64,463.95,458.47,454.45,433.42,,,,,,,,
2016-07-24 22:07:13.819000,L8,,,,,,,,,,,502.95,425.88,411.90,400.42,377.99,389.02,375.63,380.59,402.52,398.94,386.05,371.20,361.87,340.50,330.72,340.17,344.73,332.08,336.79,381.75,368.17,329.53,306.51,300.42,289.78,284.40,274.63,281.27,302.97,341.06,358.30,346.39,333.41,339.94,316.84,,291.90,197.36,220.69,247.51,265.19,259.54,247.67,251.82,241.31,205.54,239.27,168.39,180.83,195.36,187.71,175.02,162.90,165.75,147.33,,,,,,,,,,,,492.65,401.12,156.90,318.38,199.19,462.71,470.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.38,511.82,457.43,,,,,,464.81,483.28,469.19,517.75,,,,524.56,338.50,335.55,423.59,429.37,442.01,448.66,469.74,468.84,464.80,480.46,463.66,462.20,450.42,431.96,,,,,,,,
2016-08-09 22:07:15.795000,L8,,,,,,,,,,,,462.78,428.99,388.70,404.22,402.77,403.36,398.09,405.22,415.65,394.04,386.17,377.31,353.00,341.25,331.28,351.44,330.14,340.01,384.68,379.38,338.23,306.21,306.97,285.20,301.27,283.56,313.80,312.18,351.38,374.96,369.53,368.67,366.07,350.94,333.05,311.25,300.96,306.39,309.92,317.07,306.22,299.05,300.83,335.61,383.35,373.86,306.61,333.01,330.95,323.08,371.01,285.68,263.74,231.87,217.22,260.24,162.02,154.86,,,,,,,,328.91,507.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.15,426.02,421.64,530.64,,519.65,507.63,498.10,459.70,482.08,491.49,441.31,449.36,459.65,457.21,433.63,484.25,481.74,478.75,429.45,464.82,,,,,,,,
2016-09-10 22:07:27.365000,L8,,,,,,,,,,,500.87,431.28,420.36,406.96,392.77,390.39,385.40,377.09,407.74,399.95,388.04,380.32,365.70,361.72,348.53,349.76,345.73,332.62,338.88,382.56,371.42,342.19,309.98,304.14,292.64,283.63,281.57,276.59,310.53,345.36,355.37,349.31,341.68,273.97,283.38,256.91,246.98,279.09,273.01,287.80,282.71,276.97,251.90,252.01,233.73,203.21,224.81,169.81,189.30,192.06,183.15,174.20,166.58,174.38,149.56,,,,,,,,,,,,490.38,415.21,,307.82,194.22,465.38,472.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.71,508.23,474.52,486.04,,,,,,,,,,,,530.05,483.89,413.58,424.18,441.91,444.25,450.67,471.16,469.85,468.24,479.20,470.99,462.60,456.86,438.34,,,,,,,,
2016-10-12 22:07:33.085000,L8,,,,,,,520.05,470.31,518.97,443.16,497.48,447.14,433.71,421.92,405.06,401.29,389.32,389.33,411.56,408.48,398.45,388.85,373.29,353.85,340.91,355.65,363.36,341.28,353.59,392.21,377.39,346.70,322.22,327.20,299.49,294.65,290.05,289.99,318.07,353.99,373.33,356.59,351.92,353.02,277.02,242.43,226.91,301.84,285.06,294.98,296.55,285.60,267.94,264.56,249.02,228.09,235.46,209.30,207.38,202.80,192.41,187.29,173.60,170.95,161.84,149.45,,,,,,,,,,,486.41,209.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.79,484.04,437.50,483.96,459.95,472.77,480.57,479.67,289.08,343.94,364.74,469.89,465.08,450.46,,,,,,,,
2016-12-15 22:07:29.991000,L8,,,,,,,506.15,405.37,518.85,421.59,494.98,448.55,437.13,427.56,410.36,401.92,388.49,389.92,411.85,410.24,397.50,389.42,371.77,351.55,344.14,355.54,373.28,344.68,347.73,392.65,390.36,344.43,314.67,308.20,294.63,291.44,287.71,289.51,315.47,355.65,373.55,357.14,354.14,352.78,271.51,191.50,219.57,303.63,287.60,292.27,298.20,283.06,266.76,263.48,249.83,232.92,235.64,214.79,208.14,203.09,192.16,188.06,170.45,167.07,154.50,,,,,,,,,,,,482.56,158.02,,314.23,188.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.77,483.86,442.00,490.00,479.51,486.27,484.18,482.57,485.04,491.43,338.62,470.17,465.54,453.52,,,,,,,,
2017-01-16 22:07:22.953000,L8,,,,,,,,,,,500.24,436.67,427.47,411.97,401.52,392.45,376.06,380.65,407.27,402.49,388.70,377.52,361.26,339.14,331.11,344.79,357.00,336.54,334.48,379.01,373.88,328.30,305.44,297.04,286.11,284.22,275.35,281.18,302.80,344.40,357.96,348.84,340.75,343.89,335.51,313.06,300.32,294.27,279.87,282.71,291.58,272.74,252.78,255.83,240.91,226.12,229.35,206.79,203.18,198.32,186.05,179.21,162.43,161.15,147.58,,,,,,,,,,,,486.08,414.08,428.00,442.09,489.45,343.15,488.57,,,,,,,,,,,,,,,,,,,442.40,489.27,505.46,,,,,,,,,,502.61,496.54,341.85,504.87,458.78,494.61,,,,,,,,,,,,526.71,475.47,461.32,430.11,450.62,454.75,467.44,471.67,469.68,466.82,478.76,470.99,465.19,454.74,443.47,,,,,,,,
2017-03-05 22:07:02.841000,L8,,,,,,,,,,,496.39,435.19,430.07,415.77,404.06,394.45,379.15,383.75,409.94,406.41,393.00,379.44,364.61,342.38,338.65,348.95,358.28,339.84,337.00,383.53,378.20,330.88,308.73,298.91,287.23,285.83,280.27,283.34,305.74,344.45,364.15,352.89,348.17,348.45,274.49,188.29,229.13,297.34,283.90,286.42,298.08,278.93,250.09,261.07,249.11,234.74,237.37,213.60,208.50,202.26,192.19,185.12,167.63,166.09,151.33,,,,,,,,,,,,348.47,227.20,153.32,212.39,477.24,497.94,480.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.44,481.86,465.10,432.17,461.59,455.82,466.49,476.00,474.68,470.52,484.46,232.45,466.49,456.51,444.28,,,,,,,,
2017-03-21 22:06:52.698000,L8,,,,,,,513.45,450.28,523.17,408.76,495.20,443.56,440.17,432.82,331.38,226.14,198.16,206.74,320.38,340.40,305.63,394.15,373.71,348.33,321.29,356.22,368.30,,,,,,,,295.00,271.73,265.50,283.42,310.84,340.53,359.53,344.91,331.73,278.28,187.89,187.98,150.91,283.22,280.81,291.14,290.40,292.07,236.75,211.77,224.12,240.83,235.10,215.18,207.38,206.84,208.31,180.63,169.70,179.42,,,,,,,,,,,,,355.43,196.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.84,486.03,,,,,,,,,,,,,,,517.99,492.45,483.43,508.46,465.91,304.04,472.81,483.02,500.82,501.16,437.04,428.23,419.33,455.43,,,,,,,,
2017-04-06 22:06:45.830000,L8,,,,480.10,468.86,442.63,420.54,419.94,394.96,298.38,488.10,449.78,442.88,428.75,416.05,403.82,421.25,452.17,450.77,420.57,401.43,402.56,377.86,363.55,343.09,359.72,373.14,349.37,349.91,397.10,388.84,377.49,322.56,311.60,305.27,301.86,288.50,294.81,318.91,358.98,375.35,360.73,354.99,358.38,274.18,325.34,311.64,305.43,299.60,300.63,307.03,293.16,270.61,268.79,256.77,241.37,246.21,221.88,221.32,211.60,206.45,196.60,184.08,181.25,166.54,159.45,159.69,149.81,,,,,,,,,358.16,161.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.32,496.35,485.85,444.24,488.80,475.56,481.48,490.70,483.58,486.25,495.76,346.18,479.92,464.16,455.70,,,,,,,,
2017-04-22 22:06:36.244000,L8,,,521.07,462.27,457.67,440.68,473.54,434.84,521.40,441.09,382.54,445.62,433.15,425.11,410.15,402.53,387.54,392.01,415.63,411.82,399.25,398.04,375.25,379.14,349.82,357.28,374.43,347.19,350.90,392.34,383.34,349.09,321.42,313.41,300.00,293.01,289.59,292.01,322.10,350.35,375.36,356.73,350.66,352.09,344.73,315.07,300.59,293.74,284.15,291.73,296.60,283.66,255.92,271.93,256.23,242.34,239.18,218.08,211.33,206.55,199.76,185.48,172.76,169.29,158.27,148.21,,,,,,,,,,,481.24,192.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.38,494.53,482.75,440.36,478.65,466.00,478.41,485.08,479.99,482.32,490.52,479.08,470.47,462.60,449.85,,,,,,,,
2017-05-08 22:06:35.164000,L8,,,476.77,445.32,435.87,415.86,369.97,345.86,527.24,444.16,492.88,448.20,429.40,424.76,407.86,401.95,386.44,389.27,414.32,411.23,400.56,398.64,378.67,363.35,349.24,360.98,378.13,348.32,353.75,399.03,384.56,348.12,322.92,316.75,302.29,294.58,290.60,292.37,322.76,351.87,374.94,358.08,351.71,350.69,342.07,315.11,301.51,295.11,285.09,293.94,295.86,284.33,258.95,270.43,257.66,242.44,240.64,222.29,213.88,211.19,200.08,190.26,174.57,169.55,160.18,152.37,154.50,,,,,,,,231.63,237.25,463.19,184.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.70,282.14,268.30,441.89,482.84,468.63,477.29,483.76,480.86,482.67,491.26,331.40,468.75,464.01,448.83,195.42,,,,,,,
2017-05-24 22:06:46.292000,L8,,518.78,474.61,447.65,432.85,407.83,367.76,342.29,308.38,245.13,184.73,448.72,433.78,422.84,414.06,402.43,388.17,396.43,416.07,414.27,403.74,431.94,376.90,364.11,350.99,364.89,373.80,350.99,354.21,391.23,386.75,353.39,326.62,313.59,307.17,306.04,289.32,299.56,319.20,360.38,378.13,362.75,353.93,356.97,340.82,314.46,307.26,301.45,286.57,290.78,306.56,286.16,268.24,274.09,261.35,248.93,254.19,230.00,223.83,217.18,206.75,201.22,178.58,184.04,167.03,162.40,168.66,,,,,,,,243.15,248.88,192.26,164.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.14,500.33,485.79,444.29,492.30,475.99,481.87,487.31,483.23,483.96,497.83,481.92,477.26,462.03,453.20,222.46,,,,,,,
2017-06-09 22:06:54.260000,L8,,,,,,,511.05,450.57,434.10,422.72,497.17,275.17,424.58,412.72,405.41,397.28,381.96,389.60,409.07,407.80,392.31,383.97,371.29,348.67,338.80,352.62,358.00,338.90,343.19,376.70,370.63,332.67,318.72,307.29,298.42,294.22,281.78,294.55,313.67,347.67,364.89,349.44,340.31,344.78,325.07,299.93,293.18,194.87,265.22,275.74,295.49,275.15,255.24,264.71,250.37,222.95,235.37,208.58,206.20,201.43,195.81,181.47,171.54,166.63,156.85,150.05,150.16,,,,,,,,,,482.98,207.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.71,510.82,,,,,,,,,,,,,,524.18,484.98,457.86,435.38,463.82,455.32,463.74,479.80,474.32,294.35,369.32,321.30,330.61,222.35,301.57,,,,,,,,
2017-08-28 22:07:19.886000,L8,,,,487.52,518.69,507.16,457.27,405.03,360.34,294.76,242.68,520.19,509.04,506.46,500.32,497.11,468.94,484.21,501.98,488.97,466.01,464.85,460.02,418.78,402.91,403.25,518.28,458.73,519.58,506.90,459.48,400.57,369.44,388.31,342.85,358.78,522.92,383.33,468.17,461.08,461.51,435.21,444.67,449.74,456.30,447.33,435.01,471.85,,521.86,507.01,483.66,374.03,439.00,452.39,353.09,352.97,363.75,315.81,309.38,319.50,288.78,290.21,284.63,348.00,370.93,360.75,336.25,268.59,344.24,234.23,238.79,229.92,264.39,261.46,249.07,213.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.06,240.78,302.35,307.69,199.89,224.01,256.93,234.10
2017-10-31 22:07:31.844000,L8,,,480.42,520.59,430.79,444.16,508.85,449.47,527.00,528.67,403.17,453.76,439.67,432.95,415.71,407.37,393.54,398.85,416.59,414.55,403.47,394.91,377.75,357.90,343.95,359.93,372.27,346.56,351.87,391.46,384.61,347.82,322.52,312.05,298.00,412.55,428.09,438.19,453.12,494.67,477.09,356.63,354.23,356.26,350.05,327.81,304.45,306.63,290.94,294.10,298.33,285.88,269.18,265.93,251.76,237.09,240.46,221.46,212.45,209.46,198.15,193.07,178.02,173.44,165.15,156.98,156.49,,,,,,,,,,475.12,193.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.58,491.43,482.93,497.18,484.78,486.02,487.41,486.38,486.52,496.90,487.85,473.11,469.08,455.87,,,,,,,,
2017-11-16 22:07:28.249000,L8,,,,,471.45,442.22,512.95,453.50,527.25,443.92,495.92,449.25,439.08,428.93,414.90,404.10,392.83,395.90,414.38,415.05,404.52,397.01,475.54,446.06,413.12,359.61,368.88,346.64,348.28,386.25,378.71,343.13,317.13,307.38,296.10,293.59,284.47,295.55,317.21,354.97,368.23,354.49,350.79,356.27,345.60,322.61,304.22,304.21,289.25,288.05,296.99,281.72,267.48,263.08,249.69,233.29,238.56,217.34,211.03,205.21,194.08,189.32,173.82,171.19,157.83,152.60,151.88,,,,,,,,,,477.66,207.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.73,485.08,475.20,491.96,483.06,484.23,486.18,484.31,483.49,496.32,482.83,472.98,462.91,456.05,,,,,,,,
2017-12-02 22:07:22.770000,L8,,,,,,,511.69,448.59,434.74,360.95,330.93,448.84,438.83,428.64,415.04,402.39,393.49,393.78,413.78,417.46,401.07,396.66,373.34,360.34,423.84,357.42,369.56,347.12,344.61,388.51,380.51,347.41,316.79,449.63,444.69,468.64,438.15,411.96,465.56,354.60,370.06,357.58,353.15,354.24,351.69,318.68,306.18,300.31,291.09,289.90,299.09,284.77,266.16,265.77,251.20,237.67,239.52,217.35,213.55,205.52,198.45,189.80,173.02,169.33,159.89,151.00,,243.84,254.24,243.47,250.10,,,,,,246.24,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.00,485.02,447.12,488.82,486.76,484.73,487.17,481.62,483.89,494.63,484.55,472.90,460.88,454.83,,,,,,158.00,233.93,299.76
2018-01-19 22:07:14.526000,L8,,,,,,,510.24,438.41,396.35,528.76,491.62,442.66,433.23,419.71,412.03,398.46,389.74,392.34,414.44,413.11,399.43,387.24,372.35,350.05,373.42,353.79,363.94,341.42,343.18,384.47,381.88,339.01,312.14,303.13,293.59,294.44,285.31,296.43,315.43,357.69,371.58,358.12,351.23,353.36,342.65,319.26,309.95,304.20,292.03,288.89,299.56,283.26,267.61,264.18,251.65,236.61,241.54,219.10,211.36,207.69,196.42,190.98,171.26,167.35,156.93,149.44,,,,,,,,,,,473.97,167.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.07,483.07,443.28,479.73,463.81,474.72,481.40,478.35,474.69,491.68,474.82,472.34,460.00,448.97,,,,,,,,
2018-03-24 22:06:44.096000,L8,,,,506.79,501.01,506.11,457.47,395.47,361.33,303.96,253.92,,519.30,515.43,510.60,498.81,473.90,481.20,498.95,490.99,482.15,470.32,470.60,425.05,413.19,411.44,520.42,437.67,500.57,514.96,465.33,411.86,372.09,373.90,353.10,353.86,385.53,390.89,468.45,464.25,470.06,454.64,433.39,442.59,456.13,435.50,420.80,429.10,445.53,403.01,442.98,411.57,395.16,372.73,358.72,339.97,367.94,347.39,310.13,298.35,323.19,285.07,272.74,353.92,344.54,303.44,345.72,339.33,275.82,329.28,353.44,323.89,230.65,306.89,214.94,205.83,214.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.73,242.93,246.35,277.39,200.12,195.81,242.01,247.53
2018-04-25 22:06:26.771000,L8,,,,,,533.73,474.60,430.17,396.20,528.03,488.26,465.79,433.86,427.39,413.58,407.96,394.23,395.57,427.24,424.63,410.09,403.33,379.43,369.31,354.47,368.38,384.02,354.29,358.88,399.29,386.93,353.35,319.45,314.04,300.69,297.70,293.19,297.87,327.00,366.11,379.16,362.81,359.82,357.82,348.02,325.20,311.50,311.67,295.24,300.87,304.10,291.26,273.70,277.70,264.48,255.42,256.25,247.75,231.18,236.95,211.23,209.45,180.31,178.11,165.89,159.41,157.64,,,,,,,,,,252.53,168.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.26,489.48,449.21,488.88,476.81,479.97,486.05,483.98,486.01,495.86,489.26,473.90,466.97,454.32,,,,,,,,
2018-05-27 22:06:04.650000,L8,,,,,,,511.42,453.61,533.15,454.25,409.29,452.03,431.41,425.69,412.72,406.69,392.41,393.53,421.94,418.05,404.23,396.54,378.52,359.89,347.59,365.59,380.82,354.77,361.46,399.72,385.18,346.92,322.59,317.20,301.97,298.51,292.94,298.49,330.27,367.86,379.97,361.93,359.31,358.33,345.45,322.38,309.72,309.81,290.62,298.19,305.19,291.59,278.47,278.84,263.47,249.92,253.78,236.66,226.47,224.15,208.17,208.56,187.08,182.24,173.50,166.84,164.40,151.35,,,,,,,,,449.62,441.20,475.10,388.92,402.03,407.80,360.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.52,508.26,,,,,,,,,,,,,,524.99,504.43,483.85,445.85,484.54,470.97,480.30,485.52,484.21,484.46,496.34,487.48,472.83,464.86,449.52,,,,,,,,
2018-06-28 22:06:16.147000,L8,,,,,,526.93,481.84,436.02,392.77,528.91,488.74,472.77,433.74,428.00,414.57,407.05,383.93,395.24,424.90,420.49,407.24,403.50,380.53,379.51,353.64,372.39,377.30,351.27,364.65,396.60,380.46,346.14,325.26,318.87,306.25,296.47,297.00,298.03,330.26,365.94,376.49,355.91,349.36,353.07,335.84,308.99,306.64,300.82,287.32,296.95,296.90,289.22,265.75,276.25,262.37,247.41,248.29,232.48,218.14,235.15,211.23,207.49,181.34,176.56,164.17,157.34,159.78,,,,,,,,,,246.03,178.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.57,507.22,488.97,479.34,491.42,471.23,481.72,487.32,487.24,287.78,350.29,487.53,476.10,467.57,451.99,,,,,,,,
2018-08-31 22:06:47.157000,L8,,,,,,514.64,470.56,417.83,372.97,309.65,265.98,,,,,,,,,514.49,496.81,486.28,515.45,494.48,468.22,516.97,457.66,,,,,,521.02,381.54,351.43,361.01,388.66,385.57,470.59,510.08,504.37,474.51,467.17,467.12,494.48,,,,,,,,,,384.35,362.95,355.71,370.68,324.55,328.20,434.36,399.01,403.18,383.08,400.79,335.79,322.07,445.05,402.95,362.52,253.54,249.33,350.23,229.71,267.31,242.76,226.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.47,188.52,196.92,193.83,195.05,204.77,227.38,244.51
2018-10-02 22:06:59.122000,L8,,,,,,,513.91,462.67,404.76,355.79,317.73,461.98,443.77,434.86,429.82,437.66,383.24,440.17,432.54,420.27,435.41,421.19,435.99,361.88,378.12,403.69,325.56,360.80,373.99,370.05,406.88,266.81,230.36,292.84,307.07,325.91,288.41,282.68,219.76,200.08,332.66,243.50,306.10,332.42,317.08,317.39,301.83,299.78,282.98,286.56,288.71,288.47,272.01,263.12,253.07,240.71,252.70,217.87,243.35,225.15,197.17,199.06,191.30,189.06,175.07,168.66,168.21,165.27,,,,,,,,,262.01,183.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.95,499.90,506.01,495.10,491.83,494.59,487.47,504.61,511.98,517.08,478.70,475.65,458.21,,,,,,,,
2018-10-18 22:07:05.594000,L8,,,,,,,512.20,451.14,532.16,526.97,492.52,464.04,436.34,428.92,413.23,406.54,389.36,396.63,417.04,415.80,401.33,399.09,378.47,363.77,345.71,360.40,375.25,348.53,352.31,394.37,383.16,347.60,320.71,313.38,299.02,293.75,295.00,292.20,327.48,363.79,375.41,356.51,351.03,349.03,339.89,317.88,304.80,303.94,287.93,291.89,294.73,288.61,264.09,265.83,250.47,234.78,239.96,217.36,212.28,217.46,198.09,195.92,180.64,174.87,166.29,155.25,156.87,,,,,,,,,,448.66,183.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.43,492.38,450.27,485.29,468.61,480.49,486.14,485.80,488.71,493.96,491.40,472.17,466.50,455.07,,,,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,,,,,447.00,436.42,429.03,419.55,402.34,390.99,393.37,408.76,398.92,397.50,378.83,363.64,327.68,233.03,290.95,287.45,234.63,214.05,171.13,158.84,170.80,263.12,225.46,217.02,,,,,,,,,,,,,,,,,260.89,260.97,263.94,248.78,222.25,205.31,205.67,245.36,200.12,207.82,240.50,232.49,229.08,277.66,225.80,171.14,159.64,,,,,,,,,,,,,,,,,,,,,,,,,524.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.49,483.53,443.33,484.40,458.22,468.70,474.54,474.24,471.46,487.19,490.57,471.39,462.88,451.71,,,,,,,,
