dates,satname,nzd0001-0000,nzd0001-0001,nzd0001-0002,nzd0001-0003,nzd0001-0004,nzd0001-0005,nzd0001-0006,nzd0001-0010,nzd0001-0011,nzd0001-0012,nzd0001-0013,nzd0001-0014,nzd0001-0015,nzd0001-0016,nzd0001-0022,nzd0001-0023,nzd0001-0024,nzd0001-0007,nzd0001-0008,nzd0001-0009,nzd0001-0017,nzd0001-0018,nzd0001-0019,nzd0001-0020,nzd0001-0021,nzd0001-0025,nzd0001-0026,nzd0001-0027,nzd0001-0028,nzd0001-0029,nzd0001-0030,nzd0001-0031,nzd0001-0032
2022-01-04 22:17:52.138000,L9,292.16,299.88,296.85,297.04,291.84,318.49,336.15,335.91,319.97,328.26,321.00,318.68,311.97,308.31,339.06,334.12,319.80,353.48,341.55,343.12,312.08,309.80,308.17,318.55,336.00,311.23,310.89,318.44,320.11,319.85,317.40,326.13,318.37
2022-01-12 22:17:49.562000,L8,,,,,273.31,301.98,322.59,275.27,254.48,262.61,305.26,304.72,,,263.13,260.32,258.87,337.88,291.85,318.91,,,,,266.19,257.18,259.30,278.70,279.62,296.04,273.24,284.14,263.38
2022-02-21 22:17:43.336000,L9,,,256.68,251.86,282.02,318.81,346.53,332.44,322.55,318.43,312.14,277.64,,274.76,275.33,269.93,301.07,353.69,339.57,333.99,294.95,275.47,301.32,289.78,314.69,267.00,300.46,302.92,299.18,299.34,295.64,289.41,320.76
2022-03-09 22:17:37.608000,L9,,,,227.15,280.39,306.11,325.99,283.58,297.82,265.64,312.70,304.90,,,272.66,269.30,294.04,339.22,329.99,323.35,293.29,299.57,297.85,301.62,307.62,301.86,295.31,297.84,302.26,300.72,293.94,292.88,300.22
2022-05-04 22:17:26.026000,L8,,,,,270.43,298.82,318.11,272.67,259.10,259.70,298.91,281.24,,,261.91,256.68,260.37,331.14,288.26,313.68,,,,,264.36,303.22,257.31,275.18,285.93,289.22,287.33,286.37,255.56
2022-06-05 22:17:39.656000,L8,,237.59,249.24,242.50,274.18,301.90,321.60,279.64,257.53,301.03,303.75,303.68,,,275.81,269.56,299.47,348.54,333.45,323.96,274.02,295.36,297.31,308.20,317.15,299.36,296.81,302.56,297.83,279.91,260.42,282.34,252.98
2022-06-13 22:17:12.050000,L9,,276.23,270.89,276.49,289.76,310.54,332.43,351.46,320.93,319.26,308.72,308.57,302.40,298.38,288.64,281.57,326.51,348.47,335.14,327.46,300.07,299.13,295.37,316.06,321.25,306.97,302.00,320.66,303.67,320.68,305.91,301.19,308.57
2022-06-21 22:17:48.970000,L8,,,,,269.04,300.63,321.23,272.95,252.75,301.88,302.38,298.24,,,271.00,268.36,260.58,337.75,326.99,323.73,,,,,263.06,259.21,255.49,292.56,292.39,296.35,293.13,287.91,258.62
2022-07-15 22:17:24.696000,L9,,,,,268.47,295.98,317.37,268.57,244.51,256.63,299.92,240.65,,,268.53,264.92,260.77,335.22,317.97,312.50,,,,,259.28,256.84,254.65,275.12,271.28,279.02,277.18,256.54,254.73
2022-07-31 22:17:39.593000,L9,,,,,271.75,301.22,318.84,278.25,253.88,259.87,304.85,294.08,,,274.29,270.26,290.76,336.37,323.50,315.30,,,,,267.75,295.23,292.48,311.29,290.83,300.74,288.70,272.69,260.61
2022-08-08 22:18:05.196000,L8,,,,,274.79,303.33,322.92,280.37,258.45,262.90,307.56,303.36,,,186.59,271.90,295.74,336.93,324.88,318.38,,,,,,296.10,260.21,299.23,271.51,295.85,264.70,244.33,232.46
2022-09-09 22:18:11.619000,L8,,,,,,,,,,,,,,,267.05,261.93,260.08,,,,,,,,257.75,256.83,257.66,274.92,273.63,281.32,275.23,258.89,256.16
2022-12-22 22:17:59.519000,L9,318.23,329.90,337.30,345.34,285.74,306.21,331.32,283.75,258.77,264.52,307.97,250.03,,,274.33,271.41,274.24,341.27,331.99,322.76,,,,,265.24,262.85,263.77,277.21,277.57,285.87,276.12,266.34,262.33
2023-01-15 22:17:53.980000,L8,,,,,210.26,303.46,323.85,273.84,253.73,261.90,304.63,248.91,,,269.65,271.01,260.85,341.73,299.78,314.40,,,,,262.15,257.65,258.31,281.24,281.73,290.79,280.13,290.40,259.22
2023-01-31 22:17:58.841000,L8,,433.33,430.08,,266.96,296.99,314.41,267.83,251.18,256.54,296.01,245.51,,,262.68,259.16,256.16,330.52,289.63,307.45,,,,,258.05,254.43,254.32,266.75,267.87,275.09,266.68,255.95,256.92
2023-02-08 22:18:06.517000,L9,,,,,,310.31,325.82,282.84,260.93,265.36,310.19,252.86,,,266.57,261.16,261.77,338.17,323.60,319.04,,,,,258.85,258.31,256.31,267.95,270.11,274.34,259.83,248.95,245.36
2023-02-16 22:17:50.035000,L8,,,,,286.97,305.88,322.18,282.82,260.16,300.31,305.12,304.29,,297.18,274.58,262.53,261.35,339.65,325.49,321.64,299.26,293.62,294.42,287.52,267.53,265.29,264.33,280.45,281.17,285.77,282.91,287.29,266.50
2023-03-04 22:17:37.574000,L8,,,,,263.78,297.88,315.55,266.54,244.13,256.78,296.52,243.29,,,255.43,250.69,250.59,327.24,286.18,301.00,,,,,247.23,255.03,347.03,295.92,,,,,
2023-03-28 22:17:33.498000,L9,,241.03,327.23,337.45,329.30,307.71,323.75,278.64,256.95,303.92,304.78,304.04,,,273.69,276.80,272.34,338.95,335.94,326.31,,,,,272.84,265.44,260.50,277.22,276.62,283.66,280.17,285.98,270.87
2023-04-13 22:17:27.047000,L9,266.74,249.83,263.33,281.88,283.51,303.16,319.68,275.83,256.17,261.25,254.59,238.62,,,270.92,260.57,241.64,334.58,300.10,318.66,,,,,265.03,245.11,259.12,272.56,270.94,282.05,293.00,283.81,
2023-05-15 22:17:12.111000,L9,,,,,266.46,296.15,317.87,267.09,248.66,255.59,300.73,241.78,,,274.04,265.38,270.91,336.06,286.22,315.61,,,,,259.38,262.26,269.02,271.02,272.70,277.20,273.67,256.78,257.56
2023-05-23 22:16:53.942000,L8,374.37,402.70,406.46,398.51,410.15,419.53,359.88,339.77,340.09,304.74,327.41,317.87,314.62,301.91,278.11,263.11,282.78,379.01,358.16,338.60,292.01,281.90,257.70,258.14,295.59,271.66,278.92,283.41,283.26,287.77,284.48,256.08,252.32
2023-05-31 22:17:04.101000,L9,,,,,262.05,296.49,314.55,263.52,247.38,254.18,297.40,239.75,,,265.62,262.14,263.39,329.41,284.71,304.67,,,,,260.07,257.05,253.95,265.67,267.82,271.54,268.10,256.58,255.54
2023-06-24 22:17:06.399000,L8,311.97,300.59,268.24,277.66,284.76,305.69,326.85,309.00,310.96,299.82,305.65,297.53,,291.86,279.98,264.17,273.64,348.10,327.68,323.00,288.90,282.35,283.46,,289.94,268.30,266.01,273.38,272.52,284.35,279.11,279.20,272.31
2023-07-02 22:17:05.775000,L9,,,,,263.79,296.00,313.73,265.54,249.28,255.47,297.89,241.92,,,269.45,266.40,265.77,327.47,289.82,308.48,,,,,257.52,260.89,269.84,270.32,272.29,276.20,270.11,253.35,252.31
2023-07-18 22:17:12.131000,L9,,,,,266.33,297.14,314.77,264.30,244.90,254.11,297.98,240.67,,,271.62,268.80,264.78,323.56,284.12,308.53,,,,,258.08,263.69,256.70,273.85,272.20,277.66,268.69,253.55,252.05
2023-09-12 22:17:38.225000,L8,,253.14,266.30,270.07,290.36,306.89,329.75,278.88,258.10,299.71,305.92,278.07,,,276.39,274.03,271.68,326.40,285.91,307.69,,,,,270.73,271.90,270.29,274.19,276.80,283.77,279.00,282.60,283.66
2023-09-20 22:17:40.026000,L9,218.89,257.57,269.35,279.93,292.77,306.02,328.66,282.20,286.56,281.88,306.26,304.61,,,277.95,280.74,282.85,339.10,329.34,316.91,,,,294.56,299.54,273.97,273.89,280.20,284.16,288.38,279.18,291.14,293.32
2023-10-14 22:17:45.774000,L8,,,,,283.67,304.13,322.53,279.86,259.76,264.90,303.19,252.32,,,273.80,270.30,278.12,338.76,304.18,315.28,,,,,272.60,270.11,271.51,274.68,276.33,282.31,283.76,274.59,275.59
2023-10-22 22:17:50.479000,L9,,,,,278.01,301.09,325.08,256.35,244.52,260.66,303.17,314.35,,,241.70,233.40,271.21,333.31,294.19,323.10,,,,,280.37,266.13,261.13,273.00,271.98,277.07,272.64,254.67,277.10
2023-11-07 22:17:46.155000,L9,301.21,286.05,263.08,267.35,282.97,306.24,321.87,285.28,309.26,299.36,314.54,255.38,,,271.20,264.82,257.08,336.70,325.34,321.50,,,,,260.29,253.76,258.67,278.95,262.40,306.33,277.24,185.43,
2023-11-15 22:17:47.856000,L8,,253.20,264.18,268.71,283.55,307.46,330.94,322.39,297.25,310.89,321.17,308.48,,,275.95,272.99,301.75,337.22,326.98,331.32,,,,,293.63,292.84,267.91,275.11,275.74,282.30,277.63,284.08,286.02
2023-12-09 22:17:50.740000,L9,,,,,284.20,302.75,320.71,264.30,251.25,260.31,504.63,464.54,473.98,220.96,341.70,489.60,282.99,334.64,282.93,294.71,293.17,434.55,,,215.14,461.67,362.45,349.01,311.66,283.76,285.54,298.33,283.51
2023-12-17 22:17:48.418000,L8,341.53,344.82,339.42,335.09,343.58,362.09,377.37,341.41,336.54,345.77,337.41,328.25,314.15,311.29,322.87,319.98,317.13,384.07,371.43,364.46,322.30,311.60,303.84,313.84,323.49,307.89,295.70,312.21,316.62,304.26,302.16,317.59,330.32
2024-01-10 22:17:52.010000,L9,,,,,279.44,303.09,321.84,277.14,256.70,261.93,304.04,248.85,,,266.28,262.38,262.19,335.79,291.71,318.54,,,,,264.98,264.05,264.82,274.61,277.22,282.61,276.41,281.26,269.40
2024-01-18 22:17:42.241000,L8,,,,,279.20,295.08,310.35,261.39,242.41,255.60,297.47,241.15,,,259.74,254.19,255.86,327.99,285.17,302.10,,,,,259.06,255.06,256.04,267.42,271.26,278.15,268.37,265.22,253.29
2024-02-11 22:17:53.113000,L9,,254.41,266.10,274.05,286.99,306.43,331.20,290.65,301.56,268.33,305.75,304.36,,,275.76,268.12,271.74,346.27,327.77,324.02,294.26,309.92,296.12,310.29,311.25,270.01,274.36,279.26,313.71,297.24,296.45,291.55,294.27
2024-02-19 22:17:39.652000,L8,,253.55,265.61,273.83,278.47,301.81,326.04,280.14,257.36,266.15,304.21,301.65,,,262.12,255.88,247.47,337.69,317.92,320.58,,,,,259.61,305.84,470.53,505.43,328.03,545.41,312.55,,
2024-03-30 22:17:36.478000,L9,,252.65,264.12,272.55,287.71,305.53,324.85,282.04,257.51,262.20,301.32,305.31,,,256.74,245.84,238.06,339.32,329.85,320.86,,,,,257.07,234.25,246.35,262.95,256.71,274.53,269.76,217.36,248.81
2024-04-07 22:17:11.830000,L8,,250.45,259.90,271.70,277.94,296.91,322.03,275.32,251.89,259.17,300.66,294.71,,,262.83,260.20,268.71,317.71,278.64,315.85,,,,,271.81,267.06,260.94,273.07,276.03,281.27,278.09,281.94,285.46
2024-04-15 22:17:28.257000,L9,,225.07,266.31,271.51,275.19,304.17,320.63,279.43,256.15,304.16,305.91,306.23,298.68,,272.05,267.09,272.71,336.34,326.45,317.78,,,,,296.92,267.44,262.96,278.71,279.04,282.68,280.67,286.27,288.15
2024-04-23 22:17:03.194000,L8,202.86,,,,275.53,298.21,314.80,271.75,252.85,257.73,302.04,244.69,,,260.75,259.30,268.56,332.46,285.71,312.78,,,,,266.58,260.61,257.45,270.86,272.39,278.35,273.93,273.33,260.76
2024-05-09 22:16:51.826000,L8,,241.77,262.75,270.78,278.67,301.63,321.02,277.74,251.28,259.94,303.92,292.85,,,277.12,264.43,264.57,336.22,326.85,315.64,,,,,259.07,268.73,259.11,272.39,268.36,285.43,281.93,280.67,285.72
2024-06-18 22:16:43.968000,L9,,,,,,,,,,,,,,,251.01,229.95,233.30,,,,,,,,242.99,228.59,236.17,250.53,249.03,238.39,250.10,233.38,234.10
2024-06-26 22:16:52.651000,L8,,,,,285.63,303.53,322.68,286.50,304.48,298.73,303.77,294.11,,,275.90,272.20,284.00,338.19,328.09,320.66,,,,,264.77,270.27,266.07,273.93,278.80,281.59,275.62,278.02,277.27
2024-07-12 22:17:00.992000,L8,,,,,276.05,302.24,319.67,274.33,250.81,257.41,299.02,294.04,,,275.46,271.25,270.77,334.92,326.89,314.32,,,,,279.47,269.24,259.71,271.13,273.83,279.58,277.18,277.25,276.64
2024-08-05 22:17:06.640000,L9,,,,,259.62,295.16,313.57,259.83,243.93,253.05,295.58,244.00,,,269.08,259.03,256.97,326.35,287.10,306.25,,,,,255.16,258.33,253.33,263.57,266.36,270.49,267.69,252.70,249.68
2024-08-21 22:17:19.711000,L9,,,,,269.70,302.03,319.05,270.01,251.66,260.83,299.43,247.03,,,270.06,265.22,280.70,328.48,285.56,304.03,,,,,262.72,261.82,257.31,267.58,264.66,259.89,262.35,245.32,244.95
2024-08-29 22:17:21.978000,L8,,,,,269.60,303.04,320.24,276.42,258.40,261.45,301.92,250.28,,,270.37,261.57,283.02,335.09,300.30,313.64,,,,,264.32,265.27,257.67,267.19,254.12,245.42,248.35,228.19,234.80
2024-09-22 22:17:21.161000,L9,,,,,265.67,299.93,322.41,279.84,256.56,257.83,301.28,244.62,,,268.15,265.29,287.24,323.93,288.40,313.51,,,,,260.66,261.66,256.87,272.09,269.56,277.85,270.40,259.41,255.36
2024-11-01 22:17:31.195000,L8,,,,,277.33,305.15,323.02,279.32,257.92,297.98,304.66,301.25,,,274.04,263.84,272.24,336.65,297.70,319.32,,,,,291.36,276.10,263.35,278.20,277.01,283.95,277.83,276.68,273.57
2024-11-09 22:17:39.946000,L9,216.13,254.03,258.62,267.62,298.20,302.41,327.14,297.60,279.78,280.97,295.60,259.89,,,282.76,280.41,277.56,338.20,323.78,322.63,,,,193.94,301.09,284.43,306.28,288.54,291.11,291.96,278.62,277.37,287.54
2024-11-17 22:17:38.841000,L8,,261.02,270.32,275.74,285.07,305.77,326.93,287.14,260.94,266.31,305.57,296.82,,,287.11,286.22,284.67,339.24,328.63,322.79,,,,,294.33,277.16,273.98,280.99,282.15,285.70,279.55,285.82,283.53
2024-11-25 22:17:51.900000,L9,,320.71,415.86,324.68,282.10,303.49,325.30,279.20,257.46,262.25,303.05,251.01,,,265.29,262.31,265.67,335.20,294.45,317.11,,,,,265.54,261.54,259.97,273.48,275.17,282.74,275.13,273.43,260.02
2024-12-03 22:17:45.212000,L8,,255.89,267.53,277.26,284.67,305.87,327.07,284.05,259.81,267.35,303.60,260.27,,,273.22,263.57,264.38,335.95,299.03,319.74,,,,,268.67,264.16,263.71,275.68,278.27,284.79,276.38,281.92,269.90
2025-01-12 22:17:45.559000,L9,,,,,281.00,301.88,323.85,278.30,256.39,261.45,302.75,298.45,,,263.81,261.90,264.23,335.32,295.20,318.71,,,,,263.11,262.58,261.84,275.15,277.91,283.40,274.22,274.86,279.71
2025-02-21 22:17:31.397000,L8,,,,,278.44,299.63,321.62,273.12,252.05,258.59,299.71,289.21,,,265.63,261.07,260.71,332.69,287.75,312.19,,,,,265.00,262.88,258.55,270.56,272.94,281.04,273.93,278.34,259.39
2025-03-01 22:17:39.455000,L9,,,,,277.48,301.34,324.83,275.37,253.72,260.87,301.67,249.57,,,263.14,262.42,257.90,335.38,291.09,314.58,,,,,265.60,261.66,260.46,272.56,275.36,280.66,271.54,278.55,259.87
2025-03-09 22:17:26.663000,L8,,,,,280.96,301.81,321.04,273.39,252.66,257.00,300.05,295.34,,,264.01,261.57,259.07,334.19,324.57,314.38,,,,,264.45,261.27,258.56,271.95,274.34,280.43,273.84,279.83,260.07
2025-03-17 22:17:32.112000,L9,,,,,,275.37,302.29,244.20,230.81,223.75,233.59,237.22,,,,,206.46,308.97,276.32,285.08,,,,,,216.78,206.11,213.05,247.97,238.20,249.37,245.34,240.95
2025-03-25 22:17:16.100000,L8,200.88,,,268.20,300.01,192.93,,270.38,247.42,255.23,299.70,246.60,,,261.67,255.25,259.55,,332.86,322.39,,,,,266.50,262.30,259.57,270.57,270.90,278.75,274.79,274.79,258.86
