dates,satname,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070
2014-11-22 22:19:45.715000,L8,,197.92,237.72,266.71,308.70,328.81,329.28,309.81,302.51,296.22,306.22,310.41,328.86,330.21,324.51,323.99,333.81,334.77,342.44,333.85,350.19,334.19,340.70,337.59,339.33,347.06,348.69,355.85,356.55,360.84,367.81,357.75,370.22,362.73,360.06,364.77,356.00,359.14,361.01,357.35,345.49,343.96,354.98,352.66,351.28,349.26,349.28,346.57,343.50,348.68,355.09,345.80,345.73,342.79,344.03,344.14,346.06,340.97,345.29,353.02,355.33,333.79,341.27,343.18,346.45,352.50,334.12,334.48,342.20,343.34,352.37,342.45,338.48,338.59,340.39,342.55
2014-12-01 22:13:36.144000,L8,,371.34,413.67,438.58,457.18,450.10,492.88,502.85,508.62,349.65,373.08,331.31,400.83,404.00,408.94,386.30,411.58,431.85,490.96,517.28,532.51,388.85,398.23,400.44,405.43,428.16,485.01,432.83,441.98,438.88,443.85,454.21,448.29,482.58,478.96,474.18,537.86,484.73,444.61,402.24,396.67,468.30,487.55,478.34,400.00,480.02,484.29,363.56,393.07,464.92,465.30,479.41,489.82,470.95,465.03,423.74,491.00,461.46,512.16,425.18,427.47,370.53,380.76,373.45,372.18,384.17,448.91,473.21,487.31,467.46,419.84,402.55,404.59,382.61,380.62,377.35
2014-12-01 22:14:00.103000,L8,,373.83,420.93,439.58,458.82,452.22,492.80,501.54,496.90,350.23,374.22,402.59,401.91,404.28,409.22,386.22,411.57,431.70,490.01,517.16,532.09,389.33,396.82,400.75,404.75,424.54,491.99,433.37,439.95,441.18,444.46,453.51,447.24,481.86,479.28,474.92,402.83,484.77,445.05,465.75,457.42,471.12,483.61,478.51,491.26,479.84,483.53,473.99,486.58,465.97,429.99,478.73,487.95,469.36,464.90,405.20,389.42,423.15,429.48,425.33,428.36,370.23,380.59,373.53,371.86,384.13,447.20,471.32,488.78,390.72,420.34,402.37,403.97,381.83,380.96,377.59
2015-01-25 22:19:32.598000,L8,,,,,,,,,,,,,,,,,,,230.04,205.83,259.16,259.48,,260.32,267.63,213.57,209.44,218.25,175.65,227.32,297.41,260.59,284.25,286.75,295.04,302.01,313.77,312.93,291.91,305.65,297.37,288.60,290.11,273.44,281.04,242.09,279.62,261.58,248.87,249.91,245.37,243.19,217.19,232.34,219.12,214.44,,233.35,239.62,235.01,231.75,270.85,264.52,289.35,264.71,283.80,,,,,244.67,200.54,191.39,183.18,186.01,279.71
2015-02-10 22:19:26.793000,L8,291.91,280.07,278.33,281.58,290.77,299.13,288.70,275.56,289.20,291.92,298.75,304.40,318.12,321.58,313.74,309.32,300.68,298.75,306.07,303.71,303.17,306.92,310.82,304.56,309.29,310.95,316.84,317.60,324.82,330.82,336.62,341.84,339.18,348.90,336.46,346.07,339.57,340.60,341.27,338.13,337.41,339.50,365.26,360.02,353.67,348.66,360.73,358.37,355.67,325.24,318.41,317.01,318.34,310.48,303.58,296.54,303.32,304.47,305.01,306.37,303.26,304.76,309.13,317.62,316.95,348.17,295.48,301.16,300.66,299.72,304.77,298.97,290.55,288.36,300.38,305.38
2015-02-19 22:13:13.545000,L8,314.96,313.34,336.43,339.55,350.05,348.37,341.78,336.37,345.81,331.48,336.71,352.72,356.89,374.69,378.23,368.12,355.72,357.06,353.17,355.68,362.87,354.79,353.96,345.28,355.23,356.25,361.38,355.75,359.84,364.87,376.22,401.43,376.19,373.53,367.71,371.21,371.64,368.76,364.78,355.96,361.49,363.28,371.53,364.66,361.20,362.15,365.27,366.50,366.81,363.38,361.17,361.99,361.76,379.32,373.39,360.25,358.82,370.07,369.73,388.38,363.48,361.54,356.70,361.39,354.24,371.21,366.28,376.26,362.95,362.53,357.66,360.25,354.59,359.17,361.04,354.53
2015-02-19 22:13:37.503000,L8,316.06,314.43,336.86,340.73,350.77,349.41,342.29,337.64,347.55,332.37,337.65,353.12,357.79,375.24,378.75,368.92,355.90,357.99,353.92,356.93,362.64,355.87,354.79,345.92,356.13,356.44,363.23,356.87,359.81,365.39,376.46,401.47,376.63,374.06,368.51,372.35,371.85,369.23,365.40,356.45,361.77,363.21,395.74,365.39,361.70,362.71,365.81,366.86,367.52,363.77,361.59,362.71,362.20,375.92,373.38,360.58,358.98,370.75,369.66,388.59,363.50,362.65,357.09,362.13,354.67,371.73,366.65,376.31,363.96,362.90,358.28,360.82,354.76,359.60,361.30,355.15
2015-02-26 22:19:22.786000,L8,,,,,,,,,264.61,273.76,275.29,,,,,,,,,,,,,,,,,,,,311.68,312.58,320.61,291.04,304.05,328.02,326.68,325.05,320.10,320.01,320.36,320.77,323.96,288.53,310.88,307.82,269.22,254.44,246.24,253.79,231.10,,201.37,240.88,251.48,250.11,238.24,216.59,,,,,,,,,,,,,,,,,,
2015-03-07 22:13:29.991000,L8,297.76,294.84,307.55,317.17,333.67,328.99,325.95,317.87,311.57,315.72,326.25,324.19,329.12,347.45,346.77,327.70,321.52,326.32,345.95,347.90,342.20,337.91,338.16,334.73,335.11,345.92,347.68,352.68,365.46,351.38,368.73,377.28,376.16,361.62,359.58,359.83,363.32,353.65,353.43,352.17,352.88,345.55,345.41,345.72,342.67,339.22,338.68,348.43,348.88,343.66,351.20,364.63,340.69,337.69,330.85,337.13,348.04,347.20,355.14,344.26,340.67,342.60,337.24,366.24,335.77,347.50,325.93,328.73,326.02,340.29,333.27,336.20,340.62,336.67,338.51,339.29
2015-03-14 22:19:11.321000,L8,284.76,276.80,276.48,279.51,290.22,301.39,289.11,273.46,285.02,431.29,463.78,498.21,498.88,319.82,546.61,527.49,531.05,529.81,370.10,521.99,516.96,383.14,386.09,384.44,307.23,309.28,315.56,317.10,322.59,331.82,335.67,340.92,338.09,346.33,338.61,353.72,341.27,340.41,340.86,345.19,344.45,342.65,348.96,338.82,354.00,343.62,433.93,428.81,457.23,459.79,455.33,460.95,444.70,351.89,302.49,296.01,302.65,303.93,307.76,305.74,300.76,355.36,355.96,355.70,315.37,367.98,533.19,515.60,364.62,357.39,302.62,298.08,288.51,282.98,298.50,304.14
2015-03-30 22:19:01.640000,L8,,,,,,255.63,241.50,229.82,228.66,,,,,,,,,169.22,249.32,261.27,262.94,260.43,,261.00,271.88,266.39,218.16,264.00,256.97,259.04,299.85,304.47,285.38,270.98,296.85,301.58,305.98,305.03,294.32,295.01,295.73,289.91,288.96,275.46,284.75,263.25,281.65,249.74,251.25,248.44,244.25,250.26,253.63,241.45,224.47,224.50,232.67,246.12,246.02,206.45,,,,,,,250.50,254.79,264.70,237.33,,,,,,
2015-04-15 22:18:58.633000,L8,,,,,,260.61,252.06,246.90,249.59,,,,,,,,,170.21,259.24,267.86,270.52,274.25,278.87,278.79,283.69,278.12,282.17,289.93,299.15,308.60,310.24,312.78,309.76,295.40,298.37,307.92,310.17,315.03,308.10,306.84,304.11,324.78,321.40,282.36,285.08,268.91,285.33,274.82,263.31,259.41,260.93,262.14,268.25,250.86,249.90,240.37,243.05,271.14,269.09,253.79,237.53,280.30,223.73,250.96,271.03,260.48,253.79,257.49,262.67,242.19,252.97,247.05,242.67,245.36,272.97,281.17
2015-05-26 22:12:28.969000,L8,301.36,279.10,279.21,280.51,285.66,299.81,278.04,277.83,290.19,288.75,293.49,299.84,313.12,312.94,337.61,349.30,317.39,337.06,322.87,366.58,372.16,367.69,358.84,301.23,299.89,305.60,310.07,312.80,321.67,341.52,353.46,353.94,344.24,351.91,356.72,357.92,334.56,334.21,337.86,365.76,341.48,354.80,357.15,339.70,333.32,346.41,347.96,355.08,344.66,311.61,304.90,302.69,310.36,304.90,296.06,288.43,291.88,294.25,291.04,293.99,293.63,293.71,300.90,306.80,310.50,328.40,285.37,339.22,337.86,347.71,284.80,292.87,281.39,270.40,291.67,298.73
2015-05-26 22:12:52.932000,L8,,,,,,254.36,245.03,238.83,248.74,,,,,,,,,158.89,250.05,262.48,262.98,268.69,274.56,273.58,276.52,282.08,251.57,290.14,296.77,258.26,301.28,308.96,306.82,286.72,291.50,301.83,302.04,304.62,314.34,296.94,296.52,300.13,303.87,281.72,281.11,271.16,273.66,269.35,258.88,237.13,252.60,260.31,248.65,238.57,246.34,242.77,237.10,224.49,234.88,229.80,234.59,189.56,203.59,238.65,256.48,231.87,252.25,256.02,257.96,243.74,238.28,243.83,,,,
2015-07-20 22:19:10.496000,L8,,,,,,,,,,,,,,,,,,,246.60,252.56,258.16,259.65,269.78,269.21,270.18,276.36,260.99,257.79,267.10,258.08,290.92,304.76,275.86,292.71,281.32,294.02,290.30,295.71,289.96,291.74,286.27,256.13,299.77,277.81,271.90,265.94,272.43,266.23,251.56,229.99,242.80,254.25,249.55,232.56,225.99,242.60,230.89,228.80,247.48,250.11,,183.31,197.29,237.48,253.54,233.24,243.36,249.68,198.25,229.83,,,,,,
2015-07-29 22:13:01.696000,L8,,,,,,254.32,252.19,242.76,226.96,,,,,,,,,160.98,255.59,262.31,265.53,269.03,276.00,277.64,277.72,282.68,280.16,274.12,299.12,310.89,305.10,312.47,324.84,330.29,327.66,304.00,304.35,306.37,299.09,295.12,287.12,263.12,325.07,336.60,269.89,268.02,277.80,267.07,253.41,240.39,246.29,254.05,247.19,236.56,240.90,247.72,239.20,239.50,243.96,231.07,229.55,188.06,205.49,243.22,260.06,236.20,248.81,246.47,252.43,245.66,238.41,240.54,231.60,,,
2015-07-29 22:13:25.654000,L8,,,,,,252.87,247.62,238.59,246.64,,,,,,,,,160.07,253.22,260.45,263.28,266.88,274.14,275.75,275.27,279.25,272.54,266.50,297.28,307.83,296.01,310.33,319.14,272.81,268.58,299.71,295.53,300.75,292.00,292.54,270.62,252.75,321.72,268.15,267.76,264.24,275.90,264.98,248.26,240.92,244.14,250.59,243.99,232.52,240.67,245.25,236.76,235.51,239.38,226.32,226.49,184.71,204.67,236.43,257.15,232.62,247.36,242.86,232.57,193.30,236.35,236.01,,,,
2015-08-05 22:19:12.883000,L8,291.58,276.10,275.48,279.26,285.98,296.40,289.25,284.29,288.63,294.20,297.85,297.86,311.26,340.54,333.59,344.16,348.58,280.40,291.61,330.62,327.19,357.53,306.15,379.89,387.98,366.95,378.23,385.67,376.03,375.87,382.06,375.70,363.94,362.19,332.81,360.78,350.40,360.93,356.32,375.65,352.86,334.99,355.93,338.26,360.44,358.78,328.35,306.02,308.54,306.95,294.03,298.28,305.97,296.79,281.52,362.68,360.62,363.23,359.22,347.90,350.91,334.74,367.97,364.51,362.48,287.84,281.59,286.86,290.86,284.41,349.69,353.76,348.22,359.45,354.97,359.27
2015-09-06 22:19:26.774000,L8,292.68,277.62,279.19,280.14,286.69,298.41,290.36,288.89,292.36,293.30,294.85,299.89,313.82,317.42,311.93,306.13,296.19,290.52,295.86,298.02,299.05,306.31,364.76,363.18,374.80,376.28,367.55,371.22,363.21,360.59,366.60,410.30,401.79,379.66,376.45,384.08,379.80,380.73,377.91,388.44,391.52,352.17,348.25,330.35,333.76,333.62,361.40,317.00,317.38,344.10,359.97,356.75,351.45,320.22,334.04,318.96,328.35,337.93,299.45,333.79,326.50,341.28,324.38,323.72,528.69,456.68,291.58,295.38,293.44,292.15,322.66,324.03,325.92,334.51,346.74,336.07
2015-12-20 22:13:33.327000,L8,,253.04,249.77,255.63,268.01,262.66,249.54,248.03,252.16,274.79,282.21,282.92,,,,,,193.08,268.22,272.97,273.68,271.39,271.58,195.16,282.01,,,,,,,281.22,277.49,288.67,274.17,278.76,224.62,208.80,215.70,295.43,279.48,274.36,259.89,,,,,,,,,,,227.49,246.95,241.31,248.40,275.72,274.00,272.10,247.09,276.41,249.53,296.25,284.86,300.99,262.33,262.10,257.35,226.51,258.92,258.14,252.02,256.79,276.06,285.99
2015-12-20 22:13:57.286000,L8,,255.73,255.53,259.57,270.14,265.86,252.62,249.26,254.43,276.35,283.99,284.84,234.70,,,,,189.30,269.21,275.10,274.85,273.99,273.68,277.22,282.57,,,,,,,287.83,280.86,291.42,282.02,281.20,224.15,212.84,224.78,299.68,282.82,277.46,268.13,,,,,,,,,,,175.07,245.95,241.60,247.60,277.60,274.90,273.49,252.38,281.52,256.86,299.02,288.41,302.50,263.94,264.56,261.30,232.50,258.53,260.43,253.50,254.71,276.66,287.71
2015-12-27 22:19:43.199000,L8,325.09,334.27,293.58,304.32,314.40,334.98,335.45,341.62,343.89,346.65,358.37,372.39,375.97,385.59,368.14,357.20,354.13,349.04,368.59,360.66,363.60,364.58,366.73,364.94,362.63,358.40,362.56,354.97,363.26,364.58,367.16,367.36,362.66,367.87,364.86,423.47,412.95,365.79,363.30,367.60,365.88,360.17,357.19,360.67,365.97,364.34,354.05,357.55,361.05,358.34,359.91,351.70,354.38,352.74,360.46,350.46,350.35,353.91,355.31,355.50,360.29,373.22,360.15,367.10,365.29,380.73,352.52,361.06,375.48,364.91,359.90,359.84,365.40,359.27,366.04,368.13
2016-01-05 22:13:53.066000,L8,307.02,291.22,297.57,309.96,328.27,337.63,339.14,338.55,327.89,331.31,361.40,355.16,357.23,368.14,359.38,350.56,337.04,330.59,356.93,357.67,356.87,364.43,347.74,353.43,355.04,354.76,347.94,359.06,362.85,354.87,362.80,371.13,368.95,363.52,362.83,363.00,362.82,366.46,366.78,369.94,370.56,368.92,366.17,367.62,370.64,366.45,366.18,361.49,361.13,356.58,353.87,353.39,341.47,350.65,349.40,352.33,347.55,353.24,355.02,357.12,361.39,360.19,352.78,359.25,361.50,363.12,345.02,352.04,359.71,380.26,360.92,363.42,348.61,356.20,355.90,358.66
2016-02-06 22:13:25.747000,L8,491.03,406.74,312.44,319.78,327.80,367.62,381.30,385.20,442.45,448.75,368.69,417.88,,541.05,451.87,437.35,457.40,464.42,534.03,520.79,370.12,394.36,401.96,364.21,363.23,354.77,382.90,393.56,388.04,409.30,405.37,424.81,387.58,417.59,402.24,378.20,437.21,424.46,395.99,414.30,401.09,385.30,410.89,417.78,418.72,415.70,420.12,424.62,463.12,436.00,405.53,494.78,449.26,464.39,413.68,451.99,488.97,355.35,356.99,354.62,367.96,369.05,383.46,400.94,395.19,382.09,482.87,453.69,514.20,541.35,359.39,369.60,350.19,366.11,368.28,368.57
2016-02-13 22:19:32.514000,L8,285.10,267.40,266.76,277.35,287.55,301.43,288.69,282.47,292.91,299.42,301.65,310.17,320.19,323.56,318.40,312.84,303.52,301.02,310.77,308.10,306.46,309.41,313.73,309.27,313.20,313.56,318.40,319.05,325.42,333.05,335.90,343.24,340.32,345.41,339.72,345.07,343.15,341.62,341.12,340.39,341.00,340.54,340.42,335.76,335.85,335.33,334.74,322.33,322.53,319.58,313.14,314.67,317.10,312.84,308.29,299.82,305.75,307.33,309.89,310.01,305.85,503.08,492.11,485.95,500.93,507.64,299.37,301.71,303.13,304.08,307.35,303.89,297.04,292.19,302.59,306.55
2016-02-29 22:19:29.191000,L8,276.95,263.10,262.57,271.17,282.76,289.23,271.66,264.89,285.34,289.71,294.80,299.21,312.82,315.96,309.47,304.90,291.90,285.81,296.58,295.21,294.77,301.57,305.89,300.49,304.04,303.50,310.32,312.69,316.56,327.62,328.06,334.34,330.77,347.32,333.84,333.62,339.59,342.79,375.33,344.05,324.86,300.14,349.26,273.69,277.42,226.35,220.82,,,,,,,,,,242.72,290.66,294.73,294.94,278.75,300.34,302.77,312.39,311.24,326.15,286.72,293.28,291.77,289.08,285.32,292.27,279.70,276.54,291.87,300.81
2016-03-16 22:19:48.512000,L8,,199.90,228.26,245.58,266.55,260.72,246.53,241.31,251.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17 22:19:09.462000,L8,,,,,223.36,254.34,239.53,235.62,225.74,,,,,,,,,,,,,,,259.52,262.31,276.20,270.76,253.65,158.43,218.91,293.86,308.15,310.07,281.52,299.56,312.30,316.33,313.95,314.40,204.01,298.23,303.10,314.95,265.71,261.35,,233.24,272.62,243.97,238.56,260.72,257.64,267.14,244.45,214.87,220.40,236.99,269.83,249.27,240.80,237.76,195.08,213.55,244.66,260.19,249.90,,,,,248.17,246.83,236.74,,,
2016-07-06 22:19:29.332000,L8,,,,,,253.44,235.85,236.54,230.18,,,,,,,,,,255.79,262.29,262.20,266.33,219.25,272.97,272.53,279.53,270.01,267.41,296.07,212.21,294.58,308.29,270.71,269.87,268.56,304.81,305.05,305.02,314.91,299.76,282.06,269.48,305.85,276.45,274.27,,,261.65,237.98,214.75,256.71,261.96,265.83,241.96,240.60,242.32,240.52,237.86,243.87,234.83,231.38,185.82,199.70,237.60,258.25,232.43,,,,,236.11,242.86,,,,
2016-09-08 22:19:48.652000,L8,293.45,261.46,259.64,265.40,275.23,285.99,276.83,272.04,330.83,320.51,329.47,334.37,357.09,360.20,319.42,316.77,305.05,373.85,376.71,374.57,340.32,367.07,362.19,356.00,356.59,369.38,373.82,365.23,371.60,378.86,380.10,384.34,378.09,381.12,375.68,386.17,385.99,371.87,362.84,363.28,384.95,385.08,354.90,353.50,358.99,529.20,522.51,514.28,506.77,530.45,340.12,314.59,334.27,342.79,349.65,343.81,305.34,337.83,339.09,336.45,335.28,335.15,338.34,334.72,337.65,368.54,333.20,362.53,358.92,361.39,339.06,331.73,341.04,338.22,336.42,337.55
2017-01-23 22:13:31.167000,L8,,,221.14,206.26,236.22,225.19,231.81,240.05,250.36,272.96,278.35,280.68,,,,,,196.66,256.80,273.85,273.26,281.52,282.94,279.02,282.49,,,,171.05,224.53,302.33,316.24,320.07,322.23,314.50,325.03,323.75,317.78,314.82,317.13,317.37,321.46,323.16,300.80,318.18,312.17,244.02,273.52,260.89,264.82,266.75,262.29,298.92,256.29,255.13,255.18,258.84,280.17,275.69,272.68,253.44,278.33,236.30,278.16,290.46,311.96,266.23,267.61,270.13,234.61,267.77,259.44,250.50,256.12,278.78,286.95
2017-01-23 22:13:55.126000,L8,,,,,,219.24,224.84,234.75,247.75,271.76,276.60,279.09,,,,,,163.97,249.96,270.95,270.63,278.52,280.35,276.75,276.66,,,,156.80,214.77,267.57,308.83,316.57,296.67,307.15,320.29,320.68,315.46,310.87,311.96,309.44,319.42,320.62,296.20,315.00,,174.02,263.59,254.46,260.83,263.15,255.67,295.37,253.32,249.39,247.45,249.04,278.08,274.11,270.37,250.24,270.58,229.24,270.70,284.37,303.84,263.61,264.05,266.53,232.82,261.30,250.92,246.04,251.43,276.96,284.56
2017-02-08 22:13:46.733000,L8,,,235.23,242.04,256.98,255.31,239.10,241.20,169.33,221.04,241.85,197.81,,,,,,,,,,,,,,,,,,,,,,,,,335.54,324.13,325.48,318.64,197.68,219.31,260.16,219.44,228.63,295.77,290.20,300.88,292.72,291.00,283.40,294.08,308.64,276.95,265.88,263.27,276.17,285.46,280.45,278.66,258.60,287.05,287.68,298.11,294.43,326.48,,,,,272.26,269.80,258.45,262.01,280.41,289.38
2017-02-15 22:19:31.641000,L8,276.53,253.81,250.04,258.10,267.48,272.10,260.30,258.30,273.94,286.47,293.50,298.53,316.39,333.48,313.92,307.03,293.80,288.70,297.56,294.56,295.75,302.87,307.64,301.81,307.28,307.43,312.55,315.14,321.87,330.35,333.34,339.59,335.30,342.77,334.64,343.40,337.43,336.28,342.37,336.83,342.84,340.49,352.10,350.31,355.04,345.32,336.24,317.61,318.02,317.66,309.69,310.06,313.66,307.12,303.73,289.62,296.81,300.11,300.93,301.67,280.97,360.78,366.07,361.40,357.15,363.53,288.76,294.67,294.38,291.46,295.71,294.70,280.91,279.33,293.80,301.98
2017-03-28 22:13:24.501000,L8,,,,,256.32,258.58,243.57,239.52,246.04,273.47,280.80,284.69,,263.17,289.80,,,190.60,265.15,277.73,273.98,282.17,282.24,281.67,286.01,284.23,294.27,297.11,305.40,314.26,313.47,321.58,321.86,306.77,305.18,324.80,324.75,320.12,320.06,321.33,325.19,326.69,325.09,320.99,321.99,313.02,313.64,291.50,264.08,254.86,270.25,257.80,297.76,261.02,252.49,256.48,250.27,274.22,273.44,273.38,247.42,282.46,231.39,283.43,272.86,281.52,262.61,267.09,270.61,251.08,260.46,264.78,246.29,254.43,272.99,283.16
2017-04-20 22:18:59.237000,L8,463.51,364.37,343.87,322.35,332.33,354.26,355.11,356.18,377.09,400.20,436.00,452.60,460.48,437.83,445.67,488.90,378.14,452.35,495.47,517.35,527.78,508.66,358.19,363.23,355.98,364.55,335.85,374.45,380.93,406.40,413.18,347.74,434.07,348.35,337.99,401.04,411.67,354.23,373.07,361.83,371.41,368.73,431.41,427.72,446.30,413.25,368.83,357.43,359.48,358.96,358.96,467.14,479.70,498.20,502.34,490.83,493.95,365.79,364.93,360.16,358.57,365.92,366.11,369.91,382.17,368.61,468.34,511.97,532.97,512.53,492.03,499.86,491.20,339.10,337.84,339.66
2017-06-07 22:19:15.026000,L8,,,,,,,,,,,,,,,,,,,250.29,258.55,261.92,268.96,273.19,271.56,272.32,277.95,210.17,270.07,247.03,221.61,297.36,309.56,312.67,269.55,243.74,308.44,314.67,305.58,316.40,316.98,326.13,329.20,332.71,327.19,279.83,270.20,243.87,182.26,234.87,242.06,255.70,249.12,266.34,245.18,243.94,242.11,237.94,245.69,252.46,220.26,233.88,185.81,196.50,242.54,259.22,235.97,,,,,246.24,245.55,,,,
2017-06-16 22:13:07.683000,L8,,,,,216.08,257.50,245.67,242.04,247.67,,,,,,,,,163.82,257.37,265.53,268.11,271.77,277.23,277.24,277.52,281.40,276.11,289.40,275.55,307.32,305.28,311.78,312.04,291.14,308.30,308.14,311.23,310.37,303.02,306.50,298.58,297.38,311.23,281.83,284.78,274.68,250.06,248.18,247.79,257.06,257.28,256.05,290.32,250.80,249.48,253.22,243.91,269.33,269.57,264.47,240.43,189.34,196.61,243.11,262.33,232.11,254.81,256.47,248.16,249.14,248.97,245.56,,,,
2017-06-16 22:13:31.641000,L8,,,,,,,,,,,,,,,,,,,236.74,254.71,259.31,263.74,268.65,268.79,267.47,267.25,204.97,255.22,229.95,217.27,280.77,305.52,283.96,,201.82,296.37,291.97,300.19,280.90,292.46,282.19,279.26,285.87,270.15,270.46,264.37,236.15,,232.53,239.15,246.91,240.58,246.36,237.83,220.80,236.21,235.39,238.43,244.59,,,,,,,,,,,,,,,,,
2017-07-02 22:13:11.807000,L8,,,,,241.30,259.96,248.73,245.00,,,,,,,,,,164.50,263.17,269.75,270.24,273.55,280.79,279.69,282.48,284.56,284.76,292.56,289.66,308.75,311.40,315.07,313.18,294.50,297.61,311.30,317.06,312.71,315.27,310.28,302.81,317.56,311.62,286.34,309.23,274.98,249.62,266.00,249.79,259.61,259.55,260.40,291.31,271.81,252.30,254.84,243.20,271.17,269.79,266.23,254.08,191.42,202.51,247.71,264.01,240.51,257.33,247.61,261.69,256.67,252.87,249.81,,,,
2017-07-02 22:13:35.765000,L8,,,,,233.22,258.94,247.28,243.10,,,,,,,,,,161.40,260.47,268.43,269.50,272.76,279.68,278.93,281.74,283.64,282.80,291.34,281.46,287.40,310.54,314.40,312.22,273.94,293.98,310.38,315.74,312.08,314.29,308.17,300.65,315.82,310.44,284.05,308.04,273.45,248.87,262.43,247.39,258.20,258.07,257.50,290.67,251.54,249.72,253.04,241.75,270.59,269.18,237.61,175.48,189.16,201.24,246.32,262.19,239.08,256.37,245.10,259.04,254.61,197.42,247.39,,,,
2017-08-03 22:13:23.788000,L8,,,,,,,,,,,,,,,,,,,241.32,262.25,261.03,266.92,271.79,272.05,272.36,276.81,193.46,261.64,236.18,224.42,286.35,310.97,244.98,,203.64,295.40,291.18,284.41,236.94,287.30,272.64,272.97,274.61,269.65,273.84,264.48,238.62,260.02,243.51,241.35,244.40,245.40,253.45,249.19,244.01,230.53,232.49,240.56,248.61,,199.36,186.02,202.76,239.76,259.40,239.64,,,,,243.56,238.74,201.16,,260.18,264.49
2017-08-03 22:13:47.751000,L8,,,,,,257.84,242.69,241.87,242.27,,,,,,,,,173.16,259.58,269.22,269.36,274.69,278.63,279.43,280.85,282.15,277.99,289.38,247.00,229.66,311.64,318.37,314.58,266.79,297.45,310.25,318.23,314.78,318.82,306.24,316.90,319.54,317.83,282.36,309.78,269.39,247.39,272.97,255.55,257.37,262.28,258.27,292.20,260.11,256.60,243.41,238.48,265.73,269.78,266.53,237.78,195.27,213.78,251.12,268.28,251.02,190.60,198.20,252.22,241.10,254.62,253.47,243.77,,268.78,278.63
2017-11-30 22:19:44.301000,L8,382.58,353.77,368.11,320.56,283.84,313.11,305.69,294.31,297.12,325.84,342.32,353.05,362.29,367.20,375.27,369.35,374.56,378.39,360.84,367.92,361.53,370.81,366.57,390.36,412.86,401.32,429.91,359.61,364.26,369.85,376.61,385.52,379.67,384.49,390.76,394.23,389.08,377.13,374.48,369.52,363.69,368.01,368.54,374.15,363.44,378.87,376.97,383.14,368.76,363.87,360.35,368.73,371.93,373.42,372.27,367.99,365.75,361.26,366.75,366.97,368.69,370.05,362.39,364.24,360.57,366.27,369.08,362.65,359.24,353.73,362.56,362.73,356.93,365.97,373.07,372.57
2017-12-09 22:13:57.340000,L8,279.13,251.38,250.72,254.19,264.00,280.48,266.83,263.22,279.35,289.20,297.73,304.46,317.72,320.80,317.67,314.48,297.99,305.07,305.99,304.39,404.06,410.20,409.76,312.50,318.08,316.98,321.13,320.64,327.94,334.53,337.14,342.33,341.16,344.81,341.64,346.60,345.57,343.94,340.88,344.89,341.27,341.36,342.01,332.80,335.45,332.91,334.00,322.31,324.52,322.36,319.65,317.85,320.53,315.05,314.43,301.42,304.96,309.54,310.67,311.31,309.87,308.58,309.78,317.91,317.36,373.41,303.95,303.48,303.26,302.66,308.62,307.43,295.48,287.38,303.65,307.67
2018-01-17 22:19:37.247000,L8,272.00,247.15,242.80,253.20,262.89,290.99,296.47,302.60,303.23,295.07,305.85,327.36,344.00,348.20,353.67,343.59,336.70,343.03,345.95,344.68,333.43,332.53,337.33,348.18,344.68,354.43,330.80,347.12,347.03,356.41,351.88,357.53,358.25,359.41,346.65,352.98,349.97,351.47,352.75,342.98,343.72,343.20,341.74,339.35,341.54,347.37,311.56,339.16,359.00,322.46,353.99,338.79,350.44,338.01,352.98,336.02,349.34,336.76,342.07,336.21,281.18,341.73,351.95,332.51,351.59,345.63,334.11,339.88,301.39,346.58,346.76,348.19,284.72,275.62,290.27,305.46
