dates,satname,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172
2001-10-02 22:01:40.483000,L7,200.38,204.24,205.64,187.58,200.78,195.58,196.75,210.21,197.14,211.22,267.81,195.84,215.20,243.30,239.89,268.94,264.65,258.87,265.16,296.21,270.51,292.77,299.06,330.82,237.78,264.62,,234.67,223.96,228.18,250.07,245.86,275.15,172.82,185.79,187.46,228.38,252.92,258.19,261.97,271.44,269.47,268.68,260.24,265.91,284.11,270.63,322.16,277.59,308.35,267.11,282.58,324.67,301.41,298.08,,,236.39,227.79,266.89,281.05,289.68,249.86,280.28,267.46,199.65,268.61,313.39,236.08,235.72,234.55,210.10,227.96,266.13,252.25,280.83,314.93,230.10,253.21,240.79,240.38,242.74,243.03,224.00,232.95,230.61,238.38,250.79,264.89,229.19,281.22,235.20,230.46,,,,,,,,255.91,295.66,302.19,247.30,281.02,276.50,346.66,269.92,298.51,314.03,271.06,269.47,277.63,277.46,283.06,259.71,299.78,357.25,353.65,363.28,375.00,371.90,381.10,390.64,221.89,226.54,230.78,234.16,245.50,251.05,252.45,275.33,274.80,309.99,309.45,325.20,317.53,231.96,264.32,235.58,257.06,234.22,255.94,266.78,248.40,261.76,275.67,282.51,327.07,311.06,252.75,257.60,279.73,267.54,241.06,216.55,208.65,,,,,,,,,193.68,201.39,211.45,244.37,285.38,264.07,282.25,319.93
2001-11-03 22:01:46.660000,L7,442.48,466.41,,168.08,215.29,192.43,196.65,208.44,212.86,,225.87,259.13,256.21,291.09,299.32,304.39,321.20,313.76,313.92,317.90,313.13,307.64,230.95,227.10,354.84,367.26,300.29,262.89,297.70,324.85,333.22,393.40,,,237.19,246.32,207.65,197.37,183.00,172.34,172.52,374.72,368.89,,,,,,,,375.14,396.92,399.29,415.38,380.05,394.59,398.94,295.53,322.44,406.67,,,,,,,452.32,428.24,283.88,192.49,206.47,217.10,,,,,,,,369.63,369.99,306.50,322.44,288.61,,,308.60,320.85,335.82,335.73,318.80,331.38,344.95,314.73,313.94,360.01,342.93,358.35,510.03,520.45,215.33,234.59,229.27,235.75,254.39,328.45,316.62,364.03,373.09,366.70,391.33,386.47,381.26,386.87,387.09,392.40,263.22,273.32,273.51,232.09,223.93,314.26,470.29,404.33,459.21,259.32,421.37,259.63,310.23,263.77,328.77,301.44,305.48,236.29,272.67,291.88,243.96,323.82,300.69,321.22,330.36,,,,,387.08,367.64,374.09,389.27,355.24,349.78,523.95,515.73,522.16,515.45,518.26,524.36,514.85,486.94,273.68,264.39,298.82,328.16,325.40,380.13,281.08,241.41,284.97,252.03,305.11,,289.99,342.37
2001-12-21 22:02:05.831000,L7,383.33,292.34,303.50,278.17,,,,,,,,,166.63,188.22,227.46,198.09,211.23,188.40,171.98,173.21,178.88,182.16,,,,,,,,,,,,406.00,476.98,525.39,241.62,286.00,323.54,226.60,193.07,187.68,201.13,208.78,211.92,212.01,199.89,,,,,,,,,,,,,,,,,,,,,,,,200.39,238.50,236.08,247.19,245.31,238.41,272.25,261.01,257.38,253.41,236.48,266.71,299.35,428.60,434.71,489.76,334.89,,,,,,,,349.10,443.68,255.34,276.43,282.70,194.54,236.82,386.86,401.84,367.43,384.11,419.36,396.56,307.98,,199.31,230.48,242.08,233.05,206.80,173.80,,,,,,,,,,,,,,,,,,,,,,182.09,225.67,283.58,261.31,283.50,265.86,257.76,223.19,215.20,210.98,202.30,185.15,,,174.27,188.69,170.25,217.03,194.62,212.93,209.63,239.82,209.71,199.80,189.25,174.98,174.12,,,,,,,,,,
2002-02-07 22:02:17.936000,L7,221.01,221.52,233.16,252.01,271.23,259.77,285.34,270.01,294.09,336.19,236.95,364.65,368.86,204.93,295.15,311.97,311.72,370.84,374.69,355.36,207.74,270.57,266.62,311.69,349.79,198.59,187.08,198.57,271.15,313.83,358.28,311.23,368.64,206.32,369.99,397.86,344.02,288.04,367.20,368.18,377.12,385.84,406.66,413.22,362.14,369.88,346.16,321.94,198.17,197.96,347.71,355.64,287.06,325.60,361.70,369.27,278.67,239.04,295.32,299.76,335.14,348.67,189.21,197.89,317.66,318.71,270.01,179.78,179.08,190.24,271.76,272.55,305.77,280.24,286.61,292.46,333.63,322.45,346.09,308.05,305.67,,167.47,175.05,181.30,177.15,182.99,176.75,180.91,188.63,179.62,166.40,167.51,171.17,176.22,178.79,174.71,176.59,174.32,307.38,335.59,351.91,168.92,335.49,371.49,359.94,314.78,290.20,293.83,291.82,268.21,384.74,310.41,319.54,329.39,339.32,346.92,189.74,356.43,337.71,357.02,380.66,184.93,182.81,176.79,328.27,342.90,403.55,398.49,415.04,180.38,191.02,178.81,181.09,187.32,182.94,187.77,195.43,193.17,200.86,197.99,197.85,190.84,188.58,195.30,190.96,191.40,191.95,193.37,194.88,192.93,195.56,202.06,196.73,187.48,187.05,182.56,187.53,183.13,187.41,182.25,171.72,291.73,315.34,212.92,279.59,268.13,337.51,338.73,366.28,403.66,416.33,436.08
2002-02-14 22:08:29.220000,L7,,,,,,,,,,,,,,,,172.03,179.67,173.20,179.68,187.37,195.96,204.61,213.71,219.70,223.07,,,,,,,236.50,246.06,256.45,265.82,275.98,285.29,295.28,172.57,170.13,168.59,,,,276.03,291.05,292.67,293.41,300.92,304.47,290.99,,,,,,,282.45,285.73,288.86,293.72,299.86,297.32,296.04,,,,,,,243.61,246.99,244.68,260.09,259.49,243.25,249.96,,,,,,,195.61,193.63,193.84,193.42,193.04,190.00,190.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-11 22:02:19.622000,L7,341.93,389.53,317.75,274.76,,,224.06,249.39,215.09,254.53,289.31,274.14,271.45,244.46,254.88,240.82,317.49,221.91,257.24,320.30,225.80,,,,,,,,,,,303.94,253.35,256.82,,,287.35,314.79,288.13,296.46,295.47,250.57,303.79,318.76,341.17,281.82,300.28,289.32,295.17,263.82,302.77,272.16,321.21,288.32,282.44,299.62,334.05,284.56,311.01,283.41,347.57,312.08,313.59,320.43,271.67,286.79,285.27,301.10,313.92,305.13,,202.13,209.74,243.58,244.99,236.05,,,,251.85,203.96,255.60,267.87,280.87,242.98,244.90,,,,252.97,263.08,255.42,283.93,178.82,251.19,209.70,232.20,248.71,265.12,261.97,262.25,260.77,275.76,227.69,244.34,271.82,279.04,296.87,238.73,,223.79,216.74,269.22,286.96,275.65,,231.55,256.31,254.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.92,318.21,250.83,315.80,280.29,256.72,276.87,310.33,,,,,,,,,,,,,,,,
2002-05-14 22:02:07.292000,L7,442.89,436.58,279.82,267.66,275.35,285.25,293.60,170.67,212.13,236.48,257.89,207.72,222.12,228.05,239.00,257.45,279.22,321.83,330.45,322.48,308.50,330.63,331.50,322.79,301.76,341.87,240.16,247.93,255.90,267.20,273.01,288.65,413.14,366.94,348.04,328.45,352.47,362.91,368.90,370.04,359.97,347.43,349.54,323.83,340.31,331.53,332.45,321.35,329.94,306.93,334.50,331.76,324.18,328.74,312.86,287.05,287.34,294.88,303.42,305.38,300.53,297.97,308.20,336.38,337.45,324.28,303.86,261.60,280.28,308.77,309.11,293.00,280.40,279.07,278.40,281.06,276.06,276.58,240.80,210.37,296.96,315.94,272.93,275.78,280.31,296.74,475.79,463.05,476.72,431.94,485.27,491.22,342.78,426.00,398.56,381.10,438.38,436.60,418.01,419.55,432.82,390.75,447.87,461.25,476.51,498.09,508.68,331.57,343.99,356.65,343.07,357.38,358.45,306.26,339.76,351.23,316.04,327.71,350.76,348.31,358.17,321.88,330.04,298.50,326.69,335.91,317.79,314.75,345.10,310.91,326.42,312.60,308.62,307.06,311.48,476.40,475.28,476.54,272.64,326.37,361.73,346.04,338.59,352.57,337.28,326.47,,333.19,358.78,367.64,337.62,343.16,309.65,308.20,312.99,278.46,281.48,281.74,500.46,499.85,501.15,499.93,269.19,313.40,263.81,279.00,239.38,265.13,282.62,373.61,361.55,367.20,387.65
2002-05-30 22:02:01.786000,L7,348.24,305.63,382.32,352.37,352.50,492.35,494.15,352.36,345.67,336.43,350.43,351.51,353.49,352.95,361.96,377.92,311.36,337.40,318.86,327.75,322.31,323.95,319.90,324.71,296.20,295.80,310.34,304.11,314.20,313.35,322.01,327.91,327.67,325.07,250.30,272.86,299.35,301.98,318.39,311.75,330.14,330.55,332.39,335.66,331.52,344.11,333.58,314.21,334.38,335.08,336.54,337.59,320.17,217.61,334.21,332.60,306.77,322.27,348.13,333.53,342.41,346.39,349.55,345.03,350.68,361.98,271.15,333.47,324.99,335.43,293.78,298.15,318.28,329.47,182.58,327.70,332.93,338.38,331.55,305.59,331.43,330.32,324.64,320.87,325.79,285.99,301.25,293.77,295.09,302.35,295.09,280.74,285.03,303.96,311.17,297.61,299.01,306.62,317.57,525.49,527.43,492.33,496.66,513.07,496.98,498.00,488.24,499.96,498.38,501.76,534.09,339.03,353.21,347.21,353.56,358.98,345.24,344.52,343.30,363.67,357.63,362.24,360.50,314.95,324.31,332.96,336.88,336.46,340.42,343.64,353.80,278.09,315.83,343.35,336.88,343.79,332.90,357.48,338.48,279.05,280.26,326.71,357.70,310.92,343.36,338.80,327.14,348.92,355.41,278.13,358.98,374.85,356.59,340.15,343.28,348.01,345.27,347.30,362.26,353.10,355.18,343.65,332.23,330.75,246.59,291.51,303.68,179.72,313.40,286.06,313.73,255.25,261.52
2002-07-17 22:01:44.458000,L7,,,,,,325.96,394.55,372.48,410.17,426.30,440.39,449.89,492.02,295.49,418.66,426.48,456.67,471.12,438.67,420.38,422.89,430.92,422.46,414.24,443.74,441.74,406.35,344.64,435.66,477.81,438.63,219.73,476.18,466.92,466.44,475.34,391.92,541.82,277.19,323.50,415.90,369.54,376.96,372.32,361.01,351.79,348.19,369.59,349.40,334.48,339.30,376.75,377.86,351.04,371.06,372.27,335.98,335.68,360.85,375.90,358.31,340.16,344.29,176.44,300.99,310.74,319.44,336.91,353.29,362.79,357.86,355.41,373.76,377.88,368.00,370.06,362.21,379.19,369.89,367.75,172.13,356.24,364.54,359.40,349.79,336.16,335.03,489.00,517.49,,,,,,448.05,518.87,497.00,531.79,444.14,523.15,440.46,540.55,512.17,449.14,439.48,447.18,507.63,522.43,509.98,457.09,467.28,469.54,468.31,435.45,436.40,442.15,438.44,438.01,429.99,434.08,421.51,434.25,446.59,478.94,427.49,429.21,435.98,421.15,437.01,455.39,446.33,431.36,445.67,464.84,462.92,465.76,451.43,442.57,452.63,491.28,411.79,443.57,445.87,468.59,482.20,495.55,498.63,433.42,456.43,447.51,397.28,433.81,467.53,465.98,475.95,447.75,460.92,462.75,469.20,464.98,447.15,422.01,419.58,540.42,492.88,445.88,428.79,436.22,426.46,395.15,457.87,471.07,452.64
2002-08-02 22:01:37.150000,L7,396.82,361.75,316.19,279.35,255.20,310.56,293.82,228.19,257.06,284.42,310.81,246.82,248.19,249.29,268.33,296.23,301.65,281.47,265.66,261.05,254.20,266.38,276.24,248.95,245.75,226.02,228.04,231.82,247.14,292.43,296.56,291.37,277.82,277.90,249.50,236.89,240.61,248.25,280.74,303.51,335.25,375.06,460.52,462.88,462.68,460.98,461.61,473.90,457.11,493.86,511.51,353.66,400.09,406.44,420.14,416.55,430.12,435.84,446.57,456.30,467.59,465.43,396.32,230.03,410.47,441.09,357.74,360.50,415.27,362.04,405.49,405.22,361.75,405.62,404.74,410.36,402.00,407.77,399.32,412.93,426.64,424.87,418.70,407.41,203.60,208.85,197.49,395.42,486.17,440.39,441.97,425.80,413.91,411.12,398.96,401.87,410.77,412.68,407.23,397.13,402.86,410.66,431.09,430.70,445.13,460.18,461.29,482.82,383.62,395.67,409.73,450.87,481.76,493.89,499.42,503.10,469.03,448.75,463.74,445.39,448.78,448.25,435.89,396.22,387.41,388.83,394.76,216.49,220.88,234.17,241.25,244.31,246.22,234.69,236.31,214.17,221.61,270.99,292.50,243.47,329.89,323.04,234.01,226.07,233.55,230.41,233.64,228.89,231.07,236.96,246.62,257.03,281.01,259.90,281.05,228.73,207.41,207.66,197.91,207.60,194.15,190.32,192.88,185.64,210.40,208.68,200.57,209.27,482.97,498.77,474.09,480.18,499.52
2002-08-18 22:01:33.502000,L7,,411.62,399.58,467.17,500.88,400.90,401.81,427.87,468.84,490.98,479.50,172.94,514.59,513.81,505.16,540.39,545.42,542.72,546.59,546.60,546.60,513.75,529.17,491.30,345.96,371.78,395.00,258.15,221.08,242.01,248.30,329.50,332.69,310.43,272.00,304.27,303.50,311.92,365.54,448.92,465.24,,327.28,335.78,405.14,415.56,413.11,410.26,398.55,420.36,415.97,389.22,307.80,294.23,209.11,194.36,193.34,198.05,202.57,208.03,224.97,244.44,228.36,255.75,254.38,190.75,181.09,194.38,206.08,229.68,233.04,238.45,241.67,220.94,225.83,227.99,243.16,208.49,276.53,287.88,309.61,202.80,209.34,208.52,205.08,211.43,200.86,369.00,380.73,380.04,227.69,334.81,331.88,340.49,338.87,337.83,346.45,386.79,360.27,369.17,368.26,368.41,504.36,507.08,211.63,214.84,436.00,419.21,419.09,397.87,408.15,252.85,261.84,274.93,306.86,440.37,434.19,445.79,444.43,234.57,251.78,261.71,274.02,274.17,283.40,287.09,169.76,182.09,201.14,208.61,553.04,519.93,532.33,226.74,204.37,224.32,380.68,264.33,287.38,292.79,316.56,328.86,325.06,414.04,423.22,411.66,396.86,292.47,283.14,283.28,289.44,541.95,493.61,522.57,198.63,200.23,180.92,228.35,235.17,242.75,247.98,254.17,255.63,376.46,267.51,301.31,315.70,,,,,,
2002-08-25 22:07:36.489000,L7,219.83,270.54,246.67,216.62,200.49,203.59,186.39,180.68,176.11,179.51,208.20,332.62,370.39,357.26,302.40,265.83,264.06,246.82,230.66,203.07,197.55,195.93,197.54,199.31,206.20,199.74,191.12,264.49,254.31,213.50,229.41,243.70,225.62,224.04,240.51,247.41,246.00,234.33,245.27,250.36,248.68,255.98,271.78,276.96,273.52,350.39,350.72,381.55,367.05,217.21,223.00,242.18,258.21,250.66,267.26,266.34,366.78,332.80,379.41,387.28,380.03,244.52,245.13,245.52,256.73,244.61,232.44,224.71,349.65,325.19,397.22,392.59,404.26,384.71,370.01,360.08,354.48,347.69,339.13,270.22,260.32,271.95,269.85,374.56,378.14,527.69,501.75,520.02,507.45,529.11,504.24,482.73,480.19,489.48,513.81,467.90,473.48,479.90,474.46,441.65,460.23,475.05,478.42,468.56,480.70,477.28,192.23,224.50,223.75,228.58,265.64,323.61,303.26,297.69,221.54,225.56,238.01,238.93,246.22,253.34,248.63,232.97,217.75,253.84,264.22,225.18,219.15,229.77,209.46,170.14,190.33,193.17,193.79,197.79,213.39,489.76,472.81,498.01,473.65,497.76,405.94,393.82,404.27,400.74,411.03,403.23,369.08,507.56,391.13,376.07,534.79,235.40,227.62,232.83,514.68,506.06,498.29,475.15,250.19,347.68,525.72,487.88,349.68,359.22,326.47,478.32,476.88,203.35,379.61,356.87,399.52,220.41,246.66
2002-10-05 22:01:07.311000,L7,,,,,,,,,,,,,232.35,275.05,264.19,305.53,,224.93,232.41,225.06,213.02,209.77,232.44,,,,175.12,180.88,235.55,231.33,,,,,,200.34,208.91,217.74,226.48,229.77,240.26,237.26,254.50,,169.37,189.15,181.63,193.49,192.45,214.84,,192.56,198.29,215.13,248.07,255.04,,,185.32,202.35,197.26,211.87,,,,,,,251.01,254.34,280.18,275.77,278.77,292.12,289.01,195.97,196.59,193.74,165.71,193.02,208.96,207.09,,,,,,,227.08,243.06,256.20,269.98,,,,,,,,,,,,,,,,,,,,,,,,269.61,265.76,278.72,287.25,,200.25,187.25,207.50,205.29,,,,,,,,,,,197.59,197.61,220.89,222.15,204.07,,,264.89,262.29,274.15,253.24,,,,,,,,,,,,,,297.12,314.89,275.85,282.86,274.55,,,,,,,,,,
2002-10-28 22:07:22.345000,L7,,,,,,,,,,,,,,,,,,502.25,473.32,232.97,241.14,249.34,256.30,248.28,247.50,,,,,,,,246.34,254.95,252.94,249.59,235.03,236.97,217.34,191.19,208.36,211.34,213.51,216.44,219.29,312.22,336.28,263.82,243.92,239.86,244.84,245.43,171.26,175.57,178.04,182.76,184.60,188.45,315.57,330.39,336.02,340.56,338.67,337.41,338.77,300.45,,,,,,280.97,279.99,279.85,445.95,480.15,474.84,460.87,469.86,471.11,478.27,,,526.45,234.82,233.65,231.03,229.30,230.49,245.24,232.93,,,,,,,200.70,210.93,209.92,208.63,207.20,204.83,203.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31 22:07:56.130000,L7,,,,,,,,,,,,,,176.37,184.07,197.86,207.10,205.40,282.98,290.80,308.51,380.21,,,,,,,,,,199.96,208.43,276.27,164.64,189.48,179.51,186.90,187.07,184.41,176.02,178.33,174.63,171.18,175.63,180.11,170.58,341.37,275.68,292.96,,,,,,,229.61,261.15,248.04,271.77,,,,,,,300.14,290.37,321.40,218.71,238.28,326.16,343.63,235.14,,,,243.05,220.98,243.42,224.05,,,,,,,,,,,,232.20,247.89,234.50,242.71,251.91,272.51,249.40,267.70,280.50,,,,,,,,,,,,,,273.40,242.32,252.89,253.66,259.01,257.24,247.31,234.91,227.21,,,,,247.78,276.35,,,,,,,,,,,,243.47,234.90,247.92,274.97,269.36,255.48,247.16,,,,327.51,312.31,315.55,289.19,317.29,316.32,325.97,320.37,322.76,299.38,330.26,,,,,,,,,,,,
2003-02-26 22:02:04.470000,L7,,,,,204.56,237.11,244.63,307.95,300.10,266.04,298.15,312.81,400.84,421.25,173.97,189.00,197.79,193.41,194.81,185.41,298.43,287.26,295.75,255.10,254.43,324.21,332.50,322.62,346.94,373.20,393.92,420.63,255.56,316.97,336.61,343.89,352.76,363.40,371.09,309.04,311.18,319.06,291.74,530.97,438.15,419.08,419.35,299.65,274.42,373.27,414.72,371.71,377.97,380.37,421.37,400.23,402.47,402.90,,354.78,523.05,339.60,401.56,353.95,430.68,427.37,350.96,348.99,355.70,365.64,359.91,185.05,189.26,228.33,174.68,,,,,,,,,,181.64,286.81,280.61,175.23,355.45,537.38,,,,553.91,544.76,494.33,319.37,333.60,297.34,251.06,499.83,,,,,,,,,,,,,,,,444.32,449.50,424.58,506.01,271.86,,,250.72,282.54,292.42,300.70,285.23,,491.33,448.07,331.91,293.33,230.82,,275.17,292.76,323.32,319.88,353.50,403.07,481.66,372.19,518.61,,,,,,,,,,,,,,,,,,,,,,,306.89,330.25,338.19,259.40,535.91,521.00,
2003-03-05 22:08:19.474000,L7,,,,,,,223.24,269.20,214.58,220.44,198.90,239.69,247.78,183.16,191.54,199.73,201.56,197.11,202.76,207.37,204.44,186.11,258.33,264.11,273.60,274.35,250.52,218.43,192.02,259.11,187.20,200.67,184.24,195.41,197.24,215.61,208.49,219.61,186.43,211.54,200.94,197.75,361.44,366.54,362.46,342.00,335.85,336.22,304.98,358.27,199.60,211.28,323.85,339.94,346.97,348.74,362.94,188.01,183.74,181.19,180.46,181.09,178.75,177.24,177.67,363.44,316.62,357.85,313.17,363.87,344.11,361.39,341.06,377.56,327.69,355.58,315.59,360.33,330.52,249.01,,,245.22,264.54,234.21,221.94,,347.35,353.41,349.45,350.83,367.01,363.83,,,394.09,388.78,374.78,373.98,,,232.15,244.73,246.47,255.03,243.65,410.01,426.21,456.70,406.95,404.92,416.54,423.08,294.89,291.99,293.60,,,,313.55,294.05,311.51,316.99,,,,,334.21,324.92,320.11,330.62,338.39,,,,,,,,,331.99,346.46,356.64,,,,,,,250.50,318.93,325.91,309.58,310.94,,,,,235.97,255.21,233.67,226.64,249.54,,,299.79,292.95,325.25,361.24,367.19,250.59,278.08,295.35
2003-03-21 22:08:15.672000,L7,425.63,333.68,254.59,214.12,191.09,181.45,241.88,312.18,304.81,278.65,287.32,304.33,386.63,343.04,297.65,283.45,373.64,383.88,425.21,388.21,426.17,384.91,386.95,277.10,286.28,309.90,325.32,268.23,196.01,286.64,296.56,220.44,222.02,219.60,237.32,248.48,251.22,258.15,242.45,238.64,234.60,232.01,215.76,209.75,206.11,202.41,199.08,204.33,353.20,366.34,353.56,339.47,333.38,268.50,320.09,327.00,329.13,336.16,333.03,334.41,358.54,184.33,356.48,365.27,368.69,368.00,360.64,174.28,330.68,291.10,175.85,173.30,178.76,179.39,181.89,183.19,170.47,356.21,362.47,,,,,386.27,359.51,404.44,360.32,367.86,369.44,350.20,348.07,,168.08,179.79,176.17,183.30,174.74,177.43,172.83,178.20,171.36,173.10,,,,,,,,,,319.80,310.14,315.07,321.40,314.49,311.62,300.98,307.64,323.96,371.04,379.60,385.70,371.14,,180.22,178.44,178.75,421.89,423.98,322.71,338.37,312.84,303.25,301.38,310.65,323.15,315.16,353.13,365.67,325.88,357.07,338.57,341.52,336.79,348.69,355.43,363.93,359.59,384.30,393.01,365.00,377.84,415.21,372.78,409.91,363.30,356.96,309.08,,,,278.54,332.77,335.74,339.74,345.05,360.32,366.03,394.20,373.76,390.38,400.27
2003-04-15 22:02:09.929000,L7,336.84,346.45,335.26,236.31,208.74,195.42,215.22,220.17,233.97,219.71,255.52,229.03,269.49,276.32,256.54,257.42,278.94,255.78,258.22,259.94,244.93,239.63,252.10,246.75,225.16,240.98,228.69,275.05,241.37,232.81,227.01,234.85,242.54,260.15,251.46,256.13,280.94,274.94,291.71,313.94,362.38,323.25,286.43,254.09,255.79,268.03,230.63,241.86,240.10,300.56,272.52,258.90,254.52,308.48,262.35,280.58,250.12,243.33,236.05,264.10,240.59,251.98,258.93,251.36,252.23,270.00,275.28,247.16,265.88,274.94,211.34,218.67,212.11,202.15,207.35,203.38,209.73,209.63,182.10,191.56,203.24,203.97,195.29,209.55,225.67,237.38,214.07,228.48,234.48,226.87,237.22,251.23,243.48,229.96,244.57,243.43,250.69,224.26,210.59,191.89,188.35,183.40,215.47,211.85,220.02,212.52,261.37,243.50,247.76,275.28,266.23,262.83,249.02,227.80,226.11,215.08,234.44,250.76,237.51,237.42,239.63,242.77,239.96,247.10,242.67,238.86,212.91,217.64,224.73,221.17,240.60,228.87,211.19,220.35,226.60,216.89,216.67,219.66,225.09,220.95,221.33,222.02,228.12,292.71,296.08,291.34,308.48,295.26,283.31,257.13,323.16,413.26,409.64,378.93,221.29,195.99,261.17,276.10,251.38,242.22,220.10,202.76,205.78,244.74,186.43,205.87,207.84,533.11,403.23,542.12,349.79,512.82,546.07
2003-05-24 22:08:16.964000,L7,250.36,267.53,246.76,229.30,205.29,204.46,191.38,300.40,300.90,303.14,307.50,211.00,231.31,231.72,248.16,259.63,271.65,259.73,317.42,342.65,336.87,290.39,336.39,326.79,345.68,340.91,331.99,275.29,344.74,387.45,365.37,351.44,323.70,323.63,323.79,332.42,301.02,351.86,337.96,378.58,379.67,361.11,364.90,352.17,352.62,350.38,364.34,321.18,385.36,405.99,408.59,421.66,407.23,359.49,395.00,408.87,415.48,353.08,387.42,380.50,410.40,383.87,405.76,369.42,374.69,369.05,188.32,199.79,186.45,192.26,198.28,190.51,190.34,357.98,327.59,353.76,279.27,390.84,415.10,429.93,305.92,288.28,165.04,177.50,190.96,182.66,174.45,183.17,165.93,,304.79,308.60,316.95,282.15,317.60,329.59,332.85,326.91,342.50,329.05,313.65,356.55,318.27,335.11,339.22,340.01,338.38,332.10,343.17,298.53,347.25,211.87,194.62,203.50,199.20,191.35,194.26,192.71,183.32,183.39,190.38,192.81,220.09,209.22,210.69,196.70,192.90,192.78,197.70,190.33,185.34,194.86,191.68,193.91,199.56,187.28,186.02,180.32,183.03,192.04,395.54,371.62,307.39,312.42,304.66,320.46,368.65,266.86,378.50,375.50,377.40,375.66,384.77,365.98,367.23,372.44,373.22,363.80,341.48,407.88,401.48,325.19,298.01,262.97,,,260.45,256.14,304.59,314.66,330.58,340.75,352.55
2003-12-03 21:51:55.424000,L5,196.28,216.53,289.08,254.23,273.61,183.18,,,,,,,,,174.70,180.91,189.24,201.80,178.46,,,,,,,,176.54,214.56,238.45,281.33,334.98,187.81,,,,,,,174.37,201.13,180.29,187.23,180.43,243.88,214.01,196.45,235.11,243.70,395.28,442.63,163.75,174.35,324.23,321.06,290.10,221.16,179.89,,,,,,,,,,,169.60,173.39,196.43,190.04,194.93,254.52,172.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
