dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167,nzd0282-0085,nzd0282-0092,nzd0282-0093,nzd0282-0079,nzd0282-0080,nzd0282-0084
2019-06-17 21:53:54.928000,L8,409.75,415.05,410.22,395.67,285.09,254.96,258.35,264.81,293.31,297.31,288.36,265.39,250.45,250.14,301.80,297.96,269.28,321.65,330.27,336.72,390.70,433.23,407.16,401.53,321.96,305.57,271.81,281.31,305.56,314.36,319.68,311.98,324.42,316.82,278.55,281.90,262.44,277.07,206.84,243.43,317.64,315.91,247.93,325.29,328.53,330.74,326.06,321.44,505.25,528.08,515.29,199.84,203.68,202.75,205.39,200.25,190.37,186.50,173.64,152.64,332.40,323.86,323.06,325.09,325.36,320.39,327.71,302.50,317.30,266.24,264.27,,,,,,,,,,,,,,,,,,,336.83,332.49,342.70,298.82,343.00,348.65,347.98,246.15,341.61,339.98,281.89,291.18,304.90,314.93,323.91,327.37,319.84,318.28,320.58,303.20,314.00,304.06,329.36,333.43,317.40,328.65,339.27,352.28,339.45,337.84,305.27,252.32,251.84,278.76,261.63,247.47,271.53,273.04,277.94,323.59,325.50,318.24,320.35,301.97,269.45,265.96,266.81,261.94,272.88,224.55,268.36,258.70,269.31,278.06,269.41,274.87,288.76,322.71,298.76,330.51,335.73,270.03,220.71,197.42,,267.38,321.09,331.36,315.73,339.87,347.20,344.09,338.60,,,,,,
2019-07-10 22:00:11.340000,L8,,,,,,,,,,,,,248.89,250.96,301.19,297.90,251.42,317.70,317.51,,,,,328.21,319.73,300.97,276.25,282.46,305.12,324.50,325.76,316.31,325.47,326.43,280.64,286.71,262.67,277.48,203.69,235.70,295.28,287.21,243.39,264.83,294.65,275.80,267.50,272.23,271.27,284.32,275.30,274.17,278.31,274.41,275.59,289.89,307.36,295.27,279.40,286.53,279.34,280.17,295.19,308.51,290.45,306.00,303.36,286.69,269.56,266.79,248.80,,,,,,,,,,,,,,,,,,,,,,,,207.95,216.30,237.17,242.87,269.21,268.79,271.09,274.68,269.62,267.36,272.83,288.28,280.05,281.93,275.06,271.27,285.25,281.92,294.06,295.69,310.16,315.40,319.56,326.05,335.90,300.63,252.43,249.08,277.28,266.60,242.67,271.77,270.33,276.32,315.73,309.51,307.94,316.17,305.14,270.80,271.24,270.86,256.31,273.45,227.11,271.26,265.58,273.45,274.55,268.16,273.75,287.27,267.10,246.22,311.60,319.81,273.74,221.46,196.00,,273.28,275.09,205.87,224.83,247.60,257.35,295.24,303.35,,,,,,
2019-07-26 22:00:16.191000,L8,,,,,,261.82,264.91,272.04,298.45,298.45,296.63,272.12,255.05,260.50,311.26,302.89,304.36,323.97,326.15,324.40,328.54,315.43,317.32,328.93,324.00,305.66,516.02,481.76,495.93,539.46,322.83,324.80,326.88,320.90,290.69,295.45,306.35,294.18,229.01,309.10,311.61,319.25,333.77,327.01,327.60,326.76,320.18,317.61,331.22,169.90,187.55,188.21,191.63,319.65,311.39,325.12,313.70,327.58,332.01,320.64,319.84,307.46,305.21,316.60,324.29,325.49,330.29,328.48,330.55,282.40,262.85,189.00,,,,,,,,,,462.03,,,,,,,,341.84,314.36,318.99,337.27,336.71,334.39,338.60,334.96,330.84,327.60,329.69,326.33,322.17,324.64,332.09,340.10,324.55,322.39,325.05,322.63,318.65,319.83,331.33,334.36,314.27,315.83,348.00,354.21,340.03,335.51,339.10,258.78,272.38,287.13,273.62,257.78,317.94,304.77,307.93,320.01,316.68,311.15,313.10,320.04,274.43,274.62,278.39,270.70,277.13,258.01,297.37,299.80,303.27,318.59,313.44,324.11,317.09,309.76,315.59,324.23,331.58,333.99,329.89,323.81,310.26,321.79,324.04,326.86,324.65,328.39,334.92,334.80,324.36,414.37,,,,,443.31
2019-08-04 21:54:09.092000,L8,413.51,411.96,412.88,419.63,417.28,422.32,425.37,495.38,421.57,417.25,415.51,422.14,424.59,425.47,423.25,424.91,436.03,433.80,434.03,436.76,428.22,422.08,423.20,352.98,347.18,351.99,359.71,352.36,455.73,415.32,410.46,402.14,397.18,470.19,489.77,479.64,490.39,464.47,457.96,406.15,432.28,405.81,401.12,418.86,414.50,415.07,399.69,406.36,158.90,182.88,197.81,201.22,200.96,197.58,202.55,199.27,193.74,191.02,182.02,167.81,152.96,403.07,483.59,481.21,395.48,409.48,415.56,414.52,227.15,185.12,172.24,174.25,245.99,251.67,243.75,251.94,248.83,233.36,224.80,197.75,209.66,229.96,227.26,236.81,252.82,275.10,284.99,289.49,366.99,233.49,230.63,223.41,199.78,214.56,397.40,404.60,394.70,405.97,399.20,401.15,388.72,386.56,384.09,379.51,372.12,377.79,380.48,383.71,379.03,372.90,380.08,374.31,382.07,389.54,388.18,393.69,397.82,401.50,399.47,398.55,394.75,390.38,380.66,381.50,378.78,376.60,370.11,368.21,367.35,352.69,366.32,373.20,375.54,353.51,367.35,330.23,323.65,361.57,362.47,356.80,362.81,368.60,362.48,373.79,369.83,374.37,360.51,357.17,370.60,381.62,376.96,370.84,375.69,373.85,370.18,363.52,380.87,376.37,380.01,378.00,369.01,364.81,229.17,286.50,316.34,206.25,216.06,223.02
2019-08-27 22:00:26.490000,L8,,,,334.43,318.97,261.43,269.70,280.74,296.80,300.93,299.82,278.97,265.81,305.53,313.39,306.35,313.40,323.19,326.23,,,,,334.97,320.40,304.68,288.22,302.54,313.10,325.77,316.57,317.27,326.77,323.10,300.13,295.92,306.10,294.05,289.70,316.04,297.97,291.24,254.19,286.99,289.71,280.28,270.54,278.66,274.66,288.23,279.59,280.62,282.71,282.52,279.86,297.20,309.29,292.13,286.91,288.30,285.63,284.91,304.54,314.42,300.80,310.47,311.86,290.98,277.09,269.37,256.96,,,,,,,,,,,,,,,,,,,,,,,,211.79,220.22,241.15,252.09,276.86,274.55,277.66,282.16,276.48,274.49,277.74,285.84,276.00,282.70,277.34,278.24,281.58,287.37,320.74,305.34,323.96,324.00,326.51,329.21,338.96,309.36,342.84,336.60,340.09,295.91,275.57,320.91,294.90,301.99,324.15,315.17,312.11,322.73,323.98,276.25,277.14,275.42,299.64,274.24,299.29,298.74,303.66,314.72,315.44,287.80,284.25,315.11,293.45,288.08,323.63,331.72,334.28,321.83,320.83,310.43,321.40,330.01,331.24,340.45,330.34,339.22,297.37,307.97,,,,,,
2019-10-07 21:54:27.004000,L8,331.30,337.05,345.32,347.93,339.66,331.44,338.08,333.13,331.43,322.52,336.76,344.86,338.88,328.83,327.65,337.74,337.83,340.79,342.57,,342.67,289.55,174.79,327.79,471.38,460.52,457.11,311.75,495.61,500.01,467.28,452.40,320.71,315.19,311.48,310.00,315.67,313.63,327.95,313.58,293.56,293.72,288.20,284.93,294.57,282.82,278.97,281.28,157.98,179.95,198.18,199.01,201.56,199.52,201.62,200.27,193.76,191.04,181.05,168.96,157.24,298.46,321.23,338.96,303.55,319.53,327.62,304.87,284.87,269.36,257.39,,,,,,,,,,,,,,,,,,,,,,,,214.15,227.07,242.96,254.25,279.64,277.03,278.66,284.34,278.31,274.47,278.08,283.88,277.82,279.54,272.72,273.50,283.24,286.46,291.39,294.95,311.69,336.75,339.63,347.36,342.87,336.39,333.93,327.53,323.28,324.07,318.43,320.21,318.64,322.16,314.78,325.99,309.07,317.72,298.97,280.05,307.99,289.87,320.15,298.59,312.35,315.62,304.62,310.29,315.52,298.32,304.43,310.17,289.81,295.73,324.56,319.55,286.48,321.60,290.93,291.59,313.89,332.17,331.82,339.03,336.30,334.52,334.86,323.88,,,,,,
2019-10-30 22:00:38.748000,L8,,,,,,,,330.81,339.36,338.83,335.79,333.90,330.54,332.30,336.89,347.99,343.39,342.04,342.45,336.11,401.80,404.90,393.23,329.46,330.94,330.02,322.12,322.83,387.04,385.05,383.48,390.60,382.76,325.84,317.32,322.41,333.35,319.57,318.48,311.22,304.15,315.32,310.77,299.68,293.38,330.44,296.48,307.87,323.45,325.36,212.09,330.01,329.76,296.14,286.95,305.82,313.49,307.37,200.95,314.42,319.52,317.41,314.91,321.60,306.32,314.06,329.13,307.13,292.02,,,,,,,,,,,,,,,,,200.07,194.25,195.05,,,,,,348.46,345.82,345.81,343.69,339.89,331.65,326.51,321.87,323.73,319.07,325.25,328.14,327.97,330.63,325.30,302.75,308.13,310.84,315.93,319.14,318.64,327.62,338.58,340.72,342.34,347.08,344.15,341.82,334.83,324.22,328.61,329.99,329.76,326.65,322.57,319.05,315.87,312.68,322.69,319.72,318.35,316.62,317.73,320.39,304.24,312.54,308.30,314.17,314.19,319.82,305.26,317.71,318.63,323.43,332.60,317.73,325.81,322.17,318.23,326.05,320.38,323.78,322.46,328.04,340.03,344.74,334.28,340.38,321.08,,182.65,,,,
2019-11-08 21:54:26.682000,L8,331.49,328.15,344.08,348.51,347.23,336.00,337.34,351.15,348.51,342.27,349.03,345.94,345.34,343.46,353.38,362.56,352.89,356.53,350.43,,239.21,316.52,189.77,339.58,342.18,334.66,337.70,316.31,320.92,330.88,330.11,331.37,335.42,336.54,329.15,330.38,337.93,329.45,327.28,319.18,315.70,339.26,349.21,344.65,360.65,332.51,484.42,498.99,503.37,413.48,365.08,404.81,413.29,466.72,340.16,333.39,307.19,299.93,297.09,296.80,265.45,276.12,274.48,310.09,281.89,300.11,282.47,,,,,,,,,,,,,,,,,,,,,,,,,,,162.82,214.56,260.84,289.90,253.30,269.52,353.52,249.88,270.96,271.19,263.34,288.08,194.77,248.53,221.66,241.38,236.51,240.88,258.82,270.76,267.12,290.91,300.87,306.34,340.98,345.03,348.71,342.95,344.28,335.26,339.48,330.82,327.36,334.00,338.08,340.60,329.62,350.07,338.92,422.75,396.26,302.09,443.64,354.29,307.80,294.36,,,,,,,,,,,,,,,,,,284.21,233.20,405.79,309.26,294.09,290.19,,,,,,
2019-12-26 21:54:19.351000,L8,331.96,326.45,337.83,342.39,338.66,325.67,337.56,346.94,345.31,342.32,339.37,337.70,344.85,340.80,343.50,351.42,343.48,343.12,338.48,331.96,338.27,302.38,332.23,330.17,333.36,333.20,330.79,328.07,326.83,329.77,324.52,333.86,331.98,332.97,330.60,320.71,323.97,328.29,327.19,317.18,290.41,291.90,306.85,283.45,295.87,277.73,284.71,336.21,326.68,312.87,331.59,325.78,326.56,322.36,290.36,321.87,318.67,325.63,376.55,388.32,383.43,317.87,322.88,324.96,323.49,301.91,173.31,306.34,289.98,259.59,248.47,,,,,417.56,348.54,339.24,343.81,,,,,,,,,,,,,,218.82,371.85,378.42,259.21,408.24,290.94,271.62,192.70,188.68,255.90,266.03,238.97,234.03,281.85,312.53,374.31,299.54,277.96,328.14,506.30,470.05,406.73,305.42,317.80,349.19,351.41,346.08,259.42,299.70,311.14,333.20,325.75,329.71,333.82,332.62,323.14,321.44,323.14,317.84,323.27,286.42,326.86,322.47,319.15,317.86,291.70,320.54,306.85,304.58,318.45,317.84,325.38,339.51,452.94,361.50,378.99,,,,,,,,,,,224.91,291.19,365.27,301.69,,,,237.95,,
2020-01-02 22:00:27.823000,L8,336.01,339.45,340.55,341.38,349.97,346.07,341.60,347.21,344.35,337.24,340.48,345.27,341.86,349.21,352.75,356.53,344.51,346.71,341.79,338.69,338.51,326.93,223.43,333.12,335.59,337.31,334.97,330.07,328.88,339.52,341.17,330.89,328.80,330.21,330.36,332.60,333.60,330.94,323.33,321.84,308.66,315.90,331.47,325.52,324.37,334.27,316.83,334.91,329.33,327.69,329.00,328.13,332.21,321.77,319.78,325.06,322.59,320.22,315.13,324.93,320.57,313.56,323.27,326.06,332.05,324.53,331.83,317.56,306.84,276.24,257.36,,,,,,,,,,,,,,,,,,,,,,,339.07,319.84,321.46,308.61,292.89,346.73,338.54,327.39,333.77,320.82,325.46,321.58,321.72,325.44,321.88,286.02,279.72,315.54,309.65,312.63,304.05,322.77,333.17,342.46,347.56,345.14,344.95,340.03,340.54,338.01,328.86,330.52,329.87,319.76,319.08,318.83,318.17,321.14,322.42,308.44,312.47,319.10,309.91,310.12,313.24,313.57,306.41,312.79,311.80,313.82,312.51,315.75,318.14,324.01,330.13,328.44,327.92,328.33,325.81,321.90,325.01,326.73,336.14,332.72,344.16,340.70,334.62,336.70,329.98,,,,,,
2020-01-11 21:54:15.691000,L8,412.37,408.29,397.58,404.85,417.68,418.35,413.71,419.61,413.19,380.97,401.76,406.60,398.20,389.75,399.16,409.07,394.38,405.09,414.14,386.02,395.27,409.76,402.89,387.34,400.16,401.26,396.86,387.42,390.05,388.94,393.76,392.59,387.62,383.08,363.96,365.03,369.13,363.02,369.57,380.18,388.55,377.11,350.40,360.56,364.56,355.25,356.74,364.28,358.61,379.71,391.93,396.07,383.55,365.80,386.71,375.19,354.76,342.76,359.29,351.92,356.53,341.67,351.10,362.87,388.02,365.19,363.99,352.21,371.27,348.78,357.30,398.57,354.51,349.07,389.89,392.68,363.74,361.73,394.26,346.65,348.33,347.69,388.00,387.70,376.52,337.50,337.30,332.50,337.15,362.52,410.15,394.77,385.46,385.69,381.45,384.54,376.29,363.79,349.99,347.18,356.24,349.47,351.39,343.98,347.20,356.33,337.54,344.17,339.59,340.40,337.29,337.55,345.37,349.17,376.94,386.74,358.38,368.00,364.56,367.03,364.76,359.85,351.85,348.90,345.72,345.95,339.99,346.06,340.27,336.82,341.27,336.58,342.15,336.52,336.27,332.56,328.62,328.83,327.48,326.66,329.94,329.63,328.77,330.38,332.46,333.86,335.35,342.53,343.31,339.73,339.55,342.64,339.36,342.12,348.50,351.78,351.68,356.59,377.73,351.63,349.29,349.81,347.19,333.03,328.90,395.17,359.16,349.02
2020-01-27 21:54:11.218000,L8,357.74,363.25,402.66,409.90,418.98,412.64,407.17,372.81,369.98,383.46,372.88,391.51,409.76,419.61,422.05,424.48,400.75,398.37,408.96,399.97,405.32,415.03,407.88,410.03,356.06,358.46,397.68,384.31,395.02,383.41,363.10,377.93,375.00,402.41,397.02,393.14,397.28,391.03,404.46,404.79,397.47,384.36,393.15,390.87,392.84,365.32,410.55,404.81,396.50,406.33,396.09,403.43,395.53,383.77,386.79,344.79,349.25,387.45,396.05,402.50,393.53,352.97,393.24,346.20,348.92,352.39,356.39,363.24,364.67,360.66,360.65,356.01,362.14,358.77,361.68,360.23,354.57,381.02,357.45,345.77,217.88,350.65,384.54,383.82,385.45,377.67,380.28,375.09,372.33,363.88,452.90,406.29,386.51,390.00,385.47,374.40,371.39,368.07,359.12,351.95,349.57,347.61,373.53,379.84,372.65,373.59,367.96,378.71,373.44,337.10,338.00,368.85,368.90,350.64,350.52,349.21,362.00,385.39,389.09,389.22,379.25,363.33,356.50,350.11,353.14,359.84,369.45,371.41,374.69,364.39,368.76,373.75,361.20,338.60,338.06,335.47,332.60,328.33,338.27,330.79,326.04,330.93,334.88,334.67,335.43,336.96,340.61,342.22,345.74,344.89,346.53,350.42,375.07,369.11,370.64,368.79,348.21,349.54,354.52,355.18,353.71,343.74,379.26,381.92,350.52,358.25,353.60,383.39
2020-02-12 21:54:06.855000,L8,423.66,428.34,434.14,417.29,423.61,429.13,441.63,421.34,428.09,431.70,434.19,423.73,413.34,423.00,428.77,428.46,426.27,436.55,434.27,432.35,427.25,411.16,430.04,418.05,411.56,434.33,417.42,420.62,424.56,402.54,411.65,402.20,416.73,410.24,414.18,416.56,408.17,459.10,446.87,444.05,425.22,413.96,427.03,415.84,419.23,460.13,481.39,469.02,478.74,495.03,459.00,416.01,419.71,413.12,415.45,456.87,488.32,486.85,466.97,464.38,452.59,460.89,454.89,423.91,407.49,406.78,400.90,414.58,428.50,445.22,435.38,448.81,442.79,453.63,423.13,422.83,415.21,403.23,411.26,416.44,418.92,430.79,218.31,227.56,232.60,238.71,237.92,240.61,205.85,275.30,255.70,275.93,194.22,204.54,404.67,406.84,418.68,401.63,411.55,396.59,384.68,387.19,387.74,390.98,386.18,380.19,384.44,373.33,359.56,376.09,371.85,348.85,339.66,372.49,376.39,374.55,375.43,394.16,394.14,388.82,385.34,385.90,381.47,384.15,384.86,386.13,380.78,369.10,359.54,362.23,367.77,372.77,359.99,364.59,370.85,375.45,377.21,368.21,370.22,358.33,357.58,364.75,354.84,360.08,368.90,369.25,368.25,365.20,375.73,382.45,380.32,382.18,382.36,378.34,371.51,378.59,380.10,366.21,377.34,388.00,377.84,379.65,214.31,,,430.52,426.40,423.06
2020-04-16 21:53:39.644000,L8,236.35,270.88,320.35,294.38,280.15,243.72,247.49,259.55,283.44,281.46,278.17,250.57,248.93,258.44,295.25,289.84,279.37,296.81,290.20,,,,,276.64,284.92,194.22,,,,280.95,200.06,237.34,272.50,251.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.34,229.08,234.34,224.93,214.81,252.25,274.01,265.85,284.50,,,,,,,222.00,201.13,208.86,280.55,271.76,271.97,274.07,253.74,184.56,208.72,178.64,216.49,226.38,182.57,,,,,,,,,,269.34,270.79,197.96,183.02,162.42,,,,,,204.18,233.39,275.62,285.37,,,,,,
2020-05-09 21:59:38.959000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.89,429.20,474.99,492.11,498.80,506.06,492.29,480.34,475.81,480.48,472.89,430.75,416.84,418.80,407.44,398.65,407.26,398.93,407.10,451.93,463.35,449.06,440.16,410.66,408.35,410.59,412.99,421.00,455.62,428.74,439.65,431.84,434.49,450.55,457.49,470.45,456.38,462.57,455.13,448.35,422.12,421.70,423.72,410.51,416.82,414.99,419.15,423.63,442.08,423.81,411.33,419.84,428.18,418.51,426.60,424.17,425.56,422.59,416.22,430.19,421.46,428.31,434.48,419.86,412.31,401.78,429.40,424.07,385.61,401.03,394.01,392.70,396.22,394.10,392.81,395.48,403.89,409.81,416.33,414.56,410.49,411.44,427.16,422.49,398.21,394.39,396.65,396.39,390.28,384.23,377.34,371.87,375.71,374.12,365.79,330.98,352.21,342.70,374.02,373.46,380.53,385.74,375.51,384.78,395.89,402.71,386.59,390.94,394.93,387.47,387.57,389.02,390.40,384.40,395.88,399.61,386.83,395.25,399.32,397.50,392.00,395.75,389.30,416.93,456.75,446.70,438.44,422.15,417.66
2020-06-03 21:53:36.300000,L8,340.09,340.30,337.34,292.10,285.45,256.74,256.17,262.86,290.99,292.15,287.23,260.08,249.26,247.14,300.22,295.59,253.84,310.60,318.68,332.90,332.24,271.90,334.55,331.33,319.20,290.40,270.12,278.38,307.76,329.19,324.66,320.76,332.32,317.97,280.58,288.72,257.54,284.27,205.99,240.99,307.74,315.56,247.65,280.05,309.62,298.80,284.18,307.82,323.86,326.62,321.37,303.81,317.24,318.46,322.22,319.06,317.20,309.90,311.32,312.98,316.75,312.54,316.39,317.10,316.48,315.80,320.50,314.60,300.74,271.93,252.27,,,,,,,,,,,,,,,,,,,,,,,301.86,332.52,333.94,318.81,271.17,294.21,291.86,284.47,304.29,304.78,301.25,287.99,300.37,290.09,295.94,286.57,283.18,293.11,298.60,305.99,299.36,311.16,341.04,318.01,325.10,334.82,297.73,253.63,243.89,277.46,260.83,249.33,270.32,269.53,275.74,330.10,312.53,316.46,315.51,298.36,268.36,263.19,268.19,255.90,273.30,224.76,272.84,293.94,275.22,250.71,267.39,274.15,289.03,264.70,276.80,310.31,310.78,274.12,219.85,195.29,,273.24,266.79,204.10,213.98,248.15,258.61,298.23,303.87,,,,,,
2020-06-10 21:59:51.538000,L8,,,,,,,,,,,,,,,,,,,,,,,,325.48,317.37,295.56,267.92,272.88,301.96,320.77,317.90,312.81,320.15,313.68,276.96,277.72,251.56,272.53,198.49,227.05,277.49,281.46,240.86,262.89,280.93,277.08,269.23,272.61,273.05,284.85,275.24,277.54,279.18,276.53,280.51,307.69,307.04,295.29,285.10,293.59,296.20,284.88,303.53,311.49,155.68,313.96,315.06,298.66,290.08,262.42,248.47,,,,,,,,,,,,,,,,,,,,,,,,200.92,214.14,239.73,249.08,277.29,276.31,274.77,281.92,279.43,280.12,275.56,281.66,277.40,279.11,273.02,272.88,286.25,304.23,293.17,310.24,310.21,325.04,317.74,329.12,340.13,296.40,246.36,245.40,273.84,257.84,235.98,266.59,268.30,274.68,319.13,307.77,314.34,316.16,296.47,267.75,263.52,257.90,253.56,269.91,216.70,258.01,247.14,271.69,247.97,266.20,272.04,287.70,262.33,243.89,322.76,323.07,268.61,221.05,193.06,,,,,217.56,245.84,244.30,320.00,325.05,,,,,,
2020-07-21 21:53:58.839000,L8,402.18,403.73,405.62,409.62,408.62,400.10,332.47,340.20,339.58,335.81,335.17,344.13,341.26,337.17,348.48,374.71,409.55,414.10,411.37,408.11,416.73,406.06,403.07,411.67,398.63,388.38,328.96,328.62,336.57,389.01,403.76,399.08,395.75,402.27,372.08,377.65,397.24,389.00,381.82,392.17,386.00,396.45,397.83,401.67,411.01,401.35,404.82,402.83,153.27,176.55,191.80,192.81,197.29,192.77,200.26,192.39,186.23,188.22,174.99,383.58,387.18,385.41,389.59,395.48,393.13,401.61,396.59,190.11,397.75,401.83,395.37,399.36,402.42,409.82,406.53,395.12,406.14,394.09,400.59,355.23,373.38,372.74,369.33,367.89,363.02,363.42,369.89,373.96,,,259.24,393.13,403.53,414.67,412.66,404.05,398.72,402.16,402.42,394.66,392.60,391.17,379.74,378.66,386.93,388.51,351.49,388.70,385.93,378.10,379.72,374.18,384.64,392.93,399.14,396.84,409.87,407.00,408.30,408.67,395.53,388.77,389.32,351.93,333.81,326.64,328.20,367.22,371.71,370.81,370.79,372.27,335.51,335.68,333.18,319.70,325.58,350.66,330.03,342.49,358.98,351.36,364.81,364.17,372.32,374.96,383.54,374.08,373.82,385.93,384.65,393.33,384.17,371.03,381.01,381.05,387.22,399.81,386.69,392.66,379.89,376.49,360.42,387.37,326.69,399.33,393.91,350.63
2020-07-28 22:00:11.422000,L8,,,,,,,,,,,288.01,265.91,249.78,252.57,299.55,296.47,294.43,312.18,160.19,,,,331.79,327.71,320.79,300.75,272.89,280.27,316.47,322.10,320.87,318.93,325.19,316.50,285.27,289.68,264.91,284.83,205.99,248.71,277.73,278.81,233.22,265.06,280.63,274.59,265.98,271.49,269.98,283.62,273.25,275.61,274.85,273.72,279.36,294.45,308.33,291.34,285.14,292.98,297.04,285.47,303.12,312.07,298.31,310.57,310.60,303.06,290.70,265.43,251.76,,,,,,,,,,,,,,,,,,,,,,,,210.44,213.27,234.82,246.26,275.56,275.19,273.88,280.05,278.04,276.06,275.23,279.60,274.21,275.65,271.19,270.01,275.81,280.41,286.57,286.84,299.50,309.48,315.00,327.62,340.28,295.44,248.42,257.90,276.91,262.96,242.52,268.99,270.76,277.91,311.73,313.71,308.84,314.64,297.22,269.42,262.90,259.43,254.71,271.42,223.00,286.52,276.22,281.36,282.02,269.72,276.01,285.50,264.37,268.59,305.20,309.35,271.77,266.89,197.78,172.90,296.61,283.39,246.20,221.40,247.67,259.40,292.00,293.75,,,,,,
2020-08-29 22:00:23.620000,L8,,,,,,,,,,,,278.67,264.70,309.52,310.52,309.30,312.67,315.30,324.70,,,,,334.11,318.51,304.49,285.56,298.59,308.66,332.22,324.66,318.54,326.36,315.94,300.44,294.75,303.91,290.25,287.09,309.79,287.94,289.05,248.92,274.18,286.71,278.90,270.15,277.68,155.13,180.89,194.52,195.38,200.14,198.68,199.98,198.84,190.44,189.52,179.53,164.68,152.80,299.10,303.38,315.70,304.55,312.70,316.62,212.46,299.23,269.44,178.34,,,,,,,,,,,,,,,,,,,,,,,,203.29,213.94,238.15,251.73,277.58,277.63,278.34,287.13,281.26,281.39,277.89,283.55,277.33,280.90,273.88,275.53,281.41,286.09,291.07,288.57,304.73,330.58,337.34,325.70,332.36,307.78,317.19,309.19,298.65,297.25,286.52,285.24,293.74,299.60,321.56,313.62,310.17,315.94,299.50,276.09,273.19,268.51,293.73,275.68,310.02,303.99,311.70,311.68,282.38,283.00,280.78,288.28,286.16,286.24,297.56,314.74,278.37,298.66,213.72,282.37,298.30,287.69,290.48,302.84,274.32,295.73,290.33,294.94,,,,,,
