dates,satname,nzd0268-0000,nzd0268-0001,nzd0268-0002,nzd0268-0003,nzd0268-0004,nzd0268-0005,nzd0268-0006,nzd0268-0007,nzd0268-0008,nzd0268-0009,nzd0268-0010,nzd0268-0011,nzd0268-0012,nzd0268-0013,nzd0268-0014,nzd0268-0015,nzd0268-0016,nzd0268-0017,nzd0268-0018,nzd0268-0019,nzd0268-0020,nzd0268-0021,nzd0268-0022,nzd0268-0023,nzd0268-0024,nzd0268-0025,nzd0268-0026,nzd0268-0027,nzd0268-0028,nzd0268-0029,nzd0268-0030,nzd0268-0031,nzd0268-0032,nzd0268-0033,nzd0268-0034,nzd0268-0035,nzd0268-0036,nzd0268-0037,nzd0268-0038,nzd0268-0039,nzd0268-0040,nzd0268-0041,nzd0268-0042,nzd0268-0043,nzd0268-0044,nzd0268-0045
2014-03-15 21:54:34.241000,L8,,315.30,327.15,244.86,197.89,329.56,318.82,323.44,325.30,330.41,334.89,343.13,350.90,339.87,337.01,320.25,302.61,307.39,294.25,262.08,292.04,308.60,284.20,313.57,278.48,302.40,310.58,318.99,306.20,334.37,324.33,309.52,318.62,330.33,333.20,342.93,341.86,366.79,341.95,335.39,329.15,373.17,357.99,309.82,,
2014-05-02 21:53:46.331000,L8,339.53,348.58,346.68,362.24,348.09,337.54,354.93,384.82,380.47,410.60,408.30,400.77,395.02,391.71,441.76,446.48,451.58,402.43,385.58,483.23,456.82,388.66,451.86,477.15,496.57,514.09,430.08,478.49,461.25,431.96,407.79,410.22,481.54,507.72,503.61,440.35,440.40,460.27,457.84,462.70,456.61,476.60,481.42,443.69,448.76,424.19
2014-05-18 21:53:35.635000,L8,,,,,162.33,214.39,192.09,323.34,343.18,343.82,340.62,353.00,366.87,367.47,348.93,335.61,342.41,330.95,340.20,349.12,358.64,349.79,341.13,351.19,355.59,358.85,347.40,347.52,342.16,359.24,351.07,338.71,339.43,351.23,369.00,372.22,368.61,366.58,369.95,366.67,339.26,358.71,370.24,358.36,359.97,360.77
2014-06-19 21:53:47.342000,L8,,,,,,,,,,,,,,,,287.81,286.62,244.42,252.98,284.39,294.09,291.86,303.12,303.15,303.23,272.16,300.52,293.18,280.66,312.83,,287.81,291.10,306.38,319.19,328.22,339.19,285.99,304.91,147.16,302.52,299.73,337.55,331.42,332.59,343.33
2014-07-05 21:53:53.692000,L8,,,,,,,,,,,,,,307.45,288.43,291.32,289.87,265.76,252.55,287.35,288.74,292.19,303.67,298.34,302.08,231.61,293.12,287.05,271.42,227.94,,291.26,267.43,309.10,318.57,328.35,340.40,285.03,302.31,195.99,247.42,259.96,,,,331.60
2014-07-21 21:53:57.022000,L8,,,,,,,,,,,,,329.93,255.46,289.68,286.77,282.63,239.38,191.88,227.85,245.69,278.90,297.55,294.54,243.57,214.27,,,,,,,,294.76,311.57,325.05,335.05,281.25,256.84,146.07,280.19,288.83,256.07,329.74,330.13,338.30
2014-08-06 21:54:05.764000,L8,,,,,,,,,308.83,,,,330.88,307.83,295.10,156.27,215.72,240.77,224.95,283.23,281.08,251.55,300.09,297.94,300.41,236.10,,,,,,,,303.04,312.16,325.19,337.70,284.81,301.35,275.40,304.44,295.68,295.39,295.65,254.98,338.88
2014-09-07 21:54:12.743000,L8,386.98,373.31,365.22,370.95,375.05,525.30,481.90,342.67,330.73,332.60,334.90,343.86,361.89,345.44,336.83,323.78,314.58,316.63,307.00,324.45,326.56,321.90,330.43,327.27,327.54,338.56,328.04,328.59,312.41,340.75,328.98,312.51,312.97,333.81,341.50,352.88,361.89,351.04,356.62,341.45,328.27,338.22,366.56,352.77,350.34,358.48
2014-09-23 21:54:09.418000,L8,,,,,,171.33,171.59,245.13,307.99,300.15,304.79,315.92,328.86,309.24,291.53,294.01,286.39,264.14,274.84,277.84,283.78,281.00,300.34,299.62,300.09,247.62,228.99,286.91,270.60,256.11,252.32,240.63,234.93,304.97,316.63,327.44,337.69,287.03,304.16,307.07,309.83,306.69,338.15,330.79,329.82,338.03
2014-10-25 21:54:16.772000,L8,282.73,313.27,317.53,258.00,275.25,270.40,264.58,256.47,300.54,238.39,221.60,245.19,256.20,283.88,288.34,287.48,278.41,243.32,238.45,274.97,263.07,271.61,298.30,298.00,297.31,245.45,233.35,244.42,241.09,259.65,251.99,242.72,239.44,295.83,311.39,323.56,333.53,282.48,295.92,309.25,309.65,301.83,280.48,293.39,254.16,337.05
2014-11-10 21:54:18.528000,L8,350.15,361.87,364.52,375.84,377.05,368.60,367.89,372.07,364.01,362.04,356.52,375.30,378.86,372.54,381.72,351.63,352.98,358.06,352.81,362.62,372.09,376.86,376.82,373.08,371.28,369.85,368.44,371.86,364.34,385.41,370.44,348.52,354.21,380.68,380.90,381.70,383.41,381.23,384.76,376.82,391.39,414.58,414.06,379.00,375.09,379.67
2014-12-28 21:54:07.841000,L8,314.06,322.27,322.08,322.56,326.71,322.51,318.97,326.09,316.92,316.83,318.22,333.06,341.61,329.94,317.17,309.00,298.35,304.66,293.06,301.63,304.23,308.72,319.67,314.42,314.96,321.02,313.79,313.37,298.67,324.02,313.61,304.28,302.43,324.93,327.93,335.07,342.76,335.37,322.80,333.89,331.57,331.57,348.04,343.04,343.32,351.39
2015-03-18 21:53:39.323000,L8,,321.38,323.60,313.13,300.74,316.74,310.78,322.67,,,255.63,332.90,,,,,,,260.08,296.16,301.57,306.80,315.36,309.92,309.67,316.56,312.49,307.42,287.04,313.41,303.22,296.12,296.70,315.78,322.89,328.25,339.35,305.56,304.55,323.47,328.40,330.06,345.63,340.71,340.12,346.43
2015-04-03 21:53:26.876000,L8,,,176.24,313.56,327.91,322.73,324.20,331.71,324.03,323.53,322.01,336.97,346.53,331.55,317.51,310.54,301.11,308.15,294.79,307.15,306.60,307.78,321.06,313.91,317.96,326.78,317.15,317.94,304.68,330.07,318.20,305.27,303.98,328.62,329.37,339.70,346.39,337.22,339.04,329.53,326.93,329.19,364.14,350.29,341.87,358.74
2015-04-19 21:53:26.711000,L8,,,,,,,,,,,297.96,270.37,334.18,322.10,304.49,299.33,291.36,273.50,286.89,269.42,296.07,298.21,310.47,305.88,306.83,,,,,255.95,306.53,299.92,298.07,314.38,323.56,326.26,333.21,,,,179.20,265.17,321.95,305.93,277.65,334.35
2015-05-05 21:53:12.716000,L8,,,,,,180.87,177.78,320.03,328.05,328.69,324.35,337.95,346.90,335.15,313.26,308.60,300.09,307.18,296.07,309.83,307.04,310.54,321.77,315.66,320.29,329.39,317.98,318.23,306.77,329.73,320.93,308.61,304.95,327.15,329.84,340.32,353.45,342.45,341.05,317.56,323.07,330.75,354.09,346.11,349.87,353.43
2015-06-06 21:53:16.624000,L8,,,,,,,,,,,,,,286.89,289.23,287.32,282.90,267.36,182.58,252.81,170.76,291.10,301.07,299.79,302.45,293.66,273.15,219.23,198.34,222.72,,,234.53,303.44,319.28,325.90,336.59,283.61,300.13,,284.05,296.48,335.99,328.99,332.26,347.22
2015-10-12 21:54:05.008000,L8,280.25,310.60,274.58,255.76,278.14,270.57,260.68,253.63,301.58,238.34,219.35,245.90,255.27,280.69,291.10,287.40,278.94,241.29,228.37,238.55,243.28,251.34,253.81,252.68,249.39,246.70,233.68,237.27,238.72,259.69,249.56,245.65,240.12,292.81,308.36,321.22,330.46,284.48,295.55,308.89,310.85,302.23,329.20,327.03,328.05,339.64
2015-10-28 21:54:10.619000,L8,360.03,377.84,374.40,388.50,384.75,381.58,376.18,392.65,379.73,371.74,447.15,526.39,460.65,402.50,496.57,461.30,515.94,529.46,507.61,434.84,531.65,513.86,515.87,372.53,385.08,395.08,392.81,474.13,480.32,462.22,408.58,517.30,521.86,535.07,518.16,537.45,483.94,411.35,477.48,471.21,528.22,375.82,384.48,380.71,382.97,386.35
2015-12-15 21:54:12.402000,L8,349.21,358.68,358.83,371.43,368.88,366.95,364.32,366.41,362.09,350.07,354.07,374.91,380.59,366.95,499.79,465.57,492.52,513.31,348.16,357.69,369.30,368.92,431.50,363.97,365.29,369.09,360.22,364.30,365.24,385.66,371.82,364.07,359.67,377.46,373.83,395.87,405.78,433.66,399.05,400.92,409.57,394.13,394.84,381.13,372.38,383.31
2016-01-16 21:54:09.540000,L8,317.33,325.12,327.91,324.52,327.18,325.96,320.42,327.94,320.90,318.06,323.65,336.41,345.81,333.57,317.52,314.16,301.41,306.99,295.77,305.47,306.93,309.25,320.42,315.99,313.48,321.97,316.42,316.04,301.64,326.90,316.80,306.18,305.21,324.69,328.90,337.19,345.61,340.25,338.59,334.25,330.55,330.06,345.84,364.52,344.01,368.88
2016-02-01 21:54:07.333000,L8,321.66,322.26,325.95,323.15,325.94,321.84,319.51,322.79,318.21,316.39,321.15,329.46,335.15,328.64,314.12,307.57,297.74,303.52,294.74,302.06,304.62,307.87,319.15,312.82,312.93,319.75,314.12,314.41,299.46,324.36,315.42,303.49,302.41,323.42,324.35,334.65,343.18,336.33,333.81,331.10,328.52,328.40,347.56,341.08,341.63,355.96
2016-02-17 21:53:58.323000,L8,300.79,319.12,326.07,319.77,321.37,322.77,317.20,322.17,316.68,317.31,315.60,329.62,342.69,324.82,314.64,305.25,295.98,302.90,291.76,302.34,302.57,303.50,319.34,310.08,311.97,320.62,313.43,315.08,299.37,321.50,313.49,302.53,300.97,323.74,325.70,333.96,342.26,335.30,327.00,327.40,324.51,323.80,344.41,336.57,335.44,351.39
2016-03-04 21:53:57.602000,L8,,,272.10,259.67,281.67,268.61,256.92,249.87,302.15,235.84,,246.56,252.61,284.11,287.66,195.95,216.55,234.78,222.44,274.79,279.54,284.54,291.50,291.92,249.03,239.60,223.99,236.44,232.44,244.00,235.69,240.04,240.79,292.89,305.38,318.37,327.67,278.15,182.23,304.25,304.70,297.47,294.31,324.34,324.45,337.84
2016-04-21 21:53:36.277000,L8,249.07,328.04,307.45,303.56,328.25,325.06,325.57,342.34,347.10,347.02,339.80,362.75,372.68,371.77,333.03,332.93,327.73,318.98,300.13,310.58,311.56,311.03,325.33,318.47,320.47,324.50,319.55,320.02,305.27,327.57,321.28,307.45,307.96,328.11,332.12,341.50,348.23,339.50,339.52,317.14,324.95,329.89,348.60,340.80,340.04,394.66
2016-05-07 21:53:39.461000,L8,304.53,319.56,319.85,320.94,333.54,336.41,335.82,375.36,375.19,340.22,373.98,397.18,410.60,407.58,384.93,391.12,405.42,404.03,395.88,409.41,413.91,408.53,407.38,404.12,395.37,430.37,399.51,414.58,408.01,421.83,426.86,406.04,479.58,524.03,498.60,419.04,,,,512.10,473.97,482.66,477.74,439.26,,
2016-05-23 21:53:41.571000,L8,,,,,162.91,220.31,243.74,326.68,340.60,338.69,313.01,361.88,380.52,369.58,350.89,351.41,337.76,349.91,342.82,381.07,366.94,356.84,347.75,370.74,349.03,359.80,328.49,375.39,370.80,377.57,363.27,344.72,347.05,359.10,364.90,372.14,376.97,372.54,365.18,364.94,343.39,352.78,365.95,352.89,349.57,365.96
2016-06-08 21:53:45.728000,L8,318.31,324.26,319.69,328.86,328.74,334.27,326.11,338.99,339.25,331.95,319.15,345.89,369.36,371.59,355.78,348.91,351.06,361.75,350.87,371.39,371.52,372.78,380.30,375.04,365.28,359.74,354.86,363.39,343.92,364.09,363.11,355.42,352.13,366.17,369.05,364.50,364.58,370.62,363.19,357.28,354.10,357.09,372.70,368.81,394.78,415.41
2016-07-26 21:54:04.677000,L8,,,,,,,,,,,,,,290.33,291.40,285.98,279.46,,,212.92,246.47,274.22,298.19,297.89,244.77,238.34,,,,,,,,301.26,312.75,323.11,331.19,278.95,301.49,162.89,299.87,290.11,334.42,329.59,329.18,337.90
2016-08-11 21:54:06.433000,L8,,,,,,,,,,,,308.70,326.21,300.26,291.47,289.00,280.26,246.44,211.70,226.71,251.51,254.56,294.76,295.10,241.96,222.59,149.89,229.61,231.13,246.11,,,,249.05,300.83,321.85,329.82,276.35,300.30,283.79,305.34,296.95,330.92,328.07,328.61,347.57
2016-08-27 21:54:14.090000,L8,469.90,404.87,,311.94,328.20,327.77,321.94,340.67,334.43,335.74,334.15,345.11,356.48,358.54,338.52,329.04,319.41,309.58,299.03,309.80,310.36,321.29,325.03,320.26,322.77,339.09,320.26,324.11,313.17,329.10,333.74,311.94,316.27,333.08,331.69,365.72,369.25,366.91,347.32,331.63,330.06,332.15,363.56,382.22,375.24,363.43
2016-09-12 21:54:18.117000,L8,480.08,457.40,332.10,325.37,331.40,346.51,337.98,340.62,334.73,333.21,335.93,343.86,357.85,345.86,331.77,327.77,317.38,310.90,301.11,310.75,319.14,318.15,322.38,316.84,322.78,336.20,320.84,323.64,312.78,328.96,333.06,312.00,313.40,331.85,330.50,341.97,370.43,370.94,342.27,327.85,328.06,331.18,386.37,385.77,391.28,386.24
2016-10-14 21:54:24.092000,L8,402.19,378.68,470.00,328.91,331.70,339.98,329.25,331.80,324.47,321.17,329.64,343.26,351.92,340.32,328.30,325.11,318.47,310.40,308.44,321.79,317.26,312.25,322.31,316.23,321.98,332.88,324.66,325.06,311.90,328.18,330.70,316.85,313.05,332.29,330.93,340.65,352.49,340.36,338.41,330.97,328.71,331.61,353.88,378.73,366.44,368.66
2016-12-17 21:54:19.694000,L8,347.91,360.53,359.81,372.84,371.37,369.77,371.90,365.06,362.88,367.53,398.70,398.01,408.95,497.77,505.34,467.00,451.18,390.97,470.84,375.32,379.19,383.25,375.64,385.41,428.79,417.62,368.49,373.55,367.85,413.28,451.50,381.51,352.68,425.56,469.67,455.10,492.30,517.98,508.39,467.25,408.90,391.85,395.05,382.06,377.70,375.86
2017-02-03 21:54:05.431000,L8,321.25,323.28,327.95,319.97,327.26,321.00,320.12,327.42,321.54,321.37,323.15,338.37,346.05,337.64,323.34,313.94,304.87,311.78,299.23,307.41,312.16,313.09,322.79,323.60,323.55,329.34,320.58,326.04,309.22,330.47,322.03,307.89,310.78,331.85,331.63,340.53,349.73,316.59,329.66,336.55,332.00,330.90,351.33,357.50,363.16,365.91
2017-06-11 21:53:45.526000,L8,,,,,,,,,,,,,,,,,,,277.71,283.29,289.40,250.98,297.07,300.84,304.00,288.90,,,,,,,,303.89,316.72,325.90,335.90,279.75,302.63,161.86,285.10,290.05,336.04,330.74,330.56,341.80
2017-06-27 21:53:50.454000,L8,,,,,,,,,,,,,,,,,,,,,249.83,250.60,294.93,249.83,243.64,233.41,,159.84,234.71,242.36,,,,252.91,251.65,224.46,250.19,273.08,301.20,,285.26,294.51,332.56,329.55,322.50,343.05
2017-08-14 21:54:07.255000,L8,,,210.16,190.31,173.63,217.90,214.18,324.38,331.12,328.21,326.84,344.64,351.08,346.15,335.37,327.53,320.91,330.87,341.09,337.87,331.99,330.06,337.33,333.83,332.32,340.27,334.32,335.99,324.12,347.67,338.59,325.88,320.87,344.43,348.73,350.14,361.06,358.12,352.01,340.51,331.11,337.32,362.07,373.97,371.36,373.01
2017-10-01 21:54:18.775000,L8,277.45,309.14,271.63,307.31,288.65,270.90,261.39,306.91,308.44,279.33,274.01,280.25,289.25,291.92,242.05,294.11,284.90,237.96,226.96,230.84,241.78,284.16,301.12,299.54,301.20,266.90,226.77,237.19,233.79,254.68,248.41,242.03,236.48,309.57,302.40,320.26,329.98,282.25,298.14,308.62,310.65,297.27,332.56,290.61,259.23,216.78
2017-12-04 21:54:13.271000,L8,318.53,325.25,329.44,326.64,328.85,326.11,318.22,324.97,319.20,318.54,323.89,332.74,344.65,327.40,317.46,308.39,299.21,307.55,295.18,305.57,306.23,307.26,319.82,314.83,314.60,320.53,314.76,318.87,302.71,324.33,316.86,306.08,306.01,327.98,329.53,336.21,342.16,332.21,325.51,334.67,331.47,329.78,354.91,345.25,343.06,352.91
2018-03-26 21:53:33.717000,L8,186.04,206.74,204.90,241.75,251.32,218.13,251.09,305.85,307.64,299.45,303.14,222.40,325.23,308.61,297.24,291.13,212.48,233.78,224.86,279.38,282.02,289.76,297.04,298.73,298.16,267.86,229.87,239.58,236.89,253.99,249.89,246.11,243.39,266.43,314.16,247.67,329.55,278.26,297.64,286.53,301.62,291.55,327.42,323.89,263.92,334.71
2018-04-11 21:53:25.350000,L8,,309.57,325.37,321.68,320.32,319.96,311.76,325.78,328.53,312.09,330.53,348.04,372.86,260.09,263.36,246.80,315.07,313.61,272.68,,,358.67,197.16,319.81,297.32,252.89,305.32,293.21,351.15,,,165.90,265.54,343.86,317.59,342.13,357.57,338.56,336.72,335.53,329.35,338.79,359.96,345.11,340.24,346.00
2018-06-30 21:53:07.704000,L8,,,,,,,,,,,,,,,,,198.42,237.84,189.29,224.56,280.87,248.13,297.03,300.20,238.13,221.07,,,,,,,,301.79,316.61,324.35,333.21,277.15,242.73,,268.90,292.78,334.85,331.97,332.32,341.97
2018-07-16 21:53:15.277000,L8,,,,,,,,,,,,,,287.97,288.47,286.53,281.18,234.44,191.96,225.00,244.55,246.04,,,,,,,,,,,,300.96,295.29,321.54,332.72,278.87,295.02,152.17,284.13,293.45,337.25,330.63,264.35,337.85
2018-08-01 21:53:22.789000,L8,,,,,,181.87,181.35,207.14,315.54,303.13,,,331.15,315.91,299.52,300.18,292.63,272.05,277.17,293.25,298.42,299.04,312.98,309.21,311.79,315.22,309.37,305.59,294.70,319.09,309.24,299.21,298.83,317.28,321.57,327.90,336.88,284.59,301.52,299.99,311.02,306.73,341.43,338.07,335.89,345.44
2018-08-17 21:53:31.689000,L8,,,,,205.39,185.62,185.01,317.16,151.00,251.82,251.02,222.59,197.81,199.20,307.10,309.10,306.39,301.27,292.94,311.27,310.89,303.58,315.91,314.42,316.97,320.04,314.81,315.42,298.14,323.06,320.25,304.20,303.36,322.98,329.00,333.36,341.90,305.02,334.59,315.34,315.76,327.72,346.52,338.27,341.91,349.17
2018-09-02 21:53:38.308000,L8,,,181.18,313.43,326.36,323.37,323.70,332.04,326.64,324.75,329.75,340.20,349.07,340.78,322.98,320.99,312.39,305.17,298.66,316.52,319.55,317.28,321.89,323.21,321.95,332.43,323.14,323.25,313.89,336.91,333.56,311.89,308.25,330.30,331.41,339.40,344.80,334.52,335.75,325.55,325.07,344.03,360.38,346.45,341.89,355.89
2018-10-04 21:53:50.552000,L8,460.85,426.01,330.37,333.45,344.16,345.31,334.61,340.97,335.90,331.32,335.84,350.34,359.23,351.24,337.48,329.11,318.67,320.46,310.12,323.81,330.64,320.83,328.39,332.39,333.13,341.19,324.88,334.11,321.18,338.92,333.52,316.32,317.71,334.29,342.34,345.51,358.04,348.93,343.55,340.83,329.59,339.39,367.54,357.50,354.29,360.51
2018-10-20 21:53:56.677000,L8,477.65,455.30,390.43,335.26,350.09,350.12,342.95,346.59,340.98,337.34,340.25,356.30,361.28,356.71,343.69,327.13,320.55,326.29,308.63,320.70,323.21,334.10,330.50,334.23,329.42,339.71,327.16,331.50,317.17,340.25,332.04,314.07,316.39,335.86,336.90,345.49,360.24,337.05,343.18,347.20,333.80,336.08,362.93,360.37,368.85,357.92
2018-11-05 21:54:00.051000,L8,288.36,315.39,318.99,279.98,296.65,303.48,305.68,306.90,306.54,302.65,304.75,316.47,328.75,309.40,295.25,291.69,281.93,241.79,280.59,289.34,292.59,288.21,300.61,301.19,298.37,291.66,234.13,239.05,238.53,260.64,254.16,240.37,238.87,254.73,247.16,318.68,318.09,281.64,297.74,312.48,313.39,304.91,336.33,329.78,330.16,339.82
2018-12-07 21:53:57.973000,L8,354.65,372.58,374.53,389.10,372.85,369.38,366.23,391.04,372.86,370.39,382.53,401.62,407.62,396.84,374.47,366.93,486.79,462.41,489.13,397.99,391.73,400.36,393.77,378.42,392.87,395.88,392.67,394.38,384.53,398.53,396.36,374.51,373.20,404.25,391.29,382.65,378.45,385.67,397.75,390.61,378.13,383.77,387.29,381.73,380.05,393.41
2019-05-16 21:53:39.870000,L8,192.78,194.35,184.20,167.34,262.23,244.37,247.03,234.15,236.68,,,,,,,,,,,229.67,260.99,253.72,298.03,254.01,243.91,240.68,219.26,236.76,234.11,258.94,250.22,241.71,234.05,243.76,,,,182.33,220.91,234.25,261.38,205.19,,,,
2019-06-17 21:53:54.928000,L8,,,,,,,,,,,,,,,,,184.58,269.36,279.41,287.90,289.50,294.20,304.97,303.25,305.26,297.35,291.90,295.06,260.32,312.77,296.34,293.92,293.04,312.22,318.58,326.19,325.79,288.37,308.92,162.22,304.45,299.31,337.98,333.60,333.33,345.68
2019-08-04 21:54:09.092000,L8,,,,,,,,,,,,,328.59,306.28,288.60,289.22,283.40,240.18,223.89,233.89,270.77,251.30,254.10,255.31,245.62,233.49,,225.21,228.00,226.50,,,229.55,172.66,241.22,242.39,262.53,279.31,296.01,186.33,301.57,293.85,332.72,330.33,261.52,337.07
2019-10-07 21:54:27.004000,L8,272.11,311.76,318.83,309.77,300.17,270.63,304.13,307.72,307.37,293.19,303.81,316.70,326.49,308.91,291.96,292.63,284.31,243.74,230.26,238.98,247.73,280.59,297.32,293.30,187.42,,,234.82,236.01,255.73,246.88,236.09,230.26,245.19,248.64,235.74,275.11,270.53,296.90,314.66,307.60,299.77,335.93,329.40,328.25,338.15
2019-11-08 21:54:26.682000,L8,473.43,451.54,390.13,327.32,337.27,335.48,327.19,331.83,335.89,324.08,327.87,342.04,350.47,350.01,328.19,316.87,312.44,311.75,299.26,309.01,312.72,334.92,323.67,319.28,320.35,327.31,319.89,325.47,308.78,328.94,322.78,310.91,309.43,333.35,332.50,338.87,342.76,335.74,339.31,338.44,334.05,331.47,366.37,370.01,363.83,368.24
2020-01-11 21:54:15.691000,L8,311.54,320.85,325.75,322.21,326.50,321.71,316.60,323.47,316.22,316.71,321.46,328.65,339.08,329.01,315.49,306.17,297.72,303.20,294.63,302.27,305.95,309.67,319.23,313.32,313.62,319.17,312.97,316.34,296.96,321.42,316.19,303.82,302.88,324.90,325.85,333.51,339.97,326.99,330.02,333.75,329.36,331.84,352.04,356.68,341.93,354.88
2020-01-27 21:54:11.218000,L8,313.59,322.62,327.21,322.32,329.36,321.70,317.93,326.21,320.04,319.58,320.02,335.23,344.82,332.03,321.16,312.07,299.94,309.51,296.72,306.07,308.96,314.00,322.84,317.23,317.54,322.10,316.78,319.32,303.42,326.56,319.46,306.25,306.48,329.39,329.97,336.65,342.24,330.14,337.39,333.88,330.49,332.05,355.06,358.54,342.84,379.89
2020-02-12 21:54:06.855000,L8,329.24,339.24,342.17,345.46,345.69,340.33,335.41,348.56,342.63,344.63,347.26,367.26,372.10,362.27,354.82,349.27,348.09,347.94,345.21,349.19,351.30,355.37,359.11,363.20,362.90,361.21,359.40,361.62,357.79,366.47,362.85,335.29,342.95,363.69,357.46,372.14,374.47,367.76,367.82,358.58,348.12,346.08,384.76,363.85,357.38,372.22
2020-05-18 21:53:30.404000,L8,274.53,307.82,270.20,202.66,203.48,214.77,190.84,307.40,315.25,277.56,308.46,320.62,335.78,313.78,293.93,289.34,207.05,227.45,194.10,265.97,273.57,280.46,293.96,287.13,213.38,,,,,,,205.07,199.66,305.20,321.39,336.74,341.61,331.55,336.72,310.49,320.04,319.76,326.99,211.44,224.07,236.92
2020-06-03 21:53:36.300000,L8,304.21,319.24,299.99,310.96,301.40,302.12,310.32,342.85,335.74,320.32,317.50,335.77,335.09,361.38,350.58,412.49,409.66,432.90,320.29,303.01,306.67,309.47,321.45,313.38,315.98,317.82,304.70,301.47,293.63,320.62,302.47,297.81,301.30,328.78,330.20,337.20,338.85,290.53,325.25,292.20,319.33,325.67,350.68,340.68,332.64,343.27
2020-07-21 21:53:58.839000,L8,,,,,,,,,,,,,329.13,313.85,294.64,291.93,288.56,241.82,216.13,281.34,292.00,293.55,307.21,302.23,307.28,270.07,268.87,255.65,251.75,275.44,284.29,292.37,292.80,313.81,295.88,325.82,328.10,286.89,308.69,176.58,304.82,298.42,336.94,294.00,254.02,342.37
2020-10-25 21:54:24.251000,L8,320.62,322.83,329.19,324.37,332.58,325.29,324.62,328.69,320.87,319.61,322.61,337.12,343.76,333.02,318.90,314.69,305.75,309.23,299.84,308.52,311.67,313.63,324.35,319.56,320.37,328.33,317.23,322.98,306.87,327.92,318.92,307.50,307.12,331.53,331.61,339.20,352.24,333.64,336.28,334.29,332.45,333.08,359.22,353.08,343.86,359.14
2020-11-26 21:54:24.779000,L8,327.09,328.24,329.63,331.74,333.03,329.27,327.05,332.54,338.13,320.89,327.43,339.35,346.64,335.56,325.21,314.13,307.59,310.56,300.65,307.60,313.29,314.14,323.78,317.95,320.20,326.66,317.85,321.53,304.99,326.76,318.93,308.05,309.44,331.81,330.68,338.14,366.32,336.29,343.31,338.81,335.53,335.05,373.49,358.18,351.49,361.49
2020-12-12 21:54:25.476000,L8,464.04,445.93,336.02,329.39,339.49,330.86,326.49,328.69,321.26,321.01,323.89,340.50,343.27,330.88,320.88,311.94,303.32,309.82,298.73,307.73,310.99,316.50,330.39,348.30,342.05,308.46,356.18,324.91,303.61,323.85,313.95,301.83,300.85,322.53,324.56,337.98,346.21,330.19,334.98,339.86,338.03,340.90,374.34,491.20,527.20,477.64
2021-01-13 21:54:15.589000,L8,280.37,309.29,310.51,305.98,278.18,278.46,258.06,303.99,300.06,293.94,224.14,249.42,258.72,286.60,289.55,272.04,215.52,229.56,227.95,273.21,252.63,232.97,,,,,,,,,,,,,,,,,,309.44,309.39,293.53,282.34,321.88,325.65,335.43
2021-04-03 21:53:50.092000,L8,,,,316.23,329.71,329.83,322.65,329.18,322.93,326.38,324.10,338.89,345.83,334.87,324.87,315.97,299.81,308.45,301.04,308.76,314.96,315.99,325.36,319.33,322.55,328.91,317.64,323.25,307.71,329.68,324.13,308.73,309.50,333.80,331.82,341.98,354.51,338.57,343.34,331.04,325.16,335.18,362.25,356.09,345.31,352.14
2021-05-05 21:53:33.703000,L8,,,,,,170.87,180.89,322.83,331.04,328.27,325.67,342.95,352.18,336.54,323.72,313.82,298.99,309.41,299.35,307.51,312.45,317.24,327.11,319.32,322.81,329.08,319.36,326.20,308.35,344.26,325.79,309.36,312.14,335.65,334.15,347.71,357.11,338.77,343.54,326.14,323.48,331.66,362.61,352.54,347.76,358.17
2021-07-08 21:53:58.887000,L8,,,,,,,,,,,,,,310.50,243.33,289.91,287.08,268.26,276.79,282.44,280.53,245.05,,,,,,216.94,226.66,,297.21,294.62,296.90,315.40,316.96,329.70,334.07,290.20,310.61,161.04,308.63,298.07,337.49,334.59,334.03,344.91
2021-08-09 21:54:11.490000,L8,,,,,,,,,307.82,,307.86,319.07,327.61,307.99,295.91,292.10,284.24,267.73,271.00,281.67,280.07,293.54,305.87,303.32,306.12,286.00,,,,,,286.51,292.66,311.40,283.88,327.52,331.16,287.60,303.19,246.04,304.43,294.50,337.70,240.19,253.78,341.61
2021-08-25 21:54:16.007000,L8,,,,308.56,371.45,326.72,233.96,345.38,335.62,344.82,337.50,353.37,359.60,353.21,349.73,340.17,335.36,342.61,338.99,342.10,347.74,352.98,358.18,362.97,354.06,359.85,360.34,351.46,341.84,357.44,351.85,329.48,330.77,366.13,377.84,388.68,380.93,374.62,367.02,361.89,373.15,379.38,383.94,364.45,387.39,361.65
2021-09-10 21:54:20.775000,L8,322.95,328.78,326.68,336.16,343.80,329.12,338.84,357.85,350.98,349.77,342.51,359.54,370.54,362.99,353.59,340.46,323.52,338.71,341.29,360.63,371.95,374.16,458.98,396.84,347.64,347.10,343.30,333.33,336.19,347.12,356.48,332.60,319.66,335.21,332.75,343.48,352.67,337.96,344.23,324.04,325.75,333.44,369.29,350.46,342.12,347.49
2021-10-12 21:54:29.370000,L8,,220.88,266.21,244.16,269.78,240.36,200.63,249.75,248.85,,,,,277.05,284.11,287.41,277.80,232.79,226.65,235.25,240.42,248.40,248.40,243.56,245.67,239.24,225.34,234.08,232.70,248.20,241.76,239.83,227.55,246.46,245.34,250.51,269.17,279.08,249.73,293.75,300.03,290.41,305.49,326.42,325.96,335.59
