dates,satname,nzd0557-0000,nzd0557-0001,nzd0557-0002,nzd0557-0003,nzd0557-0004,nzd0557-0005,nzd0557-0006,nzd0557-0007,nzd0557-0008,nzd0557-0009,nzd0557-0010,nzd0557-0011,nzd0557-0012,nzd0557-0013,nzd0557-0014,nzd0557-0015,nzd0557-0016,nzd0557-0017,nzd0557-0018,nzd0557-0019,nzd0557-0020,nzd0557-0021,nzd0557-0022,nzd0557-0023,nzd0557-0024,nzd0557-0025,nzd0557-0026,nzd0557-0027,nzd0557-0028,nzd0557-0029,nzd0557-0030,nzd0557-0031,nzd0557-0032,nzd0557-0033,nzd0557-0034,nzd0557-0035,nzd0557-0036,nzd0557-0037,nzd0557-0038,nzd0557-0039,nzd0557-0040,nzd0557-0041,nzd0557-0045,nzd0557-0046,nzd0557-0047,nzd0557-0048,nzd0557-0049,nzd0557-0042,nzd0557-0043,nzd0557-0044
2023-11-23 22:21:29.035000,L9,353.37,346.23,338.87,336.45,331.81,322.48,322.75,310.23,292.04,293.63,283.96,283.54,289.13,502.05,449.76,499.12,513.37,298.73,289.39,269.67,250.75,250.03,251.92,260.23,263.31,271.42,274.19,279.72,270.76,251.65,239.90,232.19,227.85,226.39,228.02,232.00,206.06,185.93,177.64,172.64,179.54,185.86,,,,,,200.28,421.74,511.89
2023-12-09 22:21:02.419000,L9,,,,,,,,,,,,,,,,212.60,244.94,227.98,205.78,204.96,,,,,194.06,181.19,165.31,213.75,228.29,211.57,202.07,190.86,190.51,188.55,188.19,187.19,158.00,,,,,,155.31,172.84,194.95,182.59,,,,144.38
2023-12-09 22:21:26.386000,L9,,,,,,,,,,,,,,,,204.85,240.56,219.99,194.40,199.20,,,,,188.29,172.46,159.49,206.89,226.25,210.50,200.57,189.87,189.60,188.59,187.51,187.04,157.14,,,,,,154.89,177.35,199.27,186.26,,,,144.73
2024-01-26 22:21:02.147000,L9,320.40,305.39,295.26,284.21,274.85,264.66,259.75,253.12,249.18,252.46,250.99,251.18,252.32,255.42,260.44,293.49,280.08,274.33,290.71,276.99,267.14,228.84,237.66,246.54,256.31,254.14,250.59,266.54,262.40,247.93,237.91,228.99,224.78,219.91,222.54,225.57,190.29,165.68,,,157.78,165.25,186.48,209.90,220.50,208.16,220.00,175.87,178.59,180.09
2024-01-26 22:21:26.115000,L9,317.36,303.06,291.68,282.07,271.52,261.66,256.65,250.11,246.76,249.91,248.63,249.20,249.35,252.14,257.81,293.87,277.31,273.49,288.27,274.23,265.11,226.69,236.16,243.89,254.24,252.05,249.99,264.43,261.25,247.54,236.43,227.65,224.44,219.18,221.93,225.10,189.35,162.85,,,158.25,165.80,187.75,209.44,222.98,210.99,222.43,176.03,179.83,182.85
2024-02-19 22:20:51.302000,L8,387.31,395.26,389.91,376.65,372.13,488.96,333.94,315.17,460.80,473.12,494.16,489.21,473.81,470.62,475.30,494.76,475.27,469.34,480.98,496.13,404.87,390.15,309.69,290.93,272.69,283.17,280.46,287.41,327.59,278.96,267.01,256.95,240.54,239.98,246.65,252.60,225.42,208.75,206.23,200.89,199.04,211.53,216.92,230.52,239.26,218.11,228.14,206.10,213.79,212.80
2024-03-06 22:20:39.136000,L8,312.30,304.33,297.12,288.72,281.79,274.60,270.27,259.86,256.38,256.95,258.31,261.40,259.62,260.68,257.99,264.85,269.36,268.33,254.85,248.54,269.28,267.34,232.46,260.41,266.88,266.26,242.50,274.34,273.41,257.25,237.11,234.19,229.26,227.80,217.65,213.24,203.05,176.88,,,166.36,158.41,183.38,193.79,206.47,194.81,210.97,180.95,182.45,171.22
2024-03-22 22:20:30.323000,L8,320.64,308.99,303.98,296.50,285.80,280.69,277.82,267.93,267.16,269.99,265.74,264.79,266.86,268.19,267.42,274.65,282.77,276.19,285.56,270.78,241.74,243.13,245.61,260.93,267.02,269.00,276.08,279.44,279.41,268.98,255.54,247.10,238.23,236.65,237.18,239.02,212.46,179.56,,142.85,171.91,182.14,206.52,221.00,225.86,210.26,226.37,188.39,191.60,196.98
2024-04-07 22:20:23.488000,L8,326.75,320.94,311.50,305.64,297.09,293.27,284.65,278.72,275.79,276.14,276.11,272.32,276.59,294.15,301.77,303.81,290.52,285.00,284.43,282.77,278.86,282.59,281.24,276.52,272.58,271.52,275.87,285.96,287.50,272.48,259.79,251.81,242.58,230.36,234.65,241.63,215.30,184.27,,147.43,174.01,192.49,214.29,231.08,236.54,217.45,247.81,195.37,197.68,207.75
2024-06-18 22:19:55.612000,L9,252.40,234.07,225.88,221.26,228.65,137.68,242.42,205.57,237.55,224.39,195.06,232.67,178.66,182.00,179.36,187.12,209.89,207.29,212.72,185.10,196.13,171.70,142.69,166.94,183.55,194.25,171.85,215.39,218.95,213.12,197.66,190.97,183.30,181.39,174.57,180.12,153.48,,,,,,,,189.58,173.32,189.00,,,
2024-06-18 22:20:19.575000,L9,257.27,237.39,228.88,225.50,232.34,239.81,247.41,213.91,211.73,225.18,197.09,233.86,180.81,189.58,184.54,190.20,212.77,211.99,199.82,187.07,197.54,176.22,146.29,166.21,186.66,188.32,174.70,218.41,218.20,215.82,199.78,191.37,185.02,181.79,177.19,180.45,154.05,,,,,,,,185.96,168.24,184.59,,,
2024-07-04 22:20:03.802000,L9,,,,,,,,,,,183.55,201.39,179.96,182.22,194.56,192.66,215.25,222.70,222.91,215.50,199.42,178.99,148.74,196.72,187.76,212.14,187.43,218.53,220.06,212.60,199.72,190.91,183.83,180.16,174.72,180.41,157.49,,,,,,,139.14,195.49,180.65,200.10,,,
2024-07-04 22:20:27.773000,L9,,,,,,,,,183.57,190.85,207.64,241.22,235.15,237.34,204.05,205.12,253.88,248.09,232.92,223.93,207.90,193.39,177.86,217.69,197.37,217.69,214.66,226.74,225.48,217.57,203.79,194.31,188.34,184.04,180.70,184.07,161.52,,,,,138.51,164.53,168.42,195.06,183.00,203.07,151.41,151.39,150.38
2024-07-12 22:20:12.667000,L8,294.91,283.79,273.14,262.71,183.46,,,,,,182.11,183.78,162.03,169.15,165.18,176.31,190.82,193.08,181.64,173.55,166.24,143.51,,,,,,,208.23,155.83,168.07,,,,,,,,,,,,,,,,,,,
2024-08-05 22:20:18.332000,L9,314.61,306.70,297.27,289.38,278.34,270.22,263.77,256.92,248.35,248.29,250.29,252.07,250.80,253.37,253.61,254.07,261.03,258.31,245.59,236.68,228.55,223.33,224.22,224.81,226.65,226.18,232.21,237.29,235.16,221.41,210.48,204.30,199.18,197.55,194.25,201.25,181.74,154.48,,,143.83,156.15,212.48,226.13,232.33,216.05,223.13,176.25,190.90,219.65
2024-08-05 22:20:42.303000,L9,317.60,309.50,299.87,292.88,281.24,273.70,266.91,260.25,251.23,253.14,253.28,256.20,253.03,257.28,257.64,257.87,263.92,261.44,250.40,240.99,233.44,226.44,227.51,227.54,228.93,228.02,236.19,239.71,236.23,224.98,213.52,206.46,200.57,199.62,196.12,202.99,183.17,156.80,,,143.76,156.03,213.83,226.68,232.36,215.88,217.49,191.73,196.76,222.08
2024-08-13 22:20:26.422000,L8,354.62,353.88,357.55,352.58,350.43,339.44,366.29,382.14,368.66,349.02,314.49,376.77,429.76,432.92,293.58,447.26,466.19,476.68,448.26,269.03,275.06,288.62,267.70,267.65,274.64,283.90,291.55,294.25,283.86,272.99,258.86,256.90,244.50,240.59,240.62,240.15,214.98,194.78,182.90,175.81,181.78,186.01,209.30,231.53,251.24,214.53,229.74,192.11,192.23,196.42
2024-09-22 22:20:32.853000,L9,319.91,311.36,301.47,295.33,283.70,277.53,268.03,261.90,254.38,256.97,257.41,257.20,253.82,256.79,254.25,257.80,265.77,260.52,249.30,238.73,229.68,226.14,225.51,226.93,229.54,231.94,236.55,241.49,236.25,224.71,211.78,204.82,199.80,198.71,199.95,209.27,174.14,164.75,,,143.68,157.20,189.63,210.71,222.82,205.50,224.39,183.83,182.13,188.18
2024-09-22 22:20:56.816000,L9,319.80,310.78,301.31,294.51,283.19,276.85,267.50,261.52,253.50,255.97,256.04,256.45,253.03,256.22,252.91,256.64,264.53,259.11,248.31,237.56,228.45,224.34,223.75,225.97,228.08,230.92,235.46,240.12,235.05,222.72,209.23,201.73,197.41,195.73,195.35,192.11,172.69,159.36,,,139.84,153.27,183.99,193.78,215.93,201.56,221.47,177.25,172.37,179.69
2024-10-16 22:21:15.412000,L8,316.95,309.42,300.16,292.88,280.30,270.48,264.85,257.27,250.78,250.44,252.85,254.28,251.98,253.26,249.78,254.16,261.59,258.12,248.80,239.89,229.35,225.81,223.23,226.28,228.43,228.98,233.69,238.72,239.31,224.85,212.85,203.18,200.18,198.90,201.01,203.06,194.20,156.85,,,144.15,155.44,189.81,200.37,220.03,204.25,227.49,171.30,179.26,177.39
2024-10-24 22:20:57.649000,L9,494.66,481.72,501.00,,,,,,,,,,,,,,,,490.39,434.98,305.68,352.45,344.90,321.20,382.14,368.50,365.99,349.11,308.95,281.32,348.85,299.12,380.86,345.26,325.28,333.75,291.38,273.92,176.28,193.93,189.24,208.03,234.52,237.02,245.85,222.62,238.29,208.58,209.82,224.11
2024-10-24 22:21:21.612000,L9,403.57,516.76,496.10,423.37,514.68,360.07,365.23,360.85,447.32,498.77,473.53,489.66,362.70,341.03,332.81,449.55,431.99,445.75,405.82,432.69,430.79,420.46,408.77,390.07,373.97,362.59,361.93,344.80,293.36,276.72,340.12,294.57,375.94,338.65,296.02,303.19,216.43,197.39,173.87,190.09,187.20,201.06,229.73,234.27,241.67,222.26,236.42,205.07,203.09,211.05
2024-11-17 22:21:14.492000,L8,320.78,308.75,299.83,291.85,282.48,272.66,266.23,257.68,250.79,251.77,252.92,255.33,252.58,252.03,251.90,256.75,264.96,259.34,249.89,241.42,230.25,223.26,223.24,227.98,230.72,232.30,235.74,238.35,239.96,227.65,214.94,205.34,202.96,204.86,210.76,211.10,181.47,156.17,,,145.48,159.04,183.50,201.08,220.60,210.62,221.78,173.08,174.97,180.09
2025-01-12 22:20:57.242000,L9,316.02,306.67,297.81,289.80,281.43,272.34,267.61,258.52,253.41,254.72,254.79,254.90,252.93,255.08,253.99,259.76,266.34,261.20,251.29,241.86,231.47,226.06,224.11,227.93,230.15,230.43,235.12,241.80,242.04,234.27,219.67,215.03,208.33,210.55,207.86,215.33,182.89,164.73,,,146.56,156.05,183.85,198.66,208.63,202.18,213.41,170.28,171.67,177.60
2025-01-28 22:20:54.198000,L9,316.42,307.48,298.08,290.54,281.53,272.60,266.80,258.82,252.80,255.24,255.35,254.81,252.67,254.66,254.00,259.67,267.04,259.82,249.89,240.87,229.03,222.72,221.35,227.46,228.71,230.74,235.19,240.89,239.48,228.11,217.06,207.45,206.14,206.32,205.93,210.20,189.70,154.87,,,146.29,152.43,176.40,190.88,203.15,197.42,205.50,161.22,166.53,164.36
2025-01-28 22:21:18.169000,L9,315.55,306.42,296.82,289.25,280.34,271.48,265.90,257.89,251.79,254.05,254.17,253.79,252.02,253.30,253.09,258.51,265.99,258.77,248.73,239.35,227.94,221.71,220.52,225.94,227.69,229.74,233.98,240.02,238.82,227.38,216.06,205.88,204.47,204.54,204.79,208.37,187.25,153.04,,,145.60,151.61,175.56,190.17,202.30,197.18,205.45,160.59,164.94,163.16
2025-03-09 22:20:38.333000,L8,302.46,282.53,277.21,267.05,258.90,247.52,250.49,248.08,244.49,243.77,245.30,243.45,242.89,236.34,229.40,237.08,245.28,235.72,144.33,,,,,148.99,182.83,213.22,215.55,223.02,223.36,210.87,198.29,190.54,187.20,183.24,183.25,179.59,,,,,,,,,,,,,,
2025-04-10 22:20:22.528000,L8,315.52,308.25,297.98,289.47,281.15,270.76,266.91,258.79,253.47,254.56,253.77,252.74,252.74,255.13,255.23,261.83,265.82,261.54,249.37,237.24,228.66,222.40,223.54,227.82,227.68,227.99,235.35,242.23,238.99,227.44,216.27,208.06,201.45,200.17,201.65,200.40,173.74,150.05,,,142.54,152.84,181.02,199.74,217.58,200.84,212.58,162.26,165.23,167.00
2025-05-04 22:20:29.330000,L9,228.82,270.27,,261.63,280.97,274.17,266.94,262.82,258.43,254.49,254.80,254.12,253.23,256.95,257.61,261.49,265.49,262.33,252.40,238.70,229.02,226.13,225.01,228.80,230.19,230.11,235.08,241.66,235.89,223.86,209.07,190.70,203.57,212.27,197.42,195.22,164.38,,,,140.09,143.73,165.74,179.54,192.98,183.91,,152.28,153.66,155.93
