dates,satname,nzd0227-0000,nzd0227-0001,nzd0227-0002,nzd0227-0003,nzd0227-0004,nzd0227-0005,nzd0227-0006,nzd0227-0007,nzd0227-0008,nzd0227-0009,nzd0227-0010,nzd0227-0011,nzd0227-0012,nzd0227-0013,nzd0227-0014,nzd0227-0015,nzd0227-0016,nzd0227-0022,nzd0227-0023,nzd0227-0024,nzd0227-0025,nzd0227-0026,nzd0227-0027,nzd0227-0028,nzd0227-0017,nzd0227-0018,nzd0227-0019,nzd0227-0020,nzd0227-0021,nzd0227-0029,nzd0227-0030,nzd0227-0031,nzd0227-0033,nzd0227-0034,nzd0227-0035,nzd0227-0036,nzd0227-0037,nzd0227-0038,nzd0227-0039,nzd0227-0040,nzd0227-0041,nzd0227-0042,nzd0227-0032
2005-02-18 21:40:18.476000,L5,385.29,363.25,347.97,354.65,375.46,370.99,381.87,383.85,378.26,400.41,380.25,361.48,364.78,347.06,346.83,341.27,353.83,340.29,345.43,346.27,331.65,325.46,313.91,308.83,349.47,340.53,328.30,347.88,340.63,320.25,306.38,288.55,325.98,318.75,310.08,316.30,310.79,306.55,321.46,314.95,312.21,315.77,312.50
2005-02-25 21:46:35.721000,L5,337.25,323.67,312.04,289.39,296.42,312.50,311.92,304.71,299.32,306.99,308.08,301.80,283.60,284.75,293.61,310.80,285.49,275.37,280.28,294.40,292.58,293.35,281.78,253.92,280.95,273.59,267.93,269.74,261.03,240.49,,,276.54,277.04,266.71,265.33,278.66,290.44,310.63,304.53,298.68,299.42,
2005-03-29 21:46:54.602000,L5,330.44,317.45,291.45,266.78,282.46,298.78,299.91,296.44,287.09,296.66,300.63,290.84,272.96,288.89,294.90,298.10,290.65,219.30,,214.37,284.99,293.69,273.53,260.76,259.68,260.44,259.36,245.14,252.92,244.22,,,,267.04,264.00,247.10,260.85,270.02,291.84,287.74,281.81,275.71,
2005-05-09 21:40:56.205000,L5,392.33,364.17,361.18,345.59,358.89,372.49,378.86,381.78,377.32,377.20,372.78,367.92,361.52,350.53,351.98,363.21,354.69,348.51,344.35,343.21,345.64,333.57,326.15,308.73,347.75,344.24,335.24,353.40,334.20,311.48,310.09,316.75,301.80,305.08,300.91,288.94,296.26,302.81,318.57,314.59,308.91,297.05,208.81
2005-06-01 21:47:18.718000,L5,359.63,344.14,333.08,317.93,320.64,341.44,337.66,331.02,324.16,335.14,333.33,323.23,320.07,321.02,331.27,328.87,320.14,305.39,303.04,309.50,306.28,306.36,295.77,275.91,311.78,298.09,303.56,301.97,297.46,262.46,226.15,209.82,206.79,284.47,272.38,272.41,278.13,290.97,305.08,301.00,297.11,265.78,190.48
2005-06-10 21:41:12.271000,L5,379.47,356.38,343.20,351.92,353.28,375.69,380.48,372.69,373.33,382.14,373.11,366.83,367.66,358.80,354.36,354.97,355.29,339.79,340.31,335.16,335.82,331.54,328.85,313.52,344.36,337.32,342.68,339.25,343.34,308.64,341.06,220.35,309.79,297.91,300.64,295.94,302.20,309.58,316.98,312.71,299.94,271.72,207.35
2005-06-26 21:41:16.724000,L5,360.10,343.15,329.25,313.42,317.61,336.44,329.41,329.88,323.35,329.77,333.90,326.53,315.02,308.88,313.92,319.41,309.38,298.39,295.86,302.69,308.23,305.53,292.06,278.91,305.27,292.39,294.10,300.87,290.39,261.28,179.83,,240.06,281.80,269.81,272.25,276.12,292.05,303.85,298.59,276.46,251.95,
2005-07-12 21:41:23.560000,L5,412.23,389.89,384.98,384.12,396.02,412.21,415.16,413.42,418.52,422.38,425.66,420.24,396.37,377.03,367.87,377.15,373.80,353.74,347.04,339.80,339.45,334.04,334.94,318.72,369.28,361.46,361.26,355.72,358.95,335.78,335.83,334.05,315.93,309.23,305.88,308.49,309.45,315.12,328.88,320.71,310.44,304.50,328.52
2005-07-19 21:47:39.248000,L5,366.48,341.05,326.80,311.29,313.34,332.26,330.76,326.42,325.64,330.06,328.19,317.64,313.23,301.55,308.96,302.94,299.99,306.21,291.49,302.61,306.99,299.09,288.00,274.45,301.40,296.62,288.60,297.14,290.17,257.57,222.34,,283.00,284.65,272.99,272.94,276.84,291.53,295.44,292.61,274.41,251.01,
2005-08-13 21:41:41.670000,L5,380.88,378.77,363.14,356.47,367.71,385.65,388.35,385.91,391.35,385.46,389.72,395.82,380.39,370.66,358.81,359.74,359.79,334.69,334.00,343.35,343.98,338.67,324.98,314.81,354.38,341.13,338.31,337.46,338.15,327.11,328.67,332.62,316.67,306.01,297.29,293.60,302.23,312.85,326.28,323.33,320.70,316.17,327.98
2005-08-29 21:41:46.875000,L5,356.82,336.02,311.74,299.82,300.24,321.33,321.23,319.44,318.06,318.75,328.29,314.31,299.27,295.10,304.42,308.51,301.67,286.84,290.14,298.74,306.25,305.40,281.26,263.93,282.52,280.22,273.34,279.00,277.86,243.43,209.49,,282.49,287.61,272.28,272.16,278.67,294.35,299.10,296.38,292.66,281.51,
2005-09-21 21:47:59.005000,L5,323.27,294.83,272.63,272.46,265.70,278.79,284.54,289.38,291.94,291.58,288.51,275.38,273.75,275.43,275.60,258.07,265.64,255.76,257.47,260.29,270.09,265.98,,,241.38,233.33,237.76,233.23,233.95,,,,,,,,,230.56,264.53,251.95,253.64,232.51,
2005-11-08 21:48:04.756000,L5,351.42,339.64,319.38,314.18,320.04,329.08,322.65,326.20,325.81,330.80,327.29,324.68,316.79,321.89,318.57,320.64,317.70,294.62,296.09,296.43,307.43,315.99,299.72,300.41,311.60,334.56,286.95,277.89,282.48,269.82,201.07,224.53,265.92,268.97,263.71,259.78,281.44,293.63,316.95,315.79,314.49,309.38,222.88
2005-11-17 21:42:07.585000,L5,366.90,354.45,344.32,346.50,358.70,372.16,371.15,373.11,377.51,381.20,369.56,368.81,355.31,342.95,345.82,353.80,348.16,340.28,333.88,336.08,337.07,322.02,309.07,302.97,342.12,335.18,337.92,337.60,336.41,304.95,316.52,316.71,319.53,306.11,305.76,295.70,303.67,309.04,310.18,309.56,305.11,302.74,316.78
2005-11-24 21:48:28.120000,L5,337.30,326.69,302.30,293.93,300.92,318.43,307.97,302.33,298.64,305.61,295.06,285.00,251.64,269.88,279.44,290.59,287.13,,,,281.33,277.45,267.13,232.56,283.65,274.92,,,,218.69,182.20,,240.19,254.60,251.24,228.85,244.17,258.69,285.82,288.64,282.63,297.17,
2006-01-20 21:43:37.291000,L5,340.96,328.64,304.42,297.03,301.13,318.12,318.85,314.62,308.64,316.41,311.29,302.11,287.95,289.91,285.78,297.73,279.29,281.80,284.20,293.81,298.58,282.81,273.34,258.50,273.98,278.91,277.02,275.58,273.11,232.26,,,,,,,,,,,,,
2006-02-12 21:50:20.287000,L5,383.57,375.98,365.72,371.17,394.96,388.96,380.94,387.49,382.84,383.72,382.64,390.20,357.24,345.86,358.97,354.15,351.65,336.24,331.61,338.46,330.06,332.47,312.84,312.26,342.25,343.30,339.46,333.83,330.37,301.88,204.74,267.79,306.07,297.51,294.15,297.16,295.54,310.35,328.93,322.68,323.43,319.35,318.70
2006-02-28 21:50:40.410000,L5,333.14,324.67,309.46,287.57,302.19,316.40,322.94,311.84,311.86,314.33,315.50,300.10,285.66,246.46,257.15,212.05,,229.15,215.84,237.36,256.92,284.22,271.40,261.14,187.53,236.76,208.12,234.91,229.32,239.41,,,224.62,246.00,253.43,246.64,259.31,277.88,301.13,295.71,298.57,303.70,
2006-06-13 21:46:13.914000,L5,359.12,341.87,331.18,312.76,311.16,328.26,329.49,317.70,320.96,324.39,319.78,319.06,307.98,305.46,305.62,303.73,299.13,290.43,281.25,301.15,303.23,301.29,289.72,278.03,291.07,287.42,285.41,284.57,282.55,253.04,186.84,,,250.23,252.74,256.03,261.11,284.52,298.32,291.00,290.43,243.29,
2006-07-22 21:52:58.572000,L5,354.57,334.13,322.94,313.78,305.36,318.04,315.80,310.12,315.07,314.86,312.93,311.22,296.87,298.92,300.14,301.51,294.31,284.16,286.55,291.96,299.15,294.89,284.48,275.80,284.99,283.81,279.54,285.68,274.97,253.11,204.70,,232.45,253.27,253.64,245.08,257.46,277.81,289.84,282.85,275.90,248.91,
2006-08-23 21:53:23.469000,L5,352.95,341.23,324.85,303.51,300.90,314.17,316.88,307.61,311.88,315.26,313.40,303.47,297.64,301.16,305.47,301.51,299.27,279.10,283.05,295.14,298.10,297.56,285.59,274.88,290.17,289.00,281.43,288.39,279.11,243.28,,,,228.50,258.25,254.90,260.05,272.18,288.18,290.78,285.62,283.75,
2006-09-01 21:47:19.401000,L5,338.34,317.33,299.70,290.96,284.56,305.90,302.03,299.99,300.62,303.07,305.10,297.28,293.05,295.10,298.21,294.43,293.08,273.12,278.80,288.38,299.05,297.98,283.14,266.13,280.83,273.27,271.79,270.15,268.50,234.71,,,,,,,,,243.94,266.95,269.78,267.82,
2006-09-17 21:47:31.164000,L5,341.32,328.64,308.44,299.07,299.54,320.67,312.48,311.09,311.15,315.98,314.83,305.12,304.77,304.36,307.10,308.78,298.20,281.63,283.00,289.52,297.30,297.45,288.70,271.13,290.31,285.97,280.67,271.57,269.95,239.28,,,,228.43,254.14,241.26,255.52,276.38,298.21,292.89,288.88,291.49,
2006-10-10 21:53:56.892000,L5,389.13,375.82,368.33,370.90,379.50,400.36,397.20,391.25,392.58,398.00,398.35,398.10,361.41,365.80,358.77,361.19,355.86,347.66,345.87,345.86,343.22,345.01,345.11,322.38,343.39,337.22,334.93,335.85,338.84,322.68,316.92,310.39,275.29,310.54,299.57,306.78,310.38,314.22,331.21,318.17,307.99,309.42,236.45
2006-11-27 21:54:23.315000,L5,368.12,359.12,345.03,346.52,361.09,380.81,373.74,383.50,386.50,383.83,387.21,382.25,386.20,364.84,356.06,356.77,349.16,350.39,359.58,357.08,358.71,361.23,349.49,341.90,344.80,339.98,333.59,334.73,337.26,301.98,290.69,285.46,207.42,302.31,312.48,317.07,334.28,344.69,360.90,354.47,353.67,353.96,332.38
2006-12-06 21:48:41.029000,L5,341.69,342.28,324.85,321.87,331.80,355.05,341.74,344.45,346.25,343.43,342.52,334.34,325.26,333.22,334.75,313.36,317.41,322.25,335.18,348.35,351.82,346.84,336.17,316.11,308.75,304.98,302.13,301.36,307.88,290.06,,,,286.89,309.63,294.78,333.37,348.37,369.86,365.19,363.73,358.15,
2007-01-30 21:54:48.635000,L5,386.70,363.64,354.91,354.25,372.70,373.64,376.20,378.65,372.10,381.85,376.16,373.17,364.07,345.78,350.13,364.10,357.86,337.52,334.68,334.41,336.57,326.44,317.49,313.50,341.78,342.08,341.44,336.01,338.93,319.20,322.42,319.51,347.49,332.74,294.21,287.61,293.60,304.99,315.33,315.57,312.57,335.07,329.50
2007-02-08 21:48:38.839000,L5,366.84,351.00,344.38,332.28,346.23,375.14,364.44,363.63,366.07,371.59,366.30,353.01,346.82,339.03,352.50,351.23,343.09,338.04,338.95,344.67,335.59,331.89,314.45,306.95,330.77,321.39,325.02,324.67,327.95,315.47,311.83,307.46,328.92,285.83,298.59,302.56,306.11,318.57,331.29,310.86,312.58,306.06,316.50
2007-02-15 21:54:49.756000,L5,360.44,348.21,332.09,322.33,321.05,338.82,341.86,340.76,336.04,340.11,333.91,336.33,326.60,321.88,327.79,329.32,318.11,305.74,299.41,302.71,312.60,308.30,304.76,287.93,314.47,304.98,298.61,288.35,293.77,252.22,209.39,219.61,206.10,212.62,270.31,272.64,281.22,296.23,318.45,316.68,311.36,314.26,249.62
2011-01-25 21:49:47.233000,L5,350.80,327.59,317.38,312.01,319.13,330.02,329.11,333.45,338.26,333.38,335.63,326.67,315.59,309.99,309.12,315.28,302.42,298.78,295.89,310.52,315.68,308.56,298.98,282.26,290.60,298.79,296.42,295.06,291.63,266.54,266.01,265.58,,,245.01,309.54,315.12,315.21,331.33,317.81,333.87,309.00,287.27
2011-03-07 21:43:36.874000,L5,339.11,318.15,293.81,272.22,284.92,297.46,291.42,295.75,297.68,300.32,298.36,300.17,281.87,284.23,289.94,296.35,290.11,272.73,286.40,297.34,303.35,296.48,286.11,267.49,278.62,268.84,278.78,272.02,266.81,233.76,237.54,236.94,,,225.67,268.39,278.29,292.47,311.40,305.89,298.82,294.89,227.54
2011-10-24 21:47:48.042000,L5,334.08,307.29,288.61,270.60,279.70,288.07,277.06,290.50,296.20,299.31,276.25,288.80,272.12,268.54,281.61,282.18,283.05,258.57,274.96,287.76,285.11,277.19,256.37,236.40,262.85,256.79,262.16,257.96,252.53,202.99,201.98,214.15,,,223.06,248.11,258.73,270.47,294.54,295.29,275.88,283.88,
2013-05-31 21:55:43.729000,L8,361.96,347.01,338.43,309.36,306.60,326.22,314.55,327.13,328.38,328.02,334.41,326.54,322.44,310.76,314.37,323.93,316.00,307.47,292.52,307.01,303.93,304.79,298.87,283.59,303.10,298.64,292.61,304.77,288.07,260.07,268.67,268.21,213.66,226.53,247.26,295.25,292.33,302.83,329.31,322.08,309.89,290.57,178.62
2013-06-23 22:01:46.719000,L8,372.20,350.24,329.79,312.34,312.69,334.04,325.83,331.88,335.16,333.09,339.20,326.80,326.81,314.97,317.70,326.42,320.72,302.16,294.52,307.48,305.00,305.40,295.23,286.86,309.42,300.95,297.07,303.11,292.30,265.68,271.67,271.69,223.22,228.38,304.65,291.94,294.13,314.07,329.82,320.68,316.44,272.83,215.21
2013-07-25 22:01:49.952000,L8,355.86,343.21,320.34,301.80,302.40,317.99,304.29,311.27,316.39,319.31,325.55,311.47,313.61,305.10,310.12,324.80,303.98,287.42,290.48,300.85,303.38,303.47,291.81,274.40,291.38,293.42,286.57,289.87,282.61,248.03,256.64,261.96,,,225.08,267.84,276.72,294.12,313.40,305.11,288.89,272.96,
2013-08-19 21:55:42.209000,L8,356.59,340.51,325.71,308.81,314.73,335.23,313.58,329.00,331.19,334.54,334.96,328.36,320.38,308.24,317.56,321.60,315.30,292.94,296.26,307.10,308.53,303.59,293.09,277.67,305.06,297.51,296.19,299.21,289.60,261.32,275.08,273.16,224.86,253.30,308.39,302.50,299.30,318.08,326.12,336.45,327.54,321.67,
2013-10-06 21:55:33.702000,L8,350.75,334.54,313.54,303.12,305.37,323.57,308.63,322.35,323.90,320.53,330.56,317.89,307.73,304.77,309.34,321.98,305.47,290.76,292.80,304.14,304.43,300.23,291.60,272.14,293.82,293.09,289.36,285.57,281.64,256.17,267.74,267.19,,,257.28,294.22,291.98,301.84,318.19,322.00,304.67,319.05,
2013-10-29 22:01:34.321000,L8,343.75,330.20,307.93,296.75,299.06,316.77,306.96,313.78,316.76,317.07,320.88,312.45,295.72,301.09,303.93,318.61,301.09,289.78,292.58,301.38,301.98,298.02,289.03,269.59,287.35,290.24,282.18,280.62,275.11,244.96,264.26,262.17,,,301.18,283.92,287.57,304.44,319.01,316.46,322.68,321.36,
2013-11-14 22:01:33.487000,L8,367.85,351.39,341.67,326.65,343.23,354.27,356.21,355.89,357.54,355.95,360.75,359.36,348.53,334.54,336.21,343.96,329.73,337.57,346.86,321.80,321.96,336.18,329.48,321.54,327.12,320.71,314.78,320.06,313.75,321.47,332.34,338.83,314.09,350.80,360.15,358.70,359.84,354.44,363.79,352.40,342.84,344.27,185.20
2013-12-09 21:55:16.438000,L8,353.05,336.59,309.77,298.73,300.86,317.81,308.56,314.19,320.59,317.37,324.60,317.47,299.50,303.84,306.22,319.19,303.82,297.33,293.35,306.17,306.32,302.35,293.36,275.42,289.57,290.02,283.12,279.25,279.51,254.73,269.25,268.65,,,302.21,299.58,298.99,305.66,327.97,318.97,322.68,317.80,181.33
2013-12-16 22:01:21.990000,L8,377.00,356.87,350.58,354.94,366.96,381.90,379.44,377.82,377.17,375.73,377.85,361.69,337.67,325.43,327.29,350.11,343.82,333.89,342.36,336.59,338.53,334.92,319.86,308.58,321.92,319.63,313.40,336.27,330.82,313.11,310.81,336.77,302.80,356.95,366.97,360.47,351.85,352.49,360.79,351.27,344.37,339.76,190.94
2014-01-01 22:01:14.509000,L8,355.80,336.77,322.76,295.51,296.19,315.38,309.52,313.47,317.40,317.27,318.24,314.91,298.08,295.92,305.61,316.37,302.03,300.19,292.24,303.01,307.83,297.56,291.68,268.42,287.67,288.85,285.05,280.47,279.75,256.12,266.34,259.00,237.19,256.36,299.23,291.23,294.83,302.25,332.73,326.71,322.88,323.85,
2014-01-10 21:54:55.235000,L8,343.37,330.83,309.93,298.90,300.40,319.21,310.77,313.86,318.31,317.92,322.55,315.35,301.63,300.19,308.04,320.42,302.96,288.81,291.01,305.07,305.49,298.62,293.00,271.93,291.29,289.07,286.22,280.05,276.96,251.88,266.24,262.11,200.03,272.04,309.31,286.21,296.55,308.14,322.50,326.10,330.19,330.52,
2014-01-17 22:00:59.983000,L8,357.04,346.28,333.30,333.95,346.88,371.47,396.79,437.04,399.13,371.21,370.15,369.31,357.76,336.66,348.80,357.32,334.98,325.75,332.10,331.43,328.05,320.01,311.93,304.57,332.56,323.43,321.63,322.54,320.37,292.40,303.97,311.14,238.70,340.27,348.41,354.63,342.16,346.04,355.65,346.38,339.86,332.72,179.66
2014-02-02 22:00:53.662000,L8,358.49,350.76,337.78,338.92,350.77,363.85,368.72,372.45,375.45,368.22,367.92,366.89,361.58,343.95,345.91,352.70,349.37,320.27,320.22,352.65,324.38,334.22,317.05,309.45,332.95,333.51,326.55,322.81,319.16,301.86,317.84,324.68,193.74,338.95,369.59,360.10,359.89,359.79,369.21,355.95,342.61,339.66,342.19
2014-02-11 21:54:32.873000,L8,346.61,327.57,308.55,296.60,298.06,315.34,303.78,309.38,315.64,311.52,317.25,315.39,304.39,300.59,310.06,319.95,304.82,289.58,289.41,304.37,305.63,297.26,291.93,271.38,291.42,295.32,286.40,279.62,277.46,252.34,264.99,263.90,196.29,253.59,304.69,289.79,295.06,305.55,326.90,327.32,323.07,323.50,
2014-03-06 22:00:25.321000,L8,370.69,353.98,346.31,349.67,356.33,372.08,367.68,371.05,376.66,377.34,380.37,384.60,371.07,355.64,350.92,359.71,353.49,341.69,344.46,334.83,335.89,330.06,320.06,324.40,347.82,339.46,340.79,340.54,334.53,324.60,327.51,322.14,214.41,341.75,368.62,354.65,363.18,361.68,379.13,352.55,343.04,345.60,310.32
2014-03-22 22:00:13.558000,L8,335.41,319.80,317.35,290.68,294.37,311.43,303.07,302.68,307.95,305.68,306.46,307.32,289.08,293.53,300.52,317.35,298.76,286.79,284.56,299.47,300.07,294.45,287.24,267.02,281.71,284.52,283.11,281.71,274.33,246.25,256.62,256.10,,,239.89,263.14,274.77,292.44,311.40,306.58,299.94,278.73,
2014-03-31 21:53:53.631000,L8,376.49,358.21,347.22,351.27,356.32,368.96,369.88,369.04,372.86,377.18,376.17,365.38,352.03,350.43,344.28,364.98,351.13,337.88,349.22,350.16,340.26,333.97,321.72,317.60,344.74,341.37,335.07,335.81,337.71,319.23,323.96,337.46,358.20,370.28,374.94,364.60,358.04,365.34,369.49,354.39,345.97,339.77,316.20
2014-04-23 21:59:43.011000,L8,346.29,335.03,320.22,301.25,303.66,328.64,315.73,322.41,322.74,320.52,330.47,326.17,323.08,311.70,315.64,328.42,312.92,289.16,289.80,300.57,302.47,299.37,288.93,271.55,298.40,294.03,286.50,286.13,282.07,250.50,262.10,259.66,,,293.86,267.10,279.53,294.95,315.48,314.42,299.06,275.62,185.50
2014-05-02 21:53:22.380000,L8,,,,,,,223.84,245.05,244.80,246.54,289.05,284.98,221.07,269.63,274.94,290.42,272.97,231.10,273.78,290.94,290.50,286.48,276.18,258.39,266.31,260.72,269.54,242.36,262.31,206.60,241.81,236.30,,,214.04,242.77,253.48,276.20,291.77,287.34,264.55,242.43,
2014-05-09 21:59:27.549000,L8,304.05,308.33,282.59,244.97,234.94,240.87,235.73,288.07,289.13,251.88,291.52,285.08,225.38,271.12,273.47,283.47,271.40,272.12,277.68,291.52,289.94,288.96,272.04,259.76,267.68,264.23,270.30,264.38,263.78,212.89,237.74,237.53,,,209.13,240.69,250.99,273.11,292.68,287.05,278.50,248.00,
2014-05-18 21:53:11.680000,L8,386.11,384.70,385.22,359.60,368.18,381.91,378.11,388.81,380.06,387.48,383.54,402.46,387.37,384.30,382.42,383.52,376.34,355.77,353.43,350.89,355.03,347.44,341.95,330.38,368.89,360.40,360.59,353.75,356.94,329.23,334.68,336.25,354.09,216.24,373.52,364.58,362.39,363.24,367.45,357.17,347.98,311.84,347.74
2014-05-25 21:59:22.796000,L8,372.78,349.83,312.88,284.46,287.39,293.95,306.52,306.54,192.57,,,,,,,,,288.46,288.16,300.35,304.93,304.09,290.61,254.11,241.16,286.90,285.35,283.53,278.81,,,,,,,,,,,,,,
2014-06-03 21:53:18.440000,L8,386.32,380.75,355.13,358.57,370.82,384.67,383.30,388.05,388.24,383.33,388.48,380.01,395.47,388.54,382.84,384.62,376.52,352.79,352.53,354.34,359.59,345.18,339.57,325.27,370.53,355.93,354.52,341.13,356.72,324.95,333.37,334.84,356.17,340.83,370.05,364.25,361.92,362.81,367.91,356.20,343.54,302.52,347.48
2014-06-19 21:53:23.387000,L8,265.14,300.50,,,,,,248.75,250.56,249.45,287.93,287.71,226.67,265.96,275.30,283.38,274.21,,265.72,282.67,265.57,256.01,,253.89,261.63,254.01,263.04,,,206.42,216.25,216.26,,,,,,,,,,,
2014-07-21 21:53:33.067000,L8,361.31,339.47,323.79,302.12,303.98,318.71,305.70,312.55,316.79,318.33,326.44,315.10,302.37,303.57,309.16,320.65,310.52,288.15,289.12,299.45,301.97,300.59,290.72,274.16,299.16,294.28,286.85,289.10,281.93,253.28,265.20,265.31,,,274.84,269.60,280.17,296.08,317.27,321.46,294.37,268.65,
2014-07-28 21:59:47.112000,L8,405.77,367.06,358.39,358.67,367.23,378.95,371.70,368.16,364.17,368.68,375.75,367.70,354.29,367.94,366.53,380.74,360.86,344.72,351.79,349.37,355.78,344.86,340.39,326.27,356.51,335.83,320.16,326.65,341.88,326.38,324.72,329.90,341.25,382.80,380.49,363.96,358.53,358.90,370.45,355.17,347.66,343.85,348.30
2014-08-06 21:53:41.801000,L8,350.29,337.07,324.36,316.46,318.47,339.82,332.36,320.72,323.87,327.49,333.01,335.00,365.12,348.21,361.73,371.24,368.56,341.98,326.15,339.24,331.78,322.86,306.72,305.28,358.14,348.28,362.08,334.05,332.54,301.92,290.70,288.92,192.26,251.37,309.37,293.68,291.52,330.00,341.12,337.25,330.50,412.87,241.56
2014-08-13 21:59:54.812000,L8,357.03,315.35,289.61,281.25,285.82,293.25,289.92,295.34,304.78,303.70,310.94,297.17,283.04,291.92,288.17,330.19,287.12,276.36,284.18,300.17,301.44,296.39,286.91,272.64,274.97,278.89,274.89,269.15,268.13,229.83,274.73,250.92,,,218.69,251.19,263.80,288.35,310.52,306.24,295.22,275.26,
2014-09-07 21:53:48.789000,L8,353.19,340.20,319.57,304.41,307.94,326.47,308.53,319.07,324.81,323.40,330.06,318.70,310.99,308.49,309.32,326.62,314.10,299.26,292.09,306.90,308.46,301.15,292.57,276.80,301.93,295.96,294.52,294.44,295.79,261.25,274.14,274.84,192.99,217.78,291.46,299.75,301.47,310.79,328.52,328.43,333.25,323.62,
2014-09-14 21:59:59.788000,L8,347.04,329.38,314.95,294.66,295.85,313.05,300.57,305.42,316.48,313.97,320.04,306.72,295.36,298.62,305.05,315.61,300.01,285.10,288.03,300.87,302.45,300.92,291.31,270.45,288.44,287.26,282.83,282.75,275.41,246.20,262.51,260.73,,,231.86,276.13,281.47,298.53,315.77,319.70,304.53,303.03,
2014-09-23 21:53:45.463000,L8,347.13,330.73,316.20,301.09,302.46,321.91,306.12,314.79,324.41,320.49,327.79,316.09,306.05,306.54,310.42,322.02,309.17,291.92,291.77,305.83,309.65,304.53,292.73,274.30,296.42,294.61,289.85,291.02,284.85,257.60,269.72,272.13,,,268.63,289.13,293.39,302.65,329.13,321.84,313.92,311.54,
2014-11-26 21:53:52.081000,L8,358.89,341.26,333.20,331.34,347.88,365.20,374.90,375.62,374.96,376.29,375.44,373.81,366.72,355.46,352.85,360.03,345.54,334.54,338.59,348.75,335.15,322.84,309.08,299.10,332.99,330.07,330.64,328.08,329.77,295.39,300.47,318.99,212.57,205.37,352.46,354.61,352.12,354.87,369.01,353.54,351.04,344.06,288.97
2014-12-03 22:00:01.875000,L8,355.80,344.11,318.90,309.24,316.30,332.80,332.69,331.14,385.11,385.31,368.54,387.19,320.27,314.23,323.05,335.69,315.90,309.77,297.20,313.80,311.55,307.85,300.86,305.35,305.79,307.63,300.67,304.11,328.89,302.87,306.78,317.41,222.31,269.49,359.28,333.98,344.38,343.80,353.43,351.13,347.63,346.35,336.88
2015-01-13 21:53:42.692000,L8,309.93,295.96,270.00,238.44,194.48,212.38,211.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.56,243.63,258.98,277.92,297.18,295.52,278.36,254.52,
2015-01-29 21:53:37.750000,L8,342.43,333.52,302.82,297.04,299.60,316.74,307.99,309.79,314.56,314.47,321.31,312.59,301.55,304.51,307.06,325.01,307.01,292.56,290.77,307.10,307.82,297.35,291.58,268.79,285.94,290.80,285.88,280.79,277.29,256.68,266.78,266.64,218.22,254.03,303.51,287.98,298.10,307.97,325.89,323.63,335.58,327.53,
2015-02-14 21:53:28.679000,L8,309.77,293.12,268.95,258.08,269.22,221.51,226.34,199.06,238.05,269.09,279.83,287.55,221.40,198.99,236.24,216.84,210.08,212.04,236.21,283.47,265.21,246.08,251.19,252.07,213.43,,,,,199.08,235.29,228.13,,,213.51,242.68,253.95,275.96,292.06,292.15,280.80,269.83,
2015-03-09 21:59:30.556000,L8,368.59,352.58,348.79,347.91,358.05,377.63,375.68,379.22,378.44,377.43,381.65,373.73,368.86,361.34,364.28,360.83,359.81,340.33,349.29,348.72,345.49,330.43,313.83,311.90,350.02,340.62,345.75,340.30,344.34,303.54,311.35,323.23,219.31,328.13,369.36,358.86,362.36,356.23,365.38,349.08,343.42,340.77,344.41
2015-04-03 21:53:02.921000,L8,298.20,309.17,200.08,231.72,196.94,245.84,280.70,272.63,267.38,339.15,204.37,247.05,218.11,,,,,270.72,286.85,305.15,302.38,297.12,288.18,268.55,252.36,230.34,280.31,275.07,269.97,230.99,239.89,253.44,,,236.64,251.62,257.59,281.80,302.59,297.84,291.84,287.31,
2015-04-19 21:53:02.761000,L8,343.73,352.39,331.15,231.74,210.94,423.71,417.33,376.60,347.54,,,,267.14,334.28,291.20,282.92,272.54,273.50,290.02,304.83,304.21,300.21,288.99,273.52,266.67,261.70,283.61,277.24,273.12,234.46,244.51,257.92,211.52,214.19,290.95,270.19,281.58,299.67,321.33,297.53,284.60,254.13,
2015-05-12 21:58:53.078000,L8,373.37,354.20,300.54,262.54,271.39,285.68,284.55,294.91,288.65,289.13,295.60,291.41,266.93,268.35,269.86,286.33,268.16,277.15,288.94,305.09,303.83,305.25,293.53,275.05,268.24,267.55,286.03,285.67,275.61,246.14,246.13,259.38,189.47,243.21,304.09,277.52,284.91,300.84,322.52,318.34,314.97,289.89,
2015-05-21 21:52:43.676000,L8,382.31,377.86,371.51,379.28,406.67,420.86,417.28,418.55,419.18,409.37,418.73,406.29,383.67,388.35,383.77,391.55,362.80,365.84,372.58,345.33,380.21,359.33,353.13,347.49,365.08,348.34,347.79,352.10,341.48,335.72,342.88,352.20,306.48,289.70,374.78,360.74,361.67,360.61,369.35,347.89,340.30,328.44,262.21
2015-05-28 21:58:55.699000,L8,350.71,323.37,305.05,273.16,280.61,292.12,291.86,302.19,295.34,295.90,309.68,298.72,275.09,277.95,281.97,301.75,276.46,280.84,290.97,305.91,302.10,301.93,290.18,276.80,272.01,284.09,287.03,289.52,280.17,250.05,252.82,266.05,202.38,264.10,311.04,286.84,288.73,305.29,318.87,313.35,314.73,279.43,205.40
