dates,satname,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058
2013-04-11 22:07:51.092000,L8,,,,268.47,306.24,339.11,329.79,303.76,,,,261.20,268.74,254.42,275.80,279.83,,253.79,251.16,191.85,,241.85,272.64,202.04,247.39,288.37,295.63,238.20,293.85,290.39,288.13,279.08,295.84,295.53,299.36,293.95,294.13,294.51,293.52,296.33,297.10,294.78,291.65,291.57,291.19,292.52,299.07,296.58,291.48,297.71,297.97,290.88,284.24,278.65,281.96,285.68,252.60,266.48,261.95
2013-06-05 22:13:51.261000,L8,,,,329.16,331.41,336.10,330.90,322.07,316.40,,,317.06,327.32,327.66,338.33,314.63,339.70,344.02,214.64,177.17,,,,198.12,247.50,279.11,293.31,232.11,290.85,289.27,285.43,274.32,292.04,268.36,296.47,292.36,292.25,293.92,294.64,296.16,297.64,294.08,291.90,290.23,288.63,292.18,296.57,294.53,287.58,296.64,297.07,291.19,285.71,280.50,284.40,293.72,280.88,270.69,268.84
2013-06-21 22:13:43.313000,L8,,,,261.94,242.07,194.36,265.81,230.47,209.10,341.82,335.75,185.18,262.32,248.11,214.72,205.88,342.70,252.15,214.51,184.76,,,267.30,206.76,246.77,285.54,293.90,236.07,289.22,289.19,259.48,264.90,293.30,278.80,292.81,290.76,288.54,293.53,290.51,295.08,296.85,294.08,291.82,290.94,288.98,289.62,297.14,296.01,289.42,296.98,297.24,291.29,281.53,280.21,286.46,294.61,252.85,273.17,271.34
2013-07-07 22:13:48.209000,L8,,,,260.78,243.31,270.65,264.58,,,,,189.88,261.02,249.65,214.75,269.83,,254.16,213.94,183.00,,180.47,273.18,204.38,248.38,285.97,294.62,236.27,290.52,289.77,260.05,263.76,293.17,271.81,210.37,244.13,202.25,294.47,294.70,295.25,298.17,293.54,293.54,291.25,288.54,290.74,297.24,295.93,289.09,296.87,296.87,291.70,283.14,278.55,291.79,295.41,267.19,272.46,270.17
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.44,262.91,261.56,277.39,242.27,,
2013-09-25 22:13:41.239000,L8,,,,265.74,252.81,273.23,268.52,,,254.85,260.13,198.38,260.39,253.04,249.37,275.52,,285.68,218.23,187.95,,,,,245.53,273.01,298.56,239.37,292.38,292.27,286.85,277.73,291.49,293.66,297.58,293.89,293.22,295.66,294.31,296.84,298.94,295.98,293.62,293.13,289.63,292.79,298.78,303.22,297.98,307.94,300.46,297.18,313.78,303.12,298.15,312.89,282.38,273.17,266.01
2013-10-11 22:13:41.596000,L8,,,,270.14,243.51,267.79,263.88,,,,,188.64,250.49,243.85,200.15,227.13,,253.13,212.10,188.16,,,,189.52,247.35,282.15,291.28,231.49,289.25,287.02,248.65,257.78,288.41,283.99,294.47,290.03,286.98,290.80,289.68,293.83,295.24,292.79,288.35,286.75,286.18,289.94,296.00,294.29,287.32,296.49,296.27,291.90,285.77,279.34,284.97,291.92,282.23,271.68,269.31
2013-10-27 22:13:31.854000,L8,368.81,458.29,,,,,,,,,,,,,,,,,,,,,,186.58,240.83,268.36,289.07,222.39,288.48,286.39,233.85,243.05,290.42,282.60,291.91,,283.39,289.67,268.84,292.77,292.05,290.52,285.05,285.11,285.66,284.42,293.63,292.06,284.92,294.37,294.80,288.57,280.01,273.68,277.10,283.61,246.58,266.09,263.60
2013-11-28 22:13:25.971000,L8,,,,261.65,235.05,201.26,264.42,,,,,282.27,273.65,250.64,244.69,229.76,,243.07,210.18,208.62,241.98,,,,247.87,243.67,291.20,,239.66,260.21,266.22,268.92,267.12,292.39,304.30,253.14,,,,,227.62,288.80,267.50,286.33,297.66,289.00,295.59,294.59,288.13,297.12,296.50,290.68,284.68,279.30,282.17,287.54,248.34,267.68,266.13
2013-12-14 22:13:21.591000,L8,,,,225.20,224.81,206.68,262.02,,,,,196.95,253.93,249.58,242.74,271.96,268.06,252.33,208.17,185.11,,,,,181.56,165.27,296.27,233.35,291.77,289.55,287.92,232.81,292.86,290.35,297.38,292.94,290.13,293.94,291.66,296.50,297.39,295.58,291.09,289.75,289.48,291.39,298.96,296.06,287.93,296.59,297.84,292.22,285.74,281.03,283.93,291.59,278.71,271.06,270.18
2013-12-30 22:13:13.343000,L8,485.77,463.76,478.93,370.28,,262.25,265.93,167.06,206.45,257.98,259.41,214.88,265.52,250.90,193.20,183.14,240.44,414.11,,,,211.11,264.02,204.56,331.49,326.90,292.03,328.20,285.94,250.96,291.36,198.44,260.96,294.85,365.74,409.24,392.53,349.94,292.84,297.35,295.92,295.01,293.75,291.23,288.78,290.53,298.66,295.54,290.62,297.27,298.52,290.59,285.23,280.82,280.72,287.17,278.69,268.63,525.25
2014-01-31 22:12:52.806000,L8,,,,,,,,,,,312.09,190.06,259.18,248.79,247.59,283.52,272.15,287.36,216.62,189.44,,170.15,273.25,189.40,250.43,289.94,298.21,234.83,294.60,291.56,290.56,280.25,295.76,295.56,298.22,295.59,295.14,296.41,294.84,298.18,302.35,297.52,293.69,293.13,288.28,292.31,299.40,294.92,285.80,297.35,298.58,289.26,284.64,279.39,280.21,287.62,251.14,269.60,272.06
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,,197.45,189.43,,,,,,,,,188.79,230.92,261.70,290.90,229.15,282.59,287.43,248.21,269.38,291.13,288.49,292.86,289.32,288.44,288.07,288.34,294.25,296.42,291.94,288.60,290.05,285.59,287.60,295.61,294.15,286.69,294.39,292.98,286.86,280.87,273.85,278.74,283.84,247.00,266.27,258.92
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,,,,,,,,,232.41,259.16,285.31,,283.12,283.64,222.75,262.49,288.79,266.79,294.33,,287.66,288.09,290.83,221.19,272.68,199.76,287.31,287.81,285.19,288.47,292.48,291.28,282.75,293.75,292.08,286.99,281.02,273.14,274.30,278.89,246.93,261.28,256.96
2014-04-21 22:11:42.175000,L8,,,,,,270.49,267.74,190.58,195.52,,,187.74,263.39,254.47,247.81,277.99,,258.80,217.12,181.10,,,,201.27,247.91,293.73,297.03,227.75,293.85,291.56,287.17,279.73,295.07,298.78,296.34,294.10,295.77,296.31,296.17,298.09,299.71,296.31,294.82,292.19,289.56,291.83,297.80,295.62,288.40,298.66,298.47,290.90,284.52,284.06,281.65,289.47,282.88,270.84,267.31
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,188.19,242.99,243.31,236.68,182.61,,279.73,259.46,,,,,185.79,247.54,287.03,294.55,197.67,279.38,280.99,241.50,237.87,281.79,273.40,298.12,292.37,286.57,290.73,300.36,270.29,225.63,290.61,289.83,287.14,287.63,290.03,296.75,293.01,286.44,295.12,294.89,289.34,284.47,277.42,273.85,275.84,252.24,265.69,264.46
2014-10-30 22:11:58.859000,L8,,,,,,,,,,,,186.27,246.26,227.33,208.03,209.14,,253.55,199.43,,,,,186.39,242.87,285.65,293.81,205.79,286.01,284.58,281.25,269.90,295.92,296.01,303.02,299.09,286.87,291.42,291.35,295.63,296.12,294.80,289.24,288.75,288.08,287.15,295.17,291.09,286.10,292.12,297.44,404.00,450.80,277.27,176.35,286.31,,,332.04
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.59,226.98,,287.85,270.72,292.38,,,,283.18,293.83,292.96,290.91,283.79,222.95,213.49,288.20,291.96,294.30,278.44,290.54,293.04,290.46,282.21,275.78,273.27,278.77,248.28,262.53,260.01
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.62,208.91,185.28,,,,275.69,274.58,278.32,205.85,,,,196.49,236.17
2015-04-24 22:11:08.401000,L8,,,,238.79,199.82,264.55,261.33,,,,,,,,,,,,,,,,,201.13,243.64,260.82,288.94,228.11,282.63,282.38,259.28,265.25,288.47,176.50,209.55,254.04,204.93,288.16,292.03,294.35,295.32,292.93,289.12,287.61,285.54,290.33,293.62,291.91,286.15,294.83,295.04,289.94,284.49,277.80,276.13,280.13,252.29,266.37,262.73
2015-05-10 22:10:52.487000,L8,,,,,352.71,350.88,347.80,393.65,179.69,,,186.34,249.62,247.85,201.38,269.73,,255.52,210.34,,,,,201.07,247.55,279.82,293.30,231.13,284.86,284.46,278.65,229.52,292.23,284.15,298.66,292.55,289.02,291.53,294.09,295.65,296.01,294.41,289.42,289.31,287.03,289.78,297.13,293.18,285.96,294.39,296.62,291.06,285.00,279.21,277.21,282.82,252.74,268.23,312.66
2015-07-29 22:11:25.856000,L8,,,,257.82,225.74,266.99,263.07,241.99,,,,189.21,251.35,246.36,225.27,261.45,,253.99,203.84,,,,,201.09,247.33,283.64,292.37,234.03,284.21,283.87,266.60,273.92,292.79,271.41,293.47,290.38,286.85,291.37,289.88,294.52,294.38,293.74,289.34,289.87,286.45,288.31,295.57,294.00,284.64,293.89,296.15,290.58,281.90,279.47,279.97,281.07,252.31,268.73,263.51
2015-12-20 22:11:57.501000,L8,375.13,331.37,363.70,360.25,359.51,350.96,349.42,344.88,347.65,266.12,257.89,262.80,266.11,260.03,271.30,275.99,351.78,356.65,350.63,345.36,348.27,348.02,348.98,355.11,357.82,362.53,367.09,363.54,354.85,355.01,352.08,349.02,294.90,293.79,297.39,294.54,295.86,295.04,297.19,297.31,301.30,295.78,294.21,293.41,292.91,292.64,364.01,355.74,350.74,298.13,307.59,291.78,288.88,281.03,279.84,510.50,491.51,265.74,261.99
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,,215.40,255.98,284.06,,271.54,273.82,215.57,,284.61,277.36,291.70,,,,,291.40,293.96,291.20,267.23,288.08,245.04,284.56,289.80,284.12,279.88,292.21,292.20,286.81,278.14,252.49,,,,246.55,257.55
2016-03-09 22:11:40.902000,L8,,,,,,,,,,,,,,,,,,179.20,205.95,169.21,,,,,,,,,,,,,284.35,262.53,292.36,,,192.15,288.85,293.17,294.98,292.32,287.57,287.91,286.57,288.20,294.00,290.75,285.94,292.05,294.21,288.71,282.07,276.99,277.90,276.46,239.80,258.84,258.84
2016-03-25 22:11:32.353000,L8,,,,,,,,,505.98,516.84,,234.26,265.89,259.44,260.89,271.78,192.51,256.98,224.37,206.05,,,265.34,214.53,246.17,261.75,289.71,232.85,278.19,283.95,267.69,265.08,293.92,289.65,300.42,295.26,290.74,292.15,296.83,297.32,299.31,296.50,293.13,291.80,287.94,292.92,297.07,293.83,290.66,298.38,299.31,293.65,289.46,284.01,284.14,287.19,253.22,276.15,269.01
2016-04-26 22:11:21.230000,L8,,,,,,,,,,,,,,,,,,249.11,209.95,178.79,,,,204.69,233.01,258.24,287.46,227.04,276.26,280.86,215.40,265.71,291.66,268.15,294.83,,286.68,286.39,290.68,294.33,294.47,292.94,290.30,288.24,286.64,290.63,295.26,291.87,288.10,294.90,295.05,289.88,284.52,279.04,277.70,281.00,248.95,265.55,262.86
2016-05-12 22:11:20.683000,L8,,,368.08,262.09,196.74,270.72,264.79,,,,,185.04,259.79,250.18,196.01,,,252.69,216.12,185.78,,,,205.57,244.73,265.35,291.38,232.42,284.95,282.69,254.26,270.85,295.01,273.84,294.12,292.03,292.12,289.23,290.69,295.40,297.29,292.90,291.75,290.45,285.74,290.60,295.42,293.31,285.11,295.85,296.24,290.41,284.54,281.03,280.27,283.82,252.30,269.78,268.06
2016-06-13 22:11:30.674000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.94,210.59,,,,,,,,,,,,,261.92,262.24,281.52,279.16,288.75,281.53,265.82,287.72,288.68,285.49,277.93,271.54,273.36,274.80,248.42,261.08,259.93
2016-07-15 22:11:46.335000,L8,,,,264.40,237.07,272.35,265.14,,,256.16,254.81,185.23,261.42,255.40,259.51,271.68,216.53,254.44,215.90,197.87,166.92,,,210.27,245.68,277.14,291.85,231.52,282.17,283.90,277.90,267.44,293.75,290.88,299.35,291.63,293.67,292.43,298.04,297.27,299.37,295.93,294.29,292.00,288.29,292.13,297.50,292.95,287.83,295.21,296.92,293.25,289.17,281.70,286.93,290.62,283.54,273.44,269.94
2016-08-16 22:11:53.694000,L8,,,,260.69,203.43,269.60,263.48,,,,,,,,,,,,,,,,,203.96,239.18,264.85,288.45,231.32,281.96,280.43,242.84,271.65,290.97,180.60,214.48,245.68,207.83,289.90,290.49,294.80,293.86,292.14,288.75,288.09,286.16,289.33,292.99,290.83,283.75,293.91,294.14,288.71,282.44,279.70,277.28,281.46,250.50,265.52,263.77
2016-11-04 22:12:09.415000,L8,,,,265.56,239.37,272.20,268.30,,,,,,,,,,,,,,,,,207.27,246.61,279.29,252.05,242.56,266.65,247.59,256.28,272.94,292.57,293.25,297.61,294.09,292.38,292.11,292.18,296.84,297.55,293.94,290.32,290.90,286.17,290.75,298.55,290.36,278.63,290.14,289.11,286.52,275.11,285.96,172.91,,,268.70,321.45
2016-11-20 22:12:09.409000,L8,,,,261.43,233.39,197.34,263.38,,,,,186.12,250.94,246.19,167.46,,,249.00,207.42,189.61,,,,188.62,235.00,264.91,290.13,223.73,280.59,279.31,236.89,267.91,291.78,287.63,296.69,291.19,287.55,291.88,290.02,295.69,296.23,294.27,288.58,289.38,286.45,289.48,297.34,291.87,287.32,294.93,296.32,291.81,284.90,279.80,280.32,284.26,248.97,270.12,264.34
2016-12-22 22:12:03.110000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,482.12,495.79,370.01,358.23,338.08,332.68,309.45,238.94,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:31.847000,L8,,,,,,,,,,,,,,,,,,,,,,,,,213.31,265.16,278.25,229.82,273.77,210.93,,,,,,,,,,290.46,295.70,290.51,288.61,288.22,284.82,285.57,293.68,291.02,280.91,290.56,291.11,289.56,281.84,277.23,280.29,282.17,251.22,270.13,265.49
2017-07-18 22:11:40.412000,L8,274.22,389.82,382.23,367.22,290.70,298.57,295.79,417.33,418.75,419.09,352.62,350.33,378.64,366.78,372.72,370.39,374.05,373.90,364.23,370.91,371.89,381.04,372.29,377.13,382.10,385.93,381.79,375.17,367.39,368.62,367.04,370.61,369.84,388.74,389.79,389.97,368.57,373.12,366.97,373.42,378.41,376.23,374.59,378.77,370.12,377.60,366.67,372.78,365.22,357.37,370.90,362.12,355.63,353.09,353.57,349.28,349.20,359.20,360.76
2017-08-03 22:11:47.949000,L8,,,,258.41,232.12,197.76,261.43,,,,,,,,,,,248.95,209.89,178.15,,,,203.34,233.50,274.92,290.42,236.31,281.22,282.59,254.25,260.05,188.34,283.27,293.92,290.49,286.62,291.12,291.07,295.38,296.86,294.20,289.66,288.66,285.69,287.89,295.73,293.35,289.02,294.16,296.16,291.18,281.47,275.70,282.68,284.18,249.86,270.07,266.13
2017-08-19 22:11:53.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,,216.48,183.29,270.02,183.50,,,,,,258.24,216.82,,,,284.85,290.70,289.44,289.13,264.27,280.09,279.20,283.48,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,378.55,381.97,262.88,266.32,242.84,273.13,266.17,322.64,348.00,314.17,343.87,344.67,347.19,355.10,358.22,355.88,347.78,349.10,343.19,344.69,342.09,343.91,275.45,303.18,296.44,296.62,301.93,306.82,295.07,289.46,291.42,282.35,297.25,296.79,307.38,299.41,297.63,295.97,300.14,300.32,302.77,300.45,297.69,295.76,295.52,297.10,301.12,299.10,295.09,299.89,300.83,300.97,292.12,293.12,291.86,297.53,287.23,278.32,272.31
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,193.53,257.80,250.05,197.31,204.46,254.62,253.11,213.64,202.52,179.81,,206.87,200.74,232.30,267.72,297.13,233.07,286.76,283.98,285.55,273.36,294.29,289.64,294.37,292.89,292.38,293.32,292.16,298.18,302.01,298.06,294.58,292.52,289.87,291.83,299.25,295.80,290.38,296.77,298.18,294.13,286.21,279.10,284.46,290.84,280.42,276.63,270.25
2018-04-16 22:11:06.667000,L8,,,,,,,,,,,,181.92,258.23,203.93,189.46,,,249.26,213.00,202.02,161.90,,,201.10,233.18,267.66,291.93,234.65,282.12,284.68,231.11,272.67,293.21,291.71,295.09,291.70,290.74,289.74,290.71,295.64,296.31,293.61,290.56,290.13,286.72,290.56,295.24,294.15,288.21,297.22,296.08,291.60,285.00,281.25,286.40,286.96,271.52,272.00,328.31
2018-05-02 22:10:57.873000,L8,,,,,,,,,,261.87,256.53,,,412.03,412.24,397.25,413.19,250.98,214.72,207.56,176.72,,202.64,208.71,244.11,275.65,294.08,237.17,282.84,286.93,238.66,272.58,293.37,293.40,295.36,292.35,292.68,291.16,291.71,295.76,298.77,294.45,291.49,291.40,287.93,291.19,297.51,295.03,289.97,295.77,296.93,291.61,285.23,279.77,283.40,285.14,251.49,270.71,264.49
2018-07-05 22:10:54.795000,L8,,,,260.15,232.25,195.77,260.59,243.97,,,,,,,,,,253.56,214.89,204.79,182.19,,,209.47,241.54,270.26,292.27,236.03,288.26,286.44,263.30,267.68,227.48,271.73,294.09,291.73,291.91,290.03,294.95,296.51,297.97,294.99,292.79,291.80,287.12,292.52,295.89,294.31,288.36,297.09,296.01,291.55,284.62,279.49,284.01,287.92,252.90,271.26,266.88
2018-08-06 22:11:10.291000,L8,,,,260.92,236.21,268.13,260.88,245.18,,252.93,254.89,183.75,257.02,251.21,196.12,,,253.19,215.37,204.90,178.25,,267.44,214.84,242.76,281.36,293.96,235.70,285.87,288.08,264.16,268.48,294.59,291.86,294.50,290.78,292.37,291.52,291.55,297.12,296.22,294.33,290.66,292.38,286.25,290.97,299.14,294.28,291.02,295.77,298.84,292.46,280.83,280.95,286.94,291.85,284.58,273.86,268.87
2018-09-07 22:11:24.397000,L8,,,,261.56,232.27,201.35,211.21,,,,,186.78,255.35,248.90,172.01,248.44,235.66,251.53,209.57,201.04,,,,201.79,237.87,268.78,293.11,232.06,285.55,284.29,284.29,226.01,293.87,292.34,296.21,292.01,291.44,291.30,290.77,296.64,294.45,292.86,289.43,289.04,284.40,289.86,295.89,294.02,288.23,296.34,297.25,290.18,281.10,282.94,283.23,287.87,281.38,269.21,263.82
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,,,,,244.14,204.35,203.30,168.42,,,189.64,223.11,265.22,291.71,231.44,279.34,281.83,229.42,269.77,290.94,289.62,295.19,291.07,290.86,291.79,289.97,295.86,295.71,293.79,290.17,288.95,282.69,289.66,294.76,291.60,283.90,295.58,295.48,289.32,281.52,280.77,280.31,282.43,246.42,263.51,242.39
2019-03-02 22:11:29.304000,L8,,,,,,267.17,261.38,,,,,,,223.36,263.69,243.03,253.72,251.09,208.87,206.88,171.89,,251.01,199.77,227.50,268.93,293.67,234.13,288.28,283.06,285.40,275.08,293.79,292.17,295.48,292.62,289.98,290.25,290.96,295.54,295.37,294.71,289.68,289.12,285.78,288.84,294.78,293.12,289.06,295.42,296.20,290.72,280.74,281.46,282.41,283.77,245.09,266.87,262.27
2019-04-19 22:11:14.619000,L8,,,,270.22,262.03,281.44,272.85,252.20,329.81,269.62,275.00,275.01,281.12,279.15,332.16,337.86,338.59,336.22,329.94,334.11,335.41,338.66,339.13,339.74,342.51,350.72,325.13,347.47,345.78,341.79,295.08,284.88,300.58,300.17,304.54,301.38,303.47,297.01,301.25,339.83,342.21,341.96,341.51,345.81,338.45,337.08,338.90,337.32,339.80,340.72,341.93,300.19,288.45,291.65,290.02,296.69,287.00,276.62,276.47
2019-06-22 22:11:40.996000,L8,,,267.93,272.27,252.36,278.44,268.95,254.51,229.93,272.02,271.83,270.09,278.36,277.07,280.63,286.46,262.72,260.31,228.98,222.23,190.24,196.90,275.39,222.74,251.45,296.29,302.49,248.38,293.00,292.85,291.18,219.31,299.04,303.98,303.33,300.86,303.21,299.16,300.24,300.28,303.79,299.51,299.20,297.87,294.56,296.38,306.34,301.51,296.92,302.23,302.16,299.87,290.94,290.98,300.85,303.29,294.25,281.80,282.52
2019-07-08 22:11:44.725000,L8,,,262.27,268.67,247.22,278.27,267.74,254.07,,266.55,252.94,270.13,282.59,278.56,279.02,282.19,251.51,260.46,226.16,222.08,187.65,198.37,262.41,251.19,298.21,292.72,303.88,247.78,293.15,292.05,294.05,279.37,298.42,304.16,302.47,302.10,301.20,340.77,339.78,301.15,302.47,300.83,296.47,294.15,295.66,293.33,301.91,298.77,295.96,300.84,303.70,381.94,338.67,290.21,335.20,353.21,299.39,334.35,397.31
2019-07-24 22:11:48.987000,L8,,,,264.43,244.43,271.99,263.76,244.63,,195.17,267.70,263.98,271.43,267.41,275.15,274.76,257.51,257.84,218.18,215.45,184.80,191.44,267.58,228.46,297.06,288.71,299.20,247.47,290.99,291.76,290.08,269.84,296.49,300.14,299.61,296.79,298.81,296.18,299.73,298.79,301.74,297.36,294.65,293.82,289.83,292.83,299.45,297.36,292.45,298.07,298.10,297.69,287.05,285.56,295.84,295.26,289.69,275.41,272.94
2019-08-09 22:11:55.358000,L8,,,,,230.13,264.73,258.12,,,,,,,,,,,243.96,200.64,173.70,,,,,232.39,266.02,288.28,224.83,281.69,281.36,229.93,,289.37,283.09,290.54,,286.90,287.89,287.24,292.61,290.00,290.19,286.79,252.25,279.94,286.19,292.18,287.23,278.10,291.07,291.88,286.48,279.17,274.16,275.77,279.35,249.30,263.12,260.20
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,189.05,254.94,224.01,195.68,182.85,265.19,249.66,207.91,205.98,174.22,,,197.32,216.96,268.27,292.12,232.05,286.39,288.40,227.57,268.40,292.05,291.39,297.62,292.20,292.38,292.51,294.00,298.84,297.83,295.55,293.83,291.34,287.64,292.91,299.69,294.65,291.33,298.73,299.19,294.52,286.76,282.77,285.03,291.99,282.71,267.92,264.39
2020-02-01 22:11:53.781000,L8,,,364.66,366.80,356.62,355.58,345.55,342.92,232.03,262.05,256.82,347.23,316.75,342.27,341.04,276.64,270.73,254.65,216.01,214.79,345.41,344.50,346.87,344.87,297.70,296.03,301.09,242.38,292.46,289.43,293.92,279.39,296.94,298.92,300.82,299.90,299.48,298.44,297.40,300.63,301.91,298.78,297.77,294.29,289.26,294.07,301.21,297.77,294.47,300.12,300.53,299.45,288.71,287.49,289.69,299.21,288.23,270.51,260.15
2020-04-21 22:11:21.823000,L8,,,439.56,225.44,238.48,,,,,265.16,263.28,270.47,415.11,437.30,407.32,287.31,289.89,291.04,258.51,221.02,189.03,192.95,261.36,242.40,246.52,289.61,299.80,244.05,293.02,289.57,288.26,279.90,296.62,295.90,302.09,297.51,297.23,295.23,299.61,298.38,299.56,297.48,295.40,292.76,287.99,293.63,300.35,296.78,294.34,300.04,299.40,293.18,280.22,289.99,288.48,292.11,286.56,272.61,268.39
2020-05-07 22:11:12.613000,L8,474.33,404.11,260.06,208.60,249.23,277.20,269.55,252.79,332.41,273.57,269.96,271.30,278.61,276.90,283.47,288.79,263.24,258.81,224.80,292.69,196.10,197.98,,,,,234.74,241.98,287.29,292.69,289.49,219.87,298.18,300.90,301.52,299.64,301.86,297.71,299.81,299.15,302.36,298.64,297.70,295.92,291.28,297.02,302.63,300.81,298.72,301.55,303.98,301.10,337.68,342.32,335.39,297.85,289.28,275.81,275.51
2020-06-08 22:11:24.028000,L8,,,,,,,,,,,,,,,,,,,,,,,,,211.30,264.76,287.56,231.93,278.40,283.30,223.14,,289.08,258.59,286.58,288.24,286.51,289.47,288.41,291.98,295.45,291.47,287.54,288.97,283.43,286.99,292.73,291.27,280.60,289.37,291.39,289.45,280.89,276.47,278.09,277.89,250.95,264.89,262.29
2020-07-10 22:11:39.723000,L8,,,262.54,269.15,240.97,190.66,269.50,253.59,231.00,274.22,271.56,264.49,278.64,279.30,283.27,283.48,318.03,258.89,223.52,222.00,189.30,196.31,264.60,248.16,300.64,291.70,303.68,247.38,321.22,292.42,293.47,281.25,298.78,298.25,301.45,299.26,297.15,295.25,302.29,300.48,302.27,301.28,301.02,295.60,297.65,294.89,305.87,299.23,294.99,298.93,299.98,300.80,292.17,291.57,299.04,301.73,291.78,278.74,277.85
2020-07-26 22:11:44.648000,L8,,,,261.44,230.38,270.21,264.06,246.56,,,,187.52,266.41,257.60,274.11,265.31,231.68,251.80,211.06,205.34,181.38,181.26,174.73,212.34,220.45,287.21,293.88,236.98,286.22,289.11,259.71,263.01,294.12,294.95,294.51,291.54,296.06,291.85,294.19,296.64,298.56,293.94,291.63,292.87,286.68,291.68,298.44,295.10,290.13,294.89,296.84,292.26,284.62,282.41,287.07,286.26,281.21,269.06,266.86
2020-08-27 22:11:56.368000,L8,,,253.45,265.72,241.33,350.56,338.61,333.09,167.81,260.94,266.60,260.46,275.51,343.36,344.79,343.43,239.45,254.61,217.48,213.43,184.61,187.78,241.69,216.88,230.96,288.02,297.62,244.19,288.60,290.63,283.99,267.50,294.65,296.74,299.66,292.75,297.98,293.97,298.76,297.85,302.37,295.88,293.75,293.27,286.09,293.09,299.79,298.17,294.69,297.80,300.34,298.81,289.87,288.06,291.87,294.05,286.39,273.64,269.87
2020-12-01 22:12:09.987000,L8,,358.06,350.97,362.39,360.32,271.69,267.39,248.15,,267.92,259.30,260.31,272.54,273.48,284.36,286.13,277.55,259.21,214.95,213.91,185.16,266.69,268.21,279.07,295.95,296.37,302.25,245.96,295.61,291.93,293.30,279.42,298.30,297.22,303.40,299.33,297.67,295.76,301.03,299.67,301.30,299.96,295.77,294.54,297.05,296.61,301.09,299.15,295.24,300.80,302.71,301.26,292.40,288.42,291.11,295.06,286.36,274.65,269.72
2021-02-03 22:11:56.237000,L8,,,263.61,273.61,250.17,276.61,272.57,253.70,261.23,273.84,272.77,336.39,334.62,340.31,341.21,309.99,289.14,296.97,321.68,334.28,333.82,335.33,337.51,341.10,349.96,351.66,358.73,350.91,351.22,351.90,342.86,340.79,324.59,348.92,310.18,312.10,299.04,298.54,302.64,303.03,303.66,300.25,300.00,296.89,305.81,300.80,303.13,301.98,316.27,307.32,308.54,303.43,294.17,292.00,296.53,297.37,288.81,306.45,327.60
2021-02-19 22:11:51.945000,L8,,,264.54,268.07,232.51,271.71,266.75,333.42,236.34,272.25,260.97,258.44,271.58,273.35,281.67,278.64,269.43,254.45,209.79,212.88,180.42,339.69,330.19,214.19,297.92,290.33,298.02,241.13,293.16,290.46,290.73,278.58,296.89,297.67,300.25,295.98,299.16,294.45,296.21,300.70,301.77,296.94,294.83,294.73,291.97,295.73,300.86,298.33,294.22,298.80,301.42,299.59,290.05,288.79,289.02,295.07,285.82,274.06,267.21
2021-03-23 22:11:37.336000,L8,,,,,,268.83,213.05,246.52,,,,204.12,264.64,247.42,272.13,221.36,238.98,249.93,212.79,,,,,,,,,,,,,,,,,,,,,,,485.86,531.00,,,,,,,,,351.83,425.78,453.05,284.26,288.40,280.12,269.42,261.74
