dates,satname,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041,nzd0005-0015,nzd0005-0016,nzd0005-0005,nzd0005-0011,nzd0005-0009,nzd0005-0010
2023-05-31 22:17:04.101000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,216.06,203.87,221.71,234.84,217.33,242.23,,,,,,,,,,
2023-06-08 22:17:00.359000,L8,,,,,,261.94,253.72,264.10,,,,,,265.44,276.06,269.84,268.10,266.11,254.09,218.58,240.69,266.35,254.65,225.38,223.82,240.28,232.51,224.79,235.25,240.25,222.68,250.47,256.07,277.07,287.34,284.35,,,,,,
2023-07-02 22:17:05.775000,L9,295.29,269.48,258.97,254.93,250.38,264.58,308.88,268.78,259.39,243.73,,255.63,285.67,281.33,279.59,273.63,270.45,270.29,269.82,268.96,276.29,268.72,259.75,226.66,233.57,247.44,242.84,228.48,229.29,238.87,217.93,247.73,251.15,267.37,285.02,283.53,271.10,251.64,251.70,,,
2023-07-18 22:17:12.131000,L9,,,,,,259.23,298.68,256.07,,,,188.27,214.00,269.29,273.72,262.74,266.90,263.18,252.61,255.23,265.77,267.38,253.33,227.24,241.13,243.51,236.88,230.99,237.89,244.74,222.74,252.57,253.26,279.60,286.46,282.49,,,,,,
2023-07-26 22:17:23.328000,L8,316.41,338.86,349.85,273.22,266.96,268.42,324.71,283.16,338.97,372.30,383.66,359.48,344.43,329.90,333.24,327.81,322.30,332.65,342.68,340.50,377.38,382.60,324.56,299.96,288.23,285.46,283.37,266.70,279.64,276.03,241.57,281.61,278.67,292.26,306.98,310.84,396.42,380.51,264.29,283.47,513.07,540.20
2023-09-12 22:17:38.225000,L8,,,,,,260.96,271.81,254.62,,,,185.75,215.07,265.87,275.68,272.32,268.66,266.11,263.33,261.37,270.20,266.13,253.24,227.82,240.66,241.68,236.82,225.18,240.40,244.58,218.77,248.84,259.63,272.33,288.79,286.87,,,,,,
2023-09-20 22:17:40.026000,L9,,269.50,266.97,252.59,255.19,264.32,310.57,264.72,266.10,293.53,278.84,284.10,285.38,284.51,286.66,285.47,280.77,276.36,277.80,279.17,281.92,277.53,265.61,251.60,252.97,251.85,246.55,235.13,247.37,252.20,228.84,259.26,267.22,285.14,294.61,291.28,274.63,277.72,253.63,,,
2023-09-28 22:17:43.092000,L8,306.85,272.06,268.24,259.53,257.08,268.18,319.16,274.38,305.22,304.15,292.68,292.38,292.48,291.92,292.97,298.82,281.25,280.16,287.87,296.82,293.95,283.70,272.39,271.39,279.50,277.30,266.30,236.90,252.99,254.38,229.90,270.92,287.08,284.07,293.29,306.17,281.84,284.10,256.36,,,
2023-10-14 22:17:45.774000,L8,,,,,,261.01,310.34,258.59,,,,214.09,259.07,277.13,282.66,277.66,272.35,269.03,265.14,270.13,276.38,270.09,258.04,236.63,243.18,247.17,243.36,229.12,245.36,248.58,223.45,255.09,264.35,280.87,292.21,287.13,197.23,210.88,,,,
2023-11-07 22:17:46.155000,L9,,,,,,264.67,324.60,265.70,298.78,268.63,,215.97,274.19,287.49,291.20,288.99,278.85,273.27,277.71,271.79,278.38,278.09,264.55,250.20,254.04,249.42,246.55,233.30,247.89,251.40,226.78,257.74,270.47,285.17,296.57,291.66,,,256.05,,,
2023-11-15 22:17:47.856000,L8,,,,,,,303.53,247.64,,,,,,260.69,271.32,272.34,263.17,255.62,,,,,,,,238.88,233.61,224.35,236.72,245.07,219.89,255.58,262.12,274.68,293.50,279.08,,,,,,
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,234.98,231.98,216.81,239.38,243.08,217.03,247.21,259.66,274.31,291.03,285.21,,,,,,
2024-01-10 22:17:52.010000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,237.49,236.04,223.97,240.13,244.94,219.21,250.72,261.73,276.94,291.39,287.88,,,,,,
2024-01-18 22:17:42.241000,L8,,,,,,,,,,,,,,,,,,,,,,,253.32,228.08,244.16,243.00,237.89,225.59,242.04,243.47,214.78,251.77,261.58,276.40,290.60,287.81,,,,,,
2024-02-11 22:17:53.113000,L9,,,,,,,,,,,,182.94,211.21,258.91,270.82,266.46,267.88,259.85,,,,,199.58,229.24,212.15,240.33,233.88,231.01,242.33,250.05,229.45,261.20,268.04,282.65,293.06,292.64,,,,,,
2024-02-19 22:17:39.652000,L8,,,263.21,257.43,227.16,261.30,303.52,260.65,,,,279.95,260.00,281.21,282.05,283.31,274.89,270.54,277.55,269.34,278.23,273.86,262.20,247.27,251.55,245.40,240.95,230.55,245.20,249.04,220.81,254.72,265.13,277.00,293.95,294.96,,,250.07,,,
2024-03-30 22:17:36.478000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,238.70,231.94,218.19,239.32,246.22,217.31,252.85,261.26,276.42,288.96,284.02,,,,,,
2024-04-07 22:17:11.830000,L8,,,,,,,270.26,253.33,251.65,291.04,280.52,277.36,274.68,270.48,273.18,270.92,269.86,267.20,268.82,198.56,273.29,269.81,258.94,226.94,242.68,241.22,233.19,226.88,237.31,243.95,218.15,249.74,260.46,275.45,288.59,287.47,276.84,278.77,,,,
2024-04-15 22:17:28.257000,L9,,,,,,,254.68,250.09,,,,,,224.47,269.12,254.78,266.01,,,,,,,,,239.69,230.97,226.50,237.66,245.15,221.34,253.12,261.44,280.96,287.69,283.77,,,,,,
2024-06-18 22:16:43.968000,L9,296.60,263.56,256.15,252.23,,,,,,,,254.49,267.45,279.20,282.02,277.90,274.85,271.64,272.94,273.78,278.03,271.49,260.62,247.96,246.31,245.82,240.17,232.79,241.40,244.94,225.16,254.17,255.05,286.72,287.97,279.53,246.17,256.40,,,,
2024-07-12 22:17:00.992000,L8,297.42,266.06,259.21,255.82,250.57,260.67,276.85,268.08,252.20,272.30,,196.73,252.58,279.27,281.75,274.91,272.22,269.84,271.82,275.72,281.25,271.32,261.60,230.11,246.14,245.91,236.94,233.31,242.85,242.94,224.30,252.97,256.81,284.58,287.74,279.59,,208.60,250.44,,,
2024-08-21 22:17:19.711000,L9,,,,,,,,,,,,185.26,214.40,265.30,272.40,266.60,269.37,264.62,260.18,196.30,217.77,201.75,189.57,231.90,247.29,244.29,236.76,230.40,242.61,245.58,224.91,253.70,263.48,276.16,288.42,284.23,,,,,,
2024-08-29 22:17:21.978000,L8,303.96,273.75,270.36,263.85,261.53,268.52,325.98,287.57,333.57,336.96,322.62,309.33,303.80,295.48,295.65,291.78,294.36,298.30,299.82,296.04,299.19,300.29,286.20,277.07,276.88,266.46,260.29,253.10,267.88,266.54,241.37,271.90,280.98,295.28,311.10,326.91,315.93,310.10,262.32,310.88,,
2024-09-14 22:17:30.908000,L8,,,,258.47,256.84,264.16,311.71,263.65,,,,,,,,255.47,226.63,264.18,261.64,252.36,234.65,261.45,244.00,228.78,234.33,243.78,238.52,230.50,244.22,243.93,229.16,251.54,259.45,268.47,288.31,284.13,,,254.17,,,
2024-09-22 22:17:21.161000,L9,316.88,312.96,273.66,274.97,291.21,280.22,370.12,278.91,362.06,352.30,349.95,337.84,317.92,310.07,318.36,320.04,323.34,333.26,329.04,316.76,337.05,339.30,287.94,313.16,441.06,496.10,303.08,293.42,291.57,288.70,285.27,308.18,324.46,343.50,350.69,329.72,346.26,336.63,272.21,330.20,224.71,237.58
2024-11-09 22:17:39.946000,L9,306.36,272.03,268.48,262.89,257.22,268.12,315.74,268.26,295.78,295.35,293.34,293.87,287.63,285.59,282.55,282.17,282.75,283.39,285.87,286.41,280.74,284.55,274.12,262.46,260.21,256.33,250.69,236.27,252.45,255.23,227.73,260.13,271.22,285.43,299.40,297.76,283.83,290.39,256.31,,,
2024-11-25 22:17:51.900000,L9,303.35,270.75,268.59,262.32,255.20,267.05,320.33,266.36,298.00,298.77,292.58,293.57,290.52,282.21,284.93,283.17,279.13,280.57,283.71,283.89,289.84,284.79,271.95,258.42,256.45,254.65,248.93,233.59,251.29,253.52,224.99,258.90,266.35,284.10,298.28,296.07,282.42,294.03,256.23,,,
2025-01-12 22:17:45.559000,L9,,,,,,,284.62,244.83,,,,,,,,,,,,,,,,,,238.70,236.41,224.41,240.94,246.03,217.59,250.13,262.05,274.42,291.01,284.62,,,,,,
2025-01-28 22:17:42.532000,L9,,,,,,,,,,,,198.12,211.46,273.06,280.37,,,,220.78,271.74,187.77,232.31,263.28,235.80,198.36,,180.83,225.40,249.55,250.66,225.27,255.97,265.04,284.18,293.45,291.11,,,,,,
2025-02-05 22:17:39.822000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.73,215.60,244.67,252.64,270.15,288.74,286.59,,,,,,
2025-02-21 22:17:31.397000,L8,,,,,,,,,,,,,,268.24,270.49,262.69,215.23,252.69,,,,265.39,253.38,229.00,237.84,243.87,242.05,229.87,243.01,251.56,202.39,205.53,,,,,,,,,,
2025-03-09 22:17:26.663000,L8,,,,,,,254.93,248.42,,,,,,,,,,,,,,,,226.52,215.67,241.32,238.31,225.28,242.39,243.85,216.62,250.81,260.61,275.39,288.64,281.77,,,,,,
2025-03-25 22:17:16.100000,L8,,,,,,261.30,287.59,250.73,,,,,,268.15,276.79,269.84,269.84,267.44,,,,,,,,231.80,231.40,246.21,250.20,,,,250.36,286.20,289.90,278.64,,,,,,
