dates,satname,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
2005-07-19 21:48:27.052000,L5,,,221.70,222.61,241.21,241.74,223.34,,,,,,,,,,,,,,,,202.14,253.80,228.39,217.49,218.69,211.29,246.16,,230.09,259.24,250.04,225.44,229.67,228.83,,,,262.62,246.32,238.94,210.21,239.99,254.34,258.10,249.46,249.40,249.64,253.42,252.22,262.59,274.21,261.79,258.89,244.09,233.36,243.07,238.51,255.91,250.94,249.65,270.95,259.57,270.85,267.83,268.44,265.68,235.09,179.78,,,,,,,,,,,,,,,,,
2005-07-19 21:48:51.024000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.93,216.91,242.75,245.67,231.17,235.25,196.13,,,,,,,,,,,,,,260.82,248.14,263.87,261.48,261.58,258.28,220.30,,,,,,,,,,,,,,,,,,
2005-08-27 21:54:55.892000,L5,327.91,330.58,340.78,339.27,321.18,327.23,337.26,342.14,350.31,352.20,339.37,339.78,316.47,314.46,311.34,320.73,323.52,343.56,326.85,330.79,324.72,333.49,334.00,339.73,397.55,338.01,342.19,330.26,324.95,314.39,327.25,364.60,336.87,328.35,334.92,338.43,338.22,348.09,339.54,332.34,339.03,343.57,340.60,319.74,330.27,341.98,345.12,347.87,358.14,342.96,344.70,390.82,353.04,372.63,386.84,340.54,366.95,335.34,338.34,356.16,379.49,395.76,373.15,381.68,358.93,382.97,361.93,374.24,342.54,361.43,372.95,364.58,354.91,360.05,349.51,370.13,375.64,385.86,347.92,339.35,338.89,334.50,345.78,361.77,375.46,402.88,354.38
2005-09-12 21:54:58.298000,L5,321.47,305.49,303.16,294.66,298.13,304.82,309.87,315.91,318.17,313.86,310.14,313.81,315.97,317.95,309.75,310.72,322.05,318.15,312.60,317.92,322.73,317.42,320.92,324.74,326.86,327.29,327.29,323.07,318.72,308.32,313.13,309.45,312.95,318.22,316.20,319.57,319.67,322.12,320.03,330.12,326.71,321.86,310.32,309.67,311.96,317.97,319.16,316.81,321.78,325.93,327.33,332.39,337.98,338.77,332.69,319.25,318.61,318.88,319.79,314.66,318.95,323.72,331.55,324.95,329.84,325.10,326.38,327.71,325.10,326.85,325.29,323.59,320.56,322.61,337.68,339.07,337.45,335.26,334.16,337.18,335.56,324.23,327.47,327.86,328.44,334.56,337.09
2005-10-30 21:54:51.334000,L5,291.28,280.06,273.44,271.75,282.23,286.45,289.73,278.80,279.38,282.62,279.34,280.92,276.87,275.36,275.91,299.17,305.57,292.10,285.46,292.47,287.38,270.89,273.29,278.83,281.32,195.79,213.51,246.84,288.73,268.50,269.50,281.41,269.14,247.99,272.56,267.71,254.48,263.06,259.23,273.95,270.58,265.89,242.77,276.18,286.05,295.11,288.56,288.56,270.55,270.38,274.12,281.23,290.12,282.29,296.80,294.57,296.31,295.64,292.04,292.46,300.55,280.83,279.43,280.00,278.57,279.04,275.00,285.34,265.10,225.74,274.27,292.19,292.29,297.28,271.88,279.06,277.60,280.97,279.73,277.55,287.50,293.81,299.35,291.74,289.44,286.47,314.12
2005-11-08 21:48:52.559000,L5,335.66,337.76,322.73,323.94,326.30,323.94,331.19,329.65,314.63,319.98,314.86,317.87,318.00,318.00,324.97,331.18,334.69,337.78,330.84,333.90,331.22,326.91,326.91,325.59,336.82,333.36,336.42,336.75,334.01,332.96,336.74,339.26,338.09,341.37,338.53,332.55,334.02,328.21,341.35,333.62,344.96,348.30,349.23,338.72,346.17,346.66,348.86,341.75,335.62,333.49,337.53,348.02,349.08,345.17,345.35,347.54,351.17,344.90,353.10,344.63,346.66,336.16,343.86,346.38,336.86,339.30,338.83,344.63,356.70,353.96,351.14,349.05,352.12,348.98,342.56,350.08,355.42,349.65,342.84,346.39,351.49,364.24,352.28,352.06,354.65,359.73,352.72
2005-11-08 21:49:16.532000,L5,335.66,339.96,323.33,326.67,326.30,322.78,335.41,331.92,315.43,320.45,315.66,318.94,318.39,318.12,328.18,331.11,335.69,338.28,331.07,335.43,333.02,326.97,327.63,327.76,337.13,334.39,336.94,333.38,335.63,332.54,336.92,341.41,338.49,341.86,339.08,333.00,334.02,330.08,340.09,332.98,343.33,348.29,349.54,340.07,349.82,346.20,349.39,344.45,335.58,334.64,337.77,346.61,349.34,347.76,345.35,348.78,354.88,347.14,353.22,347.70,347.19,336.84,342.83,346.34,336.49,340.31,339.75,344.91,356.72,353.96,352.69,349.05,350.46,350.09,343.58,349.35,356.91,349.12,343.77,346.39,352.30,364.20,352.28,352.09,354.65,359.59,354.15
2006-01-27 21:50:46.347000,L5,323.20,308.01,303.61,298.78,306.15,311.74,313.99,308.13,305.83,307.94,309.67,305.41,305.62,309.42,313.43,318.65,322.73,317.86,320.89,318.25,314.23,309.99,313.69,308.86,315.63,312.01,312.02,312.92,313.90,313.98,315.73,314.50,316.13,317.13,306.76,313.69,304.45,312.98,304.07,306.93,313.71,313.17,311.43,309.28,314.58,320.86,313.47,305.41,302.12,306.52,309.34,311.68,319.40,322.55,326.16,323.51,320.89,321.77,316.96,321.96,308.96,308.92,309.98,318.59,311.84,309.16,314.70,320.23,309.19,317.49,316.21,321.63,317.21,319.33,315.38,326.00,319.45,317.18,321.13,317.66,321.35,325.15,322.60,331.97,329.07,322.72,333.99
2006-01-27 21:51:10.462000,L5,324.34,310.78,307.43,303.81,307.45,312.24,316.56,308.24,307.78,309.96,311.21,306.59,308.64,310.70,315.17,321.13,324.46,321.00,322.01,319.18,315.77,311.35,315.51,310.06,316.93,314.49,313.14,313.61,314.45,313.91,318.94,316.27,319.19,318.56,306.76,313.65,305.25,316.51,306.03,308.37,315.36,316.14,314.63,310.47,315.15,322.74,315.67,309.03,302.75,309.01,309.74,313.33,320.02,324.89,327.35,323.80,320.73,323.35,318.44,322.11,312.30,310.67,314.36,317.70,314.06,310.92,316.82,323.54,309.82,318.74,316.49,320.59,317.20,319.76,317.33,325.75,318.72,317.48,321.52,318.84,320.38,324.94,323.56,330.74,332.70,323.05,334.12
2006-02-03 21:57:06.838000,L5,292.01,272.10,270.34,261.04,272.20,274.02,280.98,286.07,287.26,287.39,286.69,288.20,286.38,280.24,276.43,294.01,300.98,287.04,281.14,281.21,276.53,279.03,280.94,285.75,275.97,282.53,286.45,279.62,275.43,272.66,265.61,280.99,281.50,282.82,277.52,281.34,269.70,273.68,272.16,287.07,278.20,270.52,240.41,251.75,268.31,283.39,278.30,269.10,224.66,193.42,255.08,282.60,301.15,293.13,292.57,281.52,280.03,277.00,279.76,279.66,296.95,298.45,292.40,289.68,291.96,296.90,295.01,296.88,283.06,248.84,284.70,289.25,294.02,293.55,283.70,294.29,193.27,197.56,254.49,284.06,289.89,299.18,303.04,280.59,279.55,273.79,315.86
2006-02-12 21:51:08.090000,L5,279.44,265.92,263.75,256.98,270.06,277.58,271.12,281.02,280.20,281.08,278.77,274.24,275.73,277.14,272.39,285.09,289.08,278.95,274.09,279.27,277.79,278.16,251.30,270.77,274.41,272.64,279.23,275.95,263.88,264.43,267.18,281.19,277.65,272.17,251.85,230.23,233.48,233.52,225.72,262.24,276.96,258.92,248.26,270.51,277.97,290.09,281.93,275.84,253.52,250.13,264.18,267.84,267.07,251.84,257.53,253.12,248.58,251.36,257.74,253.77,276.44,276.94,265.24,,,,,,,,255.65,270.62,225.91,259.69,,,,,,,,,,,280.62,279.15,319.13
2006-06-04 21:53:04.449000,L5,,222.23,241.81,231.84,241.31,244.97,247.83,254.53,252.88,254.61,,,,,,,,,,,179.59,240.35,198.55,252.81,226.79,,,,,,219.16,263.36,247.44,210.02,228.22,,,,,,,,202.99,208.37,241.26,261.27,246.63,242.79,223.21,246.75,251.31,257.32,258.02,,,,,,,,,,,,,,,,,,,,,206.71,254.80,262.67,266.57,254.02,243.76,214.05,227.63,256.09,240.98,208.03,250.08,234.27,258.22
2006-06-04 21:53:28.422000,L5,,,237.03,226.47,233.73,240.30,244.46,249.66,247.71,238.12,,,,,,,,,,,170.28,235.80,187.47,245.94,,,,,,,,,,,,,,,,,,,,,,257.80,231.96,240.63,210.42,196.41,243.05,245.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 21:59:36.315000,L5,,,231.59,225.19,237.97,243.04,240.10,248.36,259.24,248.52,,,,,,,,,,,168.63,242.56,204.50,260.14,,,,,,,212.13,246.83,227.77,211.56,215.87,,,,,,,,,,224.91,250.14,227.29,239.97,244.67,248.32,247.54,251.46,264.11,264.71,262.43,229.50,233.09,243.28,241.54,245.56,253.91,243.56,265.64,243.72,264.31,242.87,253.91,258.53,219.65,,,,,,,,,,,,,,,,,,
2006-07-22 21:53:46.375000,L5,,258.13,261.49,255.99,259.71,267.57,269.85,281.73,278.59,284.47,281.14,278.81,272.45,271.61,259.93,272.82,284.11,276.38,260.04,267.77,263.58,274.30,270.71,279.04,268.33,275.79,280.48,273.81,265.19,261.67,256.09,272.90,268.54,270.67,269.77,267.14,259.58,261.65,263.72,275.49,269.47,256.75,224.93,259.26,271.21,280.28,267.79,272.45,270.90,275.05,279.10,284.37,291.97,284.23,281.76,278.59,274.69,276.81,271.85,272.94,276.44,277.06,282.99,279.99,279.65,277.61,274.21,280.41,255.65,203.10,261.04,278.37,275.08,274.02,273.15,286.45,283.97,286.81,285.62,270.27,234.96,247.14,245.47,265.31,283.30,276.07,290.81
2006-07-22 21:54:10.491000,L5,,253.08,260.07,255.75,260.57,267.35,269.75,279.92,278.30,283.26,280.80,278.37,273.38,273.23,259.80,273.21,284.21,274.56,256.56,269.85,265.13,274.72,271.00,279.09,267.64,275.53,279.98,273.63,265.52,262.68,258.51,273.48,268.32,270.40,270.13,266.70,262.99,262.04,264.33,275.29,267.76,254.44,229.01,259.08,270.39,280.10,267.47,272.33,271.42,276.00,278.80,286.10,291.73,285.20,282.48,278.67,275.91,276.08,271.78,271.01,276.37,275.62,283.65,279.74,280.35,277.93,274.74,280.53,255.51,206.87,261.31,278.25,274.71,274.55,273.05,287.06,283.56,287.65,284.29,270.40,233.35,241.69,248.17,265.16,283.69,274.08,292.74
2006-09-15 22:00:39.157000,L5,,182.73,245.37,238.47,252.39,245.58,249.74,254.52,258.98,259.79,257.59,216.51,181.68,248.18,239.97,,,,,,180.03,240.45,218.43,254.23,234.22,198.25,217.56,201.63,246.95,218.40,234.46,265.60,246.29,222.66,225.98,223.91,,,,263.28,247.60,193.58,206.00,242.70,256.30,260.47,245.12,245.58,245.92,249.10,247.60,261.45,281.68,277.89,276.79,262.95,264.64,267.15,254.09,250.84,258.62,258.67,261.35,258.88,262.22,265.38,266.76,269.93,234.06,166.34,251.22,260.31,252.40,254.85,252.38,261.30,261.18,261.90,270.90,266.18,264.85,267.05,270.73,245.81,250.11,236.76,216.10
2006-11-02 22:01:08.627000,L5,347.80,347.47,345.25,315.67,308.97,333.64,340.00,330.91,332.84,363.23,353.34,345.42,339.46,342.20,352.22,356.76,346.18,320.80,355.67,324.29,321.24,,,,409.32,440.92,364.10,360.91,368.74,356.41,350.60,338.65,353.48,345.50,356.95,319.74,319.73,337.47,329.18,327.18,341.92,326.61,351.77,314.32,315.06,320.69,317.90,327.88,365.59,449.59,480.05,430.86,403.94,449.27,512.44,547.40,368.51,346.86,359.01,328.94,339.74,338.73,351.07,366.87,381.46,360.36,352.82,357.56,378.60,371.67,342.99,335.24,339.07,333.75,334.71,346.75,352.46,356.18,355.63,373.43,369.89,356.63,346.96,333.00,338.26,337.70,342.32
2006-11-27 21:55:35.233000,L5,302.77,284.88,287.99,300.78,283.32,285.16,289.09,294.64,301.02,305.27,305.54,311.78,306.07,304.07,292.99,301.84,304.93,295.56,297.00,298.86,305.20,317.96,304.42,308.81,304.17,308.77,309.74,309.50,319.62,305.48,284.12,300.02,291.85,298.15,296.42,296.70,289.90,291.11,291.17,308.68,297.05,285.24,257.42,284.41,287.83,299.87,290.58,290.88,288.69,298.25,298.85,307.46,320.54,315.63,312.02,311.09,306.09,304.72,287.53,293.22,294.15,304.94,293.51,319.39,475.22,471.79,315.64,305.19,289.26,263.96,293.08,300.40,288.85,293.52,286.52,302.46,299.71,304.71,303.72,308.12,309.00,312.23,309.94,302.77,302.25,301.42,327.55
2006-12-29 21:55:50.726000,L5,299.97,279.32,272.29,268.09,280.44,287.82,297.54,300.36,291.81,291.55,295.38,296.58,295.71,289.61,297.11,301.90,313.46,295.46,286.88,298.99,289.43,304.35,304.28,296.48,288.12,295.39,279.16,,,,205.91,205.62,226.38,260.11,275.05,290.49,281.30,260.77,268.27,279.81,269.05,241.12,250.11,271.66,279.79,301.64,300.87,298.96,304.24,301.81,303.39,303.74,309.54,305.21,305.01,293.82,295.28,297.20,293.37,300.88,308.87,309.86,307.34,309.95,308.28,309.13,311.03,318.05,290.24,307.77,299.96,291.41,295.96,302.42,302.71,311.85,306.92,313.36,308.49,304.88,306.32,300.11,304.40,293.77,293.80,289.66,324.62
2007-01-30 21:55:36.438000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,222.27,210.24,233.60,233.90,231.14,262.13,256.90,243.31,239.21,217.76,,,,,,,202.13,232.96,245.33,266.64,257.97,256.65,256.64,256.90,259.46,259.52,264.15,262.91,264.58,257.78,257.01,258.30,262.80,260.17,268.39,267.30,271.88,268.58,262.35,248.97,238.20,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:56:00.553000,L5,,,,,,,,,,,,,,,,,,259.61,264.25,282.30,277.82,281.22,282.24,284.58,256.65,265.77,273.66,274.02,270.00,271.88,265.54,287.85,288.33,287.10,280.18,275.84,261.12,263.28,258.53,272.92,275.00,258.16,239.35,266.20,277.34,284.58,284.68,281.52,285.20,284.95,290.03,283.51,292.77,288.94,288.72,282.91,279.07,279.44,286.08,282.23,290.23,290.22,289.52,291.82,281.23,279.17,277.64,270.34,239.73,191.81,255.75,276.73,272.90,276.23,274.09,285.80,286.13,280.05,272.30,262.41,269.33,236.34,194.70,195.31,262.37,271.42,313.28
2008-02-25 21:57:13.056000,L5,300.01,295.56,282.64,278.90,278.66,281.98,287.12,292.63,280.48,284.15,289.30,297.41,286.39,288.77,279.80,298.97,317.52,309.28,304.52,302.69,311.82,399.46,440.50,425.14,358.73,300.70,300.46,281.83,288.48,296.76,279.32,285.98,279.55,285.67,286.80,289.33,294.72,291.40,285.82,300.19,298.82,288.84,275.79,296.83,300.63,302.93,300.14,298.48,299.83,301.07,327.69,315.53,317.19,316.10,314.01,305.55,305.97,308.05,297.30,296.63,304.53,302.86,301.35,299.91,301.76,304.91,300.03,303.17,294.36,287.07,298.63,303.16,301.79,305.34,296.92,305.88,309.07,307.95,307.96,305.83,310.14,309.43,317.11,319.75,310.33,306.83,326.86
2008-12-25 21:51:22.162000,L5,318.65,306.74,297.25,296.64,297.71,301.63,305.45,311.98,306.69,298.37,299.62,305.74,298.17,304.15,297.70,311.02,320.25,315.03,311.05,309.43,310.12,311.92,303.92,305.00,305.55,308.74,307.64,304.87,303.96,307.92,311.02,316.88,314.75,312.39,314.50,310.14,303.36,302.35,300.72,307.08,318.70,309.13,295.95,303.36,310.25,321.64,316.47,312.07,318.70,301.12,302.16,306.48,316.15,313.04,311.07,312.69,315.62,316.51,312.52,313.53,321.81,327.35,302.68,301.85,306.97,309.86,304.14,301.48,298.45,303.11,306.28,314.03,313.17,322.04,317.66,312.05,308.26,310.00,308.96,306.35,308.28,309.13,316.91,316.99,322.28,318.33,343.43
2010-01-13 21:57:37.192000,L5,,226.78,239.60,232.35,245.23,244.16,251.31,251.61,260.34,262.57,183.82,199.81,187.21,240.99,,,,,,224.31,177.35,237.01,234.37,250.07,212.63,,,,,,,,,,,,,,,,,163.14,185.63,183.57,233.73,251.53,239.10,240.47,235.59,242.33,245.26,256.74,266.04,260.62,262.06,247.86,247.78,253.30,249.71,249.18,260.86,258.85,265.09,269.38,262.85,260.38,263.85,254.69,224.94,,234.23,257.47,258.69,256.75,258.14,260.77,260.68,265.76,261.78,261.71,260.55,246.21,257.59,244.18,247.55,235.25,259.35
2010-01-29 21:57:41.230000,L5,,233.43,248.53,239.25,254.57,256.43,260.54,261.15,264.43,258.96,183.78,199.82,186.33,243.09,,258.70,258.36,250.10,,245.25,186.50,244.91,230.86,252.12,220.13,198.57,217.21,,236.94,240.01,238.73,265.66,258.96,226.29,235.29,228.69,220.57,,,256.09,231.55,179.93,194.37,221.75,244.41,261.02,249.49,247.02,246.46,248.24,250.98,260.52,266.46,260.08,262.46,257.75,259.34,257.34,258.59,258.55,264.97,264.03,255.18,262.43,258.91,254.45,255.78,247.96,222.71,,234.28,260.42,263.94,262.42,262.09,255.96,255.22,252.81,251.52,257.44,253.89,253.65,262.17,251.46,251.54,241.81,224.56
2010-10-12 21:56:49.113000,L5,328.95,323.54,325.36,314.27,317.46,326.89,335.15,334.30,326.23,316.85,317.15,314.03,321.93,321.21,324.36,328.69,338.58,331.45,337.52,325.76,329.26,338.85,321.10,326.78,334.76,328.94,322.68,322.44,321.32,328.37,334.29,330.12,330.74,330.03,337.18,332.00,329.90,345.83,328.66,334.28,335.36,340.24,339.58,339.27,325.98,331.23,337.05,338.22,335.71,321.08,321.88,332.38,340.06,333.25,334.51,331.95,335.34,333.04,338.52,341.19,337.27,339.46,335.55,328.70,328.40,331.52,322.21,327.15,343.83,360.76,349.77,354.88,359.34,360.30,349.16,344.19,339.22,336.55,330.00,331.39,334.79,336.15,346.25,347.80,360.76,356.58,362.02
2011-01-09 21:50:58.806000,L5,312.95,304.58,316.74,319.62,280.67,282.25,290.41,290.62,300.68,304.19,326.34,308.32,313.02,294.35,280.36,298.42,299.96,296.02,286.95,291.30,288.47,296.55,291.04,295.55,284.01,301.45,288.99,291.35,287.53,286.86,279.51,293.57,291.10,292.09,289.50,291.40,292.87,282.48,281.84,287.61,286.35,270.41,249.66,271.67,282.31,295.14,289.06,289.98,288.14,291.14,294.13,300.70,305.32,298.26,296.03,293.86,289.21,287.94,286.76,287.00,297.35,294.34,295.83,295.42,293.50,295.07,292.93,287.88,276.91,251.11,276.46,286.68,294.53,298.05,297.37,299.37,299.29,300.19,300.52,293.69,288.62,294.25,295.27,288.60,286.21,284.18,322.35
2011-01-25 21:50:35.036000,L5,283.28,280.10,267.67,258.44,265.64,271.95,280.55,282.47,281.37,282.72,277.35,275.37,281.18,273.44,267.53,284.09,290.25,286.14,279.51,282.27,277.05,279.19,281.15,285.64,260.38,258.67,261.98,257.00,271.13,267.70,270.34,291.25,279.71,270.76,283.12,279.89,271.04,259.77,249.84,260.43,271.21,248.58,232.66,261.66,280.34,290.55,271.77,256.30,276.08,225.80,250.20,228.09,250.40,243.47,285.70,277.14,277.60,278.75,278.61,273.58,275.19,268.85,185.85,,,252.47,264.97,278.17,256.65,237.12,270.26,286.19,288.34,293.56,309.76,309.52,278.20,,225.38,253.06,273.09,281.60,299.04,277.52,234.86,241.61,
2011-01-25 21:50:59.151000,L5,285.90,284.69,271.28,260.45,268.03,274.14,282.87,285.43,283.04,284.14,279.87,278.77,281.91,276.91,269.62,286.16,290.84,289.53,282.09,285.51,279.03,280.84,283.73,288.32,262.44,260.96,263.98,259.17,273.04,268.78,271.22,292.81,284.00,274.10,284.77,281.64,274.26,262.62,255.48,261.06,271.78,254.67,232.14,262.13,281.77,292.49,273.20,259.62,274.19,225.41,253.46,232.72,250.63,240.46,287.94,279.42,279.03,281.15,280.56,277.38,276.92,269.26,188.85,,,247.38,265.11,280.83,258.70,239.87,270.78,286.94,288.39,295.25,310.22,310.37,285.72,,223.87,255.22,267.91,282.10,298.78,279.91,234.39,240.03,
2011-02-17 21:56:48.782000,L5,,234.80,238.97,237.50,249.09,250.72,253.54,260.46,261.13,254.32,,,,,,,,,,,185.88,244.37,230.12,237.47,221.98,,,,228.12,218.12,235.72,269.47,257.03,224.14,237.35,229.85,,,,244.96,228.08,168.41,189.76,230.39,249.75,263.19,252.11,251.21,249.88,243.98,245.18,255.33,265.55,259.64,259.51,253.70,254.90,259.21,258.13,257.89,267.86,261.77,264.61,258.63,252.37,251.10,252.07,247.14,223.03,,238.92,260.20,264.77,267.16,263.67,264.29,260.14,256.90,253.79,256.90,255.72,250.52,262.38,253.52,247.04,242.70,270.28
2011-09-13 21:55:21.722000,L5,285.51,279.38,273.64,273.13,275.86,283.12,289.73,295.13,295.76,292.84,283.56,289.93,285.44,282.61,272.61,283.77,293.77,295.00,286.22,295.04,288.00,295.53,295.71,289.68,275.76,289.16,288.34,287.16,279.15,279.27,280.84,295.08,289.64,294.09,291.45,291.21,289.25,272.93,271.84,276.75,270.62,249.74,229.75,259.73,283.75,294.23,292.13,289.21,294.46,294.95,284.09,297.47,298.05,295.34,290.45,287.16,286.59,296.57,294.47,296.14,295.36,295.90,296.57,286.53,292.05,285.24,285.05,284.66,270.65,254.78,286.86,294.46,293.12,295.82,295.99,306.07,292.36,290.81,290.13,284.46,281.34,283.18,289.07,290.85,293.69,288.12,320.15
2013-04-27 22:08:35.483000,L8,,184.43,324.51,280.27,,,,,,,,,,279.59,299.85,311.94,326.97,196.18,259.50,168.86,,,,,352.67,301.99,267.10,346.65,353.04,245.11,230.46,306.47,318.58,319.28,308.56,255.17,,313.50,390.79,336.58,271.09,,,,,262.61,283.25,302.45,313.71,319.64,342.73,295.80,329.66,339.69,326.73,,194.48,308.41,301.34,302.03,312.29,323.99,316.95,299.11,312.78,304.06,315.12,315.32,294.42,267.89,297.73,328.68,330.88,329.76,332.04,319.80,328.10,321.84,317.73,312.76,303.92,297.19,263.33,297.82,300.03,468.92,397.46
2013-05-29 22:08:53.334000,L8,,253.90,252.77,247.10,270.14,266.69,253.84,277.20,255.36,278.25,,,,,,,,,,,194.41,277.77,252.00,267.43,224.91,,,,,238.10,247.68,275.64,271.62,,,,,,,,,,,,239.05,272.41,256.64,265.21,259.21,236.65,272.28,283.83,282.60,288.53,287.49,207.04,275.02,254.63,262.86,276.19,275.46,267.09,286.55,261.59,280.45,275.12,280.93,277.33,261.69,169.91,263.95,276.74,276.20,279.64,284.10,278.78,,,,,,,,,,,
2013-06-30 22:08:48.035000,L8,,252.44,250.82,245.63,262.16,267.70,258.98,273.90,259.00,273.21,,204.93,198.65,265.09,,251.65,276.61,261.71,,,192.49,270.56,243.58,268.63,234.88,,,,,,247.12,275.73,270.57,179.59,,,,,,,,,,242.54,241.14,279.43,256.83,266.73,257.41,276.08,273.95,285.68,238.70,289.19,286.53,262.55,275.97,258.55,272.83,280.31,276.70,266.24,286.63,259.50,281.61,272.54,280.14,265.48,,,,,,,,,,,,,,,,,,238.62,312.63
2013-07-25 22:03:01.828000,L8,,251.96,251.54,248.11,264.61,268.13,256.20,250.96,269.30,268.84,,,,,,258.65,260.74,233.84,,,196.17,277.97,252.50,271.12,185.78,,,,,,247.33,279.24,273.38,228.46,,,,,,,,,,,258.71,271.55,256.84,267.19,259.86,274.60,271.52,283.36,281.98,289.61,281.91,248.31,275.96,261.77,270.98,277.95,276.75,268.28,286.32,269.56,288.28,278.27,283.58,278.73,264.92,,264.59,285.00,278.10,276.89,287.51,285.49,276.43,281.22,284.93,256.99,258.13,280.69,286.16,276.99,285.27,246.87,313.71
2013-08-17 22:08:51.042000,L8,,254.68,256.97,247.67,267.08,279.31,282.05,252.55,271.91,287.68,194.93,202.48,199.86,265.17,,,,,,,,272.58,272.32,269.86,254.32,,,,,,,238.02,274.82,238.09,,,,,,268.80,255.93,179.08,207.43,202.92,262.80,280.03,265.64,269.23,256.59,275.49,273.64,288.30,291.18,291.05,286.90,270.05,279.46,276.32,273.12,279.75,279.35,277.89,284.52,276.89,288.84,276.92,282.04,283.83,261.67,,265.63,288.50,280.07,286.02,285.74,291.70,227.41,282.67,283.62,262.38,262.07,280.50,284.51,273.47,286.25,244.09,256.61
2013-11-14 22:02:21.400000,L8,,262.26,271.58,255.13,277.39,277.95,284.66,286.36,281.31,289.38,204.51,272.65,209.11,267.06,267.53,295.02,284.52,239.95,,213.01,208.26,282.08,265.52,266.58,257.52,253.63,262.89,,271.82,247.20,255.39,283.82,279.64,252.12,264.58,265.60,261.86,,,280.54,260.59,212.42,221.94,259.19,273.02,285.06,276.04,283.46,280.45,278.41,283.19,294.50,298.01,294.34,298.62,288.97,289.26,286.13,289.19,285.99,294.46,293.32,291.94,294.77,291.95,289.95,291.66,290.52,277.07,175.53,273.39,288.79,291.52,296.40,291.82,302.17,290.67,293.62,290.75,291.24,286.73,288.79,294.15,286.36,288.89,276.74,322.55
2013-11-14 22:02:45.355000,L8,,259.37,267.11,251.36,271.59,273.67,280.98,275.91,265.57,286.57,202.30,209.20,205.76,264.45,264.54,292.80,279.27,233.43,,209.38,204.89,274.91,255.44,260.63,251.61,221.12,,,268.86,242.81,247.21,279.71,271.30,245.44,,262.10,224.80,,,274.53,257.73,260.71,216.82,211.92,267.71,279.21,270.14,279.81,268.87,271.94,273.51,289.49,294.78,290.14,294.60,284.15,286.15,279.17,281.90,279.43,290.04,286.84,287.71,291.00,285.81,286.50,287.19,287.75,272.39,170.75,269.40,285.07,288.61,292.04,287.28,296.83,284.85,287.27,285.97,284.15,281.22,283.53,289.71,281.07,285.67,271.35,318.81
2013-11-21 22:08:25.669000,L8,387.48,409.05,280.96,246.50,217.75,296.82,303.89,306.28,299.71,303.21,303.17,309.70,329.30,359.91,284.48,304.77,317.40,250.07,297.48,296.92,290.01,301.00,301.44,301.43,329.22,367.80,317.12,334.95,277.13,,196.76,257.83,285.97,306.33,295.70,298.75,297.19,291.48,287.79,298.58,294.83,285.18,256.98,282.11,293.54,302.57,299.09,297.42,302.22,299.98,303.47,306.52,311.52,312.54,309.03,306.55,305.61,305.04,301.95,299.40,308.27,309.19,302.82,308.55,306.62,308.35,305.07,304.68,286.83,239.69,287.85,299.49,310.30,311.31,306.22,314.72,313.09,317.17,338.44,377.33,315.03,323.89,310.81,329.10,309.41,295.97,340.75
