dates,satname,nzd0121-0000,nzd0121-0001,nzd0121-0002,nzd0121-0003,nzd0121-0004,nzd0121-0005,nzd0121-0006,nzd0121-0007,nzd0121-0008,nzd0121-0012,nzd0121-0013,nzd0121-0014,nzd0121-0015,nzd0121-0016,nzd0121-0017,nzd0121-0018,nzd0121-0019,nzd0121-0030,nzd0121-0031,nzd0121-0032,nzd0121-0061,nzd0121-0062,nzd0121-0063,nzd0121-0074,nzd0121-0075,nzd0121-0076,nzd0121-0077,nzd0121-0079,nzd0121-0080,nzd0121-0081,nzd0121-0082,nzd0121-0083,nzd0121-0084,nzd0121-0085,nzd0121-0086,nzd0121-0087,nzd0121-0088,nzd0121-0089,nzd0121-0090,nzd0121-0091,nzd0121-0092,nzd0121-0093,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0100,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0105,nzd0121-0106,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0111,nzd0121-0112,nzd0121-0113,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0128,nzd0121-0129,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0138,nzd0121-0139,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0172,nzd0121-0173,nzd0121-0174,nzd0121-0175,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0179,nzd0121-0009,nzd0121-0020,nzd0121-0021,nzd0121-0022,nzd0121-0023,nzd0121-0024,nzd0121-0025,nzd0121-0171,nzd0121-0054,nzd0121-0055,nzd0121-0056,nzd0121-0059,nzd0121-0060,nzd0121-0067,nzd0121-0068,nzd0121-0069,nzd0121-0070,nzd0121-0071,nzd0121-0072,nzd0121-0073,nzd0121-0078,nzd0121-0026,nzd0121-0027,nzd0121-0028,nzd0121-0041,nzd0121-0042,nzd0121-0043,nzd0121-0044,nzd0121-0045,nzd0121-0046,nzd0121-0047,nzd0121-0048,nzd0121-0049,nzd0121-0050,nzd0121-0051,nzd0121-0052,nzd0121-0053,nzd0121-0066,nzd0121-0010,nzd0121-0057,nzd0121-0064,nzd0121-0065,nzd0121-0011,nzd0121-0058,nzd0121-0029,nzd0121-0033,nzd0121-0035,nzd0121-0036,nzd0121-0034,nzd0121-0038,nzd0121-0039,nzd0121-0040
2003-01-25 22:00:18.779000,L7,,,,,,,,,,,,,,,,,,,,,196.98,558.90,209.05,318.69,369.71,366.39,370.49,282.52,300.89,315.03,323.62,362.60,345.38,261.52,174.83,207.74,364.56,381.63,376.53,391.88,388.75,334.64,338.37,407.59,391.92,409.87,406.63,425.59,436.97,433.05,418.36,470.04,445.49,469.24,421.62,425.99,204.11,213.17,212.41,253.95,340.01,338.85,311.01,330.60,314.40,230.43,342.91,320.41,371.34,329.36,320.83,331.40,325.88,335.90,330.13,313.06,323.06,347.43,367.53,343.25,409.98,386.23,392.42,365.77,367.21,410.19,439.43,455.21,279.21,262.82,182.38,259.94,271.31,200.06,368.99,280.60,284.12,282.57,301.52,441.77,466.60,501.59,519.35,538.57,533.73,417.60,375.79,432.96,447.91,455.98,441.52,454.18,456.24,455.44,462.35,478.36,402.35,536.14,432.94,502.27,394.66,423.76,439.11,489.47,492.84,493.90,472.25,,,,,,,,540.18,,423.73,437.62,,,229.77,213.30,255.17,263.38,268.25,275.24,344.52,389.17,,,,218.78,273.38,233.53,201.64,261.85,220.64,,,,,,,,208.43,,395.12,181.42,190.52,,305.37,,,,,,,,
2003-03-30 22:00:31.029000,L7,,,,,,,,,,,,,,296.55,225.99,211.09,,,,,379.18,453.31,273.15,286.85,284.31,264.42,282.02,301.34,329.60,339.26,373.69,412.49,405.80,399.95,434.13,470.55,237.76,191.20,264.37,286.54,276.34,497.96,501.15,501.99,470.27,434.05,219.36,199.56,186.98,381.81,323.21,385.72,469.32,367.22,354.35,373.42,357.76,385.40,363.48,524.40,479.97,350.26,377.28,376.26,346.27,326.62,312.12,326.67,329.63,326.98,346.01,402.03,460.72,344.01,277.78,263.80,258.12,544.06,408.49,484.19,436.56,498.11,505.97,513.09,509.83,394.27,399.13,407.39,375.77,403.87,386.14,377.01,392.51,411.01,451.82,465.46,499.33,374.38,344.86,347.21,379.99,,,,380.46,364.24,334.40,352.36,278.70,315.91,408.75,493.51,427.18,491.86,464.25,496.82,519.46,395.43,414.09,,,,,,,,,,,,,,,,425.48,,,,,333.94,,,,,200.05,232.88,272.95,320.50,,,,,,,,,,,,,,,,,433.31,,,342.24,363.15,,,,,,,,,,
2003-11-17 21:50:09.452000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.67,191.47,198.07,202.65,211.11,220.40,227.54,230.19,238.92,250.47,262.63,274.51,315.78,305.70,394.31,,,,,,,,231.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-03 21:50:19.675000,L5,,,,,,,,,,,,,,,,,,,,,,,,335.55,266.42,328.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.61,187.11,191.62,198.92,204.31,221.17,230.22,243.64,243.74,248.57,261.12,272.11,263.67,261.70,263.23,277.09,285.89,293.79,309.83,318.59,331.86,354.26,373.50,,,,,,,,269.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-10-18 21:56:23.891000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.00,198.49,209.95,216.95,213.39,237.86,246.02,250.04,247.77,254.04,260.35,265.03,,,,,,,,221.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.96,290.99,303.54,,,,,,,,,,,,,183.16,199.88,214.08,213.52,226.95,242.87,252.23,260.88,258.60,265.53,272.17,273.99,275.88,,,,,,,,244.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.43,191.03,226.37,236.13,241.78,245.34,261.24,268.99,266.38,259.52,265.04,270.66,279.98,292.51,,,,,,,,255.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.90,296.17,249.37,230.58,192.69,195.07,,,,,,,,,,322.23,303.28,,,,,,186.95,311.91,365.44,394.32,377.91,418.07,379.33,366.56,422.79,400.52,238.51,222.74,261.92,283.93,298.02,292.39,298.07,307.18,307.02,313.34,,,,,,,,238.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-12 21:58:55.193000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.86,260.63,266.14,278.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22 22:00:23.113000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.88,318.20,,,,,,,174.37,197.56,198.11,204.83,211.49,210.13,198.86,206.48,217.21,232.33,257.88,259.96,244.31,238.64,254.24,253.90,271.01,283.22,295.00,314.71,335.40,334.75,326.24,314.16,311.85,328.36,337.78,347.25,350.56,377.52,378.69,,,,,,,,322.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.17,184.09,180.71,186.59,210.51,203.54,205.04,213.87,218.52,225.85,236.82,241.12,250.77,266.14,268.81,280.48,285.92,288.27,298.99,304.15,320.46,,,,,,,,257.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-02 22:04:12.415000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.30,179.86,204.72,190.67,189.70,198.48,217.61,247.52,223.31,245.39,232.33,240.93,254.88,267.07,279.21,276.81,290.60,279.40,304.80,302.69,313.66,331.66,349.26,354.45,334.35,,,,,,,,304.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-08-21 22:05:19.629000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.82,192.58,191.00,198.62,208.20,220.97,233.60,251.35,252.25,266.16,282.04,270.03,352.92,,,,,,,,224.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-25 22:06:19.953000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.25,196.18,195.32,191.98,200.85,209.82,231.43,254.50,256.67,264.09,260.75,271.21,267.74,277.02,287.31,306.37,306.49,294.55,302.09,306.02,315.48,330.10,344.17,354.22,361.21,378.60,376.88,380.64,389.49,410.86,,,,,,,,340.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.42,182.44,181.62,182.29,191.88,195.96,210.87,213.26,221.71,229.25,253.41,261.06,272.58,278.31,284.71,297.53,298.58,309.29,,,,,,,,240.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.22,243.60,240.87,246.99,368.75,305.44,246.30,,,,,,,503.37,492.20,487.95,519.78,515.24,271.06,554.46,494.60,532.39,,,,,,,,,,,,,,,,,,172.95,184.57,190.43,189.50,203.15,222.09,208.20,214.57,222.86,238.71,237.53,240.06,243.43,246.79,275.42,262.81,290.25,296.75,310.77,314.21,325.94,328.15,331.91,,,,,,,,300.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.83,189.89,197.98,197.15,205.94,209.96,229.75,236.54,237.47,243.69,257.15,267.19,281.95,300.29,297.69,214.88,200.65,267.04,296.23,,,,,,,,262.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.02,224.89,195.26,192.82,198.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.12,327.68,,,329.99,333.82,325.58,327.98,329.06,,288.51,335.12,,,,,,,,,,,,,311.43,204.78,319.93,241.19,214.82,,,292.66,259.66,,,,,,,,,,314.80,358.71,270.26,430.48,429.36,,,,,,,177.97,484.63,486.46,386.72,187.65,189.78,194.30,203.15,209.81,217.50,226.13,237.34,237.84,233.00,231.54,238.64,251.91,521.61,278.60,289.06,510.35,441.95,296.24,332.26,485.29,380.88,461.19,470.35,428.92,361.97,403.19,426.80,396.42,385.31,416.09,,,,,,,,519.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05 22:13:51.261000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.69,330.49,347.98,,,,,,,,,,491.53,,,,,,,,,,,,,,,,,,,,,,,,,342.61,225.18,,,,,,,,,,,,,,,533.32,,,,,,,,,,,,,,,,,,,,178.77,188.97,191.22,193.51,203.49,210.51,219.40,220.31,223.67,236.54,244.34,265.41,276.22,281.43,286.93,281.24,290.61,303.16,312.31,,,,,,,,256.43,,,,,,,,,,,405.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07 22:13:48.209000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.36,286.63,362.03,231.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.74,488.35,494.32,476.87,437.22,200.16,215.24,211.82,236.08,238.10,,250.24,250.71,269.32,,,,,,,,206.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09 22:13:49.699000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.19,352.22,,,,,,,,,,,,,,,,,,,,,,,,325.47,304.65,296.37,,,,,,,,,,,,,,329.12,458.59,368.52,240.84,193.74,201.80,211.47,341.30,447.85,424.57,249.85,252.26,259.29,264.70,271.50,282.87,294.39,295.53,,,,,,,,244.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11 22:13:41.596000,L8,,,,,,,,,,,,,,,,,,363.07,373.41,245.42,,,,,,,,,,,,,,,,,,390.94,,,,,,298.50,254.37,304.39,293.75,181.13,,,,,462.46,518.12,263.17,212.68,265.05,284.55,282.68,226.04,284.41,282.05,288.56,280.18,194.91,,,,,,,,,,,217.72,286.86,275.69,286.65,339.27,313.43,,,,,,,532.57,528.47,531.35,,,,,,,370.52,356.90,380.28,491.99,416.63,240.83,266.99,452.47,413.10,,,181.10,190.30,195.18,208.32,213.51,214.50,219.20,227.64,235.96,238.24,251.13,261.34,268.62,269.69,283.19,295.24,300.12,306.37,315.54,324.08,,,,,,,,264.38,,,,,,,,,,,,,,,,,,552.46,426.30,257.15,277.54,310.38,227.10,171.34,,,,,,,,,,,,,272.27,412.34,479.46,,,468.01,524.94,
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.00,194.28,206.41,217.81,184.77,,,,,,,,,,,,,,,,205.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-28 22:13:25.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.67,313.89,313.49,,,,,,,,,352.44,362.30,,,,,,,,,,,,,,,416.89,297.43,,474.04,345.74,425.21,259.26,387.34,481.29,457.39,336.45,,,,,,446.37,,,,,,358.20,314.67,259.34,376.83,304.27,,,399.38,334.80,326.73,340.90,288.07,,515.66,488.03,192.95,215.97,209.35,213.19,541.11,428.72,425.82,398.99,471.29,488.74,255.97,276.10,292.22,292.36,284.44,282.58,312.63,332.52,338.09,326.37,319.33,327.26,348.31,378.56,385.02,393.00,409.74,,,,,,,,326.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,,,,,,,,,,,,,,419.12,405.98,391.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.84,198.77,186.39,190.62,189.74,194.07,207.71,224.06,223.71,205.77,248.31,261.98,261.50,263.84,256.84,267.06,287.25,301.16,446.94,309.25,501.41,542.73,345.97,353.96,353.54,363.01,359.64,,,,,,,,404.16,,,371.59,491.54,426.88,,,364.15,,,,,,,,,,340.45,242.10,284.33,522.25,460.54,427.18,,,,,,,,,545.49,,,,,,,,,,,,
2014-01-31 22:12:52.806000,L8,,526.87,516.38,495.56,518.62,,,,,,,,,,,,,,,,,,,558.11,546.89,,,,,,,,,,,,,,,,,,,,287.09,307.24,277.60,222.09,312.98,356.03,324.13,328.78,299.63,,248.47,201.07,,246.23,337.74,335.97,,,,200.59,241.77,250.05,260.53,,194.47,249.06,277.97,268.76,351.15,317.81,354.29,351.49,376.32,283.66,272.76,264.90,,,252.52,218.40,240.69,313.18,364.53,,,252.31,280.70,248.33,222.44,273.65,334.71,271.32,423.49,455.58,427.87,444.09,514.88,520.38,405.96,330.45,340.90,387.37,446.11,454.16,344.71,330.54,339.79,320.28,497.43,473.62,386.18,451.48,490.13,534.20,534.22,489.93,527.14,495.45,,554.96,533.93,553.34,,,,,,,,,524.97,,,,,,,,,,,,536.11,,,,,,,,,,,,,413.32,428.72,446.63,455.66,,,,,,,,,,,,,,,,
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.16,300.18,290.01,224.81,497.12,522.51,476.55,330.99,401.89,296.09,209.18,455.16,409.19,370.75,415.43,557.23,519.06,416.64,430.24,,304.00,243.49,,,,,446.39,474.60,520.50,455.86,,323.52,331.83,288.89,,540.09,506.96,493.81,543.43,,,,,,,,389.34,209.27,343.68,357.39,435.22,363.73,535.83,498.93,459.47,438.82,406.98,358.17,229.33,238.13,252.39,242.57,246.74,260.81,276.89,290.77,296.47,294.01,317.31,414.01,446.91,,,,,,,,,,,,,,331.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21 22:11:42.175000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.88,183.65,186.50,190.21,204.49,214.17,218.97,223.40,226.39,236.84,242.00,258.23,269.08,276.08,285.28,291.02,294.04,305.15,311.01,,,,,,,,253.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26 22:11:43.162000,L8,509.10,514.04,483.94,487.52,276.38,508.96,286.80,249.34,264.34,,350.16,352.03,334.35,,499.85,538.56,485.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.35,181.95,186.60,191.11,202.45,205.29,217.36,224.65,235.04,251.38,250.14,260.09,270.14,278.72,284.15,294.61,299.66,304.21,308.35,279.81,256.95,365.57,295.13,298.61,347.79,465.91,253.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.40,328.88,,,,,,,,,,,,,,,,,,,,,,305.67,258.12,426.70,423.98,,,,,,,,,,,,,,,,,,,,,518.55,523.78,503.94,431.67,346.11,,,,,,,,,,,281.26,422.21,312.82,361.67,,,,,,,,,176.36,183.34,196.98,204.60,209.91,213.65,220.33,547.78,502.66,516.18,515.61,255.22,268.71,274.31,283.23,473.35,491.84,307.85,317.17,324.85,,,,,,,,259.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:12:00.318000,L8,,,,,,,,,,,,,,,,,,,,,,,359.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.37,,,,,,,,,,,,,,,,,,,,179.44,177.35,184.48,186.98,198.88,212.27,225.36,224.35,230.76,234.67,541.44,504.19,496.67,271.30,274.67,281.97,292.39,301.72,304.37,312.13,327.52,,,,,,,,264.24,289.06,,,,,,,,,,,,,,,,,,,,,,,,,,212.99,239.47,278.72,,,,331.79,349.48,,,,,,,,,,
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.72,189.90,199.42,203.63,214.29,220.15,225.72,232.87,240.95,250.81,260.22,268.58,279.13,284.46,292.64,301.48,310.37,,,,,,,,248.69,346.11,495.02,549.64,,,,,,,,543.61,513.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18 22:11:48.696000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.78,,,,175.83,178.94,187.15,194.39,200.80,210.13,216.20,225.37,231.95,236.73,245.63,496.79,265.91,269.72,278.16,288.77,298.76,301.32,308.46,319.56,,,,,,,,472.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.00,189.80,198.86,203.94,209.76,217.55,226.20,232.99,236.65,243.58,253.62,269.60,272.84,282.46,292.60,300.31,304.22,313.80,321.90,,,,,,,,264.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:11:25.856000,L8,,488.11,546.76,511.44,,,,,,,,,,,,,,,,,,,259.83,,,280.21,297.48,,,,,,,,,398.04,388.68,,,,,,251.07,338.82,356.16,,,545.38,387.44,266.84,,305.84,306.27,377.31,209.24,235.53,206.92,323.06,305.27,405.75,,,,,,,,,,,,,,,387.66,307.87,476.20,444.98,333.06,347.35,330.98,337.20,470.99,458.00,460.10,296.75,507.24,527.28,511.37,486.12,,527.43,537.12,317.44,231.56,279.79,457.68,469.93,288.53,467.99,428.17,,381.90,369.18,495.79,,,390.02,513.35,549.30,528.59,544.45,,555.46,550.71,554.27,264.76,472.41,404.21,372.55,531.14,402.94,501.39,506.72,354.07,354.44,319.22,529.77,,,,,,,517.36,,,236.68,,,,,,,,,,,,,,,,,,,,216.15,250.45,269.17,292.95,,,,,517.30,283.04,352.23,386.58,,,,,,,,,,
2015-08-14 22:11:31.426000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.04,204.13,210.84,221.49,218.69,248.88,244.62,253.33,256.21,261.51,277.15,,,,,,,,220.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.91,,,,447.47,,,,,,,,
2015-12-20 22:11:57.501000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.96,319.79,244.67,,,419.66,318.39,244.49,,,,,,,225.01,459.89,475.85,327.46,,,468.09,387.33,273.69,505.70,361.07,273.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.89,,
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.29,265.67,285.42,273.69,,,,,233.03,265.26,252.61,187.62,244.76,189.88,,,,263.72,249.94,217.78,217.85,,,,,,,,,,,,,,,,,,,,,246.45,184.98,278.72,343.01,,,,,,,,,,,,,,,,,,,270.59,325.64,294.15,185.51,336.56,224.26,212.90,223.48,225.51,221.50,217.71,275.57,278.63,245.06,237.47,246.04,333.92,252.91,260.30,261.42,278.81,291.40,412.36,478.70,432.29,419.79,367.83,365.99,381.60,354.60,359.88,500.74,428.91,,,,,,,,449.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.98,410.13,346.38,174.39,334.37,259.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26 22:11:21.230000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.89,196.50,204.38,206.03,193.34,218.33,,189.12,207.57,201.89,188.90,183.01,,,,,,,,205.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
