dates,satname,nzd0314-0000,nzd0314-0001,nzd0314-0002,nzd0314-0009,nzd0314-0053,nzd0314-0054,nzd0314-0055,nzd0314-0056,nzd0314-0057,nzd0314-0058,nzd0314-0134,nzd0314-0135,nzd0314-0136,nzd0314-0137,nzd0314-0138,nzd0314-0139,nzd0314-0026,nzd0314-0027,nzd0314-0059,nzd0314-0065,nzd0314-0066,nzd0314-0075,nzd0314-0076,nzd0314-0140,nzd0314-0003,nzd0314-0004,nzd0314-0005,nzd0314-0006,nzd0314-0133,nzd0314-0036,nzd0314-0037,nzd0314-0038,nzd0314-0039,nzd0314-0067,nzd0314-0068,nzd0314-0069,nzd0314-0070,nzd0314-0010,nzd0314-0013,nzd0314-0014,nzd0314-0015,nzd0314-0016,nzd0314-0017,nzd0314-0018,nzd0314-0019,nzd0314-0028,nzd0314-0029,nzd0314-0030,nzd0314-0031,nzd0314-0032,nzd0314-0033,nzd0314-0042,nzd0314-0043,nzd0314-0044,nzd0314-0060,nzd0314-0061,nzd0314-0062,nzd0314-0064,nzd0314-0071,nzd0314-0072,nzd0314-0073,nzd0314-0077,nzd0314-0078,nzd0314-0079,nzd0314-0080,nzd0314-0081,nzd0314-0082,nzd0314-0083,nzd0314-0087,nzd0314-0088,nzd0314-0091,nzd0314-0092,nzd0314-0093,nzd0314-0094,nzd0314-0141,nzd0314-0024,nzd0314-0025,nzd0314-0040,nzd0314-0047,nzd0314-0048,nzd0314-0008,nzd0314-0012,nzd0314-0023,nzd0314-0034,nzd0314-0035,nzd0314-0045,nzd0314-0020,nzd0314-0022,nzd0314-0007,nzd0314-0142,nzd0314-0143,nzd0314-0144,nzd0314-0145,nzd0314-0146,nzd0314-0147,nzd0314-0011,nzd0314-0085,nzd0314-0125,nzd0314-0126,nzd0314-0127,nzd0314-0128,nzd0314-0129,nzd0314-0130,nzd0314-0131,nzd0314-0132,nzd0314-0052,nzd0314-0074,nzd0314-0084,nzd0314-0041,nzd0314-0051,nzd0314-0063,nzd0314-0086,nzd0314-0096,nzd0314-0097,nzd0314-0098,nzd0314-0099,nzd0314-0100,nzd0314-0101,nzd0314-0046,nzd0314-0049,nzd0314-0050,nzd0314-0106,nzd0314-0107,nzd0314-0108,nzd0314-0109,nzd0314-0148,nzd0314-0149,nzd0314-0150,nzd0314-0151,nzd0314-0095,nzd0314-0122,nzd0314-0123,nzd0314-0124
2018-05-02 22:12:09.737000,L8,,,,,224.54,241.00,245.26,265.72,269.35,247.88,185.22,187.38,184.55,177.90,187.40,176.42,,,217.09,,,,,167.61,,,,,167.71,,,,,,,,,322.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 22:12:06.676000,L8,,,,,,242.59,247.84,269.15,275.91,247.87,191.72,193.51,189.06,181.30,194.95,178.45,,,207.33,,,,,170.61,,,,,175.49,,,,,,,,,282.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:12:36.278000,L8,,,,,,233.05,242.13,261.84,261.86,228.41,179.45,183.91,181.18,176.83,183.96,170.24,,,186.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23 22:12:41.211000,L8,,,,,,215.84,241.02,245.07,261.90,225.33,182.46,184.93,180.52,177.76,185.00,171.13,,,187.81,,,,,166.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14 22:12:45.337000,L8,223.17,236.94,286.98,,,194.88,240.65,271.90,258.82,223.62,175.25,181.41,178.07,170.43,180.57,168.07,,,191.66,,175.62,,,,342.41,346.17,,,,171.34,263.09,272.06,294.33,249.46,186.84,242.55,317.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18 22:12:35.978000,L8,,,,,,192.87,240.47,237.15,273.73,200.10,182.59,184.05,181.93,173.06,184.02,174.03,,,,,,,,166.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.71,246.26,263.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03 22:12:32.527000,L8,,,,,,174.13,245.96,278.02,268.17,236.11,184.12,185.65,182.15,174.97,184.29,175.18,,,191.65,,159.17,,,167.08,,,,,,,,,,258.75,185.61,212.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19 22:12:26.487000,L8,,,,,,178.62,247.01,270.80,271.84,231.51,185.98,187.67,184.68,176.52,186.81,176.94,,,211.81,,,,,168.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21 22:12:39.194000,L8,,,,345.74,,247.20,248.32,269.94,275.62,247.74,190.21,193.20,192.07,180.44,195.34,181.03,340.33,317.76,205.85,,164.81,,,171.02,,,,,175.13,,,,,198.03,196.72,212.42,,333.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06 22:12:47.153000,L8,,,,,,250.90,248.68,269.33,280.04,252.52,192.92,195.22,195.08,185.53,194.64,186.64,,,221.78,,,,,173.69,,,,,173.12,,,,,,,,,307.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08 22:12:56.597000,L8,,,,,,249.66,248.48,271.70,277.73,252.62,191.68,191.72,194.37,179.60,194.47,183.56,,,209.59,260.28,480.69,,,171.87,,,,,174.05,,,,,260.00,201.53,250.60,,334.67,,,,,,,,,,,,,,,,,188.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:13:00.868000,L8,,,,,,239.20,209.84,265.46,248.23,234.12,188.50,193.58,188.58,184.19,193.68,185.40,,,211.58,,,,,172.87,,,,,171.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25 22:13:11.637000,L8,,,,383.73,,239.26,245.03,268.18,271.20,247.04,181.66,186.69,185.65,174.78,191.40,195.59,364.49,,213.99,,165.71,,,178.03,,,210.10,212.21,,,,,,261.80,191.36,242.50,,,,,,,,,,320.19,298.88,377.76,217.65,509.58,515.07,,,,,,,,,,,,,,,,,,,,,,,,519.91,315.20,498.00,,,,369.47,,410.83,,420.48,,,407.06,275.59,504.02,436.11,215.31,187.99,201.02,188.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10 22:13:15.713000,L8,,,,,,199.09,240.42,257.25,261.26,239.69,179.92,182.16,184.38,171.78,183.89,174.57,,,191.91,,,,,167.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26 22:13:21.074000,L8,,,,,,235.85,242.40,261.67,262.73,236.23,181.70,184.68,184.31,174.52,185.06,177.02,,,210.73,,,,,169.40,,,,,,,,,,242.10,185.38,209.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28 22:13:24.474000,L8,,,,,,193.04,237.03,241.21,250.99,240.41,182.14,183.94,184.23,172.08,181.80,174.20,,,188.86,,,,,166.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29 22:13:20.022000,L8,,,,,,194.72,236.45,246.92,262.60,230.86,182.11,182.98,181.95,171.74,181.98,174.44,,,208.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:13:10.914000,L8,,,,,,196.25,238.17,246.12,258.65,234.47,,,,,,,,,207.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04 22:12:56.927000,L8,,,,,,210.81,238.75,250.15,250.12,230.91,178.66,182.48,185.51,171.02,184.66,174.96,,,192.15,,,,,167.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 22:12:33.691000,L8,,,,,,451.85,461.69,265.96,271.10,239.79,186.03,190.91,193.60,179.99,191.97,184.56,,,204.14,,157.74,,,172.98,,,,,167.28,,370.54,359.19,,250.08,196.55,213.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:12:24.481000,L8,,,,,,246.23,247.85,271.78,275.33,249.94,189.67,189.86,198.87,179.26,192.79,186.31,,376.88,218.90,349.39,174.76,,,176.69,,,,,168.22,,,,,258.74,188.07,211.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 22:12:35.900000,L8,,,,,,250.99,251.14,275.42,318.72,278.30,196.39,226.71,200.72,183.73,228.30,212.71,294.13,381.87,230.62,462.08,174.18,,365.46,208.67,,,,,180.74,,,,,258.76,200.56,247.77,,378.55,,,,,,,,,,,,,,,,,184.63,,,197.16,,,,408.28,,,,,,,,,,,,,197.55,,,167.59,,,,,,,,,,,,,,,,,,,352.27,,,,,,,,,,,,228.71,471.55,162.28,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 22:12:51.600000,L8,,,,,,245.04,248.60,270.99,275.59,250.37,188.65,195.23,195.57,184.23,196.18,188.01,,299.33,220.10,,171.42,,,177.89,,,,,172.33,,,,,253.36,192.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26 22:12:56.525000,L8,359.66,,,404.64,,245.56,249.64,271.53,279.71,535.68,191.88,195.08,219.52,183.41,194.80,187.13,411.30,409.90,544.58,535.64,529.94,,530.90,176.22,,,,,172.14,,,,,531.78,529.93,530.52,528.39,399.74,403.29,403.75,407.50,396.18,367.09,396.17,389.02,432.25,417.41,424.82,417.40,423.21,433.22,460.84,465.84,479.21,545.44,541.14,544.16,538.76,528.46,531.65,527.14,519.53,520.52,523.53,521.68,520.68,522.47,503.17,432.53,484.54,478.92,448.78,474.78,475.45,169.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11 22:12:59.530000,L8,,,,,,214.02,246.30,268.63,271.96,238.82,186.69,190.31,188.77,180.81,193.17,182.73,,344.97,212.25,,159.65,,,173.43,,,,,167.83,,,,,262.75,191.34,211.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27 22:13:08.244000,L8,,,,,,237.56,243.22,265.51,271.44,249.97,185.97,190.84,194.86,177.26,190.57,178.64,,,216.02,,,,,170.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28 22:13:19.208000,L8,386.17,385.84,434.23,,,,243.17,251.52,273.55,241.26,189.38,193.24,199.98,179.19,191.67,185.54,219.87,,195.00,,,,,179.59,435.09,,,,,,,,361.93,230.64,183.62,209.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.13,357.75,346.23,404.34,405.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14 22:13:20.968000,L8,,,,,,,241.41,255.38,258.72,230.69,181.43,187.15,187.51,173.66,183.67,174.38,,,191.52,,,,,168.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15 22:13:18.132000,L8,,,,,,,236.81,245.90,250.50,237.34,183.67,186.06,187.88,173.50,182.39,174.33,,,194.43,,,,,168.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07 22:12:56.281000,L8,,,,,507.89,377.32,463.79,259.55,267.30,241.24,186.70,188.22,204.55,176.49,188.99,184.16,,376.63,209.17,,165.23,,221.54,171.71,,,,,,420.47,410.35,,,247.27,192.34,227.11,,339.50,,,,,,,,366.48,327.13,339.94,,,,,,,,,,,,,,420.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.95,,,,,,,,,,477.31,,,,473.94,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 22:12:37.250000,L8,,,,,,,246.38,267.13,271.94,238.81,189.04,188.34,188.01,179.29,189.19,181.43,,,201.18,,,,,170.45,,,,,168.05,,,,,258.27,187.26,211.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:12:55.390000,L8,,,,,,,251.60,274.72,276.09,251.90,190.49,194.05,192.96,186.16,196.86,182.58,,,218.58,,225.39,,,174.46,,,,,173.65,,,,,265.41,200.05,217.89,,330.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14 22:13:09.539000,L8,,,,,,,244.56,265.60,275.60,245.99,183.98,187.25,185.16,174.40,184.85,176.24,,350.67,197.32,,174.76,,,168.86,,,,,,,,,,262.18,187.20,217.59,,373.24,,,,,,,,298.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.74,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30 22:13:14.099000,L8,,,,,,,243.62,269.81,272.92,229.07,251.21,184.62,181.95,172.66,186.48,174.92,,,193.13,,172.13,,,167.62,,,,,181.23,,,,,257.42,227.03,250.00,242.59,,,,,,,,,,,,,,,,,,,,,,259.30,245.07,,364.38,372.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01 22:13:22.595000,L8,,,,,,,234.89,256.91,264.68,243.79,177.16,182.75,180.18,169.56,183.98,175.27,,,198.15,,,,,167.51,,,,,,,310.12,321.49,331.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02 22:13:26.046000,L8,,,,,,,,,,,177.88,184.43,186.02,171.41,185.14,176.88,,,,,,,,169.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06 22:14:00.001000,L9,,,,,,,235.95,254.19,266.19,242.94,179.53,184.95,187.17,171.04,184.16,177.16,,,207.68,,,,,169.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:13:20.648000,L8,,,,,,,,,,,175.62,181.54,185.41,168.51,180.81,174.48,,,,,,,,167.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20 22:13:20.111000,L8,,,,,,,233.42,251.39,265.67,245.78,178.35,184.80,186.51,171.97,182.55,175.11,,,200.15,,,,,166.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:13:14.621000,L9,,,,,,,,,,,177.81,183.97,185.29,169.95,182.09,175.26,,,,,,,,167.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21 22:13:11.780000,L8,,,,,,,235.52,250.20,263.26,235.43,177.11,183.43,185.39,170.36,182.85,175.23,,,238.84,,,,,167.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29 22:13:17.402000,L9,,,,,,,235.75,248.61,266.15,232.93,178.65,184.28,186.88,171.45,182.91,178.11,,,193.21,,,,,168.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:12:42.986000,L9,,,,,,,249.35,271.45,277.89,246.44,192.49,190.93,192.20,181.42,192.75,184.64,,,199.78,,180.52,,,174.31,,,,,171.79,,,,,267.57,193.08,213.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21 22:12:31.466000,L9,,,,,,,250.71,272.45,280.69,252.49,199.42,197.56,196.76,191.58,197.67,188.58,,,222.09,,182.78,,,177.76,,,,,178.83,,,,,271.16,197.27,247.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 22:13:11.037000,L8,,,,390.67,,161.31,251.36,275.84,291.69,314.99,199.60,212.51,200.50,197.87,200.59,218.55,,,229.19,,224.20,,,182.94,,,,,178.83,,,,,268.25,188.24,,,391.37,,,,,,,,,,,,,,,,,195.42,,,,,,,,,,,,,,,,,,,,200.80,,,,,,388.93,,,,,,,,,,,,,,,357.38,448.18,166.21,201.75,227.63,173.83,208.52,176.91,165.87,173.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16 22:13:14.888000,L8,,,,,,499.03,508.81,509.41,504.83,255.52,193.12,198.52,196.46,189.71,199.59,187.13,,304.30,227.07,510.29,466.48,,336.68,180.26,,,,,176.97,,430.34,434.33,,516.16,,,,369.30,,,,,,,,347.25,347.68,348.43,,,,,,,197.90,,,,,,,452.77,,,,,,,457.68,,,,,,166.64,,,,,,,,,,,,,,,,,,,,,328.34,317.81,,,,,,,,,493.12,,,,460.95,,423.87,435.63,425.83,424.04,415.15,401.69,400.43,,,,,,,,,,,,,,,
2022-11-05 22:13:39.035000,L8,,,,409.76,,,,,,,188.11,187.16,188.00,175.10,186.50,178.29,447.11,530.17,,,,,,170.57,,,,,,,,,,,,,,469.90,,,,,304.33,270.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.16,,,230.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21 22:13:33.048000,L8,,,,,,,198.51,252.01,269.14,234.86,188.48,190.94,190.15,176.68,190.34,178.76,,,196.46,,,,,172.15,,,,,173.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08 22:13:24.303000,L8,,,,,,,225.95,248.46,261.12,241.65,177.40,182.83,184.57,171.22,183.42,173.83,,,201.89,,,,,168.50,,,,,,,,,,239.01,185.10,213.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-17 22:13:25.410000,L9,,,,,,,231.20,250.55,262.86,233.96,184.93,187.97,188.08,174.56,186.88,177.60,,,193.84,,,,,171.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:13:04.126000,L8,463.79,312.73,536.55,539.63,,,241.37,259.57,265.38,247.28,184.96,189.20,191.65,176.83,190.01,178.54,,,201.24,,,,,174.14,,,,288.76,169.42,303.52,384.73,,,,,,,,383.06,420.50,,,396.12,,,,,,,412.26,333.12,349.97,237.85,262.57,,,,,,,,,,,,,,,,,,,,,,384.96,,,,,314.08,453.36,459.19,218.11,311.35,351.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05 22:13:13.287000,L9,,,,,,,240.42,254.79,270.29,238.45,196.20,194.45,193.50,184.41,199.01,185.23,,,196.94,,,,,175.71,,,,,177.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:12:59.020000,L8,,,,,,,241.46,262.60,267.84,246.60,189.35,189.80,188.23,178.41,189.93,179.46,,,204.02,,163.18,,,170.79,,,,,,,,,,262.24,190.91,215.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.65,,,,,,,,344.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 22:13:07.064000,L9,,,,,490.39,520.81,247.08,271.41,276.61,249.45,199.76,194.73,196.05,186.60,198.20,181.79,,,200.92,,174.69,,,171.29,,,,,179.63,,,,,267.19,198.27,241.23,193.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29 22:12:48.912000,L8,,,,,,,241.67,267.23,268.39,249.12,187.00,188.15,186.68,176.97,187.57,177.24,,,212.35,245.59,160.57,,247.49,169.91,,,,,,,,,,258.96,200.13,220.23,,,,,,,,,,,,,,,,,,,,,,,,,,423.41,,,,,,,,,,,,,,,,,,,,276.82,,,,,,,,,,,,,,274.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06 22:12:57.203000,L9,,,,,,,242.14,260.70,271.37,238.41,189.15,191.42,190.30,180.29,192.67,179.96,,,201.27,,,,,171.99,,,,,169.45,,,,,257.63,198.23,260.68,282.09,,,,,,,,,,,,,,,,,,,,,,263.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16 22:12:16.239000,L8,,,,,,,248.96,276.76,276.62,253.84,195.18,196.61,194.85,190.61,197.63,186.54,,,210.44,,177.42,,,178.58,,,,,175.98,,,,,265.23,209.82,226.28,,,,,,,,,,,,,,,,,,,186.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:12:29.077000,L9,,,,,,,216.47,267.94,278.55,253.58,194.56,197.00,193.57,183.48,197.57,183.90,,,209.41,,182.20,,,175.85,,,,,176.61,,,,,264.33,195.58,218.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01 22:12:19.164000,L8,,,,,,,250.17,288.02,292.77,306.25,199.87,199.73,198.22,190.47,199.85,189.69,,,208.46,,182.30,,,179.16,,,,,179.05,,,,,272.19,217.05,252.90,194.82,,,,,,,,,,,,,,,,,,199.98,,,,,,,,,,,,,,,,,,,,170.26,,,,,,,,,,,,,,,,,,,,,,,164.24,207.15,230.89,169.93,211.48,174.72,167.96,170.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03 22:12:39.306000,L8,,,,,,,251.27,272.50,281.65,242.48,201.31,202.59,197.90,188.82,204.75,187.92,,,207.39,,162.80,,,180.44,,,,,184.60,,,,,266.34,199.59,216.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.80,,,,,,,,,,,,,,,,,,,,,,,162.13,205.66,229.27,167.28,211.02,176.36,168.92,168.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-11 22:12:36.241000,L9,,,,,,,248.48,272.87,278.85,253.33,199.71,196.72,197.48,186.98,202.66,187.93,,,208.12,,181.00,,,178.82,,,,,183.71,,,,,257.94,194.35,214.06,,,,,,,,,,,,,,,,,,,180.11,,,,,,,,,,,,,,,,,,,,168.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
