dates,satname,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118
2017-05-08 22:04:59.325000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.66,243.78,250.30,257.21,267.20,264.26,264.73,259.32,263.90,267.32,264.77,262.18,257.59,254.89,257.89,255.37,254.04,253.31,258.12,256.82,255.68,255.61,252.13,247.99,250.57,249.57,249.97,248.21,247.92,252.42,250.76,247.11,241.12,234.65,230.14,226.46,210.58,226.24,229.63,238.16,240.80,245.68,246.20,255.01,253.09,220.74,203.25,288.69,290.00,,172.28,194.72,229.14,232.78,236.84,237.66,237.86,233.43,230.46,228.83,228.20,229.86,231.53,231.13,223.45,222.82,224.78,275.12,262.24
2017-06-16 22:11:31.847000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.69,244.65,251.51,258.53,267.89,267.96,263.97,260.88,267.29,266.09,265.10,263.58,260.78,257.49,261.80,262.72,258.06,260.56,262.20,261.30,259.50,257.53,254.67,253.68,253.53,251.19,253.05,255.65,251.27,258.01,255.57,250.17,242.72,241.65,236.34,228.35,208.93,232.51,233.08,239.46,244.06,248.03,248.59,258.55,260.59,219.37,194.62,,,,,193.61,230.04,233.24,240.13,239.97,237.96,237.68,233.01,232.96,230.81,232.93,232.75,231.60,225.69,222.21,225.12,211.86,206.82
2017-06-25 22:05:23.687000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.34,241.25,244.53,253.21,264.38,262.38,262.21,258.55,260.34,262.36,260.60,259.17,257.57,254.75,256.19,258.72,254.92,253.72,257.45,256.74,253.65,254.10,251.64,247.77,248.67,247.51,246.75,246.96,245.28,249.31,248.88,244.43,238.54,232.33,227.91,223.93,206.40,224.38,226.83,232.73,239.51,241.51,242.78,250.36,250.81,210.89,176.80,,,,,183.01,218.00,228.90,232.10,234.25,232.14,230.84,226.23,226.23,188.47,227.51,229.25,227.72,222.03,220.99,221.87,210.13,205.39
2017-07-11 22:05:26.464000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.82,242.67,246.00,255.16,264.46,261.98,261.18,258.58,259.13,261.24,261.91,260.04,257.62,255.21,255.68,256.58,255.77,254.44,259.99,256.40,254.97,255.52,252.83,248.91,249.47,247.84,249.03,249.44,247.60,249.38,249.39,245.72,239.91,233.57,228.55,224.36,199.55,225.30,226.51,233.01,238.81,243.70,241.66,247.73,252.72,209.14,,,,,,183.13,217.77,229.85,232.54,232.43,230.46,230.51,225.29,225.28,189.73,227.60,229.24,227.98,220.01,220.66,221.77,209.98,205.34
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.67,241.27,244.92,250.68,262.74,259.77,257.61,255.93,255.96,261.05,258.02,253.43,256.38,252.16,252.30,253.51,254.08,251.09,254.28,255.20,250.78,251.72,249.16,243.73,245.85,244.78,243.91,245.12,244.14,246.09,246.63,244.37,237.42,231.52,226.44,221.21,205.39,221.51,224.37,228.68,237.25,238.61,238.71,248.77,251.40,211.66,,,,,,181.92,216.33,223.41,230.44,232.58,228.66,225.03,223.16,198.05,185.74,226.31,225.33,226.01,219.68,218.65,221.78,209.12,201.79
2017-08-28 22:05:44.051000,L8,398.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.55,236.75,241.53,251.97,263.46,261.38,261.32,258.60,260.26,262.44,,288.70,253.78,253.71,324.98,322.33,391.95,250.19,250.01,252.54,240.83,248.31,252.41,244.19,253.55,245.43,245.88,243.12,243.36,245.85,376.21,390.55,253.20,298.11,345.86,,,,225.41,262.54,212.07,355.17,307.61,229.47,267.74,297.32,,238.74,279.37,320.99,341.51,,210.21,221.93,228.43,230.05,227.61,214.72,186.14,420.04,410.66,415.18,,,,,,,
2017-12-18 22:05:49.621000,L8,,,,,,,454.88,435.60,,,,,,,,,,,,,,,,402.30,426.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.17,287.75,436.66,,,,,326.75,499.82,257.32,262.00,256.68,255.55,260.79,258.42,254.86,256.76,250.55,247.85,250.58,251.55,256.18,213.67,198.41,216.80,289.23,299.10,445.98,477.17,,,,,,,252.85,243.05,244.57,271.75,267.70,,,,,,,,,,,,,193.52,241.31,266.11,276.12,411.83,,269.86,239.34,242.44,298.12,223.04,214.34
2018-01-10 22:11:54.118000,L8,277.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.26,243.55,246.55,256.94,265.78,263.27,263.42,259.43,262.27,265.03,263.38,261.66,259.79,255.42,257.02,256.18,254.84,254.17,259.62,257.60,253.20,256.48,253.40,243.03,244.35,249.11,247.97,247.35,246.57,250.64,249.51,244.63,241.12,235.14,228.21,224.16,202.01,226.54,228.58,235.80,241.88,245.01,245.90,254.19,251.62,216.34,176.50,,,,,186.71,218.19,229.41,233.95,234.83,235.16,231.54,228.32,228.85,194.47,228.59,231.90,230.42,225.48,225.49,224.58,214.52,208.52
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.30,247.50,250.52,259.41,268.30,266.16,264.52,259.29,265.52,266.91,266.16,262.49,261.30,256.91,259.64,260.60,257.11,254.91,261.35,260.17,256.69,256.88,254.52,251.46,251.90,251.46,249.80,251.04,248.99,253.11,253.03,249.87,243.12,237.76,231.64,226.65,204.03,230.59,231.91,238.02,244.67,248.15,246.74,258.12,254.24,218.39,177.34,,,,,191.14,226.32,233.98,237.06,237.24,237.07,234.54,230.42,231.89,227.92,233.98,233.93,234.09,226.08,224.40,225.66,217.81,210.01
2018-02-04 22:05:29.733000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.93,232.65,244.49,246.95,228.86,243.74,242.36,241.01,251.01,242.73,248.12,246.64,198.49,246.16,246.67,245.87,231.50,211.19,229.53,233.14,221.32,220.56,230.44,203.39,210.65,241.79,214.82,215.35,242.60,200.64,197.75,216.51,213.64,182.15,185.25,210.86,200.82,212.26,192.62,220.89,209.29,199.33,183.05,,,,,,,,,,,,,,,,,190.62,188.42,188.39,188.87,212.77,216.84,206.78,198.38
2018-02-20 22:05:24.255000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.03,239.91,239.28,250.21,262.08,256.09,255.56,254.79,250.89,259.12,258.66,251.70,255.51,253.14,252.40,253.32,252.66,251.17,253.69,253.57,250.47,251.39,248.29,244.39,246.38,245.75,245.55,247.20,244.57,245.81,248.13,233.10,245.79,232.55,222.23,213.01,173.72,214.50,226.34,220.05,187.61,226.13,210.41,246.19,248.62,212.60,168.21,,,,,,217.36,195.98,224.28,,,,,,190.85,226.00,225.20,225.71,507.20,475.59,433.92,470.56,398.80
2018-03-08 22:05:15.942000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.92,241.00,242.15,255.07,263.75,263.50,261.31,256.55,260.22,263.27,260.77,254.54,257.15,255.52,257.39,252.68,253.24,254.08,260.33,255.32,253.60,253.05,251.48,248.06,248.63,247.69,246.13,247.43,246.45,249.91,247.44,245.30,239.83,232.66,225.59,222.35,194.92,225.90,228.81,234.09,237.46,243.54,244.80,252.38,252.21,218.05,,,,,,,,,,,,,410.96,261.77,179.15,210.88,239.41,272.08,335.14,215.86,227.62,207.43,
2018-03-31 22:11:15.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.60,243.08,246.15,257.66,265.01,265.48,261.99,258.83,268.00,413.99,396.05,320.30,425.49,485.70,257.08,257.44,254.16,253.42,260.35,255.77,253.47,254.34,252.41,249.18,247.98,248.78,248.57,247.06,247.43,252.41,250.04,245.97,240.96,236.07,225.86,225.16,212.98,225.68,230.86,233.27,240.69,240.98,,,,207.72,225.84,271.58,179.80,,,190.77,223.64,232.91,233.41,238.65,234.51,228.82,227.07,228.73,187.99,227.32,231.33,229.80,244.85,225.94,278.39,213.35,210.12
2018-04-09 22:05:00.233000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,285.30,279.62,287.72,285.06,286.76,284.13,289.73,,228.20,234.96,237.48,176.28,,,,274.15,274.62,256.02,,,,193.69,209.39,219.73,235.14,246.86,254.79,261.94,268.72,279.92,278.02,271.48,270.04,273.11,271.78,272.60,269.40,265.27,265.72,266.28,265.62,262.86,263.87,265.66,264.86,263.93,262.16,258.99,258.93,259.17,256.32,255.80,256.81,253.31,259.24,257.72,253.14,244.72,243.10,237.96,232.41,208.27,239.40,248.70,247.14,251.59,258.82,260.71,267.46,264.47,243.36,176.80,,,,183.02,201.74,241.05,243.92,246.77,246.26,241.56,245.20,238.03,235.83,234.17,235.86,238.48,237.67,234.34,239.34,238.86,223.92,212.64
2018-04-16 22:11:06.667000,L8,,,213.84,201.42,211.26,220.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.03,246.31,251.27,262.09,270.41,270.24,265.59,262.68,268.64,266.73,266.84,263.28,261.34,258.01,261.98,260.38,257.99,256.25,263.05,259.66,260.23,259.13,255.66,252.93,253.80,252.95,251.54,250.79,250.80,255.81,252.49,249.35,243.94,509.71,501.52,505.43,489.28,230.67,233.13,241.20,243.70,243.56,241.28,251.70,247.77,214.70,,,,,171.80,200.38,229.49,238.50,238.07,240.60,237.40,235.22,231.74,234.00,230.39,233.47,234.59,234.42,228.44,228.54,228.73,483.08,476.49
2018-05-02 22:10:57.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.74,243.72,250.27,257.40,266.70,264.23,263.50,258.19,263.22,263.49,263.27,259.25,258.94,254.82,258.17,255.53,255.24,253.32,260.72,259.59,255.16,254.97,253.70,251.28,250.07,249.73,248.77,248.11,246.34,250.97,251.63,245.19,241.91,234.96,228.45,224.67,197.01,226.30,229.00,234.21,241.21,247.28,245.39,253.07,253.16,221.38,171.19,,,,,191.95,223.63,232.66,235.04,235.28,234.83,231.21,228.55,228.11,189.91,228.23,230.98,228.48,224.90,221.15,222.72,209.94,204.30
2018-06-12 22:04:30.023000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.92,246.10,254.56,260.92,269.47,270.44,265.31,260.96,268.43,267.25,267.44,264.49,259.98,258.13,259.97,259.63,257.45,257.64,262.47,258.95,259.32,258.72,255.42,252.85,253.71,251.54,250.60,251.65,249.34,253.69,253.92,249.12,242.96,236.14,234.98,229.77,220.59,232.19,232.71,240.95,243.52,249.53,248.88,258.08,260.22,213.40,,,,,,188.38,228.65,235.92,237.86,239.35,237.33,236.06,235.11,231.84,234.98,236.58,236.01,233.67,232.88,236.85,252.28,266.96,288.43
2018-06-28 22:04:40.307000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.63,243.20,250.88,258.99,266.46,266.34,264.97,260.29,262.53,264.62,261.34,260.33,260.31,256.36,260.34,260.57,256.67,253.88,260.60,256.99,255.69,255.98,252.70,249.49,251.89,250.49,250.43,249.94,247.69,250.92,250.23,247.73,239.69,234.26,229.71,225.43,201.56,228.91,229.59,236.80,238.91,243.16,246.74,254.07,253.86,207.44,,,,,,184.31,223.37,230.49,234.07,236.74,232.98,231.05,229.30,228.18,228.35,230.30,229.00,227.30,221.29,221.82,222.74,211.01,209.39
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.06,243.88,251.08,259.74,266.62,268.38,265.59,259.82,261.63,264.79,263.11,261.42,260.15,257.30,260.06,259.02,255.42,254.84,261.41,256.86,257.14,257.47,252.70,250.43,252.41,251.11,249.75,249.00,248.88,253.18,250.33,247.94,241.57,233.53,230.16,226.83,203.99,226.55,230.42,237.55,239.56,244.36,246.51,256.63,256.47,201.95,,,,,,184.37,224.29,231.55,234.33,236.78,233.01,230.33,231.14,228.52,189.51,229.80,228.79,225.67,222.83,221.92,221.18,210.81,209.19
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.25,243.63,249.61,259.92,266.89,265.70,264.40,259.13,263.58,262.87,259.21,259.40,260.99,255.01,256.77,258.66,254.41,252.70,260.60,257.12,254.78,254.29,251.08,250.13,249.78,249.53,247.53,248.78,246.40,250.25,250.65,244.64,239.84,232.65,228.29,223.84,194.91,226.99,228.11,233.79,240.40,244.34,244.45,253.18,253.18,205.49,,,,,,193.41,222.86,230.90,232.65,462.00,443.61,407.49,227.77,226.68,229.71,227.01,226.28,226.39,223.42,221.22,222.63,210.03,206.72
2018-08-31 22:05:11.322000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.09,242.74,245.52,246.74,245.47,241.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.38,241.00,246.30,256.01,264.41,261.35,261.45,256.54,257.70,259.38,257.13,255.44,257.55,252.31,253.15,254.42,251.66,250.42,257.48,254.75,250.14,252.22,249.07,246.80,247.18,248.96,245.92,246.82,245.20,248.20,247.67,242.37,239.63,232.46,222.94,221.47,191.00,223.18,224.87,230.60,237.72,240.43,242.26,249.99,251.32,203.10,,,,,,185.12,216.80,227.89,229.80,231.30,229.46,226.22,223.60,223.74,221.56,224.69,226.82,224.26,217.79,218.73,220.31,207.39,203.36
2018-09-16 22:05:15.874000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.21,435.86,241.51,236.04,255.83,258.78,262.85,256.13,255.05,260.26,261.27,259.90,258.97,255.15,258.59,258.90,252.07,251.48,260.58,255.88,253.35,255.10,252.49,248.27,248.87,248.15,248.63,249.06,247.90,253.26,250.31,245.21,239.77,234.59,222.95,216.87,182.76,214.55,221.75,224.75,234.03,239.38,244.93,250.32,251.78,210.52,,,,,,,,,,,,,,,179.32,218.58,216.03,214.44,207.74,214.88,208.08,204.76,200.28
2018-10-02 22:05:23.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.88,241.23,249.00,255.36,264.49,262.88,261.98,259.74,262.03,262.27,257.71,258.12,259.13,254.83,255.94,255.07,254.02,251.45,260.38,256.06,252.74,255.93,252.15,246.92,249.85,248.74,249.11,248.69,246.96,248.87,248.88,244.98,239.16,233.31,224.07,223.03,192.97,224.92,226.91,233.51,238.98,243.10,244.02,251.61,251.92,204.58,,,,,,188.63,220.31,227.55,230.10,231.72,228.07,228.47,226.70,223.84,222.46,226.57,225.67,224.25,217.82,221.24,221.92,210.65,206.46
2018-10-18 22:05:29.751000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.32,241.21,247.90,255.31,264.56,264.85,263.05,259.56,261.45,263.18,259.82,258.98,259.42,254.63,255.45,257.66,253.99,252.11,258.70,256.32,252.50,254.65,251.08,247.95,249.12,248.36,247.68,247.41,246.78,249.52,250.29,244.58,240.52,232.74,225.29,225.69,193.24,225.82,227.28,235.12,239.86,242.54,241.60,251.07,251.28,202.45,,,,,,187.29,219.45,232.32,231.45,230.53,231.91,229.48,227.55,223.60,187.83,227.55,228.82,226.82,222.39,222.54,225.31,212.67,209.46
2018-10-25 22:11:42.546000,L8,,,,,,,,,398.30,521.23,,,,,,,,,,,,,,,,,,337.92,400.36,411.68,407.86,,,,,,,,,,,,,,,,,,,,237.25,241.03,249.61,257.52,266.09,265.55,264.87,262.16,262.08,263.97,261.03,261.75,262.99,256.82,258.03,205.93,,,,,,,,,,,,315.19,294.66,,,446.50,235.66,237.10,227.10,224.93,203.28,227.61,228.10,235.03,239.26,243.02,267.95,271.19,,,,,,,,190.48,216.48,230.41,374.71,456.64,454.98,478.73,555.55,472.34,182.27,215.84,215.76,223.77,221.37,222.40,219.55,213.76,210.05
2018-11-03 22:05:33.462000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.45,243.29,251.44,257.84,266.37,266.13,263.86,260.82,264.70,264.20,260.92,261.05,261.81,257.51,259.72,259.82,254.49,252.54,262.08,256.91,255.37,255.97,252.82,252.04,252.28,250.16,249.71,249.07,248.99,250.50,254.34,258.63,253.54,251.49,300.95,245.74,193.30,229.34,232.25,253.62,253.77,277.66,277.89,275.53,267.28,204.29,,,,,173.29,197.14,234.35,238.48,238.62,238.32,238.04,237.92,231.74,228.15,226.30,229.07,230.02,231.80,224.59,227.39,228.51,216.52,211.66
2019-01-06 22:05:29.894000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.22,245.42,256.46,264.03,264.71,249.70,281.37,319.28,269.36,266.17,265.83,264.60,265.88,269.68,261.14,255.94,255.21,252.76,260.50,257.55,256.40,257.67,253.43,254.49,254.08,252.35,251.80,250.74,251.39,254.34,254.78,247.78,243.41,239.88,229.17,226.95,199.29,229.47,231.99,242.43,243.74,247.28,248.05,258.46,252.07,197.68,,,,253.39,278.62,263.65,453.42,411.93,399.58,335.73,398.67,388.88,235.07,241.14,179.94,182.35,,361.03,263.74,347.26,416.14,490.73,431.37
2019-02-14 22:11:33.473000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.84,245.00,254.21,259.59,266.64,266.98,265.70,259.97,265.39,263.17,261.25,261.50,261.65,256.93,257.55,258.03,254.58,253.53,262.09,256.25,254.90,256.50,252.53,251.73,251.21,250.57,249.70,247.42,246.93,250.61,246.96,246.67,242.02,235.12,228.40,227.82,192.58,229.54,232.08,241.22,241.96,246.27,248.35,256.70,253.38,207.06,,,,,179.33,199.84,235.23,235.48,234.57,240.07,237.89,230.77,230.69,232.13,229.07,232.64,232.18,231.59,229.46,231.57,228.73,215.48,208.61
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.06,245.20,253.15,258.86,266.49,267.00,264.29,257.76,263.80,264.90,260.85,259.93,261.87,257.03,256.87,257.53,254.06,251.90,261.48,255.92,254.75,254.98,253.05,251.36,250.94,249.05,248.63,249.70,247.16,250.93,250.56,245.64,241.05,233.99,226.84,224.29,191.26,229.08,230.94,238.09,241.41,246.95,247.74,255.79,251.15,210.75,,,,,182.03,201.26,233.69,236.43,236.13,237.48,236.81,231.97,230.70,230.57,227.93,230.49,229.06,230.67,225.18,228.13,227.35,215.18,206.93
2019-04-12 22:05:06.784000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.90,246.85,260.28,263.71,273.56,271.90,270.09,261.79,269.02,266.13,265.62,264.91,264.11,261.46,262.23,260.93,257.99,256.75,265.25,259.00,257.03,257.54,255.14,255.19,255.72,253.66,252.49,249.15,251.13,254.95,255.99,250.72,243.90,238.59,233.24,229.15,190.96,232.65,233.28,244.00,244.86,252.44,252.20,260.01,258.25,204.12,,,,,185.78,203.50,241.76,245.15,244.15,245.78,241.21,241.38,242.08,239.33,235.12,236.62,237.94,238.80,235.39,234.50,233.48,219.70,213.49
2019-04-19 22:11:14.619000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.01,250.35,259.62,261.32,272.11,271.66,268.41,263.28,268.41,267.16,265.01,265.51,264.83,262.11,260.80,261.02,259.13,257.34,264.24,259.49,259.65,257.69,256.17,257.46,256.04,252.78,253.82,252.49,251.92,256.12,253.58,251.23,244.57,239.79,232.96,229.11,204.84,232.02,235.60,242.94,245.18,250.81,251.17,258.42,256.98,212.21,,,,,188.73,207.69,242.21,245.43,243.24,244.89,242.09,239.85,238.84,237.86,234.37,237.10,234.07,235.27,232.75,231.91,230.88,219.32,211.98
2019-04-28 22:05:02.570000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.92,247.46,258.17,262.65,272.63,271.34,272.08,262.28,269.61,267.87,267.54,266.70,267.40,262.22,262.91,263.16,261.49,265.19,266.14,260.85,261.96,260.17,256.75,262.51,255.97,254.08,252.79,250.45,252.08,257.27,256.88,252.70,244.35,237.00,233.77,228.29,194.60,229.90,233.58,243.44,243.65,250.70,256.95,262.64,259.89,201.31,,,,,183.21,201.70,250.96,249.37,249.05,247.88,241.91,245.80,245.57,241.38,237.63,237.54,239.94,241.86,238.09,237.37,238.46,220.88,215.71
2019-05-14 22:05:12.306000,L8,,193.86,268.93,252.33,287.98,252.16,178.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.29,240.29,245.59,251.22,263.51,258.56,258.35,254.18,262.56,267.36,263.83,265.71,265.03,257.20,260.18,260.43,257.63,253.66,258.21,255.09,250.60,253.10,250.52,248.71,247.90,247.11,247.22,247.85,245.88,247.65,248.43,244.68,239.32,233.76,232.47,227.32,209.01,227.72,228.28,237.26,238.94,243.09,247.75,253.23,254.17,203.69,,,,,170.17,192.79,230.51,232.31,233.73,236.91,236.74,232.58,232.85,230.07,229.26,230.31,230.97,229.38,224.34,228.90,228.94,217.24,210.85
2019-06-15 22:05:27.936000,L8,375.22,,,,,,,,,405.87,417.49,416.08,499.65,485.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.78,244.17,252.17,257.34,268.61,264.66,265.15,262.24,267.76,263.52,258.70,255.77,261.11,255.25,257.13,255.06,257.29,256.17,263.65,259.22,259.57,257.74,255.54,254.77,253.80,252.43,250.60,248.10,246.93,244.97,246.22,243.51,238.32,233.25,222.60,219.83,187.53,225.20,223.13,241.73,245.04,246.63,241.88,246.59,249.85,195.83,,,,,168.84,189.62,235.46,235.40,238.15,239.15,200.12,,,161.19,240.21,238.34,246.49,234.02,238.59,239.98,237.41,217.11,209.64
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.70,247.11,258.15,262.32,275.07,270.36,268.79,267.32,271.36,268.83,267.40,267.13,265.71,263.81,264.46,263.42,261.16,266.34,267.16,261.65,262.09,260.33,257.78,261.27,256.47,254.56,255.34,257.26,251.48,257.44,257.58,249.89,246.41,243.32,236.67,232.51,229.39,236.30,238.72,247.29,246.94,250.50,251.55,262.16,255.35,210.38,,,,,187.36,208.63,242.91,245.57,242.83,245.41,244.03,241.40,238.16,238.66,238.08,238.68,229.97,231.44,234.25,233.67,238.08,229.87,220.13
2019-07-08 22:11:44.725000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.50,253.12,265.88,266.49,267.47,380.35,428.11,355.33,264.69,320.55,317.81,396.31,507.92,262.70,259.63,262.00,264.61,261.63,258.54,259.67,258.13,255.81,254.44,249.80,252.03,247.85,245.29,250.89,245.53,248.01,239.81,236.66,231.92,225.29,210.12,221.28,230.86,232.61,244.05,187.65,261.00,255.39,255.46,195.90,,,,,188.41,210.56,245.03,245.50,245.60,245.28,241.90,242.19,238.99,237.07,240.13,242.00,238.84,239.57,237.59,236.54,236.41,224.10,215.38
2019-07-17 22:05:35.131000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.75,244.01,252.34,259.26,267.67,265.36,264.30,261.51,267.65,265.59,260.79,261.40,261.96,257.84,259.69,256.90,257.16,256.94,263.21,257.56,256.75,256.98,254.91,255.42,253.66,250.91,252.79,251.21,248.52,252.17,251.49,247.59,241.78,235.65,229.35,228.00,194.29,231.27,231.24,239.12,242.40,248.67,249.04,255.78,255.66,202.60,,,,,177.34,202.26,238.07,239.25,239.62,240.98,238.42,236.47,233.04,232.50,231.84,235.09,233.99,232.75,230.37,231.48,232.51,218.10,214.10
2019-07-24 22:11:48.987000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.60,246.69,253.91,259.56,270.71,270.28,265.49,263.08,269.57,267.68,264.16,263.49,263.32,261.11,259.97,256.90,258.50,258.82,263.53,259.27,258.43,258.00,255.29,256.40,254.32,250.41,252.38,250.70,249.25,253.77,252.48,249.05,242.75,237.28,231.25,228.37,199.68,229.62,233.89,240.86,244.20,249.55,249.75,257.02,255.99,205.57,,,,,180.08,202.26,239.05,243.37,242.84,243.47,241.20,241.33,236.16,234.85,235.54,238.23,235.40,233.86,235.17,233.99,234.13,221.31,213.81
