dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2011-02-06 22:16:08.397000,L5,335.38,195.96,196.65,212.28,,,,,,,,,,,,161.49,226.25,209.40,215.93,216.61,215.85,215.93,213.53,212.78,211.01,207.68,206.61,209.59,206.37,205.98,194.66,191.57,191.22,190.89,191.59,189.10,193.43,196.19,204.25,215.11,221.06,223.41,222.65,224.29,224.31,223.04,223.21,211.31,209.77,209.95,209.74,211.64,207.94,210.02,208.90,207.45,207.38,205.31,202.87,204.69,204.43,205.55,205.92,199.00,203.23,209.65,206.27,203.91,198.19,198.12,201.45,202.12,206.70,203.45,208.47,202.93,194.09,179.73,171.72,173.34,171.44,165.97,,,,
2011-02-15 22:09:58.365000,L5,251.97,206.37,189.82,169.98,,,,,,,172.79,230.60,242.09,245.40,250.16,243.78,236.45,216.72,213.53,212.88,210.78,208.79,202.09,202.59,199.61,201.88,204.39,207.88,205.81,204.10,203.31,199.90,201.05,196.88,196.37,185.31,191.62,193.68,199.14,204.77,207.02,213.18,216.73,223.24,222.54,223.27,218.86,219.80,219.03,216.20,216.90,204.36,204.12,203.94,203.73,199.33,198.91,195.64,199.52,206.91,208.83,206.30,211.65,212.33,219.18,221.78,208.93,197.92,197.07,194.25,190.97,191.02,192.23,199.56,209.20,201.12,199.53,192.25,189.34,183.31,174.41,162.23,,,,
2013-05-02 22:27:58.439000,L8,,,,,,,,,,,,,224.77,225.22,228.45,224.41,214.42,,,,199.73,196.04,193.52,193.03,189.24,185.65,184.24,186.17,181.51,185.90,180.24,180.24,178.80,180.40,176.40,176.29,178.92,183.10,188.47,189.05,195.84,201.89,202.16,197.14,197.57,199.53,199.89,197.46,193.60,192.87,193.75,195.74,194.55,195.27,186.06,191.82,185.25,185.96,179.15,179.20,180.12,180.32,185.18,181.68,188.67,196.34,193.53,185.75,186.36,185.79,179.95,179.80,183.17,180.77,181.11,177.31,,,,,,,,,,
2013-05-11 22:21:55.010000,L8,,,,,,,,,,,,,226.80,226.30,234.20,230.86,215.30,,,203.96,200.07,198.44,183.46,182.34,189.64,161.28,,,,,,,,,,,,174.53,174.27,183.33,188.64,196.96,190.18,187.84,192.19,195.62,195.03,200.76,171.49,198.63,195.59,194.16,187.03,196.41,184.94,176.93,187.79,177.62,175.65,178.74,174.20,181.43,186.11,179.47,187.53,196.76,195.01,185.94,186.88,186.21,183.42,179.36,183.12,183.34,187.04,179.09,,,,,,,,,,
2013-05-27 22:22:02.838000,L8,,,,,,,,,,,,,226.20,226.32,229.28,224.31,213.04,,,,200.31,199.03,190.62,194.43,189.96,179.51,170.60,185.68,183.41,185.33,180.68,179.38,177.75,180.00,179.93,172.65,177.39,183.58,187.93,190.20,195.65,197.18,202.09,200.12,202.80,199.06,201.07,198.25,195.27,196.78,193.42,197.32,195.79,197.48,189.00,190.26,185.91,187.54,185.08,176.45,180.96,174.41,184.99,181.52,186.05,196.25,195.24,190.46,182.43,187.21,178.64,179.58,179.74,182.75,181.48,177.57,,,,,,,,,,
2013-06-12 22:21:59.086000,L8,,,,,,,,,,,,,,,,,,,,,,207.42,206.99,200.59,199.06,198.37,201.03,200.77,201.25,199.55,195.22,194.45,190.90,192.48,189.01,186.38,189.67,191.68,195.07,,199.33,214.75,214.25,213.57,215.39,213.16,212.61,210.66,208.59,208.05,208.72,210.07,208.39,208.45,202.74,202.19,199.25,198.63,197.62,192.95,192.70,190.37,197.88,200.64,204.53,200.06,201.50,195.37,191.18,185.95,186.49,,,,,,,,,,,,,,,
2013-07-14 22:21:58.456000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.99,187.38,197.06,204.58,198.38,206.40,202.42,206.57,201.19,201.72,201.05,202.09,204.63,202.80,204.88,198.56,202.17,194.47,193.49,193.67,192.34,192.18,192.04,196.08,195.04,201.94,208.64,202.44,197.30,194.94,193.04,188.12,190.65,190.79,189.47,192.67,190.40,185.37,,,,,,,,,
2013-09-16 22:21:57.385000,L8,230.38,195.24,171.09,,,,,,,,208.62,239.87,246.25,247.44,251.89,248.00,242.23,231.90,230.50,227.65,224.70,219.97,217.95,216.67,210.91,210.61,209.25,210.89,209.64,208.20,206.81,204.67,203.56,201.72,202.45,200.67,204.04,207.37,211.06,214.83,220.60,222.94,223.11,224.67,224.60,224.10,223.80,218.87,218.51,219.60,219.60,221.07,220.65,219.17,213.50,214.07,212.24,213.46,212.33,209.06,210.23,211.70,213.23,213.49,220.31,226.41,222.22,216.85,213.42,212.92,208.20,208.44,210.11,209.97,211.88,208.30,206.33,196.50,191.59,190.10,183.62,185.02,183.69,187.09,257.30,280.15
2013-09-23 22:28:04.083000,L8,230.14,194.34,173.43,,,,,,,,204.06,236.04,239.60,242.48,247.66,243.48,236.94,225.22,224.65,221.96,219.04,215.98,214.71,210.53,206.04,209.31,206.24,206.02,205.99,204.34,203.81,200.07,197.20,198.81,197.02,197.10,199.93,203.24,207.97,212.32,219.37,221.39,221.03,221.57,220.19,220.26,222.80,215.85,216.53,217.26,216.05,219.13,213.55,214.34,212.36,210.04,207.62,206.06,206.35,205.74,208.07,206.64,207.19,210.44,215.64,219.64,219.15,210.61,207.83,208.10,204.07,202.07,205.65,204.10,206.91,203.17,201.66,192.73,186.54,188.06,181.99,181.71,181.55,183.60,244.42,285.17
2013-10-18 22:21:49.490000,L8,231.23,194.94,176.30,172.67,,222.50,220.23,224.99,243.02,240.78,238.07,260.00,274.45,281.17,262.79,244.46,237.50,225.91,271.11,270.05,247.34,247.09,209.93,207.96,203.84,201.75,199.49,227.71,210.39,237.11,195.40,189.55,188.79,178.88,190.20,184.16,184.07,199.46,205.47,201.48,212.69,221.29,224.78,226.48,218.87,217.66,214.01,211.17,216.54,172.29,,,,,,,,,,,,,,,,,,,,,200.64,201.58,205.54,205.13,207.77,203.74,202.50,192.85,185.61,185.52,179.28,177.53,177.86,182.95,225.88,296.44
2013-11-10 22:27:54.416000,L8,230.07,196.89,173.84,180.13,,191.87,197.64,206.54,220.21,196.63,206.66,235.00,237.46,240.98,245.81,241.26,235.75,223.60,222.74,221.13,216.98,213.44,213.32,210.24,206.66,208.55,204.56,204.97,205.66,203.86,204.27,200.22,199.69,198.10,195.23,196.33,199.45,202.56,209.33,211.53,217.97,222.00,223.17,221.22,221.16,218.52,219.33,217.64,216.26,216.88,211.97,219.13,215.78,214.19,212.52,211.04,207.84,205.90,208.52,207.29,208.33,207.88,210.05,211.42,214.25,220.52,218.19,210.34,208.17,209.36,204.22,206.03,208.67,205.33,208.32,204.17,204.96,192.19,186.21,186.39,181.07,178.98,180.24,187.03,228.49,284.98
2013-12-21 22:21:27.090000,L8,,,,,,193.44,198.68,207.19,220.93,203.98,209.02,239.06,243.04,244.41,250.26,247.02,241.50,229.46,227.55,226.02,223.88,219.53,216.81,213.56,210.82,210.38,208.93,208.79,209.35,207.96,206.13,202.16,204.30,200.69,200.42,199.48,202.96,206.38,211.17,214.69,220.34,223.47,223.27,224.08,225.94,223.45,223.40,220.66,219.91,221.95,220.53,223.12,221.49,220.75,217.14,216.69,213.33,213.40,212.93,211.01,213.20,212.49,213.69,217.07,220.67,226.88,223.93,217.46,213.42,214.22,208.92,210.38,213.76,210.58,212.10,208.03,206.24,196.47,189.93,189.87,184.08,184.97,185.81,188.72,230.38,284.77
2014-02-07 22:20:57.101000,L8,231.91,199.75,176.16,174.36,,192.79,197.97,208.58,221.40,200.86,207.26,238.17,240.94,244.04,250.28,244.69,238.24,227.37,227.89,224.52,222.17,218.49,216.85,212.62,209.24,210.68,209.17,209.38,209.15,207.26,207.19,203.80,202.18,200.54,199.69,200.69,203.59,206.91,210.65,215.29,220.94,224.99,225.12,223.85,224.63,223.19,223.29,221.07,221.23,220.66,218.40,221.66,219.58,221.36,217.11,215.94,212.92,212.20,211.87,210.53,213.01,212.85,213.59,217.32,220.08,225.68,223.42,219.38,214.95,212.01,207.31,207.84,211.62,210.56,210.60,208.61,205.79,197.98,190.94,190.76,185.49,184.94,185.83,187.32,229.43,287.40
2014-03-02 22:26:45.220000,L8,231.35,197.39,171.59,154.95,,187.30,195.29,202.78,217.79,193.68,202.20,230.79,236.98,239.09,243.93,239.78,232.54,222.63,221.36,218.03,215.63,214.26,208.51,207.23,205.64,203.27,200.53,203.12,203.20,201.77,200.23,196.24,196.29,195.20,195.21,194.83,196.71,200.00,206.08,209.01,214.52,217.91,218.33,218.69,219.49,218.27,217.36,215.52,215.26,213.84,210.55,214.83,212.93,212.80,209.46,208.54,206.17,204.45,205.03,202.69,206.36,205.65,207.71,209.11,212.10,217.01,215.34,208.32,205.69,205.05,201.28,202.83,204.76,202.28,206.09,201.91,201.29,189.57,181.71,183.84,179.07,176.49,175.31,177.97,250.65,287.78
2014-03-18 22:26:37.387000,L8,440.54,366.63,209.19,,,187.49,194.21,204.71,218.89,192.16,,,210.71,231.97,248.46,231.05,231.08,211.02,228.88,222.55,255.05,218.11,219.06,215.72,223.41,252.82,218.71,208.01,209.30,209.32,204.74,201.95,197.83,197.23,194.97,197.26,199.07,203.38,208.70,212.07,218.90,220.99,221.05,220.70,222.12,219.54,219.07,217.74,218.15,217.60,213.44,217.26,215.49,215.82,212.25,211.00,208.45,207.56,208.67,205.87,207.80,207.78,210.31,213.06,217.16,222.24,220.07,211.13,207.55,208.14,204.25,205.12,206.91,206.29,208.60,205.61,204.00,193.18,188.17,188.21,182.63,181.96,181.34,185.99,256.50,343.77
2014-05-14 22:19:32.642000,L8,,,,,,,,,,,,,225.11,224.22,190.82,218.20,,,,,201.38,197.70,190.04,193.90,188.95,176.27,176.46,184.65,184.51,183.22,177.99,179.76,176.45,181.88,174.17,172.19,175.94,180.03,182.80,187.23,198.29,203.29,203.85,201.47,199.01,201.79,199.55,198.74,196.14,199.06,195.78,199.41,196.47,199.26,192.81,192.57,190.03,187.88,185.70,182.51,187.02,184.94,185.32,186.06,193.02,200.57,197.08,190.49,189.73,187.50,180.75,184.65,180.99,185.38,187.14,180.66,,,,,,,,,,
2014-05-30 22:19:34.937000,L8,,,,,,,,,,,,,218.44,213.25,222.86,,,,,,,,,,,,,,,,,,,,,,,,,181.90,191.90,195.92,197.50,192.89,193.67,197.48,194.51,191.07,185.21,193.60,192.70,193.16,194.57,191.93,186.91,181.22,183.19,179.82,179.47,176.80,,,,181.96,185.63,193.95,192.20,185.60,176.60,177.94,176.63,,,,,,,,,,,,,,,
2014-07-01 22:19:46.174000,L8,,,,,,,,,,,,,227.17,227.06,233.00,222.38,214.41,203.71,,202.23,203.35,201.29,192.98,194.78,190.85,185.50,184.24,188.68,188.82,185.50,184.55,181.27,180.80,182.55,178.43,180.95,184.30,185.14,189.63,191.75,201.49,202.63,205.34,203.49,202.81,204.60,200.31,200.59,200.99,200.21,197.40,199.42,198.91,198.69,195.35,196.31,191.36,189.28,184.89,182.47,186.52,188.50,186.78,189.26,195.36,202.61,196.98,191.11,189.56,185.52,182.12,181.62,184.48,184.38,184.44,180.44,175.55,,,,,,,,,
2014-07-17 22:19:52.017000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.08,178.66,178.38,171.20,183.25,173.49,,,,,,174.55,180.87,191.56,196.86,195.43,196.12,197.79,196.07,193.01,194.69,186.23,193.77,189.77,196.37,195.41,193.84,186.04,187.53,184.47,185.51,175.00,176.84,181.28,176.93,182.10,180.34,190.64,197.47,195.44,185.94,184.85,181.71,179.80,176.67,180.93,182.17,180.70,,,,,,,,,,,
2014-09-03 22:20:06.649000,L8,378.05,387.84,408.96,333.72,308.75,229.60,229.83,244.53,283.09,293.99,297.60,291.18,301.32,255.25,258.33,269.42,269.40,277.39,285.19,279.06,278.25,239.82,228.58,224.96,231.33,219.25,234.21,260.27,259.69,215.83,217.22,212.39,214.28,210.59,204.24,206.11,211.68,218.02,221.07,227.72,231.65,234.60,231.96,233.59,232.35,232.06,235.84,255.38,287.60,261.13,228.89,231.44,227.41,241.02,252.54,222.25,219.90,245.47,224.53,218.04,221.31,281.89,235.33,228.96,228.05,236.91,264.50,289.58,290.77,247.42,225.10,221.42,238.27,225.00,221.10,218.06,216.37,209.71,213.51,203.59,227.52,195.37,215.65,219.16,286.41,280.52
2014-09-19 22:20:06.551000,L8,,,,,,,,,,,,199.22,220.59,222.43,224.22,215.94,211.18,167.35,,,,,,,,167.83,184.82,185.78,186.12,185.24,179.14,176.30,172.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21 22:20:13.482000,L8,,,,,,,,,,,197.28,235.84,240.13,243.32,248.62,243.25,238.27,224.55,226.16,224.76,222.07,218.08,216.28,215.52,211.58,209.31,206.71,207.75,208.14,205.51,203.76,201.45,201.74,200.94,201.42,198.08,201.81,205.40,211.23,215.87,220.20,222.49,222.36,222.49,223.85,222.72,224.80,219.57,219.83,218.61,218.90,221.31,219.32,219.24,213.76,213.81,210.85,211.29,211.64,209.94,210.72,212.97,212.89,214.99,218.75,225.53,222.38,216.36,213.19,213.25,209.05,208.29,210.53,209.99,210.20,207.28,205.08,195.50,190.74,189.81,184.97,183.31,184.53,186.85,230.03,286.74
2014-11-06 22:20:13.200000,L8,,,,,,,,,,157.04,190.90,239.10,244.12,246.67,251.54,246.86,242.18,230.10,230.62,231.31,228.62,222.29,220.77,219.02,216.20,213.75,212.39,212.96,212.98,212.07,213.77,207.74,205.69,204.42,203.34,202.45,207.47,209.33,217.26,220.15,222.74,225.50,225.51,226.51,226.39,225.57,225.18,221.73,225.42,221.87,221.94,223.62,220.89,222.44,214.62,216.11,213.63,214.18,212.50,209.83,210.03,212.26,213.46,216.84,219.27,227.05,221.80,216.74,214.25,214.83,209.63,209.47,212.03,211.17,210.43,206.82,205.98,197.99,190.20,189.53,183.54,183.10,184.72,187.05,231.53,290.84
2014-12-24 22:20:05.791000,L8,235.82,199.73,176.65,181.83,,191.65,197.94,208.37,223.14,197.14,210.55,238.78,243.07,245.49,249.81,244.75,240.69,230.29,230.20,230.71,226.96,222.31,218.67,217.22,215.52,211.74,211.34,214.06,211.84,210.59,208.56,206.15,204.93,205.17,203.88,203.87,206.40,210.90,215.94,220.42,227.17,230.60,231.27,230.27,229.55,227.17,227.07,227.23,226.66,224.65,222.60,224.27,223.98,224.52,223.42,219.61,217.84,216.47,214.78,212.53,216.53,217.78,220.42,221.96,224.93,229.80,227.43,220.15,218.69,218.90,212.93,213.51,215.59,214.32,216.47,214.65,213.22,202.48,194.29,193.87,187.63,186.13,186.22,190.79,241.30,295.70
2014-12-31 22:26:11.523000,L8,302.31,323.86,278.49,208.85,230.19,237.19,244.50,257.18,277.45,278.63,283.79,284.18,286.74,297.87,305.87,302.70,293.37,293.47,291.16,281.54,274.69,274.36,271.95,277.28,269.17,257.84,259.49,259.36,260.72,266.05,264.14,252.88,263.00,276.00,266.74,265.14,272.79,294.04,295.06,288.50,297.07,310.73,299.36,308.05,300.25,293.85,291.28,296.53,299.51,288.33,292.37,294.54,295.02,296.09,283.93,280.73,287.14,285.43,301.56,291.17,303.01,305.07,313.48,320.73,311.49,314.72,311.02,323.49,311.42,307.74,314.18,323.67,325.40,330.28,327.86,310.13,312.11,321.13,342.79,348.82,327.50,327.27,333.25,330.96,338.11,355.93
2015-01-16 22:26:11.235000,L8,228.41,193.71,173.29,,,183.16,194.71,203.74,216.86,193.73,201.22,231.04,236.46,242.41,244.43,238.24,232.45,221.19,222.69,219.51,218.07,215.75,211.20,250.83,249.26,250.82,243.53,256.55,207.64,203.16,205.23,200.18,197.02,199.19,196.13,196.54,197.45,203.55,245.99,211.69,218.74,220.44,219.00,219.75,219.00,217.62,217.06,216.01,217.84,216.14,211.93,215.14,214.15,214.78,211.31,209.59,206.93,206.57,205.59,203.62,263.99,278.21,280.78,290.57,215.82,221.75,219.76,210.66,209.82,209.28,205.32,204.31,207.52,207.26,209.59,206.79,204.57,195.20,189.49,189.31,182.66,180.71,184.41,186.62,236.02,289.57
2015-01-25 22:19:56.553000,L8,305.02,334.02,478.46,479.70,,,,,,,186.69,234.99,238.19,233.42,244.41,238.77,233.60,221.75,222.86,221.34,218.28,214.19,213.93,211.17,207.51,205.15,205.74,207.52,207.28,203.77,201.97,200.78,200.60,198.75,195.28,194.71,197.44,202.89,206.16,210.08,217.10,220.93,219.27,219.44,221.29,219.86,216.91,213.35,216.70,216.54,211.97,216.46,212.58,214.38,211.32,208.83,208.30,207.45,207.46,204.97,207.16,208.12,210.30,212.07,216.03,222.93,218.80,210.25,211.94,210.68,206.26,206.53,207.87,208.40,209.50,205.46,202.39,188.69,183.88,185.37,165.61,,,,,
2015-02-10 22:19:50.748000,L8,,,,,,,,,,166.82,186.13,231.94,236.79,239.35,242.41,237.50,232.27,220.81,223.11,220.59,217.83,214.79,213.57,209.63,206.67,206.66,205.03,205.99,206.11,202.99,203.22,200.75,197.56,198.18,196.39,197.83,199.00,203.50,208.04,214.28,219.39,222.64,223.24,223.62,223.39,221.43,221.68,218.39,220.23,218.77,216.96,219.79,218.50,219.19,214.23,213.22,209.64,211.16,209.92,208.10,209.91,211.83,213.06,214.00,218.45,225.24,222.20,214.88,213.02,211.96,207.13,206.66,208.33,209.32,209.93,207.52,205.93,197.21,190.45,189.87,183.92,182.15,183.23,183.34,227.81,289.95
2015-02-17 22:25:59.091000,L8,229.69,194.39,168.07,,,,,,,164.94,189.17,232.68,237.18,238.66,245.34,238.64,233.08,223.12,222.67,221.03,221.26,214.71,212.80,211.94,209.17,205.81,205.15,205.32,207.15,203.88,204.77,202.86,197.72,198.88,197.44,197.67,199.56,202.46,209.33,214.83,219.66,223.14,223.43,223.00,224.45,221.87,222.59,220.06,220.78,219.61,217.73,221.00,220.04,220.74,214.01,213.55,212.09,212.84,210.80,208.12,209.92,212.63,213.56,216.27,219.12,225.15,220.96,213.47,212.83,211.90,208.17,208.03,209.88,209.41,210.79,208.25,206.57,198.24,189.81,188.92,182.26,182.12,181.12,183.91,251.38,291.33
2015-02-26 22:19:46.745000,L8,235.48,199.41,170.59,181.94,,,,,,170.06,188.82,236.31,240.30,243.22,248.33,242.42,237.82,229.16,226.64,223.21,223.68,219.51,215.98,213.18,211.19,210.15,208.84,209.04,210.00,206.25,206.40,202.83,201.33,201.21,200.22,199.91,203.27,206.87,212.06,216.05,222.32,224.46,225.69,225.54,226.15,225.55,224.98,222.43,221.61,222.48,221.94,223.21,221.52,223.12,218.86,217.10,216.41,216.09,214.00,211.49,212.46,215.21,215.97,217.60,221.45,230.05,224.17,217.21,217.64,215.55,211.47,211.78,212.92,213.40,215.68,210.19,209.86,199.68,193.91,192.28,184.74,186.28,184.11,184.04,258.72,285.87
2015-03-14 22:19:35.284000,L8,,,,,,,,,,160.06,179.81,233.41,237.27,241.23,245.31,239.92,233.47,222.62,222.49,221.99,220.52,216.22,214.18,211.04,209.06,206.64,207.23,207.48,205.43,203.63,203.37,200.63,199.52,198.68,197.82,197.08,200.09,203.22,208.53,212.82,218.60,222.20,222.47,221.99,222.12,221.49,221.22,218.27,220.22,218.13,217.24,220.21,215.99,216.37,212.93,213.67,210.26,210.68,209.49,206.83,208.57,208.92,212.23,212.80,218.20,224.76,221.25,212.78,212.72,211.45,206.24,206.16,208.12,207.88,209.87,207.21,205.41,194.15,190.42,189.21,182.06,180.53,180.82,180.27,258.12,345.97
2015-04-15 22:19:22.587000,L8,237.89,208.92,178.28,165.07,,,,,,,176.17,235.19,241.51,242.93,247.22,242.63,236.26,227.94,225.01,225.18,223.90,219.61,215.18,213.02,212.93,209.28,207.21,209.30,209.37,206.83,204.11,201.99,202.48,200.10,201.03,196.59,201.92,206.61,213.33,215.50,220.08,223.15,223.22,224.60,225.03,225.35,225.31,219.53,219.57,220.01,220.76,221.76,220.52,221.60,214.53,214.77,213.32,215.69,212.76,210.76,211.08,212.82,214.45,214.82,221.01,227.91,223.51,216.66,216.24,214.41,210.63,210.22,212.68,212.46,213.94,211.50,207.32,196.19,193.47,191.32,183.78,184.25,179.74,166.06,196.45,345.82
2015-05-01 22:19:12.426000,L8,237.48,201.01,180.91,162.31,,,,,,,179.07,233.40,241.20,244.52,249.29,242.69,238.10,229.11,226.46,224.83,222.55,217.70,217.14,213.42,209.59,209.73,209.79,208.44,207.38,205.75,203.73,203.33,199.75,199.79,199.97,199.92,202.39,205.70,210.92,214.28,220.68,223.92,224.48,223.72,223.29,224.32,223.79,221.12,220.66,219.65,219.57,219.38,219.57,221.25,216.18,215.71,213.68,213.70,211.00,209.93,209.94,213.36,214.22,217.16,220.15,226.72,222.12,216.29,215.50,212.84,207.80,208.18,211.62,208.68,210.96,209.30,204.83,197.41,190.16,189.83,181.67,179.45,170.74,,,
2015-05-24 22:25:14.229000,L8,,,,,,,,,,,,,221.09,221.49,228.06,212.63,209.87,,,,203.53,194.87,183.95,189.42,191.22,185.68,183.92,181.86,187.43,177.05,170.09,,,,,,,182.41,183.88,191.22,198.23,202.85,200.47,200.16,202.71,201.36,200.69,198.37,194.73,197.50,192.85,198.34,195.22,197.40,194.16,188.90,190.12,186.56,186.59,184.14,181.01,186.92,189.58,188.43,195.28,198.60,195.23,187.34,190.60,186.91,183.40,184.65,186.39,184.17,188.74,182.00,179.03,,,,,,,,,
2015-07-11 22:25:41.633000,L8,,,,,,,,,,,,,225.81,225.52,228.31,218.04,208.61,,,,202.26,200.14,191.47,192.49,192.38,186.33,183.02,184.65,187.03,182.22,176.70,184.22,177.73,182.73,177.47,172.31,,185.93,191.82,197.64,201.40,206.74,205.81,203.58,204.75,201.76,202.27,201.58,201.26,202.27,198.25,204.53,203.21,200.11,197.57,195.29,195.22,192.22,190.79,189.08,192.13,191.93,197.23,194.20,201.19,203.79,200.48,191.90,193.09,189.44,187.47,188.73,189.28,188.20,192.54,189.15,180.36,,,,,,,,,
2015-08-21 22:19:45.276000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.30,176.22,183.05,192.37,202.92,194.91,195.38,192.35,192.92,190.21,189.44,178.91,194.03,187.23,193.77,195.58,197.02,186.78,179.57,185.99,184.69,184.59,181.16,184.24,182.11,187.42,188.64,194.00,198.77,195.59,188.99,189.72,187.29,181.18,182.98,186.02,184.27,186.79,181.89,160.71,,,,,,,,,
2015-09-06 22:19:50.737000,L8,233.93,199.46,181.12,154.85,,,,,,175.88,187.34,236.16,240.81,243.64,247.40,242.53,236.45,227.19,226.03,224.69,221.18,219.19,216.00,212.46,210.13,208.88,208.32,208.80,207.01,205.21,204.08,202.08,201.11,198.39,199.26,197.93,201.53,204.86,209.40,213.70,219.32,222.39,224.02,223.56,223.81,223.69,224.06,220.80,220.45,219.38,220.28,220.85,219.80,223.01,217.70,218.10,214.04,215.35,213.71,210.56,212.93,215.59,215.95,218.46,221.18,228.65,225.14,217.66,217.21,214.72,208.86,209.84,213.06,211.04,214.93,212.37,210.54,202.09,195.25,191.38,185.68,184.57,183.51,208.83,212.80,345.80
2015-09-13 22:26:05.653000,L8,232.19,196.91,180.02,204.39,,,,,,174.73,185.17,233.28,239.08,242.95,252.12,240.65,234.71,224.20,224.49,221.96,221.92,216.66,213.26,210.94,210.13,207.52,206.34,208.14,208.39,205.89,203.74,201.65,198.82,197.24,196.30,197.22,199.01,203.45,209.46,214.88,220.46,221.69,224.31,222.93,223.63,222.53,221.30,219.53,220.12,219.68,218.48,220.33,219.48,221.43,215.15,215.18,211.56,214.93,212.83,209.83,210.47,212.55,215.12,217.37,220.58,227.03,223.25,214.89,213.48,213.40,208.06,208.89,211.90,210.77,212.91,210.32,208.03,200.64,193.28,190.82,184.91,183.63,182.71,188.62,251.20,339.08
2015-12-27 22:20:07.153000,L8,,,,,,,,,,,181.51,220.87,228.08,228.99,234.12,228.45,221.98,,215.14,213.92,211.40,208.38,206.98,203.48,202.83,199.75,201.26,199.58,199.92,199.27,194.83,193.62,191.57,191.22,189.66,190.19,190.17,194.25,200.77,205.50,212.23,215.46,212.94,211.62,212.26,212.37,212.33,211.06,207.44,206.73,206.49,209.11,208.46,208.76,201.79,202.57,197.33,197.47,195.94,194.79,194.35,192.81,191.09,194.38,198.53,208.82,195.71,179.97,170.10,,,,,,,,,,,,,,,,,
2016-01-03 22:26:15.584000,L8,,,,,,,,,,188.38,191.84,231.56,236.54,239.48,245.21,238.71,234.83,222.83,224.68,222.90,222.19,218.85,215.41,211.37,208.48,209.51,208.15,206.00,208.12,204.99,204.10,200.87,198.31,198.43,195.56,197.10,199.58,204.63,209.19,214.11,219.05,222.84,224.00,223.06,222.73,222.16,221.55,220.50,219.90,219.37,218.73,220.83,220.33,219.52,215.30,215.46,212.58,212.98,211.56,209.20,212.40,212.91,215.51,216.97,219.70,225.64,223.27,213.83,213.11,214.76,209.11,209.07,210.53,210.70,211.52,210.45,207.55,199.10,192.29,190.72,183.63,183.16,183.30,188.45,232.00,296.67
2016-02-13 22:19:56.477000,L8,227.39,193.19,194.95,,,,,,,194.60,200.55,231.58,236.24,240.66,244.84,239.45,234.58,222.80,225.73,224.75,222.27,218.44,215.54,212.26,208.72,210.57,209.29,207.59,207.74,205.95,205.25,202.25,200.64,199.23,197.99,198.59,202.36,205.95,210.33,214.43,220.12,223.04,224.00,224.00,224.24,223.24,223.40,220.96,220.97,220.16,220.14,221.74,220.61,221.73,216.85,215.97,213.33,213.80,212.77,210.94,211.58,213.59,215.54,217.45,220.34,227.47,223.88,216.14,214.54,213.49,208.26,208.00,209.99,210.47,211.49,209.92,207.71,199.94,193.21,191.87,185.18,185.60,185.36,185.44,228.63,288.27
2016-02-20 22:26:03.799000,L8,,,,,,,,,,187.70,196.94,228.81,236.74,237.45,242.26,239.84,235.40,221.75,221.33,220.61,216.77,217.54,211.33,210.57,207.44,204.93,207.51,205.35,203.82,208.56,228.05,202.19,197.07,195.93,195.09,192.87,196.76,201.92,207.39,210.71,215.93,222.44,220.23,218.12,218.32,218.73,219.81,217.38,215.75,214.91,213.25,216.73,213.72,214.92,210.96,210.82,208.40,206.84,206.24,204.63,207.38,208.51,210.87,209.85,215.30,221.13,218.80,210.35,208.74,209.23,204.84,204.37,206.53,205.21,207.85,205.40,202.28,193.22,188.24,186.74,180.50,177.72,176.00,181.04,231.80,289.42
