dates,satname,nzd0523-0000,nzd0523-0001,nzd0523-0002,nzd0523-0003,nzd0523-0005,nzd0523-0006,nzd0523-0007,nzd0523-0015,nzd0523-0016,nzd0523-0017,nzd0523-0018,nzd0523-0019,nzd0523-0020,nzd0523-0026,nzd0523-0027,nzd0523-0028,nzd0523-0031,nzd0523-0032,nzd0523-0033,nzd0523-0034,nzd0523-0035,nzd0523-0036,nzd0523-0037,nzd0523-0038,nzd0523-0039,nzd0523-0040,nzd0523-0041,nzd0523-0042,nzd0523-0043,nzd0523-0044,nzd0523-0045,nzd0523-0046,nzd0523-0047,nzd0523-0048,nzd0523-0049,nzd0523-0050,nzd0523-0051,nzd0523-0052,nzd0523-0053,nzd0523-0004,nzd0523-0008,nzd0523-0009,nzd0523-0010,nzd0523-0011,nzd0523-0012,nzd0523-0013,nzd0523-0014,nzd0523-0021,nzd0523-0022,nzd0523-0023,nzd0523-0024,nzd0523-0025,nzd0523-0029,nzd0523-0030
2018-03-29 22:26:26.176000,L8,254.52,264.66,213.80,253.08,231.17,251.83,256.71,255.51,199.38,253.84,220.49,258.95,239.79,,270.86,247.74,171.01,256.58,274.89,214.87,215.11,290.41,296.04,296.82,296.36,307.02,256.66,240.96,240.74,234.70,201.31,262.59,286.64,256.52,272.14,,281.95,292.55,306.44,271.44,266.73,242.10,157.00,251.64,270.46,247.55,267.80,207.75,270.46,270.44,181.17,,243.97,256.18
2018-09-05 22:26:33.133000,L8,262.28,260.25,193.60,253.61,233.13,245.33,249.59,257.14,,,,,,,,,146.58,185.12,205.17,191.80,205.19,231.01,198.67,215.65,225.84,236.04,228.08,213.86,165.49,191.60,216.67,253.19,271.78,250.86,273.62,,280.77,284.44,267.74,271.74,265.82,270.28,271.29,270.97,270.10,246.34,263.82,,,,,,,
2018-09-21 22:26:37.516000,L8,257.51,263.76,218.79,253.24,242.36,250.80,259.72,251.29,,,213.18,257.20,242.90,,,,,,262.98,202.10,290.35,293.33,293.51,300.02,300.19,307.24,287.67,226.44,226.68,274.76,279.58,259.61,278.89,258.83,273.29,,278.17,287.12,272.54,271.41,265.88,275.27,,,271.08,245.86,264.52,,266.87,274.23,192.64,138.63,,
2018-12-01 22:33:03.878000,L8,280.86,276.69,270.83,270.90,280.32,280.46,278.07,268.28,264.80,271.35,277.26,278.73,278.55,274.73,271.15,,283.82,279.66,284.98,288.86,296.75,294.60,295.04,303.56,311.10,310.32,,,,,,,,,,,,,,282.57,281.30,280.83,282.36,284.78,285.23,267.74,276.88,282.31,281.00,280.07,278.43,262.28,,280.13
2019-01-11 22:26:49.169000,L8,334.23,337.98,340.21,340.20,341.96,338.17,332.67,325.30,334.26,338.04,339.60,342.31,345.74,343.40,345.98,346.57,350.02,358.84,356.53,364.16,371.93,376.87,383.09,386.60,392.10,398.48,382.01,363.34,362.70,370.67,354.01,353.51,364.22,367.02,374.90,380.51,376.25,360.87,410.50,337.23,336.33,338.02,344.18,351.39,342.33,339.66,331.63,357.05,358.91,356.18,351.68,348.96,352.06,360.88
2019-01-27 22:26:45.220000,L8,246.29,210.48,216.32,221.73,,,,165.74,180.39,245.55,200.54,247.27,226.59,,214.67,216.36,230.54,168.66,255.26,223.80,290.05,149.70,283.67,273.60,,,,,,,,,,,,,,,,,,,,,,,,195.16,234.10,255.38,,,227.92,231.26
2019-02-19 22:32:52.593000,L8,290.72,284.51,279.51,281.64,286.02,249.97,233.40,282.33,281.36,281.12,285.29,288.84,288.01,291.75,294.91,292.86,278.63,289.21,296.40,289.68,313.79,312.39,318.01,323.86,327.52,324.01,321.67,311.45,306.07,304.47,304.36,301.88,304.98,313.11,322.53,311.31,292.45,307.66,312.08,292.82,260.41,277.88,296.77,291.75,282.45,288.44,287.69,291.55,290.76,289.39,286.15,283.07,291.78,263.30
2019-03-16 22:26:33.688000,L8,263.99,258.15,219.49,249.88,227.88,249.79,208.19,,198.81,251.37,267.92,263.05,264.43,,267.43,240.13,235.00,257.35,276.30,221.39,291.43,295.07,295.85,303.48,301.37,307.41,300.96,242.27,240.53,262.66,279.38,263.04,288.31,265.95,278.79,,279.47,296.91,308.14,270.66,263.18,,212.11,222.99,181.14,,,226.39,186.50,268.97,,,240.37,267.44
2019-04-17 22:26:24.837000,L8,254.27,256.24,,,225.35,237.05,248.85,,,,,,,,,,,,,,,142.17,188.87,193.78,221.94,241.95,217.01,212.64,,,,250.70,287.58,242.87,226.53,,286.52,279.43,259.89,,264.00,,,,,,,,,,,,,
2019-07-22 22:26:57.421000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.73,175.20,204.43,196.35,,295.64,278.36,246.64,,,,,,,,,,,,,,,
2019-09-08 22:27:12.355000,L8,251.05,259.15,218.01,251.20,227.56,249.54,257.60,,,,221.76,259.88,242.69,,,,163.17,245.03,274.56,213.21,293.73,299.64,298.18,303.02,304.77,279.14,300.39,239.69,241.05,260.72,279.46,261.16,287.48,266.08,278.38,,279.31,292.29,288.62,270.98,265.28,274.10,,,,,,204.42,272.01,272.76,191.61,139.18,,
2019-10-17 22:33:32.749000,L8,,,,,236.13,248.66,260.23,177.61,204.53,249.99,219.96,259.14,265.61,213.37,265.19,259.32,262.44,278.21,276.77,284.61,294.00,299.71,298.93,304.48,308.22,308.77,303.06,262.43,282.62,289.02,283.19,280.91,289.93,287.03,297.26,214.59,262.14,302.89,309.84,,266.43,,260.14,231.56,180.04,200.36,133.16,215.02,242.84,274.18,198.52,225.32,247.78,262.59
2019-11-02 22:33:32.255000,L8,288.35,285.09,279.44,281.85,288.56,290.77,287.46,278.88,273.57,267.76,274.44,284.05,286.94,291.45,292.41,289.77,294.84,299.09,297.91,299.69,311.85,312.05,317.31,325.92,322.30,325.23,318.74,311.96,306.86,302.64,302.98,300.83,307.85,314.63,324.14,313.17,302.96,313.73,326.19,292.87,288.79,289.75,294.42,293.29,295.86,294.90,284.04,291.45,288.94,288.47,290.20,273.02,293.51,294.24
2019-11-11 22:27:19.914000,L8,258.64,262.52,235.70,252.04,229.57,241.93,255.93,177.00,205.77,250.44,240.67,210.01,220.30,228.32,246.63,238.64,,,,,,147.39,293.40,301.97,298.76,307.31,294.61,241.26,224.74,277.68,277.86,268.86,286.87,279.91,299.61,210.77,267.61,287.05,303.57,269.32,255.74,,229.66,232.75,174.20,190.07,,197.77,244.08,261.37,190.75,226.17,235.23,
2020-01-14 22:27:08.860000,L8,254.61,255.12,225.05,222.67,,,,167.40,178.05,231.39,211.80,248.31,264.80,219.07,248.33,228.39,236.28,278.05,273.54,272.63,290.55,287.58,294.38,302.18,294.84,305.66,300.54,241.83,175.83,174.29,179.93,258.48,283.36,262.89,261.80,,143.74,285.63,301.80,,,,,,,,,203.15,261.55,262.97,191.32,224.76,237.55,239.38
2020-04-19 22:26:32.106000,L8,249.30,264.10,200.89,251.16,227.62,248.02,257.11,,,,,259.17,264.48,,,,,,,177.23,291.50,294.13,295.54,301.98,297.37,243.81,224.69,218.63,168.74,196.36,257.95,257.92,273.24,251.86,269.92,,185.93,289.59,269.66,270.44,205.46,276.15,265.92,,229.61,248.98,265.13,269.12,269.60,267.54,,,,
2020-05-12 22:32:33.649000,L8,,,,248.60,225.83,225.96,208.39,,,,,,,,,,,,,,,165.01,188.73,195.47,225.96,224.17,217.18,211.22,151.28,187.11,160.29,249.71,264.40,237.60,221.87,,306.48,204.28,246.41,273.65,267.11,277.40,,,,,,,,,,,,
2020-08-16 22:33:10.778000,L8,,,,256.28,233.49,250.90,264.46,,,,,,,,,,,,140.01,192.66,211.76,191.68,210.72,236.77,237.32,255.77,260.63,236.90,234.66,205.21,274.30,264.38,288.21,279.16,293.77,,301.95,293.19,302.71,217.36,273.11,277.75,205.61,220.18,273.97,254.65,270.51,270.35,270.81,276.06,,,,
2020-08-25 22:27:04.745000,L8,264.68,265.95,224.16,257.52,241.62,249.69,259.04,,,,,,,,,,,,,,,,,,,,,,153.77,194.27,264.29,262.60,282.01,263.97,283.73,,296.51,297.23,292.86,202.45,265.99,276.35,275.85,274.41,275.73,249.62,269.99,,,,,,,
2020-09-10 22:27:11.587000,L8,,,,,,,,,,,,,,,,,,,201.49,187.52,208.82,230.39,195.03,212.87,241.36,239.13,246.37,216.86,164.12,192.24,264.27,254.74,276.91,248.88,271.67,,277.21,279.72,303.20,,,,,,,,,,,,,,,
2020-10-12 22:27:18.337000,L8,,,,,,,252.84,263.12,255.78,265.19,265.60,274.54,287.52,285.27,287.23,283.09,294.28,291.45,292.49,302.86,313.85,310.46,317.24,324.61,321.41,322.97,321.25,313.18,306.74,305.70,302.36,300.73,308.11,313.98,322.67,312.52,305.94,441.31,442.16,,203.74,156.17,255.30,292.54,286.31,263.61,272.15,291.83,287.06,288.02,287.01,264.52,288.92,291.34
2020-12-06 22:33:30.359000,L8,290.27,286.85,281.62,281.59,291.42,291.56,290.30,281.36,270.50,270.94,273.78,282.10,289.89,294.69,294.97,292.62,296.41,294.39,298.11,301.80,315.98,317.60,319.59,327.66,321.99,325.85,321.74,319.23,310.40,306.73,305.46,308.03,311.35,314.04,325.07,312.82,305.09,315.10,327.00,293.28,291.54,293.06,296.63,296.24,298.80,294.71,289.41,293.05,291.61,291.49,288.52,279.47,295.19,298.75
2021-03-12 22:33:01.544000,L8,248.03,253.94,218.77,236.62,,,,,,,222.91,256.08,230.47,,,,,,275.68,215.35,225.00,285.34,294.60,273.59,295.22,306.32,287.70,240.69,238.24,187.48,175.74,264.41,286.32,262.33,267.49,,255.53,285.12,304.97,233.24,,,,,,,,,263.92,274.38,,,,
2021-03-21 22:26:46.988000,L8,257.73,267.10,218.08,261.85,235.15,251.56,264.00,256.89,207.91,251.60,250.23,259.78,264.97,266.36,267.58,270.08,,,206.89,190.97,292.25,299.26,298.42,302.42,298.07,279.17,256.75,229.98,172.69,185.69,169.69,256.81,287.89,248.52,273.53,,276.51,281.13,287.87,270.50,268.55,277.29,274.91,272.92,277.19,247.76,270.09,268.49,273.19,276.15,208.53,,241.79,
2021-05-24 22:26:39.339000,L8,,,,,219.96,223.50,239.02,,,,,,,,,,,,,,,163.96,193.57,193.23,216.16,220.21,214.90,219.29,,,,246.74,262.16,222.32,200.82,,194.95,286.34,253.27,,266.44,,,,,,,,,,,,,
2021-07-27 22:26:59.768000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.11,271.90,207.59,,,,,,,,,,,,,,,
2022-01-26 22:33:17.621000,L8,265.86,263.87,230.06,254.67,,,,177.57,200.78,250.25,227.85,260.71,231.14,266.89,265.23,263.46,259.98,269.49,271.79,275.11,292.32,290.81,294.23,281.18,298.93,305.72,298.70,280.65,,,,258.41,262.33,185.07,172.28,168.44,277.00,288.73,291.15,268.47,,,225.60,272.46,269.26,237.07,132.92,183.48,,,,225.18,248.94,257.76
2022-01-27 22:27:14.862000,L9,223.78,254.94,219.30,,,,,,,,204.74,258.78,258.24,,,,,260.75,275.95,263.56,291.36,289.32,294.90,291.95,287.98,302.80,294.73,240.26,206.19,278.76,276.96,260.83,283.40,273.04,270.47,181.49,280.91,291.07,303.75,,,,,,,,,254.83,265.60,274.33,191.39,224.44,,
2022-02-20 22:26:59.945000,L8,265.40,265.36,227.57,253.88,236.03,269.42,259.48,170.60,199.51,249.73,255.78,260.62,264.59,262.29,275.15,268.84,264.22,278.79,277.55,275.81,292.58,298.90,296.30,302.51,301.18,306.74,301.62,285.82,202.17,288.16,280.97,264.80,286.00,274.46,298.14,136.06,278.53,300.75,306.70,268.52,269.93,264.95,273.54,275.32,270.57,245.91,132.34,268.80,273.27,271.75,221.09,244.59,248.34,265.83
2022-03-15 22:33:04.678000,L8,249.00,265.62,224.85,252.85,233.02,243.16,259.18,,,,,,,,,,,,199.37,219.09,215.00,294.29,248.39,186.50,225.78,308.12,300.64,244.09,229.73,279.19,280.91,268.49,286.36,268.06,272.37,198.23,277.29,292.52,304.88,270.29,222.61,,,,,,,,,,,,,
2022-03-31 22:32:53.221000,L8,,,,,,,,,,,,,,,,,,,,,285.61,271.98,253.48,279.08,296.53,305.71,223.34,237.71,179.14,190.22,232.67,258.60,274.22,252.11,272.74,,279.71,276.19,300.74,,,,,,,,,,,,,,,
2022-04-16 22:32:59.260000,L8,257.42,271.30,,,,,,,,,,,,145.84,281.89,277.31,286.91,284.88,285.86,280.31,266.92,271.56,309.62,311.10,313.11,321.09,254.14,236.74,232.93,293.94,237.64,274.72,289.67,271.08,289.82,197.06,298.27,305.34,301.57,,,,,,,,,276.51,276.78,278.87,269.36,142.74,282.80,247.25
2022-04-17 22:26:46.754000,L9,250.29,263.85,187.97,252.64,255.01,240.97,243.63,244.58,,,,,,,,,,,,172.10,194.08,176.14,189.62,211.05,222.61,226.81,216.17,210.81,157.08,186.65,171.90,251.07,261.94,244.82,226.91,,287.72,278.68,260.34,269.69,264.46,274.74,272.91,271.83,238.14,246.74,263.64,,,,,,,
2022-05-03 22:26:41.464000,L9,188.61,260.16,,248.54,229.49,238.95,244.96,,,,,,,,,,,,,181.94,198.07,174.21,203.10,203.93,219.35,248.43,220.31,211.31,154.84,188.95,174.05,252.60,271.29,245.16,217.19,,301.61,285.73,262.38,271.73,224.05,,,,,,,269.13,267.50,271.06,,,,
2022-05-10 22:32:48.044000,L9,178.60,220.32,,251.49,229.28,241.37,256.48,244.66,,,,,,,,,,,,,,150.87,197.19,210.13,217.64,227.28,228.65,215.31,,,,,,,,,,,,271.49,265.25,274.35,273.99,271.95,270.11,254.93,267.42,,,,,,,
2022-05-26 22:32:39.391000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.43,259.49,213.11,202.56,,298.19,279.42,255.37,,,,,,,,,,,,,,,
2022-09-16 22:27:36.613000,L8,284.33,278.14,275.81,272.68,286.03,283.61,282.86,266.94,268.84,264.28,268.53,271.01,278.90,282.83,287.95,285.89,292.18,290.18,283.30,248.89,248.27,243.19,194.85,152.03,133.33,,,182.47,226.04,301.42,299.73,293.24,297.03,306.62,317.87,309.01,299.65,313.90,325.98,283.42,286.24,287.02,288.97,287.21,291.67,286.68,278.24,287.62,284.06,284.20,283.45,268.32,288.23,289.27
2022-10-01 22:33:30.711000,L9,251.12,264.11,224.68,263.38,236.38,238.81,253.85,,206.77,234.57,219.61,254.91,235.11,,180.92,235.88,211.98,228.29,222.52,217.89,292.38,252.93,295.89,302.19,302.10,307.15,300.57,240.77,215.13,278.46,280.85,264.79,286.18,268.68,277.25,198.44,284.23,294.11,307.84,271.44,264.18,,,,,,,209.14,272.58,274.28,,,235.27,208.95
2022-10-17 22:33:36.046000,L9,262.64,241.87,223.87,248.45,229.34,245.01,259.97,,203.14,240.49,229.63,253.34,231.26,226.58,255.12,203.94,238.97,260.28,268.28,220.07,292.71,298.90,295.56,302.22,299.56,306.45,301.04,280.97,222.75,288.86,229.70,266.08,286.14,272.54,273.33,206.30,264.24,290.16,299.27,270.34,269.11,,,,,,,243.99,271.72,267.69,,231.47,228.30,230.44
2022-11-10 22:33:45.044000,L8,255.03,249.18,230.77,247.71,236.58,249.13,263.92,177.14,201.30,249.41,232.39,254.26,266.01,260.84,270.11,266.81,268.00,272.19,277.80,281.18,295.13,298.11,298.64,304.29,303.74,308.97,303.36,290.06,285.91,286.19,283.43,278.74,289.79,289.90,299.94,288.17,280.00,302.99,309.04,269.75,250.94,141.76,231.62,246.22,267.97,207.82,135.13,268.13,273.61,273.85,215.83,237.75,256.66,271.90
2022-11-18 22:33:37.395000,L9,289.79,284.11,279.63,278.50,288.51,285.80,288.95,267.75,271.28,264.44,266.96,273.09,284.39,289.72,293.21,290.27,292.12,291.37,295.71,301.79,313.86,313.08,317.80,330.98,318.22,323.92,315.44,308.78,298.74,305.65,305.77,300.16,309.01,310.82,323.60,315.35,311.63,311.21,325.33,289.02,287.87,290.50,287.97,293.85,298.69,295.73,279.80,288.64,291.49,287.24,287.04,275.39,291.01,291.99
2022-11-19 22:27:29.757000,L8,253.74,244.33,221.47,235.33,217.34,230.35,252.32,163.00,189.76,204.77,222.53,235.57,263.45,233.96,252.75,238.51,243.79,264.32,264.65,272.47,291.64,290.35,293.91,300.08,297.21,303.67,300.00,280.41,236.18,274.78,279.83,263.38,282.17,277.12,261.59,226.88,277.22,289.67,299.84,257.43,235.54,,,,,,,,,,159.21,223.53,238.08,242.64
2022-12-21 22:27:21.309000,L8,248.51,255.83,217.62,223.59,,,,170.18,187.83,249.89,217.25,247.89,263.31,222.24,237.38,237.67,241.19,256.57,262.89,270.30,291.24,287.24,293.98,292.54,290.68,305.55,300.29,272.34,221.52,176.83,279.59,259.15,280.38,271.59,259.27,208.82,217.70,283.11,303.16,256.40,,,,,,,,206.81,263.84,260.31,,192.36,229.80,236.07
2022-12-29 22:27:24.705000,L9,,,,,250.99,282.99,269.75,273.91,277.60,274.46,278.00,280.14,289.57,293.48,295.95,292.59,294.86,295.65,296.32,300.86,312.03,303.02,341.38,348.74,323.76,328.98,325.29,324.46,318.77,317.11,307.07,308.63,312.31,319.03,343.33,315.85,321.51,321.32,328.21,,,176.87,289.96,286.84,295.55,294.00,286.71,295.49,293.43,291.72,288.40,277.88,295.06,294.36
2023-01-14 22:27:21.562000,L9,264.85,266.09,235.14,233.25,225.09,270.63,164.61,173.32,193.04,249.57,253.78,258.69,264.55,231.52,245.61,244.38,249.39,266.03,269.21,275.30,292.21,289.16,294.04,299.58,296.00,306.45,300.27,282.09,284.85,279.53,279.62,262.33,282.25,274.35,265.66,207.44,225.16,288.78,301.09,222.19,,,197.83,238.40,272.92,217.31,,208.87,272.14,273.08,193.37,234.51,237.09,243.05
2023-01-30 22:27:25.570000,L9,292.35,289.24,282.46,279.88,291.60,290.88,289.12,270.37,275.41,271.17,274.80,276.34,288.14,300.90,347.78,341.06,337.58,307.10,305.21,318.99,339.65,358.91,361.06,349.12,325.06,329.66,328.07,340.47,326.63,320.56,309.82,306.43,313.62,320.31,344.20,314.16,301.91,313.10,323.59,285.20,288.50,290.30,296.27,294.88,293.58,294.41,283.12,296.04,291.44,299.29,297.14,284.65,341.87,345.39
2023-02-23 22:27:02.902000,L8,260.14,266.58,225.25,251.49,234.84,270.34,254.44,254.83,201.09,251.11,255.60,260.27,264.20,245.85,275.65,269.65,258.77,272.32,276.52,269.68,292.90,294.11,295.82,301.59,297.10,306.66,301.18,274.57,207.35,279.90,280.80,266.48,284.49,268.70,273.22,,263.13,300.87,307.36,267.49,265.82,,208.27,273.11,271.43,246.14,268.48,256.68,273.37,269.96,212.01,240.11,240.95,254.90
2023-04-20 22:26:49.179000,L9,,,,,,,,,,,,,,,,,,,,182.80,201.94,182.33,194.59,194.69,223.31,232.50,222.98,210.32,,,,253.83,264.99,242.88,201.50,,284.17,288.28,268.66,,,,,,,,,,,,,,,
2023-04-28 22:26:27.911000,L8,229.30,263.44,193.83,252.77,219.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.71,,,,,,,,,,,,,,
2023-07-25 22:26:33.997000,L9,,,,203.47,226.25,,,,,,,,,,,,,,,,,,,171.91,227.20,238.58,234.15,219.23,170.10,193.77,243.12,259.99,274.34,269.11,273.03,169.00,295.02,288.54,292.66,268.99,,,,,,,,,,,,,,
2023-09-03 22:26:57.067000,L8,264.34,246.89,210.69,250.84,229.52,242.69,264.41,,,,254.04,255.29,263.86,,,,150.46,278.57,275.44,194.51,293.74,299.41,264.82,292.69,303.32,306.68,237.46,234.96,197.59,194.54,251.30,259.41,288.03,256.56,265.87,,289.20,289.88,269.48,271.55,264.69,,,,262.04,248.74,269.60,269.74,272.74,272.81,191.44,,160.77,149.79
2023-09-18 22:33:13.928000,L9,,,187.60,250.34,231.46,239.97,246.58,,,,171.17,257.75,233.30,,,,161.11,253.98,275.01,197.55,291.93,295.52,294.92,296.24,296.36,306.30,239.16,238.34,200.23,246.17,279.42,260.96,287.45,259.67,272.52,,285.13,287.85,306.35,270.01,250.53,,,,,243.57,261.10,145.48,270.68,266.83,,,152.52,161.97
2023-09-19 22:27:02.596000,L8,,,,252.50,229.47,232.03,250.38,244.13,,,,,,,,,,,239.55,190.50,264.62,294.24,293.76,212.20,226.78,233.65,244.53,212.95,197.86,189.44,246.42,256.62,287.15,252.69,272.96,,280.06,282.97,264.16,270.17,263.35,,,,262.28,226.21,268.28,,272.01,210.06,188.49,,,
2023-09-26 22:33:15.758000,L8,269.15,262.39,230.50,258.07,238.78,261.11,269.67,250.03,209.77,252.70,256.32,262.00,269.66,266.95,275.17,268.48,279.74,278.61,277.08,286.37,296.53,300.07,298.96,303.08,303.70,306.51,211.85,,,,,,,,,,,225.05,271.97,273.26,273.03,268.82,273.52,272.50,275.08,250.21,269.18,274.07,274.62,275.76,233.11,245.76,242.15,263.77
2023-10-05 22:27:04.875000,L8,,,,,,,,,,,215.83,244.17,228.26,236.64,267.59,237.05,243.28,254.50,275.06,224.54,291.01,295.84,294.84,291.34,299.64,306.53,300.07,242.83,235.72,274.80,208.74,264.33,286.23,273.56,268.89,197.69,279.23,293.24,305.85,,,,,,,,,209.77,260.59,255.89,163.43,226.28,236.90,253.66
2023-10-29 22:27:09.154000,L9,255.15,223.64,218.94,249.69,224.62,231.41,213.80,166.91,199.10,234.45,220.71,250.54,232.80,241.96,258.54,241.96,246.66,278.14,274.61,268.35,293.13,294.88,295.05,301.99,297.45,306.43,301.94,271.90,247.60,281.70,280.87,267.72,287.12,281.65,274.51,229.31,280.88,301.92,305.20,270.31,,,,,,,,269.36,272.11,263.23,192.04,232.94,241.15,253.79
2023-11-30 22:27:16.547000,L9,244.23,219.11,221.05,227.01,,,,165.25,195.16,234.96,220.48,246.09,229.18,232.23,247.91,231.61,244.93,265.05,274.61,268.62,292.74,291.39,294.69,300.52,295.71,305.39,300.35,281.27,237.11,273.79,280.05,264.28,282.35,277.31,262.38,242.73,218.19,290.59,299.67,,,,,,,,,209.75,272.08,260.61,165.65,225.36,234.34,240.88
2024-04-14 22:26:30.529000,L8,,,,,,,,,,,,,,,,,,,138.69,184.44,183.06,152.64,192.10,203.14,222.18,236.09,216.93,226.28,164.40,187.97,232.40,253.25,286.08,239.88,226.50,,289.47,285.21,255.36,,,,,,,,,,,,,,,
2024-05-08 22:26:34.592000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.26,258.18,207.22,199.25,,300.01,280.38,244.24,,,,,,,,,,,,,,,
2024-08-04 22:26:32.692000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.95,254.48,205.82,200.31,,295.49,275.19,207.38,,,,,,,,,,,,,,,
2024-08-12 22:26:33.739000,L9,243.34,255.65,181.24,250.72,223.23,230.92,247.57,244.09,,,227.57,192.84,227.31,,,,,,,177.53,192.93,170.83,198.74,229.17,217.30,226.61,242.29,223.75,161.95,191.41,257.98,249.68,275.57,261.48,282.06,,296.85,280.82,263.54,264.76,264.55,263.68,,,269.29,214.77,259.33,268.87,262.86,263.40,261.72,,,
2024-08-20 22:26:43.417000,L8,,,190.61,245.77,221.65,242.06,248.93,,,,,250.18,228.88,,,,,,,,,,,,,,,,149.69,188.65,250.63,255.46,266.30,244.47,251.75,,291.84,282.29,260.95,269.07,265.55,,,,269.63,249.47,265.07,268.15,268.42,268.62,,,,
2024-09-12 22:33:02.872000,L8,,,,,,,,,,,,,,,,,,,201.64,192.33,200.98,176.24,195.35,204.62,221.42,234.34,220.15,229.79,,,,259.14,277.35,250.04,267.57,,280.01,281.12,258.56,,,,,,,,,,,,,,,
2024-09-13 22:26:48.444000,L9,241.30,209.47,215.15,235.73,,,,,,,,,,,,,163.35,188.47,207.29,195.13,212.90,232.96,203.43,219.74,248.66,249.13,256.22,241.65,197.81,194.74,279.77,262.59,287.62,284.89,285.28,,277.27,293.99,305.21,269.27,,,,,,,,268.18,273.29,274.44,,,173.32,160.27
2024-09-20 22:32:56.435000,L9,272.98,267.04,263.81,262.54,271.94,274.46,271.54,256.79,217.41,253.05,256.87,262.28,268.45,,,,,,,,,,,,,,,,,,,249.17,260.16,204.93,206.71,,,,,275.74,274.50,279.54,275.89,276.90,280.84,263.60,271.91,272.22,274.22,271.48,,,,
2024-09-29 22:26:52.739000,L9,245.16,224.32,213.97,250.17,224.41,228.45,243.91,,,,233.53,247.36,230.75,,,,170.91,277.78,272.09,224.41,291.95,292.92,294.78,291.57,298.05,304.63,300.47,242.39,245.52,284.01,280.93,261.99,286.78,273.92,281.41,213.18,273.81,289.68,298.85,269.29,260.23,,,,,,,269.35,271.74,266.26,,,183.27,162.93
2024-10-15 22:27:00.905000,L9,239.99,202.41,218.94,199.49,214.42,191.76,178.07,,,,230.20,244.33,230.65,242.50,259.04,251.43,242.03,255.45,270.65,268.04,291.77,290.65,295.68,300.49,295.96,306.71,301.14,281.26,237.65,238.81,191.72,267.23,278.14,268.74,271.71,198.11,258.76,292.22,299.89,256.42,,,,,,,,213.02,256.16,260.76,165.97,227.00,240.03,250.87
2024-11-08 22:26:59.650000,L8,255.06,261.64,225.16,245.93,228.18,269.84,259.19,242.84,200.57,251.43,243.51,255.04,169.29,,,,261.69,270.43,274.93,276.72,292.05,293.48,295.77,139.02,,,175.40,221.20,212.68,281.57,280.96,270.71,278.70,265.26,299.47,225.87,271.59,293.05,301.03,268.79,264.33,,221.37,209.24,270.72,233.55,258.54,,,,,,,253.78
2024-11-24 22:27:09.131000,L8,291.01,282.08,,,276.13,287.25,288.56,,,,,,287.22,290.06,291.05,289.24,299.26,293.67,295.13,301.27,313.71,311.34,317.44,322.31,323.68,325.71,324.42,300.81,245.25,198.85,,,,,,,,,,270.89,,157.20,226.35,287.95,284.79,142.57,,299.06,293.42,294.21,288.47,275.84,294.99,299.50
2024-12-10 22:26:57.719000,L8,,,,,,,,,,,186.16,232.25,222.43,213.87,223.86,235.08,228.37,252.66,274.72,218.50,164.72,,292.63,280.82,288.90,304.86,290.15,211.25,,175.16,167.55,254.23,272.13,260.23,254.51,177.05,179.14,195.49,294.78,,,,,,,,,198.19,236.38,257.04,,218.83,224.83,231.72
2024-12-26 22:27:01.039000,L8,261.44,263.91,229.90,249.68,216.01,267.47,166.33,168.71,187.36,250.27,255.56,258.27,264.03,231.44,243.48,266.78,241.95,262.01,275.03,274.41,291.69,286.74,294.25,285.70,290.82,305.45,300.66,283.66,230.29,275.65,,260.43,276.86,267.83,259.32,198.56,264.23,286.13,303.28,260.22,,,185.83,163.21,179.03,204.89,,210.44,272.20,262.38,198.26,230.85,237.18,247.38
2025-01-11 22:27:03.988000,L8,267.67,259.00,225.05,249.88,,,,167.59,185.33,240.36,255.01,246.70,264.07,227.80,245.85,237.57,241.49,258.98,260.85,244.18,291.34,286.11,293.36,279.79,288.81,305.31,300.84,283.08,239.70,276.33,191.69,258.27,284.00,272.86,268.57,194.55,220.94,289.03,296.77,269.09,,,,,,,,268.24,263.42,260.77,193.13,228.44,220.74,250.95
2025-01-18 22:33:12.533000,L8,290.45,284.96,280.37,278.03,290.46,291.69,291.68,273.28,273.84,271.57,276.61,282.47,289.98,291.32,291.75,290.49,301.62,296.22,295.53,298.76,315.18,312.53,318.82,326.92,325.18,328.98,325.05,321.46,306.58,304.62,324.80,309.96,313.95,320.37,322.04,310.69,295.70,310.95,321.35,289.65,290.73,291.79,295.30,293.25,296.07,295.02,284.20,294.46,293.49,295.97,287.81,276.59,297.30,299.93
2025-01-26 22:33:18.026000,L9,265.00,260.72,222.52,251.44,,,,,193.57,250.76,255.43,256.24,265.16,,,259.50,248.36,268.15,275.55,272.52,291.89,287.44,294.02,287.10,297.52,302.91,300.73,286.67,208.50,276.12,279.14,263.45,276.49,267.36,262.86,183.94,,,,254.51,,,,,,,,268.06,266.73,269.28,208.04,,246.00,248.02
