dates,satname,nzd0426-0000,nzd0426-0001,nzd0426-0002,nzd0426-0008,nzd0426-0009,nzd0426-0010,nzd0426-0011,nzd0426-0013,nzd0426-0014,nzd0426-0015,nzd0426-0016,nzd0426-0017,nzd0426-0018,nzd0426-0019,nzd0426-0020,nzd0426-0021,nzd0426-0022,nzd0426-0023,nzd0426-0024,nzd0426-0025,nzd0426-0026,nzd0426-0027,nzd0426-0028,nzd0426-0029,nzd0426-0030,nzd0426-0031,nzd0426-0032,nzd0426-0033,nzd0426-0034,nzd0426-0035,nzd0426-0003,nzd0426-0004,nzd0426-0005,nzd0426-0006,nzd0426-0007,nzd0426-0012,nzd0426-0036,nzd0426-0037,nzd0426-0038,nzd0426-0039,nzd0426-0040
2022-01-04 22:20:15.895000,L9,,298.48,291.51,282.69,276.40,277.75,294.99,244.33,224.76,208.89,214.13,213.71,209.76,201.45,208.60,211.99,212.93,205.09,219.96,213.94,212.48,287.75,295.39,291.47,284.82,290.58,302.64,303.23,297.64,286.14,277.77,271.81,281.34,275.20,266.30,287.05,284.20,,,,
2022-01-12 22:20:13.302000,L8,322.90,323.87,316.67,312.80,314.13,313.78,320.59,303.22,305.54,301.43,299.73,305.97,308.99,308.57,302.42,305.83,317.05,318.48,315.92,313.60,315.29,312.23,320.07,316.63,310.56,318.47,332.77,333.08,326.44,316.38,310.78,314.59,307.70,305.42,299.11,312.04,310.14,299.10,220.01,232.65,232.36
2022-01-20 22:20:15.352000,L9,353.44,325.03,317.09,312.50,312.03,312.56,322.22,303.41,306.38,301.32,298.17,306.27,308.75,309.02,303.56,306.67,316.39,319.53,316.82,315.60,316.41,312.04,321.14,395.99,393.34,371.05,398.02,398.20,384.13,313.56,309.49,314.35,309.46,305.58,299.39,312.93,312.61,297.54,224.60,229.37,230.61
2022-01-28 22:20:07.765000,L8,324.79,324.91,318.51,313.84,312.83,312.35,322.52,303.54,307.28,301.88,299.25,305.69,309.13,309.38,303.66,307.34,317.09,320.84,316.62,315.42,315.48,313.29,321.08,316.87,312.73,325.30,326.16,332.32,323.81,314.95,309.62,314.95,308.41,305.27,299.68,312.98,307.91,298.60,225.50,234.04,229.01
2022-02-13 22:20:04.573000,L8,320.56,330.09,317.28,315.00,315.19,314.20,319.45,304.34,304.80,299.71,298.74,305.26,309.65,307.70,301.96,304.86,317.61,320.62,316.14,316.48,315.11,313.34,324.35,319.32,311.76,319.07,381.91,366.55,323.83,317.40,310.18,319.29,306.70,352.86,352.65,311.82,310.76,299.07,219.00,228.38,233.41
2022-03-01 22:20:00.590000,L8,332.11,321.25,317.06,313.75,314.01,317.71,321.66,303.22,304.77,300.88,297.59,304.24,306.43,306.28,302.92,305.67,314.98,317.49,315.74,313.46,314.91,312.14,320.06,314.26,311.54,313.20,329.18,326.98,323.18,310.66,310.82,314.63,307.52,305.45,299.29,312.29,308.77,296.45,220.23,227.24,235.06
2022-03-09 22:20:01.331000,L9,292.14,301.65,294.15,289.27,279.93,284.11,297.89,231.93,218.06,197.40,201.33,201.90,194.73,276.36,274.62,275.51,290.28,286.20,287.82,284.35,283.95,283.01,294.84,292.27,285.26,291.13,303.80,303.60,298.12,287.52,282.94,284.49,283.35,277.58,273.59,289.90,284.64,273.52,,,
2022-03-17 22:19:53.789000,L8,278.32,306.26,295.80,,276.35,287.30,302.59,272.34,264.52,,,,268.48,200.84,266.20,269.35,290.65,290.48,265.04,276.34,277.92,280.39,274.55,268.11,209.15,224.99,300.49,280.98,,,280.27,271.14,,,,291.68,,,,,
2022-03-25 22:19:56.534000,L9,,,292.47,282.94,269.31,,,,276.19,274.01,270.35,268.41,211.04,268.69,266.87,270.15,206.57,287.48,287.25,279.57,282.72,279.17,281.68,281.88,270.43,240.48,225.85,297.02,292.96,283.29,276.67,277.17,278.21,272.29,267.40,,280.52,,,,
2022-04-02 22:19:43.573000,L8,,301.51,293.75,287.00,276.13,276.96,297.16,270.58,278.83,276.24,271.90,275.69,274.25,274.58,271.11,273.56,289.16,291.54,290.09,284.84,287.41,288.43,293.04,291.34,282.72,289.76,302.81,175.70,297.22,285.58,280.47,280.73,282.10,276.38,272.58,288.02,282.28,256.83,,,
2022-04-26 22:19:44.760000,L9,,297.74,296.65,284.76,255.18,,,,236.02,274.98,267.12,267.90,268.85,263.48,262.48,222.18,281.50,284.74,287.96,280.15,283.72,283.59,292.26,288.79,279.17,281.70,298.86,296.34,294.36,282.12,282.30,280.11,279.62,273.28,266.89,,280.14,,,,
2022-09-09 22:20:35.372000,L8,307.35,304.68,296.11,280.36,272.76,284.68,301.01,233.28,223.64,209.72,211.98,211.31,206.01,199.98,209.47,211.45,207.14,279.55,284.24,281.22,282.80,287.22,292.85,290.05,274.05,285.75,294.90,300.33,292.65,283.48,283.50,277.91,281.16,276.13,271.32,289.63,273.54,,,,
2022-11-04 22:20:24.254000,L9,326.62,333.64,359.95,368.40,319.15,320.88,327.98,302.99,306.38,301.49,299.75,306.18,308.93,306.88,384.13,381.92,378.08,395.87,382.68,314.88,315.22,375.68,394.80,390.65,378.07,384.33,377.42,382.65,379.69,361.28,368.44,364.03,312.00,312.05,347.64,324.11,362.46,374.62,370.51,369.41,238.94
2022-12-22 22:20:23.268000,L9,317.94,328.93,314.94,314.51,315.95,317.46,325.18,300.47,305.18,302.26,300.62,305.92,308.91,308.87,303.22,306.91,316.52,319.03,316.88,315.64,315.45,316.20,323.58,317.09,310.69,324.95,327.38,335.75,319.65,314.56,307.47,315.77,354.06,340.60,339.48,313.57,306.98,298.91,221.79,233.91,235.30
2022-12-30 22:20:24.536000,L8,325.06,322.44,319.34,313.14,315.13,317.79,324.05,301.40,304.20,302.11,299.96,306.04,309.02,308.78,303.30,306.59,316.29,318.57,317.37,314.98,316.22,312.67,323.29,314.90,311.44,318.54,330.71,326.65,321.48,312.67,309.02,317.72,311.36,307.87,298.84,313.16,306.96,403.41,400.15,393.28,388.13
2023-01-07 22:20:26.525000,L9,202.30,324.89,321.28,314.25,315.59,317.63,324.69,300.70,304.66,301.27,298.90,305.17,307.81,307.87,303.97,307.25,315.54,320.56,318.39,316.86,316.63,316.34,321.63,314.95,310.21,323.34,327.70,332.04,322.16,315.59,312.25,319.41,311.29,309.93,299.80,313.52,308.76,297.88,223.82,230.76,236.61
2023-01-15 22:20:17.720000,L8,325.29,321.74,318.19,313.15,313.82,315.79,324.24,299.24,303.13,299.82,298.70,304.60,306.70,306.11,301.84,305.52,313.79,317.49,315.92,315.54,314.52,315.50,321.12,314.28,309.23,319.90,324.75,327.97,319.01,312.56,309.21,316.59,308.66,306.28,298.59,311.48,305.04,296.80,221.85,230.44,234.09
2023-01-23 22:20:20.544000,L9,325.56,330.97,319.03,314.01,314.39,318.15,323.97,301.48,303.33,301.25,299.27,305.88,307.26,308.73,302.98,306.32,317.25,318.51,317.55,314.25,315.46,312.98,320.54,313.23,309.22,317.73,326.12,327.69,317.87,312.04,309.00,314.95,309.64,307.09,299.52,313.31,306.63,295.75,227.16,228.35,235.52
2023-02-08 22:20:30.253000,L9,330.50,329.82,338.07,391.17,313.70,315.73,324.02,303.14,304.79,301.29,300.98,306.20,308.42,308.32,303.96,399.43,395.11,393.94,406.02,403.83,394.17,396.28,394.53,384.57,387.30,315.01,325.27,324.36,318.10,312.49,308.12,365.89,368.94,362.62,368.99,315.93,306.77,296.36,225.03,230.56,237.71
2023-02-16 22:20:13.766000,L8,324.12,331.15,317.85,316.59,315.98,317.33,325.21,303.36,305.48,301.79,299.63,306.40,309.28,308.28,303.84,307.23,317.31,320.64,317.75,316.57,316.18,315.63,322.32,316.96,312.13,317.66,325.69,331.58,319.39,314.69,309.76,318.73,309.59,308.48,299.35,317.19,307.82,299.04,224.99,231.10,236.37
2023-02-24 22:20:15.533000,L9,320.12,325.06,321.26,315.05,314.76,316.28,325.24,301.80,305.00,300.93,300.56,305.38,308.91,307.89,303.25,305.51,316.15,319.35,316.59,314.94,314.67,313.48,320.63,316.52,310.46,318.61,325.39,330.56,320.40,315.35,309.29,316.03,308.43,306.55,299.29,314.38,306.19,302.96,222.26,235.82,233.74
2023-03-28 22:19:57.226000,L9,,298.35,293.74,290.06,281.50,,297.25,274.26,278.32,274.75,273.24,276.53,273.88,277.59,271.31,276.46,288.67,291.39,288.64,285.86,287.49,288.29,293.98,291.03,282.11,289.56,300.53,303.13,294.99,286.70,280.19,283.46,281.72,277.60,273.46,287.50,281.21,260.17,,,
2023-04-05 22:19:40.549000,L8,307.33,311.67,300.68,294.40,286.29,289.09,303.73,231.87,220.07,204.43,209.09,206.82,194.94,281.44,275.62,282.20,291.92,296.09,293.47,290.32,290.10,291.69,296.34,294.21,286.01,293.92,304.89,305.66,297.56,289.04,287.83,290.27,284.82,284.36,278.99,291.83,284.08,273.53,191.40,198.90,202.57
2023-04-13 22:19:50.783000,L9,,303.20,297.11,281.66,261.82,,,,272.45,225.82,267.98,267.79,266.94,262.57,261.55,262.09,283.10,283.51,286.75,280.65,283.56,285.09,294.50,289.51,281.69,286.57,299.96,299.03,295.44,283.47,282.03,280.38,278.96,272.75,267.52,,281.62,,,,
2023-05-23 22:19:17.699000,L8,,312.44,307.69,279.48,,,,,,271.59,268.01,267.34,268.26,251.96,257.27,258.41,278.76,284.99,285.77,281.95,283.03,287.39,290.56,293.25,278.96,281.34,295.90,300.03,289.35,284.75,289.62,282.08,280.75,273.78,268.59,,273.93,270.01,,,
2023-06-08 22:19:24.116000,L8,,292.25,311.20,292.97,,286.64,306.42,278.11,280.50,280.99,273.86,273.32,274.16,263.83,265.32,271.71,287.04,286.81,289.75,284.77,289.67,290.45,296.34,293.15,285.04,284.75,301.25,301.25,298.73,234.71,293.06,291.58,286.23,283.59,277.80,300.00,282.62,269.11,,,
2023-06-16 22:19:18.751000,L9,,298.62,309.46,283.67,,,,,270.52,240.38,272.41,268.72,269.41,258.41,,253.52,278.27,282.19,286.34,280.90,282.95,286.25,290.46,292.57,277.86,279.98,299.17,299.98,232.01,286.24,291.11,284.66,282.25,275.12,270.03,,278.88,264.65,,,
2023-07-26 22:19:47.089000,L8,349.48,388.97,412.00,320.97,317.96,323.96,368.64,373.07,311.43,308.23,305.22,309.16,312.21,382.45,382.51,382.29,418.35,422.54,426.27,410.70,400.50,396.80,390.85,387.45,378.91,386.30,372.44,374.22,357.36,352.74,415.04,411.12,395.68,312.02,306.59,370.07,347.66,357.76,329.95,346.80,332.73
2023-08-27 22:19:59.676000,L8,,306.27,298.25,281.87,264.31,,296.49,247.76,233.26,224.82,219.81,218.58,218.80,208.04,220.76,221.79,211.01,274.63,284.58,278.69,282.91,285.76,290.96,289.08,273.60,281.72,289.83,293.54,294.25,280.92,284.35,277.60,279.49,273.80,267.43,288.57,277.66,,,,
2023-09-12 22:20:01.977000,L8,306.84,308.90,297.43,282.41,266.24,,302.69,242.31,274.20,272.19,268.25,263.29,259.48,,,,,,,270.24,273.26,280.11,290.60,291.09,275.71,286.09,294.14,296.97,293.38,282.91,287.66,283.17,282.02,259.57,,289.49,278.91,,,,
2023-10-06 22:20:06.973000,L9,,295.47,288.05,272.93,254.85,275.11,294.42,,241.15,265.10,253.79,223.82,252.82,,,248.72,266.42,271.58,279.94,273.37,278.63,278.29,285.99,281.38,271.83,277.43,287.91,285.85,290.72,273.35,274.46,276.03,274.98,266.69,261.44,280.39,263.65,248.47,,,
2023-10-30 22:20:12.688000,L8,323.21,326.11,316.42,313.02,314.40,318.05,324.12,303.77,304.16,300.37,298.41,304.90,307.75,307.81,302.57,305.40,315.20,317.37,316.36,314.22,315.80,312.40,324.22,316.85,314.36,316.56,329.82,328.90,323.60,312.34,307.13,316.93,309.26,307.31,299.69,316.25,310.03,304.21,220.50,229.08,236.28
2023-11-23 22:20:17.141000,L9,325.52,346.08,316.95,312.20,313.57,315.56,319.25,301.66,303.31,298.82,297.71,306.22,306.90,307.20,301.79,305.73,315.61,316.32,315.46,312.97,315.56,312.49,323.00,313.23,314.33,316.33,340.68,329.09,319.47,310.87,304.13,354.04,357.26,303.59,296.86,312.22,306.03,292.96,222.52,226.75,234.07
2023-12-09 22:20:14.489000,L9,331.91,340.49,344.92,376.42,375.13,375.02,387.44,337.85,392.81,388.35,391.20,385.98,386.89,384.34,385.19,375.09,388.50,371.76,379.05,368.52,364.77,385.77,388.82,374.51,378.33,389.80,386.70,379.07,351.29,352.81,348.67,361.22,361.60,356.32,359.18,383.20,358.52,355.48,354.65,356.39,356.00
2023-12-17 22:20:12.171000,L8,,,290.40,292.30,255.43,282.56,310.20,291.34,293.16,286.81,283.45,290.85,294.12,293.35,293.04,294.99,302.43,303.05,296.19,291.89,290.05,283.99,265.83,274.73,267.01,,,,,,280.48,276.22,281.26,274.31,272.18,304.12,,,,,
2024-01-26 22:20:14.221000,L9,311.90,314.26,299.92,296.30,296.55,297.34,306.79,223.22,208.71,200.18,205.90,200.69,189.64,289.95,286.03,289.68,295.60,200.33,220.64,228.35,214.14,208.13,195.65,194.27,283.61,293.84,297.67,295.11,284.34,277.90,287.83,301.92,292.42,292.87,284.76,298.30,,,,,
2024-02-19 22:20:03.384000,L8,279.74,299.55,295.73,292.22,290.78,290.16,300.97,228.82,216.14,199.05,207.13,202.54,185.58,284.68,281.00,284.78,293.21,297.77,294.11,292.38,292.83,291.96,297.27,292.72,287.64,295.94,301.54,303.91,293.87,286.66,275.96,289.85,284.10,283.97,278.93,287.80,283.32,,,,
2024-02-27 22:20:07.716000,L9,,297.35,292.06,290.64,285.97,,297.07,276.81,279.21,275.94,276.50,280.52,279.62,282.57,277.06,281.33,291.35,206.76,205.86,213.66,191.32,289.79,295.05,290.79,284.72,291.53,301.05,302.99,295.52,226.13,276.89,283.47,281.25,279.49,275.74,288.71,281.82,259.36,,,
2024-03-22 22:19:42.401000,L8,,297.78,292.03,282.20,,,287.81,278.81,272.93,270.23,269.24,274.17,275.25,277.55,277.16,277.39,283.87,291.65,294.78,286.69,284.65,283.29,288.38,289.82,289.63,287.97,286.69,291.44,289.45,285.79,274.35,280.48,283.95,284.00,271.60,288.03,,,,,
2024-04-07 22:19:35.570000,L8,,284.82,297.64,291.80,285.76,,300.01,241.06,226.06,212.74,215.96,214.99,203.52,180.31,208.43,210.41,200.74,297.33,293.19,290.63,289.56,290.89,294.61,291.49,284.92,290.61,298.68,302.35,292.22,285.91,281.18,285.37,282.91,280.49,276.11,290.60,280.03,267.17,,,
2024-05-25 22:19:02.688000,L8,325.39,330.06,349.11,307.32,304.67,307.65,316.45,297.74,297.55,294.93,293.23,299.84,300.90,298.57,297.92,287.17,302.93,309.54,303.25,243.29,185.20,277.64,303.88,297.89,366.31,381.08,360.47,171.77,346.63,300.25,299.08,328.44,318.31,309.04,295.24,311.34,291.64,287.35,210.22,212.87,213.02
2024-06-10 22:19:04.394000,L8,,,307.05,292.52,,,304.61,252.25,236.97,231.13,223.46,218.68,222.57,209.02,221.82,225.18,215.81,190.77,219.49,218.93,216.74,289.52,295.85,292.91,288.43,282.86,300.40,301.05,296.05,284.86,293.76,289.68,285.90,282.67,272.59,302.56,280.23,249.25,,,
2024-07-04 22:19:15.863000,L9,,311.87,308.04,282.08,,,,,273.95,276.35,230.21,269.69,266.36,,,253.35,274.79,281.70,286.42,279.79,282.78,282.60,290.28,288.24,282.10,273.12,296.05,293.93,290.20,279.75,290.33,282.12,280.57,274.14,267.16,,279.22,,,,
2024-07-12 22:19:24.745000,L8,,,307.63,292.40,,,,,266.13,280.29,265.14,220.86,266.41,256.16,257.99,263.37,213.70,282.52,287.11,286.18,213.82,283.77,287.30,295.01,282.46,,296.98,298.09,278.72,,291.87,286.17,287.08,284.00,275.96,,,,,,
2024-07-20 22:19:26.642000,L9,,,306.75,275.85,,,,,264.26,270.25,226.61,260.06,248.14,,,,264.97,274.47,277.00,274.66,273.21,275.43,280.97,284.08,273.75,177.17,284.51,291.88,281.76,277.39,286.78,275.03,273.74,265.77,258.25,,262.52,,,,
2024-08-13 22:19:38.484000,L8,,,294.27,275.43,,,,,267.30,269.47,261.33,224.83,258.53,,,252.42,268.74,276.84,279.38,275.84,276.47,278.17,284.99,283.52,270.60,273.50,290.59,292.12,285.43,276.91,275.39,273.26,272.91,268.48,260.81,,247.32,,,,
2024-08-29 22:19:45.744000,L8,317.88,320.31,322.51,304.49,290.75,302.13,314.30,270.84,,,,,,,,,,,,,,,,,,,,,,,297.60,302.66,291.08,296.09,289.73,305.61,,,,,
2024-11-17 22:20:02.598000,L8,,,291.49,284.53,280.09,274.28,294.99,270.58,278.09,271.85,272.86,222.33,279.92,278.36,275.02,281.41,289.55,293.86,289.28,288.10,210.81,286.33,292.37,285.43,285.11,293.77,297.81,300.63,286.73,279.60,266.57,283.01,279.05,277.34,272.23,282.37,276.71,,,,
2024-12-27 22:20:09.787000,L9,320.34,321.38,315.23,315.09,314.43,314.24,323.40,307.44,308.44,303.38,303.88,310.10,313.93,311.93,310.11,311.44,320.64,323.81,323.33,319.49,317.82,317.24,322.60,318.08,315.50,320.79,326.42,329.55,321.70,317.16,309.46,316.56,311.25,317.54,302.41,316.07,309.33,301.26,226.54,239.63,235.79
2025-01-04 22:20:02.767000,L8,328.16,326.90,320.42,324.06,319.16,349.85,324.46,307.89,309.44,305.86,303.25,311.18,315.24,313.88,313.71,315.08,322.72,325.22,327.24,320.83,319.59,316.52,324.39,317.32,317.10,320.57,331.25,328.70,321.34,314.04,317.82,319.59,310.71,313.46,299.92,315.49,311.36,302.59,235.10,238.39,359.86
2025-01-12 22:20:09.312000,L9,279.38,296.88,292.65,291.24,291.22,278.59,296.39,240.35,227.10,216.32,221.53,216.66,210.30,196.63,203.73,208.06,199.59,301.08,297.85,295.66,292.89,293.61,299.34,294.63,291.04,298.81,303.41,306.29,296.37,292.03,276.50,290.17,284.14,285.23,275.12,293.10,284.52,270.39,,,
2025-01-20 22:20:01.302000,L8,270.61,200.07,290.94,288.20,284.89,273.34,293.60,237.19,225.07,211.54,218.46,212.28,218.22,195.14,206.51,205.08,196.91,215.04,211.05,217.63,289.91,291.00,297.90,291.22,286.96,295.77,300.54,302.64,294.86,223.66,274.93,288.83,282.07,282.20,271.74,287.08,241.08,,,,
2025-02-13 22:20:10.653000,L9,,296.07,292.86,291.42,283.65,245.88,293.71,236.79,220.46,204.23,211.85,204.02,194.56,281.55,276.74,278.45,293.30,294.44,295.78,290.92,291.17,291.21,298.55,291.96,287.56,292.14,302.19,303.41,297.57,285.94,278.27,288.58,282.94,280.89,271.29,290.29,244.15,,,,
2025-02-21 22:19:55.138000,L8,,262.99,292.09,282.82,203.59,,,272.13,276.06,271.02,274.02,274.22,274.75,275.12,272.63,273.42,290.11,292.11,289.12,222.05,286.13,286.99,295.38,291.04,282.88,293.38,298.49,301.61,293.92,285.97,272.81,283.45,279.65,276.39,268.02,,221.06,229.35,,,
2025-03-25 22:19:39.831000,L8,331.89,326.91,334.94,324.43,322.83,322.88,329.86,308.54,308.20,302.97,300.63,308.86,311.57,312.71,313.65,318.56,325.88,329.29,327.58,329.50,321.96,317.02,323.26,315.46,317.75,317.54,325.99,322.64,315.60,311.21,317.19,319.08,342.81,345.81,318.37,317.99,309.92,294.94,231.65,218.35,206.18
2025-04-10 22:19:34.602000,L8,,301.95,295.52,189.34,284.00,,293.20,271.24,277.57,272.40,276.46,281.26,281.06,281.14,276.86,279.99,291.75,298.44,293.94,292.74,291.06,292.51,296.42,293.77,286.38,291.95,301.56,303.38,292.86,285.83,281.97,283.27,281.56,278.70,273.21,292.17,280.42,,,,
