dates,satname,nzd0537-0000,nzd0537-0001,nzd0537-0002,nzd0537-0003,nzd0537-0004,nzd0537-0005,nzd0537-0006,nzd0537-0007,nzd0537-0034,nzd0537-0035,nzd0537-0036,nzd0537-0037,nzd0537-0038,nzd0537-0039,nzd0537-0040,nzd0537-0041,nzd0537-0042,nzd0537-0043,nzd0537-0044,nzd0537-0045,nzd0537-0046,nzd0537-0047,nzd0537-0048,nzd0537-0049,nzd0537-0050,nzd0537-0051,nzd0537-0052,nzd0537-0053,nzd0537-0054,nzd0537-0055,nzd0537-0056,nzd0537-0057,nzd0537-0058,nzd0537-0059,nzd0537-0060,nzd0537-0061,nzd0537-0062,nzd0537-0063,nzd0537-0064,nzd0537-0065,nzd0537-0066,nzd0537-0067,nzd0537-0068,nzd0537-0069,nzd0537-0070,nzd0537-0071,nzd0537-0072,nzd0537-0073,nzd0537-0074,nzd0537-0075,nzd0537-0076,nzd0537-0077,nzd0537-0078,nzd0537-0079,nzd0537-0080,nzd0537-0081,nzd0537-0082,nzd0537-0083,nzd0537-0084,nzd0537-0085,nzd0537-0086,nzd0537-0087,nzd0537-0088,nzd0537-0089,nzd0537-0090,nzd0537-0091,nzd0537-0092,nzd0537-0093,nzd0537-0094,nzd0537-0095,nzd0537-0098,nzd0537-0099,nzd0537-0100,nzd0537-0104,nzd0537-0105,nzd0537-0106,nzd0537-0107,nzd0537-0108,nzd0537-0109,nzd0537-0110,nzd0537-0111,nzd0537-0112,nzd0537-0113,nzd0537-0114,nzd0537-0115,nzd0537-0116,nzd0537-0117,nzd0537-0118,nzd0537-0119,nzd0537-0120,nzd0537-0121,nzd0537-0122,nzd0537-0123,nzd0537-0124,nzd0537-0125,nzd0537-0126,nzd0537-0127,nzd0537-0128,nzd0537-0129,nzd0537-0008,nzd0537-0009,nzd0537-0010,nzd0537-0011,nzd0537-0012,nzd0537-0013,nzd0537-0014,nzd0537-0015,nzd0537-0016,nzd0537-0017,nzd0537-0018,nzd0537-0019,nzd0537-0020,nzd0537-0021,nzd0537-0022,nzd0537-0023,nzd0537-0024,nzd0537-0025,nzd0537-0026,nzd0537-0027,nzd0537-0028,nzd0537-0030,nzd0537-0031,nzd0537-0032,nzd0537-0033,nzd0537-0096,nzd0537-0097,nzd0537-0101,nzd0537-0102,nzd0537-0103,nzd0537-0130,nzd0537-0131,nzd0537-0132,nzd0537-0133,nzd0537-0134,nzd0537-0135,nzd0537-0136,nzd0537-0029,nzd0537-0137,nzd0537-0138
2006-02-08 22:17:21.928000,L5,,,,,,,,,,528.14,501.97,484.40,487.16,481.86,479.92,483.09,482.87,481.67,485.95,486.56,487.90,485.04,481.75,480.22,473.00,460.93,449.42,451.41,457.27,461.16,470.13,479.43,483.22,479.56,478.39,478.47,473.05,467.51,446.83,442.26,449.37,442.10,435.29,427.23,423.13,414.15,407.14,401.81,397.19,389.15,384.55,376.04,370.54,363.44,353.96,338.55,343.04,349.88,356.70,363.70,361.59,357.16,347.54,328.49,314.98,292.58,280.34,257.96,314.83,176.44,,,,,,151.19,253.44,261.27,266.25,253.10,238.03,203.46,221.59,229.03,238.99,275.32,312.42,320.19,307.58,286.98,163.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.66,210.57,,,,,,,,,,,,,
2006-03-12 22:18:01.902000,L5,,,,,,,,,,533.40,510.41,493.75,489.46,475.82,475.25,476.66,475.82,474.88,476.58,479.97,478.39,475.82,482.85,479.49,472.69,467.13,453.78,454.20,461.91,467.52,475.18,484.78,487.92,479.36,476.13,470.91,470.30,459.51,439.29,435.70,441.11,435.66,428.54,423.41,417.92,417.14,411.78,406.92,401.83,395.17,390.87,380.08,376.23,369.60,360.67,335.15,340.04,344.79,351.70,360.79,362.73,351.25,341.99,324.30,311.48,290.97,279.14,262.62,311.84,259.48,,,,,,,256.04,259.46,265.60,250.76,242.41,209.60,217.65,233.59,237.44,272.05,307.53,314.52,303.74,276.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.21,212.94,,,,,,,,,,,,,
2006-04-13 22:18:38.042000,L5,,,,,,,,,,,523.14,498.59,496.83,491.76,489.83,494.63,489.16,489.97,490.67,494.74,489.08,492.15,494.43,485.55,482.14,473.51,465.47,465.07,471.95,469.99,481.51,491.27,494.57,494.39,486.49,490.94,481.54,470.06,451.21,452.98,455.99,445.49,442.15,436.13,428.18,416.06,413.38,412.93,407.17,399.36,399.15,388.16,381.09,375.07,365.91,352.83,354.49,359.36,365.13,368.89,371.60,360.14,352.47,338.64,322.75,298.37,288.47,271.71,324.55,309.57,178.30,201.31,258.77,265.03,246.49,240.99,269.75,276.01,276.31,259.80,250.23,210.62,227.46,245.62,245.58,279.59,314.66,325.62,306.56,283.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.79,226.68,286.48,281.50,273.36,,,,,,,,,,
2006-05-31 22:19:19.777000,L5,,,,,,,,,,,516.12,489.78,489.10,485.66,488.47,485.89,483.60,489.21,493.09,495.29,489.80,489.89,496.83,480.58,463.94,462.44,447.69,446.49,452.86,456.38,471.32,478.21,482.51,480.58,478.72,474.80,468.55,456.21,446.06,446.72,448.98,439.70,431.15,426.47,423.49,414.60,404.87,397.42,393.78,387.53,382.70,380.52,376.39,362.20,354.00,341.69,348.81,347.87,358.30,361.96,360.19,350.92,342.43,326.75,323.80,298.20,287.39,271.29,321.39,297.58,153.92,160.45,225.06,245.41,250.13,226.75,264.58,259.81,268.40,249.55,256.79,226.61,219.70,248.35,242.11,280.16,305.39,314.23,301.20,168.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.18,213.49,277.48,286.89,269.16,,,,,,,,,,
2006-07-27 22:13:58.731000,L5,409.65,403.09,191.40,188.24,192.47,192.62,191.92,411.71,402.59,393.53,377.24,357.69,334.22,344.66,351.57,346.95,347.90,355.21,360.58,379.32,390.75,385.66,388.88,393.55,386.00,379.13,387.15,383.07,380.41,400.81,405.51,443.87,422.80,434.11,437.10,432.76,437.09,440.44,426.84,414.19,418.82,438.73,431.86,427.94,437.01,428.15,431.64,420.18,417.26,428.77,426.29,430.29,429.64,428.15,426.75,421.75,407.04,422.75,426.09,435.97,444.05,450.28,445.36,438.70,433.27,426.24,396.38,391.65,394.53,450.63,361.79,322.51,380.30,392.92,378.74,388.37,387.59,332.52,352.81,294.14,465.03,462.65,464.04,454.40,454.60,479.94,521.23,,394.73,365.10,464.10,311.60,300.07,373.35,368.17,325.29,201.11,199.35,195.84,404.92,433.06,410.83,421.47,405.04,405.35,402.55,405.20,414.11,401.43,411.86,410.85,406.93,399.23,393.65,388.91,383.85,375.99,380.83,387.83,389.42,395.44,393.34,394.74,398.26,436.83,342.10,429.13,441.55,398.38,211.53,242.30,389.58,420.23,449.49,460.20,469.93,390.06,471.22,463.69
2006-08-03 22:20:15.113000,L5,512.35,514.68,518.79,514.37,507.54,497.20,487.62,,,527.48,501.99,487.08,488.04,484.53,475.85,476.75,476.09,477.55,482.92,488.16,486.91,476.82,481.28,480.41,466.34,455.01,454.74,455.77,457.41,454.98,465.00,478.20,479.21,480.42,477.21,469.74,470.91,453.79,440.28,438.69,439.30,431.19,432.79,427.06,414.37,418.64,408.41,407.42,401.14,404.27,439.46,384.78,367.50,376.43,382.89,409.77,410.07,448.63,433.84,453.86,443.07,439.01,398.15,398.52,404.98,377.30,341.47,341.25,344.82,311.78,315.81,239.90,237.17,260.55,263.13,261.25,315.21,258.71,266.10,275.56,279.75,,,193.91,224.56,269.46,306.35,277.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.79,293.52,287.69,260.03,261.34,,,,,,,,,,
2006-08-28 22:14:23.601000,L5,401.41,399.47,205.83,163.78,184.44,192.76,189.10,166.92,399.76,394.83,381.17,363.57,341.14,351.09,354.75,353.44,343.98,354.86,362.39,369.09,377.66,382.46,384.38,387.27,383.41,382.80,388.93,388.76,385.92,396.38,406.46,421.26,430.70,434.85,437.18,441.57,439.49,439.80,435.92,421.38,422.81,433.62,434.26,430.96,426.02,427.07,425.61,418.00,428.55,432.96,430.77,430.38,431.21,426.67,420.96,424.05,412.12,420.67,430.14,431.02,444.04,447.18,444.18,434.91,423.30,413.25,398.68,393.05,371.55,445.16,355.94,307.10,274.59,450.57,339.00,302.17,332.73,274.51,353.46,476.35,461.75,456.26,442.79,443.46,453.18,475.12,523.44,397.43,389.70,373.97,412.37,319.44,304.82,280.27,241.76,222.42,209.08,198.53,202.26,405.43,403.55,401.02,409.91,403.88,403.80,410.78,404.34,402.58,397.63,406.66,408.53,405.63,402.60,387.36,380.94,377.54,378.58,373.40,377.08,383.00,395.23,391.06,398.88,404.13,421.67,351.81,415.90,440.72,408.39,217.37,250.73,348.34,428.87,458.84,471.53,468.31,385.11,468.24,468.09
2007-01-26 22:21:54.849000,L5,,,,,,,,,,533.89,511.90,490.06,489.82,480.67,470.80,473.13,470.88,474.05,475.12,478.33,478.57,471.87,472.72,469.05,469.94,459.60,450.22,448.55,458.35,462.89,471.35,481.74,485.06,483.65,477.93,466.89,459.56,455.38,429.86,432.97,436.24,431.38,423.77,415.09,409.75,406.74,410.26,401.77,399.19,394.16,384.22,381.10,372.71,366.99,357.78,339.24,338.91,340.57,345.04,351.73,352.50,346.72,333.16,315.98,293.58,275.09,262.52,238.17,231.48,171.58,,,,,,,,,,,,,210.20,202.32,221.16,268.91,301.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.81,207.15,,,,,,,,,,,,,
2007-02-04 22:15:45.266000,L5,388.85,395.99,402.98,406.62,414.74,413.52,418.31,419.78,386.88,376.88,367.37,347.63,340.44,348.28,345.52,349.20,352.62,359.80,366.35,374.14,379.93,388.57,388.69,383.30,381.58,380.76,379.13,372.81,376.90,392.73,399.96,415.58,427.51,436.63,439.34,442.63,445.83,441.81,443.53,427.72,425.45,439.38,439.71,439.23,435.90,425.76,422.91,424.71,423.11,428.12,431.34,429.26,422.24,419.84,417.80,409.22,406.95,417.55,427.83,436.73,449.94,454.92,454.19,448.76,439.01,425.14,409.92,398.78,364.58,343.87,348.55,288.69,269.36,334.48,333.59,302.50,333.52,448.79,464.31,474.05,458.01,437.67,366.60,367.84,385.11,474.09,519.33,,397.33,326.40,322.03,314.13,298.05,275.46,233.99,209.48,198.24,200.45,208.00,419.70,417.84,413.22,409.05,403.39,401.85,402.36,398.46,394.08,384.74,396.25,397.51,399.71,398.08,396.80,390.55,388.56,386.25,385.11,387.27,392.55,390.72,389.94,393.27,394.40,301.00,340.20,267.82,281.07,317.35,221.77,239.14,364.01,436.17,461.18,467.74,469.01,392.48,464.33,462.95
2007-02-11 22:21:56.518000,L5,,,,,,,,,,,511.76,489.21,488.85,484.23,479.92,478.32,482.04,484.52,476.99,482.98,477.34,475.92,476.01,468.20,462.66,450.79,443.03,445.78,459.24,462.23,472.64,481.32,484.39,482.52,479.38,477.59,471.33,466.54,448.15,433.37,439.24,436.99,428.29,421.07,414.29,409.44,402.85,396.97,392.82,389.82,385.68,381.22,373.93,367.52,355.47,342.15,342.63,350.88,353.59,362.06,361.73,355.41,342.93,319.94,304.33,284.19,269.44,245.27,217.39,164.22,,,,,,,251.30,254.13,262.91,245.27,225.50,,424.25,396.59,393.13,266.04,306.24,211.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.58,201.31,,,,,,,,,,,,,
2007-10-02 22:13:42.645000,L5,400.35,407.10,409.89,411.73,410.08,410.04,413.81,412.99,401.14,391.92,386.38,367.86,346.09,356.68,353.94,348.40,353.41,359.81,370.52,376.18,384.68,387.16,384.19,391.45,398.61,393.24,392.81,390.10,393.66,404.38,416.01,428.24,434.10,440.93,443.27,443.42,441.63,441.09,439.10,428.76,430.80,439.96,440.49,437.84,434.57,433.88,433.78,437.10,435.76,433.63,434.91,434.32,437.80,429.46,430.38,429.16,416.52,427.54,430.75,434.63,446.57,451.47,445.82,444.97,434.84,422.57,402.11,399.12,383.68,384.47,366.46,314.94,282.83,437.15,343.99,318.06,356.70,452.43,463.08,477.91,464.23,458.58,436.02,449.54,454.91,481.36,477.14,435.48,329.58,338.82,332.20,324.79,318.57,289.83,246.88,225.79,206.69,204.50,212.01,412.80,409.95,408.14,409.85,411.26,417.44,409.33,407.37,409.30,396.82,412.42,411.36,406.00,396.71,386.26,378.50,382.74,381.57,382.81,387.12,386.39,395.88,403.93,405.56,409.46,326.25,352.88,397.21,404.41,418.46,220.09,236.97,312.55,438.71,462.46,469.43,478.04,389.01,476.16,470.76
2008-10-27 22:10:37.958000,L5,,,,,,,,,,530.83,508.87,484.73,488.58,481.03,474.59,475.63,474.00,473.16,483.08,482.39,480.86,476.66,472.89,474.98,470.61,463.16,454.68,450.60,459.88,465.23,471.17,480.36,484.06,479.51,482.56,474.46,467.51,465.09,441.70,438.11,443.14,439.49,431.43,421.62,416.49,413.47,410.00,406.77,396.61,390.70,385.18,376.90,372.30,365.74,360.21,343.87,348.18,349.52,351.25,356.45,355.57,349.75,340.27,320.86,309.74,286.23,272.89,245.12,226.01,177.94,,,,,,,246.97,254.90,261.67,241.68,216.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.99,211.07,,,,,,,,,,,,,
2009-01-31 22:12:28.607000,L5,,,,,,,,,,532.26,510.19,487.41,490.54,483.65,482.76,483.27,481.02,481.78,488.66,484.79,483.37,479.87,482.41,477.50,470.43,461.04,448.86,448.44,456.16,459.50,471.97,482.36,487.17,482.37,480.40,477.91,470.15,467.35,449.53,443.39,446.18,445.39,433.02,424.81,418.40,412.50,409.31,402.05,395.59,391.78,384.73,379.23,373.35,367.24,357.48,342.71,344.71,353.11,357.18,362.77,360.62,356.34,344.32,329.28,316.66,291.12,277.88,254.03,311.80,262.05,,,,,,,251.81,261.79,265.02,251.15,234.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.90,212.14,,,,,,,,,,,,,
2010-11-27 22:10:35.713000,L5,395.32,403.63,410.13,412.57,414.41,418.36,420.77,421.19,391.08,380.96,372.91,357.42,345.68,348.49,353.48,356.28,357.92,365.12,367.95,377.30,388.06,390.69,383.92,391.21,392.52,388.52,386.94,381.31,382.60,393.48,404.04,418.28,438.65,437.30,442.80,445.53,448.03,448.64,449.93,437.90,437.43,443.45,443.85,443.61,430.11,430.00,431.00,431.07,429.93,429.88,428.61,427.01,425.05,421.22,419.14,419.96,412.17,421.22,433.32,442.84,451.60,461.64,457.49,454.60,448.35,437.79,416.44,411.07,387.30,449.04,366.96,313.90,280.44,428.27,340.21,307.99,352.65,463.79,478.99,476.59,320.91,343.89,349.19,344.89,354.46,365.81,349.15,308.79,321.70,334.88,334.22,326.02,312.50,377.90,384.40,308.21,200.32,416.72,408.98,422.36,420.67,414.58,410.85,408.78,410.69,401.58,399.68,396.99,389.25,400.56,407.96,400.99,396.29,389.95,388.25,384.25,384.72,387.61,388.17,391.50,395.75,397.42,399.25,394.81,436.27,364.92,379.19,436.46,431.12,400.39,250.62,391.92,442.81,472.94,474.82,475.90,390.97,470.42,466.40
2010-12-20 22:16:50.270000,L5,,,,,,,,,,523.32,499.45,482.48,494.18,489.00,488.54,486.57,487.60,486.41,488.80,496.00,492.83,484.57,479.54,473.47,466.55,457.36,449.53,447.12,450.79,455.51,464.96,478.10,481.83,488.48,485.25,481.39,475.26,470.97,457.59,445.46,450.91,446.92,436.65,428.78,418.07,409.24,406.54,401.86,394.57,393.10,384.00,377.32,367.10,358.25,353.92,348.45,350.63,357.72,360.12,363.65,370.25,365.78,356.92,345.76,330.44,304.26,286.42,261.28,320.14,299.74,,,202.60,242.67,239.19,234.99,269.76,276.14,267.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.40,213.98,268.89,257.47,256.20,,,,,,,,,,
2011-01-21 22:16:54.354000,L5,,,,,,,,,,531.15,511.35,488.97,490.79,487.86,483.57,483.56,481.38,474.06,475.14,479.89,477.50,471.68,474.45,471.63,464.61,456.76,444.61,453.14,458.96,461.74,472.35,481.89,487.09,485.95,480.79,481.20,471.77,468.29,442.89,437.31,436.46,434.32,426.42,419.02,410.93,404.56,402.80,396.32,395.24,391.70,389.50,383.03,372.36,365.16,356.24,343.66,347.07,353.26,357.95,364.22,364.62,353.37,342.57,324.84,308.17,286.63,272.31,254.86,310.57,294.18,154.90,,202.42,150.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.00,207.33,205.79,173.98,235.84,,,,,,,,,,
2013-06-03 22:29:01.054000,L8,504.46,494.84,495.74,493.80,489.21,478.19,465.27,456.49,482.06,466.69,459.06,434.40,436.31,438.37,431.72,401.88,377.07,372.98,374.10,378.30,374.90,365.13,361.73,366.18,403.87,371.51,323.07,379.99,391.55,403.74,390.45,422.85,306.34,321.50,410.32,396.20,408.38,289.62,395.50,319.33,358.11,354.65,364.26,350.61,246.33,234.56,213.84,267.63,207.65,213.06,256.38,208.74,238.08,158.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.16,,,,,,,,,,,,,,,510.77,518.74,499.76,515.87,490.36,492.59,509.67,503.02,454.17,485.54,,,,,,,,,,,,,482.32,,
2013-08-22 22:29:00.806000,L8,,,,,,,,,,525.73,503.03,476.67,478.86,475.28,472.38,469.94,469.91,470.97,475.89,483.23,480.82,474.51,473.99,472.94,464.64,457.80,449.91,439.67,448.51,451.23,461.27,469.15,476.09,475.30,470.97,465.04,461.42,456.74,444.18,430.02,435.21,430.65,422.60,414.59,409.91,404.14,401.28,394.50,388.39,382.08,376.68,368.64,363.61,358.37,347.36,332.18,329.96,338.60,342.04,350.31,352.14,346.71,341.59,333.34,323.92,290.42,295.09,314.07,315.52,308.78,262.94,208.07,230.62,238.39,256.09,242.07,243.10,213.53,,,,,,,,224.27,298.52,290.89,263.29,247.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.26,212.65,275.45,278.02,267.37,,,,,,,,,,
2013-08-31 22:22:50.245000,L8,405.70,407.73,411.65,414.41,417.85,420.42,421.81,422.91,425.08,400.88,410.01,374.50,348.98,356.73,355.58,358.97,361.88,369.26,371.09,379.18,391.66,398.73,397.55,398.66,399.43,395.04,410.41,405.78,395.30,414.56,487.09,500.82,493.44,,,482.45,445.95,490.43,427.41,439.15,448.65,411.67,434.72,441.56,445.57,436.31,434.57,433.62,437.54,433.07,438.31,437.23,430.25,433.73,419.87,420.70,416.81,428.14,430.17,438.68,448.38,458.76,456.07,458.37,453.49,456.71,432.07,433.06,439.18,452.61,368.62,424.65,374.18,361.80,462.49,472.67,456.59,453.33,423.15,281.09,370.93,314.42,345.43,355.71,347.89,365.34,345.18,293.68,361.59,332.98,482.39,417.83,477.79,386.48,362.07,372.21,318.72,400.84,431.28,422.50,421.08,420.85,418.91,418.89,417.60,417.14,412.63,414.27,406.22,412.72,413.83,402.99,400.64,392.50,391.52,392.71,397.73,392.50,390.20,399.28,407.69,411.65,420.40,429.99,459.93,339.47,455.91,458.62,371.80,407.74,420.62,411.61,,,,,395.21,,
2013-09-07 22:28:59.661000,L8,,,,,,,,,,492.39,475.68,445.70,451.28,451.18,445.61,440.56,385.61,379.60,381.31,383.08,380.13,386.98,380.80,385.44,433.79,360.85,398.75,381.71,392.53,412.77,421.28,428.91,435.96,428.18,426.72,420.30,423.43,418.38,416.60,402.37,394.45,380.54,398.18,392.43,376.80,369.10,340.19,341.65,353.01,357.73,353.60,352.15,353.85,348.68,337.67,323.69,328.11,331.75,336.09,341.02,345.46,336.06,331.72,318.43,306.12,270.47,241.71,199.19,199.01,157.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.27,170.42,361.84,424.95,512.85,488.73,,,,,,,,,,,,,,176.06,180.83,,,,,,,,,,,,,
2013-09-23 22:28:51.997000,L8,,,,,,,,,,527.66,502.11,477.29,477.48,474.28,469.36,466.66,469.97,471.66,476.95,481.12,482.61,477.77,474.14,471.14,465.59,458.16,447.74,441.56,448.84,454.51,466.49,473.78,475.57,470.70,465.16,454.08,460.10,469.06,452.23,436.47,433.99,429.56,422.87,416.21,409.54,401.83,402.40,430.43,303.09,319.62,379.44,367.73,364.14,356.28,343.09,333.86,326.73,333.97,338.31,344.55,348.19,341.89,336.53,328.04,318.06,286.62,282.01,255.85,307.93,307.90,258.63,297.22,266.05,,227.63,218.66,238.00,208.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.93,218.55,221.91,199.12,246.74,,,,,,,,,,
2013-10-02 22:22:40.460000,L8,398.31,401.22,405.63,409.28,411.78,414.33,416.74,418.15,400.64,392.35,380.72,362.49,344.76,345.89,348.45,350.73,351.92,360.36,363.53,373.22,382.90,392.63,395.58,397.98,396.34,394.02,393.79,389.41,387.07,395.84,407.30,418.77,428.63,433.67,438.07,436.97,440.29,441.41,439.70,433.08,422.48,435.08,434.91,435.29,432.70,431.07,430.80,431.84,431.87,430.41,431.67,429.28,425.88,423.11,420.42,414.72,409.44,409.33,422.48,432.47,443.19,452.62,450.99,452.69,448.73,441.73,421.03,416.59,393.01,383.06,364.22,363.97,289.81,423.62,345.01,436.94,393.37,435.25,269.88,269.48,279.63,309.86,336.02,339.25,336.78,354.97,337.43,294.20,338.44,324.77,325.98,341.12,348.11,376.67,390.86,390.41,308.87,392.71,422.37,417.97,416.19,415.07,414.48,413.90,412.33,409.23,408.23,404.70,401.42,401.18,402.38,395.07,390.12,385.16,381.77,381.09,380.13,378.60,383.01,389.34,400.20,406.98,404.33,405.15,354.98,350.35,377.80,409.44,449.49,395.01,405.91,361.06,418.14,455.26,468.36,469.62,394.92,464.25,463.94
2013-10-18 22:22:37.411000,L8,412.79,414.17,418.29,421.67,425.39,428.09,429.55,430.59,418.83,409.28,398.03,381.09,371.48,366.03,369.25,369.18,374.84,376.75,372.56,384.22,394.31,403.52,404.10,406.47,412.22,428.27,423.57,426.65,426.59,436.55,447.57,466.12,459.71,482.04,468.00,463.99,481.79,483.59,473.55,467.83,474.95,466.56,474.64,487.70,484.33,477.95,481.68,472.77,473.14,464.76,470.46,459.70,463.05,455.37,453.39,461.16,454.55,455.96,450.99,472.24,472.46,473.16,488.45,481.99,474.41,478.73,454.51,455.32,460.74,481.21,525.50,446.24,428.56,468.36,454.74,470.24,459.89,461.38,405.77,300.26,340.81,335.54,353.36,354.74,363.84,507.17,473.73,472.53,,,,511.09,370.69,387.88,482.76,491.55,492.37,479.66,472.68,429.78,431.78,433.52,433.95,425.69,424.39,420.10,417.43,414.68,412.98,416.50,414.38,411.20,407.58,402.17,399.33,436.45,434.78,398.81,408.43,419.20,418.09,427.09,433.78,425.28,,463.58,458.80,465.13,472.44,492.52,458.49,457.82,516.04,,,,417.05,,
2013-11-03 22:22:32.045000,L8,401.97,403.11,407.99,410.76,413.60,418.11,419.83,420.23,402.28,393.02,383.45,365.43,349.89,348.30,350.61,351.48,354.58,361.27,367.77,376.55,389.51,397.81,396.72,398.74,398.99,397.93,395.86,392.40,387.22,397.28,410.62,419.68,432.25,435.42,437.97,441.36,442.80,444.55,443.56,437.74,423.49,437.23,438.39,436.23,434.61,432.21,433.55,434.58,434.19,433.33,432.24,433.13,428.26,428.47,423.80,422.13,424.36,420.27,427.26,438.43,447.33,456.06,457.49,460.68,460.13,463.41,455.18,462.92,467.59,468.03,432.00,420.73,396.55,439.73,353.47,396.52,444.50,441.50,272.55,268.51,289.19,302.90,340.73,344.72,346.30,364.93,337.14,293.46,338.96,327.20,332.65,338.61,352.27,377.18,390.53,461.03,464.60,451.30,226.38,419.65,420.94,418.72,418.56,415.63,413.76,413.28,410.84,408.96,398.92,404.36,404.82,397.17,392.72,388.42,384.96,384.46,384.66,381.88,385.86,392.27,404.98,408.62,408.66,407.60,458.78,395.84,439.35,453.26,456.31,287.58,325.98,380.38,418.77,453.60,466.40,470.15,398.03,466.66,462.06
2013-12-28 22:28:23.669000,L8,,231.48,308.12,,,,,,,519.89,498.06,480.44,474.51,470.08,465.65,467.07,468.45,470.43,474.18,480.02,479.86,470.43,473.49,469.72,461.32,454.33,444.46,436.51,442.12,446.83,454.40,463.72,470.34,470.50,466.93,461.85,456.82,452.06,441.54,424.70,431.02,426.10,418.83,410.82,405.28,399.16,396.04,391.83,384.85,379.32,370.39,362.17,353.81,346.54,337.64,331.01,328.45,334.22,340.96,345.16,349.19,342.34,339.66,327.79,318.19,289.86,282.86,249.91,222.04,173.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.57,199.27,,,,,,,,,,,,,
2014-03-11 22:21:19.920000,L8,402.30,404.91,408.87,412.49,415.68,418.75,420.89,421.38,402.49,393.78,381.95,365.69,342.80,347.95,352.09,353.87,357.47,365.64,370.21,379.18,390.31,394.86,392.47,400.30,404.55,399.51,397.83,393.18,385.73,398.00,409.11,421.16,430.25,436.55,442.30,443.13,443.55,445.19,444.23,439.93,425.48,440.63,438.55,438.51,435.58,433.33,434.32,436.14,436.62,437.41,435.82,433.64,429.65,425.27,421.52,416.98,410.20,420.16,430.12,438.03,450.30,457.22,455.15,458.26,454.21,448.19,433.50,432.64,439.22,459.14,368.34,354.54,292.86,451.89,440.76,452.29,455.88,453.59,420.95,298.19,275.08,299.04,336.39,347.76,345.69,359.28,484.98,483.10,465.01,456.18,517.08,503.62,344.27,373.43,376.65,480.81,477.85,444.70,455.86,420.88,419.99,420.14,418.91,416.42,414.00,414.90,412.57,410.84,400.31,403.20,404.96,398.40,395.18,389.94,386.69,385.66,384.52,385.38,386.81,392.51,405.66,408.83,410.38,408.26,459.02,426.04,376.57,457.86,465.61,272.16,317.18,402.62,439.18,466.82,473.57,471.65,398.66,469.30,466.70
2014-04-12 22:20:49.109000,L8,403.74,406.06,409.94,414.83,416.15,420.18,421.57,423.06,403.77,394.54,383.36,366.94,343.35,347.66,351.05,352.72,356.44,365.62,370.15,379.04,390.30,393.96,393.14,401.58,405.78,400.53,397.44,394.08,385.70,399.27,409.04,422.70,432.04,437.83,443.91,444.40,443.29,443.88,444.52,439.49,423.72,440.08,437.02,436.13,433.92,432.89,431.65,435.20,436.29,434.29,434.97,432.59,428.73,423.95,420.47,416.34,408.80,416.86,430.14,436.15,449.74,457.68,454.45,459.84,455.38,450.52,442.01,434.38,434.23,451.99,368.25,386.77,409.13,450.93,444.83,462.15,459.07,453.29,422.97,285.23,279.60,296.94,334.84,348.98,345.11,358.49,527.45,482.32,467.90,443.57,517.46,503.41,345.42,372.36,373.55,469.29,471.82,442.48,452.32,422.36,421.83,420.98,419.59,418.48,415.91,415.36,413.17,412.97,401.79,407.25,407.84,401.17,396.21,390.58,386.65,385.76,384.37,384.85,388.02,392.79,406.11,411.21,412.10,409.56,460.32,432.09,377.06,457.36,466.42,281.96,315.36,393.95,428.39,459.98,467.20,468.37,399.88,465.62,462.84
