dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086
2014-03-29 22:06:15.961000,L8,,201.62,222.97,255.37,258.96,275.99,282.46,289.48,257.84,257.40,450.16,411.54,403.55,422.98,443.02,440.91,442.56,446.14,452.91,466.98,458.29,484.23,469.50,272.51,290.18,295.81,300.06,310.09,321.68,395.67,387.38,379.28,365.49,360.98,346.94,352.52,352.32,341.99,334.76,335.26,344.82,340.49,340.66,350.06,354.39,360.14,378.67,394.72,403.73,388.67,397.55,368.17,391.44,366.98,373.71,372.32,371.33,364.36,352.54,350.85,344.97,345.00,354.85,370.24,370.47,366.23,367.60,336.55,333.13,344.37,348.18,367.46,334.38,322.13,315.41,340.06,,,,,,,213.43,233.85,242.57,263.41,298.41,193.39,193.14,192.51,234.56,183.68
2014-04-30 22:05:46.536000,L8,,,184.52,214.87,221.77,242.62,244.26,235.24,229.98,215.25,209.15,199.40,203.14,205.45,192.30,208.93,214.85,219.61,209.41,200.66,,,,,,,,234.39,234.45,258.26,269.47,219.69,207.75,223.18,198.42,187.42,195.12,,,,,182.99,200.65,206.79,224.65,229.15,251.06,240.51,240.04,255.51,255.32,217.05,213.47,260.87,255.60,288.78,268.51,269.48,269.69,,,,,,,,,,,,,,,,,,,,,,,,,,199.19,232.40,252.22,,,,,
2014-04-30 22:06:10.487000,L8,,,183.66,213.73,220.85,241.99,243.64,234.87,229.21,215.13,208.78,199.07,202.67,205.04,191.65,208.55,214.06,218.92,208.40,200.18,,,,,,,,230.84,232.71,255.80,267.68,217.49,206.37,221.84,197.56,186.22,190.98,,,,,181.45,198.46,203.06,221.53,226.09,248.34,239.20,238.81,251.37,252.78,215.58,212.03,252.75,253.36,287.61,265.48,262.71,,,,,,,,,,,,,,,,,,,,,,,,,,,198.72,231.98,250.81,,,,,
2014-06-01 22:06:02.776000,L8,174.02,191.27,202.59,246.41,246.16,266.93,276.79,256.08,245.25,246.92,238.51,213.10,222.19,231.55,219.00,229.60,280.70,291.42,292.83,284.63,225.11,261.39,284.35,269.55,272.51,303.58,299.53,304.92,308.92,316.21,328.76,334.09,332.54,324.79,315.18,308.80,307.09,296.35,296.05,301.73,299.18,299.06,296.91,303.87,310.06,311.69,320.57,328.99,342.11,326.91,365.73,378.70,393.37,396.96,411.58,412.43,429.72,318.95,413.33,421.60,309.86,307.73,393.54,395.60,400.26,380.19,306.18,288.62,295.74,272.81,377.17,399.15,,,,,,,,,,,205.39,230.58,245.84,261.86,316.74,221.54,242.88,204.38,229.19,212.33
2014-06-17 22:05:44.904000,L8,443.14,456.08,467.69,489.02,495.24,493.27,481.51,499.42,496.68,480.65,466.09,452.90,460.85,484.26,466.30,463.63,476.93,466.98,280.08,264.40,223.43,263.48,278.02,514.36,503.71,489.46,470.38,448.07,440.62,365.42,390.30,407.92,409.10,410.72,398.11,408.08,401.62,371.16,411.10,411.38,408.51,383.33,366.02,291.48,392.14,407.99,421.38,435.80,446.00,472.01,322.64,328.07,318.46,314.75,318.28,528.59,508.46,512.31,323.87,342.23,349.10,346.21,347.68,326.52,324.57,312.99,296.40,275.99,277.52,223.72,224.47,372.38,378.65,407.67,417.80,,209.90,239.41,206.29,215.56,426.09,487.01,549.58,236.40,249.55,260.98,303.34,503.72,475.22,532.32,531.08,487.94
2014-07-03 22:05:50.119000,L8,461.51,473.41,476.04,490.88,492.99,478.91,496.88,488.45,490.97,479.82,482.24,470.01,220.36,233.16,219.62,230.20,239.78,257.65,266.83,258.98,216.97,265.22,275.26,236.94,270.44,275.65,298.61,285.42,342.98,356.47,361.13,358.26,347.01,336.02,320.64,304.94,383.13,395.10,387.35,373.72,371.66,307.54,299.84,303.80,312.18,308.89,322.59,332.27,338.36,346.41,329.68,341.09,343.06,322.21,324.59,324.90,315.39,319.97,337.40,335.57,328.75,341.07,320.62,342.69,346.74,319.86,324.44,267.66,269.57,,,,,,,,,,,,,,207.15,237.82,249.54,262.30,301.67,199.78,199.04,199.57,244.36,209.41
2014-07-03 22:06:14.073000,L8,460.14,191.74,202.94,237.02,244.75,267.08,271.93,256.20,245.83,244.88,234.71,212.78,220.47,233.91,219.70,230.21,243.17,258.90,266.04,260.37,216.45,263.53,275.13,236.66,267.75,276.58,300.14,285.95,346.19,358.79,362.27,359.48,349.97,337.93,323.74,304.84,383.71,395.08,388.84,374.49,371.88,387.56,360.46,378.46,382.53,401.77,407.27,401.54,415.22,390.38,330.06,343.26,344.61,323.62,325.23,381.57,400.15,385.94,404.07,405.52,406.57,396.20,324.64,344.43,347.28,324.80,325.53,318.96,311.60,,,,,,,,,,,,,,246.80,238.57,251.28,262.95,301.82,205.50,231.40,201.25,254.06,214.00
2014-08-20 22:06:06.726000,L8,464.92,485.15,477.68,479.68,475.29,469.51,267.04,254.98,244.01,236.65,227.81,213.60,218.34,229.91,216.43,230.64,237.53,255.72,261.96,252.76,223.20,258.58,272.98,243.90,266.01,276.56,290.91,281.11,299.23,306.52,319.38,319.15,328.31,327.72,313.66,305.11,304.00,296.06,400.13,392.24,334.88,318.12,351.92,369.84,387.51,396.78,395.90,384.80,396.21,412.40,409.79,416.45,381.09,414.25,417.93,407.12,385.57,418.94,406.32,404.80,385.79,376.00,364.97,404.18,415.50,411.28,295.99,257.85,244.12,,,,,,,,,,449.39,407.05,412.24,,204.01,235.94,247.56,264.64,307.06,,,,,
2014-08-20 22:06:30.681000,L8,443.36,452.77,477.55,479.53,475.08,467.87,457.27,489.28,455.01,459.94,471.95,478.34,487.26,491.22,489.85,481.29,447.37,431.54,464.87,251.96,222.64,258.00,272.32,242.71,265.70,276.14,285.23,280.36,297.73,305.30,318.31,317.72,326.86,327.10,311.39,304.56,302.48,295.40,399.48,391.82,333.66,315.14,294.88,302.45,309.70,306.64,316.31,331.06,316.34,328.83,327.17,338.39,335.77,316.02,323.98,323.47,313.00,315.94,329.97,323.19,308.64,312.63,315.57,320.99,315.59,308.89,293.45,256.69,230.67,,,,,,,,,,449.08,406.45,412.12,,202.00,234.01,246.68,263.87,305.76,,,,,
2014-11-08 22:06:16.124000,L8,377.07,199.64,219.42,254.24,252.87,266.54,266.95,253.06,246.28,239.16,230.11,216.33,220.74,234.79,218.58,230.58,247.11,260.38,264.23,251.64,240.96,263.69,273.03,254.66,284.66,290.79,424.07,416.79,405.56,397.76,349.72,351.94,333.91,348.02,350.17,348.51,347.78,338.16,345.39,339.49,333.08,338.71,340.41,330.65,345.61,350.44,347.36,358.64,364.65,364.91,367.18,356.22,355.61,352.30,358.19,356.70,364.04,384.95,365.57,360.51,353.58,356.00,361.02,328.28,337.68,325.66,360.74,347.34,339.29,310.90,359.58,328.70,333.39,337.07,337.04,365.77,386.58,385.09,394.11,302.79,,,195.04,225.06,237.74,268.99,334.47,,,,,
2014-11-08 22:06:40.082000,L8,377.67,200.62,221.97,255.78,254.11,267.86,267.58,253.49,247.56,240.35,231.39,216.99,222.08,235.68,220.21,231.50,249.65,261.29,265.96,252.44,247.83,266.04,274.35,258.30,287.25,292.00,424.37,417.23,405.87,398.08,372.53,352.73,336.40,350.89,350.72,348.67,348.06,338.90,345.83,339.94,334.75,339.65,341.41,346.60,350.16,351.13,348.09,360.78,365.96,365.23,367.41,357.36,356.02,353.29,360.35,357.55,364.32,385.48,365.93,360.94,354.11,356.67,361.07,328.73,338.52,349.72,360.97,348.17,340.10,343.33,360.46,329.36,334.01,338.23,312.09,366.30,386.98,385.06,394.33,302.97,287.25,,196.69,226.34,238.04,270.21,334.45,,,,,
2015-01-27 22:06:23.288000,L8,,201.70,226.54,247.08,254.76,271.61,274.18,255.96,248.75,253.53,242.11,216.66,239.07,248.19,248.84,244.01,294.84,303.27,284.74,281.42,257.35,259.83,276.85,274.02,288.73,307.09,304.00,305.30,356.92,362.96,358.23,336.34,322.76,324.11,332.11,334.28,324.44,298.49,301.67,294.60,297.75,296.78,311.55,312.36,315.59,316.44,321.74,331.69,338.48,327.26,332.67,332.62,347.16,344.51,338.59,488.78,502.54,495.50,506.44,513.48,513.68,531.35,512.16,328.34,310.05,311.24,298.66,290.49,530.75,524.62,525.72,541.39,440.14,417.06,386.11,,,,,,,188.83,200.95,237.55,240.89,273.11,298.23,206.85,241.08,251.29,256.73,209.14
2015-02-12 22:05:51.250000,L8,,193.82,215.70,250.10,253.22,268.47,470.88,477.36,473.93,467.83,454.51,213.84,223.40,231.88,222.24,229.18,254.20,260.65,264.06,250.25,234.54,257.89,275.17,265.15,276.26,291.78,286.42,291.15,308.79,316.14,323.92,327.95,319.64,319.80,313.83,302.25,307.74,318.80,312.51,294.38,300.08,307.38,298.80,310.05,313.63,316.75,317.15,323.68,335.51,323.17,329.59,324.03,328.03,317.13,331.84,327.50,312.43,314.65,320.71,324.72,306.94,307.63,314.97,328.16,313.28,305.33,287.18,260.32,230.53,,,,,,,,,,,,,,196.34,219.35,234.72,261.56,292.29,,,,,
2015-02-12 22:06:15.200000,L8,,193.12,215.10,248.70,252.39,267.66,470.99,476.64,468.42,466.49,454.13,212.79,222.22,230.04,482.13,486.74,497.22,509.94,262.97,247.42,230.73,255.85,274.03,264.01,275.87,290.08,283.26,288.55,307.09,314.92,321.94,325.55,317.82,317.91,312.03,301.34,306.39,313.69,311.00,292.99,296.56,305.24,297.66,308.31,312.09,437.71,437.73,474.40,469.68,512.62,476.64,487.04,488.63,491.79,490.38,437.33,427.50,439.11,446.62,465.49,306.38,305.01,312.50,326.09,311.94,300.36,285.54,254.98,,,,,,,,,,,,,,,193.39,216.22,232.06,260.07,291.09,,,,,
2015-02-28 22:05:48.437000,L8,,195.70,216.29,249.53,241.52,267.10,282.10,249.56,372.45,367.62,351.97,323.46,222.16,236.86,222.06,231.39,257.70,266.07,281.08,257.79,248.28,264.77,279.13,270.66,283.58,289.82,294.93,290.53,313.27,316.54,325.49,321.41,316.89,324.34,307.38,308.05,305.28,298.95,298.91,297.72,301.56,306.80,305.84,304.88,313.54,309.08,319.15,325.89,316.42,327.18,325.87,331.99,334.80,319.87,323.66,331.98,323.39,315.84,322.34,327.53,310.26,312.27,330.30,325.08,310.43,308.56,289.87,263.01,259.65,,,,,,,,,,,,,,192.73,221.74,235.57,260.90,298.60,,,,,
2015-02-28 22:06:12.396000,L8,,195.72,216.94,250.21,241.66,267.64,282.70,250.43,240.86,219.99,219.29,215.80,222.89,237.89,222.71,232.26,257.24,266.65,281.67,258.48,248.97,265.31,280.15,271.06,283.88,291.22,295.98,291.90,314.39,317.05,327.05,322.52,317.74,324.83,307.97,499.10,492.65,492.64,495.77,299.38,301.81,308.02,306.71,305.46,314.41,309.77,319.88,326.25,317.29,327.81,326.54,332.91,334.50,320.62,324.09,332.90,324.92,316.24,323.24,327.83,310.89,312.34,330.35,325.71,310.83,309.51,289.92,263.16,263.55,,,,,,,,,,,,,,193.16,222.86,236.56,261.65,298.99,,,,,
2015-04-01 22:05:25.791000,L8,438.07,448.30,449.99,405.07,445.09,440.08,446.79,435.38,422.92,419.77,401.56,387.73,387.28,393.44,391.72,389.60,377.73,379.17,409.14,418.76,446.25,270.31,285.73,276.81,297.04,300.96,303.13,307.06,327.09,332.75,369.92,330.50,326.16,323.71,311.49,307.87,304.03,298.80,296.62,297.82,293.65,285.99,346.00,374.10,360.70,369.90,374.65,367.47,365.52,324.64,323.95,323.90,325.12,386.43,385.58,388.85,383.25,356.44,347.04,330.72,311.77,313.55,359.80,356.28,362.93,355.13,362.11,351.81,331.87,344.64,349.26,327.89,352.61,,,,,,303.94,281.73,304.66,292.25,199.27,226.39,241.46,267.95,295.20,,,183.54,206.42,233.67
2015-04-01 22:05:49.742000,L8,437.72,447.09,449.60,443.73,444.50,439.60,446.28,434.78,422.10,419.24,359.03,386.58,385.11,392.03,390.93,388.90,377.22,377.85,408.16,417.03,445.48,268.27,283.46,274.60,293.45,298.51,301.33,304.02,323.26,327.40,334.74,328.15,323.29,322.41,308.76,305.65,301.65,297.23,295.17,296.48,292.29,284.63,296.21,347.95,359.68,369.16,374.08,365.39,314.86,323.12,322.75,322.42,320.96,385.49,384.90,387.56,380.95,355.12,350.76,328.59,309.89,310.52,359.11,355.61,362.27,354.09,360.97,351.02,333.62,343.87,348.36,353.28,351.03,,,,,,303.57,281.34,304.13,291.72,197.27,224.51,239.28,266.06,293.64,,,181.52,204.16,186.23
2015-06-04 22:05:12.611000,L8,406.15,413.07,419.22,413.74,436.21,445.01,404.06,252.74,243.76,241.18,356.50,353.65,347.87,344.60,344.00,354.34,351.53,367.15,396.13,393.32,446.42,450.82,446.14,446.91,445.74,422.54,413.61,407.15,419.59,410.14,400.03,395.50,385.15,373.50,348.97,355.92,345.83,333.42,328.50,338.65,335.53,341.94,342.59,345.59,335.62,330.60,329.97,343.54,347.62,363.10,369.04,371.52,367.36,369.53,373.96,375.31,376.46,351.51,343.00,339.41,353.50,377.02,357.71,358.91,353.65,354.20,348.66,356.11,337.43,338.95,339.60,341.94,337.69,320.95,325.91,332.27,328.50,309.25,295.61,263.82,268.14,283.83,338.74,349.63,341.60,336.88,340.74,284.69,293.66,314.98,332.95,340.16
2015-06-04 22:05:36.569000,L8,,,,,178.88,218.45,218.73,211.09,202.40,195.36,173.87,,,,,,,,,,,,,,,,224.31,235.63,223.26,244.47,227.54,200.70,218.30,271.91,211.94,256.57,249.39,241.79,236.91,201.06,199.40,211.47,199.73,211.51,223.18,226.23,256.62,247.24,263.92,239.06,258.74,224.59,251.34,269.27,207.84,202.51,246.99,198.54,,207.62,231.88,250.96,237.44,193.21,194.88,234.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,188.13,194.65,239.56,242.42,263.65,266.70,253.88,242.32,445.72,466.50,435.35,440.70,426.15,426.20,225.90,231.68,250.35,258.12,258.86,225.11,257.29,272.78,231.98,265.56,275.54,278.88,279.66,294.67,304.05,313.74,328.48,317.92,318.10,302.31,299.57,310.21,291.26,296.60,292.26,292.20,284.64,296.20,305.33,304.50,306.20,312.03,324.64,314.83,320.71,327.32,322.48,340.06,311.65,335.70,331.32,308.82,315.09,302.16,327.12,301.10,301.09,298.48,301.90,308.42,297.06,282.28,224.40,216.59,,433.31,445.45,444.22,416.62,,,,,,,,,189.96,226.78,240.85,259.69,306.85,,,,,
2015-07-22 22:06:01.523000,L8,,183.88,191.88,234.72,235.75,261.36,264.64,252.07,240.19,229.64,218.89,208.79,210.29,218.89,205.42,223.47,229.46,246.66,251.94,253.59,221.19,253.59,255.24,226.47,260.39,273.35,276.05,277.17,290.84,300.31,308.65,319.54,311.26,459.62,432.46,401.23,383.84,288.23,291.92,290.17,288.48,281.67,292.23,299.44,296.36,303.21,309.14,317.72,313.03,316.61,321.48,315.14,334.52,309.05,317.35,312.07,305.69,312.12,297.02,324.17,298.07,295.81,295.06,299.45,306.01,292.91,275.58,214.38,,,,,,,,,,,,,,,188.09,222.21,236.36,256.36,297.60,,,,,
2015-08-07 22:05:40.232000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.99,246.37,407.06,350.90,306.39,277.02,279.69,276.36,275.77,285.98,285.55,295.00,401.51,390.72,404.11,403.43,406.84,414.32,315.27,311.48,305.30,311.10,321.82,271.57,227.49,217.56,,,,,,,,,,,,,,,,,,,,,,,,,203.84,220.47,246.45,288.72,,,,,
2015-09-24 22:06:01.750000,L8,,484.42,486.74,492.47,488.19,469.42,460.88,441.13,451.40,396.40,223.01,214.84,218.64,230.20,214.11,230.31,237.07,259.74,260.66,251.41,226.06,263.09,275.22,265.97,294.14,290.99,297.43,284.53,305.97,310.01,322.69,320.39,320.16,325.86,307.11,305.95,310.77,303.79,300.74,297.52,300.60,295.46,303.19,310.54,321.88,316.41,322.11,330.59,321.86,333.25,331.34,334.99,333.46,321.47,326.17,331.74,332.43,319.48,330.40,328.88,307.59,338.70,361.15,325.77,311.24,294.83,286.34,256.01,236.33,,,,,385.91,390.45,357.07,,,,,,,200.15,227.44,246.22,270.02,309.98,,,,200.03,187.06
2015-09-24 22:06:25.709000,L8,,197.27,486.77,492.72,489.08,469.16,460.92,440.53,451.55,392.80,418.46,388.36,340.63,229.86,213.96,230.47,236.97,259.09,260.33,251.29,225.81,517.09,517.53,509.42,480.98,290.57,297.00,284.42,550.73,526.84,506.79,319.93,319.77,503.64,529.55,514.01,500.25,303.61,300.56,298.18,300.60,294.74,302.59,310.18,321.49,314.95,321.87,330.45,322.32,333.01,331.08,334.38,332.73,321.11,325.68,331.08,331.94,319.33,330.25,548.08,535.51,534.19,524.02,465.31,311.13,294.54,286.10,255.23,401.93,,,,,387.01,391.60,357.74,,,,,,,199.60,227.58,246.20,269.58,309.69,,,,,
2015-10-26 22:06:07.756000,L8,,191.65,408.74,426.99,417.86,398.06,412.04,399.32,375.93,368.07,357.37,339.34,327.14,341.29,343.41,359.74,383.98,402.25,416.86,293.59,269.15,442.69,458.43,447.54,430.83,431.66,420.37,387.54,379.77,387.49,371.80,370.16,370.58,357.90,337.46,328.49,316.63,310.46,313.13,325.91,318.75,322.21,329.95,334.30,351.02,365.25,337.69,341.59,341.46,347.82,356.37,360.36,367.13,358.72,357.88,350.02,360.43,368.72,349.61,339.12,358.13,356.26,350.48,343.86,350.35,347.42,336.98,348.72,349.54,342.91,322.93,360.74,344.16,341.11,311.29,,251.30,250.04,235.22,227.23,,,203.66,224.35,239.33,267.96,325.95,,,,,
2015-10-26 22:06:31.715000,L8,,190.36,205.55,426.26,417.38,396.74,392.29,398.61,375.48,368.24,357.78,339.11,326.66,340.85,343.44,359.48,382.96,402.13,415.84,,,,187.42,447.18,431.84,430.82,420.38,414.99,415.03,388.87,372.26,368.36,370.27,356.81,336.07,330.28,322.14,313.36,313.45,325.21,318.15,321.39,329.76,334.41,351.31,365.02,337.89,341.04,339.89,347.66,356.41,362.01,368.98,358.51,351.15,349.49,359.37,369.04,350.53,336.46,359.11,356.36,350.67,342.30,347.95,347.48,338.22,348.80,349.43,341.90,359.04,360.47,345.14,343.02,311.30,,,,,,,,199.43,221.95,238.68,265.56,326.98,,,,,
2015-12-13 22:06:33.519000,L8,,,,194.18,199.29,225.49,222.21,208.20,208.51,189.86,178.91,185.37,,,,,,,,,,,,,,,,,,,279.78,274.69,277.75,285.65,266.14,274.99,271.88,263.56,264.67,267.37,250.07,253.15,245.33,258.14,254.75,253.08,266.66,267.88,261.15,244.64,250.12,222.76,253.62,265.45,237.78,200.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:06:09.164000,L8,458.08,196.15,221.56,253.61,256.17,273.43,271.88,463.62,447.24,426.43,417.78,391.77,389.60,385.98,225.42,233.16,262.17,276.82,288.86,259.98,253.37,262.53,272.02,258.61,288.75,294.92,295.98,298.92,316.85,320.74,328.93,330.21,319.65,321.14,311.89,309.26,308.48,303.96,301.60,296.21,318.32,290.07,301.60,303.81,315.55,322.00,323.39,323.04,315.25,320.50,325.82,339.91,331.96,321.92,329.39,339.27,345.46,318.18,323.91,317.50,310.61,311.59,311.00,320.11,345.80,352.78,287.31,265.96,249.00,,,,,,,,,,,,,,209.77,229.83,241.01,268.49,299.45,,,,,
2015-12-29 22:06:33.122000,L8,461.65,200.13,227.32,257.77,259.71,278.30,282.24,254.83,251.89,254.39,238.48,222.82,229.30,237.85,234.37,236.70,286.51,298.20,293.82,260.56,259.85,267.65,275.82,264.73,293.90,296.74,298.41,303.77,319.93,324.07,331.97,333.58,321.69,321.74,317.23,311.70,310.12,305.22,301.76,300.65,319.81,294.36,337.07,306.65,317.81,325.88,325.19,323.88,315.82,322.25,328.24,341.24,334.04,323.76,331.00,341.48,348.67,319.18,326.48,320.48,312.98,313.76,313.75,323.65,348.28,354.70,289.28,268.21,250.63,,,,,,,,,,,,,,214.53,231.22,240.82,271.56,301.19,,188.56,184.79,205.16,191.20
2016-01-30 22:06:29.534000,L8,,184.68,198.54,236.95,236.52,254.93,255.67,240.46,237.80,218.80,215.19,207.17,210.26,,196.68,213.59,225.32,242.41,244.26,227.59,202.88,220.35,218.31,,255.82,273.75,272.11,197.54,287.33,293.78,284.47,,292.07,305.32,293.57,295.67,277.54,185.23,283.42,281.49,261.78,273.85,282.60,283.76,,233.94,276.32,306.88,303.31,244.03,297.91,239.45,,208.81,257.42,250.43,,,465.26,383.73,213.34,,,,,,,,,,,,,,,,,,,330.29,310.96,306.49,,,,,,,,,,
2016-03-02 22:05:55.525000,L8,,,,,241.37,186.61,277.68,254.49,243.10,292.96,221.61,212.71,230.93,206.21,221.78,232.09,235.20,276.87,272.99,211.16,241.80,236.36,223.22,193.32,285.59,288.12,395.56,426.32,382.72,370.93,335.35,319.77,316.42,324.65,392.50,465.95,459.78,437.15,420.37,292.97,294.23,290.29,298.85,309.03,308.74,307.61,317.19,322.86,320.37,329.03,335.33,339.18,344.38,333.10,315.27,310.63,332.45,328.97,321.36,312.06,328.63,302.73,304.95,313.81,309.49,302.47,282.59,210.57,,,,,,,,,,,,,,,184.71,207.39,227.77,262.45,293.16,,,,,
2016-03-02 22:06:19.476000,L8,,,,280.96,271.66,208.89,280.70,281.16,251.82,299.73,247.17,254.77,241.67,216.01,231.17,236.39,238.56,302.56,392.89,219.09,271.88,323.19,274.26,204.93,292.74,491.20,516.70,488.98,393.18,390.85,348.23,326.43,322.58,416.95,518.70,527.19,476.33,453.01,429.54,297.72,297.18,294.39,303.27,313.40,313.01,311.15,322.64,325.00,322.96,331.03,337.72,344.32,353.39,343.83,328.24,317.13,336.22,334.27,329.47,321.84,332.72,308.54,317.42,322.78,317.22,308.62,289.93,236.06,284.75,,,,,,,,,,,,,,189.39,215.86,233.40,267.08,296.92,,,,,
2016-03-18 22:06:13.953000,L8,,191.22,198.92,260.45,241.03,261.97,284.33,292.49,262.23,243.49,211.76,427.79,426.81,236.99,216.74,228.48,262.34,288.24,296.09,279.76,248.95,266.14,274.43,254.16,286.53,290.18,297.84,301.22,316.69,323.22,322.27,324.88,313.44,321.24,297.97,310.48,307.61,301.92,301.97,298.19,494.56,484.29,437.34,444.77,478.23,476.68,459.27,420.58,501.69,509.16,556.51,383.72,229.87,294.60,323.24,312.62,324.12,319.49,323.86,325.42,316.46,335.85,330.50,323.11,323.33,307.70,284.02,261.01,255.62,,,,,,,,,,,,,,193.42,218.64,236.78,261.82,295.46,,,,,
2016-05-21 22:05:38.418000,L8,,396.62,413.96,415.04,433.80,430.53,425.52,416.87,399.25,377.80,317.21,349.48,348.93,356.98,361.56,369.01,373.34,391.94,406.15,388.68,,252.23,288.62,,,,,,,212.98,346.58,355.26,345.57,334.19,323.40,307.51,266.55,335.59,327.25,318.13,314.85,324.30,324.03,335.54,357.52,358.23,359.00,355.14,359.38,369.53,372.02,378.65,373.11,370.20,364.61,352.56,356.07,341.42,340.75,352.47,372.74,363.97,354.50,359.30,359.00,354.15,346.82,351.83,355.78,357.26,375.60,390.23,396.36,386.90,365.18,,254.98,231.66,205.02,178.06,188.68,195.65,180.01,203.38,230.33,249.92,326.86,205.43,182.54,,253.97,282.42
2016-05-21 22:06:02.377000,L8,,190.10,206.96,241.49,243.24,268.55,272.99,255.26,246.22,244.94,237.82,213.45,222.66,233.08,220.71,231.73,237.91,262.23,285.63,256.47,,255.30,291.47,,,,,,,220.72,348.19,356.30,346.27,334.75,324.47,311.42,273.95,337.11,329.18,319.94,316.54,325.47,324.90,339.01,359.96,360.15,359.99,356.77,359.97,370.50,372.96,379.81,375.51,375.81,366.51,354.19,356.53,343.13,341.72,355.60,374.54,365.86,355.50,360.24,360.75,355.68,348.76,352.87,357.14,358.82,376.34,391.36,397.25,388.21,366.52,344.89,256.28,233.07,206.80,179.62,190.70,196.58,181.65,206.32,233.08,252.74,329.26,206.92,189.27,,255.84,283.88
2016-07-08 22:06:20.711000,L8,,193.75,214.41,242.96,246.78,269.68,277.37,257.82,251.46,246.97,238.50,215.90,223.85,235.27,220.43,231.83,250.56,286.05,286.57,277.79,223.97,263.82,274.67,254.33,282.08,297.02,306.25,306.17,319.70,321.84,331.32,327.15,374.17,365.03,336.26,320.18,319.09,367.12,341.28,343.29,353.69,380.39,380.28,388.42,392.26,393.38,326.34,366.66,385.97,360.43,368.74,359.41,368.67,480.84,482.97,495.90,372.84,360.79,341.02,395.12,366.36,388.61,361.97,367.60,315.48,291.16,289.71,269.48,271.05,232.68,177.38,,399.59,373.80,320.37,312.95,286.23,,,,,,227.17,240.64,255.75,265.97,298.06,,189.73,197.34,215.11,213.93
2016-09-10 22:06:15.488000,L8,,190.43,209.52,247.82,512.02,513.97,508.25,482.45,494.10,456.97,457.99,465.58,214.85,224.24,209.92,225.82,237.20,261.89,259.09,253.76,226.20,257.88,256.69,240.67,281.40,279.01,294.88,286.62,309.38,317.13,323.72,317.74,312.83,322.57,303.04,299.69,289.67,294.47,300.13,291.17,296.17,285.12,301.03,304.35,313.05,308.05,313.96,320.89,318.00,325.15,323.74,323.80,326.07,317.71,325.42,323.81,314.17,315.63,322.12,322.44,305.24,309.46,312.56,319.76,312.75,289.61,291.89,211.45,,,,,,,,,,,,,,,206.89,229.82,242.11,262.91,300.35,,,,,
2016-09-10 22:06:39.443000,L8,,190.13,209.20,247.31,246.92,265.64,266.41,490.75,494.07,456.65,457.96,465.17,214.89,224.23,209.76,225.86,236.92,261.84,258.86,254.00,226.10,257.27,256.52,239.33,280.34,279.02,295.61,286.62,309.25,316.83,323.68,317.91,312.80,322.54,302.98,299.45,289.66,294.43,300.15,291.24,296.11,285.08,300.91,303.76,312.94,308.03,313.90,320.74,317.93,325.08,323.57,323.92,326.11,317.72,325.26,324.05,314.04,315.69,321.60,322.40,305.06,309.04,304.74,319.71,312.72,289.58,291.32,212.25,,,,,,,,,,,,,,,206.89,230.06,242.26,262.94,300.26,,,,,
