dates,satname,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139
2015-08-05 22:19:36.851000,L8,212.80,205.06,186.87,,,,,,,,,168.50,184.24,193.85,184.53,185.63,180.53,173.05,,171.11,190.47,187.32,191.66,188.96,213.22,216.39,203.06,199.21,207.34,209.99,197.79,208.82,197.91,183.75,203.21,208.13,213.01,216.32,211.22,199.93,229.91,205.57,238.37,227.06,225.69,232.41,232.57,230.39,225.50,234.91,227.74,231.67,240.95,241.80,237.22,236.37,242.00,243.22,238.77,236.59,230.55,235.10,242.32,226.86,180.53,,,,,,246.30,226.79,238.87,246.38,249.91,201.70,241.57,246.04,240.90,230.06,216.59,209.12,184.43,196.20,205.89,209.82,210.68,220.56,219.79,233.93,239.60,236.11,232.74,218.96,214.71,220.52,213.98,219.44,222.95,215.29,203.52,199.28,195.73,,254.27,255.29,253.64,256.32,254.17,243.45,250.91,241.78,234.08,245.26,247.22,240.78,227.32,238.09,246.38,239.69,246.26,248.74,246.46,239.61,249.89,243.14,240.92,193.85,,,,,,,,178.54,163.49,,,
2015-08-21 22:19:45.276000,L8,,,,,,,,,,,,,,,,,,,,,,,,,200.33,199.65,174.27,179.13,183.00,191.30,182.77,185.88,182.34,,,,,,,,,,,,,,,,,,,,,226.25,221.41,221.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.52,216.12,220.53,221.48,202.92,202.85,198.43,,,,,,,,,224.84,232.78,234.54,235.48,233.76,219.70,230.09,212.76,213.33,226.13,228.19,212.59,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-06 22:19:50.737000,L8,,,,,,,,,,,,,,,,,,,,,,,,,203.24,200.57,170.08,178.61,179.37,193.38,184.16,186.64,179.24,159.45,181.18,195.93,199.50,188.45,196.78,176.41,214.43,172.19,,,,,,,,,,,231.98,229.43,219.48,221.27,222.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.99,216.34,223.28,216.39,202.17,200.40,197.03,,,,,,,,,192.41,232.95,234.69,237.08,233.04,210.10,220.71,212.84,210.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-13 22:26:05.653000,L8,,,,,,,,,,,,167.79,176.42,185.25,179.48,178.04,178.26,168.97,,177.84,186.29,181.14,192.47,189.36,208.17,211.86,200.12,193.45,202.24,206.61,196.84,206.19,198.92,177.90,203.72,207.90,209.05,218.61,208.16,198.92,226.75,204.03,238.81,227.36,227.02,231.79,231.68,231.39,230.80,232.19,237.71,232.44,246.22,235.90,238.55,241.68,238.84,236.23,234.91,,,,,,,,,,,,218.04,226.92,225.32,228.47,242.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-08 22:20:00.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,205.44,209.15,175.32,187.61,188.04,185.24,,,,,192.34,204.37,207.64,197.49,205.48,182.41,223.69,196.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.65,229.48,217.78,201.16,185.38,,185.19,191.06,187.55,198.99,206.96,170.27,219.33,227.42,222.64,221.67,200.00,,,,,,,,,,,256.43,252.07,252.20,242.69,240.69,,,,,,,,,,,,231.59,242.90,186.47,169.07,190.25,,,,,,,,,,,,,,,
2015-12-27 22:20:07.153000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.35,184.01,186.48,179.52,187.24,174.13,207.43,185.79,213.89,204.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.96,233.15,232.22,230.63,218.25,225.66,221.62,223.30,228.17,243.97,236.16,229.28,236.14,243.72,237.64,246.83,247.19,245.94,238.71,247.20,239.63,239.82,181.10,,,,,,,,,,,,
2016-01-03 22:26:15.584000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.25,233.61,237.44,237.83,233.54,227.40,227.97,228.92,226.97,242.07,243.64,238.67,231.23,239.38,243.60,239.34,247.51,247.88,245.89,237.04,246.86,241.70,242.10,183.58,,,,,,,,,,,,
2016-02-13 22:19:56.477000,L8,232.56,221.33,198.41,174.84,173.65,,,,163.08,169.93,177.64,195.04,205.02,211.12,211.58,206.02,202.88,197.58,198.14,202.07,209.59,208.89,217.51,222.53,228.39,234.46,231.02,230.79,229.09,230.78,230.26,229.79,228.57,208.26,227.66,228.26,231.79,240.92,233.76,236.37,250.09,251.40,260.15,250.06,247.20,251.72,251.05,249.45,251.54,251.42,255.71,248.05,258.69,254.04,251.37,250.48,251.76,252.83,251.47,251.05,248.84,255.72,258.62,240.11,246.40,235.56,262.09,262.91,267.82,260.59,254.50,251.27,251.15,262.13,259.89,257.28,258.85,259.13,253.47,243.71,234.79,222.29,221.69,222.30,225.31,228.39,233.99,238.17,245.45,250.74,252.29,252.15,248.93,240.97,236.82,242.80,237.72,235.47,239.44,232.02,221.86,247.00,229.06,272.73,276.86,276.79,274.83,275.58,272.77,271.41,265.69,269.51,268.32,271.60,270.70,270.68,269.48,273.26,272.07,274.25,278.18,278.54,278.63,278.76,278.84,278.92,277.16,247.19,226.91,220.44,224.76,182.94,,,,187.53,183.29,177.87,,
2016-02-20 22:26:03.799000,L8,271.80,249.57,230.88,234.26,241.20,230.10,236.81,238.92,251.49,259.20,268.07,269.21,277.57,277.03,283.14,277.58,268.75,268.21,272.25,270.67,275.65,283.00,285.15,288.80,297.04,307.31,312.15,307.76,305.02,311.10,303.75,312.42,304.42,305.20,320.65,311.00,312.25,311.52,318.95,337.17,323.52,323.48,324.95,329.85,314.75,315.82,312.91,314.56,313.24,308.69,306.81,300.85,307.64,293.24,292.11,283.42,283.89,282.17,279.22,285.52,282.87,275.67,283.27,291.17,293.27,313.40,297.23,294.02,281.45,278.18,275.25,292.34,267.90,280.60,283.11,278.83,282.11,276.53,275.45,278.13,274.39,282.24,283.05,274.02,288.26,296.92,300.79,304.46,300.80,299.46,348.87,335.03,302.16,292.94,288.94,304.81,302.43,314.36,308.66,314.63,330.72,325.56,321.99,323.42,328.18,310.65,327.01,317.74,320.61,319.47,316.49,319.95,312.84,317.69,311.33,320.07,326.34,328.88,314.97,313.43,317.16,329.93,326.00,325.38,349.19,326.95,349.32,328.94,342.13,323.33,321.08,308.39,386.11,419.10,381.56,238.96,254.01,244.97,403.01,311.89
2016-02-29 22:19:53.146000,L8,235.64,223.91,222.87,207.93,207.67,177.01,229.58,170.44,178.42,190.37,210.14,208.48,213.16,220.43,218.55,213.45,206.91,199.60,202.29,206.27,211.05,214.88,222.10,228.75,230.43,237.12,238.65,232.05,232.07,236.92,236.21,237.72,233.42,216.04,233.90,235.00,232.51,240.14,245.59,285.88,325.94,334.91,348.23,343.75,268.61,254.30,257.66,254.67,255.49,256.94,257.37,253.25,260.30,257.66,253.78,252.20,289.80,295.02,293.45,295.53,295.85,286.82,298.18,302.16,317.76,303.41,304.20,266.92,287.60,274.86,275.84,262.85,267.50,274.82,283.66,280.71,286.45,287.08,286.09,288.78,294.27,284.85,274.72,273.56,260.23,260.80,270.14,299.93,308.13,329.71,335.43,250.55,250.43,240.79,237.42,244.69,237.19,239.11,242.84,233.84,253.24,253.70,236.60,274.25,303.22,289.54,308.57,291.92,303.49,314.35,267.14,270.09,296.18,311.01,310.60,271.09,271.16,273.43,271.18,275.98,275.85,280.10,278.06,278.52,277.23,280.16,275.14,252.83,232.09,221.74,227.09,211.81,,,,236.86,232.36,207.46,,
2016-03-07 22:26:02.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,201.01,203.70,187.58,191.89,195.17,197.71,191.10,195.02,188.84,169.68,195.88,199.70,199.94,200.01,201.41,191.74,217.55,199.33,227.31,215.34,217.36,219.51,218.32,220.49,203.24,219.07,216.88,172.80,,,,,,,,,,,,,,,,,,,,,,,,,,227.37,225.29,211.54,201.46,183.10,,186.43,189.21,192.11,203.81,207.63,213.67,218.67,221.93,223.16,219.83,209.10,204.03,208.35,201.93,202.59,211.04,196.57,187.70,190.21,182.82,,239.21,250.50,244.82,250.10,243.54,240.44,237.43,245.30,242.50,247.96,249.83,243.26,243.31,246.55,248.85,243.70,252.77,254.09,251.36,241.58,248.51,242.30,245.11,187.10,,,,,,,,,,,,
2016-03-16 22:19:48.512000,L8,357.17,345.06,325.69,367.30,431.04,429.75,408.16,451.43,434.68,445.85,433.88,453.62,460.09,473.53,483.09,365.65,287.57,297.97,299.67,299.92,305.98,291.74,317.40,312.37,313.61,313.65,321.42,318.13,330.79,322.67,319.65,321.55,318.65,323.97,340.44,330.50,353.84,349.47,345.98,344.04,352.54,362.73,367.70,363.28,381.86,373.75,376.00,340.71,392.83,389.32,329.51,328.89,320.42,309.73,307.88,305.66,306.21,324.81,301.65,301.08,298.85,297.99,322.50,319.00,316.53,324.11,331.11,338.85,339.26,366.54,411.00,399.76,355.64,312.91,335.30,321.90,327.96,329.94,294.41,306.95,313.08,284.84,301.07,314.46,306.14,345.41,337.95,343.96,356.32,377.53,383.59,349.00,377.22,353.97,368.28,380.98,392.07,333.62,382.84,377.30,346.42,328.11,389.06,411.57,371.17,413.03,427.90,340.79,326.74,343.87,330.17,356.53,324.96,367.84,343.42,349.43,365.61,383.05,379.93,378.23,367.09,360.08,397.38,342.81,340.56,362.23,371.66,395.40,373.53,377.90,386.49,407.81,387.14,368.43,388.84,358.38,364.75,381.94,373.84,439.01
2016-04-17 22:19:33.425000,L8,,,,,,,,,,,,,,,,,,,,,,,,,201.50,203.11,188.30,190.00,180.50,196.14,186.21,190.14,186.57,,,,,,,,,,217.94,215.13,211.35,212.78,217.61,219.32,204.55,222.06,,,,,,,,,,224.40,219.08,225.74,215.40,212.10,166.93,,,,,,,,,,,,,209.69,226.42,216.60,208.98,191.01,,,,,,,,213.57,210.97,221.57,214.64,206.38,200.59,171.73,,,,,,,,,242.87,244.42,243.77,249.16,240.81,239.05,221.07,234.43,232.86,241.81,241.43,241.26,240.70,244.98,245.82,244.03,251.96,251.07,251.51,237.01,245.89,,,,,,,,,,,,,,,
2016-04-24 22:25:40.542000,L8,,,,,,,,,,,,,,,,,,,,,,,,,200.53,201.20,181.80,186.08,185.46,196.08,187.36,188.23,187.08,171.30,193.74,199.57,199.33,201.85,203.01,185.32,215.75,202.90,219.43,219.64,215.64,214.84,222.07,221.76,210.20,227.95,217.97,217.33,,231.29,225.44,225.81,227.47,,,,,,,,,,,,,,,,212.03,232.12,236.78,229.75,,,,,,,,,,,,,,211.96,210.24,213.82,217.26,205.22,201.15,196.73,194.76,,,,,,,,239.65,233.40,239.28,238.23,234.98,225.90,,,,,,,200.94,237.57,237.35,236.55,239.07,239.89,,,,,,,,,,,,,,,,,,
2016-09-08 22:20:12.615000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.70,217.70,170.99,,,,,,,,,,,,,,,,,,,,,,215.70,208.97,204.61,193.64,180.06,,,,,,,,197.11,204.34,215.03,210.89,194.83,194.26,191.73,187.30,192.70,200.49,,,,,,220.62,225.46,228.11,217.66,201.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-04 22:26:29.548000,L8,223.57,216.13,194.31,172.46,169.69,,,,,,173.12,186.97,196.19,202.66,202.75,198.61,195.52,191.24,194.91,201.78,206.52,206.18,213.25,217.56,226.83,230.49,229.55,227.63,226.29,231.05,228.33,228.24,226.08,206.44,223.29,224.00,226.68,237.38,227.92,233.85,247.92,247.66,256.33,246.26,244.64,245.39,247.96,245.38,247.99,247.47,252.71,244.23,261.42,254.42,254.24,251.77,253.35,286.19,252.22,252.22,245.88,253.92,286.99,238.28,192.45,231.96,262.78,293.73,270.46,266.82,260.70,252.85,256.11,260.11,263.71,260.48,259.43,262.11,257.17,239.77,229.92,210.13,218.65,218.52,218.46,224.28,226.02,233.82,238.63,242.41,245.67,246.42,239.64,230.31,228.42,236.87,233.03,234.58,237.73,229.96,223.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.46,179.63,171.37,,
2017-01-14 22:20:09.164000,L8,,,,,,,,,,,,,,,,,,,,,,,,,203.23,201.20,177.11,189.41,183.74,197.05,182.35,187.80,189.32,163.86,188.12,199.45,198.18,186.44,202.47,176.39,213.72,199.54,220.19,170.02,,,,,,,,,189.31,223.99,218.52,209.83,,,,,,,,,,,,,,,,,,,,,,,,,,,171.88,184.97,180.92,185.28,197.48,202.19,192.78,207.94,204.93,216.87,213.18,204.10,201.70,197.87,195.07,192.04,203.25,192.21,186.17,177.59,,,237.01,242.05,242.03,240.37,235.68,232.08,,,,,,,,,,244.94,253.46,252.97,254.88,234.57,241.04,241.79,243.04,175.92,,,,,,,,,,,,
2017-02-15 22:19:55.596000,L8,227.67,224.73,200.71,174.58,173.30,,,,,,168.18,183.49,198.34,205.84,202.11,198.90,195.06,192.27,199.99,200.26,207.99,209.74,216.47,215.85,226.31,233.05,232.62,224.80,227.42,228.43,225.66,228.48,226.15,206.61,222.48,221.77,226.45,237.12,228.57,234.03,246.81,248.28,255.53,247.14,245.12,244.95,247.11,244.03,248.23,250.98,253.61,246.51,261.99,256.41,254.05,252.15,282.76,284.85,254.24,254.61,245.69,286.47,295.98,273.18,257.52,280.03,279.91,274.05,277.28,278.28,269.12,263.42,264.09,267.34,270.08,270.83,261.58,271.12,295.61,243.25,229.64,214.19,218.67,290.31,283.84,283.31,229.90,237.49,239.55,243.75,244.65,247.52,244.60,231.86,230.73,237.90,233.80,236.94,238.80,230.09,218.66,211.15,222.83,270.93,270.55,270.95,273.30,270.44,271.29,265.48,259.54,264.50,268.26,266.85,270.36,265.79,269.40,276.13,271.76,306.69,275.65,281.76,299.24,311.72,279.48,281.11,277.43,235.87,221.24,216.40,214.73,187.99,,,,201.24,228.79,175.69,,
2017-02-22 22:26:04.185000,L8,215.63,201.51,188.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.96,211.83,213.37,193.65,192.57,193.04,192.97,169.52,184.27,203.80,217.27,223.81,228.93,231.40,223.84,,,,,,,,,,,,236.02,235.78,240.52,243.48,245.50,232.25,219.20,223.01,235.19,238.65,249.54,246.89,249.37,256.64,251.23,258.46,251.18,260.14,252.65,250.91,243.43,200.08,194.42,193.43,,,,,,,,182.54,171.42,165.31,,
2017-04-20 22:19:23.200000,L8,,,,,,,,,,,,,,,,,,,,,,,,,198.00,198.36,178.11,183.57,178.45,190.79,179.49,185.91,186.69,,,,,,,,,,216.47,212.25,204.19,196.92,214.04,213.85,207.57,212.05,214.95,207.55,,226.38,223.15,221.24,194.73,,,,,,,,,,,,,,,,,,,,,,,,,,,175.34,174.57,179.24,193.59,200.35,177.81,197.44,203.89,211.30,210.55,201.02,195.15,199.19,192.06,193.43,205.98,188.22,180.15,,,,168.63,229.49,234.70,228.20,228.83,217.93,,,,,,,168.45,240.02,234.93,240.01,238.04,243.16,231.74,,,,,,,,,,,,,,,,,
2017-07-09 22:19:47.659000,L8,,,,,,,,,,,,,,,,,,,,,,,184.77,175.97,210.13,214.47,197.30,193.09,179.78,205.21,191.88,202.02,196.47,177.50,198.12,203.06,208.41,205.63,207.18,188.58,224.50,210.06,232.61,225.64,217.41,229.89,231.59,230.84,222.76,236.73,228.67,231.59,242.46,241.56,238.80,240.04,247.37,247.08,241.78,238.27,232.80,236.54,243.40,228.81,186.86,,,,,,,,,236.95,255.94,250.53,243.54,253.20,245.97,233.05,218.62,204.00,,,,,,,,217.66,206.39,222.62,225.50,211.97,208.80,207.11,206.23,,,,,,,,245.53,246.61,249.21,247.82,247.40,237.65,,,,,235.29,233.64,237.67,246.12,246.17,240.38,244.47,246.68,213.61,159.37,,,,,,,,,,,,,,,,
2017-09-02 22:26:16.853000,L8,,,,,,,,,,,,,,,,,,,,174.72,187.15,180.39,191.44,180.78,209.77,214.52,200.21,190.31,201.88,209.74,198.74,210.40,207.76,184.12,203.29,208.71,208.72,213.85,210.43,193.20,228.19,214.31,240.65,228.88,228.81,233.06,233.42,232.31,232.39,236.98,238.56,233.73,247.00,242.94,237.88,235.46,239.44,241.67,238.16,233.89,231.87,236.30,240.52,222.06,166.28,,,,,,183.53,227.18,210.30,239.62,243.76,235.04,231.90,243.17,237.93,226.33,216.35,198.57,194.36,193.33,195.85,194.69,203.45,210.57,207.43,219.97,218.60,226.22,222.92,203.79,204.19,211.54,201.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18 22:26:19.014000,L8,269.63,236.44,241.56,232.53,233.89,236.40,239.51,231.85,240.45,237.10,238.40,264.11,261.02,264.83,262.07,260.18,268.64,261.77,270.45,281.53,286.94,292.34,292.22,312.83,306.39,309.82,311.15,324.80,314.95,293.54,296.80,302.97,299.24,313.90,310.10,300.20,326.38,318.56,307.61,323.38,322.32,332.77,332.47,331.42,334.05,324.38,308.30,312.96,308.27,302.83,306.27,307.91,296.44,312.72,289.52,289.81,290.04,281.53,303.21,300.40,293.68,292.65,295.52,327.17,318.07,303.80,305.45,302.44,289.52,284.38,270.43,270.25,267.09,273.72,281.70,277.33,271.87,284.62,280.21,275.14,277.84,275.36,279.76,285.14,276.88,285.66,292.05,304.99,318.34,315.83,317.58,308.53,303.57,340.39,323.44,351.77,350.01,346.99,351.33,350.13,363.76,356.05,357.89,332.72,334.46,339.34,345.43,336.14,318.65,294.50,311.65,313.32,338.67,333.29,356.20,340.55,,,,,,,,,,,,,,,,,,,,241.48,245.75,242.55,,
2017-11-05 22:26:27.533000,L8,,,,,,,,,,,,164.84,170.27,186.08,186.87,185.21,178.58,171.96,,177.95,186.71,178.89,191.92,175.98,209.38,213.48,198.87,196.53,196.28,189.70,172.11,194.86,191.90,174.62,198.13,203.19,203.69,210.01,204.19,180.54,217.90,202.03,226.01,214.37,172.72,209.98,223.06,223.57,205.30,226.49,222.14,173.13,,,,,,,,,,,,,,,,,,,,,,,,,,192.33,246.29,234.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30 22:20:08.264000,L8,262.97,247.32,240.60,297.93,312.62,242.65,237.16,338.78,363.38,296.69,275.91,315.56,267.77,258.02,250.89,239.28,235.68,237.31,247.12,252.86,264.43,275.03,284.30,295.89,296.27,298.89,301.19,303.57,280.68,288.67,291.41,287.70,289.45,286.28,290.62,296.05,299.20,303.23,294.68,295.80,297.95,303.04,315.69,314.85,321.49,310.72,307.50,306.73,306.79,302.56,298.64,284.65,292.51,283.62,280.51,277.55,277.44,274.93,279.28,270.23,277.23,277.81,277.75,290.37,295.76,289.56,292.77,287.87,281.85,276.25,269.60,259.67,255.87,266.01,270.14,268.43,266.42,272.35,270.59,266.42,350.26,376.90,257.42,267.40,274.20,280.06,283.50,287.23,300.99,307.12,305.32,309.06,309.04,296.99,299.28,302.32,308.21,306.07,313.18,306.80,310.00,309.57,316.98,320.71,317.46,313.00,303.49,315.10,308.92,306.46,299.93,302.33,302.36,306.24,301.73,303.09,309.31,310.24,316.79,308.04,312.32,311.00,309.55,303.17,306.68,310.52,307.76,301.68,299.51,290.89,290.64,284.44,294.12,290.27,283.79,276.58,288.02,318.16,281.70,277.80
2018-02-02 22:19:51.630000,L8,,,,,,,,,,,,,,189.53,188.63,189.58,188.00,184.57,238.96,251.10,255.52,201.28,208.05,220.95,224.99,225.95,225.89,217.79,219.54,222.73,219.76,221.12,221.85,199.05,221.79,220.36,225.27,230.04,228.06,226.26,241.41,241.39,252.06,245.08,241.93,244.29,247.51,243.68,244.07,248.59,251.40,244.34,260.74,280.25,251.48,251.26,252.81,262.20,279.26,249.13,248.16,260.17,257.41,236.12,181.26,229.71,280.09,274.68,260.52,264.51,256.29,259.59,252.45,258.55,262.67,266.34,266.61,266.50,254.47,252.66,228.90,208.78,206.95,233.10,228.24,329.43,304.83,312.26,283.46,198.26,310.53,,,,,,,,,,222.51,210.15,201.07,269.89,268.77,267.87,265.94,268.16,260.13,242.04,238.73,239.46,236.42,258.85,248.13,211.22,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25 22:25:54.146000,L8,236.93,234.39,240.49,172.05,165.45,,,225.69,232.51,230.38,243.04,181.76,185.43,180.51,188.53,190.75,192.76,241.53,248.65,254.87,267.45,265.34,278.30,266.83,289.52,292.39,292.31,289.66,291.37,284.66,284.80,290.71,291.28,287.94,281.18,292.56,297.85,301.31,303.21,301.96,298.25,312.24,308.24,263.25,262.71,268.60,275.48,269.39,271.10,299.96,288.03,300.11,296.03,286.57,280.87,278.04,281.28,283.76,283.23,281.23,283.40,279.17,275.32,268.34,283.40,168.80,299.07,287.48,291.44,282.92,261.14,258.69,263.71,270.70,270.90,261.90,269.03,275.03,268.26,271.37,267.89,266.48,257.32,263.08,248.70,273.09,281.10,288.54,296.50,301.08,296.13,302.56,299.75,304.52,306.27,312.46,319.89,320.35,319.33,311.33,317.00,298.89,312.98,309.24,312.13,307.26,310.30,305.49,308.90,310.58,277.31,309.33,291.22,307.48,303.09,308.27,302.41,295.61,293.62,299.44,310.94,307.80,310.25,299.84,304.08,300.50,296.06,228.09,207.31,216.73,202.48,183.70,,,,185.41,175.35,167.16,,
2018-03-06 22:19:38.520000,L8,236.40,217.87,201.93,174.26,165.41,,,,,,,181.14,187.00,178.37,188.58,192.01,190.26,186.23,191.96,198.08,209.88,203.09,232.85,217.21,228.23,228.16,233.37,223.49,223.71,225.43,227.23,225.24,226.74,200.91,224.19,222.57,226.85,234.53,227.58,230.10,244.99,241.43,254.61,247.32,242.94,246.81,248.74,245.06,246.39,248.81,253.70,249.07,260.83,260.12,252.70,250.35,254.06,280.49,290.00,290.66,245.55,262.14,283.45,301.17,278.21,234.60,263.63,264.93,265.11,273.85,263.03,275.02,254.11,260.94,266.99,267.58,264.07,260.96,264.36,264.80,228.09,211.04,210.88,216.09,218.38,222.86,224.67,235.86,242.10,244.60,242.54,247.93,244.47,228.92,223.37,238.44,230.32,240.14,244.80,230.45,217.78,208.47,216.29,266.60,268.06,268.26,264.48,264.86,261.66,260.45,247.22,246.12,319.70,310.53,315.48,319.23,290.77,317.95,317.84,267.19,267.11,272.81,270.17,267.71,273.02,308.62,312.68,309.99,205.24,216.05,202.16,190.53,,,,187.98,177.20,168.93,,
2018-04-30 22:25:20.430000,L8,,,,,,,,,,,,,,,,,,,,,,,,,200.06,199.78,177.37,178.60,170.00,188.21,180.67,183.57,172.48,168.08,186.88,194.66,201.58,191.56,194.53,176.50,209.06,200.22,214.16,215.93,217.38,218.91,221.12,218.08,210.79,220.25,223.41,204.03,238.82,235.72,236.01,229.88,239.13,227.91,233.67,,,,,,,,,,,,,176.97,217.67,231.87,232.94,237.15,,234.98,234.47,220.82,203.39,184.75,,,169.69,181.82,195.53,205.84,198.94,209.78,204.15,216.53,215.13,199.34,196.01,203.04,203.77,208.77,209.38,205.16,192.82,178.90,175.86,,235.87,233.20,225.77,222.50,229.39,209.28,188.05,197.85,200.77,,,,,221.52,203.64,217.23,225.76,234.51,229.37,169.07,230.53,176.57,172.86,173.35,,,,,,,,,,,,
2018-05-16 22:25:09.912000,L8,,,,,,,,,,,,,,,,,,,,,,,172.33,174.37,205.78,207.84,188.20,185.25,182.48,195.72,188.06,191.38,189.00,181.35,194.54,203.50,204.95,206.37,202.84,190.47,219.47,213.05,227.39,222.77,225.55,229.71,232.67,226.96,224.71,234.00,228.44,233.77,243.58,242.00,243.21,242.92,244.21,242.72,238.74,234.19,234.57,235.04,243.04,225.60,172.39,,,,,,241.90,217.33,226.24,251.81,242.02,247.59,244.09,245.99,240.43,236.97,215.70,193.44,,186.19,185.98,196.19,202.82,214.89,209.83,218.01,210.56,223.32,223.83,210.91,204.29,210.71,209.72,215.17,217.83,213.97,200.52,187.98,187.91,,239.25,233.39,232.45,228.12,234.52,213.95,202.25,209.39,212.09,222.33,216.88,210.46,,223.63,210.62,227.64,227.95,238.28,233.52,232.51,232.52,241.22,181.38,177.04,,,,,,,,,,,,
2018-08-20 22:25:39.037000,L8,302.41,331.45,297.15,323.51,303.60,302.48,290.33,346.21,302.48,316.19,329.02,346.38,335.88,361.24,351.07,325.03,326.66,339.67,263.85,271.22,280.10,280.47,289.05,302.61,308.64,314.72,325.61,311.45,306.33,297.98,296.39,310.13,309.71,309.82,319.58,326.40,324.66,333.62,342.74,347.58,350.60,343.88,337.59,350.08,362.15,361.91,365.10,363.13,380.35,376.48,386.08,390.45,379.99,386.01,400.88,450.88,408.11,413.74,392.35,371.56,305.35,311.30,322.08,328.54,485.19,477.43,478.27,452.97,299.04,304.32,306.71,295.27,292.19,301.93,318.90,316.39,304.29,327.61,312.91,298.25,293.07,299.38,299.12,289.17,299.73,305.56,307.06,340.01,344.86,359.04,365.63,392.17,486.11,477.12,455.75,392.70,473.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.37,289.92,303.66,,
