dates,satname,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
2013-09-02 22:08:28.553000,L8,251.64,234.47,240.37,243.80,256.13,276.78,276.57,272.45,272.58,271.36,266.89,257.33,266.00,283.98,291.52,301.13,316.07,291.07,277.51,283.56,280.79,273.37,274.29,274.35,278.28,284.52,263.64,253.58,251.78,259.18,271.67,291.48,294.32,300.16,304.29,297.84,300.18,303.51,299.63,275.29,258.96,266.00,287.68,272.79,258.89,261.46,235.87,256.65,234.05,232.32,236.42,262.51,253.63,257.47,272.35,285.67,285.63,286.53,323.08
2013-11-21 22:08:01.711000,L8,240.20,227.47,223.92,235.84,251.98,272.75,275.40,274.41,280.71,261.61,260.72,255.64,258.21,243.27,250.53,259.20,260.01,267.23,255.65,247.14,253.61,246.33,256.09,234.81,236.34,244.93,253.54,255.31,241.76,256.05,265.48,280.50,285.88,289.35,296.52,285.69,294.28,303.85,287.36,273.59,252.50,259.01,260.89,240.43,257.61,236.64,221.02,224.74,216.68,220.11,228.83,259.30,237.16,245.75,258.56,265.41,284.99,294.41,306.55
2014-01-24 22:07:33.459000,L8,336.92,323.39,268.57,266.46,267.74,307.91,303.39,302.64,292.82,287.97,295.29,295.55,303.09,313.42,298.81,342.85,334.33,341.63,341.70,354.40,367.16,329.21,324.37,379.05,368.13,401.62,377.04,406.29,389.37,411.58,410.19,388.73,436.76,434.89,457.12,438.01,419.77,380.10,359.07,334.11,350.38,323.57,332.57,327.60,350.11,321.57,293.17,413.53,389.69,364.25,365.54,400.80,377.07,400.42,413.45,411.19,403.96,377.01,317.03
2014-02-25 22:07:08.406000,L8,250.14,236.24,228.23,232.93,249.25,269.46,270.40,265.32,264.15,262.25,252.45,265.57,251.81,261.50,271.80,278.89,292.07,296.11,311.32,286.17,293.20,291.46,297.30,301.73,314.12,278.66,295.60,339.55,257.51,376.90,364.42,384.59,322.47,331.62,304.99,291.11,301.64,320.13,316.97,296.95,265.03,276.32,292.50,294.02,286.91,307.28,272.18,283.24,294.53,279.15,298.42,308.02,254.16,250.46,262.30,269.82,281.44,301.20,306.60
2014-04-30 22:06:10.487000,L8,252.50,233.54,246.66,247.55,258.16,289.29,281.65,284.49,281.79,273.84,264.27,265.02,253.97,271.81,264.80,260.84,263.36,276.77,277.51,274.34,276.80,274.03,256.78,254.81,266.20,273.33,267.27,259.01,257.03,278.44,304.59,292.30,329.61,315.13,311.52,298.17,314.91,324.57,299.28,299.27,263.88,275.00,272.14,254.75,252.07,252.82,238.00,241.29,253.53,256.72,311.40,287.57,280.28,253.69,263.83,277.36,290.28,297.28,310.23
2014-06-01 22:06:02.776000,L8,,,,197.58,208.21,220.80,240.11,234.39,229.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03 22:06:14.073000,L8,238.25,232.94,224.23,242.53,265.25,282.29,283.24,271.29,260.60,259.70,262.32,259.80,252.61,258.75,230.24,230.50,239.78,227.43,272.30,279.51,270.18,265.87,259.90,241.49,254.90,264.36,267.36,265.73,264.47,294.75,298.42,332.18,343.95,346.15,342.48,322.25,316.46,283.60,274.35,272.47,295.52,290.71,322.73,337.01,,,,350.78,376.03,382.79,214.98,255.51,219.10,261.00,272.36,273.13,280.64,281.54,293.02
2014-08-04 22:06:26.455000,L8,251.49,254.32,240.44,245.82,263.89,291.37,289.93,282.40,280.58,270.45,265.39,266.40,269.80,284.29,290.39,278.91,282.26,274.32,228.13,258.81,277.82,288.01,275.53,222.07,254.71,214.63,256.49,252.57,258.43,276.66,301.47,322.33,265.28,314.09,327.44,306.29,282.54,366.05,375.65,362.27,259.68,299.08,282.99,310.63,301.78,314.47,221.30,219.73,223.06,302.87,314.37,341.95,260.53,205.84,281.50,281.51,293.99,288.79,298.51
2014-08-20 22:06:30.681000,L8,231.48,222.76,222.29,235.29,252.22,272.51,275.09,269.80,256.81,258.65,251.97,250.79,241.52,246.46,266.26,268.13,280.74,250.51,218.24,253.79,250.27,249.40,252.68,212.96,211.57,253.83,247.82,239.99,235.21,257.82,276.89,294.05,313.79,294.21,291.77,294.75,277.02,280.24,271.19,283.48,257.48,252.40,245.61,182.03,,,,,199.53,205.73,212.84,249.65,247.70,253.68,256.44,267.75,275.57,277.90,295.14
2014-10-23 22:06:39.356000,L8,243.74,226.31,219.85,228.09,261.42,290.48,286.92,280.01,278.31,265.60,262.07,256.14,258.51,249.81,268.05,247.39,280.56,269.30,260.57,263.98,262.65,249.71,238.87,236.71,269.10,228.20,251.87,256.67,240.27,256.64,262.26,291.60,289.92,330.04,297.15,292.07,288.15,294.48,280.17,271.11,254.55,258.49,270.48,258.31,242.78,240.53,219.32,229.30,222.89,229.45,229.79,267.89,233.27,240.81,253.90,268.04,278.11,283.24,310.00
2015-01-27 22:06:23.288000,L8,267.12,237.39,228.34,235.87,254.04,277.09,276.34,272.89,275.18,269.69,258.36,257.02,257.45,256.28,272.14,285.22,305.07,307.61,330.74,312.49,306.09,310.94,311.61,326.04,327.79,347.49,355.39,331.58,356.32,334.90,327.54,389.83,351.76,299.79,303.57,308.46,322.01,350.07,333.47,314.69,290.75,302.09,317.78,313.56,299.63,287.22,283.66,289.54,282.84,306.96,325.00,359.62,278.15,254.65,268.96,358.70,376.61,341.66,305.06
2015-02-12 22:06:15.200000,L8,273.56,236.80,225.97,235.20,258.02,277.77,275.53,275.76,272.79,262.34,252.89,252.09,254.02,258.37,268.69,286.61,305.47,300.98,314.13,309.18,300.92,297.44,299.65,308.28,306.16,284.80,279.08,290.21,284.13,261.64,284.91,345.54,352.40,348.04,295.81,298.45,311.14,347.81,309.58,304.35,286.76,292.07,306.91,303.27,301.72,282.28,269.15,265.75,258.94,270.89,302.46,318.07,342.87,247.55,265.03,271.72,286.64,298.95,303.31
2015-02-28 22:06:12.396000,L8,243.87,222.57,242.66,237.19,247.77,274.61,272.10,264.68,269.68,269.65,258.08,252.76,245.59,247.57,263.52,262.34,280.81,318.47,292.42,299.67,291.90,291.61,286.55,269.10,258.78,261.79,314.28,318.21,253.57,253.65,271.51,356.79,324.98,300.17,297.13,298.52,304.87,317.41,321.81,286.40,261.88,272.15,281.12,284.84,276.48,265.83,238.96,264.52,248.74,276.38,300.78,305.17,247.87,251.15,264.20,267.70,283.46,292.99,306.57
2015-04-01 22:05:49.742000,L8,251.31,255.38,231.16,229.32,264.62,290.39,270.29,274.38,283.89,274.73,263.06,272.51,276.29,286.76,293.82,297.83,291.04,317.57,313.71,266.74,264.96,277.18,275.28,279.30,283.76,250.36,256.90,288.58,279.62,256.60,274.51,281.32,328.07,290.25,288.40,286.00,295.07,319.23,318.24,276.99,257.47,268.85,278.48,267.60,244.50,255.22,224.12,229.99,218.37,228.40,234.91,262.16,243.90,248.44,262.73,268.76,281.14,284.07,307.39
2015-06-04 22:05:36.569000,L8,,,,198.68,211.08,237.54,243.55,237.84,234.95,227.58,225.17,217.65,,,,,,,194.11,215.91,221.40,215.74,209.84,176.91,,,,,,,,,,251.94,266.20,209.09,177.64,,,,,,,,,,,,,,,,,,,253.36,252.40,252.46,261.74
2015-07-22 22:06:01.523000,L8,238.58,232.92,230.35,233.01,262.06,269.08,275.40,273.12,274.57,272.33,256.32,258.73,273.24,260.61,277.09,227.38,236.49,221.07,217.63,249.30,243.96,253.02,225.42,219.23,209.88,207.96,243.10,237.66,226.13,255.81,300.31,327.69,219.48,317.38,314.37,275.86,278.18,284.29,274.15,270.44,251.38,252.10,253.65,196.46,,,,,209.32,213.52,212.09,231.98,193.36,196.21,233.45,218.88,254.69,278.58,285.33
2015-09-24 22:06:25.709000,L8,258.40,230.82,236.68,270.37,287.46,296.65,303.35,296.72,279.10,269.73,269.03,255.65,263.69,284.82,287.00,272.60,311.32,285.51,324.38,325.04,288.80,272.21,311.40,337.00,331.89,342.26,347.82,351.75,348.24,394.35,372.45,362.89,385.75,326.19,312.99,328.20,401.87,356.14,371.27,343.25,335.98,324.70,313.13,295.28,328.58,312.00,366.16,363.06,312.38,290.72,359.88,359.39,323.01,256.22,264.49,276.71,287.62,291.94,309.23
2015-10-26 22:06:31.715000,L8,248.13,235.12,251.73,252.92,266.93,295.52,291.09,292.92,287.81,272.59,269.09,265.84,267.22,277.45,261.61,269.78,284.46,262.73,261.63,275.44,264.92,271.32,241.53,266.55,278.37,255.77,269.01,270.27,264.53,261.95,299.61,267.06,311.25,284.27,312.61,287.21,291.42,309.22,286.82,275.39,263.01,278.21,265.53,274.26,252.52,250.20,252.93,247.34,256.12,245.63,312.17,304.71,242.48,241.33,246.78,259.31,273.32,294.56,310.16
2015-11-11 22:06:32.057000,L8,234.44,218.33,221.97,230.04,246.26,273.06,266.42,267.27,269.21,242.63,244.74,235.93,235.82,261.05,240.12,247.24,244.14,242.97,249.49,251.53,247.37,246.40,230.79,233.01,265.63,243.79,259.12,284.98,247.10,248.06,255.91,268.23,273.80,274.63,286.45,280.24,285.07,286.70,285.75,271.15,250.04,254.86,257.13,245.55,240.12,238.24,234.45,228.16,272.67,328.17,336.96,347.84,235.08,238.27,259.54,373.39,358.60,360.57,319.75
2016-01-30 22:06:29.534000,L8,224.14,221.17,201.64,210.16,230.33,233.37,217.52,216.10,226.22,219.64,218.32,215.79,180.84,,,,,,,459.00,261.38,243.53,199.50,215.62,193.77,204.11,224.04,232.16,238.44,245.23,253.10,213.36,269.46,269.70,291.23,273.35,273.58,273.98,267.17,267.49,240.89,244.12,239.97,,,,,,,,,209.02,206.00,214.14,230.69,232.85,249.64,235.26,264.97
2016-03-18 22:06:13.953000,L8,,,,222.98,233.01,262.18,258.97,258.22,247.38,243.29,205.96,240.32,196.34,216.26,215.86,219.49,231.46,209.12,204.84,236.55,236.93,244.00,217.15,193.75,,,,185.94,241.28,265.21,261.84,201.05,255.98,251.84,307.85,275.84,251.19,,,,,,,,,,,,,,,,261.37,189.79,226.41,236.02,245.94,268.85,288.19
2016-06-06 22:06:07.051000,L8,205.84,186.79,194.87,202.14,224.28,246.68,248.02,243.51,238.32,225.54,224.77,225.45,185.21,202.62,210.60,192.47,223.07,204.87,196.04,228.27,230.44,229.04,213.56,186.72,191.29,,,,,,,,,249.62,265.07,250.36,243.28,270.23,259.96,256.63,227.12,236.14,226.29,,,,,,,,,,,,,199.98,245.20,246.82,266.58
2016-07-08 22:06:20.711000,L8,,,,193.76,214.68,234.02,235.83,230.05,183.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09 22:06:27.877000,L8,267.78,262.44,250.55,264.12,282.45,293.98,298.35,287.51,277.64,274.44,265.31,265.10,268.71,266.72,277.15,283.03,301.50,305.74,309.08,312.71,294.31,289.06,289.87,296.66,312.64,290.72,325.70,347.01,348.90,350.16,393.05,397.83,389.95,318.22,332.35,340.77,333.32,356.36,342.77,323.35,290.26,302.76,319.04,313.73,300.73,295.00,282.12,294.42,296.86,300.17,318.47,348.09,339.07,267.23,277.82,284.10,295.18,300.56,306.81
2016-09-10 22:06:39.443000,L8,263.50,260.42,265.51,274.66,289.27,308.53,313.50,291.32,285.95,276.65,268.47,266.81,280.08,293.17,294.13,287.90,291.14,334.53,340.66,330.00,320.24,299.01,290.33,312.29,326.55,324.66,331.32,346.72,357.94,379.09,377.87,387.09,384.16,377.77,322.95,324.05,343.52,370.46,343.93,321.17,289.25,299.21,314.01,316.67,306.31,294.37,282.89,299.73,331.35,303.97,321.01,330.17,289.71,270.22,280.81,281.43,292.69,301.65,306.80
2016-10-12 22:06:45.172000,L8,219.41,207.79,208.88,216.12,237.99,264.73,261.33,254.51,252.91,247.65,240.67,234.78,237.48,225.21,226.76,257.32,233.18,221.43,208.69,240.36,244.57,242.52,241.84,260.76,215.21,234.33,248.23,275.93,303.80,353.26,290.48,291.39,288.39,290.13,286.59,279.94,282.89,292.10,274.45,274.99,261.21,257.67,244.45,,,,,,,,208.99,225.08,252.14,251.20,258.35,264.36,272.35,277.92,297.11
2016-12-15 22:06:42.070000,L8,239.24,237.52,250.51,241.18,243.60,279.28,305.13,277.78,291.19,291.40,289.38,256.55,234.20,285.72,297.34,293.01,299.63,373.07,359.04,306.73,306.64,338.80,331.11,306.58,356.74,346.11,332.20,336.65,356.47,329.95,355.57,378.12,376.06,414.77,400.07,357.31,380.51,312.97,342.05,280.72,307.66,307.97,269.93,287.33,353.37,322.68,341.17,415.38,385.73,304.93,322.86,363.61,310.40,234.30,245.97,256.24,273.77,381.43,444.25
2017-01-16 22:06:35.035000,L8,284.53,326.60,284.42,272.15,284.96,334.76,345.51,313.03,293.09,286.40,280.53,278.09,300.34,299.24,282.65,306.12,310.04,300.75,317.91,332.52,336.78,332.74,321.50,336.00,362.94,362.29,371.77,352.61,348.31,378.34,387.93,411.11,416.41,444.54,421.12,417.02,427.28,385.08,371.19,369.77,354.99,293.92,317.38,317.12,389.07,335.67,276.44,412.66,386.27,359.60,372.73,351.30,280.83,345.78,359.50,334.75,348.22,357.18,342.39
2017-04-06 22:05:57.916000,L8,276.87,285.19,256.42,267.12,284.77,343.51,357.66,315.46,304.34,291.05,281.13,289.89,284.43,303.03,316.86,299.41,306.37,326.03,327.57,324.27,327.14,299.33,307.65,311.03,329.67,346.93,352.36,336.88,345.13,377.22,370.09,399.57,402.36,419.18,423.02,402.54,390.86,425.00,399.53,381.56,340.46,325.16,305.92,317.92,289.70,325.98,268.42,300.50,297.90,301.97,350.16,386.80,387.17,265.34,417.21,429.62,459.14,436.66,391.60
2017-04-22 22:05:48.327000,L8,246.13,231.68,230.62,236.10,255.36,289.93,296.13,282.56,279.77,271.84,261.58,261.85,249.40,248.95,264.73,267.31,271.44,275.85,302.41,281.71,278.82,271.87,276.38,282.96,280.04,302.73,311.10,276.04,301.56,304.22,376.02,353.04,355.75,351.25,323.29,323.62,311.05,350.36,339.54,303.36,271.46,275.54,291.51,297.86,293.77,306.99,266.81,269.86,257.81,276.04,307.67,345.69,263.56,256.34,268.70,277.30,279.59,277.29,309.16
2017-05-08 22:05:47.247000,L8,212.98,198.92,202.80,207.90,225.29,247.71,254.39,254.07,247.40,229.87,228.24,228.77,201.08,202.32,217.65,221.31,228.49,211.08,200.85,238.69,236.15,230.08,217.36,190.90,189.56,,,228.31,219.50,239.28,243.88,216.65,220.48,260.78,274.18,274.21,263.76,270.73,252.43,225.56,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:58.366000,L8,252.83,235.23,246.59,244.54,256.50,277.41,284.11,279.82,278.89,271.20,265.90,264.06,247.61,248.24,252.29,246.01,264.83,273.87,256.99,267.93,272.78,264.99,265.28,257.29,266.11,280.39,277.56,268.60,267.02,264.87,282.12,281.33,297.21,294.17,310.49,304.62,303.59,295.53,293.29,282.59,263.18,266.80,269.50,259.93,253.18,248.03,232.81,236.88,242.05,237.43,233.28,262.67,253.00,255.94,256.73,265.53,293.53,280.38,311.97
2017-06-25 22:06:11.601000,L8,,,,,201.30,201.55,228.05,226.91,188.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27 22:06:22.045000,L8,284.22,271.36,268.31,273.23,276.62,313.16,314.17,307.16,294.04,294.85,289.83,275.33,284.22,297.49,302.50,313.46,315.90,328.19,332.64,343.88,337.24,315.14,340.28,324.53,328.32,342.84,342.32,367.85,344.71,378.42,389.85,376.47,405.07,408.71,390.67,390.16,382.36,381.04,377.84,380.27,385.05,341.13,326.58,326.08,395.01,326.96,331.02,402.20,341.53,344.39,355.50,359.10,370.16,379.95,372.75,382.33,408.32,420.57,437.52
2017-11-16 22:06:40.336000,L8,244.67,226.62,229.29,236.21,249.03,277.61,272.49,272.58,267.92,263.05,256.43,253.03,254.99,247.26,247.48,244.03,243.28,241.15,236.35,249.13,251.23,241.63,240.47,230.68,234.54,250.14,249.99,257.06,243.21,260.14,263.38,263.47,276.21,281.07,294.44,290.78,288.23,285.48,283.26,274.23,248.04,250.04,257.21,240.95,234.74,234.05,213.07,218.94,220.56,218.19,221.19,245.69,238.40,221.68,256.25,252.23,280.06,268.77,316.94
2017-12-02 22:06:34.857000,L8,249.78,234.68,235.50,240.34,260.42,279.62,270.76,275.77,274.90,261.79,258.65,255.52,253.12,249.62,255.73,242.43,247.72,253.93,234.21,250.25,249.45,242.76,240.72,230.30,231.96,236.40,251.08,256.71,242.25,260.21,263.11,260.05,278.53,287.97,296.21,292.35,285.09,286.98,277.51,283.86,253.65,252.75,405.83,390.31,417.72,395.92,360.35,203.63,221.74,215.29,222.10,242.99,238.96,227.22,247.35,245.90,272.33,274.89,309.12
2018-03-24 22:05:56.183000,L8,232.58,212.11,219.01,230.96,250.59,271.87,274.06,269.05,260.05,254.36,241.29,239.36,207.59,224.50,254.00,223.59,237.67,214.51,213.02,244.27,244.12,236.17,221.87,209.23,205.00,427.45,419.74,487.74,368.52,348.97,340.88,222.39,272.44,268.20,321.49,337.27,288.83,280.65,269.88,267.22,247.16,242.80,244.26,199.57,229.31,229.93,,,,,199.52,235.63,197.04,200.86,226.04,232.20,275.69,264.86,294.98
2018-04-25 22:05:38.857000,L8,,,,194.42,206.01,239.82,231.84,231.56,225.11,207.58,206.69,194.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:05:16.737000,L8,223.21,199.54,200.06,205.06,222.63,245.88,246.72,247.81,248.55,230.75,227.50,227.59,205.82,211.72,215.66,217.50,225.91,211.05,207.71,230.53,228.79,217.59,213.16,187.60,183.32,,,,,,,,261.24,265.78,275.03,275.74,272.02,278.16,263.70,257.73,234.36,236.74,234.75,,,,,,,,,226.50,186.26,189.83,219.04,242.62,251.34,250.19,275.63
2018-06-28 22:05:28.220000,L8,,,,199.16,209.77,237.30,236.17,232.75,231.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:06:17.672000,L8,260.21,230.36,233.72,245.33,258.38,283.21,274.70,274.04,275.33,263.08,256.62,257.21,256.08,296.60,299.20,274.40,297.57,297.45,290.57,291.71,313.43,296.97,289.32,310.39,315.40,312.06,315.09,289.29,342.73,289.80,303.54,344.30,331.37,359.66,301.22,332.48,410.69,353.51,324.11,302.97,283.14,288.03,301.57,304.97,294.68,291.77,265.18,285.72,272.16,295.68,324.81,317.86,270.09,258.77,270.37,273.87,286.85,291.05,306.00
2018-12-21 22:06:18.644000,L8,242.69,228.41,226.77,230.75,245.04,272.79,273.65,263.74,260.06,254.09,251.14,243.98,241.05,239.96,249.61,263.39,257.76,236.92,231.00,253.03,253.21,255.46,242.57,234.41,234.70,241.09,250.19,252.00,234.72,254.48,263.50,275.80,279.51,287.94,295.19,289.57,289.04,300.97,280.86,274.91,248.50,255.01,260.28,250.55,245.50,238.16,226.03,224.64,226.68,228.88,231.82,258.00,247.78,248.59,263.83,264.12,271.48,269.57,307.06
2019-02-07 22:06:11.622000,L8,238.96,218.31,223.32,230.12,243.56,269.06,264.99,275.03,273.19,254.65,246.24,256.92,240.88,231.28,243.93,237.65,256.86,252.99,256.69,259.57,247.32,243.46,233.04,229.54,232.76,225.47,246.87,254.93,244.75,255.52,254.08,267.97,280.37,284.02,295.55,292.13,294.45,295.25,278.92,274.12,249.34,256.02,252.00,245.89,240.40,238.37,213.37,203.82,218.88,216.44,222.73,244.84,229.61,229.10,243.20,251.66,275.26,279.98,312.57
2019-02-23 22:06:08.536000,L8,218.61,231.97,203.33,209.54,230.77,250.52,249.48,249.51,247.39,238.87,231.56,230.56,224.25,228.09,223.23,242.11,249.42,264.76,274.62,268.89,278.41,272.23,275.19,221.75,250.01,190.42,258.36,268.71,240.17,248.70,257.42,273.56,290.20,296.37,298.05,293.57,299.52,309.49,298.47,275.30,258.31,264.89,277.05,277.33,293.61,266.30,237.67,247.30,241.31,243.56,227.41,239.66,230.74,249.84,255.85,258.66,275.57,284.71,321.10
2019-03-27 22:05:59.546000,L8,228.37,227.31,207.64,209.41,227.55,249.41,248.36,245.80,247.34,233.92,231.29,229.70,225.52,222.52,223.84,228.93,245.39,255.73,257.86,266.00,273.96,279.02,241.49,250.18,251.78,185.01,263.94,255.94,245.30,277.90,300.16,283.53,294.01,295.97,325.81,290.05,296.88,279.80,267.77,311.26,302.50,307.74,322.83,194.17,,,,,,,238.68,235.67,197.36,252.07,257.37,265.15,272.32,262.98,313.29
2019-04-12 22:05:54.693000,L8,230.59,218.96,210.66,219.42,241.37,274.56,276.94,257.88,251.48,237.77,237.15,235.78,232.92,234.75,222.60,225.56,229.18,218.07,200.08,243.36,241.03,239.06,221.58,203.59,201.28,,,233.31,221.91,242.00,259.72,216.03,259.29,266.69,281.31,288.61,311.76,274.99,267.47,263.54,237.20,241.17,239.75,183.75,,,,,,,192.54,234.35,202.88,197.68,224.54,238.75,277.92,250.43,290.78
2019-07-01 22:06:20.459000,L8,252.67,232.25,228.79,229.43,244.09,270.45,272.06,274.78,274.22,256.17,251.31,262.14,233.65,233.59,235.18,229.08,235.37,222.59,215.78,242.55,242.22,238.49,230.68,224.43,215.30,193.86,234.49,240.56,230.18,238.27,249.05,252.91,260.88,272.82,280.53,274.12,275.94,280.85,271.47,266.69,241.73,241.22,247.91,235.96,225.88,227.81,195.88,189.65,208.98,215.73,208.61,238.81,229.89,207.83,246.30,247.05,273.01,254.41,297.57
2019-07-17 22:06:23.049000,L8,,,,,198.02,197.75,226.44,222.30,189.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:06:29.949000,L8,,,,194.85,206.71,237.50,237.56,237.04,231.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.67,233.18,230.26,251.55
2019-08-18 22:06:35.194000,L8,245.37,231.79,242.28,232.83,253.14,277.05,276.92,276.85,276.05,261.73,259.99,264.76,256.50,258.71,260.84,248.80,260.52,275.48,251.96,260.78,253.18,250.71,256.76,262.55,250.89,267.32,266.96,255.13,259.32,262.22,280.66,288.99,291.09,289.35,313.54,315.10,313.12,305.84,299.24,284.30,262.53,267.38,284.37,270.75,267.33,254.60,234.08,236.98,240.23,243.55,236.15,282.56,275.17,244.83,258.90,272.84,289.36,292.26,310.29
2019-09-19 22:06:44.224000,L8,317.39,284.58,269.94,278.96,298.76,388.16,324.47,303.81,291.76,291.93,280.94,280.38,292.70,288.24,297.65,303.02,311.44,309.74,311.83,295.24,303.69,313.64,291.74,288.67,521.29,,,,,,,,,506.01,458.97,531.96,524.81,394.35,402.28,381.89,386.08,384.19,392.79,369.33,381.05,400.81,406.75,407.44,376.94,358.12,386.89,365.81,389.33,401.61,389.95,414.91,415.23,409.24,385.18
2019-10-05 22:06:48.280000,L8,228.20,230.14,213.43,218.48,245.94,265.03,262.56,257.53,244.64,240.99,218.03,214.56,191.79,191.06,195.13,187.06,195.60,201.10,184.97,212.02,219.28,252.47,,,,,,,,,,,,,,297.50,233.64,238.58,264.24,272.53,239.74,238.00,229.26,,,,,,,,,215.23,197.06,195.61,281.70,327.12,208.33,231.76,314.17
2019-10-21 22:06:49.847000,L8,,,209.95,194.00,254.66,265.45,244.80,237.19,,,,,,,257.20,218.91,272.39,231.46,185.29,256.78,273.96,234.79,213.14,213.63,206.62,186.47,231.70,235.11,217.73,255.20,253.61,217.08,267.80,268.84,292.71,291.34,309.55,274.63,264.74,266.69,238.28,235.83,243.43,,,,,,,,,,,,220.51,270.07,288.20,287.66,294.66
2019-11-06 22:06:48.641000,L8,246.06,218.05,227.40,249.47,245.46,275.67,271.42,263.23,261.42,258.07,246.57,252.59,257.17,252.54,268.23,286.28,298.43,277.70,275.46,287.71,263.82,258.09,253.11,260.45,268.58,293.21,308.87,306.34,335.76,319.60,376.37,299.49,312.91,299.04,305.84,301.86,314.54,354.63,349.82,308.32,275.37,274.83,299.93,290.94,284.94,273.94,257.55,279.16,232.87,289.22,301.59,312.85,246.26,255.76,268.83,277.14,292.31,301.97,304.24
2019-11-22 22:06:45.051000,L8,238.19,215.46,221.79,225.81,245.79,273.55,265.69,266.20,268.28,252.86,252.33,246.34,246.52,247.86,255.18,268.18,277.85,274.88,269.90,260.95,271.08,258.11,250.52,260.40,255.00,266.07,297.61,252.24,249.72,261.32,286.04,313.90,315.10,299.88,300.39,299.07,314.87,327.75,319.26,275.78,259.40,268.74,285.12,289.23,280.15,268.02,223.92,266.12,252.80,225.26,292.70,299.91,246.60,252.41,269.70,274.62,282.80,287.68,304.89
2019-12-08 22:06:44.689000,L8,251.12,259.06,261.42,278.65,285.11,319.42,306.95,297.21,289.35,290.52,286.56,273.63,287.49,246.85,269.16,269.02,326.93,310.88,330.83,321.88,314.38,307.48,300.27,347.69,352.81,374.31,365.37,382.77,380.25,406.67,429.05,436.83,430.56,451.79,440.85,395.02,377.40,396.53,366.85,361.87,331.95,288.68,289.78,366.69,329.16,359.65,346.68,358.24,322.01,370.18,357.18,376.04,382.84,383.87,459.46,430.71,281.35,289.81,309.95
2020-01-25 22:06:33.527000,L8,229.09,181.22,213.57,220.28,235.79,262.09,250.60,243.82,240.50,229.98,237.07,243.95,202.37,214.59,216.93,221.45,233.75,219.15,195.28,235.84,230.91,221.44,216.05,210.63,193.69,,,234.38,209.25,246.39,253.37,195.27,279.90,275.06,280.72,276.59,270.39,279.45,270.05,259.10,236.38,241.11,250.20,,,,,,,,205.02,246.48,219.20,208.84,225.29,234.94,267.35,274.16,291.77
2020-02-10 22:06:28.847000,L8,238.04,217.74,220.96,227.63,240.97,267.60,265.98,273.99,263.71,254.58,252.84,244.46,243.79,239.34,251.46,238.74,252.80,245.50,233.79,261.96,249.11,249.24,238.45,223.75,226.27,232.51,248.14,251.78,243.68,253.32,253.22,260.66,279.52,275.99,288.96,282.57,283.30,286.71,277.49,275.92,253.85,249.17,250.04,241.28,242.11,231.90,208.28,192.41,222.92,217.40,222.34,247.85,229.99,229.62,243.29,249.33,269.38,273.37,308.16
2020-03-13 22:06:18.160000,L8,245.69,233.41,230.55,231.25,253.44,271.81,266.68,272.62,265.41,258.96,253.68,253.88,247.29,242.71,250.84,245.33,259.44,258.71,268.79,265.83,257.65,256.60,257.61,290.07,249.42,253.58,269.23,246.42,281.71,258.55,268.16,283.72,294.44,296.95,294.08,299.47,299.22,309.63,306.30,281.82,257.34,261.75,275.39,271.27,259.24,260.50,238.85,251.22,249.17,225.18,286.14,298.30,316.73,256.58,270.77,278.72,287.37,276.04,317.70
