dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114
2017-10-01 21:54:42.738000,L8,242.84,232.37,313.31,,,,222.11,248.39,263.52,200.85,,,,,,,,,,,,,,256.91,241.36,225.87,170.26,,,275.72,294.87,244.59,214.70,207.81,238.77,177.10,286.32,317.35,258.42,279.73,257.96,254.10,318.51,334.72,337.50,345.42,348.45,341.59,331.65,341.23,296.47,338.12,406.99,362.93,406.25,465.12,530.11,,262.22,425.62,333.46,314.81,300.62,284.02,330.37,345.54,300.97,334.90,271.89,291.39,284.31,290.62,281.74,272.98,270.64,260.63,255.15,216.49,267.01,268.89,271.50,278.10,267.75,254.57,236.44,238.94,261.59,279.89,273.58,285.08,296.43,291.79,286.90,278.71,277.50,274.36,288.36,327.07,339.90,351.95,359.47,349.77,342.04,323.27,301.27,305.68,293.24,277.96,270.21,290.87,292.40,316.30,292.16,282.55,301.17
2017-12-04 21:54:37.226000,L8,326.01,324.96,317.26,315.00,,,276.59,264.63,274.17,210.85,,,,,,239.07,194.17,300.64,293.08,,,270.62,268.46,209.79,182.69,163.13,172.41,,276.65,300.74,298.57,244.55,175.46,283.51,271.70,285.45,311.70,311.87,222.36,224.62,168.91,321.82,320.96,328.04,334.78,342.98,347.76,335.57,327.52,343.58,338.85,340.35,326.28,327.10,332.18,327.49,325.31,333.81,324.81,320.51,315.24,312.41,305.90,282.57,295.88,274.46,292.70,293.68,269.31,284.50,278.07,284.75,276.28,264.94,258.24,254.44,255.61,212.67,260.00,268.40,272.09,281.97,277.55,274.44,270.73,250.43,263.41,276.06,274.31,284.42,286.21,282.75,283.64,280.48,287.05,273.89,289.16,323.18,333.41,348.85,367.03,370.67,362.98,312.49,300.92,293.49,290.82,278.94,275.74,286.41,313.20,306.22,324.39,267.03,297.85
2017-12-11 22:00:24.535000,L8,325.77,325.13,319.54,318.15,308.58,300.97,280.37,268.85,280.30,225.92,243.07,285.80,166.61,,,243.07,310.67,303.50,296.31,,,278.93,301.73,306.51,243.06,241.06,174.03,,281.23,304.30,300.00,245.44,247.79,289.34,274.46,300.06,312.90,317.40,314.29,288.43,324.68,323.56,323.52,327.17,338.91,342.68,350.31,338.49,328.60,344.67,338.72,339.94,327.93,328.43,332.85,329.08,327.58,334.24,327.10,319.90,319.90,313.36,308.38,282.92,298.71,275.93,298.30,296.23,270.24,285.05,279.34,286.56,279.10,270.95,259.40,258.71,256.47,216.06,263.70,273.90,274.29,282.54,280.71,276.54,274.75,254.42,265.76,278.99,276.20,285.24,285.82,282.69,288.15,282.25,312.03,276.20,288.81,330.37,339.42,343.82,367.21,367.44,330.11,311.36,302.30,295.78,298.46,282.02,276.63,341.69,331.31,315.60,288.76,271.30,317.23
2017-12-11 22:00:48.493000,L8,324.46,324.36,318.49,317.08,307.87,300.19,173.16,267.49,279.26,223.94,244.99,284.49,165.55,,,,309.99,302.87,295.67,236.92,246.81,278.72,301.02,304.43,242.37,238.10,172.61,,247.53,190.60,299.22,244.50,246.87,288.82,274.11,207.33,177.93,316.69,313.53,288.54,323.91,322.53,323.27,326.53,338.13,342.01,349.88,337.25,327.53,344.04,338.04,338.57,325.76,327.50,332.40,328.59,326.88,333.64,326.39,319.44,319.37,312.76,307.15,282.78,298.04,276.34,297.28,295.61,270.39,284.32,279.30,286.03,277.92,270.19,258.99,258.51,256.08,216.27,263.36,273.52,271.99,282.10,280.13,276.80,274.23,255.15,265.51,278.65,275.75,284.94,285.53,282.48,287.76,281.85,312.32,275.25,289.28,330.37,338.97,343.58,366.77,366.41,352.85,311.19,302.58,294.30,298.60,307.11,276.76,341.61,330.92,315.08,286.77,271.32,317.32
2017-12-20 21:54:40.369000,L8,323.88,324.23,316.07,,,,273.74,253.77,273.41,203.81,,,,,,,,298.74,291.59,,,272.21,296.77,257.92,243.47,238.14,173.06,,274.55,297.94,296.14,245.13,245.24,227.99,271.66,212.66,306.42,306.99,222.95,225.66,162.85,320.00,320.21,324.94,336.12,339.97,348.93,334.99,358.17,343.26,340.27,337.81,332.13,325.35,329.36,324.17,322.29,330.37,319.30,320.03,313.76,311.84,306.06,282.62,295.25,275.50,292.75,294.02,272.50,284.32,277.74,284.69,276.06,265.57,261.05,254.97,253.72,214.02,258.77,268.03,271.74,285.30,276.31,274.71,269.83,251.65,264.67,275.16,272.83,281.47,279.99,279.48,284.11,277.27,296.41,276.63,286.02,343.13,347.72,351.39,367.24,373.17,356.28,344.68,329.97,320.01,311.77,307.33,319.24,318.35,317.80,337.14,278.90,268.24,305.10
2018-01-12 22:00:43.434000,L8,305.43,325.73,273.57,,,,275.46,260.95,277.50,206.10,,,,,,237.66,220.70,301.50,291.63,,,272.15,297.85,202.86,248.01,236.30,172.45,166.71,275.10,300.75,300.37,245.64,247.80,285.15,275.31,288.44,312.64,312.92,247.93,285.90,321.99,318.80,231.93,276.14,219.48,335.49,341.78,329.95,317.11,339.77,307.02,266.64,316.00,324.35,329.59,324.58,327.01,333.57,320.25,324.14,322.75,316.68,307.09,282.94,296.42,282.07,298.31,297.86,276.52,290.09,275.90,285.84,280.99,267.55,262.00,254.17,255.84,209.79,263.34,270.45,278.83,339.36,282.14,272.15,272.84,253.99,266.72,281.42,275.57,279.53,287.65,284.12,287.64,280.73,290.58,273.81,287.77,324.04,337.41,351.16,360.18,369.38,327.38,312.02,303.72,297.96,292.77,291.40,276.08,285.61,290.62,305.11,288.77,267.07,340.92
2018-02-22 21:54:13.622000,L8,227.55,321.57,310.55,,,,,246.90,265.44,199.06,406.72,387.62,,446.53,448.29,459.74,,,,,,,,248.26,238.35,223.24,,,,,,,,,,,265.97,274.53,216.08,251.81,314.65,315.68,312.61,316.08,326.85,334.40,338.59,330.68,317.98,339.50,236.90,208.10,195.40,227.81,226.16,245.88,316.58,322.37,256.45,316.91,285.97,305.77,296.53,276.64,288.60,265.74,283.31,289.50,252.37,280.72,273.56,269.90,266.02,255.33,251.04,247.97,232.71,209.67,254.03,255.74,264.90,273.74,246.50,250.60,262.41,243.29,253.95,265.22,263.19,272.73,276.31,277.32,278.45,269.47,279.39,273.13,282.88,311.85,315.14,333.22,346.10,341.36,320.34,307.77,292.81,285.92,282.22,190.22,203.00,277.93,275.85,296.63,245.13,254.83,287.78
2018-04-11 21:53:49.309000,L8,274.16,324.75,318.34,,,,270.80,252.74,277.45,202.29,205.77,270.99,,,,,,301.24,289.21,,,,296.62,210.65,187.64,164.52,170.04,,,298.30,298.66,246.19,247.14,207.93,270.66,214.49,297.49,312.56,251.18,281.78,321.06,320.63,320.40,323.44,334.19,340.32,346.35,337.14,331.14,294.51,333.96,222.86,269.49,328.77,334.61,325.58,325.65,335.11,324.97,322.76,306.16,312.97,306.13,282.89,296.81,270.45,296.74,296.10,266.55,287.97,278.00,284.21,281.26,269.59,260.84,255.46,251.71,216.52,262.88,270.09,274.65,282.34,280.55,270.99,268.84,248.31,265.72,274.79,276.49,282.83,284.49,280.76,285.20,277.72,277.41,269.30,286.48,329.10,332.66,349.49,365.61,360.10,339.76,315.78,299.97,293.74,291.02,274.76,265.93,288.26,288.47,309.97,293.92,278.22,300.11
2018-04-18 21:59:31.619000,L8,273.71,322.65,317.18,,,419.85,250.35,249.85,276.04,201.15,,,,,,,,,,,,,,253.97,191.57,232.76,168.26,,,166.51,266.81,243.23,245.53,,,,290.13,310.03,246.95,279.70,315.77,319.08,318.54,321.72,332.15,340.32,342.54,334.07,321.95,342.70,333.47,306.75,325.00,326.08,329.51,314.33,323.62,332.16,317.23,319.31,294.77,308.61,304.43,280.18,294.70,268.16,289.33,291.44,255.48,283.05,275.71,276.57,272.71,259.02,254.50,250.81,236.77,213.47,257.39,268.47,265.71,279.96,279.16,256.72,267.84,246.22,260.33,268.82,272.89,281.20,279.81,277.01,280.13,276.63,276.51,272.04,284.60,318.01,320.90,343.27,344.41,339.23,326.67,308.28,288.38,288.70,287.24,202.83,258.83,279.96,284.28,302.39,282.38,265.94,296.13
2018-04-18 21:59:55.573000,L8,257.00,230.09,317.12,,,,,249.41,275.94,200.41,,,,,,,,,,,,,,253.80,241.92,233.33,167.90,,,,,,,,,,265.97,308.64,246.06,223.13,163.19,317.96,317.59,320.59,331.36,339.19,341.16,333.71,320.04,290.59,249.78,266.39,285.36,325.23,328.61,311.57,322.80,330.51,261.12,318.13,293.21,307.81,304.02,278.89,293.81,266.86,288.00,290.97,252.20,282.50,274.52,275.40,271.40,258.21,253.38,249.93,236.32,211.89,256.27,266.59,264.95,278.94,260.22,253.96,266.36,243.75,258.68,267.50,271.73,279.92,278.64,276.06,278.90,274.62,275.67,270.35,282.37,314.01,318.63,341.04,343.69,338.40,324.79,307.19,286.73,288.08,285.84,199.60,256.11,278.95,282.02,300.74,282.01,263.79,294.96
2018-06-05 21:59:01.870000,L8,267.11,321.86,317.80,,,,,223.19,276.44,201.64,,,,,,,,,,,,,,251.53,244.34,231.68,167.32,,,257.87,255.54,236.31,245.08,205.03,255.76,243.47,309.02,313.85,249.39,236.97,261.50,238.27,216.47,212.37,331.39,342.12,320.04,335.58,325.18,343.87,287.15,235.13,290.78,328.59,322.53,248.24,265.87,321.78,309.53,321.77,293.42,310.18,303.42,279.70,295.53,269.52,291.61,292.87,261.50,284.08,275.03,280.08,278.87,266.36,257.68,253.95,247.82,216.32,259.44,271.62,273.13,280.11,269.56,264.89,266.18,247.78,261.73,274.43,273.77,280.36,280.02,278.07,280.20,277.84,275.70,249.84,288.26,321.37,327.10,340.21,345.86,342.88,333.93,308.84,296.46,289.36,289.87,274.86,266.30,288.57,289.38,309.61,293.70,283.88,303.36
2018-06-14 21:53:21.713000,L8,275.46,320.40,276.05,,,,264.35,244.89,277.28,201.51,,,,,,,,300.18,265.97,,,,,252.49,240.25,228.68,168.53,,,,,,,,,,297.64,201.70,217.78,220.59,155.73,,196.89,303.82,323.91,338.01,248.12,331.07,323.54,336.52,236.55,205.98,197.64,324.45,284.13,246.13,262.04,255.75,259.51,314.91,291.40,302.15,299.36,279.35,288.02,269.53,286.80,289.62,262.56,281.72,271.50,276.39,267.86,251.14,249.48,244.31,231.47,216.88,255.03,261.96,268.35,273.32,253.61,239.91,228.86,245.59,254.63,261.90,251.50,257.69,265.52,264.86,273.57,272.21,278.60,249.67,289.64,319.19,326.57,337.74,349.46,344.19,331.40,309.19,293.21,292.82,291.70,223.76,214.21,287.53,291.70,308.43,289.61,281.29,298.18
2018-06-21 21:59:13.220000,L8,189.37,326.24,314.11,,,,,248.03,262.41,197.04,,,,,,,,301.34,274.41,,,,295.03,252.57,244.88,219.10,168.07,167.33,255.38,294.49,297.44,239.52,248.49,218.95,262.58,242.60,309.35,317.77,251.15,279.66,313.83,316.70,319.48,321.84,335.25,342.46,344.41,343.29,338.82,344.76,335.33,339.62,331.14,334.99,332.34,334.76,331.88,337.05,325.86,326.62,324.00,318.98,313.33,293.62,303.47,286.36,306.62,303.03,280.25,288.69,280.19,293.38,286.52,276.57,269.34,263.92,262.22,230.66,271.25,279.96,284.63,284.62,284.88,278.93,277.22,256.46,273.08,284.90,284.72,287.15,286.88,281.24,291.39,287.05,289.80,259.67,298.34,326.36,328.12,353.85,356.86,367.02,330.82,316.47,292.34,334.66,289.15,325.60,278.67,293.07,295.90,310.28,293.97,288.58,302.27
2018-06-21 21:59:37.175000,L8,271.44,327.06,276.67,,,,,248.80,268.70,197.25,,,,,,,,301.87,271.69,,,,295.93,252.99,243.94,224.79,167.74,167.14,254.75,297.72,297.97,239.86,246.61,232.28,261.11,244.03,306.98,316.02,251.51,275.85,313.21,315.09,318.47,320.13,334.52,341.46,343.80,343.71,337.48,344.61,335.73,339.36,331.38,334.71,332.74,334.96,331.28,337.16,325.61,326.36,323.49,318.86,313.46,292.37,303.13,284.96,306.32,302.55,279.51,288.72,278.78,292.41,286.78,276.03,268.02,262.33,261.72,229.35,269.68,277.21,283.41,283.78,284.36,276.62,276.32,252.55,272.09,283.65,283.99,285.26,286.08,280.32,290.05,285.18,287.33,259.80,293.28,325.65,326.75,347.80,353.94,349.82,330.25,314.61,290.74,332.95,288.30,335.47,276.93,291.52,292.59,306.20,292.46,285.69,300.22
2018-06-30 21:53:31.667000,L8,264.42,318.50,314.12,,,,,243.98,259.63,200.92,,,,,,,,,,,,,,248.56,237.04,219.26,,,,,,,,,,,271.41,283.12,213.61,222.94,162.08,,197.89,305.69,326.95,334.29,273.55,329.73,319.75,342.64,235.98,203.75,191.81,239.25,219.81,243.80,319.38,244.35,255.45,318.13,287.96,308.57,297.17,273.57,289.33,267.54,288.01,291.87,258.14,281.14,271.17,279.54,270.26,258.96,253.88,249.57,233.76,216.58,258.42,267.87,271.73,275.47,264.56,255.97,230.05,246.02,254.55,267.67,271.84,274.44,276.38,274.71,276.51,274.60,278.57,248.43,288.99,321.37,318.99,332.93,355.14,344.18,333.80,309.02,289.24,290.37,287.83,263.12,209.40,286.20,288.37,306.63,290.38,271.58,299.12
2018-07-16 21:53:39.240000,L8,327.64,336.86,326.65,325.90,321.03,330.13,317.78,311.87,310.62,274.95,321.39,325.29,323.93,296.46,348.45,349.79,331.81,310.08,304.09,332.70,467.24,471.09,475.83,446.34,346.44,353.40,252.33,361.69,348.86,315.08,315.55,325.16,318.26,341.43,337.36,333.01,330.75,491.66,500.23,495.82,343.59,352.72,352.47,332.85,347.13,351.77,356.13,367.61,368.02,371.67,370.37,363.22,352.09,371.06,360.73,345.63,339.15,359.84,349.61,349.29,361.69,325.97,344.10,330.98,310.28,324.16,337.18,335.53,326.64,329.86,522.39,522.82,527.78,497.85,308.42,309.65,315.87,288.54,277.52,287.19,297.79,308.26,312.54,312.92,290.20,488.41,513.79,516.69,515.80,324.44,295.80,299.90,329.85,316.11,320.14,291.26,320.64,345.16,345.88,357.16,370.45,366.64,357.47,340.96,326.66,317.81,316.21,313.47,305.97,305.96,303.98,325.65,308.82,299.75,309.69
2018-07-23 21:59:28.669000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.57,280.90,217.61,222.10,159.98,,189.97,297.37,317.51,326.02,237.75,327.72,319.49,335.28,234.79,209.14,203.05,323.02,312.81,247.23,275.89,256.74,258.15,315.11,285.13,296.80,298.76,271.43,288.49,264.41,280.59,286.95,259.78,280.81,271.40,280.90,269.37,260.57,251.41,248.21,234.39,215.16,258.70,265.97,272.34,276.02,269.67,257.22,231.99,243.37,254.38,266.81,262.40,275.02,274.86,274.79,279.34,274.48,279.66,255.12,288.02,317.75,326.17,337.10,354.40,342.45,334.39,309.51,296.08,290.96,289.16,278.17,265.39,287.12,290.47,310.07,289.52,277.34,296.88
2018-07-23 21:59:52.623000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.11,280.57,217.49,221.18,160.92,,187.53,295.59,315.38,323.97,235.06,328.11,317.32,333.39,234.74,208.12,203.39,322.43,313.00,246.01,314.37,254.20,257.34,314.01,284.06,299.03,299.03,269.49,287.50,261.76,278.48,286.32,254.69,280.21,270.47,279.86,268.56,259.68,250.06,246.92,233.85,213.48,257.46,263.21,271.44,275.01,269.14,254.17,229.00,240.29,252.69,265.69,262.23,272.61,273.50,274.44,277.87,272.25,276.74,254.95,285.82,314.54,325.03,335.53,351.39,341.50,332.48,308.71,292.98,290.05,287.06,276.19,262.61,283.91,288.92,306.77,287.85,275.19,295.07
2018-08-01 21:53:46.752000,L8,202.88,321.38,317.18,,,,,245.97,278.43,202.26,,,,,,,,,,,,,,252.85,238.13,232.96,169.24,,,,242.70,243.53,174.82,207.32,190.79,243.22,308.57,311.29,217.92,224.95,163.33,316.36,316.89,319.00,331.66,338.14,339.49,334.24,324.44,343.65,290.82,232.63,322.21,325.66,320.83,249.36,322.52,319.73,311.32,322.38,296.24,311.67,301.99,278.59,292.26,270.33,290.49,293.09,257.05,283.35,274.51,283.08,275.38,263.48,258.57,251.74,236.81,216.73,260.54,269.25,275.08,280.17,274.86,271.32,266.35,247.06,259.17,271.73,272.45,280.11,278.40,277.96,281.27,278.16,281.51,252.96,289.12,319.56,322.75,338.71,351.47,345.27,333.25,309.88,293.84,290.63,290.37,280.40,267.32,288.98,293.05,315.86,292.58,279.85,299.71
2018-08-08 22:00:01.706000,L8,208.02,319.81,312.90,,,,,241.91,268.07,199.15,,,,,,,,,,,,,,249.26,238.64,220.76,,,,,,,,,,,303.14,307.20,221.91,223.92,165.36,304.20,264.37,316.87,326.01,335.55,276.61,333.47,319.99,337.74,236.90,211.26,201.80,324.45,315.04,247.75,316.98,308.88,260.98,316.86,294.89,307.97,301.78,274.32,289.38,267.97,290.65,293.02,258.69,284.59,273.84,280.87,274.59,261.07,254.71,249.93,238.14,216.37,258.64,265.90,271.96,276.46,273.49,261.55,262.67,241.82,255.91,270.32,270.88,275.41,276.33,274.57,276.93,272.69,278.23,248.69,287.35,317.53,327.11,343.42,347.97,345.66,331.02,308.68,291.37,288.11,288.58,269.68,260.97,286.40,289.06,313.79,289.45,283.28,297.04
2018-08-24 21:59:45.716000,L8,229.76,317.59,310.02,,,,,243.75,258.59,197.53,,,,,,,,,,,,,,246.09,237.55,220.53,,,,,,,,,,,270.83,284.03,215.46,222.72,159.10,,192.12,310.87,324.93,335.97,241.13,331.33,318.89,335.21,232.87,206.96,198.91,324.16,306.55,243.50,316.75,249.31,258.07,316.51,290.00,304.05,299.02,273.52,290.22,267.21,284.74,289.72,254.42,278.14,271.09,277.68,270.70,260.80,253.08,249.99,236.79,213.22,256.30,263.83,265.03,275.22,263.25,259.41,227.98,241.53,255.74,267.27,264.01,272.71,274.16,274.88,275.65,271.16,272.95,250.45,281.72,311.20,321.89,336.15,346.22,338.56,330.23,305.49,286.12,288.69,285.71,270.31,259.38,278.84,286.36,304.62,286.91,269.16,294.12
2018-08-24 22:00:09.684000,L8,228.78,316.16,281.98,,,,,243.75,231.32,196.94,,,,,,,,,,,,,,246.28,237.67,221.39,,,,,,,,,,,266.45,284.10,215.35,222.15,160.35,,189.67,240.57,324.13,333.92,238.88,330.98,317.93,325.97,232.19,207.31,203.63,322.88,305.95,242.90,315.65,248.80,257.13,315.45,289.37,303.72,299.36,271.37,289.47,265.50,281.54,289.62,252.92,277.73,270.25,276.99,269.95,260.21,252.15,249.23,236.33,211.39,255.18,262.07,265.12,272.99,264.37,258.44,226.97,238.50,254.74,266.12,263.03,271.31,273.42,275.10,274.80,269.84,271.84,250.29,278.65,309.78,321.12,334.27,345.22,337.31,328.90,304.67,284.55,287.75,282.95,267.64,258.50,277.80,285.19,303.84,285.33,268.07,292.40
2018-09-02 21:54:02.263000,L8,235.11,316.48,311.99,,,,,245.92,259.42,200.49,,,,,,,,,,,,,,253.05,238.73,218.96,167.01,,,,,,,,,,266.79,293.36,220.14,222.67,161.41,,194.27,237.57,326.73,337.49,242.14,332.52,318.48,335.99,232.81,206.97,194.03,324.56,316.03,198.04,316.82,243.98,250.56,318.49,291.69,306.88,301.44,274.19,291.31,265.43,288.07,291.65,256.59,283.17,272.57,279.58,274.39,261.59,253.61,250.90,239.14,212.10,258.51,261.44,269.39,277.22,269.62,254.45,261.94,242.15,256.08,267.40,267.44,274.63,274.90,275.74,278.13,272.53,275.07,258.72,281.86,327.47,321.56,337.20,351.65,354.92,328.67,308.40,286.30,289.24,287.56,219.02,257.15,279.40,288.23,307.71,293.90,271.28,296.13
2018-09-09 21:59:51.285000,L8,232.51,316.60,284.67,,,,,246.16,224.73,196.45,,,,,,,,,,,,,,241.08,237.10,214.65,,,,,,,,,,,266.13,282.62,215.56,221.67,156.40,,192.08,312.46,323.91,335.55,240.18,330.21,320.78,236.44,230.31,200.79,183.52,320.19,280.24,233.36,278.90,238.98,244.84,314.59,288.16,302.21,298.28,273.73,289.04,267.60,283.51,289.47,261.00,279.68,272.27,277.67,269.90,260.50,252.72,249.27,237.96,216.35,254.86,261.91,264.42,275.67,263.06,258.78,229.43,245.33,256.41,268.44,264.81,273.81,274.48,274.72,276.41,272.33,283.28,259.96,293.48,327.00,328.09,338.93,355.53,349.09,332.51,309.92,295.20,292.15,287.68,223.41,219.73,280.90,288.45,304.93,289.67,273.46,296.11
2018-09-09 22:00:15.248000,L8,239.12,318.33,313.54,,,,,249.65,231.00,198.23,,,,,,,,,,,,,,246.00,238.63,218.16,166.62,,,,,,,,,,266.15,307.40,219.07,223.37,160.35,255.89,262.03,315.10,325.72,337.84,241.34,332.72,323.46,335.20,232.19,204.60,188.29,321.58,279.41,236.59,318.47,304.51,246.16,316.21,290.70,304.82,301.92,275.75,291.02,268.57,285.26,292.38,263.36,281.77,273.71,280.55,272.00,263.33,254.11,250.55,241.21,217.41,255.78,263.33,268.21,277.34,266.12,260.28,231.90,245.80,258.04,270.04,269.33,275.33,275.91,275.96,278.51,274.02,286.98,263.17,294.33,345.76,330.20,340.23,359.28,352.56,334.77,311.13,296.99,295.11,288.65,266.89,258.88,281.84,289.62,305.93,291.99,277.55,297.34
2018-09-25 21:59:56.774000,L8,236.65,319.36,311.35,,,,,245.14,166.79,199.67,,,,,,,,,,,,,,251.81,239.37,218.73,,,,209.01,247.91,240.07,245.98,,,,266.87,314.79,223.30,223.86,164.70,314.65,312.69,319.24,331.25,339.31,335.19,336.41,319.49,336.91,238.43,225.19,320.57,326.34,329.29,318.34,320.06,331.04,317.41,319.51,305.05,312.07,307.82,277.72,296.72,275.10,294.10,299.87,469.78,529.70,503.60,467.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25 22:00:20.737000,L8,237.23,319.19,311.27,,,,,245.11,261.34,199.65,,,,,,,,,,,,,,220.51,239.48,218.82,,,,278.62,247.03,239.81,245.88,,,,266.09,314.58,223.83,223.68,164.79,314.37,312.37,318.95,331.01,339.14,334.98,336.28,319.22,336.85,238.38,224.95,320.59,326.12,329.08,318.38,319.97,330.91,317.16,319.22,304.40,311.91,307.74,277.42,296.48,274.46,293.92,299.56,469.04,390.28,503.21,467.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04 21:54:14.507000,L8,235.14,316.67,311.67,,,,,243.01,260.74,199.96,,,,,,,,,,,,,,254.07,236.82,219.55,,,,,,,,,,,291.80,312.17,217.53,267.10,313.85,313.24,313.44,315.52,331.36,335.98,335.69,333.95,318.05,335.16,234.29,210.63,318.45,323.25,173.86,223.22,211.60,220.48,216.33,213.84,217.69,220.61,209.61,200.09,292.25,268.33,286.74,289.24,246.31,281.86,274.38,278.03,271.16,261.35,253.06,249.54,236.71,212.00,258.22,258.91,265.87,276.73,259.84,253.19,240.31,241.27,254.81,267.15,263.42,273.49,276.36,275.21,279.04,275.80,276.31,248.06,283.12,312.61,321.44,335.79,353.22,342.30,325.78,308.24,289.60,290.60,285.48,215.74,209.87,277.96,285.15,304.48,284.26,268.03,292.57
2018-10-20 21:54:20.636000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.93,304.98,216.09,215.67,312.77,312.67,309.04,313.95,315.46,331.69,338.33,331.72,317.21,241.66,232.12,210.33,192.68,225.68,222.17,245.57,286.11,264.35,253.82,312.62,286.91,303.67,299.78,278.62,290.88,266.68,279.94,288.47,248.11,281.50,274.09,273.63,267.40,253.85,250.12,245.63,233.75,210.19,251.17,256.37,260.15,268.59,250.85,245.57,228.55,237.27,250.32,261.63,259.01,268.37,269.52,260.23,274.40,269.33,274.81,242.42,276.40,308.05,320.17,337.88,343.15,339.44,323.82,307.82,291.68,289.29,282.32,212.19,208.20,278.13,283.60,302.46,279.02,263.64,287.55
2018-11-05 21:54:24.009000,L8,323.72,323.17,317.20,,,,276.67,264.75,271.82,210.15,,,,,,,,252.12,292.75,,,261.30,301.55,260.54,241.59,228.33,168.98,,272.58,301.65,296.67,244.11,249.43,286.35,271.57,212.09,193.88,192.67,245.12,281.43,353.25,322.27,322.49,325.18,339.19,339.82,347.94,339.54,325.98,341.01,337.58,332.53,329.92,329.13,336.29,335.57,325.01,339.16,327.79,322.28,314.17,313.99,309.41,285.27,302.18,272.75,293.32,296.11,271.18,286.47,280.74,287.36,277.81,269.23,258.23,254.58,256.20,215.78,263.88,268.15,271.88,283.28,282.75,270.55,269.95,247.10,260.72,275.38,274.69,282.41,284.31,282.12,287.90,280.60,288.66,286.24,293.67,327.67,338.28,352.17,364.12,362.47,330.23,318.24,301.80,300.29,292.87,280.73,272.59,288.71,292.23,342.49,327.89,320.15,325.28
2018-11-12 22:00:11.406000,L8,,,,,,,,235.87,255.44,204.14,,,,,,,,,,,,,,171.03,232.39,217.96,,,,318.43,309.39,240.74,249.14,283.57,271.97,286.59,305.06,317.11,245.52,277.60,324.76,326.53,323.38,327.60,339.61,341.78,348.30,338.53,327.71,341.74,336.77,331.17,328.25,328.42,334.69,330.40,326.71,336.95,329.76,319.97,316.23,313.78,309.85,285.73,300.66,274.75,294.78,296.65,268.71,287.22,278.96,286.79,281.32,269.83,260.21,255.91,254.63,214.43,260.86,272.03,275.42,281.86,277.68,274.94,271.95,248.90,263.10,276.74,274.55,283.02,282.95,282.21,288.24,282.49,282.30,263.50,294.47,329.81,337.00,346.81,364.68,347.11,328.92,313.29,300.73,296.12,291.13,276.58,269.88,285.61,292.14,311.91,294.77,276.45,296.41
