dates,satname,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0048,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
2018-01-19 22:06:02.658000,L8,,,,519.65,394.37,179.45,444.00,439.13,407.72,396.59,409.55,420.46,408.16,390.32,397.33,442.85,394.37,398.78,393.23,350.56,385.95,353.59,373.37,386.35,407.44,382.80,392.41,389.13,377.70,367.88,375.38,388.56,376.13,392.92,398.54,415.25,451.82,404.91,413.73,403.90,391.51,384.56,370.51,385.24,407.23,416.79,416.47,424.79,393.56,419.36,407.22,409.45,415.08,415.69,402.20,405.95,442.79,400.33,428.77,435.03,441.67,427.92,427.18,412.75,421.91,416.32,417.47,415.59,425.52,410.37,404.08,402.65,413.43,423.08,429.35,523.95,473.82,458.17,434.41,357.95,417.50,425.55,409.99,404.13,425.96,448.83,421.68,436.78,409.10,454.16,424.68,442.77,431.68,422.04,444.93,433.62,435.78,444.75,427.11,423.76,399.50,431.20,431.62,507.46,501.79,495.16,475.64,399.93,403.95,420.39,411.16,418.75,480.89,470.38
2018-02-27 22:11:55.717000,L8,,,,,,,,,,,,,,,550.79,547.59,540.99,521.59,519.49,519.87,496.64,513.67,512.46,499.73,491.02,485.71,475.20,470.38,438.31,447.27,439.72,441.25,442.17,437.25,452.01,457.51,438.27,441.35,441.92,423.19,407.14,391.98,392.00,391.73,402.47,418.01,417.97,396.38,383.64,411.71,380.38,383.34,391.41,299.59,287.28,289.91,293.89,385.23,379.63,378.69,365.72,354.57,338.52,324.50,326.18,324.53,327.80,328.54,310.06,311.82,299.54,297.26,304.92,301.26,291.73,257.17,249.92,266.40,236.52,283.93,293.76,227.23,213.29,207.84,239.18,221.67,229.29,195.66,308.44,304.09,320.29,,,186.24,263.91,245.76,,,,,,197.86,416.26,468.85,,,,,,,,,,
2018-03-08 22:05:39.901000,L8,356.70,347.21,350.32,343.65,362.81,382.60,390.14,399.87,410.32,395.76,414.01,419.07,414.20,403.21,408.87,408.18,405.55,403.19,390.62,405.74,405.73,392.13,407.69,409.09,404.44,404.36,407.20,395.10,383.08,370.74,385.93,387.36,379.54,408.85,406.17,423.31,442.81,409.29,428.03,410.63,387.79,389.96,371.06,384.27,403.19,413.69,417.39,423.10,406.16,434.16,419.35,412.67,424.47,434.20,,483.34,452.31,400.19,433.87,439.94,441.50,428.08,421.26,411.43,419.95,416.14,416.35,421.57,444.60,405.68,417.89,412.89,439.94,423.26,421.91,426.67,405.23,410.77,,413.27,440.98,454.18,411.45,402.43,428.87,459.87,413.56,461.07,406.98,536.07,,493.54,534.20,450.47,544.11,,,,546.94,422.59,505.30,,,,,407.04,428.76,410.15,407.05,414.46,406.36,413.94,417.35,413.65
2018-03-15 22:11:46.334000,L8,,,,,,,,,,,,,,,,,,,,,,,540.06,517.10,509.41,504.59,499.02,487.19,462.59,469.87,454.55,461.80,459.83,458.45,468.94,473.66,460.81,463.91,466.86,449.25,427.42,406.38,399.12,403.70,418.89,430.35,432.76,413.15,400.17,423.88,403.53,396.07,400.94,307.80,292.68,297.27,302.08,398.85,399.26,396.27,385.18,384.02,373.14,360.22,358.65,344.62,341.51,359.29,336.91,435.02,417.01,406.27,332.02,311.92,297.62,266.70,255.17,275.90,244.06,222.68,278.15,238.23,224.98,222.55,266.15,232.38,257.31,216.20,238.47,240.27,243.82,219.36,213.16,229.49,248.83,210.79,219.53,195.39,181.06,,,,,,,,,,,,,,,
2018-04-16 22:11:30.626000,L8,475.76,271.78,461.08,447.28,427.42,494.20,488.75,506.63,475.06,333.11,334.37,312.46,517.19,520.32,486.27,447.30,323.53,390.28,393.34,465.21,447.27,460.61,464.11,455.28,444.73,439.85,425.63,413.47,341.24,326.33,387.04,393.30,378.48,386.93,392.39,400.26,386.84,381.62,374.82,370.00,372.08,273.74,247.23,,,,,,333.50,322.26,288.77,325.99,311.23,206.07,188.84,202.99,226.39,271.32,300.27,296.63,327.62,,,,183.71,265.34,236.67,231.36,240.43,,,265.69,240.24,228.14,231.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:11:21.824000,L8,,,,,,,,,,,,,,,,,550.01,535.88,534.30,537.69,511.08,527.04,525.13,512.53,501.79,500.13,492.98,482.65,450.78,461.98,454.19,459.11,453.77,454.85,470.78,473.71,462.09,458.12,462.88,437.46,424.00,405.40,390.18,393.23,408.66,418.34,419.90,407.97,387.98,414.61,379.66,383.72,383.93,379.01,377.13,373.47,377.78,397.89,383.26,384.35,380.09,376.31,364.57,335.18,328.80,337.30,329.69,355.13,308.92,315.41,262.58,315.24,318.84,391.66,364.32,354.89,345.53,329.50,336.40,307.86,275.44,227.53,222.69,196.21,256.94,199.69,252.64,210.33,227.88,223.34,243.57,186.30,279.63,256.48,218.40,204.14,243.90,194.38,,,,,,,,,,,,,,,,
2018-07-05 22:11:18.754000,L8,540.28,508.57,479.79,454.91,459.98,497.56,507.09,510.49,540.48,490.96,480.14,300.08,525.59,338.91,326.95,372.45,358.64,285.53,305.18,316.02,262.53,472.08,471.28,463.12,418.26,445.98,381.14,428.15,223.05,294.42,300.22,315.70,321.87,334.18,340.76,393.20,352.45,349.90,355.29,318.76,310.30,283.90,311.34,292.59,318.75,237.24,185.61,349.88,299.60,264.08,261.19,294.66,319.95,232.64,207.00,216.45,244.24,198.94,,213.02,317.41,261.52,,,,,,,,,,,,201.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 22:11:34.242000,L8,414.02,280.33,267.38,419.29,325.41,476.07,482.19,499.05,190.03,,419.57,475.23,506.19,513.50,505.65,489.90,493.32,408.43,402.65,487.32,443.73,443.31,458.21,391.27,406.96,412.22,399.30,367.07,286.68,294.33,286.13,314.12,317.94,320.92,336.30,386.78,343.98,351.63,339.43,319.62,302.98,210.87,,,,223.93,303.07,318.89,290.01,291.46,254.90,310.77,269.70,229.63,204.74,209.76,246.34,198.24,,,,,,,,,,,,,,,,227.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22 22:11:42.495000,L8,,,,,,,,,,,,,220.46,281.02,286.35,238.39,197.28,,335.49,321.85,396.10,312.58,,,,,,,,240.19,254.19,314.85,252.40,353.79,340.78,297.21,264.92,,,,,,,,,,,,,,,,,226.06,238.99,215.85,257.03,,,,,,,,,,,,,,,,,,246.50,190.48,215.92,187.31,213.93,176.18,200.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,342.52,326.76,340.82,306.34,343.80,361.75,376.34,375.34,382.77,389.76,400.73,406.65,404.50,399.65,400.16,400.45,395.89,395.81,456.40,431.66,387.57,479.14,391.19,367.41,410.72,387.74,394.84,389.54,377.99,367.34,379.88,385.72,377.35,390.85,398.50,409.75,417.38,387.61,411.78,393.36,390.43,359.13,365.03,368.14,399.56,411.31,412.58,412.73,381.82,416.55,405.64,402.30,402.16,380.40,433.32,370.63,434.49,391.88,437.55,408.46,433.93,421.43,516.46,398.27,397.52,403.79,403.97,409.15,430.96,387.71,398.76,454.34,376.13,362.96,520.28,380.02,493.17,414.31,,163.64,414.16,423.25,408.86,377.18,523.09,518.87,393.68,430.83,399.53,458.15,426.66,439.37,421.30,421.96,441.85,529.86,430.84,441.57,421.09,397.63,368.43,424.34,420.78,415.98,407.01,409.55,414.60,391.88,395.96,387.35,379.76,407.15,266.56,418.43
2018-09-07 22:11:48.356000,L8,,,,,,,,,,,,,,,,,554.02,539.49,537.38,543.51,515.41,532.76,528.98,560.06,509.75,523.38,509.71,536.63,541.08,472.74,456.90,464.49,462.97,503.10,520.72,518.15,472.17,470.03,467.35,449.80,427.53,497.84,493.86,512.03,524.90,528.89,513.73,503.50,490.34,418.61,396.34,390.52,390.70,307.82,289.63,295.21,296.71,510.79,386.64,397.06,381.92,377.36,366.87,349.13,351.88,345.16,336.98,360.16,314.06,338.41,311.85,332.58,317.90,300.35,296.23,264.36,250.14,278.69,239.75,221.08,284.12,232.04,312.00,296.95,309.16,311.55,255.40,211.48,235.76,231.15,247.06,224.28,206.79,229.64,225.00,205.14,219.22,196.39,,,,,,,,,,,,,,,,
2018-09-16 22:05:39.825000,L8,296.16,192.58,245.26,225.79,315.18,336.41,351.38,351.01,355.34,355.65,372.98,376.22,378.49,373.30,373.81,369.14,372.86,367.64,290.82,374.74,375.47,331.52,371.61,368.22,367.60,361.15,363.23,352.75,335.13,313.00,342.10,346.53,337.82,356.95,350.23,383.02,389.80,348.46,365.18,368.58,354.90,356.96,344.77,350.14,370.79,383.18,374.83,384.02,351.92,403.13,385.38,374.81,387.84,351.00,349.19,372.91,366.54,374.97,397.61,326.18,259.81,312.76,390.33,373.32,333.95,376.69,361.77,356.97,311.88,358.22,341.42,357.14,345.98,338.33,398.24,376.69,339.65,354.86,322.53,351.20,347.88,385.62,335.98,229.43,,,,,,,,,,277.26,323.15,283.81,391.85,361.52,360.65,329.23,342.16,387.45,395.00,325.27,312.57,261.74,248.76,,,,,247.46,328.32,228.84
2018-10-02 22:05:47.245000,L8,,,,167.80,311.22,332.27,342.23,343.32,351.56,349.12,365.33,369.67,374.12,367.37,369.00,362.13,362.51,358.06,283.40,370.51,369.36,326.98,364.74,364.10,355.55,355.22,356.84,344.46,327.99,290.39,327.54,341.02,333.02,348.23,351.11,380.16,387.35,348.68,371.68,369.24,355.80,358.03,345.85,355.16,372.51,383.44,375.07,387.30,360.48,401.57,389.35,380.73,396.28,350.26,330.37,375.83,351.48,369.96,397.61,325.00,268.34,378.48,369.09,378.33,378.17,375.86,363.88,348.84,352.04,361.11,380.62,362.57,388.91,386.65,384.52,373.14,341.58,359.61,330.45,351.90,360.26,389.87,343.36,368.62,380.05,409.35,347.14,398.96,367.23,408.24,387.75,400.38,381.26,384.59,336.15,402.26,402.37,405.23,364.24,340.83,342.19,395.32,397.13,388.25,346.57,322.18,306.41,,324.18,295.23,323.38,358.26,346.49,383.64
2018-10-18 22:05:53.709000,L8,356.65,345.33,349.97,338.37,360.63,376.85,393.00,394.93,399.98,401.77,417.17,418.60,419.82,408.45,410.55,410.80,406.23,405.52,391.46,413.03,405.86,391.55,408.29,408.03,404.30,403.70,403.46,399.55,384.40,378.54,391.39,394.15,383.83,404.61,408.56,421.97,434.34,411.07,424.00,411.47,400.93,396.80,380.89,386.96,407.54,417.41,419.49,422.99,403.99,435.00,422.38,419.28,427.55,428.39,429.63,424.11,440.79,404.42,432.45,438.14,442.46,426.52,426.28,411.61,424.11,420.48,420.43,416.10,437.85,413.95,424.48,419.38,441.02,427.84,431.70,427.03,406.80,408.75,403.95,389.61,424.64,438.05,410.82,405.76,429.74,458.60,424.04,446.51,407.82,461.01,427.67,452.84,440.06,434.03,458.42,441.40,447.96,459.63,439.56,418.53,403.95,427.60,431.54,424.57,425.71,424.85,430.62,410.93,414.03,424.74,421.04,425.19,435.94,416.73
2019-01-06 22:05:53.844000,L8,347.71,329.23,341.85,317.35,365.00,377.93,369.05,383.82,389.34,388.12,414.39,440.27,411.13,402.63,404.43,407.08,429.81,424.85,386.64,400.29,401.66,387.91,406.80,424.12,426.90,438.31,397.96,390.31,375.52,429.50,390.93,425.31,447.44,379.43,378.37,391.31,414.92,429.67,479.25,471.31,430.55,383.51,372.33,395.00,394.84,414.26,414.96,419.76,409.33,432.82,421.33,415.56,423.95,428.73,426.25,429.74,438.41,391.97,428.09,430.60,437.51,428.49,420.70,412.88,456.89,433.87,410.29,408.94,420.40,407.96,425.35,416.38,438.83,423.09,431.78,429.74,417.05,419.87,474.10,460.84,478.17,464.71,415.09,400.22,488.53,485.71,489.30,453.14,425.60,470.29,449.49,427.53,417.68,417.71,453.52,436.05,432.34,446.96,421.44,420.92,393.52,424.86,423.68,416.49,414.67,420.26,419.29,411.11,396.23,417.23,410.69,415.66,418.69,411.56
2019-01-22 22:05:50.255000,L8,328.70,273.51,300.41,283.79,328.14,346.23,358.21,363.25,366.72,372.72,389.54,393.83,391.10,384.57,386.52,415.44,404.66,383.85,284.94,385.97,385.04,343.05,378.47,375.52,376.76,368.25,367.35,360.72,344.35,323.65,352.58,355.78,346.53,358.19,362.38,381.94,389.86,366.83,386.64,373.20,367.03,363.59,355.93,366.19,384.59,397.54,398.62,400.78,389.43,420.28,405.42,401.37,413.80,405.63,400.91,402.88,419.56,384.97,411.06,416.12,418.89,417.10,412.44,401.35,401.59,402.74,400.64,386.23,399.27,389.05,398.40,397.69,406.74,405.59,409.21,389.68,377.06,387.31,385.35,364.43,393.26,398.15,389.38,379.54,402.11,418.28,400.77,410.00,384.00,422.56,405.34,409.68,407.62,406.68,409.97,416.22,409.69,418.35,397.58,380.40,346.68,355.29,298.50,236.70,,,,,,,,,,
2019-01-29 22:11:59.392000,L8,,,,,,,,,,,,,,,,550.02,548.44,520.32,525.72,529.50,494.20,511.72,516.13,502.69,490.26,488.24,476.92,470.19,434.67,448.22,438.40,440.66,437.61,434.73,450.22,458.38,442.86,440.43,442.56,423.62,416.81,394.88,392.63,390.14,406.29,417.32,418.26,398.05,387.37,416.25,391.18,395.53,395.42,186.78,323.01,180.81,339.82,386.84,447.29,518.97,385.09,193.61,361.90,541.39,351.70,453.08,443.27,320.75,540.28,240.73,228.48,311.17,276.68,227.38,234.18,258.39,351.16,208.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.49,504.80,236.54
2019-02-07 22:05:47.667000,L8,365.10,356.73,350.09,345.18,368.47,381.63,388.98,407.85,407.88,411.03,424.30,425.99,416.81,415.52,422.65,420.46,412.76,414.70,390.36,409.73,413.18,387.02,408.41,407.42,404.93,398.84,399.09,394.11,385.13,369.27,388.79,387.63,380.14,407.67,406.63,426.72,429.72,419.51,424.10,412.02,388.43,389.55,372.26,388.09,399.28,416.53,416.92,424.98,422.04,435.15,420.93,414.89,428.24,425.86,426.92,430.81,437.87,399.74,435.11,435.05,443.45,440.63,425.86,413.83,427.24,416.50,419.37,414.41,433.70,410.79,420.84,414.95,441.66,421.89,429.33,425.20,405.54,414.10,425.93,390.63,422.25,437.36,404.54,402.84,431.15,455.22,420.28,444.35,404.98,460.00,421.51,457.53,437.35,426.53,451.82,440.58,441.30,458.56,424.87,427.29,400.69,432.99,429.50,422.05,418.34,425.88,425.81,410.70,412.30,422.91,412.41,418.87,421.73,414.11
2019-02-23 22:05:44.581000,L8,366.12,357.21,355.80,350.35,363.68,381.86,391.69,412.14,405.04,403.25,416.83,421.88,424.66,413.14,412.28,411.34,411.27,402.95,447.79,414.58,411.65,393.41,410.45,404.65,415.77,403.16,404.27,397.17,388.43,375.72,389.93,391.34,386.46,408.59,407.31,425.49,423.22,410.73,421.92,411.59,394.91,393.88,377.42,388.68,406.05,421.43,423.55,424.10,422.39,438.49,422.36,418.45,429.12,426.60,428.36,420.06,439.82,402.21,436.06,439.70,444.61,427.93,433.47,413.75,423.35,421.65,507.71,536.89,524.27,533.97,537.45,520.97,527.45,429.84,426.34,427.47,407.11,410.68,427.11,394.14,424.03,441.06,407.06,406.01,429.27,460.11,422.07,446.23,411.95,465.54,425.22,456.39,440.12,433.04,458.54,449.49,446.80,460.45,435.93,428.37,404.91,432.52,438.23,426.12,425.33,428.32,431.06,410.61,411.33,421.96,413.66,490.53,492.00,492.03
2019-03-02 22:11:53.254000,L8,,,,,,,,,,,,,,,,,557.55,536.91,541.71,539.94,514.29,526.80,526.64,518.14,517.08,503.71,498.55,488.49,453.56,465.60,447.80,459.64,459.95,460.71,472.97,480.81,462.79,468.76,470.53,468.68,428.30,403.52,399.53,399.56,416.39,427.23,427.76,405.19,401.52,421.96,403.34,397.04,403.25,310.88,294.81,298.08,299.30,395.19,394.78,394.58,384.96,380.59,369.31,360.80,354.19,346.23,344.29,358.25,321.59,332.15,328.25,332.83,337.09,314.97,298.12,268.26,255.12,280.09,246.75,225.05,284.68,230.86,226.27,222.40,265.69,232.70,256.20,216.10,237.63,238.89,243.53,218.56,207.49,232.65,218.62,208.83,219.76,189.96,183.28,,,,,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,,213.12,244.29,224.71,228.33,284.23,297.81,317.80,321.86,316.05,359.72,367.32,355.29,351.68,358.64,344.82,353.54,346.05,251.38,283.62,350.94,313.74,349.72,348.98,344.28,343.98,341.00,332.58,316.20,225.35,316.78,325.01,312.36,318.90,324.66,340.79,355.22,338.88,356.14,349.51,350.69,350.00,341.50,348.72,368.17,378.58,378.32,329.69,359.45,399.32,363.35,303.83,355.90,347.40,321.78,316.43,333.75,351.92,338.74,404.38,399.23,392.48,370.62,386.58,186.86,316.81,322.86,325.91,289.95,303.41,320.33,352.13,372.88,365.28,379.11,331.70,310.97,304.28,309.97,342.22,334.25,251.14,330.98,324.15,342.90,211.55,342.02,377.94,353.07,346.66,373.49,286.64,246.47,327.44,329.82,289.56,395.37,390.59,356.31,371.48,283.05,387.92,303.48,317.96,285.28,269.66,264.60,,,,,254.51,223.40,373.70
2019-04-19 22:11:38.574000,L8,,,,,,,,,,,,,,,,,,,,,505.93,523.86,523.32,541.92,527.58,520.21,534.37,478.89,488.83,491.91,483.30,493.54,484.91,481.42,499.81,474.45,456.82,457.37,464.22,445.38,420.45,405.66,471.98,472.99,479.47,420.88,426.16,402.96,388.94,417.05,385.17,385.42,386.45,261.47,286.05,291.75,290.99,390.63,382.88,386.16,378.44,375.20,367.21,332.50,338.52,336.28,331.39,356.10,306.47,327.26,299.57,316.27,322.21,302.09,290.24,229.56,250.00,272.15,235.89,218.03,296.08,231.79,221.57,196.37,256.69,214.85,251.41,205.98,230.41,233.67,238.17,202.74,197.12,223.12,210.41,197.16,216.10,189.40,,,,,,,,,,,,,,,,
2019-05-21 22:11:51.277000,L8,542.10,505.41,482.67,458.73,523.73,534.39,527.31,536.00,537.33,495.62,526.70,549.02,472.16,288.27,,,486.00,429.31,392.70,491.91,441.06,483.12,474.88,462.55,456.10,284.31,445.57,430.41,366.45,313.32,313.18,338.49,331.22,341.25,400.34,411.45,351.18,348.57,364.76,328.24,376.34,300.67,306.59,284.79,231.95,261.31,306.78,,,,,312.21,318.51,221.92,239.10,206.74,241.82,,226.28,279.49,325.03,,,,,,,,,,,,,,227.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,334.99,294.94,308.85,291.45,332.93,349.38,365.88,371.60,379.52,381.84,398.36,404.09,400.28,393.62,395.31,393.76,391.84,389.95,303.20,393.37,391.10,359.43,388.69,384.94,388.47,378.67,370.96,367.97,359.92,351.56,362.19,375.29,367.94,378.36,383.56,400.58,419.77,351.55,355.04,343.86,,321.44,457.55,,,,,,400.56,343.58,410.86,,301.09,365.30,337.15,373.67,354.26,,380.27,406.68,412.01,394.78,397.75,368.45,370.65,378.11,353.41,342.53,336.61,359.33,371.66,366.88,412.30,412.17,395.65,391.67,318.48,315.67,,,,,,,,199.60,355.16,419.74,372.30,417.93,378.95,284.69,265.03,357.94,418.29,407.88,480.44,,,316.01,197.91,285.34,338.14,331.19,471.31,312.67,286.95,227.91,,,,260.51,327.24,
2019-07-24 22:12:12.946000,L8,,,,,,,,,,,,,,,,556.45,548.55,531.41,533.95,531.65,499.52,520.65,519.19,507.48,496.55,488.96,483.61,477.59,441.34,453.63,447.40,456.64,454.49,453.09,471.60,473.01,464.09,461.70,461.08,452.23,419.70,403.47,386.88,388.66,407.47,412.89,411.89,402.74,388.17,415.38,391.98,392.57,397.40,293.32,282.94,287.21,296.56,391.79,393.51,404.14,389.13,381.78,372.55,360.66,347.76,346.74,346.79,352.31,310.94,315.39,289.92,308.34,304.42,291.35,292.35,240.07,243.84,245.16,235.12,210.55,254.44,221.38,212.43,198.20,245.68,207.78,242.15,197.95,214.20,200.46,229.88,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:11.235000,L8,,216.02,244.52,224.93,309.78,325.27,296.64,313.05,318.63,312.76,365.01,376.10,364.21,367.24,368.05,364.51,367.95,356.58,285.25,289.94,376.06,317.76,356.21,354.47,351.39,352.82,349.57,340.15,325.79,282.11,313.88,337.37,,,335.04,346.08,351.70,294.71,313.73,268.40,214.23,209.64,273.36,,,,,,254.77,391.37,295.94,,,346.61,334.09,324.19,339.34,,334.71,268.69,394.81,393.48,390.45,378.86,178.05,325.80,330.65,324.79,295.61,304.02,322.28,260.65,346.16,357.25,389.02,340.19,314.61,351.34,311.72,340.44,330.92,259.69,279.14,317.84,339.24,243.97,335.71,393.36,355.85,369.95,381.78,204.59,220.35,324.33,323.93,282.64,397.96,379.59,358.44,340.90,251.23,243.93,280.30,318.05,311.42,269.13,270.07,,,,,250.46,209.25,
2019-09-26 22:12:33.152000,L8,,,,,,,,,,,,,,,,,,,,559.83,499.52,527.07,520.76,517.44,503.73,503.01,495.31,544.89,505.33,501.78,512.17,507.39,495.82,462.78,475.35,518.26,508.41,507.16,520.82,487.80,472.38,462.75,442.91,459.53,480.12,522.17,524.36,416.93,406.54,422.12,411.20,395.33,405.69,303.13,288.43,299.66,400.64,400.44,394.89,399.31,384.73,387.26,367.39,359.32,361.01,345.46,346.57,373.15,391.05,409.56,420.25,406.36,315.72,307.34,397.55,398.96,264.06,356.81,272.17,325.29,339.69,233.28,225.19,240.15,268.87,265.44,259.84,227.25,228.39,238.55,242.54,225.07,313.54,266.76,322.35,209.05,224.94,195.74,188.87,284.10,325.29,339.80,384.22,,,,,,,,,,,
2019-10-12 22:12:36.150000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.64,522.51,523.82,503.49,496.80,508.71,482.75,527.70,553.27,,501.88,432.13,505.60,500.76,539.00,,482.50,477.24,466.80,,,,563.62,441.20,425.53,500.16,525.60,466.14,509.31,455.28,475.66,523.23,448.73,416.74,533.48,482.98,411.07,397.28,451.47,409.87,398.27,325.04,526.52,335.65,381.36,455.28,472.51,542.42,566.20,355.83,364.34,332.54,439.62,298.61,510.27,465.09,502.87,506.15,301.52,383.63,498.35,441.91,366.09,273.20,252.42,406.87,223.10,269.08,193.84,262.80
2019-10-21 22:06:25.884000,L8,370.99,385.69,314.59,315.75,354.01,355.15,397.93,390.62,379.37,397.28,401.63,430.86,444.96,414.96,405.23,450.42,477.26,497.74,479.61,552.16,426.77,403.35,443.66,542.29,396.71,418.67,417.18,474.96,453.25,439.70,403.41,458.94,450.08,553.82,550.68,,,,,519.18,404.53,399.14,374.39,539.35,,507.09,540.21,419.07,450.54,431.06,537.69,502.90,420.06,418.99,,,,411.21,430.29,430.49,443.37,424.62,434.99,413.64,427.40,426.45,424.19,418.13,444.56,411.43,418.53,405.47,433.00,413.42,,,,,,,524.70,428.04,418.04,413.61,430.89,,,,,,,,,540.66,449.40,447.55,,,,,425.78,423.79,466.10,492.98,372.15,424.57,437.57,422.07,418.19,420.28,407.92,423.41,521.50,526.00
2019-11-06 22:06:24.678000,L8,355.15,343.33,345.66,341.10,360.98,375.32,392.86,396.46,398.77,397.53,417.78,420.76,417.53,411.78,410.28,412.60,408.04,410.45,390.83,412.41,408.86,392.71,416.07,409.63,407.81,401.71,402.35,395.65,384.46,377.59,389.63,392.72,386.04,406.88,411.59,424.78,434.02,414.01,424.96,412.91,402.65,398.08,382.73,388.36,412.48,424.60,422.52,424.79,415.39,436.90,424.68,420.13,430.30,433.50,428.31,433.29,440.87,405.89,435.67,438.06,441.23,434.84,425.45,414.38,428.44,429.62,417.99,419.66,439.24,425.76,435.50,420.58,445.77,430.97,435.26,426.42,413.17,414.63,400.22,391.58,428.89,440.79,412.16,411.82,441.84,461.32,427.14,449.52,408.99,461.40,435.72,454.00,439.03,432.04,466.60,439.05,450.50,461.44,434.60,424.50,402.30,433.52,431.70,423.26,428.65,428.94,436.74,416.40,417.87,426.97,416.65,427.82,426.08,418.95
2019-11-13 22:12:34.076000,L8,,,,,,,,,,,,,,,,,,,545.16,554.50,551.77,551.75,534.58,531.98,527.56,526.97,514.59,507.15,487.68,483.99,486.56,492.38,498.23,499.43,507.36,503.82,519.40,514.61,508.33,486.38,486.63,436.81,439.70,427.02,475.58,486.43,486.49,490.10,460.80,476.94,451.88,448.15,447.25,372.61,353.92,348.99,349.74,491.16,427.33,423.94,443.80,450.36,425.71,377.11,390.40,408.29,414.79,409.37,387.63,381.91,371.19,367.53,390.63,379.64,337.70,320.32,315.70,297.87,304.59,262.54,304.41,280.02,281.50,272.82,287.51,282.33,287.10,287.23,264.67,271.33,272.66,262.01,271.18,251.89,237.57,235.17,228.00,237.83,228.53,207.41,204.69,200.76,199.27,185.73,,,,,,,,,,
2019-11-22 22:06:21.092000,L8,349.43,317.85,336.63,305.87,350.04,364.68,377.77,383.42,386.72,390.14,404.11,448.25,416.86,411.88,440.41,382.17,469.62,406.07,412.53,384.43,407.00,386.44,407.24,424.31,396.75,393.48,401.34,386.53,380.47,376.55,381.25,389.91,378.29,404.65,403.45,420.40,422.12,408.17,420.57,409.67,391.74,395.16,373.63,481.47,431.54,435.30,415.73,438.09,539.73,540.30,516.69,485.32,455.35,432.34,429.46,558.89,514.68,394.26,,,,,,,,,,,536.02,450.13,405.15,,,448.32,496.31,537.12,,535.02,524.84,484.80,458.15,521.68,,,551.31,487.42,426.79,446.79,387.93,447.13,417.17,446.13,429.83,426.30,466.25,524.66,441.69,447.56,437.65,434.26,408.58,433.20,431.59,424.80,467.54,532.23,523.60,468.11,421.95,343.64,410.40,413.35,435.95,406.64
