dates,satname,nzd0324-0000,nzd0324-0001,nzd0324-0002,nzd0324-0003,nzd0324-0004,nzd0324-0005,nzd0324-0006,nzd0324-0007,nzd0324-0008,nzd0324-0009,nzd0324-0010,nzd0324-0011,nzd0324-0012,nzd0324-0013,nzd0324-0014,nzd0324-0015,nzd0324-0016,nzd0324-0017,nzd0324-0018,nzd0324-0019,nzd0324-0020,nzd0324-0021,nzd0324-0022,nzd0324-0023,nzd0324-0024,nzd0324-0025,nzd0324-0026,nzd0324-0027,nzd0324-0028,nzd0324-0029,nzd0324-0030,nzd0324-0031,nzd0324-0032,nzd0324-0033,nzd0324-0034,nzd0324-0035,nzd0324-0036,nzd0324-0037,nzd0324-0038,nzd0324-0039,nzd0324-0040,nzd0324-0041,nzd0324-0042,nzd0324-0046,nzd0324-0047,nzd0324-0048,nzd0324-0049,nzd0324-0050,nzd0324-0051,nzd0324-0052,nzd0324-0053,nzd0324-0054,nzd0324-0055,nzd0324-0056,nzd0324-0058,nzd0324-0059,nzd0324-0060,nzd0324-0061,nzd0324-0043,nzd0324-0044,nzd0324-0045,nzd0324-0057
2006-04-26 21:46:44.812000,L5,451.43,403.39,366.25,369.89,371.61,358.49,342.83,347.71,341.15,268.16,273.34,255.25,228.18,348.34,372.47,386.71,375.83,370.91,368.84,368.94,367.70,378.64,372.26,381.93,370.62,378.84,378.87,379.83,368.56,363.99,368.38,358.00,345.14,345.05,352.93,353.97,376.44,394.10,408.47,370.78,357.43,353.89,353.27,355.97,359.87,352.16,349.85,332.33,343.11,314.27,343.96,350.19,323.78,321.19,320.91,323.37,319.72,315.00,355.42,346.25,348.64,319.90
2006-06-13 21:47:01.718000,L5,366.46,355.47,345.45,348.37,351.87,337.80,327.35,341.35,336.16,274.36,271.64,259.22,231.68,335.70,369.34,381.54,370.40,362.50,357.94,368.34,366.48,367.15,362.62,370.89,370.55,373.90,381.93,375.89,360.04,357.79,354.56,345.48,340.60,339.75,338.54,345.74,371.78,392.75,389.46,370.98,357.02,351.04,350.54,342.13,347.10,340.06,342.80,333.66,332.02,312.17,323.86,333.36,315.79,315.14,307.13,313.73,310.72,300.56,341.78,337.27,349.01,307.52
2006-06-13 21:47:25.691000,L5,368.74,358.36,347.12,349.86,352.70,341.11,329.78,343.89,351.10,276.73,272.15,261.34,232.17,338.35,370.45,383.89,372.77,367.04,360.60,369.69,369.26,368.83,364.11,372.18,372.02,374.12,383.06,374.81,361.38,360.14,355.55,346.46,341.97,340.79,340.61,346.42,372.23,393.37,390.44,372.04,359.52,352.19,353.29,342.46,347.86,340.99,342.49,333.87,332.66,313.64,324.77,334.46,316.43,316.03,308.01,314.06,311.75,301.15,343.32,340.89,348.14,307.70
2006-07-15 21:47:30.103000,L5,332.38,314.57,249.34,242.92,311.96,298.90,286.13,307.20,299.39,249.44,241.20,216.68,,,,,,,,,,154.98,246.32,291.36,322.35,345.42,352.18,347.92,328.94,336.77,342.45,327.77,298.44,288.93,306.90,329.35,338.95,368.18,364.19,351.31,332.25,321.68,334.09,327.67,326.16,326.53,324.32,311.98,300.28,285.33,301.94,302.04,294.61,292.40,280.85,298.19,284.79,266.78,324.18,319.59,323.19,284.16
2006-07-15 21:47:54.076000,L5,338.21,319.11,271.70,242.29,317.72,297.19,283.56,307.27,302.94,251.38,243.78,225.55,,,,,,,,,,,243.19,289.68,319.22,345.77,351.74,349.70,331.46,337.94,343.03,329.26,300.35,284.59,306.74,329.91,338.40,367.62,365.46,351.20,332.75,321.54,333.13,326.12,323.24,325.16,321.43,310.32,298.08,282.15,300.03,295.83,290.41,288.66,276.26,291.45,281.07,261.91,324.94,318.53,320.43,278.96
2006-08-23 21:54:11.272000,L5,377.42,360.89,361.91,373.55,367.58,355.36,353.27,343.07,338.77,303.85,279.90,259.96,229.20,335.60,358.01,367.37,369.74,367.16,370.12,373.46,369.01,369.08,366.66,357.19,353.29,360.89,365.24,365.26,345.41,352.30,362.19,349.18,340.18,331.23,338.62,346.46,355.37,379.55,384.48,362.08,346.69,341.90,346.81,350.05,352.00,346.32,344.20,325.48,326.33,304.78,320.72,332.73,314.45,314.34,315.04,323.92,316.92,306.65,351.54,343.49,348.12,311.32
2006-09-01 21:48:07.347000,L5,433.29,419.37,388.51,414.78,397.87,398.04,399.06,397.77,407.28,392.26,384.41,386.38,391.99,412.49,426.06,443.47,436.20,443.47,442.11,421.82,399.79,402.02,402.97,404.38,400.87,413.37,409.86,403.40,385.47,386.85,392.67,378.96,368.93,379.06,433.64,406.55,388.72,465.60,438.01,394.02,395.91,415.51,396.94,373.48,386.92,362.08,364.78,359.62,367.83,354.73,360.48,364.70,347.49,341.55,332.50,332.56,322.50,317.11,399.75,387.67,385.38,331.48
2006-09-01 21:48:31.320000,L5,356.73,348.62,346.34,346.76,348.99,338.49,328.01,323.58,313.58,266.61,266.18,252.06,223.87,317.49,356.92,353.94,358.58,357.88,356.93,357.76,352.91,354.29,353.29,359.11,354.85,359.20,361.98,362.27,350.77,346.96,348.29,332.84,316.66,304.58,318.82,331.79,353.97,379.26,376.58,360.13,343.62,337.04,339.40,334.54,339.80,333.65,333.61,323.79,321.80,296.02,310.81,327.50,304.91,306.36,298.86,309.17,307.09,294.58,330.40,325.50,330.88,298.14
2006-09-17 21:48:42.941000,L5,,374.25,364.09,367.39,370.47,365.94,342.64,344.65,338.94,278.00,265.45,258.53,233.65,350.34,381.29,385.20,383.52,379.28,371.82,368.06,363.74,371.74,371.15,363.84,346.51,355.85,370.18,377.87,372.76,364.56,364.49,352.26,332.88,336.89,336.65,349.37,363.72,391.14,397.35,377.20,359.87,356.52,353.91,355.22,356.62,355.29,350.25,335.42,337.95,322.08,329.12,347.51,331.46,332.21,323.95,326.89,317.19,312.81,364.30,351.78,350.60,328.36
2006-11-20 21:48:56.726000,L5,342.01,346.01,329.48,335.52,339.54,344.01,325.91,285.43,259.95,214.86,191.76,204.45,189.40,155.87,,291.39,263.48,277.31,200.62,224.40,275.63,273.85,255.79,213.96,,,,,,,,,,200.25,216.80,204.23,313.13,332.29,341.82,328.91,313.33,293.13,272.21,264.04,235.93,,,,,,221.27,202.85,219.71,214.07,204.76,,,,276.39,255.98,252.02,209.78
2006-12-06 21:49:29.117000,L5,396.20,381.70,377.25,378.83,383.99,374.88,386.98,385.04,372.67,367.49,354.30,356.55,373.76,366.11,379.55,389.53,393.65,389.86,391.64,383.92,386.77,388.54,383.88,371.17,368.33,373.90,375.81,375.80,361.02,367.41,377.37,367.54,351.95,351.38,360.75,369.53,388.42,405.14,397.34,369.48,351.11,359.05,353.17,368.31,366.13,366.45,364.92,360.57,356.18,347.54,360.16,358.34,344.54,335.76,326.82,326.86,317.52,315.42,358.17,363.29,365.45,329.77
2006-12-13 21:55:19.357000,L5,299.18,285.38,269.10,266.04,264.62,265.77,244.91,230.66,226.40,176.90,173.28,162.71,,167.47,269.22,272.31,270.42,271.49,273.79,259.98,252.68,255.45,248.96,255.06,276.77,267.34,282.68,279.39,267.39,270.36,268.23,254.70,213.37,195.49,216.19,246.56,261.86,295.09,279.32,277.68,252.87,163.74,,254.52,248.67,235.93,249.22,250.77,221.88,223.19,231.90,262.60,276.38,273.04,277.11,286.21,280.18,,156.86,232.59,249.04,255.42
2007-02-08 21:49:26.499000,L5,378.17,369.82,368.83,367.55,375.32,371.51,368.08,379.96,389.71,323.57,333.89,326.72,337.03,370.88,388.29,389.37,393.27,377.21,367.41,374.39,375.00,369.58,369.67,369.86,375.05,375.43,372.71,375.38,363.26,358.75,366.15,353.98,344.72,348.76,350.72,351.70,364.82,386.02,386.32,365.90,358.51,352.05,364.46,349.58,348.67,345.44,345.62,332.24,334.44,321.22,337.08,340.44,327.32,323.63,318.55,320.74,313.93,309.46,358.86,371.20,355.64,320.46
2008-01-10 21:45:41.606000,L5,,314.67,306.41,322.66,318.52,306.23,181.95,,145.28,185.40,201.41,220.97,207.80,212.20,314.71,306.89,299.16,297.07,315.16,319.64,303.60,311.89,315.74,322.26,320.51,320.94,338.63,333.83,330.70,320.34,311.96,,,202.16,198.36,308.39,322.02,351.70,346.62,328.80,310.89,298.88,299.03,288.77,251.16,,281.04,275.31,281.84,233.68,266.62,246.69,261.11,261.39,258.44,262.48,270.36,182.93,288.01,264.34,279.39,254.90
2011-01-02 21:44:23.135000,L5,431.83,400.78,349.95,353.79,357.07,334.75,314.92,314.94,296.34,262.60,252.88,241.71,220.39,320.10,353.19,362.28,353.20,353.45,348.32,343.55,349.61,354.75,358.36,357.46,362.93,368.22,370.29,374.34,358.90,361.04,351.92,337.24,295.71,317.02,321.35,336.01,356.04,446.49,407.51,361.85,352.71,344.08,349.91,330.91,347.40,339.56,334.03,323.36,334.58,297.75,324.55,337.09,318.78,324.82,316.65,320.30,308.53,306.07,338.48,324.88,326.08,313.69
2011-01-25 21:50:35.036000,L5,369.97,358.17,351.91,358.86,365.41,355.36,341.78,351.82,336.43,297.74,361.73,349.34,341.05,349.38,366.57,365.88,364.57,370.79,371.30,370.61,376.18,374.87,374.24,382.14,368.51,366.93,363.56,360.92,353.70,349.68,358.09,355.60,343.99,344.47,351.66,350.66,365.35,378.24,380.58,355.79,346.05,339.11,342.20,346.93,352.28,345.50,342.48,331.07,327.57,309.96,326.00,335.05,316.52,316.12,309.94,314.44,298.04,300.47,348.27,354.54,348.11,308.29
2011-10-24 21:48:35.845000,L5,478.42,463.04,440.70,450.75,433.96,330.97,317.28,315.49,303.93,262.20,258.79,251.29,217.75,326.42,351.95,357.36,342.93,345.05,345.94,347.88,346.00,348.25,351.09,364.27,360.69,446.75,440.62,448.00,415.46,432.79,436.47,413.59,293.33,317.21,409.86,400.08,448.31,462.34,453.50,366.27,352.50,334.65,334.98,332.52,337.14,334.95,341.17,322.87,324.42,297.42,322.79,332.28,319.66,318.95,309.95,313.47,303.89,297.37,327.61,315.26,315.06,312.48
2013-05-15 21:56:27.145000,L8,397.55,505.12,500.94,512.65,500.99,,,509.10,522.04,512.90,506.03,492.91,445.35,521.24,526.25,515.56,494.59,520.91,512.59,525.61,501.71,467.12,460.58,443.23,494.38,480.26,526.85,520.39,451.79,423.96,519.63,511.33,491.91,470.29,479.04,487.19,506.63,507.01,496.49,428.07,405.88,417.25,423.02,484.15,466.69,349.37,441.06,474.12,471.66,425.59,432.98,357.59,366.65,344.37,318.70,336.00,318.96,315.17,445.57,457.35,461.26,341.46
2013-05-31 21:56:31.642000,L8,342.30,330.47,303.32,305.26,330.08,304.70,279.42,306.56,302.23,255.29,261.41,246.69,214.98,319.55,338.23,349.17,352.41,359.23,342.70,348.56,343.21,342.55,336.51,334.03,342.49,351.09,345.40,345.97,329.62,341.27,338.33,328.35,476.22,465.72,421.68,384.55,369.02,363.86,354.22,343.14,332.27,324.94,342.17,342.68,346.57,335.93,335.19,326.08,323.51,298.88,325.34,334.19,303.04,314.49,305.21,310.67,298.06,290.48,338.09,350.69,348.67,301.62
2013-05-31 21:56:55.601000,L8,345.19,334.98,305.13,316.93,333.47,309.71,326.69,316.12,305.51,257.18,263.02,248.28,217.97,322.63,341.30,353.49,356.19,360.69,344.31,351.10,345.39,346.13,338.99,336.34,347.88,354.13,355.29,349.12,338.03,344.27,343.38,336.68,478.55,467.21,424.06,342.19,370.12,366.15,404.66,394.54,386.58,386.31,347.32,344.54,348.55,337.93,338.71,328.27,327.35,306.16,329.01,339.76,306.94,322.28,310.01,314.72,302.04,296.94,341.73,354.56,350.96,305.38
2013-06-07 22:02:40.903000,L8,403.90,401.36,369.25,386.11,385.86,370.40,323.55,361.71,322.14,311.79,308.23,302.72,295.09,331.50,377.44,380.06,385.35,379.68,375.74,365.92,361.79,365.94,372.08,390.13,383.76,379.64,375.73,386.07,356.65,373.09,380.97,364.29,347.29,357.91,357.06,354.43,379.02,396.88,389.35,410.79,365.23,494.35,481.52,497.29,506.12,489.72,482.03,353.57,349.96,338.75,349.81,345.57,336.50,332.04,339.21,332.48,318.93,322.44,495.37,501.58,477.55,327.92
2013-06-23 22:02:34.637000,L8,342.47,328.97,298.81,298.21,332.44,297.28,249.02,298.72,299.10,243.63,241.76,224.39,198.49,294.80,355.24,363.47,367.24,360.17,358.05,347.55,338.31,358.15,349.70,351.95,360.66,369.74,365.36,354.50,330.41,346.03,343.99,335.10,294.45,335.94,337.31,335.15,352.63,375.92,372.45,342.37,334.85,336.57,339.46,350.67,342.64,343.91,344.50,334.57,333.05,317.36,339.66,345.67,332.58,329.42,327.16,326.97,316.22,299.23,342.43,356.91,358.27,333.15
2013-07-18 21:56:26.327000,L8,,,207.88,223.11,273.22,,,,,,,,,190.29,297.69,272.09,298.52,213.52,,305.62,300.93,309.19,312.97,314.00,311.55,315.52,318.80,312.97,299.59,294.74,235.04,,,,,252.01,303.82,332.10,324.47,305.35,294.98,278.70,283.03,,,,287.76,247.72,171.81,233.54,272.32,275.83,265.08,249.21,245.49,,,,261.70,,,253.13
2013-07-18 21:56:50.290000,L8,217.26,206.29,223.02,227.53,160.75,273.19,,,165.87,197.58,208.30,197.68,171.94,201.94,305.21,298.11,303.95,303.37,291.22,309.34,303.58,311.07,314.68,316.35,314.04,318.36,320.55,316.18,301.49,301.98,298.43,288.61,,,,285.34,310.14,337.96,328.85,312.60,298.94,282.89,289.73,268.37,,216.31,295.30,264.29,185.04,251.21,279.27,297.64,281.61,283.80,272.10,223.19,265.94,,268.96,,278.03,261.81
2013-07-25 22:02:37.865000,L8,340.77,333.54,306.13,339.25,335.69,315.23,293.67,310.70,315.17,267.77,250.78,242.08,204.13,320.08,340.57,340.73,335.83,335.96,332.29,332.66,337.94,344.64,347.62,346.97,344.38,349.08,339.05,336.40,315.63,332.24,330.88,327.23,298.94,316.44,328.01,329.24,342.29,367.53,358.88,328.21,330.76,330.30,336.96,334.18,329.23,331.71,333.73,323.83,320.73,317.82,315.86,318.29,308.48,302.48,302.64,307.30,298.94,300.14,340.23,351.71,334.66,304.20
2013-10-06 21:56:21.607000,L8,310.76,300.78,297.99,299.34,302.16,288.58,233.24,,,,,,,187.48,299.21,252.29,,,,,,251.68,253.63,235.06,,,,,,,,,150.98,209.58,195.15,286.84,306.84,336.36,329.10,312.50,294.96,279.38,280.30,267.36,171.55,217.73,299.69,269.86,270.61,253.34,276.56,272.97,258.06,269.65,267.05,,,,264.30,273.92,280.29,250.85
2013-10-06 21:56:45.562000,L8,311.06,301.28,299.26,300.50,301.16,288.94,262.67,,,,,,,,,,,,,,,248.73,254.15,235.33,,,,,,,,,153.43,211.15,194.45,287.71,308.05,337.59,330.46,313.76,295.22,279.91,281.61,270.35,172.18,217.86,299.93,270.31,270.88,254.47,277.61,273.02,257.57,284.14,266.92,,,,265.74,276.20,281.75,251.55
2013-10-29 22:02:22.230000,L8,327.96,315.47,306.39,311.39,319.28,304.32,297.42,292.95,283.09,241.46,224.31,227.32,192.58,233.45,316.49,318.52,318.76,315.32,318.68,318.89,312.98,315.53,321.18,323.63,321.47,323.31,323.68,319.95,319.69,360.80,366.19,300.09,217.76,238.18,273.75,304.90,365.11,370.90,345.97,322.98,299.28,294.61,297.56,293.23,323.56,324.23,313.17,303.85,296.74,273.86,298.27,307.88,296.75,297.71,287.15,292.51,283.12,273.04,289.88,285.95,288.95,293.58
2013-11-14 22:02:21.400000,L8,428.56,490.12,508.37,483.62,410.00,382.13,347.26,352.20,367.79,374.11,379.66,379.60,380.12,383.13,394.03,387.77,514.70,491.20,495.17,381.97,396.00,389.06,390.36,389.37,394.73,404.23,407.22,405.78,367.12,379.69,401.57,387.43,355.76,365.71,372.93,372.41,448.12,446.45,451.29,380.72,366.11,364.96,365.73,522.04,507.80,510.97,479.04,516.86,364.20,484.50,522.84,473.39,497.66,472.17,347.94,341.72,321.97,330.62,384.72,391.74,382.82,469.84
2013-11-23 21:56:03.944000,L8,374.79,371.85,368.01,355.22,362.21,338.61,326.59,337.41,347.61,359.22,338.36,347.57,375.61,365.86,369.36,400.54,398.61,407.40,403.50,400.28,371.61,456.52,439.12,404.16,427.13,420.05,402.09,385.79,396.06,376.00,429.35,403.72,372.58,464.43,454.20,363.41,388.45,448.65,386.30,400.30,343.91,346.15,347.83,342.53,343.88,353.17,343.54,330.48,439.27,495.19,450.41,344.83,326.22,322.42,309.93,326.99,325.31,313.60,352.02,356.43,348.97,314.31
2013-11-23 21:56:27.903000,L8,378.52,375.20,439.85,446.73,530.33,451.78,409.24,405.18,439.52,449.90,477.69,483.12,420.90,432.41,429.49,446.69,406.76,412.76,410.72,464.24,488.35,466.30,443.26,469.78,433.55,432.97,446.97,397.50,404.15,381.07,456.59,412.04,382.36,475.57,459.18,423.55,445.54,462.71,495.37,506.60,446.48,409.17,507.54,504.38,503.94,492.40,492.86,482.15,505.65,500.46,468.35,432.91,436.62,400.72,329.19,384.12,335.38,320.05,467.88,476.81,487.29,397.31
2013-11-30 22:02:16.559000,L8,424.56,429.46,307.72,312.94,321.18,304.74,305.68,290.92,281.80,240.29,230.10,221.55,197.55,235.08,323.19,315.00,315.76,315.88,320.27,321.42,312.16,316.25,321.93,325.17,323.09,324.72,326.08,318.89,351.92,369.50,382.90,359.94,215.05,234.28,274.91,304.44,326.49,375.84,351.84,328.97,321.53,298.41,314.12,318.85,323.16,313.26,311.11,306.27,304.49,267.45,296.59,308.13,294.27,296.39,288.12,298.52,285.13,276.30,290.10,288.55,289.85,295.74
2014-02-11 21:55:20.778000,L8,,,163.70,297.03,318.70,307.33,289.95,292.46,271.42,,180.54,188.08,184.26,220.21,318.46,316.43,315.11,318.46,328.33,332.15,313.82,324.98,324.60,325.34,318.98,325.87,330.30,328.89,312.14,314.20,312.58,298.58,205.08,229.40,275.61,303.68,324.84,344.19,340.26,345.72,335.30,338.20,307.30,315.32,338.32,329.36,328.83,314.53,312.86,272.91,296.81,321.79,296.26,302.93,290.32,307.93,283.56,273.20,291.47,288.17,291.19,307.64
2014-02-11 21:55:44.728000,L8,,,153.25,297.22,317.36,306.26,289.24,292.66,231.93,,,,,205.37,318.18,315.61,316.22,317.47,322.56,326.95,317.01,326.44,325.37,326.31,320.69,326.19,329.63,328.38,313.75,314.76,313.02,298.36,204.34,228.59,275.92,303.18,324.05,343.65,341.63,325.02,309.42,295.52,303.54,325.94,338.54,328.74,329.50,314.60,311.38,272.06,296.02,314.63,295.96,298.77,289.85,304.63,282.51,273.16,289.18,288.66,292.76,294.99
2014-03-06 22:01:13.234000,L8,344.77,334.28,330.26,331.13,326.23,320.98,311.42,327.11,313.95,269.76,258.57,245.78,207.17,305.05,325.57,331.50,327.05,334.16,332.64,338.66,347.88,343.48,335.89,336.87,337.99,346.73,348.97,338.74,324.58,320.81,326.01,321.44,317.91,311.59,309.21,321.24,342.15,356.12,351.25,326.63,327.47,331.74,341.78,338.94,545.59,539.09,507.52,505.84,472.20,309.27,323.25,340.13,314.68,306.58,301.74,307.90,303.94,296.54,350.01,357.26,344.55,298.38
2014-03-31 21:55:05.499000,L8,489.68,474.51,463.38,370.25,379.81,355.85,439.98,450.83,450.00,444.20,462.69,449.27,428.69,489.17,440.25,471.24,371.85,419.46,430.84,435.61,422.93,389.61,418.20,376.46,394.89,379.05,376.97,380.18,370.37,432.35,393.12,427.83,373.05,368.32,365.09,416.01,467.54,470.75,454.51,402.04,370.65,371.86,362.93,362.98,357.46,360.31,365.63,364.55,360.64,349.27,354.13,353.62,334.78,326.82,320.94,322.16,309.91,303.74,365.52,369.81,372.37,318.79
2014-05-02 21:54:10.285000,L8,450.40,448.57,449.26,391.40,418.55,398.50,405.68,408.22,410.40,427.14,415.79,421.56,425.81,446.87,455.91,437.15,445.36,455.54,447.34,450.97,438.30,446.45,528.58,493.52,479.53,507.79,428.55,489.89,445.12,428.81,451.19,416.51,369.28,365.72,427.24,408.69,455.07,469.70,449.94,435.57,431.55,425.90,418.14,394.13,445.54,456.10,464.74,455.43,442.03,367.58,411.01,398.70,391.75,377.53,338.71,319.87,301.43,304.92,412.49,418.36,449.21,352.72
2014-05-02 21:54:34.240000,L8,452.89,449.62,449.11,402.17,421.25,407.69,406.88,409.48,413.19,428.88,416.56,422.18,426.72,382.27,368.69,386.96,391.60,403.41,448.21,452.42,438.44,449.72,531.12,491.03,483.10,508.54,431.31,488.90,444.62,431.09,455.06,413.19,368.92,371.57,426.89,415.59,457.65,469.55,450.57,438.51,431.84,428.36,420.35,398.41,448.25,457.84,467.41,458.02,443.42,431.77,359.66,403.24,394.65,381.24,345.30,326.28,306.75,309.81,415.64,419.24,449.80,355.79
2014-05-09 22:00:15.454000,L8,281.45,267.64,295.98,334.52,308.70,332.40,326.37,385.93,352.08,318.05,322.06,323.83,292.92,294.02,336.53,345.83,350.62,371.40,341.57,348.97,357.65,356.44,324.74,313.66,326.82,328.28,324.37,327.24,325.34,323.05,324.75,306.64,283.78,292.01,290.04,322.66,336.22,360.64,355.72,330.95,318.56,328.59,291.08,429.07,341.60,320.33,356.51,329.36,298.48,278.51,298.99,307.79,293.53,294.12,297.60,310.24,301.70,291.97,426.72,423.60,463.74,295.15
2014-05-18 21:53:59.589000,L8,215.85,210.71,224.88,232.49,264.50,,,,,,,,167.48,187.73,298.88,278.75,301.12,302.21,291.57,308.48,302.33,309.30,313.44,315.32,312.28,316.01,317.99,312.41,300.95,292.52,231.73,,,,,260.70,292.28,325.67,322.01,304.33,292.68,278.66,276.50,235.72,,,,,,243.92,270.03,267.08,256.00,248.20,244.00,,,,259.74,173.05,257.24,251.93
2014-05-18 21:54:23.552000,L8,321.79,309.69,296.34,296.71,309.46,292.91,249.44,287.22,287.56,242.50,219.97,213.79,190.72,227.85,321.26,319.30,315.02,314.71,317.19,326.20,313.94,318.04,325.45,329.69,327.25,330.19,329.03,330.59,313.89,320.31,313.13,302.27,237.88,220.75,271.04,307.44,325.88,362.30,349.77,330.29,309.84,303.35,327.31,326.21,322.02,309.52,318.77,301.32,278.56,269.95,298.87,308.82,297.13,294.39,287.92,292.13,279.89,266.86,307.45,289.24,291.83,287.65
2014-05-25 22:00:10.718000,L8,335.30,324.29,310.18,311.32,323.37,306.03,283.72,300.30,299.63,258.73,249.84,242.45,237.64,288.00,336.09,342.02,323.69,331.07,347.44,370.69,346.78,358.86,347.02,342.84,372.56,375.37,374.00,379.90,353.71,379.38,,480.55,377.89,406.22,433.91,515.78,479.17,444.84,441.19,450.35,450.74,358.06,357.05,347.47,351.07,342.11,350.96,341.45,346.20,500.05,355.88,492.27,354.93,360.51,318.42,314.13,301.73,289.38,350.17,367.89,350.19,433.14
2014-06-19 21:54:11.305000,L8,337.06,328.88,304.17,305.55,323.46,306.73,271.61,296.41,297.96,423.57,404.33,402.71,215.80,294.72,340.23,341.56,329.39,330.34,335.17,345.15,342.25,350.53,345.93,348.00,344.90,347.23,351.56,336.77,325.66,368.73,331.48,319.57,304.16,333.42,333.07,375.08,354.82,364.81,363.34,383.38,378.28,355.65,352.80,344.20,353.25,335.12,320.48,309.61,310.68,305.09,313.93,341.21,311.11,316.54,302.05,313.06,294.13,285.01,346.13,338.18,334.63,309.96
2014-06-19 21:54:35.268000,L8,334.83,327.37,303.00,303.61,320.29,302.90,259.41,294.01,295.10,421.00,401.14,400.73,212.64,292.16,337.73,338.68,326.81,327.77,333.32,343.71,339.58,348.65,344.42,345.49,339.03,344.81,348.73,335.20,323.57,367.47,328.55,317.12,298.90,332.13,331.46,345.18,352.04,363.32,360.63,381.81,374.80,354.92,350.48,339.49,351.96,332.76,319.11,308.39,308.99,304.31,312.57,337.13,309.87,316.40,300.48,312.63,293.95,284.88,331.07,335.23,333.31,307.55
2014-07-05 21:54:17.655000,L8,340.03,326.42,302.82,303.11,326.80,305.18,252.80,328.58,301.82,258.72,251.40,243.88,210.16,310.32,358.07,355.37,331.92,347.52,341.60,342.75,341.14,347.47,341.54,343.56,346.25,347.97,368.74,339.86,321.38,341.59,325.58,322.67,308.29,353.76,360.48,336.71,352.05,373.26,378.29,342.94,332.70,335.24,344.06,346.79,352.24,333.88,335.40,317.25,325.79,306.13,328.20,337.33,312.81,308.74,309.59,316.12,301.66,299.10,344.49,351.24,341.37,300.88
2014-07-05 21:54:41.613000,L8,490.27,494.17,452.90,445.99,331.10,310.18,277.66,332.26,339.99,264.21,256.98,247.25,325.19,346.59,360.07,359.90,354.02,354.08,354.68,355.44,352.72,353.61,376.28,390.80,360.84,353.23,372.88,359.83,385.11,401.14,414.96,329.82,320.89,358.71,364.59,365.02,357.25,379.11,385.14,360.56,345.39,340.21,348.12,351.49,366.69,350.53,342.15,324.69,330.53,313.57,332.81,343.51,325.55,311.59,321.64,320.70,307.05,306.08,351.92,401.67,348.06,307.82
2014-08-13 22:00:42.730000,L8,340.88,334.29,317.17,331.40,332.85,316.77,320.40,333.13,303.00,254.04,417.99,382.20,417.67,393.43,345.98,342.69,340.12,340.12,339.80,439.09,416.73,408.33,387.34,366.67,371.49,343.55,351.52,360.15,327.17,341.55,335.92,326.00,303.81,321.92,337.50,326.14,336.42,370.50,362.92,414.34,425.83,445.04,450.50,334.04,326.51,328.13,327.98,321.45,313.79,304.92,320.47,329.05,311.78,321.21,312.77,311.49,300.27,299.19,333.12,345.87,338.23,311.48
2014-09-07 21:54:36.706000,L8,431.03,425.09,399.03,408.75,404.16,319.05,320.25,313.81,298.41,245.49,265.62,229.57,207.89,349.22,340.63,346.17,334.81,367.34,361.59,347.45,362.70,364.03,370.95,364.89,383.90,412.02,408.81,416.03,373.85,396.35,418.10,402.52,371.89,371.00,382.70,375.59,390.62,420.89,430.53,366.56,352.23,348.31,351.57,343.34,348.39,338.35,338.20,325.86,324.88,304.20,332.42,338.30,328.03,322.92,317.95,312.41,307.28,292.57,350.73,355.21,353.74,311.70
2014-09-07 21:55:00.661000,L8,430.44,424.30,398.79,407.98,403.92,322.00,321.74,315.77,298.62,245.49,265.73,294.80,353.67,351.59,342.40,351.13,374.46,368.08,362.06,348.96,363.30,364.72,372.64,377.17,384.17,411.96,408.37,415.52,373.90,396.22,419.69,402.81,371.30,370.81,382.26,375.46,390.53,421.21,430.67,366.96,352.82,349.24,352.02,343.71,348.80,338.80,338.72,326.91,325.89,304.85,333.70,338.90,328.76,323.99,319.38,313.74,308.33,295.81,351.79,355.82,354.31,312.29
2014-09-23 21:54:33.372000,L8,412.35,403.51,450.57,457.75,482.82,413.79,451.20,508.47,515.80,493.30,492.12,499.18,520.67,509.44,472.54,456.01,448.14,507.75,505.39,497.33,490.98,533.04,520.82,392.03,388.72,384.52,394.08,393.31,381.40,379.23,392.90,492.63,490.45,491.23,489.24,465.12,444.20,443.56,479.42,507.10,476.97,469.42,453.49,387.31,383.03,384.99,376.11,369.21,365.04,373.65,380.13,379.14,360.28,345.20,346.90,340.42,335.05,346.78,458.52,464.75,396.04,342.03
2014-09-23 21:54:57.339000,L8,411.42,401.61,449.48,456.02,479.06,412.09,359.91,403.24,403.28,390.79,396.73,393.33,402.89,422.67,414.17,455.19,447.51,507.21,504.18,494.42,489.57,528.91,520.18,390.38,387.92,382.93,392.55,392.60,380.04,378.96,390.20,386.00,489.32,488.53,487.48,464.41,442.84,442.04,531.21,381.98,446.60,465.66,452.84,385.31,381.75,381.89,375.25,367.32,364.21,371.57,380.42,377.56,358.49,343.77,345.99,340.28,334.75,346.80,457.30,464.13,393.19,340.81
2014-10-25 21:54:40.727000,L8,335.11,325.26,314.22,320.74,338.63,325.69,310.20,299.84,291.05,244.52,238.98,233.39,203.38,253.30,326.84,323.66,326.56,336.01,343.87,341.02,321.49,319.61,325.86,329.62,331.72,334.94,329.76,329.13,324.17,337.09,321.68,314.31,261.25,294.82,297.63,337.68,364.63,375.73,376.64,374.41,334.74,349.65,422.20,344.32,338.30,337.32,331.07,329.83,321.13,296.97,336.86,332.49,315.08,307.56,301.54,308.76,297.35,286.20,353.60,358.64,360.86,307.10
