dates,satname,nzd0357-0000,nzd0357-0001,nzd0357-0002,nzd0357-0003,nzd0357-0004,nzd0357-0005,nzd0357-0006,nzd0357-0007,nzd0357-0008,nzd0357-0009,nzd0357-0010,nzd0357-0011,nzd0357-0012,nzd0357-0013,nzd0357-0027,nzd0357-0028,nzd0357-0029,nzd0357-0030,nzd0357-0031,nzd0357-0044,nzd0357-0045,nzd0357-0046,nzd0357-0014,nzd0357-0015,nzd0357-0016,nzd0357-0017,nzd0357-0018,nzd0357-0019,nzd0357-0020,nzd0357-0021,nzd0357-0022,nzd0357-0023,nzd0357-0024,nzd0357-0025,nzd0357-0026,nzd0357-0032,nzd0357-0033,nzd0357-0034,nzd0357-0035,nzd0357-0037,nzd0357-0038,nzd0357-0039,nzd0357-0040,nzd0357-0041,nzd0357-0042,nzd0357-0043,nzd0357-0036,nzd0357-0047,nzd0357-0048,nzd0357-0049,nzd0357-0050,nzd0357-0051,nzd0357-0052,nzd0357-0053,nzd0357-0054,nzd0357-0055,nzd0357-0056,nzd0357-0057,nzd0357-0058,nzd0357-0059,nzd0357-0060,nzd0357-0061,nzd0357-0062,nzd0357-0063,nzd0357-0113,nzd0357-0114,nzd0357-0115,nzd0357-0117,nzd0357-0118,nzd0357-0119,nzd0357-0120,nzd0357-0121,nzd0357-0122,nzd0357-0123,nzd0357-0124,nzd0357-0104,nzd0357-0105,nzd0357-0106,nzd0357-0107,nzd0357-0108,nzd0357-0109,nzd0357-0110,nzd0357-0111,nzd0357-0112,nzd0357-0064,nzd0357-0116,nzd0357-0067,nzd0357-0068,nzd0357-0069,nzd0357-0070,nzd0357-0071,nzd0357-0072,nzd0357-0073,nzd0357-0098,nzd0357-0099,nzd0357-0100,nzd0357-0101,nzd0357-0066,nzd0357-0065,nzd0357-0074,nzd0357-0078,nzd0357-0079,nzd0357-0080,nzd0357-0081,nzd0357-0082,nzd0357-0083,nzd0357-0084,nzd0357-0085,nzd0357-0086,nzd0357-0087,nzd0357-0088,nzd0357-0089,nzd0357-0102,nzd0357-0103
2016-07-24 22:07:13.819000,L8,,526.17,411.80,392.81,297.54,193.06,539.23,533.35,533.91,531.92,512.20,484.18,467.23,445.56,310.14,302.03,295.95,325.32,332.04,269.99,273.75,271.27,431.89,412.63,394.89,381.47,371.23,366.49,366.50,365.52,361.41,348.30,338.78,326.89,323.31,325.50,328.25,308.35,296.34,291.27,278.21,264.83,245.77,237.47,250.30,253.20,288.58,266.66,254.42,246.39,223.34,209.11,190.46,174.58,164.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09 22:07:15.795000,L8,228.95,247.51,,,,,,,318.49,300.14,275.11,227.60,339.12,259.84,284.07,279.22,264.82,310.26,313.41,243.53,250.65,244.85,293.92,315.12,,303.99,210.31,,,,319.04,322.96,302.16,288.43,292.14,308.32,315.61,288.77,275.49,278.79,263.90,247.11,227.71,223.70,225.74,232.51,275.93,218.44,220.39,217.94,197.35,187.61,167.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10 22:07:27.365000,L8,,435.46,399.42,380.24,299.53,197.06,,,,,,534.84,516.41,500.63,342.48,334.18,316.89,360.11,368.59,320.72,323.88,314.81,472.58,467.82,436.20,426.82,404.91,401.58,396.69,399.15,401.56,390.94,378.82,375.05,354.35,362.20,356.48,346.46,329.17,324.70,387.47,325.28,290.62,272.37,311.49,298.65,322.04,307.37,296.52,276.00,264.33,246.84,209.68,198.46,182.23,175.12,204.50,208.73,187.41,190.19,194.93,187.91,196.45,176.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:07:33.085000,L8,,441.34,403.98,378.36,300.44,200.53,,,,,,520.94,503.67,483.95,330.66,318.55,312.06,347.16,352.26,293.64,300.13,297.61,456.38,441.25,422.83,407.64,396.28,392.96,390.70,389.73,381.75,372.28,353.66,344.95,341.69,353.31,353.06,329.76,315.15,314.96,306.82,291.19,272.95,255.15,271.28,283.88,315.34,293.40,284.37,269.50,253.07,229.70,208.16,199.01,180.95,172.38,184.63,185.90,176.23,175.57,168.76,173.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15 22:07:29.991000,L8,,468.03,400.44,382.62,296.87,190.73,,,,,534.49,502.65,497.02,467.25,321.85,308.60,306.44,335.01,340.63,280.16,291.39,294.51,452.07,432.92,411.95,400.79,391.89,389.76,385.51,377.77,374.65,361.48,348.78,335.50,337.33,339.07,341.49,323.93,305.36,305.06,295.70,279.66,259.37,249.56,256.55,270.93,302.05,275.03,268.54,257.75,238.99,222.71,201.60,187.62,175.47,165.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:07:22.953000,L8,503.46,383.16,459.53,471.93,463.81,459.20,460.76,457.96,460.49,463.21,448.28,432.45,429.56,415.18,297.93,293.81,284.17,310.44,317.92,252.82,258.05,251.10,403.93,389.59,372.58,364.66,357.41,358.70,358.30,358.17,353.08,341.84,327.41,313.32,310.37,311.67,312.89,294.00,279.08,281.32,267.93,251.08,230.18,219.45,231.48,238.84,276.49,237.30,228.58,220.98,207.36,191.05,173.49,162.57,,,,,,,,,,,337.28,310.07,234.57,322.44,256.74,233.63,398.63,390.60,401.97,421.99,439.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05 22:07:02.841000,L8,322.77,214.15,,,,,,290.78,257.04,266.00,269.92,276.07,306.37,342.56,280.82,270.31,264.85,287.81,299.84,209.65,211.14,204.33,356.94,355.01,347.42,346.18,336.11,315.53,314.12,316.16,319.40,319.83,307.36,292.91,291.90,287.64,292.02,278.35,261.52,262.60,241.61,215.49,205.63,201.76,201.37,198.44,262.05,208.12,207.28,204.93,190.31,178.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21 22:06:52.698000,L8,,429.34,395.38,380.21,298.29,198.53,,,,,,521.19,500.58,478.57,326.51,319.34,314.84,344.58,353.22,297.35,299.81,298.69,467.05,445.81,424.21,410.56,400.98,396.64,390.13,388.85,383.33,373.34,359.15,343.01,342.14,350.15,349.39,334.83,313.31,312.55,307.96,290.22,271.52,255.59,271.46,285.05,312.81,287.08,281.03,265.38,250.37,230.51,209.24,198.16,178.75,174.36,182.51,180.58,178.97,175.28,174.17,176.08,165.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:06:45.830000,L8,,422.60,395.07,376.97,295.21,197.35,,,,,,,523.18,502.68,339.58,342.31,353.60,379.30,372.91,328.89,323.43,306.03,479.85,451.26,432.53,415.09,480.19,438.54,418.89,399.14,397.35,407.03,381.40,363.02,355.96,395.86,400.10,379.96,338.49,342.48,320.78,304.93,284.74,261.42,353.04,325.49,317.06,304.88,310.52,289.12,271.67,254.18,224.50,207.55,233.64,234.54,228.48,220.92,220.42,228.52,218.72,192.13,179.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:36.244000,L8,,446.03,404.77,367.83,297.77,193.04,,,,,,528.29,514.25,493.76,347.99,325.48,322.23,372.29,363.59,310.14,322.51,311.95,469.59,451.58,428.94,415.95,401.99,398.11,394.64,397.64,393.18,384.72,364.70,348.33,349.85,363.08,379.48,342.67,315.27,335.97,327.70,298.32,291.45,277.26,323.83,296.36,319.32,307.00,291.63,275.56,255.50,238.72,213.46,199.29,191.53,192.77,223.68,205.13,185.36,193.13,189.14,197.70,197.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:06:35.164000,L8,,428.13,396.52,376.09,293.62,191.73,,,,,,522.08,508.16,490.29,337.71,317.29,321.21,355.05,358.38,311.80,309.58,312.08,463.46,446.80,429.29,409.73,402.22,394.76,391.06,388.31,386.53,374.66,357.15,349.84,344.09,354.32,355.55,338.74,317.21,319.05,325.87,302.32,271.56,262.29,303.70,294.18,315.65,309.25,285.49,273.15,251.42,244.91,217.50,203.13,186.64,177.75,187.89,194.48,183.78,179.60,181.82,182.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:06:46.292000,L8,,441.33,396.91,376.39,295.92,195.35,,,,,,527.58,520.41,494.47,344.69,324.86,318.11,373.28,372.02,310.47,311.86,307.72,470.11,454.74,430.15,410.38,433.54,404.14,402.22,447.03,420.60,402.59,361.37,357.17,346.43,356.06,383.64,354.19,321.11,340.81,313.49,296.55,276.50,263.02,316.54,325.74,316.97,298.15,290.44,277.61,258.22,239.80,218.71,204.70,207.86,203.97,192.51,204.17,191.33,204.74,189.56,193.17,177.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09 22:06:54.260000,L8,339.33,349.91,,,433.35,351.70,,417.91,384.45,409.54,403.42,394.76,382.64,368.04,,,,,,,,,174.80,166.47,204.74,202.59,258.24,,311.13,344.36,300.62,325.68,308.91,276.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:06:59.518000,L8,,531.04,406.15,386.72,298.50,198.87,,,,,,540.08,525.27,500.39,369.75,336.80,340.84,354.58,361.74,320.45,327.15,326.63,480.53,467.65,442.15,419.10,400.89,393.48,398.62,394.74,390.22,381.12,360.67,391.52,372.23,358.09,366.97,349.25,320.39,327.81,353.24,309.91,299.45,272.07,310.59,302.56,326.54,311.89,294.40,285.79,268.20,254.19,228.19,198.35,184.74,174.57,171.96,198.19,179.27,194.98,170.78,186.27,206.16,,,218.03,264.59,434.12,190.73,318.58,367.32,517.67,388.12,197.85,,,,,,,,,,,,315.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:07:19.886000,L8,,,401.24,381.47,298.63,191.83,,,,,,531.23,517.74,488.61,424.39,348.66,324.67,354.85,363.01,305.33,318.39,310.65,474.20,450.57,431.51,415.82,400.63,398.55,397.20,400.97,402.51,386.98,371.85,353.65,361.45,358.80,353.54,341.76,315.04,311.81,309.39,295.80,275.18,261.79,273.08,291.04,312.82,307.26,283.49,267.07,256.94,229.51,207.20,197.61,179.59,178.47,188.38,194.06,179.05,178.12,184.19,175.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31 22:07:31.844000,L8,,463.74,406.38,379.61,309.35,205.98,,,,,,527.48,517.32,503.36,331.08,313.47,308.37,350.29,352.34,296.02,305.34,297.13,466.40,448.60,419.47,408.37,391.65,387.77,386.47,388.77,379.21,368.07,351.32,341.61,339.25,340.90,354.89,325.65,310.64,311.03,304.47,282.97,261.09,259.54,276.05,287.91,308.78,279.48,277.25,259.98,231.90,223.45,208.84,187.37,178.88,171.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:07:22.770000,L8,,451.07,406.96,365.95,303.74,199.05,,,,,,530.24,522.32,502.88,335.40,332.35,319.62,351.22,358.99,299.49,300.17,303.55,474.83,455.14,425.84,409.34,407.68,391.63,394.01,391.99,384.49,379.73,360.70,348.96,342.41,352.89,350.02,338.67,315.56,313.93,309.18,290.80,267.44,264.55,287.41,283.59,316.63,296.01,279.07,270.38,247.46,232.24,214.87,195.73,189.72,194.80,200.57,188.63,192.16,177.71,174.46,189.53,173.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19 22:07:14.526000,L8,,419.32,403.52,383.14,293.52,192.22,,,,,,520.65,504.28,484.04,334.83,317.81,316.03,345.81,351.83,299.40,309.36,300.59,464.38,445.26,425.55,412.52,404.16,393.83,396.98,391.69,388.56,376.99,357.61,345.56,341.91,352.12,348.06,331.57,310.01,310.96,306.95,289.17,264.56,255.69,268.36,286.87,312.42,293.58,278.87,267.48,244.81,231.42,207.51,193.26,181.63,170.71,179.70,190.96,182.37,179.56,172.83,175.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20 22:07:00.077000,L8,397.04,488.77,528.95,530.59,534.82,533.30,519.10,510.06,513.95,508.66,496.36,465.52,444.61,434.27,309.95,290.93,288.60,321.58,325.07,263.82,268.11,263.05,467.07,411.29,382.08,368.16,368.04,360.46,363.36,354.04,360.21,339.06,329.76,321.53,307.52,319.82,320.14,298.06,280.59,282.94,280.20,257.67,239.76,228.69,243.85,257.22,291.50,246.35,234.78,233.88,215.88,200.55,180.48,165.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24 22:06:44.096000,L8,,419.86,403.73,380.70,294.54,190.75,,,,,,531.65,507.91,480.16,334.21,321.42,313.62,347.97,353.40,306.69,321.83,302.23,472.60,450.27,426.59,417.60,401.95,391.86,391.83,387.27,385.59,368.50,355.09,344.83,347.14,356.48,356.13,338.12,318.18,315.15,315.44,297.53,268.10,259.53,274.76,291.28,315.95,307.51,286.36,275.95,255.40,243.14,212.29,198.56,179.55,174.08,181.04,187.76,183.28,179.61,176.00,180.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:26.771000,L8,,,401.97,376.00,295.40,194.28,,,,,,536.11,520.25,495.32,352.57,327.93,354.87,364.76,393.47,319.53,335.02,325.49,478.95,465.87,448.73,425.00,428.14,409.16,430.51,418.71,399.90,388.03,376.54,363.31,357.41,388.76,379.69,364.64,337.30,329.13,347.95,302.95,301.55,269.40,311.72,325.21,351.87,314.54,303.25,288.10,261.47,255.45,227.67,218.79,193.35,213.80,225.14,223.39,215.25,186.13,191.93,217.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:06:04.650000,L8,,524.40,403.43,381.23,300.71,199.04,,,,,,535.36,527.27,503.08,431.21,356.76,369.22,415.12,396.35,328.60,370.38,353.16,481.10,456.86,443.07,431.29,440.42,429.58,431.22,464.01,472.06,391.39,438.55,412.04,447.09,370.22,383.17,411.15,402.54,331.95,375.50,307.59,364.99,277.88,315.13,333.01,371.56,313.19,314.48,292.91,272.84,257.69,243.27,224.65,238.17,258.18,232.60,234.55,232.38,213.49,194.11,212.82,189.83,209.59,,,,,,,,,459.45,216.89,225.87,,,,,,,,,,,,198.34,176.52,188.21,237.94,204.62,199.24,169.93,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:06:16.147000,L8,,,402.34,380.49,301.47,195.31,,,,,,535.25,520.48,495.87,347.91,322.72,328.45,373.71,365.88,312.34,329.64,319.52,474.39,457.20,432.09,416.50,409.64,395.22,402.76,398.33,403.37,385.33,369.84,358.08,348.58,364.04,364.28,348.96,329.62,322.23,321.41,306.26,271.68,268.59,314.60,306.83,323.03,317.06,292.85,273.43,264.02,249.15,217.98,205.77,202.48,196.04,204.14,201.18,200.49,192.28,189.47,188.36,177.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:06:47.157000,L8,,536.19,405.63,382.28,299.97,200.87,,,,,,525.44,514.78,484.11,329.17,315.18,316.00,350.19,351.81,300.90,305.73,304.73,456.33,448.60,416.40,406.43,398.26,389.66,388.57,388.97,379.52,370.30,350.50,340.73,338.59,355.66,356.62,332.91,317.68,311.74,306.37,289.55,267.58,253.88,272.56,284.58,312.22,302.90,280.17,267.97,251.92,231.07,207.29,194.42,183.20,175.14,172.20,191.98,178.73,180.84,176.31,173.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:07:05.594000,L8,,443.42,408.78,376.76,307.42,205.34,,,,,,537.04,514.05,495.86,344.11,315.83,318.51,345.51,382.70,319.73,320.02,318.39,466.71,454.85,429.36,411.63,408.07,398.43,401.65,397.07,393.14,375.78,358.74,356.32,346.35,348.59,353.57,348.05,318.52,330.64,326.29,307.19,265.05,259.82,276.90,281.16,321.97,309.97,292.61,280.34,265.47,243.46,211.96,195.63,171.01,170.71,180.07,187.21,173.14,174.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:07:09.298000,L8,402.82,352.41,456.77,465.00,455.66,455.85,460.42,496.00,531.14,483.94,462.15,432.26,431.32,409.00,303.38,285.58,288.03,314.09,318.60,251.15,258.45,255.78,440.34,420.38,381.01,389.79,383.66,374.12,363.17,360.12,358.95,343.61,333.76,320.38,311.36,314.48,313.67,298.71,281.36,282.83,270.05,250.11,231.09,221.26,231.69,239.13,279.75,238.25,231.55,221.52,207.84,198.75,172.66,165.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:07:06.566000,L8,,424.32,401.83,377.23,284.82,188.22,,,,,,539.45,519.09,491.88,332.98,321.86,320.50,350.51,362.10,310.20,313.40,302.89,463.15,453.64,429.00,407.02,407.91,394.46,392.65,391.86,385.96,374.36,357.89,349.72,344.53,363.79,355.68,342.20,316.58,320.20,313.09,297.10,272.65,263.49,278.64,297.23,313.86,304.08,280.26,266.59,251.17,230.80,208.77,195.84,179.89,176.98,180.22,196.43,185.67,181.89,178.57,174.88,168.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:07:02.132000,L8,,440.84,398.52,380.93,314.52,211.18,,,,,,530.74,515.09,484.37,324.12,345.99,317.39,338.00,529.19,307.86,329.31,429.40,467.84,445.04,421.07,404.69,399.36,392.27,393.31,386.55,392.27,370.44,354.99,338.58,340.01,510.57,,,,,,,519.27,460.23,275.59,289.19,,342.82,337.29,471.04,530.85,500.29,487.21,278.06,244.48,254.37,169.68,177.31,167.52,177.33,166.14,,,,,,,370.80,,,408.18,395.06,486.64,466.03,380.21,,,,495.83,475.98,463.82,,,,,345.32,,,,,,,,261.00,294.64,327.62,389.47,,,,,,,,,,,,,,,,,
2019-02-07 22:06:59.544000,L8,,429.01,397.71,377.62,308.05,207.52,,,,,,527.83,507.64,483.19,323.85,317.49,318.92,343.85,350.86,301.05,306.37,304.53,462.26,457.09,422.85,406.23,396.95,392.33,388.29,388.11,383.63,368.60,353.71,341.42,340.03,351.55,353.53,334.40,315.45,310.27,308.13,290.01,266.15,256.30,271.65,284.95,308.82,295.16,279.57,263.83,251.22,229.05,214.13,193.07,173.83,168.39,171.37,182.71,181.81,175.66,170.48,170.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27 22:06:47.460000,L8,446.59,447.18,309.71,386.85,,,,,,,,,,,470.57,480.74,301.43,328.64,433.56,272.55,278.02,272.78,,,534.15,384.53,383.51,385.71,403.30,394.04,374.39,394.97,349.51,454.00,540.19,,472.51,317.87,290.98,298.63,302.59,275.28,249.35,246.61,255.49,268.58,297.14,266.80,274.56,238.81,222.55,206.26,185.34,171.89,,,,,,,,,,,406.91,395.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:06:42.607000,L8,,426.28,404.09,380.91,298.10,200.42,,,,,,,522.70,491.03,342.37,332.08,326.23,346.76,361.09,322.88,320.18,308.11,468.27,455.42,428.52,413.59,397.59,401.60,397.81,398.62,397.81,385.06,359.56,341.46,356.37,357.89,367.44,347.80,330.92,326.74,345.95,308.41,282.27,265.54,306.74,297.47,319.66,310.21,294.86,280.34,275.28,249.54,225.94,205.27,182.84,171.99,182.17,204.39,199.46,185.87,188.36,183.04,189.38,,,,,375.86,535.53,,,,,,,,,,,,,,,,,330.52,204.92,212.07,225.40,243.85,221.45,254.32,245.27,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48.150000,L8,,431.02,401.46,379.83,298.54,201.13,,,,,,537.43,519.90,487.54,335.70,323.86,325.49,354.50,359.30,308.59,314.88,312.34,471.66,454.73,430.65,413.30,407.97,395.05,397.65,394.18,392.84,376.03,361.50,347.46,349.35,358.76,356.90,342.12,326.00,315.37,315.76,297.41,274.66,262.07,280.59,292.15,316.35,305.95,286.34,271.18,253.24,236.51,209.24,203.39,178.57,174.59,186.95,192.10,196.39,183.22,188.99,180.65,168.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30 22:06:57.095000,L8,,,,,,,,,,,,,525.28,500.88,338.68,318.55,322.37,358.21,362.77,309.59,320.59,316.69,485.80,466.64,437.37,418.40,403.21,399.91,391.07,394.96,388.44,384.27,365.04,351.82,347.06,363.35,365.00,335.38,323.95,326.35,318.53,287.10,272.47,261.73,283.93,298.19,317.61,308.82,289.77,277.41,259.00,228.66,217.14,198.44,180.68,177.29,177.76,210.90,183.03,189.31,182.17,178.25,172.03,,,,,,,,453.68,331.70,355.11,,412.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:07:03.775000,L8,,,399.54,381.62,300.11,197.81,,,,,,536.42,516.25,489.03,351.44,324.45,324.35,391.90,370.42,326.33,315.41,312.28,469.37,452.66,439.08,409.03,437.50,444.82,429.80,409.75,396.57,382.64,367.32,354.62,347.18,379.47,376.72,366.85,324.78,324.86,321.96,301.14,280.63,268.12,302.71,332.94,323.09,304.92,285.30,272.04,253.26,256.78,220.41,208.27,220.48,252.30,236.85,232.16,217.39,215.18,207.02,188.41,188.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:07:10.971000,L8,,,,,,,,,,,,,,,276.51,268.85,269.51,280.08,299.45,222.29,208.76,214.99,,227.01,299.05,297.59,293.02,311.70,,305.07,320.66,303.11,278.33,185.72,278.06,289.67,300.59,286.07,269.57,277.24,262.78,240.31,207.31,186.92,188.49,186.62,268.63,214.31,215.33,211.17,192.41,178.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:07:17.867000,L8,,,295.28,378.68,297.51,193.51,,,,,,537.57,514.95,483.60,335.16,317.37,319.47,370.65,355.32,301.90,323.00,318.83,461.82,447.40,423.07,404.46,401.36,387.94,392.21,386.50,382.77,375.62,353.64,347.24,342.49,360.76,352.08,337.11,322.16,315.60,313.72,301.39,272.97,259.13,270.95,290.18,313.88,309.62,295.83,274.47,254.91,246.49,215.67,194.14,176.80,172.84,182.61,192.10,183.47,181.24,180.13,177.23,170.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:07:23.116000,L8,,,393.85,379.15,301.70,203.00,,,,,,530.99,515.03,487.13,336.63,315.72,319.28,348.46,355.56,303.49,313.41,307.36,458.32,438.21,418.36,399.27,402.17,388.01,393.33,388.43,387.21,374.13,357.10,347.81,343.71,353.90,354.97,349.78,315.40,314.85,312.86,295.14,270.46,256.99,272.90,284.88,316.73,299.47,285.24,271.50,246.44,238.68,208.06,188.96,177.96,171.30,178.23,190.51,182.07,183.11,169.77,182.27,164.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:07:32.145000,L8,,453.95,402.61,381.15,299.64,198.73,,,,,,535.20,505.50,484.57,326.41,314.25,316.08,343.96,349.21,289.43,299.71,296.35,460.74,438.14,417.69,399.79,391.43,387.63,386.18,383.69,381.56,365.04,354.12,338.84,338.70,347.79,345.09,329.28,312.04,308.04,305.80,287.65,263.08,252.99,267.64,280.71,307.91,290.52,270.88,256.89,240.23,223.13,203.58,189.47,180.79,177.34,175.00,216.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.25,203.73,,,,,,,,,,552.20,,,,,,,,,,,,,,,,
2019-10-05 22:07:36.198000,L8,,,395.94,378.53,295.22,195.01,,,,,,,530.06,494.98,325.60,315.93,307.52,346.26,356.28,323.00,307.20,305.66,468.86,464.06,500.93,447.24,401.61,389.22,384.28,390.60,388.95,375.36,355.85,342.87,341.38,351.18,351.59,329.71,318.43,312.42,309.03,292.10,272.78,260.07,276.64,341.62,311.17,464.09,459.65,339.20,465.11,226.36,218.35,190.73,179.70,172.29,174.65,177.74,175.98,175.52,171.03,173.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:07:37.761000,L8,,420.37,402.34,380.69,291.00,188.00,,,,,,538.53,516.45,475.87,346.71,317.98,380.41,356.15,358.62,291.02,301.72,293.84,456.79,443.35,448.98,462.59,465.01,399.23,423.04,,,,435.75,411.89,347.16,360.65,351.79,336.29,312.04,312.10,305.96,292.45,263.94,255.65,267.96,282.97,311.26,286.90,275.00,260.30,243.66,231.09,209.64,187.24,177.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 22:07:32.611000,L8,,,,,,,,,,,,522.95,505.99,474.85,338.12,322.57,325.09,352.61,356.28,312.20,318.01,314.51,465.37,444.67,422.84,406.05,400.47,393.19,393.48,392.93,386.74,378.95,364.20,353.81,345.62,352.57,356.74,341.43,327.67,320.63,322.11,307.06,275.23,267.95,281.44,286.27,324.10,304.80,287.03,275.97,264.24,243.09,221.29,205.63,191.34,181.54,184.69,198.99,186.89,184.24,182.58,187.70,171.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:07:25.588000,L8,,,,,,,,,,,,,530.69,511.34,403.98,422.18,360.82,383.27,396.45,352.20,370.74,349.38,480.37,453.06,436.89,429.15,409.52,452.63,408.34,433.65,466.43,446.26,408.62,410.14,367.65,364.04,388.33,366.35,348.32,350.06,378.57,368.36,293.71,280.91,337.41,329.73,349.81,364.07,329.94,295.93,284.56,268.56,252.74,244.90,254.50,238.49,240.57,235.04,237.91,220.93,222.06,251.81,213.66,206.36,,,,,,,,,,,,,,,,,,,,,171.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:07:16.756000,L8,,432.35,387.08,376.35,295.32,202.24,,,,,,,530.96,510.67,338.89,328.78,320.43,354.22,359.98,316.71,318.76,312.57,474.19,462.39,434.78,415.27,411.71,399.82,398.56,403.77,400.82,386.52,360.45,352.97,341.42,358.80,362.42,351.32,330.48,325.58,317.64,308.70,278.61,266.38,271.16,300.86,322.01,313.16,300.45,281.91,261.57,249.72,221.88,206.68,201.70,213.58,199.28,213.67,202.04,183.81,189.51,184.90,174.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
