dates,satname,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0101,nzd0393-0102,nzd0393-0048
2000-02-11 22:00:21.827000,L7,255.05,246.43,251.73,255.44,263.25,276.44,287.60,296.54,309.08,327.44,332.26,325.01,323.08,330.95,376.51,424.05,435.68,433.58,425.91,415.27,326.66,316.27,309.36,319.51,318.79,318.15,300.33,295.87,294.36,291.84,291.56,301.82,302.01,309.68,319.13,307.83,304.85,309.98,308.79,306.74,298.72,293.55,293.23,297.99,308.23,310.79,291.58,330.04,360.14,331.85,332.15,343.88,344.60,340.29,338.15,334.88,338.64,323.92,316.82,317.96,315.79,309.64,314.87,375.07,340.34,329.96,335.72,327.74,409.09,409.82,412.43,411.10,418.62,428.25,433.63,434.31,428.82,436.79,428.58,421.49,429.01,434.91,438.82,431.48,426.85,353.17,354.00,353.75,359.98,418.25,425.47,418.43,411.99,412.64,423.07,437.54,436.65,438.43,443.78,455.21,456.88,434.17,338.96
2000-02-27 21:59:52.393000,L7,228.88,229.23,232.52,231.96,246.91,242.93,277.38,279.84,288.93,292.89,294.85,285.45,258.04,291.30,294.41,308.96,312.83,322.17,320.60,318.69,313.61,298.42,296.95,295.65,309.04,293.55,284.81,283.12,279.29,279.89,274.47,286.65,287.43,287.14,299.58,292.01,289.20,291.65,294.01,296.88,281.83,266.72,265.22,259.54,275.51,294.08,259.39,283.80,322.39,314.33,320.08,332.83,334.89,341.58,357.93,329.88,328.24,307.24,300.29,296.86,296.04,300.08,301.43,315.37,321.78,318.50,318.77,314.75,316.31,322.01,327.53,332.79,333.86,335.55,337.95,340.67,345.17,350.63,347.20,350.03,344.98,347.36,358.51,343.72,343.42,337.22,340.38,340.08,339.17,330.19,335.53,330.58,418.59,427.80,435.53,419.24,428.01,435.15,398.27,393.79,414.08,416.51,320.30
2000-02-27 22:00:16.353000,L7,233.52,235.36,238.08,234.12,252.21,250.33,285.04,283.50,292.51,296.78,297.59,291.63,259.32,292.58,300.80,311.42,314.08,325.75,323.66,322.48,314.87,303.25,300.39,299.37,311.28,298.91,290.96,286.12,283.81,283.18,279.06,290.90,291.26,293.93,302.98,295.53,293.90,296.10,297.91,300.29,286.56,271.56,268.75,261.05,281.43,297.84,263.00,284.04,326.79,315.21,321.53,337.89,337.91,341.96,358.55,333.62,331.04,311.98,301.65,302.28,298.54,303.08,303.93,318.32,326.24,322.10,322.22,319.70,320.25,325.38,329.99,335.37,337.43,338.96,342.06,343.79,350.42,352.47,351.18,353.26,350.42,347.86,366.10,346.35,346.40,340.53,345.08,342.90,340.04,333.52,336.29,334.46,339.37,338.53,368.12,366.15,374.05,365.40,395.96,398.92,414.63,415.70,320.20
2000-03-30 21:59:45.397000,L7,243.75,241.14,256.97,249.22,258.47,293.71,283.18,266.88,287.82,288.50,286.87,280.24,254.91,263.18,296.75,318.62,313.64,329.43,331.94,323.36,315.60,305.74,302.37,303.54,311.20,300.33,295.32,285.08,285.64,282.30,285.21,298.90,296.66,296.36,306.10,292.33,300.68,299.87,301.14,307.04,285.73,275.28,280.88,260.35,291.56,296.04,265.93,235.49,325.34,318.51,325.45,338.52,340.99,341.38,336.00,330.04,329.06,300.10,301.81,304.03,427.24,421.01,418.29,421.99,425.69,394.14,405.75,320.51,320.05,326.15,329.83,336.21,338.81,339.67,341.15,345.50,348.05,352.82,350.72,350.43,348.82,349.94,355.59,348.18,351.97,347.95,351.15,351.61,345.61,341.89,343.87,340.26,346.90,343.46,348.37,349.49,353.89,367.14,383.16,414.73,425.52,421.54,283.95
2000-03-30 22:00:09.363000,L7,251.49,246.69,262.70,258.74,263.57,300.65,287.20,271.49,291.75,293.21,294.54,290.07,303.65,335.75,338.87,349.89,326.28,335.66,336.17,328.78,319.86,311.17,306.52,311.51,316.76,305.34,304.52,295.27,293.31,290.94,292.71,306.19,302.25,303.42,310.89,298.23,304.97,303.72,305.88,311.92,291.63,281.86,285.65,263.64,297.36,300.06,269.78,253.01,330.00,322.40,329.26,341.93,344.39,344.26,338.97,333.45,332.62,304.29,303.57,306.52,307.38,315.46,312.46,325.78,328.55,328.15,330.65,324.63,323.75,329.39,330.87,338.32,342.27,342.78,343.27,347.89,349.61,355.73,353.64,351.58,351.23,352.44,357.65,350.53,354.26,350.60,353.14,356.22,348.35,344.87,346.47,343.07,350.98,345.42,350.97,351.55,356.42,368.95,386.81,419.64,428.01,424.46,301.94
2000-04-15 21:59:31.785000,L7,259.07,252.44,254.66,259.05,261.63,280.40,287.91,279.70,289.30,291.08,303.77,288.86,264.02,324.12,347.74,323.34,323.36,332.02,333.82,432.74,418.25,416.62,402.23,315.82,309.40,301.58,292.90,283.11,275.36,287.26,278.28,298.69,298.66,300.72,308.01,301.48,302.09,306.10,301.85,308.38,294.04,277.07,277.89,262.00,292.55,303.51,272.19,286.97,330.96,323.38,329.81,340.12,337.57,340.97,336.82,328.86,335.04,299.51,307.61,307.77,310.19,305.50,309.08,319.82,324.90,322.88,320.77,320.06,318.51,321.74,331.70,338.03,336.78,341.59,340.31,345.06,343.10,356.48,357.33,362.39,354.27,383.34,359.39,355.55,354.14,351.52,351.81,349.24,350.77,343.62,423.16,432.66,435.98,434.65,362.01,352.77,356.95,367.75,386.63,396.83,420.29,421.64,290.64
2000-04-15 21:59:55.745000,L7,260.99,254.86,254.45,259.79,264.13,282.58,291.19,281.53,291.99,296.76,301.71,292.79,305.98,318.99,346.73,362.12,327.01,330.96,337.88,432.77,426.92,417.86,403.32,318.77,311.36,303.91,294.45,285.34,276.49,290.07,280.94,297.59,298.09,300.64,310.20,303.52,303.99,309.34,302.95,309.90,294.94,277.19,279.77,263.01,295.54,305.18,274.01,297.15,337.03,324.56,328.81,339.17,338.68,342.71,336.05,329.68,335.95,300.83,309.10,310.53,312.05,306.41,310.23,319.27,325.68,322.78,320.88,319.59,319.58,322.13,332.51,338.94,337.95,344.09,341.12,345.65,343.90,356.49,358.45,360.49,356.34,383.38,360.14,356.70,353.85,351.83,352.73,350.01,352.23,344.70,423.66,432.88,435.95,435.56,365.07,353.49,358.59,368.31,386.24,396.38,421.29,422.96,295.51
2000-05-01 21:59:30.586000,L7,261.24,257.22,261.82,269.33,269.20,284.90,291.56,301.73,309.88,328.15,318.02,321.47,323.19,325.09,431.95,448.65,450.08,433.51,351.01,343.82,333.75,325.45,315.93,324.88,329.60,311.84,310.73,295.11,295.81,284.81,284.53,292.93,301.33,306.24,319.56,284.31,310.15,313.35,303.37,317.74,313.33,320.55,301.44,305.99,327.64,330.97,322.86,312.96,339.41,334.00,338.74,343.20,339.56,347.62,343.22,338.57,327.35,312.78,315.72,313.58,316.42,315.74,317.77,318.82,325.09,326.94,334.41,323.74,323.61,332.01,335.32,343.31,344.15,346.54,353.40,350.76,354.66,358.52,356.55,357.88,355.19,362.86,363.38,357.94,358.51,357.80,356.30,356.68,355.87,343.06,350.10,342.28,352.30,349.34,357.52,352.67,359.21,454.96,460.92,457.36,425.00,442.71,312.28
2000-05-01 21:59:54.563000,L7,261.90,257.85,261.39,270.87,271.20,283.35,290.98,298.25,307.24,329.54,318.14,323.18,319.59,322.55,372.87,445.97,449.62,431.38,348.43,340.32,333.94,327.77,316.61,327.54,326.81,310.89,312.97,296.38,296.01,285.28,285.79,293.94,300.19,303.25,319.30,282.86,309.77,310.49,306.02,315.32,312.44,315.95,302.21,316.31,329.81,330.27,330.34,327.16,340.04,332.63,339.25,341.77,339.62,345.44,342.10,336.22,324.19,312.21,315.99,310.88,312.56,317.05,318.70,316.20,322.56,325.41,332.58,322.88,326.57,330.12,334.34,339.89,342.55,345.13,350.74,349.08,351.78,355.62,354.08,355.31,353.47,360.42,361.47,357.18,355.79,359.36,354.54,354.37,352.47,342.79,346.33,340.51,351.85,347.85,354.78,349.75,358.31,454.94,458.58,454.71,423.33,441.12,300.38
2000-06-18 21:59:03.789000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,212.17,200.52,210.48,161.85,144.18,,,149.12,173.88,160.43,187.91,232.51,251.97,170.06,151.32,181.64,181.28,189.95,196.18,154.72,,,,,,,211.65,224.45,231.40,,,,,,212.07,230.43,260.90,169.41,186.90,216.00,199.12,,,,,,,254.58,290.07,200.07,258.50,246.60,296.27,267.92,297.22,301.14,302.40,293.39,302.20,221.39,199.33,182.77,217.66,208.49,227.94,175.99,305.21,,294.26,296.63,285.65,326.72,275.20,346.22,349.68,,
2000-06-18 21:59:27.736000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,215.67,208.62,223.70,212.26,147.26,145.10,153.20,153.70,179.33,168.25,190.34,243.93,249.49,174.88,157.96,,,,,,,,,,,224.29,221.69,224.40,228.74,268.94,209.91,,,,224.01,239.45,267.49,173.92,188.51,220.41,205.12,,,,,,,,,207.09,283.26,249.30,298.77,300.16,299.49,304.64,307.51,299.40,314.43,267.65,304.19,299.18,317.84,306.19,307.52,304.55,303.53,,297.81,301.16,296.88,327.53,341.19,352.78,345.30,,
2000-08-05 21:58:20.584000,L7,240.55,263.71,257.41,249.41,231.22,223.40,259.93,259.73,281.19,273.36,287.74,266.47,243.46,251.13,275.04,290.05,301.49,318.43,319.64,318.87,305.37,293.82,284.44,289.91,297.95,285.46,267.52,262.20,258.95,260.87,251.41,257.85,267.75,275.85,286.12,264.49,280.65,276.96,275.48,281.10,269.98,261.09,260.37,247.38,283.38,289.35,257.32,,309.99,312.39,318.76,323.33,316.47,320.17,318.20,310.12,303.95,279.94,289.76,284.91,292.99,290.68,296.05,300.81,299.91,307.93,311.61,298.63,303.54,308.64,321.60,326.86,328.88,328.68,333.29,337.66,339.73,341.07,348.28,348.00,356.13,353.41,357.15,358.51,344.38,330.49,336.06,335.98,336.86,330.10,339.74,334.43,339.29,338.48,338.63,338.57,336.04,354.65,370.72,382.38,409.94,417.41,433.90
2000-08-05 21:58:44.520000,L7,,,,,,,,,,,,,,,,235.73,241.50,264.84,,,,,,,,,218.58,217.70,205.24,170.43,149.31,201.10,157.24,157.16,220.09,176.00,201.01,232.35,229.96,163.41,148.96,,,,,,,,,,,206.27,206.25,232.61,235.24,234.23,230.34,,,,234.79,247.60,258.95,172.27,179.31,221.34,193.05,161.79,231.83,286.71,298.38,298.36,300.00,301.13,295.09,289.46,300.79,301.76,308.45,317.19,299.60,307.87,300.71,295.60,300.82,294.56,294.74,312.94,315.06,302.84,310.34,306.17,315.30,313.78,313.07,310.35,309.62,328.96,344.44,353.57,375.09,373.23,
2000-09-06 21:57:58.861000,L7,255.15,247.65,249.59,255.95,252.21,242.04,284.46,281.09,292.91,299.11,306.58,296.32,266.78,306.58,307.92,322.34,324.04,330.86,338.18,333.87,324.05,311.04,306.10,306.44,309.26,293.71,277.74,275.20,269.15,266.49,253.11,265.52,269.56,280.94,293.82,270.01,300.66,293.64,297.63,308.50,420.05,418.38,420.48,260.62,420.85,429.39,419.95,426.19,395.63,322.43,333.71,334.22,340.73,340.53,328.12,322.20,316.83,303.62,302.48,301.88,302.58,304.27,308.26,318.13,321.67,326.86,331.56,312.36,321.65,335.82,422.69,416.11,421.16,340.80,343.87,350.79,423.61,433.65,361.62,361.76,358.00,376.91,361.42,355.20,415.34,399.34,423.67,425.54,442.16,440.88,431.39,428.94,436.96,447.48,453.24,457.78,456.03,460.21,452.05,431.44,437.67,428.44,397.45
2000-09-06 21:58:22.821000,L7,255.22,247.36,249.68,255.43,251.27,240.98,283.54,278.80,291.09,296.02,303.38,294.82,262.27,266.04,303.51,318.93,319.05,329.86,336.15,332.19,322.81,309.27,302.84,304.84,309.12,292.29,275.24,273.22,266.52,263.03,250.22,262.82,267.59,279.32,289.34,267.64,295.00,291.78,295.81,304.14,291.16,277.59,270.35,254.59,295.85,310.32,268.11,313.42,420.14,320.87,331.49,332.80,337.63,338.12,325.69,321.51,315.08,300.36,299.82,298.72,298.80,301.55,304.96,316.73,318.44,323.62,327.10,310.96,317.48,332.77,421.29,416.10,420.13,338.60,341.03,349.32,420.78,431.61,359.93,357.91,356.79,376.38,358.85,352.21,354.27,349.02,373.27,423.23,441.53,439.18,402.40,421.71,436.43,443.53,451.48,456.13,456.66,456.80,449.13,425.42,434.09,424.24,424.40
2000-10-08 21:58:00.300000,L7,272.64,266.16,266.90,275.44,284.08,294.06,301.49,316.65,334.03,346.56,341.33,361.07,345.33,340.91,344.72,369.45,384.00,423.91,427.05,404.70,344.72,339.43,328.41,329.36,332.52,332.29,411.49,403.85,405.91,422.27,307.82,426.46,428.10,438.82,442.29,452.35,360.61,320.65,323.10,319.53,427.26,426.68,357.59,321.17,326.57,329.74,314.79,430.90,406.58,405.15,409.31,413.88,370.45,432.20,412.55,358.56,350.52,340.32,341.45,435.33,444.26,364.89,437.97,439.85,442.31,450.56,365.43,420.79,404.01,442.62,436.69,443.23,455.59,439.25,493.23,466.96,465.29,471.37,372.72,438.58,389.02,381.53,372.78,369.47,370.47,372.47,373.50,359.83,365.98,360.00,380.24,429.42,433.23,389.55,417.36,440.05,436.11,431.13,423.22,433.51,438.40,432.90,434.53
2000-11-25 21:57:34.931000,L7,255.11,250.42,256.95,259.25,259.25,273.48,287.95,302.30,315.27,325.90,327.35,334.00,329.58,330.01,319.79,338.01,339.00,339.17,336.46,433.97,430.97,424.22,410.09,319.60,322.46,316.47,293.38,293.59,290.11,293.17,295.12,300.85,296.54,305.74,316.48,307.65,307.29,303.94,309.09,306.90,296.46,281.65,280.44,261.94,301.70,305.15,274.69,293.37,330.34,326.11,330.21,420.17,424.38,426.63,427.98,419.76,427.55,318.79,309.86,309.99,310.72,308.93,309.57,325.62,331.95,328.54,330.95,318.63,321.96,330.20,334.31,341.98,344.20,348.34,347.80,426.70,414.44,360.84,359.76,360.15,395.51,426.89,421.34,364.12,358.92,348.99,349.91,348.69,352.08,346.25,348.20,424.80,398.37,459.74,463.16,459.51,452.58,493.99,464.09,469.54,478.10,473.00,200.51
2000-11-25 21:57:58.896000,L7,260.14,256.80,263.40,267.12,267.67,281.08,295.41,309.90,327.70,337.79,336.25,348.39,338.11,338.51,328.07,348.80,345.44,346.84,343.16,340.42,335.26,327.09,322.20,327.77,330.73,327.24,304.87,301.88,298.72,303.04,301.70,306.93,304.59,313.08,323.37,314.64,312.10,311.82,314.26,311.06,302.57,291.76,286.35,274.32,310.02,311.54,281.66,311.90,337.93,334.53,334.45,348.97,350.43,348.91,348.81,343.01,341.08,325.89,317.43,319.37,316.84,316.58,316.39,331.38,337.93,334.80,335.87,329.96,328.51,336.51,339.68,347.52,349.54,354.66,354.36,433.01,422.40,366.80,365.33,368.07,429.75,432.97,435.06,370.50,366.92,354.60,357.91,354.22,356.86,351.82,406.43,432.35,451.13,464.63,469.93,466.74,459.24,501.25,467.09,472.91,480.04,478.61,234.64
2000-12-11 21:57:36.803000,L7,248.85,241.98,250.28,245.08,252.53,265.58,285.51,288.63,294.38,301.75,309.10,302.52,279.81,306.00,311.99,316.73,331.82,333.80,334.81,334.25,328.54,316.77,307.12,316.28,315.67,306.75,296.07,297.97,290.53,295.97,295.24,304.85,304.60,307.43,319.12,310.90,312.22,312.37,313.76,311.40,300.96,291.77,289.36,277.36,315.73,308.74,278.39,335.25,338.67,326.84,340.06,344.90,352.63,353.10,346.80,340.91,340.29,319.78,312.11,308.80,309.61,314.57,315.72,333.65,340.89,340.48,335.71,323.26,325.71,336.33,343.47,355.00,349.53,349.37,351.79,354.44,359.35,364.46,361.65,361.25,446.02,461.13,441.51,363.53,359.81,359.46,361.86,359.42,359.95,350.52,379.42,357.07,357.34,361.16,362.33,357.78,360.24,375.45,417.99,419.55,429.00,440.68,301.45
