dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
2019-03-20 21:59:26.164000,L8,306.06,205.73,213.87,205.06,214.76,198.59,185.20,202.82,175.06,310.99,311.48,315.37,308.33,310.57,316.42,317.34,310.56,310.03,308.96,310.21,306.13,302.01,303.05,302.89,301.82,300.67,296.16,299.83,303.19,304.75,302.65,301.64,300.86,299.87,297.47,303.12,303.79,306.68,308.02,303.27,301.86,298.61,297.61,297.86,304.12,304.15,310.34,310.32,312.38,310.70,305.67,305.50,303.78,298.28,300.31,304.04,311.65,320.67,323.30,323.37,322.21,314.72,315.17,307.69,300.50,302.81,303.33,300.44,301.85,306.06,307.97,307.22,306.08,307.56,303.00,300.63,307.87,306.67,311.14,308.90,307.02,306.26,289.38,297.59,303.71,305.27,302.63,299.96,303.33,304.55,304.40,299.38,301.97,300.60,302.11,306.07,306.91,310.70,309.81,312.51,318.25,323.41,319.91,316.55,326.91,322.07,383.62,380.39,375.62,382.88,378.04,345.07,371.56,369.59,364.89,365.38,373.02,381.46,374.06,311.23,311.01,314.18,316.44,312.49,311.71,320.99,320.46,328.99,329.28,325.73,324.70,322.85,321.88,345.14,324.93,321.27,323.94,323.42,322.10,320.84,324.16,329.20,326.00,324.46,323.94,342.00,338.20,318.76,,
2019-04-05 21:59:22.408000,L8,202.14,215.82,222.11,214.39,227.40,210.55,197.20,212.83,184.86,302.99,301.52,307.07,304.48,306.28,309.16,312.08,304.18,304.53,306.11,298.94,300.99,296.07,297.29,298.02,297.61,296.01,290.27,293.99,297.92,299.98,297.89,296.21,296.36,296.21,292.44,297.38,300.52,303.51,301.36,299.57,294.73,290.52,296.00,292.61,297.34,299.63,303.94,306.14,309.53,309.77,309.01,304.69,301.78,296.10,295.17,300.55,308.87,316.16,322.28,319.89,321.72,310.98,310.21,305.07,295.76,299.56,301.60,297.56,299.18,297.24,305.49,300.82,304.71,303.86,294.08,294.22,305.69,305.45,308.26,306.15,303.54,300.14,282.62,284.55,297.22,297.21,295.04,292.30,295.17,301.96,300.23,297.91,302.06,298.94,303.06,303.51,303.72,306.20,306.03,308.52,312.67,319.71,313.79,313.13,321.50,317.59,314.99,319.34,301.06,319.82,312.63,310.24,304.51,295.83,312.69,316.40,312.93,302.94,303.07,252.61,290.96,305.42,313.36,307.33,301.18,296.80,300.19,284.38,288.83,,,,,,,,,,,,,,,,,,,,,
2019-05-23 21:59:30.770000,L8,346.45,400.51,393.05,382.00,392.30,386.04,389.00,388.27,373.95,380.54,380.81,387.04,387.62,385.86,386.56,384.50,376.05,389.00,371.91,381.32,377.51,383.19,375.25,382.07,362.96,380.68,377.71,376.52,381.03,369.40,350.20,373.41,374.71,360.12,374.31,354.15,350.84,354.76,359.36,368.34,363.90,347.61,356.65,364.60,371.62,368.05,359.47,374.94,369.90,385.89,395.00,383.59,388.99,379.59,398.47,402.16,398.90,399.87,415.66,415.03,414.27,413.05,410.31,407.47,394.58,394.06,397.37,392.97,399.77,399.28,404.52,400.21,389.74,395.97,364.81,363.84,364.27,361.18,363.45,372.54,369.73,373.56,373.55,393.22,376.31,363.55,370.65,360.93,369.94,371.01,361.63,341.80,346.63,357.59,363.65,369.19,380.43,383.91,392.51,395.40,399.89,400.80,394.29,399.05,378.40,401.47,395.66,391.25,388.48,383.89,389.13,393.16,387.31,383.94,383.10,379.60,386.43,380.48,385.47,384.69,377.62,387.16,381.31,393.73,387.58,396.88,397.34,396.99,401.85,389.73,399.56,393.72,393.41,398.89,399.83,403.88,390.89,385.63,386.39,383.34,385.97,381.10,358.63,390.59,394.44,396.84,385.12,373.17,377.54,369.56
2019-06-08 21:59:38.441000,L8,184.60,197.39,188.61,187.60,201.73,184.25,386.22,373.21,372.87,371.39,362.16,369.84,368.13,363.30,370.97,358.10,361.27,361.01,368.11,358.84,362.93,354.24,358.49,354.56,352.14,353.17,357.06,351.50,354.94,354.02,356.73,354.30,348.32,355.17,351.08,358.00,360.38,352.11,355.35,349.79,353.88,364.60,357.73,365.63,363.95,359.83,360.38,353.02,357.60,374.07,364.10,384.17,386.61,379.32,375.90,390.23,383.18,388.60,394.98,394.79,404.97,395.63,393.31,385.65,382.78,378.56,378.67,383.84,386.46,370.24,363.22,369.58,374.99,364.90,361.02,356.76,358.28,356.12,353.11,370.50,379.50,390.53,388.32,380.17,381.08,377.98,383.19,376.32,368.11,362.70,358.67,363.35,361.04,368.47,375.40,371.99,376.21,380.81,391.60,389.48,392.67,392.23,401.54,403.76,399.90,401.67,396.25,399.33,388.13,391.41,390.88,384.72,383.82,382.25,383.99,377.84,383.49,380.83,386.57,386.31,382.48,384.58,386.38,391.40,390.57,393.40,395.86,400.43,409.74,399.32,406.39,392.41,395.90,395.21,397.84,400.25,389.61,382.78,382.68,376.94,382.74,384.74,387.55,383.98,369.54,394.47,388.48,377.66,380.60,372.53
2019-06-24 21:59:43.906000,L8,214.35,218.32,219.21,216.13,221.57,210.55,194.42,209.65,188.06,319.57,318.78,326.66,322.60,324.38,325.04,325.23,323.91,324.04,319.60,317.61,319.89,314.02,315.55,315.14,315.19,314.82,308.31,312.14,318.76,314.67,314.28,314.93,312.97,312.59,313.15,311.63,316.23,319.50,317.42,314.57,315.39,310.47,312.18,311.58,311.14,314.94,321.43,320.81,322.16,323.91,323.50,321.45,320.28,312.23,311.96,318.36,325.18,333.04,335.42,334.20,336.39,325.58,327.54,319.80,313.95,316.72,315.41,315.10,316.27,318.81,318.30,315.56,320.07,320.88,315.85,312.14,318.35,319.93,321.47,321.86,322.58,319.34,301.15,307.69,317.51,318.29,315.82,314.24,313.80,316.92,314.54,313.59,311.43,312.06,316.16,314.80,320.10,322.43,321.21,327.20,330.11,334.18,330.63,332.40,337.27,335.97,332.68,337.16,334.13,330.70,329.35,327.23,328.10,322.41,331.54,327.61,326.04,325.04,324.72,324.67,321.58,325.82,324.84,321.99,324.08,332.56,333.96,340.36,341.72,334.03,335.48,334.87,332.72,332.76,338.42,331.66,336.16,335.51,334.48,331.64,338.39,343.39,335.61,334.87,338.84,340.30,218.69,324.61,,
2019-07-10 21:59:47.381000,L8,197.11,210.01,209.05,204.54,222.95,197.15,186.67,413.66,455.52,428.04,396.27,444.11,440.10,505.56,516.17,492.60,551.85,,,408.74,488.31,380.59,417.78,384.27,391.72,411.61,437.56,513.10,376.31,386.23,379.62,394.32,377.33,387.03,395.59,381.55,461.69,408.19,454.62,471.05,431.27,440.97,407.68,401.21,409.53,530.88,435.23,547.75,401.91,413.97,402.33,409.79,421.16,456.72,420.16,422.15,426.85,435.37,425.05,422.11,414.60,451.13,443.79,440.41,431.53,432.84,394.67,390.02,399.98,399.77,402.07,437.79,438.18,380.88,374.19,368.75,389.75,433.56,389.36,396.76,442.92,425.42,450.83,417.55,458.06,399.23,395.35,395.53,392.42,392.49,416.30,425.20,418.65,422.10,438.75,437.29,436.63,426.74,426.67,427.87,400.30,445.15,449.23,412.01,429.95,443.43,440.77,443.14,401.86,404.63,402.88,394.58,429.76,432.79,428.41,423.20,388.28,418.40,379.60,426.73,435.56,394.78,390.75,395.70,447.40,435.50,441.54,398.91,404.88,444.18,407.15,401.25,404.27,402.45,411.43,403.51,434.09,416.12,423.73,396.70,395.85,368.30,367.00,382.78,386.00,383.57,375.44,372.15,376.30,368.45
2019-07-26 21:59:52.236000,L8,212.90,219.67,222.36,219.05,227.62,212.96,199.23,216.53,190.79,313.43,315.74,322.41,318.72,321.26,324.51,324.88,321.89,319.96,317.13,311.06,314.97,312.17,316.58,312.50,312.89,311.73,304.05,308.93,309.75,309.84,308.93,309.18,310.75,310.25,307.32,307.59,310.09,313.80,314.33,312.12,311.70,305.57,308.70,307.30,309.26,310.71,319.01,317.38,316.58,319.36,319.46,317.70,315.06,308.83,306.75,314.25,320.46,328.11,333.45,333.68,335.04,323.67,324.67,315.72,309.83,311.49,311.86,310.66,311.32,312.91,315.46,314.27,317.87,318.88,313.09,309.49,316.05,318.50,320.43,321.34,319.49,316.14,297.36,302.68,314.06,316.34,313.31,312.12,313.16,316.61,313.17,312.09,309.59,310.35,314.45,313.69,316.80,317.47,317.17,319.95,324.68,330.28,326.77,326.74,333.94,331.23,327.99,334.21,330.63,329.68,325.70,326.27,323.58,318.21,328.72,325.72,323.88,321.71,320.75,319.14,317.63,320.42,323.75,320.82,321.78,329.62,331.78,339.86,339.71,333.79,335.09,333.53,330.35,328.18,333.89,332.29,332.83,334.19,332.47,330.27,333.59,338.24,337.78,333.51,335.64,338.89,329.43,253.51,,
2019-08-27 22:00:02.527000,L8,306.11,300.22,302.70,306.74,309.14,319.51,315.42,314.00,310.65,311.22,314.12,319.83,314.71,317.02,320.64,321.94,320.07,316.91,314.43,315.75,313.84,310.39,308.71,304.83,310.25,307.29,298.94,303.05,305.49,306.42,305.37,303.72,307.03,302.94,301.31,305.23,307.30,310.56,312.85,309.81,310.43,305.46,305.94,303.65,306.85,307.66,319.53,318.03,315.46,315.29,315.04,312.95,311.06,305.83,305.32,309.84,317.08,327.63,329.35,331.15,329.97,321.58,321.66,313.99,308.99,311.11,311.47,307.60,310.74,314.14,314.34,314.66,315.46,316.55,307.24,306.37,311.26,311.98,320.97,317.83,315.99,314.75,299.54,301.43,311.26,312.62,309.89,306.53,311.17,314.06,311.82,309.99,307.24,307.27,312.01,312.02,313.53,316.71,314.51,315.76,322.57,328.64,325.09,324.07,331.49,327.72,327.60,330.27,327.43,329.19,322.58,325.21,319.93,318.92,325.91,325.29,322.81,316.04,318.48,316.02,315.01,318.07,322.05,316.36,319.33,327.06,329.08,337.65,336.35,331.49,332.55,330.23,326.31,327.02,330.82,328.43,330.84,330.63,329.45,327.78,329.73,337.06,336.02,329.74,325.24,332.69,324.19,323.76,320.08,
2019-09-28 22:00:12.065000,L8,204.17,211.43,213.91,208.91,221.46,201.04,191.44,205.87,303.03,301.61,306.21,310.39,303.47,310.07,311.59,311.95,307.98,304.74,303.44,303.38,302.39,298.35,299.50,297.51,297.90,297.79,290.78,293.88,295.61,296.57,295.51,297.24,296.81,295.15,291.37,295.03,297.44,301.61,300.12,297.25,298.60,292.50,294.30,292.97,297.12,299.81,305.36,305.00,307.17,306.18,306.25,304.04,301.69,295.99,294.84,296.07,305.34,312.43,320.18,317.46,318.80,311.09,311.37,305.18,299.44,303.46,303.41,299.40,302.71,301.59,305.58,306.11,307.89,312.70,438.86,505.14,526.48,318.32,330.78,352.82,312.44,309.26,307.53,318.01,303.35,312.30,346.78,344.23,300.39,309.84,332.60,460.97,432.10,464.88,489.02,,,,,,,,,,286.55,311.74,322.68,321.59,318.87,320.40,315.23,320.80,317.84,306.51,318.17,318.42,310.75,306.18,306.53,306.27,308.72,312.66,315.92,308.76,310.45,318.58,322.00,328.22,327.16,323.63,323.10,321.91,319.83,302.65,,,,,275.37,399.58,345.73,345.82,325.55,318.67,311.61,325.59,315.45,312.46,,
2019-10-30 22:00:14.793000,L8,187.71,198.61,194.61,186.99,201.73,183.81,174.03,192.33,325.73,462.10,445.67,403.22,329.50,319.85,322.57,322.67,322.24,317.45,318.83,318.86,324.21,311.88,322.20,312.61,310.68,309.67,312.41,310.23,313.84,307.06,308.23,315.40,310.65,311.10,307.78,307.67,320.73,314.02,313.62,314.48,316.65,318.73,320.75,320.96,319.78,325.55,320.38,325.10,323.69,322.96,324.75,323.98,326.83,328.73,325.65,344.10,330.69,333.66,340.38,335.75,356.55,332.40,332.09,335.55,323.21,334.98,336.04,335.63,325.35,345.92,334.66,330.77,339.40,342.20,340.36,341.54,345.43,336.46,339.47,342.43,327.71,327.75,345.63,340.74,347.69,332.79,348.65,338.66,350.11,330.57,317.78,331.57,342.64,335.76,344.16,352.44,375.87,379.10,400.62,404.63,373.67,349.25,392.05,461.95,498.92,451.19,476.47,528.67,,,,,,,,,,,,519.01,402.04,405.25,432.93,416.71,367.40,370.22,351.92,384.88,371.24,367.83,380.24,349.37,372.61,364.13,347.63,354.38,353.39,360.75,355.74,350.72,349.81,553.10,455.19,,,,,,449.23,450.74
2019-11-15 22:00:11.948000,L8,302.94,296.75,297.24,301.65,306.60,313.37,308.49,305.96,306.99,305.85,307.81,312.97,307.25,312.70,313.05,314.55,310.93,307.29,304.87,305.55,304.05,299.92,300.65,300.53,299.15,299.67,292.11,296.39,297.79,300.08,298.40,299.08,297.37,296.36,293.25,296.61,298.00,302.96,304.20,299.04,304.09,296.18,299.49,298.74,302.56,318.56,328.22,328.26,310.42,309.72,308.82,308.75,304.87,300.31,297.36,300.47,307.96,315.05,327.96,326.99,321.60,317.42,316.71,317.41,305.08,306.14,310.10,304.18,307.02,307.93,309.89,304.40,303.16,306.41,304.72,301.50,312.65,306.01,310.73,310.36,,319.65,266.00,301.96,310.81,276.32,,,,261.51,308.05,320.65,316.47,300.48,283.41,266.22,251.18,261.73,284.41,306.04,297.54,314.12,298.16,321.40,,,,,,,279.86,236.91,265.56,333.75,424.41,456.04,171.64,292.15,313.40,281.88,309.72,320.34,319.11,311.34,312.96,322.06,325.87,332.32,331.44,325.35,325.86,325.09,322.50,321.03,325.10,327.42,306.14,313.10,329.10,322.33,322.59,331.16,327.44,323.38,320.56,327.63,320.48,315.97,,
2020-01-18 22:00:00.864000,L8,430.97,410.42,404.45,389.68,340.94,365.88,353.55,357.40,357.88,364.18,356.68,355.32,359.38,360.38,358.32,342.67,380.22,368.45,368.14,365.18,365.64,360.62,362.28,344.61,339.13,379.35,372.53,356.71,389.54,387.96,388.48,371.39,372.10,367.83,362.68,389.40,376.24,364.60,340.27,335.20,350.95,406.68,394.11,372.12,377.66,364.87,356.27,369.71,370.89,378.13,361.56,375.48,391.21,390.72,387.49,399.05,398.54,446.60,435.02,413.34,414.16,468.54,381.36,339.30,379.68,,,527.82,444.85,398.19,361.08,411.73,415.71,356.70,373.04,389.29,385.09,364.85,364.37,390.42,376.40,365.72,367.40,368.44,362.83,352.66,370.51,354.99,356.43,385.08,347.82,372.60,331.50,350.48,331.36,372.95,384.55,392.66,417.73,373.13,517.94,537.11,364.57,394.33,368.78,373.22,353.45,367.44,373.74,397.46,370.11,382.15,363.77,356.54,392.92,363.77,376.94,380.15,378.95,382.00,367.66,367.75,380.80,386.53,369.97,356.96,380.12,396.71,410.20,372.26,361.87,364.90,352.59,390.84,401.79,388.25,371.47,366.08,353.65,379.63,381.18,386.46,389.29,386.98,359.32,371.29,386.30,370.33,397.14,370.11
2020-02-03 21:59:55.286000,L8,,,,440.77,462.55,472.74,464.47,533.83,533.85,298.79,299.37,295.74,265.90,297.22,311.98,312.81,483.82,497.61,493.35,300.24,299.45,293.89,294.32,294.12,292.03,293.84,287.00,291.22,293.85,293.75,294.21,297.16,293.33,291.58,290.92,293.87,295.13,300.62,300.13,298.34,299.31,288.89,292.60,290.67,295.44,301.10,304.44,301.67,307.49,304.80,304.59,298.62,296.92,291.94,290.02,295.77,303.23,326.25,343.07,320.63,299.98,314.25,315.28,300.40,293.99,300.59,299.28,284.34,290.11,292.01,300.55,295.39,316.74,307.19,303.84,302.12,301.62,298.51,309.31,305.50,306.32,297.18,278.07,280.46,296.86,299.71,295.47,290.86,296.89,298.65,298.33,296.64,293.52,294.72,298.97,299.73,301.79,306.24,303.53,303.58,307.39,314.87,309.12,310.14,319.62,313.54,311.97,318.89,314.88,315.68,313.04,312.37,309.20,303.30,317.99,317.47,316.07,303.74,307.86,305.27,305.40,309.32,311.34,305.02,302.67,311.41,318.69,320.73,323.48,317.49,317.36,316.08,313.81,314.53,315.20,313.26,313.38,314.21,317.65,313.98,317.73,321.69,319.61,315.52,314.55,320.42,312.28,306.45,,
2020-02-19 21:59:52.118000,L8,193.56,207.47,202.32,197.81,208.45,190.06,182.95,200.14,309.08,313.02,312.60,317.54,312.36,310.76,317.76,318.92,316.89,309.18,308.18,306.33,307.36,303.22,303.11,302.25,300.63,300.74,295.93,301.49,303.79,300.57,300.16,301.90,301.76,299.34,299.85,300.55,302.80,306.63,307.68,307.98,312.08,312.91,310.83,307.27,305.94,306.75,311.40,309.29,314.32,314.38,314.74,309.24,310.41,306.60,304.13,308.65,315.92,327.25,328.32,325.76,327.05,315.73,313.36,309.47,302.45,304.42,304.47,300.71,302.50,305.24,309.93,308.48,310.93,311.72,304.80,302.99,304.63,307.35,312.13,310.81,306.62,306.51,287.82,297.26,304.31,307.92,329.82,299.88,302.77,305.59,302.94,300.73,295.37,297.92,302.26,305.24,308.67,312.08,311.21,314.02,317.97,320.11,318.02,318.08,323.63,322.85,320.05,323.35,321.38,321.00,316.96,313.48,314.71,310.83,320.90,319.84,318.16,314.06,312.62,312.24,310.09,314.83,314.89,311.44,315.01,319.93,323.70,325.63,329.32,324.80,324.78,321.79,320.95,323.26,323.89,319.79,320.95,322.67,316.80,319.05,323.35,324.72,325.58,317.70,320.03,329.00,320.03,311.00,,274.38
2020-07-28 21:59:47.467000,L8,206.52,219.48,222.09,216.16,229.17,204.64,201.41,213.78,187.32,318.52,320.24,326.62,320.71,322.44,323.98,328.13,324.12,317.20,320.57,316.41,317.26,312.43,312.55,310.73,314.00,312.37,308.56,308.59,309.70,314.41,310.72,313.48,311.81,307.52,308.66,309.76,310.79,316.58,316.62,312.83,314.72,312.76,312.36,314.46,309.58,317.89,321.38,319.27,326.24,325.11,321.60,320.51,319.35,313.53,314.92,317.93,328.28,336.64,340.88,338.42,337.00,332.59,327.95,322.59,313.82,318.25,314.39,312.40,317.72,319.68,317.92,319.56,322.20,326.15,318.07,322.07,319.99,325.95,328.78,326.57,325.69,325.39,315.72,314.19,316.46,319.30,316.76,315.83,320.05,318.27,318.72,314.45,312.51,311.20,317.64,320.20,316.71,321.53,319.89,325.13,327.60,331.14,330.65,329.86,333.59,332.76,336.32,336.20,333.08,330.90,328.53,325.96,322.16,322.76,333.72,336.88,332.17,322.96,326.47,323.01,324.39,326.24,328.11,322.90,326.62,334.12,335.92,340.47,338.66,336.86,337.07,336.38,333.40,333.36,335.27,333.21,335.18,335.58,333.90,331.38,331.67,339.59,341.22,337.23,337.85,341.60,218.70,325.33,,
2020-08-29 21:59:59.665000,L8,308.01,288.36,300.06,306.79,309.52,317.30,316.33,312.96,310.44,310.54,313.28,317.73,314.93,317.07,348.53,346.79,318.72,309.11,320.79,432.98,439.68,421.92,418.32,302.68,347.87,506.41,537.99,504.39,442.46,483.64,328.32,505.60,457.63,302.42,447.81,510.25,,,342.96,341.42,347.24,296.41,347.35,399.61,393.97,343.39,318.45,319.22,316.11,312.00,314.56,317.92,324.44,338.42,310.77,312.14,318.64,326.28,332.24,332.36,335.76,325.85,317.08,314.97,310.23,310.19,309.39,307.75,309.50,310.92,312.20,313.58,316.36,316.61,310.06,311.99,316.38,319.45,323.80,320.87,319.05,315.39,301.80,301.62,307.95,312.76,309.20,306.84,312.70,311.77,313.31,308.69,305.97,306.62,311.96,311.25,310.65,314.79,314.11,317.36,320.28,323.60,320.74,321.84,327.44,325.47,327.00,328.71,325.96,325.09,316.98,322.28,316.40,315.27,329.31,335.82,327.64,345.70,331.29,319.09,397.21,384.50,326.57,328.13,316.66,329.15,328.10,335.78,333.11,331.98,334.58,329.69,324.60,325.31,328.01,328.37,328.21,326.75,329.82,328.30,326.02,335.22,330.35,331.47,330.35,329.55,320.00,318.06,302.87,
2020-10-16 22:00:11.491000,L8,364.43,354.72,343.34,374.40,368.66,373.88,372.68,369.07,363.61,361.68,365.73,373.55,370.69,371.58,369.23,364.54,351.11,365.81,360.79,358.25,364.53,355.76,357.86,358.94,361.15,367.82,364.17,364.83,363.91,362.69,361.69,361.49,356.16,367.89,361.56,367.58,375.29,371.10,364.43,366.21,364.53,376.36,365.32,358.83,361.48,355.56,366.95,378.39,379.32,375.46,380.32,379.37,386.17,388.03,386.72,386.13,389.51,392.63,402.16,403.51,410.20,398.13,384.80,388.41,364.07,353.30,355.05,356.49,365.71,366.31,393.38,374.63,373.82,367.93,370.93,371.50,377.13,376.97,377.63,377.19,389.92,365.01,370.90,367.91,363.73,368.50,367.81,387.94,382.38,370.60,371.75,361.08,350.32,362.39,346.44,356.34,362.04,356.45,358.71,374.39,378.93,373.53,368.38,384.88,391.52,397.42,394.52,387.33,382.33,381.20,372.90,369.38,363.28,372.29,364.89,364.13,370.05,377.73,374.73,376.70,361.59,362.78,366.81,369.13,374.58,369.56,380.02,380.55,385.98,376.28,371.86,373.74,366.95,365.33,373.33,364.37,369.37,359.27,350.02,373.08,385.54,380.57,366.27,385.14,387.52,185.57,398.62,381.67,370.89,381.04
2020-12-03 22:00:12.476000,L8,318.72,354.84,353.59,358.11,338.85,339.98,346.54,345.44,350.39,351.42,335.96,348.23,337.82,344.87,337.15,323.74,342.42,342.63,330.43,335.01,328.14,324.82,335.05,321.13,329.56,329.75,325.72,341.48,341.36,323.09,340.96,330.61,330.35,335.23,334.79,323.87,337.24,331.48,352.72,338.16,329.25,335.12,327.76,336.06,342.35,333.42,337.54,345.80,344.58,345.59,354.66,348.80,348.82,352.34,349.46,350.46,352.72,355.91,364.60,364.91,364.95,351.40,350.75,352.31,357.70,345.67,337.85,341.94,330.63,356.61,354.46,331.94,358.75,341.06,357.22,343.09,339.35,360.69,339.59,365.72,346.35,341.46,347.11,350.49,336.63,338.89,362.10,357.81,346.12,367.94,342.54,354.80,335.07,334.94,332.68,348.62,346.12,354.61,360.58,367.46,379.95,369.20,354.38,364.60,366.22,376.15,377.81,377.54,366.90,368.27,358.94,359.10,357.28,354.28,358.67,354.84,368.87,355.30,370.88,352.47,362.37,358.89,351.14,365.99,366.49,369.17,359.65,353.42,378.82,374.69,375.52,362.04,367.00,359.08,364.34,366.69,364.30,361.22,357.14,353.00,346.28,338.85,357.18,349.13,358.64,356.32,360.95,364.60,359.44,351.01
2020-12-19 22:00:11.380000,L8,201.74,210.01,215.72,210.29,215.40,200.96,188.80,206.52,179.82,299.51,298.63,305.59,300.98,303.20,307.23,306.88,293.09,302.11,298.32,297.48,299.02,292.80,292.87,294.23,291.08,294.68,285.55,291.56,293.09,295.12,290.55,293.02,291.79,293.53,288.02,289.80,291.96,296.59,298.89,296.73,291.64,288.06,293.04,288.63,297.14,297.94,301.62,298.86,303.76,299.56,300.59,296.97,294.39,290.99,284.71,291.59,301.40,307.35,315.73,316.14,317.00,307.73,308.02,303.13,292.12,295.19,294.19,296.30,298.65,300.49,302.08,300.24,307.38,306.83,296.58,293.05,303.67,303.54,308.82,309.11,306.32,303.78,283.94,285.57,299.10,297.75,295.70,292.80,301.47,301.67,303.56,298.96,297.17,298.49,302.25,304.16,302.50,311.72,304.46,305.40,308.29,314.14,306.02,307.03,316.58,312.91,312.17,316.42,309.41,313.78,312.53,309.93,305.04,294.39,321.46,323.76,315.09,285.27,312.07,243.19,,296.02,313.51,309.59,242.17,,,,,,,,,,,,,,,,,,,,288.89,255.30,312.40,304.19,,
2021-01-04 22:00:06.608000,L8,293.26,284.95,289.00,295.59,301.78,310.19,305.40,301.78,303.32,301.72,303.88,309.20,304.40,309.52,310.54,308.44,304.21,302.98,302.86,304.11,302.76,299.36,285.84,294.35,296.29,295.51,291.18,317.93,283.70,284.62,280.67,254.49,283.96,269.98,337.68,318.27,424.23,433.17,303.99,297.50,291.52,288.56,298.81,296.14,287.78,300.52,371.34,361.08,457.65,395.92,280.50,287.96,300.84,299.58,305.23,,,,304.76,303.33,322.89,314.52,393.54,473.18,297.45,299.15,299.61,298.48,301.29,302.25,304.54,304.06,309.13,308.00,304.72,337.62,287.67,309.83,310.74,310.03,307.08,305.33,286.17,289.70,300.17,301.07,297.76,299.02,308.48,300.71,300.15,299.57,297.40,299.18,300.56,301.48,302.87,310.35,305.30,307.58,310.95,320.10,312.92,310.68,321.66,315.86,312.44,317.90,318.84,317.75,313.73,313.44,306.85,302.65,317.69,319.57,310.86,304.31,304.80,303.97,304.78,305.67,316.18,305.80,308.79,317.54,320.89,325.49,326.06,323.85,322.96,319.67,315.24,316.74,319.67,318.27,317.57,319.65,316.69,314.42,315.83,319.01,205.24,314.26,316.09,320.80,312.65,305.30,,
2021-01-20 21:59:59.829000,L8,,,,,,533.74,502.23,,,,319.40,340.16,362.30,383.90,381.40,312.38,307.90,309.14,314.63,309.80,301.12,311.51,307.74,299.44,262.76,208.16,338.08,361.92,435.64,345.97,172.65,345.62,300.35,551.75,466.23,301.73,297.85,311.42,298.72,314.30,534.16,502.54,426.33,397.97,423.43,411.55,244.85,,,,,,306.36,300.32,293.81,300.86,307.50,326.09,342.27,326.98,327.52,313.49,305.43,308.09,301.34,321.29,201.81,223.39,270.49,264.14,339.75,334.87,379.37,368.25,218.47,296.32,364.77,299.60,281.15,339.46,335.07,423.59,397.28,401.42,332.53,307.73,307.93,307.91,306.32,359.45,315.11,303.72,300.49,301.50,302.75,307.04,303.41,310.97,309.92,311.66,315.77,323.91,316.44,315.35,322.34,319.58,317.94,322.27,321.25,319.12,314.82,317.41,316.69,303.18,317.52,318.83,314.49,309.60,311.40,310.26,315.96,313.95,315.46,311.01,312.90,319.84,323.81,329.32,329.19,324.85,326.17,323.15,319.99,318.09,321.23,318.43,318.33,323.62,323.21,317.59,321.66,323.33,320.27,316.43,317.10,324.33,315.77,306.51,,
