dates,satname,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0017,nzd0156-0018,nzd0156-0019,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0043,nzd0156-0044,nzd0156-0045,nzd0156-0046,nzd0156-0047,nzd0156-0048
2005-11-15 21:54:02.336000,L5,361.75,301.89,304.23,304.27,299.59,304.26,294.38,322.83,316.51,326.24,332.77,329.71,333.80,333.55,329.36,316.59,299.02,302.54,316.13,324.23,320.53,313.54,318.11,318.46,307.08,306.82,314.09,310.48,301.77,325.97,330.41,328.09,332.64,339.21,335.60,340.74,330.16,297.68,301.23,320.30,319.23,322.28,318.65,294.05,287.78,282.73,281.26,293.37,297.29
2006-02-19 21:56:15.936000,L5,358.48,326.40,330.51,337.78,339.75,346.39,328.97,333.94,329.10,333.20,333.43,334.08,337.26,333.04,335.52,334.85,329.27,327.24,331.49,335.31,333.79,329.31,326.80,324.63,318.48,319.46,318.66,319.54,314.82,324.48,331.98,335.16,333.82,339.01,337.67,340.46,332.83,325.05,328.14,330.38,328.41,325.61,322.81,309.11,299.44,293.05,293.45,306.91,315.03
2006-04-08 21:57:12.628000,L5,337.12,304.14,306.12,301.54,291.25,300.18,293.53,303.23,294.58,306.04,312.56,312.44,311.27,307.13,307.39,302.81,287.13,296.98,307.63,322.70,322.14,312.29,310.52,312.21,299.88,303.78,306.89,304.10,299.61,304.72,312.13,311.89,314.92,321.68,314.14,319.77,303.23,275.23,284.56,310.52,315.24,307.71,309.82,295.53,282.21,278.79,277.62,288.94,300.16
2006-06-27 21:58:24.681000,L5,357.25,337.47,327.53,334.64,332.18,340.43,321.89,319.19,317.24,326.76,328.88,332.00,329.98,334.02,333.50,324.92,335.02,336.69,334.39,337.21,335.48,326.81,320.91,323.57,313.16,320.06,317.70,317.43,316.60,322.45,326.21,328.66,326.64,333.11,333.57,336.37,324.35,317.33,314.83,318.98,326.17,320.38,321.91,303.97,297.55,295.31,295.06,304.29,308.43
2006-07-13 21:58:38.362000,L5,304.90,275.99,278.13,272.16,264.69,275.84,263.37,275.20,274.90,275.57,285.42,281.86,280.23,280.82,271.47,272.00,257.73,266.53,281.84,299.70,299.66,285.26,284.55,223.79,259.85,278.29,282.68,240.83,273.52,277.82,284.94,285.53,281.85,289.21,292.79,288.07,260.06,241.33,254.15,214.73,275.97,289.77,205.62,268.17,249.31,242.30,237.77,255.62,259.81
2006-12-13 21:54:31.554000,L5,337.16,302.75,296.43,298.89,285.40,300.38,294.84,305.84,291.76,307.25,311.64,312.47,314.41,303.79,300.02,297.06,287.12,288.78,301.48,312.73,311.05,325.03,317.21,304.50,297.52,297.22,302.85,301.88,292.25,299.05,305.09,307.68,309.21,315.20,313.22,317.24,299.22,274.74,281.07,305.86,306.46,306.21,301.59,285.81,279.26,273.40,273.11,291.36,300.49
2007-01-05 22:00:28.480000,L5,348.43,329.84,325.22,338.82,340.62,344.91,348.68,347.32,344.21,347.61,345.34,348.25,347.77,343.00,338.63,336.29,340.79,346.20,339.17,345.26,339.37,343.21,341.88,322.05,308.96,314.86,315.50,312.31,312.53,339.52,340.04,343.03,342.13,345.16,349.37,349.21,345.41,345.30,341.95,328.53,326.38,323.83,320.84,318.97,309.65,292.95,303.85,307.88,328.70
2007-01-30 21:54:48.635000,L5,,,,,,,,,,,,,,,,303.21,283.79,298.68,306.07,319.82,320.19,313.67,,309.10,292.18,298.50,307.35,301.96,298.80,,,,,,,,277.76,279.04,296.65,308.91,313.07,307.89,320.07,284.12,282.18,276.20,279.08,291.79,305.89
2007-02-15 21:54:49.756000,L5,,,,,,,,,,,,,,,,,,310.77,312.48,322.22,319.90,323.60,189.05,310.00,303.40,302.83,308.86,312.08,301.26,,,,,,,,311.55,282.03,291.78,309.89,316.32,315.07,313.03,293.60,289.24,283.21,285.89,295.04,306.81
2007-09-18 21:58:42.182000,L5,356.16,322.10,320.14,324.41,321.64,343.66,338.44,334.02,327.54,328.76,333.01,334.30,335.25,328.83,332.62,335.18,337.20,341.84,338.91,334.99,334.53,337.08,333.91,318.93,310.69,308.69,315.42,315.08,314.48,329.34,335.58,340.95,341.05,340.44,340.66,338.99,335.96,320.36,324.03,324.87,318.30,324.88,322.87,302.30,296.98,292.32,292.97,304.03,309.73
2008-12-25 21:50:10.387000,L5,352.12,314.75,316.70,305.22,300.94,309.94,297.60,307.24,299.12,308.39,321.56,319.49,325.56,319.93,321.80,313.34,303.55,304.31,312.15,325.44,323.48,317.02,312.20,313.92,301.72,303.69,318.63,320.03,309.39,311.20,312.44,314.84,325.16,329.80,326.32,329.23,311.30,287.39,292.47,314.00,311.68,316.92,317.66,299.27,293.85,287.15,275.87,295.51,318.61
2009-12-12 21:56:13.982000,L5,346.33,310.13,310.14,310.27,301.44,311.70,298.86,309.08,301.88,309.78,315.56,314.33,320.92,314.87,318.10,310.08,297.56,305.57,313.98,329.64,323.86,316.85,314.00,308.78,297.33,300.81,315.15,309.40,310.30,310.69,314.88,316.68,320.46,326.19,324.41,327.75,309.38,285.12,287.69,315.61,307.06,309.71,299.45,298.02,291.30,283.08,284.02,318.79,314.55
2010-01-13 21:56:25.416000,L5,375.77,356.58,349.29,361.16,367.04,374.23,357.85,349.54,351.12,351.70,347.54,352.05,353.88,355.70,355.11,355.57,360.56,370.33,362.31,363.00,354.64,352.73,350.54,337.62,326.61,329.38,329.89,332.70,321.30,350.16,353.89,361.71,357.97,357.02,356.57,358.55,353.65,354.56,353.74,343.13,339.10,330.81,337.11,315.23,313.73,309.29,310.56,323.89,328.27
2010-02-14 21:56:32.865000,L5,301.32,210.16,,177.74,248.22,210.20,244.08,260.12,253.89,265.23,270.22,274.46,281.32,265.47,270.95,258.63,260.37,264.85,270.75,279.81,269.13,279.29,280.83,253.67,206.26,253.54,,,226.90,274.23,271.75,273.57,280.39,292.84,292.31,292.09,228.85,220.24,218.16,215.10,248.56,286.40,265.86,206.63,200.86,226.38,222.61,233.34,253.73
2010-10-28 21:55:27.339000,L5,331.57,307.22,300.38,311.67,297.87,307.06,295.00,299.54,292.49,302.90,308.17,306.60,312.59,308.56,305.06,304.42,294.45,301.63,314.00,325.18,320.69,314.79,306.89,313.57,300.94,295.51,303.56,300.07,291.85,299.85,302.29,301.07,314.06,322.56,310.19,313.19,300.02,270.99,299.08,307.24,308.53,306.04,308.44,296.70,281.37,274.93,274.92,298.23,303.72
2010-11-13 21:55:25.438000,L5,327.83,298.34,304.56,308.32,297.90,305.89,294.70,303.31,291.01,299.95,307.81,305.33,307.05,301.28,298.98,304.22,295.42,296.86,310.75,316.18,323.87,315.95,311.88,,278.24,300.69,266.79,280.39,300.26,306.77,300.49,307.19,308.60,311.59,312.09,317.69,289.91,259.27,276.63,279.59,233.06,172.84,186.33,289.37,278.65,270.53,264.11,291.07,305.64
2010-12-31 21:55:32.560000,L5,334.53,300.40,301.12,308.31,295.79,303.75,293.75,303.54,292.34,301.36,306.67,303.46,308.60,302.21,297.88,295.78,292.23,303.58,311.00,324.92,322.34,314.20,308.69,307.51,298.06,298.12,306.84,306.02,304.23,305.46,305.30,306.87,313.42,317.71,313.93,319.83,301.04,276.50,286.34,306.66,307.51,308.49,313.05,293.59,284.55,278.80,276.45,294.80,305.21
2011-02-01 21:55:35.620000,L5,390.22,354.02,350.21,353.90,357.72,373.26,353.09,345.16,339.47,344.24,348.32,350.36,350.80,348.86,354.12,349.05,362.37,363.45,352.96,347.73,344.90,342.25,340.62,329.84,322.55,319.35,322.53,326.36,313.34,338.46,337.74,345.25,344.42,355.16,357.46,355.02,347.67,348.42,350.56,346.55,337.09,332.55,332.22,309.23,304.31,314.33,404.04,327.96,325.62
2011-02-17 21:55:37.006000,L5,335.68,309.00,308.46,302.41,298.50,298.16,296.38,298.53,,301.73,310.39,309.26,312.33,298.87,298.61,298.41,288.07,302.18,206.08,,202.68,293.33,305.66,310.17,197.34,,,237.43,302.43,304.08,307.50,308.40,315.46,326.95,317.69,312.26,307.77,271.79,275.77,309.97,309.54,310.93,320.80,296.93,281.61,278.74,279.28,298.48,300.42
2013-04-11 22:07:51.092000,L8,305.97,272.58,269.22,273.35,274.66,280.48,263.93,274.22,271.83,279.04,282.46,278.93,284.18,284.33,282.57,281.63,271.86,282.70,289.07,305.12,297.98,287.59,290.24,300.38,290.59,296.27,303.64,305.62,303.30,286.02,291.69,296.96,294.90,304.84,306.03,303.25,287.36,276.75,290.22,303.90,303.84,304.96,310.94,286.67,211.31,295.46,282.64,296.44,305.37
2013-05-29 22:07:41.466000,L8,289.03,261.73,259.33,262.49,256.35,269.46,257.44,267.13,266.74,271.82,276.13,273.49,275.90,263.16,249.20,257.85,241.52,259.74,280.11,291.64,285.95,278.90,277.45,285.48,277.81,284.38,291.94,278.79,292.08,273.80,274.07,282.48,279.14,289.28,296.33,289.05,257.72,231.37,,,,289.57,294.49,225.04,267.38,257.12,259.89,275.07,290.84
2013-06-30 22:07:36.163000,L8,306.04,274.76,274.00,277.87,280.20,284.29,268.13,278.99,279.10,282.17,332.04,331.63,330.97,329.54,287.12,287.60,276.97,281.80,301.70,336.18,331.73,296.88,293.12,305.45,294.47,298.92,305.95,313.54,321.15,291.38,304.78,298.53,310.77,309.09,310.69,306.36,289.32,269.75,289.24,304.56,303.00,307.35,311.84,294.14,282.40,282.49,285.11,299.60,307.48
2013-06-30 22:08:00.117000,L8,301.57,271.28,268.18,273.16,275.95,281.18,264.98,276.16,275.32,279.34,282.30,281.51,285.52,285.51,283.29,283.23,271.84,274.44,293.30,329.91,301.85,291.60,288.16,299.88,289.29,296.01,302.62,309.14,317.31,286.32,294.71,294.98,296.37,300.56,306.84,303.15,285.26,265.73,283.98,300.08,300.00,302.10,307.76,290.79,279.73,277.70,281.72,296.25,305.79
2013-07-16 22:07:36.609000,L8,307.88,274.26,271.62,278.53,283.18,282.48,329.30,310.25,283.03,285.11,286.00,283.72,285.17,285.03,281.84,281.42,276.92,287.30,291.00,307.41,316.94,292.68,293.74,304.21,294.06,295.25,304.41,309.57,318.36,285.32,293.44,335.34,302.06,303.13,308.72,304.89,294.17,273.91,288.33,304.94,302.61,300.70,304.70,293.52,285.88,282.97,285.28,300.51,312.69
2013-08-17 22:08:03.120000,L8,313.79,276.21,274.04,278.55,275.65,280.02,266.05,275.90,272.59,278.47,282.14,282.51,287.52,288.06,285.27,285.26,276.00,278.55,297.64,330.25,324.27,294.31,288.14,309.00,295.10,297.56,306.95,316.10,316.11,285.90,300.55,297.39,308.73,307.97,308.88,307.22,290.73,266.04,287.59,304.78,302.23,305.52,306.29,294.37,282.24,280.43,284.39,298.69,312.01
2013-09-02 22:07:40.639000,L8,307.14,271.79,270.46,272.08,271.31,273.56,262.28,271.19,268.84,275.98,280.16,278.96,283.85,285.63,280.03,282.13,269.40,273.56,292.36,315.66,309.28,289.94,286.72,301.75,289.42,296.91,304.78,306.12,310.64,283.47,290.09,291.19,299.03,301.42,306.79,302.84,287.71,256.74,280.49,302.20,301.68,301.16,304.72,289.67,278.82,273.77,278.54,296.56,307.55
2013-09-02 22:08:04.598000,L8,457.91,414.43,392.25,455.13,452.52,447.82,413.21,523.61,519.22,524.44,497.16,541.57,546.52,533.94,526.04,522.58,516.74,522.35,503.87,501.22,499.40,508.21,496.17,369.73,400.29,396.36,403.64,383.41,389.62,476.79,508.68,500.26,480.16,492.17,482.12,479.40,462.09,464.98,472.59,453.37,446.26,431.45,391.90,380.41,365.65,365.15,380.05,390.25,370.38
2013-10-20 22:07:26.886000,L8,288.40,253.13,254.41,255.40,,,,216.66,258.82,268.60,273.48,270.65,270.21,264.35,254.82,233.51,241.73,,,,,271.82,274.35,,275.53,281.63,291.72,276.74,280.75,268.24,257.28,279.19,277.31,285.56,293.84,289.93,176.25,,205.70,212.15,215.93,286.69,295.06,274.73,267.91,256.45,254.86,277.93,293.65
2013-11-05 22:07:22.900000,L8,361.75,376.62,410.91,424.88,425.32,440.23,419.46,351.59,444.07,440.38,452.76,416.48,422.29,425.29,329.83,334.33,332.76,483.01,492.68,447.76,475.86,464.33,472.62,342.52,318.52,348.32,357.64,366.33,339.51,462.77,427.64,453.52,432.68,484.70,,374.85,332.13,327.40,328.50,376.00,356.83,427.26,377.52,323.64,307.45,305.31,306.02,317.58,326.06
2013-11-05 22:07:46.855000,L8,294.61,262.22,267.85,263.61,260.80,200.62,257.35,266.90,266.02,274.13,278.51,276.97,280.68,273.59,264.98,225.03,249.92,252.06,280.08,216.80,239.63,280.58,283.37,295.09,282.87,285.27,293.12,295.25,289.20,278.03,269.71,284.61,284.61,288.35,291.35,295.94,254.17,235.85,268.76,221.32,214.14,221.95,199.91,282.03,272.02,263.43,263.15,283.61,298.76
2013-11-21 22:07:13.797000,L8,322.15,290.22,278.00,275.28,289.47,334.91,313.86,316.62,301.35,318.33,345.68,462.47,327.45,524.74,445.93,545.54,280.22,326.83,309.72,318.37,236.19,302.55,298.31,316.65,307.10,310.43,313.21,314.64,316.23,299.18,317.22,326.45,318.08,316.25,,323.72,301.43,280.12,312.64,,,,,299.70,284.89,286.67,289.60,373.05,359.63
2013-11-21 22:07:37.752000,L8,321.30,290.48,275.70,275.64,283.39,289.77,273.86,315.16,298.71,315.57,329.10,313.82,325.44,526.96,445.86,542.16,278.41,282.75,297.38,315.49,306.26,299.18,294.73,309.76,302.15,306.57,308.76,309.88,309.66,294.73,313.92,323.69,313.90,311.55,,222.69,299.52,274.80,242.10,,,,,294.43,280.87,281.04,286.04,370.42,325.35
2013-12-07 22:07:14.870000,L8,285.48,250.73,259.35,257.65,253.22,187.35,254.08,260.58,263.75,270.08,275.21,272.84,274.70,259.07,251.64,251.88,243.63,254.30,278.54,289.71,273.21,275.30,277.76,,,,,288.30,288.23,274.03,269.85,282.62,281.73,289.65,296.73,292.46,205.87,,209.98,217.07,218.69,219.11,,280.80,269.41,261.04,259.02,279.24,297.92
2014-01-24 22:06:45.554000,L8,306.00,272.26,271.75,271.13,270.94,283.84,268.62,269.84,272.06,281.51,283.61,282.62,286.43,285.10,280.19,280.38,271.80,289.51,291.79,303.78,297.78,287.89,289.11,300.93,296.51,296.43,304.30,307.68,307.82,285.34,287.18,293.93,295.74,299.72,307.72,305.49,287.16,259.39,284.76,306.01,300.98,302.08,309.27,292.74,285.26,280.76,286.60,300.02,309.31
2014-01-24 22:07:09.509000,L8,387.50,369.17,373.91,376.01,381.30,391.89,486.62,368.94,351.44,348.89,352.61,370.27,422.50,365.09,369.84,367.64,373.73,373.29,385.93,372.68,373.47,364.82,366.76,347.80,334.07,346.53,344.46,321.70,330.32,361.96,362.42,365.92,366.81,362.37,369.20,367.82,361.53,355.18,362.72,352.55,348.29,342.76,346.19,322.69,324.75,328.52,317.42,325.20,345.10
2014-02-09 22:06:33.299000,L8,299.21,264.80,266.60,269.44,266.55,274.64,262.92,268.51,269.66,276.97,280.62,277.70,282.36,279.17,275.13,273.35,261.35,268.36,286.72,297.65,293.07,284.89,284.77,299.27,287.75,292.46,301.31,305.75,304.74,281.87,281.43,288.66,290.31,296.89,303.48,300.75,280.57,258.56,280.69,297.62,296.60,296.95,307.57,289.51,278.77,276.22,282.55,295.47,306.28
2014-02-09 22:06:57.254000,L8,301.12,265.70,267.20,270.22,266.95,275.36,262.42,269.27,269.27,277.00,280.23,277.60,282.43,279.46,275.42,273.53,262.36,269.56,286.04,297.53,293.34,284.74,284.56,296.51,287.34,291.67,300.59,304.87,303.85,281.64,281.16,288.37,289.20,296.73,302.43,299.40,280.87,258.94,279.90,295.74,295.42,296.45,306.00,288.84,277.37,275.63,280.76,294.72,305.62
2014-02-25 22:06:20.497000,L8,299.96,266.71,266.86,270.53,268.22,275.25,262.57,269.54,270.05,276.40,280.15,276.81,280.85,278.53,275.49,274.29,263.16,270.00,286.94,299.40,292.86,285.02,283.56,299.20,288.93,292.16,303.33,306.55,305.26,281.17,282.01,287.89,290.61,296.12,302.43,298.64,278.84,266.70,279.47,295.30,295.89,297.13,304.41,288.13,278.96,276.12,280.73,294.49,306.65
2014-02-25 22:06:44.447000,L8,301.85,267.14,267.03,270.98,267.69,274.54,261.72,269.34,269.18,275.82,279.74,276.24,280.83,277.75,274.81,273.65,261.77,269.39,285.35,298.15,292.28,284.17,282.99,295.59,287.33,290.49,301.55,304.53,303.65,280.48,280.21,287.14,287.80,295.40,300.73,297.57,277.75,265.58,277.92,293.89,293.16,296.00,302.74,286.18,276.73,274.05,278.32,292.60,305.19
2014-03-29 22:05:52.007000,L8,298.63,271.94,275.30,272.96,269.37,280.06,264.11,273.21,270.45,277.93,281.55,279.06,282.88,280.61,278.91,277.66,264.03,274.11,290.25,302.59,296.87,287.37,285.40,300.37,291.18,296.05,303.08,309.07,306.68,284.92,290.57,290.87,295.48,296.42,303.74,300.32,284.97,266.63,281.99,301.95,300.35,302.30,304.56,289.35,278.70,276.38,280.54,295.31,306.10
2014-03-29 22:06:15.961000,L8,298.76,272.03,275.45,273.12,269.50,280.17,264.11,273.34,270.48,277.96,281.53,278.99,282.85,280.67,278.96,277.73,263.93,274.20,290.26,302.57,296.94,287.33,285.51,300.51,290.93,296.02,303.01,308.79,306.63,284.95,290.58,290.96,295.43,296.40,303.51,300.25,284.98,266.54,281.84,301.85,300.28,302.08,304.17,289.28,278.53,276.35,280.35,295.24,306.00
2014-04-30 22:05:22.578000,L8,306.59,275.81,285.00,278.22,274.51,282.38,267.68,276.21,275.39,281.69,285.33,281.83,285.57,284.34,282.37,280.74,272.19,275.61,293.34,309.28,310.58,289.72,290.29,303.66,289.47,294.41,304.34,303.93,309.21,287.87,299.38,295.79,297.75,300.83,306.94,304.33,284.71,268.27,282.73,304.58,300.21,301.08,304.34,287.57,278.83,274.34,277.42,294.41,304.97
2014-04-30 22:05:46.536000,L8,287.16,260.16,262.26,261.42,254.24,199.97,221.74,265.81,265.38,270.07,272.79,269.80,269.70,257.89,243.27,188.94,243.19,257.96,277.55,290.55,282.70,274.58,279.03,,,278.47,292.53,200.87,286.96,275.40,271.44,281.66,278.84,287.99,294.61,290.37,193.71,,,,,,,272.39,266.64,255.20,257.21,273.72,292.83
2014-05-16 22:05:09.831000,L8,286.46,261.72,261.26,261.89,252.69,259.43,254.20,264.93,263.91,268.33,272.28,269.40,269.86,256.92,242.88,187.73,241.37,258.60,278.11,288.70,279.58,275.16,276.23,,222.61,280.67,287.58,198.48,284.62,271.20,270.54,281.97,276.36,284.99,293.52,286.98,,,,,,,,272.14,264.99,253.56,256.64,272.43,292.71
2014-06-17 22:05:20.950000,L8,304.57,309.69,286.00,283.79,277.21,281.95,267.88,276.88,278.05,284.87,289.06,286.75,289.37,290.48,287.45,286.87,280.60,283.83,298.34,335.26,337.47,318.16,326.47,317.92,301.21,306.02,316.04,318.32,326.37,297.07,341.81,372.07,347.79,336.61,317.57,339.02,306.79,279.95,295.86,308.75,309.88,310.56,314.89,301.40,278.51,343.16,400.82,388.81,350.41
2014-06-17 22:05:44.904000,L8,,,,260.94,253.72,250.71,234.23,260.60,260.49,263.74,274.35,270.98,268.52,258.03,250.70,261.59,250.12,261.21,286.01,295.92,290.94,286.11,286.35,281.01,254.34,288.40,296.43,279.88,,283.31,283.46,287.15,289.03,294.65,302.16,301.45,275.90,251.53,212.43,235.17,269.80,296.41,268.78,,,,,,
2014-08-04 22:05:38.545000,L8,308.12,275.65,281.40,275.09,270.71,282.08,263.24,272.67,275.50,277.92,281.32,282.35,284.62,285.55,284.30,282.01,270.56,268.90,293.21,312.66,298.31,290.63,290.60,303.25,289.33,296.55,306.29,311.94,312.42,283.46,289.85,296.57,294.25,298.54,304.72,302.72,284.73,257.69,283.65,301.92,302.22,305.50,306.92,290.34,281.06,279.35,283.23,297.66,306.65
2014-08-20 22:05:42.763000,L8,310.53,281.31,280.60,281.64,266.45,272.85,261.23,274.85,271.53,279.94,284.38,283.50,286.49,288.30,283.79,282.26,272.67,273.07,296.83,309.37,311.57,294.37,289.51,306.51,293.03,296.01,306.59,313.84,317.42,285.31,295.22,296.98,296.13,302.13,308.73,304.46,287.19,261.99,284.44,304.16,301.78,305.89,304.27,293.33,281.74,276.62,282.50,300.63,308.14
2014-08-20 22:06:06.726000,L8,309.87,279.87,279.88,280.75,265.23,271.71,260.85,274.30,271.07,279.30,283.72,282.81,285.83,287.46,283.22,281.51,271.65,272.25,295.24,308.18,309.90,293.22,288.61,305.85,292.60,295.75,306.36,313.45,317.16,284.68,293.98,296.18,295.46,300.47,308.16,303.90,286.49,261.05,284.08,303.71,301.27,305.24,304.29,293.15,281.74,276.02,282.32,300.41,308.14
2014-09-05 22:05:45.914000,L8,325.50,299.44,314.16,318.66,282.77,289.32,272.46,288.01,285.64,290.01,292.93,293.79,303.11,297.24,297.64,295.03,291.38,291.91,316.48,336.76,327.63,305.01,310.29,317.37,296.03,310.23,319.47,323.21,320.92,293.15,299.86,290.75,,,,,,,,,,314.20,315.91,302.46,294.84,290.77,290.14,304.37,311.19
2014-10-07 22:05:49.968000,L8,313.85,274.53,281.05,278.10,270.72,278.65,262.43,274.69,273.14,280.85,284.64,283.26,286.48,286.06,279.87,280.39,268.94,280.16,293.56,305.13,299.05,288.10,286.53,305.38,294.05,297.62,303.62,315.52,312.22,282.32,283.81,288.90,290.32,299.40,306.39,303.55,287.82,264.39,284.62,306.56,303.58,305.59,306.47,292.46,283.28,275.83,281.53,301.01,308.63
2014-11-08 22:05:52.173000,L8,317.31,283.32,294.66,286.62,276.54,280.82,268.18,276.64,276.62,285.22,290.31,287.95,290.28,288.28,282.58,281.62,273.24,274.77,295.83,306.50,301.04,290.55,292.27,305.70,294.84,300.19,305.72,306.32,303.67,284.17,286.65,295.41,292.23,306.38,307.81,306.66,287.35,265.29,282.49,306.51,305.81,305.00,309.02,290.97,284.21,276.42,279.40,299.33,307.84
2014-11-08 22:06:16.124000,L8,318.75,285.46,296.16,288.18,276.22,281.83,268.39,276.97,276.69,285.03,290.50,287.91,291.82,288.52,283.12,282.36,273.88,275.35,295.81,306.62,331.73,291.05,292.24,305.37,294.01,299.38,304.70,305.88,302.65,283.73,285.79,295.09,292.37,306.44,307.73,306.67,287.30,266.47,281.68,306.24,305.18,304.46,307.16,290.00,283.18,275.09,278.78,298.38,307.25
2015-02-28 22:05:24.487000,L8,300.00,270.93,270.41,272.35,268.54,278.01,264.93,272.66,268.77,277.66,281.18,277.23,282.96,279.40,279.55,276.51,268.51,278.20,289.24,300.11,293.33,287.24,286.42,300.01,291.98,293.62,302.65,306.20,308.83,284.32,288.31,293.93,294.40,298.43,307.01,304.05,285.73,266.98,283.19,298.65,299.04,297.71,305.78,289.72,280.83,277.52,281.84,298.14,307.83
2015-02-28 22:05:48.437000,L8,302.55,271.22,271.24,273.13,268.62,278.05,264.07,273.06,268.50,277.42,280.94,276.72,282.80,278.56,279.27,276.36,268.82,279.04,288.03,299.60,292.59,286.75,286.07,297.66,289.07,292.25,301.56,304.58,306.57,283.30,286.72,292.89,293.13,298.48,306.01,303.26,285.83,267.25,281.70,295.59,297.41,296.24,304.36,288.60,277.78,275.78,280.29,296.10,306.88
2015-03-16 22:05:13.611000,L8,308.60,273.00,273.85,273.18,267.38,272.85,264.30,273.67,270.16,279.31,282.31,278.86,285.65,285.04,282.01,280.96,274.25,273.01,292.04,304.90,295.29,290.03,293.05,305.04,296.82,297.82,306.14,320.63,308.44,290.79,297.93,298.85,302.85,304.61,309.93,307.59,290.69,257.07,285.81,304.48,304.29,306.84,312.62,292.66,282.24,278.98,283.35,300.57,308.30
2015-04-01 22:05:01.841000,L8,,,,,,427.11,520.82,486.38,519.26,515.78,518.26,509.01,419.86,524.66,528.43,521.31,341.79,294.47,338.37,336.20,328.91,312.45,328.00,316.06,336.94,306.09,313.86,318.27,317.03,324.28,291.59,296.86,300.52,334.30,339.96,312.06,293.03,269.44,287.04,306.27,308.45,309.36,313.97,290.92,285.28,281.74,285.06,299.59,310.35
2015-04-01 22:05:25.791000,L8,,,,,,376.53,325.96,318.90,,,274.18,287.08,199.86,,284.86,282.08,273.08,273.67,291.89,302.21,295.50,288.76,288.94,296.00,295.21,295.20,304.78,309.02,308.79,282.65,287.10,292.97,293.03,301.37,308.84,302.98,287.33,257.86,282.60,300.76,300.34,301.91,305.69,286.60,279.94,276.41,280.24,294.13,305.41
2015-05-19 22:04:40.718000,L8,287.61,262.81,263.01,264.22,252.18,259.63,254.56,264.97,262.04,270.17,271.95,269.50,269.03,255.59,239.26,187.36,241.09,251.32,276.42,287.29,281.62,274.61,274.99,,,,,198.87,285.37,271.88,266.02,281.66,274.24,284.49,290.58,282.58,,,,,,,,270.87,264.82,251.74,255.64,270.50,288.22
2015-05-19 22:05:04.672000,L8,287.56,262.88,263.00,264.08,252.70,259.90,255.02,265.05,262.37,270.51,272.21,269.97,269.15,255.99,239.40,187.75,241.49,252.07,276.77,287.67,282.01,275.07,275.68,,223.15,257.33,287.57,200.25,286.34,272.55,266.68,281.94,274.92,284.85,291.24,283.53,,,208.55,218.37,244.73,224.47,,271.91,265.66,252.98,256.35,271.22,289.00
2015-06-04 22:04:48.656000,L8,,267.76,267.31,268.39,257.66,270.90,259.27,267.79,266.07,272.41,275.43,273.76,275.33,262.12,254.67,229.40,248.32,262.27,283.62,292.90,286.84,280.88,280.78,288.12,275.84,287.13,294.40,281.12,293.05,276.49,277.60,285.86,,287.08,292.87,287.49,,,,,,,294.03,218.39,253.19,244.15,231.67,221.55,
2015-06-04 22:05:12.611000,L8,,266.11,265.52,266.33,255.75,267.26,257.42,266.38,265.09,271.56,274.24,272.39,273.61,258.69,244.57,259.83,246.01,261.27,282.17,291.81,285.35,279.38,279.85,,272.98,285.95,293.62,279.05,287.66,275.08,273.99,284.45,,237.15,291.50,284.24,,,,,,,,254.46,,239.86,228.39,207.18,
2015-06-20 22:04:57.007000,L8,307.78,280.29,277.32,277.52,274.97,286.25,269.44,278.18,274.90,282.22,284.11,285.55,287.30,288.77,287.76,285.14,277.98,272.24,295.23,307.02,304.52,293.74,290.65,303.48,293.98,299.34,304.24,308.99,314.70,292.65,303.10,305.23,303.53,301.81,305.70,302.62,288.23,263.99,282.89,301.05,302.98,304.45,302.26,292.32,283.97,278.80,280.89,283.61,312.87
2015-06-20 22:05:20.970000,L8,307.93,280.87,277.71,277.86,275.95,286.92,270.19,279.01,275.90,282.78,285.44,286.05,287.79,289.57,288.43,285.79,278.64,272.97,296.56,308.01,305.46,294.50,291.83,304.34,294.70,299.99,304.76,309.33,315.50,293.39,303.49,306.41,304.67,303.40,306.55,303.38,289.31,264.10,283.56,301.64,303.60,305.26,302.75,292.92,284.34,279.30,281.35,283.69,313.33
2015-07-22 22:05:13.606000,L8,303.62,273.84,271.56,274.07,273.74,282.53,264.81,275.66,272.43,280.43,281.59,278.63,284.71,286.59,283.96,282.89,275.65,272.56,293.36,304.90,296.25,288.74,288.88,299.74,289.79,297.71,303.93,307.49,312.65,284.49,291.33,295.22,291.30,298.06,304.18,302.61,283.98,254.83,285.10,301.05,299.24,302.59,305.18,288.89,281.02,272.84,279.57,296.13,304.91
