dates,satname,nzd0415-0000,nzd0415-0001,nzd0415-0002,nzd0415-0003,nzd0415-0004,nzd0415-0005,nzd0415-0006,nzd0415-0007,nzd0415-0012,nzd0415-0013,nzd0415-0014,nzd0415-0015,nzd0415-0016,nzd0415-0017,nzd0415-0034,nzd0415-0035,nzd0415-0036,nzd0415-0037,nzd0415-0038,nzd0415-0047,nzd0415-0048,nzd0415-0054,nzd0415-0055,nzd0415-0056,nzd0415-0057,nzd0415-0058,nzd0415-0059,nzd0415-0060,nzd0415-0061,nzd0415-0062,nzd0415-0063,nzd0415-0064,nzd0415-0065,nzd0415-0066,nzd0415-0067,nzd0415-0068,nzd0415-0069,nzd0415-0070,nzd0415-0071,nzd0415-0072,nzd0415-0073,nzd0415-0074,nzd0415-0075,nzd0415-0076,nzd0415-0077,nzd0415-0078,nzd0415-0079,nzd0415-0080,nzd0415-0081,nzd0415-0082,nzd0415-0086,nzd0415-0087,nzd0415-0088,nzd0415-0089,nzd0415-0090,nzd0415-0091,nzd0415-0098,nzd0415-0099,nzd0415-0100,nzd0415-0101,nzd0415-0102,nzd0415-0103,nzd0415-0104,nzd0415-0105,nzd0415-0106,nzd0415-0107,nzd0415-0108,nzd0415-0109,nzd0415-0110,nzd0415-0111,nzd0415-0020,nzd0415-0021,nzd0415-0022,nzd0415-0023,nzd0415-0026,nzd0415-0027,nzd0415-0028,nzd0415-0083,nzd0415-0084,nzd0415-0085,nzd0415-0008,nzd0415-0009,nzd0415-0010,nzd0415-0011,nzd0415-0018,nzd0415-0019,nzd0415-0024,nzd0415-0025,nzd0415-0029,nzd0415-0030,nzd0415-0031,nzd0415-0032,nzd0415-0033,nzd0415-0039,nzd0415-0042,nzd0415-0043,nzd0415-0044,nzd0415-0045,nzd0415-0046,nzd0415-0049,nzd0415-0050,nzd0415-0051,nzd0415-0052,nzd0415-0053,nzd0415-0092,nzd0415-0093,nzd0415-0094,nzd0415-0095,nzd0415-0096,nzd0415-0097,nzd0415-0040,nzd0415-0041
2013-06-30 22:09:35.948000,L8,,,,,,377.92,393.89,360.30,356.08,193.16,430.35,401.37,364.16,265.72,248.37,287.53,384.70,431.26,429.43,370.99,334.68,342.65,455.09,445.16,425.06,430.62,432.33,391.04,423.71,427.97,404.67,399.81,384.18,200.17,393.08,,,,,414.56,408.71,400.68,406.86,427.70,397.84,415.17,419.00,399.85,356.73,428.36,421.22,400.89,,,,,230.32,,227.86,283.62,283.33,298.49,303.26,321.94,361.41,440.25,411.68,401.77,414.75,439.87,397.88,,,,404.70,426.86,430.62,414.05,436.87,413.53,,,,345.36,,183.02,,387.12,438.95,319.75,394.83,443.51,448.14,,437.68,372.60,414.32,366.96,238.11,,421.50,,,,178.20,308.05,421.37,432.72,369.68,202.37,,
2013-07-07 22:15:47.998000,L8,332.07,385.32,340.20,383.45,165.72,413.24,397.44,360.86,361.91,372.92,419.23,412.52,,,336.41,307.58,327.26,230.16,201.16,369.44,439.22,347.37,449.64,435.28,424.78,431.70,430.10,394.12,428.66,429.90,407.96,401.92,388.60,389.85,398.26,,,,,416.63,353.34,405.56,407.06,427.93,424.12,419.66,421.51,402.47,378.28,421.59,430.08,428.46,444.31,437.47,348.58,,235.27,,262.58,275.28,285.72,288.11,301.20,334.79,363.04,435.49,408.16,401.61,417.89,441.32,396.60,,,,406.62,424.67,434.93,409.61,440.11,421.65,,,,,,152.58,,420.98,419.10,320.90,398.42,446.60,445.06,,361.59,384.49,410.74,361.33,401.05,146.37,420.43,,,339.88,209.88,311.60,433.64,435.96,371.62,418.55,,
2013-07-16 22:09:36.403000,L8,395.46,419.82,422.76,416.61,375.75,433.22,414.52,449.85,,,,321.22,190.47,,351.93,465.33,460.71,451.67,452.29,436.54,425.69,459.01,463.88,463.37,446.21,449.88,446.21,424.34,444.29,426.14,409.31,431.23,400.60,427.46,425.37,412.48,402.68,410.68,426.34,438.93,439.92,444.30,440.12,464.37,453.52,436.12,459.57,429.36,424.98,470.07,467.74,469.17,468.27,462.21,462.25,288.31,452.03,460.62,460.59,464.90,468.55,460.43,460.49,417.36,460.98,476.93,469.41,473.75,427.93,448.92,,,,,257.99,241.56,230.11,465.95,462.23,477.27,419.20,369.53,316.80,,,,,,251.86,461.42,455.27,461.99,447.24,457.77,459.81,457.51,441.22,418.19,463.32,216.19,366.60,189.86,161.64,434.31,334.29,403.67,482.05,452.85,437.86,452.03,446.46,451.84
2013-07-23 22:15:46.703000,L8,345.66,388.72,374.79,398.78,177.36,410.73,407.80,373.15,419.15,396.28,437.28,415.07,398.49,396.98,394.76,260.06,279.40,443.60,439.26,382.51,450.64,357.34,464.18,468.82,433.58,437.27,433.45,411.00,431.00,429.70,400.89,392.09,,183.47,378.71,,,,,,,397.65,394.15,377.60,,307.43,442.09,420.45,419.51,462.62,459.79,459.87,457.44,458.74,455.26,457.17,440.61,444.06,456.32,455.88,446.58,439.32,458.70,409.36,427.22,460.97,447.68,430.30,420.37,445.71,406.39,440.82,399.95,243.82,417.24,436.67,440.11,462.41,455.76,462.39,401.79,293.81,416.11,449.20,,255.15,221.59,430.93,448.00,394.42,439.58,385.45,245.74,455.44,435.53,384.56,418.07,367.34,423.53,463.54,462.75,439.89,427.45,409.37,440.48,370.76,464.48,453.06,423.81,439.06,420.37,409.96
2013-09-02 22:09:40.433000,L8,346.11,390.92,356.92,381.12,342.73,412.97,397.72,363.79,406.19,392.68,423.67,412.72,307.71,373.64,239.21,148.94,,426.11,430.56,376.52,440.69,189.98,244.39,351.01,352.99,422.10,415.76,392.66,411.98,414.42,399.87,389.82,383.08,359.62,385.67,377.18,379.08,369.17,375.46,404.86,410.98,392.73,398.15,414.16,412.66,412.96,409.48,403.87,378.34,413.26,407.53,415.89,441.70,419.54,423.29,424.21,423.23,411.98,429.26,430.90,426.34,321.63,318.56,383.51,342.66,437.31,399.14,411.35,403.77,430.96,406.25,337.77,390.86,301.16,403.10,427.00,428.02,426.26,429.80,419.20,186.45,277.11,,343.77,,447.37,334.09,218.70,419.99,331.32,401.24,381.33,292.78,,438.50,387.09,413.02,371.72,401.85,393.12,425.00,328.90,,269.34,274.32,327.57,360.50,173.62,365.09,196.47,404.10,432.69
2013-09-25 22:15:41.016000,L8,365.06,395.09,363.18,383.47,283.00,411.53,398.23,374.51,411.17,401.66,420.15,414.07,365.11,383.38,403.49,146.73,393.69,430.63,431.97,385.17,434.38,334.00,309.45,359.15,413.80,425.50,421.54,396.49,415.18,419.04,400.10,393.89,388.65,375.73,390.42,388.05,385.78,374.37,381.65,410.85,415.57,398.20,402.49,418.10,417.45,415.56,411.76,412.05,382.27,420.99,419.40,428.60,444.56,430.00,430.64,431.61,274.45,214.42,275.97,287.57,292.23,302.11,309.08,344.58,349.85,440.65,415.22,412.71,414.70,437.52,407.72,378.37,394.96,430.64,411.01,430.56,433.81,433.69,430.89,444.06,274.66,285.41,192.20,347.44,430.07,447.73,338.73,421.86,431.18,420.12,422.25,433.84,421.93,226.46,431.93,394.15,409.85,385.86,401.31,402.32,426.25,351.80,241.56,337.79,422.12,334.66,434.46,374.43,378.95,355.66,432.05,433.27
2013-10-11 22:15:41.373000,L8,365.44,388.10,373.67,380.80,389.99,413.04,395.15,369.18,412.93,403.64,423.94,415.60,364.23,388.74,295.68,,,427.83,430.43,378.72,439.92,335.40,442.33,356.98,412.25,424.17,420.87,390.60,416.82,416.96,396.22,392.05,390.38,377.77,389.80,387.97,382.16,371.88,380.67,412.94,411.21,396.04,400.30,417.83,415.83,415.89,412.96,409.27,369.95,427.95,415.17,427.35,441.38,430.67,197.42,428.57,279.16,264.71,280.62,285.90,196.60,,,399.88,359.13,439.67,417.41,420.30,417.27,439.94,406.14,435.93,394.02,447.25,412.53,431.20,431.32,440.05,431.51,451.76,300.92,283.17,379.18,348.35,434.26,449.28,372.06,424.77,436.55,428.88,422.96,437.83,420.28,392.30,320.37,398.69,409.08,386.02,400.60,446.70,404.35,401.53,286.71,330.29,422.93,394.51,439.29,429.42,382.03,355.93,298.95,351.52
2013-10-27 22:15:31.632000,L8,382.79,408.74,399.89,414.14,397.85,362.17,300.01,225.72,397.62,441.36,449.82,435.06,459.90,434.96,451.70,159.15,258.00,376.49,448.76,438.03,467.82,417.46,458.48,457.75,432.22,436.89,435.72,416.15,443.79,434.76,324.61,314.17,313.75,420.66,419.86,402.66,403.59,410.01,419.27,427.19,469.68,428.54,429.99,448.01,451.14,429.35,443.23,473.40,449.20,480.48,368.53,433.51,476.42,464.29,145.10,185.34,453.15,455.77,303.20,343.15,347.10,,,,,,,,,,436.86,461.11,409.82,462.13,438.62,445.02,445.64,318.21,319.27,291.21,310.66,396.24,372.45,370.77,461.53,466.29,446.87,447.19,458.04,444.06,457.84,461.23,438.43,458.15,456.58,441.04,425.61,432.29,435.36,468.48,464.80,433.99,456.30,434.84,196.99,237.29,235.43,180.57,383.01,434.26,456.67,461.25
2013-11-12 22:15:31.992000,L8,170.24,183.30,201.72,217.88,296.57,320.48,391.49,441.23,424.40,438.66,436.79,425.38,428.61,,389.39,142.65,433.28,386.73,447.46,414.77,454.80,409.79,461.37,455.46,420.09,430.76,428.52,406.94,429.78,422.06,407.04,403.95,409.31,398.54,408.10,397.21,396.70,394.17,401.72,420.87,458.04,403.60,408.40,424.70,434.12,426.52,432.96,428.94,438.34,438.08,463.53,437.42,456.68,443.68,443.33,438.31,379.28,384.61,369.71,374.78,357.52,453.83,467.88,422.66,412.21,459.42,448.62,452.72,437.40,451.28,208.25,241.79,,,,,,456.84,442.74,453.86,408.29,423.29,426.93,364.48,,225.16,,,,,,224.19,279.45,464.64,445.68,423.79,413.63,417.50,426.74,459.15,458.70,420.40,446.59,432.13,441.90,448.61,451.19,440.33,434.91,430.55,454.43,458.17
2013-12-07 22:09:14.668000,L8,378.01,392.43,402.84,409.04,412.61,411.98,410.18,444.57,446.65,444.32,446.52,431.80,455.39,415.91,460.16,454.07,465.68,465.56,451.61,429.75,470.45,415.50,461.28,458.16,420.20,430.37,428.70,412.19,431.61,420.76,408.18,409.07,414.61,407.66,411.00,397.02,401.58,409.10,417.13,431.80,447.49,406.69,412.06,432.16,439.68,433.14,440.99,438.86,437.42,444.14,,,,,,,,,,260.37,338.34,454.14,,,,,,,,,459.48,460.49,437.06,461.75,444.49,445.69,449.03,284.37,457.99,,437.51,436.56,434.81,376.97,468.04,459.91,453.44,452.69,455.25,441.41,463.99,467.75,426.80,468.53,467.31,439.14,421.37,442.20,426.97,470.52,466.21,421.39,463.96,436.60,,,,,,,465.49,454.77
2013-12-14 22:15:21.385000,L8,,,,162.45,394.15,402.39,385.78,394.33,411.50,413.51,410.45,415.02,382.59,382.42,415.56,308.58,418.22,428.43,425.07,347.05,447.57,,,,268.69,415.34,414.07,364.43,410.07,220.83,382.09,385.08,378.97,365.98,383.06,384.04,374.11,365.53,375.53,396.08,398.15,390.76,394.91,415.19,412.62,408.60,408.57,407.75,350.19,424.84,401.85,422.48,437.97,427.87,418.90,417.52,408.22,419.10,411.37,425.56,421.92,383.36,375.79,401.83,339.27,315.06,372.04,378.10,394.61,423.36,411.46,432.93,394.83,440.27,,,423.33,438.97,427.57,444.64,270.99,,413.64,345.69,439.07,443.69,392.93,409.40,422.59,433.11,434.78,437.58,412.40,443.56,436.55,401.24,406.49,398.02,394.17,446.47,442.31,359.65,311.45,264.75,434.31,430.03,441.45,,383.52,405.20,440.73,441.31
2014-01-24 22:08:45.323000,L8,359.48,378.19,357.92,358.28,370.12,395.33,383.79,369.63,406.87,307.84,418.07,411.12,370.69,366.21,328.90,417.59,412.17,427.72,420.79,341.18,439.79,,215.42,351.57,403.99,410.60,411.41,363.15,399.49,236.40,376.91,380.79,362.78,359.71,365.42,,327.16,,369.50,381.35,379.29,385.45,386.11,356.82,389.91,390.06,393.71,381.29,349.89,415.62,402.53,414.06,415.32,409.21,418.06,417.02,411.87,414.24,410.63,426.41,422.26,387.16,388.86,398.27,353.12,436.55,397.47,408.58,408.88,429.83,401.64,323.89,377.96,432.50,389.57,426.11,425.25,426.99,424.03,415.37,250.64,267.41,340.06,343.04,428.91,429.79,191.61,299.39,421.64,422.69,419.44,430.84,405.75,439.43,437.69,393.15,402.19,358.22,390.75,421.08,299.21,,,,317.90,341.81,351.70,253.40,305.66,304.83,432.01,419.15
2014-02-25 22:08:20.274000,L8,436.40,436.27,442.03,442.51,454.56,456.17,460.06,462.39,467.01,466.72,464.34,470.06,499.60,523.92,475.89,475.90,515.57,492.84,501.65,485.20,477.35,473.42,477.91,479.76,473.44,477.03,475.05,476.29,478.97,466.24,471.05,475.43,470.89,485.23,480.79,475.53,474.47,478.16,477.06,475.02,475.46,475.13,477.85,490.29,489.98,490.61,485.80,484.63,483.99,493.22,503.12,501.12,500.56,498.72,491.76,496.59,477.27,476.24,472.67,481.84,490.01,494.76,496.97,494.56,497.57,502.81,504.54,515.73,513.18,,480.61,480.84,489.91,483.42,489.36,493.60,488.17,494.66,507.20,503.71,461.67,462.07,466.95,472.02,485.22,486.01,474.51,482.25,486.58,471.42,469.15,472.28,474.12,,476.10,478.22,480.72,486.54,485.03,482.06,482.23,485.91,487.08,468.87,502.44,487.07,501.88,477.30,483.87,483.94,473.21,476.48
2014-03-13 22:08:09.214000,L8,369.10,369.63,331.81,308.15,275.36,220.95,155.90,,,,306.04,355.10,288.67,,429.52,147.60,432.36,436.33,438.81,372.25,455.89,356.56,440.69,368.50,414.81,426.66,422.04,402.23,423.82,416.91,400.49,394.74,385.98,378.29,393.35,387.22,385.77,376.69,382.15,413.00,429.08,383.46,401.29,422.13,432.55,417.19,356.51,414.96,382.24,423.46,452.46,431.40,451.78,432.36,430.06,432.99,305.87,283.48,305.74,318.98,281.47,300.02,340.91,402.72,368.23,453.73,438.89,421.77,413.22,429.68,,,,,423.07,433.13,438.40,437.32,436.85,455.42,,,,,,,,418.65,444.96,430.67,441.67,441.53,422.70,429.05,446.88,404.42,411.80,412.92,406.99,463.56,453.36,404.53,245.74,365.28,428.25,419.21,447.34,437.05,372.84,242.28,245.28,455.21
2014-03-20 22:14:13.571000,L8,,,403.87,436.44,419.19,420.49,417.64,445.02,434.90,349.67,277.70,379.85,278.66,229.14,445.30,457.93,454.01,449.30,446.58,442.50,473.61,465.42,470.52,473.06,443.25,442.43,457.77,420.16,460.92,444.20,430.99,407.44,405.83,418.41,401.93,392.83,391.43,405.81,426.51,432.48,442.02,442.49,448.29,468.56,448.70,434.20,474.31,433.52,441.71,443.07,479.27,476.65,474.01,459.95,475.00,461.71,438.19,444.46,450.49,473.25,475.59,473.26,462.68,428.67,478.65,480.76,474.83,475.34,483.23,468.90,377.11,457.44,432.01,,454.21,449.37,455.35,465.42,468.83,478.19,430.10,422.25,436.95,452.44,328.30,472.47,471.13,472.36,461.92,439.60,454.87,460.97,439.41,461.42,461.59,436.89,423.35,428.61,450.75,475.15,471.14,454.38,456.08,448.09,451.43,467.48,468.89,453.62,450.72,430.09,459.09,455.77
2014-04-30 22:07:22.351000,L8,363.81,398.72,357.49,389.19,382.63,370.78,152.28,364.04,409.56,408.54,432.97,419.32,,,298.04,152.77,390.84,432.90,432.54,378.77,441.42,346.21,459.63,421.79,419.52,428.36,426.08,396.04,416.10,425.68,406.30,400.51,386.86,377.52,390.75,379.03,386.19,377.85,380.13,410.40,409.65,396.77,405.32,419.05,,,,402.20,365.06,410.22,416.16,427.07,445.52,430.39,248.78,433.11,351.84,405.12,434.64,434.86,431.19,359.73,430.81,340.55,365.78,441.02,420.83,419.66,414.06,438.04,393.74,328.22,397.87,385.74,383.43,428.07,435.98,425.03,432.77,421.70,299.59,284.93,,345.75,,,329.83,176.97,385.04,283.73,444.57,,441.47,,317.08,388.53,413.18,377.59,403.93,402.51,428.91,409.83,,304.82,228.73,321.34,440.11,434.67,367.13,194.98,404.36,410.44
2014-06-01 22:07:14.657000,L8,378.06,403.80,407.46,412.50,404.14,426.41,412.37,444.56,418.81,431.31,451.87,439.91,440.66,284.39,423.91,184.58,448.32,445.45,223.68,416.60,458.85,398.80,465.74,468.23,432.76,435.17,436.97,416.83,448.00,434.75,431.55,417.92,400.94,399.77,397.37,,,,,154.94,178.08,164.25,183.72,380.07,438.48,426.91,425.82,413.73,420.50,438.57,454.84,463.07,457.36,457.64,449.15,443.07,,,,,286.19,314.16,323.95,327.24,382.95,392.87,283.57,,,,410.39,459.77,397.92,,,,443.23,453.79,446.42,454.48,412.63,296.30,373.10,406.59,262.21,394.49,,,448.33,418.59,437.42,454.80,448.75,436.23,438.18,437.14,426.19,417.13,455.38,466.76,462.34,440.66,151.64,383.23,,,,,,,412.08,421.22
2014-07-03 22:07:25.958000,L8,,,,,,,,,376.99,394.32,428.90,410.05,,,227.30,142.87,,430.20,432.28,373.73,434.73,343.81,450.78,435.40,418.24,427.19,427.21,389.71,424.98,425.78,403.81,388.68,382.68,207.81,389.81,,378.74,376.47,,,,,402.02,428.03,423.88,412.67,416.04,392.72,375.17,407.76,421.92,417.43,430.67,437.25,349.16,429.82,423.50,422.81,437.17,437.85,425.66,412.21,435.33,331.86,392.69,441.22,421.08,413.66,323.64,321.75,362.06,315.08,399.99,202.08,163.48,425.89,368.44,407.49,432.77,414.37,,,,331.38,,,331.02,175.20,442.22,317.59,393.99,,441.86,447.70,344.47,384.37,416.91,373.29,162.85,,235.76,,,345.64,187.42,306.41,429.54,436.34,369.50,182.12,400.06,401.84
2014-08-04 22:07:38.344000,L8,,,,,,414.77,390.85,,406.93,408.24,430.53,415.00,,,341.25,147.13,384.48,431.37,433.49,382.17,440.08,339.93,446.04,352.69,412.30,426.66,417.10,393.40,421.45,420.36,402.24,379.03,382.65,375.59,391.97,,382.78,376.77,,409.77,409.59,392.94,403.08,419.74,416.33,414.59,411.85,405.74,378.64,395.32,410.87,420.25,442.60,431.00,426.15,433.00,426.23,426.68,433.54,438.62,428.08,425.10,437.28,338.65,369.40,436.35,407.09,410.75,404.18,432.54,390.76,442.32,402.07,278.98,,,,415.85,358.16,422.53,,,,337.86,,,334.76,220.12,,335.22,442.88,432.22,437.25,,429.76,385.59,411.50,369.14,410.97,403.35,439.92,403.52,,349.17,218.47,317.62,436.15,435.17,372.58,423.47,408.93,409.23
2014-08-27 22:13:53.214000,L8,,,,,,411.18,395.10,354.10,409.39,408.19,342.94,,,,234.95,149.02,387.23,429.58,428.55,378.08,437.45,,,346.23,262.76,329.67,304.30,389.78,411.52,396.72,401.68,378.77,385.73,375.59,389.41,376.00,380.63,373.28,200.89,412.62,416.51,393.58,401.80,421.06,419.25,415.45,411.97,408.03,380.59,416.25,411.40,423.23,443.82,429.70,430.81,432.29,293.08,259.67,268.65,278.45,277.08,288.01,296.63,338.93,364.01,434.76,414.31,413.97,405.73,430.37,344.43,329.00,397.76,446.28,,,,428.69,430.87,443.25,,,,327.57,,,326.51,179.53,,390.45,424.48,427.44,428.91,,389.91,384.72,407.69,365.86,406.75,397.75,429.09,379.75,,,273.45,320.19,425.12,432.59,372.27,363.27,409.26,338.85
2014-09-28 22:13:56.699000,L8,,,,,,,,,409.84,404.96,419.91,342.27,,,189.68,156.46,389.82,430.13,426.46,374.83,439.40,325.78,293.42,352.44,409.57,421.10,417.39,391.18,412.19,411.59,397.31,381.54,388.78,366.24,386.12,385.35,382.37,371.30,374.01,405.48,413.64,394.01,398.45,407.37,411.34,412.25,408.41,413.36,375.09,416.80,410.84,423.26,441.55,428.47,430.11,427.06,275.32,248.49,252.07,,283.72,289.38,294.58,346.49,356.71,437.68,415.78,417.79,411.58,432.44,335.96,359.74,393.13,442.54,408.04,425.70,428.63,436.74,429.77,436.52,,,,321.75,,351.27,303.36,419.05,434.58,426.04,422.73,333.54,418.63,437.68,396.28,389.26,406.72,371.69,399.17,442.56,411.23,395.66,234.79,339.63,292.67,320.13,430.47,430.48,375.08,321.63,414.88,417.56
2014-10-07 22:07:49.758000,L8,,223.96,275.88,460.05,454.95,422.07,449.71,457.27,432.36,356.85,406.11,429.43,412.50,472.91,437.29,441.37,407.05,466.02,458.28,390.93,477.57,402.96,475.25,478.06,427.49,442.33,451.33,428.69,460.87,446.16,435.88,392.27,434.72,419.68,391.19,393.36,393.99,380.45,365.87,415.45,428.33,403.06,444.53,425.72,391.47,406.23,419.81,422.38,373.01,434.12,437.42,433.29,450.02,357.04,431.95,435.58,383.63,380.69,361.90,364.98,358.47,351.50,367.52,435.61,476.64,470.76,474.72,484.72,486.73,519.56,413.77,450.90,402.41,440.15,428.21,426.46,346.27,451.62,429.49,459.40,429.10,342.93,424.53,294.57,408.73,475.96,354.88,343.41,478.16,483.56,439.67,459.88,474.66,387.81,446.71,484.23,475.21,479.20,443.68,484.21,476.33,428.88,488.19,441.42,439.13,457.15,453.61,445.60,438.13,414.13,430.35,469.11
2014-10-14 22:14:02.495000,L8,423.90,423.37,424.23,432.94,429.80,428.27,423.94,446.59,459.20,450.80,459.20,454.82,451.57,455.48,449.24,449.02,462.02,462.01,466.82,515.17,509.76,461.21,466.46,458.50,442.12,448.19,457.69,462.83,459.98,463.80,458.39,460.82,417.41,439.88,441.03,405.04,454.65,430.76,456.19,445.04,463.95,450.75,476.08,475.34,467.93,467.06,466.14,442.67,456.33,478.89,484.79,473.90,471.60,465.69,472.29,478.71,461.27,456.77,457.86,464.26,464.23,475.41,478.98,464.66,470.76,478.59,482.10,487.26,486.78,,450.26,460.05,436.14,470.46,453.64,458.19,459.38,474.62,481.81,486.89,450.02,440.77,444.37,450.47,462.01,465.50,452.82,459.64,471.80,519.09,450.29,504.47,447.82,468.35,463.42,453.06,461.90,451.61,466.98,482.94,463.62,441.10,462.32,436.40,467.25,479.81,481.19,468.59,463.50,455.41,459.98,457.00
2014-10-23 22:07:51.237000,L8,434.84,443.46,445.44,449.33,458.83,457.28,462.98,463.92,472.71,472.09,473.90,474.27,476.44,473.39,476.71,476.55,474.54,478.64,469.68,482.30,479.19,477.73,477.03,479.26,471.21,477.12,470.45,470.66,480.56,472.88,471.39,472.14,472.13,469.81,467.97,469.42,477.00,481.32,477.59,481.57,482.46,481.90,474.97,481.07,487.43,486.07,481.06,478.19,479.74,491.40,495.31,493.06,487.66,488.26,496.15,505.75,477.26,475.10,480.25,483.94,491.75,496.64,492.49,486.58,488.55,488.73,495.72,501.68,498.27,,470.51,469.90,470.09,482.48,481.28,475.11,482.81,502.79,504.75,497.34,475.63,475.56,471.57,476.41,476.68,472.72,478.15,480.19,487.49,476.63,476.34,480.86,470.13,472.25,485.74,482.32,483.78,489.81,486.66,480.47,480.61,475.88,484.87,460.26,503.38,494.71,502.20,476.06,478.21,479.26,468.04,481.35
2014-11-08 22:07:51.967000,L8,365.51,380.51,367.14,356.28,393.60,405.33,388.12,377.57,322.51,409.85,417.96,414.39,340.89,379.77,288.86,,,427.69,426.83,345.34,447.96,335.89,386.85,353.20,408.04,416.89,416.80,381.30,411.71,408.48,389.93,380.43,381.99,376.11,382.62,383.71,379.52,365.54,376.81,399.26,401.98,388.30,396.26,414.02,412.39,410.30,405.90,410.25,358.22,418.20,404.84,423.18,441.97,418.79,259.67,378.61,420.28,422.11,413.32,436.53,428.48,413.33,428.85,400.25,355.36,432.23,402.77,417.27,408.54,430.34,339.58,409.43,391.65,436.80,402.36,427.07,429.04,437.37,428.15,447.16,331.43,273.94,368.56,283.54,431.09,437.53,373.30,405.64,432.20,429.24,429.55,431.99,412.47,442.14,429.53,392.82,406.37,358.35,396.55,446.64,441.44,388.60,316.35,361.35,421.31,436.42,441.68,403.76,383.21,411.71,440.15,423.91
2014-11-15 22:14:01.388000,L8,466.70,478.45,486.24,490.43,493.18,488.91,505.30,504.06,508.52,516.85,509.61,,515.45,504.19,500.79,503.03,502.43,509.21,510.78,512.03,511.88,,,,,,,,,,,,,,,,513.17,513.34,483.23,503.49,518.45,,,,,,,,,,,,,,,,472.73,473.33,479.15,482.23,503.65,515.03,,,,,,,,,505.58,510.22,493.53,510.43,504.26,514.63,508.07,,,,508.90,510.82,498.13,509.29,508.77,505.98,507.91,511.43,,,506.76,509.69,501.27,504.09,502.10,509.97,477.55,473.94,504.24,517.29,515.61,493.07,510.87,,,503.37,501.41,477.99,474.16,465.61,503.83,509.56
2014-12-01 22:14:00.103000,L8,426.18,434.63,436.70,441.03,445.06,449.94,457.46,457.98,462.60,468.07,463.17,463.88,469.19,466.01,463.20,466.12,470.33,475.28,470.01,462.93,466.96,471.35,469.74,457.50,455.38,462.81,458.27,466.48,470.20,467.96,463.46,460.93,457.34,461.77,460.55,466.25,475.33,480.81,475.63,460.07,463.49,473.51,473.88,471.07,471.86,477.11,482.20,481.83,469.65,478.26,487.56,481.97,472.22,477.38,485.41,488.75,472.17,474.37,469.02,473.54,475.20,480.40,475.26,473.09,516.86,512.46,502.33,510.88,506.15,,466.26,507.03,516.68,501.41,483.32,491.34,519.87,490.54,492.24,487.74,455.22,463.06,461.27,457.92,475.14,472.41,495.18,482.85,519.11,469.36,466.49,459.93,456.13,511.78,470.64,471.73,472.67,464.71,467.76,472.32,471.34,468.41,468.79,462.69,494.80,482.55,492.61,466.31,466.06,469.81,513.30,467.20
2014-12-26 22:07:42.898000,L8,382.43,397.40,405.44,415.18,415.38,419.72,407.71,458.64,449.49,447.25,442.88,431.35,453.40,406.90,448.17,461.08,463.40,460.64,451.27,419.19,473.37,415.72,466.44,465.03,419.48,428.76,427.01,414.85,430.40,421.92,409.13,389.47,418.60,404.77,408.35,396.57,400.79,401.50,425.15,434.15,441.74,399.51,412.02,432.39,439.75,433.70,435.69,431.07,444.74,484.73,482.32,441.73,464.84,440.89,441.31,444.55,457.10,455.27,463.44,457.47,468.55,471.66,465.99,469.93,470.86,473.84,486.87,488.06,491.56,521.83,445.14,448.18,432.19,463.34,445.64,443.45,447.81,464.09,452.48,463.20,431.95,438.37,441.88,440.97,455.38,454.61,450.79,447.78,450.78,440.26,458.39,449.83,424.94,466.12,465.74,440.45,421.52,441.16,425.24,467.20,464.98,407.88,454.72,435.99,448.69,476.01,457.33,447.73,440.36,447.54,461.58,464.10
2015-01-18 22:13:48.486000,L8,394.03,436.28,406.72,460.17,456.42,462.60,471.70,467.81,466.86,470.91,472.98,471.01,477.97,475.53,457.51,469.99,463.12,470.94,462.28,432.35,486.70,426.04,474.60,476.26,420.86,429.65,429.26,471.63,473.16,479.55,471.75,471.88,419.54,450.92,471.77,481.95,484.57,398.14,474.57,425.11,478.69,439.85,412.41,439.51,438.45,432.84,433.43,430.39,446.05,500.31,476.94,445.08,459.21,488.31,495.20,508.94,457.27,452.11,461.31,472.72,472.85,481.01,478.62,472.72,478.33,486.15,497.27,501.78,501.86,,478.13,465.99,428.07,472.76,469.21,476.20,485.38,457.67,453.29,461.96,433.46,467.53,467.74,467.98,471.75,467.09,452.35,478.04,478.11,440.79,465.44,467.04,460.62,477.29,466.75,467.19,473.81,435.67,425.79,482.41,468.08,442.88,449.43,439.55,502.20,467.45,489.06,471.93,445.21,448.48,472.85,471.18
