dates,satname,nzd0313-0000,nzd0313-0001,nzd0313-0002,nzd0313-0003,nzd0313-0004,nzd0313-0005,nzd0313-0006,nzd0313-0007,nzd0313-0008,nzd0313-0009,nzd0313-0010,nzd0313-0011,nzd0313-0012,nzd0313-0013,nzd0313-0014,nzd0313-0015,nzd0313-0016,nzd0313-0017,nzd0313-0018,nzd0313-0019,nzd0313-0020,nzd0313-0021,nzd0313-0022,nzd0313-0023,nzd0313-0024,nzd0313-0025,nzd0313-0026,nzd0313-0027,nzd0313-0028,nzd0313-0029,nzd0313-0030,nzd0313-0031,nzd0313-0032,nzd0313-0033,nzd0313-0034,nzd0313-0035,nzd0313-0036,nzd0313-0037,nzd0313-0038,nzd0313-0039,nzd0313-0040,nzd0313-0041,nzd0313-0042,nzd0313-0043,nzd0313-0044,nzd0313-0045,nzd0313-0046,nzd0313-0047,nzd0313-0048,nzd0313-0049,nzd0313-0050,nzd0313-0053,nzd0313-0054,nzd0313-0055,nzd0313-0056,nzd0313-0057,nzd0313-0058,nzd0313-0059,nzd0313-0060,nzd0313-0061,nzd0313-0062,nzd0313-0063,nzd0313-0064,nzd0313-0065,nzd0313-0066,nzd0313-0067,nzd0313-0068,nzd0313-0069,nzd0313-0070,nzd0313-0071,nzd0313-0072,nzd0313-0075,nzd0313-0076,nzd0313-0077,nzd0313-0078,nzd0313-0079,nzd0313-0080,nzd0313-0081,nzd0313-0082,nzd0313-0083,nzd0313-0084,nzd0313-0085,nzd0313-0086,nzd0313-0087,nzd0313-0088,nzd0313-0089,nzd0313-0090,nzd0313-0091,nzd0313-0092,nzd0313-0093,nzd0313-0095,nzd0313-0096,nzd0313-0097,nzd0313-0098,nzd0313-0099,nzd0313-0100,nzd0313-0101,nzd0313-0102,nzd0313-0103,nzd0313-0104,nzd0313-0105,nzd0313-0106,nzd0313-0107,nzd0313-0108,nzd0313-0109,nzd0313-0110,nzd0313-0111,nzd0313-0112,nzd0313-0113,nzd0313-0114,nzd0313-0115,nzd0313-0116,nzd0313-0117,nzd0313-0118,nzd0313-0119,nzd0313-0120,nzd0313-0121,nzd0313-0122,nzd0313-0123,nzd0313-0124,nzd0313-0125,nzd0313-0126,nzd0313-0127,nzd0313-0128,nzd0313-0129,nzd0313-0130,nzd0313-0131,nzd0313-0132,nzd0313-0133,nzd0313-0134,nzd0313-0135,nzd0313-0136,nzd0313-0137,nzd0313-0138,nzd0313-0139,nzd0313-0140,nzd0313-0141,nzd0313-0142,nzd0313-0143,nzd0313-0144,nzd0313-0145,nzd0313-0146,nzd0313-0147,nzd0313-0148,nzd0313-0149,nzd0313-0150,nzd0313-0151,nzd0313-0152,nzd0313-0153,nzd0313-0154,nzd0313-0155,nzd0313-0156,nzd0313-0157,nzd0313-0158,nzd0313-0159,nzd0313-0160,nzd0313-0161,nzd0313-0162,nzd0313-0163,nzd0313-0164,nzd0313-0165,nzd0313-0166,nzd0313-0167,nzd0313-0168,nzd0313-0169,nzd0313-0170,nzd0313-0171,nzd0313-0172,nzd0313-0173,nzd0313-0051,nzd0313-0052,nzd0313-0073,nzd0313-0074,nzd0313-0094
2014-05-07 22:12:37.911000,L8,215.56,222.40,201.87,190.25,179.98,173.92,170.92,,,,,,,,,,,,292.60,404.10,228.85,478.90,478.60,450.77,,,,,,,,,,,,,,,531.28,501.55,395.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.52,381.74,387.03,388.57,395.94,402.21,396.62,400.10,406.54,405.35,417.28,404.84,398.62,393.97,394.94,368.50,374.18,378.23,,,,,,,,278.95,294.51,283.15,266.43,256.16,241.00,231.70,217.68,201.92,181.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.50,251.05,306.57,331.10,
2014-07-26 22:12:55.043000,L8,232.84,232.97,218.76,201.16,194.44,189.04,182.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.13,385.65,389.08,391.39,398.49,402.56,398.90,266.25,407.48,405.75,420.60,406.57,395.47,395.54,392.85,363.16,221.19,362.62,,,,,,,,251.41,295.02,286.40,268.48,256.81,244.21,229.45,213.69,203.04,175.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.40,331.85,
2014-08-11 22:13:03.844000,L8,289.91,234.77,219.94,209.50,195.39,191.58,187.03,179.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.19,318.04,325.52,387.12,396.03,400.85,399.56,399.99,402.92,405.06,417.56,408.72,393.82,391.41,390.87,363.78,356.56,330.21,,,,,,,,,,,244.32,233.39,218.46,200.50,185.82,174.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.77,330.48,
2014-08-27 22:13:05.288000,L8,229.06,224.89,213.93,197.60,187.87,180.86,178.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.49,347.30,303.31,,,392.01,362.21,378.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-28 22:13:08.778000,L8,223.24,220.15,211.19,195.96,183.88,181.36,177.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.69,377.20,383.71,385.04,393.93,386.96,391.10,286.55,387.90,400.98,379.15,372.12,372.74,364.53,328.52,214.61,314.14,,,,,,,,,266.92,258.79,257.03,237.23,224.21,211.84,195.50,177.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:13:14.573000,L8,224.56,218.37,210.64,196.32,184.24,180.38,176.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.77,340.57,347.28,385.89,393.07,384.73,387.07,389.37,381.39,384.03,377.98,371.31,369.80,363.62,330.05,350.55,316.32,,,,,,,,,261.46,257.86,253.07,237.88,225.03,208.87,195.38,176.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:13:13.466000,L8,224.67,218.03,210.62,197.37,185.71,181.98,177.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.23,374.51,378.92,381.98,343.63,374.78,384.63,388.77,380.81,385.21,394.74,364.79,357.75,353.49,319.24,338.72,314.25,,,,,,,,243.83,262.61,256.60,253.15,237.20,223.14,206.50,191.24,176.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:13:12.181000,L8,225.54,221.15,212.77,197.57,189.15,185.96,177.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.90,391.65,369.80,391.68,394.58,385.23,400.90,387.69,375.28,373.56,369.97,343.93,352.32,323.57,,,,,,,,,262.38,256.79,252.40,240.40,228.56,206.96,196.73,181.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 22:13:02.831000,L8,226.70,222.02,216.35,199.02,191.63,188.32,179.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.47,375.87,381.83,388.14,399.13,382.32,389.85,392.31,386.47,273.18,378.44,371.90,372.84,369.20,345.32,348.01,239.58,,,,,,,,245.53,266.04,259.65,256.41,238.88,225.63,209.15,196.25,176.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-07 22:12:42.077000,L8,231.96,229.33,217.47,201.46,193.24,190.06,185.23,181.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.10,382.47,382.08,388.62,393.74,401.21,394.95,398.18,397.90,289.21,404.26,395.37,382.76,380.77,381.36,183.30,354.23,320.39,,,,,,,,,280.47,269.83,260.22,244.63,229.15,215.65,201.31,182.86,167.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23 22:12:32.997000,L8,237.02,236.65,220.67,201.80,193.83,190.79,183.49,179.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.28,385.01,384.91,390.02,394.78,398.56,396.27,399.05,402.23,402.66,410.00,401.72,398.47,388.17,385.97,364.70,362.44,361.37,269.22,,,,,,,264.68,284.76,275.70,262.81,247.82,231.82,220.92,210.42,184.42,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.77,
2015-05-10 22:12:04.351000,L8,311.41,267.62,289.02,244.02,264.70,253.99,264.40,297.45,273.96,202.09,198.87,171.79,172.74,248.72,297.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.22,384.65,389.78,391.02,394.65,401.56,395.86,399.87,404.13,407.72,410.25,404.35,398.20,394.60,392.07,368.28,367.32,381.82,303.72,,,,,,,278.75,291.83,279.23,269.96,254.97,240.76,233.71,217.05,193.54,178.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.33,332.71,
2015-05-26 22:12:05.002000,L8,236.39,236.08,219.31,201.26,194.06,190.81,185.02,182.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.84,384.83,390.04,392.24,395.10,351.72,397.34,400.33,406.05,406.32,410.97,405.45,397.63,394.69,394.06,367.32,367.77,372.71,,,,,,,,282.26,290.50,280.42,269.22,255.19,239.28,232.42,214.75,185.07,174.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.64,333.03,
2015-06-27 22:12:22.174000,L8,235.59,240.18,223.23,201.49,194.47,189.32,181.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.18,392.98,388.98,390.66,329.19,400.76,398.55,407.82,405.73,409.44,416.33,404.66,397.17,402.12,396.36,196.08,381.18,369.93,,,,,,,,281.53,292.92,283.60,270.21,258.84,247.75,234.08,217.05,197.01,185.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04 22:13:09.054000,L8,225.51,225.78,217.13,198.23,188.95,182.07,177.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.38,374.51,378.29,382.51,391.27,377.68,386.78,388.12,381.90,279.32,377.91,369.54,368.31,367.08,342.03,348.33,316.80,,,,,,,,,263.94,210.59,253.17,234.55,226.07,209.88,190.41,178.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:13:09.373000,L8,225.57,224.89,216.17,197.57,184.65,182.64,176.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.77,316.69,379.61,381.70,390.62,378.32,384.59,387.57,288.57,381.83,376.06,366.92,366.31,368.36,335.74,343.86,315.09,,,,,,,,,262.78,257.18,252.50,235.20,223.41,207.32,191.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05 22:13:05.152000,L8,225.74,226.29,215.75,196.97,184.68,182.48,175.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.20,374.42,383.08,385.57,393.41,382.42,319.42,390.95,288.22,382.86,378.54,369.25,367.25,372.09,343.03,344.01,316.88,,,,,,,,,265.98,258.73,255.22,235.82,221.45,208.26,192.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:13:05.936000,L8,230.14,225.56,216.32,197.78,184.37,181.56,176.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.38,374.51,383.07,386.41,393.00,379.75,386.79,390.28,379.36,383.33,375.91,368.41,366.86,370.08,332.67,207.95,316.24,,,,,,,,,263.90,258.17,252.32,238.12,224.68,206.79,192.34,175.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06 22:13:01.784000,L8,231.75,228.87,217.25,199.04,185.74,184.37,177.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.72,374.01,380.15,383.71,388.11,375.09,385.25,297.63,378.06,382.58,374.73,365.94,363.76,363.34,323.71,341.72,311.22,,,,,,,,,262.92,215.13,254.08,236.73,223.68,205.98,193.91,175.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 22:12:54.448000,L8,230.85,232.09,217.29,201.02,189.02,186.24,178.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.64,382.19,390.04,376.36,382.12,383.05,355.87,378.92,370.11,360.33,351.72,359.06,328.31,345.60,311.52,,,,,,,,,,,,235.02,222.83,207.24,188.72,178.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09 22:12:52.770000,L8,236.18,233.33,219.98,202.60,192.27,188.80,184.85,176.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.86,377.81,380.24,389.61,394.47,397.17,395.63,325.24,399.03,398.07,282.93,397.79,385.31,386.77,383.96,359.94,358.80,361.75,,,,,,,,,283.44,271.19,260.43,243.13,229.37,214.48,209.32,181.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-10 22:12:37.539000,L8,230.20,230.80,217.84,198.29,184.78,186.47,182.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.02,378.71,380.51,388.02,393.01,392.55,397.10,397.79,400.44,400.25,403.70,398.56,390.50,382.94,382.53,360.62,358.81,353.58,,,,,,,,,281.85,272.98,260.65,243.62,227.84,216.05,201.88,179.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.52,
2016-04-26 22:12:33.098000,L8,235.66,235.43,218.89,200.15,190.21,187.87,180.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.25,380.75,381.88,389.21,393.72,396.98,395.66,399.99,402.75,399.45,413.30,401.35,393.23,386.38,389.03,361.24,365.64,359.95,,,,,,,,,286.85,218.76,264.44,244.01,231.22,221.10,204.44,183.51,166.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.87,
2016-05-12 22:12:32.560000,L8,235.22,243.37,231.40,212.11,194.72,191.24,184.88,183.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.92,379.21,388.50,390.07,328.05,394.86,398.58,399.28,403.98,403.68,412.84,403.01,392.52,390.89,389.07,367.32,366.16,335.57,295.18,,,,,,,,289.76,278.48,267.50,254.44,239.28,231.42,215.49,185.85,179.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.68,
2016-06-13 22:12:42.546000,L8,241.29,245.43,231.79,211.44,193.62,191.01,187.81,181.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.27,390.25,294.52,397.69,397.30,400.80,401.95,400.14,298.43,405.75,417.19,406.13,394.13,392.55,394.75,368.14,373.74,379.84,,,,,,,,,290.14,286.84,268.89,254.16,243.34,228.75,215.88,200.39,179.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.86,
2016-07-15 22:12:58.211000,L8,239.92,244.84,231.08,214.37,193.79,188.79,183.52,180.43,,,,,,,,,,,,,,,,,355.49,374.50,399.60,416.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.92,383.27,391.86,346.98,397.23,400.68,402.83,401.10,409.11,406.53,286.69,406.91,401.91,395.92,391.62,366.58,367.92,374.21,374.37,,,,,,,,293.25,281.51,216.22,258.76,243.38,236.63,221.58,204.96,178.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.44,
2016-07-31 22:13:01.890000,L8,242.92,257.26,239.71,234.01,197.65,190.56,186.76,181.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.61,374.29,386.69,392.05,394.60,400.48,399.36,399.02,296.99,403.33,418.11,404.44,395.65,395.99,393.64,364.57,370.45,364.52,279.53,,,,,,,,292.87,286.48,271.44,258.76,246.94,232.35,218.28,203.73,179.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.57,
2016-08-16 22:13:05.571000,L8,236.17,240.45,225.61,201.80,193.42,189.47,178.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.25,380.36,390.05,389.43,394.41,396.17,400.65,399.72,404.47,245.91,400.01,401.99,397.23,391.67,385.62,367.11,364.98,340.21,,,,,,,,,287.23,279.35,266.95,195.97,239.02,233.74,218.07,202.17,173.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.30,498.63,510.66,,,,,,,,,,,,,,,,,,,,,,332.03,
2016-10-19 22:13:21.341000,L8,230.94,228.38,214.83,199.90,190.11,182.83,178.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.43,378.15,385.24,388.01,394.71,389.66,392.59,398.22,386.04,402.85,379.97,372.94,378.38,378.79,338.56,352.81,317.78,270.81,,,,,,,,267.38,262.67,261.66,192.89,227.87,215.17,200.32,183.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20 22:13:21.277000,L8,224.16,227.56,214.50,198.88,190.53,185.65,177.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.08,375.72,382.71,386.02,394.48,386.83,389.75,282.26,278.96,395.30,384.78,371.22,372.25,367.39,188.41,350.98,318.29,,,,,,,,,263.73,260.36,255.51,236.20,224.70,212.23,194.27,179.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:13:14.982000,L8,233.45,236.73,224.67,207.67,196.04,196.67,178.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.88,375.95,383.69,385.64,393.12,391.10,391.23,398.47,386.05,400.14,384.40,371.63,375.74,368.43,338.72,350.80,317.91,273.76,,,,,,,,265.31,261.86,261.53,240.92,228.85,215.21,199.82,182.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-07 22:13:12.261000,L8,232.58,231.15,216.87,202.33,190.70,188.20,178.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.91,374.87,381.15,384.88,391.40,332.31,385.40,279.86,381.99,384.87,379.73,369.58,372.76,369.42,331.72,345.73,315.88,,,,,,,,,261.43,257.66,259.75,238.67,224.70,210.76,196.50,177.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23 22:13:07.208000,L8,225.58,228.42,216.26,201.72,190.57,181.94,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.33,373.73,331.72,386.08,391.82,384.81,384.98,392.42,374.39,384.21,379.72,370.83,369.85,364.05,333.60,351.24,318.64,,,,,,,,,,256.83,252.91,235.43,224.75,206.74,191.10,175.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08 22:12:58.815000,L8,231.22,230.92,217.48,200.27,184.20,184.05,178.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.55,376.37,380.85,387.06,392.15,386.91,388.64,395.22,385.18,402.67,384.75,372.07,376.54,368.35,341.08,352.14,317.46,268.38,,,,,,,,247.60,260.63,257.79,240.18,227.41,211.35,197.43,178.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:12:53.892000,L8,232.80,230.60,216.27,199.00,185.40,183.59,176.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.89,376.62,382.07,384.74,392.61,332.11,386.78,395.24,385.26,402.32,386.21,371.98,375.75,371.28,341.41,353.51,317.05,,,,,,,,,256.72,260.10,260.21,236.81,226.64,213.23,191.85,180.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-29 22:12:18.412000,L8,244.41,245.23,231.56,213.56,194.12,191.06,185.51,178.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.20,265.22,253.31,237.51,226.27,212.90,192.96,175.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-03 22:12:59.825000,L8,248.19,243.40,228.26,202.36,191.24,184.07,177.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.37,363.80,294.17,385.29,345.98,394.38,395.35,399.31,406.65,396.88,289.74,401.71,394.00,390.82,390.15,366.12,373.15,357.02,,,,,,,,,285.80,280.10,267.05,251.84,240.54,229.90,210.31,188.47,173.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20 22:13:10.497000,L8,234.32,238.04,224.71,202.71,192.58,189.46,179.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.75,335.29,379.75,383.62,390.49,394.92,333.61,395.82,399.45,391.08,400.02,392.09,385.27,382.44,378.15,349.21,358.11,330.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22 22:13:19.023000,L8,236.50,245.45,228.43,212.79,196.33,194.27,186.78,183.79,176.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.85,377.18,382.39,387.43,396.84,333.22,392.62,400.40,389.31,400.82,391.01,379.35,381.20,377.58,342.92,354.78,329.84,294.46,,,,,,,,,262.83,263.68,246.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07 22:13:17.610000,L8,230.00,238.79,227.68,207.80,195.36,191.73,183.14,181.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.00,328.04,372.89,378.63,329.27,394.01,387.77,311.63,396.56,381.56,400.57,384.52,374.74,369.51,368.87,182.78,350.04,316.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11 22:12:50.362000,L8,231.93,231.00,218.11,202.58,187.03,185.89,177.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.22,377.95,383.38,388.84,395.05,390.17,390.94,399.47,381.40,384.61,378.75,371.58,372.90,363.34,185.92,353.61,318.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:12:27.765000,L8,237.29,235.66,224.52,205.72,193.08,188.78,182.16,179.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.17,358.76,380.45,387.58,393.25,394.59,396.45,395.28,402.62,390.43,407.24,397.41,388.12,385.14,385.59,362.35,363.79,318.60,267.27,,,,,,,,,278.67,264.44,248.34,236.90,224.93,210.52,192.78,170.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.45,
