dates,satname,nzd0316-0000,nzd0316-0001,nzd0316-0002,nzd0316-0003,nzd0316-0004,nzd0316-0006,nzd0316-0007,nzd0316-0008,nzd0316-0009,nzd0316-0010,nzd0316-0011,nzd0316-0012,nzd0316-0014,nzd0316-0015,nzd0316-0016,nzd0316-0017,nzd0316-0018,nzd0316-0019,nzd0316-0020,nzd0316-0021,nzd0316-0022,nzd0316-0023,nzd0316-0024,nzd0316-0025,nzd0316-0026,nzd0316-0028,nzd0316-0029,nzd0316-0030,nzd0316-0031,nzd0316-0032,nzd0316-0033,nzd0316-0034,nzd0316-0035,nzd0316-0036,nzd0316-0037,nzd0316-0038,nzd0316-0039,nzd0316-0041,nzd0316-0042,nzd0316-0043,nzd0316-0044,nzd0316-0045,nzd0316-0046,nzd0316-0005,nzd0316-0013,nzd0316-0027,nzd0316-0040
2013-12-14 22:14:33.459000,L8,297.13,311.79,297.41,272.88,276.29,274.54,277.00,277.10,282.46,284.39,289.31,282.01,295.43,289.07,298.13,299.73,315.48,293.68,306.32,314.61,313.44,308.16,318.52,315.69,321.66,305.42,319.08,322.49,283.92,312.28,307.37,311.34,303.34,312.63,317.12,301.62,310.19,284.79,299.93,280.75,297.43,293.31,297.78,280.24,290.02,273.49,303.66
2013-12-30 22:14:25.215000,L8,241.27,240.52,249.29,243.37,252.09,225.26,240.80,246.89,237.11,222.06,242.97,254.70,237.19,221.69,228.08,247.34,259.61,249.34,250.57,257.06,248.87,243.46,,,,,,,,207.99,248.24,240.28,204.13,248.92,,,,225.84,222.91,216.81,255.72,253.47,252.94,235.78,197.02,,220.73
2014-01-22 22:20:19.626000,L8,225.50,225.61,205.60,195.75,172.95,,,,,,,,,206.69,197.94,208.01,238.83,234.49,235.01,247.35,244.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-23 22:19:56.208000,L8,285.00,269.35,262.15,258.88,259.67,259.76,261.88,262.54,262.03,255.11,266.20,265.44,268.45,263.94,274.94,275.76,277.45,269.15,268.05,278.73,271.94,270.53,258.89,266.11,259.33,405.28,383.20,359.25,384.30,399.71,410.17,395.96,398.63,438.50,443.25,448.88,265.83,260.89,263.63,437.64,438.00,275.77,274.50,258.35,263.45,374.68,261.57
2014-03-20 22:13:25.653000,L8,287.59,279.85,277.76,279.48,288.47,261.09,270.11,267.88,267.64,251.74,291.16,290.25,397.15,374.78,328.27,282.20,281.89,276.89,272.79,282.52,275.78,270.00,264.49,267.86,265.36,266.82,264.76,262.27,269.32,277.04,279.56,278.54,271.04,275.01,275.52,272.03,268.38,263.31,271.80,260.11,282.72,278.26,278.35,300.07,343.14,264.29,264.21
2014-04-05 22:13:10.561000,L8,,,,,,,,,,,,,233.84,219.50,213.56,221.54,244.27,243.41,248.13,262.33,247.33,241.49,,,,,,,,214.59,245.84,236.97,192.26,249.42,209.62,214.74,194.53,220.53,214.02,205.48,254.58,249.35,257.38,,,,220.07
2014-04-21 22:12:54.038000,L8,287.36,277.22,267.68,261.95,264.52,259.79,267.48,267.51,268.53,259.73,279.87,271.65,274.53,265.42,282.91,284.91,283.53,278.77,276.28,285.29,276.19,272.90,258.42,268.71,266.22,265.31,262.70,261.94,270.28,277.77,279.19,278.91,272.89,277.51,277.35,273.78,269.31,263.19,421.55,421.76,426.02,407.19,387.36,260.31,270.07,263.58,269.29
2014-05-14 22:18:44.733000,L8,258.56,238.79,252.52,242.84,248.58,,,,,,,,235.59,220.33,226.54,231.07,258.13,242.48,238.92,253.69,238.64,170.50,,,,,,,,,,,,,,,,,,,271.86,249.64,262.65,239.55,,,
2014-07-26 22:12:55.043000,L8,269.86,262.96,251.15,248.22,244.13,,,,228.03,215.16,243.96,246.82,241.87,229.58,243.68,254.33,262.58,249.59,242.33,258.94,243.18,171.12,,,,,,,,,,,,,,,,,,,269.53,245.60,257.96,245.25,,,
2014-08-11 22:13:03.844000,L8,274.48,263.57,252.94,254.89,256.45,225.78,243.90,258.37,258.48,219.73,256.06,243.70,244.96,166.54,249.04,273.81,274.03,263.18,247.34,248.35,259.36,247.58,241.13,228.81,182.64,,,,,,,,,250.56,204.93,217.41,206.28,,,,,,,256.83,200.37,,212.84
2014-08-27 22:13:05.288000,L8,282.27,270.23,267.37,264.77,263.10,262.33,269.46,268.74,272.74,268.34,276.39,273.49,278.62,274.99,287.38,293.15,290.05,284.12,287.11,283.85,275.26,266.69,259.98,269.11,305.16,236.95,263.40,257.17,290.71,289.95,306.01,300.97,308.78,298.02,301.01,292.63,292.73,271.10,262.88,255.48,279.22,275.93,286.08,261.97,274.16,278.85,291.84
2014-09-28 22:13:08.778000,L8,284.39,273.06,264.85,260.59,261.37,262.51,274.95,269.60,276.25,263.75,269.71,272.34,274.97,267.16,280.55,283.28,284.58,279.57,275.71,290.56,296.78,305.66,266.66,276.42,267.69,265.23,265.08,260.61,305.41,309.93,319.09,317.94,312.11,318.24,313.01,437.45,426.19,437.98,483.76,262.27,284.56,279.03,283.75,260.45,267.35,263.11,434.00
2014-10-14 22:13:14.573000,L8,285.85,271.97,264.58,261.48,263.14,264.06,270.28,268.03,268.67,255.97,278.59,272.60,272.49,262.65,281.83,283.25,281.27,275.65,273.73,285.30,277.12,273.25,264.99,365.01,372.76,265.28,262.52,255.46,261.82,277.20,283.60,281.33,268.91,279.53,277.54,272.65,267.32,267.65,269.82,262.97,285.58,278.68,279.43,261.22,266.42,394.85,264.74
2014-11-15 22:13:13.466000,L8,284.39,271.67,266.22,263.50,261.67,263.25,266.95,266.67,265.78,253.59,272.75,270.89,271.92,256.04,281.56,280.70,282.13,272.70,272.29,281.60,275.81,269.78,261.99,265.96,263.31,265.90,262.41,258.40,264.40,276.36,280.57,278.33,271.93,278.48,276.28,276.08,270.99,262.51,265.36,262.54,284.45,277.53,277.87,260.81,267.24,262.85,265.91
2015-01-18 22:13:00.564000,L8,240.28,237.72,243.94,236.56,238.54,214.18,230.44,234.52,230.49,221.25,245.50,251.48,,,,,,,,246.57,219.16,207.09,184.43,224.39,174.01,,,,,230.16,249.74,239.16,216.62,240.99,209.49,213.11,166.05,,,,,,,234.63,191.33,,
2015-01-25 22:19:08.635000,L8,283.84,269.21,262.02,259.75,260.92,262.55,265.59,264.66,263.98,256.16,267.89,269.98,268.72,268.67,276.48,279.24,276.61,270.30,270.36,281.37,274.21,270.42,262.66,266.97,263.87,264.47,262.02,259.85,267.62,280.32,278.37,278.90,274.30,277.65,276.03,274.47,269.95,264.41,267.73,260.59,284.62,,,259.61,267.39,258.65,266.64
2015-02-10 22:19:02.830000,L8,286.46,271.19,266.44,261.29,264.38,265.91,271.27,268.27,268.95,261.14,272.78,270.08,427.98,423.08,284.88,282.76,281.69,274.77,276.53,284.08,278.13,277.52,268.54,269.30,366.89,371.87,364.27,266.31,371.52,399.95,398.27,285.62,287.84,395.54,410.44,413.87,430.78,437.08,433.82,394.18,424.98,275.72,282.53,260.85,423.82,365.08,435.64
2015-02-19 22:12:49.582000,L8,232.58,228.85,210.30,245.35,248.19,219.73,243.28,249.36,229.64,220.46,247.91,252.79,235.76,219.90,217.46,236.80,255.46,247.66,249.46,256.92,253.62,224.03,,,,,,,,,,,,,,,,219.36,216.03,198.84,243.54,238.44,244.10,240.66,189.44,,219.45
2015-03-07 22:12:42.077000,L8,235.61,230.54,212.94,243.41,248.38,,,,222.37,217.10,248.64,242.90,,215.33,202.54,209.45,234.47,239.27,204.13,225.82,,,,,,,,,,,,,,,,,,,,,,,,244.00,189.01,,
2015-03-23 22:12:32.997000,L8,261.72,238.88,247.15,243.09,246.28,220.95,234.77,243.58,230.02,217.60,240.76,251.24,234.47,222.38,225.42,243.55,255.41,249.11,249.37,260.24,246.53,219.85,,,,,,,,,,,,251.68,211.09,223.78,239.34,,,,,,,236.40,194.18,,207.79
2015-03-30 22:18:37.685000,L8,232.22,229.95,215.88,207.57,240.03,,,,226.58,213.92,233.06,245.89,237.48,220.42,219.76,235.92,248.33,250.49,246.95,262.03,253.19,238.36,227.97,226.26,177.20,,,,,216.71,250.14,241.57,204.11,252.05,240.98,221.41,243.44,238.45,227.55,218.52,265.95,248.17,258.65,234.85,191.71,,224.67
2015-05-26 22:12:05.002000,L8,292.46,282.02,273.81,269.01,267.37,265.18,274.19,273.82,271.47,266.54,284.98,276.05,283.17,269.70,290.36,289.95,288.39,281.74,283.48,288.83,277.97,276.89,266.05,274.34,269.67,461.98,423.83,405.47,354.88,402.40,409.20,413.86,432.43,440.39,282.38,277.35,275.60,267.55,273.37,262.71,283.50,285.23,285.16,268.62,279.50,266.19,276.69
2015-06-27 22:12:22.174000,L8,272.90,259.02,252.57,248.63,249.39,224.46,243.36,252.26,237.44,216.79,232.00,,213.22,231.55,247.36,262.31,268.48,250.51,253.45,252.58,253.02,232.12,237.96,229.14,179.71,,,,,,,,,244.48,194.35,212.78,197.94,,,,248.63,254.82,257.13,189.96,,,218.64
2015-12-04 22:13:09.054000,L8,285.56,269.94,262.63,260.33,260.66,259.43,263.30,263.49,263.11,250.26,269.89,270.96,272.05,267.96,275.80,276.72,276.71,267.82,267.55,276.05,270.97,267.39,258.68,264.06,259.48,263.43,261.64,257.01,260.01,277.47,277.80,278.89,269.96,278.89,277.16,275.50,270.19,267.33,268.62,421.52,414.37,398.36,405.69,258.10,266.57,257.17,267.23
2015-12-20 22:13:09.373000,L8,325.78,283.13,275.65,270.47,274.56,270.40,277.38,295.18,294.49,290.81,295.05,362.03,433.47,442.45,361.88,374.06,370.28,331.96,283.87,294.64,293.13,309.57,331.65,337.40,340.76,360.63,372.84,383.67,396.09,332.39,333.34,320.53,334.18,321.47,317.09,362.40,289.19,330.09,340.89,408.32,420.35,398.53,285.59,272.13,425.53,350.21,318.33
2016-01-05 22:13:05.152000,L8,309.11,281.69,283.70,329.32,273.33,332.92,308.97,316.15,275.39,274.76,289.92,286.60,291.00,298.28,295.02,295.15,290.31,293.74,296.39,313.15,308.91,317.52,319.30,312.55,312.02,308.30,322.93,323.52,322.94,320.28,316.37,318.40,309.33,300.71,297.27,299.12,314.17,335.91,316.47,280.29,289.21,286.24,288.95,335.23,292.16,326.01,316.33
2016-02-06 22:13:01.784000,L8,280.63,269.77,280.62,276.04,278.08,278.78,271.44,274.39,271.59,263.95,278.55,276.82,269.08,274.55,286.23,295.39,287.59,282.81,295.49,308.73,299.95,308.20,310.32,312.73,278.96,272.56,305.69,309.06,304.19,312.63,315.31,313.38,310.69,302.10,298.61,299.53,302.57,308.99,288.67,271.76,281.81,276.27,285.11,275.91,268.27,288.80,307.94
2016-04-10 22:12:37.539000,L8,287.01,275.61,273.44,277.75,270.23,260.08,269.32,267.19,267.87,267.41,283.19,271.19,270.82,254.00,281.59,283.66,286.81,293.77,275.18,287.71,275.34,269.78,260.41,266.67,268.46,266.05,263.06,261.28,268.17,279.35,278.67,280.80,274.38,304.35,278.84,277.71,272.08,266.32,267.82,328.06,394.02,326.34,358.06,263.09,265.67,262.16,269.60
2016-04-26 22:12:33.098000,L8,262.23,236.22,248.26,243.81,242.57,217.36,238.52,241.76,227.99,217.42,237.83,240.75,237.95,222.41,227.85,244.04,256.91,248.30,244.69,259.77,245.98,235.63,,,,,,,,,,,,,207.25,216.85,196.81,,,,,,,239.17,,,223.47
2016-05-12 22:12:32.560000,L8,270.12,250.54,248.52,239.68,248.53,220.02,242.52,243.86,228.65,219.49,233.36,237.78,239.24,219.54,219.39,244.80,261.10,243.25,237.47,258.54,244.14,235.03,233.52,230.33,183.12,,,,,,,,,250.55,216.64,223.83,205.53,,,,,,,239.82,,209.88,227.58
2016-06-13 22:12:42.546000,L8,269.07,248.78,246.13,236.64,245.24,175.19,241.14,242.72,228.53,208.90,225.11,,240.09,229.74,236.70,249.89,262.61,245.73,247.85,254.06,243.14,232.27,234.68,225.38,177.57,,,,,,,,,248.04,190.61,210.13,199.57,,,,245.50,253.59,253.26,237.71,,,225.89
2016-07-15 22:12:58.211000,L8,287.42,278.78,267.53,275.27,268.20,272.16,279.13,276.35,278.25,274.21,286.57,278.71,276.01,250.19,289.92,290.61,294.80,288.48,282.09,295.51,282.98,282.18,278.84,281.61,277.52,278.40,276.26,268.46,294.49,303.04,312.10,301.45,282.56,291.32,282.17,281.74,273.83,278.46,273.56,260.03,283.41,285.76,281.28,263.10,283.11,291.21,276.75
2016-08-16 22:13:05.571000,L8,242.86,236.60,220.27,207.35,190.45,,,,,,,,,210.78,206.87,201.74,201.13,224.32,235.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-19 22:13:21.341000,L8,231.14,233.20,217.77,243.22,240.87,,,,224.01,220.30,234.62,251.02,234.10,219.19,225.01,234.59,252.44,240.53,241.08,261.70,247.13,238.08,215.90,232.23,177.78,,,,,221.33,252.60,245.01,193.79,178.63,245.01,217.07,240.01,233.50,224.77,221.96,253.10,247.65,252.58,236.68,189.64,,221.52
2016-11-20 22:13:21.277000,L8,285.35,270.40,265.99,259.91,262.28,261.57,269.26,265.50,268.52,257.95,277.18,274.18,434.51,456.35,331.31,398.08,389.43,276.12,271.03,279.79,276.80,271.86,262.62,266.40,262.96,264.19,261.88,257.07,262.70,278.22,469.86,426.64,472.83,278.83,281.16,278.74,269.84,265.80,270.35,265.93,285.07,277.18,278.59,260.70,437.91,257.17,264.48
2016-12-22 22:13:14.982000,L8,309.17,295.14,293.39,293.86,325.05,339.64,291.51,438.55,438.42,434.04,490.65,369.70,483.66,296.38,469.36,330.75,373.96,437.00,442.76,444.56,311.39,318.36,463.40,434.13,428.42,359.94,449.48,439.73,437.33,462.72,442.58,438.68,412.51,436.05,325.81,473.75,444.98,361.57,481.12,321.53,330.44,342.90,348.48,340.48,443.88,352.56,452.16
2017-01-23 22:13:07.208000,L8,249.86,238.49,242.84,239.31,240.55,221.66,234.04,236.74,231.72,221.02,232.31,235.58,,,,,,,,,,,,,,,,,,,,,,,203.53,212.45,197.81,227.88,221.43,216.83,242.84,242.82,247.45,233.62,,,218.21
2017-02-08 22:12:58.815000,L8,362.65,277.95,279.40,290.46,280.16,288.44,318.77,410.06,354.09,271.34,276.49,283.28,297.46,307.43,293.85,327.90,346.24,289.61,299.98,309.28,295.59,294.41,298.62,304.06,307.06,295.77,299.29,311.08,300.82,301.30,310.02,312.86,310.02,322.56,319.17,404.88,362.06,292.56,379.37,369.76,336.03,297.06,311.02,282.36,296.97,298.97,315.47
2017-02-15 22:19:07.687000,L8,227.90,226.63,207.73,200.11,180.51,,231.23,229.24,220.75,215.92,225.76,240.99,,213.62,214.21,222.43,242.88,234.46,239.06,250.18,238.30,224.24,,,,,,,,221.05,246.12,238.61,209.32,183.50,209.75,213.68,232.42,227.17,218.30,210.09,244.26,242.18,242.08,,180.47,,218.78
2017-02-24 22:12:53.892000,L8,306.96,276.95,276.31,275.97,274.35,275.50,278.14,277.53,276.04,271.10,286.18,279.87,284.36,293.28,293.21,289.78,289.20,280.16,287.31,295.98,283.20,290.82,297.80,294.35,299.79,296.70,288.06,303.22,311.72,301.61,301.48,305.84,308.81,307.08,309.65,314.71,302.97,290.28,281.29,289.04,283.96,295.28,300.75,270.38,286.36,293.21,300.60
2017-03-03 22:19:01.549000,L8,225.17,222.84,206.96,195.94,178.46,,231.45,233.31,223.65,215.84,240.31,244.05,,214.84,219.63,224.34,247.54,242.57,240.34,256.46,249.07,238.56,,,,,,,,225.51,251.96,241.38,213.36,251.74,205.38,212.19,237.36,232.47,229.18,217.08,246.83,245.12,256.71,,182.50,,223.81
2017-08-03 22:12:59.825000,L8,286.35,276.85,264.15,262.32,264.33,302.27,268.93,270.05,273.04,267.19,283.99,273.96,274.41,258.44,284.64,291.43,291.84,288.26,290.41,303.53,287.37,273.88,265.03,270.58,268.38,264.58,265.84,263.41,266.53,277.65,279.99,279.99,272.95,281.15,278.02,279.14,272.88,263.85,270.59,261.65,282.34,280.53,279.97,303.09,266.83,264.70,274.71
2017-09-20 22:13:10.497000,L8,274.07,266.56,256.68,257.22,251.65,,,,,,,,,,,,,,,,,,,,,,,,,259.45,265.10,270.28,259.59,273.03,267.37,274.97,266.62,266.63,260.02,259.50,275.95,275.52,279.38,,,,265.81
2017-10-22 22:13:19.023000,L8,,,,,,,,,,,,,,215.66,226.66,226.93,234.03,226.79,239.24,251.20,235.46,220.51,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07 22:13:17.610000,L8,289.64,276.89,271.85,277.37,296.00,273.31,275.75,276.70,276.35,264.91,280.39,283.15,278.26,275.68,292.58,290.89,287.18,280.97,278.24,323.09,312.88,285.83,280.98,284.04,296.17,281.49,283.63,283.55,294.33,292.62,304.61,286.46,297.33,294.70,300.19,293.33,280.79,298.85,300.60,269.01,291.41,280.38,284.88,305.12,275.73,283.75,304.99
2017-11-30 22:19:20.342000,L8,412.75,301.14,307.00,295.86,295.53,305.16,304.04,299.71,291.95,276.61,292.04,284.24,294.00,303.91,304.89,312.92,301.82,304.02,310.41,319.38,315.44,317.94,325.11,320.36,315.17,330.34,340.86,325.29,,,,,,,,,,,,,,,,298.70,293.79,320.59,
2018-03-15 22:12:34.251000,L8,229.88,228.20,214.22,202.25,185.10,,,,221.14,214.14,223.42,243.38,,210.42,214.79,219.96,244.07,237.33,242.27,254.97,242.95,191.55,,,,,,,,172.22,246.24,238.64,195.80,246.35,,,,223.10,212.99,208.45,248.19,246.20,240.67,,187.01,,220.87
2018-03-31 22:12:27.765000,L8,235.42,232.19,214.37,242.68,245.91,,,,220.80,215.82,228.72,243.39,,215.66,223.02,234.44,247.34,240.52,240.98,252.15,246.64,230.77,,,,,,,,,,,,,,,,224.80,214.64,208.68,259.53,247.89,254.78,232.80,185.73,,222.59
2018-04-07 22:18:34.855000,L8,237.62,232.36,224.35,234.32,237.66,174.51,233.22,237.56,226.38,213.62,225.74,242.10,232.99,216.60,225.76,231.69,252.71,240.41,243.74,253.03,244.66,190.40,,,,,,,,,,,,,,,,217.23,209.23,205.33,240.75,242.31,245.69,233.60,186.07,,218.31
2018-05-02 22:12:09.737000,L8,249.82,236.74,222.98,237.55,242.65,172.24,240.43,235.91,224.71,209.88,219.46,233.82,,219.41,224.28,226.40,252.36,237.88,244.23,258.88,240.76,232.31,,,,,,,,,,,,243.00,202.31,212.15,194.71,,,,,,,231.75,,,219.59
2018-05-25 22:18:03.992000,L8,293.74,278.57,279.72,273.49,278.90,267.87,279.61,274.85,274.41,272.71,283.75,279.53,280.58,254.75,289.13,292.21,290.26,288.12,289.13,302.30,303.19,307.89,303.38,283.22,308.86,340.48,267.24,267.46,267.21,277.66,292.51,311.00,297.26,289.34,311.20,316.05,311.42,284.81,270.77,293.35,292.68,297.66,294.00,274.07,285.32,307.76,318.77
2018-06-19 22:11:57.514000,L8,290.56,276.94,269.04,267.07,335.44,360.49,274.34,272.39,271.87,265.95,280.76,423.01,448.41,453.95,399.60,395.54,381.64,282.26,281.54,287.18,279.33,278.02,272.33,272.21,270.46,271.42,271.91,264.31,270.97,284.64,286.41,284.98,288.48,285.04,281.40,282.25,281.95,272.19,270.29,264.67,284.38,283.22,280.93,340.90,446.57,266.21,284.67
2018-08-22 22:12:30.412000,L8,254.92,238.45,250.16,246.30,251.25,224.35,243.79,248.37,229.19,220.74,229.94,252.01,243.35,225.28,236.06,247.70,257.16,244.91,250.10,263.06,250.14,239.09,,,,,,,,,,,,,206.34,218.70,230.80,231.23,220.03,210.74,270.33,258.16,254.50,253.10,199.87,,224.01
2018-09-23 22:12:41.211000,L8,283.60,268.60,261.40,267.16,274.68,285.67,278.22,270.46,269.86,266.88,283.20,274.93,271.46,247.27,284.11,287.53,282.39,277.07,275.23,280.70,276.10,296.03,294.77,299.22,299.98,300.19,265.44,299.14,304.67,275.86,280.95,283.31,296.73,298.58,296.06,302.93,295.34,279.55,277.93,290.76,283.02,285.22,290.45,277.16,262.26,305.95,286.06
2018-11-10 22:12:56.881000,L8,507.68,407.22,315.98,311.81,314.47,318.40,332.27,402.98,328.07,326.09,420.16,408.97,379.10,386.16,398.70,302.80,346.14,306.79,317.73,321.74,354.86,347.25,462.47,478.74,440.09,328.43,331.35,336.59,343.97,344.98,356.69,365.60,384.21,385.26,380.90,374.82,397.02,337.90,412.55,415.15,465.17,432.93,376.95,307.55,436.35,334.98,354.08
2019-01-04 22:19:03.634000,L8,287.58,281.03,276.03,268.00,266.74,280.08,282.43,271.50,270.51,271.59,284.99,273.79,282.52,276.20,289.25,293.31,339.54,356.30,377.68,402.63,418.20,417.25,306.43,322.55,316.75,412.42,417.83,424.63,401.44,467.86,453.21,,,,,,,,,,,,,276.32,283.69,332.26,
2019-01-20 22:19:00.370000,L8,236.06,236.29,252.78,252.95,252.50,246.50,243.89,234.08,229.39,223.00,237.09,254.34,235.81,218.46,220.67,228.23,256.98,238.56,248.81,236.93,257.06,172.61,,,,,,,,,,,,,,,,,183.67,200.47,231.18,231.80,263.82,251.09,190.79,,
2019-02-14 22:12:45.337000,L8,290.96,270.89,264.71,264.13,262.94,263.73,267.77,267.80,267.55,257.70,268.15,272.02,274.20,271.86,281.15,280.91,280.49,271.65,273.35,281.40,277.00,275.05,271.85,270.92,270.53,270.97,276.53,265.71,268.77,280.37,282.19,283.58,277.64,285.32,370.89,381.37,370.98,388.21,384.83,389.44,401.03,459.27,482.51,265.09,270.57,268.63,379.60
2019-03-02 22:12:41.167000,L8,428.61,301.90,297.34,269.98,295.69,316.88,319.40,362.50,273.57,279.47,359.32,399.80,398.89,320.53,332.98,316.19,339.54,304.71,306.20,312.18,309.88,312.93,313.07,310.17,315.59,327.36,335.10,346.99,331.51,346.41,347.19,365.81,386.09,388.29,386.65,385.07,367.43,358.44,365.17,341.35,377.18,353.95,361.49,288.74,392.55,321.00,358.49
2019-04-03 22:12:32.527000,L8,231.43,225.51,208.92,199.45,186.88,,,,,,,,,212.11,193.59,206.38,235.80,236.65,242.85,259.77,232.89,,,,,,,,,,,,,,,,,229.02,206.36,200.21,243.81,239.63,241.23,,,,220.55
2019-04-19 22:12:26.487000,L8,,,,,,,,,,,,,239.06,220.94,226.23,239.35,255.39,247.28,246.84,258.98,249.93,234.19,238.49,192.03,174.63,,,,,,,,,,204.81,216.21,197.88,239.38,212.37,208.48,250.54,246.16,256.28,,,,227.55
2019-05-21 22:12:39.194000,L8,261.49,239.05,237.32,242.55,242.32,173.48,239.52,241.75,176.11,213.80,234.83,240.74,239.47,222.14,231.43,228.01,254.62,245.55,244.17,259.05,248.50,187.26,,,,,,,,,,,,,,,,,,,245.63,246.05,254.08,241.24,,,
2019-06-06 22:12:47.153000,L8,269.29,255.85,249.90,244.93,246.79,205.77,243.07,239.76,226.90,218.96,229.57,,240.95,228.75,240.31,252.53,260.75,246.61,251.32,254.53,246.42,236.98,,,,,,,,,,,,244.11,190.73,208.13,195.84,,,,241.25,247.67,254.99,241.49,,,
2019-07-24 22:13:00.868000,L8,269.24,246.33,249.34,246.14,246.66,,,,229.98,218.97,232.79,237.51,243.60,228.48,246.25,254.44,259.00,246.47,247.14,258.49,244.33,173.29,230.41,229.68,175.37,,,,,,,,,,,,,,,,,,,247.82,200.45,,
2019-09-10 22:13:15.713000,L8,232.35,234.57,215.90,238.93,190.11,,,,224.66,220.20,221.49,245.92,237.95,220.34,221.38,211.65,244.00,237.13,249.48,260.27,242.41,231.06,,,,,,,,,,,,,,,,,,,,,,,192.93,,
2019-09-26 22:13:21.074000,L8,285.60,276.02,271.19,272.68,264.51,284.13,279.17,273.98,272.35,266.08,275.83,275.07,277.14,293.90,294.39,292.71,286.33,280.60,282.51,293.70,282.32,294.41,284.79,278.79,279.43,279.43,276.12,283.54,283.58,288.69,303.14,310.21,293.16,291.45,291.64,299.22,288.02,284.08,274.08,267.46,288.96,278.89,283.37,274.31,280.29,270.94,287.32
2019-10-28 22:13:24.474000,L8,227.97,229.88,208.45,244.16,208.62,,,,222.68,219.27,222.45,245.07,,214.11,205.61,200.97,214.25,238.49,237.85,268.21,252.09,226.97,,,,,,,,,,,,,,,,225.10,205.60,207.36,262.82,240.03,227.74,240.55,186.26,,
2019-11-29 22:13:20.022000,L8,227.35,226.10,210.07,198.69,182.57,222.44,231.77,236.50,230.87,215.90,231.52,244.23,,214.07,212.12,213.83,245.28,237.08,245.45,260.39,244.71,235.87,,,,,,,,236.52,247.63,240.04,212.64,244.92,,,223.00,237.45,225.59,225.52,254.91,252.26,250.15,,185.49,,224.44
2020-01-16 22:13:10.914000,L8,286.76,272.72,261.51,259.35,261.44,259.94,264.28,264.98,266.51,257.43,267.57,437.52,443.29,414.89,427.09,416.12,388.60,321.90,274.02,279.43,273.39,274.22,264.66,269.54,268.33,267.88,266.13,265.06,261.68,275.56,276.98,277.92,272.21,274.99,277.77,278.85,272.05,269.51,265.79,260.71,286.74,276.46,275.95,259.00,439.60,263.15,270.28
2020-02-01 22:13:05.644000,L8,,,,,,,,,,,,,,213.49,203.43,225.63,248.51,238.30,245.63,261.06,245.33,219.41,,,,,,,,241.43,241.05,237.41,209.22,247.74,195.35,212.93,191.18,206.65,192.89,179.27,240.29,245.88,235.47,,,,233.73
2020-03-04 22:12:56.927000,L8,279.93,266.16,259.11,256.49,257.66,256.74,259.89,260.71,267.16,253.86,267.36,267.19,268.36,385.09,399.17,415.52,275.38,269.73,269.85,278.56,271.79,272.87,258.86,263.95,263.87,263.84,261.28,254.30,259.46,271.47,274.81,274.96,263.04,274.88,272.36,273.65,270.15,266.91,266.23,258.02,279.72,274.58,275.37,256.85,265.53,258.44,265.95
2020-03-27 22:18:55.950000,L8,235.66,232.80,232.53,239.24,238.29,,,,219.27,213.84,231.66,236.87,,213.20,209.05,214.52,240.83,237.88,235.62,251.85,241.67,219.86,,,,,,,,,,,,,,,,,,,,,,231.63,180.45,,
2020-05-07 22:12:24.481000,L8,,,,,,,,,,,,,,208.06,213.01,217.29,258.26,236.76,237.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08 22:12:35.900000,L8,253.36,243.94,241.04,236.01,242.45,174.27,237.69,229.49,178.54,,,,235.97,219.79,231.66,230.23,255.71,236.08,243.16,247.41,245.20,,,,,,,,,,,,,,,,,,,,,,,232.42,,,
2020-07-10 22:12:51.600000,L8,293.51,278.58,271.75,270.35,268.34,268.10,274.14,273.39,433.41,435.26,494.65,518.28,283.83,280.61,289.05,289.10,288.78,286.02,286.92,297.50,284.63,374.88,386.87,395.43,378.29,397.65,409.22,404.56,268.22,283.74,284.84,306.86,283.73,279.93,281.63,280.92,280.01,265.32,273.58,267.84,284.10,283.47,286.36,268.06,285.44,388.44,278.90
2020-07-26 22:12:56.525000,L8,289.78,278.00,269.40,267.03,266.03,270.61,279.63,274.55,271.11,381.52,346.03,471.14,448.51,451.87,460.78,323.40,409.84,440.52,436.23,439.24,428.60,397.21,411.88,269.32,265.44,264.72,262.87,257.59,264.50,273.02,277.84,271.53,267.91,275.31,274.64,274.05,272.92,262.72,271.95,261.07,284.66,281.67,282.94,267.18,476.10,264.16,277.14
2020-08-11 22:12:59.530000,L8,258.69,253.33,248.61,244.50,245.48,174.82,242.22,241.96,229.10,220.73,234.24,250.10,239.82,175.19,230.55,235.32,257.77,250.31,248.74,263.75,254.11,245.46,,,,,,,,,,,,,,,,,,,184.38,239.39,208.10,199.79,190.26,,
2020-10-14 22:13:20.968000,L8,258.49,243.17,243.58,245.29,251.58,225.76,243.12,238.27,253.13,223.52,247.35,251.06,234.20,218.88,226.83,250.32,244.71,244.26,246.63,263.00,253.63,240.38,234.30,232.35,181.39,,,,,,,,,,,,,225.91,217.01,224.20,246.71,231.83,231.00,252.38,192.54,,
