dates,satname,nzd0007-0000,nzd0007-0001,nzd0007-0002,nzd0007-0003,nzd0007-0032,nzd0007-0033,nzd0007-0034,nzd0007-0035,nzd0007-0013,nzd0007-0014,nzd0007-0015,nzd0007-0016,nzd0007-0017,nzd0007-0018,nzd0007-0019,nzd0007-0010,nzd0007-0011,nzd0007-0012,nzd0007-0020,nzd0007-0021,nzd0007-0022,nzd0007-0023,nzd0007-0025,nzd0007-0026,nzd0007-0027,nzd0007-0028,nzd0007-0029,nzd0007-0030,nzd0007-0031,nzd0007-0024,nzd0007-0004,nzd0007-0005,nzd0007-0006,nzd0007-0007,nzd0007-0008,nzd0007-0009
2023-05-31 22:17:04.101000,L9,,,,,392.53,401.28,418.07,404.82,345.12,,,,,242.97,315.09,441.53,462.71,421.18,301.83,313.37,362.33,278.66,390.36,376.39,356.75,358.54,349.86,372.44,368.58,388.23,,409.33,404.82,407.84,451.87,429.96
2023-07-02 22:17:05.775000,L9,,,,,372.94,278.49,303.53,375.95,,,421.62,417.69,405.86,407.24,393.08,,,,374.71,362.68,,,,,,,345.17,335.42,339.19,,,,,,,
2023-07-10 22:17:17.518000,L8,,,,,,,384.54,367.25,391.29,430.38,425.19,414.71,409.65,407.74,385.13,,412.27,424.12,377.19,371.86,364.76,361.57,,343.30,355.85,343.00,338.77,349.73,346.59,343.32,,,,,,
2023-07-18 22:17:12.131000,L9,,,,,,274.10,254.13,326.76,,,,,,,,,,,377.50,361.91,364.69,353.63,,,,,,,,,,,,,,
2023-08-03 22:17:19.817000,L9,,,,,,278.70,318.87,327.37,,,,,,,373.06,,,,360.66,345.71,,,,,,,,,,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,383.24,384.09,384.16,385.53,429.55,402.01,436.34,408.72,413.63,427.10,422.49,382.97,426.09,431.36,405.28,392.03,380.23,371.52,373.47,370.43,351.53,352.96,347.97,339.01,359.76,364.82,,,,,,425.31
2023-09-20 22:17:40.026000,L9,,,,,370.87,375.75,318.97,327.71,409.63,425.13,429.82,403.45,409.21,393.70,419.78,,413.88,422.74,399.91,367.64,348.10,345.83,,,,,,,345.05,364.12,371.93,400.87,402.01,413.53,,
2023-10-14 22:17:45.774000,L8,,,,,,278.61,300.28,329.06,167.11,218.62,208.43,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:17:50.479000,L9,,,,,,,296.76,327.98,163.33,214.88,205.55,429.37,427.94,424.09,420.91,,447.21,446.85,417.71,399.86,393.07,381.47,380.52,368.62,369.86,369.38,,,,366.04,,,,,,
2023-11-15 22:17:47.856000,L8,,,,,,,224.51,327.89,404.38,396.60,393.56,380.50,378.93,379.51,370.25,399.44,400.75,403.30,342.28,,,,,,,,,,,,,357.58,371.23,385.33,362.90,399.13
2023-12-17 22:17:48.418000,L8,,,,,,,319.96,330.62,421.02,425.65,416.23,,,404.78,400.34,,,,388.52,376.87,,,,,,,,,,,,,,,,
2024-01-10 22:17:52.010000,L9,,,,,,,227.43,282.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18 22:17:42.241000,L8,,,,,,,327.60,329.24,432.15,425.02,429.68,425.11,424.23,414.25,401.09,397.47,395.58,422.93,361.48,348.35,336.89,332.86,,319.37,326.12,364.92,362.40,350.45,324.98,312.87,,347.22,359.36,375.02,389.89,393.52
2024-02-11 22:17:53.113000,L9,,,,,,,321.78,328.37,390.35,392.01,386.69,378.67,371.84,377.60,372.16,382.05,397.64,391.96,357.70,347.33,332.34,293.40,,304.68,317.73,318.11,319.79,309.67,,,,339.56,350.22,358.49,375.04,368.59
2024-02-19 22:17:39.652000,L8,,,,,,,199.80,186.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-27 22:17:43.972000,L9,,,,,,,201.71,198.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07 22:17:11.830000,L8,,,,,,,319.77,326.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,367.09,371.14,382.99,385.75,,,247.68,326.87,435.77,429.55,432.53,414.38,408.61,402.44,400.04,436.73,444.19,440.60,390.01,390.39,385.75,360.26,,,,,,,,,,,,444.11,451.95,452.33
2024-05-01 22:17:11.831000,L9,,,,,,,241.35,315.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,,295.36,325.32,,,,,,,,,,,,,,,,,,,,,,,,,325.57,362.06,363.05,
2024-08-29 22:17:21.978000,L8,,,,,,402.83,412.47,391.32,449.27,444.22,450.44,440.15,402.12,419.60,413.24,464.36,463.60,448.34,419.12,371.83,397.13,384.55,,,,,,,,,,445.35,446.09,448.83,466.42,472.85
2024-09-22 22:17:21.161000,L9,,,,,,,319.11,326.98,441.46,431.45,430.61,433.70,420.28,,,455.77,430.53,456.53,417.96,398.92,392.44,,,,,,,,,,231.69,230.54,,443.62,449.15,435.62
2024-11-01 22:17:31.195000,L8,,,,,388.85,275.91,253.09,327.80,435.56,436.36,430.20,422.10,416.47,411.92,392.53,466.56,456.30,445.92,390.57,382.02,376.56,382.18,,,,,,358.76,372.75,,,,,,,462.95
2024-11-25 22:17:51.900000,L9,,,,408.54,391.67,398.39,412.73,408.91,447.70,437.24,438.50,392.69,422.88,407.03,405.82,472.29,467.29,454.15,398.42,402.53,395.81,389.96,386.20,349.33,,375.13,374.78,375.72,382.75,395.62,443.45,457.31,447.99,420.84,460.31,473.68
2024-12-03 22:17:45.212000,L8,,,,,,,206.95,323.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 22:17:45.559000,L9,,,,384.97,,,238.02,328.01,411.36,428.36,415.24,405.32,398.11,401.79,386.39,441.71,434.48,431.00,387.61,378.70,362.04,,,,,,,,,,431.94,426.63,432.90,433.05,445.77,451.56
2025-01-28 22:17:42.532000,L9,,,,403.14,,272.50,229.05,329.70,261.29,309.32,300.75,267.55,,417.58,416.46,455.60,474.34,370.82,407.76,362.42,392.68,380.55,386.48,374.22,,,,,,394.62,418.77,452.01,273.49,240.52,230.77,
2025-03-01 22:17:39.455000,L9,,,,,,,241.62,328.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-09 22:17:26.663000,L8,,,,,,,237.33,326.52,,,,,,,,,,,,,,,,,,,,,,,417.13,436.55,427.60,433.90,450.62,446.72
2025-03-25 22:17:16.100000,L8,,,,396.57,,,227.67,322.77,,,,,,,,,,,,,,,,,,,,,,,417.37,442.41,439.54,,,
