dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0026,nzd0482-0027,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150
2019-06-06 22:13:59.042000,L8,290.48,310.45,321.36,318.05,308.79,308.51,312.64,315.98,306.73,319.65,322.44,321.52,324.96,342.75,335.33,335.31,340.47,410.25,403.97,385.61,383.20,404.01,382.55,442.45,445.64,456.75,383.78,317.34,316.30,318.98,331.36,316.49,319.17,459.50,452.81,445.83,383.44,383.42,440.19,458.69,301.73,323.05,319.96,319.99,347.95,413.50,429.27,375.09,405.03,407.61,367.39,412.70,417.69,436.16,432.47,460.64,485.39,480.69,448.22,456.52,491.17,485.76,447.79,431.03,465.95,454.99,452.96,432.50,418.97,429.39,444.42,456.50,452.22,442.07,432.71,427.54,340.63,343.13,348.43,433.03,454.89,449.46,456.59,427.35,446.79,469.92,480.94,448.71,445.77,457.22,490.76,480.72,464.14,444.95,366.31,372.71,422.20,420.47,451.19,464.78,371.03,371.91,368.05,377.67,381.22,377.48,375.15,370.43,371.74,373.76,374.76,373.00,373.28,375.66,379.82,376.94,379.35,375.16,383.29,417.11,445.24,439.36,381.43,383.52,384.66,388.74,392.27,402.22,399.60,392.41,389.29,385.83,391.09,398.99,401.04,399.95,394.91,383.70,384.99,383.12,380.25,383.06,381.79,384.37,384.96,385.30,378.14,379.74,390.17,373.60,380.99
2019-06-22 22:14:04.757000,L8,,,,,,,,,,157.94,294.93,292.20,296.91,312.43,,,,,296.50,294.21,297.89,297.61,293.72,294.57,293.87,278.69,272.92,278.19,167.30,,,,243.54,291.70,139.98,264.54,241.90,238.70,285.76,279.04,183.08,,,,,278.35,288.78,284.61,278.16,269.14,282.92,290.81,288.57,276.15,273.05,246.98,267.95,251.30,181.41,279.12,277.34,278.66,280.60,277.25,278.16,288.36,288.18,284.77,264.61,281.22,272.82,277.54,258.36,224.74,217.38,231.43,253.08,,,,,,,,,,,211.92,200.46,257.10,178.04,288.61,295.09,277.98,229.34,281.72,274.19,275.54,273.76,282.13,236.38,,,,152.90,157.38,162.32,242.75,172.21,169.10,163.82,,278.23,285.12,296.45,293.41,289.77,301.91,313.02,319.74,311.17,319.71,302.92,147.08,,,,,,,,,,,,,,,295.14,,171.36,284.80,316.34,316.25,313.43,315.60,311.72,305.13,333.83,326.55,325.04
2019-06-22 22:14:28.716000,L8,,,,,,,,,,158.48,294.67,292.15,296.81,312.41,,,,,296.38,294.17,297.67,297.44,293.53,294.52,293.64,278.50,272.98,278.14,276.21,,,,244.61,292.00,160.69,265.29,242.16,239.42,285.58,240.57,183.83,,,,,279.66,288.85,284.70,278.40,269.57,282.78,290.31,288.61,276.56,273.47,247.72,268.21,251.55,191.64,279.19,277.58,279.12,280.77,277.58,278.49,288.48,288.44,285.14,265.20,281.40,273.32,278.23,258.65,227.54,220.72,232.39,255.76,,,,,,,,,,,212.18,200.84,257.23,180.15,288.83,295.54,279.29,231.04,284.31,277.14,276.25,280.24,283.59,242.04,,,,153.41,157.86,163.02,244.77,172.87,267.29,164.13,,280.52,285.66,296.73,294.20,290.85,302.28,313.86,320.67,311.78,320.33,303.33,148.31,,,,,,,,,,,,,,,295.46,298.82,177.42,305.08,316.79,316.77,313.81,316.04,312.11,306.23,267.14,327.25,326.53
2019-06-29 22:20:17.440000,L8,290.82,305.48,318.11,316.36,306.33,308.49,307.65,305.17,302.76,315.66,328.83,360.99,348.98,347.06,408.36,428.52,366.29,417.82,403.03,395.60,386.99,380.50,385.49,379.64,377.65,365.46,376.50,377.44,326.02,311.72,334.42,306.41,312.76,404.21,399.69,350.14,392.62,473.84,434.33,347.94,441.08,447.47,426.15,426.97,428.09,389.43,407.02,389.85,372.07,349.17,391.98,376.93,415.42,397.77,398.38,406.62,411.63,413.30,394.53,386.93,331.08,404.15,405.37,397.28,413.95,431.12,408.82,435.87,372.51,359.80,317.01,340.54,322.87,326.83,323.84,328.96,323.77,330.22,307.59,328.19,344.15,341.41,339.04,352.04,339.21,325.79,345.28,347.40,341.18,328.80,339.67,337.84,346.58,347.65,352.95,350.58,348.59,352.78,356.44,359.72,356.42,354.21,351.56,367.39,363.60,364.52,365.31,351.10,354.91,365.90,369.18,363.88,362.35,365.16,369.03,365.96,365.90,361.56,368.02,366.79,370.29,363.13,366.18,369.60,368.69,370.36,376.87,382.51,384.75,378.29,374.52,373.34,375.16,375.73,382.11,381.72,376.55,366.66,369.32,364.38,364.57,362.83,364.38,365.39,366.07,364.89,361.16,354.79,370.02,354.07,361.69
2019-07-15 22:20:20.288000,L8,288.98,311.61,320.84,320.62,308.12,304.56,307.69,307.19,310.92,320.66,321.45,316.93,330.44,344.47,342.95,311.14,315.97,320.79,334.51,408.73,447.19,327.08,393.08,387.50,398.15,318.04,316.67,319.78,307.21,390.65,400.25,401.16,405.73,400.58,396.69,384.70,386.85,367.66,333.11,332.77,331.71,334.21,343.01,331.64,283.64,329.89,341.24,327.07,315.26,313.65,320.00,321.20,329.09,320.69,319.48,325.44,314.77,316.16,325.10,336.33,329.75,325.40,319.99,317.58,313.90,322.07,331.24,325.29,326.08,323.35,326.02,330.05,321.94,322.05,328.02,324.48,332.02,334.55,331.54,331.76,331.70,326.50,331.05,333.49,338.72,329.06,340.09,329.44,338.54,338.26,348.34,344.02,348.32,353.90,359.78,364.62,350.36,357.75,361.82,367.36,359.08,356.38,352.50,369.43,373.34,366.56,364.18,361.25,361.01,365.00,368.76,363.23,356.92,363.02,366.52,365.05,367.43,359.36,370.81,369.33,373.05,369.18,367.37,366.18,369.52,384.94,388.73,381.32,386.02,377.86,372.45,371.48,373.79,382.35,385.78,378.66,372.30,359.60,359.14,361.69,359.91,360.42,368.66,364.01,355.07,350.80,338.75,331.40,368.16,349.88,356.47
2019-07-24 22:14:12.757000,L8,257.87,281.08,,,283.88,282.31,280.16,281.42,,289.77,292.57,290.88,297.71,311.52,,,,,300.68,293.10,293.01,292.40,292.11,292.29,294.06,280.59,281.47,285.74,258.93,,,,265.76,289.40,241.31,277.16,250.60,249.75,288.35,280.40,249.48,278.64,278.43,282.71,142.54,300.63,298.15,291.19,281.86,272.30,279.34,291.47,286.98,283.91,283.65,277.77,280.87,263.07,235.32,290.18,288.91,284.19,282.21,280.45,281.00,291.06,290.53,287.50,285.06,292.29,276.64,285.33,275.63,269.97,275.01,281.31,270.02,,,283.30,296.98,285.20,252.16,271.75,235.31,252.22,283.93,293.14,294.83,264.46,286.64,298.94,301.46,284.35,269.04,293.87,283.24,276.95,275.68,285.74,265.75,,,,161.38,162.82,168.35,249.03,179.37,259.36,173.58,139.79,294.20,292.55,300.93,300.18,298.75,305.73,319.13,325.59,331.69,336.46,322.64,195.49,253.74,259.42,313.12,287.11,,313.13,310.82,313.60,314.25,312.96,209.56,160.13,327.90,249.42,301.77,308.52,317.62,276.17,328.35,322.15,320.34,319.34,321.18,312.18,341.27,330.06,334.46
2019-07-24 22:14:36.716000,L8,283.22,302.08,311.62,305.07,297.14,294.29,296.03,294.64,293.51,304.54,307.19,303.82,311.18,324.90,306.75,299.78,301.55,304.77,316.04,314.85,324.14,332.14,323.22,303.68,304.99,294.20,299.55,298.94,292.02,294.82,312.52,294.63,298.77,303.02,300.96,295.00,314.86,289.89,308.20,314.21,280.17,296.54,298.99,299.37,277.71,313.33,310.91,318.04,303.63,286.42,315.95,342.53,305.03,300.88,304.10,299.22,302.35,298.34,298.19,313.80,306.78,298.33,295.05,312.32,297.96,310.87,309.72,304.29,302.16,309.54,296.11,329.07,297.15,296.96,294.83,296.03,295.33,303.26,304.69,328.62,328.73,318.89,321.65,324.32,329.53,306.13,323.54,320.19,320.23,311.38,329.73,317.36,317.60,317.47,329.09,316.93,316.35,324.64,320.26,319.46,323.36,350.12,310.45,331.04,335.69,333.52,330.18,313.86,317.03,326.79,314.28,311.36,313.62,322.03,352.72,343.15,345.26,345.15,354.85,346.90,348.95,352.93,347.29,343.98,346.53,345.86,351.74,352.93,364.77,367.41,363.71,358.32,363.20,366.33,361.80,369.26,360.08,350.58,356.06,351.90,344.82,341.27,349.27,353.37,346.24,339.74,346.07,336.25,368.78,399.36,359.91
2019-09-01 22:20:35.671000,L8,458.48,350.39,366.70,377.51,365.22,350.35,345.63,347.26,351.23,352.75,348.23,351.05,351.97,361.47,350.13,347.93,342.40,338.00,334.41,333.04,336.22,343.17,345.03,341.45,340.26,328.21,325.15,328.79,327.91,334.23,338.25,336.74,338.36,334.31,328.80,323.76,329.82,313.18,321.94,315.77,311.10,324.20,328.91,428.38,428.26,418.74,427.50,421.55,413.51,408.15,425.43,440.46,394.70,432.13,429.42,425.03,433.46,417.89,457.45,457.49,473.27,490.12,484.60,477.38,489.16,485.05,481.96,449.61,452.23,459.38,456.49,424.62,361.27,347.62,352.17,358.24,372.47,360.83,355.35,369.39,362.18,362.13,363.85,360.44,370.02,361.97,365.54,353.89,363.23,363.25,376.55,372.68,373.87,377.04,388.14,376.47,380.96,379.55,382.59,393.80,394.27,390.29,397.28,403.07,401.97,399.08,407.66,401.95,401.13,407.05,413.59,410.97,401.19,408.51,411.25,406.46,405.62,395.70,401.80,403.15,406.59,406.29,411.38,407.38,400.80,416.79,423.83,437.00,434.63,428.31,424.23,407.22,409.71,416.65,419.67,422.67,415.02,410.45,412.30,404.06,405.73,394.67,393.23,397.23,396.47,397.52,404.18,385.20,410.38,392.42,413.90
2019-09-10 22:14:51.565000,L8,263.73,290.47,303.16,303.31,293.94,294.26,294.64,293.38,297.61,303.35,301.94,298.61,301.90,311.38,249.96,244.52,297.36,301.94,305.98,295.93,304.51,307.21,303.19,299.73,297.99,280.20,284.87,290.86,292.89,294.58,291.03,291.74,295.73,301.30,290.26,289.56,276.20,261.89,289.09,287.68,284.68,298.30,303.01,301.64,259.97,297.87,305.93,304.28,290.97,283.45,294.12,299.95,297.62,295.69,296.64,295.03,291.83,270.03,284.81,304.66,299.91,298.21,286.05,290.54,290.41,298.04,296.97,296.28,296.60,306.74,291.49,300.06,287.25,285.32,286.27,293.92,291.97,309.78,,,,213.93,359.98,322.63,238.09,278.68,322.60,314.20,314.49,290.09,317.69,484.70,449.73,470.73,327.42,329.06,319.42,321.31,314.52,476.71,492.54,489.71,469.71,477.75,471.45,335.89,337.31,293.02,277.04,326.69,317.60,322.25,324.28,334.14,341.60,335.20,329.08,332.30,341.16,343.45,348.88,344.38,342.86,345.24,342.90,343.99,338.76,314.56,324.22,352.87,345.16,343.13,344.47,328.68,315.85,325.09,344.46,300.68,309.37,324.36,335.34,325.55,336.01,339.56,330.88,332.97,334.19,324.71,358.60,342.45,347.36
2019-09-26 22:14:56.917000,L8,292.73,320.51,325.80,326.76,305.64,322.05,338.83,340.37,310.37,323.71,323.45,321.72,323.68,387.12,331.12,323.79,320.18,320.82,318.46,316.42,322.39,323.25,374.34,324.10,318.82,299.82,313.21,309.41,310.91,318.24,322.80,352.98,393.29,372.83,377.13,373.14,386.28,366.78,366.00,372.33,348.32,333.63,334.00,329.16,324.88,318.87,324.73,324.60,311.73,309.25,307.40,326.38,321.07,316.66,317.03,320.88,317.19,315.63,326.33,389.80,347.14,319.68,320.48,319.91,339.61,335.93,332.73,330.12,338.88,343.34,336.41,338.47,334.50,354.24,329.31,333.00,329.04,338.37,338.30,334.62,345.91,340.61,340.10,348.17,341.07,338.65,342.21,329.54,337.28,339.25,347.54,363.94,352.48,358.07,350.60,347.09,339.20,375.08,357.59,358.22,352.79,368.35,349.21,356.54,366.79,360.04,361.39,349.83,351.28,357.14,358.83,353.41,355.87,356.05,412.37,433.91,411.07,461.63,460.92,424.57,399.12,527.71,,,,,,,,535.65,476.15,366.29,368.62,377.17,381.96,380.23,370.09,363.18,355.86,347.97,354.20,353.54,348.95,362.79,392.17,,,,,,
2019-10-03 22:20:45.371000,L8,341.91,344.34,335.09,329.77,370.44,368.41,376.45,360.86,325.08,363.97,363.55,356.62,360.43,466.83,417.54,362.20,368.40,388.09,374.57,376.23,421.93,372.23,377.56,372.89,375.15,370.38,353.43,350.39,355.01,388.07,371.55,346.01,356.81,361.37,365.93,381.86,358.32,344.35,349.53,344.97,340.86,336.60,363.49,353.79,395.45,389.25,402.38,372.94,347.62,356.25,361.70,379.69,404.42,385.52,395.27,372.84,365.54,356.43,352.18,364.32,380.14,377.36,354.39,362.87,362.47,388.10,380.49,383.47,360.89,389.17,385.83,351.39,384.95,370.07,370.23,389.63,411.94,438.08,434.61,429.97,424.06,417.20,409.16,413.31,397.06,398.70,403.39,386.55,374.09,391.54,399.92,383.68,384.03,374.31,392.21,379.27,382.33,398.39,406.82,422.83,386.61,377.85,382.07,392.05,401.24,398.82,405.44,394.60,405.52,409.73,393.35,380.24,374.88,392.54,381.84,389.47,381.60,367.94,370.88,374.59,388.80,367.62,404.56,395.31,394.84,394.71,394.36,392.59,394.07,383.61,382.31,381.69,381.46,381.81,388.18,386.62,382.24,368.98,366.85,368.34,368.98,362.65,371.73,367.39,365.05,364.63,363.43,360.60,377.86,364.75,367.41
2019-10-28 22:14:36.351000,L8,273.19,301.79,413.63,305.33,297.38,367.03,304.99,306.27,316.27,352.65,272.22,201.98,188.51,239.14,,,,,,,,,,,188.19,354.89,466.49,378.76,336.24,374.44,460.82,462.52,438.54,442.89,320.51,298.53,301.87,253.67,299.27,294.36,299.57,310.39,311.91,309.02,262.17,307.29,323.41,317.63,301.76,285.41,312.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13 22:14:57.837000,L8,450.64,359.20,384.48,384.72,360.62,347.73,347.03,456.59,442.95,366.84,434.44,443.33,459.05,476.18,457.38,478.52,511.28,476.48,428.36,438.97,452.93,452.23,458.08,386.74,410.14,405.61,393.08,427.20,427.02,445.54,426.77,440.91,437.77,387.97,391.18,388.24,410.45,434.85,438.85,425.89,358.29,381.45,442.64,422.18,367.71,367.97,373.71,349.86,416.59,415.13,369.52,375.97,381.12,377.40,383.71,409.46,440.09,456.30,478.24,409.08,380.21,370.41,366.21,429.35,416.14,398.41,395.76,398.20,384.93,396.08,392.08,379.89,353.59,395.53,382.10,451.54,453.69,457.41,449.69,466.02,472.12,460.46,470.01,482.95,434.06,434.47,417.75,439.45,458.08,440.14,451.07,436.92,493.66,492.08,493.00,497.39,466.32,422.50,423.69,515.54,475.27,480.86,477.69,510.89,507.95,465.37,476.29,489.75,485.92,485.55,478.37,481.63,475.53,493.96,488.63,479.61,430.22,468.68,425.78,454.88,472.78,474.26,467.55,425.37,484.54,486.27,490.14,499.56,436.97,515.53,483.95,483.02,416.28,421.65,421.56,422.27,421.67,507.34,501.84,492.56,485.62,468.27,401.14,403.75,405.83,414.18,411.12,400.28,412.63,393.46,406.75
2019-12-22 22:20:39.535000,L8,313.69,306.74,316.68,310.85,293.26,291.71,295.53,294.63,294.94,299.80,300.50,298.53,305.39,318.03,321.00,314.45,305.46,308.44,304.95,295.71,297.57,303.92,310.64,300.10,296.44,283.39,283.96,287.19,293.01,296.31,301.54,303.42,301.54,305.29,302.83,289.92,300.34,259.96,292.48,288.29,284.76,296.93,297.16,298.19,264.47,290.64,301.62,291.47,285.71,286.34,317.69,303.93,299.35,303.67,299.46,296.44,289.00,276.08,302.74,313.95,308.58,296.13,292.70,300.65,309.54,312.73,303.99,306.16,297.58,300.32,297.13,296.61,313.97,303.07,323.72,291.61,346.25,323.34,352.67,324.48,313.26,315.35,316.38,318.61,315.92,292.78,278.83,314.25,312.87,331.14,311.41,301.32,290.78,297.00,236.43,198.07,167.37,,,,,,,,,,,,,,,,,,,,287.71,292.42,332.59,341.33,341.27,342.53,338.21,332.15,330.79,446.23,499.67,430.46,335.23,488.46,480.81,457.61,440.94,415.25,448.79,434.22,,,506.61,335.60,340.78,340.50,342.71,348.30,343.32,342.73,342.87,337.12,364.96,354.52,349.54
2020-01-16 22:14:22.794000,L8,,,,,515.05,312.82,323.02,343.00,338.08,340.15,352.99,344.61,349.17,351.28,360.09,342.43,390.56,384.42,371.07,377.00,344.99,358.37,349.55,348.31,344.40,351.29,353.25,346.00,370.38,368.58,370.66,360.59,342.84,361.26,360.00,386.38,384.14,346.85,373.68,369.13,378.06,385.57,383.93,383.26,352.53,355.71,353.80,355.48,343.84,345.69,359.12,364.52,355.64,393.40,362.50,396.10,390.49,399.88,451.11,415.40,437.20,388.97,386.20,381.80,374.09,420.99,411.73,423.60,424.56,409.73,407.48,437.39,431.08,415.47,400.97,366.23,364.44,385.99,416.42,359.48,394.69,403.24,420.29,424.44,348.11,375.74,379.21,370.04,373.43,375.17,387.46,367.76,375.62,385.17,393.93,391.48,393.27,399.90,384.49,417.82,398.96,413.26,470.30,355.26,418.54,438.40,447.75,442.71,454.48,454.35,445.86,447.91,433.35,360.13,366.38,355.90,493.09,477.57,455.38,457.35,399.36,434.70,461.52,455.96,454.00,486.71,481.94,467.84,458.64,453.04,450.65,363.71,368.91,477.18,443.14,467.90,368.66,359.64,365.51,365.82,359.90,361.49,370.88,366.31,368.68,373.51,438.52,414.91,381.38,375.68,383.12
2020-01-23 22:20:31.626000,L8,311.67,327.73,352.70,351.69,333.10,329.30,326.27,327.19,331.22,336.53,332.23,325.41,331.05,351.92,348.06,345.96,335.72,342.34,329.44,321.91,327.48,335.99,337.07,331.78,328.17,318.84,452.69,449.57,455.25,463.59,454.97,325.11,324.11,327.78,328.83,329.43,333.18,315.33,318.44,316.98,317.40,324.54,326.16,328.34,332.74,337.11,337.21,325.02,313.11,315.23,315.71,367.38,324.70,314.86,330.55,327.77,329.81,326.34,332.72,339.52,345.28,341.52,331.08,327.67,325.20,333.68,332.77,332.78,333.51,338.68,330.96,327.81,331.63,323.57,330.07,333.54,339.30,331.41,331.85,338.50,339.16,333.94,333.78,337.38,342.19,344.87,355.61,345.58,348.29,356.71,358.05,354.58,356.81,360.36,361.14,359.97,360.06,362.65,370.63,369.18,372.16,367.90,365.48,372.26,374.82,377.60,374.32,361.32,373.16,382.38,381.92,371.74,367.56,371.40,382.01,374.92,375.96,372.37,382.92,379.33,386.70,377.93,379.75,378.89,374.95,377.53,381.47,391.86,387.47,380.32,385.09,386.22,389.76,392.81,397.24,391.05,382.27,369.15,377.64,367.32,367.86,369.07,372.71,376.54,377.38,382.45,382.77,372.21,387.25,379.90,392.30
2020-02-08 22:20:26.619000,L8,328.63,333.03,385.19,392.95,437.06,501.61,502.09,466.17,484.14,452.66,472.81,467.93,496.74,504.81,432.89,473.73,464.72,447.83,438.97,330.15,461.60,465.54,460.82,446.06,439.87,317.94,348.92,351.40,347.79,384.01,392.12,342.42,391.61,378.96,394.89,334.72,337.20,358.72,381.43,375.32,340.46,380.49,382.91,380.62,394.53,405.23,348.48,389.12,408.87,413.64,385.79,378.66,384.03,384.63,366.09,350.49,358.28,350.22,350.16,377.36,375.92,352.32,380.63,380.55,387.42,390.77,352.39,355.79,352.51,356.32,365.82,359.22,354.01,352.82,347.78,354.49,363.41,366.66,369.41,372.04,434.84,404.74,454.96,492.62,458.56,490.79,461.40,477.96,486.98,474.47,457.44,374.86,376.65,376.24,384.12,384.42,385.99,394.13,399.44,441.24,,,,,,,518.60,436.78,440.58,408.22,404.71,405.78,403.44,409.28,416.78,412.48,411.57,403.93,422.53,456.46,,,,,,,467.43,516.21,511.64,488.04,,,,,,,,,,,449.60,502.68,403.69,409.95,409.76,411.62,416.54,403.47,411.84,387.45,392.93
2020-02-24 22:20:22.879000,L8,291.66,307.17,327.85,338.68,310.47,306.62,307.31,317.54,316.44,320.88,325.26,322.15,326.68,342.67,343.46,334.23,326.81,328.43,329.94,320.75,327.03,328.76,331.63,320.13,320.79,293.88,309.08,309.17,311.87,316.70,323.33,314.58,329.92,317.64,298.13,286.04,323.09,316.84,316.51,314.63,309.21,318.41,321.56,325.10,319.14,334.13,335.43,325.90,311.84,306.16,317.99,329.55,329.45,333.85,319.61,315.96,319.86,344.09,312.59,321.45,325.00,330.59,327.32,320.44,329.58,336.47,337.82,330.08,316.37,321.76,323.53,331.47,349.00,328.36,336.07,331.25,323.94,333.03,338.07,354.06,352.64,344.85,345.72,342.77,338.43,319.29,346.30,327.17,335.53,335.35,294.82,329.69,328.02,340.71,333.61,343.69,338.94,345.25,341.25,335.14,395.45,362.39,334.05,341.64,353.53,354.27,358.49,379.00,382.74,403.38,396.61,470.63,488.61,491.55,495.57,401.69,501.61,477.14,504.66,401.99,375.10,396.62,383.38,371.87,351.61,360.56,365.70,407.98,414.23,406.63,409.68,407.72,356.94,364.17,407.39,366.33,354.21,350.10,369.02,393.77,429.41,443.26,422.57,451.11,423.60,398.84,433.72,363.30,367.46,362.59,342.91
2020-03-04 22:14:08.808000,L8,327.92,341.54,366.24,332.20,367.32,336.83,362.48,328.31,375.76,402.06,403.24,388.34,396.70,432.97,440.37,436.52,427.97,407.82,413.37,396.53,426.69,418.11,424.76,422.35,409.41,381.76,402.61,386.39,364.88,374.33,437.73,379.32,440.69,462.53,360.98,359.37,391.20,373.07,378.65,366.00,375.89,354.39,360.79,373.29,364.18,367.49,390.48,392.81,370.50,390.19,450.64,458.57,448.91,468.18,403.26,419.14,402.77,389.37,439.10,480.32,483.81,480.81,461.07,462.09,411.82,407.44,422.04,375.39,370.07,376.61,368.92,354.11,421.55,416.01,383.35,394.46,429.05,456.30,440.97,428.62,426.93,442.99,400.60,371.58,408.99,405.82,418.06,410.36,413.97,427.72,429.68,399.72,374.18,415.03,390.29,380.78,378.31,440.14,455.32,452.55,426.37,406.60,412.60,438.25,414.55,431.50,433.46,427.10,416.32,431.30,445.46,454.61,469.15,476.74,479.59,467.18,462.37,440.24,433.06,412.64,446.33,427.58,420.38,445.16,452.99,457.22,458.44,463.19,469.52,445.93,412.17,413.34,416.78,448.00,449.83,437.68,432.13,439.12,473.16,469.41,467.63,465.62,450.91,406.72,396.39,416.80,406.64,392.59,419.09,382.98,378.68
2020-03-11 22:20:16.572000,L8,443.80,303.84,323.07,320.60,297.37,381.63,381.18,317.11,306.27,315.91,317.35,313.08,318.03,333.91,335.30,330.82,328.86,324.96,329.43,318.61,320.56,318.99,325.93,311.14,313.96,294.88,310.04,309.22,311.54,317.85,325.61,292.65,299.37,326.22,294.78,282.14,283.84,259.56,313.16,311.63,286.34,313.66,310.53,314.69,262.05,328.61,329.01,319.56,309.18,311.47,317.60,324.57,322.37,317.51,322.21,314.18,310.60,310.06,308.60,318.16,319.56,314.57,302.50,309.34,305.28,318.57,316.26,319.33,321.24,324.82,318.27,322.85,313.38,313.85,314.48,318.19,320.24,318.61,315.17,325.10,331.69,328.23,489.38,524.63,524.46,518.54,326.22,326.09,320.01,321.83,301.08,332.05,334.23,335.60,340.87,343.28,335.35,325.79,331.87,334.03,347.43,333.51,317.06,341.76,351.69,349.41,347.55,288.63,272.89,335.16,342.55,329.39,325.62,336.87,349.38,346.13,347.82,351.47,349.35,349.72,353.02,350.42,346.54,349.37,344.29,344.19,333.38,315.95,351.89,355.26,347.79,349.54,347.98,345.87,321.33,348.18,345.32,328.59,344.22,338.82,343.52,341.83,348.12,351.67,345.64,352.67,335.77,335.16,363.48,344.00,350.02
2020-04-28 22:19:52.651000,L8,315.07,308.82,323.28,321.81,307.65,314.67,313.70,351.77,368.86,404.80,377.42,420.80,417.79,370.52,392.38,411.65,370.04,383.41,368.78,373.74,345.20,344.88,343.32,333.13,338.98,352.89,338.38,347.77,331.38,347.78,351.90,360.52,353.50,364.32,373.99,356.73,352.59,345.50,344.34,335.37,335.42,350.50,359.01,381.77,355.95,372.76,375.06,382.88,371.24,317.19,388.82,344.71,396.68,401.50,414.98,404.69,425.25,405.24,436.99,433.85,445.12,438.78,328.28,329.60,342.60,397.37,424.31,437.69,446.08,445.53,421.17,421.05,413.39,427.38,434.02,457.92,465.41,439.64,416.22,395.49,390.85,353.56,359.53,416.23,433.33,448.29,444.67,420.28,454.35,446.57,446.79,437.61,432.51,354.88,366.17,361.01,368.80,363.42,370.57,372.93,372.49,359.42,355.20,365.11,366.46,365.47,367.48,363.89,359.34,365.64,366.76,360.94,370.14,397.98,401.32,386.18,370.88,367.59,369.17,365.34,372.14,392.33,372.16,372.12,370.58,374.69,374.89,386.97,385.93,381.56,379.87,375.97,379.45,393.63,389.35,385.19,377.97,369.68,373.20,364.14,365.93,367.30,368.91,368.69,373.13,370.28,370.92,442.12,425.36,398.37,373.77
