dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0063,nzd0239-0064,nzd0239-0072,nzd0239-0076,nzd0239-0077,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0116,nzd0239-0122,nzd0239-0123,nzd0239-0138,nzd0239-0139,nzd0239-0140
2014-05-25 21:59:22.796000,L8,,,166.89,250.14,267.61,264.78,299.04,294.72,295.56,286.28,288.62,301.88,302.77,294.75,187.67,261.80,274.66,221.00,279.64,,277.26,273.73,275.18,231.18,273.33,275.66,261.80,233.24,247.69,,,,280.44,225.83,,,275.39,277.25,276.50,281.60,276.48,278.38,281.36,290.03,286.56,289.35,296.09,255.12,299.97,304.07,301.74,303.12,270.43,299.72,298.96,296.57,,290.60,290.47,290.31,288.31,284.32,286.70,289.58,276.95,290.79,288.49,289.51,292.47,,,285.46,264.57,283.94,285.19,284.84,287.68,239.62,,,251.80,281.72,244.63,268.53,,,,,,,,,,,,,,,,,,,,,,,277.13,275.91,258.06,,275.31,,,,280.35,180.58,253.71,261.13,273.47,301.45,300.86,294.70,,,286.99,287.70,282.04,293.02,291.70,253.12,221.52,,,,,,,,,,
2014-07-28 21:59:47.112000,L8,242.18,202.94,165.86,255.19,269.48,266.68,297.22,294.28,295.96,283.38,290.50,303.96,305.00,294.13,181.26,264.50,274.53,280.60,281.03,195.20,277.53,276.93,279.14,276.60,274.73,276.41,262.81,234.35,246.31,,,211.55,285.17,276.16,180.47,,278.07,279.58,278.84,282.80,280.54,282.12,285.08,289.79,288.52,293.95,298.58,303.45,304.52,307.23,306.66,307.66,301.43,304.99,303.07,298.25,299.68,293.19,294.63,294.23,256.21,286.02,290.41,290.91,283.26,294.19,290.63,292.02,295.03,286.04,291.42,295.02,267.77,290.21,277.40,295.60,244.37,,298.08,263.30,290.06,289.08,295.71,275.84,275.59,287.01,292.86,288.48,280.54,284.27,293.77,294.17,296.65,291.59,295.18,281.47,287.06,278.33,281.84,261.97,249.86,261.39,254.76,257.61,248.65,220.96,277.10,277.73,259.61,,275.43,281.54,,,286.19,211.26,260.27,267.45,276.88,305.87,308.64,299.26,292.88,275.96,291.28,288.84,285.79,293.15,294.34,302.61,302.53,304.82,264.78,246.72,281.28,287.50,296.95,296.29,178.26,,
2014-08-13 21:59:54.812000,L8,,,,,193.78,260.30,292.81,287.31,288.36,274.78,280.24,293.00,296.65,211.90,180.78,207.65,267.16,267.27,273.15,,274.99,272.44,273.47,270.25,269.49,272.19,255.51,228.47,234.92,,,,281.25,253.14,,,273.65,274.54,272.52,276.87,275.29,276.11,280.64,285.51,282.14,284.69,292.30,251.88,296.80,299.25,268.70,305.98,,,,,,256.42,288.31,289.89,,,278.83,291.53,265.73,292.67,288.26,293.83,294.45,279.26,276.64,287.22,247.04,287.16,277.88,284.23,288.68,,292.04,225.33,263.67,278.75,290.67,276.89,282.63,275.16,292.11,277.94,276.52,281.76,288.38,287.03,293.08,287.40,291.52,278.89,284.97,277.35,277.62,258.76,249.17,258.08,253.49,256.74,248.03,225.43,261.42,273.88,256.98,,270.74,,,,279.63,,254.75,262.29,273.38,300.55,288.24,293.57,290.73,,283.48,286.76,280.33,292.20,292.45,292.21,295.34,302.05,261.80,244.73,283.94,278.31,294.18,296.14,208.26,,
2014-09-14 21:59:59.788000,L8,,,,,,254.46,280.48,281.54,284.95,271.59,281.95,294.97,303.77,205.03,168.67,219.35,269.78,270.15,,,269.15,268.67,214.92,226.70,218.96,213.96,217.05,189.55,194.36,,,,281.14,272.56,,,271.84,273.84,270.54,273.07,275.08,276.91,279.18,282.21,283.84,285.02,288.28,297.71,296.29,303.12,299.74,303.60,288.21,298.23,295.87,286.89,288.63,283.47,285.78,284.60,280.96,281.66,281.87,283.35,259.73,285.33,285.32,288.66,290.94,279.54,278.36,281.70,263.66,289.38,277.50,289.01,288.69,280.28,287.05,263.98,268.90,282.26,292.53,279.85,278.42,275.05,288.68,278.60,276.74,285.34,283.04,286.38,288.29,284.65,290.66,278.00,277.13,275.53,276.36,259.42,249.44,255.98,252.64,256.24,244.38,222.23,,,,,,,,,278.20,,255.09,261.71,270.74,299.98,295.94,291.31,,,283.32,286.19,281.81,289.86,290.12,271.55,295.69,300.29,289.17,283.91,276.54,277.48,294.10,291.96,208.49,,
2014-12-03 22:00:01.875000,L8,281.49,272.45,265.01,276.40,293.80,315.61,317.86,310.18,311.33,312.74,316.01,316.54,323.74,320.39,322.31,298.53,300.81,299.31,,,496.86,466.36,352.84,333.79,197.22,455.72,325.81,275.68,,,404.54,,353.27,473.90,360.09,243.78,285.33,284.97,288.40,287.43,284.53,291.58,297.24,323.02,297.81,295.31,286.93,345.80,309.68,318.47,313.90,312.26,313.41,315.61,309.82,306.23,308.53,302.16,324.68,293.97,287.76,285.32,287.73,289.42,284.41,174.94,231.13,253.90,290.83,,,,,,,,,,,,,,,,314.89,303.67,299.70,301.12,299.22,302.03,306.82,310.12,308.60,307.72,308.84,307.03,305.32,301.89,298.90,289.24,283.02,284.80,279.32,273.36,261.54,243.55,296.11,296.93,300.56,285.73,283.81,365.36,365.49,429.20,558.85,230.88,274.31,269.36,275.41,318.05,316.32,303.92,290.51,280.99,291.38,285.25,,,,211.01,237.56,329.12,322.40,313.73,317.69,300.41,310.22,308.64,230.00,186.97,
2015-01-04 21:59:53.956000,L8,,,,,,,,232.87,250.23,284.78,289.71,298.07,299.14,291.53,,262.38,258.45,273.03,273.82,267.96,263.16,186.60,,,268.65,265.96,251.95,234.03,247.74,199.44,,,275.76,270.40,235.47,201.33,272.39,272.67,274.10,275.43,275.13,277.45,278.29,277.45,283.31,286.15,289.57,295.11,297.69,300.19,287.04,296.62,291.56,,,,,,,,,,,,,,284.70,284.93,287.37,279.85,283.42,285.85,269.80,285.03,280.59,284.71,281.59,242.58,,,,,,,278.66,273.54,289.89,284.82,278.59,283.92,293.20,295.14,293.92,287.26,291.79,284.83,288.06,282.32,275.53,264.07,258.33,263.20,253.86,195.09,237.29,212.36,273.60,267.50,250.21,240.86,269.66,266.41,205.41,201.99,276.83,200.93,252.63,259.25,268.57,299.51,292.09,,,,283.33,286.94,285.04,291.39,289.39,,,,,,265.08,287.12,298.14,296.89,,,
2015-03-09 21:59:30.556000,L8,239.78,221.90,207.49,246.27,264.33,278.68,290.47,282.29,288.60,288.93,283.49,297.54,299.81,220.19,170.90,261.23,265.55,272.64,272.80,270.03,272.72,268.76,268.39,269.69,271.08,267.60,253.31,240.86,249.74,179.00,270.18,269.51,279.29,242.88,,,273.68,274.60,273.66,274.34,166.08,223.55,234.01,233.72,234.07,286.17,290.16,295.26,297.48,299.03,300.12,302.12,293.46,298.19,296.46,290.93,,283.26,285.58,283.68,280.25,282.99,285.02,287.87,281.38,287.15,288.59,291.31,290.26,281.76,285.28,286.68,272.68,291.56,285.67,290.37,290.48,287.31,293.46,290.33,291.71,293.60,297.17,287.97,287.16,285.00,290.27,289.40,282.33,286.91,294.21,295.26,297.78,292.57,294.26,290.19,291.53,285.80,283.94,271.84,261.17,264.81,254.81,259.20,246.49,200.17,274.43,267.57,251.51,237.19,268.01,,279.55,225.69,277.64,205.69,256.33,261.90,270.06,302.27,301.22,291.70,,,286.29,290.45,283.39,293.37,292.29,299.69,297.06,300.70,296.39,284.02,284.56,290.66,298.48,299.09,197.35,,
2015-05-12 21:58:53.078000,L8,283.03,266.61,268.15,282.38,299.39,314.06,327.55,321.88,320.00,319.39,320.97,331.32,326.68,325.39,323.95,296.22,297.59,303.58,299.03,295.69,298.75,293.09,296.64,297.73,296.00,296.12,283.16,258.51,266.98,290.32,298.49,304.16,298.88,290.46,270.16,215.09,293.09,294.55,295.49,293.73,293.91,297.83,300.28,300.10,300.97,304.24,308.07,311.24,314.36,318.80,319.02,319.21,313.74,315.58,314.60,310.42,311.76,308.38,308.74,308.61,305.97,304.03,305.33,306.60,303.52,306.48,308.96,308.67,308.29,,,,,,,,,,,,,,,,,,193.68,222.61,285.98,297.40,278.48,310.44,295.42,305.40,309.81,314.89,314.13,306.28,301.17,291.97,283.07,285.91,275.33,271.68,251.61,216.95,300.91,296.75,286.76,273.75,297.26,299.43,302.74,294.77,297.41,243.95,274.35,282.99,288.83,319.11,319.85,312.71,309.17,306.23,302.59,302.81,307.06,310.25,252.05,,,,,,,213.03,320.66,285.95,189.15,,
2015-05-28 21:58:55.699000,L8,,,164.57,251.65,271.51,279.18,299.67,294.31,296.46,293.58,290.77,304.53,303.52,295.40,181.72,226.33,272.88,282.42,283.12,,281.69,278.13,279.66,279.91,279.30,278.50,261.93,234.24,230.91,,,,285.10,276.18,231.82,,281.75,281.13,279.74,283.19,281.58,286.06,288.14,292.34,289.70,297.22,300.56,305.28,308.64,308.75,310.38,311.40,304.79,307.93,308.10,274.63,301.33,293.42,296.33,297.42,261.24,290.80,292.77,296.47,291.70,298.48,299.36,298.52,299.19,292.59,295.39,297.98,278.89,300.31,296.92,301.61,301.04,293.67,304.41,298.51,296.07,301.11,308.02,277.95,297.14,296.01,302.91,295.44,294.61,298.25,301.34,305.18,305.21,301.89,303.81,297.43,297.75,292.23,290.17,275.49,265.55,271.60,261.90,266.66,242.30,201.51,282.01,277.38,258.92,,279.60,,,,286.19,224.76,262.47,267.86,277.74,307.55,310.11,301.43,,,297.47,301.89,292.14,304.81,301.22,310.92,309.72,310.82,302.95,297.16,290.96,302.00,310.03,308.72,170.22,,
2015-06-29 21:59:14.515000,L8,283.78,279.73,281.51,298.64,312.05,341.02,347.66,347.61,339.47,343.11,338.86,345.41,344.00,343.71,345.46,303.13,298.17,323.80,312.83,307.98,310.38,312.67,311.02,315.16,312.33,309.88,309.87,269.69,269.67,309.79,312.46,317.53,311.97,311.11,270.80,259.29,300.45,302.27,300.11,304.25,306.10,305.94,308.38,310.31,312.42,316.93,321.07,324.09,327.98,328.30,329.06,328.83,323.84,324.49,324.23,322.69,322.97,320.91,320.18,315.99,315.47,315.20,314.12,316.59,315.15,314.65,316.85,314.72,317.12,321.70,317.05,320.59,305.21,316.61,313.56,323.99,313.83,313.02,323.42,316.20,316.23,318.18,323.44,319.91,314.02,311.60,314.09,313.21,311.94,314.78,320.53,321.16,322.12,321.27,319.56,316.19,318.77,316.05,312.61,310.98,304.52,298.70,289.43,276.48,251.84,214.29,326.75,321.05,300.50,309.30,308.91,312.03,317.43,303.57,314.90,244.90,279.00,288.20,298.63,327.83,330.83,321.33,317.21,318.44,318.73,319.78,314.98,321.66,321.99,328.07,327.15,325.67,323.52,319.19,313.66,315.74,324.36,323.91,188.52,,
2015-08-16 21:59:34.814000,L8,246.55,178.37,213.99,253.74,268.52,285.60,295.63,293.63,296.09,283.85,292.60,301.96,304.41,295.30,181.02,266.50,276.43,280.38,238.20,255.17,231.50,276.99,279.25,275.75,276.16,274.10,261.76,236.51,232.81,264.67,241.79,283.24,283.33,274.74,,,278.92,280.79,279.14,280.49,279.24,281.83,287.67,289.55,289.46,294.06,296.10,302.95,301.11,307.12,306.46,308.18,300.21,263.43,299.25,268.01,293.35,291.46,294.15,290.91,286.06,288.40,289.65,292.59,288.75,295.16,292.84,295.23,296.02,287.62,292.57,297.55,278.34,298.65,286.15,298.95,295.61,286.19,294.18,286.38,291.33,293.54,300.75,280.71,289.37,289.29,294.91,291.79,290.02,295.75,297.85,302.09,301.72,301.23,302.12,294.52,296.87,288.47,288.04,273.98,259.32,266.86,260.79,261.50,238.43,197.21,279.60,277.29,267.87,252.14,277.71,,,,283.73,225.68,263.24,267.63,277.00,306.19,307.39,296.09,292.78,284.44,293.40,296.65,289.20,297.22,296.79,300.39,298.27,307.03,296.70,287.58,283.65,292.22,304.34,306.56,,,
2015-09-01 21:59:39.995000,L8,,,,,,250.32,232.61,280.21,283.24,178.42,274.92,292.45,288.87,205.36,,204.01,261.04,263.82,,,269.64,265.99,250.36,268.13,264.22,266.80,249.43,,,,,,278.26,251.33,,,269.73,271.41,265.30,261.21,266.76,271.58,271.00,278.77,274.60,281.99,285.52,294.72,295.37,296.05,,,,,,,,,,,,,263.71,287.45,275.48,289.78,285.41,284.59,290.14,271.12,238.56,282.79,234.41,281.72,262.24,283.27,244.22,241.39,261.38,,,,196.50,244.32,251.46,258.47,269.47,253.21,244.88,252.32,277.11,289.88,284.78,283.29,286.14,271.39,283.90,267.44,267.67,235.20,228.40,240.21,242.66,246.67,217.65,176.68,,,,,,,,,272.46,,253.61,249.37,268.04,,,,,,253.55,281.17,278.24,288.05,287.73,213.35,286.58,297.48,257.10,216.44,232.26,255.93,286.15,292.44,,,
2015-10-03 21:59:52.450000,L8,,,,,,383.90,481.81,344.93,312.51,463.70,324.40,389.85,366.39,346.89,343.91,303.13,298.90,299.36,557.04,492.69,468.46,439.07,334.98,306.20,284.04,278.45,273.63,240.12,249.73,292.17,322.38,323.08,317.01,395.31,316.68,223.76,306.29,336.09,381.87,451.93,530.38,298.71,301.93,300.39,300.74,307.51,303.12,300.79,304.08,309.82,318.97,313.24,311.23,315.32,314.83,304.80,308.77,301.99,297.07,292.53,291.72,289.33,293.42,298.04,300.62,300.71,295.54,300.05,297.94,301.49,301.48,305.02,294.14,305.55,302.61,308.21,306.77,302.80,304.51,304.57,308.73,304.82,312.83,303.10,304.10,305.20,312.55,302.74,358.48,317.09,312.28,311.93,316.73,314.51,314.87,310.89,309.02,305.16,300.54,289.84,287.68,288.20,263.21,244.78,263.26,,301.99,304.87,288.96,254.19,332.88,310.42,309.97,287.88,295.83,234.24,266.76,276.57,284.64,312.07,319.25,305.64,291.61,282.64,295.26,301.15,303.16,307.02,309.09,318.50,319.94,318.43,314.12,308.07,302.59,313.70,316.03,318.07,,,
2015-10-19 21:59:54.006000,L8,328.42,310.69,362.39,326.68,330.32,335.30,341.64,336.52,331.40,333.29,336.15,388.08,545.47,,,,,,311.68,344.16,314.40,340.96,314.76,312.67,309.20,310.14,302.77,287.24,303.61,306.09,302.43,303.42,304.13,299.31,283.64,315.00,305.89,332.23,337.70,339.60,338.47,347.80,319.41,329.22,323.02,332.98,344.90,348.46,342.23,350.78,359.05,342.65,343.42,357.25,340.50,343.40,330.36,352.99,328.87,314.59,317.87,322.42,325.66,333.73,325.52,330.25,323.49,333.51,336.20,338.96,341.25,324.22,321.15,341.47,328.60,326.45,326.85,324.89,326.19,322.82,321.24,330.75,336.52,350.41,323.75,321.55,327.22,325.17,334.43,334.03,332.54,344.92,359.05,387.87,400.56,393.86,394.43,375.90,368.38,362.34,348.43,340.40,327.17,304.35,271.87,229.76,,,515.67,307.15,321.03,306.89,307.21,296.82,303.83,282.35,337.96,337.58,306.06,357.45,350.40,349.66,321.05,322.81,342.44,326.64,320.47,327.58,329.17,335.14,329.75,326.18,323.63,319.70,315.44,323.90,357.36,356.93,195.40,,
2016-01-23 21:59:56.211000,L8,257.23,217.98,,246.53,267.83,275.56,288.42,280.52,283.86,269.58,285.51,298.28,294.23,290.73,,252.76,260.34,262.42,267.87,262.11,270.59,263.64,261.94,267.23,264.78,262.93,245.40,222.02,224.73,,,,272.68,259.11,,,167.09,198.75,201.64,211.23,212.27,271.29,272.15,278.28,276.46,278.19,284.42,290.61,294.30,293.38,294.36,293.38,286.89,291.53,286.16,282.09,,,,,,,,,264.25,279.33,282.95,279.12,282.12,267.22,278.32,280.57,263.82,282.62,272.29,283.19,270.96,270.65,283.37,271.64,273.48,215.73,206.18,247.01,277.03,275.74,286.28,276.25,267.60,274.46,281.29,284.94,285.28,283.46,287.37,279.19,283.38,276.97,275.20,264.34,251.96,256.83,248.57,249.53,226.99,182.42,261.64,,,,265.04,,,,269.87,170.45,245.84,249.13,262.78,291.37,293.92,,,,279.16,282.42,268.61,285.60,283.35,234.60,257.60,291.88,280.40,268.23,268.11,276.99,291.65,289.89,,,
2016-02-24 21:59:45.021000,L8,231.52,,,,248.26,264.17,287.90,280.44,281.02,269.35,281.17,293.25,290.17,196.57,,207.27,259.62,269.82,264.81,262.39,268.47,264.83,262.57,265.88,265.94,263.86,245.45,221.15,231.33,,,,270.86,213.49,,,193.75,200.64,210.27,218.93,213.61,272.64,274.41,277.05,276.75,280.00,287.86,291.92,293.39,294.42,294.82,292.93,286.45,291.44,286.94,,,,,,,,,,,,283.64,281.13,284.69,273.19,280.72,282.23,262.95,283.24,273.91,284.54,272.56,274.48,286.88,281.55,282.20,283.19,220.65,269.11,283.82,279.03,286.63,277.12,272.00,277.63,287.31,291.17,288.98,284.99,289.73,282.25,285.20,277.74,277.23,261.91,251.31,258.09,248.55,253.73,230.16,182.93,266.08,,,,,,,,271.80,183.37,249.41,257.33,195.83,298.18,294.40,,,,280.26,283.80,272.49,288.91,284.08,249.40,280.52,294.40,284.59,277.65,270.51,278.84,292.78,291.12,,,
2016-03-11 21:59:42.538000,L8,321.63,352.89,270.66,289.58,312.93,309.25,335.05,311.27,302.51,306.74,309.47,324.98,332.50,331.75,319.15,286.49,283.36,291.75,296.87,284.36,287.23,283.51,284.71,287.70,284.89,279.34,268.01,253.29,261.40,277.71,285.31,289.11,287.95,280.76,255.31,208.89,279.55,283.95,284.69,287.08,285.02,290.29,291.51,297.11,293.82,295.67,305.21,310.34,307.66,312.68,309.75,311.21,305.18,302.47,306.10,300.39,298.20,297.41,297.04,296.41,297.63,291.35,293.84,295.93,289.38,293.61,295.35,299.89,299.36,297.42,296.79,297.95,285.77,297.88,296.14,300.97,299.46,295.40,305.69,303.96,309.73,301.33,314.84,304.04,300.58,297.45,299.35,302.83,283.93,300.08,312.53,308.88,,,221.48,235.43,225.69,219.14,225.86,218.97,268.02,284.06,283.19,272.27,246.95,172.10,289.80,284.31,286.26,266.97,282.50,289.84,294.33,285.55,289.78,230.68,265.51,273.34,281.59,313.54,314.69,300.55,297.12,295.47,296.71,301.55,297.32,301.19,299.97,314.13,310.66,313.46,311.36,299.61,294.39,303.35,,,,,
2016-05-14 21:59:24.184000,L8,,,165.41,250.91,269.04,259.00,299.30,295.82,293.98,293.53,292.79,302.51,303.54,298.00,180.30,261.37,272.55,277.46,278.82,274.64,278.56,274.49,276.21,272.95,275.79,275.66,258.17,232.37,251.09,,,,282.40,,,,276.35,278.36,280.75,281.94,279.41,281.50,285.05,290.65,288.78,289.50,297.75,304.20,301.95,307.59,304.00,304.66,302.38,301.59,299.85,298.22,296.61,291.00,,,293.30,288.18,289.52,291.77,276.11,291.69,291.21,293.14,295.02,226.53,292.78,226.34,206.49,205.82,205.81,215.19,233.77,229.50,231.40,294.16,300.74,294.71,230.04,282.14,288.78,289.93,293.89,290.87,284.30,292.23,298.02,299.46,300.81,296.85,299.06,293.81,295.35,287.22,287.33,271.01,262.10,268.93,256.61,266.11,237.09,190.80,,,,,274.21,,,,280.74,188.78,256.27,263.81,274.58,307.22,305.66,294.29,,,292.47,205.45,214.97,214.02,229.13,307.10,297.92,303.56,297.63,292.76,283.12,291.69,302.50,302.15,,,
2016-06-15 21:59:33.099000,L8,249.38,194.50,214.61,257.24,276.43,293.85,306.80,302.41,297.93,297.20,297.68,309.19,309.59,274.34,197.63,228.44,275.54,288.02,285.09,279.12,283.60,281.06,282.57,282.35,282.98,280.24,264.89,244.69,257.27,279.19,281.77,287.31,286.01,273.91,241.20,195.89,176.86,210.53,199.47,225.95,228.06,289.58,293.26,293.95,292.16,297.78,304.79,307.86,308.24,311.47,313.36,312.97,306.34,307.88,308.49,302.26,299.78,296.71,297.51,296.84,177.47,231.87,246.70,169.82,259.16,231.49,298.48,296.89,293.60,290.18,291.58,294.73,270.54,297.99,296.10,303.73,301.81,298.12,304.05,303.74,302.96,298.34,279.89,234.57,299.10,298.83,301.43,299.10,292.93,297.65,308.43,306.04,310.82,302.08,303.54,301.41,301.61,291.85,292.23,275.88,266.08,277.28,265.43,268.24,240.90,196.41,284.35,284.69,270.17,260.34,280.88,197.42,272.30,276.88,287.80,217.01,262.81,273.76,208.19,315.54,313.02,299.24,295.96,291.09,298.89,204.48,293.44,300.30,223.78,309.96,308.58,311.27,303.65,301.07,293.20,301.26,310.69,312.91,162.69,,
2016-07-01 21:59:42.515000,L8,,,,,272.01,266.15,300.86,295.73,293.18,290.17,292.73,306.73,278.50,298.77,183.37,,,,282.40,,281.07,279.12,280.63,278.94,277.94,222.56,260.46,234.83,247.64,,,,283.88,,,,282.04,281.31,281.39,284.17,281.39,286.74,290.83,292.92,291.42,294.40,301.53,306.16,306.27,308.44,311.80,311.82,303.30,308.16,273.83,300.36,,292.68,297.05,292.37,,,,,275.74,296.96,298.45,298.19,298.75,293.00,295.24,296.92,272.20,297.83,294.37,300.23,299.53,289.45,302.15,301.76,298.94,304.70,309.03,292.39,289.68,289.56,294.32,292.93,287.73,293.92,298.04,303.77,303.85,297.86,300.83,294.31,294.94,289.22,286.67,268.30,261.21,269.99,258.07,266.84,235.41,188.49,274.44,279.18,264.41,,277.02,,,,204.56,178.98,257.12,263.22,277.97,311.39,308.46,298.52,,,297.13,301.34,289.50,303.23,301.62,310.78,308.30,309.42,298.26,296.90,282.12,292.16,307.63,304.05,,,
2016-07-17 21:59:49.332000,L8,282.10,270.81,274.43,293.10,313.10,330.66,341.72,337.95,334.33,341.76,339.33,344.56,343.50,342.51,337.96,299.82,297.10,300.04,317.70,302.11,316.90,303.62,313.29,316.01,310.67,312.56,287.38,267.77,274.33,294.93,309.13,318.99,306.64,287.14,277.02,221.38,299.12,302.97,299.58,306.16,299.60,316.42,306.95,313.80,313.86,312.82,318.40,325.08,329.25,331.38,331.15,326.33,324.53,328.10,325.93,326.10,324.89,320.23,320.42,320.69,317.99,317.93,315.53,317.05,316.18,319.75,318.84,314.99,318.73,314.71,315.56,322.40,301.88,314.78,313.13,315.64,311.68,310.71,320.74,315.68,326.96,325.88,324.77,318.36,311.51,311.75,315.60,313.42,306.94,309.49,318.10,321.56,324.53,323.81,323.40,322.49,322.58,317.16,313.76,308.94,303.91,296.22,284.47,282.92,251.73,212.71,303.83,304.38,311.01,265.83,312.94,305.73,310.00,299.84,301.59,240.88,278.56,287.32,297.42,327.02,331.36,324.02,321.09,321.30,319.69,319.60,314.38,319.86,334.56,326.44,322.67,321.49,320.44,318.08,309.18,313.27,321.70,322.76,171.57,,
2016-08-18 21:59:57.052000,L8,283.84,272.72,261.99,278.72,287.69,304.23,312.29,310.72,305.48,306.15,307.22,316.79,320.71,318.98,306.83,285.09,286.45,295.10,291.80,287.36,289.91,287.74,289.40,287.53,289.59,287.06,275.89,254.20,266.20,287.52,290.85,295.23,292.86,283.60,269.38,211.96,290.69,287.66,292.68,291.18,288.70,294.82,298.05,301.40,303.09,307.65,311.86,314.21,319.75,318.08,313.54,321.33,311.57,308.30,298.24,300.18,179.96,,,,,,,,,,,,,287.55,286.51,293.25,237.00,,,,244.35,296.46,304.43,298.15,306.85,304.19,240.44,207.14,,,,,,,,,,,,,,,,,,,,,,,293.74,291.34,286.92,259.45,290.14,299.15,299.36,291.55,295.36,239.81,269.69,282.07,285.60,319.70,314.01,,,,209.48,198.05,290.47,304.99,303.02,235.33,299.01,269.44,,,,,230.19,301.93,,,
2016-11-22 22:00:11.776000,L8,284.59,269.04,263.10,277.10,299.00,319.62,324.04,322.19,313.40,314.75,318.67,325.87,326.76,325.30,324.52,282.83,305.81,303.68,297.79,295.05,293.82,293.85,294.68,296.11,297.25,297.05,286.45,252.60,266.70,295.14,291.32,302.07,301.26,286.97,282.64,251.35,291.39,292.35,292.98,293.57,293.93,296.70,301.04,298.87,301.28,303.98,308.51,311.81,314.87,318.98,318.04,312.11,312.36,313.70,313.13,306.29,307.21,302.08,301.34,300.05,301.04,295.11,297.28,297.94,297.30,301.12,302.17,301.47,304.54,303.89,303.41,304.62,299.28,305.05,305.53,305.66,305.60,304.00,304.29,306.17,306.98,309.29,315.17,315.36,305.85,306.82,309.82,308.55,307.23,307.65,313.49,313.36,316.74,317.59,315.92,312.36,311.67,308.70,306.57,300.02,290.53,289.36,283.02,272.61,248.68,204.83,304.37,299.50,289.81,267.45,288.98,301.99,305.62,289.17,298.43,235.34,271.32,278.56,286.75,320.86,319.64,305.60,298.71,297.38,304.11,306.24,305.27,308.64,306.23,320.06,318.00,316.33,312.51,309.00,300.32,308.54,319.25,319.72,172.71,,
2016-12-24 22:00:05.447000,L8,335.99,269.65,269.69,283.43,297.64,320.43,306.43,320.87,290.24,293.13,301.63,303.24,253.01,234.79,276.70,281.42,269.81,252.47,,,,,,,,,,,,,,287.13,286.07,280.17,247.77,205.02,278.01,278.87,282.74,284.26,282.14,286.34,289.04,288.06,287.66,283.23,293.26,299.71,279.29,,,,,,,,,,,,,,232.07,294.72,283.80,286.79,284.20,292.13,291.06,292.75,293.69,294.68,284.41,293.06,292.86,296.02,293.80,291.18,295.79,295.21,296.62,297.81,303.15,297.02,291.75,291.33,295.62,294.06,288.97,294.64,300.78,303.67,305.09,304.32,304.18,301.10,300.88,295.43,293.73,282.43,272.63,275.44,264.14,263.88,235.62,194.34,177.53,,,,,290.67,289.50,281.49,287.29,226.30,260.19,266.76,277.93,291.70,300.20,,,,279.88,288.29,295.56,297.71,297.62,304.64,303.55,306.20,301.68,293.56,282.37,293.81,306.06,306.64,162.74,,
