dates,satname,nzd0521-0000,nzd0521-0001,nzd0521-0002,nzd0521-0003,nzd0521-0004,nzd0521-0005,nzd0521-0006,nzd0521-0007,nzd0521-0008,nzd0521-0009,nzd0521-0010,nzd0521-0011,nzd0521-0012,nzd0521-0013,nzd0521-0014,nzd0521-0015,nzd0521-0016,nzd0521-0017,nzd0521-0018,nzd0521-0019,nzd0521-0020,nzd0521-0021,nzd0521-0022,nzd0521-0023,nzd0521-0024,nzd0521-0025,nzd0521-0026,nzd0521-0027,nzd0521-0028,nzd0521-0029,nzd0521-0030,nzd0521-0031,nzd0521-0032,nzd0521-0033,nzd0521-0034,nzd0521-0035,nzd0521-0036,nzd0521-0037,nzd0521-0038,nzd0521-0039,nzd0521-0040,nzd0521-0041,nzd0521-0042,nzd0521-0043,nzd0521-0044,nzd0521-0045,nzd0521-0046,nzd0521-0047,nzd0521-0048,nzd0521-0049,nzd0521-0050,nzd0521-0051,nzd0521-0052,nzd0521-0053,nzd0521-0054,nzd0521-0055,nzd0521-0056,nzd0521-0057,nzd0521-0058,nzd0521-0059,nzd0521-0060,nzd0521-0061,nzd0521-0062,nzd0521-0063,nzd0521-0064,nzd0521-0065,nzd0521-0066,nzd0521-0067,nzd0521-0068,nzd0521-0069,nzd0521-0070,nzd0521-0071,nzd0521-0072,nzd0521-0073,nzd0521-0074,nzd0521-0075,nzd0521-0076,nzd0521-0077,nzd0521-0078,nzd0521-0079,nzd0521-0080,nzd0521-0081,nzd0521-0082,nzd0521-0083,nzd0521-0084,nzd0521-0085,nzd0521-0086,nzd0521-0087,nzd0521-0088,nzd0521-0089,nzd0521-0090,nzd0521-0091,nzd0521-0092,nzd0521-0093,nzd0521-0094,nzd0521-0095,nzd0521-0096,nzd0521-0097,nzd0521-0098,nzd0521-0099,nzd0521-0100
2013-06-05 22:16:38.960000,L8,,,,362.84,355.43,342.81,345.82,346.38,362.51,364.35,356.11,302.18,335.19,355.90,371.65,377.32,373.30,365.40,363.84,358.42,361.15,360.71,358.64,353.17,357.65,355.97,355.65,355.70,354.95,348.49,347.07,337.62,327.19,319.15,311.77,301.67,312.32,328.81,328.22,324.85,318.01,316.77,324.87,322.55,320.29,323.12,326.75,314.21,307.46,303.92,306.94,304.08,311.26,308.28,305.10,295.30,291.51,271.18,300.78,309.15,312.71,319.39,317.73,313.70,308.33,296.68,295.39,278.17,275.38,268.83,261.26,255.40,233.38,205.09,176.08,254.06,281.01,323.78,339.27,347.63,342.33,343.67,358.83,365.75,368.89,367.91,370.50,366.82,369.80,363.23,356.87,351.54,354.77,364.24,372.66,386.91,402.97,410.38,405.84,410.47,403.35
2013-06-28 22:22:44.910000,L8,,,,,,,,,,,,,,,,,,,,,185.93,242.57,234.52,221.92,204.78,190.11,295.91,287.98,285.56,311.67,302.79,309.01,292.66,287.27,277.03,258.58,285.28,314.08,312.30,311.26,304.90,302.54,313.60,312.75,308.37,309.58,310.20,300.93,297.27,291.74,292.33,273.76,,,,,,,,,,,146.82,177.78,188.76,206.41,216.95,219.67,236.57,234.09,223.24,198.30,,,,,,,,,,,,,,,198.02,231.63,219.32,226.01,278.18,230.34,204.05,252.38,216.17,217.67,289.70,343.47,348.44,379.22,376.22
2013-07-07 22:16:35.929000,L8,,,,,334.87,280.30,326.85,326.88,343.55,350.82,327.33,,309.96,329.35,319.99,,,,,,,,241.01,219.73,164.24,160.14,209.04,171.60,153.14,210.10,242.08,191.31,220.94,152.27,194.85,186.84,182.11,209.64,,,293.53,294.61,305.19,303.52,301.73,302.34,305.67,271.81,291.62,285.21,220.17,205.80,,,,,,,,,,,,177.43,192.89,220.06,262.49,236.20,255.51,242.62,241.83,220.90,179.83,161.71,,,,,224.03,242.83,228.55,240.70,249.02,261.70,291.36,296.83,329.21,313.93,309.74,298.16,291.77,311.48,307.94,340.43,159.81,162.65,197.74,179.70,210.21,165.61,161.27
2013-07-23 22:16:34.633000,L8,,,,,336.77,328.19,329.95,330.47,346.19,351.87,336.38,,318.14,337.56,352.36,355.59,352.99,334.61,343.12,287.40,142.43,254.64,252.28,237.91,179.24,157.46,281.10,253.03,244.40,225.91,243.53,190.63,269.82,228.80,204.03,186.48,216.07,305.83,257.56,264.27,260.06,260.36,260.87,305.70,304.51,305.83,306.31,297.49,292.18,289.61,293.45,278.78,,183.48,236.65,260.23,265.07,248.82,281.97,296.27,301.58,304.81,302.41,297.79,292.37,277.08,265.03,254.59,256.89,243.63,243.00,227.89,181.03,167.33,,195.88,199.72,288.08,319.74,326.92,318.72,315.60,341.23,348.81,351.29,350.89,349.18,347.90,351.11,349.78,338.27,334.85,337.21,348.14,354.21,370.33,312.20,392.47,384.73,384.26,373.84
2013-09-25 22:16:28.938000,L8,,,,,346.88,340.39,341.11,343.78,353.43,361.61,353.09,309.41,330.60,348.52,365.76,371.80,366.22,355.73,359.24,347.89,348.16,342.54,338.12,339.81,339.20,342.38,342.90,342.60,339.31,332.66,332.13,325.05,312.12,305.73,304.17,278.82,296.68,320.12,319.09,314.94,310.22,308.54,318.63,316.76,314.70,316.49,316.95,307.68,302.60,300.35,303.13,298.70,308.63,305.28,298.44,281.24,277.97,262.15,297.26,308.05,311.81,314.63,319.92,312.29,299.70,288.27,280.04,268.75,266.87,250.74,253.38,244.29,192.12,186.85,153.60,208.25,220.91,310.74,332.49,340.81,334.20,335.06,353.11,361.77,364.83,364.06,362.28,363.18,370.49,364.24,352.35,346.81,351.45,357.80,363.61,377.72,390.81,403.28,389.98,381.20,379.32
2013-10-02 22:22:40.460000,L8,,,,,350.66,343.38,344.49,346.04,358.19,365.49,357.30,311.46,332.59,351.19,368.53,373.75,369.78,359.98,361.80,352.78,351.07,345.42,340.48,343.76,342.56,344.24,345.07,343.34,340.61,336.12,335.45,326.99,314.39,308.52,306.17,276.49,302.45,322.71,322.60,319.07,313.15,312.74,321.51,319.65,319.01,319.09,319.67,312.18,306.10,303.79,307.09,303.15,311.06,308.01,303.51,286.70,279.89,269.55,301.54,311.94,315.53,318.70,319.21,313.70,304.46,293.40,286.13,274.58,272.28,257.67,257.79,248.36,197.51,190.74,148.32,214.69,243.42,313.82,335.88,342.77,338.33,339.70,358.27,365.66,368.01,368.02,367.95,367.77,372.65,366.15,355.33,354.19,355.88,361.81,367.94,379.25,390.15,397.76,388.00,382.82,381.05
2013-10-11 22:16:29.291000,L8,,,,279.90,344.21,343.73,344.57,347.82,356.76,365.64,354.61,316.69,328.43,343.99,366.21,373.00,368.98,357.44,359.51,348.53,347.14,340.42,329.75,326.94,318.12,330.49,325.58,284.74,351.07,326.59,320.39,312.30,280.28,303.14,303.97,281.02,290.45,306.56,309.89,313.37,308.61,302.35,317.52,315.11,293.21,310.46,312.68,283.46,291.40,341.80,340.07,306.99,279.37,271.39,304.23,288.37,282.45,267.17,295.56,310.14,320.33,317.29,317.38,315.98,302.07,290.50,280.06,272.84,266.43,250.34,252.53,242.26,196.07,195.00,165.03,200.84,202.07,300.73,327.15,338.86,336.11,331.14,353.24,362.85,366.02,365.94,367.29,366.15,367.18,362.10,352.41,346.58,352.04,358.84,365.85,377.19,389.72,394.35,383.13,379.74,376.08
2013-10-18 22:22:37.411000,L8,,,,146.77,347.64,341.12,347.70,345.90,353.63,367.37,352.24,266.28,323.95,343.18,361.34,368.20,363.29,352.57,355.50,344.21,342.76,335.98,317.89,334.61,334.64,336.52,338.95,333.36,327.41,321.64,325.82,312.09,297.55,296.13,297.02,270.24,291.10,319.09,318.31,317.83,312.60,311.53,319.81,318.37,318.46,321.32,321.16,312.34,306.24,304.76,307.07,302.70,311.51,308.25,301.02,291.26,284.51,274.75,305.94,315.55,320.91,322.77,323.33,317.93,306.87,297.39,290.60,278.16,272.53,283.41,260.22,258.83,202.87,198.86,179.65,222.79,259.14,323.69,339.34,350.03,343.50,345.08,362.68,369.18,376.29,371.73,372.59,375.09,373.53,368.31,359.40,356.28,360.17,366.19,374.82,384.49,398.86,403.78,389.02,384.43,380.35
2013-10-27 22:16:19.549000,L8,,,,,348.08,343.03,343.82,346.95,357.93,366.25,356.70,313.99,331.44,348.94,366.88,374.41,370.09,356.62,361.30,350.68,347.65,341.99,339.71,343.09,342.44,343.01,343.88,342.30,336.42,332.72,334.18,326.44,315.53,306.98,304.72,281.45,303.27,324.29,324.17,320.92,315.37,315.10,324.88,321.82,322.87,323.57,325.50,316.28,311.36,306.97,310.09,304.95,313.59,309.52,305.37,290.99,284.64,273.45,301.93,311.73,316.63,317.09,318.85,313.53,306.39,296.57,287.26,275.01,269.27,259.64,259.71,253.76,233.85,198.48,199.14,219.79,247.11,320.51,340.81,346.67,349.88,349.51,364.52,371.09,378.83,370.81,372.98,376.59,386.10,395.34,378.80,368.46,459.81,463.36,423.68,453.08,,,,,
2013-11-12 22:16:19.914000,L8,,,,,348.62,341.14,342.87,346.80,356.86,366.02,357.25,311.64,331.23,350.26,369.05,374.34,370.02,359.32,362.43,351.67,349.30,342.68,336.99,341.46,341.74,341.43,343.28,342.18,338.29,332.25,333.19,323.68,313.61,306.00,305.08,276.19,298.53,323.29,323.65,318.28,314.34,313.99,321.97,319.12,319.65,320.18,319.16,311.09,304.95,303.53,308.15,302.66,311.83,307.88,302.44,289.82,282.97,266.79,302.01,309.77,315.09,318.98,322.91,314.83,305.98,294.20,283.83,274.73,270.95,255.06,257.94,250.33,198.92,197.14,149.25,215.73,248.43,315.60,338.10,344.12,340.75,341.33,360.00,365.92,368.79,369.26,368.51,365.79,370.25,364.90,356.16,354.13,356.87,363.45,367.62,380.69,391.74,397.16,388.04,382.08,379.78
2013-11-19 22:22:25.407000,L8,,,,,351.26,344.18,345.72,350.16,361.09,367.66,359.49,312.74,332.61,350.59,370.95,375.42,371.37,360.33,363.54,353.71,350.94,344.37,339.95,343.08,342.29,342.78,344.36,344.02,338.19,336.44,334.15,325.51,314.68,306.67,307.73,281.50,298.88,324.57,324.49,320.38,315.73,315.06,323.10,320.08,320.80,320.98,320.08,312.62,307.70,304.12,307.95,304.19,313.30,308.12,303.57,291.82,288.37,266.14,302.80,313.13,320.49,320.53,320.82,316.91,306.90,296.55,289.53,275.47,269.87,256.46,258.40,253.59,200.71,199.09,157.08,216.86,253.05,322.76,339.72,347.40,343.67,346.26,361.09,368.82,373.84,370.48,370.86,368.59,371.21,368.43,358.14,353.79,355.80,363.80,367.99,378.36,391.38,397.41,388.93,381.67,380.39
2013-12-30 22:16:01.055000,L8,,,,,354.82,343.31,346.53,349.08,359.92,366.16,371.26,317.88,331.35,351.67,372.07,380.06,370.87,471.20,363.59,369.12,362.07,388.47,407.51,348.00,345.83,340.08,327.44,276.32,313.67,280.80,275.76,289.54,261.48,203.63,198.82,246.40,294.92,266.48,179.27,150.76,,,,,,,203.14,246.26,152.48,213.69,257.89,354.11,391.05,323.82,300.25,288.41,279.07,266.38,300.23,308.22,312.17,315.12,315.39,310.50,303.29,287.56,282.43,278.41,274.96,261.77,263.00,277.67,219.45,207.96,175.58,224.71,262.83,327.03,344.01,354.98,353.04,354.24,368.19,375.79,376.42,377.01,376.45,371.67,374.32,368.66,359.48,355.90,359.66,363.94,371.42,379.65,392.26,400.68,394.04,386.63,384.27
2014-02-23 22:21:32.043000,L8,,,,368.97,364.22,356.56,358.40,366.17,370.71,376.68,367.93,323.05,351.13,386.12,385.85,404.22,390.24,396.20,396.05,400.17,364.65,365.97,360.61,360.52,363.07,364.58,362.63,358.81,358.52,354.20,348.50,342.90,351.15,325.79,321.08,309.16,319.19,338.73,370.37,360.55,327.00,345.46,354.31,359.77,349.69,350.90,354.38,346.96,342.89,343.86,314.74,314.19,320.30,352.17,317.08,310.26,296.80,314.64,317.41,320.00,320.96,326.55,322.47,321.75,322.27,332.45,340.04,313.46,304.67,293.06,298.26,289.25,240.00,213.36,194.03,283.01,305.38,355.22,379.69,390.57,370.02,360.09,388.58,388.98,392.72,393.85,388.43,385.10,392.14,375.60,363.19,356.66,369.43,372.00,378.34,396.02,402.13,403.46,397.68,394.98,392.68
2014-03-11 22:21:19.920000,L8,,,,,352.24,467.44,465.40,449.29,360.11,366.30,462.09,446.76,443.63,349.84,367.90,372.67,370.62,360.66,361.95,353.17,353.23,349.40,345.12,345.81,345.57,345.81,347.36,348.63,344.61,342.95,340.09,329.34,317.58,310.98,307.63,291.79,304.78,325.79,324.14,319.57,316.27,314.15,321.30,319.87,317.60,318.76,318.46,308.47,304.35,303.12,306.85,302.76,312.30,307.66,304.24,292.67,287.29,262.52,299.05,308.39,311.77,317.72,318.15,313.26,307.18,288.86,286.43,270.44,264.40,249.53,256.17,254.88,218.69,205.00,172.39,209.61,221.40,314.97,336.88,346.54,345.08,347.24,359.32,366.48,370.93,371.31,371.24,370.29,367.81,362.01,354.03,353.23,355.95,360.68,365.68,375.60,385.72,389.23,386.83,384.51,380.58
2014-03-20 22:15:01.497000,L8,,,,,351.75,341.31,344.74,346.05,357.87,363.82,452.72,444.42,424.13,512.87,366.52,370.49,368.64,359.06,361.02,351.11,351.31,346.29,342.64,341.80,343.62,345.54,344.69,346.11,343.28,336.86,336.53,329.25,315.61,310.46,306.46,290.53,301.91,323.95,321.57,317.93,314.54,312.78,319.63,318.57,316.81,316.09,315.84,308.05,302.77,300.94,304.71,302.20,310.47,306.32,302.46,289.57,283.62,263.73,299.59,308.93,311.96,317.66,317.40,312.10,304.58,287.91,285.02,270.48,263.81,250.66,250.59,246.14,188.16,201.17,151.17,238.07,133.24,312.68,333.70,343.13,341.41,343.47,357.17,365.29,367.12,368.78,369.97,366.59,366.34,359.21,354.01,351.56,355.31,362.07,365.67,377.38,383.34,388.03,384.29,382.16,381.24
2014-04-21 22:14:29.865000,L8,,,,,325.56,273.26,322.87,326.57,338.46,343.81,265.46,,,,,,198.23,194.52,172.09,142.12,,,,164.12,169.26,156.67,160.07,165.88,152.29,172.11,222.21,171.45,145.14,144.99,142.30,179.40,175.30,,,,,193.94,210.38,205.83,206.59,198.14,203.13,204.59,186.84,190.44,211.78,,,,,,,244.30,271.52,292.15,293.79,239.24,234.45,292.17,282.77,267.55,255.48,247.97,244.44,235.22,229.15,210.14,166.57,149.93,,,181.80,267.25,223.79,309.95,306.67,266.18,277.34,279.14,186.30,258.17,330.12,346.84,341.53,305.45,309.95,323.94,331.20,339.40,341.95,354.53,362.04,276.76,201.53,160.39,
2014-05-30 22:20:22.872000,L8,,,,347.10,355.55,457.52,442.95,441.47,358.22,436.42,455.23,447.58,503.14,517.36,366.94,371.15,368.56,360.98,361.52,354.35,352.46,351.38,351.29,349.91,349.64,349.95,349.05,348.46,350.26,343.93,340.06,330.69,317.79,312.57,306.14,289.97,307.08,326.05,323.55,317.70,314.40,314.28,321.01,320.20,320.46,319.82,317.90,308.97,304.11,302.44,306.34,305.16,311.38,306.97,304.29,293.94,283.50,268.39,299.86,309.40,311.16,313.76,315.27,310.39,302.44,287.85,285.26,273.38,268.94,249.94,250.48,245.92,196.22,183.44,145.97,256.98,276.79,315.32,337.53,344.86,344.45,341.31,361.46,366.30,370.10,370.06,372.67,370.76,370.86,365.33,351.17,347.35,350.83,355.90,352.39,364.49,384.02,390.41,379.03,385.70,379.77
2014-07-17 22:20:39.943000,L8,,,,338.81,357.03,343.21,346.33,347.00,362.89,364.51,355.68,260.03,329.67,352.74,368.96,374.18,371.64,364.78,363.68,357.06,354.19,352.62,353.58,351.69,354.88,353.50,350.86,354.20,353.20,344.93,342.53,333.92,322.66,315.88,308.55,284.35,307.97,327.92,327.17,321.88,315.97,316.16,324.66,324.61,321.59,321.63,322.08,311.74,305.85,305.46,309.84,307.50,313.24,310.08,307.19,294.86,289.69,269.71,302.46,309.96,312.01,315.93,316.80,312.67,305.74,291.08,287.83,278.89,267.36,252.40,252.08,249.39,194.86,208.68,152.69,256.61,247.15,316.27,338.50,350.52,345.20,340.62,358.62,367.23,369.74,371.15,374.58,369.57,371.08,360.14,347.56,346.56,344.43,350.88,353.80,363.67,380.59,385.98,359.05,383.46,360.32
2014-08-02 22:20:46.799000,L8,,,,,265.57,324.61,322.76,330.53,345.14,350.45,328.59,,,,,,251.59,220.19,201.61,219.46,207.76,,233.93,214.68,177.66,161.52,161.95,169.95,239.15,224.64,238.91,189.83,154.23,150.04,144.75,183.36,180.43,189.66,,,,205.76,223.76,220.65,234.28,228.15,235.17,216.84,216.99,208.41,216.67,204.37,,,,,199.94,247.71,281.70,245.31,297.91,244.53,233.08,295.70,287.17,274.78,265.75,254.51,252.18,238.33,234.80,220.44,175.08,158.95,,,,,314.62,327.94,325.12,272.17,260.53,261.73,299.97,304.28,343.39,346.13,343.55,341.66,301.95,326.26,318.82,334.24,335.47,339.38,268.40,197.30,204.84,180.18,216.37
2014-08-11 22:14:39.696000,L8,,,466.39,468.87,499.67,449.66,442.72,432.99,422.17,404.77,448.97,459.33,423.29,502.35,368.99,373.04,370.20,364.37,363.03,356.35,354.21,350.72,352.07,349.58,348.38,351.87,349.31,351.50,349.17,345.40,340.33,331.64,318.78,312.56,305.34,282.83,308.33,326.58,325.88,319.29,315.77,314.38,323.24,323.01,320.60,320.35,319.78,311.09,305.84,303.68,307.30,304.96,311.98,308.34,305.69,292.34,286.35,271.36,302.11,310.09,311.97,313.86,313.71,309.24,306.05,289.85,290.90,278.38,272.66,262.23,257.28,251.27,198.51,211.06,163.67,252.40,257.10,323.46,340.51,353.99,344.90,343.21,358.77,367.81,369.34,369.94,370.96,369.89,366.36,356.17,346.67,343.25,345.17,349.64,352.65,358.16,375.28,383.09,360.18,368.56,361.73
2014-08-18 22:20:51.886000,L8,,,,346.29,352.54,342.83,343.43,344.73,358.03,364.72,354.87,265.65,329.23,349.30,368.39,371.34,368.97,362.67,362.87,355.82,352.40,350.71,349.29,348.40,347.72,347.95,348.59,348.91,347.24,343.43,338.35,329.65,318.17,310.67,306.12,278.90,308.06,324.28,323.20,318.37,314.69,313.87,322.44,318.95,319.16,319.32,318.41,310.55,305.73,301.50,311.39,303.51,311.10,308.85,301.95,288.19,288.50,263.99,299.29,308.24,310.38,313.82,313.76,310.48,302.86,291.83,284.86,276.56,266.64,252.77,252.24,246.55,193.74,190.00,159.23,216.91,225.34,311.95,336.68,345.39,341.59,337.56,355.96,366.21,369.83,367.59,369.52,367.49,369.43,353.16,346.43,349.47,345.93,345.53,346.97,353.33,370.74,379.02,336.31,362.68,357.57
2014-09-19 22:20:54.477000,L8,,,,283.00,354.17,347.40,347.46,347.72,360.17,365.07,355.25,274.40,329.70,350.78,368.33,372.32,371.88,363.22,366.64,357.23,352.21,347.36,344.54,345.94,346.03,347.97,346.90,347.55,344.51,341.51,337.39,328.70,318.23,310.46,305.68,284.76,303.82,326.46,325.58,324.01,317.49,317.28,324.39,321.89,321.72,321.32,320.49,313.35,308.43,304.05,312.63,305.01,314.06,309.46,306.11,292.36,287.04,268.40,304.27,312.55,316.50,319.81,319.98,315.26,306.20,295.75,289.09,280.11,268.09,257.64,256.58,248.80,198.65,192.26,155.40,238.44,251.75,322.34,345.39,353.87,345.28,343.73,360.66,370.01,372.54,372.08,374.60,369.82,369.86,353.30,346.14,340.45,341.87,344.70,355.49,355.07,376.83,388.63,337.87,352.24,364.33
2014-09-28 22:14:44.621000,L8,,,,,350.87,425.44,447.10,434.23,357.63,361.51,355.19,290.26,328.05,348.07,366.11,370.95,369.31,357.99,363.33,351.22,349.42,344.08,341.76,342.01,342.24,344.82,344.79,346.31,340.63,338.43,335.13,327.19,315.06,307.21,304.00,284.09,302.19,323.75,321.63,317.25,315.18,312.91,321.87,319.12,318.40,318.39,319.28,310.90,303.87,301.72,306.88,302.12,311.25,306.94,301.09,287.82,280.24,263.12,299.89,308.79,311.27,314.50,315.63,310.12,302.82,287.45,284.45,272.59,264.05,252.34,252.38,245.08,190.49,188.55,150.95,244.84,248.01,313.62,338.39,348.08,344.21,341.00,357.89,366.43,370.04,371.16,370.76,367.67,364.31,350.31,344.07,338.90,340.96,346.99,358.27,345.42,371.21,380.79,336.55,341.26,357.61
2014-11-06 22:21:01.126000,L8,,,,295.17,354.43,446.70,447.21,394.20,396.39,373.62,408.20,449.58,424.65,511.66,369.70,375.22,372.99,365.06,364.97,356.13,352.66,346.79,346.20,346.28,346.78,347.62,347.50,347.31,344.65,342.51,336.87,328.51,317.63,309.80,307.29,290.15,304.11,327.36,327.09,323.02,317.27,317.06,324.47,323.46,329.09,339.28,334.84,325.85,309.40,306.39,315.13,315.18,319.02,308.95,310.69,298.67,290.88,273.16,302.65,311.16,315.93,319.96,322.67,320.56,310.14,299.61,293.46,316.11,275.58,272.99,257.08,255.18,214.06,209.08,176.96,249.92,256.46,324.08,344.72,351.13,345.85,349.72,368.84,373.74,377.93,377.94,382.64,423.02,451.82,411.77,405.93,408.05,415.16,416.96,432.66,431.29,412.18,401.37,424.84,399.85,440.78
2014-11-15 22:14:49.314000,L8,184.00,157.77,177.13,239.91,373.37,359.09,368.58,377.59,384.51,395.26,396.36,386.38,411.24,409.58,414.74,409.65,404.12,402.53,397.53,397.58,399.10,437.47,415.18,413.83,421.03,429.70,435.41,434.20,479.86,494.92,493.34,459.21,390.63,377.38,373.07,385.71,374.34,372.24,354.60,353.57,360.84,356.04,360.05,407.70,401.76,406.93,414.03,371.96,390.29,408.06,384.64,357.33,391.04,392.21,384.74,381.97,339.18,373.61,383.43,378.64,387.29,355.95,351.09,343.26,399.48,376.01,404.09,438.54,405.04,441.19,432.99,412.60,374.12,362.41,352.28,357.43,375.09,401.07,397.57,386.42,375.18,373.29,,,,,476.26,432.36,389.15,394.20,374.39,369.68,408.16,,,,460.81,408.26,395.43,382.64,
2015-01-02 22:14:38.674000,L8,,,,327.23,355.07,446.81,448.76,482.08,437.98,457.41,470.35,,,,,468.96,377.10,367.77,370.45,360.03,362.10,353.68,346.73,349.76,347.19,344.94,347.37,349.92,344.20,344.49,342.34,331.50,321.39,314.57,308.72,299.41,309.84,330.88,329.90,325.55,320.01,319.74,326.44,326.92,327.17,324.62,325.37,315.86,311.33,309.43,314.82,311.19,319.06,313.32,311.69,305.30,295.17,283.38,326.81,329.22,329.46,333.96,339.36,506.13,447.17,417.79,,470.52,387.04,446.58,463.52,289.97,208.54,214.35,182.33,271.91,285.97,336.53,346.94,355.29,350.73,355.77,370.18,374.36,376.38,376.52,376.40,375.82,368.02,354.18,346.31,342.51,344.23,347.46,353.11,374.09,380.16,384.10,349.80,355.26,358.12
2015-03-14 22:20:23.206000,L8,,,,,352.33,343.53,343.52,347.92,358.77,366.63,357.05,280.28,329.00,355.07,372.39,378.19,375.12,365.52,366.50,359.17,359.56,351.41,351.86,348.99,348.07,348.63,349.47,348.45,346.22,344.51,340.32,330.05,319.93,313.04,308.85,298.02,308.48,329.51,327.77,322.38,316.36,316.40,322.95,322.18,321.57,319.76,320.26,311.66,305.56,304.65,310.13,306.31,312.61,309.83,306.76,297.00,290.94,265.38,301.55,308.84,313.05,319.13,318.63,314.41,308.44,297.59,294.75,281.36,265.76,259.61,257.79,253.45,197.27,207.15,168.83,262.67,228.20,314.70,338.86,345.21,342.49,342.92,361.35,366.61,369.21,371.56,370.15,366.40,361.40,349.74,343.86,340.64,342.07,344.16,348.94,355.03,376.26,379.00,340.39,346.55,358.93
2015-04-15 22:20:10.505000,L8,,,,366.76,360.75,347.73,348.92,350.73,394.57,377.83,360.84,300.19,343.29,366.84,383.84,385.05,381.82,375.42,374.44,368.43,367.79,366.39,362.10,362.39,364.42,363.63,362.86,360.08,360.40,359.10,352.14,342.48,331.96,325.08,320.02,308.35,325.99,340.72,337.81,330.11,324.43,337.09,337.89,331.60,333.70,330.27,328.24,319.67,332.22,312.85,319.05,327.47,328.19,322.05,328.95,316.90,300.03,303.84,316.34,323.13,334.53,327.51,329.76,331.06,324.87,309.86,312.21,304.64,279.98,301.95,312.21,320.33,309.18,297.68,175.56,256.97,273.05,340.75,354.80,365.04,350.50,356.28,369.22,373.59,381.65,388.08,388.07,374.90,376.41,361.28,352.21,350.42,354.74,361.19,371.69,381.41,387.52,399.49,372.36,376.76,371.09
2015-05-01 22:20:00.344000,L8,,,,,329.60,279.31,327.11,329.88,346.34,350.33,329.04,,296.93,332.78,351.10,358.38,211.73,205.66,198.68,161.38,,,231.80,206.93,163.54,157.88,159.43,167.82,152.26,223.55,232.21,174.10,147.77,146.46,142.94,183.84,178.14,196.02,,,,196.36,212.85,205.72,211.35,205.01,227.33,207.93,211.67,196.24,216.61,188.78,131.83,185.51,242.24,257.55,259.50,246.93,285.24,295.15,302.01,305.75,304.83,301.64,292.73,280.00,269.22,263.01,251.60,239.78,238.13,231.18,176.12,160.45,,,,,281.94,326.17,322.03,322.47,344.38,350.71,355.88,354.96,354.77,353.24,343.52,326.56,315.39,324.02,325.14,322.04,326.06,298.16,308.87,197.14,177.52,172.88,
2015-06-27 22:13:58.027000,L8,,,,376.65,368.84,358.90,357.92,369.90,379.58,374.83,373.73,297.97,369.22,393.66,389.64,417.27,383.02,378.81,381.40,394.86,380.29,375.37,367.61,364.39,369.69,369.40,367.48,404.21,372.11,370.96,374.14,347.56,336.30,328.33,319.59,310.32,344.31,360.63,357.47,350.59,336.23,330.84,340.10,339.92,349.59,338.84,340.82,334.18,334.97,335.39,325.23,323.49,317.95,323.48,326.07,338.83,319.53,311.01,322.09,350.31,347.87,438.42,417.74,406.03,401.45,407.61,398.32,402.53,388.35,374.91,396.96,409.74,399.73,388.51,257.25,274.63,296.30,343.83,351.66,350.62,347.25,356.08,372.32,388.58,388.78,382.78,386.01,377.64,371.66,359.03,355.32,352.73,358.30,369.59,369.11,381.48,388.15,382.43,377.62,374.72,337.24
2015-07-04 22:20:14.053000,L8,,,,,337.00,321.95,327.09,332.74,348.66,237.33,327.19,,316.74,337.40,352.94,359.58,356.97,345.91,352.73,340.95,,,235.52,212.34,166.48,159.61,160.45,170.38,151.82,211.84,233.78,189.75,155.72,151.30,149.32,182.74,178.13,315.76,312.89,307.18,302.55,302.28,311.78,309.52,309.75,310.86,310.38,298.83,296.82,294.88,254.55,295.14,297.27,300.05,,,255.71,254.01,289.32,298.08,304.73,308.41,306.77,299.63,295.25,283.03,275.13,256.57,234.62,243.94,246.30,242.39,183.49,164.17,,201.07,203.46,299.09,326.62,326.59,324.41,322.87,345.83,351.16,357.86,355.80,353.72,353.93,340.64,279.24,,140.96,153.16,169.41,163.61,159.71,176.66,179.14,176.43,177.79,
2015-07-29 22:14:13.585000,L8,,,,,157.49,333.52,333.32,336.25,349.93,353.59,338.96,,321.00,343.63,360.81,367.17,364.66,353.99,357.04,346.37,340.87,258.99,252.08,234.51,187.86,164.12,281.71,255.54,249.31,246.52,240.59,233.26,219.12,210.02,202.50,191.44,284.32,259.47,318.41,312.74,240.08,307.94,316.05,313.62,313.53,313.74,313.42,304.54,299.00,297.60,246.48,296.22,300.49,302.70,296.86,263.94,268.35,261.12,293.40,300.69,306.77,310.04,308.41,301.47,299.13,286.21,276.48,259.83,235.18,248.01,251.31,243.07,186.24,173.29,,204.63,157.53,302.45,330.22,331.64,145.24,328.40,348.30,357.83,360.34,360.25,356.69,355.57,346.25,289.19,317.08,324.76,326.81,314.27,171.04,181.91,205.37,194.33,208.51,190.44,225.41
