dates,satname,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0027
2013-07-16 22:09:12.440000,L8,,,285.75,317.25,329.75,307.52,313.54,268.79,400.83,270.63,282.97,276.62,326.41,,200.17,322.21,,,,237.79,317.44,,,,,,241.27,299.60,314.15,,,,,,,302.46,312.31,324.73,272.71,304.91,300.34,350.72,342.60,259.76,379.61,375.50,378.23,323.24,225.36,150.81
2013-09-02 22:09:16.475000,L8,,271.51,288.28,315.69,332.93,323.93,324.84,311.60,378.65,408.84,398.77,399.33,273.91,349.16,379.10,372.13,268.66,336.46,343.08,340.43,341.28,351.78,230.37,327.92,302.28,309.87,302.40,299.40,308.94,293.24,292.30,272.35,284.14,293.53,281.12,299.91,310.28,318.43,310.24,317.63,295.88,345.02,337.22,274.15,366.83,369.49,366.43,363.42,369.96,248.64
2013-12-07 22:08:50.709000,L8,379.78,399.99,387.05,405.26,406.21,407.80,410.61,408.07,475.43,479.95,481.05,478.45,472.44,459.93,456.58,454.70,410.37,414.97,414.33,417.43,421.21,444.02,426.03,419.46,424.49,433.36,434.29,433.61,450.24,434.80,429.24,445.79,480.21,465.06,434.40,447.48,445.46,452.60,453.51,456.93,455.46,458.76,462.45,450.92,458.73,470.84,483.97,484.15,475.20,441.30
2014-01-24 22:08:21.364000,L8,,,266.38,307.00,326.85,322.17,321.18,318.35,189.48,190.27,196.25,241.62,332.11,213.38,222.19,270.95,320.15,332.44,338.06,337.21,340.89,348.89,332.69,323.89,292.30,305.33,297.01,293.76,298.75,288.38,289.29,278.57,279.12,301.34,299.21,298.92,,303.61,297.04,304.77,296.92,307.50,308.59,292.33,350.29,342.53,320.16,359.28,335.09,163.11
2014-03-13 22:07:45.256000,L8,274.67,292.10,301.11,330.00,355.97,338.67,335.42,,422.14,431.11,419.38,429.16,394.32,367.02,400.46,384.58,,,353.11,353.34,352.94,367.42,346.94,340.44,,,273.97,291.90,310.69,376.00,357.27,367.24,390.23,362.91,372.55,399.42,398.81,398.91,342.96,361.61,374.15,385.93,353.49,385.07,392.72,395.93,398.38,409.34,420.65,393.85
2014-04-30 22:06:58.400000,L8,,277.55,286.17,322.83,333.67,323.92,326.48,300.41,407.73,415.22,408.57,417.88,379.65,368.19,393.31,379.49,,342.51,341.17,342.39,340.12,353.96,,,301.73,308.90,298.44,296.22,374.55,286.16,297.53,292.21,296.45,300.97,304.36,305.14,313.67,316.92,312.05,360.96,264.00,249.38,211.31,172.34,382.92,391.44,388.46,405.97,410.80,298.05
2014-05-16 22:06:45.666000,L8,166.99,255.35,304.53,325.82,337.96,319.64,329.48,291.15,184.80,217.49,212.75,410.66,334.83,373.61,400.51,388.14,,336.16,329.59,333.14,332.16,279.72,,,,,231.72,360.20,372.15,366.72,301.24,288.96,,,,301.25,318.37,280.06,218.91,235.93,263.35,250.13,215.46,152.24,361.78,371.72,366.13,300.08,380.50,280.03
2014-06-01 22:06:50.694000,L8,,,276.28,320.94,332.33,310.93,319.45,278.58,400.46,419.04,412.05,419.39,381.95,368.90,403.63,383.26,,,,236.90,318.76,,,,,,277.36,292.38,307.89,,,,230.00,293.88,284.32,303.99,273.03,307.18,155.85,296.67,298.98,344.72,338.67,291.00,374.18,382.83,383.58,348.86,408.37,293.47
2014-07-03 22:07:01.995000,L8,,,287.22,325.86,334.59,314.03,327.02,282.07,412.44,420.98,421.34,430.28,404.86,376.94,415.28,408.51,,,,245.96,325.96,340.38,,,257.49,314.67,297.62,299.90,371.84,,296.97,272.30,285.08,300.98,294.40,306.62,315.00,363.29,323.64,360.03,300.61,356.25,345.89,369.43,383.79,386.56,390.17,405.08,420.37,296.15
2014-08-04 22:07:14.381000,L8,,267.64,288.59,324.34,330.79,325.41,326.80,296.01,399.17,410.69,406.19,412.54,378.98,366.23,387.66,383.02,,340.76,339.68,338.62,338.08,352.22,,,290.99,307.48,302.98,298.34,308.35,279.02,291.79,270.43,278.05,296.29,293.44,307.67,312.46,279.68,276.77,,,,,211.71,377.66,375.70,379.03,361.31,378.82,293.19
2014-09-05 22:07:21.754000,L8,378.67,371.53,383.26,392.26,390.42,396.50,394.18,389.24,457.52,469.41,471.95,478.60,466.54,454.76,455.48,441.92,390.77,389.29,393.55,396.02,389.48,411.19,400.50,397.30,405.15,405.99,407.52,413.92,410.60,414.97,409.15,415.93,417.81,419.15,421.10,425.67,430.62,436.78,426.34,426.85,429.77,424.00,427.98,428.79,432.03,446.19,447.76,453.28,457.76,419.50
2014-10-07 22:07:25.795000,L8,442.76,449.43,445.47,428.20,467.70,478.76,456.79,449.04,503.63,498.66,497.25,503.14,489.03,475.76,468.06,472.02,469.58,472.97,464.90,469.29,492.00,493.08,448.35,474.97,480.22,491.52,488.09,495.05,483.02,483.81,491.60,503.02,496.06,494.34,478.21,499.06,502.91,496.37,488.59,485.53,497.40,483.07,487.54,491.42,497.41,504.65,523.01,515.75,504.23,485.68
2014-11-08 22:07:28.004000,L8,332.32,272.34,292.43,318.52,331.72,332.52,333.20,328.31,405.39,411.07,406.42,399.82,380.10,364.40,380.88,372.56,325.10,339.98,346.62,345.48,343.58,356.67,344.89,333.60,302.18,363.36,364.65,363.44,366.58,289.28,341.58,356.47,377.41,379.63,329.66,387.15,361.23,325.96,312.22,321.31,309.02,313.44,338.12,375.75,386.67,373.58,384.29,363.40,399.45,378.27
2014-12-26 22:07:18.944000,L8,453.99,445.04,443.27,450.10,445.53,452.46,454.79,453.96,496.41,495.05,484.37,480.88,469.51,455.41,450.82,444.97,448.03,438.11,463.61,443.99,452.88,493.39,483.44,474.36,483.93,480.74,484.00,475.70,482.33,464.19,458.37,479.78,476.74,464.78,486.97,478.21,476.40,474.94,488.25,468.30,486.14,474.07,467.44,472.32,454.90,472.60,491.61,490.70,496.01,480.68
2015-02-12 22:07:03.113000,L8,269.20,279.32,289.70,321.51,341.38,339.94,346.36,338.98,386.94,405.65,401.40,402.31,,,,,334.34,346.48,354.70,353.44,354.42,366.52,350.62,338.29,314.00,326.41,327.99,313.68,357.88,297.88,305.18,355.17,378.83,374.12,313.74,316.12,259.09,284.06,275.46,277.39,317.64,331.68,336.15,306.37,379.10,371.16,363.09,223.23,390.34,302.80
2015-02-28 22:07:00.305000,L8,266.38,280.77,281.87,328.15,338.94,338.28,336.25,338.67,394.11,408.39,402.64,403.50,322.65,,,,330.55,350.28,352.48,353.47,350.18,374.18,346.97,338.05,314.07,327.65,361.57,317.06,369.15,299.74,301.26,367.27,385.89,378.47,315.72,319.49,280.60,279.14,274.14,272.88,317.35,336.80,338.04,303.73,381.04,381.95,375.87,401.86,404.89,302.77
2015-04-01 22:06:37.659000,L8,259.88,278.45,287.81,323.40,337.88,334.36,333.46,327.68,399.30,409.77,408.02,412.78,,,,,320.73,347.28,349.70,349.79,347.85,361.73,335.95,337.01,312.77,344.91,364.90,359.28,372.99,299.22,304.82,373.59,387.44,379.59,345.37,311.18,345.03,332.38,322.52,317.43,313.36,344.90,334.36,268.93,383.47,378.22,376.18,402.92,213.82,382.70
2015-06-20 22:06:32.847000,L8,,,281.90,331.11,339.77,312.33,322.27,282.02,176.14,200.21,203.45,431.13,382.20,279.29,,,,,,241.23,324.53,337.95,,,244.32,323.18,363.72,158.13,373.69,357.44,340.20,301.66,151.89,266.07,273.45,370.14,272.99,273.95,272.29,272.38,262.79,248.54,209.18,147.88,390.12,400.16,407.62,406.14,411.29,348.24
2015-07-22 22:06:49.445000,L8,,,293.67,331.06,336.39,329.42,334.40,302.07,406.18,416.79,419.09,428.70,371.17,356.33,405.38,385.33,,344.38,343.48,343.20,342.52,354.92,,,291.58,317.16,358.01,304.34,370.17,351.98,302.75,362.31,376.68,374.36,381.48,370.18,361.74,378.11,339.78,372.91,257.42,253.55,203.58,144.21,392.00,400.72,404.51,409.04,417.36,381.40
2015-08-23 22:07:00.453000,L8,264.59,277.54,291.10,322.32,339.25,331.84,333.68,327.11,394.00,412.63,408.54,416.08,326.88,346.64,345.41,373.63,315.74,345.89,349.38,346.59,349.07,359.57,231.62,331.49,303.22,317.05,336.83,304.74,261.08,,,,196.68,314.66,308.75,273.11,273.28,279.56,277.48,243.84,260.11,247.58,198.39,373.96,383.99,394.09,396.35,398.29,401.43,175.57
2015-09-08 22:07:06.448000,L8,268.28,294.99,321.19,343.12,342.17,336.24,334.48,328.81,400.67,412.95,404.14,404.03,,,,,326.53,347.51,351.50,356.06,354.12,374.61,342.77,345.17,314.09,340.72,365.78,335.75,371.69,352.60,297.86,283.52,371.11,356.89,368.89,362.77,279.69,279.67,221.19,240.14,271.86,251.37,201.10,255.34,382.79,389.17,395.69,404.80,412.22,380.72
2015-09-24 22:07:13.635000,L8,268.00,292.08,290.69,326.29,338.30,337.75,333.66,333.31,393.59,412.97,403.59,400.73,376.56,360.91,383.43,375.08,328.89,347.19,348.48,352.34,348.19,359.70,342.58,334.56,309.14,335.68,354.67,323.95,308.20,280.84,285.90,264.62,291.83,314.74,317.04,315.19,360.04,377.63,330.90,368.95,319.53,352.68,358.71,376.29,392.54,395.69,398.91,403.87,408.08,305.04
2015-10-10 22:07:14.813000,L8,253.40,269.06,280.48,310.32,327.51,324.63,324.57,319.50,371.96,385.95,389.91,391.51,308.04,347.47,372.40,361.86,319.67,335.03,342.26,340.80,339.83,349.66,335.00,328.94,301.78,300.61,302.48,296.92,300.88,292.46,292.59,278.83,250.14,306.71,297.37,301.03,305.75,316.63,208.76,218.78,247.19,215.48,181.04,260.91,373.01,364.05,351.83,362.08,376.07,257.17
2015-11-27 22:07:23.156000,L8,449.81,449.31,409.11,412.49,418.43,416.11,422.20,415.46,475.38,481.70,471.52,481.38,483.68,461.55,452.77,438.67,418.46,412.74,421.52,421.68,429.38,432.10,422.22,489.83,481.64,481.00,430.49,431.93,429.73,423.69,428.38,430.58,433.20,429.91,429.25,433.28,438.93,439.31,442.31,437.68,440.44,438.31,441.82,442.38,458.64,495.31,474.44,486.79,490.53,431.92
2015-12-13 22:07:21.432000,L8,379.02,357.91,374.08,395.19,408.49,408.97,408.83,402.35,461.46,471.75,468.90,468.79,459.13,447.66,447.55,432.80,406.38,402.63,410.50,408.64,419.49,430.20,419.57,421.20,428.06,421.52,425.31,427.30,424.16,420.66,423.17,424.97,427.94,423.52,424.85,432.91,439.52,438.78,432.20,436.60,435.49,431.68,434.65,432.12,440.15,447.53,452.23,458.37,454.96,431.31
2016-02-15 22:07:09.441000,L8,382.95,369.31,373.22,396.95,403.74,406.30,406.32,409.32,458.98,462.53,465.39,465.26,459.79,439.31,430.61,415.35,405.84,410.15,406.38,409.58,410.30,420.10,410.50,412.28,413.71,417.88,421.42,417.23,419.78,416.37,420.69,412.95,418.83,414.09,422.75,423.55,429.85,432.26,431.71,425.12,430.18,424.53,431.49,467.98,446.13,445.39,459.44,459.06,460.83,420.70
2016-03-02 22:07:07.398000,L8,272.41,280.19,292.78,321.51,339.73,337.82,341.22,342.58,413.25,416.49,412.92,416.45,379.39,365.76,384.74,377.55,334.70,346.73,353.88,351.89,353.36,362.16,348.35,336.61,316.05,374.52,371.72,375.66,375.51,383.64,357.62,385.29,396.41,390.67,399.72,393.27,389.71,381.91,330.55,328.23,330.82,381.82,346.31,372.94,386.87,385.35,393.01,407.28,419.18,391.03
2016-03-18 22:07:01.867000,L8,259.70,269.12,281.06,313.04,328.81,328.40,326.98,323.26,367.01,369.72,399.23,382.86,,,,,320.43,339.29,344.23,342.31,342.11,353.22,335.50,328.60,305.01,305.80,305.05,300.85,304.87,292.49,296.14,278.35,274.41,307.73,303.13,302.09,281.62,283.20,305.21,229.31,232.24,228.20,196.07,273.83,370.29,368.68,317.44,362.73,381.93,280.53
2016-04-19 22:06:46.856000,L8,,272.38,279.59,319.15,332.30,325.15,323.94,313.97,178.15,178.54,265.43,274.61,359.12,321.40,,,225.05,341.93,341.97,340.16,338.05,351.23,197.60,326.30,302.22,309.14,301.11,300.49,304.70,294.07,297.30,262.12,374.83,368.71,303.48,301.61,,,284.06,320.49,301.69,339.29,348.71,268.59,373.90,383.95,385.09,402.13,406.71,259.29
2016-06-06 22:06:54.973000,L8,,,280.57,319.59,330.14,309.55,324.37,278.75,412.28,416.01,415.73,423.61,291.73,,,,,,,238.26,213.77,,,,,,295.66,290.86,308.04,,255.24,,,,,300.87,308.89,324.96,309.46,315.42,299.11,353.14,341.34,370.35,378.92,389.80,390.24,405.70,418.57,275.08
2016-07-08 22:07:08.628000,L8,261.69,278.03,367.17,409.59,409.74,404.27,397.63,394.56,434.46,446.23,454.23,458.68,452.19,429.27,437.54,425.85,407.27,411.09,396.78,401.93,409.32,413.87,412.49,408.30,405.48,413.23,423.46,412.64,416.52,413.26,413.79,411.87,409.78,416.11,416.18,418.63,423.15,423.41,415.36,415.14,420.17,420.02,419.58,410.86,422.85,428.47,435.48,439.68,440.10,414.06
2016-07-24 22:07:13.819000,L8,,,284.73,327.08,336.49,324.41,327.61,294.55,402.40,328.18,293.82,367.37,368.09,,,,,342.99,340.01,339.57,336.18,348.61,,,287.69,314.81,302.53,300.19,375.05,295.86,300.32,367.32,379.61,355.87,309.54,311.27,333.95,371.83,332.90,329.65,255.00,268.16,269.24,142.39,377.96,400.89,244.64,269.21,330.07,287.19
2016-08-09 22:07:15.795000,L8,,,282.85,325.59,335.01,326.15,328.62,305.59,397.54,414.98,404.50,405.62,323.47,,,,,348.22,342.15,344.06,342.35,357.09,186.78,321.68,302.53,308.83,301.60,300.02,352.07,296.53,300.06,279.93,295.36,324.04,307.71,307.49,325.69,330.28,332.69,326.64,299.53,346.18,345.06,265.58,378.08,391.20,396.54,402.33,408.97,285.60
2016-09-10 22:07:27.365000,L8,265.07,274.62,287.16,315.95,332.74,333.10,331.60,325.31,378.22,397.80,393.55,389.86,316.71,312.23,370.14,331.64,314.12,341.27,345.73,344.78,343.74,355.90,330.93,330.90,303.13,307.29,304.77,298.40,307.37,296.05,299.50,281.29,262.39,313.89,305.82,304.06,311.83,280.11,273.14,321.11,228.84,276.46,275.14,200.30,375.58,293.80,258.60,204.82,378.75,283.42
2016-10-12 22:07:33.085000,L8,413.65,414.62,419.97,422.12,434.40,428.64,431.25,424.90,489.81,500.97,495.94,495.24,481.85,470.36,464.18,456.84,423.61,429.61,433.47,428.45,435.86,480.89,454.43,438.92,435.18,448.75,441.08,462.38,436.61,434.25,441.19,457.05,447.96,447.20,445.68,448.44,459.62,452.92,462.36,454.03,462.20,454.37,447.13,451.44,458.20,470.55,478.06,477.30,477.30,441.35
2016-12-15 22:07:29.991000,L8,255.06,267.34,282.57,311.64,324.31,327.14,322.91,251.31,255.95,371.93,382.19,379.04,295.88,348.87,368.27,350.09,195.50,305.87,340.58,340.28,297.78,254.60,282.47,300.13,261.79,307.08,306.17,304.02,302.21,297.81,297.54,305.35,371.07,371.50,306.26,303.68,309.59,310.87,303.16,300.61,303.70,309.08,318.63,247.05,321.67,370.85,344.98,165.02,231.31,146.88
2017-01-16 22:07:22.953000,L8,436.08,429.42,429.21,429.32,437.23,436.82,450.73,462.97,491.16,494.42,490.56,497.46,494.77,465.13,458.63,451.92,438.81,436.35,439.28,436.03,449.48,455.26,466.90,450.25,450.48,453.03,470.24,489.15,442.73,441.39,450.28,446.69,453.22,455.93,465.24,462.61,476.69,470.62,471.75,472.83,487.88,469.81,463.46,472.42,484.68,483.86,500.14,496.08,487.01,450.85
2017-03-05 22:07:02.841000,L8,264.60,272.58,282.48,318.75,331.48,328.50,329.46,263.99,364.29,366.34,389.18,339.21,277.40,,,,202.03,315.27,342.76,339.08,322.26,270.76,285.17,322.48,303.43,315.66,311.71,366.93,371.99,301.54,302.07,370.84,380.02,379.58,316.05,307.15,318.62,323.87,308.92,329.48,304.76,311.98,310.29,251.88,379.39,314.37,313.26,191.10,333.63,296.39
2017-04-06 22:06:45.830000,L8,264.33,273.04,287.11,316.81,331.32,328.83,329.97,278.54,425.76,431.13,420.84,431.51,365.40,359.28,382.85,374.32,200.89,325.94,343.30,341.92,328.66,,237.61,324.35,375.44,386.61,385.31,385.05,388.34,386.74,389.63,391.11,396.54,324.28,333.47,335.12,324.08,392.74,324.11,375.53,234.47,270.49,289.86,213.73,398.37,404.02,408.08,417.39,423.04,300.96
2017-04-22 22:06:36.244000,L8,,265.75,279.97,310.57,327.53,322.68,327.82,273.37,415.60,426.30,378.89,356.10,354.52,288.36,374.34,359.86,154.77,276.15,340.27,335.30,315.98,,189.24,297.51,297.82,299.84,296.21,376.30,374.80,380.92,296.60,289.44,386.82,384.37,386.12,381.41,308.03,308.80,305.53,308.77,294.91,200.67,306.82,258.30,313.10,332.27,341.21,347.75,380.41,355.78
2017-05-24 22:06:46.292000,L8,,,280.12,313.52,329.82,308.21,317.81,254.68,420.42,367.25,399.87,290.20,359.87,,218.26,221.07,,,,,,,,,,,,,,,,389.83,191.14,302.69,297.28,272.39,306.26,303.27,297.51,302.32,294.73,300.12,306.06,254.44,312.94,259.56,223.33,169.30,417.72,387.64
2017-06-25 22:06:59.518000,L8,,302.97,304.70,345.67,346.37,343.54,345.35,289.48,453.28,465.08,462.02,466.31,465.48,466.25,449.66,448.68,217.61,357.22,358.33,362.23,346.04,286.31,296.62,330.61,319.89,341.93,348.62,361.69,352.65,355.92,404.37,413.63,414.70,410.94,420.43,436.34,437.98,442.57,440.77,443.53,434.26,431.35,435.87,431.20,434.72,447.97,456.95,455.35,454.14,431.13
2017-08-28 22:07:19.886000,L8,254.91,269.74,285.05,312.72,327.92,324.44,329.65,273.68,366.01,375.79,376.68,383.72,274.54,340.03,343.77,363.55,195.59,324.35,341.77,338.61,325.29,,227.52,315.73,298.48,301.22,297.41,293.80,298.24,291.22,298.35,383.00,390.28,358.98,379.22,299.31,308.84,306.36,303.80,355.18,293.60,,310.25,248.86,308.41,262.62,325.17,349.55,359.09,360.80
2017-10-31 22:07:31.844000,L8,370.30,335.87,319.82,341.86,354.05,354.94,352.63,324.77,458.35,469.04,463.91,464.13,467.71,470.92,462.07,452.05,231.15,363.60,373.12,372.58,358.85,342.77,369.52,354.00,339.12,341.63,359.70,364.57,393.25,404.34,414.15,420.21,423.29,416.55,422.09,430.53,434.54,434.13,425.50,429.60,429.90,425.00,436.39,432.01,430.74,445.46,457.20,458.24,459.75,425.89
2017-11-16 22:07:28.249000,L8,249.09,259.56,278.18,302.36,323.39,323.72,320.22,238.60,356.28,368.27,375.06,376.73,323.61,354.88,369.51,360.49,193.42,264.17,333.70,336.36,301.92,242.42,276.54,304.42,286.33,292.37,289.95,286.11,289.41,250.58,286.54,287.35,241.99,302.91,300.16,288.89,263.71,258.16,262.69,292.61,294.65,301.26,306.48,246.16,300.81,287.59,284.47,340.27,345.92,155.31
2017-12-02 22:07:22.770000,L8,256.07,265.49,286.00,307.69,326.74,325.46,324.88,248.86,211.48,243.51,222.92,381.23,326.79,332.39,349.30,320.71,197.43,279.97,339.70,338.43,322.08,252.95,281.74,319.74,294.25,296.82,296.13,292.68,298.08,281.49,299.56,298.05,251.11,305.03,301.98,296.84,301.80,302.51,269.91,294.30,295.92,304.86,311.45,252.02,308.75,262.60,286.62,347.25,348.82,282.43
2018-01-19 22:07:14.526000,L8,326.81,270.86,284.22,317.53,334.54,330.47,328.11,259.80,409.86,383.03,381.05,389.74,374.65,362.26,379.26,372.93,202.02,338.73,356.40,356.93,333.19,261.89,337.80,327.92,300.60,305.10,307.63,297.88,383.89,389.13,386.69,377.60,385.09,383.12,308.18,303.77,309.78,309.73,302.47,314.16,300.76,306.66,313.08,293.44,389.39,391.33,369.89,405.13,413.64,298.90
2018-04-25 22:06:26.771000,L8,,268.57,287.36,315.07,332.01,325.18,330.57,279.74,413.45,422.56,416.02,391.40,370.61,358.58,381.45,376.08,153.50,332.88,346.38,348.31,167.57,,186.40,316.65,299.59,302.05,298.46,295.96,300.60,365.01,385.96,384.34,384.48,386.75,383.39,301.53,308.82,308.05,303.59,305.00,300.03,304.88,314.04,272.15,373.89,388.31,392.27,352.26,412.70,384.13
2018-06-28 22:06:16.147000,L8,,,284.50,320.14,333.24,313.19,322.61,260.67,411.11,430.95,422.72,431.75,386.26,368.78,400.00,384.03,,,,,,,,,,,296.04,293.57,304.41,292.71,298.67,288.50,394.96,388.97,394.25,348.20,314.42,309.53,302.35,301.93,299.55,309.23,314.12,361.41,388.01,399.40,397.19,354.42,416.57,390.23
2018-08-31 22:06:47.157000,L8,265.43,275.96,294.40,317.27,332.72,333.47,334.54,288.64,401.83,414.68,402.03,398.12,377.77,366.36,383.23,377.97,203.03,343.33,349.66,351.53,337.85,,244.66,328.04,305.04,305.03,326.97,298.89,303.64,298.38,302.75,361.01,387.11,382.36,375.16,394.68,386.34,315.80,308.61,363.99,303.24,312.78,341.63,357.20,385.89,397.00,391.51,364.24,414.46,384.65
2018-10-18 22:07:05.594000,L8,257.74,270.41,290.92,312.42,327.48,327.28,326.53,262.79,367.57,380.48,383.29,390.65,369.86,360.63,376.33,372.41,196.48,331.84,344.35,347.00,325.02,247.15,272.85,317.65,294.32,297.15,293.97,292.42,295.55,281.85,299.27,340.49,235.24,301.52,294.03,288.91,304.30,305.20,301.77,300.52,300.17,310.05,317.50,253.74,304.96,276.03,340.70,352.98,366.27,243.00
2018-11-03 22:07:09.298000,L8,334.59,273.07,292.47,317.99,329.75,334.24,331.82,265.19,,282.74,399.16,391.28,,,378.54,374.84,201.68,343.57,347.55,353.69,335.40,263.50,331.21,326.71,301.78,302.77,320.07,299.25,370.01,364.95,354.54,372.64,386.65,384.38,390.45,389.68,329.54,384.70,307.08,306.24,303.27,309.96,328.97,288.52,316.75,273.50,288.33,,,352.64
2018-12-21 22:07:06.566000,L8,334.63,278.25,289.61,320.01,331.46,336.44,334.59,269.24,411.00,425.48,392.84,392.66,376.12,367.10,380.84,378.80,204.65,346.46,349.61,353.20,339.00,268.36,332.46,329.50,305.49,308.27,387.14,388.68,380.98,381.72,351.81,380.34,392.07,386.48,312.56,310.93,320.51,324.02,324.01,342.19,312.46,351.42,348.66,296.56,384.13,381.07,379.63,361.01,411.56,303.63
2019-01-22 22:07:02.132000,L8,344.21,329.27,322.47,347.56,357.18,350.67,353.64,350.01,436.30,441.67,446.31,445.37,425.40,411.19,411.63,400.34,351.36,364.01,370.43,368.05,356.07,281.44,346.35,350.26,324.36,327.83,410.11,406.45,393.52,398.31,411.50,404.96,400.72,259.45,369.32,377.31,353.97,199.69,301.86,361.65,375.97,405.33,427.47,408.20,413.59,418.89,420.78,430.53,432.67,318.15
2019-02-07 22:06:59.544000,L8,267.32,273.69,283.41,317.14,334.39,334.95,335.05,264.80,364.60,364.56,382.41,251.11,,,,,202.77,341.74,350.94,350.46,337.52,260.90,331.11,327.98,304.53,308.31,308.74,304.93,307.38,295.10,301.59,294.82,287.77,307.07,303.31,305.56,314.19,313.58,307.01,311.36,298.94,269.68,189.93,292.36,368.19,378.35,210.45,165.85,397.24,302.95
2019-04-12 22:06:42.607000,L8,254.13,271.93,284.36,318.33,330.49,332.99,334.58,280.33,401.73,377.59,392.36,391.83,368.78,362.29,379.49,372.32,196.56,348.73,349.69,352.66,173.98,,215.80,325.92,301.08,304.05,301.50,298.30,298.05,296.16,300.21,341.19,291.65,306.83,303.00,303.08,309.98,313.52,307.58,357.99,299.05,305.15,318.23,286.83,321.05,379.50,351.50,356.12,402.06,286.81
2019-05-14 22:06:48.150000,L8,,,281.85,317.92,331.41,318.51,327.12,268.44,399.79,417.07,410.81,424.81,377.19,371.92,386.45,385.14,,343.44,338.08,344.03,314.71,,,,,,238.68,295.24,301.16,295.23,297.99,289.85,204.79,305.35,303.53,302.54,312.34,310.97,304.31,348.68,299.02,326.00,358.77,286.37,368.73,386.34,382.06,357.30,408.69,287.92
2019-05-30 22:06:57.095000,L8,,,277.68,315.63,327.69,314.33,324.22,275.40,456.22,468.21,465.44,470.73,459.43,440.81,440.36,431.71,,347.00,350.22,348.71,279.49,,,,,,,,,191.54,236.23,173.49,183.79,378.53,411.62,426.58,435.80,434.43,435.58,432.55,430.40,430.00,433.50,429.42,431.63,437.98,456.70,453.50,453.90,427.56
2019-06-15 22:07:03.775000,L8,,,280.00,319.01,332.27,307.25,315.36,248.95,399.90,415.67,419.50,428.52,394.92,366.52,404.87,383.98,,,,,,,,,,,,,,,,,195.01,302.58,,295.28,314.20,276.89,280.95,233.21,270.52,257.72,200.86,151.69,155.35,386.06,388.55,378.91,410.66,
2019-07-17 22:07:10.971000,L8,,,288.38,320.13,333.87,317.33,329.40,268.22,406.42,422.71,422.61,429.84,387.26,369.27,404.66,389.28,,346.69,310.72,276.34,314.45,,,,,,246.85,299.25,302.41,296.40,299.40,375.95,379.89,381.70,305.06,308.88,315.33,312.02,307.55,311.03,302.64,365.60,361.94,286.90,372.23,321.67,257.73,389.31,415.19,303.74
2019-08-02 22:07:17.867000,L8,,,290.89,319.48,333.15,323.46,334.03,279.07,403.23,417.20,418.33,425.78,384.81,364.63,394.91,383.32,,347.67,346.50,348.17,325.49,,,,296.59,306.64,298.10,298.47,300.05,298.52,300.28,367.34,383.49,383.93,369.58,354.66,315.60,384.57,331.14,356.45,300.83,382.85,366.19,293.70,377.62,316.24,259.44,365.47,412.22,386.80
2019-08-18 22:07:23.116000,L8,,271.72,289.21,318.70,334.08,327.61,334.94,291.15,395.39,412.58,403.47,395.07,375.32,357.76,318.33,239.57,163.91,348.27,349.26,347.73,330.17,,185.49,321.66,300.00,305.15,301.20,300.21,298.48,298.20,297.67,284.20,289.97,303.75,300.64,302.14,317.28,310.22,306.75,348.92,157.38,283.96,363.11,253.24,374.16,387.12,317.50,359.99,408.63,294.23
2019-10-05 22:07:36.198000,L8,259.80,271.59,289.85,314.12,329.13,332.48,334.88,275.90,373.32,379.03,380.29,389.12,374.17,359.09,375.76,372.12,201.76,345.43,347.61,344.47,336.13,259.47,328.67,326.38,301.70,301.23,297.87,295.22,297.23,296.35,298.67,289.64,240.73,301.06,299.38,300.85,310.21,309.15,306.59,353.41,297.59,347.85,352.99,263.81,372.52,384.43,367.08,356.74,396.42,282.17
2019-10-21 22:07:37.761000,L8,261.02,270.06,287.87,310.73,327.93,334.26,333.03,281.48,398.93,414.99,414.34,392.60,377.23,360.68,377.41,370.95,196.02,343.75,324.19,314.18,305.39,189.60,264.50,320.03,299.81,300.71,301.92,298.31,302.02,298.60,300.23,287.10,224.34,190.22,191.65,284.11,308.35,308.03,300.39,301.54,298.22,356.33,336.03,238.93,368.98,323.49,315.49,201.04,397.94,
2019-12-08 22:07:32.611000,L8,441.30,432.55,437.90,467.31,478.41,483.66,462.03,434.37,485.72,495.68,499.42,518.34,501.30,487.26,475.67,472.72,433.49,477.54,466.67,431.20,525.43,520.22,476.86,444.43,449.25,453.41,449.55,445.48,488.74,505.17,495.77,487.87,491.50,499.10,490.33,515.42,492.67,495.49,486.67,475.72,469.12,466.14,474.74,480.92,463.05,485.90,487.00,477.46,479.67,490.85
