dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0010,nzd0524-0011,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0031,nzd0524-0026
2006-02-17 22:11:22.491000,L5,400.49,404.76,411.10,416.83,415.08,413.58,412.28,414.56,410.72,408.71,406.15,406.21,413.02,410.71,410.38,415.22,417.40,412.05,411.76,410.77,398.17,392.44,390.70,393.78,398.03,400.22,401.25,401.85,403.05,409.19,407.80,411.32,419.43,416.89,412.42,411.44,412.02,411.19,412.68,404.11,395.93,392.86,400.02,399.78,401.49,385.72,377.53,373.33,364.18,358.58,360.68,364.60,375.09,411.13,409.87,414.21,415.04,422.17,419.51,398.52,409.67
2006-03-14 22:05:42.635000,L5,,,,,,,,,,,,,,,,,,,,,,280.84,272.37,287.68,311.90,327.43,328.19,329.41,333.11,340.13,337.28,351.40,361.48,357.23,355.70,350.80,350.40,340.92,326.06,331.63,319.76,321.51,323.05,323.67,324.36,327.44,320.81,317.10,309.91,310.31,309.55,307.20,316.81,,,,,,,288.39,
2006-04-22 22:12:36.093000,L5,404.66,407.17,415.34,421.62,418.40,424.54,417.89,424.60,424.23,412.75,404.15,414.22,407.21,408.62,418.70,410.24,424.05,417.65,412.69,405.58,401.57,393.76,406.71,408.06,402.17,394.77,397.56,397.58,407.18,408.31,408.22,420.29,431.18,428.76,421.93,415.14,425.79,409.09,399.99,397.56,399.84,394.25,400.05,399.37,393.08,380.65,368.76,374.87,367.92,360.67,366.78,371.07,383.73,415.42,402.02,420.66,422.66,429.43,429.10,412.65,403.19
2006-06-02 22:07:00.083000,L5,298.79,291.19,297.96,293.79,281.40,260.49,260.62,293.87,281.37,273.78,242.63,240.82,244.98,195.34,184.38,145.76,238.52,245.66,237.63,257.41,246.43,267.15,276.27,274.04,234.04,,188.60,311.39,291.32,142.68,,309.11,322.33,317.96,317.02,313.35,329.84,294.76,165.65,291.68,284.35,218.59,,,265.20,307.48,296.74,289.19,263.14,273.79,258.23,174.41,154.88,242.29,241.50,,,213.58,210.42,285.32,196.77
2006-06-25 22:13:31.961000,L5,381.81,347.90,354.96,334.93,329.67,361.62,366.37,369.45,364.25,358.84,350.88,351.09,334.30,332.06,363.71,357.28,377.49,368.48,359.50,361.55,344.11,330.34,337.35,334.10,353.22,356.11,348.94,355.65,349.93,359.27,363.63,364.33,373.70,376.58,376.31,365.84,369.25,358.06,340.14,356.10,349.22,353.70,352.27,357.07,362.40,355.47,352.50,339.53,343.80,329.57,332.63,334.04,352.98,357.86,353.98,235.86,370.48,377.25,377.15,343.35,353.67
2006-07-27 22:13:58.731000,L5,401.77,360.41,383.19,381.37,377.36,382.13,376.54,373.85,372.93,372.18,361.86,367.33,365.55,355.55,388.36,372.17,387.73,382.66,378.06,371.68,363.23,349.59,352.73,351.22,366.48,361.17,358.83,360.99,368.57,371.64,366.11,383.76,395.41,391.62,380.22,379.26,378.04,380.60,360.39,370.24,362.73,363.00,370.66,381.60,376.41,373.74,357.91,356.25,346.19,347.32,338.02,342.69,359.52,369.89,369.33,246.79,382.94,394.79,391.46,355.01,364.30
2006-08-05 22:07:55.109000,L5,411.30,428.46,437.48,442.23,437.41,428.64,427.00,446.90,437.99,432.72,424.80,428.54,427.11,420.68,428.77,431.02,425.98,416.46,416.76,414.98,403.16,401.80,406.30,406.44,417.28,401.11,408.93,421.41,420.74,423.75,422.16,429.16,431.51,428.87,418.35,413.46,421.14,424.52,426.01,416.10,415.71,408.90,415.05,428.52,432.17,407.38,396.54,381.57,369.24,365.75,360.34,386.93,389.40,443.75,424.22,424.37,428.43,432.13,436.43,413.12,409.63
2006-08-28 22:14:23.601000,L5,426.23,439.30,444.07,437.30,426.18,439.91,428.23,436.27,431.37,433.03,420.72,427.46,429.78,423.52,413.11,413.71,422.13,412.75,409.09,419.23,403.80,412.12,397.85,407.08,412.29,424.51,414.75,427.03,439.94,470.40,438.17,429.65,431.59,438.91,410.44,408.20,413.32,412.92,393.09,383.57,408.50,410.63,424.90,441.32,428.48,413.80,398.03,394.92,367.43,350.17,349.66,353.19,360.08,426.70,430.85,418.86,431.97,424.91,422.97,401.65,407.40
2006-09-13 22:14:35.259000,L5,431.13,440.62,457.54,448.02,448.87,431.04,421.59,435.91,435.59,437.26,429.04,429.75,434.98,443.28,436.57,425.31,441.29,426.68,426.24,418.21,412.71,402.08,420.58,407.24,418.18,425.26,393.73,398.78,408.75,406.72,406.90,412.16,430.95,411.93,402.03,412.42,406.18,407.77,402.62,402.32,419.95,412.17,410.45,413.29,428.88,413.27,372.96,363.74,359.92,355.60,352.25,345.49,362.00,420.89,418.47,432.10,447.72,436.61,432.83,401.73,414.12
2006-10-08 22:08:40.914000,L5,378.65,357.03,363.81,363.48,359.19,358.75,364.88,364.41,367.58,362.18,357.98,359.96,360.79,352.61,377.53,359.87,380.50,375.38,369.01,363.44,351.60,345.86,344.63,347.59,352.61,354.35,354.83,364.00,369.44,374.39,371.00,387.93,392.48,385.40,382.04,379.90,379.41,364.24,359.86,356.15,356.38,355.74,356.90,359.48,359.93,356.28,352.82,348.94,348.08,341.77,344.32,340.25,356.47,356.76,357.34,327.51,372.60,384.16,381.25,345.04,356.47
2006-10-31 22:15:04.884000,L5,362.81,348.39,356.44,353.01,347.36,348.94,351.89,354.21,356.54,354.85,255.72,223.47,193.04,230.76,375.10,364.60,380.71,378.14,364.84,354.29,342.27,339.42,338.84,334.44,340.78,341.90,337.44,367.29,372.09,379.69,377.61,391.03,395.17,387.15,377.75,381.36,378.01,372.14,355.96,351.83,349.03,348.24,347.69,347.84,353.39,348.15,347.36,349.87,347.99,345.11,344.78,344.40,355.68,348.89,309.44,369.84,378.31,382.96,377.79,333.77,345.76
2006-11-25 22:09:07.763000,L5,432.28,446.83,461.65,465.58,456.36,461.03,450.48,447.79,444.45,447.72,418.39,423.09,427.35,445.54,417.09,414.98,414.30,417.74,415.68,406.94,396.26,393.91,395.51,390.96,399.12,396.54,391.11,390.29,392.00,394.24,397.01,407.82,409.14,405.22,400.01,399.48,397.99,399.00,395.52,391.76,386.52,391.40,397.91,398.66,399.13,386.23,372.64,359.54,355.79,348.89,345.80,342.31,357.24,439.49,439.48,420.02,418.77,427.33,420.54,391.16,408.47
2007-09-09 22:07:45.163000,L5,399.82,368.98,379.60,381.59,376.60,372.10,381.97,377.88,381.44,377.24,380.36,370.42,374.45,367.89,382.57,382.35,388.86,384.83,381.13,376.03,366.75,361.98,356.94,356.25,364.78,368.25,368.69,374.55,377.51,378.40,381.37,391.24,390.90,393.61,388.72,388.83,382.61,372.75,363.05,360.62,361.72,365.37,368.56,373.68,362.34,358.94,351.21,341.97,340.43,343.75,346.38,341.87,355.35,374.34,370.36,362.12,388.44,399.15,392.29,359.75,373.59
2007-10-02 22:13:42.645000,L5,377.55,360.46,366.43,367.16,365.08,363.32,365.39,368.15,367.47,365.97,361.56,354.73,350.94,342.86,359.76,362.14,367.70,364.05,359.06,363.66,341.91,340.00,333.88,341.57,357.73,362.18,357.07,356.88,348.04,348.34,356.79,363.76,366.33,363.22,364.79,364.37,357.31,370.32,361.56,365.42,356.54,310.77,,,,,160.40,160.02,152.44,171.54,193.51,316.99,331.70,362.50,362.43,292.58,363.72,380.80,374.27,346.30,353.59
2008-11-14 21:57:52.281000,L5,439.08,424.02,425.82,426.10,416.97,411.39,412.24,413.55,408.08,405.26,404.80,409.37,415.39,414.03,413.50,421.42,422.44,426.54,416.85,408.27,392.46,386.85,388.14,388.01,397.80,404.81,398.69,398.05,397.52,404.75,409.44,420.37,431.23,424.21,420.41,422.17,426.42,421.31,424.85,419.23,412.88,408.51,408.27,407.18,402.30,388.32,371.51,366.33,356.34,356.55,352.49,359.20,391.38,401.63,400.65,420.33,428.83,426.42,428.99,392.45,395.43
2008-12-23 22:05:16.170000,L5,370.50,352.97,358.56,361.66,351.53,352.52,358.86,364.27,368.29,366.26,357.53,358.48,354.65,349.19,370.85,357.58,363.56,361.24,359.90,356.61,346.42,342.43,341.07,341.33,356.84,361.46,356.29,362.50,367.69,363.70,364.34,377.29,378.75,370.57,359.76,361.71,362.20,356.25,352.96,347.23,339.23,341.86,343.32,354.49,359.27,357.46,351.76,345.73,338.07,326.51,328.58,332.37,334.66,361.10,360.51,339.98,370.68,367.47,366.77,347.36,350.72
2009-01-17 21:59:44.398000,L5,295.43,282.45,366.02,362.59,353.92,355.91,359.66,359.48,361.83,360.07,351.75,348.54,346.95,347.06,370.82,364.42,371.49,373.52,370.57,364.57,349.02,342.85,339.82,343.74,338.19,353.24,353.29,355.78,357.63,358.05,358.30,374.98,380.16,371.24,371.59,374.36,376.11,368.22,365.64,359.17,346.36,344.75,350.24,350.16,348.74,344.81,337.42,328.36,325.45,325.85,324.36,330.67,342.04,356.35,354.52,349.66,369.95,376.87,365.73,327.51,356.09
2010-02-05 22:05:29.575000,L5,404.68,404.74,400.59,402.21,397.52,396.96,390.94,393.49,391.75,389.37,384.76,383.68,382.37,388.77,399.35,398.37,417.31,409.71,407.29,400.12,386.77,371.43,375.22,374.50,379.72,381.76,386.76,390.51,393.69,394.84,405.53,416.33,417.35,417.56,415.90,406.74,403.19,403.66,406.27,402.11,388.86,391.89,396.43,402.23,396.46,380.48,366.19,360.29,359.34,356.66,362.02,365.56,371.84,383.05,382.55,403.21,414.12,416.16,422.39,374.56,388.44
2010-10-26 22:10:38.745000,L5,355.84,356.40,366.93,354.41,342.02,347.33,353.97,348.01,243.03,259.87,241.12,220.89,214.22,333.87,354.14,340.11,363.11,364.58,361.48,353.49,344.56,336.14,326.93,329.11,336.74,343.44,338.18,342.27,342.77,342.79,342.53,367.90,369.33,374.57,372.81,370.88,367.38,360.78,355.51,350.12,344.52,335.53,335.28,338.29,338.72,335.94,327.84,322.20,321.37,328.82,329.82,331.91,347.45,256.44,245.39,340.66,361.84,371.24,366.62,328.88,346.66
2010-11-27 22:10:35.713000,L5,417.53,438.22,476.98,518.31,472.48,416.57,413.02,419.81,410.97,393.58,377.13,374.50,375.61,366.77,372.14,384.01,401.03,395.68,392.67,393.79,379.06,377.80,380.60,377.01,371.78,371.88,370.14,375.53,381.33,383.64,383.51,388.97,396.86,405.04,407.08,407.26,405.10,404.90,398.88,396.42,387.85,387.55,389.01,379.74,376.81,366.78,355.33,352.70,346.16,341.65,359.88,371.68,498.96,379.17,380.52,400.30,408.28,410.88,406.25,364.75,385.03
2010-12-22 22:04:29.137000,L5,422.32,423.37,430.33,430.02,432.56,431.89,435.64,445.24,437.03,444.84,422.03,412.70,424.30,425.81,441.18,445.97,435.26,446.33,438.00,432.59,420.87,429.77,413.25,424.13,426.47,426.50,419.64,423.69,420.31,435.16,450.77,459.39,469.25,455.92,443.72,439.03,451.08,443.20,440.78,425.07,432.25,432.27,435.11,432.60,436.60,425.70,414.27,395.84,400.21,401.80,412.16,412.51,421.50,436.84,430.23,443.76,448.22,457.07,450.40,416.39,410.80
2011-02-08 22:04:35.159000,L5,417.65,425.02,433.25,442.90,438.27,434.64,427.32,425.85,421.09,423.46,423.42,413.78,417.96,415.08,414.84,430.00,441.28,429.39,436.23,427.62,418.67,418.71,415.10,416.57,422.25,423.05,426.54,430.32,432.83,425.23,425.33,443.98,446.37,443.95,431.32,431.48,434.01,427.88,428.32,440.77,430.78,421.04,421.95,422.03,421.61,418.39,411.39,403.43,383.04,373.21,383.31,380.01,380.50,417.13,422.64,431.91,437.77,439.22,441.72,418.53,424.30
2011-03-12 22:04:31.079000,L5,,,,,,,,,,,,315.16,329.17,315.67,318.77,322.63,355.22,351.88,353.11,344.46,335.19,333.01,334.34,327.80,346.88,348.68,343.73,351.22,351.38,347.61,347.68,362.18,365.42,362.75,364.74,363.09,363.09,358.63,359.15,358.72,352.50,345.92,334.56,321.17,335.41,325.53,272.95,244.75,184.91,195.91,234.07,236.25,170.99,,,268.62,353.16,357.72,351.27,334.43,339.76
2013-05-11 22:22:42.945000,L8,391.44,347.19,333.16,334.32,333.66,337.89,350.09,347.87,349.07,344.61,337.97,336.02,333.46,328.78,339.49,361.98,356.71,352.14,347.94,341.67,330.51,325.83,327.11,327.06,334.36,340.71,339.31,341.13,343.85,344.60,345.66,349.44,356.54,349.24,353.36,353.20,353.22,345.48,341.44,336.85,328.54,327.33,330.51,327.95,336.49,335.40,329.01,318.51,308.46,314.39,311.74,313.05,319.56,344.05,338.48,291.55,359.34,364.61,360.09,329.71,334.77
2013-06-05 22:16:38.960000,L8,276.71,288.52,285.88,278.49,288.06,251.45,,317.78,273.25,264.65,312.64,308.27,259.17,,,,218.22,235.97,237.12,248.17,261.98,265.98,273.63,269.29,252.76,183.46,303.88,324.94,325.55,321.88,298.92,339.45,339.26,337.71,343.67,336.43,330.07,289.18,302.54,299.49,297.81,290.17,310.18,308.75,309.96,318.21,304.00,286.71,280.77,294.09,295.38,295.31,297.59,253.45,164.57,,174.25,200.97,225.80,272.03,250.41
2013-06-28 22:22:44.910000,L8,388.17,352.89,335.26,334.52,334.48,338.80,347.95,346.23,346.38,342.57,333.93,334.10,328.15,326.15,336.28,359.44,355.07,350.05,344.45,338.66,326.85,322.37,324.02,324.15,333.12,338.77,339.12,339.91,342.83,341.98,347.10,352.25,362.57,357.42,374.17,364.29,359.77,348.05,352.03,366.89,342.24,335.70,343.29,368.60,370.86,350.71,345.74,330.55,321.89,368.71,367.29,372.32,356.35,340.02,336.73,283.37,291.82,361.76,358.52,327.65,331.25
2013-07-07 22:16:35.929000,L8,279.76,284.72,277.35,283.44,281.29,255.31,,,286.83,269.30,182.12,159.98,178.04,271.78,267.94,216.04,236.30,247.89,242.97,253.14,271.98,271.68,284.73,278.90,312.82,321.05,313.01,320.72,318.34,315.16,319.31,336.48,339.42,336.97,345.10,331.39,149.94,192.64,298.61,295.44,295.79,295.56,296.61,294.90,311.37,311.32,294.43,277.31,270.61,291.22,275.13,273.13,284.09,259.90,153.49,158.26,,,228.82,285.36,260.16
2013-07-23 22:16:34.633000,L8,388.68,340.48,328.71,326.81,330.96,323.05,346.23,343.88,343.24,340.02,332.75,328.69,327.28,324.14,333.14,357.06,351.35,347.57,343.35,336.51,326.49,321.52,322.08,323.30,331.25,334.96,333.85,335.62,337.23,337.58,345.34,346.89,349.75,348.41,352.24,349.00,348.20,339.62,337.14,328.78,325.78,325.63,327.69,325.47,337.21,328.14,317.30,306.63,304.28,308.46,303.36,304.80,314.64,336.47,333.23,275.59,351.63,355.97,354.10,324.45,330.04
2013-09-25 22:16:28.938000,L8,378.44,335.28,333.42,334.38,334.55,327.41,345.14,345.02,346.30,343.19,333.94,331.44,331.09,327.65,335.45,354.32,346.83,349.09,346.07,340.50,327.31,323.40,324.18,323.64,333.24,338.09,335.19,336.90,338.62,340.34,341.97,347.88,350.36,347.57,352.57,346.48,342.49,339.67,333.76,330.81,322.25,325.76,328.37,326.69,334.35,326.17,318.25,307.45,301.76,307.69,305.96,309.66,313.25,336.93,335.58,314.95,348.14,350.32,349.20,324.30,331.56
2013-10-02 22:22:40.460000,L8,377.36,333.18,334.72,333.69,335.96,330.03,346.55,347.90,347.42,345.39,334.66,333.74,333.93,329.53,338.77,354.42,347.73,350.82,348.26,341.57,329.13,324.46,325.41,324.48,333.79,338.89,335.85,339.12,340.56,341.05,343.84,350.36,352.85,351.27,355.64,348.77,342.65,342.56,336.22,333.55,323.17,327.72,331.99,331.29,337.99,330.04,324.64,313.09,304.12,309.19,314.20,312.90,316.22,338.08,336.59,292.17,348.82,352.13,349.95,326.81,333.74
2013-10-11 22:16:29.291000,L8,370.05,328.98,329.46,329.98,331.65,318.53,281.28,337.23,342.24,336.92,291.40,306.16,312.97,287.41,269.68,318.35,340.69,346.04,344.53,337.53,325.59,322.17,322.94,321.45,330.55,334.41,331.74,332.67,337.45,336.98,339.26,346.65,348.30,341.66,348.44,346.40,338.97,334.45,332.32,327.08,318.48,320.76,321.62,323.31,329.23,327.53,319.83,311.46,302.48,306.39,307.16,306.24,310.40,300.45,307.41,318.24,288.47,262.68,344.71,324.66,329.80
2013-10-18 22:22:37.411000,L8,385.44,339.20,341.45,339.81,347.41,341.41,357.08,356.99,354.06,356.41,339.93,341.83,342.97,341.58,347.16,364.67,356.27,361.65,360.24,357.12,344.76,341.25,342.31,351.10,358.56,356.94,353.17,357.14,354.51,366.29,362.84,373.37,377.09,374.89,370.46,354.86,350.11,357.05,345.22,342.31,330.45,338.12,339.44,340.39,350.69,340.52,339.77,329.69,321.79,320.25,321.21,321.62,331.90,345.71,345.95,323.83,356.85,361.78,357.95,351.67,358.44
2013-11-12 22:16:19.914000,L8,383.32,336.00,338.99,338.63,340.25,337.34,347.75,348.68,349.57,347.30,336.89,337.39,337.38,331.91,339.83,355.72,345.86,350.80,350.46,342.43,330.67,327.98,329.25,327.62,337.08,340.36,339.41,339.79,344.43,343.71,342.44,351.35,357.08,350.15,353.06,348.16,346.85,345.15,337.97,336.74,327.35,329.73,331.98,333.45,337.78,331.28,323.38,316.07,309.47,310.47,308.89,309.56,327.68,341.82,339.08,316.33,352.66,353.96,351.69,329.94,336.59
2013-11-19 22:22:25.407000,L8,379.23,335.02,336.93,337.97,339.86,335.44,347.16,346.48,348.53,345.10,335.37,336.15,335.12,330.38,337.43,353.72,344.67,349.89,347.54,341.77,330.25,326.35,327.60,327.28,336.20,340.00,338.61,339.53,342.97,342.80,343.06,350.45,356.63,350.36,352.68,347.23,344.86,343.68,338.70,336.01,327.23,330.00,332.38,332.98,336.91,332.04,323.88,317.75,311.01,307.98,310.15,310.75,327.23,341.21,338.20,312.88,350.20,352.17,350.50,328.46,334.78
2013-12-30 22:16:01.055000,L8,378.67,338.16,343.08,341.62,345.81,343.79,351.42,411.82,423.24,,516.83,430.13,339.86,334.62,343.78,359.48,350.12,352.00,351.97,347.93,338.65,332.68,337.78,337.33,343.64,348.11,344.57,346.66,351.72,349.58,350.41,360.12,363.93,355.00,354.32,353.32,353.53,348.67,341.53,340.71,331.82,333.27,336.05,338.10,338.71,335.48,325.47,326.20,318.39,310.62,311.60,314.21,315.29,,,321.57,355.66,357.74,353.53,337.98,345.68
2014-02-23 22:21:32.043000,L8,373.51,333.52,336.22,336.01,337.79,338.87,345.54,345.86,346.62,344.53,335.93,335.51,333.52,329.68,337.29,356.69,343.77,349.32,348.07,341.10,330.67,327.35,329.16,328.44,339.70,341.59,340.25,342.79,343.93,344.65,343.17,354.17,357.48,351.77,352.34,348.07,349.95,344.06,337.19,336.15,328.59,328.78,331.74,333.91,331.31,336.13,322.54,319.50,312.71,307.47,307.67,309.34,314.71,341.05,338.41,316.67,350.19,353.79,348.67,329.18,335.36
2014-03-11 22:21:19.920000,L8,375.03,335.95,334.94,336.48,337.42,338.92,347.50,345.96,348.22,344.71,336.78,336.91,333.69,329.52,337.28,355.87,343.62,350.15,346.98,340.91,330.95,326.32,328.19,328.70,336.14,339.43,338.46,341.04,343.61,343.50,344.94,350.27,355.51,350.65,352.74,347.00,350.04,341.76,338.36,336.22,328.61,328.55,330.66,332.08,328.93,323.98,316.41,307.40,298.93,308.03,308.42,310.04,315.98,342.49,338.90,293.88,352.47,354.31,350.24,328.63,334.93
2014-03-20 22:15:01.497000,L8,384.42,335.40,334.85,335.75,335.91,338.08,346.42,345.48,346.55,343.86,335.10,334.18,330.66,328.90,335.89,354.94,343.04,349.06,346.26,340.20,330.23,325.30,326.47,326.70,333.94,337.22,336.34,337.71,341.62,341.52,343.04,349.49,353.87,349.79,351.34,347.02,347.98,341.36,338.71,335.38,328.04,328.94,329.80,331.92,329.45,326.39,319.10,311.24,303.22,307.21,306.40,307.21,313.90,340.30,336.12,292.75,352.59,354.52,349.56,326.59,333.46
2014-04-21 22:14:29.865000,L8,382.93,339.06,332.21,332.40,334.73,337.16,348.57,346.17,347.55,343.45,335.89,333.66,330.88,327.59,336.56,355.24,345.78,352.71,348.51,341.21,329.45,323.49,325.13,325.02,331.70,336.24,335.36,338.57,338.64,339.72,342.82,349.12,352.37,351.15,353.24,349.48,350.02,343.34,340.99,336.78,328.44,329.82,329.58,330.28,334.70,338.16,326.77,322.79,311.15,310.84,309.28,310.48,325.24,344.00,337.38,306.06,360.36,359.50,360.31,325.02,334.34
2014-05-30 22:20:22.872000,L8,389.42,341.71,329.86,325.79,329.56,331.33,348.07,343.47,343.13,342.37,334.98,329.54,327.76,324.94,335.20,358.59,339.22,349.14,345.27,340.05,327.18,319.50,321.45,323.48,331.40,336.88,334.36,334.63,337.36,336.62,342.84,347.58,352.65,349.39,354.07,351.28,349.93,346.14,337.58,335.04,330.66,326.58,329.87,333.15,340.84,327.68,317.08,303.93,302.86,307.64,301.61,301.60,316.13,339.53,337.18,285.59,356.37,356.57,351.58,324.47,330.74
2014-07-17 22:20:39.943000,L8,392.84,346.33,332.34,331.67,332.19,334.68,351.14,346.67,347.33,343.75,336.11,335.35,329.68,326.14,335.94,374.88,344.03,350.11,346.46,339.37,327.84,321.07,323.82,325.27,331.76,338.02,337.04,336.16,339.80,340.81,343.99,347.90,355.03,351.12,354.59,351.77,350.40,346.58,340.05,335.89,330.44,324.11,326.37,327.88,339.42,330.16,321.31,308.77,307.35,309.56,308.74,307.19,319.47,345.67,342.35,281.30,356.04,357.07,352.67,326.07,331.63
2014-08-02 22:20:46.799000,L8,384.85,343.56,331.87,332.44,334.59,337.22,357.67,350.19,349.38,344.65,336.40,338.66,330.90,326.41,337.18,355.44,343.65,351.60,347.89,340.15,330.25,322.89,324.27,323.81,333.33,338.04,336.85,338.76,339.59,339.78,345.08,349.59,350.95,350.58,354.49,349.61,350.14,343.25,338.27,333.53,328.55,324.66,326.42,331.97,339.46,346.42,326.68,312.05,310.60,312.17,310.53,309.16,319.93,343.72,340.06,279.95,356.24,357.56,353.88,325.67,333.15
2014-08-11 22:14:39.696000,L8,414.49,338.62,333.97,333.57,335.01,337.44,350.62,348.79,347.80,344.64,335.05,335.86,332.67,327.36,337.59,352.18,344.18,349.10,346.01,339.85,328.56,323.02,324.15,324.74,332.35,337.05,335.51,336.68,339.69,338.63,344.86,348.44,352.54,351.18,355.25,350.72,352.34,348.25,337.58,333.00,327.12,325.06,329.15,332.79,338.77,335.70,326.36,312.58,312.60,312.60,311.05,308.46,321.87,342.21,339.97,269.13,351.72,354.03,351.96,326.39,332.28
2014-08-18 22:20:51.886000,L8,386.24,340.30,332.45,332.35,334.86,338.03,353.62,353.32,350.49,348.83,337.18,336.76,332.14,328.00,346.15,355.76,344.43,351.30,354.92,346.34,331.84,325.69,325.40,324.62,333.07,337.34,336.70,337.30,341.03,337.55,347.01,348.67,351.71,350.02,352.90,348.73,349.71,345.14,337.54,333.55,326.83,325.42,327.83,332.47,336.37,331.95,326.43,313.87,311.08,311.15,307.38,305.09,357.46,343.38,344.76,284.04,354.80,356.94,353.59,325.98,334.30
2014-09-19 22:20:54.477000,L8,376.24,335.46,332.88,331.50,334.65,337.49,348.72,351.92,348.54,343.71,334.48,334.57,332.67,327.60,339.24,353.94,342.21,349.68,346.26,340.69,329.59,323.51,324.38,325.74,333.93,337.61,337.21,337.56,339.15,341.27,343.85,348.90,353.62,348.66,355.34,347.23,344.51,344.55,338.12,334.79,325.14,327.67,331.25,332.90,335.43,331.29,325.46,314.81,310.66,310.74,312.15,310.05,317.26,340.08,336.89,288.11,349.70,354.34,349.99,325.61,332.29
2014-09-28 22:14:44.621000,L8,383.28,335.00,332.63,331.50,334.45,337.02,350.17,352.38,349.18,343.50,334.80,334.75,334.01,328.69,336.23,354.36,342.81,351.21,346.54,341.09,330.30,323.91,324.69,325.46,332.16,336.94,334.99,337.51,338.05,337.94,344.26,348.64,350.23,348.55,352.14,346.80,343.99,344.71,338.95,333.82,325.98,326.94,330.54,332.83,332.82,327.80,322.19,310.99,310.96,309.11,310.01,310.89,325.71,340.10,336.43,291.27,347.72,351.25,348.77,326.55,333.01
2015-01-02 22:14:38.674000,L8,375.27,336.88,339.55,338.86,342.82,340.56,347.92,346.53,349.65,345.06,336.95,337.18,333.67,329.40,337.50,354.40,344.10,349.11,347.39,340.74,331.08,326.99,328.55,328.29,336.91,339.21,338.10,340.16,345.20,343.24,345.27,352.70,359.01,350.18,350.16,348.37,349.73,341.85,338.01,333.29,327.33,326.25,330.14,334.09,326.82,327.57,319.85,315.38,310.40,305.14,304.55,304.37,311.44,343.65,338.29,314.71,348.61,351.43,348.89,329.97,335.11
2015-03-14 22:20:23.206000,L8,373.56,336.11,335.44,336.70,336.96,337.61,346.45,345.61,347.74,343.61,336.33,335.76,330.87,328.35,336.99,356.40,344.41,349.42,346.51,339.54,331.14,327.47,327.91,329.03,336.40,341.03,342.66,339.87,344.22,344.60,346.22,350.71,355.51,349.89,353.41,347.65,347.79,341.95,337.31,334.19,328.50,329.68,328.92,330.19,332.99,331.76,322.87,317.72,312.00,307.29,308.31,309.22,316.07,341.70,334.96,288.92,348.39,350.31,347.29,329.02,335.14
2015-04-15 22:20:10.505000,L8,389.66,343.80,339.40,338.25,345.34,343.49,375.21,377.95,376.80,360.23,363.80,366.08,349.19,346.51,355.29,390.38,377.85,364.27,373.54,371.07,358.92,337.13,362.54,352.42,365.93,361.94,355.98,377.90,359.72,349.17,354.56,358.54,367.61,393.62,362.10,356.31,372.10,351.28,375.92,348.38,340.28,336.23,341.84,341.63,343.18,362.22,342.05,340.18,331.37,315.92,317.36,326.66,337.77,366.53,355.46,314.94,363.47,360.03,375.10,344.86,344.88
2015-05-01 22:20:00.344000,L8,388.19,346.46,334.09,336.30,338.08,340.63,353.45,354.81,350.80,350.27,339.24,338.07,336.08,330.00,341.49,360.96,350.85,352.64,348.35,344.01,335.12,326.55,329.26,329.19,339.31,344.41,341.24,344.31,345.39,345.70,347.59,351.63,356.44,352.17,356.90,353.17,352.75,343.46,341.84,337.44,333.48,332.75,331.19,334.42,339.14,333.53,327.35,321.55,321.01,312.30,311.46,314.29,325.59,346.86,341.39,292.78,355.78,355.85,352.41,330.69,336.49
2015-06-27 22:13:58.027000,L8,275.60,285.59,279.25,272.54,268.78,241.81,,308.14,272.00,264.64,234.93,238.04,229.30,265.05,288.94,323.95,226.73,248.09,244.52,254.94,265.42,269.35,270.79,277.77,270.72,320.60,317.60,324.51,316.08,302.37,302.52,335.05,337.27,337.73,344.79,333.71,339.28,320.10,322.20,315.00,321.02,312.18,309.06,296.92,311.81,310.01,282.33,269.13,266.21,293.53,289.74,289.43,294.42,256.89,240.14,160.10,,210.02,221.57,284.32,260.73
2015-07-04 22:20:14.053000,L8,363.12,288.96,282.37,277.15,277.71,252.88,291.94,327.82,302.18,294.47,315.49,313.11,256.32,274.74,301.35,319.23,225.16,246.58,228.13,240.46,,,,,,,,,,,,,,,,,,,,290.31,298.53,294.94,295.24,,299.71,296.11,267.17,,239.79,258.62,286.91,288.12,296.50,317.74,315.77,157.99,,210.37,221.38,,214.07
