dates,satname,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122
2019-07-31 22:20:02.646000,L8,297.27,295.36,297.60,296.91,284.80,287.41,291.10,257.43,256.95,258.68,258.57,306.74,311.99,311.60,300.30,309.98,324.51,327.16,324.04,247.77,249.66,244.06,246.34,247.79,250.83,255.87,255.44,256.60,255.70,257.23,260.45,264.81,265.56,265.80,265.97,270.29,273.28,274.36,277.39,304.79,300.40,302.09,292.75,308.15,305.27,298.79,302.98,309.84,306.71,310.07,314.74,312.37,316.21,313.33,313.62,308.82,316.36,321.97,288.43,283.63,288.29,287.27,326.70,326.69,323.62,332.57,320.59,325.01,289.45,291.22,290.69,288.66,294.28,291.82,306.48,313.16,320.50,321.38,321.71,320.68,311.42,312.64,320.16,318.11,320.54,324.92,334.49,338.29,317.75,335.05,343.89,331.30,343.30,317.45,314.08,317.00,315.97,315.23,310.13,316.15,312.24,314.01,304.61,316.06,319.76,319.87,314.07,312.93,308.38,323.17,316.65,311.00,306.83,295.04,301.51,311.60,311.81,309.54,304.69,298.13,306.82,266.79,325.32
2019-09-17 22:20:17.064000,L8,257.62,257.66,255.29,299.89,301.52,293.04,271.06,284.30,312.25,317.32,305.84,326.93,319.79,291.01,336.51,333.13,249.98,248.06,246.05,245.16,246.43,243.94,245.92,245.50,248.30,253.25,252.37,254.67,256.74,256.20,260.55,263.27,262.28,262.75,265.93,264.84,327.29,328.45,332.39,321.63,328.17,322.12,322.77,321.31,325.13,326.10,317.70,317.23,322.02,322.96,328.35,298.40,333.47,289.61,286.81,284.32,284.72,286.78,286.76,286.65,289.76,287.58,291.00,288.17,290.81,291.98,289.70,287.11,289.26,289.61,291.89,288.51,293.58,289.56,288.79,292.61,293.23,292.34,290.43,292.10,296.51,295.79,332.72,328.73,295.90,346.88,360.73,357.64,365.76,354.25,344.39,334.18,327.35,330.93,337.59,327.98,321.04,318.67,333.15,327.71,320.40,328.96,310.76,329.65,337.14,336.25,315.71,333.47,328.33,332.31,333.02,278.98,271.95,320.23,311.06,313.88,318.75,317.11,335.84,338.63,335.22,332.79,341.54
2019-12-22 22:20:15.572000,L8,524.33,487.65,522.88,532.60,309.76,353.26,348.07,333.33,336.99,367.10,404.30,393.51,373.62,370.76,369.58,383.62,386.36,391.98,385.86,390.38,395.44,398.29,371.65,404.54,414.13,410.46,417.84,454.22,413.81,411.23,401.84,430.54,420.68,419.51,416.03,406.34,399.36,386.42,397.64,396.48,355.22,382.71,311.34,344.42,385.77,367.61,380.13,442.48,425.08,419.73,324.29,333.01,440.33,466.31,472.15,471.15,343.48,338.10,458.02,425.22,466.42,459.76,356.33,467.11,481.73,452.24,458.32,458.51,472.87,479.14,477.22,446.33,448.18,478.59,465.88,459.95,428.31,350.38,341.10,342.21,344.28,354.70,420.14,402.94,442.83,452.96,461.73,454.90,462.25,443.82,444.58,415.79,415.43,395.30,393.05,388.36,388.26,364.93,328.22,333.90,327.27,330.64,329.24,333.12,337.04,338.15,361.36,420.35,354.37,414.39,359.82,400.14,391.66,393.94,395.54,353.86,407.13,414.42,421.25,398.62,437.88,416.17,395.92
2020-02-24 22:19:58.916000,L8,259.38,273.59,257.48,255.78,257.34,252.21,249.94,253.89,251.91,248.90,253.12,256.91,254.10,248.50,251.19,255.69,255.74,246.94,244.75,245.50,245.74,240.35,243.79,242.54,245.21,249.94,247.97,252.51,253.48,256.22,256.89,261.05,261.52,263.38,262.30,267.62,267.74,274.06,272.80,276.40,277.12,277.71,279.57,285.93,290.36,289.96,289.39,288.45,285.84,287.59,288.73,287.09,289.26,290.28,288.32,286.24,285.79,291.15,289.45,288.73,290.45,287.74,292.23,288.73,289.23,294.76,291.83,288.43,289.60,296.47,292.76,287.82,295.95,289.40,284.57,296.73,292.69,297.28,289.15,289.99,295.01,295.86,294.35,293.65,293.68,293.66,290.65,295.65,290.20,294.47,298.27,299.46,298.95,295.26,302.95,292.36,287.39,287.45,313.60,290.49,291.76,303.24,291.33,295.86,295.73,297.37,298.08,312.99,289.87,318.25,289.05,280.58,275.60,269.51,267.53,264.54,265.88,266.93,271.03,273.20,270.05,278.35,323.15
2020-03-27 22:19:43.868000,L8,258.20,259.91,256.32,256.38,278.28,278.03,293.36,280.70,296.68,306.44,289.70,329.22,317.39,318.83,250.58,257.10,253.25,248.25,245.21,247.12,246.52,243.55,244.49,244.91,246.38,251.52,248.56,252.87,255.74,256.35,260.37,263.38,262.48,264.26,265.02,333.84,333.38,327.39,271.32,320.74,323.83,274.77,316.26,319.97,327.25,321.01,328.15,324.11,335.00,287.81,331.96,327.15,327.38,290.04,329.91,331.33,331.39,334.67,288.43,286.86,289.16,286.58,290.89,287.74,289.44,292.62,290.61,286.05,288.18,339.25,344.09,355.80,361.78,351.18,350.79,343.99,348.18,293.49,287.49,351.17,337.92,324.71,326.44,327.01,331.56,338.18,289.19,292.30,290.01,292.69,297.26,298.28,298.40,293.70,296.23,294.88,317.20,316.98,310.13,324.90,326.79,321.15,323.19,325.10,336.69,326.38,328.04,320.26,328.46,327.09,320.56,320.02,325.62,326.26,265.00,321.17,313.51,326.84,323.87,326.31,325.93,303.04,329.09
2020-04-28 22:19:28.688000,L8,261.39,264.30,257.42,256.85,258.12,255.04,255.14,258.98,256.88,251.52,260.25,259.48,257.35,252.35,255.02,261.50,258.11,255.14,250.97,254.09,256.66,250.80,248.49,250.12,252.55,258.01,254.22,259.64,259.72,260.64,266.57,271.01,272.28,273.44,276.60,271.30,275.92,274.65,275.36,275.65,275.89,276.72,280.48,283.14,288.63,288.16,293.24,327.70,330.16,332.57,289.91,287.60,288.81,288.58,288.10,287.43,288.18,291.21,290.10,289.24,290.49,286.66,292.38,291.43,292.17,294.54,290.58,287.53,288.11,353.77,354.24,349.51,296.06,290.13,286.00,295.19,292.24,293.93,289.14,290.54,294.78,296.15,295.50,293.15,294.90,290.89,287.52,294.20,289.25,291.95,297.93,296.98,298.52,294.70,357.40,340.79,313.31,332.81,322.88,317.80,315.54,323.32,328.93,292.02,292.17,295.42,292.70,294.41,342.54,319.22,286.08,277.29,326.98,323.72,315.52,319.87,309.38,314.27,322.32,271.76,268.90,271.09,330.86
2020-09-19 22:20:15.764000,L8,323.89,306.01,307.62,306.95,305.77,307.67,310.08,304.54,306.25,312.10,321.88,327.51,327.82,323.94,321.23,322.31,320.63,330.21,337.32,336.74,362.87,352.41,402.71,356.99,365.79,367.89,378.79,380.63,376.53,380.02,379.11,364.29,366.15,356.54,352.78,344.18,336.22,334.83,334.44,334.55,327.69,328.21,280.58,339.32,325.28,343.42,336.19,368.25,362.67,370.04,347.66,325.63,324.05,334.21,333.68,346.77,344.94,347.65,345.97,347.31,350.40,362.42,359.55,354.48,351.60,357.61,353.05,344.91,340.72,352.02,352.78,359.59,354.12,349.59,341.50,346.25,335.99,336.72,343.56,335.05,329.09,333.34,330.52,342.74,347.10,344.44,345.70,352.29,354.99,344.36,352.63,341.67,341.92,326.50,345.90,338.75,340.57,376.09,376.03,379.46,326.63,334.76,331.21,334.96,331.18,340.48,340.38,345.32,337.34,330.40,328.07,323.60,338.09,324.46,324.12,325.94,317.76,317.19,314.19,317.81,325.71,331.75,334.41
2020-10-21 22:20:19.635000,L8,256.57,256.83,255.18,254.17,255.24,251.16,250.89,252.83,251.30,251.27,256.13,259.14,254.28,255.30,252.56,262.54,252.31,249.05,244.46,247.15,244.84,243.15,242.81,243.97,245.60,250.66,248.05,252.80,254.81,255.53,259.37,261.73,262.81,264.85,262.79,266.22,271.45,271.71,271.80,273.66,276.32,275.90,279.68,282.01,286.00,284.84,287.53,284.74,285.45,286.26,283.92,284.54,288.66,289.15,288.59,287.55,286.87,291.76,290.68,290.26,288.96,288.88,294.51,290.60,295.08,296.72,294.70,288.98,291.69,295.30,295.70,292.59,297.47,291.59,291.06,299.11,297.23,299.34,295.62,292.86,296.25,296.93,294.45,297.22,294.13,293.34,291.02,293.59,289.01,294.39,298.18,300.16,299.33,295.73,298.14,293.98,285.28,286.65,286.21,291.53,295.22,296.47,290.64,322.66,332.86,333.23,333.38,295.47,289.27,312.15,282.43,276.20,269.98,267.61,264.84,263.75,268.08,268.85,268.88,273.76,269.54,280.44,329.27
2021-01-25 22:20:07.939000,L8,255.00,255.44,251.85,252.14,251.89,249.21,248.31,252.06,249.75,250.39,250.27,255.15,249.96,248.01,247.60,253.51,248.04,246.15,243.06,245.69,245.54,239.65,243.34,240.90,245.33,246.58,247.58,250.98,254.26,252.81,258.15,258.20,260.38,259.34,260.69,262.02,264.71,266.18,269.58,272.69,273.48,275.86,279.25,282.71,286.44,286.71,290.46,313.62,302.35,292.85,290.54,283.90,285.31,290.13,289.04,285.62,283.91,288.03,286.73,286.92,286.63,286.10,287.99,287.12,286.77,289.94,288.76,285.13,287.65,289.01,290.45,286.81,292.63,287.20,286.15,293.18,292.46,294.12,289.16,289.45,298.62,293.90,292.76,296.17,318.25,290.58,290.51,289.92,287.13,293.00,296.12,298.14,300.12,294.82,295.94,294.84,283.01,318.32,311.26,316.77,319.89,319.91,309.13,318.41,320.47,320.05,327.21,328.68,287.02,313.46,280.75,275.76,272.71,265.94,264.32,265.91,305.00,308.15,266.83,273.20,268.31,276.35,321.05
2021-03-30 22:19:46.369000,L8,257.30,258.67,254.11,258.57,256.65,252.62,249.42,254.27,251.54,249.59,252.19,256.58,251.93,247.93,248.51,254.69,251.95,246.67,246.22,246.34,250.70,243.58,245.91,244.89,248.70,249.75,248.93,252.85,254.54,255.40,259.23,260.46,261.67,261.66,261.51,263.78,264.94,268.12,272.04,274.69,275.58,279.92,280.54,297.94,288.14,289.80,287.75,286.50,287.95,289.63,288.57,289.68,285.34,288.22,285.75,284.39,284.56,287.64,286.44,286.54,286.21,287.57,288.69,288.39,286.54,291.99,287.13,286.18,286.40,289.24,291.13,285.29,291.84,286.79,284.66,291.28,292.18,295.05,290.64,290.74,309.66,309.90,294.83,294.39,298.16,319.53,291.83,292.20,289.99,294.30,297.74,300.00,302.54,300.88,335.11,296.36,285.02,292.80,289.95,295.16,296.51,303.35,288.39,322.84,318.89,295.76,296.20,292.56,284.05,312.88,284.43,276.77,273.36,268.92,313.64,301.48,304.11,267.84,267.76,271.06,266.78,274.01,316.54
2021-05-01 22:19:31.568000,L8,259.16,257.83,256.64,257.98,254.91,253.09,249.14,247.45,243.60,245.52,252.84,251.34,246.56,241.89,242.35,248.77,240.37,239.34,237.52,240.45,250.81,242.42,246.94,247.48,250.46,253.50,252.46,255.18,253.20,257.56,251.49,260.65,255.75,270.92,246.14,271.89,274.62,274.67,273.06,274.45,274.75,276.33,278.25,283.44,284.59,286.92,288.45,287.64,280.53,286.49,289.00,300.27,314.87,311.25,299.92,258.17,287.50,301.81,319.97,300.31,291.23,292.50,292.98,291.78,294.89,290.99,292.88,287.71,287.04,288.95,292.31,286.05,384.12,382.42,359.32,381.67,393.83,402.11,291.88,288.13,300.49,296.73,292.89,287.65,283.99,283.14,282.57,285.92,284.39,290.12,294.06,294.87,295.88,292.74,294.08,291.01,284.15,285.43,285.66,288.12,291.34,297.13,290.58,291.12,296.37,292.83,299.08,292.24,282.85,315.72,280.87,275.03,271.54,268.11,264.90,319.27,313.22,332.43,338.87,272.71,266.73,269.02,323.51
2021-05-17 22:19:36.460000,L8,264.95,265.70,264.85,258.84,260.95,256.22,255.61,257.25,256.77,252.91,259.76,260.43,258.04,253.24,254.38,260.41,258.31,257.89,251.08,256.38,256.97,250.95,252.58,256.91,256.31,258.86,256.95,263.00,263.28,263.63,268.26,270.27,269.58,271.87,272.49,276.82,282.19,281.48,283.84,278.72,283.17,281.44,288.45,288.34,289.93,290.60,295.06,287.49,286.05,289.70,324.46,322.94,330.62,290.72,335.30,323.53,337.02,352.83,355.37,291.11,290.75,290.26,359.60,346.43,342.32,345.28,353.78,340.85,322.05,357.33,360.58,369.55,377.57,382.51,385.06,373.76,294.85,298.73,294.24,302.91,315.07,326.94,335.19,322.71,340.83,344.24,291.66,354.81,351.21,348.36,352.93,344.20,299.03,296.36,298.72,339.81,352.48,352.95,288.97,289.53,290.75,327.10,332.66,322.43,329.45,320.22,331.90,339.51,343.08,333.38,310.49,332.03,325.86,299.93,324.04,293.62,314.73,306.40,251.16,254.07,259.88,232.89,234.41
2021-10-08 22:20:23.573000,L8,266.63,262.91,262.61,263.32,272.68,260.12,258.74,258.29,256.34,256.82,259.49,258.92,260.78,265.61,265.49,262.50,260.70,248.74,245.71,251.61,250.07,247.73,248.50,250.41,251.05,254.92,254.30,254.55,258.71,259.85,263.39,265.75,265.45,267.03,265.68,267.82,277.51,273.10,274.19,275.63,279.14,314.43,313.37,291.75,297.10,298.68,321.10,294.43,319.86,322.11,325.07,324.16,320.21,333.99,315.95,321.46,327.14,330.93,349.28,295.70,353.51,349.70,344.80,350.21,351.16,345.53,337.82,331.36,327.94,332.78,329.50,350.08,351.98,307.07,305.06,304.42,334.35,327.20,335.88,337.72,343.10,336.44,331.15,335.25,341.44,345.63,293.88,295.79,292.99,296.02,343.15,330.47,333.00,346.33,328.90,336.10,322.99,326.69,319.60,326.40,325.09,310.88,329.38,322.72,319.56,315.18,313.97,319.40,296.57,333.48,338.53,338.15,335.39,329.65,304.19,319.68,306.83,306.44,305.13,308.04,303.80,295.53,325.11
2021-11-21 22:22:10.853000,L9,431.70,376.53,421.38,425.46,443.61,422.90,379.77,425.90,409.70,382.89,412.88,371.42,397.51,369.94,405.44,390.33,395.43,392.04,424.58,374.75,439.96,395.26,404.16,401.56,440.33,437.50,433.70,451.92,468.40,434.50,451.53,373.11,463.87,474.02,438.65,466.90,458.28,476.47,438.29,433.25,327.23,328.19,500.27,457.82,449.78,480.28,458.21,419.15,398.93,408.94,442.84,451.68,465.96,463.76,459.23,434.23,438.83,380.81,391.21,419.42,431.72,442.45,420.51,405.55,399.22,438.29,434.47,344.16,418.50,483.62,506.66,487.31,394.42,441.23,420.55,427.98,446.59,434.84,450.79,405.16,415.17,436.61,417.93,421.91,437.72,434.14,414.24,416.87,423.85,421.13,422.41,437.23,360.18,368.20,360.48,350.63,419.68,444.83,409.94,418.13,395.26,423.76,405.72,389.47,406.02,348.62,392.55,377.85,331.28,331.87,393.01,408.81,345.17,410.83,350.31,348.29,343.39,347.65,326.95,345.01,428.89,373.74,343.01
2022-01-04 22:20:15.895000,L9,258.50,257.65,255.21,255.72,257.24,253.95,251.65,255.16,254.90,254.83,255.44,259.80,254.11,253.10,251.54,258.77,251.81,248.62,246.34,247.96,246.71,242.36,246.13,245.00,248.93,250.50,251.38,254.29,257.11,256.77,261.46,262.80,264.29,263.41,265.52,267.02,272.94,273.21,274.69,276.69,277.77,279.33,284.41,286.47,289.04,288.87,289.33,288.73,288.94,289.05,291.68,286.79,288.90,292.05,289.02,289.42,289.02,290.33,289.14,289.32,289.25,288.49,290.96,290.55,290.36,291.90,292.48,290.17,291.92,292.36,293.90,290.62,296.02,290.66,289.75,296.79,297.26,298.04,293.16,291.89,295.99,295.09,294.85,294.13,334.12,295.01,291.36,291.90,290.94,295.91,297.67,299.66,299.80,299.04,296.53,301.71,282.74,282.83,285.07,289.54,310.19,299.20,297.48,296.26,298.17,319.04,321.72,296.89,324.24,315.00,283.47,276.66,275.43,273.30,304.26,274.11,302.81,310.28,269.93,276.69,273.39,281.07,325.32
2022-01-12 22:20:13.302000,L8,256.08,255.75,250.73,251.59,252.06,249.09,248.57,250.05,251.79,252.19,250.82,255.67,251.18,250.51,248.77,255.10,249.20,245.86,244.81,244.51,245.27,239.85,244.58,243.15,246.52,248.47,248.79,252.31,254.96,255.49,259.70,260.46,261.98,261.52,262.88,264.33,268.47,271.77,273.54,275.39,276.18,279.28,282.32,284.83,286.05,286.76,287.08,285.43,287.24,287.65,286.18,287.12,289.34,289.85,286.32,288.56,287.97,288.93,287.28,286.34,286.58,287.39,289.27,289.60,289.19,291.64,291.09,288.76,291.11,291.82,292.24,286.26,292.96,287.55,286.12,294.54,294.21,296.97,290.63,289.11,295.75,294.82,293.17,292.52,293.86,290.96,289.45,290.69,289.56,295.42,297.67,299.54,298.39,296.72,295.31,296.43,281.22,281.48,283.57,291.12,291.46,295.59,299.01,295.03,293.69,295.36,297.31,290.67,289.32,319.87,286.16,275.93,275.19,272.39,270.72,263.34,265.27,269.40,269.56,275.43,270.33,281.21,325.05
2022-01-20 22:20:15.352000,L9,259.40,258.99,255.25,257.06,257.20,252.50,250.61,252.94,256.81,256.88,253.00,258.77,254.24,254.29,250.42,257.21,251.77,249.44,246.22,323.01,327.84,342.37,247.50,246.55,250.91,252.82,252.84,254.91,258.36,258.52,263.73,264.43,265.89,265.99,267.06,265.96,277.75,266.90,271.63,274.78,277.30,278.56,286.21,286.91,290.52,288.78,290.83,291.63,321.88,295.53,322.45,322.88,319.52,329.60,288.81,288.45,327.24,334.00,329.69,334.53,332.27,347.81,349.22,340.74,332.41,291.57,293.64,291.51,292.87,293.27,294.12,288.12,295.81,288.73,286.94,296.50,294.02,298.41,294.16,289.19,343.28,330.11,330.66,304.71,293.03,293.44,290.65,292.06,361.00,351.00,346.89,347.35,340.16,330.09,296.91,292.38,330.52,330.37,324.89,320.93,322.80,324.37,325.89,316.63,318.83,323.57,332.89,300.06,296.98,322.66,323.37,320.56,319.73,308.38,307.04,300.11,295.39,334.11,325.86,323.73,273.50,318.70,339.40
2022-01-28 22:20:07.765000,L8,258.23,258.25,254.30,255.79,256.96,251.52,250.42,250.18,254.14,250.12,253.43,257.71,254.32,249.97,251.15,255.80,253.32,248.68,247.16,249.88,247.74,244.67,247.23,247.50,250.71,254.49,253.36,256.90,259.14,260.03,266.18,267.52,266.62,268.91,265.08,274.97,273.53,275.69,276.86,278.89,280.61,283.05,287.18,287.06,289.17,289.51,289.23,290.03,288.12,289.15,289.93,288.32,291.05,292.32,289.96,289.34,291.81,292.77,291.30,288.51,290.07,288.72,292.13,290.20,292.48,293.95,294.19,292.10,295.24,295.60,294.33,292.18,297.00,290.94,286.89,298.63,295.33,300.71,293.96,291.29,298.76,298.77,294.80,296.15,293.41,294.55,291.15,292.34,292.26,296.31,300.30,300.34,299.96,296.63,297.15,294.78,287.60,283.98,289.96,289.77,290.71,295.18,295.60,300.41,295.94,296.12,297.27,298.20,291.62,312.56,283.91,279.62,274.41,272.08,290.27,268.70,268.34,268.85,275.81,278.25,275.64,283.14,322.92
2022-02-13 22:20:04.573000,L8,257.30,258.70,255.02,258.45,255.45,254.75,254.28,254.70,253.01,253.57,258.90,257.92,254.87,250.68,252.76,255.44,252.04,248.82,247.00,247.66,247.32,243.20,248.10,247.35,249.97,252.67,252.46,254.00,256.74,256.23,259.93,261.20,262.63,262.01,263.03,266.07,270.63,272.75,273.26,275.59,278.44,282.43,285.24,286.19,289.22,289.94,293.49,301.80,287.20,288.84,286.18,294.40,287.25,288.38,299.96,325.85,286.46,288.65,290.50,287.67,287.11,288.23,290.81,288.42,287.94,294.51,288.97,287.71,289.30,290.27,290.15,287.01,292.26,286.68,285.88,294.58,292.16,295.72,286.07,285.73,294.83,303.08,307.29,315.42,326.49,292.93,286.76,288.44,286.71,291.27,298.27,320.78,320.56,323.58,310.76,295.77,317.61,320.19,314.23,310.46,302.84,315.03,311.57,310.38,319.71,319.31,313.68,315.95,310.34,321.95,321.06,313.44,306.36,310.14,314.21,307.98,308.13,295.24,310.75,325.27,320.46,320.01,325.65
2022-03-01 22:20:00.590000,L8,257.25,256.89,253.28,253.07,253.67,249.32,248.29,250.04,250.34,250.92,251.22,254.60,250.02,249.29,247.61,253.33,248.17,246.81,243.39,245.30,244.87,241.82,244.39,243.55,246.88,248.93,248.56,251.94,254.85,254.38,260.00,260.46,262.70,261.34,263.29,264.83,269.42,270.15,272.30,274.63,276.22,277.91,282.10,285.10,285.57,287.64,288.11,284.48,287.80,289.44,285.88,286.37,286.15,287.71,287.22,287.95,285.65,287.26,287.25,286.99,288.36,288.61,289.76,289.11,289.83,291.01,290.00,288.40,291.35,290.16,292.31,287.94,292.78,287.42,287.55,295.17,295.52,296.33,291.96,287.71,295.68,293.54,294.04,291.50,293.90,292.53,289.74,290.30,288.37,293.32,296.05,297.97,297.41,294.70,294.70,295.32,284.44,286.29,283.10,291.30,295.45,296.03,305.99,299.01,293.22,292.89,315.11,298.58,290.06,312.47,282.16,276.39,273.75,282.16,265.53,262.39,264.24,269.47,270.69,274.53,271.34,279.10,321.63
2022-03-09 22:20:01.331000,L9,259.10,258.83,257.08,256.24,257.72,251.63,251.53,251.83,254.02,251.72,254.67,256.96,252.41,251.27,250.08,255.72,250.29,249.91,245.46,250.15,246.17,244.82,246.57,247.31,249.69,252.53,251.68,255.66,258.01,258.45,262.43,265.01,266.60,265.52,265.71,267.12,273.92,271.98,275.02,275.45,278.93,277.86,285.17,285.68,289.74,288.87,290.40,287.04,288.60,287.23,287.32,287.94,288.44,290.72,289.73,288.72,288.03,289.59,289.49,289.35,289.67,289.42,292.37,292.34,292.48,293.74,292.25,291.85,293.15,293.02,294.06,291.07,294.71,289.89,290.05,297.05,297.43,298.42,293.60,292.40,299.25,298.08,294.42,292.12,294.37,293.53,292.02,291.06,290.49,374.81,375.25,345.26,299.77,296.65,296.72,294.38,284.14,282.61,284.94,290.11,291.43,297.53,292.85,294.69,293.80,294.83,297.16,294.20,290.61,316.87,290.83,280.44,275.42,271.60,276.15,271.16,269.98,273.73,271.89,285.00,318.10,281.41,332.31
2022-03-25 22:19:56.534000,L9,219.43,224.92,215.58,217.06,210.60,213.09,209.76,215.03,,,,,,,,,,,,206.09,207.86,198.59,187.95,201.50,205.82,210.58,213.06,218.83,216.74,221.24,222.39,228.49,223.05,226.01,226.61,230.24,229.35,174.28,178.63,176.91,175.80,187.16,191.95,210.39,209.70,184.98,173.68,174.05,261.51,264.15,265.60,261.21,262.59,263.18,261.45,260.97,257.82,260.26,259.72,254.64,258.23,252.21,188.07,205.00,201.11,186.95,209.60,186.03,187.74,260.89,263.18,252.54,255.66,251.16,237.27,252.70,245.83,262.04,247.78,245.05,255.62,254.65,246.69,252.62,243.96,251.86,233.09,238.43,241.21,241.31,248.21,254.70,244.65,242.27,246.72,241.05,225.02,219.94,211.99,245.28,245.22,250.95,245.98,253.11,253.03,261.19,260.48,261.11,227.71,274.95,228.25,221.04,214.33,209.20,210.84,198.54,186.13,188.50,217.84,,,,
2022-04-02 22:19:43.573000,L8,380.91,383.18,381.33,394.92,372.14,388.03,366.19,364.76,355.73,360.11,365.65,380.47,380.97,352.15,355.09,346.71,352.64,402.04,390.28,350.01,372.77,389.71,396.90,420.14,439.01,407.54,404.57,401.21,396.69,369.78,394.66,402.56,386.31,419.46,432.94,374.47,422.18,442.02,359.19,370.38,368.15,369.09,345.55,369.58,368.24,368.32,358.35,345.25,340.46,354.69,366.74,360.58,356.95,360.26,360.68,392.38,404.23,429.45,354.83,350.37,350.75,366.15,363.09,371.55,366.39,370.58,363.56,378.88,370.65,375.85,393.45,393.65,362.17,365.76,365.11,443.97,427.57,387.01,361.46,349.32,343.53,350.60,342.25,353.43,348.99,360.25,354.29,379.32,364.03,378.96,363.06,349.87,351.38,345.10,351.76,331.56,350.84,361.56,341.17,334.12,400.76,369.57,334.95,343.72,340.60,345.52,340.66,358.87,339.51,345.61,330.15,325.29,323.31,320.92,316.80,316.46,317.81,322.97,338.74,330.65,332.45,337.90,343.84
2022-04-26 22:19:44.760000,L9,214.56,222.44,219.79,220.17,221.11,219.12,217.30,220.71,220.07,221.46,,,,,,,,,214.88,215.76,215.66,213.44,212.06,214.08,213.54,217.73,221.21,226.10,223.50,224.35,231.61,231.25,233.50,231.75,234.32,234.53,238.66,244.08,239.08,243.85,247.31,250.59,251.91,253.99,255.62,258.79,254.23,234.48,249.80,255.81,248.93,241.85,249.64,252.98,240.59,238.96,205.30,197.92,222.06,246.95,238.50,240.01,246.11,234.23,,,,,,255.52,249.53,243.88,251.60,247.02,235.82,215.39,222.65,251.01,221.48,218.86,235.63,240.23,231.06,208.19,232.38,243.87,215.92,229.98,240.75,,,,212.39,246.62,244.81,231.27,211.32,202.54,206.65,197.53,215.33,240.08,,,,245.12,219.58,203.81,169.38,265.52,211.72,200.74,204.37,189.42,186.06,,,,,,,,
2022-07-15 22:19:48.449000,L9,,,,216.30,187.83,220.33,174.46,220.65,223.08,206.04,,,,,,,,,214.92,216.66,214.46,216.47,209.70,216.85,213.28,222.26,221.64,226.41,222.16,224.71,228.41,233.39,230.34,233.22,233.42,234.83,239.06,239.75,239.58,177.77,247.46,250.35,250.01,253.72,262.34,259.73,255.91,214.57,240.56,250.81,246.02,236.11,251.23,246.86,,,,,,161.67,250.13,230.24,236.75,245.31,208.43,252.69,246.98,243.35,239.87,254.16,164.93,244.81,243.16,246.80,218.51,195.15,207.77,,,178.28,230.79,235.04,215.05,192.64,205.43,197.04,178.32,231.60,247.31,247.13,257.68,242.66,252.19,258.08,261.30,247.28,205.47,220.73,204.36,234.10,223.45,242.74,,,,252.02,248.96,213.67,165.12,278.48,223.80,219.17,217.68,201.11,177.20,,,,,,,,
