dates,satname,nzd0230-0000,nzd0230-0001,nzd0230-0002,nzd0230-0003,nzd0230-0004,nzd0230-0005,nzd0230-0006,nzd0230-0007,nzd0230-0008,nzd0230-0009,nzd0230-0010,nzd0230-0011,nzd0230-0012,nzd0230-0013,nzd0230-0014,nzd0230-0015,nzd0230-0016,nzd0230-0017,nzd0230-0018,nzd0230-0019,nzd0230-0020,nzd0230-0021,nzd0230-0022,nzd0230-0023,nzd0230-0024,nzd0230-0025,nzd0230-0026,nzd0230-0027,nzd0230-0028,nzd0230-0029,nzd0230-0030,nzd0230-0031,nzd0230-0032,nzd0230-0033,nzd0230-0034,nzd0230-0035,nzd0230-0036,nzd0230-0037,nzd0230-0038,nzd0230-0039,nzd0230-0040,nzd0230-0041,nzd0230-0042,nzd0230-0043,nzd0230-0044,nzd0230-0045,nzd0230-0046,nzd0230-0047,nzd0230-0048,nzd0230-0049,nzd0230-0050,nzd0230-0051,nzd0230-0052,nzd0230-0053,nzd0230-0054,nzd0230-0055,nzd0230-0056,nzd0230-0057,nzd0230-0058,nzd0230-0059
2005-01-24 21:46:06.161000,L5,303.14,288.23,291.70,290.31,290.58,281.55,267.72,265.93,263.59,261.79,276.00,279.35,279.37,281.32,271.41,278.63,273.70,281.12,271.10,267.94,268.87,265.71,256.40,251.86,249.78,242.01,234.08,216.02,213.43,214.71,243.39,234.96,263.03,233.20,212.98,215.13,215.98,204.35,185.66,,,,,,,,,,,,,,,,,,,,,
2005-02-18 21:40:18.476000,L5,312.62,298.30,291.48,291.29,290.93,291.10,279.46,275.91,273.09,272.15,283.06,285.33,285.89,284.47,278.15,277.24,271.26,273.04,263.69,255.07,260.71,261.85,252.75,244.87,246.52,250.77,239.98,230.40,220.87,214.76,244.64,237.14,252.03,222.54,199.29,206.42,209.80,197.62,182.96,,,,,,,,,,,,,,,,,,,,,
2005-02-25 21:46:35.721000,L5,329.58,315.14,312.98,308.12,308.17,302.98,297.13,293.19,296.58,293.20,297.30,305.10,307.42,306.55,302.91,302.66,301.70,296.75,295.71,287.40,292.06,294.68,295.87,281.73,277.20,290.89,297.55,278.41,278.97,276.56,286.14,282.18,279.19,274.54,273.48,259.01,241.68,253.53,250.99,242.43,250.30,238.05,220.98,260.87,250.50,277.81,259.78,301.86,256.90,200.41,,,,,,,,,,
2005-03-29 21:46:54.602000,L5,316.61,294.26,292.68,252.26,180.37,169.74,211.55,238.60,233.97,262.96,276.32,285.14,287.22,285.15,282.02,283.66,280.47,286.44,280.33,273.92,274.77,278.67,267.24,264.27,258.18,260.12,256.61,233.97,231.72,228.06,254.23,244.02,260.44,234.13,204.59,215.21,220.69,205.39,188.93,,,,,,,,,,,,,,,,,,,,,
2005-05-09 21:40:56.205000,L5,331.92,307.37,305.90,306.97,308.07,299.25,294.49,282.44,278.95,281.88,294.55,298.09,299.63,298.29,296.54,293.13,287.46,288.57,280.21,278.56,277.28,279.73,263.55,259.66,258.97,261.05,265.80,239.02,239.02,228.71,257.93,249.15,258.35,235.60,208.54,215.05,212.77,207.37,194.30,,,,,,180.58,202.23,227.63,249.88,227.27,196.48,,,,,,,,,,
2005-06-01 21:47:18.718000,L5,326.25,307.28,302.99,301.38,301.99,296.20,289.65,285.90,283.93,282.76,292.63,301.32,301.23,304.27,298.66,298.66,295.69,294.83,288.54,280.53,280.58,288.97,275.36,271.15,270.31,267.18,272.54,246.90,250.08,243.50,264.68,254.87,263.30,247.38,220.08,223.14,220.53,211.28,208.23,180.62,,,,,175.67,212.32,242.65,262.83,226.89,191.39,,,,,,,,,,
2005-06-10 21:41:12.271000,L5,343.99,329.04,330.18,323.55,330.43,322.78,320.69,320.88,326.78,322.04,325.75,335.10,328.66,334.82,334.29,332.44,328.67,332.39,337.67,330.21,321.23,334.78,328.20,325.75,323.01,324.95,329.50,320.57,321.01,314.54,311.23,324.47,320.01,308.26,306.56,308.14,293.06,289.73,278.55,282.57,285.22,269.76,284.90,291.10,305.94,320.98,336.44,342.98,330.34,336.91,322.27,272.15,390.10,370.54,,,,,,
2005-06-26 21:41:16.724000,L5,347.62,329.31,330.60,324.75,333.25,325.56,318.43,325.87,327.26,328.85,331.42,334.15,330.25,334.99,338.24,334.34,333.50,332.83,340.69,340.89,326.19,324.14,326.29,320.10,323.57,323.42,329.28,324.96,316.10,319.61,316.66,318.44,320.56,316.62,309.21,298.90,296.40,293.45,290.33,283.65,273.32,283.82,300.44,305.88,316.33,339.86,345.24,343.99,336.98,334.57,317.31,,301.85,380.31,477.94,420.73,369.22,331.36,289.04,253.47
2005-07-12 21:41:23.560000,L5,321.51,303.84,297.52,297.72,303.01,297.83,290.43,287.60,284.57,285.44,291.56,299.59,300.28,299.95,296.50,293.03,288.81,293.08,288.78,281.27,278.68,284.13,269.68,267.63,268.95,264.60,268.65,247.28,249.66,237.53,263.76,255.00,264.71,237.32,211.11,211.94,217.58,214.25,200.41,,,,,,172.99,212.47,231.57,255.54,224.32,192.29,,,,,,,,,,
2005-07-19 21:47:39.248000,L5,327.73,313.11,308.19,304.34,307.14,300.11,291.57,291.98,287.31,291.00,301.58,298.68,299.46,296.55,294.77,292.05,285.50,289.12,291.60,279.15,278.86,287.87,274.27,269.94,267.11,270.15,275.14,249.88,249.88,232.89,257.89,241.89,260.43,236.48,222.74,213.28,218.81,213.36,196.65,175.70,201.57,189.34,193.27,194.77,230.60,214.92,231.25,257.51,226.03,195.62,,,,,,,,,,
2005-08-13 21:41:41.670000,L5,318.63,297.63,293.76,292.32,292.95,290.06,282.40,278.73,276.34,276.74,288.42,291.04,296.09,291.04,290.72,286.79,281.51,284.24,282.59,275.45,273.00,279.42,261.17,260.80,255.72,254.29,259.16,231.62,233.90,226.27,263.62,248.01,261.96,232.47,204.95,215.04,218.01,196.11,179.29,,,,,198.34,182.33,203.52,232.91,260.91,239.17,179.78,,,,,,,,,,
2005-08-29 21:41:46.875000,L5,322.12,295.83,296.42,295.33,297.07,294.28,284.09,283.73,278.45,279.60,289.71,296.63,299.50,298.90,285.74,285.43,284.87,284.51,278.60,270.42,271.54,276.43,262.90,261.23,260.68,261.25,266.37,236.72,231.19,231.56,266.68,241.51,255.91,234.75,202.87,209.06,211.79,197.68,185.21,,,,,,,,,,,,,,,,,,,,,
2005-09-21 21:47:59.005000,L5,338.86,329.42,337.83,340.72,336.76,351.86,343.97,336.24,332.08,345.01,335.69,339.62,337.44,330.73,330.76,334.41,348.07,367.14,410.68,401.66,397.87,347.70,341.18,375.24,353.02,352.11,426.60,327.72,326.01,329.25,338.76,340.71,334.71,310.48,304.15,306.86,296.82,310.58,300.81,292.27,291.47,298.21,302.19,311.85,303.70,302.17,301.57,306.05,318.69,270.29,,,,,,372.49,264.06,239.81,298.79,274.21
2005-11-08 21:48:04.756000,L5,323.84,292.01,291.18,288.74,291.52,288.78,277.15,276.12,275.02,271.65,286.78,300.40,297.64,295.43,294.43,294.49,291.02,293.03,284.26,274.56,278.34,273.03,255.47,257.03,253.04,258.07,259.64,243.78,247.23,242.49,270.39,260.64,274.27,247.80,220.99,231.42,213.54,203.32,187.24,,,,190.01,186.92,201.10,218.85,242.59,271.90,241.18,182.20,,,,,,,,,,
2005-11-17 21:42:07.585000,L5,502.70,342.78,332.27,339.31,335.78,336.50,325.62,333.22,333.63,339.04,341.23,345.86,331.45,329.35,336.01,335.84,335.75,339.11,335.61,330.93,330.19,326.12,329.98,327.23,330.16,334.89,344.08,341.62,332.20,331.05,330.15,320.61,314.82,313.03,309.47,305.50,304.04,301.76,300.21,296.82,298.77,302.80,307.67,310.57,314.55,312.82,316.78,350.83,346.09,361.84,475.89,499.83,430.30,379.43,164.22,,323.65,310.94,292.79,278.54
2005-11-24 21:48:28.120000,L5,300.78,279.60,291.90,293.58,296.64,287.82,279.51,,236.19,259.40,278.02,284.15,286.89,283.31,277.79,272.71,,244.52,276.61,268.46,269.67,260.90,238.51,239.85,240.11,239.02,246.11,232.14,220.80,220.73,249.76,244.98,259.07,236.15,214.51,221.22,220.29,210.45,193.53,,,,,,,,,,,,,,,,,,,,,
2006-02-12 21:50:20.287000,L5,309.85,289.26,288.55,289.32,287.28,284.66,280.81,276.52,274.56,272.05,283.67,292.20,294.27,292.01,289.21,289.49,282.98,286.75,276.00,272.29,272.71,273.75,265.73,260.41,255.86,259.45,260.46,243.20,250.23,247.75,258.96,247.53,265.12,233.78,210.67,213.66,211.96,202.04,192.93,,,,,188.40,189.23,210.15,235.30,256.27,242.34,182.58,,,,,,,,,,
2006-02-28 21:50:40.410000,L5,323.15,310.92,311.90,310.74,305.65,306.32,300.57,302.99,302.19,310.87,308.27,316.66,318.87,313.20,314.94,321.94,313.33,313.47,310.28,306.51,301.42,302.96,295.96,306.70,313.70,318.04,328.89,316.04,308.20,301.55,301.22,300.92,294.92,284.58,268.79,271.55,269.06,270.06,266.93,260.03,254.15,241.06,264.29,235.57,268.08,285.39,276.01,304.33,308.68,310.85,,,,,,,,,,
2006-06-13 21:46:13.914000,L5,349.96,345.68,341.34,329.99,330.26,332.34,322.82,323.54,319.11,324.47,332.91,337.00,348.74,346.14,348.72,347.98,338.42,327.67,326.74,321.47,329.66,326.93,321.22,311.68,310.69,315.63,327.23,315.74,316.76,317.19,317.28,310.38,309.14,296.22,293.40,288.44,275.04,277.87,272.83,263.36,264.24,278.11,278.98,280.55,298.68,337.20,357.36,375.33,365.74,316.97,,,425.56,411.85,384.56,311.32,,,,
2006-06-29 21:46:28.892000,L5,282.98,270.21,272.95,263.95,270.32,258.05,246.68,244.21,248.15,221.33,254.72,266.21,270.41,270.47,257.12,238.20,245.46,237.45,240.41,229.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-22 21:52:58.572000,L5,355.90,341.43,337.47,342.16,343.03,337.45,339.58,339.52,346.94,344.22,350.98,347.06,347.09,352.41,357.57,350.83,353.39,361.21,350.44,351.51,349.03,345.58,346.37,329.07,337.53,341.64,340.23,341.85,335.63,327.92,335.78,329.23,331.39,324.65,321.00,314.11,312.49,303.07,296.50,295.29,293.55,297.39,309.41,326.62,323.33,346.30,401.44,410.24,417.32,333.42,427.48,429.16,462.72,455.92,395.63,340.10,290.70,261.59,248.33,255.21
2006-08-23 21:53:23.469000,L5,324.53,297.33,298.23,295.95,294.32,288.54,278.11,275.16,273.24,275.80,283.62,291.44,295.20,291.66,286.49,288.37,285.44,285.76,285.29,276.97,271.92,275.54,266.32,262.56,251.14,253.97,262.88,230.57,242.25,228.83,254.24,241.92,257.44,238.24,213.67,218.34,218.24,204.09,184.65,,,,,,171.56,199.42,231.43,255.82,216.01,174.64,,,,,,,,,,
2006-09-01 21:47:19.401000,L5,325.35,304.82,302.69,295.03,299.06,297.39,283.98,283.06,284.54,285.58,293.21,298.67,304.08,302.28,297.26,296.71,292.19,295.94,291.87,284.47,280.62,284.31,270.28,266.06,264.24,263.14,271.68,247.76,253.51,250.24,274.04,259.85,271.04,246.90,226.60,231.33,224.77,213.99,203.03,182.38,202.54,193.05,207.86,187.10,207.33,206.15,222.72,258.25,242.93,176.85,,,,,,,,,,
2006-09-17 21:47:31.164000,L5,322.19,299.87,298.70,297.47,292.86,288.04,280.90,277.18,275.31,274.92,283.25,290.54,298.28,292.74,287.48,287.93,282.40,287.19,283.21,273.40,270.93,279.65,268.39,263.95,256.28,260.57,261.88,242.68,246.31,233.93,263.66,252.13,260.84,242.07,215.11,225.60,221.65,210.18,185.77,,,,,174.10,200.37,212.04,235.55,262.67,243.27,168.39,,,,,,,,,,
2006-10-10 21:53:56.892000,L5,334.88,322.13,323.31,323.95,328.31,329.06,325.22,326.75,328.37,332.26,338.71,342.31,343.81,328.65,328.62,329.72,329.76,328.31,329.06,322.22,322.26,320.47,322.39,323.64,322.73,324.81,331.93,329.36,322.39,325.66,319.40,316.97,316.46,301.68,300.23,287.90,283.88,286.79,291.89,291.91,294.39,292.45,311.19,323.64,336.20,357.48,381.47,395.29,350.92,337.41,439.73,283.03,225.07,217.19,359.52,240.98,206.77,274.65,281.03,280.70
2006-11-27 21:54:23.315000,L5,328.72,317.47,319.29,320.86,320.75,319.50,322.47,324.39,324.48,329.16,332.92,336.22,333.56,334.32,333.08,331.97,333.59,336.44,317.30,317.78,317.54,312.44,315.24,309.40,311.29,316.39,316.59,325.93,332.72,334.32,339.80,340.21,336.56,327.24,307.18,296.42,286.96,287.04,290.29,280.78,284.15,298.64,328.26,344.34,358.61,384.67,402.12,391.33,389.11,343.02,,295.35,202.19,284.40,253.67,,,310.02,320.12,320.08
2006-12-06 21:48:41.029000,L5,352.38,343.64,345.19,343.92,344.41,344.10,336.60,346.50,345.45,352.65,355.21,360.39,353.36,355.46,354.71,355.87,355.67,353.26,355.08,342.93,340.00,336.34,336.74,332.68,336.98,340.92,348.64,345.94,338.17,351.56,350.37,351.55,350.77,341.61,333.58,333.86,327.57,323.42,320.77,316.71,319.04,331.40,353.65,376.22,403.63,414.92,415.50,365.26,404.53,383.28,187.54,314.23,486.24,441.50,372.99,,,337.55,342.60,238.78
2006-12-13 21:54:55.384000,L5,394.17,388.94,389.42,392.62,393.99,389.39,387.60,391.05,390.44,393.06,400.15,402.24,402.75,403.06,404.80,409.43,401.58,418.70,402.31,387.63,393.08,387.86,387.36,386.78,386.58,397.53,399.85,403.12,406.56,402.44,406.83,405.72,407.95,404.17,398.60,381.37,375.06,368.43,361.23,358.95,370.51,370.60,397.22,434.89,445.81,471.95,474.37,401.20,454.34,439.65,250.94,368.22,325.16,356.15,334.91,256.95,222.69,364.46,403.18,466.35
2007-01-30 21:54:48.635000,L5,310.47,290.04,289.86,292.95,291.99,284.34,271.67,267.17,266.16,265.68,275.36,283.58,283.98,284.61,279.79,277.16,279.06,283.09,273.92,267.61,270.80,268.90,252.52,256.80,252.01,254.98,247.66,226.45,234.69,227.07,249.15,240.39,256.84,235.79,211.81,216.67,217.13,201.62,187.64,,,,,177.40,188.87,203.17,233.52,254.42,254.64,173.65,,,,,,,,,,
2007-02-08 21:48:38.839000,L5,303.03,286.18,285.44,285.76,291.18,290.77,280.54,277.00,276.47,276.04,285.40,295.56,293.02,290.26,283.40,282.10,277.03,281.59,269.78,266.48,264.81,273.06,247.92,252.82,249.46,257.08,253.01,234.05,246.36,235.91,257.85,242.84,259.33,231.65,204.41,209.76,211.14,197.99,183.51,,170.14,183.86,184.60,186.38,189.42,200.74,227.24,250.56,244.41,181.31,,,,,,,,,,
2007-02-15 21:54:49.756000,L5,345.31,323.17,316.77,317.74,320.43,321.84,315.21,320.34,322.19,322.19,328.30,329.38,333.61,331.16,338.11,335.42,331.91,329.89,328.61,331.73,328.35,321.14,330.51,318.82,324.45,318.73,331.61,321.03,321.41,322.82,326.19,317.57,323.87,312.74,310.28,304.62,297.37,293.71,291.01,286.19,288.90,297.79,322.73,343.29,352.39,372.65,380.31,388.76,405.95,335.11,371.73,423.21,193.80,362.63,305.40,280.37,264.50,276.12,307.53,361.89
2011-01-25 21:49:47.233000,L5,330.88,329.28,330.78,331.45,320.74,330.14,316.24,320.06,325.34,322.76,337.06,334.77,330.96,338.47,336.36,327.64,322.76,316.33,319.19,315.79,310.97,310.87,314.33,310.89,311.88,310.35,310.08,308.70,299.91,294.79,294.46,304.46,301.93,285.75,283.89,285.56,286.54,293.73,293.01,291.22,286.60,282.06,279.68,263.86,260.37,256.61,250.82,258.14,227.46,250.81,,,,,,,,,,
2011-03-07 21:43:36.874000,L5,344.89,334.81,338.29,338.24,340.88,340.91,344.48,338.51,340.34,341.53,355.90,353.01,346.05,346.22,344.19,342.86,343.03,350.37,345.72,340.10,337.56,333.11,349.22,330.88,329.20,324.64,329.84,328.68,321.97,318.40,319.14,317.33,311.91,309.33,302.57,300.60,306.22,314.96,315.51,313.77,305.41,298.74,292.93,285.02,284.61,290.22,315.42,339.20,346.80,363.50,374.87,391.40,409.47,426.76,,,,259.44,315.75,306.24
2011-10-24 21:47:48.042000,L5,314.03,280.27,282.73,282.05,279.07,283.70,276.01,274.12,268.00,269.58,282.76,286.20,286.49,287.28,284.60,288.64,280.67,276.58,273.60,266.04,256.00,266.32,259.26,247.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-31 21:55:43.729000,L8,346.04,327.87,325.04,323.20,325.10,323.87,313.97,312.31,312.11,311.26,322.19,328.41,327.51,325.90,324.33,319.97,319.11,317.74,313.12,311.13,314.57,320.83,311.87,305.90,303.24,303.03,308.53,295.87,295.87,289.47,295.94,290.71,299.46,286.96,276.77,273.26,275.77,281.65,280.84,256.08,259.42,258.83,249.79,238.26,252.18,258.99,273.49,290.06,248.11,264.94,,,,,,,,,,
2013-06-23 22:01:46.719000,L8,377.80,371.07,375.09,371.36,378.89,376.67,370.37,372.01,374.37,372.90,375.15,384.60,380.58,379.72,381.00,384.73,379.34,377.64,378.04,379.73,374.16,372.88,378.90,366.64,364.22,363.12,363.96,363.36,358.07,354.47,350.72,351.26,347.04,342.33,339.23,344.42,341.08,340.77,340.52,348.49,355.81,366.66,372.19,356.31,345.89,332.43,354.10,403.50,407.24,343.97,324.90,477.82,341.96,458.36,364.90,316.62,285.77,267.64,249.68,235.94
2013-07-25 22:01:49.952000,L8,351.82,329.05,321.84,323.94,328.17,323.00,347.48,315.88,311.39,311.00,321.82,326.77,337.90,326.27,324.64,318.38,315.44,315.26,311.15,309.50,313.05,322.06,313.08,309.20,308.14,302.44,306.63,296.82,293.26,291.11,291.39,290.65,296.47,293.78,278.07,278.05,273.32,281.38,278.41,254.58,258.61,257.61,249.70,241.99,249.41,257.42,265.11,284.35,232.95,213.19,,,,,,,,,,
2013-08-19 21:55:42.209000,L8,345.46,329.64,329.42,326.07,326.63,325.49,318.25,319.13,321.06,320.29,326.67,331.22,330.43,328.32,328.74,327.15,325.43,325.71,321.85,321.17,320.93,322.98,321.46,316.08,315.06,313.31,313.74,310.29,300.63,300.42,302.22,300.79,301.99,293.32,286.71,287.40,291.09,297.34,297.77,295.75,306.02,303.60,278.86,268.54,298.75,326.19,302.21,309.32,257.62,289.18,,,,,,,,,,
2013-09-04 21:55:42.619000,L8,341.82,314.46,309.80,312.44,317.50,313.53,307.26,304.97,299.21,302.34,306.17,310.21,307.81,301.84,297.30,295.25,287.58,284.72,286.70,280.12,287.83,303.62,302.60,307.69,303.69,301.45,206.67,219.39,280.95,279.57,278.31,273.52,283.34,271.96,264.48,256.20,426.89,358.50,,,,,,,,,306.67,276.25,224.49,245.40,,,,182.46,,324.72,495.71,519.30,,
2013-10-06 21:55:33.702000,L8,352.08,349.02,350.74,349.80,354.52,350.84,341.73,352.44,354.07,352.80,360.82,358.49,357.12,361.26,353.47,353.90,353.09,358.87,357.27,348.24,346.58,345.84,349.06,342.91,343.13,343.24,339.84,339.01,328.56,324.34,325.40,336.78,324.71,318.32,316.46,319.76,319.02,324.15,332.89,328.18,326.59,324.99,328.27,347.58,348.42,370.72,315.48,323.30,281.86,312.29,279.18,451.87,417.20,355.98,204.26,179.75,251.31,237.44,209.91,232.41
2013-10-29 22:01:34.321000,L8,338.92,324.66,320.58,318.58,318.96,314.62,310.72,308.24,309.10,308.54,317.16,324.09,321.30,318.98,323.37,320.32,317.37,316.54,318.81,318.29,315.87,318.81,313.86,311.05,307.43,306.81,307.10,297.39,293.44,290.53,294.95,291.80,300.19,289.10,281.91,284.70,288.15,291.56,290.09,278.54,275.50,265.05,264.58,259.05,288.97,287.20,286.48,313.30,317.59,299.36,,,,300.27,198.76,172.74,,,,
2013-11-14 22:01:33.487000,L8,338.16,322.93,324.15,324.66,327.37,324.37,323.99,378.84,378.72,347.66,344.28,340.23,423.16,367.54,330.57,333.09,332.23,328.36,330.38,327.80,325.00,326.08,324.00,320.24,320.01,319.58,318.78,313.26,310.35,305.04,307.09,303.63,308.43,329.02,303.73,296.76,302.92,337.91,337.83,315.81,339.97,308.21,343.77,317.18,341.90,372.94,322.72,336.80,348.54,372.02,298.64,239.01,,281.67,279.47,179.45,,201.83,235.68,272.18
2013-12-09 21:55:16.438000,L8,357.94,351.14,350.13,354.00,359.17,360.07,351.80,353.71,357.40,359.67,361.64,365.50,364.12,363.33,362.94,365.01,360.58,362.27,361.95,360.34,357.60,359.80,354.51,354.30,352.49,350.67,355.29,345.76,341.66,338.30,336.20,331.99,336.62,326.63,327.74,322.09,323.39,328.70,331.11,330.85,331.58,332.08,340.39,332.11,376.55,479.22,467.03,483.57,495.89,493.18,477.30,445.51,423.58,360.37,290.63,280.57,248.48,244.98,225.87,284.26
2013-12-16 22:01:21.990000,L8,327.49,309.55,309.93,308.39,310.24,304.89,297.21,296.33,291.52,291.04,303.85,311.38,306.98,304.52,302.20,300.82,295.43,296.76,287.15,289.35,296.54,300.29,283.82,288.22,285.38,283.11,252.22,275.98,275.13,271.98,275.09,269.35,287.30,276.50,264.95,252.32,240.53,239.15,219.06,224.49,220.03,224.27,228.63,222.63,238.33,238.72,262.35,271.94,244.53,218.57,,,,,,,,,,
2014-01-01 22:01:14.509000,L8,338.47,335.13,339.50,323.48,325.62,331.02,313.88,309.17,311.46,346.94,351.39,348.75,352.83,349.78,343.48,339.86,343.56,345.69,319.37,319.60,344.01,343.58,316.14,311.46,305.67,303.05,302.92,333.36,296.78,291.84,298.01,292.90,305.44,294.80,284.89,284.04,287.34,289.49,283.19,268.31,263.08,258.88,251.52,243.78,302.24,276.40,280.23,310.41,264.02,277.51,,,,,,,,,,
2014-01-10 21:54:55.235000,L8,338.65,323.37,321.91,320.98,324.29,320.60,315.91,316.39,316.50,319.03,323.56,326.70,327.18,324.84,325.54,325.37,324.71,324.94,323.84,321.98,320.53,321.53,320.67,315.73,315.98,315.34,315.07,308.75,303.88,300.35,302.87,299.63,303.28,295.53,292.33,290.72,295.85,300.28,299.70,300.88,301.98,327.67,272.63,287.39,318.03,359.57,313.86,322.65,332.57,304.07,273.84,,301.30,317.57,263.90,182.97,,,,
2014-01-17 22:00:59.983000,L8,410.52,428.44,360.76,364.30,353.36,381.61,358.68,340.90,346.50,348.38,344.42,345.11,346.60,343.88,336.72,347.03,340.51,347.12,344.83,344.95,339.42,339.26,334.13,339.63,338.85,329.45,332.71,329.16,326.45,321.14,323.85,320.55,319.90,315.71,312.16,312.93,313.61,317.04,316.32,316.75,319.89,337.08,340.56,339.13,378.95,363.27,311.30,318.20,270.89,306.15,,,,,,,,,,
2014-02-02 22:00:53.662000,L8,345.77,336.61,343.07,343.57,348.93,341.03,345.92,346.48,351.96,353.37,352.96,348.35,353.27,350.06,346.79,352.08,353.95,353.47,352.09,345.35,348.80,347.56,347.40,339.95,342.96,339.96,337.54,334.30,332.23,330.03,330.64,326.08,321.85,310.09,311.19,314.07,317.65,318.42,320.20,320.54,327.09,335.47,348.27,347.20,361.82,334.80,314.49,318.62,271.73,309.93,436.30,404.20,301.11,251.90,177.88,,223.01,235.58,224.71,204.24
2014-02-11 21:54:32.873000,L8,330.69,312.38,312.68,312.52,315.51,311.17,301.10,301.00,297.10,298.60,309.40,313.86,313.01,309.33,308.88,308.09,303.49,306.16,302.28,305.93,306.12,306.52,300.28,298.99,295.26,295.28,297.16,285.67,282.76,281.33,284.37,279.77,292.94,279.67,270.63,262.82,268.24,271.32,266.96,245.37,247.71,245.47,242.66,228.81,249.25,260.20,267.18,286.24,253.55,270.91,,,,,,,,,,
2014-03-06 22:00:25.321000,L8,357.24,347.16,347.09,347.35,348.20,350.00,350.61,354.16,360.22,363.00,354.24,368.22,366.87,373.93,356.09,359.03,362.87,364.14,360.68,358.16,355.52,363.84,371.03,344.27,343.27,351.20,349.29,370.59,343.18,330.52,327.03,328.42,334.97,325.58,318.52,318.07,320.21,326.13,327.67,329.87,330.09,337.58,334.01,369.71,331.68,398.85,425.25,498.43,524.50,513.82,439.59,420.62,340.98,363.15,291.95,302.88,231.39,233.90,231.17,239.71
2014-03-31 21:53:53.631000,L8,351.49,347.67,356.30,358.37,360.52,350.63,353.45,341.07,344.19,349.98,351.71,353.85,352.58,361.80,359.77,358.03,344.50,346.45,354.72,351.30,350.77,349.93,349.04,352.78,339.68,339.91,346.13,340.12,336.01,321.68,323.53,336.23,331.24,317.43,314.51,315.74,321.70,322.61,324.15,329.21,327.46,338.21,344.67,360.57,375.29,413.45,445.67,322.26,271.55,397.59,399.51,378.59,179.12,340.10,232.35,233.65,210.57,,,
2014-05-09 21:59:27.549000,L8,354.32,351.01,335.84,337.45,339.31,358.29,355.60,330.76,359.94,331.03,335.54,342.52,337.97,337.13,335.38,363.13,337.50,364.42,360.69,337.23,368.24,340.87,351.96,357.33,339.86,356.45,359.45,350.90,347.50,336.20,334.54,342.97,338.59,331.57,320.83,317.99,308.91,314.84,321.04,323.12,321.55,306.98,306.36,258.69,280.32,341.41,301.04,308.70,377.64,312.13,296.26,296.27,178.18,,,,,,,
2014-05-18 21:53:11.680000,L8,355.62,344.85,343.17,345.76,347.46,345.05,346.01,346.52,346.61,348.00,352.86,353.74,355.50,357.36,356.13,355.89,354.45,355.86,355.87,353.02,350.12,353.68,350.22,346.97,345.59,343.49,345.56,340.24,335.96,328.85,329.17,326.61,329.87,321.96,320.10,318.28,338.65,321.61,331.44,344.93,329.79,348.20,353.44,375.98,395.96,418.05,396.87,319.97,272.00,310.63,295.59,359.73,371.97,342.62,263.31,273.53,258.32,250.60,213.73,221.00
2014-05-25 21:59:22.796000,L8,192.66,343.89,353.21,354.47,357.50,361.50,353.85,357.50,362.60,359.11,,,,,,,,,,,,,,,,,,296.12,290.67,288.70,291.64,291.62,292.63,283.88,275.32,271.38,269.82,279.78,275.74,252.29,253.65,250.77,246.26,240.06,248.41,258.17,267.58,279.11,240.60,255.48,,,,,,,,,,
2014-06-03 21:53:18.440000,L8,357.35,348.25,347.32,349.23,350.21,357.86,347.35,347.42,346.95,355.26,358.67,359.39,360.16,362.82,359.57,362.99,357.19,359.31,360.41,359.34,356.09,357.99,354.41,352.52,349.75,349.27,349.47,343.86,341.52,332.12,333.71,330.18,333.39,324.73,332.48,322.31,336.33,325.57,338.15,337.30,328.53,353.25,368.03,361.10,387.11,406.31,378.89,493.21,483.66,476.77,439.51,363.44,195.14,339.69,267.38,277.70,250.52,247.59,224.94,232.19
2014-06-19 21:53:23.387000,L8,377.00,368.71,371.40,368.32,371.64,374.96,365.98,365.55,368.95,375.04,385.77,378.28,380.89,382.53,380.58,383.06,380.43,379.97,383.10,379.50,374.27,373.62,375.37,372.44,378.37,370.42,373.09,362.08,362.48,359.58,353.97,350.42,346.57,346.59,340.06,337.86,346.82,354.75,347.53,344.26,351.95,363.22,372.99,371.95,372.84,385.27,473.00,497.11,481.40,451.79,431.36,390.85,200.80,342.42,295.43,283.10,255.07,243.17,221.69,223.23
2014-07-05 21:53:29.728000,L8,351.91,325.64,323.92,323.85,325.01,324.75,312.24,312.59,311.08,308.88,322.08,322.80,358.96,324.67,321.51,315.23,316.31,318.31,312.98,313.58,312.36,320.39,312.01,307.62,307.14,306.87,305.20,294.87,292.07,289.25,290.47,293.23,296.65,285.72,276.93,274.77,278.54,280.58,278.32,255.69,255.94,252.57,249.10,244.27,250.19,259.40,272.69,287.83,244.11,269.41,,,,,,,,,,
2014-07-21 21:53:33.067000,L8,349.87,329.88,323.53,322.66,326.23,321.84,314.91,314.44,311.70,311.29,322.35,328.28,329.34,325.61,323.70,319.61,319.29,319.14,316.58,314.79,319.06,326.95,312.57,312.10,311.35,311.07,310.27,302.00,296.87,295.57,296.22,295.25,300.11,289.58,281.02,282.12,285.03,288.52,289.39,273.24,267.59,260.83,258.77,249.41,259.59,279.95,277.63,293.51,240.40,273.67,269.57,,,,,,,,,
