dates,satname,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078
2005-06-08 21:54:20.810000,L5,253.72,295.71,266.43,256.93,273.26,266.46,275.85,284.95,248.44,248.56,274.02,299.87,246.25,230.57,286.17,288.23,290.29,275.14,293.10,286.08,293.14,303.88,304.45,306.46,297.28,283.25,268.03,,,,,,,,,172.87,189.74,201.04,201.63,212.00,212.03,220.58,217.68,229.22,,,,,,220.57,239.39,241.72,240.12,247.80,272.79,,288.46,281.11,235.46,292.59,203.02,,258.83,264.10,283.95,,,190.39,,,,,,,,,,,,,,,,,166.65,169.50,174.69,174.84,175.42,187.62,183.97,187.84,171.22,,,,
2005-08-27 21:54:55.892000,L5,255.41,297.76,272.80,254.82,227.74,264.24,281.99,275.74,195.90,215.86,268.10,296.18,,280.25,290.65,297.37,300.87,279.37,296.92,280.46,303.26,312.76,314.89,306.95,304.55,295.93,277.78,272.95,,,,,,,,184.53,198.04,206.18,199.69,205.39,210.34,214.58,166.00,226.31,,,,,,,,,,,,,288.80,278.86,,291.98,194.66,241.14,277.93,256.19,276.22,,,285.02,283.34,259.91,,,,,,,,,,,,,,,,,171.54,176.97,178.98,178.69,177.39,189.62,186.70,189.67,172.52,,
2005-09-12 21:54:58.298000,L5,264.17,302.66,271.61,290.53,235.65,268.37,232.44,263.21,195.38,237.05,270.69,304.37,222.80,291.67,293.81,299.41,292.02,281.97,298.07,280.16,293.94,304.75,311.22,312.71,309.14,300.12,291.11,,,,,,,,,181.86,195.85,208.84,210.74,213.22,218.13,217.07,216.54,230.64,,,,,,,,,,,,292.00,304.32,294.96,225.34,279.10,193.31,229.22,273.01,265.53,282.36,257.34,285.96,288.40,,,,,,,,,,,,,,,,,168.83,172.80,181.18,186.68,184.86,186.65,186.71,189.45,183.00,184.96,172.85,,
2005-09-28 21:54:56.334000,L5,270.05,299.91,286.75,287.09,290.39,276.28,288.53,275.39,277.65,242.51,276.95,303.84,273.89,265.63,302.73,308.34,302.32,294.15,298.65,283.52,304.09,311.54,316.78,318.51,313.41,302.83,298.85,,,,,,,,,181.70,197.53,206.00,213.03,214.33,217.26,225.36,222.86,235.35,227.97,195.34,232.58,239.05,234.92,,,,,233.79,273.74,301.17,298.86,295.73,248.86,290.00,196.19,232.07,276.18,275.13,284.67,277.96,282.38,298.85,292.11,280.17,,225.91,249.05,234.15,213.44,209.47,,,,,,,,,170.88,172.42,182.36,185.53,188.36,189.77,189.92,194.63,189.92,190.58,176.44,,
2005-10-30 21:54:51.334000,L5,249.68,286.37,255.88,263.59,303.66,274.25,285.45,271.28,263.36,214.30,167.52,289.59,244.94,193.97,268.09,309.89,307.55,298.62,307.13,290.46,306.81,305.07,306.97,307.39,298.91,287.57,278.79,,,,,,,,,,187.01,196.13,204.45,205.49,211.61,224.79,226.09,240.89,,240.99,238.85,241.89,212.47,,,,,,,,289.22,278.69,254.11,266.42,175.85,,,,,,,297.88,,,,237.62,254.71,242.50,185.57,,,,,,,,,,,,172.77,178.89,192.58,194.35,196.18,200.97,198.59,199.89,,,
2005-11-08 21:48:52.559000,L5,327.15,325.38,320.54,324.11,334.25,335.73,334.34,343.10,332.71,329.67,329.45,333.58,336.29,342.49,343.79,349.64,344.85,337.82,352.94,346.73,350.63,351.90,344.89,358.72,348.05,337.25,328.31,322.00,276.98,270.86,265.02,264.73,264.69,262.87,253.97,221.82,252.96,251.48,287.10,253.49,255.07,263.99,309.38,334.27,334.51,329.48,328.03,334.38,339.31,327.99,328.75,311.67,316.86,329.18,332.61,342.29,332.46,331.86,336.62,334.69,317.48,299.47,316.12,324.33,323.67,336.80,336.30,343.25,326.90,326.66,323.01,317.03,318.26,313.46,301.15,301.91,299.01,291.34,287.18,246.46,236.66,198.22,211.27,207.74,203.35,213.67,218.32,230.45,239.44,238.47,250.48,242.68,237.85,238.22,217.40,203.48,205.81
2005-11-08 21:49:16.532000,L5,328.36,326.17,321.81,324.89,335.07,336.98,335.13,345.51,334.17,331.08,330.50,333.76,337.87,343.77,345.19,349.95,345.55,340.06,354.61,351.93,352.34,354.20,346.05,360.75,349.86,338.93,329.79,324.06,278.59,272.10,266.58,266.75,266.48,265.59,257.53,224.41,254.86,265.05,291.69,260.21,303.50,266.18,311.59,335.40,337.60,331.34,330.81,335.42,341.67,331.12,330.61,315.68,321.42,330.29,335.26,342.53,332.96,332.91,337.57,337.81,320.26,302.34,316.75,326.43,325.47,337.22,338.41,345.42,328.11,330.30,326.09,322.64,321.66,314.29,305.92,303.63,301.23,294.36,290.38,248.73,237.18,203.08,214.61,209.31,204.42,217.47,221.77,235.03,243.64,242.32,253.20,245.09,240.57,242.65,220.01,206.60,209.03
2006-01-27 21:50:46.347000,L5,267.21,290.98,260.13,289.51,287.34,283.56,285.24,262.25,275.44,212.54,,200.84,257.84,290.79,304.66,307.66,306.53,300.57,306.63,295.58,309.96,308.65,309.34,312.01,302.18,300.39,257.07,,,,,,,,,,185.11,195.01,198.91,203.87,212.96,218.77,214.34,,,,,,,,,,,254.67,277.30,167.94,298.42,,246.98,199.10,183.78,214.13,259.10,248.53,281.28,291.46,280.61,301.08,300.22,272.82,,,,,,,,,,,,,,,,170.23,184.98,192.87,194.51,195.37,195.18,202.89,189.38,185.77,167.68,,
2006-01-27 21:51:10.462000,L5,283.97,299.62,284.13,301.51,302.94,304.26,300.77,285.76,294.83,251.77,279.09,305.73,298.34,303.44,313.49,317.47,312.06,306.57,317.26,308.35,317.26,314.76,316.53,321.74,312.07,307.20,271.48,274.14,,,,,,,,180.49,197.25,207.44,210.32,215.16,223.14,228.51,225.43,238.82,,245.68,243.43,241.29,245.79,,,,,275.15,302.85,282.22,306.55,301.66,291.36,252.13,197.89,238.39,275.84,275.55,291.07,306.53,300.35,309.51,304.71,292.34,267.01,246.21,263.32,242.82,221.64,213.00,234.87,214.38,,,,,178.43,176.18,172.38,179.01,189.77,204.03,201.59,204.69,206.78,211.88,199.30,195.58,180.83,165.62,
2006-02-03 21:57:06.838000,L5,321.40,316.33,309.95,317.00,320.70,319.96,316.46,334.23,325.01,323.33,320.40,321.53,318.69,330.02,332.10,328.26,326.48,342.49,331.37,304.88,257.79,323.51,,,,,,,270.71,270.09,260.22,252.34,253.15,249.56,244.38,211.95,225.16,231.77,242.93,243.81,241.75,247.00,247.39,255.56,268.52,260.02,263.91,260.86,266.31,262.27,265.30,267.23,266.60,311.83,322.17,324.35,327.11,325.28,325.13,307.07,239.41,283.61,307.98,299.69,315.26,329.61,315.25,339.11,,,289.08,293.33,301.26,295.00,270.36,284.43,286.58,281.02,268.73,231.51,217.61,171.50,204.51,205.90,196.45,204.13,217.66,228.23,228.11,224.88,231.87,231.84,226.07,227.56,209.74,194.01,197.57
2006-02-12 21:51:08.090000,L5,276.07,289.31,274.52,286.89,287.82,273.12,275.89,272.93,291.21,249.28,266.88,298.56,255.49,278.18,300.85,304.88,304.08,296.08,300.89,298.64,304.33,309.36,313.57,308.36,304.74,297.53,271.05,224.63,,,,,,,,,189.19,196.51,204.16,208.42,210.68,214.96,169.37,,,233.87,225.96,231.92,236.28,,,,,253.48,264.80,181.38,293.60,277.68,252.40,281.45,197.42,235.69,269.48,268.76,282.53,291.66,276.90,291.16,294.24,270.99,180.98,236.80,247.24,215.17,207.81,204.15,200.25,,,,,,,,,169.20,179.38,184.90,185.04,182.63,190.95,193.26,181.43,185.34,,,
2006-02-28 21:51:28.213000,L5,324.07,354.57,382.43,334.97,324.59,313.15,306.69,321.80,312.64,308.09,313.71,320.12,302.06,307.74,318.27,320.31,322.34,,,,,,,,,,,,,,,,,,,212.43,,,,,,,,,,,,,,,,,,303.42,307.60,312.90,309.97,308.51,308.17,318.92,310.75,321.99,342.51,,,,,,,,,,,,,,,,,,,,201.84,201.01,196.73,198.92,200.61,209.16,205.71,204.69,208.19,222.28,215.34,205.83,190.97,185.97,219.70
2006-02-28 21:51:52.186000,L5,287.96,301.34,271.58,235.93,,,,283.34,205.82,231.27,277.20,305.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.97,286.73,,,,,,,,,,,,,,,,,,,,,,,,,,,178.83,177.39,172.31,176.16,180.17,180.29,174.29,176.87,199.64,193.46,187.16,,,
2006-06-27 21:59:36.315000,L5,216.44,282.61,247.99,246.75,239.70,255.60,222.28,180.70,278.69,238.97,268.00,294.77,,,,,,264.99,277.03,240.41,190.13,250.92,291.88,293.42,226.97,280.74,225.73,,,,,,,,,174.31,192.30,201.47,205.69,212.05,209.69,221.62,211.99,225.02,,,,,232.17,231.32,230.55,239.13,234.15,,,171.14,276.57,,,,,,,,,,,171.92,,,,,,,,,,,,,,,,,,172.53,178.82,190.07,187.95,184.48,183.81,194.29,183.51,184.15,167.91,,
2006-07-22 21:53:46.375000,L5,239.45,287.05,260.51,252.52,,,,180.48,193.38,195.28,276.65,288.54,210.14,207.17,217.29,272.07,292.22,272.46,295.55,265.34,291.07,298.91,301.28,295.48,291.81,282.01,234.98,,,,,,,,,177.02,189.96,199.25,209.85,209.06,213.86,223.43,222.68,231.41,,208.52,232.53,231.28,228.52,220.91,234.09,241.77,237.57,,,,281.57,,248.92,283.04,199.75,,,,,,,190.11,,,,,,,,,,,,,,,,,,,179.86,188.38,186.15,189.36,190.05,194.86,193.66,192.84,170.89,,
2006-07-22 21:54:10.491000,L5,244.74,289.01,263.67,259.20,,,227.61,260.45,271.10,257.92,279.45,292.54,239.85,212.54,286.56,287.90,294.43,274.20,297.45,273.54,294.13,303.15,303.91,300.29,296.90,286.40,236.59,,234.75,231.25,222.68,220.55,220.98,212.30,210.36,178.92,191.82,199.95,211.69,211.35,215.65,223.20,225.24,231.40,,233.63,232.59,231.73,234.99,227.95,233.72,243.29,237.94,240.44,260.46,212.26,284.67,,249.89,285.31,202.38,233.64,269.01,256.04,278.01,246.43,275.31,197.33,,,,,,,,,,,,,,,,,,169.83,180.86,190.23,186.73,191.08,192.25,196.65,192.18,194.47,172.11,,
2006-09-15 22:00:39.157000,L5,,,,,,,,,,,,,,195.08,289.54,301.70,290.39,301.37,310.22,304.34,300.78,305.90,300.09,,,,,,261.55,256.01,242.96,244.82,236.99,235.85,216.78,185.50,198.70,215.18,227.04,227.85,233.15,240.92,234.32,247.60,258.27,252.08,237.51,239.70,247.22,242.35,244.81,248.45,248.46,,,,,,,282.79,195.85,237.74,270.44,285.87,298.27,307.79,294.26,308.29,298.52,295.49,253.07,232.08,271.97,258.88,218.22,237.85,259.10,250.74,203.43,200.21,190.64,,,,,,,,,,,,,,,,
2006-11-02 22:01:08.627000,L5,266.25,302.38,291.05,301.40,302.13,284.72,256.89,296.69,278.55,260.98,301.11,312.65,273.72,203.55,299.54,302.94,291.97,287.20,293.82,277.21,296.80,306.06,311.06,313.72,317.10,309.69,290.86,289.10,249.42,242.05,235.84,170.31,216.86,220.41,210.72,187.56,206.94,217.43,222.76,223.90,227.45,231.02,228.95,243.57,,230.61,232.75,233.85,243.71,229.88,239.58,243.79,242.48,253.59,280.18,290.72,310.29,307.53,267.17,285.34,191.11,230.81,287.26,276.28,278.63,,284.77,302.55,303.57,292.24,193.45,230.64,260.81,236.68,,,,,183.53,,,,,185.57,179.79,182.56,198.33,201.38,204.91,201.67,194.83,198.65,192.03,193.38,177.66,168.61,
2006-11-27 21:55:35.233000,L5,279.42,299.10,279.76,286.44,302.38,299.80,305.63,302.33,282.22,261.02,277.65,305.57,292.56,231.12,311.06,313.31,311.69,301.10,309.40,290.41,309.73,318.37,327.35,320.29,306.44,299.05,260.37,,,,,,,,,193.12,205.49,215.60,224.88,213.62,217.18,220.76,218.10,230.00,,,,,,,,,,269.38,286.69,304.13,303.81,294.54,263.97,296.78,195.88,245.23,272.76,268.05,285.11,262.46,287.10,295.18,,,,,,,,,,,,,,,,184.18,179.60,178.48,189.38,189.73,195.47,192.53,198.01,201.87,198.15,201.02,192.62,178.18,181.46
2006-12-29 21:55:50.726000,L5,,,,,,,,290.15,284.95,228.32,272.15,294.25,269.39,211.62,324.97,323.11,309.50,312.84,316.26,301.46,310.23,318.89,329.92,323.31,317.55,313.18,277.58,,,,,,,,,204.50,217.35,219.05,223.88,226.84,231.16,235.80,230.85,241.88,,,,233.50,257.59,247.40,259.18,259.10,258.67,,,178.20,323.71,275.75,271.21,266.09,201.79,231.24,271.98,276.28,261.61,305.32,303.07,313.90,,,,,,,,,,,,,,,,191.25,184.31,190.86,200.84,201.14,207.18,205.42,211.78,221.54,216.13,207.89,199.27,187.35,191.82
2007-01-30 21:55:36.438000,L5,318.06,309.69,308.42,303.47,309.26,312.12,300.74,,,,,,294.91,229.76,212.72,330.93,328.45,314.60,333.29,335.48,332.43,340.76,344.01,346.18,336.36,311.46,304.79,296.41,266.73,259.25,249.51,246.42,241.00,247.28,247.73,,,,,,,,,,,,,,,,,,,,,,,,,324.02,282.15,285.27,308.17,308.31,315.81,311.97,301.74,318.42,290.87,195.70,,,180.36,205.09,247.12,273.84,268.62,257.31,260.81,236.74,224.62,184.87,215.25,210.61,191.13,199.45,214.23,216.73,218.17,214.43,222.29,233.16,226.79,218.85,188.40,,
2007-01-30 21:56:00.553000,L5,323.15,310.03,309.64,306.39,311.81,313.77,307.38,469.04,430.07,408.08,,,306.11,322.83,270.40,332.92,328.14,313.42,332.48,335.44,332.53,340.54,343.97,345.63,338.40,315.44,305.64,303.96,266.42,260.47,250.07,247.78,242.56,247.24,250.28,,,,,,,,,,,,,,,,,,,322.73,,420.67,,,,326.09,288.39,284.75,311.43,309.67,314.42,313.05,308.65,319.34,301.11,267.05,,,201.54,213.69,256.37,284.92,284.34,266.13,266.01,240.48,228.89,194.24,219.85,214.29,195.95,202.25,218.89,220.86,221.99,217.64,225.16,235.57,231.34,222.30,197.91,177.28,181.79
2008-02-25 21:57:13.056000,L5,283.49,303.34,277.25,292.70,248.11,281.89,291.03,293.07,299.51,275.15,283.10,310.47,297.14,224.76,304.89,304.48,312.13,302.72,305.34,307.25,312.12,319.45,318.91,318.05,303.12,308.96,284.31,219.13,235.88,243.45,235.37,233.88,193.04,,,187.52,208.41,221.81,226.24,227.55,229.18,232.36,233.59,244.22,,240.24,250.85,250.68,259.68,261.33,252.92,253.36,248.85,271.30,293.74,287.69,308.21,303.85,283.20,283.12,198.73,209.75,262.96,277.86,290.15,302.07,299.54,307.92,302.27,290.37,255.99,239.26,250.36,255.93,,,,,183.05,,,,187.12,179.87,178.32,188.67,198.98,203.18,206.13,205.48,206.12,209.46,204.20,194.27,186.90,173.90,175.49
2008-12-25 21:51:22.162000,L5,256.53,297.77,265.09,285.57,217.01,253.47,243.53,203.68,279.28,238.62,270.98,298.79,261.52,217.28,310.28,308.70,310.43,302.46,305.89,301.88,309.56,318.47,316.47,306.36,302.78,299.34,250.37,,,,,,,,,171.97,187.83,195.46,208.17,213.18,211.90,221.03,217.23,243.14,,242.28,244.91,243.67,250.81,242.79,248.82,246.61,239.15,251.63,273.81,173.29,297.31,279.71,251.58,252.61,191.63,212.68,255.89,257.19,276.70,254.42,252.70,306.99,,,275.67,237.99,258.77,244.02,,,,,,,,,,,,172.48,183.88,174.02,188.03,193.66,203.70,202.21,196.28,185.29,176.43,,
2010-01-13 21:57:37.192000,L5,284.00,304.82,297.75,302.69,219.43,294.25,295.94,287.17,296.59,271.08,289.43,304.73,273.34,266.22,305.27,306.36,305.06,295.09,301.42,277.79,286.72,308.25,318.64,316.00,302.63,302.53,290.08,221.43,,,,,,,,178.70,188.49,204.74,216.78,225.58,223.52,227.64,225.37,240.23,241.26,243.08,241.41,238.29,251.16,242.05,246.21,250.03,247.16,271.36,289.85,290.43,304.50,297.87,279.30,292.54,201.56,244.75,279.14,283.52,294.34,291.59,295.18,303.71,283.36,268.23,279.60,236.25,263.48,252.27,,,,,,,,,,182.73,177.93,190.87,198.76,190.61,188.54,190.45,196.78,190.73,185.07,172.75,,,
2010-01-29 21:57:41.230000,L5,257.82,300.00,274.32,295.09,210.60,265.32,240.89,293.97,274.02,253.04,274.17,302.26,263.70,265.90,306.81,305.99,308.11,300.52,306.26,290.36,309.44,316.72,313.65,316.70,302.77,303.32,167.17,,,,,,,,,173.83,185.51,196.39,211.85,220.74,214.25,223.85,227.82,185.72,,243.81,246.12,242.96,251.22,239.70,251.57,249.25,245.57,233.61,275.45,286.37,304.39,292.06,274.83,288.83,188.93,232.42,273.29,248.83,281.82,286.50,276.03,304.17,293.17,269.60,253.74,236.51,264.54,240.52,,,,,,,,,176.88,180.64,177.35,186.88,194.05,195.31,195.39,199.56,202.64,200.92,192.69,181.08,166.05,,
2010-10-12 21:56:49.113000,L5,240.88,289.21,265.50,284.81,197.45,250.92,285.14,201.94,278.89,238.70,271.25,296.77,263.90,202.27,304.01,303.95,302.89,294.24,302.19,278.09,307.14,315.22,313.49,309.41,303.95,296.52,248.25,,,,,,,,,189.10,202.32,212.99,221.52,223.38,218.24,228.38,233.15,247.23,246.00,243.44,239.22,239.09,249.76,245.28,253.27,250.05,243.76,177.12,289.36,285.61,299.53,291.17,247.96,295.33,194.08,228.78,263.26,255.24,279.50,264.42,276.33,301.33,,266.86,285.19,233.81,265.06,233.60,,,,,,,,,187.33,186.57,180.85,192.62,201.38,210.29,207.18,219.75,221.71,222.51,215.29,198.57,194.72,174.61,176.94
2011-01-09 21:50:58.806000,L5,365.73,403.24,363.67,349.67,358.89,358.37,349.88,372.96,360.80,377.98,384.83,407.61,365.44,372.48,418.54,423.13,412.86,392.35,391.68,389.69,398.25,401.77,406.62,399.44,399.05,393.21,392.21,388.24,372.82,344.21,340.47,363.69,359.41,350.78,353.72,345.31,328.78,360.42,349.40,344.32,375.40,358.47,364.14,359.11,351.65,354.85,344.55,341.96,351.78,345.53,341.68,342.23,369.84,412.50,403.46,371.19,421.31,378.25,400.97,430.45,381.94,381.75,377.49,392.06,385.73,386.92,387.76,386.77,374.55,398.25,402.99,380.49,393.81,398.99,395.06,396.51,390.55,366.67,363.79,356.65,372.28,359.98,358.41,339.79,330.37,337.46,338.21,330.11,342.62,345.98,338.13,334.47,329.91,327.36,321.25,310.71,328.35
2011-02-17 21:56:48.782000,L5,267.77,301.23,289.66,294.49,214.86,282.80,283.36,301.83,305.14,275.58,274.30,308.09,284.50,299.81,309.62,309.89,303.57,300.74,306.43,296.94,311.76,312.86,316.43,311.14,305.34,298.34,276.45,272.49,222.63,,,,,,,179.13,197.14,206.80,213.66,219.17,217.49,225.19,227.03,244.88,,244.23,250.05,244.02,244.47,250.73,254.19,252.36,250.46,256.84,297.12,301.67,303.77,299.02,284.25,294.20,197.70,239.05,275.81,270.68,283.17,288.12,292.72,298.26,206.00,271.77,204.51,246.38,267.76,249.13,224.33,234.19,247.49,203.47,176.08,,,,174.50,184.48,181.13,189.14,193.78,201.45,203.99,208.38,213.17,216.86,205.16,193.87,183.66,169.17,
2011-09-13 21:55:21.722000,L5,267.18,291.31,277.44,286.00,227.17,286.98,282.85,297.38,297.09,193.50,251.62,290.21,282.55,292.37,308.82,309.57,309.64,297.81,312.51,302.05,310.20,311.81,316.85,312.78,294.61,295.42,267.98,,,,,,,,,183.44,190.57,196.84,215.29,215.06,208.03,229.09,172.41,,,,,,,240.68,242.43,246.49,243.06,270.36,294.67,298.19,280.93,277.65,277.62,309.42,226.28,252.31,282.12,277.89,289.15,292.28,293.89,296.92,,,,,,,,,,,,,,,,,,174.96,193.05,199.41,206.73,205.91,220.58,219.45,214.30,204.90,191.54,180.41,182.09
2013-04-27 22:08:35.483000,L8,310.99,311.69,307.98,308.10,307.06,306.80,271.56,272.60,,,293.86,325.36,246.65,251.55,313.15,310.93,297.13,296.82,307.09,276.42,281.08,310.67,311.02,314.80,309.58,301.16,258.32,216.46,,,199.13,239.90,223.57,230.11,218.89,,207.22,223.68,225.72,231.74,213.77,,,,,,,,,,234.17,243.70,240.53,246.69,250.07,275.10,303.27,306.71,312.80,300.36,211.78,223.53,273.81,258.60,260.55,304.99,312.91,297.58,,,,243.46,205.74,215.28,218.59,226.80,254.56,198.99,,,,,,,,,,,,,,,,,,,
2013-05-29 22:08:53.334000,L8,242.89,272.48,295.53,,,,,,,,,,,,,,273.15,236.62,295.59,261.72,269.03,303.24,299.22,292.38,241.44,294.18,253.59,214.69,,,,,,,,181.77,207.28,220.19,226.91,232.13,229.39,237.27,239.53,249.58,,255.36,223.81,251.06,,252.94,255.38,250.99,252.63,,,,,,,294.95,208.99,,,,252.00,257.94,254.71,,,,,,,,,,,,,,,,185.33,196.11,200.18,207.58,206.96,214.88,220.19,213.73,224.49,222.69,217.59,200.30,189.66,172.42,
2013-06-30 22:08:48.035000,L8,230.11,249.60,295.10,,,,,,,,,,,,,,266.99,232.31,293.12,187.35,,,295.45,284.27,237.01,217.95,210.40,,,,,,,,,175.52,205.44,218.26,225.32,231.05,226.84,236.19,235.79,246.20,,252.49,253.25,249.50,,250.86,253.24,249.75,250.97,,,,,,,284.23,206.58,,,,,,,,,,,,,,,,,,,,,,177.03,195.91,198.60,203.78,204.23,212.74,216.85,211.95,221.78,220.06,213.50,195.01,188.89,171.64,
2013-07-25 22:03:01.828000,L8,230.53,293.19,299.24,288.66,248.30,264.29,257.23,,284.61,264.78,272.28,294.41,202.78,,,,308.27,247.27,298.57,269.24,274.18,304.63,302.49,290.69,240.76,289.74,256.47,214.01,,,,,,,,192.57,212.72,225.18,230.71,237.78,231.68,239.95,240.41,249.69,,257.84,255.73,253.34,250.95,254.38,257.50,252.53,253.65,,,,197.57,288.30,259.58,289.97,206.99,207.10,,,239.48,231.57,302.71,252.94,,,,,,,,,,,,,,,187.52,202.19,203.96,211.04,211.64,221.27,224.50,216.40,228.12,226.88,222.32,208.16,195.56,179.09,179.17
2013-08-17 22:08:51.042000,L8,225.21,289.89,293.86,,,,,,,,,296.20,,,,,276.43,292.09,303.95,268.46,272.19,303.18,305.28,290.53,242.30,294.91,250.05,,,,,,,,,179.36,207.68,218.99,225.99,230.96,227.60,238.29,179.38,247.74,,255.56,252.23,249.24,,250.49,253.69,249.61,250.41,,,,258.08,288.72,,288.59,206.70,,,252.77,213.22,257.62,304.14,208.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14 22:02:21.400000,L8,269.04,286.06,293.62,293.58,244.22,176.14,268.56,200.03,202.58,275.98,302.39,,234.59,,,180.51,295.93,297.21,306.35,275.41,281.75,309.19,312.62,306.64,280.53,302.03,262.13,,,,,,,,,197.17,217.32,227.03,234.31,242.14,239.12,246.58,242.22,255.03,203.83,260.18,262.77,249.02,258.82,258.92,261.19,256.72,258.28,,,,,,261.51,297.08,209.65,203.58,276.47,263.05,258.32,261.19,303.53,262.68,,,,,,,219.64,231.49,251.72,,,,,,195.19,205.68,209.75,216.16,220.52,227.70,229.33,224.78,235.39,232.40,226.74,210.91,198.89,181.78,184.85
2013-11-14 22:02:45.355000,L8,269.88,292.59,295.62,300.07,246.85,185.07,271.84,271.20,290.29,277.88,303.40,304.08,235.41,,255.00,306.11,299.05,297.34,306.70,279.12,283.82,310.64,312.94,308.68,281.71,302.61,263.46,,,,,,,,,198.61,218.36,227.91,235.01,243.64,240.13,247.75,244.25,255.92,210.30,260.80,263.34,251.95,260.29,260.38,262.36,257.92,259.23,257.54,246.00,245.81,257.84,305.92,264.14,298.14,210.18,207.21,277.28,263.67,261.06,262.81,304.07,267.48,,,,252.47,262.65,220.94,221.34,234.05,252.82,,,,,,196.20,206.30,210.43,216.91,221.76,228.37,230.12,225.74,235.88,232.94,227.41,212.00,199.56,183.09,186.49
2013-11-21 22:08:25.669000,L8,312.02,304.17,280.98,327.42,322.80,317.38,318.69,328.30,324.94,328.96,328.29,328.35,314.47,323.26,321.87,327.08,318.14,250.80,244.90,250.14,302.43,298.09,317.84,319.32,320.54,314.73,310.74,300.88,273.96,267.96,257.74,258.71,248.73,254.80,248.64,219.00,231.59,236.23,241.31,257.12,255.11,259.59,260.72,270.97,278.28,269.55,270.26,240.79,251.75,258.37,265.66,242.01,250.22,308.50,322.50,328.08,325.18,322.97,321.93,308.34,264.25,255.93,298.87,302.75,302.28,294.64,275.28,288.32,302.33,294.66,295.12,308.13,309.55,304.20,321.10,241.54,250.00,283.98,281.52,243.44,229.15,252.05,217.30,223.60,225.00,233.97,238.50,244.14,246.81,244.42,247.86,244.10,239.33,229.56,215.20,199.85,204.51
2013-11-30 22:02:16.559000,L8,269.83,302.42,282.95,305.34,249.69,308.06,272.19,201.96,216.87,310.08,306.45,306.59,192.99,,,,291.30,299.48,306.14,272.63,279.07,305.06,307.34,287.44,244.56,,,,,,,,,,,197.85,219.16,227.27,234.65,241.61,241.36,244.59,243.06,256.41,226.32,257.78,261.30,249.53,252.41,253.96,256.95,254.21,256.02,262.71,247.51,244.83,,291.98,256.91,269.76,204.41,200.04,219.29,190.15,257.83,260.21,301.67,260.95,,,,,,,,,,,,,,,195.08,206.53,210.13,217.06,218.95,228.18,231.82,224.84,235.17,232.18,225.27,211.50,199.96,182.63,182.36
2013-11-30 22:02:40.518000,L8,267.51,301.58,279.72,303.72,247.95,245.57,270.65,199.36,212.16,309.04,304.31,305.15,234.16,,,,,298.17,302.48,270.80,276.52,303.51,305.62,284.42,241.69,,,,,,,,,,,195.53,218.47,226.87,234.22,241.30,241.00,244.42,242.93,256.23,225.49,257.27,261.03,249.15,252.17,253.94,256.84,254.15,255.98,206.13,245.80,241.59,,,254.36,,,,,189.03,254.04,258.54,275.38,259.29,,,,,,,,,,,,,,,192.63,205.69,209.15,216.13,217.27,227.16,230.89,224.07,233.92,231.26,224.55,210.92,199.26,181.91,180.76
