dates,satname,nzd0366-0000,nzd0366-0001,nzd0366-0002,nzd0366-0003,nzd0366-0004,nzd0366-0005,nzd0366-0006,nzd0366-0007,nzd0366-0008,nzd0366-0009,nzd0366-0010,nzd0366-0011,nzd0366-0012,nzd0366-0013,nzd0366-0014,nzd0366-0015,nzd0366-0016,nzd0366-0017,nzd0366-0018,nzd0366-0019,nzd0366-0020,nzd0366-0021,nzd0366-0022,nzd0366-0023,nzd0366-0024,nzd0366-0025,nzd0366-0026,nzd0366-0027,nzd0366-0028,nzd0366-0029,nzd0366-0030,nzd0366-0031,nzd0366-0032,nzd0366-0033,nzd0366-0034,nzd0366-0035,nzd0366-0036,nzd0366-0037,nzd0366-0038,nzd0366-0039,nzd0366-0040,nzd0366-0041,nzd0366-0042,nzd0366-0043,nzd0366-0044,nzd0366-0045,nzd0366-0046,nzd0366-0047,nzd0366-0048,nzd0366-0049,nzd0366-0050,nzd0366-0051,nzd0366-0052,nzd0366-0053,nzd0366-0054,nzd0366-0055,nzd0366-0056,nzd0366-0057
2014-07-26 22:13:18.997000,L8,405.83,424.41,451.01,519.67,300.99,326.36,350.66,371.99,402.90,390.24,367.84,328.43,324.55,325.23,304.47,307.87,284.84,312.33,302.62,309.57,318.67,335.00,300.81,303.96,343.02,389.31,380.60,309.31,321.25,331.13,359.79,367.21,375.18,333.11,324.19,320.00,318.18,323.30,317.96,317.02,326.41,318.63,318.87,340.02,340.27,333.42,338.82,338.47,341.69,350.47,357.37,348.52,348.28,349.29,357.33,345.32,356.33,379.30
2014-09-03 22:19:42.686000,L8,219.96,211.38,182.16,212.58,282.49,309.18,319.56,323.03,321.40,319.83,313.12,306.65,298.37,286.87,280.04,279.90,274.40,272.15,269.31,271.11,274.82,273.21,274.08,283.58,288.87,295.68,299.61,299.54,301.33,299.69,298.85,298.17,297.43,294.69,293.92,290.99,287.64,285.78,287.36,284.70,282.19,281.39,283.60,290.66,296.68,307.24,311.08,309.79,310.28,307.13,313.93,320.18,312.71,315.23,318.39,315.39,308.90,319.98
2014-09-28 22:13:32.732000,L8,219.73,208.21,183.45,200.78,263.28,306.15,318.62,321.24,318.17,311.70,304.71,302.41,296.48,289.16,277.28,431.51,450.42,432.44,471.45,427.60,441.98,453.17,461.40,471.33,483.31,497.67,507.09,291.43,294.46,299.33,299.95,297.82,296.88,296.96,295.84,291.39,287.13,284.98,283.53,384.03,399.50,413.47,420.69,430.90,296.86,306.22,438.12,440.54,448.77,308.50,318.55,323.34,315.44,316.56,318.49,313.45,301.82,305.16
2014-10-14 22:13:38.532000,L8,,290.59,314.89,372.35,248.98,309.23,316.56,315.37,312.24,305.63,301.54,299.10,294.43,279.01,276.99,274.24,268.27,269.72,266.51,269.11,274.45,273.89,271.08,283.81,285.59,289.05,291.51,293.76,295.46,296.74,296.88,300.36,298.11,297.75,295.97,291.20,286.33,283.74,284.09,280.58,278.93,279.67,281.91,289.12,294.85,305.00,310.98,310.80,308.45,306.23,315.16,322.63,315.11,318.54,319.50,313.22,302.63,306.40
2014-11-06 22:19:49.237000,L8,295.27,315.74,362.70,,,473.48,479.83,293.80,273.99,358.13,390.05,437.53,481.94,419.00,452.73,505.66,513.09,276.02,407.66,469.20,260.78,263.08,260.16,277.50,282.64,283.88,284.09,286.07,288.33,279.52,304.35,418.69,467.27,470.46,214.25,198.67,266.06,283.41,275.76,451.19,504.57,421.68,267.41,278.77,288.56,310.94,308.99,303.65,312.74,376.72,315.19,334.53,270.78,177.43,311.48,300.83,273.17,
2014-11-22 22:19:45.715000,L8,537.01,550.40,442.80,,252.28,307.05,350.93,360.01,371.11,369.90,362.55,402.45,356.24,347.59,305.76,346.11,300.29,304.22,319.59,351.62,332.99,338.53,353.06,360.61,323.24,364.34,358.67,374.32,395.70,398.12,397.87,387.70,403.77,385.88,379.77,376.62,362.63,355.77,370.51,357.53,332.73,329.15,343.32,366.17,402.41,397.50,380.26,388.81,362.65,428.38,425.34,420.42,438.96,429.67,376.31,390.45,401.60,427.54
2014-12-01 22:13:36.144000,L8,512.43,543.98,170.66,222.09,250.43,306.99,313.58,316.76,316.27,311.97,301.37,299.64,292.22,275.76,270.80,270.99,266.95,266.11,264.28,264.90,270.25,471.82,493.37,520.77,496.27,546.80,541.88,290.85,291.03,293.72,294.94,294.02,290.38,406.63,400.95,401.81,283.26,281.57,521.49,504.11,504.27,515.52,516.10,286.54,293.52,304.40,312.08,309.66,308.92,304.21,314.37,322.63,315.01,317.23,316.27,311.70,300.32,302.85
2015-01-25 22:19:32.598000,L8,,,305.77,386.36,444.28,302.50,312.50,313.05,309.00,305.41,304.04,298.15,291.94,278.56,275.11,275.65,271.63,265.85,263.41,264.15,269.63,271.19,269.72,281.15,461.53,457.32,491.30,512.97,297.33,293.00,292.70,295.00,290.30,287.97,288.52,287.29,282.93,280.33,279.32,275.97,277.59,492.41,505.88,510.80,508.07,513.36,534.67,505.96,518.57,548.54,317.42,324.02,316.00,317.83,315.95,311.79,298.74,301.38
2015-02-10 22:19:26.793000,L8,287.80,285.26,311.27,372.56,242.36,299.31,312.71,316.80,313.50,313.07,305.76,299.02,291.91,281.28,277.73,271.79,272.60,269.40,265.01,265.52,269.33,268.95,267.60,278.86,284.41,289.42,290.61,291.27,296.07,297.79,300.83,299.54,294.43,290.70,521.18,504.04,542.79,281.86,278.98,278.04,278.75,279.19,279.82,288.96,296.57,306.91,313.96,310.87,312.00,307.74,315.17,325.38,317.58,318.68,316.06,313.50,301.85,304.81
2015-02-19 22:13:13.545000,L8,,,,,252.22,308.22,316.40,343.34,365.51,364.23,356.46,327.51,307.19,296.57,296.31,304.11,308.37,299.99,310.59,295.31,309.64,306.86,299.08,307.81,312.26,317.06,326.66,335.11,333.30,339.80,347.64,354.12,370.60,323.99,300.97,294.13,298.75,295.00,294.39,301.53,308.52,311.39,321.22,325.48,328.47,339.32,360.74,353.40,364.42,375.32,386.77,385.31,400.90,420.62,424.61,354.77,343.20,356.03
2015-02-26 22:19:22.786000,L8,,,272.99,323.48,523.20,300.24,312.51,316.04,319.32,317.95,306.14,300.97,291.38,278.68,274.90,273.75,271.93,273.23,269.27,268.63,273.62,271.50,270.97,279.71,282.84,287.24,289.96,293.30,297.88,299.93,306.05,310.43,304.44,300.29,296.61,292.24,286.04,282.83,279.89,278.76,278.78,278.61,281.64,288.83,294.26,304.73,309.78,312.08,314.26,314.15,321.17,328.94,323.83,322.37,318.25,312.30,298.96,301.99
2015-03-14 22:19:11.321000,L8,,,,,171.55,293.84,310.07,316.99,320.34,315.18,309.31,301.54,292.46,282.95,275.46,277.70,273.48,273.20,269.40,546.54,535.27,531.87,528.77,537.45,539.13,535.01,290.06,292.02,296.16,298.19,299.72,302.76,297.29,404.50,395.52,370.44,369.68,364.16,497.78,282.37,281.78,281.36,281.97,287.93,295.71,306.96,313.75,521.50,531.93,514.51,484.41,505.72,517.29,321.70,320.77,316.51,305.35,304.76
2015-04-15 22:18:58.633000,L8,,,,,166.11,289.29,309.68,311.68,310.05,303.75,295.95,295.22,289.80,275.33,269.53,272.73,269.47,270.04,268.74,268.66,273.35,271.41,268.69,279.28,282.49,286.78,289.08,287.94,287.32,290.92,291.20,293.09,290.61,290.19,290.95,286.87,284.87,283.41,281.98,279.48,280.72,279.29,277.42,284.41,291.69,299.43,305.92,306.27,307.18,296.89,312.87,321.81,313.10,313.77,314.46,314.08,301.93,198.42
2015-05-26 22:12:28.969000,L8,,,,,,302.79,321.84,328.84,331.02,327.09,325.04,327.03,320.19,303.87,286.69,280.63,281.07,280.57,277.88,280.27,284.69,284.03,285.50,293.04,296.02,298.85,300.07,299.71,303.66,306.63,307.09,309.29,309.08,307.35,304.98,305.25,302.46,298.35,293.77,288.81,289.71,290.57,292.40,296.43,300.95,311.60,317.96,319.06,320.52,317.91,322.89,333.14,327.52,327.18,330.81,331.07,324.48,327.35
2015-07-20 22:19:10.496000,L8,,,,,,,,,203.03,273.68,266.09,258.87,246.93,261.13,250.75,246.12,248.20,243.19,246.65,248.10,241.47,225.78,241.95,237.72,205.47,,257.36,175.67,266.02,266.10,265.04,271.97,269.82,269.39,269.46,270.42,263.29,258.89,261.06,258.67,260.83,245.31,229.09,237.16,260.34,280.17,282.33,277.86,263.16,191.28,262.38,297.24,284.83,251.83,257.34,,,
2015-07-29 22:13:01.696000,L8,,,,,,287.30,312.71,314.18,321.38,309.94,306.23,304.29,296.50,285.51,275.22,274.24,274.39,288.29,276.87,278.63,286.40,270.41,275.92,288.89,293.32,296.07,300.28,317.58,294.10,293.77,293.30,298.16,296.86,294.91,293.29,288.74,286.27,304.93,321.17,331.27,279.93,280.55,276.91,282.45,291.96,324.16,342.75,306.04,313.84,273.61,302.14,325.04,315.86,299.29,313.03,307.04,182.73,
2015-09-06 22:19:26.774000,L8,,275.27,289.06,313.91,353.73,398.86,306.53,309.43,312.87,314.71,318.91,319.71,309.40,291.22,277.14,269.83,267.80,265.35,262.41,266.96,274.08,272.26,275.81,517.11,539.28,533.26,289.43,290.45,516.06,526.69,529.82,535.62,550.92,514.13,523.88,294.58,293.03,474.25,443.84,500.71,500.35,280.31,283.68,291.26,300.13,306.30,313.47,311.34,310.24,294.66,307.55,325.61,317.54,313.82,320.17,316.73,304.94,305.63
2015-12-20 22:13:33.327000,L8,,,,,,283.88,295.48,298.93,303.62,305.81,305.72,305.89,301.63,285.48,281.02,273.73,265.35,261.56,262.40,265.65,270.97,273.68,270.28,280.64,282.56,287.26,289.69,288.95,291.34,294.26,290.27,291.06,289.32,286.44,289.22,285.92,283.76,281.56,286.27,288.88,292.00,290.23,296.52,296.37,304.96,309.24,310.34,309.57,311.14,317.64,317.05,325.18,316.29,333.26,339.93,316.10,305.84,295.85
2015-12-27 22:19:43.199000,L8,282.75,242.50,245.75,,238.73,296.17,304.78,312.56,329.37,358.34,356.21,361.96,370.10,355.58,430.48,314.68,315.33,306.20,309.23,323.93,327.66,329.15,349.68,346.07,301.44,302.48,349.60,317.60,325.44,334.22,335.37,338.95,313.47,319.76,336.05,342.24,345.83,359.14,351.28,363.98,360.85,369.69,383.91,399.79,409.03,410.84,384.98,393.59,399.84,407.33,419.43,361.97,423.55,431.81,432.29,385.82,433.49,404.11
2016-01-05 22:13:29.107000,L8,458.74,429.38,261.93,,250.77,304.08,305.71,312.41,319.36,338.16,340.30,347.62,374.41,379.81,312.52,308.08,317.14,310.16,281.27,337.52,341.91,339.16,346.69,364.86,364.42,370.46,308.45,369.67,362.04,303.79,302.27,299.68,300.10,299.60,300.91,342.47,353.93,354.69,315.99,322.44,341.06,382.73,388.23,392.05,400.84,397.90,385.23,374.03,348.29,320.03,324.74,326.69,332.94,346.98,331.33,340.81,353.91,390.32
2016-02-06 22:13:25.747000,L8,,,,,,284.43,294.81,300.91,309.16,314.90,306.88,329.57,324.25,305.27,323.41,318.62,322.97,279.07,261.26,258.38,264.84,268.03,267.01,304.65,323.90,323.93,328.61,299.34,316.10,312.51,306.39,296.73,305.51,314.76,310.62,293.34,302.91,307.01,287.66,311.55,280.52,280.97,281.39,277.35,282.61,289.54,292.00,293.29,293.33,288.23,305.05,304.93,293.81,295.92,304.33,309.27,297.85,292.44
2016-02-13 22:19:32.514000,L8,,280.51,293.59,331.59,395.49,285.72,297.06,300.33,306.78,307.57,308.23,302.99,299.83,289.23,278.24,270.59,265.62,269.59,263.78,262.95,269.01,270.94,268.10,279.38,284.06,289.06,291.42,289.30,289.06,290.40,291.24,291.75,289.61,287.52,289.02,285.24,281.64,281.83,278.86,278.37,282.72,283.23,286.33,283.34,288.94,324.10,323.79,303.87,305.16,291.77,304.37,313.69,307.17,308.09,317.16,314.04,299.97,295.38
2016-04-17 22:19:09.462000,L8,,,,,,262.54,276.58,282.68,282.93,282.77,281.66,282.56,272.39,262.91,250.79,249.52,249.52,242.26,226.06,231.93,251.80,250.99,250.78,243.00,240.86,214.72,206.94,,,,,,208.12,262.83,274.56,272.10,268.63,265.68,266.25,267.20,265.24,253.31,252.63,267.63,274.70,289.97,294.61,293.67,272.60,222.46,269.97,299.21,287.70,277.12,260.66,,,
2016-04-26 22:12:57.053000,L8,295.96,290.67,307.07,306.45,240.67,291.35,303.20,309.71,313.84,330.65,337.40,316.55,325.08,301.85,285.52,289.40,301.95,292.00,273.84,276.51,279.51,278.93,286.75,289.90,292.87,294.98,295.84,295.23,296.74,297.54,481.60,489.33,503.49,502.29,486.83,495.77,505.21,508.36,514.54,289.79,295.27,299.57,308.51,314.90,432.33,418.84,462.54,449.21,320.01,314.00,321.10,330.86,320.01,324.18,328.08,326.09,325.72,316.33
2016-06-04 22:19:16.236000,L8,,,,,,214.13,271.74,275.87,282.46,283.88,276.87,267.80,259.18,265.49,257.47,252.54,249.04,244.33,252.06,250.23,253.78,245.79,,,,261.21,267.85,274.25,276.23,271.67,275.49,277.73,278.94,278.22,274.90,275.88,276.81,276.04,271.87,270.50,273.00,259.62,246.63,264.82,277.98,288.45,296.13,294.60,281.80,238.45,277.38,305.36,292.46,287.38,297.56,282.43,258.45,
2016-06-13 22:13:06.505000,L8,,,,,,267.56,173.98,213.81,191.59,,258.77,265.94,267.65,266.24,262.47,252.46,246.32,224.30,252.79,252.69,256.40,248.21,204.43,230.47,269.63,268.76,258.26,260.16,256.42,267.06,275.13,277.66,277.05,271.43,268.24,269.27,258.02,255.12,261.41,272.51,270.35,262.89,251.50,263.57,276.74,291.46,296.41,296.94,289.66,246.21,283.53,310.96,298.91,293.13,305.67,290.65,262.50,
2016-07-06 22:19:29.332000,L8,,,,,,286.28,302.30,309.20,311.52,314.30,313.27,310.52,302.05,296.79,283.92,281.52,278.13,273.18,271.47,272.95,275.93,273.84,275.35,282.31,284.96,285.16,290.10,294.92,296.37,295.21,294.43,294.70,294.96,294.38,292.71,294.31,290.72,292.77,294.20,287.84,293.03,289.57,288.38,294.48,308.16,308.31,310.32,310.93,321.16,309.39,318.61,326.04,318.39,316.66,324.87,320.00,311.42,304.77
2016-08-07 22:19:37.341000,L8,,,,,,280.88,293.87,303.28,309.52,308.33,310.25,306.36,301.94,296.16,282.16,276.14,271.71,268.32,266.79,503.48,498.64,503.87,493.23,278.78,281.91,281.13,287.11,287.26,287.79,292.02,293.23,292.11,291.52,291.10,289.37,284.92,282.69,284.34,283.00,284.59,286.40,284.09,285.46,289.44,294.27,297.48,305.62,508.87,515.29,513.11,303.30,315.55,310.28,307.24,316.62,313.85,301.95,300.88
2016-08-16 22:13:29.538000,L8,,,,436.74,493.62,502.82,471.23,514.76,542.33,327.49,335.66,333.82,332.24,333.90,347.16,285.93,294.33,418.97,443.91,454.17,299.22,414.22,432.45,446.86,442.92,455.75,434.35,425.73,429.41,327.47,324.71,329.47,321.77,326.29,392.07,429.41,475.96,359.86,358.89,350.91,314.16,312.31,325.87,340.51,353.90,371.47,390.15,505.39,508.72,521.10,349.81,341.08,337.98,348.90,364.58,374.38,334.27,289.84
2016-09-08 22:19:48.652000,L8,,,,,,,,,,,,,,,,241.31,237.12,237.55,234.79,237.52,237.60,240.35,240.29,238.88,248.17,240.87,245.62,253.57,254.99,252.54,245.59,237.08,248.46,249.32,243.00,238.60,,,,,,,,,,,,,,,,,,,,,,
2016-12-29 22:19:49.454000,L8,,,,,195.87,277.04,292.56,312.85,308.30,315.31,312.96,316.49,319.49,334.65,319.61,283.34,273.28,277.24,279.93,280.66,319.06,297.78,337.76,319.97,318.92,338.76,340.31,304.01,290.72,303.94,289.17,293.28,295.39,290.64,291.33,295.73,290.91,288.92,305.33,304.96,295.86,304.19,298.11,304.24,313.75,330.98,332.87,328.57,326.50,329.20,337.49,349.21,358.23,338.39,344.49,330.29,319.93,321.43
2017-01-23 22:13:31.167000,L8,,,,,,268.89,282.53,289.38,301.47,305.21,299.31,301.68,294.41,284.00,272.41,270.79,264.42,262.85,260.08,260.46,266.69,268.00,266.54,278.13,280.29,278.04,279.32,280.01,279.87,279.49,283.93,287.98,286.43,282.48,283.94,283.25,279.66,280.09,279.88,279.82,279.98,280.98,283.44,285.58,292.24,294.15,298.27,300.83,305.86,300.03,314.89,306.63,304.85,292.81,313.03,309.37,288.06,274.32
2017-02-15 22:19:31.641000,L8,310.46,,,,,268.49,280.00,287.64,301.65,306.87,306.21,302.49,293.42,281.39,275.78,271.18,266.51,261.21,320.12,316.76,330.19,358.21,364.38,378.19,379.08,375.10,525.14,279.47,278.78,278.97,284.09,283.58,285.07,282.93,281.93,281.65,280.47,279.84,279.47,279.85,278.60,279.46,281.15,284.52,292.06,297.12,304.09,304.87,308.35,301.94,314.56,314.62,308.36,304.72,314.95,314.72,308.92,271.81
2017-02-24 22:13:17.856000,L8,,,,,,267.89,282.15,288.76,300.24,306.01,307.73,300.47,293.55,285.71,276.39,272.91,265.25,259.76,262.86,266.68,264.97,270.54,282.51,369.39,303.53,292.56,289.83,285.58,281.24,278.93,491.60,490.33,409.46,461.61,495.54,449.35,502.92,525.93,525.26,551.05,463.87,344.77,323.29,301.10,402.21,418.12,397.78,317.78,310.26,303.05,312.23,313.46,309.78,310.81,316.64,312.93,297.39,319.39
2017-03-03 22:19:25.504000,L8,,,,288.32,357.85,410.03,280.37,289.38,301.18,312.93,309.00,305.32,292.51,284.37,277.50,273.67,271.62,267.18,259.76,258.89,265.40,266.83,273.80,288.02,285.88,289.83,293.61,294.54,285.66,282.75,285.79,284.43,285.27,283.36,283.42,283.51,281.66,280.66,280.41,279.77,279.92,281.52,282.18,289.03,294.04,303.11,311.78,307.58,309.37,314.92,318.47,318.13,315.71,318.21,321.10,318.68,313.66,315.26
2017-03-28 22:13:00.546000,L8,,,,,201.18,275.00,283.83,292.58,311.41,335.37,326.19,330.85,323.49,325.51,315.83,297.70,298.93,301.06,295.09,289.86,281.71,278.80,284.83,304.20,298.17,318.17,327.97,344.73,317.85,327.33,310.52,296.66,304.44,317.06,300.47,290.62,289.84,290.64,289.78,289.62,295.54,294.94,296.44,301.10,308.60,319.86,319.51,328.82,321.39,326.05,339.61,354.97,366.25,334.79,346.65,352.09,357.73,385.94
2017-04-20 22:18:59.237000,L8,,,,,,271.88,277.87,290.55,303.64,309.71,307.94,304.79,296.75,288.08,281.74,273.73,268.21,266.47,266.35,267.21,273.59,271.27,268.96,278.53,281.29,282.84,283.96,285.82,286.89,288.79,293.31,295.26,293.41,292.93,291.39,430.74,437.20,459.71,473.30,447.97,492.57,286.60,289.08,293.27,301.23,308.68,477.68,501.72,518.77,515.07,524.09,534.41,317.65,320.90,323.85,316.20,304.79,296.00
2017-06-07 22:19:15.026000,L8,,,,,,,258.08,271.62,282.68,291.21,285.74,278.27,272.67,269.97,261.25,254.42,246.87,242.31,242.86,250.40,258.23,257.90,255.91,254.81,266.02,265.05,264.61,268.41,266.70,266.29,268.06,273.15,274.71,269.84,274.11,273.73,269.06,267.07,268.50,267.71,266.56,251.82,250.37,268.29,280.60,287.10,294.20,293.01,282.11,252.10,272.96,300.18,289.26,286.83,292.70,279.05,261.04,
2017-06-16 22:13:07.683000,L8,,,,,,,,,204.87,283.29,276.84,265.13,262.87,265.09,259.95,251.94,248.83,242.31,243.51,249.44,245.73,,,,,,261.43,265.48,266.19,263.33,265.49,273.50,274.14,270.84,238.40,250.16,,,170.86,263.58,265.78,248.18,244.90,265.29,277.84,285.93,294.12,292.84,281.90,235.48,269.00,301.13,289.74,286.43,293.47,275.37,251.01,
2017-07-02 22:13:11.807000,L8,,,,,,272.26,272.31,284.54,291.07,299.25,315.26,311.89,293.48,,,231.98,248.29,251.89,257.32,,,,,,,,,265.00,286.26,288.70,288.56,290.62,291.38,290.31,286.87,285.51,282.81,282.47,281.16,282.38,283.83,283.27,279.99,289.04,297.90,304.25,311.18,309.06,306.15,296.03,313.43,320.04,313.03,311.73,319.88,313.78,298.83,262.59
2017-07-25 22:19:30.661000,L8,,,,,,268.44,283.29,287.56,292.66,302.45,303.29,306.94,300.81,293.99,288.35,273.88,267.18,267.68,264.87,257.44,263.58,274.51,272.37,282.59,281.43,280.16,285.71,287.17,292.90,278.92,285.63,293.62,295.23,288.92,291.25,292.51,314.11,324.42,320.84,270.46,287.15,254.67,268.79,269.14,263.07,291.48,305.98,303.78,297.80,290.37,312.26,325.39,311.94,305.81,309.08,317.76,289.41,277.25
2017-08-03 22:13:23.788000,L8,,,,,,277.03,285.89,294.42,302.81,312.96,313.73,312.62,304.10,296.93,292.65,283.11,272.08,269.97,266.91,262.46,267.63,272.23,272.87,281.74,285.65,287.19,290.96,295.12,297.98,293.13,294.55,293.56,294.29,292.99,291.16,288.85,285.68,289.18,287.05,286.50,288.92,288.75,291.60,295.30,303.30,308.99,311.11,309.26,310.52,546.06,511.79,507.95,511.59,531.94,532.06,319.75,307.16,305.96
2017-11-30 22:19:44.301000,L8,437.63,232.28,162.82,,240.15,418.24,528.46,302.84,346.06,336.46,337.69,328.17,313.66,328.07,335.31,331.71,336.70,331.81,327.86,322.40,330.78,328.18,323.98,318.26,329.79,332.76,328.05,358.21,363.35,373.20,387.93,392.00,356.54,379.64,379.28,354.02,296.09,291.44,290.95,325.32,327.21,348.25,311.34,305.11,312.26,322.46,323.61,322.59,352.44,351.75,382.24,371.77,389.06,396.70,407.49,426.89,321.63,342.27
2018-01-26 22:13:21.037000,L8,,,,,,271.41,269.88,282.98,294.79,305.01,312.54,304.27,292.06,281.97,276.28,270.24,265.99,262.82,259.58,258.09,255.87,257.27,259.29,267.85,276.61,277.33,280.57,281.90,334.20,318.24,286.74,288.58,287.55,489.49,491.14,501.45,515.42,281.94,279.39,278.73,278.22,279.57,282.53,288.85,293.12,303.30,314.62,330.47,315.37,309.18,311.30,316.15,312.57,318.33,314.88,310.72,290.52,293.65
2018-02-02 22:19:27.675000,L8,,,,,,262.53,263.53,275.19,298.64,305.01,300.64,291.49,321.58,291.42,333.48,346.26,360.46,352.40,253.30,250.94,249.84,248.28,245.90,256.81,269.05,268.62,271.49,278.03,278.01,279.25,283.09,282.45,283.24,278.50,274.89,274.74,325.50,354.21,360.22,365.39,271.20,261.85,267.88,274.74,282.44,292.05,294.45,294.49,278.05,267.70,285.53,301.94,298.38,274.14,289.52,299.41,274.80,274.62
2018-02-11 22:13:14.321000,L8,316.14,299.11,179.23,170.69,260.91,294.70,304.65,309.28,349.66,367.12,365.36,348.34,331.79,317.92,318.36,340.87,362.26,349.54,357.99,354.18,345.88,339.49,338.07,341.82,348.02,341.83,341.99,369.57,384.88,394.84,392.42,389.57,389.27,375.77,375.46,367.30,367.18,362.35,367.46,348.22,360.84,374.59,380.65,372.08,356.53,375.74,395.29,404.38,409.95,419.25,427.52,394.45,386.78,393.91,407.68,387.30,396.31,383.55
2018-02-18 22:19:22.544000,L8,,,,,227.50,264.03,268.14,286.74,297.43,305.43,306.08,299.07,289.51,276.81,278.00,280.94,276.88,268.54,269.21,265.03,260.83,258.47,258.35,266.40,273.48,272.38,276.98,281.29,283.27,284.19,286.03,284.77,285.23,282.79,283.64,283.00,279.89,279.09,278.06,278.01,277.88,273.23,278.77,287.10,295.09,308.51,307.55,305.43,400.01,365.26,370.35,364.08,308.34,308.16,306.15,309.33,297.68,299.99
2018-04-07 22:18:58.809000,L8,232.39,240.78,294.89,306.89,215.35,265.44,273.07,282.53,297.26,306.24,308.32,307.58,295.29,284.32,279.50,274.13,275.42,278.31,277.85,272.47,270.12,263.02,265.09,269.82,276.26,276.31,280.15,284.19,287.18,286.16,289.34,289.05,289.24,286.41,286.10,286.12,284.32,281.47,282.04,282.91,284.35,282.98,287.34,512.02,537.40,538.52,314.62,312.52,309.36,309.64,316.19,320.76,316.63,316.11,314.43,317.55,310.75,315.58
2018-05-02 22:12:33.692000,L8,,,,,253.11,273.50,280.19,284.55,300.04,306.94,310.16,308.28,302.97,288.10,280.91,272.96,271.24,272.29,274.89,272.15,271.81,268.37,264.86,271.83,278.16,276.57,280.20,283.46,283.64,285.81,290.26,290.32,290.27,289.00,290.48,287.49,283.99,283.60,284.17,284.71,283.72,280.60,286.73,294.16,297.79,306.87,308.72,308.73,302.58,299.97,313.75,318.72,474.05,493.91,315.28,316.19,307.21,315.91
2018-06-19 22:12:21.473000,L8,444.11,,,,268.19,295.78,307.07,309.06,310.08,313.04,308.93,306.65,315.44,314.31,299.30,277.22,274.65,279.60,275.82,271.49,272.44,270.22,266.77,274.94,281.51,283.62,290.11,350.13,364.04,367.12,383.48,294.51,294.47,292.38,291.29,290.12,287.44,286.05,471.93,510.42,526.61,530.31,533.56,534.88,547.10,509.38,316.80,316.20,307.51,295.89,253.88,321.81,317.92,321.34,331.45,323.90,322.07,325.19
2018-06-26 22:18:36.625000,L8,240.31,266.74,347.84,474.72,427.86,449.15,500.48,474.85,352.34,412.31,385.21,354.77,541.67,454.40,480.54,505.40,397.75,428.36,468.61,362.69,359.86,378.37,381.94,384.37,362.90,358.91,357.13,368.07,362.93,350.73,394.98,404.07,395.15,413.29,435.79,411.26,360.98,427.08,349.63,367.56,379.85,387.20,377.60,387.90,398.87,547.88,,,,500.94,429.34,435.77,456.00,469.71,473.03,449.51,477.76,501.58
2018-07-28 22:18:51.397000,L8,,,,,,269.18,275.96,279.96,295.45,304.68,298.55,294.68,287.60,280.71,279.62,269.75,264.66,265.61,263.25,260.53,257.33,254.17,251.22,260.41,270.47,272.02,276.34,282.81,280.25,279.72,285.56,283.55,283.04,280.03,281.34,279.66,277.08,278.19,278.04,286.72,302.05,269.24,314.60,301.06,318.59,325.76,308.24,319.66,338.46,346.10,357.89,312.23,308.83,298.57,248.73,308.03,278.59,
2018-08-06 22:12:46.122000,L8,,,,,239.10,272.86,280.81,285.98,301.20,307.26,305.55,300.75,292.23,283.84,280.38,272.69,273.35,273.50,269.70,267.46,265.70,261.87,261.15,272.22,277.86,276.45,279.50,283.58,285.28,286.09,290.75,290.69,476.24,497.66,487.28,490.51,500.83,508.13,514.10,521.52,498.43,374.42,379.07,395.25,401.36,412.18,416.66,406.68,265.34,253.22,246.34,316.77,311.87,304.05,239.61,312.76,291.13,
2018-08-22 22:12:54.367000,L8,,,,185.34,244.64,274.58,282.72,286.82,300.84,307.29,306.80,300.55,292.01,487.85,464.76,456.80,454.78,277.80,323.91,346.09,362.48,261.85,260.49,269.35,276.22,275.54,279.77,281.02,283.15,285.37,290.91,288.78,289.19,287.52,285.73,286.42,327.54,321.59,340.43,324.86,464.98,449.71,281.07,366.13,384.77,389.89,399.48,305.75,298.51,293.84,305.06,314.92,310.78,308.81,308.20,311.13,297.62,301.49
2018-08-29 22:19:08.064000,L8,,,,,242.49,275.73,285.06,286.51,299.97,306.57,300.72,298.04,291.08,283.87,277.42,270.83,269.04,267.05,267.56,265.25,262.77,259.25,257.80,267.68,272.80,272.95,276.85,279.73,281.11,282.18,285.90,285.08,285.80,281.55,283.19,280.16,276.97,278.04,276.92,273.16,278.04,272.27,277.36,284.38,289.61,299.24,303.82,300.84,259.27,238.29,247.59,311.88,307.38,304.57,304.77,308.98,294.88,238.50
2018-09-07 22:13:00.241000,L8,261.03,227.67,193.04,245.79,535.54,,,,,,427.29,355.46,369.40,380.93,322.83,329.07,368.60,433.54,506.01,359.61,413.04,350.85,370.66,344.82,309.80,317.18,332.70,342.04,348.54,319.42,307.27,317.62,316.64,322.52,313.71,287.95,284.84,291.07,289.37,290.97,294.39,314.42,337.05,348.74,306.19,315.61,319.53,349.39,319.75,347.11,359.47,369.60,391.07,398.01,428.75,419.29,395.32,384.13
