dates,satname,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041
2022-05-03 22:26:41.464000,L9,275.87,272.62,260.49,253.43,245.48,228.35,225.11,233.15,220.00,206.20,206.92,200.72,203.45,202.06,209.43,205.07,212.66,219.55,206.66,244.46,251.52,255.59,237.26,247.70,239.08,251.33,256.93,261.40,276.67,317.91,314.40,305.10,303.76,353.47,380.95,391.18,385.00,389.26,376.40,397.64,389.73,388.40,365.92,330.91,315.10,315.39,335.88,350.04,345.36,341.29,359.51,371.11,373.79,366.34,365.04,313.62,326.25,333.71,301.87,277.92,249.65,264.77,267.90,306.33
2022-06-20 22:26:43.969000,L9,180.56,216.19,207.19,210.21,,,,,,,,,,,,,,,,,,,,,,,,,213.81,222.93,223.93,227.37,230.88,295.32,322.68,340.86,341.46,313.22,223.85,186.43,,,,,,,,,,,,284.67,333.99,339.76,313.52,229.89,187.93,245.67,257.65,156.01,216.64,218.75,240.57,261.56
2022-08-07 22:27:06.729000,L9,277.01,269.01,254.14,241.03,234.55,226.65,223.46,229.74,217.54,205.52,203.08,197.82,195.27,195.86,199.75,181.90,204.52,201.41,201.32,239.04,245.59,249.69,231.07,239.78,229.74,238.99,241.10,246.42,242.38,264.40,275.90,280.02,285.30,336.62,355.60,367.19,364.31,365.54,373.48,375.81,373.42,378.46,348.86,306.21,311.72,324.36,335.10,337.93,332.63,328.93,352.00,365.74,366.50,369.33,361.87,295.09,300.20,311.96,292.83,285.01,241.24,262.57,263.67,278.08
2022-08-15 22:27:29.826000,L8,295.62,302.86,271.54,260.09,267.19,242.77,243.82,256.76,249.18,219.08,215.73,214.84,217.42,226.37,231.72,229.15,228.41,235.81,243.07,252.81,278.01,331.75,325.04,321.93,315.03,262.62,306.42,285.23,300.52,331.59,329.18,319.93,315.58,384.44,386.74,385.64,393.56,396.57,400.22,405.74,372.83,398.84,387.87,319.54,317.02,332.02,348.22,366.71,348.31,336.60,355.76,370.20,376.59,377.70,371.17,311.18,310.78,328.80,306.92,301.17,277.11,364.33,370.26,373.38
2022-09-08 22:27:11.465000,L9,275.71,264.50,250.44,240.43,232.36,226.17,222.73,231.39,218.13,204.57,201.79,199.47,199.22,201.90,206.00,207.78,211.53,218.08,226.38,240.00,247.85,251.97,236.84,244.36,237.86,246.16,251.82,253.34,242.23,268.69,266.53,352.40,360.28,328.88,346.91,359.12,358.94,361.65,366.08,373.24,361.75,367.45,349.25,302.71,304.59,328.68,334.10,330.63,325.75,321.70,336.91,350.12,369.06,347.45,353.90,374.78,362.03,367.60,372.89,376.06,372.99,374.04,256.89,271.01
2022-09-16 22:27:36.613000,L8,274.70,269.50,252.64,244.72,238.84,231.23,226.55,235.88,221.14,208.38,204.50,202.95,201.48,205.17,210.79,210.35,215.80,221.02,230.51,243.72,250.40,257.29,241.78,247.68,241.73,250.57,254.72,258.20,255.51,271.13,273.24,272.20,274.89,370.11,378.34,378.79,384.37,386.24,377.60,383.91,385.37,381.75,363.77,301.98,302.93,326.25,336.95,344.69,338.99,335.45,353.98,366.30,362.68,364.92,360.87,278.94,295.31,301.71,277.09,261.77,233.27,262.25,261.36,275.40
2022-11-19 22:27:29.757000,L8,306.21,318.53,364.84,297.67,292.48,300.03,298.01,297.74,301.20,293.89,294.43,296.50,301.55,307.45,311.08,311.85,391.25,340.58,319.13,458.99,417.94,331.12,333.51,353.43,392.56,389.02,322.49,324.41,319.68,312.57,302.16,300.72,311.92,429.65,477.39,478.15,470.91,450.28,491.32,392.39,402.85,391.98,381.12,373.56,353.48,352.84,358.97,362.53,344.27,341.55,371.24,381.60,377.17,382.05,377.82,318.50,364.35,387.42,337.72,371.47,357.84,359.42,371.38,371.87
2022-11-27 22:27:24.278000,L9,267.00,271.08,247.57,248.81,238.95,227.50,215.82,276.31,247.66,221.77,195.43,,,,,,,,,,,,223.01,245.49,236.73,247.82,249.24,246.21,246.50,255.81,260.10,260.61,268.51,323.50,344.82,372.11,372.73,384.17,387.87,388.44,380.88,379.19,363.62,299.02,292.28,316.98,338.32,345.40,336.91,332.31,344.49,368.94,366.69,369.84,351.97,276.15,285.53,295.63,274.83,262.13,232.93,256.01,259.80,274.16
2022-12-13 22:27:25.324000,L9,276.27,272.26,254.24,249.42,249.90,236.89,234.30,238.00,227.86,213.11,210.77,214.25,228.15,241.79,235.99,248.99,228.82,230.71,229.62,242.99,260.77,268.62,250.43,253.35,248.15,253.65,258.83,263.84,277.33,279.06,276.45,274.87,277.98,328.18,349.06,376.19,378.87,386.90,390.47,390.36,391.97,385.42,373.98,301.43,294.48,316.11,330.60,340.44,328.04,331.25,354.87,368.03,369.09,360.42,360.74,284.45,286.80,299.85,279.69,264.11,224.80,251.51,257.67,276.64
2022-12-21 22:27:21.309000,L8,274.05,273.56,253.92,250.15,247.62,236.39,232.01,237.86,226.69,212.44,209.04,208.34,210.02,213.31,216.09,214.68,222.17,228.82,234.57,246.97,261.19,261.59,248.98,251.75,246.18,253.39,257.51,261.02,274.36,266.58,275.89,273.37,274.85,328.07,354.48,371.82,379.55,378.60,377.26,385.96,381.52,381.33,371.01,339.66,297.18,333.18,338.12,344.85,335.25,328.98,344.20,353.96,357.52,366.55,365.14,275.11,285.92,298.74,278.03,299.69,237.90,260.75,261.84,282.15
2022-12-29 22:27:24.705000,L9,279.99,275.43,261.97,256.79,258.85,240.13,238.98,242.36,231.20,216.09,213.10,211.80,212.82,216.70,220.58,218.63,225.21,232.52,239.75,251.66,264.51,269.54,255.66,255.48,252.35,256.83,262.80,266.96,278.88,283.49,282.09,279.18,282.73,363.05,379.78,382.14,384.94,389.54,384.29,391.02,385.56,385.97,372.56,336.05,309.62,329.09,342.41,352.20,341.47,337.94,353.97,362.11,369.77,360.72,369.07,286.25,291.94,302.29,287.90,267.54,247.93,267.98,270.87,356.19
2023-01-14 22:27:21.562000,L9,279.37,276.62,258.97,255.07,251.52,237.59,238.36,242.40,229.87,214.61,213.06,208.97,211.21,215.11,219.86,218.09,223.11,231.67,237.00,250.29,267.78,270.89,255.14,254.57,249.70,256.82,261.16,262.87,280.41,284.29,277.51,276.31,279.11,363.55,373.43,379.36,382.67,385.19,382.50,391.11,387.34,388.19,374.12,312.51,302.64,323.83,343.96,352.95,343.39,339.65,360.82,371.43,364.10,366.25,366.51,283.46,290.75,301.65,289.42,268.14,245.30,262.53,265.94,359.78
2023-01-30 22:27:25.570000,L9,265.54,263.43,245.84,242.32,236.62,222.06,221.02,230.19,216.69,203.92,200.79,198.27,195.41,192.51,193.00,177.07,199.72,208.48,216.99,237.07,246.30,250.35,229.88,238.38,229.07,242.52,241.17,239.50,242.08,257.93,258.99,262.25,264.06,352.09,346.23,351.08,355.47,368.97,379.11,386.67,376.29,371.17,355.67,301.07,276.78,297.86,315.23,331.33,337.53,328.61,353.74,362.82,361.65,355.13,354.99,264.67,278.90,294.74,272.48,284.69,279.77,248.08,267.83,345.75
2023-02-23 22:27:02.902000,L8,278.10,275.52,256.46,256.93,242.36,236.84,232.97,240.14,226.77,214.20,209.99,208.58,210.31,216.19,219.05,217.36,224.34,231.93,236.72,251.56,260.13,264.15,252.15,253.91,248.24,257.22,260.78,265.13,275.30,280.76,279.57,280.62,287.41,366.87,379.46,380.73,386.30,389.08,384.90,395.65,387.33,385.65,368.15,320.03,306.40,329.28,342.42,356.19,347.50,338.80,356.85,469.88,467.89,468.35,468.42,313.16,323.43,337.69,287.34,268.25,238.04,341.92,352.77,365.43
2023-03-27 22:26:47.387000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.65,272.91,,,304.18,326.20,338.30,304.93,337.78,315.76,278.43,289.04,300.21,317.78,323.87,310.77,298.78,319.71,333.81,332.37,332.31,334.80,,,,,,,,159.33,195.09
2023-04-28 22:26:27.911000,L8,272.60,273.40,256.38,255.76,249.57,231.61,230.72,233.93,220.57,207.05,204.74,198.80,199.49,200.67,208.00,209.09,211.04,216.74,225.60,240.95,250.35,254.75,234.42,245.34,241.40,245.64,254.28,255.33,276.63,279.86,283.98,299.63,305.60,347.03,362.10,373.24,372.77,369.22,376.63,384.73,380.93,376.60,357.47,317.48,309.91,323.56,335.31,353.68,343.66,336.51,361.64,370.95,369.42,372.85,365.87,289.43,302.49,307.92,296.67,282.58,240.46,264.85,267.22,326.57
2023-06-23 22:26:17.575000,L9,235.47,203.94,204.64,190.23,,,,,,,,,,,,,,,,,,,,,,,,,,222.55,230.18,225.33,223.87,296.16,312.32,336.21,342.62,344.19,342.31,351.70,320.41,336.55,313.90,256.62,275.97,290.24,308.10,318.74,308.81,291.64,321.12,334.47,334.84,332.76,332.85,217.19,,,175.67,211.59,182.09,213.78,230.24,262.46
2023-09-19 22:27:02.596000,L8,272.79,267.96,250.66,244.24,233.11,228.71,223.77,234.23,219.70,207.00,203.28,200.49,204.00,201.53,209.20,205.57,213.06,217.47,223.46,242.87,249.13,252.40,236.73,245.74,237.69,244.83,248.55,247.29,246.90,260.18,268.15,265.75,270.30,326.92,368.32,370.52,385.00,384.58,375.76,382.28,375.48,373.02,356.41,302.19,303.08,322.63,344.48,347.62,340.38,338.43,356.17,363.95,368.16,360.50,357.97,276.90,287.00,296.80,276.52,268.85,228.60,258.24,265.71,275.34
2023-10-05 22:27:04.875000,L8,273.41,268.07,249.70,242.94,235.63,229.09,224.62,233.24,220.57,206.59,203.87,200.76,206.79,202.64,210.57,207.61,216.46,220.77,225.10,241.16,249.83,254.56,237.54,247.02,239.00,245.07,249.52,245.63,242.50,262.94,270.97,265.65,269.24,330.41,346.90,367.86,362.73,362.98,373.25,377.36,376.74,377.40,358.63,300.37,302.36,319.26,350.37,342.07,336.13,334.87,354.20,361.44,358.92,355.44,351.38,272.28,284.97,297.36,275.34,262.03,228.55,257.23,262.45,276.98
2023-10-29 22:27:09.154000,L9,273.86,271.70,250.59,246.70,239.06,231.98,227.96,235.81,223.95,210.64,207.68,207.40,211.15,207.03,214.69,212.88,220.20,225.80,229.38,246.65,251.67,260.49,244.05,248.58,243.39,250.02,253.93,255.75,253.39,264.21,267.00,270.31,271.67,325.82,354.60,381.31,380.89,380.15,382.24,387.84,387.94,386.18,375.34,359.64,301.34,314.09,345.10,343.73,336.85,336.70,353.40,368.55,366.05,365.16,357.33,273.70,286.50,297.55,275.85,265.56,230.52,262.15,263.25,283.33
2023-11-30 22:27:16.547000,L9,277.57,275.25,254.10,249.36,246.02,238.11,235.54,240.31,230.41,216.37,213.69,212.52,216.96,217.56,221.21,220.84,224.25,234.03,238.84,252.10,266.56,272.44,254.26,255.90,252.55,258.23,263.48,265.08,279.68,287.02,279.36,316.67,314.85,330.57,345.72,354.45,370.05,388.80,393.50,396.89,388.95,388.50,376.52,346.86,299.75,313.90,348.54,353.12,349.00,345.72,358.29,370.14,368.01,369.70,364.11,319.46,328.34,334.86,320.09,313.24,339.33,264.64,270.13,347.04
2024-04-14 22:26:30.529000,L8,278.12,277.45,258.05,250.21,242.76,237.62,232.39,241.41,225.59,211.08,206.43,205.54,207.90,208.53,212.56,212.86,217.38,221.30,230.62,243.58,252.74,253.44,238.72,248.24,244.98,254.07,257.99,326.91,327.44,324.25,290.18,315.31,300.83,343.09,375.85,382.26,387.99,390.76,394.63,397.39,394.32,390.58,376.25,326.92,304.29,327.20,348.67,354.54,342.97,342.39,355.78,370.10,371.76,367.94,371.44,289.96,302.88,311.39,329.49,295.57,247.24,263.58,276.52,323.88
2024-05-08 22:26:34.592000,L9,237.19,208.98,202.05,213.68,207.92,200.65,199.12,208.69,192.91,184.82,185.74,170.78,,,,,,,,,,,,,,,205.73,162.04,217.83,226.61,224.33,227.44,228.08,298.04,320.16,333.92,339.28,339.98,334.74,349.73,314.18,343.40,317.53,279.03,277.78,293.91,304.93,297.08,269.87,289.41,311.71,327.67,327.84,328.74,329.65,225.71,238.83,243.86,259.42,207.52,179.43,216.26,242.15,259.26
2024-06-01 22:26:02.044000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,489.37,447.74,415.85,364.15,357.38,329.31,443.24,425.31,,,410.63,,,,,,,403.80,440.19,317.64,479.69,350.29,349.70,339.71,344.73,358.52,376.51,376.15,371.88,364.82,145.79,,,,,,,,
2024-07-19 22:26:32.482000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.96,314.39,329.08,338.43,340.70,330.69,343.13,292.51,312.78,288.08,234.86,237.35,,,,,,,,,,,,,,,147.49,183.18,211.09,224.62,255.87
2024-08-12 22:26:33.739000,L9,260.18,252.95,237.37,229.76,216.13,204.94,202.99,219.50,201.96,194.46,194.34,287.93,289.64,295.18,291.68,305.18,304.43,305.99,313.08,306.31,323.97,323.94,326.22,321.04,318.17,315.14,467.72,498.03,497.37,502.32,459.88,474.00,312.31,377.62,382.56,389.53,399.46,400.34,397.90,405.96,411.85,408.08,400.12,396.01,389.29,394.28,348.71,401.69,358.89,368.33,387.73,403.71,398.02,404.17,415.49,316.42,337.53,341.17,332.32,338.04,343.06,357.61,361.25,372.94
2024-08-20 22:26:43.417000,L8,283.18,273.51,253.24,242.27,234.83,225.73,220.69,232.51,217.97,203.67,201.49,197.35,200.91,201.35,206.79,207.51,212.30,215.62,225.43,239.96,247.14,249.57,234.53,243.34,239.27,248.07,255.64,257.28,262.18,320.79,317.03,296.01,277.14,373.89,379.51,383.13,386.77,388.04,385.49,392.80,391.80,388.10,376.12,314.41,311.38,329.76,344.82,349.92,342.38,341.66,359.65,372.46,372.80,374.75,368.05,287.79,301.15,308.48,292.52,289.46,242.44,344.10,350.12,344.69
2024-09-13 22:26:48.444000,L9,262.60,259.07,240.86,234.47,224.51,214.62,209.39,225.41,211.17,197.45,194.48,190.85,183.88,178.63,158.78,163.61,159.95,160.95,,,,,,,,,,,,,,,,319.15,339.89,344.32,345.78,345.98,351.64,357.79,352.91,356.89,334.46,303.40,295.48,304.96,330.60,334.85,323.38,321.03,343.20,355.97,359.86,191.65,288.48,,199.94,282.36,269.85,257.12,225.96,253.43,253.53,269.76
2024-09-29 22:26:52.739000,L9,273.19,272.15,252.14,243.07,236.65,231.72,223.99,236.94,221.34,208.77,205.19,204.63,207.49,208.44,214.02,212.27,220.91,224.02,230.06,242.17,249.59,251.27,240.42,247.68,243.65,250.67,251.09,250.47,255.39,262.13,264.89,264.91,270.78,323.72,348.57,365.15,366.84,367.99,370.24,374.68,376.46,374.94,359.05,307.11,303.71,319.38,334.07,338.69,333.77,331.75,343.73,356.64,357.02,356.77,356.37,273.20,290.22,302.98,276.38,273.46,234.78,259.17,260.11,279.56
2024-10-15 22:27:00.905000,L9,287.32,290.69,257.70,245.33,239.40,236.89,227.17,238.70,227.92,214.05,212.15,212.25,215.44,214.86,217.19,217.93,224.28,230.10,237.13,245.13,252.94,257.16,247.98,251.53,241.83,243.79,249.09,253.97,295.19,261.59,272.17,272.03,278.68,320.34,348.43,360.45,361.13,360.67,375.49,382.81,384.61,370.80,361.02,348.23,330.81,332.48,334.47,342.33,331.55,331.33,349.08,354.85,358.99,374.08,371.76,269.77,292.12,302.66,277.66,288.52,233.83,258.09,257.86,276.51
2024-11-08 22:26:59.650000,L8,303.53,317.32,309.88,301.43,299.99,297.28,300.78,299.44,303.05,294.50,297.01,299.94,304.88,304.73,303.16,302.16,308.23,307.39,320.25,318.51,333.12,334.50,329.13,325.88,321.36,314.40,322.52,318.05,324.36,326.21,321.93,319.23,316.86,387.06,398.08,407.23,405.15,404.46,407.99,413.14,412.32,417.41,420.99,405.14,409.93,407.72,397.07,398.31,377.02,382.19,391.03,403.76,403.00,414.58,421.25,322.03,332.57,343.24,334.63,337.14,349.87,360.45,370.35,376.44
2024-11-16 22:27:05.551000,L9,293.53,277.66,254.18,248.16,242.28,237.38,234.58,239.38,228.36,213.79,211.72,211.34,212.81,218.18,223.93,221.79,225.41,227.88,234.66,245.85,254.78,261.46,250.30,253.85,248.90,253.60,264.27,276.11,282.39,285.84,317.85,291.82,298.52,379.24,383.36,392.57,386.07,394.25,397.09,402.39,394.69,395.35,366.96,374.60,354.06,332.98,346.14,354.35,345.05,350.04,361.46,386.44,377.76,381.25,375.80,318.99,324.46,299.35,278.88,265.94,339.78,359.45,356.21,368.37
2024-11-24 22:27:09.131000,L8,306.95,311.01,302.71,300.94,304.20,302.11,301.40,298.67,302.95,293.90,295.19,299.83,301.65,300.84,312.44,299.17,299.60,318.81,312.66,319.38,326.56,326.27,313.57,309.34,320.82,314.70,314.64,326.89,331.56,325.69,322.95,324.48,328.67,375.18,388.56,401.84,394.32,398.62,400.98,403.59,402.09,400.38,385.39,378.57,370.04,369.74,366.22,372.16,357.04,356.29,368.18,381.08,379.47,384.04,382.15,331.60,334.87,342.17,332.55,331.43,341.24,345.37,355.38,368.30
2024-12-10 22:26:57.719000,L8,288.50,284.81,271.01,255.75,256.83,242.78,237.27,245.03,233.42,220.73,216.67,218.87,220.51,223.05,225.58,225.50,228.82,234.90,241.33,252.47,259.50,265.38,257.18,255.47,255.77,260.23,264.40,268.58,276.45,283.33,289.36,297.87,311.33,360.55,368.93,375.86,383.61,382.56,382.72,390.10,386.84,385.52,371.45,341.80,326.96,325.48,343.62,346.87,339.27,338.92,353.56,367.61,366.05,366.14,364.56,284.69,308.10,319.49,309.47,275.95,258.31,275.22,281.10,317.48
2024-12-18 22:27:07.864000,L9,275.85,275.59,254.43,252.92,248.68,239.32,239.38,245.79,233.81,223.17,219.93,218.74,218.63,221.65,223.50,227.32,231.13,236.94,245.72,261.40,268.73,279.65,261.36,257.90,256.85,262.02,264.36,267.26,279.86,284.34,279.57,280.55,296.65,373.04,385.14,394.12,399.63,397.86,402.90,404.76,394.22,391.45,378.23,359.50,358.00,338.92,378.47,370.54,348.68,366.47,373.44,383.12,383.81,379.00,371.58,311.11,324.03,324.21,313.08,269.03,261.95,345.19,353.01,363.00
2025-01-19 22:27:10.923000,L9,278.91,278.32,257.98,254.62,251.09,238.84,239.88,246.25,233.29,220.81,217.72,216.80,216.27,219.67,223.17,222.07,226.67,232.70,239.40,255.63,267.90,273.08,260.67,256.45,255.93,261.95,267.15,269.26,280.46,287.85,280.47,282.02,289.13,373.14,384.83,396.79,394.49,395.71,401.90,405.14,403.58,398.47,381.14,332.28,315.07,331.02,359.40,367.17,356.26,354.78,372.15,381.90,379.96,378.08,368.39,292.51,307.70,325.01,307.58,266.04,248.26,269.91,331.08,370.06
2025-02-04 22:27:05.181000,L9,300.44,304.85,285.58,291.55,270.47,250.53,252.10,255.07,242.36,235.34,228.14,225.90,223.09,226.40,235.93,236.82,235.43,241.18,246.55,265.36,275.62,282.23,268.72,263.03,260.71,265.88,269.67,271.43,282.54,326.27,319.64,316.46,326.85,377.71,385.56,391.31,392.23,396.48,399.29,404.60,406.77,400.34,386.77,379.05,362.19,352.38,398.25,369.57,361.76,361.09,375.81,389.69,384.56,391.54,456.99,324.42,334.29,335.95,317.73,330.14,320.25,352.84,358.05,372.94
2025-04-09 22:26:50.816000,L9,290.22,298.81,290.75,284.93,286.73,237.93,235.19,242.24,227.18,211.95,210.55,206.66,211.06,211.62,219.57,216.42,221.97,229.23,234.59,248.02,262.23,263.96,249.22,249.60,246.10,255.41,261.99,265.46,275.58,277.85,276.31,303.89,307.27,348.00,354.27,372.84,373.50,376.15,380.17,380.87,383.77,384.02,371.27,350.03,343.05,339.22,346.05,351.74,338.76,335.57,356.00,366.26,364.28,361.01,367.53,314.55,320.79,313.04,294.29,265.71,250.22,265.44,326.21,338.30
2025-04-25 22:26:41.806000,L9,288.40,291.83,274.07,269.78,253.75,231.03,226.68,235.97,219.72,206.89,203.89,200.23,201.36,204.66,212.63,209.10,211.41,216.01,225.32,238.42,250.62,253.12,238.50,244.43,242.28,246.96,252.85,255.30,256.30,263.50,265.02,275.10,301.00,341.52,343.87,356.77,363.02,380.99,367.82,369.42,370.41,376.81,363.98,347.64,339.07,328.49,333.58,346.14,335.96,330.45,348.41,360.13,359.82,352.31,353.85,298.98,309.92,319.52,288.20,263.50,246.36,262.60,262.59,340.10
2025-05-03 22:26:22.787000,L8,295.06,295.37,277.29,272.95,265.68,246.52,240.05,245.33,229.27,304.04,278.64,301.94,208.57,215.21,222.71,218.90,221.86,226.74,234.19,251.08,275.23,283.18,251.57,252.52,251.48,262.39,268.12,324.37,326.44,328.41,322.97,314.72,312.35,363.37,380.86,391.73,397.99,389.54,394.36,399.16,390.50,390.26,376.34,342.67,323.73,329.30,379.16,357.92,355.26,351.13,365.21,377.74,377.04,380.39,373.73,316.13,316.39,326.34,304.75,265.81,298.82,275.63,320.84,344.37
