dates,satname,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0073,nzd0046-0074,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0058,nzd0046-0059,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0093,nzd0046-0094
2018-02-02 22:17:27.894000,L8,,,,185.35,191.11,197.53,196.70,186.57,197.00,201.05,211.42,281.88,235.04,436.68,396.86,380.03,451.99,231.29,227.31,208.08,190.96,201.93,229.55,238.16,221.51,491.20,434.37,360.74,286.30,,519.33,301.99,235.26,227.43,215.27,194.28,184.68,,,,,,,,,,,,,,180.74,189.43,200.13,210.85,190.95,188.52,196.05,196.65,,,,184.07,193.17,206.25,,,,,,,,,,,,,,,,,,,,,206.83,199.08,,,,,,,,207.28,199.24
2018-05-09 22:16:40.331000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.08,,,,,,,,,,,,238.95,245.33,228.16,233.14,270.45,,,,,,,,,,,,,263.51,239.24,,,,,,,,,235.56,234.21,251.30,245.45,241.47,250.05,253.50,248.61,249.12,281.77
2018-05-25 22:16:28.178000,L8,,,,,,,,,,,180.94,185.99,281.85,239.05,268.29,253.53,185.25,184.85,180.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.51,217.06,217.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25 22:17:09.739000,L8,,,,,,,,,212.98,216.77,220.94,216.69,267.75,273.56,266.39,243.00,240.36,250.99,243.15,245.62,467.89,466.51,386.64,367.06,335.91,491.94,383.92,232.58,265.59,265.88,240.76,274.13,266.52,363.09,281.66,238.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,,,,,,,,,,,,,215.00,189.31,190.95,183.51,187.13,187.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06 22:17:54.623000,L8,205.19,217.38,242.24,222.49,223.20,230.39,229.92,232.35,235.42,234.28,235.83,237.31,237.15,238.55,233.01,241.45,239.62,235.48,237.98,235.18,232.08,232.65,239.05,237.93,233.40,231.26,219.89,222.18,226.46,231.59,219.11,224.24,235.23,246.34,216.88,220.56,214.51,212.11,222.16,212.38,201.56,203.01,193.15,205.77,218.13,227.71,238.95,200.72,210.41,230.37,257.36,242.84,224.21,218.17,225.00,234.22,244.69,233.48,258.18,244.85,219.60,224.68,222.75,219.58,208.16,205.99,200.17,249.61,250.94,252.72,245.28,273.40,244.40,225.55,225.59,231.04,222.18,193.05,208.72,207.32,202.48,198.67,197.48,201.72,242.61,237.95,233.02,249.20,236.44,232.21,232.02,244.36,294.19,221.31,220.53
2020-09-03 22:17:46.393000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.44,208.79
2021-03-30 22:17:22.624000,L8,,,,,,,,,200.89,198.13,198.74,203.15,199.95,209.15,210.74,210.87,213.36,207.39,196.45,205.60,200.93,199.90,192.53,182.24,186.07,184.14,188.15,188.71,,,,,,,,,,,,,,,,,,,,,,,,,,,177.77,181.02,217.33,209.61,,,212.45,222.82,201.41,,,,,,,,,,,,,,,,,,,,,,189.53,182.75,,,,,,,,,
2021-04-15 22:17:16.883000,L8,196.62,190.51,198.83,206.23,186.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.42,216.98,203.21,207.98,184.44,,,,,,,,,,,,,,,,,254.85,238.07,216.87,,,,,,201.06,,,,,,,,,,,,,,,,,,,,231.57,231.24,237.80,,252.34,257.88,260.87,,
2021-12-19 22:17:52.616000,L9,293.83,296.96,306.77,269.61,323.91,336.72,263.55,217.07,214.43,223.93,219.65,210.78,217.14,214.50,219.12,221.91,225.35,221.15,219.44,219.56,218.52,216.31,220.45,224.80,221.98,205.51,217.75,326.84,260.57,223.72,214.19,214.85,199.69,198.35,207.80,213.29,213.54,211.39,361.88,389.15,209.58,511.92,494.95,,497.89,294.15,411.10,213.96,207.71,215.86,222.18,243.02,217.39,217.11,226.00,245.69,233.87,229.27,217.86,220.61,233.79,232.96,293.92,282.73,357.21,209.02,208.46,,,335.30,317.37,237.85,285.38,359.73,412.47,218.43,217.71,205.58,208.28,304.74,346.86,355.68,288.29,248.01,229.17,224.41,220.86,233.92,232.91,251.12,249.05,229.79,234.45,400.80,409.54
2022-01-20 22:17:51.591000,L9,191.97,187.89,192.66,190.43,196.52,199.47,207.06,212.73,233.89,244.28,254.67,214.85,208.94,194.14,190.03,,,,,,201.61,205.99,208.47,219.36,194.09,194.59,190.24,193.95,195.68,210.56,215.05,213.90,214.52,199.38,202.39,198.33,190.13,186.31,191.48,192.55,198.99,200.40,205.73,198.23,207.73,213.39,213.53,194.93,221.52,243.96,244.55,221.71,214.57,205.34,,,,,214.29,229.03,217.17,206.73,201.74,511.48,188.03,192.67,199.24,197.29,198.04,196.42,183.28,,,,193.34,206.26,193.49,171.38,,182.25,182.85,186.24,185.03,190.13,207.03,214.26,207.06,228.27,202.16,177.30,205.63,199.84,204.71,521.94,
2022-02-13 22:17:40.833000,L8,185.15,188.61,187.91,185.71,200.04,224.35,199.15,205.74,201.92,219.34,208.45,219.57,207.55,213.00,206.39,206.73,215.12,224.34,216.07,204.63,212.37,203.50,208.44,204.51,196.90,191.39,194.76,193.17,193.47,192.94,194.85,176.57,202.49,209.23,219.24,228.20,205.95,188.90,198.99,201.36,192.82,200.71,199.07,189.17,,,,,,,,,,,,,,,,,,,,,200.05,193.55,191.13,189.44,188.35,186.63,182.64,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31 22:17:39.593000,L9,,,,,,,,,,,185.39,561.96,491.29,487.92,192.93,182.62,194.86,219.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:18:11.619000,L8,191.25,195.99,188.20,210.53,213.10,212.35,194.86,188.47,193.16,202.19,203.85,208.72,216.81,222.99,231.69,205.36,213.72,219.61,207.35,195.40,195.03,196.75,198.89,196.44,189.25,187.84,181.06,195.32,186.50,187.33,196.67,198.96,203.39,210.65,207.94,210.31,214.85,204.15,202.30,204.15,200.32,202.02,194.99,207.24,199.84,207.19,212.34,208.85,211.94,194.62,184.89,185.47,202.81,197.93,192.80,202.58,195.02,201.31,221.34,212.57,214.84,228.88,212.36,200.45,193.35,192.71,186.77,202.95,184.55,179.08,176.33,180.13,214.08,215.25,216.19,204.01,188.53,182.19,,178.48,194.37,199.10,185.86,184.89,203.31,200.12,203.07,202.83,204.31,208.67,220.08,217.62,216.59,197.65,204.87
2022-10-19 22:18:03.080000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.65,206.17,,,,,,,,
2022-11-12 22:18:10.437000,L8,,,,,,194.32,195.90,196.48,202.46,199.84,188.37,180.10,218.93,209.98,206.60,202.63,200.02,201.88,183.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,200.25,201.86,211.61,188.38,194.21,200.01,195.49,208.35,244.93,239.56,235.68,212.55,211.46,217.10,226.95,213.54,210.49,211.08,199.96,201.85,201.75,206.94,198.02,190.01,190.03,189.66,194.32,197.02,192.87,197.95,193.05,199.97,198.47,202.16,198.53,205.11,199.83,197.98,189.24,195.14,199.07,200.39,197.85,198.47,211.45,216.84,222.60,191.02,190.15,190.50,213.17,217.01,221.67,216.09,211.86,213.03,212.45,210.22,203.58,203.66,200.56,197.48,207.72,207.02,199.97,203.61,194.77,189.19,189.22,194.26,193.09,189.41,194.57,202.34,206.39,206.68,187.15,,,182.74,186.57,192.39,210.82,202.27,205.17,205.11,205.82,197.22,187.83,199.29,207.85,204.84,215.09,202.97,204.71
2023-02-08 22:18:06.517000,L9,,,183.19,191.11,187.85,194.34,210.37,208.52,197.36,184.15,186.06,183.63,187.58,191.39,203.55,207.39,199.28,198.98,201.09,195.55,202.16,197.91,190.92,185.00,186.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-04 22:17:37.574000,L8,,,,182.20,185.45,179.48,189.30,189.91,186.00,195.35,198.10,195.46,199.99,207.51,205.71,204.31,196.11,199.26,195.22,196.34,186.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13 22:17:27.047000,L9,433.25,466.79,404.28,512.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10 22:17:17.518000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.81,488.65,433.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,,,,,,180.43,201.03,205.83,187.12,181.19,201.21,200.30,196.92,202.52,199.79,205.43,198.46,201.69,196.17,200.89,188.84,206.28,209.03,196.58,196.63,196.38,199.50,187.37,208.97,205.50,189.76,182.12,181.83,182.68,180.53,177.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-15 22:17:47.856000,L8,,,,,,,,,,,190.14,188.01,187.28,190.06,196.57,193.34,191.36,190.43,192.33,191.96,177.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32,204.18,,,,,,,,,,,,,,,,,,,,,,,,,,,212.91,217.51,229.24,207.35,195.27,196.06,,,,,
2023-12-17 22:17:48.418000,L8,207.44,218.22,225.20,227.76,235.53,235.07,233.64,233.90,231.36,219.64,225.93,233.07,234.51,238.93,234.13,233.78,233.63,230.49,237.81,234.18,233.06,232.38,229.54,232.86,221.61,218.26,210.04,221.76,225.92,218.45,230.30,229.02,222.80,215.97,219.25,223.36,213.04,211.63,211.57,204.24,211.49,214.19,206.70,199.80,224.52,231.99,231.93,195.59,201.77,216.80,228.52,236.60,239.41,226.23,224.62,222.57,226.40,222.81,233.52,228.47,227.74,220.37,217.37,228.03,210.78,207.22,205.96,203.02,198.33,198.64,205.31,209.92,208.06,213.28,218.00,228.09,228.30,230.45,228.71,218.45,207.21,201.15,204.98,197.70,222.28,238.56,245.96,241.38,227.57,215.21,222.64,223.25,216.10,230.52,237.12
2024-02-27 22:17:43.972000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.01,481.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07 22:17:11.830000,L8,,,,,,,,,,,181.10,185.12,192.70,208.15,218.15,221.61,185.77,188.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,,,,,178.89,185.08,185.29,188.74,207.53,205.23,192.73,185.23,189.31,201.77,180.62,183.99,201.24,192.38,195.18,204.23,216.70,219.47,219.55,,,,,,,,,,,,,,,,,,,,,,,,220.96,225.07,232.24,239.38,238.17,244.67,234.07,,,,,,,,,,,,,,,,,,,,,,,,,,,233.92,233.98,238.39,191.78,,,,,,,
2024-06-26 22:16:52.651000,L8,,,,,,,,,,,,,179.67,187.30,184.96,204.94,387.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21 22:17:19.711000,L9,,,,,,,,,196.67,195.15,205.03,204.85,201.02,196.37,192.53,201.15,201.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22 22:17:21.161000,L9,,,,185.72,178.14,186.36,194.55,206.02,198.95,203.20,206.68,207.19,204.09,205.34,201.96,190.70,187.14,188.39,187.02,175.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.70,200.83,203.01,,,,,,,,,,,
2025-01-12 22:17:45.559000,L9,192.77,202.73,196.96,192.51,202.04,199.30,198.50,215.13,203.15,210.56,207.27,203.75,208.93,209.87,205.81,207.96,208.63,200.48,203.58,200.41,197.41,202.18,195.90,198.41,202.75,191.50,188.80,183.05,182.85,194.29,207.47,200.49,205.78,202.32,194.63,188.48,197.08,195.35,192.62,197.80,197.97,195.96,199.62,203.46,,,,,,,,,,,181.64,188.79,193.10,188.76,,,,,,,196.42,197.91,201.97,,,,,,,,,,,,,,,,,,182.13,215.94,210.42,,,,,,,,
2025-01-28 22:17:42.532000,L9,206.01,,,,,,,,,,,,,,,,,192.45,215.80,302.39,258.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.07,238.85,226.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-01 22:17:39.455000,L9,308.80,194.34,202.21,192.86,194.84,202.77,202.70,197.94,198.70,204.25,209.24,218.99,213.92,214.10,232.75,217.88,212.75,213.48,200.65,200.62,203.64,201.31,199.74,209.90,204.07,196.99,222.09,195.33,198.22,223.86,203.86,409.24,203.99,201.55,196.58,194.55,200.46,192.80,212.88,207.42,193.00,190.19,190.83,188.06,209.63,213.18,215.58,188.24,188.68,194.23,195.03,197.47,204.33,200.20,213.15,211.48,232.48,226.75,243.95,211.91,211.17,209.99,210.68,208.30,190.09,190.29,186.66,195.14,219.45,186.48,193.38,189.73,187.01,190.19,199.50,208.77,180.45,170.63,,182.22,383.22,419.35,188.36,193.17,206.51,199.37,203.51,214.89,216.94,216.26,228.75,215.50,215.17,205.25,211.15
