dates,satname,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125
2006-10-24 22:06:02.805000,L5,,,,,,,,264.26,333.52,321.70,332.72,326.03,323.81,351.76,353.06,351.10,348.29,352.37,346.89,339.51,337.21,341.85,337.35,337.83,343.31,342.86,342.70,343.71,343.27,351.28,340.96,341.63,343.17,339.95,340.75,342.41,353.50,350.45,351.44,344.10,344.90,348.37,341.00,336.57,343.29,338.70,321.85,326.28,329.05,340.77,343.63,337.73,336.44,330.57,340.66,333.19,327.34,321.19,314.46,321.42,317.51,321.68,324.30,318.97,319.93,321.71,333.16,328.44,314.13,307.81,311.30,316.20,304.78,306.44,278.04,265.04,313.49,315.54,310.94,321.61,307.72,304.09,297.75,289.73,289.58,297.26,304.97,312.53,316.94,311.18,301.10,306.64,320.47,324.84,317.67,313.12,303.95,303.70,313.86,306.92,305.86,297.83,317.24,318.67,318.65,321.16,320.60,319.85,298.54,262.89,274.68,212.54,202.04,217.77,303.85,319.01,305.65,265.94,276.25,283.09,289.30,315.65,308.33,316.46,313.30,304.39
2006-12-11 22:06:28.205000,L5,,,,212.51,234.19,245.96,256.50,257.81,247.62,237.52,243.35,240.35,243.81,238.05,254.50,250.10,259.73,251.60,261.56,258.24,252.63,251.97,244.00,241.58,248.02,261.64,246.30,254.17,265.07,255.83,263.81,267.30,260.52,261.19,256.35,249.50,255.81,247.65,251.76,239.40,241.83,258.31,256.69,259.01,254.61,259.34,260.88,256.56,256.29,251.70,249.57,252.83,257.27,238.27,241.58,249.95,253.45,253.65,253.71,256.05,249.52,250.71,229.36,232.31,237.77,245.98,245.28,246.90,244.65,256.05,252.68,259.32,256.27,254.58,254.65,252.05,242.59,238.77,241.12,233.83,234.73,237.71,236.06,244.11,252.69,259.94,260.31,251.59,255.19,255.53,243.89,234.18,233.64,239.47,241.44,240.54,238.42,235.87,241.90,240.21,243.50,246.34,241.74,246.03,250.38,246.38,243.66,240.16,245.30,245.13,236.99,240.10,234.85,236.40,247.73,243.18,245.25,242.33,243.74,242.54,241.73,231.06,233.66,233.23,237.47,225.44
2007-02-13 22:06:47.368000,L5,,,,,,301.28,330.00,342.81,331.08,329.68,337.34,292.49,304.07,351.54,350.78,334.90,330.48,329.84,339.86,330.37,336.88,346.77,347.56,345.36,348.41,342.49,344.64,333.35,337.72,334.07,344.18,339.25,339.74,337.83,343.58,352.95,351.22,343.30,342.94,341.11,328.54,338.88,337.98,334.64,339.10,338.12,332.29,331.51,330.70,344.77,347.96,343.24,328.48,328.05,328.30,329.46,325.93,324.68,322.71,323.14,337.68,334.02,335.88,333.08,331.73,329.35,333.39,331.76,326.40,328.93,322.21,329.02,333.14,332.15,330.75,332.95,327.55,328.38,316.72,313.56,301.38,310.20,311.20,309.45,313.96,321.21,326.72,325.97,326.44,297.31,313.24,315.15,291.37,300.54,313.62,318.06,316.08,300.71,311.07,310.69,247.72,246.62,228.21,278.95,239.82,284.72,309.21,309.76,311.28,297.52,307.25,307.25,312.21,319.50,323.60,317.38,305.67,300.14,317.56,306.29,307.42,308.49,306.92,309.92,303.89,295.39
2008-02-16 22:02:22.163000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.89,250.47,284.15,166.37,304.97,330.88,337.32,328.65,326.77,325.48,334.63,331.73,324.80,312.58,306.94,308.65,306.95,309.15,311.16,307.33,296.16,270.34,215.24,,,257.99,311.77,329.15,337.41,317.20,320.93,314.30,314.20,318.59,322.62,315.98,312.05,302.23,319.56,311.35,305.67,306.42,308.46,314.02,317.82,314.61,306.82,310.60,311.27,290.98,310.60,319.64,312.05,306.70,312.00,308.02,297.11,298.14,277.38,301.55,305.93,308.73,310.55,306.19,312.70,310.60,295.15,304.28,299.02,299.14,312.24,295.42,299.26,265.15,273.32,304.89,308.36,305.81,308.55,309.35,318.33,308.86,294.98
2008-10-29 21:55:24.451000,L5,,,,,,290.08,324.84,335.03,335.72,327.33,340.64,341.79,313.16,348.91,350.88,333.48,337.73,341.26,335.34,336.79,331.51,337.34,342.83,343.77,338.22,340.03,339.15,335.59,331.28,331.33,333.37,346.10,333.66,320.91,319.87,337.63,347.76,336.65,340.17,217.09,308.57,,,,,,,,,,,,,297.50,235.26,278.18,320.97,323.11,322.70,332.36,332.31,333.02,328.03,324.00,326.48,318.18,330.37,331.44,326.15,323.55,321.78,329.68,334.26,332.19,333.69,329.52,320.34,320.11,305.51,305.82,288.77,281.09,241.98,272.71,268.71,257.78,207.39,276.27,321.67,309.35,312.05,310.07,287.39,313.71,319.43,314.75,312.60,312.15,316.63,315.32,312.19,295.87,315.52,317.41,312.54,304.96,306.54,307.21,307.15,297.10,307.45,225.06,189.84,,,,172.73,355.18,347.99,339.83,317.26,274.01,241.39,263.53,221.26,224.29
2009-02-02 21:57:22.411000,L5,,,,,,299.68,344.15,350.03,346.69,331.24,340.92,331.35,299.66,345.86,342.95,341.79,347.01,341.85,349.02,341.23,343.67,342.06,341.11,341.49,335.37,341.05,335.78,331.85,340.49,335.29,342.37,339.55,345.27,342.95,342.31,349.83,342.76,337.54,338.20,334.96,331.68,340.66,341.64,337.06,344.14,345.33,331.67,339.08,342.25,339.93,339.93,334.07,330.06,336.94,332.32,334.89,328.85,327.44,326.72,334.13,328.34,326.05,326.19,319.41,327.08,330.69,338.57,334.90,332.09,331.24,326.59,328.54,328.82,326.35,329.78,322.31,322.37,316.10,316.48,310.47,304.57,321.28,317.52,313.12,316.99,323.13,322.60,323.69,317.33,316.53,311.49,312.28,297.29,317.23,321.18,320.23,319.75,318.84,319.32,305.53,307.48,289.59,309.82,313.51,312.86,315.54,318.36,314.04,311.33,303.80,313.56,307.83,308.62,316.72,315.34,309.43,285.54,291.95,312.40,310.38,313.73,312.38,308.95,315.93,316.73,307.19
2010-02-21 22:02:44.773000,L5,,,,,,294.18,345.95,350.25,347.04,333.07,325.61,315.60,275.14,337.41,332.88,334.29,348.99,351.06,349.89,345.41,345.36,345.59,330.74,334.36,331.64,330.99,330.91,324.35,340.73,336.17,344.88,345.81,343.68,344.14,325.83,333.58,338.69,329.90,330.95,326.31,334.67,343.26,342.92,347.30,343.85,343.05,328.81,324.35,332.35,334.72,330.44,327.63,324.20,331.95,331.62,338.74,331.38,328.35,331.28,318.30,319.02,318.39,317.25,314.52,321.41,323.77,334.53,339.53,335.83,329.50,328.69,329.90,316.56,315.78,312.61,315.40,316.80,315.14,315.16,317.07,310.54,323.61,317.28,310.40,316.71,305.80,310.65,310.12,312.49,306.98,300.03,299.40,300.30,315.73,324.09,319.48,313.21,315.94,315.07,296.58,290.58,271.85,300.96,305.88,303.17,308.67,319.34,319.68,315.65,304.85,317.80,317.08,310.10,305.74,310.30,298.52,268.33,285.59,299.69,299.72,311.11,313.54,313.54,316.62,310.99,309.92
2011-01-07 22:01:44.406000,L5,,,,364.75,373.06,383.36,380.68,379.89,379.65,373.13,373.81,373.02,370.09,378.23,374.34,377.09,374.15,378.10,377.44,372.13,372.40,371.82,369.44,366.45,372.40,369.15,367.44,369.41,374.15,378.22,375.56,377.30,373.26,376.28,378.80,375.71,378.30,374.73,370.40,373.19,374.68,370.70,367.72,366.67,372.37,374.79,373.38,374.01,371.66,373.72,365.90,366.97,367.69,362.64,364.55,361.25,359.49,360.56,361.51,359.15,363.68,360.78,357.22,352.65,354.91,361.89,363.41,370.04,363.32,361.49,363.80,362.74,362.92,362.99,364.49,359.56,356.17,353.58,350.92,346.73,344.14,343.51,344.77,346.92,350.16,351.20,360.67,360.41,359.72,349.92,351.59,351.11,351.77,356.08,354.35,355.21,355.65,355.44,356.30,350.22,345.32,343.69,347.62,345.51,344.09,345.42,346.31,352.44,346.42,345.92,347.36,344.93,345.08,350.87,349.53,346.49,347.72,343.63,344.69,342.93,340.29,348.94,342.57,345.63,343.29,330.88
2011-03-12 22:01:43.554000,L5,,,,,,320.26,346.90,349.91,344.40,338.80,345.19,348.73,310.07,351.92,354.12,346.97,352.46,352.79,355.20,346.32,349.85,350.96,349.41,356.03,345.14,349.13,344.17,336.48,349.99,343.24,350.62,352.84,347.24,349.95,358.15,352.47,354.30,354.18,346.91,341.47,340.54,345.88,346.12,348.50,346.98,345.30,342.59,343.20,349.55,350.01,345.20,343.81,339.09,339.70,335.24,337.47,328.80,335.45,333.05,337.72,334.30,336.22,335.95,327.12,336.74,334.95,336.26,342.04,338.94,330.52,332.40,332.56,334.89,330.97,329.82,333.71,326.77,329.13,323.89,321.96,316.06,323.57,317.20,314.21,322.31,323.43,328.33,327.83,327.69,323.02,319.29,318.86,301.40,319.50,331.69,323.51,320.73,318.93,323.52,316.79,314.55,298.57,316.77,316.76,315.63,317.74,318.02,315.24,314.44,305.14,318.16,308.68,311.58,316.72,335.81,317.01,332.82,306.43,327.14,314.64,316.44,320.64,311.00,319.02,313.59,301.34
2011-04-13 22:01:34.017000,L5,,,,,,317.73,343.96,346.49,338.91,332.96,335.90,338.75,306.61,353.10,356.75,351.15,353.93,357.11,349.92,345.00,349.38,344.90,345.32,343.38,345.39,349.94,345.62,340.86,351.20,345.26,352.50,347.61,343.39,345.61,346.22,347.62,349.30,349.11,347.22,348.09,346.99,347.75,351.94,340.75,348.13,346.24,339.10,336.37,342.03,348.97,347.63,344.18,342.60,342.16,340.79,338.81,330.16,333.77,332.22,338.40,331.03,331.40,332.58,328.20,340.29,341.38,340.27,342.59,331.89,331.75,329.33,328.68,334.07,325.61,324.11,327.93,330.27,335.23,328.15,323.24,313.86,319.55,322.14,315.74,317.75,320.22,322.25,323.95,327.38,327.99,323.87,322.11,307.00,330.26,335.56,322.27,320.62,320.60,321.45,314.07,312.67,289.41,317.59,317.50,318.67,321.71,321.66,323.18,316.40,302.05,312.53,313.91,310.77,321.39,316.96,313.18,279.05,302.74,314.49,314.65,317.02,322.02,310.16,314.29,311.27,300.45
2011-09-04 22:00:27.603000,L5,,,,,,323.13,338.74,351.40,351.65,333.95,342.59,340.67,313.08,346.47,349.07,352.78,353.69,356.33,351.31,348.77,354.74,345.52,348.50,345.50,343.17,349.63,341.12,337.81,346.54,350.21,356.61,355.09,353.30,349.10,349.84,347.66,352.67,350.09,344.71,346.68,353.22,356.62,351.98,359.60,351.24,348.45,336.13,339.44,350.89,345.59,340.20,340.48,344.76,343.82,339.93,342.60,341.69,341.19,343.98,333.91,332.34,334.71,322.31,339.05,336.52,,,,,337.31,341.30,341.24,352.71,340.17,327.93,,,,,,,,,385.62,358.03,358.36,322.26,,,,,,,,,,,,,315.19,318.64,301.76,316.31,321.57,312.61,322.01,324.66,326.95,338.63,309.90,324.94,320.61,317.22,318.47,318.49,314.16,308.84,304.55,315.30,318.76,319.69,319.54,318.77,322.01,312.12,309.02
2013-05-20 22:13:50.559000,L8,498.83,,,,296.69,380.45,380.30,381.69,308.07,303.59,300.38,305.13,288.40,314.53,312.24,310.87,311.28,313.56,313.72,313.61,314.03,312.24,313.08,311.08,310.81,308.10,303.67,309.18,307.40,311.24,311.66,313.93,313.18,314.61,310.85,317.84,312.60,307.63,312.65,308.48,313.46,312.83,313.21,306.32,315.54,313.22,313.70,281.12,295.55,314.42,311.42,312.44,306.97,309.29,303.93,306.95,304.34,304.11,304.06,304.83,302.07,300.88,303.16,298.10,300.53,302.20,308.29,310.23,307.40,303.28,306.98,305.91,303.72,305.09,303.66,303.58,302.09,303.19,296.25,289.50,291.56,297.13,295.05,292.40,297.15,298.53,302.34,298.57,299.79,298.66,297.72,291.98,276.98,300.43,303.07,303.12,300.69,302.41,295.51,292.08,289.16,289.67,295.88,297.26,295.17,297.13,299.64,298.29,268.64,299.38,299.66,296.04,293.88,298.04,299.06,297.56,296.11,295.06,296.92,295.84,297.10,297.09,297.48,297.91,296.10,280.62
2013-06-05 22:13:51.261000,L8,484.75,,,,204.99,312.72,310.82,312.30,311.80,308.39,305.18,307.33,290.31,315.93,314.07,312.04,311.81,314.41,314.42,314.44,315.95,313.56,314.37,311.74,311.16,309.04,304.48,310.29,310.42,312.31,313.31,315.55,314.10,315.47,311.88,318.31,353.81,372.48,367.45,363.90,314.60,313.70,314.28,308.15,318.91,315.28,314.42,283.92,299.83,315.49,312.31,313.10,310.07,310.08,305.61,307.19,305.12,304.95,304.80,306.65,303.08,302.05,304.27,300.10,302.03,302.93,309.57,311.00,309.10,304.51,307.78,307.44,303.50,306.72,304.55,305.19,302.78,304.53,297.38,291.42,292.37,297.69,297.52,293.25,298.02,299.83,303.83,300.90,301.36,299.00,298.71,293.37,276.87,299.78,304.05,305.02,301.58,302.07,294.42,287.72,289.30,290.95,294.43,296.01,295.59,298.28,300.08,297.61,274.64,299.91,300.01,296.17,293.43,298.76,301.68,301.23,299.85,298.01,297.87,296.05,298.52,298.10,299.55,298.08,294.35,284.46
2013-06-21 22:13:43.313000,L8,,,,,238.80,280.01,309.30,311.19,310.77,302.61,303.34,307.53,265.55,314.18,312.70,309.54,309.32,311.89,313.77,315.57,315.71,311.86,310.79,309.48,307.41,307.74,303.30,309.70,311.61,311.35,311.06,313.35,312.19,311.71,310.80,316.08,313.94,306.60,310.32,310.04,310.32,310.21,310.86,306.11,315.17,315.56,312.95,282.44,301.42,312.49,309.82,308.54,307.38,305.99,303.66,305.48,303.92,303.00,302.89,304.80,300.58,300.58,299.87,299.44,300.75,303.68,308.21,309.97,306.68,304.58,304.13,305.02,292.41,295.82,289.17,274.76,288.66,342.56,301.69,293.38,290.99,362.21,286.89,293.55,264.21,168.67,297.65,304.16,301.50,298.95,297.67,283.79,260.40,300.37,,,,301.73,281.50,275.82,286.70,286.92,290.95,,253.10,290.35,294.41,296.34,265.38,295.38,296.30,292.67,291.69,296.43,297.78,262.89,250.98,253.18,291.68,292.33,292.05,293.60,292.49,295.47,292.61,281.39
2013-07-07 22:13:48.209000,L8,377.94,,,,400.71,385.21,376.82,383.28,373.26,370.82,373.80,369.34,367.38,352.69,374.86,367.15,374.47,374.37,376.91,378.71,352.49,371.78,366.37,367.75,367.94,363.73,366.79,366.85,371.70,368.67,378.70,373.15,373.95,371.09,360.13,374.38,376.22,376.11,371.63,369.17,312.81,311.00,312.50,307.91,317.23,317.02,314.88,285.97,302.29,314.39,312.52,311.00,310.54,308.57,307.35,308.00,306.85,305.66,305.93,307.45,300.97,302.45,302.13,301.13,301.94,304.81,309.34,311.26,308.55,303.69,307.41,306.94,305.62,305.59,309.97,304.39,306.85,304.16,297.61,290.40,292.01,298.52,293.90,293.09,295.97,299.64,304.39,303.18,302.05,303.21,298.23,293.86,274.90,299.03,304.44,304.22,301.50,299.73,294.90,286.20,292.03,290.91,297.82,296.85,296.85,297.41,299.78,297.38,271.63,300.27,300.98,297.22,296.29,299.46,302.09,301.05,300.70,296.92,298.31,295.95,296.75,295.92,295.57,297.32,294.29,286.31
2013-08-08 22:13:49.700000,L8,,,,,301.47,313.66,319.09,309.31,312.89,306.97,308.24,316.48,303.04,318.97,323.30,327.60,319.95,316.54,319.95,359.72,318.29,313.18,312.96,314.17,310.71,313.01,309.78,316.70,315.73,315.89,316.80,319.89,320.08,317.52,319.43,321.22,321.04,313.33,366.03,362.38,350.78,317.29,315.37,311.11,320.58,320.52,317.15,304.56,309.13,317.32,315.35,312.97,313.10,311.31,309.74,309.76,307.59,307.55,306.56,309.92,306.03,305.55,304.60,308.42,307.56,306.06,310.58,312.86,317.23,313.42,309.05,304.73,311.01,278.72,303.55,302.45,303.69,305.04,212.63,188.43,165.87,,,,,,,325.68,306.97,281.12,254.56,299.10,273.75,301.69,304.06,223.68,227.38,261.83,241.23,260.34,294.07,248.77,292.19,291.29,285.84,292.82,297.19,298.40,267.00,299.05,279.45,297.28,291.65,291.17,302.43,304.57,301.12,299.04,298.15,298.22,297.52,298.76,297.67,301.73,424.55,552.42
2013-09-09 22:13:49.699000,L8,462.56,,,,243.64,305.83,309.40,310.53,312.25,304.05,303.74,306.71,253.91,312.71,312.29,312.50,312.71,314.27,373.86,364.36,370.22,360.81,342.37,363.81,358.82,362.23,346.46,359.77,344.61,359.98,312.00,314.19,313.28,315.15,313.19,318.24,313.33,306.67,311.53,308.72,311.27,312.10,313.82,308.76,316.76,314.61,313.76,280.05,295.96,314.18,311.35,311.35,309.14,309.31,305.14,306.65,303.55,303.09,303.69,305.07,303.77,300.70,302.50,300.30,301.84,303.89,308.71,310.49,308.50,305.52,306.41,306.22,305.89,306.93,305.50,303.17,304.64,303.40,296.49,288.85,291.36,297.47,296.33,294.44,298.95,298.15,302.41,304.10,302.40,299.75,297.04,294.04,240.73,300.09,301.78,301.40,298.86,301.15,297.16,289.18,290.01,291.43,292.09,294.54,295.40,295.51,296.01,296.06,272.00,298.55,299.07,295.49,291.92,296.09,299.80,299.95,245.32,238.98,281.19,274.38,250.61,272.34,244.57,276.19,285.83,278.19
2013-09-25 22:13:41.239000,L8,,,,370.87,212.45,317.95,317.39,320.37,356.44,353.23,351.05,352.82,355.10,366.25,363.46,349.47,354.66,355.58,357.13,365.41,360.44,361.45,315.54,311.78,313.38,313.06,305.58,349.29,356.61,323.53,295.00,357.05,358.89,363.29,361.31,356.73,324.85,318.97,318.17,319.11,316.79,319.80,322.83,317.58,323.51,325.19,322.80,311.84,313.48,320.66,317.70,315.86,315.54,351.96,347.62,353.11,346.93,348.00,345.57,346.03,343.10,348.40,352.07,349.08,386.50,349.31,346.74,525.98,443.67,518.29,306.75,308.91,314.03,315.02,315.31,312.53,313.22,310.26,304.97,298.26,298.17,303.45,302.18,300.25,301.47,304.93,309.60,312.12,308.75,306.44,303.57,307.45,328.01,305.67,308.86,308.67,307.39,306.10,303.99,301.59,298.03,296.30,302.37,301.96,303.26,304.48,305.83,304.46,298.87,305.57,306.15,302.60,300.89,304.19,305.90,304.81,302.87,300.75,301.15,302.16,300.83,302.64,302.14,303.46,299.57,290.50
2013-10-11 22:13:41.596000,L8,234.00,,,,242.52,310.65,315.11,315.74,315.80,310.72,313.89,311.31,302.55,317.29,318.94,318.01,316.94,318.45,320.06,320.58,318.85,316.55,315.80,313.25,313.76,313.13,308.28,315.14,316.55,316.75,319.15,320.61,317.75,318.05,318.18,322.42,320.71,319.08,318.52,314.11,316.79,317.00,319.50,316.28,321.17,321.84,319.12,302.51,313.66,319.95,317.13,314.86,313.31,313.30,311.24,311.03,309.49,308.76,308.30,308.73,308.24,305.93,305.03,305.53,307.21,310.20,314.47,315.47,312.85,311.41,310.57,310.89,312.54,311.54,316.92,309.35,309.99,288.49,301.92,295.67,296.20,300.25,298.41,296.34,299.19,302.60,306.55,307.06,305.18,302.54,300.83,299.56,241.50,293.93,296.91,304.08,302.02,302.67,298.91,298.35,294.14,292.60,297.28,299.37,300.50,301.41,301.05,299.84,277.51,304.12,302.18,298.04,295.71,302.40,299.56,254.20,283.41,289.19,287.71,,,,,,,
2013-10-27 22:13:31.854000,L8,,,,,,286.86,344.70,234.86,387.01,372.34,377.30,393.86,397.16,374.16,374.06,378.27,373.43,378.27,386.16,378.44,380.04,372.51,374.60,343.13,373.70,370.92,375.00,370.79,374.92,383.21,392.11,394.34,316.67,315.62,318.51,388.64,389.17,379.75,378.67,373.57,375.37,418.48,357.49,433.77,406.66,353.74,375.29,353.87,309.16,318.06,370.54,371.81,373.70,365.86,367.14,366.26,353.06,341.23,306.93,307.49,306.42,364.45,360.70,362.00,362.13,366.62,311.88,312.95,310.77,308.84,310.81,310.50,310.76,311.15,310.82,309.13,308.94,306.73,300.94,295.73,294.70,299.90,299.56,296.33,298.90,302.77,306.55,307.99,305.22,302.66,301.37,300.22,280.77,303.59,305.91,306.90,303.93,304.55,300.64,298.45,294.40,294.41,296.89,298.53,298.87,300.69,301.61,300.14,285.82,299.84,303.22,293.71,,,,196.79,243.78,284.58,235.79,,,,,,,
2013-11-12 22:13:32.202000,L8,,,,,215.28,317.09,317.28,316.75,316.59,312.50,314.59,309.86,303.36,317.41,319.05,319.14,317.35,320.53,317.87,322.77,319.14,317.16,315.68,313.35,313.91,311.60,308.61,319.07,315.68,315.52,316.85,319.39,317.79,319.29,318.79,321.84,316.74,315.50,315.57,311.95,315.57,316.11,318.51,315.10,322.46,319.45,316.76,305.47,309.03,317.96,315.99,315.45,313.14,313.47,309.55,310.09,307.68,307.71,305.92,358.12,331.95,348.13,349.03,347.58,307.53,355.97,349.80,366.89,361.57,357.96,359.80,358.14,360.74,367.08,387.52,357.20,377.56,402.34,407.38,426.91,389.11,347.55,360.26,341.58,367.03,353.09,353.00,357.76,348.52,354.65,335.47,301.12,283.78,303.97,306.72,306.54,304.75,304.12,300.56,299.51,295.22,294.77,295.96,298.81,300.04,301.95,301.84,301.12,290.16,304.79,303.04,299.34,296.95,301.73,304.36,304.12,300.72,300.17,299.05,295.51,297.98,300.99,299.71,297.63,297.35,288.32
2013-11-28 22:13:25.971000,L8,,,,,289.92,313.07,313.84,315.23,314.08,305.04,305.75,308.07,302.93,316.43,318.01,316.04,315.48,316.60,318.61,320.35,318.35,316.73,314.38,313.75,312.15,310.91,307.26,312.90,314.74,314.40,317.03,317.65,315.65,316.54,315.83,319.26,315.53,313.97,313.88,313.20,314.74,315.88,314.06,308.55,362.85,329.14,300.94,303.40,304.34,320.89,316.44,311.00,310.85,306.10,286.11,378.08,305.17,306.35,305.58,299.28,238.52,245.08,,,,163.41,361.54,352.56,350.71,310.16,297.10,307.50,304.97,306.62,307.81,307.93,307.18,305.34,298.41,291.22,245.79,303.50,,212.96,229.99,237.23,234.80,302.54,304.18,299.83,300.38,298.77,,,,,,202.31,244.90,237.43,254.52,229.63,246.08,272.99,300.44,299.57,300.10,299.20,274.17,302.56,299.87,295.94,294.44,299.35,300.71,301.08,296.25,294.62,296.30,296.92,296.15,297.16,297.35,299.56,295.25,283.10
2013-12-14 22:13:21.591000,L8,,,,,299.67,314.11,308.60,314.62,367.78,367.28,371.00,357.20,302.39,314.19,312.71,313.87,314.84,316.51,318.25,320.57,319.93,316.70,354.86,342.03,361.67,311.95,360.46,358.14,357.99,355.68,315.56,316.08,314.42,315.08,315.48,319.68,316.07,312.07,314.27,311.57,314.97,312.64,314.79,312.27,318.42,317.33,316.18,301.65,305.11,316.05,312.77,313.26,311.82,311.21,306.86,309.36,306.87,305.93,305.95,305.31,301.52,303.36,302.44,300.88,303.35,305.99,310.58,312.90,309.93,304.69,308.89,308.81,307.72,308.65,310.01,307.24,307.38,306.00,299.09,291.95,294.48,297.33,294.32,293.46,297.21,299.28,303.62,301.62,300.94,299.94,297.56,294.73,282.42,302.03,302.95,303.78,298.27,299.27,294.66,284.15,289.04,292.93,294.94,296.38,297.87,298.99,298.61,295.60,281.25,300.58,299.99,293.27,292.71,298.95,300.79,300.80,273.02,292.68,295.60,294.35,295.47,295.19,295.22,296.75,292.74,284.01
2014-01-31 22:12:52.806000,L8,513.09,,369.08,424.13,528.92,517.06,490.58,533.34,426.68,485.72,466.21,484.11,491.60,439.36,447.99,489.86,478.00,477.62,440.74,482.73,474.74,490.34,466.42,467.42,471.83,466.52,478.49,486.38,478.18,385.28,387.15,379.85,377.34,377.06,372.94,376.18,379.32,381.88,517.29,490.72,483.65,498.36,373.85,384.48,378.94,374.77,377.22,381.47,381.33,373.56,374.34,371.37,377.90,396.47,377.22,369.93,377.31,375.35,353.50,368.09,360.03,352.27,355.69,352.81,357.03,359.29,365.75,367.81,369.30,361.98,363.21,373.74,371.41,379.90,374.64,372.53,360.82,364.06,385.73,378.97,367.68,357.66,354.78,353.24,361.93,380.16,377.01,362.57,367.89,382.68,359.86,360.28,357.49,356.20,357.59,355.83,361.51,356.90,362.04,364.16,441.39,449.42,448.96,439.37,425.87,368.10,369.65,385.86,350.44,348.50,344.97,347.96,361.23,361.77,349.69,356.08,345.08,407.32,344.89,350.16,349.16,347.70,349.36,344.41,351.56,334.99
2014-03-20 22:12:13.789000,L8,,,344.80,385.80,415.14,416.38,419.08,396.00,379.26,391.63,364.26,365.25,441.88,465.51,462.85,442.79,457.56,475.91,479.97,474.26,429.51,464.29,478.90,492.16,476.12,494.06,453.56,446.45,487.98,490.49,496.20,424.77,402.89,378.99,376.10,502.08,384.01,387.73,386.85,366.82,416.70,413.86,402.60,407.69,358.33,369.38,366.01,365.90,360.12,369.98,362.06,462.14,411.62,431.08,412.62,366.60,380.28,366.00,352.57,357.04,387.73,349.96,354.67,359.28,348.93,359.69,420.02,421.40,487.73,487.15,491.41,414.97,411.43,415.38,493.44,499.19,499.00,490.08,428.73,417.38,390.51,429.59,369.92,356.39,452.36,,,361.29,399.89,350.37,346.60,345.31,337.37,344.47,348.85,350.74,347.03,347.99,348.24,338.48,336.83,333.32,420.89,459.83,458.86,450.51,415.49,360.01,468.98,473.99,508.65,480.31,378.93,342.37,350.74,344.42,346.56,346.49,421.26,438.33,448.13,342.60,335.98,460.72,484.89,387.66
