dates,satname,nzd0449-0000,nzd0449-0001,nzd0449-0002,nzd0449-0003,nzd0449-0004,nzd0449-0005,nzd0449-0007,nzd0449-0008,nzd0449-0010,nzd0449-0011,nzd0449-0012,nzd0449-0013,nzd0449-0014,nzd0449-0015,nzd0449-0016,nzd0449-0017,nzd0449-0064,nzd0449-0065,nzd0449-0066,nzd0449-0067,nzd0449-0006,nzd0449-0009,nzd0449-0018,nzd0449-0019,nzd0449-0020,nzd0449-0021,nzd0449-0022,nzd0449-0023,nzd0449-0082,nzd0449-0083,nzd0449-0084,nzd0449-0085,nzd0449-0086,nzd0449-0087,nzd0449-0088,nzd0449-0089,nzd0449-0090,nzd0449-0091,nzd0449-0092,nzd0449-0093,nzd0449-0094,nzd0449-0095,nzd0449-0096,nzd0449-0097,nzd0449-0098,nzd0449-0099,nzd0449-0100,nzd0449-0101,nzd0449-0102,nzd0449-0103,nzd0449-0104,nzd0449-0105,nzd0449-0106,nzd0449-0107,nzd0449-0108,nzd0449-0109,nzd0449-0110,nzd0449-0111,nzd0449-0112,nzd0449-0113,nzd0449-0114,nzd0449-0115,nzd0449-0116,nzd0449-0117,nzd0449-0118,nzd0449-0119,nzd0449-0120,nzd0449-0121,nzd0449-0122,nzd0449-0123,nzd0449-0124,nzd0449-0125,nzd0449-0126,nzd0449-0127,nzd0449-0128,nzd0449-0129,nzd0449-0130,nzd0449-0131,nzd0449-0132,nzd0449-0133,nzd0449-0134,nzd0449-0135,nzd0449-0136,nzd0449-0137,nzd0449-0138,nzd0449-0139,nzd0449-0140,nzd0449-0141,nzd0449-0142,nzd0449-0143,nzd0449-0144,nzd0449-0145,nzd0449-0146,nzd0449-0147,nzd0449-0148,nzd0449-0153,nzd0449-0154,nzd0449-0155,nzd0449-0156,nzd0449-0157,nzd0449-0158,nzd0449-0159,nzd0449-0160,nzd0449-0024,nzd0449-0025,nzd0449-0078,nzd0449-0079,nzd0449-0080,nzd0449-0081,nzd0449-0149,nzd0449-0026,nzd0449-0027,nzd0449-0028,nzd0449-0029,nzd0449-0030,nzd0449-0031,nzd0449-0032,nzd0449-0033,nzd0449-0034,nzd0449-0035,nzd0449-0036,nzd0449-0075,nzd0449-0076,nzd0449-0077,nzd0449-0150,nzd0449-0151,nzd0449-0152,nzd0449-0161,nzd0449-0037,nzd0449-0038,nzd0449-0039,nzd0449-0040,nzd0449-0041,nzd0449-0042,nzd0449-0043,nzd0449-0044,nzd0449-0045,nzd0449-0046,nzd0449-0047,nzd0449-0048,nzd0449-0049,nzd0449-0050,nzd0449-0051,nzd0449-0052,nzd0449-0053,nzd0449-0054,nzd0449-0055,nzd0449-0056,nzd0449-0057,nzd0449-0058,nzd0449-0059,nzd0449-0060,nzd0449-0061,nzd0449-0062,nzd0449-0063,nzd0449-0069,nzd0449-0070,nzd0449-0071,nzd0449-0072,nzd0449-0073,nzd0449-0162,nzd0449-0163,nzd0449-0164,nzd0449-0068,nzd0449-0074
2003-01-07 22:14:28.836000,L7,433.67,347.59,345.10,370.75,377.65,352.11,379.45,414.27,391.28,420.78,412.33,452.58,352.08,445.52,513.17,507.42,221.64,210.59,202.21,213.19,364.19,411.05,295.98,223.60,229.19,218.61,201.38,175.51,221.96,270.78,227.81,240.83,226.32,239.46,254.98,276.55,265.06,270.46,280.90,279.72,270.50,268.81,371.96,332.25,288.52,298.19,358.89,356.03,326.63,328.53,330.49,346.78,345.42,341.22,347.00,422.69,361.59,367.25,379.80,382.03,370.20,327.39,317.02,323.32,337.51,312.37,315.54,326.16,323.67,468.27,380.61,470.90,402.19,391.52,382.42,385.27,409.69,389.65,391.26,381.79,396.82,386.02,378.95,409.62,455.02,426.34,408.69,426.45,,513.09,483.37,443.02,319.21,324.43,296.32,288.52,293.60,289.38,264.33,238.98,217.11,209.55,194.34,163.00,,197.75,216.22,227.44,217.89,301.12,,,,,,,,,,,,192.80,188.74,210.71,285.99,297.67,286.24,206.98,,,,,,,,,,,,,,,,,,,,,,,,170.10,182.77,186.68,188.22,192.79,213.38,200.21,203.70,189.16,201.42,176.36,,190.02,216.58
2003-01-16 22:08:50.595000,L7,,,,,,,314.15,320.05,,,237.85,251.66,263.44,267.90,231.13,200.50,,,,,307.65,320.11,,,,,,,,,,,,,,,,,,,,,,,,,166.97,206.41,207.50,216.87,228.45,236.63,237.67,226.59,213.49,,,,,187.59,194.29,198.23,210.90,207.28,218.15,208.74,211.58,173.53,225.96,195.68,238.50,238.08,221.47,227.93,240.22,237.09,253.77,243.09,274.51,254.12,265.56,203.03,262.34,289.90,294.40,271.90,276.19,284.22,228.82,,,,,,,192.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.82,198.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24 22:14:49.328000,L7,377.43,344.42,351.51,387.69,487.54,466.66,383.35,460.08,471.05,424.04,421.09,502.32,431.30,424.50,416.37,365.73,191.45,204.83,212.50,222.67,442.24,418.21,216.94,204.84,203.55,217.10,242.29,209.05,283.22,291.54,221.42,259.88,349.04,289.16,275.51,309.95,273.75,254.98,240.18,225.47,308.93,287.14,318.79,288.92,346.16,298.59,233.83,271.27,289.29,313.95,315.22,300.76,311.68,306.35,312.54,306.57,307.95,326.33,319.47,378.59,308.25,347.66,389.59,344.98,354.10,313.95,395.94,340.20,326.59,351.46,397.32,384.99,371.53,462.36,426.28,470.12,525.01,458.25,428.19,386.79,383.56,425.67,432.69,433.89,495.27,524.74,419.83,540.71,470.70,544.48,525.87,480.94,289.36,276.20,291.80,252.33,272.13,260.36,253.01,246.13,220.17,205.84,223.49,192.37,260.70,290.29,302.77,326.24,308.87,268.87,173.11,242.52,202.62,162.04,160.14,,172.34,187.30,220.26,182.99,215.12,218.04,229.59,272.54,253.74,255.50,257.73,211.82,231.95,204.58,200.04,189.83,168.44,195.05,190.18,195.12,216.01,219.74,226.35,266.23,238.21,226.34,230.35,254.45,241.09,224.37,213.92,269.56,235.16,222.56,205.20,224.14,272.26,263.77,227.11,326.47,292.19,234.17,256.21,232.31,174.44,226.82,229.88,227.84,257.86
2003-03-05 22:09:07.414000,L7,,167.10,183.20,199.81,197.33,325.82,328.87,313.39,,,,,,259.01,258.74,211.76,,,,,328.13,303.50,177.28,164.11,168.30,175.98,173.27,,,200.17,188.68,200.96,198.30,209.23,194.01,187.22,,,,,,,,,,196.95,202.97,203.84,202.43,221.64,241.02,247.49,,242.60,240.40,221.40,248.29,213.54,221.60,219.71,230.62,238.26,239.01,228.61,235.02,243.06,237.26,239.61,244.66,251.19,261.67,397.56,406.57,410.69,398.81,393.48,350.53,348.58,335.58,371.96,334.55,404.62,300.69,329.63,331.25,340.73,357.65,351.57,289.46,,,,218.89,194.28,198.23,226.92,227.79,220.51,217.31,,,,,,,,,,,186.45,,,,,,,,,,,,,,,189.79,179.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-13 22:14:55.747000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.89,329.14,,,,,,330.38,307.57,426.99,445.58,380.92,382.90,373.80,396.86,,,404.12,424.61,442.27,475.36,452.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-09 22:08:23.101000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.02,176.94,180.58,190.63,189.68,180.76,195.28,204.44,200.47,228.00,224.01,229.21,250.66,246.09,181.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-10-22 22:20:22.725000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.93,174.96,182.33,182.91,196.66,196.82,211.42,208.64,220.78,228.62,174.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-26 22:21:06.903000,L5,,,,,,210.70,219.12,,256.53,260.24,270.99,,,,,,,,,,224.98,240.48,,,,,,,,,,,,,,,,,,,,,,176.88,182.76,183.19,196.09,194.17,206.37,207.02,212.08,200.28,219.72,225.19,220.45,221.95,186.63,210.74,193.14,212.54,243.69,207.22,229.15,264.91,275.56,274.34,297.86,293.55,270.36,269.53,211.25,190.27,,,219.71,243.60,247.57,226.23,189.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-07 22:19:19.580000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.44,178.22,175.58,191.78,188.69,191.05,186.02,180.19,197.21,182.76,175.16,168.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15 22:10:22.480000,L5,,,,,169.78,177.77,194.84,204.34,223.30,227.09,234.95,238.60,250.19,250.23,259.59,257.07,,,,,189.63,209.79,257.87,258.55,261.39,259.29,259.19,251.20,,,,,,,177.79,182.00,185.40,180.73,182.57,181.01,181.12,184.60,183.21,177.20,172.39,171.18,170.53,171.42,186.23,180.30,172.12,181.59,177.36,174.46,170.85,176.31,177.70,,,,,,,,,,,,,,,,,,,,,,,175.91,179.66,188.20,193.09,197.90,218.33,218.57,214.60,219.53,215.68,207.76,196.96,184.17,178.15,184.82,,,,,,,,,,258.83,261.93,,,,,,251.36,257.37,245.88,239.36,235.85,230.05,221.50,225.86,211.79,207.44,198.25,,,,,,,,188.22,185.45,179.66,170.65,170.18,167.50,162.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03 22:20:30.612000,L8,,,,,,,,,,,,,,,,,338.17,176.38,522.40,488.76,,,,,,,,,203.90,223.43,,,,,,,,,,,318.52,185.58,,,,,,288.41,456.44,380.74,,,,200.99,248.23,425.17,,,,,,,357.84,,,,,,,,438.35,301.45,313.01,421.03,,,,318.30,439.32,,,,,,,,,,,,,,,,,,,,,,,,,,,500.62,392.11,,275.15,,,,,,,,,,,,,,413.81,,,,,,,,,,,,,,,,,,,296.15,307.32,243.36,545.05,416.79,,,,,,,350.37,267.29,,,,,,,,,,,
2015-02-17 22:25:59.091000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.02,337.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06 22:20:17.266000,L8,182.39,196.58,208.50,218.73,227.47,236.28,237.48,250.64,,,167.58,226.85,255.18,,,,,,,,232.72,262.51,,,,,,,,,,,,,,,,,172.38,173.43,176.93,177.72,178.41,179.67,178.55,179.25,170.27,,,,,,,,,171.35,170.02,171.20,176.02,178.54,191.83,176.74,182.91,181.19,183.64,221.95,230.43,184.23,179.38,181.52,177.18,171.04,174.16,179.77,179.63,183.83,192.42,199.69,197.10,192.16,202.88,200.20,199.09,208.84,213.97,224.62,232.02,241.06,246.59,288.67,244.66,241.31,237.85,247.49,236.15,241.98,246.51,253.67,250.51,250.21,248.28,244.45,232.95,,,,,,,234.21,,,,,,,,,,,,,,,233.59,244.45,244.27,183.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25 22:25:54.146000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.76,293.64,277.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28 22:19:39.327000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.25,214.69,248.61,199.10,224.89,248.24,264.95,,,,,,,220.97,195.12,254.16,223.56,271.15,268.15,244.46,245.07,223.13,227.33,236.96,441.48,277.45,271.00,273.78,291.50,279.47,278.58,233.37,216.63,,,,,,,310.21,,,,,,,,,,,,,,,248.46,255.63,260.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07 22:26:21.825000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.14,257.40,182.62,317.58,334.22,174.13,176.12,176.37,195.36,189.26,194.43,193.43,188.36,191.83,185.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23 22:26:20.734000,L8,246.12,261.81,352.71,306.29,393.09,305.01,319.38,335.16,332.75,360.02,368.06,342.56,362.78,420.23,469.41,429.37,447.78,279.84,370.52,349.90,313.12,338.25,325.23,319.17,338.02,265.80,278.73,424.70,248.51,262.17,264.61,270.73,266.68,261.83,259.22,283.74,294.29,291.70,303.33,418.91,497.82,516.84,403.18,465.02,461.24,345.62,328.95,344.72,357.56,314.83,354.20,339.68,303.22,357.07,363.31,320.58,344.87,344.33,353.21,393.88,386.37,381.20,433.64,365.34,371.47,379.85,314.29,372.57,390.65,332.35,354.20,453.95,474.79,405.48,406.95,489.19,517.60,532.21,486.03,410.72,247.87,257.40,264.21,408.58,309.00,339.95,406.37,364.06,376.99,378.57,374.08,401.58,,,,366.98,373.62,371.34,343.98,356.87,350.70,401.90,503.29,405.04,422.01,205.55,215.68,242.84,233.70,415.15,409.72,418.59,406.13,416.52,421.03,410.88,364.40,394.30,405.57,374.33,415.74,203.18,196.20,207.70,433.57,547.01,353.29,274.93,416.46,399.15,308.47,241.58,384.75,373.27,339.77,326.83,352.40,206.37,,,,,,,,,,223.26,196.30,241.83,227.14,247.04,261.64,255.42,233.67,174.67,186.81,222.71,361.15,346.66,220.64,212.04,173.49,378.51,341.93
2019-08-23 22:26:44.701000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.91,177.96,184.31,192.86,200.41,191.38,203.54,208.68,185.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.14,226.03,161.04,175.60,,,,,167.21,166.76,170.60,228.26,241.24,282.92,277.90,281.96,269.35,246.42,221.50,,,,,,,,,213.72,,,,,,,,,,,,,,,250.70,264.83,273.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01 22:19:55.531000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.59,222.47,229.26,223.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18 22:20:14.746000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.12,222.48,233.01,216.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31 22:26:35.918000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.35,225.08,227.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21 22:22:10.853000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.14,174.05,185.03,184.06,182.61,186.80,230.14,240.57,196.49,,,,,,,,,,,,,,,,,,,,,,,,,,,174.95,198.17,214.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17 22:20:17.747000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 22:27:00.747000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.62,169.77,179.39,178.49,183.29,178.88,222.73,168.64,,,,,,,,,,,,,170.83,,,,,,,,,,,,,,,181.37,199.05,207.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-05 22:20:04.508000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.48,170.23,180.19,178.67,181.88,179.61,223.65,,,,,,,,,,,,,,180.25,,,,,,,,,,,,,,,178.27,194.80,209.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:20:07.951000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.77,171.31,180.28,181.53,184.01,181.61,227.25,,,,,,,,,,,,,,185.77,,,,,,,,,,,,,,,183.07,199.07,211.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-22 22:25:40.459000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.79,173.07,178.19,171.04,185.83,180.96,185.90,187.03,240.92,191.05,,,,,,,,,,,,,188.63,,,,,,,,,,,,,,,184.66,197.79,213.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08 22:19:48.079000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.31,170.11,180.99,179.34,184.72,180.75,228.89,,,,,,,,,,,,,,183.44,,,,,,,,,,,,,,,181.91,192.79,211.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-02 22:26:01.505000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.49,170.59,185.75,180.79,188.08,227.02,228.69,194.97,,,,,,,,,,,,,223.95,,,,,,,,,,,,,,,187.77,202.25,264.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26 22:26:04.475000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.12,171.49,186.78,186.48,187.05,189.40,225.36,,,,,,,,,,,,,,186.36,,,,,,,,,,,,,,,187.18,193.08,212.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-27 22:20:23.635000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.84,178.78,178.65,184.19,182.47,218.68,,,,,,,,,,,,,,179.38,,,,,,,,,,,,,,,180.08,190.42,204.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-03 22:26:09.141000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.59,182.06,181.73,185.04,182.27,220.39,,,,,,,,,,,,,,182.92,,,,,,,,,,,,,,,182.08,192.30,205.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21 22:26:20.084000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.43,177.86,188.41,189.70,200.14,223.62,219.88,,,,,,,,,,,,,,216.43,,,,,,,,,,,,,,,234.22,208.87,220.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-21 22:26:44.047000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.09,174.15,185.58,184.52,189.52,217.61,218.09,,,,,,,,,,,,,,203.56,,,,,,,,,,,,,,,195.74,205.37,211.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-29 22:26:21.224000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.77,184.73,194.89,195.05,215.81,233.22,221.54,,,,,,,,,,,,,,224.32,,,,,,,,,,,,,,,237.46,213.45,226.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 22:26:20.628000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.74,171.37,176.46,187.66,192.21,206.32,217.44,229.86,224.18,,,,,,,,,,,,,,223.24,,,,,,,,,,,,,,,239.84,212.66,235.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06 22:26:44.582000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.96,182.39,189.33,198.09,207.10,225.40,221.62,,,,,,,,,,,,,,216.19,,,,,,,,,,,,,,,234.04,210.55,222.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-30 22:26:28.621000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.46,170.10,175.25,186.00,189.78,199.65,210.47,225.61,222.22,,,,,,,,,,,,,,223.01,,,,,,,,,,,,,,,237.00,210.94,228.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-09 22:20:38.456000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.72,183.15,195.88,210.13,210.66,223.14,232.82,256.04,239.04,196.08,,,,,,,,,,,,,234.44,,,,,,,,,,,,,,,249.12,245.63,252.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-17 22:20:36.139000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.31,175.56,178.54,187.78,190.98,195.82,206.86,227.14,230.96,,,,,,,,,,,,,,224.56,,,,,,,,,,,,,,,238.90,210.10,238.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02 22:20:29.479000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.35,177.00,173.53,181.31,185.95,186.89,193.08,222.55,226.12,,,,,,,,,,,,,,224.62,,,,,,,,,,,,,,,188.43,207.54,223.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-02 22:26:28.722000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.02,177.38,177.37,181.09,187.73,191.65,218.05,245.13,242.63,240.25,,,,,,,,,,,,,234.87,,,,,,,,,,,,,,,248.01,238.73,253.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10 22:26:16.362000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.17,173.86,168.90,174.15,180.77,179.86,185.87,222.14,228.28,,,,,,,,,,,,,,204.41,,,,,,,,,,,,,,,189.94,204.69,213.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-10 22:26:40.325000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.25,176.99,170.60,176.07,183.14,182.89,187.87,225.16,,,,,,,,,,,,,,,219.48,,,,,,,,,,,,,,,191.82,207.42,227.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-19 22:20:27.343000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.92,171.68,178.95,179.48,183.93,183.59,228.95,,,,,,,,,,,,,,184.44,,,,,,,,,,,,,,,185.17,201.94,211.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-26 22:26:35.161000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.32,172.71,171.24,175.60,184.63,183.70,188.85,226.66,,,,,,,,,,,,,,,225.39,,,,,,,,,,,,,,,190.37,206.69,227.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-05 22:26:45.388000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.77,172.07,168.30,172.27,179.68,177.77,184.65,218.82,,,,,,,,,,,,,,,187.52,,,,,,,,,,,,,,,187.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
