dates,satname,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0042,nzd0513-0043,nzd0513-0044,nzd0513-0046,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0039,nzd0513-0040,nzd0513-0041,nzd0513-0045
2018-02-11 22:14:26.201000,L8,377.67,361.23,347.43,347.71,347.87,346.65,342.59,342.96,341.86,334.43,326.92,329.25,330.20,333.98,329.56,326.77,328.94,329.33,333.62,335.85,333.73,331.52,331.12,335.02,338.60,340.26,333.29,328.20,324.10,329.61,330.46,340.06,343.69,343.39,339.50,344.35,345.76,347.01,340.29,,,,299.35,339.71,334.60,333.02,342.24,346.92,346.66,349.10,349.52,346.14,342.59,343.99,344.92,337.28,337.15,336.06,338.27,335.19,339.01,339.55,348.00,353.30,353.41,345.78,343.26,344.32,346.21,343.76,348.36,358.50,361.95,336.37,327.19,319.46,289.27,329.05,348.34,357.64,354.07,354.62,359.29,356.75,350.16,348.03,349.40,326.04,281.15,302.26,322.02,325.62,330.77,328.75,330.83,334.62,332.71,270.64,,,
2018-02-27 22:14:19.470000,L8,373.78,358.66,346.46,345.71,343.32,345.02,340.92,342.49,340.26,332.85,324.85,326.94,328.50,332.75,327.13,324.38,326.38,327.09,334.00,336.05,333.42,330.37,328.29,334.85,337.37,339.85,330.70,326.89,323.09,328.11,329.37,337.66,343.14,342.78,339.06,343.54,347.20,346.32,339.97,,,,298.14,338.47,334.02,332.89,342.24,346.19,346.07,346.85,346.24,345.55,340.57,343.20,339.26,336.54,335.09,333.14,333.77,331.69,335.86,339.40,346.42,348.32,351.53,343.46,341.22,342.65,342.87,344.41,347.38,357.97,358.51,336.22,325.37,317.78,289.06,325.53,345.18,354.72,352.49,351.60,358.10,353.58,349.80,346.45,347.39,325.25,281.67,299.83,319.98,325.34,328.77,327.79,329.01,331.70,333.85,271.44,,,
2018-03-06 22:20:26.446000,L8,378.12,359.23,344.83,345.42,342.45,343.81,339.98,339.81,338.87,332.94,324.84,326.08,328.04,333.05,327.18,325.74,327.47,327.13,332.37,335.76,333.64,330.89,329.60,335.15,338.57,340.35,333.10,327.38,323.93,328.94,330.16,339.80,344.34,343.16,339.36,343.71,348.31,347.14,342.00,,,,296.43,338.47,334.64,332.29,342.95,347.14,346.88,348.75,348.28,346.02,344.12,344.17,342.95,336.67,336.01,334.45,334.63,331.05,336.05,339.47,347.65,349.52,352.15,345.61,342.89,344.17,342.69,345.09,347.95,358.94,361.27,336.24,326.93,319.56,288.03,329.94,346.56,356.54,353.81,354.27,359.44,356.93,350.94,349.33,348.61,326.86,282.99,300.56,324.44,330.00,332.42,330.52,332.02,334.47,334.76,272.65,,,
2018-03-15 22:14:10.086000,L8,377.21,359.49,344.64,345.85,347.42,343.34,341.02,343.16,339.73,332.18,325.06,327.64,328.12,333.25,328.16,326.76,327.25,327.87,334.47,336.43,333.48,331.72,332.09,334.91,337.66,339.52,331.17,328.26,324.58,329.85,329.71,340.25,344.58,343.93,340.69,344.27,348.46,347.52,342.17,,,,190.54,340.59,334.71,331.53,343.00,348.34,346.49,349.22,348.65,345.82,342.21,343.45,344.11,337.53,336.22,335.05,334.87,332.16,335.79,339.84,348.83,351.22,352.45,345.57,341.38,341.84,340.63,337.08,344.67,353.47,381.27,416.90,325.03,322.13,269.53,322.48,344.68,353.45,351.75,346.38,357.24,348.03,342.75,340.90,346.49,325.71,281.57,302.54,322.08,325.88,328.84,327.70,330.10,333.02,333.35,271.32,,,
2018-04-16 22:13:54.370000,L8,318.42,337.10,333.45,334.37,330.92,327.32,329.15,324.27,189.18,309.38,211.01,275.23,293.26,307.66,309.67,312.20,310.50,315.93,314.73,320.88,320.63,308.91,304.72,315.67,312.44,321.81,315.93,313.48,283.96,288.33,297.17,301.20,283.37,272.29,242.37,287.29,265.18,171.61,141.42,,,,,288.00,272.55,288.48,313.11,324.70,326.23,327.51,315.70,303.45,289.70,300.54,289.14,283.85,218.60,242.01,240.22,237.69,265.56,198.72,286.48,309.63,291.64,329.00,332.70,330.12,330.28,331.25,331.42,328.55,340.93,323.64,314.34,267.62,162.83,312.47,325.10,331.04,333.86,334.06,337.95,335.55,324.32,327.86,327.25,294.00,263.10,,266.08,267.95,312.34,311.40,314.62,159.00,197.35,,,,
2018-05-02 22:13:45.572000,L8,379.01,358.16,350.77,349.21,347.57,344.01,338.35,344.29,340.57,334.02,327.51,331.95,333.07,334.28,332.10,327.46,330.46,330.26,333.79,340.84,337.30,334.34,338.00,337.44,340.50,341.55,335.05,329.68,327.44,336.97,335.05,344.02,347.80,347.33,346.72,348.15,353.20,351.61,350.22,,,,301.55,344.13,338.60,339.35,348.26,353.41,349.78,351.93,353.60,351.24,348.41,345.82,348.35,344.08,333.99,332.98,334.45,335.89,342.67,344.62,351.96,351.88,353.41,345.73,344.03,339.98,343.04,343.14,352.28,361.88,361.69,335.73,326.76,321.23,319.19,332.99,343.12,347.28,349.26,352.46,357.67,356.28,352.69,351.59,352.14,325.63,288.21,305.16,324.31,330.63,335.01,330.33,332.92,335.67,342.26,335.70,,,193.03
2018-05-18 22:13:34.690000,L8,308.27,319.53,318.81,321.35,278.64,246.93,232.29,302.92,304.71,257.38,241.82,300.36,298.14,321.64,312.57,312.88,310.57,316.02,317.58,330.28,323.09,321.89,317.01,322.64,315.87,331.27,320.62,314.10,287.59,283.44,302.01,304.57,278.79,289.02,267.50,245.44,249.79,217.16,153.61,,,,,315.32,274.32,285.89,324.25,337.30,332.59,340.42,326.24,265.49,288.71,295.37,291.07,287.42,300.94,317.88,322.71,317.94,323.15,327.41,327.16,337.90,341.08,337.49,335.03,334.98,332.71,332.33,332.27,327.37,343.60,324.45,314.23,300.02,,272.70,326.47,325.81,325.22,330.93,333.30,336.20,293.08,338.22,298.83,296.01,266.87,,267.63,311.51,317.10,318.86,322.29,324.98,327.19,,,,
2018-07-12 22:19:56.652000,L8,229.42,236.30,194.02,314.80,262.68,152.74,,293.41,293.98,256.70,233.53,290.58,296.21,321.66,310.91,310.71,310.03,315.33,315.93,327.57,322.54,313.00,314.78,322.02,312.92,330.90,321.02,309.78,288.40,273.44,306.74,253.84,234.08,,254.55,244.51,197.19,209.93,,,,,264.44,315.89,276.07,287.57,325.34,336.41,334.49,339.13,329.64,247.90,244.62,282.93,281.23,284.37,299.31,314.03,320.00,308.16,253.13,296.61,183.79,,,,319.85,329.87,328.60,327.47,,320.87,339.07,321.95,220.81,,,312.55,324.41,270.98,318.08,323.76,321.92,322.71,285.72,285.09,274.81,267.38,257.61,,,,292.89,248.32,319.54,322.25,327.66,,,,
2018-07-21 22:13:49.390000,L8,231.09,236.81,205.60,326.91,279.04,178.71,,298.76,304.30,265.52,238.22,290.80,298.77,322.93,312.80,314.51,315.64,317.44,317.21,331.30,323.42,323.56,314.31,322.26,312.90,331.46,322.99,314.64,289.36,280.38,304.83,259.11,234.88,,261.07,247.24,249.65,159.96,,,,,264.15,179.62,277.58,287.22,303.27,337.32,229.04,282.16,199.95,255.12,243.44,276.36,280.99,284.55,301.53,316.19,223.98,308.44,320.36,297.78,186.86,244.54,266.39,240.14,181.69,176.41,330.77,330.96,328.35,324.64,340.35,323.29,255.09,,,315.38,326.36,321.59,247.15,321.49,318.43,321.68,291.79,287.89,324.95,244.30,257.31,,,,293.94,318.39,320.34,324.51,327.62,,,,
2018-08-29 22:20:19.957000,L8,412.75,361.25,350.64,352.46,344.68,344.59,340.56,343.24,340.04,332.57,326.08,331.17,334.79,334.96,331.86,328.81,332.22,332.64,334.94,342.66,339.01,335.32,337.88,338.83,341.62,342.69,339.51,335.20,331.57,339.84,337.35,342.79,353.29,350.78,348.56,353.28,355.80,356.19,352.93,,,,179.23,344.58,341.36,339.97,351.30,353.31,352.28,351.71,353.70,351.60,348.09,346.57,346.90,342.29,335.94,334.62,335.52,332.53,339.26,343.68,352.23,352.90,354.05,347.03,344.10,342.40,343.13,349.06,355.15,361.44,361.76,337.98,328.25,323.56,303.64,331.96,345.02,350.13,351.53,349.70,353.62,352.05,349.85,352.58,350.71,330.67,285.28,307.38,323.34,326.64,332.47,331.27,332.78,336.89,343.21,334.19,,,186.40
2018-09-07 22:14:12.130000,L8,371.46,361.07,344.07,350.61,343.41,344.35,340.49,343.12,339.91,333.42,325.40,329.55,329.39,333.10,329.47,325.48,329.67,328.87,333.59,340.21,334.65,334.06,336.17,336.98,339.77,341.36,336.42,329.61,326.81,331.64,330.40,340.43,347.38,346.23,342.04,346.23,350.05,349.18,346.30,,,,304.91,341.50,336.78,332.77,344.61,348.73,347.91,349.87,350.00,345.65,342.83,342.23,342.03,336.31,334.20,331.89,333.88,331.15,335.33,340.49,347.27,351.25,351.71,343.93,341.24,339.20,340.16,342.36,347.58,355.55,355.91,333.27,325.45,317.39,294.51,324.85,342.95,344.76,348.60,343.86,350.08,348.10,346.67,345.18,347.25,326.63,281.33,303.25,317.94,320.92,326.25,325.88,328.97,330.73,339.53,329.66,,,
2018-09-30 22:20:31.646000,L8,377.10,366.65,346.01,351.90,345.87,344.70,340.59,342.91,340.49,332.29,325.29,328.98,328.73,333.03,328.30,325.08,327.74,328.37,332.64,337.85,334.03,332.03,330.71,335.13,338.70,339.45,333.67,330.68,326.97,330.18,329.84,340.00,346.47,345.83,342.09,346.54,352.87,349.66,347.83,,,,307.33,340.82,336.80,336.53,344.84,348.56,348.47,349.05,346.82,344.63,340.69,340.31,339.37,335.46,335.25,333.15,334.88,330.97,336.75,341.62,352.24,350.78,353.28,345.43,343.41,344.43,342.31,344.65,349.42,357.49,355.76,335.17,326.88,320.03,297.39,329.63,342.52,347.72,351.05,349.33,355.21,351.00,347.90,347.47,348.47,327.78,284.90,304.39,319.30,322.74,328.08,327.95,330.56,334.14,343.67,322.18,,,
2018-11-10 22:14:32.733000,L8,301.90,354.71,337.43,346.51,345.28,343.89,338.86,340.61,339.30,330.27,323.92,324.18,317.67,324.30,322.22,324.23,323.15,324.80,327.62,332.97,329.58,326.22,326.46,330.74,328.70,335.06,320.00,322.53,313.99,299.84,320.57,328.41,340.56,338.05,335.00,339.21,345.48,345.03,340.37,,,,306.87,340.53,335.19,334.80,342.00,345.26,345.19,344.79,342.17,340.72,334.74,339.11,337.30,332.90,332.47,331.29,329.95,327.91,334.26,339.72,346.09,348.34,351.07,340.69,339.42,340.74,343.32,340.67,344.27,354.17,351.50,332.45,325.25,317.42,299.04,328.15,340.53,353.20,349.47,352.43,357.01,350.85,347.05,344.72,346.72,325.62,283.15,301.33,321.66,324.55,326.04,326.62,329.37,331.85,335.14,298.51,,,189.76
2018-12-28 22:14:29.227000,L8,368.12,365.92,350.39,347.87,350.16,345.46,342.93,342.66,342.45,334.92,327.08,330.36,334.51,335.51,332.54,327.75,331.96,331.61,336.28,340.88,334.89,333.63,334.73,337.95,340.89,342.13,337.61,335.69,328.84,332.72,335.46,340.91,348.26,347.78,346.49,351.46,354.10,352.51,348.24,,,,315.40,345.71,342.80,343.38,349.62,353.21,351.65,353.66,351.93,349.25,343.22,346.00,344.61,338.41,339.94,339.79,340.45,337.04,342.28,342.56,353.58,355.56,356.00,349.48,346.35,350.46,350.59,350.99,354.97,361.16,361.78,341.88,332.71,321.64,298.22,337.85,352.78,361.05,355.80,360.06,367.10,361.39,354.84,352.43,352.27,331.80,286.47,305.86,332.70,339.83,339.53,336.72,336.11,339.60,342.11,316.88,,,186.78
2019-01-13 22:14:27.136000,L8,324.52,344.60,342.34,328.15,344.41,343.11,338.81,341.35,334.99,331.84,329.29,327.50,328.08,330.31,327.50,324.94,330.43,328.69,333.52,336.80,333.88,332.95,335.03,337.45,340.68,338.62,297.81,287.94,211.48,164.03,,,,287.58,317.61,343.80,349.47,349.32,321.17,,,,218.97,337.44,336.04,336.29,344.97,346.62,347.14,348.91,350.01,345.62,339.15,344.68,342.26,337.82,336.93,337.93,338.90,337.05,342.70,342.64,350.80,354.83,354.49,347.62,344.69,349.05,349.72,350.64,351.06,360.31,363.92,341.95,328.00,322.22,295.29,332.46,349.52,356.37,353.55,357.94,363.45,356.50,351.15,348.63,350.31,328.92,286.56,303.46,328.05,333.59,332.68,332.13,333.21,336.29,336.86,275.93,,,
2019-02-14 22:14:21.185000,L8,375.18,362.94,348.23,350.88,347.99,346.67,343.90,344.20,342.01,334.42,327.29,331.19,336.03,336.08,332.66,329.64,332.16,332.50,336.31,341.84,335.80,333.15,336.44,337.63,341.63,340.46,337.42,335.64,327.50,333.11,335.82,343.08,350.28,350.24,349.25,351.17,356.07,350.54,349.34,,,,311.11,346.19,344.46,342.91,350.61,355.31,351.75,353.13,355.69,352.35,350.41,346.31,349.93,341.91,339.76,340.52,340.20,339.30,342.36,344.59,354.11,356.47,354.75,349.73,346.22,349.87,351.34,350.28,356.60,361.86,368.10,342.99,332.30,324.52,299.32,338.27,355.49,360.73,358.81,361.65,366.53,364.30,353.39,351.93,353.13,329.77,289.84,313.85,333.87,336.22,340.79,336.63,337.35,339.80,341.94,136.33,,,190.07
2019-02-21 22:20:30.485000,L8,,,,,,,,,,,455.78,471.11,512.83,465.66,390.99,325.42,327.36,328.43,332.77,335.96,331.94,329.34,332.15,335.30,337.49,336.89,333.16,328.79,325.02,331.16,330.88,337.26,345.41,343.77,341.60,345.84,348.47,346.24,340.35,,,,290.64,336.05,333.40,332.37,340.35,343.90,341.99,343.28,341.40,340.84,335.71,336.79,334.44,326.45,322.97,326.52,326.19,323.74,328.76,329.48,337.91,341.03,342.87,338.07,335.13,335.86,336.01,333.77,338.52,346.95,349.44,328.63,318.32,309.31,208.19,275.37,344.46,366.70,355.40,358.20,364.76,359.76,353.14,351.18,353.39,331.40,289.25,308.33,331.66,334.67,336.96,333.24,335.47,337.55,339.08,280.20,,,
2019-03-02 22:14:17.011000,L8,379.92,364.54,346.80,350.32,350.55,346.55,341.74,345.48,342.02,333.76,327.54,330.80,333.23,335.09,330.93,326.87,330.38,329.82,336.05,338.30,335.13,331.49,334.29,337.14,340.34,341.21,336.07,333.74,327.58,334.92,334.89,341.24,349.72,348.63,346.29,348.98,353.79,350.06,347.64,,,,307.76,346.36,342.07,342.10,351.63,354.31,352.31,353.64,352.24,349.05,347.08,345.98,346.95,342.50,339.13,338.91,337.25,337.64,340.46,344.99,352.57,355.35,354.80,349.63,345.13,348.26,350.03,348.69,352.36,361.35,363.37,339.47,330.27,322.75,295.40,333.05,351.31,358.21,360.17,356.90,359.78,359.04,351.60,349.46,352.26,330.25,286.07,303.05,327.48,332.13,334.66,330.45,332.99,335.96,340.93,328.99,,,189.69
2019-05-28 22:20:29.609000,L8,305.40,301.20,304.46,320.12,274.25,247.25,237.27,305.96,292.36,250.33,234.22,307.56,295.21,317.05,311.43,308.27,309.85,315.39,313.59,325.90,320.76,305.79,313.78,322.24,310.93,327.81,314.58,305.65,285.21,268.25,305.20,260.67,260.86,,256.72,246.07,193.84,161.63,,,,,,279.53,228.55,264.52,289.63,331.75,330.93,337.31,315.73,236.34,238.35,277.54,283.35,280.50,298.70,314.84,318.12,298.62,316.15,178.72,171.49,333.80,325.36,329.47,334.03,328.84,331.10,330.84,329.87,325.29,337.66,320.83,,,,309.24,321.52,321.15,320.71,324.24,321.12,325.98,289.82,283.97,279.58,,,,,297.93,294.63,311.76,314.47,319.78,326.32,,,,
2019-06-22 22:14:28.716000,L8,,,,,,,,220.15,275.92,,,,249.71,237.59,281.06,295.61,299.87,261.94,258.43,317.50,305.13,285.85,297.82,274.04,305.51,309.71,301.65,,,,,,,,,,,,,,,,,,,,,,,,,200.62,225.42,227.41,245.77,272.85,283.78,290.61,309.77,289.76,307.46,,,,,,,,,,,,,,,,,,316.55,310.71,310.19,252.77,307.09,303.32,279.63,249.18,,,,,,,,307.28,309.28,318.32,323.19,,,,
2019-09-10 22:14:51.565000,L8,333.06,342.43,332.29,336.96,333.78,336.82,332.09,330.78,328.87,322.78,316.32,317.96,316.56,323.38,312.80,314.24,314.52,318.47,323.78,326.01,322.17,319.14,318.67,323.45,322.10,326.25,318.37,317.53,298.62,298.79,313.51,305.67,259.74,,246.86,246.52,210.64,200.17,322.82,,,,,324.14,323.06,316.06,325.37,335.35,333.74,328.50,258.48,267.08,273.81,266.28,281.61,288.49,314.14,316.36,249.65,319.59,321.54,328.41,325.35,339.82,337.89,327.48,331.00,329.68,329.84,332.58,320.07,322.88,341.80,323.44,315.53,300.49,,312.09,332.14,328.60,339.08,317.82,,,287.97,294.70,225.60,294.58,261.60,,234.70,248.15,278.22,211.62,159.32,196.58,204.73,270.13,,,
2019-09-26 22:14:56.917000,L8,377.71,365.96,348.11,352.01,350.77,348.67,346.69,345.30,342.53,334.31,327.54,330.88,333.21,335.49,332.98,328.30,331.18,330.97,335.63,341.05,336.11,333.16,336.37,337.87,341.28,342.12,337.08,335.93,329.03,292.15,296.57,377.61,354.56,351.72,350.67,356.03,354.98,356.08,352.16,,,,334.09,351.36,348.17,345.19,356.16,358.81,356.25,354.95,355.06,353.95,347.99,347.56,350.46,343.73,327.41,322.77,325.72,323.12,333.52,379.02,344.84,353.23,355.22,346.74,343.41,345.13,346.10,349.68,357.90,359.94,359.20,335.32,320.95,309.96,271.07,322.28,329.96,338.21,344.92,351.51,355.36,352.99,349.16,348.89,348.54,334.63,286.84,303.82,320.28,323.67,328.98,328.56,330.40,335.97,474.93,338.87,,,
2019-11-13 22:14:57.837000,L8,397.71,364.01,346.76,346.78,346.56,345.03,340.68,341.89,341.95,333.98,328.97,329.49,333.37,335.60,332.61,327.44,331.35,333.99,335.84,341.35,337.41,333.31,335.95,336.58,341.38,340.98,334.40,335.59,327.81,334.43,331.96,339.00,342.23,348.48,347.26,349.72,353.97,352.02,349.90,,,,330.73,349.72,347.34,342.81,354.42,356.65,354.34,352.20,352.24,347.62,345.12,343.51,344.81,341.30,339.55,340.69,333.51,335.96,340.79,346.26,352.95,353.41,354.70,347.98,344.20,347.72,348.52,351.22,355.35,360.89,357.25,339.24,333.73,324.72,313.98,335.31,344.15,357.32,353.63,359.23,365.48,358.35,351.86,349.41,352.77,331.33,293.85,305.24,332.66,334.84,335.10,333.26,334.32,339.50,373.35,328.84,,,190.31
2019-11-29 22:14:55.870000,L8,372.96,362.60,346.05,345.69,343.60,345.34,340.98,340.53,340.77,333.01,326.36,326.37,328.61,333.78,329.02,325.69,327.03,328.49,334.49,336.72,334.03,331.26,331.74,335.96,338.69,338.42,331.28,331.75,326.51,330.01,330.99,335.99,345.35,344.34,341.46,346.99,349.08,348.95,342.04,,,,320.41,343.91,341.81,339.30,347.74,352.11,349.63,351.05,347.13,346.73,338.07,342.09,338.44,335.87,337.86,336.94,332.60,331.52,337.90,339.81,350.44,350.84,354.68,346.80,343.55,345.14,345.05,345.89,349.88,357.17,350.99,335.32,327.67,321.34,299.30,332.20,342.49,357.13,352.16,357.13,362.49,356.32,350.88,347.47,349.57,328.32,288.34,299.22,325.25,329.05,329.94,331.03,333.26,337.51,348.46,325.03,,,189.53
2019-12-22 22:21:03.498000,L8,374.64,363.00,361.25,345.02,349.01,346.74,340.02,335.74,336.08,330.17,322.20,323.20,328.59,331.68,325.55,324.94,327.57,326.89,329.79,331.79,330.65,325.66,327.53,333.21,338.17,338.27,332.03,331.17,324.93,330.61,330.70,337.78,345.01,344.21,342.93,347.04,350.58,348.49,343.47,,,,322.37,345.43,342.14,341.94,350.08,353.81,349.95,350.87,348.17,345.51,338.05,342.09,343.87,335.39,336.85,337.20,335.12,334.49,335.22,340.67,349.76,353.91,355.92,348.20,343.49,345.06,347.07,343.95,349.76,358.54,356.64,335.54,327.16,325.52,322.95,369.44,383.68,381.75,374.08,371.75,358.93,361.97,375.47,348.38,349.53,326.79,293.63,303.33,322.27,323.65,332.09,354.93,342.82,336.75,325.23,324.07,,,187.64
2020-01-23 22:20:55.593000,L8,367.86,351.04,343.25,344.08,341.81,342.20,338.54,335.57,337.59,330.47,324.02,322.69,327.74,331.27,325.65,324.30,323.77,327.01,331.27,333.26,332.11,326.79,328.83,333.49,336.65,336.70,332.24,327.89,323.74,329.07,330.65,335.42,344.24,343.70,340.49,346.06,348.76,347.42,341.52,,,,314.50,342.58,340.31,339.96,348.56,352.32,349.97,350.92,348.02,345.97,338.85,342.62,340.77,334.87,335.88,335.09,333.62,333.70,335.07,338.92,345.59,351.07,352.12,345.55,342.52,343.93,345.46,343.84,348.87,357.28,355.26,336.33,327.23,317.29,292.24,328.49,345.22,353.57,351.15,354.16,358.37,354.29,349.89,348.55,348.22,327.59,284.23,299.75,324.88,328.93,331.20,328.95,329.66,332.97,331.78,185.47,,,182.95
2020-03-04 22:14:32.767000,L8,369.01,350.41,345.03,346.23,344.15,344.58,341.33,338.42,340.45,333.07,326.78,327.72,331.55,334.46,329.93,326.85,328.53,330.84,334.19,338.58,334.95,330.95,333.96,335.72,340.58,340.15,335.82,331.37,326.63,332.72,333.34,340.82,348.28,348.20,346.00,349.60,353.47,350.21,346.18,,,,310.69,345.39,343.57,343.85,350.99,356.11,353.39,354.11,352.28,348.81,345.45,345.39,346.27,337.99,338.51,337.15,336.11,335.60,337.19,342.49,350.17,354.37,353.78,347.72,343.66,345.37,347.35,346.94,352.83,359.09,359.62,336.35,328.30,319.05,288.82,328.50,346.70,355.28,354.01,355.23,358.47,358.58,351.33,350.51,348.96,329.24,284.58,302.09,324.59,328.40,332.33,329.69,331.08,333.13,338.62,326.42,,,191.43
2020-03-11 22:20:40.527000,L8,369.71,353.22,347.79,351.73,349.20,346.88,342.13,346.09,342.29,334.97,328.06,332.52,340.81,341.31,336.90,333.58,334.68,337.41,338.36,344.54,342.44,336.67,340.26,343.11,346.56,346.68,341.93,338.62,335.84,342.48,349.27,352.18,359.77,357.38,359.00,363.88,370.25,366.02,357.48,,,,326.97,359.07,351.05,353.10,362.46,364.14,365.71,363.96,359.67,358.64,353.71,355.00,352.86,349.02,345.45,343.00,342.71,340.27,344.16,347.42,356.63,358.18,361.05,354.76,351.85,352.88,353.08,354.77,360.30,367.94,365.61,346.78,337.04,325.79,346.59,334.63,355.73,393.35,364.72,361.77,368.28,365.22,363.48,357.74,356.51,338.71,296.51,307.90,334.96,340.22,343.14,342.35,341.85,355.73,365.64,336.87,207.98,,192.58
2020-05-30 22:20:16.612000,L8,225.84,241.14,219.74,220.45,179.38,,226.55,297.29,284.13,229.01,143.76,297.26,296.34,313.51,310.65,307.38,310.48,316.17,315.18,327.66,322.40,307.59,321.08,322.53,321.10,254.80,265.81,293.35,252.35,182.44,160.67,256.33,332.08,336.29,257.19,232.27,192.45,159.66,,,,,,,264.17,140.98,152.59,336.76,299.63,340.06,255.18,243.19,239.27,286.73,284.67,282.48,295.71,318.66,319.87,301.18,258.98,183.27,175.72,,,329.25,334.05,329.33,328.33,329.01,325.80,326.72,340.21,322.08,,,,310.64,319.30,315.50,316.11,322.33,319.23,323.57,288.78,287.80,284.13,,,,,,295.12,314.81,315.36,320.74,325.32,,,,
2020-06-08 22:14:11.756000,L8,311.47,324.79,234.15,317.56,283.09,247.53,227.18,306.51,294.74,250.53,235.23,309.07,306.91,322.36,313.22,314.74,313.56,317.58,317.35,331.12,325.51,319.15,325.28,324.76,326.16,332.26,321.89,307.65,295.75,276.01,308.57,307.04,338.23,339.48,322.36,336.29,343.04,337.54,330.42,,,,273.26,333.82,329.25,207.73,335.46,343.02,225.31,256.78,331.51,250.91,245.04,289.92,287.31,283.78,223.02,317.66,320.22,305.37,318.41,193.39,194.57,208.35,263.52,237.40,176.27,330.26,330.36,328.06,301.77,329.36,343.47,219.60,263.55,,,314.33,322.90,320.61,317.96,322.89,315.74,327.49,292.35,289.79,335.38,301.97,262.67,,,304.44,318.86,317.21,320.23,324.72,328.23,274.09,,,
2020-07-10 22:14:27.456000,L8,253.42,302.31,223.78,321.31,261.40,173.95,226.20,315.51,302.98,255.56,231.84,310.42,297.93,322.93,314.80,314.95,313.36,317.52,321.13,330.49,325.75,318.02,330.33,322.21,318.53,332.07,321.87,310.69,290.56,309.91,306.49,304.07,260.77,337.68,320.35,289.79,257.66,258.24,,,,,260.48,333.63,243.38,295.36,333.54,295.95,245.27,340.74,233.87,203.36,235.58,258.74,282.99,284.37,300.05,314.44,319.76,308.57,321.64,191.85,188.71,333.52,329.16,337.07,334.54,328.63,329.90,328.20,326.48,326.72,341.75,322.31,262.44,,,313.24,322.13,321.06,315.35,322.85,317.93,323.79,288.41,284.48,283.33,302.01,260.68,,,,315.86,316.25,317.48,322.84,250.11,,,,
2020-07-17 22:20:40.662000,L8,,,,,,,,,222.30,270.44,246.62,314.70,299.30,325.09,316.17,317.85,315.24,320.26,324.17,332.94,327.92,324.18,330.54,325.10,328.36,332.22,326.17,305.01,289.29,290.97,310.32,306.26,255.35,,208.02,205.69,187.76,153.99,,,,,,251.50,264.42,309.08,289.73,178.30,294.67,340.59,230.38,211.24,233.55,266.91,280.80,285.65,298.74,317.15,322.64,310.32,321.15,,,,,,,,,,,,,,,,,,318.94,316.34,316.21,311.88,305.45,284.56,288.09,289.31,327.90,,,,,,,312.09,317.64,321.95,324.80,,,,
2020-07-26 22:14:32.385000,L8,315.52,328.96,322.18,333.71,290.86,261.39,321.28,328.25,309.18,264.38,233.78,288.99,296.04,324.47,316.17,317.03,318.94,319.42,321.44,330.84,325.13,323.72,330.22,322.57,319.47,331.93,324.53,316.61,292.66,319.45,306.66,301.72,242.95,,266.07,246.78,254.90,160.49,,,,,267.29,333.18,270.33,286.60,335.81,308.10,336.67,339.69,205.93,199.46,237.17,264.28,281.13,284.46,302.62,316.86,239.53,303.89,323.42,186.23,179.64,,,336.15,332.71,330.60,301.47,,,323.03,284.13,323.52,219.39,,,283.38,270.87,318.07,319.49,317.95,324.95,320.83,292.59,285.92,283.36,,,,,,291.54,315.35,317.96,259.54,326.73,,,,
