dates,satname,nzd0421-0000,nzd0421-0001,nzd0421-0002,nzd0421-0003,nzd0421-0004,nzd0421-0005,nzd0421-0006,nzd0421-0007,nzd0421-0008,nzd0421-0009,nzd0421-0010,nzd0421-0011,nzd0421-0012,nzd0421-0013,nzd0421-0014,nzd0421-0015,nzd0421-0016,nzd0421-0017,nzd0421-0018,nzd0421-0019,nzd0421-0020,nzd0421-0021,nzd0421-0022,nzd0421-0023,nzd0421-0024,nzd0421-0025,nzd0421-0026,nzd0421-0027,nzd0421-0028,nzd0421-0029,nzd0421-0030,nzd0421-0031,nzd0421-0032,nzd0421-0033,nzd0421-0034,nzd0421-0035,nzd0421-0036,nzd0421-0037,nzd0421-0038,nzd0421-0039,nzd0421-0040,nzd0421-0041,nzd0421-0042,nzd0421-0043,nzd0421-0044,nzd0421-0045,nzd0421-0046,nzd0421-0047,nzd0421-0048,nzd0421-0049,nzd0421-0050,nzd0421-0051
2004-05-04 21:47:51.656000,L5,379.89,388.57,419.69,438.45,391.93,410.77,425.93,444.79,445.96,449.30,430.65,435.29,423.06,437.99,428.50,424.26,423.22,433.48,427.30,434.22,440.74,460.04,455.14,457.31,438.92,420.99,421.27,433.26,438.75,430.29,446.62,423.00,450.93,425.20,430.51,394.92,392.15,415.39,421.50,444.13,412.32,409.21,414.88,438.97,427.24,412.53,432.21,432.79,466.24,441.46,451.02,437.31
2004-06-05 21:48:48.638000,L5,260.04,242.35,315.82,331.60,308.81,286.70,263.68,261.37,317.41,309.88,289.01,312.95,326.46,305.94,316.79,188.26,336.01,345.68,364.40,373.80,376.45,371.33,374.71,352.31,374.59,375.20,369.04,372.96,377.74,366.51,363.02,355.49,344.39,346.70,352.22,342.29,334.35,326.24,328.81,325.32,328.36,331.26,331.12,331.38,339.67,344.95,348.51,364.57,392.88,334.81,362.19,383.59
2004-06-21 21:49:16.470000,L5,,,308.84,327.14,305.13,289.85,275.58,268.26,312.02,306.60,290.51,309.72,314.71,288.13,314.92,,325.34,311.63,347.46,358.55,374.21,234.99,365.39,347.84,354.99,366.42,366.84,346.43,364.71,353.61,352.56,344.76,324.27,341.21,333.62,325.38,315.30,312.20,317.74,317.55,322.85,320.33,326.37,324.48,331.88,332.20,340.58,353.00,370.61,332.91,342.71,371.68
2004-07-07 21:49:44.929000,L5,334.99,285.41,336.29,344.77,317.13,301.37,310.27,307.76,375.99,367.47,393.02,389.89,389.18,376.95,396.95,380.96,402.27,384.53,392.30,390.76,398.46,402.80,412.47,410.95,443.82,396.28,399.95,392.95,391.49,398.26,394.69,411.23,398.81,383.50,377.09,366.76,356.15,362.69,377.47,358.62,372.50,354.58,348.76,349.08,369.72,355.78,365.12,382.88,414.80,379.92,363.37,395.65
2004-07-14 21:56:06.935000,L5,274.87,242.04,370.96,340.52,314.50,301.59,288.82,270.30,372.94,333.34,310.82,330.29,353.53,294.71,330.50,211.56,350.09,374.25,374.30,379.60,387.08,227.20,381.21,380.32,390.23,383.11,372.26,371.95,369.49,363.37,362.01,360.00,340.65,346.34,344.29,342.27,337.89,336.83,343.25,332.23,342.30,332.13,342.91,339.36,338.56,346.64,350.09,385.68,421.56,329.24,364.12,393.13
2004-07-23 21:50:08.771000,L5,,,331.93,330.86,312.43,300.26,283.47,333.52,337.01,322.25,338.37,340.24,346.24,294.65,332.59,165.82,347.94,366.18,370.67,371.79,375.78,240.47,367.44,361.18,372.71,376.19,368.16,363.97,364.87,358.66,362.68,354.57,330.33,345.44,344.30,332.69,324.75,327.13,325.24,321.68,329.41,327.21,331.31,334.66,332.75,339.68,346.71,363.70,395.97,340.43,369.92,381.16
2004-07-30 21:56:27.722000,L5,270.67,277.22,391.88,342.84,313.72,300.09,282.85,344.44,338.06,323.22,300.92,353.56,346.62,325.24,338.03,218.59,350.56,362.38,372.04,374.67,383.98,365.36,376.12,376.50,379.64,381.72,380.95,375.59,375.62,367.71,361.85,365.40,338.66,352.07,356.77,336.15,341.37,335.20,347.45,324.67,340.32,333.85,339.05,335.32,336.82,338.84,339.49,368.64,435.40,335.84,377.41,386.65
2004-08-08 21:50:26.495000,L5,289.02,279.18,330.56,330.22,312.64,307.21,337.49,341.50,342.09,337.65,338.73,346.48,334.65,304.61,345.51,326.10,350.93,367.96,369.66,372.86,376.80,344.45,369.96,357.58,371.26,373.12,371.53,355.12,368.99,362.66,361.95,356.91,344.85,339.39,335.52,337.97,322.19,330.21,325.81,317.55,328.05,327.39,334.80,336.66,339.52,340.59,343.39,352.97,396.38,379.88,390.63,386.98
2004-09-25 21:51:43.061000,L5,364.30,365.81,403.67,352.22,343.55,370.93,372.52,369.46,382.33,387.35,386.94,384.28,396.34,392.91,387.74,389.95,389.30,396.27,397.29,392.52,397.34,396.51,393.67,392.65,400.64,395.79,390.79,388.43,389.15,397.94,380.54,380.39,384.69,378.87,378.71,362.74,361.47,363.50,363.88,355.90,349.72,349.23,350.59,351.84,359.02,364.56,367.71,391.31,454.62,393.57,395.78,386.72
2004-10-02 21:58:02.684000,L5,310.10,301.05,329.70,329.97,318.67,334.96,338.03,342.00,344.75,342.60,345.61,345.69,338.64,327.89,345.60,340.04,351.69,365.91,367.67,370.89,378.53,374.08,379.06,374.45,377.79,380.86,376.10,358.39,367.33,360.91,355.07,349.65,339.90,338.43,336.50,332.42,333.09,339.12,336.98,331.17,331.06,333.35,329.54,328.16,328.00,331.17,334.79,351.54,392.40,378.35,376.30,376.13
2004-10-27 21:52:23.346000,L5,297.32,282.40,318.37,324.83,301.89,299.36,301.86,328.08,330.27,291.54,298.32,307.19,315.43,304.92,323.04,322.65,344.96,358.86,361.75,367.95,369.91,357.38,357.48,347.41,369.72,376.35,363.72,277.36,359.57,352.80,340.37,341.41,320.41,319.62,309.60,306.71,306.44,301.30,309.96,302.73,312.64,312.02,313.52,314.24,302.67,309.80,315.27,320.29,364.70,359.88,363.69,364.95
2005-01-15 21:53:45.186000,L5,311.72,304.35,339.57,328.04,328.69,341.97,353.93,351.92,350.82,348.69,344.09,348.22,344.59,341.60,343.48,344.34,348.21,361.52,371.44,382.27,381.83,380.47,388.59,377.42,390.84,384.52,371.86,357.53,365.45,365.96,353.93,351.34,336.49,337.94,344.09,350.65,341.49,341.97,342.21,336.58,337.05,340.34,325.00,325.69,330.57,332.78,342.77,347.36,390.66,390.45,393.23,387.08
2005-02-07 22:00:14.931000,L5,309.29,299.72,349.60,315.37,308.93,322.98,327.40,334.00,332.12,292.60,292.75,318.78,308.53,294.56,326.73,339.25,351.91,374.49,379.14,382.98,381.08,358.41,363.11,339.43,363.62,367.01,354.43,279.15,358.00,355.27,363.07,359.70,339.90,344.62,337.66,346.15,335.10,330.57,338.20,329.43,290.55,295.83,337.34,326.16,318.40,314.18,329.49,317.69,321.68,295.24,220.96,359.17
2005-02-23 22:00:31.200000,L5,283.89,259.45,301.95,294.70,265.19,270.73,258.28,156.70,,,275.08,280.07,289.45,272.98,265.57,234.18,287.09,333.86,349.34,354.08,355.79,313.12,324.04,309.27,327.17,349.55,334.94,203.99,279.63,337.67,330.44,239.44,281.49,291.61,290.16,292.68,265.21,235.43,291.57,293.01,298.16,303.75,294.33,305.19,295.84,313.78,304.92,269.70,263.58,283.45,345.58,345.65
2005-03-04 21:54:27.824000,L5,284.52,268.51,312.65,297.48,269.28,274.80,272.60,,,,273.25,277.44,288.15,273.59,268.00,232.49,295.75,337.94,347.89,355.06,357.15,303.08,328.77,314.35,339.16,355.43,269.23,210.49,339.75,343.23,330.84,326.22,305.64,288.52,288.24,285.37,283.09,238.59,298.23,299.88,305.43,303.94,302.42,304.43,300.17,309.54,301.96,281.92,303.58,330.24,353.78,353.46
2005-03-27 22:00:51.055000,L5,322.86,327.43,357.54,343.49,356.14,356.23,364.86,358.73,362.17,349.84,353.39,361.42,365.01,360.72,362.10,360.99,372.99,383.20,394.86,393.74,392.97,394.12,397.95,397.61,397.95,390.11,388.51,377.34,380.37,371.98,365.09,366.67,360.00,362.35,356.58,358.92,362.66,352.42,347.33,352.91,351.74,349.06,343.38,343.55,346.82,348.36,353.02,362.82,418.12,394.26,394.34,402.17
2005-04-05 21:54:42.889000,L5,317.23,324.73,380.30,345.97,320.37,373.61,378.34,368.13,363.60,354.83,350.31,362.49,365.83,362.90,375.69,371.58,372.17,377.99,381.86,388.57,398.00,406.63,405.28,403.92,394.86,394.40,385.95,380.66,375.21,381.48,368.75,367.56,352.93,358.85,356.33,355.18,348.62,348.95,350.54,340.79,338.81,347.95,338.41,340.71,347.23,351.96,357.75,371.63,437.87,387.92,400.18,392.89
2005-04-21 21:54:46.500000,L5,298.71,284.49,381.72,344.76,316.99,373.40,359.30,363.40,360.67,350.20,364.18,358.52,363.18,333.02,356.72,322.85,369.69,378.23,386.58,385.30,391.35,365.51,392.55,378.52,394.62,384.88,381.15,369.32,384.47,379.74,366.94,366.87,348.58,355.45,351.45,353.83,344.73,340.11,346.77,335.60,341.56,332.77,338.59,334.36,342.53,346.29,349.86,361.86,435.57,360.76,388.86,391.72
2005-05-23 21:55:00.408000,L5,,219.87,375.54,334.20,309.77,298.52,288.04,281.00,336.53,306.01,294.33,307.13,328.71,301.97,345.74,177.52,340.04,363.87,380.21,380.68,383.90,330.95,375.99,364.02,385.56,377.66,383.81,376.70,379.89,370.85,367.80,359.07,353.14,351.77,342.88,338.04,341.84,336.22,335.56,322.56,335.24,336.45,335.51,333.75,342.95,345.59,353.87,365.44,425.37,346.56,372.24,384.22
2005-05-30 22:01:15.222000,L5,,,,292.18,270.00,280.72,251.03,,,258.96,261.71,279.94,280.03,263.82,247.67,,,,,,,237.91,316.09,292.62,277.44,285.23,239.58,241.36,271.00,249.14,,,,,,,,,,,181.24,229.83,235.77,264.12,242.91,264.02,264.45,307.66,173.50,294.81,272.83,274.73
2005-06-08 21:55:08.756000,L5,260.26,245.35,327.97,331.84,307.75,301.38,280.57,268.69,328.49,306.76,282.87,311.10,324.21,323.14,312.76,,328.14,350.09,364.79,368.52,375.33,345.77,372.87,378.26,374.54,378.98,359.06,362.67,370.88,363.36,352.97,352.38,334.89,345.01,334.31,333.11,315.15,326.45,328.99,312.31,331.69,324.94,329.21,337.68,335.45,341.38,348.28,360.83,393.39,339.05,366.73,380.05
2005-06-15 22:01:22.260000,L5,,,,298.36,277.25,277.70,236.31,234.51,279.84,284.28,277.87,293.00,301.06,279.93,270.74,,,,,,,208.59,341.68,329.89,295.13,332.42,263.84,255.68,334.48,313.61,309.65,220.23,262.17,291.10,290.29,288.57,255.05,278.72,283.99,201.18,284.38,279.53,290.73,295.04,256.94,299.60,302.49,309.59,222.33,280.24,238.50,224.77
2005-06-24 21:55:13.674000,L5,,,318.72,333.51,310.66,297.72,280.68,262.57,311.84,312.97,287.46,314.33,308.55,289.11,320.47,,313.86,311.67,352.54,369.34,376.19,329.08,371.00,357.70,367.23,374.53,362.77,359.65,367.82,357.13,360.23,353.31,324.68,341.66,337.05,336.01,319.50,334.34,339.53,319.82,332.07,329.20,329.43,333.44,327.43,341.86,347.11,374.97,396.21,328.23,348.48,376.57
2005-07-01 22:01:25.987000,L5,,,318.32,337.36,309.12,301.99,279.87,273.49,319.50,314.76,314.18,313.76,327.39,307.23,320.42,213.66,329.40,314.58,368.03,373.67,377.20,307.42,375.66,367.21,355.90,376.77,370.28,362.94,367.27,358.95,355.93,355.47,349.74,348.84,345.60,331.99,340.78,336.27,330.90,306.54,328.48,323.33,329.97,328.95,335.11,342.03,344.00,358.41,392.85,341.74,363.16,376.58
2005-07-10 21:55:19.319000,L5,301.73,287.39,334.43,329.71,310.88,308.66,293.13,321.55,351.73,339.70,350.18,334.11,357.29,334.47,343.99,339.84,345.03,371.34,379.15,385.50,378.43,347.10,375.14,372.53,380.77,380.51,381.73,369.82,377.47,369.02,371.10,365.67,342.98,351.35,346.98,346.35,334.35,338.87,336.47,326.74,344.66,344.30,339.05,337.83,335.75,346.92,365.69,378.73,408.57,381.17,368.97,385.75
2005-08-27 21:55:43.837000,L5,305.76,288.76,334.62,328.88,314.34,314.16,342.55,345.26,340.96,320.45,339.46,344.13,333.44,306.60,341.14,313.11,349.50,362.59,362.87,369.62,372.10,360.45,368.58,361.13,372.55,376.19,372.19,362.67,371.82,368.04,358.80,357.25,333.46,335.65,333.86,327.17,328.36,321.99,323.41,323.87,328.55,329.41,327.87,332.01,335.18,336.72,345.19,350.32,386.98,363.18,380.90,375.68
2005-09-19 22:01:56.650000,L5,340.17,330.69,348.03,342.41,321.75,341.19,345.72,342.16,341.32,331.71,334.37,339.68,346.52,329.86,354.79,347.17,366.76,376.66,380.65,387.03,387.07,389.67,381.33,371.82,376.91,387.15,380.59,367.23,371.46,372.11,357.28,362.49,346.88,348.10,345.59,342.44,333.82,333.00,328.02,319.64,323.95,327.13,326.42,329.58,327.48,334.91,346.64,363.06,408.80,383.94,387.68,389.21
2005-09-28 21:55:44.137000,L5,361.29,341.32,355.45,357.11,362.32,416.00,355.79,351.57,356.40,348.62,351.36,359.33,344.24,333.69,328.13,333.20,348.57,359.36,363.80,382.79,379.89,392.15,372.81,370.30,380.25,381.85,379.98,380.18,358.37,355.63,367.99,349.72,232.84,222.59,318.10,355.36,340.89,325.58,320.31,260.66,270.11,200.24,291.79,283.19,334.81,356.08,345.03,332.23,409.55,390.45,368.40,416.01
2005-10-05 22:01:53.080000,L5,317.57,315.34,337.90,332.45,323.75,340.21,340.35,345.52,348.71,347.53,356.46,355.68,357.80,347.73,350.82,352.04,358.03,367.99,373.22,376.38,379.20,381.33,378.99,378.31,384.81,383.34,379.97,368.82,376.05,371.02,366.05,359.96,353.92,352.02,346.91,338.93,336.42,338.78,336.70,332.99,336.19,334.48,334.50,330.70,333.95,339.38,349.72,359.45,406.47,383.44,386.55,384.15
2005-11-22 22:02:22.550000,L5,336.04,326.51,341.44,340.68,341.81,357.76,361.52,378.60,377.61,385.12,390.31,387.66,380.42,380.59,387.34,384.74,370.64,378.16,381.70,390.01,399.06,398.13,400.04,401.02,408.43,410.90,429.74,429.40,403.87,393.55,388.01,382.74,359.28,363.85,360.34,362.65,347.34,343.52,349.80,360.99,374.02,363.15,363.59,359.99,359.70,370.61,382.34,386.95,414.77,400.57,394.39,393.51
2006-01-25 22:03:52.972000,L5,291.00,270.56,311.33,292.84,270.38,276.49,261.07,183.18,295.49,259.48,269.97,278.62,286.25,271.60,269.67,288.92,302.43,343.58,353.26,356.59,354.19,326.86,332.27,318.26,327.74,346.33,208.37,,321.65,150.44,182.60,231.22,287.01,284.37,292.34,295.90,273.33,250.57,287.23,287.30,297.34,296.29,277.44,285.03,274.25,298.95,299.63,299.77,341.77,351.55,350.93,353.51
2006-02-19 21:58:15.515000,L5,289.31,277.51,310.68,301.41,271.68,277.86,268.57,182.00,302.36,261.40,259.66,276.00,284.57,272.32,263.54,224.81,301.83,335.90,344.51,345.31,348.64,303.93,178.86,211.04,331.43,348.16,336.97,,334.79,342.45,331.41,328.83,307.11,295.65,297.34,293.15,269.70,253.27,289.46,285.54,296.29,298.57,293.51,299.52,292.73,307.90,302.86,303.67,341.72,348.86,351.06,350.21
2006-02-26 22:04:34.983000,L5,307.73,293.19,385.84,327.89,308.02,329.62,347.24,342.13,347.56,315.37,338.22,340.43,328.00,313.51,333.30,324.14,348.80,365.06,368.08,372.12,374.67,361.24,365.58,362.87,380.23,386.93,375.13,338.13,374.09,372.90,357.55,353.57,339.12,334.73,335.75,331.61,328.21,327.99,328.51,326.62,328.58,332.72,330.95,333.53,332.63,337.15,340.43,345.81,419.82,374.55,378.63,371.18
2006-05-17 22:05:57.691000,L5,286.36,263.95,331.77,332.58,310.84,296.60,287.95,330.58,350.86,330.28,305.00,344.04,344.26,300.60,336.22,212.71,352.55,368.34,375.85,378.69,384.64,360.51,374.73,365.00,377.17,377.12,371.24,360.18,371.24,362.80,363.69,359.86,343.25,345.16,343.12,337.71,332.31,320.68,326.02,319.55,328.79,330.37,332.43,330.47,335.22,340.03,350.30,362.81,392.64,340.51,377.18,380.80
2006-06-27 22:00:24.118000,L5,,,312.18,331.82,308.26,288.03,281.15,256.40,313.84,295.69,280.89,303.09,310.68,290.76,311.85,195.90,332.16,304.92,265.22,225.95,376.89,228.00,372.92,356.16,377.08,378.77,372.91,374.13,375.74,370.16,370.88,359.67,295.91,351.87,341.18,329.99,315.15,316.60,330.77,320.61,333.29,331.66,330.14,337.77,335.18,346.71,342.57,382.61,395.38,328.27,352.91,375.76
2006-09-06 22:07:31.437000,L5,315.07,297.97,352.46,352.10,332.90,315.06,310.02,250.07,324.11,306.80,295.89,311.06,310.81,308.54,319.09,310.49,348.00,346.14,373.16,365.17,369.33,232.53,351.99,348.92,352.38,366.56,364.99,244.00,343.93,361.80,355.39,358.69,342.35,337.17,335.01,332.24,323.65,316.98,333.97,310.98,310.90,316.53,318.92,322.56,314.95,325.12,336.36,351.12,386.39,347.38,387.95,379.45
2006-09-22 22:07:42.773000,L5,,,,291.39,266.36,262.08,215.69,,,,,,,,,,,,,,,,,,,,,,,,,,260.20,281.15,295.47,295.39,268.09,275.66,273.41,261.22,273.04,279.70,258.73,282.69,251.27,299.00,292.99,320.23,241.60,310.56,287.16,346.14
2006-10-08 22:07:52.968000,L5,322.46,319.22,371.80,343.50,345.94,366.35,361.92,364.87,365.49,372.14,372.28,372.21,355.95,356.14,360.87,351.47,365.74,369.24,369.24,372.42,394.74,390.36,408.45,401.23,391.96,394.46,395.58,387.50,383.82,367.59,363.55,356.07,346.70,342.86,339.22,335.58,348.84,349.38,344.85,347.73,355.46,350.43,352.11,350.05,340.92,336.56,344.34,357.21,404.58,380.13,380.02,387.62
2006-11-02 22:01:56.430000,L5,350.17,363.41,393.02,345.80,351.57,371.75,376.41,377.37,383.22,382.89,385.32,393.46,384.64,388.33,388.98,385.42,381.54,388.93,396.69,404.78,402.79,391.19,390.69,395.31,392.37,399.41,395.17,385.38,382.01,390.48,386.02,381.03,380.18,383.21,364.20,370.75,362.61,355.32,349.71,348.88,345.19,352.60,353.46,351.22,349.34,358.22,370.95,384.23,447.40,403.26,400.22,398.20
2006-12-11 22:08:27.926000,L5,333.66,328.66,347.12,337.77,356.11,364.29,368.63,345.34,355.36,351.13,353.44,367.15,368.89,361.40,359.60,363.84,379.72,396.86,395.92,394.19,395.51,401.89,400.16,400.52,403.57,390.74,394.63,368.19,372.63,369.48,363.91,358.58,350.52,349.94,364.21,375.32,355.32,359.75,356.22,341.38,347.36,349.14,352.79,340.20,333.53,340.30,346.54,359.63,406.36,391.46,397.63,395.31
2007-01-05 22:02:28.201000,L5,334.15,329.74,357.27,351.45,342.80,371.01,368.61,365.61,374.12,360.57,367.89,374.33,381.12,370.41,365.97,358.92,362.68,373.16,380.67,383.19,386.45,383.78,391.35,397.73,398.49,394.85,396.65,386.69,390.78,379.90,366.21,359.98,354.01,349.67,352.00,347.60,341.47,335.55,344.46,351.54,347.32,351.14,345.59,350.51,349.17,344.17,348.53,361.00,418.41,393.66,389.33,386.31
2007-01-21 22:02:33.422000,L5,362.81,358.10,378.27,364.18,370.81,464.12,394.77,393.20,396.19,392.18,390.26,399.60,405.09,407.10,409.75,403.24,415.68,452.20,407.00,443.03,456.02,445.67,460.25,430.19,411.85,408.48,423.25,409.85,406.91,414.76,403.50,401.78,392.87,415.35,383.52,403.56,376.81,378.60,371.62,364.84,358.69,364.04,374.41,374.51,372.16,375.45,380.53,404.69,462.11,415.01,410.27,399.46
2007-09-09 22:06:57.074000,L5,,,175.31,315.18,298.61,247.37,172.96,190.92,216.36,182.44,151.89,283.95,292.17,268.08,258.98,,,244.72,223.64,303.62,,304.59,290.40,300.43,285.68,153.47,,211.18,351.50,347.81,340.10,331.00,304.15,308.83,312.07,300.71,282.58,268.91,284.30,273.14,,255.12,278.74,309.27,294.66,309.26,310.38,325.02,357.97,348.06,353.03,354.78
2008-02-16 22:04:21.599000,L5,282.21,249.61,298.47,292.21,276.56,292.47,283.90,307.23,314.80,266.36,281.71,292.09,296.57,283.40,295.96,305.99,321.70,337.93,348.76,350.63,351.94,324.92,328.87,322.80,342.24,355.02,341.77,242.64,349.76,345.68,336.38,333.55,307.59,307.89,309.04,293.80,285.60,284.98,294.84,292.69,299.13,302.99,303.65,304.47,303.31,314.96,315.46,310.69,356.49,353.56,353.75,351.98
2008-02-25 21:58:00.859000,L5,276.01,250.22,296.79,290.23,268.74,282.52,274.49,,,,268.50,279.45,286.78,271.54,267.99,224.61,244.04,333.27,344.88,349.78,341.32,315.93,325.19,312.19,322.50,345.72,334.11,241.43,333.34,341.94,332.84,324.23,303.52,271.84,,,265.59,255.25,285.72,277.50,298.44,297.85,297.01,300.42,256.60,309.43,292.33,304.25,348.22,346.41,356.55,353.00
2008-10-29 21:57:24.173000,L5,325.53,322.13,347.41,346.13,338.83,352.65,355.24,363.23,365.01,360.29,361.11,361.81,356.94,346.55,358.97,351.58,357.27,371.85,383.05,385.84,386.86,380.42,393.97,382.69,394.59,389.94,384.77,366.99,373.96,372.95,358.72,362.54,353.58,344.23,334.35,329.12,331.52,344.43,337.18,339.43,344.59,346.67,343.23,344.34,342.08,334.44,336.66,348.77,409.46,378.62,373.22,368.55
2008-12-25 21:52:09.965000,L5,288.58,269.06,314.22,301.96,271.86,265.39,250.45,,,,255.37,278.27,289.90,266.33,242.26,201.94,228.78,238.10,348.17,359.66,356.10,318.92,309.67,319.81,331.91,357.41,347.62,246.02,283.80,343.49,330.86,331.13,301.21,294.44,286.21,284.89,274.56,261.49,285.07,302.61,308.84,313.13,290.53,262.18,302.46,312.45,304.62,296.49,347.83,351.65,358.72,361.79
2010-01-13 21:58:24.995000,L5,272.06,245.87,300.98,282.48,244.45,,,,,,245.40,262.61,278.61,255.74,233.90,186.96,221.14,202.62,347.50,355.11,268.07,305.81,193.30,306.22,322.80,342.89,317.97,211.84,246.69,324.75,319.71,232.61,268.72,252.50,263.41,274.65,258.64,217.94,271.95,283.42,286.70,295.69,230.28,222.95,236.75,284.83,237.88,263.19,298.30,340.72,356.64,292.17
2010-01-29 21:58:29.033000,L5,277.72,257.70,307.62,293.55,263.93,,,,,,253.81,273.09,285.63,262.41,246.86,196.23,225.33,216.57,344.34,351.17,348.88,307.18,193.51,317.21,333.42,351.52,339.66,243.63,278.89,336.28,335.40,325.47,285.98,264.74,275.84,278.54,261.16,238.83,264.77,265.36,293.40,305.07,277.95,242.30,250.79,308.82,269.06,287.70,328.13,347.76,356.85,357.60
2010-10-19 22:03:43.463000,L5,,,,,,177.80,244.54,313.57,312.56,263.71,,,,,,,,,,,,244.63,243.09,310.49,307.16,271.05,256.65,250.55,289.59,323.28,326.31,223.74,272.01,283.58,298.83,283.59,249.01,238.23,228.09,148.70,,,,,,223.90,284.94,329.34,366.18,356.48,352.62,349.55
2010-12-22 22:03:41.192000,L5,385.95,400.20,405.43,391.88,398.08,410.84,393.24,397.23,398.26,397.66,402.92,407.10,404.45,402.88,413.64,419.94,426.08,430.15,427.52,429.44,428.97,436.21,434.02,429.38,415.76,404.63,406.31,417.00,408.91,400.64,409.50,414.79,407.99,402.51,405.92,395.69,396.20,394.03,386.65,379.68,376.67,374.90,375.57,376.48,375.67,388.82,395.02,428.69,464.52,421.75,424.82,428.64
2011-02-17 21:57:36.728000,L5,304.31,287.31,341.32,323.83,311.86,329.62,335.76,345.27,342.53,290.41,290.52,324.07,309.54,292.65,286.57,318.36,331.78,367.52,370.10,375.72,381.27,354.29,358.11,353.60,377.08,384.72,369.39,279.55,371.72,365.75,357.76,355.14,336.17,335.24,330.69,335.05,329.78,329.30,328.12,324.81,328.19,330.98,328.52,333.05,327.26,329.08,340.00,338.23,370.35,379.78,376.82,381.73
2011-03-12 22:03:43.133000,L5,,,,291.16,271.43,273.20,252.46,,,,,267.29,279.03,265.20,,,,,,,162.05,274.22,181.53,303.89,313.54,343.26,274.17,231.68,271.45,328.00,228.34,238.18,278.08,259.32,272.46,276.53,258.49,247.88,261.81,240.06,286.24,292.30,245.64,258.14,240.81,293.10,269.29,294.08,313.86,312.88,302.40,345.23
2011-09-13 21:56:09.668000,L5,304.10,296.30,344.63,329.48,315.53,342.68,351.58,353.58,351.50,335.05,353.93,358.93,350.30,349.41,345.94,345.11,353.74,368.33,372.43,375.71,378.02,364.29,370.99,372.09,381.39,385.55,372.03,369.54,374.55,368.13,366.66,351.53,339.10,339.33,335.09,339.46,333.59,328.28,331.77,336.68,334.14,338.14,337.03,338.44,342.57,346.97,343.11,347.97,399.10,366.73,380.78,377.78
2013-05-29 22:09:41.256000,L8,,225.89,236.36,311.53,302.81,287.63,274.72,275.61,309.61,300.63,269.60,291.48,295.93,284.54,247.41,211.31,319.97,294.71,347.33,349.93,351.14,303.67,347.85,330.70,337.01,352.55,330.96,294.86,344.12,332.81,334.93,329.79,304.91,324.21,328.49,297.96,310.47,306.59,304.70,311.11,304.28,301.36,315.08,305.87,312.75,309.67,323.16,333.76,356.55,365.55,374.41,350.58
2013-06-05 22:15:51.038000,L8,268.23,228.71,323.95,323.06,309.66,333.51,294.98,312.73,310.21,299.83,274.60,292.63,289.09,270.08,246.93,170.24,202.82,288.68,325.17,333.44,333.34,275.65,330.62,315.78,330.33,340.70,319.38,261.21,325.11,321.26,321.93,319.27,301.78,320.34,344.09,338.75,328.52,329.59,335.48,343.36,348.36,342.23,340.18,331.63,335.80,344.01,347.89,382.08,432.93,371.92,386.44,383.81
2013-06-30 22:09:35.948000,L8,337.12,305.13,379.33,330.82,317.51,320.67,321.52,322.01,363.16,388.05,393.92,383.81,380.26,384.64,391.94,385.20,387.45,381.52,380.30,384.72,412.98,429.96,414.89,419.54,417.89,401.58,397.39,400.20,386.01,385.24,376.60,373.47,367.26,368.82,367.91,369.94,345.39,346.59,358.23,357.90,356.10,365.90,355.64,358.56,362.53,360.55,363.62,394.44,399.54,372.55,376.73,383.90
2013-07-07 22:15:47.998000,L8,,,322.98,320.83,306.34,293.18,279.92,277.42,303.24,302.25,275.06,298.35,305.23,296.80,323.47,186.65,329.36,297.30,351.72,353.23,358.13,320.64,382.34,336.29,333.53,365.38,378.05,376.02,350.32,339.18,365.03,338.69,305.55,340.76,329.40,326.55,293.80,315.65,323.60,325.40,321.96,319.92,318.01,320.10,321.85,329.53,335.79,379.59,390.69,325.03,372.34,362.99
2013-07-23 22:15:46.703000,L8,298.41,289.08,337.26,316.43,315.14,327.18,297.27,308.24,308.53,305.56,291.37,301.24,286.00,269.88,361.49,370.64,324.49,341.50,354.23,348.41,352.31,326.68,346.79,393.06,358.02,347.70,369.88,348.68,334.52,341.69,330.59,328.49,319.28,321.68,311.39,295.49,336.08,316.90,345.37,311.10,308.48,307.58,304.43,315.78,338.76,322.75,331.00,383.49,429.44,373.99,387.92,375.47
2013-09-02 22:09:40.433000,L8,288.90,281.10,356.19,315.75,301.23,286.42,300.06,312.82,310.71,298.83,281.71,290.39,277.53,296.67,249.76,296.05,315.97,340.20,344.57,346.52,346.52,326.17,335.29,328.38,343.78,348.63,334.54,327.21,338.63,333.64,328.99,323.46,306.73,308.41,298.64,299.04,290.27,291.08,290.33,287.04,295.88,296.06,296.73,303.52,301.59,318.28,322.49,347.24,344.29,353.97,344.77,351.69
2013-09-25 22:15:41.016000,L8,,,249.37,293.88,286.06,272.63,264.61,,,,,,263.08,268.81,226.05,181.04,,286.17,265.63,322.02,318.75,304.37,311.36,311.55,297.56,325.42,262.47,226.55,282.10,310.32,309.34,299.61,273.72,280.08,,,,247.59,262.52,263.01,273.98,272.80,270.18,274.64,267.78,278.57,284.80,285.10,336.02,285.54,326.67,328.65
