dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2004-07-23 21:48:33.165000,L5,,,,,,,,,246.31,263.87,263.87,255.98,255.65,256.33,244.71,,,,,,,,,171.05,258.31,257.32,195.26,228.72,234.60,255.65,264.45,278.29,281.40,290.01,264.27,208.62,264.43,255.07,205.70,,269.90,262.59,257.33,259.86,255.78,245.97,247.61,251.84,252.27,255.66,254.54,249.06,253.55,207.93,,,,,,,,,,,,231.85,244.32,245.95,242.08,243.31,249.29,244.52,234.70,239.81,241.04,235.60,236.57,231.02,231.62,236.83,236.82,233.32,226.49,221.81,237.51,250.29,238.13,253.30,254.11,249.90,250.93,246.62,245.35,240.69,240.90,244.94,238.96,254.59,194.71,250.29,239.03,247.07,255.86,263.12,268.37,270.72,251.89,262.33,253.92,245.87,242.95,246.44
2004-08-08 21:48:50.888000,L5,523.30,269.87,240.60,171.81,234.36,242.14,261.60,265.17,263.82,281.30,275.75,269.86,269.03,269.02,270.87,279.81,273.46,282.99,279.61,294.50,303.91,306.98,302.21,310.67,298.60,295.59,227.99,242.74,255.02,274.64,281.67,297.10,302.61,302.55,296.38,297.80,283.19,270.47,240.18,269.62,292.37,243.87,192.42,217.50,246.35,252.06,262.09,269.83,262.71,259.92,271.10,259.20,256.64,252.84,,,,,176.61,249.65,253.91,259.58,259.15,250.54,259.03,256.30,263.27,262.39,259.67,260.82,256.53,254.44,250.05,251.93,251.77,248.64,253.03,249.39,253.56,256.92,258.71,253.68,246.92,248.14,258.85,270.76,204.93,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-24 21:49:18.016000,L5,500.24,278.43,254.00,252.06,248.18,245.05,262.54,264.34,267.89,282.29,276.32,274.76,276.76,275.73,287.02,293.85,290.61,297.21,298.44,306.23,313.33,315.55,311.98,313.28,307.36,308.62,244.19,257.27,264.33,281.33,291.07,307.00,316.87,315.48,307.64,300.75,286.19,270.88,245.67,283.82,300.49,291.84,282.36,290.98,288.09,281.12,280.23,281.29,278.78,284.06,285.91,282.06,273.88,277.77,275.52,267.36,267.47,268.46,268.75,273.90,282.80,284.58,268.06,275.04,287.97,269.22,272.45,262.54,266.63,279.11,270.33,257.92,252.70,265.34,262.36,252.64,254.20,254.27,253.21,258.19,260.48,252.88,242.88,243.03,253.86,261.16,262.35,263.68,261.90,262.12,265.87,197.39,197.55,201.23,238.11,247.00,252.42,274.63,281.46,277.09,272.78,268.30,274.74,284.20,296.04,288.04,278.10,284.88,273.43,269.32,264.47,265.91
2004-09-02 21:43:21.489000,L5,473.97,291.02,268.19,268.56,259.86,265.68,276.77,280.41,280.56,290.23,289.79,286.09,285.97,288.46,295.95,297.10,300.37,300.77,300.69,302.94,306.53,307.60,305.00,308.51,300.89,307.71,264.14,258.14,270.45,285.41,290.87,305.67,312.44,312.87,303.73,296.27,287.98,279.69,252.88,282.63,306.30,299.31,293.93,295.65,293.09,287.59,281.75,285.25,282.87,291.57,293.76,293.58,283.10,283.17,287.65,535.74,,,,,400.76,438.70,297.63,378.03,291.81,322.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.42,287.24,290.37,289.18,322.13,296.59,281.03,294.49,285.04,278.60,273.81,275.46
2004-09-18 21:43:46.845000,L5,,382.69,312.79,274.45,281.38,323.44,295.25,282.02,274.96,282.91,286.09,283.45,278.42,284.32,288.52,292.67,293.41,298.31,299.13,300.50,304.78,310.35,310.12,312.05,309.07,306.51,269.73,259.41,266.59,282.82,291.08,308.18,313.92,317.22,308.68,304.75,288.15,275.79,254.06,279.88,301.27,293.26,292.70,293.68,290.31,285.55,281.09,285.08,280.64,285.23,285.21,278.32,276.71,278.68,281.23,270.45,271.12,269.72,270.46,265.53,270.45,535.42,522.67,454.06,356.58,301.40,205.51,210.66,208.94,216.25,,,,207.65,225.17,233.52,263.31,262.45,258.95,261.48,265.68,252.42,242.41,,,,,,,,,,276.21,268.26,255.66,226.71,241.15,,,,,,,,,,222.61,213.65,249.77,264.91,272.28,264.85
2004-09-25 21:50:07.312000,L5,462.79,287.59,263.23,263.49,255.44,260.77,274.62,273.68,276.13,286.83,281.51,279.78,280.52,281.26,285.95,293.71,302.27,310.78,310.36,308.32,316.86,321.04,317.21,322.52,311.33,311.61,272.55,255.31,263.68,281.45,290.06,306.29,320.07,320.65,311.27,308.61,300.53,287.48,260.69,281.07,303.92,296.06,291.53,293.99,291.96,283.41,277.97,285.47,285.61,289.74,290.36,287.47,285.94,281.39,287.44,282.23,272.51,272.66,277.08,268.50,266.90,266.16,265.97,263.62,270.80,270.90,274.77,273.60,275.34,266.19,265.57,265.93,259.54,257.74,258.08,261.12,262.66,263.87,263.24,266.11,268.80,263.91,256.88,256.53,267.69,282.68,276.77,278.56,277.98,273.28,274.46,274.41,273.76,270.13,274.21,270.53,271.87,286.91,291.11,290.60,292.29,288.01,296.53,307.96,311.15,307.30,295.40,297.87,284.02,279.15,276.23,275.22
2004-10-20 21:44:28.706000,L5,437.58,354.02,340.49,335.00,335.93,329.80,327.34,325.88,331.11,336.18,332.65,333.32,333.33,335.04,332.98,332.21,341.77,347.64,347.91,347.41,340.25,332.26,330.87,329.22,325.26,324.29,322.67,321.22,323.67,337.83,334.39,342.88,334.83,333.14,334.28,335.02,317.30,317.13,329.46,336.95,340.80,333.62,337.49,350.24,341.33,348.63,340.66,350.63,347.88,340.87,338.86,336.61,331.63,323.06,322.58,319.47,321.90,324.11,317.55,313.96,318.30,327.85,317.03,316.71,322.67,317.62,319.19,322.64,311.57,298.27,300.00,300.06,294.31,300.21,300.66,305.02,302.63,305.04,309.60,307.55,313.16,319.86,305.80,308.84,321.06,312.12,308.97,317.83,316.98,312.63,311.12,308.69,302.09,309.06,304.34,307.56,316.36,319.69,325.68,325.13,325.71,326.90,330.89,337.83,348.93,355.59,342.17,337.64,332.44,325.35,321.23,314.32
2004-10-27 21:50:47.740000,L5,445.21,345.18,343.65,346.85,353.62,356.03,350.82,345.11,345.44,338.74,337.04,333.92,331.06,334.66,333.51,334.30,350.77,354.81,348.77,351.24,358.45,354.30,351.89,345.57,336.89,325.02,334.15,332.18,324.88,328.33,340.53,359.07,351.47,348.18,345.87,346.56,347.64,344.64,343.37,348.72,343.93,346.08,354.15,341.32,335.18,329.14,331.03,333.08,347.99,349.29,342.94,345.84,341.26,338.72,325.35,324.62,318.45,323.80,317.06,313.18,313.60,312.80,306.71,318.20,322.83,329.05,330.68,321.17,320.42,314.59,306.23,305.15,297.61,292.92,300.81,301.87,295.69,299.32,308.56,303.52,318.58,315.41,317.58,323.35,315.67,314.91,313.59,320.18,308.43,308.19,309.32,306.23,304.79,302.78,301.53,301.83,312.14,321.01,325.67,325.74,331.95,329.89,330.53,342.33,351.54,355.44,343.65,334.54,327.69,327.57,326.16,319.17
2005-01-15 21:52:09.437000,L5,442.84,318.87,298.41,295.01,291.13,291.10,298.57,313.49,312.07,318.24,321.80,319.67,311.47,312.03,301.26,298.89,305.84,306.98,307.90,308.64,308.25,325.69,328.20,328.54,323.74,325.60,317.51,309.95,316.90,298.87,304.16,312.19,311.84,309.23,304.83,302.41,295.49,308.72,308.16,313.48,326.68,326.98,327.79,323.19,319.66,308.03,293.20,293.04,297.24,296.56,300.35,300.03,294.94,307.88,313.00,312.83,311.49,311.94,309.20,306.45,308.67,291.11,280.68,279.83,283.43,285.66,291.79,283.22,280.01,287.36,293.78,290.82,293.33,294.21,293.72,289.36,291.15,293.74,288.55,279.78,287.65,291.68,286.82,286.26,295.80,293.49,305.79,312.71,310.14,311.48,302.09,302.96,300.29,300.50,303.69,288.95,289.97,294.88,296.66,301.56,300.38,305.45,313.42,333.31,343.58,351.69,332.61,329.73,323.08,324.88,316.49,319.00
2005-01-24 21:46:06.161000,L5,498.78,247.12,216.59,,189.17,189.31,210.83,240.89,234.35,264.58,268.02,260.51,262.17,259.34,253.07,269.33,212.84,,,,207.63,257.76,251.45,190.69,261.41,272.87,203.66,233.89,241.87,265.29,274.14,249.78,273.73,285.18,264.12,212.51,259.54,245.38,215.24,207.19,268.43,278.92,271.91,280.10,275.53,269.98,267.91,269.69,269.07,263.27,261.70,257.16,256.19,257.42,,,,,243.15,247.23,250.27,243.92,250.78,245.50,,226.37,247.09,244.69,244.11,246.02,243.45,238.95,236.00,240.32,246.80,243.59,249.07,246.01,245.40,251.85,251.21,244.06,229.28,225.57,239.55,248.72,241.82,247.06,242.45,244.71,248.78,254.14,256.47,251.63,249.51,253.99,254.15,262.75,264.23,259.84,256.90,259.69,260.72,274.00,277.95,277.93,266.69,263.18,262.77,262.87,253.66,232.66
2005-02-09 21:46:19.482000,L5,473.40,268.65,240.74,239.44,228.75,244.10,259.82,265.43,274.54,287.94,288.81,282.43,281.98,284.05,285.06,281.27,271.40,282.55,206.94,226.97,238.67,,284.09,305.04,294.20,300.32,264.40,256.81,265.22,281.39,280.16,291.13,293.84,293.17,286.34,294.62,288.97,262.86,248.00,284.37,303.95,298.92,299.16,303.02,299.60,291.62,289.64,271.58,269.14,264.60,266.23,282.15,268.73,,,,,271.25,273.53,261.67,233.52,265.11,268.91,257.24,249.02,241.85,,,,,253.96,250.98,262.73,262.91,263.30,261.20,264.44,264.91,268.41,270.97,267.29,254.44,246.14,245.03,260.15,263.63,260.61,259.54,262.56,275.93,274.86,271.47,272.30,269.67,267.89,272.37,272.00,264.74,263.43,275.87,273.06,276.98,283.84,291.38,298.88,299.28,298.88,297.44,286.42,282.64,274.29,274.54
2005-02-16 21:52:37.927000,L5,468.09,266.04,242.09,240.21,227.60,250.09,266.64,272.91,277.03,292.19,295.32,281.09,283.76,283.32,282.54,297.19,250.58,280.03,,,,,308.33,321.67,315.84,312.43,250.14,248.88,291.54,299.07,282.72,296.90,264.40,281.99,268.00,268.61,279.41,257.48,224.05,263.13,286.28,282.21,276.29,285.69,278.35,263.43,266.15,266.73,275.83,277.32,279.26,274.14,280.91,282.12,278.62,276.68,271.05,277.14,271.79,266.76,265.56,258.52,261.22,254.07,258.56,260.18,262.81,263.96,266.89,266.16,269.20,266.69,261.76,262.69,265.34,262.86,264.86,261.08,257.44,258.28,258.53,253.46,245.88,245.51,259.05,272.72,273.92,272.86,273.41,273.66,275.25,270.05,272.88,267.97,257.62,257.59,257.92,265.15,266.19,275.74,273.24,276.81,290.47,301.05,303.81,305.73,297.47,293.83,215.66,242.59,257.78,265.33
2005-02-25 21:46:35.721000,L5,503.78,237.14,218.33,,187.68,196.88,195.72,242.32,208.98,251.11,262.71,253.35,255.52,246.67,235.61,256.60,213.22,237.40,,,170.82,201.77,248.46,192.34,247.16,247.12,201.40,226.06,227.42,256.27,263.03,219.73,269.45,276.46,259.79,222.67,256.78,243.95,212.00,199.73,269.95,273.41,266.25,273.68,268.24,259.27,261.09,260.38,264.00,262.23,266.49,259.39,257.35,255.59,,,,,,236.00,236.92,232.91,241.60,234.35,,195.48,250.15,247.86,246.88,243.73,245.60,239.87,236.77,240.56,240.70,237.01,239.74,238.57,237.64,243.85,244.61,239.24,230.55,230.04,242.41,250.05,245.43,246.73,246.62,246.42,248.13,244.40,244.61,238.30,239.36,240.06,238.43,248.88,248.67,254.83,254.37,260.50,266.28,274.92,279.74,284.45,267.27,266.07,255.93,253.94,242.00,
2005-03-04 21:52:52.217000,L5,478.18,283.92,247.76,248.87,241.77,248.72,267.23,270.40,267.65,288.56,288.03,284.03,284.41,280.71,289.50,294.23,292.90,292.92,297.06,300.95,304.47,313.79,305.44,315.00,313.05,310.88,267.42,256.77,266.01,285.03,291.94,310.59,300.23,308.93,298.63,303.09,289.03,274.44,247.39,286.55,307.87,300.77,302.50,298.85,298.03,297.23,290.87,290.47,293.21,289.29,290.84,281.82,283.30,288.07,276.07,275.08,275.26,278.10,277.56,271.85,278.22,282.26,270.95,272.55,274.05,272.47,275.40,278.10,274.27,272.03,273.67,267.51,237.19,244.26,266.64,264.84,266.99,269.43,275.85,269.67,272.92,266.92,255.63,259.69,272.57,278.64,277.06,275.07,275.60,274.34,277.32,276.24,275.95,271.34,271.93,274.30,273.94,274.22,281.43,290.44,285.87,287.31,297.45,306.24,309.18,313.28,299.74,297.28,288.31,281.82,271.24,269.31
2005-03-13 21:46:47.612000,L5,,,,,,,,,,,436.87,436.16,431.93,377.04,480.44,420.98,523.77,299.13,301.32,294.88,293.15,301.81,298.19,299.77,300.46,297.10,285.05,266.79,276.86,285.02,294.21,302.57,298.28,458.08,389.55,371.82,408.20,483.92,282.00,292.38,299.64,298.11,308.05,438.76,492.36,473.07,504.46,413.97,376.09,343.85,358.77,545.12,410.71,373.26,286.10,309.03,281.38,275.31,279.62,275.61,272.31,273.36,277.60,268.03,268.86,270.27,263.40,264.53,260.40,261.42,263.85,256.49,260.56,265.23,261.70,259.06,258.05,260.28,255.02,257.88,232.08,238.46,246.18,,,,,,,,,,,,,,,,,,266.53,210.55,237.38,274.07,279.86,300.48,296.81,295.64,289.26,280.73,269.96,269.39
2005-03-29 21:46:54.602000,L5,369.82,255.68,222.34,,,,,,,262.33,266.49,259.36,261.99,228.08,,,,262.12,258.32,282.51,282.26,286.41,272.70,280.88,280.96,290.70,227.70,245.13,260.09,273.95,282.95,291.68,294.06,290.13,276.97,280.76,275.50,257.43,231.10,275.12,289.73,289.08,288.22,290.85,288.17,280.07,277.56,276.34,278.91,276.30,276.71,272.79,272.05,270.81,261.36,269.74,246.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.86,279.29,265.96,273.76,274.34,274.69,262.53,262.05
2005-04-21 21:53:10.893000,L5,492.14,281.06,252.48,250.92,239.11,246.97,268.41,268.55,273.79,284.72,280.95,292.25,287.68,291.05,295.64,295.32,297.53,301.72,297.20,291.62,304.39,311.03,304.67,305.44,300.15,308.32,242.05,251.86,265.12,281.95,291.48,306.90,315.19,308.40,299.33,302.66,288.25,269.35,237.90,283.48,303.58,291.76,294.31,295.84,295.03,285.71,281.91,287.02,286.90,287.00,284.71,276.70,276.91,277.16,277.64,275.19,264.63,266.66,270.89,268.17,271.07,268.54,272.00,264.70,269.30,270.23,267.22,269.61,265.94,264.17,264.57,264.86,257.32,260.23,259.09,267.22,266.85,261.59,265.94,270.12,270.27,261.98,256.93,256.80,268.43,273.74,274.10,271.21,275.01,273.32,271.15,268.15,272.48,266.76,268.68,270.61,272.85,274.49,276.54,286.15,285.14,282.44,289.40,300.29,304.28,309.01,295.89,290.14,278.71,279.52,277.75,271.59
2005-04-30 21:47:03.060000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,192.32,231.53,239.08,254.89,261.02,,,,,,,,,,,,,,198.50,242.98,247.32,189.85,249.26,246.88,255.27,238.95,206.82,247.17,,,,,,,,,,,,182.79,247.16,241.70,239.96,239.85,246.68,245.43,241.42,249.79,246.08,240.86,244.74,244.94,244.14,245.95,244.48,235.74,230.56,229.94,232.21,246.65,203.49,190.92,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-01 21:47:18.718000,L5,,,,,,,,,248.89,260.32,260.01,258.70,256.17,256.18,242.27,249.57,,,,,,,,,259.41,259.66,203.25,228.57,238.71,256.07,270.76,282.68,282.44,283.06,266.97,205.73,261.74,246.13,192.94,,268.84,263.85,261.84,265.80,266.58,254.54,253.49,252.87,257.92,259.67,264.09,257.77,255.14,251.97,,,,,,241.68,243.96,239.93,227.18,223.45,,239.63,247.48,246.57,245.17,242.84,247.04,239.92,235.98,238.49,235.31,235.52,240.05,234.73,234.02,240.50,239.87,234.27,226.91,208.01,202.34,233.55,240.15,247.65,244.84,242.81,246.71,241.78,240.95,236.67,237.66,242.84,236.18,239.78,223.12,188.98,240.72,255.36,242.57,267.76,274.27,276.29,259.42,252.73,251.08,254.81,248.02,248.10
2005-06-08 21:53:33.007000,L5,,,,,,,,,246.80,265.85,264.51,255.09,255.19,256.21,238.51,259.76,,,,,,,,,259.11,247.03,199.63,185.83,169.65,171.32,204.34,259.31,280.24,260.96,209.50,207.39,265.43,252.35,192.72,,268.48,265.60,263.05,266.23,264.59,255.48,254.86,250.24,257.61,262.90,271.05,260.81,258.49,203.56,,,,,,,244.99,216.08,231.70,217.94,,233.57,251.28,251.20,247.01,247.25,250.50,243.87,236.64,240.99,235.74,234.83,238.59,233.86,239.00,243.96,239.26,236.73,226.65,228.71,233.60,250.94,235.98,247.53,248.35,248.89,251.66,241.04,242.20,238.25,241.19,243.02,236.60,245.21,203.02,221.04,242.33,246.85,256.25,276.10,240.62,277.94,261.79,257.00,254.98,252.73,249.02,244.80
2005-07-19 21:47:39.248000,L5,342.68,,,,,,,,245.48,267.82,263.02,257.67,257.43,257.12,234.82,236.16,,,,,,227.50,267.80,256.87,254.78,257.31,199.65,226.01,234.69,257.07,268.50,,287.41,288.51,220.82,201.10,185.14,,,,274.35,265.92,264.28,268.26,258.94,249.34,245.41,239.14,253.80,253.35,260.25,253.84,251.31,253.25,,,,,,234.36,246.44,230.61,216.40,225.57,,230.08,244.43,245.32,243.35,241.01,249.30,240.11,230.97,238.10,238.10,234.44,240.80,233.95,232.32,232.14,235.81,226.92,218.05,214.75,232.34,245.43,223.92,240.70,243.89,241.10,244.19,242.05,247.93,239.21,240.62,239.75,233.23,246.58,219.87,249.90,216.79,244.46,253.04,199.91,211.39,228.30,259.99,251.12,251.04,251.23,246.52,251.96
2005-09-21 21:47:59.005000,L5,466.87,295.50,281.15,272.96,266.94,270.75,284.47,288.48,286.76,301.78,300.39,298.65,300.41,300.86,293.36,300.12,303.46,305.34,311.06,311.07,312.27,325.45,324.24,326.10,320.23,318.10,277.21,268.51,278.88,293.03,296.72,313.53,317.11,318.73,306.56,304.98,301.84,290.95,267.30,296.58,317.22,311.95,310.27,309.62,307.09,298.45,298.04,300.09,300.94,302.34,299.32,294.43,292.72,397.66,460.38,308.46,288.87,284.38,284.14,281.80,281.53,283.56,499.73,538.44,540.58,431.82,458.78,515.72,278.77,283.21,280.75,277.85,274.98,268.31,267.53,264.68,264.29,267.72,269.53,272.22,270.90,267.31,267.71,267.63,276.06,285.63,282.53,290.63,287.56,288.77,287.28,286.33,282.11,279.35,280.17,279.68,283.32,284.92,290.15,295.52,298.14,298.87,300.81,313.48,319.43,317.11,304.91,306.09,296.29,292.56,286.13,285.89
2005-10-30 21:54:03.531000,L5,,382.22,368.63,376.28,375.07,367.50,370.72,366.55,353.80,348.83,344.15,344.52,341.58,339.05,335.26,348.35,364.04,367.87,357.62,359.37,356.88,354.10,349.04,331.51,330.09,329.43,328.69,339.53,337.95,341.34,339.08,361.91,365.92,353.36,352.28,352.54,339.60,342.85,350.89,329.48,334.17,351.14,344.46,339.38,341.61,344.91,343.92,348.73,362.66,370.95,360.57,355.79,353.57,337.97,328.92,311.15,306.56,313.22,317.07,313.98,309.46,311.26,306.66,311.45,319.33,323.50,322.84,321.49,326.59,309.76,320.09,309.51,297.49,299.61,308.77,317.56,302.24,308.42,311.71,321.12,323.30,319.53,324.44,311.73,311.16,324.15,334.28,328.21,307.16,316.52,317.08,319.04,323.26,312.77,291.86,298.16,307.28,318.97,330.19,338.93,372.39,369.02,347.31,357.98,345.50,343.91,348.88,348.00,340.95,420.95,376.14,359.97
2005-11-15 21:54:26.309000,L5,470.45,288.10,260.58,251.69,248.50,258.27,268.31,261.43,261.51,277.00,275.49,271.66,269.70,267.16,289.06,295.15,293.40,299.39,305.32,308.50,313.00,310.65,285.08,288.78,278.57,281.34,226.75,235.40,244.64,281.85,289.73,300.67,316.23,320.36,325.73,305.31,291.98,274.35,309.52,313.18,312.16,325.22,310.63,298.12,351.92,276.45,290.01,288.07,293.20,270.10,292.50,288.70,290.59,289.17,267.39,267.31,265.44,265.29,263.48,261.18,256.26,253.03,263.47,265.20,272.27,274.77,281.53,273.69,278.81,278.20,262.21,258.63,251.82,256.19,256.11,243.82,,,,,,,,,211.67,288.13,281.92,266.02,266.97,265.95,269.87,264.89,267.47,260.96,260.65,275.61,279.15,285.22,289.30,296.89,297.70,291.44,298.77,311.41,300.75,301.19,291.11,289.29,276.47,276.79,270.10,260.10
2005-11-24 21:48:28.120000,L5,430.42,350.88,332.16,336.30,339.50,335.94,349.66,350.92,343.98,347.50,350.66,341.52,342.96,337.31,338.18,334.24,339.04,342.31,337.46,337.08,333.14,338.30,339.96,340.33,338.83,339.49,332.25,338.20,333.15,331.65,334.47,337.00,341.44,335.82,332.12,326.24,327.18,331.85,338.89,340.96,338.40,343.45,343.69,340.57,336.00,329.76,329.95,332.93,338.12,340.57,339.42,332.02,322.46,320.70,319.08,310.79,313.51,314.36,313.76,311.28,310.62,304.31,309.33,308.19,300.38,306.29,311.46,310.10,305.08,300.76,305.28,301.27,303.00,304.51,301.59,310.21,314.73,318.52,317.50,309.32,311.95,308.58,302.36,298.40,301.84,305.25,310.14,312.55,312.95,315.69,325.30,328.13,330.81,321.04,307.62,297.90,308.52,305.19,310.15,320.83,333.69,331.96,329.67,338.07,346.99,344.95,342.15,337.76,332.41,328.67,336.10,341.70
2006-02-03 21:56:19.035000,L5,476.64,291.25,263.91,265.56,252.75,261.39,279.05,280.93,285.54,297.45,296.88,288.85,292.04,295.27,297.35,297.51,301.66,306.36,304.05,302.75,304.52,307.46,305.08,305.45,302.88,295.77,266.63,263.82,271.15,284.40,290.08,300.03,305.47,304.52,295.23,295.79,286.25,278.15,253.45,287.23,303.41,299.54,296.06,295.80,296.26,288.47,287.98,289.62,290.32,288.79,288.81,287.06,285.72,283.31,283.97,281.41,275.22,275.90,274.69,272.04,272.82,272.62,271.25,268.37,269.72,276.46,276.69,272.64,270.89,270.79,273.32,270.68,261.74,265.95,268.68,267.72,263.06,260.87,262.74,270.18,269.85,259.00,252.70,259.64,271.35,270.19,266.36,274.76,264.38,265.10,235.26,263.01,267.54,265.73,248.07,261.25,262.30,268.65,276.24,282.02,255.30,250.39,201.94,228.46,292.40,209.90,236.53,204.25,266.90,277.70,276.64,277.19
2006-02-19 21:56:39.909000,L5,464.58,318.03,299.89,304.00,288.49,286.09,292.21,292.84,299.06,301.02,303.14,305.30,309.20,314.29,313.18,312.34,319.76,319.20,318.94,319.83,321.96,320.13,317.95,322.52,317.84,316.97,294.30,284.57,290.45,299.54,307.39,319.13,324.25,320.30,314.03,311.77,305.65,295.13,278.44,300.64,314.91,313.28,316.26,316.63,316.04,309.13,305.49,310.86,312.93,310.19,309.46,307.57,309.09,312.51,310.93,305.07,304.53,300.67,295.39,286.69,287.92,287.55,289.17,291.96,293.03,289.06,290.50,288.54,288.22,290.63,290.11,291.63,291.09,289.88,285.51,284.18,292.02,287.96,289.47,290.26,293.53,294.95,288.72,285.72,299.99,305.23,298.63,293.39,292.92,293.89,292.52,291.49,289.90,287.24,284.51,281.75,284.39,291.16,299.47,309.66,304.35,297.77,304.01,311.56,315.11,316.09,309.43,308.29,302.91,302.94,306.50,320.30
2006-02-28 21:50:40.410000,L5,426.72,354.93,325.81,321.05,326.10,319.42,312.17,309.41,318.76,317.00,314.90,319.62,313.45,315.09,319.61,321.94,327.55,325.32,323.97,323.44,325.70,325.69,325.17,329.05,328.02,324.42,312.44,304.89,310.40,318.93,327.28,330.45,328.38,328.93,323.87,317.95,309.21,311.75,312.78,315.90,324.12,324.61,325.93,326.54,334.20,329.42,330.81,320.80,314.88,312.15,316.77,312.62,311.34,308.71,305.27,303.28,304.19,300.48,300.97,304.32,304.44,300.05,296.72,301.15,301.65,306.57,306.83,303.04,298.22,299.07,297.42,288.28,292.85,289.97,288.24,291.75,289.71,305.77,308.72,308.99,304.15,304.68,295.45,295.74,311.82,311.22,301.75,302.24,296.12,299.44,299.87,301.82,308.80,301.65,309.80,308.69,307.82,311.65,322.21,334.94,323.19,320.70,319.95,324.94,325.10,323.99,318.80,322.19,326.99,309.56,314.73,320.85
2006-04-08 21:57:36.601000,L5,346.58,243.80,218.57,,,,,,239.70,257.67,255.41,250.28,252.93,254.43,246.42,251.70,,,,,,,,,251.78,261.45,192.81,220.95,228.90,254.00,265.82,276.28,258.40,277.13,233.83,207.40,249.82,248.50,202.25,,258.36,269.35,264.78,268.13,265.62,260.25,259.94,254.29,259.11,258.18,262.61,257.28,255.64,253.05,,,,,224.84,235.53,243.99,228.23,235.44,228.37,,230.51,245.68,245.16,244.48,245.15,245.93,240.83,235.61,239.25,240.32,239.36,239.42,237.85,237.76,243.84,244.30,236.24,229.53,224.92,238.87,251.16,243.12,246.09,241.92,241.90,244.61,242.72,246.03,240.77,239.22,240.44,240.00,250.76,240.34,249.28,253.35,256.20,258.22,269.74,264.34,275.85,263.02,264.42,256.74,250.29,,
2006-06-27 21:58:48.654000,L5,,,,,,,,,241.92,266.51,265.87,260.40,260.30,256.16,230.63,,,,,,,,,,,,,226.94,229.65,257.00,269.08,,285.90,278.21,205.19,202.41,257.78,257.91,207.35,,220.31,269.89,265.63,266.28,262.10,255.45,255.64,259.24,260.35,259.45,261.67,254.89,251.52,252.58,,,,,,,,,,,,234.01,247.87,243.64,242.09,243.91,243.65,239.56,234.77,242.37,238.56,238.32,239.23,232.99,237.48,243.84,237.81,234.01,227.55,224.31,236.39,245.84,225.65,243.06,242.56,246.20,247.01,243.92,243.52,237.95,237.72,241.45,234.84,,,,240.89,239.52,259.36,266.40,227.48,258.17,248.94,261.92,254.20,256.14,250.84,241.84
2006-07-06 21:52:45.642000,L5,357.08,233.00,220.87,,,,,,,,,,,,,,,,,,,,,,219.42,207.29,193.15,223.35,237.83,251.13,262.05,221.35,231.32,233.28,195.12,186.74,,,,,,,,,,,238.83,249.03,247.93,261.94,271.02,264.45,263.39,259.74,258.47,258.14,231.10,244.26,248.87,239.94,244.20,246.69,242.62,240.09,238.65,245.98,255.24,249.59,248.48,246.14,248.11,241.07,239.61,243.64,231.80,235.20,242.98,244.38,242.07,243.62,248.96,235.79,215.58,209.99,161.73,,,,,,,,,,,,,,,,,,,,,,,,,,,
