dates,satname,nzd0300-0000,nzd0300-0001,nzd0300-0002,nzd0300-0003,nzd0300-0004,nzd0300-0005,nzd0300-0006,nzd0300-0007,nzd0300-0008,nzd0300-0009,nzd0300-0010,nzd0300-0011,nzd0300-0012,nzd0300-0013,nzd0300-0014,nzd0300-0015,nzd0300-0016,nzd0300-0017,nzd0300-0018,nzd0300-0019,nzd0300-0020,nzd0300-0021,nzd0300-0022,nzd0300-0023,nzd0300-0024,nzd0300-0025,nzd0300-0026,nzd0300-0027,nzd0300-0028,nzd0300-0029,nzd0300-0030,nzd0300-0031,nzd0300-0032,nzd0300-0033,nzd0300-0034,nzd0300-0035,nzd0300-0036,nzd0300-0037,nzd0300-0038,nzd0300-0039,nzd0300-0040,nzd0300-0041,nzd0300-0042,nzd0300-0043,nzd0300-0044,nzd0300-0045,nzd0300-0046,nzd0300-0047,nzd0300-0048,nzd0300-0049,nzd0300-0050,nzd0300-0051,nzd0300-0052,nzd0300-0053,nzd0300-0054,nzd0300-0055,nzd0300-0056,nzd0300-0057,nzd0300-0058,nzd0300-0059,nzd0300-0060,nzd0300-0061,nzd0300-0062,nzd0300-0063,nzd0300-0064
2017-05-24 22:06:22.329000,L8,373.11,365.87,368.68,,278.66,273.21,278.30,300.64,329.89,335.90,331.67,322.80,299.85,291.53,274.31,243.20,276.53,256.99,306.43,297.68,322.26,335.41,319.67,299.15,266.34,237.41,268.09,264.84,262.69,299.82,308.62,251.96,210.99,171.98,,,,,,,,,,,,,259.08,263.25,304.33,304.99,323.82,358.97,365.38,348.23,342.86,345.82,347.12,351.27,281.87,327.66,369.74,346.62,333.40,343.15,332.97
2017-06-25 22:06:35.560000,L8,368.62,384.50,374.09,301.29,360.02,292.76,290.07,313.52,356.63,356.88,360.20,337.68,320.85,308.34,285.80,306.18,325.40,318.64,336.86,322.21,345.41,341.60,335.39,334.70,342.37,369.09,356.45,354.57,346.13,313.84,339.20,285.20,255.99,261.09,285.56,303.43,286.39,283.63,,,,,,,318.15,291.95,,,,,,375.48,382.19,378.46,362.19,356.82,353.57,367.56,302.54,330.28,329.06,338.43,346.73,355.94,373.34
2017-10-15 22:07:07.600000,L8,436.26,439.13,425.75,415.06,473.83,463.29,440.77,432.69,443.55,434.33,430.86,419.20,417.98,411.06,398.61,388.78,387.83,388.04,398.24,400.10,401.11,403.51,407.35,424.96,417.28,431.62,424.12,430.27,416.59,399.67,430.75,418.99,430.81,418.97,428.82,427.01,412.79,416.52,430.65,423.49,401.26,393.43,385.31,387.18,379.72,401.15,376.41,396.03,404.22,407.63,412.31,414.54,421.76,408.37,405.26,393.17,443.80,464.53,453.34,455.99,447.83,427.87,436.09,445.87,459.99
2017-11-16 22:07:04.291000,L8,,,382.08,369.09,355.86,385.21,,,,,,,343.86,347.70,350.88,343.97,331.36,365.73,371.89,381.50,367.17,385.11,378.57,413.32,413.33,409.44,,,,,,,,,,,,,,,,,,,,362.17,354.68,366.40,380.84,387.61,389.63,393.92,397.15,389.83,387.89,387.60,392.17,395.97,390.22,410.53,438.98,408.03,428.53,421.31,439.99
2018-02-20 22:06:36.123000,L8,,403.81,405.33,390.25,398.48,401.76,373.03,392.67,350.60,,,,,,369.49,369.70,369.16,368.93,377.58,381.02,384.02,376.54,368.77,394.00,415.48,389.27,399.57,394.89,397.29,391.95,413.46,401.78,395.15,385.59,378.26,389.66,389.36,391.47,378.02,369.24,383.56,376.07,368.90,368.75,364.15,362.73,361.71,367.02,375.78,397.20,400.75,408.19,411.51,396.42,422.78,369.74,389.88,372.65,428.86,447.03,308.21,245.18,414.18,413.24,163.59
2018-03-24 22:06:20.137000,L8,425.67,441.44,418.45,418.63,410.81,417.03,406.45,424.50,417.17,414.51,405.20,403.37,395.82,368.42,359.60,360.75,344.10,367.17,383.27,376.52,375.21,383.80,399.52,421.86,391.73,405.62,400.86,409.65,386.08,401.27,410.60,412.27,393.72,391.79,381.46,383.13,396.52,392.19,378.21,371.96,374.54,367.69,370.63,370.52,370.93,367.43,364.84,372.48,375.71,395.29,410.59,412.72,414.05,402.00,399.37,385.41,389.56,386.79,397.63,413.96,407.94,399.34,391.20,424.20,443.67
2018-05-27 22:05:40.687000,L8,351.51,349.94,327.17,,327.98,286.81,275.30,317.47,358.02,354.07,357.44,340.51,300.67,305.37,279.43,254.34,255.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:52.179000,L8,369.81,387.37,385.91,329.48,357.03,354.62,295.64,318.14,359.45,365.39,353.53,347.71,323.77,307.39,283.07,291.29,293.65,227.58,305.02,319.60,355.06,339.94,333.55,349.26,329.46,332.25,,,327.19,323.77,340.31,292.35,270.59,268.08,276.01,,,,,,,,,,322.56,325.26,,,202.03,218.73,247.35,268.19,383.59,382.45,373.67,357.10,356.86,366.68,315.59,347.31,388.26,345.13,354.82,359.11,370.58
2018-08-31 22:06:23.199000,L8,431.10,421.20,418.38,433.15,415.94,407.02,406.63,400.85,405.09,391.38,415.21,411.52,376.68,364.24,354.07,373.51,389.29,407.11,405.16,416.03,416.11,411.14,434.27,429.43,411.94,387.17,401.93,426.13,437.06,424.04,418.06,412.70,405.87,407.21,417.01,427.97,417.94,375.02,376.83,378.41,373.41,364.63,370.59,371.90,378.27,367.11,375.05,373.54,384.14,402.53,410.78,425.99,423.73,416.65,407.89,397.63,390.72,394.02,402.92,421.87,410.51,401.09,391.48,418.28,452.91
2018-10-02 22:06:35.159000,L8,424.60,426.57,426.03,415.91,412.10,408.62,410.37,407.99,411.54,394.69,399.46,392.79,384.66,367.71,377.28,374.26,359.92,382.91,387.83,390.18,384.57,386.89,398.02,416.55,415.53,402.60,403.67,401.87,403.51,386.86,415.08,408.95,399.82,401.77,383.67,399.97,395.19,387.23,387.41,378.44,373.26,380.20,369.22,369.71,374.68,365.31,370.15,372.35,383.03,397.81,410.65,412.67,411.84,402.99,391.96,387.35,386.92,390.27,395.88,410.76,403.10,398.02,421.14,428.63,440.45
2018-10-18 22:06:41.631000,L8,417.97,433.05,425.09,419.83,412.19,415.38,406.43,411.63,408.68,398.36,401.73,393.63,388.19,369.91,392.56,377.96,369.91,382.87,384.78,395.21,388.76,384.91,403.11,418.41,415.73,408.56,407.45,411.89,412.20,395.04,416.57,409.49,404.25,400.48,385.78,401.87,397.65,399.89,401.80,383.35,392.08,385.94,377.81,376.58,374.80,369.52,369.56,382.11,388.68,400.40,408.98,411.77,414.80,400.64,393.98,383.86,399.74,394.08,398.87,413.41,404.14,402.62,424.11,431.53,447.63
2018-12-21 22:06:42.603000,L8,462.84,447.30,465.68,436.41,500.58,427.76,439.08,445.34,414.66,435.81,462.82,422.62,418.72,404.85,442.54,465.65,420.70,440.86,406.02,401.68,405.62,407.75,419.17,424.44,434.83,422.45,416.36,435.22,450.42,420.82,425.03,429.83,409.02,439.50,417.66,411.49,413.40,405.86,427.55,452.63,405.94,408.74,444.36,407.22,428.63,400.77,395.72,430.33,444.65,456.78,405.31,423.88,411.87,422.84,426.53,487.61,428.74,411.27,439.28,432.20,457.02,431.01,459.52,428.50,489.17
2019-01-22 22:06:38.169000,L8,426.47,425.06,422.06,407.89,405.40,393.19,405.76,381.41,395.10,402.11,406.21,384.49,348.01,379.77,333.70,290.15,325.26,378.98,375.02,292.41,382.93,383.66,347.07,,277.77,350.19,373.28,360.20,414.56,391.21,402.90,403.78,380.53,409.27,386.16,352.60,298.52,395.59,286.50,382.70,378.97,,394.18,319.87,362.93,371.70,354.69,363.49,364.87,394.27,388.01,399.57,400.60,389.50,383.04,371.81,403.22,391.33,402.08,411.24,410.94,399.44,394.99,404.15,428.05
2019-02-07 22:06:35.585000,L8,385.46,407.90,414.54,397.06,354.91,402.15,391.11,392.70,388.35,392.46,386.91,378.70,371.63,367.49,360.35,360.40,354.85,370.29,375.45,377.43,254.80,186.38,190.14,205.81,,,,,,293.67,248.09,238.77,,,,,,,,,,365.96,364.59,360.17,365.66,359.88,353.56,359.63,363.22,385.06,404.23,401.89,401.36,389.68,388.08,372.86,372.32,375.43,375.60,395.71,390.38,390.52,403.46,416.85,439.15
2019-03-27 22:06:23.509000,L8,427.87,417.14,416.73,428.83,412.48,415.65,418.76,401.20,422.87,391.37,412.29,400.44,400.19,369.82,363.16,380.24,382.65,380.27,379.69,377.40,369.80,390.69,399.43,421.65,393.41,412.45,402.81,413.58,409.75,403.02,421.82,409.18,402.92,396.97,385.68,397.40,401.25,403.24,376.76,378.61,370.38,373.86,372.48,380.22,372.82,370.92,371.41,376.13,384.36,396.87,416.17,415.19,417.83,399.52,402.32,385.83,389.43,394.79,404.49,412.61,405.67,401.27,389.71,423.05,446.66
2019-04-12 22:06:18.648000,L8,414.11,410.43,414.11,393.80,401.86,408.79,401.52,395.46,419.30,422.05,163.38,,,,,253.24,373.03,262.01,292.09,280.53,313.28,328.93,348.51,390.12,385.83,352.61,360.24,344.66,320.52,308.36,347.14,448.36,348.41,348.35,360.71,359.74,367.51,363.22,364.69,365.90,364.88,365.98,366.59,372.30,367.99,363.82,381.26,378.14,376.45,353.62,315.34,408.12,392.08,396.83,379.95,382.50,402.55,388.98,407.22,421.74,408.37,388.09,384.32,392.42,412.68
2019-05-14 22:06:24.187000,L8,488.80,472.80,472.13,438.99,436.90,437.30,445.61,485.78,510.44,453.34,454.81,453.71,451.03,439.23,433.04,431.01,426.45,385.98,386.87,397.84,425.90,426.20,432.36,432.86,427.30,415.46,414.87,416.75,427.76,414.87,421.08,454.53,440.60,418.72,409.55,401.49,422.45,405.68,404.36,425.51,426.29,382.39,426.20,419.40,417.19,389.98,405.27,408.31,385.37,408.36,403.67,408.36,416.29,412.82,414.47,421.12,403.94,410.57,459.78,443.67,419.51,418.86,424.12,423.94,437.86
2019-06-15 22:06:39.812000,L8,406.65,412.73,415.18,494.36,408.22,437.03,399.80,395.35,398.63,386.96,387.40,376.95,371.14,358.63,333.80,352.97,343.22,364.24,362.41,372.05,366.78,370.36,371.50,401.22,388.66,383.19,400.89,391.61,382.07,364.49,392.37,375.19,316.26,328.92,338.48,340.21,343.39,350.28,357.23,365.40,357.95,351.26,361.03,365.01,369.66,361.60,359.79,366.84,380.34,417.58,398.76,405.86,404.63,394.61,384.10,384.57,388.04,391.15,398.76,390.89,398.66,389.72,381.12,383.82,403.39
2019-07-01 22:06:44.414000,L8,428.62,447.01,464.81,440.60,412.96,407.64,443.97,469.74,480.93,493.28,465.78,466.65,460.73,394.11,386.04,448.46,413.67,458.06,467.10,423.31,416.41,432.63,424.78,426.40,421.36,420.77,438.95,456.33,468.54,470.23,459.36,414.97,397.94,371.97,366.35,371.39,397.76,386.66,383.47,387.73,387.82,385.44,390.55,378.77,381.18,370.12,366.34,377.46,383.59,395.65,401.48,415.65,411.12,397.38,386.52,388.06,389.71,393.34,409.23,391.46,403.82,392.19,400.36,421.30,429.54
2019-08-02 22:06:53.904000,L8,,,,,325.88,345.83,323.75,389.01,381.27,369.24,374.81,360.66,349.91,350.13,328.65,344.85,329.27,358.20,335.99,369.07,347.81,347.47,354.32,378.96,329.13,357.33,340.38,386.36,386.29,360.97,387.07,377.52,344.92,340.58,347.32,362.35,395.16,377.14,398.04,299.47,225.73,260.20,291.59,378.43,371.00,365.09,361.63,370.06,372.03,390.69,401.86,398.56,371.25,364.77,381.18,399.32,387.13,387.90,405.80,393.12,397.15,389.52,388.24,394.67,414.64
2019-08-18 22:06:59.153000,L8,420.07,412.24,417.14,416.42,416.45,408.13,403.27,401.70,401.23,387.70,388.46,442.51,430.23,413.64,416.30,408.98,341.78,376.39,377.96,372.69,417.67,407.34,379.17,400.64,400.88,381.86,398.96,391.86,386.77,381.62,410.40,400.76,400.53,400.47,347.19,359.10,346.46,355.58,375.94,370.54,359.50,361.36,368.92,373.51,389.87,366.29,372.94,375.06,381.29,412.00,426.53,427.54,420.81,418.44,412.46,402.22,390.85,395.41,430.08,411.10,410.91,407.76,401.26,417.41,446.63
2019-09-19 22:07:08.182000,L8,432.19,428.88,423.64,419.63,414.18,449.44,463.25,460.16,446.09,431.81,420.89,405.83,377.43,381.75,368.92,381.54,375.17,384.87,388.89,407.71,391.34,386.54,404.32,430.71,414.62,415.17,422.34,430.19,415.62,413.61,417.46,414.94,404.15,395.10,400.17,401.62,404.04,406.52,380.27,377.02,373.87,376.95,372.95,376.40,375.75,370.75,369.07,375.52,379.64,396.78,414.00,419.60,433.51,405.20,404.43,384.91,390.05,391.65,397.11,411.83,404.56,405.03,396.73,425.44,453.16
2019-10-05 22:07:12.239000,L8,506.82,500.21,503.91,505.19,484.81,456.91,472.25,453.92,454.48,448.89,417.97,409.55,410.89,410.88,415.58,432.95,461.98,444.40,441.19,444.60,444.45,445.86,447.54,450.80,458.20,447.14,439.64,442.91,435.42,420.81,426.15,417.97,408.60,434.80,438.46,426.42,413.24,420.92,412.98,422.97,408.97,478.23,415.09,449.71,450.64,451.32,444.12,430.62,428.49,417.84,450.58,420.20,418.11,464.09,468.27,468.52,472.02,458.81,462.44,429.73,415.47,404.95,456.33,449.68,470.88
2019-10-21 22:07:13.798000,L8,443.08,433.41,500.81,488.21,473.56,465.15,448.83,426.76,435.64,440.16,414.30,425.77,395.66,394.53,403.67,374.18,370.74,388.88,447.72,437.61,424.50,414.68,396.55,427.44,423.48,409.40,419.66,412.98,411.39,394.89,417.70,410.77,403.37,393.95,386.58,403.74,404.76,438.63,460.82,494.25,477.51,404.10,403.48,396.79,391.55,402.85,393.50,390.62,388.97,397.50,405.38,416.06,414.27,403.66,396.29,399.97,418.25,416.61,469.68,,,,,,
2020-03-13 22:06:42.111000,L8,428.64,423.95,436.19,418.78,415.47,412.08,408.50,438.68,424.99,405.43,388.77,406.33,376.19,372.25,365.85,377.67,362.64,382.82,383.47,383.69,393.66,389.72,402.98,422.56,419.64,389.98,402.05,406.46,412.44,399.46,414.53,410.35,396.79,391.66,386.62,391.91,385.99,393.40,405.98,378.84,363.67,373.03,368.31,371.29,374.67,366.72,368.98,371.50,378.71,394.48,412.48,414.50,414.33,406.19,393.49,385.77,383.78,391.64,395.43,408.87,400.06,397.04,394.65,423.40,448.65
2020-03-29 22:06:33.069000,L8,406.75,419.06,412.86,413.44,412.11,414.30,400.62,408.39,396.07,391.65,386.62,404.33,374.35,368.65,355.51,373.92,346.03,366.00,381.22,373.79,412.52,410.52,380.83,431.49,422.24,407.50,401.05,412.98,393.13,392.80,418.63,406.80,399.62,398.30,381.33,385.09,385.25,376.11,374.27,371.26,371.82,364.57,369.77,368.88,375.18,365.08,367.35,371.72,377.02,409.54,409.57,419.28,414.99,406.42,394.54,384.00,386.74,389.52,396.78,403.00,403.31,392.74,388.14,408.59,448.22
2020-04-14 22:06:26.078000,L8,315.82,356.91,375.25,371.81,365.54,394.62,319.10,328.23,342.68,338.95,341.94,290.94,258.69,209.11,286.89,,,,207.32,331.53,360.35,355.95,360.35,392.10,159.57,220.52,324.29,309.70,370.48,363.76,387.84,374.65,366.36,355.10,344.45,343.90,347.59,350.84,350.93,357.26,353.14,346.00,354.80,357.83,342.13,348.86,349.38,357.02,369.98,381.13,390.27,397.14,364.99,205.90,201.09,,,,,,,,,,
2020-05-16 22:06:15.529000,L8,462.62,472.39,472.38,446.46,468.47,456.45,449.06,401.32,394.68,390.53,386.57,379.61,372.49,362.89,343.95,353.26,344.50,363.46,374.65,453.70,459.25,470.12,454.54,473.22,493.68,483.94,396.81,396.55,383.17,373.04,429.85,464.34,454.28,464.79,476.63,467.38,466.93,459.85,445.48,442.82,411.05,423.24,446.80,454.14,367.86,364.05,361.36,370.18,379.77,415.02,442.91,419.57,415.84,432.81,392.94,378.82,386.15,395.76,429.17,419.34,404.56,395.05,400.48,411.34,423.60
2020-10-07 22:07:09.706000,L8,490.82,492.02,492.90,474.18,481.33,456.93,443.70,429.40,424.77,410.98,411.34,407.36,393.36,378.01,414.51,433.57,425.10,419.07,408.45,412.81,425.40,427.98,433.19,450.18,439.07,427.82,443.70,425.95,421.69,414.88,413.28,417.30,412.87,417.36,409.72,407.77,430.49,409.03,414.62,386.81,427.40,402.88,386.33,380.92,380.20,370.29,373.98,387.10,428.74,427.55,415.93,423.39,424.14,408.93,399.82,448.78,461.42,467.34,406.22,417.67,426.14,406.82,460.85,469.59,472.07
2021-01-11 22:07:02.161000,L8,498.65,515.66,500.91,503.27,494.62,460.38,466.88,472.66,461.86,448.73,458.24,446.26,437.98,448.28,461.79,437.97,437.98,480.19,506.21,458.66,455.93,460.01,498.68,460.84,477.72,510.25,484.78,468.70,478.29,489.63,459.96,449.19,455.33,448.16,455.82,422.77,440.91,455.50,446.81,407.36,442.32,467.46,520.11,441.92,462.67,440.75,440.00,458.21,450.37,449.29,459.81,446.09,451.29,458.42,468.62,492.40,490.98,490.87,497.43,480.06,467.04,455.03,461.01,,
2021-02-12 22:06:55.266000,L8,448.62,449.89,444.34,452.15,447.97,442.99,435.70,430.72,433.64,406.31,429.28,397.72,400.03,392.57,392.39,386.02,391.50,387.39,389.32,398.12,422.16,438.11,434.69,444.38,450.21,451.53,458.70,452.01,417.82,422.96,426.40,414.57,416.61,419.97,438.06,457.25,481.17,423.18,413.22,394.41,412.28,394.66,422.74,390.33,409.73,412.70,410.58,403.73,402.35,420.92,425.67,419.99,421.01,450.68,432.34,461.52,469.69,466.76,427.92,430.67,419.60,444.17,457.68,468.93,468.86
2021-03-16 22:06:39.830000,L8,493.00,490.95,456.37,459.68,456.93,454.27,441.71,432.11,428.03,422.69,413.11,410.12,404.12,393.65,407.61,419.05,392.62,394.59,423.80,416.22,412.08,400.89,419.66,428.51,456.69,438.54,434.09,422.02,419.68,421.35,423.97,414.67,423.38,413.61,414.55,413.32,413.16,420.44,400.36,402.49,399.36,415.84,416.35,385.59,389.93,395.92,406.57,389.42,421.65,428.42,434.05,428.76,424.87,424.06,426.80,431.88,432.14,422.53,419.24,418.51,415.28,404.05,439.51,439.99,447.37
2021-05-03 22:06:20.673000,L8,414.01,415.81,395.00,380.38,408.36,407.97,395.73,399.86,391.07,389.08,382.66,381.62,369.54,366.99,353.91,357.15,373.24,388.18,390.12,370.24,417.54,385.24,380.19,401.66,394.19,384.58,396.59,416.00,404.68,394.59,336.71,300.69,293.01,329.14,327.26,353.62,348.63,289.20,,296.71,302.06,375.23,361.18,352.61,353.19,360.24,374.51,404.55,394.01,409.97,391.43,418.13,419.93,400.24,382.01,393.16,336.09,170.85,219.73,404.12,405.06,412.75,379.08,403.92,420.06
2021-05-19 22:06:28.157000,L8,413.71,415.15,415.32,396.17,414.77,407.75,400.11,397.54,398.33,386.55,392.97,379.54,373.32,359.57,346.03,354.07,346.47,365.27,367.55,370.85,364.52,367.50,375.22,401.01,390.33,383.24,398.05,392.67,381.49,370.54,395.47,383.11,385.24,333.62,345.11,344.66,349.93,354.24,362.34,369.66,358.95,353.62,363.67,368.59,367.50,372.93,363.96,367.11,390.58,406.30,409.24,413.11,409.17,399.47,390.00,384.15,387.63,389.26,396.08,400.66,405.27,394.21,402.98,408.05,416.06
2021-08-23 22:07:01.159000,L8,455.42,476.73,470.08,450.97,461.57,460.13,443.38,436.08,431.43,426.23,413.56,420.52,455.22,424.69,444.92,403.62,398.61,395.27,386.51,411.83,401.01,408.94,415.76,434.31,500.46,432.83,433.32,426.56,424.47,418.41,419.74,434.88,430.40,424.45,433.79,415.67,416.17,406.09,397.18,399.68,402.23,425.92,430.31,442.38,444.65,441.44,428.98,438.95,409.17,411.77,419.78,426.58,423.00,418.62,418.16,457.45,477.04,468.21,461.57,459.07,427.74,455.02,481.65,496.24,504.32
2021-09-08 22:07:05.910000,L8,440.78,420.16,422.34,406.24,396.74,405.45,401.37,398.68,410.92,393.59,402.42,386.75,376.25,393.42,386.97,378.80,387.99,384.50,389.55,399.76,395.67,393.38,404.32,426.04,423.65,422.90,414.19,415.69,409.87,404.26,405.60,420.06,394.00,380.04,388.80,390.97,391.61,376.59,378.59,382.21,383.19,373.86,378.15,394.23,402.08,405.26,396.22,383.91,384.32,394.58,410.06,414.20,416.34,410.26,405.46,389.72,398.29,413.80,404.58,406.49,413.48,414.68,411.16,423.97,445.38
2021-09-24 22:07:08.765000,L8,434.82,486.13,476.15,456.37,417.84,431.08,404.93,426.92,434.13,423.82,408.48,407.59,394.53,395.75,401.37,383.83,386.71,385.86,392.00,399.48,400.87,415.38,420.20,430.91,422.82,423.48,411.98,414.65,425.31,415.95,422.99,414.63,406.90,393.90,387.14,405.34,401.12,406.07,391.79,384.05,378.14,384.92,405.79,383.38,377.24,373.70,376.60,400.25,395.57,406.85,411.71,414.52,417.34,406.29,406.75,405.82,404.86,394.17,397.72,408.75,411.67,405.71,436.20,455.77,456.06
2021-12-21 22:07:07.162000,L9,524.47,514.76,495.65,465.09,457.09,439.25,436.79,433.21,462.89,464.03,461.22,477.36,429.43,434.24,476.01,502.22,463.75,466.43,416.47,432.39,446.25,442.73,434.66,444.89,460.61,442.62,432.51,444.20,431.82,426.15,426.94,422.78,422.19,459.40,467.79,416.60,416.77,431.04,411.33,416.14,432.36,415.79,417.27,419.23,409.78,478.67,463.02,,,,,,521.81,440.49,496.87,418.49,459.70,449.83,421.16,452.39,464.52,443.75,437.61,438.45,456.39
2022-01-06 22:07:05.874000,L9,525.60,512.97,498.08,484.47,461.27,446.92,434.71,429.01,422.28,413.78,415.11,402.62,456.72,443.17,436.46,428.62,418.84,416.93,413.54,413.00,411.90,412.61,447.34,447.12,437.80,456.50,437.47,435.25,438.61,429.36,439.98,437.15,444.61,437.91,422.02,425.84,434.36,443.38,450.43,422.53,430.84,420.56,439.07,442.93,451.09,439.90,429.45,431.42,442.99,437.32,418.85,420.27,429.55,422.63,407.35,419.03,422.16,479.64,478.81,474.72,469.62,458.55,434.61,467.33,481.34
2022-01-14 22:07:03.358000,L8,494.73,495.54,485.41,475.16,464.73,462.84,470.80,478.86,435.49,428.26,460.90,450.32,431.68,453.18,432.92,418.97,420.57,409.49,412.78,418.38,423.29,467.68,466.26,485.89,481.39,459.75,440.34,484.46,466.97,478.22,438.10,467.18,488.64,498.50,461.91,465.96,482.76,477.98,436.18,453.07,433.24,468.98,480.77,458.47,493.21,489.53,485.95,481.91,476.84,431.63,481.61,454.19,459.10,479.59,498.12,489.22,518.26,501.80,515.64,513.14,512.70,519.25,502.23,510.37,528.98
2022-01-22 22:07:06.135000,L9,415.96,425.98,419.97,407.56,413.43,438.25,399.73,417.24,398.49,421.73,464.71,417.25,362.40,353.75,386.03,,495.60,380.54,383.44,396.64,386.18,387.31,416.18,350.36,221.33,191.48,192.77,178.25,166.31,303.60,302.91,336.17,415.22,379.70,393.60,464.34,473.02,349.59,,,,,,,,,387.87,404.01,413.64,223.06,327.58,379.67,430.96,396.71,393.62,410.28,392.05,387.97,467.16,438.04,351.29,379.03,404.55,421.96,445.65
2022-01-30 22:06:58.274000,L8,471.12,453.68,474.80,444.28,445.13,429.72,430.42,428.21,417.41,428.26,427.46,413.42,414.76,403.86,410.62,445.23,427.72,413.18,440.20,445.94,455.86,440.11,432.39,455.97,481.24,470.93,452.72,451.42,460.79,417.01,446.80,455.69,445.44,450.74,448.92,449.55,412.75,420.59,442.84,450.86,443.42,446.05,457.86,443.97,420.61,429.63,453.62,463.71,445.10,454.16,468.18,434.91,443.21,445.00,431.78,434.99,454.12,523.67,486.41,501.67,489.62,469.80,502.00,501.10,500.25
2022-02-23 22:06:56.000000,L9,421.88,430.75,421.91,418.80,412.77,410.42,408.00,413.14,408.73,402.20,394.05,395.33,378.41,369.28,382.74,372.14,369.71,380.89,383.25,377.79,387.77,384.18,401.26,416.50,411.37,402.70,403.99,395.79,406.69,400.28,415.73,403.80,404.67,392.92,388.03,397.83,394.38,409.20,391.80,379.58,386.13,391.05,379.44,376.80,369.86,364.97,364.03,373.30,378.14,402.90,412.27,413.29,415.60,399.87,396.78,385.48,398.84,394.26,395.54,412.09,404.79,402.64,419.15,428.14,449.40
2022-04-28 22:06:34.971000,L9,464.08,480.53,500.79,506.61,530.81,527.32,500.95,519.87,513.25,434.32,474.85,434.31,445.15,415.55,440.11,468.64,481.21,450.50,466.39,423.18,422.09,427.11,420.24,441.13,446.09,464.30,445.21,429.53,451.45,440.05,424.93,440.69,451.90,433.82,444.04,435.20,440.43,442.49,426.99,462.03,478.87,467.10,461.08,471.28,515.57,471.61,468.18,462.95,468.25,473.52,502.07,500.38,490.51,424.13,503.07,512.07,496.37,513.98,518.84,506.28,508.29,495.48,526.93,502.93,487.69
2022-05-06 22:06:41.610000,L8,416.83,414.48,414.09,406.21,413.17,419.36,400.18,404.13,391.51,389.36,382.10,384.53,369.12,363.80,334.78,362.86,340.39,364.66,372.73,369.96,371.19,359.23,377.48,399.38,392.53,380.00,397.77,392.08,380.62,376.17,414.46,391.03,397.03,370.04,346.99,347.18,350.43,355.17,375.34,369.62,363.26,352.00,364.26,366.44,369.42,367.62,364.89,378.47,383.60,397.57,403.98,412.31,410.94,414.61,397.80,381.88,390.39,392.73,406.25,400.98,404.87,405.58,391.88,402.43,418.47
2022-05-30 22:06:21.452000,L9,374.29,375.75,367.68,,,263.26,272.84,313.42,344.67,344.32,340.50,321.37,288.75,293.25,272.67,246.50,254.88,309.98,293.55,284.58,322.36,318.82,308.34,275.02,277.66,324.83,342.43,339.68,316.38,290.40,,,,,,,,,,,,,,,,,,244.44,210.63,292.50,333.88,345.22,337.74,346.74,320.19,329.49,328.32,353.60,268.89,298.64,344.06,322.83,281.60,317.60,327.62
2022-06-07 22:06:55.460000,L8,406.28,406.75,413.93,384.67,411.83,404.26,400.18,397.15,397.92,385.32,387.30,377.17,371.75,375.64,340.13,355.13,343.78,364.56,363.08,368.42,365.54,366.84,373.76,400.77,389.14,381.99,396.73,390.67,382.20,367.75,393.96,386.58,365.75,334.85,341.81,345.17,347.39,354.47,358.32,369.85,359.39,356.69,363.01,368.35,366.43,359.47,362.91,371.96,378.03,393.03,400.51,409.80,406.67,401.00,390.93,383.47,388.19,390.15,394.34,396.14,403.84,395.08,400.37,390.32,418.75
2022-07-01 22:06:42.355000,L9,403.44,419.67,521.32,502.51,500.11,414.51,465.06,402.86,392.53,385.44,382.57,377.94,368.97,357.25,332.59,353.78,341.31,364.36,377.53,371.47,370.82,358.89,375.63,401.05,388.45,381.48,396.72,397.99,380.42,367.73,393.91,392.96,400.96,393.34,342.12,345.32,348.87,350.85,369.23,367.88,361.69,352.08,361.85,364.32,364.36,362.55,357.57,368.08,372.80,395.55,400.32,404.02,406.64,395.41,392.45,378.91,385.00,387.42,430.12,405.89,423.51,436.24,409.23,444.52,455.49
2022-08-10 22:07:20.170000,L8,483.26,489.35,485.42,461.75,412.32,432.48,436.98,437.85,439.92,392.18,425.48,382.80,372.52,410.15,395.23,376.83,343.83,364.65,378.73,371.82,378.68,369.39,382.98,409.32,390.52,400.73,397.89,398.76,383.43,435.56,414.50,387.97,392.05,395.67,391.67,371.24,356.20,397.68,397.89,368.26,387.13,353.56,390.77,401.62,404.82,404.68,398.58,394.67,405.53,406.31,420.65,407.15,409.05,399.84,398.67,386.77,391.19,394.23,402.28,440.75,442.38,407.73,394.73,393.67,431.11
2022-09-03 22:07:03.978000,L9,366.09,371.22,366.10,323.48,337.39,362.48,355.62,352.78,365.18,349.56,346.93,331.91,300.62,295.77,277.75,245.08,243.68,266.23,319.29,283.60,331.14,342.62,234.29,258.97,338.00,352.14,358.15,360.48,358.15,331.76,350.71,295.96,269.25,286.88,300.44,318.96,303.32,294.63,336.64,318.25,322.60,332.25,323.05,328.61,329.76,314.34,314.97,319.99,351.45,370.57,362.57,382.67,384.22,383.85,370.21,364.20,363.46,364.99,328.46,350.33,378.90,368.74,360.20,361.07,383.97
