dates,satname,nzd0477-0000,nzd0477-0001,nzd0477-0002,nzd0477-0003,nzd0477-0004,nzd0477-0005,nzd0477-0006,nzd0477-0007,nzd0477-0008,nzd0477-0009,nzd0477-0010,nzd0477-0011,nzd0477-0012,nzd0477-0013,nzd0477-0014,nzd0477-0015,nzd0477-0016,nzd0477-0017,nzd0477-0018,nzd0477-0019,nzd0477-0020,nzd0477-0021,nzd0477-0022,nzd0477-0023,nzd0477-0024,nzd0477-0025,nzd0477-0026,nzd0477-0027,nzd0477-0028,nzd0477-0029,nzd0477-0030,nzd0477-0031,nzd0477-0032,nzd0477-0033,nzd0477-0034
2011-03-12 22:04:31.079000,L5,,,,,,,,,,,332.15,330.27,247.70,255.31,247.01,166.01,333.42,336.36,332.81,331.26,328.28,320.93,320.52,318.35,318.96,319.24,327.17,324.97,323.44,294.89,318.06,305.59,300.15,301.07,336.79
2011-03-28 22:04:02.070000,L5,349.36,331.33,333.08,331.28,326.87,338.68,,336.21,337.84,331.77,326.98,320.86,321.60,324.26,319.09,323.58,334.07,338.40,332.63,331.44,322.88,320.10,315.96,317.05,312.75,315.71,320.51,319.15,311.34,289.72,315.11,304.22,292.61,288.57,329.55
2013-05-11 22:22:18.973000,L8,338.01,303.09,295.39,296.29,279.97,304.85,305.71,304.90,306.85,275.69,155.38,161.32,,,,,,,,,,,,,286.91,283.27,299.04,298.57,147.69,168.70,271.21,261.94,228.50,294.91,330.31
2013-06-05 22:16:15.001000,L8,341.30,307.45,262.76,246.28,294.15,311.22,313.22,318.96,313.18,306.70,305.84,183.24,,,,,,,,,,,,161.64,290.64,290.56,302.79,301.09,282.63,291.91,298.87,289.97,287.99,307.28,343.96
2013-06-05 22:16:38.960000,L8,,308.62,292.04,248.38,296.54,312.86,315.16,320.84,315.60,311.05,308.36,195.93,,,,291.04,271.40,206.92,159.59,148.39,230.52,163.33,162.34,291.50,295.10,295.86,305.89,303.43,288.08,297.04,302.53,292.99,291.79,311.10,347.66
2013-06-28 22:22:20.943000,L8,335.43,302.76,200.26,193.41,273.90,300.55,304.55,305.69,294.29,288.78,287.07,152.00,,,,,,,,,,,,,284.39,281.38,299.20,275.06,288.17,,,,,294.09,329.75
2013-07-07 22:16:11.966000,L8,348.26,313.16,303.50,304.47,308.87,319.52,322.26,332.15,327.37,323.12,317.74,310.56,310.78,303.93,302.03,304.75,318.25,319.96,317.40,315.77,311.81,306.21,304.96,311.92,311.65,310.96,318.27,315.31,304.78,242.20,232.45,241.06,193.64,349.03,381.41
2013-07-07 22:16:35.929000,L8,347.77,312.98,302.96,304.01,308.30,319.08,321.78,331.15,326.55,322.22,317.26,310.00,310.18,303.24,301.33,304.12,317.72,319.34,316.91,315.24,310.80,305.97,304.36,311.44,311.08,310.50,317.82,314.87,304.25,242.99,233.72,241.91,194.46,348.12,381.13
2013-08-31 22:22:26.282000,L8,344.35,311.38,305.37,301.35,301.88,313.58,319.19,324.14,322.11,317.67,311.93,193.63,272.99,266.55,269.95,189.20,278.54,274.89,274.48,268.59,273.46,274.99,270.71,263.07,300.88,299.18,305.29,310.67,299.71,287.01,308.45,295.68,292.32,314.82,368.30
2013-09-25 22:16:04.975000,L8,340.69,312.01,309.13,304.19,306.49,316.60,320.86,323.51,323.87,316.73,312.36,273.55,270.99,266.09,265.23,184.53,273.48,279.79,270.43,269.41,270.86,272.65,265.80,263.11,303.15,300.15,305.90,309.61,298.05,288.30,307.03,294.11,291.39,320.46,350.77
2013-09-25 22:16:28.938000,L8,340.61,312.05,309.08,304.29,306.72,316.66,320.91,323.75,324.09,317.00,313.05,274.97,272.21,267.44,267.23,185.31,275.59,280.84,272.33,271.64,272.50,274.53,266.72,264.87,303.45,300.99,306.54,309.87,298.29,288.67,307.31,294.05,291.53,319.43,350.16
2013-10-02 22:22:16.506000,L8,349.72,322.87,313.38,311.71,315.84,328.34,330.32,333.16,332.65,328.68,321.47,314.72,311.75,310.84,306.87,316.31,319.63,249.41,250.27,249.75,265.43,259.06,255.07,310.65,313.86,313.75,319.93,322.80,307.91,308.93,320.10,304.72,302.63,335.35,377.02
2013-10-11 22:16:05.328000,L8,396.34,363.37,367.17,371.67,363.28,359.16,376.87,378.34,380.67,387.24,374.54,382.69,364.24,372.86,364.30,375.75,380.40,382.90,370.71,367.81,366.46,369.60,363.52,363.39,372.88,373.11,393.50,388.34,379.47,382.80,369.33,342.86,355.88,363.90,402.27
2013-10-11 22:16:29.291000,L8,397.73,364.23,368.31,373.03,364.44,361.61,379.88,378.85,381.66,387.82,377.34,384.72,365.08,375.75,364.66,376.86,380.66,385.24,371.55,369.37,368.05,370.38,364.18,363.71,373.75,374.11,398.52,388.91,379.91,384.34,370.04,343.24,356.23,363.26,398.51
2013-10-27 22:15:55.590000,L8,339.54,311.85,309.13,306.58,306.78,315.59,320.13,320.68,324.49,317.95,313.24,309.07,304.05,301.12,297.37,303.42,310.00,306.50,,,,,,299.70,270.72,281.15,311.02,197.94,174.04,197.87,,,,275.23,347.82
2013-10-27 22:16:19.549000,L8,339.04,311.47,308.91,306.07,306.47,315.36,319.80,320.44,324.26,317.64,312.84,272.80,303.44,,,302.33,308.74,303.47,,,,,,296.29,269.02,277.32,310.01,193.92,172.90,196.13,,,,272.17,344.15
2013-11-19 22:22:01.448000,L8,350.05,317.18,314.28,311.14,312.91,321.46,326.24,330.17,330.49,323.67,319.24,261.14,266.59,254.85,261.67,167.91,322.06,324.15,317.35,318.50,311.73,306.25,305.89,311.48,309.22,310.37,313.11,313.63,303.21,303.20,315.29,297.04,295.37,327.85,379.53
2013-12-30 22:15:37.096000,L8,342.48,313.08,309.97,308.82,308.32,316.91,321.36,325.76,322.77,319.33,314.55,256.61,258.16,254.78,252.72,306.97,318.48,323.00,314.63,316.93,311.26,304.66,305.71,310.06,304.50,304.98,310.58,311.49,299.70,295.02,311.44,296.82,294.55,315.51,353.85
2013-12-30 22:16:01.055000,L8,342.74,313.40,310.35,308.98,308.65,317.05,321.79,326.42,323.07,319.55,315.01,312.63,307.24,307.25,302.97,307.27,318.75,323.48,315.13,317.26,311.60,304.90,306.08,310.46,304.84,305.57,311.40,311.92,299.84,296.15,312.32,297.12,295.05,317.00,354.64
2014-01-22 22:21:31.494000,L8,372.84,351.34,339.32,332.55,331.36,337.50,343.32,344.71,395.10,390.70,377.20,339.70,332.92,337.34,342.54,355.37,365.56,375.58,380.72,375.34,351.01,351.89,353.28,357.79,370.87,342.78,358.62,359.39,361.21,360.56,350.83,336.76,340.47,349.76,387.55
2014-02-23 22:21:08.076000,L8,366.59,312.01,314.34,310.35,311.66,314.77,320.37,328.08,326.03,321.36,318.68,317.53,312.44,309.45,309.48,311.81,319.43,323.03,315.64,315.34,308.28,304.28,302.62,308.31,304.64,306.52,311.11,309.57,300.89,308.68,314.60,296.30,296.57,320.17,357.51
2014-03-11 22:20:55.957000,L8,343.97,317.31,315.80,320.48,331.16,325.99,361.70,334.03,338.09,329.41,330.13,320.68,322.67,317.49,319.83,314.77,319.11,325.54,318.99,318.32,311.24,306.10,307.36,313.80,313.56,311.81,315.76,313.99,301.80,304.71,315.98,300.83,299.57,327.53,373.38
2014-03-20 22:14:37.534000,L8,377.69,312.64,336.87,314.59,365.73,368.27,339.43,329.63,338.41,353.28,341.79,315.41,313.72,308.29,306.51,309.71,317.80,268.02,253.14,314.81,223.39,261.23,303.90,309.21,310.57,308.95,310.94,313.09,301.35,307.13,313.04,297.22,296.58,324.01,367.81
2014-03-20 22:15:01.497000,L8,378.85,313.54,348.35,317.47,366.74,369.35,340.49,330.73,340.18,355.21,342.72,316.37,315.53,309.16,307.74,310.75,318.82,265.83,231.00,315.85,310.18,302.43,304.70,309.96,311.63,309.84,312.82,313.79,302.32,307.67,313.61,297.26,297.14,323.12,367.54
2014-03-27 22:20:37.696000,L8,345.86,314.65,313.05,306.33,309.10,317.92,319.51,328.23,324.54,321.01,317.92,318.19,314.27,313.44,313.07,313.03,320.66,322.79,316.04,316.32,310.09,305.47,303.42,310.79,308.01,308.72,313.84,313.24,304.21,299.87,313.86,298.02,298.04,316.39,361.38
2014-05-23 22:13:42.455000,L8,333.59,297.54,,,,289.12,305.74,307.82,306.07,300.27,295.14,296.50,293.65,290.05,288.62,290.67,,,,,,,,,289.41,280.90,293.50,298.20,285.76,,,285.82,280.82,160.33,
2014-05-30 22:19:58.900000,L8,351.85,312.63,308.86,308.16,303.57,316.68,321.85,330.64,326.29,321.99,318.88,316.03,317.53,316.10,320.80,320.31,321.80,324.91,320.73,319.57,318.21,312.48,309.80,314.58,315.99,313.93,320.00,324.61,314.47,312.28,318.24,311.35,306.18,337.11,386.82
2014-07-01 22:20:10.138000,L8,333.65,297.66,,,276.12,299.47,306.03,306.43,308.39,302.18,295.81,145.33,297.28,292.70,292.34,294.61,,,,,,,,,288.60,281.75,296.84,301.87,287.42,,,288.10,281.20,276.64,280.82
2014-07-17 22:20:15.980000,L8,327.94,292.93,,,261.38,300.50,304.92,306.67,307.50,301.52,294.36,150.38,293.99,292.81,288.69,,,,,,,,,,282.03,283.13,291.78,299.26,282.94,,,,,,
2014-08-11 22:14:15.733000,L8,348.33,312.05,312.23,306.70,309.81,320.38,329.10,340.01,333.04,329.41,332.23,313.10,319.20,317.75,316.63,317.26,329.63,329.81,326.12,325.59,327.71,325.12,317.53,321.62,320.57,323.23,335.21,336.55,317.12,320.98,322.13,314.25,308.70,348.91,401.11
2014-08-11 22:14:39.696000,L8,349.24,312.77,313.23,307.84,309.96,321.18,330.76,340.83,334.55,329.90,332.38,313.42,319.83,318.35,317.14,318.04,330.28,330.68,326.52,326.07,328.24,325.74,318.05,322.07,321.11,323.66,335.99,337.23,317.75,320.95,322.01,316.88,309.65,347.63,398.80
2014-08-27 22:14:17.177000,L8,362.22,320.79,318.61,346.81,350.30,361.39,366.78,361.51,370.78,357.77,329.83,312.28,313.86,311.92,313.08,325.95,335.04,328.63,337.91,340.48,324.63,305.65,358.31,312.26,347.51,335.33,353.66,363.81,373.55,334.34,332.55,365.26,393.05,428.18,467.66
2014-09-03 22:20:30.612000,L8,361.31,320.94,315.58,314.95,309.78,325.57,329.78,330.90,335.43,333.61,322.16,313.43,319.47,312.28,314.69,318.06,335.46,330.99,321.86,319.14,314.53,307.12,308.36,313.32,316.12,315.72,326.46,324.92,310.85,324.17,323.89,305.78,305.01,330.93,379.16
2014-09-19 22:20:30.514000,L8,345.59,322.37,321.35,320.67,323.98,324.08,334.29,335.50,337.83,331.72,328.78,320.48,316.15,314.72,315.93,322.74,329.33,335.86,338.58,333.42,335.76,329.40,338.48,325.70,324.75,326.38,328.95,331.03,325.25,331.12,333.41,325.60,325.55,341.74,378.34
2014-09-28 22:14:20.662000,L8,352.72,347.59,319.26,323.31,321.20,328.97,330.40,342.81,343.37,336.18,324.73,315.19,318.28,315.65,318.98,321.05,332.43,328.50,325.91,321.27,319.07,317.57,323.62,323.66,326.10,316.22,320.93,329.19,310.47,323.70,322.16,306.20,305.69,342.16,370.45
2014-09-28 22:14:44.621000,L8,353.74,347.70,319.80,323.78,321.89,329.39,331.22,343.56,344.15,337.09,325.40,315.66,318.65,315.76,319.78,321.72,332.58,328.87,326.26,321.41,319.21,317.56,323.36,323.87,326.43,316.36,320.90,329.20,312.18,323.27,322.18,306.48,305.68,340.56,369.65
2014-10-21 22:20:37.449000,L8,,,,,490.45,386.59,368.45,375.57,411.08,354.85,357.95,315.68,275.84,259.60,300.82,139.25,,,,,,,,,,,162.15,320.45,318.84,293.29,249.47,276.64,200.57,265.38,208.29
2014-11-06 22:20:37.163000,L8,344.46,311.67,313.80,308.68,308.38,314.08,317.90,325.57,323.09,317.45,308.32,277.24,274.73,269.88,272.64,185.80,282.33,278.11,280.12,265.64,273.71,276.30,270.83,266.62,306.69,307.69,311.16,312.64,302.03,294.23,314.88,301.84,297.91,306.85,339.77
2014-11-15 22:14:25.347000,L8,,286.38,297.61,298.17,294.62,304.10,310.89,314.09,316.62,295.37,,,,,,,,,,,,,,,282.29,279.06,288.04,293.51,270.52,,296.59,289.13,285.34,295.21,
2014-11-15 22:14:49.314000,L8,331.15,304.38,305.37,309.44,305.72,315.47,327.91,336.14,355.32,362.30,310.33,308.83,305.71,308.88,306.73,315.30,315.80,325.03,314.71,310.70,305.31,295.90,,297.03,297.82,298.65,303.91,305.31,291.84,283.86,311.83,297.02,295.79,310.59,359.99
2014-11-22 22:20:33.645000,L8,375.23,351.94,329.91,321.30,317.65,323.47,336.19,346.02,339.04,331.34,325.58,319.51,317.42,318.63,333.95,324.08,333.85,332.41,324.89,329.72,327.29,324.75,373.98,418.13,381.18,331.65,347.57,373.94,393.86,383.51,363.43,309.78,307.51,335.25,390.44
2014-12-01 22:14:24.062000,L8,344.02,313.16,313.67,310.86,306.69,314.56,323.86,326.63,327.95,321.42,317.57,268.38,270.85,266.40,263.25,179.62,263.16,259.37,264.51,255.81,315.62,304.50,306.08,310.93,311.44,310.22,313.43,314.17,302.07,294.90,313.70,297.65,296.44,308.44,334.62
2014-12-24 22:20:29.754000,L8,337.48,306.26,306.84,302.52,301.98,310.84,316.04,321.52,322.12,318.06,309.65,307.89,307.55,304.21,306.55,307.38,317.20,322.47,316.51,317.92,311.60,306.27,307.71,312.93,308.99,309.21,309.25,313.29,303.12,298.06,314.99,299.61,299.54,315.13,350.72
2015-01-02 22:14:14.716000,L8,340.12,309.93,310.31,306.46,306.13,312.82,318.50,323.09,320.85,317.66,310.30,310.19,308.34,306.31,305.25,306.99,320.29,324.77,314.59,319.25,311.50,306.06,307.05,310.77,307.97,307.11,308.66,313.91,299.65,297.26,311.99,297.18,296.99,309.69,340.06
2015-01-02 22:14:38.674000,L8,340.18,309.88,310.26,306.40,305.95,312.70,318.37,323.05,320.75,317.68,310.30,310.18,308.32,306.29,305.21,306.92,320.26,324.67,314.48,319.16,311.48,306.04,307.03,310.71,307.84,307.02,308.57,313.87,299.62,297.16,311.84,297.11,296.76,309.70,339.91
2015-01-18 22:14:12.454000,L8,340.27,308.34,308.11,303.43,299.43,308.99,316.66,322.15,318.57,315.20,218.10,229.40,,,,,,194.41,274.92,,314.69,313.08,305.28,307.65,304.58,305.79,309.25,311.21,296.23,291.35,232.68,203.32,189.90,266.06,335.08
2015-02-10 22:20:14.711000,L8,341.32,309.45,307.62,302.52,298.12,311.16,316.32,321.77,317.71,313.75,308.43,311.54,311.23,310.33,307.93,307.32,318.40,322.68,316.09,317.15,311.87,306.98,306.35,308.97,302.41,305.84,311.96,311.45,302.38,292.69,311.41,298.39,295.11,309.52,332.18
2015-02-19 22:14:01.458000,L8,338.20,309.98,309.17,304.79,300.84,314.03,317.92,325.71,320.32,318.11,311.12,312.50,306.84,306.40,305.53,307.64,315.20,322.78,317.22,315.51,311.75,309.10,309.41,310.86,310.32,310.01,309.32,313.10,300.31,295.83,314.17,296.90,294.67,313.74,379.80
2015-02-26 22:20:10.708000,L8,322.88,,,,277.04,298.59,304.15,307.63,304.08,303.55,298.22,162.04,,,,,,,,,,295.38,296.42,297.79,253.04,247.72,297.92,221.26,257.59,175.43,,289.89,284.08,284.05,
2015-03-14 22:19:59.243000,L8,350.90,336.58,335.88,327.66,331.56,335.92,333.38,338.89,331.96,328.77,328.13,318.29,313.57,319.68,323.35,334.05,330.79,339.55,335.57,341.59,337.22,338.72,326.57,322.92,332.88,326.15,334.05,347.92,333.07,343.58,349.44,330.98,327.93,331.32,352.20
2015-04-15 22:19:46.550000,L8,347.43,320.95,327.31,325.63,307.17,321.55,330.40,336.67,321.04,317.81,321.27,315.18,320.39,327.03,326.42,348.92,338.09,348.63,326.32,328.79,323.64,339.60,321.71,331.46,335.64,320.98,344.86,349.43,313.62,335.16,354.93,334.10,325.99,324.96,351.07
2015-04-24 22:13:32.133000,L8,335.30,269.41,292.35,289.04,278.69,298.39,301.43,299.01,,,,289.05,293.20,293.93,292.61,293.19,160.12,,,,,198.33,290.46,289.20,285.67,283.55,296.30,296.98,285.54,170.21,,288.60,230.80,279.53,
2015-05-01 22:19:36.381000,L8,351.46,314.77,318.03,319.58,314.99,320.72,337.53,337.98,332.66,332.91,323.45,311.08,314.42,319.47,340.48,331.25,351.12,334.57,347.78,361.61,338.89,334.42,329.65,341.06,338.01,329.37,332.04,332.78,318.10,323.61,323.47,324.71,318.52,347.89,355.38
2015-05-17 22:19:25.284000,L8,346.63,310.18,307.83,307.75,302.17,313.44,314.82,321.55,319.45,313.66,309.77,303.87,304.08,300.69,305.06,311.42,318.98,323.10,319.05,317.75,313.14,309.15,308.62,312.58,309.69,310.34,315.13,321.91,321.41,334.41,438.65,355.76,390.77,404.53,367.53
2015-06-11 22:13:28.321000,L8,346.44,309.97,308.01,307.19,302.16,314.74,319.68,324.77,318.93,313.17,313.47,307.64,308.66,300.68,304.29,308.00,320.49,322.96,317.14,316.79,314.48,312.50,312.49,313.13,313.58,313.03,318.29,323.33,304.09,307.30,314.87,308.09,304.87,311.75,336.25
2015-06-11 22:13:52.284000,L8,348.83,311.90,311.91,310.60,306.30,317.75,323.60,331.08,323.14,318.25,318.31,310.33,320.61,304.51,308.38,310.99,324.18,326.39,321.92,319.99,322.50,318.91,315.38,315.51,317.75,317.88,322.96,330.41,306.95,311.95,320.15,314.15,311.22,314.76,337.57
2015-06-27 22:13:34.068000,L8,333.41,297.90,273.82,284.69,276.68,297.43,,139.13,277.37,297.03,296.31,214.41,288.56,286.87,281.89,291.88,301.18,300.98,299.77,295.17,289.16,294.39,295.21,293.12,282.69,276.29,297.46,297.01,283.50,,,,,269.39,323.25
2015-06-27 22:13:58.027000,L8,345.05,309.29,305.15,305.29,300.84,314.89,314.80,324.83,319.02,316.68,316.05,306.19,308.32,305.12,304.35,307.07,319.00,322.82,319.04,318.84,315.51,310.79,313.82,315.46,310.43,311.23,320.96,318.97,304.03,244.96,236.88,245.75,196.15,333.75,353.02
2015-07-04 22:19:50.081000,L8,323.05,296.16,193.68,286.14,275.71,296.42,,143.71,281.90,295.31,296.18,219.46,287.75,275.30,,289.17,299.52,298.95,297.55,296.25,292.68,295.22,295.30,293.57,288.34,282.26,294.39,298.34,,,,,,,321.10
2015-07-29 22:13:49.622000,L8,343.27,308.87,306.47,305.61,301.26,314.01,315.59,320.70,319.38,317.33,316.41,309.80,319.62,306.91,307.29,309.58,318.18,322.51,317.55,316.16,314.71,311.75,312.39,309.65,309.31,308.56,316.19,314.97,297.50,245.83,242.75,247.68,194.01,328.84,362.06
2015-07-29 22:14:13.585000,L8,343.85,309.66,307.36,306.19,301.58,314.58,315.70,321.17,319.91,317.75,316.62,310.28,320.08,307.67,308.02,310.42,319.23,323.21,318.12,316.76,315.56,312.40,313.04,310.25,309.57,308.91,316.45,315.31,299.26,245.96,243.31,247.99,193.74,327.91,361.85
2015-08-05 22:20:00.814000,L8,348.77,324.43,333.52,340.02,337.21,338.50,348.33,350.38,342.54,392.70,389.45,366.50,332.06,323.98,331.43,330.91,337.62,329.64,330.71,331.54,327.88,319.53,319.35,319.15,315.79,313.61,328.49,335.52,329.11,348.56,348.00,334.56,333.21,349.17,403.01
2015-08-21 22:20:09.239000,L8,343.88,310.95,308.80,306.92,300.97,314.52,315.06,322.25,319.68,313.47,308.38,309.57,308.65,315.28,305.72,310.97,315.09,322.19,318.81,319.05,313.30,310.32,308.91,313.16,303.90,305.18,313.61,313.87,301.76,296.51,313.09,302.19,299.07,320.67,361.86
2015-10-08 22:20:24.559000,L8,363.19,355.25,315.31,317.11,312.16,351.97,348.31,329.73,356.63,355.38,486.60,455.75,447.98,459.54,317.23,328.65,332.68,331.97,324.51,325.93,320.18,317.73,317.66,321.32,318.65,321.73,324.89,319.02,306.41,300.90,323.39,315.51,304.27,346.58,374.89
2015-10-24 22:20:28.535000,L8,342.10,312.00,309.17,309.29,302.28,313.88,314.85,320.42,320.12,316.59,309.81,309.50,305.53,304.08,304.88,309.13,318.54,321.60,314.13,316.88,310.34,307.86,311.23,304.81,302.09,302.34,311.38,312.02,301.72,294.74,314.62,298.25,294.82,316.05,376.72
2015-11-09 22:20:29.987000,L8,378.28,327.16,323.66,321.98,314.86,320.45,325.22,328.85,328.70,325.82,322.19,317.69,337.10,518.90,372.04,,,,,,,,,388.26,401.37,422.70,440.77,435.01,434.60,429.32,413.86,386.72,,,
2015-11-18 22:14:20.859000,L8,356.97,310.87,307.52,306.66,301.60,310.71,314.72,320.10,319.02,316.64,308.61,308.23,307.24,309.89,311.02,317.31,320.03,322.70,317.68,320.64,313.12,307.57,306.81,306.73,302.00,304.65,313.31,312.64,299.93,293.15,223.41,231.72,217.52,316.07,355.33
2015-11-18 22:14:44.822000,L8,514.94,496.87,402.87,517.85,488.98,486.03,486.24,478.58,422.14,420.86,414.48,434.94,371.03,402.53,403.49,405.94,417.81,384.68,364.44,386.46,395.32,390.96,339.42,370.68,352.19,352.79,361.02,351.71,344.00,365.53,387.31,337.76,342.92,370.15,388.59
2015-12-20 22:14:21.254000,L8,484.70,319.50,306.57,304.88,295.47,306.62,337.09,385.67,341.28,310.33,304.39,308.68,303.09,302.77,304.02,285.93,302.22,316.14,312.66,310.46,305.88,170.79,301.78,303.16,298.51,299.66,307.31,307.65,298.64,299.95,,297.50,295.82,319.93,369.79
2015-12-20 22:14:45.217000,L8,257.24,311.20,304.30,299.53,280.13,304.97,325.14,288.38,323.63,309.01,301.85,303.14,297.66,300.27,299.31,275.75,227.37,260.30,306.42,306.50,303.38,299.80,299.98,302.01,297.34,298.39,305.89,304.32,297.61,295.53,,292.99,293.22,315.09,364.83
2016-01-05 22:14:17.033000,L8,334.74,309.08,307.65,303.68,299.93,308.83,316.91,322.21,317.26,314.63,307.56,310.79,306.51,306.43,309.13,306.91,313.51,317.01,312.83,314.33,310.37,303.09,301.78,303.39,300.45,303.13,311.47,313.66,298.47,296.34,316.58,297.10,296.35,322.33,356.52
2016-01-05 22:14:40.992000,L8,334.15,308.87,307.47,303.27,299.67,308.41,316.65,321.98,317.13,314.43,307.35,310.52,306.06,306.05,308.90,306.39,313.03,316.79,312.60,314.00,310.23,302.73,301.42,303.10,300.27,302.86,311.07,313.37,297.33,296.13,316.39,296.85,295.63,323.04,356.43
2016-01-21 22:14:17.820000,L8,336.34,309.09,306.90,302.84,299.51,307.63,315.39,320.56,316.08,313.16,307.47,306.87,305.30,302.01,303.90,304.41,312.29,315.10,312.37,313.76,306.32,302.06,300.75,301.59,301.33,304.22,312.01,310.42,294.88,294.46,313.70,295.74,292.55,315.78,355.44
2016-02-29 22:20:17.109000,L8,337.72,309.70,308.16,305.88,301.45,310.06,315.18,321.13,317.16,312.53,306.77,304.94,300.60,303.19,303.10,306.11,313.69,320.19,316.34,315.62,310.64,306.28,304.54,306.65,302.96,302.64,305.99,312.30,299.22,293.94,314.75,296.47,294.54,312.14,360.68
2016-03-16 22:20:12.475000,L8,341.65,310.62,311.45,308.80,302.18,312.55,319.68,348.06,320.26,315.68,309.39,305.70,302.92,303.30,306.84,307.11,323.82,322.78,320.27,318.53,312.52,306.94,305.41,306.83,302.72,308.79,313.13,316.87,299.72,296.94,316.74,299.85,298.33,314.25,345.05
2016-04-17 22:19:57.384000,L8,342.36,310.89,314.16,311.24,301.26,316.02,321.83,327.83,322.19,319.49,310.77,307.69,305.96,305.00,326.37,313.23,323.68,326.23,320.72,318.74,314.56,308.28,306.68,309.34,308.96,308.81,317.50,314.65,305.46,315.79,317.92,302.40,299.51,316.71,371.41
2016-04-26 22:13:44.974000,L8,342.96,307.35,307.15,306.21,299.03,310.90,315.42,321.54,318.45,315.43,307.73,308.15,305.02,304.73,304.27,308.91,320.89,320.96,317.28,315.55,310.03,304.38,304.55,308.03,305.49,309.45,316.17,315.14,300.83,297.31,313.66,301.19,297.90,310.28,335.23
2016-04-26 22:14:08.933000,L8,343.42,307.87,307.25,306.60,299.21,311.54,315.57,321.72,318.74,315.78,307.84,308.25,305.23,304.89,304.36,309.22,320.99,321.11,317.63,315.66,310.13,304.43,304.65,308.07,305.72,309.43,316.31,315.13,301.13,296.85,313.55,301.03,297.41,309.61,334.32
2016-05-12 22:13:44.453000,L8,345.54,308.90,309.97,310.71,302.63,315.70,317.11,335.11,320.09,333.27,314.42,311.24,315.47,308.10,311.93,317.09,323.41,326.10,322.38,320.36,317.92,321.08,308.79,312.60,311.17,315.08,321.72,318.67,307.08,334.19,324.91,315.90,307.42,318.04,360.53
2016-05-12 22:14:08.416000,L8,345.88,309.42,310.70,311.04,303.13,315.87,317.24,335.58,320.29,333.33,317.69,311.44,316.12,308.59,312.62,317.24,323.60,326.34,322.87,320.70,318.27,322.25,309.04,313.02,311.41,315.45,322.06,318.87,307.89,334.27,325.28,316.38,307.58,318.10,384.10
2016-06-04 22:20:04.162000,L8,337.37,279.95,288.26,290.04,266.46,292.74,302.66,295.69,298.32,299.58,294.75,290.74,286.55,287.32,282.94,289.64,299.34,293.87,291.54,283.72,283.49,286.16,287.21,288.98,260.43,222.16,192.25,276.13,265.37,,,288.74,282.05,285.53,
2016-06-29 22:14:02.852000,L8,335.27,297.54,293.11,289.71,276.10,299.89,299.84,198.77,303.47,302.16,299.24,294.85,294.61,291.74,289.59,293.34,302.63,302.25,300.03,296.53,296.26,296.29,294.11,294.29,288.66,287.72,297.04,301.73,290.20,266.21,297.77,293.60,262.67,303.24,330.08
2016-06-29 22:14:26.819000,L8,343.42,307.67,310.25,309.80,304.39,315.41,314.81,323.25,319.50,316.69,314.52,308.11,309.40,306.60,306.70,313.40,324.96,325.59,322.27,317.80,325.86,324.96,307.24,308.59,304.43,310.62,315.28,317.03,304.94,306.59,315.35,307.81,304.87,327.17,387.02
2016-07-06 22:20:17.266000,L8,335.93,297.13,195.08,282.20,271.89,294.50,298.84,181.06,296.70,297.72,293.34,291.50,288.12,288.03,282.20,292.93,297.64,295.11,293.79,290.44,282.04,291.46,287.00,287.66,282.19,279.94,295.07,294.21,281.67,,,,,282.13,326.65
2016-08-16 22:14:17.460000,L8,342.83,310.16,308.34,306.10,302.67,314.76,319.98,324.80,320.61,316.72,313.33,307.02,310.11,303.04,304.47,310.62,319.65,321.52,316.07,317.52,315.07,306.96,306.49,309.17,309.35,317.82,331.56,313.35,302.54,300.40,217.03,232.20,183.58,347.12,380.97
2016-08-16 22:14:41.427000,L8,343.15,310.36,308.61,305.94,302.37,314.71,319.95,324.25,320.47,316.42,312.87,306.95,309.59,302.77,304.16,310.21,318.79,320.79,315.72,316.69,314.58,306.80,306.15,308.61,308.51,317.20,328.97,313.02,302.42,299.09,312.72,297.06,294.57,345.58,379.31
2016-09-01 22:14:24.105000,L8,345.14,308.43,308.00,305.32,302.93,314.43,319.18,324.33,320.95,316.34,310.99,309.19,306.77,306.37,307.04,311.17,314.85,317.70,315.46,314.92,311.66,307.45,305.62,306.16,306.56,306.50,312.66,316.50,302.68,295.46,315.24,298.73,297.36,316.12,394.35
2016-09-01 22:14:48.072000,L8,344.92,308.25,308.05,305.52,303.55,314.69,319.06,324.51,320.78,316.40,311.08,309.21,306.82,306.58,307.41,311.32,315.16,318.20,315.74,315.18,311.90,307.92,305.97,306.84,307.15,306.94,313.12,316.82,302.85,230.74,236.82,236.66,298.59,316.50,394.87
2016-09-08 22:20:36.578000,L8,352.37,314.86,338.48,346.85,320.31,329.50,332.84,337.21,334.53,328.63,321.32,318.26,315.23,317.76,308.24,321.08,333.89,330.37,326.26,326.99,319.50,317.05,312.24,316.76,315.18,314.25,318.20,323.74,313.11,307.04,319.68,309.62,309.52,332.57,370.80
