dates,satname,nzd0470-0000,nzd0470-0001,nzd0470-0002,nzd0470-0003,nzd0470-0004,nzd0470-0005,nzd0470-0006,nzd0470-0007,nzd0470-0008,nzd0470-0009,nzd0470-0010,nzd0470-0011,nzd0470-0012,nzd0470-0013,nzd0470-0014,nzd0470-0015,nzd0470-0016,nzd0470-0017,nzd0470-0018,nzd0470-0019,nzd0470-0020,nzd0470-0021,nzd0470-0022,nzd0470-0023,nzd0470-0024,nzd0470-0025,nzd0470-0026,nzd0470-0027,nzd0470-0028,nzd0470-0029,nzd0470-0030,nzd0470-0032,nzd0470-0033,nzd0470-0034,nzd0470-0035,nzd0470-0036,nzd0470-0037,nzd0470-0038,nzd0470-0039,nzd0470-0040,nzd0470-0041,nzd0470-0043,nzd0470-0044,nzd0470-0045,nzd0470-0046,nzd0470-0047,nzd0470-0049,nzd0470-0050,nzd0470-0051,nzd0470-0052,nzd0470-0053,nzd0470-0054,nzd0470-0055,nzd0470-0056,nzd0470-0057,nzd0470-0058,nzd0470-0059,nzd0470-0060,nzd0470-0061,nzd0470-0062,nzd0470-0063,nzd0470-0064,nzd0470-0065,nzd0470-0066,nzd0470-0067,nzd0470-0068,nzd0470-0069,nzd0470-0070,nzd0470-0071,nzd0470-0072,nzd0470-0073,nzd0470-0074,nzd0470-0075,nzd0470-0076,nzd0470-0077,nzd0470-0078,nzd0470-0079,nzd0470-0080,nzd0470-0081,nzd0470-0082,nzd0470-0083,nzd0470-0084,nzd0470-0085,nzd0470-0086,nzd0470-0087,nzd0470-0088,nzd0470-0089,nzd0470-0090,nzd0470-0091,nzd0470-0092,nzd0470-0093,nzd0470-0094,nzd0470-0095,nzd0470-0096,nzd0470-0097,nzd0470-0098,nzd0470-0099,nzd0470-0100,nzd0470-0101,nzd0470-0102,nzd0470-0103,nzd0470-0104,nzd0470-0105,nzd0470-0106,nzd0470-0107,nzd0470-0108,nzd0470-0109,nzd0470-0110,nzd0470-0111,nzd0470-0112,nzd0470-0113,nzd0470-0114,nzd0470-0115,nzd0470-0116,nzd0470-0117,nzd0470-0118,nzd0470-0119,nzd0470-0120,nzd0470-0121,nzd0470-0122,nzd0470-0123,nzd0470-0124,nzd0470-0125,nzd0470-0126,nzd0470-0127,nzd0470-0128,nzd0470-0129,nzd0470-0130,nzd0470-0131,nzd0470-0132,nzd0470-0133,nzd0470-0031,nzd0470-0042,nzd0470-0048
2009-01-01 21:58:55.309000,L5,350.89,358.54,356.67,358.62,362.67,358.25,359.58,359.22,354.50,356.26,358.00,356.74,359.84,357.28,352.28,354.60,355.81,357.38,356.75,355.90,360.02,360.76,363.51,366.17,367.24,367.12,367.92,364.35,366.30,364.15,366.27,362.76,363.81,372.99,373.25,369.23,370.74,366.58,367.05,367.01,364.31,358.70,359.38,357.74,357.53,353.95,362.86,365.76,367.82,370.83,375.32,378.57,371.59,370.75,369.13,362.41,364.53,362.94,364.91,370.33,364.76,365.69,366.13,365.78,364.95,368.59,362.73,359.34,365.19,365.79,365.72,359.88,367.66,366.91,368.33,367.04,368.62,363.40,366.30,353.98,363.89,368.25,381.88,371.27,377.12,384.69,381.93,352.24,346.90,326.89,358.21,356.80,324.66,300.20,291.88,293.97,294.08,302.04,302.54,310.14,365.78,317.23,335.26,381.04,312.87,311.76,330.94,307.61,294.16,302.95,290.04,326.34,314.27,322.70,320.06,338.54,331.28,358.81,331.18,320.04,293.74,281.20,267.12,250.85,251.21,224.97,353.08,345.29,331.36,336.34,348.69,366.32,364.81,362.56
2009-01-17 21:59:20.568000,L5,404.93,395.67,404.05,404.76,401.97,404.84,388.41,391.58,387.05,390.02,396.39,400.57,399.40,397.93,392.66,392.64,388.59,379.28,391.06,405.03,398.58,386.32,387.66,399.82,397.06,395.31,403.38,399.03,402.69,399.61,404.11,403.12,406.70,417.38,419.80,416.60,418.08,414.38,416.35,408.83,414.04,402.32,392.64,392.97,401.48,390.94,384.88,404.98,402.15,407.86,409.14,416.22,419.61,412.67,403.39,398.68,399.70,400.78,398.46,392.25,387.75,395.78,401.31,402.37,398.74,404.65,396.84,404.67,386.65,390.33,389.16,400.00,408.93,394.40,395.80,403.01,407.24,403.64,409.15,403.96,408.08,407.84,401.04,414.71,422.99,455.30,467.53,478.41,450.25,433.19,311.35,297.54,296.77,300.27,320.81,312.98,341.62,387.86,405.65,429.35,419.34,424.64,427.42,424.33,420.43,435.88,421.25,432.09,423.90,422.54,421.35,426.97,433.30,433.22,432.59,432.21,455.51,449.87,442.66,438.02,436.73,434.40,434.52,413.20,390.57,392.01,391.35,239.05,357.69,368.16,376.38,399.70,404.62,389.26
2009-12-03 22:04:43.760000,L5,350.45,347.88,347.00,344.28,349.58,350.47,344.05,346.74,345.28,342.05,345.78,351.24,351.20,347.70,337.95,343.00,342.46,349.58,348.02,345.35,341.91,353.01,355.15,354.45,354.26,357.51,354.29,363.11,354.65,356.79,356.53,354.00,350.81,351.34,359.37,359.67,359.58,352.63,354.08,353.31,358.65,349.02,349.34,344.46,348.08,345.19,351.69,358.09,355.71,365.27,363.22,369.24,366.13,360.40,356.05,353.19,352.12,353.78,350.91,356.09,358.01,354.31,353.56,358.22,354.81,354.25,349.92,353.71,356.32,358.55,356.35,354.20,350.72,358.37,357.04,355.37,355.73,354.54,357.26,353.97,341.67,339.11,339.62,342.02,339.93,328.56,328.16,345.52,341.90,310.56,301.91,291.15,283.13,280.56,266.75,273.53,285.78,294.13,301.98,302.35,301.88,299.08,308.28,306.00,307.94,306.10,323.02,304.22,290.58,291.31,284.79,294.18,302.97,300.26,305.38,314.31,318.89,317.95,313.98,302.58,287.83,270.12,252.30,219.60,234.83,195.08,,,,,,356.74,347.87,345.93
2010-12-22 22:04:05.307000,L5,378.22,383.37,377.35,377.14,385.51,380.26,389.69,372.41,370.87,380.27,376.13,380.30,392.11,384.35,385.53,381.35,380.28,378.52,373.09,373.10,370.16,369.33,382.53,384.92,387.81,388.90,,,405.80,391.70,382.41,384.27,394.27,384.60,381.84,390.65,385.15,386.95,393.15,386.22,387.45,377.80,376.41,375.39,374.38,376.61,371.26,383.87,390.56,396.94,390.48,393.05,396.37,396.22,384.65,376.94,376.21,372.26,382.28,369.82,380.28,384.99,385.73,389.55,388.42,389.91,399.79,385.73,380.06,380.67,384.74,377.93,385.82,380.00,389.03,388.80,391.04,395.21,393.98,390.01,387.33,379.56,376.66,374.71,375.25,379.63,376.04,371.23,389.92,386.82,391.64,387.11,388.00,390.41,388.80,380.80,382.86,385.84,383.03,389.39,385.85,385.77,397.67,390.52,396.81,388.79,392.73,393.08,395.81,382.78,372.28,379.60,368.50,382.69,369.59,368.17,375.67,371.74,367.15,374.48,365.40,361.98,349.68,336.05,320.63,318.59,320.13,349.71,376.58,362.09,,380.15,391.80,367.67
2011-01-07 22:04:08.243000,L5,336.31,335.28,340.41,337.12,338.02,341.37,341.71,343.15,337.37,337.16,335.38,338.01,341.38,336.83,333.11,331.33,330.94,343.26,341.15,337.60,340.22,336.51,346.55,311.84,322.85,338.77,331.38,279.71,310.89,323.11,332.69,243.81,184.86,177.09,191.54,279.91,,,,,,323.37,173.81,320.64,,,,,,,,,,146.85,202.15,204.72,241.30,286.69,320.56,343.91,342.15,338.10,342.23,344.71,340.38,216.94,,217.10,175.66,306.37,,,,,,,,,,,,,,,,202.15,291.47,316.55,317.45,285.71,272.45,272.82,264.08,256.77,252.59,253.16,221.39,215.10,141.18,224.08,283.35,288.15,295.40,294.06,285.85,294.60,291.56,281.04,274.77,270.55,266.23,275.38,281.60,273.37,267.30,268.61,265.93,270.27,293.63,287.42,264.49,248.01,232.10,201.21,230.32,167.71,,,,,,326.74,,
2011-02-08 22:04:11.186000,L5,389.81,390.20,387.82,396.32,407.74,403.32,399.22,400.23,398.70,395.39,386.44,383.83,385.13,387.97,384.61,388.17,389.97,397.59,401.19,399.98,400.68,401.92,399.89,396.62,389.53,389.12,391.14,403.56,400.42,389.16,391.77,403.96,403.36,406.19,399.42,406.35,400.27,388.05,387.22,387.21,382.55,381.31,381.30,392.40,390.00,389.02,387.99,388.03,395.05,384.69,385.34,388.39,387.05,386.95,385.51,387.45,394.45,392.24,392.25,389.68,387.37,387.55,382.36,380.62,380.07,385.19,385.19,384.39,382.91,396.80,397.19,394.48,399.19,398.46,402.53,400.48,395.72,392.97,391.40,394.82,393.57,389.50,390.93,407.53,402.92,404.48,399.08,400.44,400.82,398.47,392.28,385.41,390.56,387.49,398.52,396.82,399.61,409.26,409.99,413.34,409.79,407.79,405.16,406.01,400.73,393.35,396.95,327.70,318.64,323.00,324.46,399.63,402.91,401.42,397.44,388.17,386.46,372.22,366.96,359.40,349.14,338.41,320.50,309.28,320.94,256.67,398.21,352.80,476.19,470.35,438.71,402.07,386.91,384.79
2011-03-12 22:04:07.249000,L5,346.06,347.81,348.71,347.02,344.18,345.43,345.44,344.97,341.59,337.34,341.47,344.71,344.74,345.90,345.93,343.81,342.58,342.53,342.98,344.82,354.18,369.76,371.31,367.45,349.42,348.93,351.28,351.85,358.09,351.70,354.82,352.27,352.46,352.39,350.69,349.04,352.96,346.71,344.08,341.76,348.19,355.70,355.13,347.12,348.10,363.36,346.43,342.81,351.73,355.46,354.61,364.19,358.87,361.41,353.66,352.80,349.15,351.36,356.01,357.34,346.26,349.81,356.35,346.21,348.87,352.15,352.94,362.49,362.97,367.09,359.61,376.25,393.82,388.96,378.45,374.54,370.92,364.29,363.31,357.02,349.74,323.77,229.55,232.04,340.00,333.01,335.43,332.63,336.34,309.24,291.66,300.39,293.04,291.31,296.57,301.09,304.90,315.27,311.13,314.43,301.36,318.09,310.69,302.11,287.22,295.94,306.90,297.03,313.61,314.79,316.22,304.18,304.30,304.04,302.78,302.98,308.22,308.91,305.90,302.03,294.86,266.43,246.80,217.31,,,,,,,,355.85,347.82,350.13
2011-03-28 22:04:02.070000,L5,383.92,383.68,389.24,384.29,383.68,374.96,377.25,376.37,376.08,365.99,373.76,375.39,385.25,383.52,382.25,378.58,381.72,375.31,377.49,374.77,375.37,376.98,380.97,379.21,387.97,396.36,393.20,394.42,389.30,391.70,390.70,382.36,384.23,380.94,383.30,378.09,380.79,387.32,386.87,385.24,389.81,389.14,394.63,379.23,379.16,373.41,374.15,374.28,382.33,386.97,389.40,394.27,394.57,389.08,393.90,383.44,376.92,375.70,381.36,375.81,376.87,370.43,375.15,383.19,383.31,385.60,382.78,391.43,388.67,380.45,385.70,381.50,387.37,383.35,387.78,384.09,399.15,394.44,392.67,391.55,387.17,387.05,392.26,386.72,392.11,388.54,381.38,382.36,380.35,386.25,391.25,389.78,397.25,395.53,394.68,393.30,398.81,394.38,405.69,407.67,406.39,402.47,396.87,387.93,383.64,389.46,390.01,388.36,389.69,387.77,381.57,378.23,370.62,373.16,369.57,363.46,358.09,358.34,360.14,363.11,345.07,342.09,320.34,325.86,347.95,394.46,222.87,223.81,230.32,361.73,405.76,379.68,385.34,368.64
2013-06-05 22:16:15.001000,L8,344.43,351.67,336.66,336.47,343.00,339.29,345.30,322.43,345.48,312.99,344.35,335.79,347.36,318.68,326.46,327.35,331.36,310.59,350.50,344.75,334.29,337.30,341.64,335.03,323.91,351.08,336.17,354.46,362.13,368.43,379.46,422.99,491.36,327.62,366.51,393.50,360.30,346.16,327.33,356.11,356.90,351.56,343.88,346.38,343.38,337.27,337.60,339.48,341.89,346.07,349.94,354.14,347.62,351.59,343.28,349.83,350.77,346.04,341.83,339.98,337.06,335.33,331.29,340.41,335.06,354.95,336.94,346.55,357.15,341.69,354.23,349.78,333.01,343.66,354.55,337.38,349.11,328.65,360.81,341.24,332.10,355.70,329.64,330.72,312.22,200.65,296.21,299.65,319.38,299.96,307.73,307.31,267.40,269.39,267.31,274.75,287.77,291.84,284.00,276.52,293.26,286.68,288.43,289.94,284.27,280.14,284.26,276.99,265.42,271.86,256.54,288.61,231.25,252.99,246.75,257.00,255.45,268.47,274.55,279.18,253.19,240.46,226.36,,,,,,,,,345.35,358.08,341.71
2013-07-07 22:16:11.966000,L8,399.42,382.94,400.77,403.00,408.98,405.94,392.13,395.28,399.46,394.34,386.71,394.74,398.09,375.97,372.03,400.74,383.33,383.31,397.09,390.51,383.45,374.94,388.32,386.66,388.89,387.49,387.54,400.07,405.20,387.79,391.69,386.92,396.53,383.32,383.36,382.12,388.00,397.13,392.72,389.70,383.87,401.46,384.67,389.85,382.38,392.10,391.63,400.87,392.86,398.98,401.60,395.61,404.70,395.96,393.59,410.23,398.18,406.50,392.53,396.29,390.86,395.43,410.90,403.64,402.34,404.85,395.75,404.78,406.03,403.28,419.74,408.10,418.33,406.97,417.25,413.94,419.86,425.43,421.70,405.31,416.61,399.61,403.36,395.71,406.40,396.79,388.16,392.21,376.77,390.64,383.77,380.18,393.20,397.97,417.12,405.32,406.30,404.09,389.79,398.91,401.70,400.23,396.30,393.43,395.18,386.04,401.74,396.61,388.88,402.68,395.35,404.75,397.19,390.26,393.75,397.82,397.54,403.03,407.19,414.50,411.64,418.09,406.61,396.65,399.09,392.24,402.80,390.50,395.96,417.92,426.19,385.59,392.10,401.08
2013-07-23 22:16:10.674000,L8,333.40,337.73,334.65,332.56,337.79,332.38,335.31,329.95,322.33,325.14,322.24,325.76,328.27,326.70,329.22,332.95,333.06,330.18,332.63,338.19,328.45,330.11,342.18,333.74,331.34,342.52,334.82,335.44,352.53,341.75,339.80,344.51,339.47,342.39,336.47,339.08,345.07,333.24,336.37,333.36,345.24,334.70,344.94,334.86,346.79,335.19,340.06,339.99,335.20,343.60,344.02,351.54,343.57,358.40,357.72,342.51,338.96,340.69,338.85,340.27,332.01,330.63,325.72,339.14,332.77,341.51,333.60,338.08,332.19,338.28,333.91,339.04,328.52,340.06,336.00,342.21,336.28,337.87,340.55,334.72,328.46,334.85,329.44,335.70,321.49,314.32,318.27,321.26,320.48,302.35,308.65,268.66,267.72,277.71,272.00,282.44,286.93,293.15,294.24,299.05,298.68,296.62,298.34,294.29,296.23,304.51,285.95,279.39,288.80,283.30,292.74,286.58,280.83,277.11,272.15,280.48,278.93,288.39,280.55,274.93,264.55,251.50,232.05,201.87,213.98,,,,,,,337.70,354.96,337.44
2013-08-08 22:16:13.474000,L8,338.96,350.07,344.40,341.25,350.52,360.53,333.01,325.20,318.79,317.23,331.36,335.35,347.33,323.97,326.42,341.07,342.55,326.71,349.52,332.04,335.44,340.22,339.69,331.07,343.03,338.11,331.55,334.45,333.31,318.22,321.78,335.71,334.67,360.85,319.24,322.92,333.46,310.03,366.32,364.03,349.14,330.90,351.07,195.21,216.44,,,,193.11,256.07,222.37,173.78,,,,,,,193.11,191.30,270.86,300.93,317.56,333.22,300.06,316.02,325.97,331.55,306.98,313.03,325.35,324.81,319.94,335.27,333.29,336.47,328.59,332.77,332.15,328.39,323.96,323.75,325.41,326.93,312.89,307.88,307.82,310.74,311.84,297.97,,254.74,255.15,251.92,247.26,266.11,278.56,285.25,282.48,266.64,269.73,270.43,285.89,282.72,283.23,285.39,274.52,262.15,258.64,259.76,255.03,266.12,238.40,243.24,234.34,230.95,245.15,188.85,,,,,,,,,,,,,,320.90,327.99,
2013-09-25 22:16:04.975000,L8,336.52,343.52,336.97,336.66,348.77,336.49,341.34,340.16,339.21,332.83,340.37,332.90,331.71,334.74,334.85,348.53,346.80,329.29,342.77,347.13,333.89,333.98,346.30,344.89,339.62,350.45,340.95,342.93,349.21,343.60,348.95,342.53,348.57,349.00,342.53,345.26,350.81,341.86,343.31,342.60,340.53,342.85,349.03,342.55,337.37,331.35,340.68,340.05,333.99,349.46,351.25,357.41,345.07,345.23,339.57,345.88,338.02,345.25,342.09,340.78,334.89,341.08,324.53,341.90,333.04,345.37,338.81,354.69,341.81,342.10,338.35,344.12,332.27,344.09,335.82,348.63,356.92,353.25,351.08,334.02,334.76,332.09,352.98,344.99,320.89,337.84,316.82,336.95,325.81,314.56,320.28,275.80,274.42,279.18,276.95,279.03,286.76,304.70,305.48,305.13,303.31,301.43,303.90,299.77,300.76,305.38,296.80,305.32,294.64,294.37,296.68,288.07,282.46,281.72,277.05,281.91,291.85,291.92,281.79,275.73,264.69,250.21,230.71,201.78,241.62,,,,,,,343.08,335.83,330.17
2013-10-11 22:16:05.328000,L8,370.81,368.68,371.50,367.50,370.67,379.67,390.59,371.67,364.46,356.82,360.19,376.82,365.00,361.38,385.44,396.64,378.94,360.94,360.26,366.88,383.27,360.86,364.64,385.67,371.43,363.01,390.38,367.51,363.03,395.52,401.70,394.26,405.07,377.20,378.77,381.10,390.48,390.35,375.80,362.96,360.83,393.76,384.09,370.54,371.11,360.13,358.44,355.75,367.14,375.72,374.08,377.36,373.32,379.31,394.89,384.24,392.77,391.96,389.13,371.96,382.96,363.00,368.57,373.67,366.50,395.47,365.14,370.73,392.05,400.84,379.28,395.86,403.77,377.50,384.14,391.75,391.20,393.64,378.57,377.23,385.93,377.82,387.08,370.94,384.36,396.21,381.98,388.44,379.54,382.12,377.09,366.78,383.82,372.13,369.19,379.14,374.49,384.87,379.98,374.06,397.43,388.67,388.57,377.28,374.36,365.51,387.16,392.29,380.19,366.49,370.10,367.43,360.64,362.64,378.22,377.89,361.17,385.05,395.75,392.01,372.59,381.59,378.04,374.80,373.09,153.07,207.25,216.31,213.78,291.96,300.69,387.70,366.04,356.66
2013-10-27 22:15:55.590000,L8,351.21,355.49,369.22,364.70,368.91,350.94,363.75,353.91,349.90,351.23,346.75,353.90,352.40,351.34,349.08,356.02,356.42,354.94,357.50,350.67,348.74,356.48,374.20,357.31,361.43,360.93,361.24,360.12,361.45,359.35,364.90,363.50,364.06,360.59,364.13,354.40,360.09,358.11,356.29,357.11,353.25,360.06,357.89,357.04,355.22,357.08,353.30,356.47,358.93,363.89,363.99,364.54,367.82,367.99,365.20,370.44,364.63,365.72,362.52,365.23,358.01,358.84,357.46,364.96,368.48,368.23,362.56,367.64,362.84,370.10,366.36,366.73,384.97,372.96,389.05,366.84,388.63,370.12,373.66,370.19,381.49,369.46,381.47,368.98,377.87,365.38,361.43,360.50,356.58,359.74,352.38,362.92,355.30,366.05,370.16,363.25,365.01,352.89,369.11,369.61,354.57,373.59,355.61,377.63,359.11,358.54,372.38,363.73,379.65,365.49,358.40,377.69,366.36,370.40,374.91,375.67,376.94,372.91,383.23,380.96,383.38,382.65,374.24,382.15,367.67,358.67,356.56,350.66,371.83,367.79,329.48,361.22,361.77,355.68
2013-11-12 22:15:55.951000,L8,386.29,396.50,384.27,390.74,391.00,390.13,386.60,360.57,386.95,375.43,371.52,380.17,368.27,374.12,391.58,371.77,359.65,382.13,365.69,361.86,366.22,385.25,366.40,363.20,397.33,367.37,370.23,378.50,394.39,385.58,384.15,392.26,380.75,400.13,401.28,404.01,389.23,394.02,362.36,367.00,366.69,398.65,371.74,360.69,380.73,369.67,388.38,371.09,388.70,387.83,398.63,377.68,399.32,411.74,397.47,396.67,391.37,385.80,386.85,384.19,384.75,365.97,388.50,397.73,389.92,376.02,384.24,379.40,384.30,367.49,374.27,368.68,389.23,391.01,391.51,400.64,385.52,402.03,400.62,373.49,383.36,400.62,377.97,372.30,385.66,395.61,385.96,377.00,377.37,389.55,370.95,368.34,360.23,366.52,368.87,383.30,398.29,390.01,394.64,393.34,397.66,404.46,394.98,370.14,368.39,391.10,373.57,371.03,384.35,364.19,385.43,373.16,359.72,383.24,373.48,398.03,364.11,384.73,366.64,370.18,400.29,388.40,364.21,378.67,387.58,216.21,201.97,211.89,210.36,251.67,185.90,413.13,381.90,357.73
2013-12-30 22:15:37.096000,L8,332.81,330.46,338.29,333.35,329.83,331.94,326.93,324.96,322.22,321.85,323.17,330.33,325.75,325.52,329.72,326.44,323.73,329.30,329.30,322.40,325.99,329.96,330.03,326.59,328.45,330.14,329.01,333.14,333.28,333.22,338.93,345.53,333.80,332.67,333.85,329.28,335.33,333.00,328.65,335.84,335.78,331.91,329.98,330.12,328.33,332.65,331.59,330.19,331.67,342.75,341.93,341.75,342.44,339.07,338.76,334.79,330.72,332.50,329.13,331.29,328.01,324.41,325.49,326.10,327.30,334.43,330.21,332.92,331.64,338.57,332.80,333.98,329.90,331.96,332.16,334.12,330.00,330.38,329.17,326.61,324.00,323.25,325.81,326.57,317.44,312.69,309.33,317.53,317.71,313.41,320.09,316.08,277.02,311.74,279.04,277.21,292.18,299.71,302.14,304.09,302.69,305.06,304.37,305.56,308.29,308.09,302.82,299.54,293.42,287.68,298.87,292.52,295.74,288.42,278.19,295.87,286.52,293.78,284.05,278.11,266.55,257.35,232.50,226.92,231.31,160.96,,,,,,334.66,335.19,326.23
2014-03-20 22:14:37.534000,L8,330.74,330.25,335.04,334.43,330.97,332.51,330.96,328.99,325.69,321.21,321.04,324.75,323.04,324.71,326.46,328.21,324.50,327.67,329.32,324.93,325.31,328.19,327.43,327.82,332.31,331.85,328.68,333.88,338.09,333.68,337.14,340.06,335.11,333.84,332.93,332.52,334.10,332.57,328.10,331.63,331.74,332.54,331.13,331.97,330.53,329.68,328.89,328.94,329.24,338.45,339.45,344.32,344.77,341.30,341.93,338.86,337.03,338.53,333.77,333.83,329.96,327.22,326.17,329.36,331.43,333.49,332.14,336.18,334.39,337.92,334.26,336.08,331.79,335.64,333.45,336.02,332.54,333.71,334.34,331.75,327.03,330.26,328.35,331.30,323.29,317.04,318.75,322.66,320.07,306.69,319.45,316.66,274.75,307.16,281.62,279.70,293.52,304.35,306.88,305.91,305.73,304.31,309.65,307.68,308.59,312.20,303.85,303.35,300.44,289.08,301.88,295.37,294.51,285.28,275.50,293.01,299.04,296.18,287.45,278.99,268.24,259.09,234.74,233.34,234.41,185.85,,,,,,334.80,335.77,325.71
2014-05-23 22:13:42.455000,L8,367.93,372.59,390.33,368.79,381.30,378.18,387.08,366.09,369.79,356.17,383.08,390.28,377.52,385.96,371.76,367.59,377.49,390.01,387.87,400.57,374.54,373.18,362.99,386.44,395.74,384.82,379.28,400.40,383.08,392.45,378.62,398.51,385.22,393.89,401.47,390.42,388.05,392.61,380.01,396.07,384.46,378.04,383.57,395.56,385.39,391.48,371.17,374.60,371.76,394.91,400.99,388.01,398.01,386.91,391.83,380.23,386.12,372.55,392.73,394.49,385.96,395.70,388.51,399.45,391.43,398.97,395.53,401.69,389.45,406.26,393.51,403.23,397.85,399.72,410.25,403.78,417.67,407.45,413.23,389.20,389.46,390.12,381.76,377.61,386.16,388.43,384.37,390.74,377.80,394.22,386.50,399.71,393.57,390.50,399.49,391.64,398.99,377.61,384.18,399.23,384.46,381.98,395.19,398.62,400.53,395.47,401.68,387.75,392.85,398.22,384.86,392.32,383.31,387.38,380.71,388.67,387.01,374.85,378.75,385.81,385.58,385.91,384.87,391.46,380.04,220.65,205.28,214.14,220.90,262.52,282.34,390.03,385.21,376.80
2014-08-11 22:14:15.733000,L8,336.84,332.74,339.23,333.13,339.37,337.49,336.67,336.27,330.26,324.10,330.28,329.18,330.92,331.37,335.67,333.19,330.06,334.13,333.59,327.61,333.91,333.71,332.88,335.51,334.30,343.71,334.16,339.02,348.09,339.06,349.72,344.85,345.13,341.84,343.84,342.42,349.22,343.83,340.25,336.91,339.88,335.64,340.29,343.17,343.97,340.59,332.51,343.56,330.61,338.69,342.15,348.45,349.34,346.42,339.13,341.96,337.00,343.05,338.02,351.35,334.73,331.01,328.52,335.90,334.59,341.56,333.63,344.71,348.93,339.70,337.32,337.97,334.88,343.02,360.41,345.61,335.40,343.78,341.37,338.11,347.03,335.94,332.88,335.17,326.95,327.32,323.11,331.27,321.75,311.09,320.45,310.34,271.10,275.64,277.37,283.08,298.93,299.94,302.83,307.62,297.57,304.67,302.91,301.22,308.10,303.63,304.13,300.14,298.17,287.17,289.99,290.21,299.27,286.80,286.02,292.88,299.78,299.70,286.72,278.40,266.01,255.70,236.17,206.19,222.01,146.85,,,,,,345.29,336.08,336.83
2014-08-27 22:14:17.177000,L8,322.25,324.26,325.40,323.70,328.92,334.49,363.96,329.57,322.58,319.55,319.06,324.16,319.76,325.13,324.71,323.16,322.78,322.68,318.66,323.42,319.06,322.79,325.66,328.32,327.11,326.55,329.68,328.77,341.21,310.40,407.10,324.05,346.48,311.13,332.57,336.41,356.78,335.41,320.37,315.69,337.59,316.51,318.63,335.03,328.77,338.37,351.90,319.89,211.86,236.85,341.42,340.03,338.51,352.99,320.92,322.03,330.56,317.86,325.79,340.12,351.98,233.64,239.48,307.22,305.90,314.52,289.49,304.62,258.75,252.35,289.97,309.27,257.45,266.59,269.82,277.93,334.61,299.28,268.81,237.78,243.37,168.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.44,330.11,414.28
2014-09-28 22:14:20.662000,L8,385.66,377.64,384.36,399.91,397.70,387.96,379.74,393.64,387.88,378.31,371.27,375.91,395.27,378.59,378.68,395.21,382.80,385.78,385.96,379.42,390.27,392.18,405.39,397.03,390.26,399.26,392.52,393.49,395.05,386.19,400.25,390.07,395.57,389.11,394.24,393.39,404.63,399.05,399.68,391.10,384.02,397.72,367.45,391.94,378.73,382.70,389.38,400.26,396.84,408.38,400.24,391.47,404.43,407.98,408.34,408.45,391.92,404.05,391.49,381.25,385.70,401.09,395.06,396.52,374.99,389.62,382.74,402.05,391.61,401.70,382.53,383.76,394.15,399.99,411.34,400.99,396.08,406.50,394.11,400.88,379.51,397.16,373.54,395.18,396.27,396.29,390.37,395.24,380.88,392.71,378.87,371.61,376.97,368.61,392.48,383.51,392.50,397.41,380.32,394.92,393.05,405.37,388.40,377.78,401.14,382.97,389.40,396.14,388.07,402.33,396.58,404.55,393.09,390.16,394.70,391.48,385.47,372.31,366.55,379.48,384.72,392.17,387.64,375.52,385.58,382.49,368.67,351.59,369.30,369.26,351.21,387.83,385.30,378.75
2014-11-15 22:14:25.347000,L8,360.19,362.67,367.32,366.76,377.23,364.14,362.77,366.54,356.72,360.77,358.08,363.97,353.69,364.55,366.36,369.72,356.44,366.86,367.81,364.17,368.97,355.09,359.29,360.43,366.68,365.55,368.10,370.54,365.29,369.84,375.53,369.22,374.38,364.49,368.87,374.07,367.81,372.33,363.42,372.36,374.52,369.60,368.40,368.18,369.98,362.68,360.74,370.06,365.73,377.29,369.40,381.83,381.82,381.09,372.99,377.26,354.74,373.75,365.42,372.20,362.09,370.58,373.50,371.58,371.55,371.21,364.04,370.71,367.08,372.75,374.51,376.80,378.63,372.01,359.56,371.23,364.65,375.68,387.66,377.80,368.53,372.15,372.91,369.10,377.52,363.17,378.53,364.19,350.36,346.81,350.76,346.88,352.25,370.30,365.78,361.98,376.79,389.45,369.06,376.76,369.80,375.73,375.13,372.75,373.28,366.60,376.77,374.83,473.90,497.29,417.94,382.85,466.92,447.34,378.78,371.06,377.92,371.16,376.36,376.49,396.42,420.77,423.65,381.43,371.84,362.11,355.37,382.74,426.49,357.55,355.99,377.05,368.22,365.80
